date,CH4_mean,CO2_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2017-01-15,195.565,4444.583,93.0,69.25,43.0,11.217,17.458,21.708,4.25,10.542,0.609,11.292,10.0,1.771,-4.6,206.783
2017-01-16,196.208,4453.783,98.0,79.542,56.0,12.917,16.292,20.125,3.833,14.167,0.375,16.208,11.8,4.471,-2.6,209.125
2017-01-17,193.5,4377.833,98.0,92.0,60.0,8.833,11.417,14.833,3.417,9.75,0.25,12.042,10.0,5.75,1.7,202.333
2017-01-18,194.292,4385.875,94.0,71.208,42.0,12.625,15.13,19.87,4.739,5.958,0.25,5.435,12.4,7.029,1.8,206.917
2017-01-19,198.538,4349.429,96.0,58.5,27.0,11.615,11.571,15.571,4.0,4.15,0.0,9.619,10.6,5.271,1.6,210.154
2017-01-20,,4278.583,97.0,69.75,58.0,,9.625,11.542,1.917,12.167,0.208,15.083,9.0,4.621,0.5,
2017-01-21,,4304.708,99.0,70.25,46.0,,6.167,7.208,1.042,10.625,0.292,13.375,10.4,4.621,-0.7,
2017-01-22,,4182.292,99.0,79.125,54.0,,6.042,6.583,0.542,2.5,0.217,5.5,2.5,0.125,-1.2,
2017-01-23,,4350.696,92.0,71.083,44.0,,11.083,13.792,2.708,7.083,0.417,7.042,8.4,2.192,-1.4,
2017-01-24,,4281.042,77.0,46.125,24.0,,10.0,12.458,2.458,2.917,0.542,3.208,5.3,0.204,-4.8,
2017-01-25,,4211.833,63.0,38.875,25.0,,4.87,6.087,1.217,1.792,0.208,1.875,2.5,-1.212,-5.3,
2017-01-26,,4251.75,63.0,40.75,24.0,,7.167,8.458,1.292,3.958,0.042,4.958,3.8,-0.888,-5.5,
2017-01-27,,4361.583,88.0,54.208,28.0,,10.625,13.833,3.208,4.792,0.167,5.75,5.7,-0.829,-7.7,
2017-01-28,,4387.5,94.0,69.167,47.0,,10.042,11.125,1.083,7.167,0.417,8.083,4.1,-0.046,-4.9,
2017-01-29,,4311.125,98.0,76.167,48.0,,9.125,10.542,1.417,7.455,0.409,8.417,7.1,1.817,-3.9,
2017-01-30,,4270.87,98.0,58.875,26.0,,8.167,9.583,1.417,5.875,0.0,7.292,4.4,0.65,-2.4,
2017-01-31,196.333,4315.125,89.0,54.958,17.0,15.25,12.0,15.042,3.042,8.375,0.348,9.0,8.8,1.704,-4.4,211.583
2017-02-01,197.75,4331.375,98.0,72.958,59.0,7.625,8.087,9.304,1.217,8.25,0.583,8.625,5.1,2.167,-1.4,205.375
2017-02-02,197.619,4228.087,98.0,83.5,63.0,6.857,7.217,8.174,0.957,8.25,0.217,9.304,4.0,1.55,-0.1,204.476
2017-02-03,197.792,4178.25,89.0,63.875,36.0,8.417,7.958,9.417,1.458,9.25,0.375,10.625,7.2,3.688,0.3,206.208
2017-02-04,202.5,4362.292,89.0,59.542,24.0,9.5,7.917,9.167,1.25,9.75,0.333,11.042,9.2,3.912,-0.7,212.0
2017-02-05,197.87,4356.417,89.0,56.375,20.0,5.957,9.333,11.542,2.208,7.0,0.87,8.167,7.9,2.388,-2.8,203.826
2017-02-06,199.792,4351.87,98.0,52.875,14.0,7.583,13.458,16.0,2.542,7.792,0.625,9.5,7.2,1.25,-4.0,207.375
2017-02-07,198.625,4339.5,88.0,49.042,17.0,7.417,12.167,14.375,2.208,5.0,0.333,6.667,7.7,1.096,-5.5,206.042
2017-02-08,199.542,4331.333,90.0,53.792,19.0,6.292,12.348,14.826,2.478,4.792,0.5,6.958,8.5,1.388,-5.5,205.833
2017-02-09,200.375,4477.917,95.0,58.625,28.0,9.667,17.375,21.25,3.875,15.833,0.958,17.292,8.6,1.612,-5.4,210.042
2017-02-10,199.0,4503.792,99.0,63.25,36.0,11.375,17.167,19.708,2.542,24.708,1.5,30.333,11.6,4.8,-2.2,210.375
2017-02-11,194.458,4320.333,99.0,64.917,35.0,6.625,6.958,8.417,1.458,10.958,0.261,18.042,12.1,6.342,2.4,201.083
2017-02-12,196.304,4231.625,41.0,26.875,14.0,3.826,4.958,5.958,1.0,3.75,0.565,4.833,7.4,3.512,0.1,200.13
2017-02-13,197.25,4295.652,72.0,39.5,17.0,6.083,9.708,11.458,1.75,5.167,0.625,4.833,8.8,2.796,-2.4,203.333
2017-02-14,199.435,4443.167,85.0,56.542,29.0,11.435,19.917,25.75,5.833,7.857,1.375,12.917,10.1,3.688,-4.4,210.87
2017-02-15,196.375,4305.167,65.0,53.167,38.0,6.417,10.739,12.522,1.783,9.292,0.75,12.75,11.1,6.158,2.8,202.792
2017-02-16,195.458,4271.167,78.0,58.708,40.0,4.958,7.542,9.0,1.458,6.875,0.167,8.792,7.4,3.629,-1.5,200.417
2017-02-17,193.792,4244.375,83.0,60.792,33.0,4.042,4.75,6.042,1.292,6.167,0.292,9.958,11.3,4.329,-1.4,197.833
2017-02-18,198.0,4255.0,71.0,48.583,27.0,3.333,4.167,5.083,0.917,5.5,0.25,6.167,6.5,1.083,-3.3,201.333
2017-02-19,199.783,4395.458,85.0,59.5,32.0,10.304,13.917,17.167,3.25,8.667,0.652,8.833,8.1,2.062,-4.5,210.087
2017-02-20,193.5,4294.304,83.0,64.625,45.0,7.875,8.667,10.5,1.833,7.667,0.625,9.458,9.8,4.792,-0.4,201.375
2017-02-21,193.0,4206.708,85.0,60.792,34.0,6.375,6.292,7.375,1.083,6.208,0.292,7.5,7.3,3.638,1.3,199.375
2017-02-22,195.167,4223.875,99.0,90.958,69.0,6.292,8.0,9.0,1.0,7.458,0.458,10.708,2.1,1.025,-0.1,201.458
2017-02-23,195.5,4318.958,99.0,82.125,53.0,9.208,10.75,12.833,2.083,7.333,0.333,8.167,8.0,3.2,-0.2,204.708
2017-02-24,198.292,4396.542,98.0,59.542,27.0,10.833,12.375,16.833,4.458,12.583,0.875,18.125,13.1,5.267,-2.3,209.125
2017-02-25,197.625,4268.208,92.0,67.75,52.0,7.333,5.458,6.458,1.0,7.625,0.333,10.5,5.4,2.75,-0.9,204.958
2017-02-26,196.739,4290.292,83.0,63.792,44.0,5.435,7.208,8.375,1.167,8.667,0.87,11.417,7.2,3.842,0.7,202.174
2017-02-27,195.75,4325.739,89.0,69.542,38.0,6.958,9.458,10.958,1.5,12.375,0.667,14.958,9.2,3.838,-2.4,202.708
2017-02-28,194.5,4327.917,99.0,69.708,29.0,6.125,9.208,11.167,1.958,15.375,0.792,16.556,11.8,6.296,-0.3,200.625
2017-03-01,191.5,4074.045,99.0,59.25,16.0,5.182,4.571,5.857,1.286,7.739,0.381,7.769,19.5,13.304,8.5,196.682
2017-03-02,198.167,4118.375,53.0,30.708,18.0,4.583,4.292,5.375,1.083,1.833,0.125,5.292,12.3,8.038,2.4,202.75
2017-03-03,201.167,4323.25,94.0,67.75,37.0,8.208,9.542,11.042,1.5,10.667,0.75,10.667,14.0,7.079,-0.9,209.375
2017-03-04,200.5,4416.208,98.0,69.083,40.0,9.167,8.833,10.625,1.792,15.708,1.5,17.458,19.9,11.417,1.6,209.667
2017-03-05,192.174,4372.542,98.0,90.667,71.0,9.304,10.0,12.625,2.625,9.833,0.304,16.0,18.5,11.517,5.9,201.478
2017-03-06,195.875,4194.435,94.0,49.875,30.0,5.167,3.958,4.833,0.875,3.833,0.208,6.75,9.7,6.112,0.9,201.042
2017-03-07,199.458,4240.625,71.0,55.125,40.0,5.292,4.875,5.542,0.667,6.625,0.542,6.458,5.7,2.729,-0.6,204.75
2017-03-08,195.125,4216.333,99.0,89.708,72.0,6.042,5.609,6.261,0.652,7.458,0.125,6.208,16.1,7.938,3.3,201.167
2017-03-09,189.167,4133.417,93.0,79.333,50.0,5.25,3.0,3.632,0.632,2.5,0.087,6.333,17.7,12.383,5.9,194.417
2017-03-10,195.667,4315.435,80.0,55.375,35.0,5.708,3.375,4.25,0.875,3.0,0.125,4.667,9.4,5.592,1.5,201.375
2017-03-11,196.458,4377.5,78.0,64.667,54.0,6.458,4.417,5.25,0.833,8.958,0.417,9.542,10.9,6.021,1.4,202.917
2017-03-12,196.304,4409.208,79.0,47.083,21.0,7.087,6.875,7.917,1.042,10.042,0.348,10.875,13.6,7.058,2.6,203.391
2017-03-13,196.458,4548.375,88.0,61.208,33.0,10.042,11.5,12.75,1.25,17.917,1.0,21.333,18.0,10.204,3.0,206.5
2017-03-14,198.125,4681.667,96.0,60.792,18.0,15.167,16.167,18.708,2.542,26.583,1.333,32.375,22.1,12.879,3.9,213.292
2017-03-15,194.833,4556.958,92.0,64.625,38.0,11.0,12.652,14.957,2.304,24.167,1.75,29.583,21.1,14.229,6.5,205.833
2017-03-16,191.958,4387.667,90.0,68.875,46.0,6.708,7.125,8.292,1.167,4.542,0.5,11.208,16.9,11.154,4.4,198.667
2017-03-17,195.917,4225.174,87.0,51.458,27.0,5.333,3.208,4.0,0.792,4.917,0.083,6.917,9.0,4.812,1.1,201.25
2017-03-18,196.167,4312.458,94.0,70.875,45.0,7.708,5.542,6.375,0.833,11.125,0.625,12.25,15.4,8.238,0.1,203.875
2017-03-19,196.652,4356.917,98.0,74.958,48.0,9.087,9.833,11.333,1.5,13.917,0.826,17.917,17.4,11.192,5.7,205.739
2017-03-20,195.833,4193.792,98.0,70.458,51.0,4.625,4.75,5.333,0.583,5.292,0.917,11.042,8.9,6.788,4.3,200.458
2017-03-21,196.583,4134.708,98.0,78.417,57.0,4.708,1.792,2.292,0.5,5.667,0.208,6.125,5.4,4.1,2.0,201.292
2017-03-22,191.875,4093.0,98.0,76.958,55.0,6.125,3.957,4.696,0.739,5.042,0.042,3.917,14.5,10.629,6.0,198.0
2017-03-23,194.125,4250.667,83.0,68.875,41.0,6.667,8.625,9.75,1.125,3.167,0.917,8.333,13.1,8.862,6.5,200.792
2017-03-24,195.25,4256.304,88.0,64.542,40.0,6.458,4.167,4.833,0.667,5.833,0.333,7.958,13.5,9.475,5.2,201.708
2017-03-25,196.667,4275.125,98.0,59.542,19.0,7.0,4.625,5.417,0.792,13.25,0.625,15.75,17.8,11.096,4.4,203.667
2017-03-26,198.696,4479.167,96.0,59.417,28.0,12.565,13.833,15.292,1.458,24.25,1.739,28.417,21.6,13.246,4.2,211.261
2017-03-27,196.417,4418.667,97.0,68.917,41.0,10.208,9.375,10.542,1.167,25.042,1.042,28.292,20.0,13.621,5.9,206.625
2017-03-28,198.875,4475.25,98.0,62.083,21.0,11.583,10.875,12.375,1.5,32.792,1.542,42.25,23.4,16.108,9.1,210.458
2017-03-29,199.833,4486.667,96.0,61.5,31.0,12.583,12.348,13.522,1.174,33.542,2.0,42.417,23.8,16.446,8.4,212.417
2017-03-30,194.167,4220.458,52.0,37.958,18.0,5.208,2.875,3.417,0.542,8.958,0.208,17.208,16.3,11.892,6.4,199.375
2017-03-31,195.625,4267.826,83.0,59.333,41.0,6.375,4.625,5.583,0.958,10.333,0.667,11.75,15.5,10.029,2.1,202.0
2017-04-01,192.333,4186.75,98.0,78.333,58.0,4.042,5.125,5.542,0.417,6.042,0.125,9.708,8.5,6.012,4.3,196.375
2017-04-02,192.458,4250.0,94.0,62.75,30.0,5.125,4.625,4.917,0.292,7.875,0.625,8.0,11.5,7.254,3.3,197.583
2017-04-03,193.625,4277.333,99.0,71.458,42.0,4.583,5.417,6.0,0.583,10.583,0.708,9.25,12.5,7.804,4.1,198.208
2017-04-04,195.476,4298.455,99.0,70.083,45.0,7.048,9.048,9.714,0.667,12.417,0.409,15.167,13.8,8.475,2.2,202.524
2017-04-05,195.667,4395.833,98.0,67.0,33.0,7.875,10.667,11.905,1.238,18.583,1.435,18.458,20.0,12.558,4.0,203.542
2017-04-06,193.696,4369.75,98.0,71.083,37.0,7.826,7.522,8.609,1.087,14.833,0.75,18.333,20.2,14.946,7.5,201.522
2017-04-07,189.5,4321.958,99.0,88.75,60.0,9.292,9.708,10.667,0.958,8.167,0.708,17.125,20.8,16.767,14.7,198.792
2017-04-08,191.708,4363.708,99.0,93.875,77.0,9.417,11.875,12.458,0.583,9.375,0.917,14.875,15.0,12.496,11.3,201.125
2017-04-09,193.542,4388.583,98.0,86.792,40.0,8.542,8.0,8.792,0.792,8.167,0.208,13.667,14.4,12.058,7.6,202.083
2017-04-10,194.583,4295.5,83.0,43.417,26.0,7.708,7.583,8.292,0.708,9.208,0.25,10.542,13.4,9.042,4.4,202.292
2017-04-11,192.375,4189.783,98.0,92.5,77.0,6.625,6.917,7.667,0.75,7.042,0.0,8.542,12.6,8.921,2.8,199.0
2017-04-12,191.958,4161.583,98.0,52.833,28.0,6.542,6.042,7.042,1.0,5.167,0.0,4.875,19.3,12.883,8.2,198.5
2017-04-13,195.318,4210.625,66.0,39.375,23.0,5.455,7.913,9.087,1.174,8.875,0.458,9.75,17.4,10.525,3.3,200.773
2017-04-14,196.458,4316.875,80.0,51.75,20.0,8.417,10.917,12.0,1.083,15.042,1.5,15.708,21.6,13.346,2.7,204.875
2017-04-15,195.458,4408.625,98.0,75.0,41.0,10.167,12.417,13.542,1.125,18.417,0.958,23.417,22.7,15.271,7.4,205.625
2017-04-16,196.75,4377.708,98.0,52.833,13.0,7.917,8.542,9.208,0.667,17.958,1.0,18.292,26.5,18.125,7.8,204.667
2017-04-17,196.667,4396.708,98.0,80.0,44.0,9.625,10.458,12.042,1.583,17.773,0.917,22.957,20.9,15.796,11.8,206.292
2017-04-18,187.792,4140.652,98.0,78.167,56.0,5.292,5.917,6.708,0.792,6.375,0.375,11.875,24.3,17.975,13.0,193.083
2017-04-19,194.583,4264.292,98.0,57.083,21.0,4.75,6.25,7.083,0.833,5.708,0.304,5.583,23.7,14.817,8.4,199.333
2017-04-20,194.565,4258.542,80.0,54.375,35.0,6.348,6.087,6.609,0.522,6.125,0.333,4.542,18.1,13.471,7.9,200.913
2017-04-21,194.417,4359.125,98.0,85.75,65.0,8.708,10.375,11.167,0.792,8.042,0.625,10.625,17.8,14.054,11.1,203.125
2017-04-22,193.75,4337.833,98.0,70.792,42.0,6.792,7.125,7.625,0.5,12.583,0.583,16.0,17.7,13.171,10.3,200.542
2017-04-23,195.333,4327.417,94.0,60.208,35.0,5.458,5.0,5.417,0.417,5.333,0.333,4.458,15.3,11.396,6.9,200.792
2017-04-24,196.458,4389.917,97.0,72.375,50.0,6.667,7.542,8.417,0.875,7.167,0.583,6.333,16.1,11.183,5.9,203.125
2017-04-25,197.083,4233.826,98.0,65.958,35.0,6.625,7.167,7.917,0.75,10.042,0.5,10.0,20.6,14.321,6.5,203.708
2017-04-26,195.167,4232.583,98.0,73.958,52.0,8.167,9.125,10.083,0.958,7.708,1.304,9.167,19.5,15.512,10.0,203.333
2017-04-27,193.565,4143.917,98.0,70.292,49.0,4.348,8.522,9.261,0.739,5.958,0.708,6.708,15.5,13.017,9.1,197.913
2017-04-28,194.917,4179.167,94.0,81.333,66.0,3.667,7.833,8.542,0.708,8.625,0.708,9.792,15.7,12.392,8.7,198.583
2017-04-29,193.042,4166.792,98.0,72.833,27.0,3.75,5.667,6.292,0.625,12.0,1.125,14.167,22.9,14.388,8.4,196.792
2017-04-30,196.5,4244.125,98.0,64.542,28.0,5.125,7.75,8.125,0.375,14.833,1.167,14.208,23.8,15.817,6.8,201.625
2017-05-01,196.542,4235.125,98.0,73.542,31.0,4.208,6.75,7.167,0.417,13.958,0.542,15.0,24.1,15.008,10.2,200.75
2017-05-02,197.455,4254.727,95.0,59.0,22.0,3.5,5.696,6.217,0.522,4.667,0.348,4.417,20.8,13.9,7.3,200.955
2017-05-03,197.875,4335.958,98.0,60.583,30.0,4.167,6.75,7.375,0.625,8.333,0.957,8.417,22.7,16.004,7.5,202.042
2017-05-04,194.957,4291.083,96.0,68.75,41.0,4.565,4.696,5.043,0.348,8.167,0.417,9.333,23.2,17.558,11.3,199.522
2017-05-05,194.542,4269.167,98.0,75.417,41.0,5.292,5.583,6.167,0.583,9.875,0.542,9.667,24.0,18.812,13.0,199.833
2017-05-06,191.708,4275.25,98.0,73.667,46.0,5.125,7.208,7.833,0.625,15.583,1.458,23.542,26.1,20.6,15.8,196.833
2017-05-07,191.167,4225.542,98.0,71.75,43.0,4.583,5.625,5.875,0.25,15.625,0.833,24.292,21.8,17.704,11.1,195.75
2017-05-08,192.542,4228.958,98.0,48.792,17.0,5.167,6.833,7.667,0.833,19.375,0.625,20.792,29.6,19.696,8.4,197.708
2017-05-09,193.083,4268.652,77.0,56.417,40.0,6.208,9.0,9.625,0.625,9.292,0.875,12.792,19.9,17.242,13.4,199.292
2017-05-10,192.708,4332.875,98.0,95.125,81.0,6.125,8.875,9.458,0.583,8.917,0.174,11.125,16.7,15.338,13.4,198.833
2017-05-11,195.957,4291.0,98.0,72.958,28.0,9.87,8.087,8.609,0.522,14.417,0.708,25.417,25.7,19.546,14.5,205.826
2017-05-12,195.208,4307.875,98.0,73.542,39.0,7.417,7.75,8.292,0.542,16.5,1.125,21.167,25.7,19.742,14.7,202.625
2017-05-13,192.542,4128.417,98.0,96.208,86.0,6.75,5.333,5.5,0.167,9.833,0.5,16.625,18.1,16.596,15.4,199.292
2017-05-14,191.583,4108.0,90.0,78.083,65.0,4.542,2.292,2.333,0.042,1.792,0.167,2.458,18.4,16.633,14.8,196.125
2017-05-15,191.958,4133.667,99.0,88.417,75.0,5.875,6.292,6.708,0.417,3.87,0.583,4.048,17.8,15.875,14.7,197.833
2017-05-16,194.208,4215.739,98.0,66.875,43.0,6.958,6.125,6.542,0.417,11.125,0.667,13.208,21.1,17.488,14.4,201.167
2017-05-17,194.083,4241.5,92.0,65.167,51.0,7.25,8.208,8.792,0.583,5.417,1.304,5.5,18.7,15.892,13.7,201.333
2017-05-18,193.739,4328.917,98.0,82.042,56.0,5.783,7.13,8.261,1.13,7.125,0.208,7.708,20.5,16.588,12.7,199.522
2017-05-19,196.667,4342.792,98.0,71.292,41.0,5.417,6.667,8.042,1.375,12.125,0.75,12.125,25.4,19.025,12.0,202.083
2017-05-20,200.167,4416.667,99.0,64.833,31.0,7.917,8.0,8.75,0.75,20.667,1.375,24.25,29.1,22.183,13.8,208.083
2017-05-21,203.583,4492.875,98.0,59.208,34.0,8.25,8.25,8.75,0.5,24.75,1.708,30.083,30.0,24.088,16.7,211.833
2017-05-22,198.75,4422.25,93.0,58.833,30.0,9.083,10.333,11.292,0.958,18.167,1.625,20.667,30.7,23.842,17.1,207.833
2017-05-23,196.833,4286.478,98.0,69.75,27.0,5.75,7.208,8.208,1.0,10.333,0.792,13.417,28.7,22.05,15.4,202.583
2017-05-24,193.375,4162.0,97.0,77.875,50.0,4.833,5.667,6.375,0.708,7.042,0.696,7.958,25.3,21.742,18.1,198.208
2017-05-25,191.652,4243.292,98.0,96.667,92.0,8.261,9.87,10.826,0.957,7.5,0.875,11.083,20.7,18.492,16.4,199.913
2017-05-26,189.125,4130.5,98.0,95.458,85.0,7.333,7.958,8.458,0.5,8.333,0.708,10.417,18.2,16.396,15.7,196.458
2017-05-27,190.292,4141.125,98.0,87.75,65.0,6.125,7.5,8.167,0.667,6.542,1.375,7.125,19.7,16.467,14.8,196.417
2017-05-28,193.5,4201.125,97.0,64.75,42.0,5.5,4.25,4.458,0.208,7.792,0.583,7.5,23.9,19.504,15.3,199.0
2017-05-29,196.792,4294.042,95.0,67.708,39.0,7.0,6.0,6.583,0.583,13.917,1.292,13.583,27.6,21.138,14.0,203.792
2017-05-30,199.167,4266.261,98.0,65.333,33.0,8.958,8.5,9.292,0.792,18.833,1.667,22.417,29.6,23.375,15.9,208.125
2017-05-31,198.25,4307.5,95.0,74.958,56.0,9.625,9.792,11.042,1.25,24.708,1.565,38.042,27.7,23.529,19.4,207.875
2017-06-01,187.217,4055.833,97.0,88.208,66.0,4.13,5.043,5.435,0.391,2.5,0.583,6.125,24.3,21.038,19.1,191.348
2017-06-02,191.0,4025.696,98.0,61.667,32.0,6.091,5.087,5.435,0.348,3.292,0.217,4.583,28.4,20.604,14.9,197.091
2017-06-03,195.0,4177.417,89.0,58.25,34.0,4.875,4.75,5.167,0.417,3.917,0.375,6.583,24.3,18.275,11.5,199.875
2017-06-04,195.75,4140.333,72.0,53.917,32.0,4.417,3.25,3.417,0.167,4.083,0.25,3.333,24.1,18.762,14.1,200.167
2017-06-05,195.583,4195.333,88.0,64.5,44.0,4.75,5.083,5.5,0.417,4.042,0.542,4.167,21.5,16.967,12.3,200.333
2017-06-06,195.625,4159.957,97.0,75.875,58.0,4.5,5.792,6.583,0.792,6.333,0.5,8.5,21.1,16.917,11.7,200.125
2017-06-07,199.083,4167.75,98.0,76.667,50.0,5.375,5.75,6.375,0.625,9.125,0.348,9.125,22.5,19.117,14.7,204.458
2017-06-08,194.348,4113.125,98.0,88.167,60.0,6.087,8.478,9.391,0.913,7.458,0.417,10.333,23.5,20.738,18.3,200.435
2017-06-09,196.0,4141.167,93.0,66.0,43.0,6.583,5.5,6.125,0.625,6.25,0.542,6.5,24.4,20.908,17.7,202.583
2017-06-10,196.833,4154.708,94.0,68.083,39.0,5.75,5.708,6.167,0.458,10.542,0.542,11.25,29.5,21.25,15.7,202.583
2017-06-11,195.125,4125.5,98.0,63.167,40.0,3.792,4.375,4.708,0.333,7.083,0.583,8.417,24.5,19.129,12.3,198.917
2017-06-12,193.667,4029.292,91.0,69.625,36.0,3.417,4.25,4.708,0.458,3.125,0.5,7.208,23.2,18.05,14.8,197.083
2017-06-13,197.292,4169.348,98.0,86.292,65.0,4.167,7.542,8.208,0.667,6.708,0.3,7.0,18.3,16.112,14.1,201.458
2017-06-14,193.0,4123.583,98.0,85.083,60.0,3.625,5.75,6.333,0.583,6.917,0.609,10.0,21.5,17.917,15.0,196.625
2017-06-15,194.261,4136.667,98.0,76.333,48.0,4.261,6.478,7.348,0.87,7.875,0.333,9.833,24.4,19.908,15.5,198.522
2017-06-16,196.125,4080.75,98.0,78.25,51.0,4.667,6.75,7.125,0.375,9.455,0.625,16.0,26.0,20.696,17.2,200.792
2017-06-17,196.875,4137.708,97.0,70.958,46.0,4.083,6.042,6.833,0.792,3.417,0.913,3.125,23.0,19.121,13.9,200.958
2017-06-18,195.417,4120.708,98.0,82.208,65.0,3.917,4.042,4.292,0.25,6.25,0.167,10.625,22.4,19.075,15.3,199.333
2017-06-19,191.5,4031.292,97.0,81.542,64.0,4.083,5.583,6.208,0.625,7.083,0.708,8.667,21.6,18.088,16.0,195.583
2017-06-20,198.792,4199.609,98.0,78.292,49.0,5.833,8.792,10.25,1.458,13.292,0.875,19.833,25.6,20.467,14.0,204.625
2017-06-21,195.958,4138.625,98.0,96.542,92.0,5.583,6.0,6.708,0.708,11.75,0.043,23.125,23.8,21.629,19.4,201.542
2017-06-22,197.957,4152.333,98.0,65.833,36.0,7.652,7.783,8.783,1.0,8.292,0.292,10.417,27.5,23.129,19.2,205.609
2017-06-23,199.208,4271.292,97.0,73.625,38.0,7.125,6.292,6.875,0.583,13.542,0.708,18.042,28.8,22.971,17.0,206.333
2017-06-24,198.583,4122.125,99.0,80.458,50.0,5.5,5.375,6.083,0.708,10.125,0.5,18.917,27.1,23.475,20.5,204.083
2017-06-25,197.292,4139.458,99.0,86.625,59.0,6.375,6.083,6.708,0.625,10.5,0.458,26.542,25.7,22.9,20.9,203.667
2017-06-26,197.833,4066.083,93.0,68.208,40.0,5.292,5.583,6.042,0.458,6.792,0.833,11.458,26.4,22.704,20.3,203.125
2017-06-27,198.875,4158.87,96.0,75.25,59.0,5.833,8.375,9.0,0.625,7.042,1.417,12.583,25.0,21.521,19.6,204.708
2017-06-28,201.208,4230.708,99.0,88.25,72.0,9.25,15.417,18.292,2.875,10.5,1.087,21.042,22.5,20.338,18.5,210.458
2017-06-29,204.087,4304.542,99.0,79.833,57.0,10.087,9.087,10.391,1.304,18.333,1.208,31.667,28.2,23.375,18.3,214.174
2017-06-30,202.125,4288.958,99.0,85.167,65.0,10.5,14.083,16.583,2.5,12.25,0.708,24.917,26.9,24.462,22.7,212.625
2017-07-01,203.167,4375.25,99.0,93.583,82.0,11.0,10.0,12.625,2.625,6.167,0.042,10.25,23.4,22.204,20.7,214.167
2017-07-02,198.583,4269.75,99.0,73.25,43.0,9.917,6.667,7.25,0.583,14.5,0.458,20.958,32.6,26.325,20.6,208.5
2017-07-03,195.833,4276.042,99.0,79.333,55.0,10.042,9.667,11.125,1.458,19.167,1.083,38.417,31.6,27.183,22.7,205.875
2017-07-04,196.333,4434.217,99.0,90.792,77.0,9.208,7.792,9.167,1.375,11.625,0.667,27.125,26.5,24.775,22.6,205.542
2017-07-05,192.409,4235.174,99.0,83.75,52.0,6.864,5.957,6.565,0.609,9.5,0.273,19.13,30.5,24.496,21.7,199.273
2017-07-06,196.304,4278.667,98.0,79.25,51.0,4.826,5.696,6.565,0.87,9.083,0.417,18.083,27.5,24.179,21.7,201.13
2017-07-07,201.333,4390.125,98.0,75.292,51.0,6.5,6.125,7.167,1.042,14.083,0.708,22.292,30.4,25.929,21.0,207.833
2017-07-08,206.042,4421.25,97.0,72.083,46.0,8.5,7.167,7.875,0.708,19.792,0.917,31.417,31.3,27.012,22.7,214.542
2017-07-09,208.625,4400.208,98.0,65.208,35.0,8.333,6.25,6.667,0.417,22.917,0.958,38.708,34.2,28.533,22.3,216.958
2017-07-10,194.667,4384.583,98.0,71.708,42.0,7.875,8.875,11.167,2.292,14.208,0.792,29.208,33.6,28.058,22.8,202.542
2017-07-11,186.167,4229.13,95.0,70.792,45.0,5.917,8.5,12.292,3.792,5.125,0.917,9.083,33.1,28.396,24.6,192.083
2017-07-12,186.792,4222.75,99.0,80.125,53.0,5.417,7.0,9.125,2.125,9.167,0.391,22.583,33.3,27.758,24.8,192.208
2017-07-13,182.696,4209.917,99.0,74.708,53.0,4.739,8.13,13.261,5.13,9.375,0.625,17.292,32.2,28.538,25.1,187.435
2017-07-14,186.833,4157.167,92.0,71.25,31.0,5.75,7.292,10.5,3.208,6.792,0.708,13.417,34.4,28.638,24.8,192.583
2017-07-15,195.625,4272.625,99.0,71.958,50.0,6.75,7.792,9.833,2.042,10.333,0.542,15.625,32.6,27.579,22.5,202.375
2017-07-16,198.208,4395.833,94.0,68.375,42.0,7.708,7.292,7.958,0.667,19.333,0.958,31.417,34.0,29.196,24.4,205.917
2017-07-17,197.625,4301.792,99.0,72.0,41.0,6.875,6.792,7.5,0.708,19.708,0.583,33.708,34.0,28.683,22.9,204.5
2017-07-18,190.792,4168.652,99.0,81.917,60.0,4.708,6.542,7.542,1.0,4.0,0.5,7.5,27.8,24.204,21.6,195.5
2017-07-19,193.167,4146.542,98.0,81.375,56.0,4.792,7.042,7.875,0.833,10.762,1.0,22.261,27.8,23.688,20.6,197.958
2017-07-20,193.435,4001.333,95.0,75.75,48.0,5.261,6.261,7.565,1.304,12.375,0.708,21.333,32.3,27.162,22.8,198.696
2017-07-21,187.0,4145.542,96.0,76.25,49.0,4.458,4.75,6.25,1.5,8.042,0.333,13.292,32.2,28.454,25.8,191.458
2017-07-22,192.0,4309.167,99.0,74.458,41.0,6.167,8.208,12.083,3.875,10.625,0.5,20.75,34.2,28.738,24.0,198.167
2017-07-23,185.792,4208.167,99.0,85.333,71.0,5.208,6.0,7.458,1.458,4.292,1.083,11.042,29.1,26.821,25.4,191.0
2017-07-24,186.125,4240.042,99.0,82.75,66.0,5.75,10.417,14.208,3.792,8.0,1.208,14.417,30.3,27.5,25.2,191.875
2017-07-25,196.75,4411.217,99.0,85.625,64.0,7.583,11.0,14.708,3.708,7.25,1.167,17.333,29.4,26.138,23.0,204.333
2017-07-26,192.625,4128.542,99.0,84.917,70.0,4.25,6.917,7.542,0.625,4.625,0.565,12.375,25.4,23.475,21.7,196.875
