date,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2015-08-13,10.772727272727273,0.5833333333333334,15.909090909090908,209.0,197.75,183.0
2015-08-14,6.625,0.75,10.958333333333334,249.0,208.54166666666666,180.0
2015-08-15,10.25,0.75,15.583333333333334,259.0,208.16666666666666,155.0
2015-08-16,12.333333333333334,0.6666666666666666,18.125,229.0,198.66666666666666,183.0
2015-08-17,2.625,0.625,4.916666666666667,202.0,193.45833333333334,181.0
2015-08-18,5.833333333333333,0.9166666666666666,8.833333333333334,276.0,220.83333333333334,174.0
2015-08-19,7.083333333333333,0.5416666666666666,10.916666666666666,255.0,209.375,167.0
2015-08-20,17.416666666666668,0.7727272727272727,25.208333333333332,239.0,205.41666666666666,189.0
2015-08-21,9.791666666666666,0.5833333333333334,13.916666666666666,200.0,191.29166666666666,183.0
2015-08-22,8.833333333333334,0.7916666666666666,14.041666666666666,281.0,221.875,190.0
2015-08-23,4.208333333333333,0.6666666666666666,6.791666666666667,230.0,203.29166666666666,184.0
2015-08-24,6.208333333333333,0.5833333333333334,10.041666666666666,232.0,193.75,157.0
2015-08-25,2.9166666666666665,0.5416666666666666,5.166666666666667,155.0,140.75,124.0
2015-08-26,2.0416666666666665,0.4583333333333333,3.8333333333333335,166.0,146.625,122.0
2015-08-27,7.458333333333333,1.1666666666666667,11.083333333333334,239.0,189.625,145.0
2015-08-28,4.458333333333333,0.5,7.041666666666667,204.0,177.95833333333334,157.0
2015-08-29,2.3333333333333335,0.3333333333333333,3.3333333333333335,188.0,166.29166666666666,154.0
2015-08-30,1.5416666666666667,0.5,2.9166666666666665,172.0,164.16666666666666,159.0
2015-08-31,4.75,0.5,7.541666666666667,205.0,177.33333333333334,161.0
2015-09-01,3.9583333333333335,0.4166666666666667,6.083333333333333,190.0,177.58333333333334,169.0
2015-09-02,4.782608695652174,0.6956521739130435,8.608695652173912,271.0,199.91666666666666,160.0
2015-09-03,9.458333333333334,0.4166666666666667,14.458333333333334,223.0,180.95833333333334,149.0
2015-09-04,8.625,0.9583333333333334,12.875,243.0,183.04166666666666,134.0
2015-09-05,11.833333333333334,0.7916666666666666,17.375,221.0,170.375,111.0
2015-09-06,12.25,0.625,16.916666666666668,173.0,158.91666666666666,152.0
2015-09-07,2.75,0.625,5.5,190.0,173.58333333333334,155.0
2015-09-08,1.75,0.75,3.25,169.0,164.75,159.0
2015-09-09,2.0833333333333335,0.625,3.4166666666666665,195.0,171.91666666666666,157.0
2015-09-10,4.041666666666667,0.5416666666666666,6.416666666666667,217.0,180.45833333333334,151.0
2015-09-11,4.208333333333333,0.6666666666666666,8.125,219.0,167.54166666666666,123.0
2015-09-12,9.833333333333334,0.9166666666666666,14.708333333333334,227.0,172.625,109.0
2015-09-13,13.666666666666666,0.7916666666666666,19.458333333333332,196.0,159.0,120.0
2015-09-14,9.375,1.0,13.25,205.0,151.375,106.0
2015-09-15,14.727272727272727,3.652173913043478,20.5,202.0,159.95833333333334,127.0
2015-09-16,17.083333333333332,0.5833333333333334,22.875,180.0,148.95833333333334,134.0
2015-09-17,5.458333333333333,0.4583333333333333,8.0,143.0,135.625,125.0
2015-09-18,5.125,1.0,10.166666666666666,199.0,161.375,142.0
2015-09-19,5.125,0.7083333333333334,10.041666666666666,222.0,154.75,100.0
2015-09-20,5.291666666666667,0.5833333333333334,10.916666666666666,218.0,147.41666666666666,84.0
2015-09-21,13.041666666666666,1.2916666666666667,18.791666666666668,204.0,154.66666666666666,101.0
2015-09-22,11.625,0.5416666666666666,16.5,229.0,148.33333333333334,79.0
2015-09-23,16.041666666666668,0.5416666666666666,22.333333333333332,205.0,143.79166666666666,87.0
2015-09-24,15.083333333333334,0.75,21.458333333333332,149.0,122.70833333333333,111.0
2015-09-25,3.0833333333333335,0.625,4.375,141.0,127.95833333333333,114.0
2015-09-26,3.9583333333333335,1.2083333333333333,6.708333333333333,202.0,160.20833333333334,121.0
2015-09-27,8.041666666666666,0.875,12.416666666666666,198.0,157.25,100.0
2015-09-28,8.75,0.625,12.666666666666666,222.0,141.04166666666666,91.0
2015-09-29,6.958333333333333,0.4583333333333333,10.583333333333334,182.0,131.58333333333334,93.0
2015-09-30,4.708333333333333,0.45454545454545453,7.666666666666667,186.0,108.83333333333333,42.0
2015-10-01,8.666666666666666,0.6666666666666666,12.791666666666666,143.0,99.58333333333333,45.0
2015-10-02,3.9583333333333335,0.8333333333333334,6.291666666666667,193.0,138.58333333333334,63.0
2015-10-03,6.666666666666667,0.9583333333333334,9.791666666666666,220.0,117.58333333333333,53.0
2015-10-04,9.333333333333334,0.4166666666666667,12.833333333333334,186.0,108.75,43.0
2015-10-05,5.416666666666667,0.5,8.041666666666666,120.0,97.16666666666667,80.0
2015-10-06,13.5,0.7916666666666666,18.166666666666668,144.0,106.04166666666667,66.0
2015-10-07,7.458333333333333,0.8333333333333334,10.458333333333334,158.0,99.16666666666667,22.0
2015-10-08,8.5,0.4166666666666667,12.416666666666666,127.0,106.5,80.0
2015-10-09,19.0,0.7083333333333334,26.666666666666668,189.0,114.91666666666667,57.0
2015-10-10,21.083333333333332,0.7083333333333334,29.458333333333332,152.0,94.91666666666667,31.0
2015-10-11,16.916666666666668,0.5416666666666666,22.875,168.0,103.29166666666667,54.0
2015-10-12,8.875,0.4583333333333333,12.0,163.0,92.04166666666667,23.0
2015-10-13,4.875,0.6666666666666666,8.041666666666666,159.0,94.66666666666667,45.0
2015-10-14,6.458333333333333,0.8333333333333334,9.416666666666666,158.0,82.375,23.0
2015-10-15,9.958333333333334,0.7916666666666666,12.916666666666666,172.0,83.91666666666667,-3.0
2015-10-16,14.130434782608695,0.9130434782608695,18.47826086956522,133.0,101.20833333333333,42.0
2015-10-17,5.625,1.0833333333333333,7.916666666666667,164.0,124.16666666666667,91.0
2015-10-18,8.625,0.9583333333333334,11.666666666666666,208.0,119.66666666666667,57.0
2015-10-19,10.666666666666666,0.75,14.958333333333334,184.0,98.91666666666667,29.0
2015-10-20,28.708333333333332,1.2083333333333333,36.083333333333336,196.0,113.125,53.0
2015-10-21,29.291666666666668,0.5833333333333334,36.541666666666664,158.0,98.25,35.0
2015-10-22,26.75,1.1666666666666667,32.791666666666664,182.0,118.75,65.0
2015-10-23,12.208333333333334,0.8333333333333334,15.458333333333334,131.0,102.5,88.0
2015-10-24,21.583333333333332,0.9583333333333334,26.708333333333332,201.0,125.20833333333333,72.0
2015-10-25,8.625,0.5416666666666666,12.541666666666666,101.0,61.041666666666664,24.0
2015-10-26,7.75,0.8333333333333334,10.666666666666666,171.0,69.20833333333333,1.0
2015-10-27,10.208333333333334,1.5,13.541666666666666,188.0,100.125,0.0
2015-10-28,7.708333333333333,1.1304347826086956,10.583333333333334,160.0,113.125,84.0
2015-10-29,7.875,0.6666666666666666,10.416666666666666,168.0,98.625,35.0
2015-10-30,11.041666666666666,0.8333333333333334,14.875,135.0,72.04166666666667,14.0
2015-10-31,7.375,0.75,9.916666666666666,114.0,47.583333333333336,-7.0
2015-11-01,6.791666666666667,0.5416666666666666,8.5,118.0,43.75,-24.0
2015-11-02,9.208333333333334,1.25,12.083333333333334,86.0,59.416666666666664,41.0
2015-11-03,3.5416666666666665,0.4166666666666667,4.75,121.0,66.375,-3.0
2015-11-04,4.291666666666667,0.9166666666666666,5.75,144.0,47.458333333333336,-27.0
2015-11-05,6.833333333333333,1.125,8.5,169.0,60.5,-20.0
2015-11-06,7.791666666666667,0.7083333333333334,9.666666666666666,188.0,86.54166666666667,0.0
2015-11-07,15.416666666666666,0.7916666666666666,19.666666666666668,134.0,95.75,56.0
2015-11-08,5.041666666666667,0.75,6.291666666666667,99.0,91.08333333333333,84.0
2015-11-09,6.166666666666667,0.8333333333333334,8.166666666666666,197.0,132.70833333333334,87.0
2015-11-10,1.375,0.875,2.9583333333333335,140.0,99.79166666666667,20.0
2015-11-11,3.2916666666666665,0.75,4.958333333333333,124.0,62.291666666666664,4.0
2015-11-12,8.875,1.125,11.583333333333334,97.0,64.41666666666667,49.0
2015-11-13,12.083333333333334,0.9130434782608695,14.208333333333334,94.0,62.416666666666664,46.0
2015-11-14,3.875,0.75,5.125,81.0,67.875,49.0
2015-11-15,1.9166666666666667,0.625,3.2083333333333335,171.0,113.54166666666667,63.0
2015-11-16,5.173913043478261,0.4782608695652174,7.173913043478261,142.0,93.91304347826087,29.0
2015-11-17,14.785714285714286,0.9333333333333333,16.555555555555557,171.0,108.4,53.0
2015-11-19,3.590909090909091,0.75,4.545454545454546,138.0,93.95833333333333,68.0
2015-11-20,5.833333333333333,0.625,7.25,104.0,66.5,21.0
2015-11-21,5.791666666666667,0.4166666666666667,7.083333333333333,111.0,54.208333333333336,8.0
2015-11-22,9.25,0.5833333333333334,11.916666666666666,69.0,50.458333333333336,10.0
2015-11-23,12.375,0.5,15.708333333333334,81.0,67.33333333333333,57.0
2015-11-24,4.333333333333333,0.5,5.25,160.0,66.375,-10.0
2015-11-25,4.875,0.20833333333333334,5.666666666666667,33.0,3.3333333333333335,-20.0
2015-11-26,4.208333333333333,0.2608695652173913,4.75,45.0,11.208333333333334,-4.0
2015-11-27,2.0,0.4583333333333333,2.375,30.0,6.791666666666667,-10.0
2015-11-28,3.25,0.5,3.7083333333333335,75.0,28.375,-13.0
2015-11-29,4.208333333333333,0.5,4.416666666666667,72.0,14.625,-25.0
2015-11-30,9.875,0.9583333333333334,11.083333333333334,71.0,17.333333333333332,-17.0
2015-12-01,6.458333333333333,0.4166666666666667,6.916666666666667,66.0,12.916666666666666,-34.0
2015-12-02,9.708333333333334,0.4583333333333333,11.208333333333334,69.0,5.625,-45.0
2015-12-03,5.583333333333333,0.7083333333333334,6.416666666666667,110.0,45.791666666666664,14.0
2015-12-04,3.5416666666666665,0.75,4.125,30.0,11.416666666666666,-5.0
2015-12-05,1.25,0.3333333333333333,1.5833333333333333,74.0,44.333333333333336,13.0
2015-12-06,3.7916666666666665,0.375,4.5,48.0,13.5,-24.0
2015-12-07,6.375,0.375,7.25,80.0,-3.0416666666666665,-53.0
2015-12-08,7.916666666666667,0.4166666666666667,9.208333333333334,78.0,-6.25,-62.0
2015-12-09,6.583333333333333,0.43478260869565216,7.541666666666667,87.0,-6.625,-71.0
2015-12-10,9.375,0.6666666666666666,10.833333333333334,83.0,20.791666666666668,-48.0
2015-12-11,2.7916666666666665,0.5833333333333334,3.3333333333333335,143.0,62.333333333333336,26.0
2015-12-12,6.708333333333333,0.5833333333333334,7.75,89.0,33.958333333333336,-6.0
2015-12-13,9.166666666666666,0.5833333333333334,10.666666666666666,66.0,43.458333333333336,21.0
2015-12-14,7.833333333333333,0.625,9.083333333333334,54.0,42.791666666666664,33.0
2015-12-15,8.75,0.5416666666666666,10.125,93.0,50.041666666666664,32.0
2015-12-16,4.909090909090909,0.35,6.458333333333333,123.0,56.041666666666664,18.0
2015-12-17,2.25,0.08333333333333333,3.0833333333333335,36.0,8.083333333333334,-27.0
2015-12-18,3.7083333333333335,0.08333333333333333,4.916666666666667,21.0,-17.375,-50.0
2015-12-19,3.5833333333333335,0.0,4.375,10.0,-18.875,-65.0
2015-12-20,6.666666666666667,0.125,7.625,65.0,-14.791666666666666,-74.0
2015-12-21,5.0,0.041666666666666664,6.083333333333333,81.0,28.666666666666668,-30.0
2015-12-22,6.125,0.3333333333333333,7.291666666666667,39.0,8.458333333333334,-52.0
2015-12-23,13.916666666666666,0.2916666666666667,16.0,14.0,-18.25,-62.0
2015-12-24,7.363636363636363,0.043478260869565216,8.227272727272727,101.0,36.875,-5.0
2015-12-25,6.208333333333333,0.2916666666666667,6.625,39.0,10.333333333333334,-16.0
2015-12-26,4.916666666666667,0.3333333333333333,5.291666666666667,45.0,1.25,-57.0
2015-12-27,3.4166666666666665,0.5,3.875,22.0,-25.166666666666668,-78.0
2015-12-28,4.541666666666667,0.041666666666666664,4.625,21.0,-41.875,-93.0
2015-12-29,2.75,0.0,3.0,7.0,-28.541666666666668,-77.0
2015-12-30,4.0,0.125,4.333333333333333,33.0,-34.5,-84.0
2015-12-31,7.083333333333333,0.4583333333333333,7.25,57.0,-23.666666666666668,-90.0
2016-01-01,5.833333333333333,1.0,6.208333333333333,59.0,-7.708333333333333,-46.0
2016-01-02,7.541666666666667,1.0,8.333333333333334,74.0,-1.5833333333333333,-49.0
2016-01-03,11.75,1.375,13.083333333333334,25.0,-2.5833333333333335,-40.0
2016-01-04,10.708333333333334,1.2083333333333333,12.416666666666666,50.0,-9.0,-55.0
2016-01-05,6.708333333333333,1.0,8.666666666666666,-7.0,-25.833333333333332,-44.0
2016-01-06,2.9583333333333335,1.0,3.6666666666666665,15.0,-34.958333333333336,-89.0
2016-01-07,5.041666666666667,1.0,5.75,51.0,-37.958333333333336,-101.0
2016-01-08,7.541666666666667,1.0416666666666667,8.375,12.0,-29.791666666666668,-78.0
2016-01-09,4.25,1.0,5.0,51.0,15.75,-12.0
2016-01-10,3.0833333333333335,1.0,3.4166666666666665,53.0,10.041666666666666,-37.0
2016-01-11,1.9583333333333333,1.0,2.0833333333333335,6.0,-19.583333333333332,-40.0
2016-01-12,3.25,1.0,3.7083333333333335,8.0,-15.708333333333334,-35.0
2016-01-13,2.8333333333333335,1.0,3.1666666666666665,12.0,-20.416666666666668,-45.0
2016-01-14,1.75,1.0,2.0,-47.0,-69.45833333333333,-97.0
2016-01-15,3.0833333333333335,1.0,3.125,-58.0,-78.25,-101.0
2016-01-16,1.9166666666666667,1.0,2.5416666666666665,-33.0,-49.291666666666664,-71.0
2016-01-17,2.4583333333333335,1.0,4.166666666666667,4.0,-29.125,-74.0
2016-01-18,4.083333333333333,1.0,4.458333333333333,14.0,-51.25,-122.0
2016-01-19,10.041666666666666,1.0434782608695652,10.416666666666666,0.0,-56.875,-127.0
2016-01-20,16.25,1.125,17.25,-19.0,-70.875,-137.0
2016-01-21,7.041666666666667,1.125,8.0,-19.0,-54.416666666666664,-132.0
2016-01-22,7.25,1.0,7.791666666666667,18.0,-49.083333333333336,-145.0
2016-01-23,4.166666666666667,1.0416666666666667,4.5,-40.0,-62.083333333333336,-95.0
2016-01-24,1.9166666666666667,1.0,1.9583333333333333,-34.0,-68.25,-100.0
2016-01-25,3.6818181818181817,1.0,3.6363636363636362,-17.0,-61.625,-102.0
2016-01-26,4.833333333333333,1.0416666666666667,5.0,36.0,-55.75,-126.0
2016-01-27,5.875,1.1666666666666667,6.083333333333333,60.0,-13.0,-108.0
2016-01-28,5.583333333333333,1.0,6.291666666666667,54.0,-21.625,-75.0
2016-01-29,9.916666666666666,1.4583333333333333,11.291666666666666,54.0,-5.916666666666667,-75.0
2016-01-30,6.0,1.0,6.833333333333333,74.0,12.666666666666666,-33.0
2016-01-31,3.75,1.0416666666666667,4.25,-14.0,-50.625,-105.0
2016-02-01,4.375,1.0833333333333333,4.208333333333333,45.0,-41.125,-120.0
2016-02-02,2.25,1.0,2.5416666666666665,-16.0,-44.958333333333336,-73.0
2016-02-03,3.9583333333333335,1.0,4.875,12.0,-16.291666666666668,-62.0
2016-02-04,4.416666666666667,1.0,4.583333333333333,60.0,-31.208333333333332,-103.0
2016-02-05,7.458333333333333,1.0,7.625,9.0,-37.416666666666664,-90.0
2016-02-06,5.541666666666667,1.2608695652173914,6.25,21.0,-8.291666666666666,-36.0
2016-02-07,3.0,1.0,3.2083333333333335,-19.0,-42.25,-55.0
2016-02-08,3.9166666666666665,1.0,4.0,10.0,-36.333333333333336,-75.0
2016-02-09,6.583333333333333,1.0,6.875,-26.0,-45.5,-71.0
2016-02-10,4.791666666666667,1.0,5.166666666666667,-23.0,-54.5,-125.0
2016-02-11,2.6666666666666665,1.0,3.1666666666666665,-15.0,-62.791666666666664,-130.0
2016-02-12,2.875,1.0,3.2083333333333335,-4.0,-37.625,-70.0
2016-02-13,4.291666666666667,1.0,4.208333333333333,10.0,-49.75,-107.0
2016-02-14,5.291666666666667,1.0,5.125,-1.0,-56.916666666666664,-114.0
2016-02-15,5.583333333333333,1.0,5.833333333333333,23.0,-42.166666666666664,-98.0
2016-02-16,9.833333333333334,1.25,10.875,104.0,-22.75,-116.0
2016-02-17,6.083333333333333,1.125,6.75,101.0,20.958333333333332,-60.0
2016-02-18,4.375,1.0,4.625,23.0,-15.916666666666666,-50.0
2016-02-19,5.041666666666667,1.0,5.25,17.0,-32.083333333333336,-62.0
2016-02-20,4.5,1.0833333333333333,4.916666666666667,71.0,17.541666666666668,-56.0
2016-02-21,4.083333333333333,1.0,4.375,-27.0,-45.541666666666664,-56.0
2016-02-22,8.041666666666666,1.0416666666666667,9.041666666666666,18.0,-35.75,-117.0
2016-02-23,5.608695652173913,1.0,6.173913043478261,131.0,22.75,-29.0
2016-02-24,5.0,1.0,5.083333333333333,-6.0,-32.333333333333336,-77.0
2016-02-25,4.666666666666667,1.0416666666666667,4.75,45.0,-24.958333333333332,-99.0
2016-02-26,5.916666666666667,1.0,6.166666666666667,51.0,-9.875,-64.0
2016-02-27,6.875,1.125,7.625,45.0,-12.666666666666666,-71.0
2016-02-28,11.583333333333334,1.4166666666666667,12.958333333333334,41.0,-6.083333333333333,-34.0
2016-03-01,16.357142857142858,1.5217391304347827,17.928571428571427,47.0,-10.958333333333334,-73.0
2016-03-02,10.125,1.3333333333333333,11.25,35.0,3.1666666666666665,-18.0
2016-03-03,4.875,1.0,6.416666666666667,24.0,0.20833333333333334,-54.0
2016-03-04,13.416666666666666,1.625,16.125,82.0,-2.2083333333333335,-76.0
2016-03-05,16.833333333333332,1.8333333333333333,20.041666666666668,101.0,19.458333333333332,-50.0
2016-03-06,16.833333333333332,1.5416666666666667,19.958333333333332,87.0,25.708333333333332,-25.0
2016-03-07,5.625,1.0,7.166666666666667,21.0,-24.125,-69.0
2016-03-08,7.125,1.0,7.833333333333333,12.0,-36.75,-88.0
2016-03-09,6.666666666666667,1.0,7.333333333333333,38.0,-20.708333333333332,-91.0
2016-03-10,9.125,1.0,10.416666666666666,21.0,-15.458333333333334,-58.0
2016-03-11,8.708333333333334,1.0,9.875,18.0,-20.0,-72.0
2016-03-12,10.583333333333334,1.2916666666666667,11.416666666666666,74.0,-11.583333333333334,-92.0
2016-03-13,19.125,1.375,22.125,45.0,9.0,-27.0
2016-03-14,16.958333333333332,1.1666666666666667,19.291666666666668,54.0,16.083333333333332,-10.0
2016-03-15,6.625,1.0833333333333333,7.666666666666667,54.0,9.541666666666666,-15.0
2016-03-16,6.5,1.0,7.541666666666667,38.0,2.9166666666666665,-48.0
2016-03-17,8.75,1.0,10.291666666666666,47.0,3.25,-49.0
2016-03-18,20.5,1.6666666666666667,23.041666666666668,59.0,23.166666666666668,-6.0
2016-03-19,40.0,2.75,45.833333333333336,74.0,36.125,3.0
2016-03-20,26.75,1.5416666666666667,31.125,94.0,40.083333333333336,-10.0
2016-03-21,12.916666666666666,1.0,14.333333333333334,15.0,3.5833333333333335,-2.0
2016-03-22,14.25,1.0,16.625,26.0,-7.333333333333333,-44.0
2016-03-23,14.208333333333334,1.0416666666666667,15.875,42.0,-3.9583333333333335,-51.0
2016-03-24,9.0,1.0,10.75,5.0,-16.875,-35.0
2016-03-25,12.958333333333334,1.5833333333333333,14.541666666666666,75.0,5.958333333333333,-69.0
2016-03-26,7.875,1.125,8.916666666666666,-3.0,-10.0,-25.0
2016-03-27,5.833333333333333,1.0,6.958333333333333,24.0,4.0,-11.0
2016-03-28,14.625,1.0416666666666667,16.291666666666668,59.0,12.333333333333334,-34.0
2016-03-29,11.818181818181818,1.1304347826086956,13.136363636363637,82.0,15.791666666666666,-43.0
2016-03-30,18.708333333333332,1.5833333333333333,21.166666666666668,127.0,37.708333333333336,-42.0
2016-03-31,16.208333333333332,1.0,18.5,50.0,9.791666666666666,-19.0
2016-04-01,17.25,1.5,22.5,135.0,60.291666666666664,-19.0
2016-04-02,17.875,1.125,22.458333333333332,113.0,59.333333333333336,27.0
2016-04-03,13.333333333333334,1.125,16.0,142.0,92.0,44.0
2016-04-04,5.583333333333333,1.0,6.833333333333333,162.0,107.16666666666667,77.0
2016-04-05,2.7916666666666665,1.0,2.75,77.0,55.375,5.0
2016-04-06,13.666666666666666,1.6666666666666667,17.166666666666668,162.0,81.33333333333333,-15.0
2016-04-07,6.916666666666667,1.0,7.625,159.0,70.125,39.0
2016-04-08,7.375,1.2083333333333333,9.833333333333334,160.0,92.625,5.0
2016-04-09,10.25,1.4583333333333333,14.375,185.0,87.5,-15.0
2016-04-10,19.458333333333332,1.5833333333333333,28.958333333333332,165.0,94.79166666666667,18.0
2016-04-11,10.041666666666666,1.0833333333333333,12.041666666666666,42.0,13.291666666666666,-16.0
2016-04-12,17.5,1.5833333333333333,19.0,101.0,27.791666666666668,-52.0
2016-04-13,20.375,1.5,24.333333333333332,128.0,65.83333333333333,-7.0
2016-04-14,5.791666666666667,1.1904761904761905,7.666666666666667,210.0,122.08333333333333,70.0
2016-04-15,9.25,1.0833333333333333,11.25,97.0,65.95833333333333,-7.0
2016-04-16,9.833333333333334,1.3333333333333333,11.166666666666666,148.0,65.41666666666667,-22.0
2016-04-17,8.875,1.0416666666666667,11.458333333333334,206.0,124.91666666666667,53.0
2016-04-18,9.458333333333334,1.125,13.041666666666666,199.0,110.91666666666667,33.0
2016-04-19,11.25,1.25,15.916666666666666,172.0,74.25,-9.0
2016-04-20,12.434782608695652,1.3333333333333333,15.304347826086957,141.0,63.208333333333336,-22.0
2016-04-21,15.083333333333334,1.2916666666666667,18.916666666666668,149.0,72.70833333333333,14.0
2016-04-22,6.5,1.125,7.75,207.0,134.125,67.0
2016-04-23,7.583333333333333,1.1666666666666667,9.208333333333334,180.0,122.5,81.0
2016-04-24,27.75,1.125,41.166666666666664,162.0,117.54166666666667,88.0
2016-04-25,22.208333333333332,1.4583333333333333,35.166666666666664,169.0,112.83333333333333,64.0
2016-04-26,18.041666666666668,1.625,26.75,231.0,130.20833333333334,29.0
2016-04-27,17.956521739130434,1.3478260869565217,24.347826086956523,178.0,117.25,60.0
2016-04-28,2.9166666666666665,1.0,3.375,103.0,93.0,84.0
2016-04-29,6.75,1.0,8.166666666666666,88.0,59.791666666666664,44.0
2016-04-30,11.75,1.0,13.708333333333334,151.0,89.91666666666667,23.0
2016-05-01,24.833333333333332,1.2083333333333333,30.833333333333332,199.0,123.91666666666667,41.0
2016-05-02,31.666666666666668,1.3333333333333333,39.541666666666664,183.0,117.04166666666667,54.0
2016-05-03,26.541666666666668,1.2083333333333333,33.458333333333336,158.0,127.20833333333333,90.0
2016-05-04,8.875,1.0,12.125,201.0,147.5,87.0
2016-05-05,8.958333333333334,1.2083333333333333,12.0,179.0,113.625,38.0
2016-05-06,9.041666666666666,1.2083333333333333,12.75,147.0,99.66666666666667,30.0
2016-05-07,9.583333333333334,1.0,13.083333333333334,243.0,162.125,70.0
2016-05-08,13.291666666666666,1.125,22.041666666666668,205.0,123.33333333333333,47.0
2016-05-09,18.416666666666668,1.125,30.375,144.0,104.875,50.0
2016-05-10,3.125,1.0416666666666667,3.5833333333333335,189.0,141.54166666666666,112.0
2016-05-11,2.7083333333333335,1.0,3.4583333333333335,205.0,145.58333333333334,117.0
2016-05-12,4.208333333333333,1.0416666666666667,5.125,228.0,151.45833333333334,81.0
2016-05-13,12.541666666666666,1.5,15.666666666666666,226.0,151.41666666666666,69.0
2016-05-14,17.375,1.5,24.541666666666668,202.0,152.875,97.0
2016-05-15,17.625,1.2083333333333333,23.25,185.0,128.33333333333334,91.0
2016-05-16,17.0,1.0,21.25,152.0,123.875,97.0
2016-05-17,6.791666666666667,1.0,8.625,191.0,122.91666666666667,30.0
2016-05-18,9.416666666666666,1.0833333333333333,11.5,231.0,127.33333333333333,8.0
2016-05-19,15.608695652173912,1.3333333333333333,19.565217391304348,208.0,131.95833333333334,44.0
2016-05-20,17.666666666666668,1.25,21.541666666666668,185.0,114.75,57.0
2016-05-21,24.416666666666668,1.2083333333333333,29.083333333333332,234.0,138.29166666666666,38.0
2016-05-22,14.041666666666666,1.0416666666666667,17.375,246.0,154.625,50.0
2016-05-23,19.291666666666668,1.7916666666666667,23.916666666666668,258.0,165.66666666666666,71.0
2016-05-24,27.291666666666668,1.9090909090909092,34.375,257.0,174.875,80.0
2016-05-25,32.958333333333336,1.4583333333333333,41.083333333333336,175.0,143.625,104.0
2016-05-26,22.875,1.4166666666666667,29.75,242.0,178.875,88.0
2016-05-27,14.875,1.0,19.75,205.0,151.25,73.0
2016-05-28,15.25,1.375,20.416666666666668,217.0,132.375,66.0
2016-05-29,16.75,1.5833333333333333,20.583333333333332,224.0,151.95833333333334,35.0
2016-05-30,6.833333333333333,1.0,8.625,130.0,111.58333333333333,93.0
2016-05-31,7.583333333333333,1.2083333333333333,9.916666666666666,217.0,157.20833333333334,103.0
2016-06-01,8.458333333333334,1.0454545454545454,11.5,173.0,127.70833333333333,85.0
2016-06-02,6.0,1.0,8.25,152.0,104.5,38.0
2016-06-03,9.0,1.3333333333333333,11.083333333333334,203.0,113.08333333333333,9.0
2016-06-04,12.166666666666666,1.4583333333333333,15.333333333333334,233.0,149.08333333333334,56.0
2016-06-05,12.541666666666666,1.375,15.666666666666666,216.0,159.04166666666666,82.0
2016-06-06,22.5,1.375,28.333333333333332,189.0,136.25,56.0
2016-06-07,15.291666666666666,1.3333333333333333,19.083333333333332,195.0,148.25,129.0
2016-06-08,14.958333333333334,1.0,18.416666666666668,180.0,156.875,136.0
2016-06-09,10.25,1.0,13.208333333333334,192.0,158.41666666666666,123.0
2016-06-10,9.333333333333334,1.625,11.708333333333334,245.0,181.5,100.0
2016-06-11,16.75,2.5833333333333335,20.75,243.0,191.0,135.0
2016-06-12,14.125,1.4583333333333333,18.0,224.0,170.66666666666666,109.0
2016-06-13,3.6666666666666665,1.0,4.666666666666667,168.0,148.25,130.0
2016-06-14,6.833333333333333,1.0,8.625,224.0,178.54166666666666,147.0
2016-06-15,5.666666666666667,1.0,7.083333333333333,190.0,156.29166666666666,140.0
2016-06-16,4.375,1.0416666666666667,5.208333333333333,164.0,151.70833333333334,143.0
2016-06-17,7.458333333333333,1.0,9.416666666666666,246.0,183.33333333333334,121.0
2016-06-18,11.541666666666666,1.0,14.416666666666666,260.0,180.91666666666666,95.0
2016-06-19,16.875,1.125,21.333333333333332,217.0,165.625,123.0
2016-06-20,12.583333333333334,1.0416666666666667,16.208333333333332,260.0,188.08333333333334,141.0
2016-06-21,15.583333333333334,1.0,20.083333333333332,197.0,158.0,131.0
2016-06-22,14.125,1.0,18.208333333333332,211.0,168.16666666666666,124.0
2016-06-23,4.608695652173913,1.0,6.304347826086956,220.0,172.04166666666666,112.0
2016-06-24,5.458333333333333,1.0416666666666667,7.041666666666667,190.0,150.70833333333334,96.0
2016-06-25,4.041666666666667,1.0,5.333333333333333,249.0,186.91666666666666,148.0
2016-06-26,6.166666666666667,1.0,7.958333333333333,220.0,170.70833333333334,114.0
2016-06-27,11.041666666666666,1.4583333333333333,14.0,243.0,174.70833333333334,92.0
2016-06-28,5.666666666666667,1.0,7.333333333333333,159.0,145.08333333333334,121.0
2016-06-29,6.541666666666667,1.0,8.5,175.0,158.75,147.0
2016-06-30,7.708333333333333,1.0,10.25,226.0,187.75,156.0
2016-07-01,15.958333333333334,1.25,22.541666666666668,276.0,214.875,162.0
2016-07-02,29.25,1.3333333333333333,40.083333333333336,236.0,203.5,172.0
2016-07-03,8.125,1.0,11.541666666666666,279.0,220.0,169.0
2016-07-04,5.625,1.0,8.375,264.0,209.75,164.0
2016-07-05,6.083333333333333,1.0,8.291666666666666,219.0,180.95833333333334,150.0
2016-07-06,9.041666666666666,1.0,12.166666666666666,282.0,204.54166666666666,148.0
2016-07-07,13.833333333333334,1.0909090909090908,19.583333333333332,294.0,229.125,167.0
