date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,PM25_mean
2011-09-18,99.0,73.833,37.0,5.1045,8.875,3.7705,12.146,339.0,269.167,219.0,6.417
2011-09-19,99.0,82.174,61.0,5.1875,9.0835,3.8955,12.375,288.0,225.833,166.0,5.417
2011-09-20,,,,16.5,26.729,10.229,8.7295,163.0,157.667,147.0,2.5
2011-09-21,100.0,96.714,87.0,12.312999999999999,20.4355,8.122499999999999,5.75,196.0,178.875,163.0,0.75
2011-09-22,100.0,89.263,69.0,8.625,14.396,5.771,6.8955,215.0,175.375,129.0,1.75
2011-09-23,98.0,74.524,51.0,7.0415,11.5415,4.5,8.521,221.0,155.542,101.0,2.875
2011-09-24,99.0,76.542,43.0,7.375,11.8125,4.4375,10.6875,221.0,150.042,87.0,5.333
2011-09-25,98.0,79.0,55.0,7.3125,10.708,3.3955,17.146,227.0,166.125,117.0,12.042
2011-09-26,97.0,89.667,78.0,15.645499999999998,29.4165,13.771,23.292,179.0,145.542,123.0,16.167
2011-09-27,99.0,75.13,45.0,11.75,24.167,12.4165,17.75,242.0,161.208,97.0,11.25
2011-09-28,94.0,69.875,36.0,13.776499999999999,22.1365,8.3605,20.4795,241.0,160.333,94.0,14.042
2011-09-29,96.0,73.708,44.0,12.875,19.4375,6.5625,25.271,255.0,169.167,89.0,18.042
2011-09-30,96.0,84.583,59.0,12.271,18.396,6.125,23.125,267.0,196.417,151.0,15.667
2011-10-01,89.0,65.375,47.0,4.4585,8.1875,3.729,9.4375,192.0,158.958,121.0,2.5
2011-10-02,89.0,70.125,47.0,5.042,8.125,3.0835,8.8125,193.0,136.5,89.0,4.0
2011-10-03,83.0,61.208,35.0,7.0415,11.6875,4.646,7.646,180.0,126.708,75.0,2.5
2011-10-04,91.0,68.5,37.0,14.6955,24.456500000000002,9.761000000000001,11.3905,195.0,118.625,46.0,6.75
2011-10-05,100.0,86.8,76.0,17.26,24.689999999999998,7.43,20.458,158.0,128.917,96.0,11.167
2011-10-06,99.0,84.0,71.0,12.6665,20.2085,7.5415,9.354,203.0,156.083,122.0,3.542
2011-10-07,99.0,64.105,31.0,11.3335,18.0625,6.729,16.7295,212.0,144.875,89.0,11.542
2011-10-08,96.0,73.833,36.0,10.25,16.8335,6.5835,26.729,204.0,126.167,56.0,20.792
2011-10-09,97.0,80.292,43.0,7.125,10.0625,2.9375,34.521,219.0,140.417,78.0,26.167
2011-10-10,99.0,74.125,35.0,10.1455,14.625,4.479,32.167,247.0,157.625,102.0,23.708
2011-10-11,99.0,84.792,64.0,15.375,26.1045,10.729,32.146,198.0,136.833,90.0,23.667
2011-10-12,99.0,74.833,43.0,13.4315,21.752499999999998,8.3215,29.3125,208.0,143.958,101.0,21.333
2011-10-13,99.0,84.333,62.0,16.9375,28.104,11.1665,42.0835,180.0,131.542,93.0,30.542
2011-10-14,100.0,81.381,52.0,12.208,24.875,12.6665,50.8335,234.0,151.208,81.0,36.833
2011-10-15,99.0,92.929,79.0,13.0625,20.479,7.4165,22.646,207.0,181.417,162.0,12.667
2011-10-16,98.0,77.133,45.0,8.8335,13.9375,5.1045,16.3955,250.0,186.625,127.0,10.5
2011-10-17,97.0,73.0,48.0,10.2915,16.1045,5.8125,22.9585,220.0,157.333,109.0,14.333
2011-10-18,88.0,74.333,52.0,7.8125,13.5835,5.771,10.604,175.0,135.125,105.0,3.917
2011-10-19,97.0,78.5,53.0,13.885000000000002,22.209,8.324,19.5625,197.0,122.792,79.0,11.333
2011-10-20,95.0,80.417,59.0,14.0,24.2085,10.2085,15.104,198.0,125.125,64.0,7.667
2011-10-21,99.0,80.958,60.0,11.8125,21.875,10.0625,12.896,195.0,146.208,92.0,6.625
2011-10-22,99.0,92.857,83.0,9.1665,13.75,4.5835,7.104,216.0,179.792,149.0,2.25
2011-10-23,100.0,85.286,60.0,6.7295,11.667000000000002,4.9375,7.396,259.0,190.625,156.0,2.875
2011-10-24,99.0,85.045,58.0,11.125,17.9585,6.8335,10.0,236.0,178.083,149.0,4.125
2011-10-25,100.0,73.789,54.0,10.3125,19.3335,9.021,13.2915,235.0,158.833,107.0,5.042
2011-10-26,83.0,65.208,44.0,6.7615,10.8995,4.138,10.229,151.0,103.083,73.0,5.417
2011-10-27,89.0,69.667,39.0,14.6875,23.021,8.3335,19.979,170.0,99.333,46.0,12.333
2011-10-28,94.0,73.458,43.0,16.3335,27.271,10.9375,25.292,189.0,104.625,33.0,18.375
2011-10-29,97.0,75.792,43.0,16.667,26.1665,9.5,28.271,203.0,113.375,44.0,21.25
2011-10-30,97.0,91.0,83.0,13.7915,20.4585,6.667,44.854,131.0,114.292,95.0,29.208
2011-10-31,99.0,84.812,66.0,12.708,20.1875,7.479,18.771,182.0,131.417,97.0,8.75
2011-11-01,99.0,70.042,33.0,16.4795,27.729,11.25,12.6875,206.0,126.75,82.0,6.5
2011-11-02,93.0,75.333,48.0,20.441,35.032,14.590499999999999,19.896,193.0,117.792,46.0,14.125
2011-11-03,99.0,86.167,72.0,20.875,36.25,15.375,39.4375,171.0,131.667,106.0,27.333
2011-11-04,98.0,84.0,59.0,15.7915,30.417,14.625,30.625,212.0,139.417,98.0,21.208
2011-11-05,100.0,87.846,71.0,17.242,31.6285,14.386499999999998,42.0755,172.0,127.348,79.0,27.667
2011-11-06,99.0,97.333,96.0,10.8335,19.354,8.521,25.0625,162.0,147.167,134.0,13.25
2011-11-07,96.0,78.316,61.0,6.442,10.625499999999999,4.184,5.506,169.0,138.522,106.0,0.25
2011-11-08,87.0,73.708,45.0,9.157,13.700500000000002,4.5435,14.223500000000001,153.0,102.875,49.0,10.25
2011-11-09,99.0,77.833,51.0,14.3675,26.2725,11.905,9.0835,137.0,83.292,35.0,5.875
2011-11-10,95.0,77.167,53.0,17.3335,31.229,13.895499999999998,13.292000000000002,138.0,90.167,49.0,10.792
2011-11-11,99.0,94.2,90.0,20.6875,32.5,11.8125,21.521,104.0,93.875,87.0,11.917
2011-11-12,99.0,85.375,64.0,13.25,23.875,10.625,10.4375,178.0,125.417,97.0,4.833
2011-11-13,99.0,83.048,61.0,9.479,16.4375,6.9585,15.229,180.0,126.875,86.0,10.042
2011-11-14,100.0,83.917,53.0,13.3545,22.7705,9.417,23.3125,168.0,104.125,68.0,17.792
2011-11-15,96.0,76.042,53.0,9.521,15.520499999999998,6.0,10.4205,116.0,76.583,42.0,2.625
2011-11-16,94.0,71.417,43.0,12.848500000000001,22.827,9.9785,12.7915,104.0,56.167,20.0,5.625
2011-11-17,96.0,65.5,36.0,17.479,32.1875,14.707999999999998,11.8335,130.0,60.792,4.0,11.0
2011-11-18,91.0,62.5,39.0,17.5765,33.924,16.3475,14.375,167.0,93.458,-1.0,14.167
2011-11-19,96.0,75.778,64.0,16.417,23.604,7.1875,14.395499999999998,167.0,136.583,125.0,6.375
2011-11-20,93.0,78.562,66.0,6.542,9.6875,3.146,8.6455,169.0,118.958,53.0,2.042
2011-11-21,97.0,79.458,49.0,11.9585,18.75,6.7915,5.979,91.0,49.458,20.0,0.833
2011-11-22,96.0,73.417,39.0,19.1875,33.146,13.9585,10.396,103.0,42.125,-3.0,5.583
2011-11-23,93.0,68.167,35.0,13.223500000000001,23.981,10.7575,16.25,157.0,75.958,2.0,12.292
2011-11-24,84.0,56.375,33.0,11.8955,17.354,5.4585,10.9165,120.0,79.958,15.0,4.833
2011-11-25,92.0,72.208,42.0,15.1665,31.9165,16.75,8.354,101.0,38.667,-13.0,3.625
2011-11-26,92.0,68.917,40.0,14.0,23.3125,9.3125,14.792000000000002,103.0,41.417,-9.0,10.542
2011-11-27,90.0,74.375,45.0,18.6875,38.1455,19.458,29.0,118.0,37.542,-16.0,25.458
2011-11-28,89.0,77.792,58.0,28.0625,91.1665,63.104,49.146,94.0,49.792,12.0,43.417
2011-11-29,95.0,79.625,51.0,27.1665,102.5625,75.3955,47.3545,135.0,71.458,25.0,41.125
2011-11-30,98.0,83.875,64.0,15.242,50.6965,35.454499999999996,25.271,141.0,70.417,16.0,19.083
2011-12-01,89.0,77.833,71.0,8.5625,15.520499999999998,6.9585,5.7085,53.0,39.417,24.0,1.792
2011-12-02,93.0,83.083,74.0,12.5835,19.9585,7.375,8.1875,59.0,33.708,16.0,5.875
2011-12-03,100.0,87.053,68.0,10.2295,21.0625,10.833,6.729,135.0,98.75,59.0,0.667
2011-12-04,90.0,64.542,44.0,7.7085,12.8125,5.104,6.5,121.0,74.208,19.0,1.917
2011-12-05,95.0,78.5,55.0,13.5415,29.271,15.729,10.1875,95.0,35.833,-5.0,6.083
2011-12-06,95.0,80.25,55.0,20.673,33.1,12.426499999999999,20.674,68.0,28.083,-11.0,14.875
2011-12-07,97.0,90.917,78.0,18.551000000000002,43.921,25.3705,27.646,63.0,35.75,21.0,21.875
2011-12-08,95.0,87.167,81.0,14.2915,33.583,19.2915,16.333,48.0,39.208,27.0,10.0
2011-12-09,92.0,69.792,39.0,9.75,16.0,6.25,5.896,54.0,19.833,-14.0,1.0
2011-12-10,87.0,62.333,36.0,16.2085,27.271,11.0625,11.75,77.0,16.75,-50.0,6.583
2011-12-11,88.0,66.458,36.0,16.167,25.5205,9.3545,13.271,102.0,34.042,-20.0,8.333
2011-12-12,92.0,78.542,52.0,21.979,47.5,25.5205,18.6045,106.0,29.167,-27.0,11.917
2011-12-13,91.0,72.667,50.0,13.4375,24.25,10.8125,8.833,74.0,36.125,-7.0,5.208
2011-12-14,93.0,76.25,49.0,23.5235,61.695,38.171,21.979,93.0,20.167,-34.0,16.417
2011-12-15,93.0,79.667,53.0,18.083,50.521,32.4375,19.5835,105.0,28.208,-31.0,13.083
2011-12-16,94.0,75.5,38.0,13.5625,24.4795,10.9165,8.8955,61.0,14.042,-21.0,2.208
2011-12-17,89.0,72.292,38.0,15.771,25.9375,10.167,9.1665,47.0,-7.125,-43.0,3.667
2011-12-18,92.0,77.708,53.0,16.7085,26.6875,9.979,13.9585,57.0,-4.875,-56.0,8.708
2011-12-19,93.0,81.0,61.0,19.2915,31.3335,12.0415,11.2705,47.0,9.167,-13.0,8.958
2011-12-20,95.0,78.208,55.0,13.0625,22.146,9.083,8.8625,44.0,5.167,-32.0,3.375
2011-12-21,87.0,74.042,49.0,23.0915,61.045,37.9535,15.104,59.0,-5.083,-50.0,12.917
2011-12-22,90.0,71.75,38.0,18.9165,64.5,45.583,23.771,94.0,20.042,-35.0,20.417
2011-12-23,86.0,62.667,37.0,6.479,9.625,3.146,5.0,37.0,1.292,-41.0,0.875
2011-12-24,100.0,64.458,31.0,14.0,24.2705,10.271,8.479,55.0,-8.083,-73.0,5.375
2011-12-25,96.0,81.792,55.0,8.229,12.854500000000002,4.625,7.125,27.0,-9.208,-25.0,1.25
2011-12-26,94.0,80.292,52.0,11.229,18.2915,7.0625,5.6875,15.0,-15.417,-31.0,2.083
2011-12-27,93.0,72.208,43.0,16.604,28.125,11.521,7.9055,30.0,-17.167,-62.0,6.208
2011-12-28,90.0,74.5,56.0,18.307000000000002,30.187,11.8795,11.7705,26.0,-16.667,-58.0,8.75
2011-12-29,90.0,73.333,45.0,17.792,32.5205,14.729500000000002,15.1875,61.0,-8.083,-72.0,10.667
2011-12-30,86.0,66.458,36.0,8.75,13.4165,4.667,9.5625,38.0,-4.292,-38.0,5.625
2011-12-31,86.0,68.167,39.0,13.104,19.0,5.896,15.354500000000002,51.0,-19.417,-73.0,12.125
2012-01-01,91.0,62.458,32.0,11.708,17.375,5.6665,,61.0,-4.917,-62.0,8.542
2012-01-02,88.0,58.0,35.0,5.5280000000000005,7.8105,2.2824999999999998,,87.0,39.583,1.0,11.458
2012-01-03,85.0,69.875,46.0,5.021,6.958,1.9375,,9.0,-13.458,-37.0,1.083
2012-01-04,80.0,63.417,38.0,5.292,7.9375,2.646,,6.0,-29.958,-55.0,1.458
2012-01-05,83.0,68.375,45.0,12.479,18.021,5.5415,,20.0,-36.167,-80.0,5.458
2012-01-06,85.0,73.292,57.0,10.021,15.145499999999998,5.125,,32.0,-29.667,-91.0,8.167
2012-01-07,84.0,70.875,47.0,19.207,34.6115,15.404499999999999,,36.0,-7.375,-48.0,9.174
2012-01-08,91.0,77.083,49.0,26.381,58.104,31.723,,58.0,-14.458,-70.0,11.458
2012-01-09,88.0,75.542,46.0,16.9265,26.222,9.2955,,71.0,6.917,-20.0,11.333
2012-01-10,81.0,66.667,46.0,13.307,20.71,7.4035,,23.0,-12.208,-50.0,1.583
2012-01-11,88.0,68.417,48.0,17.0625,25.6875,8.625,,13.0,-24.0,-56.0,5.5
2012-01-12,84.0,65.167,35.0,24.375,43.5205,19.1455,,60.0,-20.917,-85.0,15.917
2012-01-13,87.0,72.292,42.0,18.9165,35.3125,16.396,,81.0,10.333,-58.0,23.333
2012-01-14,100.0,87.857,74.0,15.948999999999998,28.395,12.4455,,20.0,6.522,0.0,14.583
2012-01-15,92.0,75.625,60.0,12.3125,19.8545,7.5415,,15.0,-10.542,-55.0,5.208
2012-01-16,89.0,78.583,60.0,33.3315,60.3755,27.044,,22.0,-32.542,-73.0,11.25
2012-01-17,93.0,77.833,55.0,21.5835,38.8545,17.271,,19.0,-21.208,-67.0,9.375
2012-01-18,92.0,66.667,37.0,9.5625,13.646,4.0835,,0.0,-31.625,-68.0,1.542
2012-01-19,91.0,78.125,54.0,22.854,37.271,14.4165,,30.0,-35.167,-97.0,5.583
2012-01-20,94.0,76.792,53.0,13.75,19.771,6.021,,33.0,-9.375,-45.0,8.75
2012-01-21,86.0,67.583,47.0,25.042,37.9375,12.896,,42.0,-11.083,-77.0,13.667
2012-01-22,100.0,82.957,64.0,15.8335,27.0415,11.208,,48.0,22.292,4.0,12.167
2012-01-23,90.0,72.958,59.0,13.899999999999999,21.011,7.1105,,48.0,23.833,6.0,3.0
2012-01-24,100.0,71.125,39.0,19.167,32.9165,13.75,,82.0,31.542,-19.0,9.833
2012-01-25,99.0,65.773,33.0,15.3125,21.3335,6.0205,,25.0,0.292,-35.0,3.875
2012-01-26,86.0,62.75,43.0,7.6665,11.0625,3.396,,-3.0,-25.917,-53.0,2.875
2012-01-27,93.0,69.417,45.0,7.104,10.2085,3.104,,23.0,-18.042,-57.0,3.292
2012-01-28,95.0,72.167,39.0,9.375,14.2085,4.833,,37.0,-6.958,-41.0,3.5
2012-01-29,88.0,72.0,46.0,18.229,28.5,10.2705,,52.0,-7.083,-59.0,5.25
2012-01-30,91.0,71.375,50.0,16.214,26.057000000000002,9.843,,53.0,0.083,-51.0,11.875
2012-01-31,78.0,61.75,28.0,21.3955,35.1665,13.771,,69.0,-1.875,-54.0,16.625
2012-02-01,83.0,58.75,29.0,23.75,43.0415,19.292,,106.0,20.0,-62.0,21.583
2012-02-02,88.0,75.167,60.0,9.0,13.0,4.0,,141.0,82.833,30.0,0.375
2012-02-03,77.0,64.75,49.0,6.6455,9.8125,3.167,,43.0,16.417,-5.0,6.542
2012-02-04,100.0,79.042,60.0,16.8955,25.25,8.354,,90.0,39.5,-2.0,9.5
2012-02-05,65.0,57.917,45.0,8.316,12.6275,4.312,,39.0,16.083,1.0,8.136
2012-02-06,100.0,91.087,65.0,22.3225,34.364000000000004,12.0415,,7.0,-3.958,-24.0,9.667
2012-02-07,91.0,64.417,35.0,14.8125,22.3335,7.521,,97.0,29.417,-36.0,5.708
2012-02-08,72.0,50.958,30.0,4.8125,7.4585,2.646,,4.0,-16.417,-41.0,0.792
2012-02-09,83.0,63.208,35.0,8.771,13.2085,4.4375,,22.0,-23.542,-55.0,6.75
2012-02-10,85.0,64.542,32.0,11.9795,15.4165,3.4375,,69.0,-12.083,-82.0,7.25
2012-02-11,91.0,73.208,43.0,7.0,9.917,2.917,,21.0,-11.042,-42.0,10.042
2012-02-12,96.0,61.458,32.0,10.625,15.2915,4.6665,,55.0,-10.125,-63.0,12.208
2012-02-13,99.0,73.708,40.0,11.619,18.067,6.4485,,63.0,11.167,-31.0,10.125
2012-02-14,89.0,72.167,46.0,22.625,34.7915,12.167000000000002,,73.0,11.458,-35.0,6.875
2012-02-15,100.0,87.957,62.0,21.854,33.6665,11.8125,,12.0,-2.417,-15.0,11.292
2012-02-16,79.0,55.167,33.0,3.9795,7.021,3.0415,,-4.0,-27.292,-58.0,5.0
2012-02-17,82.0,57.375,33.0,12.146,17.0415,4.896,,24.0,-31.833,-95.0,6.375
2012-02-18,100.0,82.526,63.0,23.7085,38.5835,14.875,,22.0,-6.0,-27.0,11.458
2012-02-19,82.0,63.958,52.0,7.0,11.604,4.604,,14.0,-7.583,-46.0,6.042
2012-02-20,82.0,61.833,33.0,9.5305,15.646,6.115,,50.0,-21.667,-77.0,5.958
2012-02-21,89.0,65.875,37.0,10.5,16.4375,5.9375,,31.0,-21.542,-54.0,7.042
2012-02-22,96.0,63.5,27.0,18.5,28.229,9.729,,58.0,-13.333,-76.0,11.125
2012-02-23,94.0,69.625,42.0,7.8125,11.1875,3.375,,40.0,-9.958,-46.0,9.375
2012-02-24,96.0,71.708,48.0,5.458,7.8125,2.3545,,-3.0,-36.833,-59.0,5.167
2012-02-25,85.0,66.375,36.0,10.854,17.0,6.146,,19.0,-40.833,-97.0,3.0
2012-02-26,87.0,63.75,37.0,24.25,40.4795,16.229,,41.0,-22.625,-90.0,9.333
2012-02-27,92.0,73.083,51.0,17.652,25.604,7.952,,111.0,35.375,-11.0,16.792
2012-02-28,95.0,65.708,27.0,18.021,25.2915,7.271,,124.0,47.667,-7.0,16.417
2012-02-29,,,,,,,,,,,
2012-03-01,97.0,61.905,19.0,16.25,22.9375,6.6875,,151.0,78.292,11.0,9.0
2012-03-02,81.0,53.458,31.0,4.354,6.9585,2.604,,51.0,18.625,-15.0,10.75
2012-03-03,83.0,63.875,40.0,5.6455,8.167,2.5205,,48.0,0.75,-32.0,10.667
2012-03-04,82.0,62.125,39.0,11.4375,17.4375,6.0,,72.0,13.458,-42.0,7.333
2012-03-05,89.0,60.625,29.0,19.326,31.751,12.424500000000002,,96.0,23.833,-41.0,14.909
2012-03-06,84.0,56.708,15.0,19.528,33.698499999999996,14.1705,,153.0,46.792,-44.0,22.792
2012-03-07,84.0,48.417,16.0,20.0205,28.146,8.125,,192.0,90.792,-8.0,32.75
2012-03-08,95.0,51.417,27.0,15.625,22.0625,6.4375,,177.0,111.542,50.0,25.833
2012-03-09,93.0,60.167,34.0,12.479500000000002,17.729,5.25,,170.0,91.875,34.0,21.125
2012-03-10,90.0,65.083,30.0,10.521,14.3335,3.8125,,200.0,56.792,-14.0,18.542
2012-03-11,71.0,52.042,31.0,8.5415,12.3335,3.792,,55.0,3.125,-28.0,7.542
2012-03-12,81.0,51.417,18.0,24.125,38.104,13.979,,175.0,44.917,-60.0,14.167
2012-03-13,95.0,59.5,27.0,13.758,22.3185,8.560500000000001,,201.0,100.958,6.0,10.0
2012-03-14,78.0,60.375,45.0,6.208,9.646,3.4375,,40.0,14.417,-29.0,7.667
2012-03-15,83.0,60.625,29.0,17.6455,26.021,8.375,,148.0,35.417,-52.0,13.0
2012-03-16,87.0,56.75,13.0,13.354,22.8125,9.4585,,165.0,60.042,-21.0,16.458
2012-03-17,83.0,53.708,20.0,5.75,7.5415,1.7915,,186.0,81.833,-8.0,24.25
2012-03-18,99.0,61.333,39.0,6.875,9.771,2.896,,192.0,145.25,83.0,19.958
2012-03-19,100.0,66.526,28.0,13.0625,18.854,5.7915,,212.0,127.542,76.0,13.083
2012-03-20,89.0,59.583,17.0,10.718,14.9485,4.23,,200.0,126.5,60.0,17.542
2012-03-21,75.0,52.875,36.0,6.6875,10.271,3.5835,,74.0,29.833,-10.0,5.792
2012-03-22,83.0,53.417,20.0,15.854,24.2915,8.4375,,189.0,69.917,-33.0,11.292
2012-03-23,80.0,62.75,44.0,8.271,10.979,2.7085,,94.0,47.625,-5.0,9.917
2012-03-24,80.0,62.708,35.0,7.75,10.4375,2.6875,,174.0,78.042,-6.0,14.625
2012-03-25,81.0,61.375,38.0,9.2295,12.604,3.375,,127.0,66.875,12.0,14.417
2012-03-26,75.0,52.5,26.0,7.354,10.6875,3.333,,94.0,30.25,-14.0,9.542
2012-03-27,82.0,64.417,35.0,16.6585,23.5375,6.8785,,154.0,68.583,-15.0,12.667
2012-03-28,88.0,65.333,35.0,16.625,24.1455,7.5205,,227.0,126.333,53.0,8.583
2012-03-29,93.0,77.833,57.0,13.125,19.583,6.4585,,148.0,86.667,50.0,11.125
2012-03-30,77.0,63.875,45.0,6.0835,8.7915,2.708,,100.0,57.167,35.0,7.708
2012-03-31,92.0,77.375,65.0,8.5,11.6875,3.1875,,124.0,59.792,18.0,11.583
2012-04-01,88.0,62.917,32.0,5.146,7.0625,1.9165,,109.0,38.083,-19.0,9.208
2012-04-02,86.0,60.083,36.0,13.229,17.8125,4.5835,,138.0,60.083,-12.0,11.917
2012-04-03,86.0,68.304,43.0,8.875,11.875,3.0,,128.0,85.833,32.0,11.417
2012-04-04,69.0,51.958,30.0,6.721,9.1485,2.4274999999999998,,80.0,44.792,10.0,9.25
2012-04-05,94.0,64.083,43.0,11.1875,15.6875,4.5,,123.0,71.458,14.0,15.375
2012-04-06,95.0,68.583,36.0,13.771,20.021,6.25,,80.0,28.042,-10.0,13.417
2012-04-07,91.0,63.083,30.0,8.0,11.3125,3.3125,,64.0,19.333,-17.0,12.542
2012-04-08,86.0,51.417,24.0,9.229,12.396,3.1665,,140.0,50.958,-43.0,11.833
2012-04-09,86.0,58.042,31.0,13.847999999999999,19.0215,5.173500000000001,,178.0,98.833,10.0,20.261
2012-04-10,93.0,55.875,16.0,16.5835,21.7705,5.1875,,211.0,115.75,21.0,26.542
2012-04-11,97.0,76.056,54.0,11.02,14.135000000000002,3.115,,136.0,109.042,71.0,11.458
2012-04-12,95.0,56.762,27.0,10.896,14.292000000000002,3.396,,191.0,124.333,76.0,7.417
2012-04-13,91.0,59.583,34.0,12.457999999999998,16.521,4.0625,,180.0,118.0,64.0,15.542
2012-04-14,100.0,98.167,95.0,11.771,16.2085,4.4375,,91.0,76.875,48.0,7.208
2012-04-15,98.0,69.524,27.0,5.771,7.8125,2.0415,,187.0,105.75,52.0,6.375
2012-04-16,95.0,77.208,52.0,12.25,17.021,4.771,,173.0,102.208,44.0,19.708
2012-04-17,97.0,78.333,43.0,13.854,20.5415,6.6875,,185.0,103.667,42.0,16.458
2012-04-18,100.0,72.417,26.0,9.3695,14.1675,4.798,,197.0,119.083,81.0,16.208
2012-04-19,99.0,64.789,33.0,9.3125,12.8125,3.5,,203.0,130.792,78.0,17.0
2012-04-20,87.0,75.667,59.0,8.2085,11.3335,3.125,,163.0,122.958,99.0,4.167
2012-04-21,93.0,74.0,47.0,9.2295,12.3125,3.0835,,186.0,119.958,85.0,10.917
2012-04-22,100.0,79.333,62.0,4.7915,6.3955,1.604,,104.0,85.458,71.0,1.875
2012-04-23,100.0,91.583,77.0,11.0415,15.625,4.583,,152.0,122.083,83.0,-0.417
2012-04-24,98.0,59.556,34.0,11.957999999999998,16.375,4.417,,229.0,161.625,105.0,16.792
2012-04-25,90.0,71.458,35.0,13.1035,17.718,4.615,,241.0,155.25,80.0,28.083
2012-04-26,100.0,84.25,70.0,9.75,12.646,2.896,,185.0,160.417,136.0,5.333
2012-04-27,99.0,79.778,63.0,8.7085,12.3125,3.604,,173.0,128.458,94.0,4.875
2012-04-28,100.0,67.682,17.0,11.0625,16.5625,5.5,,285.0,168.417,62.0,12.75
2012-04-29,93.0,63.542,23.0,9.229,11.604,2.375,,284.0,193.417,109.0,20.917
2012-04-30,88.0,70.833,53.0,8.5835,10.792000000000002,2.2085,,222.0,178.583,142.0,23.333
2012-05-01,96.0,73.25,47.0,9.3125,12.957999999999998,3.646,,233.0,184.125,126.0,9.417
2012-05-02,98.0,85.043,69.0,6.7445,9.65,2.9055,,197.0,168.917,146.0,-0.583
2012-05-03,97.0,84.333,68.0,3.896,5.8125,1.9165,,236.0,175.208,137.0,-0.083
2012-05-04,97.0,80.625,57.0,3.625,5.521,1.896,,225.0,159.833,122.0,-0.333
2012-05-05,93.0,63.583,20.0,4.417,6.229,1.8125,,273.0,179.542,116.0,4.625
2012-05-06,96.0,71.167,41.0,6.375,8.5625,2.1875,,198.0,143.458,78.0,12.917
2012-05-07,94.0,62.792,28.0,10.479,14.542000000000002,4.0625,,218.0,140.792,48.0,14.958
2012-05-08,95.0,66.417,31.0,13.104,18.0625,4.9585,,238.0,167.25,99.0,23.167
2012-05-09,100.0,90.0,67.0,16.869500000000002,23.652,6.7829999999999995,,196.0,141.417,109.0,30.261
2012-05-10,99.0,72.95,50.0,6.9585,10.25,3.2915,,172.0,121.417,90.0,14.542
2012-05-11,91.0,75.167,58.0,4.9375,7.167,2.229,,157.0,110.75,82.0,2.917
2012-05-12,92.0,65.75,41.0,3.708,5.604,1.896,,144.0,100.667,58.0,2.25
2012-05-13,84.0,59.458,32.0,5.5,7.5835,2.083,,203.0,116.125,37.0,7.917
2012-05-14,88.0,63.292,26.0,10.5,14.354500000000002,3.854,,259.0,161.208,63.0,14.261
2012-05-15,100.0,89.667,80.0,10.9375,13.75,2.8125,,164.0,150.25,135.0,10.458
2012-05-16,97.0,44.632,26.0,10.6465,14.537500000000001,3.8905,,245.0,181.458,128.0,24.042
2012-05-17,99.0,64.913,23.0,13.7915,19.1455,5.354,,254.0,166.833,94.0,46.208
2012-05-18,96.0,64.059,47.0,7.6875,10.5205,2.833,,186.0,138.958,86.0,19.833
2012-05-19,94.0,59.125,28.0,8.625,12.396,3.7705,,255.0,156.375,59.0,15.125
2012-05-20,90.0,61.583,35.0,7.0625,9.0625,2.0,,251.0,178.542,111.0,16.583
2012-05-21,82.0,57.625,32.0,8.6455,11.979500000000002,3.333,,251.0,180.208,115.0,14.167
2012-05-22,100.0,75.9,43.0,9.208,12.25,3.0415,,172.0,139.5,110.0,8.375
2012-05-23,99.0,70.182,40.0,9.884,14.078,4.1935,,263.0,171.583,110.0,8.375
2012-05-24,90.0,59.208,29.0,11.832999999999998,16.5835,4.75,,274.0,183.5,92.0,19.75
2012-05-25,99.0,84.409,58.0,13.7085,19.021,5.3125,,215.0,160.875,130.0,24.083
2012-05-26,99.0,62.476,30.0,7.2085,9.7915,2.5835,,234.0,170.542,111.0,16.25
2012-05-27,99.0,68.083,24.0,6.875,9.396,2.5205,,263.0,176.208,101.0,18.667
2012-05-28,98.0,85.478,62.0,10.8125,16.3335,5.521,,201.0,157.208,115.0,16.875
2012-05-29,100.0,78.778,51.0,10.5,17.5835,7.0835,,234.0,155.625,105.0,17.292
2012-05-30,100.0,73.375,43.0,8.3025,12.095,3.7925,,233.0,169.25,122.0,11.042
2012-05-31,96.0,73.714,38.0,11.8335,16.521,4.6875,,266.0,186.875,138.0,22.583
2012-06-01,99.0,75.286,47.0,10.5,14.3125,3.8125,,247.0,183.958,147.0,16.708
2012-06-02,98.0,74.048,49.0,7.171,10.5125,3.3415,,250.0,190.042,147.0,16.952
2012-06-03,99.0,74.111,51.0,6.5205,9.083,2.5625,,241.0,187.667,158.0,21.125
2012-06-04,98.0,65.909,26.0,8.3125,12.479,4.1665,,278.0,203.333,131.0,14.833
2012-06-05,94.0,69.435,48.0,10.652,14.5,3.8475,,244.0,200.333,168.0,22.261
2012-06-06,84.0,70.167,54.0,9.366,13.3585,3.9925,,212.0,177.208,147.0,8.292
2012-06-07,89.0,63.667,37.0,10.2915,14.25,3.9585,,264.0,195.833,120.0,14.542
2012-06-08,94.0,64.375,27.0,11.021,15.125,4.1045,,302.0,216.208,152.0,20.625
2012-06-09,94.0,88.042,83.0,7.354,9.354,2.0,,185.0,171.292,160.0,6.208
2012-06-10,96.0,77.125,59.0,5.1665,7.542,2.375,,235.0,191.792,156.0,0.708
