date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min,SO2_mean
2017-11-23,196.522,1.87,8.826,9.006333333333332,12.319,3.312,8.930666666666667,11.139000000000001,205.348,95.0,60.667,33.0,129.0,95.417,68.0,1.0
2017-11-24,197.542,2.875,12.958,14.746333333333334,21.665666666666667,6.9190000000000005,7.625333333333333,9.027666666666667,210.5,89.0,74.75,59.0,96.0,66.417,42.0,0.87
2017-11-25,199.043,3.792,19.261,17.25,26.791666666666668,9.541666666666666,9.180333333333333,9.694333333333333,218.304,91.0,75.625,51.0,113.0,72.458,40.0,1.042
2017-11-26,201.417,4.875,29.917,19.055666666666667,32.15266666666667,13.097333333333333,14.0,15.055666666666667,231.333,94.0,83.5,67.0,123.0,86.167,45.0,2.0
2017-11-27,198.667,3.625,17.542,12.906666666666666,15.923000000000002,3.0156666666666667,16.724666666666668,20.097333333333335,216.208,93.0,74.833,37.0,169.0,113.5,80.0,1.417
2017-11-28,199.708,5.583,22.792,25.760666666666665,40.004666666666665,14.244,23.930333333333333,25.777666666666665,222.5,91.0,79.667,58.0,167.0,112.417,65.0,2.053
2017-11-29,198.167,4.875,27.708,20.643,40.833666666666666,20.19066666666667,22.374666666666666,26.069333333333333,225.875,97.0,93.958,91.0,147.0,130.75,122.0,1.25
2017-11-30,198.182,2.739,15.227,13.805666666666667,20.597333333333335,6.791666666666667,16.25,20.305333333333333,213.409,95.0,77.5,52.0,164.0,123.917,92.0,1.042
2017-12-01,196.75,1.708,10.333,8.791666666666666,11.774666666666667,2.983,5.497,6.944333333333333,207.083,81.0,58.625,42.0,108.0,81.542,44.0,0.826
2017-12-02,200.739,3.125,17.304,15.972,22.222333333333335,6.249666666666667,6.569333333333333,7.694333333333333,218.043,85.0,66.167,35.0,128.0,66.583,18.0,0.875
2017-12-03,200.042,3.292,15.167,13.041666666666666,17.472333333333335,4.430666666666666,9.944333333333333,9.944666666666667,215.208,84.0,67.833,37.0,150.0,86.417,39.0,1.5
2017-12-04,200.333,3.5,18.958,15.790333333333335,24.659333333333336,8.869,12.042,13.416666666666666,219.292,86.0,78.875,60.0,123.0,77.542,52.0,1.375
2017-12-05,199.381,2.652,9.238,9.173666666666668,13.597,4.423333333333333,5.361,6.249666666666667,208.619,82.0,62.583,42.0,83.0,51.125,24.0,0.917
2017-12-06,203.417,3.125,12.875,14.124666666666668,19.319333333333333,5.1946666666666665,6.584,7.528,216.292,87.0,72.5,47.0,86.0,51.167,23.0,0.833
2017-12-07,197.348,2.913,14.304,16.944,26.72066666666667,9.776666666666666,9.333333333333334,9.986333333333333,211.652,88.0,71.625,51.0,120.0,77.542,28.0,1.375
2017-12-08,197.292,2.083,10.5,9.503666666666666,13.012333333333332,3.5086666666666666,7.319333333333333,8.416666666666666,207.792,87.0,66.083,40.0,87.0,69.917,51.0,1.0
2017-12-09,197.708,2.667,11.875,12.597333333333333,17.778000000000002,5.180666666666666,6.583666666666666,7.375,209.583,88.0,72.208,52.0,95.0,62.417,26.0,0.792
2017-12-10,200.708,4.042,23.708,18.027666666666665,25.277666666666665,7.250333333333333,11.860999999999999,10.610999999999999,224.417,97.0,87.292,69.0,99.0,75.833,55.0,1.167
2017-12-11,196.957,2.917,12.261,10.734666666666667,15.606333333333334,4.872,9.110999999999999,11.078000000000001,209.217,97.0,67.667,42.0,89.0,61.875,31.0,1.042
2017-12-12,199.75,2.417,12.333,9.621333333333334,14.338666666666667,4.717333333333333,4.833333333333333,5.694333333333333,212.083,86.0,69.458,55.0,40.0,18.292,6.0,0.696
2017-12-13,199.542,2.625,13.958,15.014000000000001,21.208333333333332,6.1946666666666665,5.458333333333333,5.958333333333333,213.5,82.0,66.375,47.0,57.0,29.917,7.0,0.958
2017-12-14,197.455,2.435,16.136,15.190333333333333,23.052666666666667,7.862333333333333,6.472,6.069333333333333,213.591,87.0,72.583,45.0,98.0,47.292,15.0,0.833
2017-12-15,196.522,3.625,17.913,18.534333333333333,28.889333333333337,10.355,8.083333333333334,8.583333333333334,214.435,86.0,66.875,37.0,112.0,65.708,14.0,1.913
2017-12-16,197.667,3.5,16.375,13.291666666666666,22.458333333333332,9.166666666666666,11.291666666666666,11.152666666666667,214.042,86.0,68.5,43.0,95.0,63.833,33.0,1.125
2017-12-17,195.917,2.25,8.542,7.458333333333333,10.069333333333335,2.611,7.277666666666666,8.291666666666666,204.458,81.0,66.0,45.0,57.0,24.625,6.0,1.0
2017-12-18,196.375,3.042,17.042,16.704,24.43166666666667,7.727666666666667,8.25,9.066,213.417,80.0,63.792,39.0,96.0,50.667,14.0,1.125
2017-12-19,196.708,3.083,14.0,16.069333333333333,23.236,7.166666666666667,11.847,12.180666666666667,210.708,84.0,66.958,44.0,98.0,60.458,15.0,1.208
2017-12-20,198.125,3.417,16.958,18.93433333333333,28.77033333333333,9.836,10.176333333333334,11.222666666666667,215.083,84.0,65.958,43.0,96.0,41.375,0.0,1.208
2017-12-21,197.727,3.565,17.818,21.180666666666667,31.577333333333332,10.396666666666667,9.097333333333333,9.277666666666667,215.545,83.0,66.875,38.0,108.0,49.292,6.0,1.625
2017-12-22,197.375,4.375,21.875,22.00266666666667,34.828,12.825666666666669,12.402666666666667,14.444666666666668,219.25,85.0,70.583,46.0,117.0,58.958,13.0,1.739
2017-12-23,198.042,4.417,24.0,23.667,34.80566666666667,11.139000000000001,17.555666666666667,17.347333333333335,222.042,89.0,78.458,57.0,117.0,55.5,11.0,1.833
2017-12-24,200.75,5.208,24.458,20.458333333333332,28.08366666666667,7.625,24.208333333333332,24.152666666666665,225.208,97.0,86.042,68.0,99.0,72.333,41.0,1.958
2017-12-25,193.292,3.375,12.25,13.693333333333333,18.299333333333333,4.606333333333333,12.875,14.541666666666666,205.542,76.0,62.292,40.0,107.0,70.417,27.0,1.042
2017-12-26,195.5,3.542,16.125,19.102,28.972333333333335,9.870333333333333,8.0,9.819333333333333,211.625,82.0,70.5,39.0,74.0,44.542,14.0,1.083
2017-12-27,195.0,2.458,9.773,9.930333333333333,13.152666666666667,3.2223333333333333,4.700666666666667,5.7363333333333335,204.773,68.0,47.417,36.0,80.0,45.042,11.0,1.0
2017-12-28,196.826,3.391,20.913,25.77,38.35033333333333,12.580333333333334,7.041666666666667,8.430666666666667,217.739,79.0,65.375,50.0,84.0,38.375,-7.0,1.667
2017-12-29,199.958,4.542,29.0,27.159000000000002,40.98666666666667,13.827999999999998,16.861333333333334,17.389,228.958,82.0,74.333,63.0,86.0,56.5,26.0,2.043
2017-12-30,198.333,3.375,19.333,16.027666666666665,19.694666666666667,3.6663333333333337,17.194333333333333,17.166666666666668,217.667,85.0,66.042,36.0,131.0,75.792,41.0,1.583
2017-12-31,198.208,2.708,16.375,11.902666666666667,15.375,3.4723333333333333,13.583333333333334,15.458333333333334,214.583,81.0,65.375,43.0,111.0,67.792,47.0,1.292
2018-01-01,196.375,4.708,8.5,6.791666666666667,9.291666666666666,2.5,8.527666666666667,10.597,204.875,83.0,67.5,53.0,101.0,53.667,8.0,0.625
2018-01-02,194.375,4.125,6.958,5.715,7.322,1.607,8.277666666666667,9.805666666666667,201.333,82.0,63.958,37.0,94.0,55.833,18.0,0.333
2018-01-03,194.833,4.708,14.792,9.625,12.472333333333333,2.8473333333333333,5.833666666666666,8.166666666666666,209.625,85.0,66.792,42.0,111.0,47.792,0.0,0.708
2018-01-04,195.826,5.217,12.174,13.902666666666667,18.356333333333335,4.453333333333333,6.903,9.790666666666667,208.0,84.0,69.583,47.0,105.0,62.25,6.0,1.174
2018-01-05,199.458,5.958,16.583,14.389000000000001,18.208333333333332,3.8193333333333332,17.527666666666665,19.764,216.042,86.0,69.042,46.0,126.0,83.833,53.0,1.125
2018-01-06,196.792,4.833,11.667,7.375333333333333,9.430666666666667,2.0553333333333335,11.791666666666666,14.638666666666666,208.458,80.0,66.75,53.0,96.0,67.667,47.0,0.333
2018-01-07,196.125,5.5,14.25,15.500333333333336,22.333333333333332,6.833000000000001,7.8886666666666665,11.041666666666666,210.375,83.0,67.833,43.0,116.0,65.417,23.0,1.042
2018-01-08,197.458,4.895,14.667,17.07466666666667,23.892666666666667,6.8180000000000005,12.041666666666666,15.005333333333333,212.125,81.0,59.042,22.0,129.0,71.583,29.0,1.1
2018-01-09,194.167,2.167,7.958,6.9046666666666665,8.973666666666666,2.069,6.152666666666666,9.028,202.125,71.0,53.542,42.0,75.0,58.583,25.0,0.583
2018-01-10,198.625,4.083,20.5,24.889,39.06933333333333,14.180666666666667,9.819333333333333,12.722333333333333,219.125,77.0,70.25,58.0,76.0,46.208,8.0,1.25
2018-01-11,197.87,5.136,22.913,19.042333333333335,32.017,12.974666666666666,10.555666666666667,13.043999999999999,220.783,85.0,69.542,47.0,123.0,80.292,50.0,1.174
2018-01-12,195.333,4.333,12.667,9.722,13.528,3.8053333333333335,10.778,13.180666666666667,208.0,87.0,77.708,67.0,90.0,67.417,53.0,0.625
2018-01-13,196.792,4.25,12.625,9.25,13.208333333333334,3.9583333333333335,8.597333333333333,12.083333333333334,209.417,90.0,71.875,39.0,141.0,73.667,27.0,0.667
2018-01-14,197.0,5.125,13.583,14.916666666666666,20.096999999999998,5.180666666666666,8.944333333333333,12.097333333333333,210.583,84.0,69.5,47.0,131.0,73.208,27.0,1.667
2018-01-15,199.625,6.333,16.75,17.75766666666667,28.742333333333335,10.984666666666667,20.450666666666667,24.352,216.375,85.0,68.5,42.0,141.0,80.375,43.0,1.708
2018-01-16,198.292,4.708,10.708,10.405666666666667,12.313,1.907,16.555333333333333,18.903000000000002,209.0,78.0,64.5,48.0,90.0,69.042,38.0,1.083
2018-01-17,196.875,4.542,13.625,14.75,22.277666666666665,7.528,9.402666666666667,11.583666666666666,210.5,85.0,64.167,33.0,115.0,58.75,11.0,1.042
2018-01-18,196.783,5.391,16.478,17.492,25.645333333333337,8.153333333333334,11.513666666666666,15.402666666666667,213.261,88.0,67.458,43.0,123.0,69.458,24.0,1.522
2018-01-19,197.542,5.958,18.542,20.375333333333334,26.569333333333333,6.1946666666666665,10.680666666666667,15.166666666666666,216.083,84.0,69.167,53.0,128.0,69.917,10.0,1.875
2018-01-20,198.667,4.958,15.792,14.430666666666667,16.986333333333334,2.5553333333333335,15.944666666666668,19.111333333333334,214.458,93.0,66.833,39.0,140.0,93.125,60.0,1.208
2018-01-21,195.583,4.5,12.167,13.041666666666666,17.361333333333334,4.319333333333334,8.152666666666667,11.680333333333332,207.75,88.0,61.75,36.0,114.0,67.625,33.0,1.167
2018-01-22,197.583,5.375,18.417,21.662666666666667,32.251666666666665,10.589333333333332,10.222333333333333,15.014000000000001,216.0,81.0,65.625,42.0,120.0,63.542,17.0,1.583
2018-01-23,198.5,5.708,15.708,18.764333333333333,27.44033333333333,8.675666666666666,15.300333333333333,20.805666666666667,214.208,81.0,59.917,28.0,151.0,75.458,12.0,1.792
2018-01-24,196.667,4.542,16.417,14.178666666666667,17.054333333333332,2.875666666666666,13.277666666666667,17.846999999999998,213.083,73.0,59.125,40.0,110.0,77.417,35.0,1.0
2018-01-25,197.364,5.174,13.455,14.777666666666667,21.78333333333333,7.0056666666666665,14.374,20.042,210.818,81.0,58.792,35.0,134.0,66.458,12.0,1.913
2018-01-26,196.083,3.917,9.167,7.623333333333332,9.572000000000001,1.9486666666666668,6.041666666666667,7.139,205.25,91.0,85.042,68.0,51.0,26.0,14.0,0.333
2018-01-27,196.5,4.542,13.667,12.319666666666668,16.069333333333333,3.75,8.972,10.625,210.167,91.0,76.458,52.0,93.0,47.375,16.0,1.0
2018-01-28,197.417,5.417,17.5,16.576666666666664,27.029,10.452,11.403,13.847333333333333,214.917,89.0,76.75,50.0,108.0,57.417,12.0,1.25
2018-01-29,197.13,4.458,17.478,11.618666666666668,16.118,4.499666666666666,12.083666666666666,16.335333333333335,214.609,84.0,64.167,36.0,114.0,63.583,26.0,1.083
2018-01-30,197.667,5.333,17.083,19.370666666666665,26.907,7.536333333333334,14.097333333333333,18.875,214.75,82.0,71.917,54.0,105.0,55.833,5.0,1.792
2018-01-31,198.125,5.042,16.0,15.5,21.805333333333333,6.3053333333333335,9.638666666666667,12.777666666666667,214.125,92.0,85.708,77.0,72.0,57.792,38.0,0.917
2018-02-01,196.478,5.0,12.957,13.427,19.376333333333335,5.949333333333333,5.666666666666667,7.055666666666667,209.435,88.0,73.833,49.0,81.0,45.917,11.0,1.043
2018-02-02,197.375,5.458,17.375,19.638666666666666,28.096999999999998,8.458333333333334,14.041666666666666,18.528000000000002,214.75,88.0,73.5,52.0,105.0,46.167,-7.0,1.5
2018-02-03,201.375,7.042,25.833,21.486,32.56966666666667,11.083666666666668,17.861333333333334,20.958333333333332,227.208,97.0,89.292,79.0,81.0,56.458,30.0,1.083
2018-02-04,199.958,5.833,14.708,11.819333333333333,16.861333333333334,5.041666666666667,17.208333333333332,22.194333333333333,214.667,98.0,64.208,40.0,138.0,105.458,54.0,1.375
2018-02-05,197.455,5.87,15.727,16.333333333333332,22.957666666666665,6.624,16.236,22.958333333333332,213.182,84.0,61.0,33.0,129.0,76.75,19.0,1.708
2018-02-06,195.333,6.583,17.417,21.7705,30.4165,8.646,14.555666666666667,16.958333333333332,212.75,92.0,82.875,68.0,119.0,86.5,65.0,2.042
2018-02-07,195.417,6.083,16.375,17.885333333333335,27.453333333333333,9.568333333333333,18.361333333333334,21.069666666666667,211.792,94.0,78.708,65.0,140.0,104.125,69.0,1.792
2018-02-08,196.261,4.0,9.652,7.543666666666667,9.938333333333333,2.3946666666666663,9.694666666666667,12.055666666666667,205.913,78.0,61.375,42.0,103.0,78.708,51.0,0.913
2018-02-09,196.583,4.583,10.875,11.333333333333334,15.347333333333333,4.014,8.458333333333334,10.639000000000001,207.458,78.0,67.75,50.0,80.0,58.875,44.0,1.208
2018-02-10,195.625,4.083,9.083,5.791666666666667,7.861,2.0693333333333332,8.403,10.125,204.708,77.0,57.208,39.0,104.0,62.625,30.0,1.125
2018-02-11,196.125,4.583,9.083,9.5,12.625,3.1246666666666667,12.903,14.902666666666667,205.208,79.0,66.708,51.0,90.0,56.625,33.0,1.583
2018-02-12,197.708,4.833,11.375,13.268333333333333,19.601333333333333,6.332999999999999,11.791666666666666,14.883333333333333,209.083,78.0,57.792,37.0,110.0,59.042,12.0,1.667
2018-02-13,199.458,4.625,11.875,8.494,9.521,1.0270000000000001,20.421333333333333,28.299333333333333,211.333,71.0,53.583,33.0,120.0,75.083,42.0,1.708
2018-02-14,195.458,3.542,7.083,6.663,9.043666666666667,2.380666666666667,8.375,13.083333333333334,202.542,68.0,53.833,42.0,99.0,64.208,27.0,0.875
2018-02-15,196.217,6.304,21.043,21.63633333333333,29.572000000000003,7.935333333333333,12.791666666666666,16.375333333333334,217.261,75.0,64.667,46.0,78.0,50.958,9.0,2.478
2018-02-16,200.417,5.75,17.667,16.847333333333335,21.944333333333333,5.097333333333333,20.111,23.25,218.083,77.0,64.042,50.0,107.0,77.625,61.0,1.75
2018-02-17,198.167,5.708,10.583,8.625,11.208333333333334,2.5833333333333335,18.680666666666667,21.847333333333335,208.75,84.0,58.792,33.0,123.0,72.042,34.0,1.292
2018-02-18,196.708,6.167,15.083,18.416666666666668,24.722333333333335,6.3053333333333335,17.916666666666668,21.430333333333333,211.792,74.0,55.917,24.0,117.0,71.958,12.0,2.25
2018-02-19,200.5,7.792,27.708,26.573666666666668,37.10333333333333,10.529666666666666,15.336999999999998,19.619,228.208,96.0,89.958,53.0,102.0,84.375,65.0,1.273
2018-02-20,198.833,6.667,22.958,15.884,34.6225,18.738500000000002,11.625,15.527666666666667,221.792,97.0,70.458,47.0,144.0,110.042,74.0,1.417
2018-02-21,199.381,4.875,14.333,11.007333333333333,14.791666666666666,3.784333333333333,18.497333333333334,23.416666666666668,213.714,78.0,59.375,39.0,135.0,89.083,54.0,1.0
2018-02-22,197.087,6.435,16.565,16.956,22.423999999999996,5.468,29.729,37.30533333333333,213.652,77.0,61.833,40.0,128.0,85.208,42.0,2.043
2018-02-23,194.75,4.375,9.917,6.930666666666667,9.027666666666667,2.0973333333333333,17.527666666666665,20.444333333333333,204.667,69.0,49.375,30.0,141.0,102.958,61.0,1.042
2018-02-24,195.75,5.042,12.125,10.5,13.277666666666667,2.7776666666666667,15.833333333333334,20.764,207.875,73.0,58.75,39.0,130.0,77.75,32.0,1.625
2018-02-25,195.0,5.75,19.25,17.194333333333333,24.139,6.9446666666666665,19.923000000000002,24.903000000000002,214.25,83.0,67.75,50.0,147.0,93.625,33.0,2.667
2018-02-26,194.333,5.333,12.292,11.13,14.015,2.885,25.611,30.902666666666665,206.625,82.0,54.042,30.0,172.0,109.375,63.0,1.5
2018-02-27,193.333,4.5,9.792,12.157000000000002,14.662,2.505,15.833333333333334,18.055666666666667,203.125,90.0,57.583,36.0,111.0,80.542,53.0,1.25
2018-02-28,192.458,5.0,15.25,12.444333333333333,15.916666666666666,3.472,12.194333333333333,15.597333333333333,207.708,93.0,79.208,60.0,135.0,94.833,62.0,1.167
2018-03-01,197.783,5.696,13.913,16.18133333333333,22.427999999999997,6.247,23.777666666666665,31.125333333333334,211.696,90.0,67.917,42.0,154.0,100.25,48.0,1.783
2018-03-02,198.75,6.125,15.75,14.110999999999999,17.721999999999998,3.611,28.416666666666668,36.333333333333336,214.5,84.0,60.625,31.0,143.0,95.208,38.0,1.792
2018-03-03,195.917,4.458,11.667,8.333666666666666,9.763666666666667,1.4306666666666665,14.319333333333333,19.639,207.583,95.0,89.958,78.0,110.0,93.0,77.0,0.958
2018-03-04,194.583,4.375,10.667,9.444333333333333,13.236333333333334,3.7916666666666665,6.6113333333333335,8.194666666666667,205.25,96.0,78.208,57.0,135.0,104.375,74.0,1.708
2018-03-05,197.043,5.87,17.652,18.631,25.360666666666663,6.729333333333334,17.666666666666668,22.694666666666667,214.696,89.0,65.833,36.0,164.0,101.458,39.0,1.875
2018-03-06,195.333,4.833,15.208,15.809666666666667,19.724,3.9143333333333334,13.597333333333333,18.055666666666667,210.542,92.0,83.208,68.0,104.0,97.042,89.0,1.125
2018-03-07,195.458,4.583,10.25,8.722,10.75,2.028,15.374666666666664,18.208333333333332,205.708,92.0,69.958,38.0,126.0,92.75,48.0,0.958
2018-03-08,196.4,4.565,12.733,14.780333333333333,20.993,6.212666666666667,8.917,12.972333333333333,209.133,87.0,63.542,32.0,131.0,75.917,17.0,1.261
2018-03-09,197.583,5.0,14.042,14.972333333333333,20.513666666666666,5.541666666666667,10.777666666666667,14.597333333333333,211.625,81.0,63.5,44.0,161.0,96.125,20.0,2.583
2018-03-10,197.292,3.917,11.125,10.360999999999999,12.152666666666667,1.7916666666666667,7.375,10.777666666666667,208.417,98.0,88.75,73.0,123.0,109.292,91.0,1.042
2018-03-11,196.087,4.348,11.522,10.930333333333332,13.506333333333336,2.5753333333333335,7.458333333333333,10.182,207.609,99.0,65.208,39.0,167.0,126.625,81.0,1.043
2018-03-12,199.292,5.833,15.042,16.75,21.625,4.875,15.458333333333334,21.111333333333334,214.333,89.0,65.917,36.0,156.0,109.042,77.0,1.25
2018-03-13,198.042,4.25,7.292,7.503666666666667,10.386666666666667,2.8829999999999996,9.666666666666666,12.833666666666666,205.333,79.0,50.125,25.0,109.0,82.542,62.0,1.0
2018-03-14,198.458,5.25,12.708,14.291666666666666,20.388666666666666,6.097333333333332,9.764000000000001,12.972333333333333,211.167,85.0,57.542,34.0,123.0,79.0,36.0,1.25
2018-03-15,196.217,4.522,11.261,14.368333333333334,20.543666666666667,6.175333333333334,8.317,11.778,207.478,86.0,62.208,29.0,147.0,74.167,13.0,1.565
2018-03-16,194.792,3.958,8.583,8.138666666666667,10.708666666666668,2.5693333333333332,6.75,9.485999999999999,203.375,89.0,67.833,43.0,139.0,85.292,36.0,0.875
2018-03-17,196.417,3.833,10.125,8.652666666666667,10.958666666666666,2.3056666666666668,11.861333333333334,14.860999999999999,206.542,89.0,62.167,30.0,146.0,91.667,46.0,0.958
2018-03-18,196.261,5.417,15.304,15.692,21.999,6.3066666666666675,11.983666666666666,17.139,211.565,84.0,64.792,37.0,152.0,95.25,27.0,1.792
2018-03-19,194.667,4.667,15.792,15.555666666666667,19.180666666666667,3.625,11.180666666666667,14.514000000000001,210.458,94.0,82.042,50.0,170.0,116.292,90.0,1.25
2018-03-20,193.333,4.833,14.0,16.532999999999998,23.217000000000002,6.683333333333334,10.680666666666667,14.707999999999998,207.333,90.0,68.042,37.0,189.0,127.917,60.0,2.333
2018-03-21,196.208,5.625,22.375,20.721999999999998,25.653000000000002,4.930666666666666,14.708333333333334,23.638666666666666,218.583,99.0,92.542,83.0,209.0,156.25,128.0,1.417
2018-03-22,197.652,4.826,10.13,7.004333333333334,9.253666666666666,2.2493333333333334,33.22233333333333,38.083666666666666,207.783,80.0,57.5,44.0,155.0,130.917,81.0,0.913
2018-03-23,197.042,4.25,11.0,9.375,12.458333333333334,3.083,18.305333333333333,20.639,208.042,78.0,66.417,45.0,122.0,80.875,60.0,0.917
2018-03-24,197.792,4.25,10.542,9.069333333333333,11.486333333333334,2.4166666666666665,9.666666666666666,12.458333333333334,208.333,86.0,66.792,48.0,127.0,86.167,42.0,0.958
2018-03-25,197.875,5.167,14.0,19.25,26.95866666666667,7.708333333333333,9.930333333333333,13.042000000000002,211.875,84.0,70.292,58.0,123.0,89.458,40.0,1.875
2018-03-26,198.542,4.792,13.333,16.930333333333333,23.819333333333333,6.889,17.097333333333335,21.069666666666667,211.875,86.0,61.125,28.0,191.0,121.458,65.0,2.042
2018-03-27,198.708,5.25,12.958,19.029999999999998,24.060666666666663,5.030666666666667,23.346999999999998,30.055333333333333,211.667,83.0,59.583,31.0,207.0,137.833,61.0,3.208
2018-03-28,196.435,4.708,13.348,14.25,17.444333333333333,3.1943333333333332,21.0,26.427999999999997,209.783,78.0,53.917,24.0,221.0,165.333,128.0,2.375
2018-03-29,197.348,5.217,13.391,14.865333333333334,19.748666666666665,4.883333333333334,19.180333333333333,26.096999999999998,210.739,78.0,62.125,43.0,183.0,143.042,104.0,2.87
2018-03-30,197.5,5.583,15.042,16.833333333333332,21.708333333333332,4.875,22.791666666666668,31.083333333333332,212.542,79.0,64.125,32.0,202.0,154.75,131.0,3.417
2018-03-31,197.708,4.083,6.667,4.875,6.152666666666666,1.2776666666666667,15.194333333333333,17.819333333333333,204.375,69.0,50.792,36.0,135.0,102.792,66.0,1.0
2018-04-01,192.792,2.125,17.292,15.582999999999998,18.917,3.333,23.236,31.375,210.083,77.0,65.75,50.0,236.0,180.583,143.0,4.167
2018-04-02,188.208,2.0,16.125,16.97366666666667,22.546999999999997,5.573333333333333,26.971,37.04533333333333,204.333,86.0,66.667,48.0,238.0,185.792,133.0,6.136
2018-04-03,185.375,1.75,18.875,17.777666666666665,24.541666666666668,6.7636666666666665,22.819333333333333,31.888666666666666,204.25,85.0,66.333,47.0,243.0,187.458,128.0,4.75
2018-04-04,182.917,1.292,16.167,15.264000000000001,21.875333333333334,6.611,18.5,27.736,199.083,86.0,69.042,56.0,230.0,183.25,139.0,3.75
2018-04-05,198.19,2.273,15.19,12.806333333333333,17.675666666666668,4.8693333333333335,11.75,14.707,213.381,92.0,78.25,58.0,192.0,152.75,130.0,2.292
2018-04-06,193.667,2.708,18.667,18.089666666666666,24.226,6.136,16.25,28.583,212.333,99.0,86.792,70.0,171.0,143.833,115.0,2.304
2018-04-07,195.583,1.708,9.792,5.778,8.264000000000001,2.486,20.139,33.597,205.375,78.0,54.833,43.0,125.0,91.25,50.0,0.917
2018-04-08,188.75,1.667,10.083,7.791666666666667,9.889000000000001,2.097,10.736333333333334,14.902666666666667,198.833,83.0,58.333,37.0,140.0,93.167,38.0,1.083
2018-04-09,190.625,2.625,16.917,17.299333333333333,22.647333333333336,5.347666666666666,17.625,25.097333333333335,207.542,80.0,64.458,44.0,196.0,126.875,66.0,2.625
2018-04-10,,2.833,,16.666666666666668,22.222333333333335,5.555666666666667,21.527666666666665,31.388666666666666,,82.0,60.708,29.0,218.0,149.542,70.0,3.333
2018-04-11,192.8,1.833,17.2,14.541666666666666,19.958333333333332,5.416666666666667,13.001666666666667,21.416666666666668,210.0,93.0,76.042,65.0,205.0,180.875,156.0,3.292
2018-04-12,195.87,2.522,17.348,17.685666666666666,22.674333333333333,4.988666666666666,12.694333333333333,19.666666666666668,213.217,94.0,53.5,25.0,230.0,174.292,126.0,1.917
2018-04-13,196.333,2.458,12.458,11.741999999999999,14.926666666666668,3.1839999999999997,10.791666666666666,16.624666666666666,208.792,66.0,37.208,14.0,222.0,169.708,125.0,1.913
2018-04-14,198.667,3.958,16.583,19.75,23.958333333333332,4.208333333333333,16.653000000000002,21.930666666666667,215.25,99.0,66.417,39.0,161.0,143.583,135.0,3.75
2018-04-15,194.917,1.375,8.5,4.305666666666666,5.444333333333333,1.1386666666666667,9.402666666666667,15.555666666666667,203.417,99.0,62.875,44.0,192.0,154.917,116.0,0.958
2018-04-16,196.833,2.542,11.708,10.689333333333332,15.095,4.405,20.180333333333333,39.22233333333333,208.542,82.0,60.583,41.0,189.0,142.208,86.0,1.875
2018-04-17,197.042,2.417,12.542,11.874666666666668,14.819333333333333,2.9446666666666665,23.305666666666667,49.222,209.583,90.0,67.708,52.0,159.0,142.875,128.0,1.583
2018-04-18,195.208,2.542,15.042,13.180666666666667,18.652666666666665,5.472,18.791666666666668,31.902666666666665,210.25,93.0,69.208,46.0,212.0,160.042,104.0,2.042
2018-04-19,194.304,2.348,15.043,17.163,22.987666666666666,5.824666666666666,20.722333333333335,33.361,209.348,86.0,60.417,29.0,224.0,168.208,110.0,3.167
2018-04-20,195.0,2.833,20.708,23.968,30.650333333333332,6.682333333333333,17.722333333333335,26.096999999999998,215.708,79.0,50.542,23.0,256.0,182.375,105.0,4.391
2018-04-21,194.333,2.167,16.167,17.41633333333333,21.236,3.8193333333333332,22.25,31.375,210.5,73.0,52.583,26.0,270.0,197.208,123.0,3.667
2018-04-22,192.833,1.5,13.0,10.861333333333334,13.305666666666667,2.4443333333333332,21.277666666666665,29.736,205.833,76.0,60.25,29.0,261.0,197.5,134.0,2.083
2018-04-23,191.708,1.917,14.625,13.544333333333334,18.555333333333333,5.011666666666667,19.777666666666665,32.722,206.333,90.0,71.875,53.0,234.0,194.5,149.0,2.417
2018-04-24,190.042,1.458,15.792,14.235999999999999,19.194333333333333,4.958333333333333,9.214666666666666,20.976333333333333,205.833,99.0,95.583,80.0,203.0,180.167,163.0,1.083
2018-04-25,190.708,0.208,6.583,3.375,4.833,1.4583333333333333,5.847,8.305666666666667,197.292,76.0,67.292,54.0,177.0,154.375,110.0,0.875
2018-04-26,192.696,2.522,12.957,12.764000000000001,17.107333333333333,4.343666666666667,11.083,15.125,205.652,83.0,64.25,44.0,215.0,153.792,90.0,2.208
2018-04-27,193.333,2.75,15.167,15.111333333333333,20.505333333333333,5.393666666666667,18.722333333333335,25.430333333333333,208.5,78.0,59.917,34.0,228.0,172.0,134.0,2.522
2018-04-28,195.167,2.917,13.333,13.472333333333333,16.875,3.4026666666666667,27.791666666666668,36.403,208.5,81.0,49.708,26.0,231.0,174.375,105.0,2.125
2018-04-29,193.625,2.375,12.875,9.902666666666667,12.402666666666667,2.5,19.944333333333333,25.555333333333333,206.5,76.0,55.0,30.0,257.0,190.083,115.0,2.458
2018-04-30,192.208,2.208,13.625,9.893666666666666,12.175333333333333,2.2813333333333334,23.416666666666668,31.277666666666665,205.833,79.0,64.417,44.0,254.0,211.083,177.0,3.958
2018-05-01,192.25,2.917,14.792,12.611333333333334,17.236333333333334,4.625,29.564333333333334,38.361,207.042,86.0,65.125,32.0,271.0,210.625,143.0,4.167
