date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2017-03-19,1.6665,1.9585,0.2915,0.5415,9.25,197.708,89.0,64.167,39.0,5.375,6.0,2.125,-3.0,203.083
2017-03-20,1.3,1.8499999999999999,0.55,0.15000000000000002,7.0,200.1,94.0,81.4,55.0,5.4,1.0,-3.1,-5.0,205.5
2017-03-21,,,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,
2017-03-25,,,,,,,,,,,,,,
2017-03-26,,,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,
2017-04-01,2.854,3.729,0.875,1.1875,8.5,202.333,97.0,74.458,42.0,4.417,4.0,0.375,-8.0,206.75
2017-04-02,1.771,1.875,0.10400000000000001,0.6665,9.2915,198.917,95.0,77.458,59.0,4.0,5.0,2.0,-3.0,202.917
2017-04-03,4.042,4.458,0.417,0.8125,19.104,199.87,95.0,74.708,52.0,4.957,9.0,4.0,0.0,204.826
2017-04-04,4.833,5.396,0.5625,1.417,21.3125,201.625,97.0,73.083,41.0,6.083,13.0,5.208,-2.0,207.708
2017-04-05,3.521,3.7705,0.25,0.6665,20.5625,200.0,98.0,70.333,52.0,5.208,11.0,5.917,-3.0,205.208
2017-04-06,4.125,4.3955,0.2705,1.4585,28.5205,194.417,94.0,70.792,41.0,5.917,16.0,9.917,6.0,200.333
2017-04-07,2.9585,3.1665,0.2085,0.646,15.9375,192.625,97.0,78.917,47.0,5.875,13.0,7.667,0.0,198.5
2017-04-08,1.9165,2.0415,0.125,0.33299999999999996,8.979,194.625,98.0,72.625,47.0,4.042,6.0,3.958,1.0,198.667
2017-04-09,1.9375,2.021,0.0835,0.333,9.8335,195.167,100.0,59.542,19.0,4.917,11.0,5.5,0.0,200.083
2017-04-10,2.1305,2.435,0.3045,0.043,8.0205,198.261,89.0,53.208,21.0,3.913,12.0,4.292,-3.0,202.174
2017-04-11,1.7085,1.7915,0.0835,0.16649999999999998,9.782499999999999,196.818,97.0,72.083,52.0,3.636,11.0,5.458,-5.0,200.455
2017-04-12,2.854,3.146,0.2915,0.396,8.0415,194.458,99.0,69.667,30.0,4.042,5.0,2.5,-1.0,198.5
2017-04-13,2.771,3.104,0.3335,0.625,11.8335,197.208,90.0,67.417,47.0,3.625,5.0,1.25,-1.0,200.833
2017-04-14,2.5,2.646,0.146,0.8125,23.896,196.833,86.0,70.708,49.0,3.708,12.0,6.833,-2.0,200.542
2017-04-15,3.0,3.1875,0.1875,0.729,28.208,193.375,97.0,81.208,61.0,4.583,14.0,9.708,7.0,197.958
2017-04-16,2.5,2.5625,0.0625,0.5,24.875,193.0,97.0,59.333,17.0,4.417,16.0,9.917,4.0,197.417
2017-04-17,3.667,4.167,0.5,0.854,10.6875,194.583,95.0,58.083,25.0,4.292,14.0,7.042,-2.0,198.875
2017-04-18,1.3955,1.3955,0.0,0.0835,8.229,190.292,93.0,73.5,49.0,3.083,12.0,8.458,6.0,193.375
2017-04-19,3.479,3.896,0.4165,0.792,8.771,191.625,93.0,86.125,75.0,3.958,9.0,6.208,3.0,195.583
2017-04-20,1.604,1.7705000000000002,0.1665,0.16649999999999998,6.5415,193.667,89.0,68.833,51.0,2.5,8.0,3.917,-1.0,196.167
2017-04-21,2.5,2.9375,0.4375,0.5625,7.5415,196.667,95.0,68.833,39.0,3.25,10.0,4.5,-2.0,199.917
2017-04-22,2.896,3.0,0.10450000000000001,0.0625,6.854,194.333,98.0,95.792,92.0,7.0,5.0,3.667,1.0,201.333
2017-04-23,2.125,2.25,0.125,0.41700000000000004,7.9375,194.375,99.0,78.792,42.0,6.75,12.0,5.667,1.0,201.125
2017-04-24,2.4135,2.87,0.45649999999999996,0.326,9.125,196.043,99.0,81.458,55.0,4.435,9.0,3.542,-1.0,200.478
2017-04-25,3.146,3.5,0.354,0.417,14.3125,197.458,98.0,82.958,57.0,6.25,13.0,7.208,-1.0,203.708
2017-04-26,2.9375,3.083,0.146,0.479,15.75,192.333,98.0,87.958,62.0,5.792,12.0,8.625,6.0,198.125
2017-04-27,3.9585,4.6875,0.729,1.021,10.9375,192.167,97.0,76.0,49.0,6.167,12.0,7.833,5.0,198.333
2017-04-28,2.8125,3.3125,0.5,0.708,9.6875,193.5,97.0,71.417,43.0,5.5,12.0,8.0,1.0,199.0
2017-04-29,2.7915,3.0625,0.271,0.625,14.4165,191.458,95.0,74.542,59.0,5.667,13.0,9.292,3.0,197.125
2017-04-30,1.9580000000000002,2.1875,0.229,0.6665,14.958,192.458,96.0,72.458,48.0,5.167,14.0,9.417,3.0,197.625
2017-05-01,2.5415,2.833,0.2915,0.4375,10.5625,191.792,87.0,66.542,45.0,5.333,13.0,9.5,4.0,197.125
2017-05-02,2.208,2.375,0.1665,0.0835,7.8125,192.375,93.0,61.958,26.0,5.5,18.0,10.833,4.0,197.875
2017-05-03,3.917,4.8125,0.896,1.0,8.0625,195.042,95.0,59.208,27.0,6.583,19.0,10.542,1.0,201.625
2017-05-04,4.625,5.625,1.0,1.375,8.3125,194.875,96.0,57.417,28.0,6.583,19.0,11.375,1.0,201.458
2017-05-05,4.6045,5.1875,0.5835,1.646,14.6875,193.25,88.0,64.542,35.0,8.0,20.0,12.417,5.0,201.25
2017-05-06,4.25,4.4375,0.1875,0.75,17.375,191.333,96.0,83.875,70.0,6.292,16.0,10.625,3.0,197.625
2017-05-07,3.0835,3.4585,0.375,0.9165,40.979,190.375,87.0,57.417,33.0,4.583,15.0,10.333,4.0,194.958
2017-05-08,2.3045,2.543,0.239,0.21749999999999997,26.0,193.435,97.0,69.333,44.0,5.261,16.0,9.375,1.0,198.696
2017-05-09,4.479,5.6045,1.125,0.958,14.208,198.167,99.0,66.75,33.0,6.208,17.0,9.25,-2.0,204.375
2017-05-10,1.979,2.2085,0.229,0.229,12.6875,194.042,97.0,72.792,42.0,5.292,16.0,11.75,4.0,199.333
2017-05-11,3.1455,3.3125,0.1665,0.0415,8.229,192.833,97.0,94.042,89.0,5.708,12.0,10.458,10.0,198.542
2017-05-12,2.0625,2.271,0.2085,0.125,8.782499999999999,193.304,96.0,85.625,67.0,6.391,15.0,11.0,7.0,199.696
2017-05-13,1.4375,1.542,0.104,0.0835,11.021,193.542,88.0,73.792,58.0,4.792,10.0,7.417,6.0,198.333
2017-05-14,0.854,0.854,0.0,0.0,11.625,193.75,84.0,73.0,54.0,4.417,10.0,7.542,5.0,198.167
2017-05-15,1.417,1.542,0.125,0.0,9.3125,193.5,92.0,81.333,71.0,4.375,11.0,8.417,6.0,197.875
2017-05-16,3.125,3.396,0.271,0.021,6.125,195.417,97.0,93.5,86.0,5.417,10.0,8.375,7.0,200.833
2017-05-17,4.8125,5.917,1.104,1.292,9.229,195.417,97.0,75.417,51.0,6.042,17.0,11.042,7.0,201.458
2017-05-18,3.9375,4.625,0.6875,0.9165,11.0205,196.833,95.0,70.708,49.0,6.5,17.0,12.5,6.0,203.333
2017-05-19,3.417,3.979,0.5625,0.8125,10.1045,196.125,95.0,64.542,42.0,6.0,19.0,13.083,6.0,202.125
2017-05-20,2.7915,2.9375,0.146,0.9375,19.4375,194.542,87.0,57.333,41.0,7.208,23.0,16.833,11.0,201.75
2017-05-21,4.375,4.9165,0.542,1.125,26.9165,197.708,93.0,75.333,55.0,7.125,16.0,12.792,9.0,204.833
2017-05-22,3.3045,3.413,0.1085,0.587,23.729,195.435,97.0,78.708,50.0,7.304,20.0,14.0,10.0,202.739
2017-05-23,2.1665,2.3125,0.146,0.39549999999999996,16.1875,193.042,97.0,80.208,59.0,5.583,14.0,11.292,9.0,198.625
2017-05-24,2.5625,2.771,0.2085,0.271,19.6875,193.792,97.0,89.792,76.0,6.125,15.0,11.875,10.0,199.917
2017-05-25,4.8335,5.292,0.4585,0.375,23.4795,198.417,95.0,81.083,48.0,8.75,21.0,14.125,10.0,207.167
2017-05-26,5.3955,6.5625,1.1665,1.375,14.1875,197.375,95.0,81.913,60.0,7.875,19.0,13.13,10.0,205.25
2017-05-27,4.3125,4.625,0.3125,0.771,9.4165,191.958,96.0,93.875,91.0,5.792,14.0,11.208,10.0,197.75
2017-05-28,2.4165,2.521,0.10450000000000001,0.3125,9.4165,191.292,96.0,91.292,80.0,5.167,12.0,10.583,9.0,196.458
2017-05-29,2.5625,3.0415,0.47950000000000004,0.5625,14.979,192.083,93.0,72.458,49.0,6.167,21.0,15.208,9.0,198.25
2017-05-30,2.5,2.6665,0.1665,0.75,16.0415,193.042,90.0,71.167,54.0,6.875,20.0,16.167,12.0,199.917
2017-05-31,2.5,2.5415,0.0415,0.542,31.8335,196.609,95.0,81.167,65.0,8.0,21.0,15.792,11.0,204.609
2017-06-01,3.5415,3.875,0.33299999999999996,0.354,24.771,199.083,96.0,88.208,68.0,11.5,20.0,16.125,13.0,210.583
2017-06-02,2.3125,2.646,0.3335,1.4585,6.6045,189.5,93.0,74.25,60.0,7.458,20.0,15.083,9.0,196.958
2017-06-03,1.6875,1.8544999999999998,0.1665,0.4585,5.9585,191.042,96.0,75.833,54.0,5.5,14.0,10.042,8.0,196.542
2017-06-04,1.3335,1.5,0.1665,0.125,5.9375,192.667,96.0,89.333,73.0,5.625,12.0,9.375,7.0,198.292
2017-06-05,2.2824999999999998,3.0,0.7175,0.45649999999999996,6.1665,192.652,95.0,82.333,64.0,4.957,15.0,10.333,8.0,197.609
2017-06-06,2.3125,2.6455,0.3335,0.4585,10.9375,191.833,98.0,82.583,60.0,5.0,16.0,10.917,7.0,196.833
2017-06-07,3.167,3.5835,0.4165,0.7295,10.146,195.625,97.0,75.292,47.0,6.292,18.0,12.375,5.0,201.917
2017-06-08,2.625,2.771,0.146,0.5,10.5,190.208,96.0,90.375,75.0,5.292,16.0,14.125,12.0,195.5
2017-06-09,2.229,2.479,0.25,0.5625,14.75,192.042,94.0,74.958,55.0,5.875,20.0,16.0,13.0,197.917
2017-06-10,1.8125,1.875,0.0625,0.0415,9.9375,192.0,97.0,89.958,74.0,5.75,17.0,13.75,11.0,197.75
2017-06-11,1.6665,1.7915,0.125,0.4375,5.979,194.042,96.0,78.958,56.0,6.042,19.0,12.833,7.0,200.083
2017-06-12,1.9165,2.2915,0.375,0.604,6.9375,193.458,96.0,75.583,48.0,4.958,18.0,11.0,6.0,198.417
2017-06-13,3.4585,4.75,1.2915,1.646,12.4565,197.522,98.0,76.792,54.0,6.174,18.0,12.208,5.0,203.696
2017-06-14,1.5205,1.625,0.104,0.396,9.7915,191.875,93.0,72.083,44.0,5.625,19.0,14.083,10.0,197.5
2017-06-15,1.9580000000000002,2.2295,0.2705,0.146,10.1665,193.333,95.0,89.125,72.0,6.25,16.0,14.125,10.0,199.583
2017-06-16,2.25,2.667,0.4165,0.3125,8.3125,192.792,95.0,72.292,47.0,6.5,20.0,15.292,10.0,199.292
2017-06-17,2.1875,2.458,0.2705,0.2915,9.0835,194.5,95.0,68.5,40.0,7.292,24.0,16.625,9.0,201.792
2017-06-18,1.5625,1.6875,0.125,0.3545,10.5625,195.125,95.0,80.208,61.0,6.5,19.0,15.583,10.0,201.625
2017-06-19,1.283,1.3915,0.10849999999999999,0.065,10.2295,191.174,94.0,82.667,65.0,5.217,18.0,14.625,12.0,196.391
2017-06-20,2.771,3.4375,0.6665,0.354,11.0415,190.625,96.0,79.542,59.0,5.167,18.0,14.417,11.0,195.792
2017-06-21,1.6875,1.9165,0.229,0.104,15.1665,190.25,98.0,84.958,58.0,6.167,22.0,17.375,12.0,196.417
2017-06-22,1.604,1.6665,0.0625,0.0,8.0,190.375,97.0,87.875,61.0,6.333,19.0,17.417,16.0,196.708
2017-06-23,1.771,1.875,0.104,0.0415,13.583,192.625,95.0,74.292,49.0,7.375,25.0,19.083,14.0,200.0
2017-06-24,2.4795,2.7295,0.25,0.4165,16.604,193.667,96.0,84.708,65.0,6.042,20.0,16.917,13.0,199.708
2017-06-25,1.354,1.354,0.0,0.021,15.6875,191.875,96.0,88.5,74.0,5.375,19.0,15.917,12.0,197.25
2017-06-26,1.229,1.4375,0.2085,0.0,6.4375,190.125,86.0,71.167,52.0,4.583,18.0,13.917,10.0,194.708
2017-06-27,1.9565,2.413,0.4565,0.2705,7.6875,193.792,95.0,76.833,50.0,6.417,18.0,13.458,9.0,200.208
2017-06-28,2.708,3.167,0.45799999999999996,1.0625,11.9375,195.125,95.0,73.75,46.0,7.25,23.0,16.75,11.0,202.375
2017-06-29,3.5415,4.417,0.875,1.1045,13.3335,191.625,95.0,80.083,62.0,6.292,20.0,17.25,15.0,197.917
2017-06-30,2.375,2.7295,0.3545,0.5625,11.0415,192.375,95.0,74.042,44.0,6.083,22.0,18.0,15.0,198.458
2017-07-01,3.1875,3.854,0.6665,0.6665,16.5,195.083,94.0,79.5,67.0,7.792,25.0,20.875,17.0,202.875
2017-07-02,3.0,3.229,0.22949999999999998,0.729,14.4165,195.583,94.0,80.083,57.0,7.833,26.0,20.75,17.0,203.417
2017-07-03,2.4785,2.891,0.413,0.087,8.6455,195.391,96.0,86.708,55.0,6.913,25.0,18.125,16.0,202.304
2017-07-04,2.7085,2.979,0.2705,0.208,7.979,192.917,96.0,92.917,86.0,5.583,17.0,16.5,16.0,198.5
2017-07-05,1.875,2.1045,0.22899999999999998,0.021,8.4585,194.5,96.0,73.5,52.0,7.833,27.0,20.875,16.0,202.333
2017-07-06,4.146,4.958,0.8125,1.167,10.6455,200.667,94.0,70.625,37.0,9.0,27.0,21.375,17.0,209.667
2017-07-07,4.5835,6.3125,1.729,1.0625,18.854,218.875,97.0,75.125,46.0,11.333,28.0,21.792,15.0,230.208
2017-07-08,3.2085,3.875,0.6665,0.3335,15.896,217.708,96.0,65.5,31.0,12.5,30.0,23.542,16.0,230.208
2017-07-09,3.7915,4.25,0.4585,1.1045,15.104,207.5,95.0,72.292,46.0,10.792,30.0,23.625,17.0,218.292
2017-07-10,2.729,3.5,0.771,0.5415,17.4795,205.333,95.0,81.25,61.0,9.125,27.0,23.083,20.0,214.458
2017-07-11,2.4375,2.6875,0.25,0.021,16.7705,195.125,94.0,89.042,73.0,7.833,22.0,20.583,19.0,202.958
2017-07-12,3.5415,4.1875,0.646,0.9165,17.5625,191.458,94.0,80.958,59.0,9.292,29.0,23.417,19.0,200.75
2017-07-13,2.917,3.6665,0.75,0.854,16.2915,199.917,97.0,79.25,56.0,8.167,28.0,22.833,16.0,208.083
2017-07-14,1.9585,2.167,0.20850000000000002,0.5,27.761000000000003,192.682,94.0,77.708,58.0,8.091,27.0,23.833,20.0,200.773
2017-07-15,2.75,3.083,0.3335,0.9375,36.5625,195.0,93.0,75.833,56.0,9.375,29.0,24.583,20.0,204.375
2017-07-16,2.8545,2.896,0.0415,0.5625,28.271,192.875,96.0,91.042,84.0,8.292,24.0,22.333,19.0,201.167
2017-07-17,2.0,2.152,0.152,0.0,14.042,197.348,96.0,87.792,67.0,8.13,25.0,20.875,17.0,205.478
2017-07-18,1.104,1.208,0.104,0.021,5.979,191.0,97.0,87.958,76.0,5.667,19.0,17.458,17.0,196.667
2017-07-19,1.1875,1.542,0.354,0.0415,9.75,191.583,93.0,86.292,75.0,5.958,19.0,17.667,17.0,197.542
2017-07-20,1.604,1.9375,0.3335,0.125,9.7705,191.875,94.0,86.458,74.0,5.542,21.0,18.917,17.0,197.417
2017-07-21,1.8335,2.125,0.2915,0.3955,19.271,193.542,93.0,79.792,63.0,7.667,28.0,23.125,19.0,201.208
2017-07-22,1.5835,1.646,0.0625,0.0,11.375,193.417,97.0,90.208,78.0,8.333,25.0,21.792,20.0,201.75
2017-07-23,1.75,1.8125,0.0625,0.3125,10.6875,195.542,96.0,84.583,68.0,8.167,26.0,21.625,18.0,203.708
2017-07-24,3.2915,3.896,0.6045,1.104,14.9375,200.292,96.0,80.375,51.0,8.042,26.0,20.792,17.0,208.333
2017-07-25,3.3125,4.021,0.7085,0.7705,15.0625,214.667,97.0,80.708,54.0,7.292,24.0,19.292,15.0,221.958
2017-07-26,2.5625,3.0,0.4375,0.604,9.4165,212.333,97.0,68.333,38.0,8.542,27.0,20.542,14.0,220.875
2017-07-27,2.625,3.625,1.0,0.6875,10.9375,209.478,94.0,77.167,47.0,7.957,24.0,18.875,14.0,217.435
2017-07-28,4.8545,5.521,0.6665,0.8545,16.771,205.625,95.0,88.792,60.0,11.417,21.0,19.25,17.0,217.042
2017-07-29,3.7705,5.229,1.4585,0.5205,17.7705,210.458,97.0,81.333,56.0,9.958,25.0,20.583,16.0,220.417
2017-07-30,1.7085,1.896,0.1875,0.0835,10.6665,194.0,96.0,82.333,61.0,7.792,25.0,20.875,19.0,201.792
2017-07-31,2.891,3.4565,0.5655,0.1305,8.4375,195.348,95.0,90.042,77.0,8.826,23.0,20.75,20.0,204.174
2017-08-01,2.4375,2.7705,0.3335,0.5415,13.0205,190.667,96.0,82.25,52.0,9.208,27.0,22.125,20.0,199.875
2017-08-02,2.1855,2.4815,0.296,0.3425,12.7345,188.818,95.0,82.875,60.0,7.727,25.0,20.708,18.0,196.545
2017-08-03,1.2635,1.403,0.139,0.021,17.646,190.167,92.0,82.0,63.0,6.458,22.0,18.625,17.0,196.625
2017-08-04,0.896,1.25,0.354,0.0,12.1875,191.0,91.0,81.708,65.0,6.542,21.0,18.25,16.0,197.542
2017-08-05,0.9375,1.0625,0.125,0.0835,26.9585,194.5,94.0,86.042,70.0,7.167,23.0,19.958,17.0,201.667
2017-08-06,1.2705,1.4375,0.1665,0.25,22.6875,196.0,96.0,79.958,56.0,8.583,26.0,21.583,18.0,204.583
2017-08-07,1.4375,1.9580000000000002,0.5205,0.0,16.104,202.125,98.0,86.917,70.0,8.25,22.0,18.625,16.0,210.375
2017-08-08,1.604,2.021,0.41700000000000004,0.1455,11.021,192.042,96.0,81.667,66.0,8.083,22.0,19.25,16.0,200.125
2017-08-09,4.583,5.4795,0.8955,0.22949999999999998,12.896,209.583,97.0,91.833,73.0,9.25,22.0,18.5,15.0,218.833
2017-08-10,1.9165,2.354,0.4375,0.0625,9.5,196.773,97.0,89.167,73.0,8.045,22.0,19.042,18.0,204.818
2017-08-11,3.271,3.896,0.625,0.5415,8.5415,189.625,95.0,88.0,74.0,9.083,22.0,19.625,18.0,198.708
2017-08-12,0.979,1.146,0.1665,0.0,6.875,190.833,97.0,92.792,80.0,7.083,19.0,17.25,16.0,197.917
2017-08-13,0.9375,1.0205,0.0835,0.1875,5.854,192.0,96.0,86.125,65.0,7.375,22.0,17.917,16.0,199.375
2017-08-14,1.457,1.587,0.1305,0.13,6.2295,197.652,95.0,83.25,60.0,6.739,22.0,19.042,17.0,204.391
2017-08-15,2.167,2.729,0.5625,0.5835,9.771,204.167,95.0,82.958,61.0,6.292,24.0,19.625,18.0,210.458
2017-08-16,2.3335,3.1665,0.833,0.521,9.896,196.542,94.0,78.333,52.0,5.958,23.0,19.292,16.0,202.5
2017-08-17,1.7915,2.292,0.5,0.0,9.583,194.083,95.0,85.375,71.0,6.125,21.0,18.5,17.0,200.208
2017-08-18,1.771,2.229,0.45799999999999996,0.208,9.208,191.792,96.0,80.375,60.0,6.125,22.0,19.875,18.0,197.917
2017-08-19,2.396,3.1665,0.771,1.0835,10.146,198.917,95.0,79.958,58.0,6.958,25.0,20.125,17.0,205.875
2017-08-20,1.896,2.2705,0.375,0.1875,12.2705,200.292,95.0,83.417,68.0,6.375,22.0,19.083,17.0,206.667
2017-08-21,1.5215,2.413,0.891,0.0,9.913,192.909,96.0,78.857,55.0,5.5,24.0,19.357,15.0,198.409
2017-08-22,2.0205,2.208,0.1875,0.021,9.25,191.042,,,,6.375,,,,197.417
2017-08-23,3.604,4.4165,0.8125,0.7085,9.8125,194.875,,,,10.792,,,,205.667
2017-08-24,3.0415,3.4165,0.375,0.146,9.146,190.625,,,,6.458,,,,197.083
2017-08-25,2.0625,2.292,0.22899999999999998,0.1665,12.75,199.375,,,,9.625,,,,209.0
2017-08-26,2.646,2.8955,0.25,0.583,15.729,199.5,71.0,59.308,47.0,7.0,25.0,21.846,19.0,206.5
2017-08-27,2.0415,2.375,0.333,0.479,11.0835,209.792,86.0,62.5,40.0,9.208,27.0,20.417,14.0,219.0
2017-08-28,2.3695000000000004,3.0869999999999997,0.7175,0.2605,13.146,215.043,88.0,75.833,51.0,8.087,22.0,18.917,14.0,223.13
2017-08-29,2.6455,2.9375,0.2915,0.14600000000000002,11.4795,192.458,91.0,77.292,62.0,7.292,21.0,19.667,17.0,199.75
2017-08-30,2.042,2.9375,0.8955,0.3335,7.604,201.792,84.0,65.042,36.0,6.667,20.0,15.125,9.0,208.458
2017-08-31,2.021,2.604,0.583,0.3335,7.729,198.417,88.0,71.125,47.0,7.167,23.0,17.667,13.0,205.583
2017-09-01,2.25,2.792,0.542,0.208,6.104,205.708,83.0,62.0,37.0,7.333,25.0,18.0,12.0,213.042
2017-09-02,2.292,2.896,0.604,0.1875,9.5,216.417,88.0,73.625,57.0,7.958,21.0,16.625,11.0,224.375
2017-09-03,1.333,1.6665,0.3335,0.1455,10.0415,204.5,90.0,65.333,43.0,6.333,23.0,16.458,11.0,210.833
2017-09-04,2.771,3.5625,0.7915,0.646,9.8545,223.875,89.0,67.458,34.0,7.917,23.0,16.542,10.0,231.792
2017-09-05,2.6875,3.854,1.1665,0.7915,8.25,227.542,96.0,74.958,48.0,7.792,23.0,17.042,10.0,235.333
2017-09-06,1.1875,1.3955,0.20800000000000002,0.0,8.5835,201.375,93.0,78.75,56.0,7.333,24.0,18.5,13.0,208.708
2017-09-07,1.5,1.75,0.25,0.0,7.0415,199.5,93.0,76.542,53.0,8.042,23.0,19.167,16.0,207.542
2017-09-08,2.3125,3.0,0.6875,1.1875,13.8475,197.783,96.0,73.667,44.0,8.913,25.0,20.292,16.0,206.696
2017-09-09,2.5835,3.25,0.667,0.7085,11.25,195.167,95.0,78.0,53.0,7.583,24.0,19.625,17.0,202.75
2017-09-10,1.646,1.9794999999999998,0.3335,0.35450000000000004,6.0415,198.5,96.0,78.208,43.0,7.458,23.0,16.5,10.0,205.958
2017-09-11,2.326,2.848,0.5215,0.326,6.167,199.435,95.0,79.292,46.0,6.652,21.0,15.208,8.0,206.087
2017-09-12,1.583,1.583,0.0,0.021,5.5205,194.75,96.0,94.625,91.0,5.875,18.0,16.292,15.0,200.625
2017-09-13,2.7085,2.958,0.25,0.5,7.9375,197.0,94.0,79.417,59.0,8.792,23.0,17.958,12.0,205.792
2017-09-14,2.7915,3.229,0.4375,0.25,6.125,200.042,95.0,77.917,47.0,6.833,22.0,16.375,12.0,206.875
2017-09-15,2.154,2.539,0.385,0.27799999999999997,5.3125,200.609,98.0,76.667,42.0,6.652,23.0,16.125,11.0,207.261
2017-09-16,1.8335,2.3125,0.479,0.0,7.771,201.0,95.0,88.042,76.0,5.917,16.0,14.125,9.0,206.917
2017-09-17,0.6875,0.6875,0.0,0.0625,7.604,193.75,95.0,72.833,57.0,4.875,19.0,15.875,9.0,198.625
2017-09-18,1.0835,1.1045,0.021,0.625,8.9375,190.792,97.0,80.208,58.0,5.167,22.0,17.083,13.0,195.958
2017-09-19,3.1335,3.3015,0.16799999999999998,0.36650000000000005,13.747499999999999,191.15,93.0,76.833,54.0,5.05,24.0,19.25,16.0,196.2
2017-09-20,3.1045,3.3955,0.292,0.5625,15.875,196.5,98.0,85.75,57.0,4.583,23.0,17.708,12.0,201.083
2017-09-21,1.9794999999999998,2.25,0.271,0.0,7.8335,194.75,95.0,70.458,40.0,3.833,22.0,16.5,10.0,198.583
2017-09-22,2.587,3.5435,0.9565,0.5,7.875,197.13,96.0,80.5,52.0,4.696,21.0,14.625,7.0,201.826
2017-09-23,1.2085,1.271,0.0625,0.0,7.5205,191.958,96.0,84.227,71.0,3.583,21.0,17.045,10.0,195.542
2017-09-24,2.2915,2.604,0.3125,0.9375,8.5625,194.5,94.0,75.733,52.0,5.208,23.0,19.0,16.0,199.708
2017-09-25,1.826,1.9345,0.1085,0.2605,11.417,194.13,94.0,82.167,67.0,5.261,20.0,16.958,9.0,199.391
2017-09-26,4.3545,5.9165,1.5625,0.7915,6.792,202.458,97.0,76.333,42.0,6.333,22.0,13.833,6.0,208.792
2017-09-27,2.125,2.8545,0.729,0.4585,12.9585,201.583,97.0,83.458,61.0,5.542,21.0,16.167,9.0,207.125
2017-09-28,2.3125,2.8335,0.521,0.0,5.583,200.625,97.0,87.417,59.0,4.375,14.0,10.5,3.0,205.0
2017-09-29,2.75,3.271,0.521,0.542,6.3125,200.083,97.0,76.292,39.0,4.625,17.0,9.375,2.0,204.708
2017-09-30,2.208,2.4585,0.25,0.2705,8.167,199.167,94.0,69.417,42.0,5.75,19.0,12.042,5.0,204.917
2017-10-01,1.479,2.0,0.521,0.396,7.979,198.75,97.0,75.083,45.0,4.708,19.0,13.375,3.0,203.458
2017-10-02,2.4795,2.7085,0.229,0.625,15.2915,195.25,90.0,73.25,56.0,5.583,23.0,18.333,13.0,200.833
2017-10-03,1.875,2.146,0.271,0.0,6.4795,198.292,92.0,71.958,50.0,4.417,16.0,11.75,4.0,202.708
2017-10-04,1.9169999999999998,2.2915,0.375,0.2085,6.6045,200.833,98.0,83.667,45.0,4.792,13.0,7.167,3.0,205.625
2017-10-05,2.646,3.3125,0.667,0.5205,7.8955,201.792,99.0,74.917,35.0,5.458,15.0,8.083,3.0,207.25
2017-10-06,1.9580000000000002,2.5415,0.5835,0.4375,7.875,201.625,98.0,77.458,48.0,4.625,18.0,12.0,2.0,206.25
2017-10-07,1.1045,1.125,0.021,0.4375,10.5415,193.083,96.0,89.5,79.0,4.625,18.0,16.958,15.0,197.708
2017-10-08,1.6045,1.729,0.125,0.271,9.5835,200.708,97.0,85.167,54.0,6.75,22.0,16.0,11.0,207.458
2017-10-09,2.2175,2.5655,0.348,0.0215,12.875,196.87,97.0,91.125,71.0,6.043,19.0,14.708,10.0,202.913
2017-10-10,2.271,2.458,0.1875,0.0,7.6665,197.125,97.0,68.958,43.0,5.208,15.0,12.417,9.0,202.333
2017-10-11,2.479,2.8955,0.4165,0.021,7.4350000000000005,200.0,94.0,89.083,81.0,5.87,10.0,8.583,7.0,205.87
2017-10-12,2.0835,2.479,0.39549999999999996,0.083,4.229,197.167,95.0,86.458,70.0,4.833,16.0,9.917,7.0,202.0
2017-10-13,2.5415,3.0,0.45799999999999996,0.3125,7.25,198.958,94.0,70.958,35.0,5.292,15.0,8.833,2.0,204.25
2017-10-14,2.3545,2.6665,0.3125,0.25,8.2295,199.208,96.0,70.333,27.0,5.167,15.0,7.833,0.0,204.375
2017-10-15,1.854,1.979,0.125,0.0,8.7915,201.583,96.0,69.75,32.0,5.042,13.0,6.667,1.0,206.625
2017-10-16,2.146,2.4375,0.2915,0.0625,9.9585,202.083,93.0,67.167,22.0,5.5,14.0,5.458,0.0,207.583
2017-10-17,2.896,3.25,0.354,0.375,10.125,198.958,92.0,74.417,46.0,6.667,14.0,7.375,3.0,205.625
2017-10-18,2.6875,3.167,0.47950000000000004,0.0,9.1045,202.167,97.0,76.333,36.0,5.958,11.0,4.167,-2.0,208.125
2017-10-19,3.021,3.5,0.47950000000000004,0.354,10.625,201.708,95.0,72.5,33.0,6.458,12.0,5.333,-2.0,208.167
2017-10-20,1.9375,2.125,0.1875,0.0,9.792,200.5,93.0,78.833,56.0,6.375,15.0,9.167,2.0,206.875
2017-10-21,2.146,2.5,0.354,0.0625,8.5625,201.042,97.0,80.208,38.0,7.875,17.0,11.0,4.0,208.917
