date,NO2_mean,NOX_mean,NO_mean,PM25_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2011-12-04,6.896,10.792,3.896,2.3545,187.083,2.167,12.458,199.542
2011-12-05,16.896,37.9375,21.0415,8.625,196.167,3.125,16.5,212.667
2011-12-06,21.229,38.521,17.292,11.042,196.304,3.167,19.348,215.652
2011-12-07,18.921,50.882999999999996,31.962,16.1875,196.227,3.75,18.773,215.0
2011-12-08,17.667,32.6045,14.9375,12.7085,194.667,3.167,16.667,211.333
2011-12-09,14.2705,28.6875,14.417000000000002,5.896,194.083,3.208,14.875,208.958
2011-12-10,12.286000000000001,22.910999999999998,10.625,6.146,196.292,2.87,13.292,209.583
2011-12-11,9.271,13.5835,4.3125,7.271,193.375,2.75,13.375,206.75
2011-12-12,16.396,33.292,16.896,10.917,197.917,3.125,15.208,213.125
2011-12-13,18.8335,40.8125,21.979,10.2705,197.739,3.375,17.522,215.261
2011-12-14,21.4285,53.6115,32.183,14.5,198.583,3.917,21.167,219.75
2011-12-15,14.771,36.8125,22.0415,13.479,194.583,3.333,15.667,210.25
2011-12-16,8.1455,15.0,6.854,4.875,189.125,2.208,11.833,200.958
2011-12-17,13.672,28.166,14.494,5.333,194.25,2.957,14.167,208.417
2011-12-18,9.25,14.520499999999998,5.2705,3.9585,192.833,2.417,13.417,206.25
2011-12-19,7.354,12.146,4.792,3.292,189.458,2.125,12.0,201.458
2011-12-20,20.875,50.229,29.354,7.208,193.609,3.417,13.391,207.0
2011-12-21,16.515500000000003,34.438,17.923000000000002,10.0,196.417,2.917,11.292,207.708
2011-12-22,17.0,30.7085,13.707999999999998,18.646,195.25,3.542,10.625,205.875
2011-12-23,18.0625,33.6665,15.604,8.7705,194.25,3.5,11.125,205.375
2011-12-24,11.07,18.82,7.75,3.8545,193.083,2.565,8.083,201.167
2011-12-25,5.979,9.25,3.271,1.896,189.958,2.25,6.875,196.833
2011-12-26,8.104,13.0,4.896,2.9885,189.542,2.042,6.583,196.125
2011-12-27,21.25,54.3955,33.146,6.167,193.652,3.542,10.826,204.478
2011-12-28,20.7875,44.5355,23.747999999999998,10.1875,199.625,3.792,13.333,212.958
2011-12-29,12.417000000000002,25.5,13.082999999999998,12.896,194.333,3.333,10.542,204.875
2011-12-30,9.9585,14.667000000000002,4.7085,10.2085,194.292,3.708,11.167,205.458
2011-12-31,10.121500000000001,15.1405,5.019,8.604,197.542,3.565,11.792,209.333
2012-01-01,2.3955,3.771,1.375,,190.0,2.333,6.042,196.042
2012-01-02,3.271,4.75,1.479,,188.609,2.792,6.0,194.609
2012-01-03,1.7725,3.106,1.3335,,186.875,2.042,5.417,192.292
2012-01-04,9.5625,15.375,5.8125,,188.708,2.917,8.083,196.792
2012-01-05,15.0135,24.198999999999998,9.1855,,193.5,3.391,11.875,205.375
2012-01-06,11.604,16.9375,5.3335,,192.0,2.875,9.583,201.583
2012-01-07,20.7495,39.252,18.5025,,190.875,3.478,10.875,201.75
2012-01-08,22.25,44.75,22.5,,192.792,3.708,12.042,204.833
2012-01-09,21.7085,44.667,22.9585,,194.478,3.708,10.435,204.913
2012-01-10,18.956000000000003,31.497500000000002,12.5415,,192.5,3.083,7.958,200.458
2012-01-11,23.125,43.104,19.9795,,199.125,3.75,7.125,206.25
2012-01-12,14.4185,25.3915,10.973,,,2.609,,
2012-01-13,15.25,20.6875,5.4375,,,3.292,,
2012-01-14,15.8335,24.8125,8.979,,,3.0,,
2012-01-15,18.3125,34.25,15.9375,,197.4,3.417,11.5,208.9
2012-01-16,20.7295,41.0205,20.292,,199.083,3.583,12.458,211.542
2012-01-17,19.6705,35.291,15.6205,,195.208,3.917,12.625,207.833
2012-01-18,18.5835,32.25,13.6665,,197.333,2.625,10.25,207.583
2012-01-19,16.4665,27.7635,11.297,,196.458,2.913,9.875,206.333
2012-01-20,12.8125,19.458,6.646,,198.375,3.583,11.625,210.0
2012-01-21,22.994500000000002,46.686,23.6915,,199.958,4.167,13.708,213.667
2012-01-22,20.413,38.525,18.112,,190.909,3.478,12.318,203.227
2012-01-23,17.354,27.1875,9.8335,,190.5,2.667,11.208,201.708
2012-01-24,13.8985,27.343,13.445,,192.792,3.0,11.792,204.583
2012-01-25,9.125,15.229,6.104,,189.167,2.917,7.708,196.875
2012-01-26,7.5725,12.355,4.7825,,187.667,2.304,7.292,194.958
2012-01-27,8.708,13.2915,4.5835,,192.792,2.792,8.25,201.042
2012-01-28,15.3125,29.292,13.979,,196.0,3.167,10.583,206.583
2012-01-29,24.0205,41.2295,17.208,,194.913,3.083,13.174,208.087
2012-01-30,22.25,33.9375,11.6875,,194.375,3.083,15.625,210.0
2012-01-31,21.362,37.3185,15.9565,,194.25,3.778,18.125,212.375
2012-02-01,22.2,39.304,17.104,,195.375,4.2,18.417,213.792
2012-02-02,11.942,22.5155,10.5735,,191.042,2.87,14.375,205.417
2012-02-03,9.5625,13.3335,3.771,,193.875,3.458,13.417,207.292
2012-02-04,15.087,22.391,7.303999999999999,,191.913,3.13,12.522,204.435
2012-02-05,23.458,44.792,21.333,,195.609,4.0,11.0,206.609
2012-02-06,22.75,41.3955,18.646,,189.458,3.667,11.042,200.5
2012-02-07,13.5185,22.565,9.047,,190.792,3.083,8.125,198.917
2012-02-08,11.4165,18.021,6.604,,190.458,2.458,7.542,198.0
2012-02-09,18.1585,28.0725,9.914,,193.625,3.174,11.375,205.0
2012-02-10,9.4165,12.771,3.3545,,193.0,3.083,9.125,202.125
2012-02-11,6.0835,8.3545,2.271,,191.25,3.167,7.0,198.25
2012-02-12,23.021,40.9585,17.9375,,194.957,4.292,11.304,206.261
2012-02-13,17.4165,26.6875,9.271,,192.542,3.292,7.5,200.042
2012-02-14,22.3045,35.687,13.3825,,196.818,3.375,9.773,206.591
2012-02-15,23.8335,41.2705,17.4375,,192.625,3.292,10.375,203.0
2012-02-16,8.3035,13.411000000000001,5.108,,191.458,2.652,6.625,198.083
2012-02-17,10.0625,13.917000000000002,3.854,,196.208,2.875,7.542,203.75
2012-02-18,28.0415,60.7915,32.75,,195.333,4.958,18.583,213.917
2012-02-19,21.354,39.271,17.917,,196.0,3.875,9.087,205.087
2012-02-20,13.5435,27.4345,13.8915,,193.478,2.87,4.87,198.348
2012-02-21,8.604,12.1085,3.5045,,193.083,2.5,3.958,197.042
2012-02-22,16.271,31.0625,14.7915,,193.875,3.667,7.417,201.292
2012-02-23,7.587,11.565,3.9785,,192.125,2.913,3.958,196.083
2012-02-24,4.2085,6.646,2.4375,,192.25,2.042,3.333,195.583
2012-02-25,17.5415,30.3955,12.854,,196.875,2.792,5.708,202.583
2012-02-26,20.5205,34.167,13.645499999999998,,191.174,3.417,10.87,202.043
2012-02-27,20.8125,34.1665,13.354,,189.542,3.5,13.625,203.167
2012-02-28,19.532,39.835,20.3035,,190.75,3.833,12.833,203.583
2012-02-29,,,,,,,,
2012-03-01,18.125,31.896,13.770499999999998,,190.167,3.167,10.958,201.125
2012-03-02,9.125499999999999,14.1415,5.0155,,189.917,3.522,8.875,198.792
2012-03-03,10.021,13.25,3.229,,193.5,3.542,9.292,202.792
2012-03-04,18.435,30.064999999999998,11.630500000000001,,192.609,3.348,10.913,203.522
2012-03-05,21.479,36.5835,15.104,,192.087,3.083,10.174,202.261
2012-03-06,17.8335,28.5835,10.75,,192.542,3.25,9.208,201.75
2012-03-07,21.106499999999997,32.9765,11.8695,,194.0,3.625,11.792,205.792
2012-03-08,18.2085,26.2295,8.021,,189.5,3.333,11.417,200.917
2012-03-09,12.744,14.873000000000001,2.1295,,187.833,3.522,9.833,197.667
2012-03-10,10.8335,13.582999999999998,2.75,,189.833,3.375,10.417,200.25
2012-03-11,20.417,32.9375,12.520499999999998,,190.864,3.083,10.409,201.273
2012-03-12,20.1875,30.229,10.0415,,189.696,2.833,12.609,202.304
2012-03-13,14.332999999999998,20.208,5.875,,187.417,2.5,11.125,198.542
2012-03-14,20.0225,29.0265,9.003499999999999,,188.625,3.5,12.542,201.167
2012-03-15,17.7915,23.6455,5.854,,192.75,3.458,12.958,205.708
2012-03-16,12.28,20.2845,8.0045,,190.333,3.043,11.292,201.625
2012-03-17,10.958,13.125,2.1665,,192.167,3.625,10.875,203.042
2012-03-18,13.783000000000001,18.5435,4.761,,186.957,2.913,10.522,197.478
2012-03-19,13.4585,17.8125,4.354,,190.87,2.792,10.0,200.87
2012-03-20,13.917,19.417,5.5,,191.667,3.208,11.125,202.792
2012-03-21,17.017,25.331,8.313,,189.833,2.958,8.042,197.875
2012-03-22,15.707999999999998,19.9585,4.25,,191.375,2.708,9.167,200.542
2012-03-23,18.8605,26.388,7.527,,189.167,3.13,11.167,200.333
2012-03-24,10.7085,12.5415,1.8335,,193.75,3.375,10.458,204.208
2012-03-25,16.7295,24.1875,7.4585,,192.042,3.5,17.417,209.458
2012-03-26,20.3545,30.646,10.2915,,192.522,3.208,9.217,201.739
2012-03-27,20.625,29.6665,9.0415,,191.625,3.167,9.542,201.167
2012-03-28,20.086000000000002,30.027,9.940999999999999,,187.875,2.958,9.208,197.083
2012-03-29,14.332999999999998,22.8955,8.5625,,190.625,3.125,9.833,200.458
2012-03-30,18.5035,22.8295,4.3260000000000005,,191.0,3.87,9.333,200.333
2012-03-31,12.104,14.646,2.5415,,190.583,3.625,9.417,200.0
2012-04-01,5.646,7.979,2.3335,,190.375,2.667,4.125,194.5
2012-04-02,16.5,28.3955,11.896,,196.292,3.208,6.5,202.792
2012-04-03,15.082999999999998,28.271,13.1875,,191.125,2.958,5.75,196.875
2012-04-04,9.2395,14.521999999999998,5.2825,,188.304,2.565,4.261,192.565
2012-04-05,11.028,15.777999999999999,4.75,,190.125,3.042,5.25,195.375
2012-04-06,9.6665,15.0,5.3335,,188.583,2.875,4.208,192.792
2012-04-07,8.1095,10.500499999999999,2.3914999999999997,,189.826,2.348,7.609,197.435
2012-04-08,12.2085,15.875,3.6665,,194.083,3.167,9.542,203.625
2012-04-09,14.604,24.3955,9.7915,,193.208,3.417,9.75,202.958
2012-04-10,19.875,30.6665,10.7915,,195.708,3.5,10.875,206.583
2012-04-11,19.646,33.125,13.479,,189.227,3.042,9.182,198.409
2012-04-12,19.4075,37.483000000000004,18.0755,,190.292,3.542,11.375,201.667
2012-04-13,23.75,35.917,12.1665,,191.375,3.875,14.208,205.583
2012-04-14,15.072500000000002,21.442,6.3695,,187.522,3.435,10.087,197.609
2012-04-15,10.104,14.521,4.4165,,190.167,3.458,9.625,199.792
2012-04-16,17.913,30.130499999999998,12.217500000000001,,193.261,3.783,12.609,205.87
2012-04-17,17.6875,32.4375,14.75,,189.5,3.042,11.083,200.583
2012-04-18,18.542,30.5625,12.021,,192.125,3.125,10.708,202.833
2012-04-19,15.799,23.78,7.981,,190.958,3.042,10.458,201.417
2012-04-20,19.0205,31.9165,12.896,,189.667,3.125,11.625,201.292
2012-04-21,14.1095,19.9765,5.867,,189.043,3.913,10.174,199.217
2012-04-22,11.5835,18.5835,7.0,,187.625,2.958,7.5,195.125
2012-04-23,20.1875,36.8125,16.625,,187.667,2.917,9.458,197.125
2012-04-24,20.375,44.479,24.104,,190.087,3.125,10.87,200.957
2012-04-25,17.6665,29.0,11.3335,,188.792,3.5,8.417,197.208
2012-04-26,19.2665,29.3705,10.104,,185.875,3.333,7.667,193.542
2012-04-27,18.3035,27.5325,9.229,,187.286,3.333,9.095,196.381
2012-04-28,12.708,14.958,2.25,,,,,
2012-04-29,7.375,8.375,1.0,,,,,
2012-04-30,7.958,9.083,1.125,,,,,
2012-05-01,12.5,20.15,7.65,,182.6,2.4,11.5,194.1
2012-05-02,12.2915,18.4585,6.1665,,184.391,2.375,9.217,193.609
2012-05-03,8.309,11.684000000000001,3.375,,183.667,2.542,6.667,190.333
2012-05-04,4.5,7.104,2.6045,,,2.333,,
2012-05-05,5.9799999999999995,8.676,2.6955,,,2.826,,
2012-05-06,7.292,9.7085,2.4165,,,3.042,,
2012-05-07,15.667000000000002,22.958,7.292,,,3.042,,
2012-05-08,23.6875,33.896,10.207999999999998,,190.818,3.75,17.364,208.182
2012-05-09,20.146,30.2705,10.125,,194.333,3.792,15.238,209.571
2012-05-10,16.765500000000003,25.405,8.6395,,193.667,3.708,13.625,207.292
2012-05-11,19.8125,33.396,13.5835,,189.792,3.417,12.417,202.208
2012-05-12,13.911000000000001,20.4475,6.5360000000000005,,193.625,2.957,11.75,205.375
2012-05-13,8.75,11.7295,2.979,,191.958,2.792,10.458,202.417
2012-05-14,17.4375,29.8125,12.375,,191.375,2.917,12.25,203.625
2012-05-15,22.0415,42.2705,20.229,,185.958,2.958,10.875,196.833
2012-05-16,14.402999999999999,23.0305,8.6275,,190.87,2.783,12.043,202.913
2012-05-17,17.663,25.9815,8.3185,,194.167,3.917,13.458,207.625
2012-05-18,10.021,13.125,3.104,,191.0,3.167,10.417,201.417
2012-05-19,13.5735,18.744500000000002,5.171,,197.833,3.652,12.042,209.875
2012-05-20,9.7085,11.8335,2.125,,194.333,3.458,11.167,205.5
2012-05-21,16.9165,22.583,5.6665,,194.0,3.167,13.375,207.375
2012-05-22,18.3335,28.646,10.3125,,188.417,2.833,12.708,201.125
2012-05-23,21.6045,34.4585,12.854,,189.391,3.292,8.652,198.043
2012-05-24,20.5985,31.913,11.3145,,189.208,3.333,8.042,197.25
2012-05-25,24.4795,35.6875,11.2085,,189.583,3.792,11.583,201.167
2012-05-26,13.260000000000002,19.864,6.604,,189.75,3.13,8.833,198.583
2012-05-27,9.5205,12.207999999999998,2.6875,,190.125,2.833,6.875,197.0
2012-05-28,14.866,24.363500000000002,9.4975,,189.261,2.826,8.217,197.478
2012-05-29,15.375,26.223499999999998,10.8485,,188.182,3.0,8.091,196.273
2012-05-30,18.229,29.0625,10.832999999999998,,189.739,3.292,11.826,201.565
2012-05-31,15.212,23.6325,8.4205,,190.083,3.125,10.167,200.25
2012-06-01,15.354,26.2915,10.9375,,188.417,2.792,10.292,198.708
2012-06-02,13.445,20.328,6.883,,189.417,3.174,10.792,200.208
2012-06-03,7.3125,9.5625,2.25,,191.0,3.042,9.542,200.542
2012-06-04,15.3915,25.695500000000003,10.304499999999999,,189.87,3.043,11.913,201.783
2012-06-05,16.7295,28.271,11.5415,,189.083,2.708,11.042,200.125
2012-06-06,15.0835,22.396,7.3125,,184.696,2.375,10.261,194.957
2012-06-07,16.921999999999997,27.6175,10.6955,,187.333,2.542,10.583,197.917
2012-06-08,15.332999999999998,26.9585,11.625,,188.042,2.708,10.917,198.958
2012-06-09,12.774999999999999,18.362,5.587,,183.917,2.391,9.083,193.0
2012-06-10,8.0625,11.958,3.896,,188.625,2.917,11.167,199.792
2012-06-11,13.957999999999998,21.875,7.9165,,188.042,2.917,11.333,199.375
2012-06-12,17.667,27.8335,10.1665,,185.458,3.042,12.458,197.917
2012-06-13,18.5415,31.979,13.4375,,188.522,2.833,11.435,199.957
2012-06-14,18.9645,34.5335,15.568499999999998,,189.227,3.167,13.5,202.727
2012-06-15,16.9585,30.458,13.5,,187.792,3.25,10.833,198.625
2012-06-16,11.969999999999999,21.2745,9.3045,,186.042,2.696,9.25,195.292
2012-06-17,5.8545,9.1455,3.292,,182.083,2.208,10.167,192.25
2012-06-18,17.396,28.2085,10.8125,,191.0,3.708,12.833,203.833
2012-06-19,12.4565,20.6955,8.238999999999999,,185.87,2.739,11.043,196.913
2012-06-20,10.875,17.375,6.5,,184.045,2.542,14.091,198.136
2012-06-21,19.52,35.9925,16.473,,186.375,3.125,16.167,202.542
2012-06-22,16.1875,26.875,10.6875,,184.917,3.125,13.875,198.792
2012-06-23,13.514500000000002,20.4275,6.913,,189.708,3.826,14.625,204.333
2012-06-24,8.0625,11.646,3.5835,,189.375,3.167,12.542,201.917
2012-06-25,16.2085,30.4375,14.229,,185.958,3.0,12.958,198.917
2012-06-26,17.625,31.6875,14.0625,,187.917,3.042,15.125,203.042
2012-06-27,20.0835,29.5,9.417000000000002,,188.957,3.333,14.609,203.565
2012-06-28,15.7085,23.136499999999998,7.4285,,186.417,2.667,12.625,199.042
2012-06-29,15.125,22.4165,7.292,,184.958,2.958,11.917,196.875
2012-06-30,15.2175,24.3025,9.084999999999999,,185.208,3.522,12.167,197.375
2012-07-01,9.3335,14.0835,4.75,,184.583,2.792,10.042,194.625
2012-07-02,14.216999999999999,26.174,11.9565,,185.696,3.174,12.043,197.739
2012-07-03,19.2915,33.854,14.5625,,187.75,3.667,13.417,201.167
2012-07-04,19.2915,33.8125,14.521,,189.609,3.875,14.739,204.348
2012-07-05,18.231,31.2155,12.984499999999999,,191.0,3.75,17.25,208.25
2012-07-06,18.854,31.375,12.521,,185.25,3.458,17.25,202.5
2012-07-07,6.585,8.933,2.348,,182.083,2.478,12.708,194.792
2012-07-08,9.4585,12.354500000000002,2.896,,189.625,3.792,14.0,203.625
2012-07-09,14.854500000000002,25.0205,10.167000000000002,,187.042,3.625,13.875,200.917
2012-07-10,14.979500000000002,27.375,12.396,,187.591,3.167,14.682,202.273
2012-07-11,12.771,29.0415,16.2705,,182.783,2.917,9.783,192.565
2012-07-12,7.479,16.422,8.943,,174.417,1.708,6.125,180.542
2012-07-13,14.9165,29.4165,14.5,,177.625,2.708,10.708,188.333
2012-07-14,6.3415,9.6015,3.26,,176.708,1.739,7.958,184.667
2012-07-15,3.875,7.104,3.229,,174.875,1.667,6.458,181.333
2012-07-16,4.7085,9.5625,4.8545,,176.875,1.458,7.458,184.333
2012-07-17,7.6515,15.5225,7.871499999999999,,177.261,1.739,8.0,185.261
2012-07-18,13.3125,30.5,17.1875,,177.87,2.375,13.087,190.957
2012-07-19,15.2045,29.810499999999998,14.606,,179.083,2.792,12.917,192.0
2012-07-20,20.0625,39.042,18.9795,,185.0,4.5,14.75,199.75
2012-07-21,13.536000000000001,20.3315,6.7955,,185.125,3.087,12.583,197.708
2012-07-22,9.1875,14.8335,5.646,,183.75,3.542,11.0,194.75
2012-07-23,13.645499999999998,26.5,12.854500000000002,,182.083,2.917,11.5,193.583
2012-07-24,18.8125,35.2915,16.479,,185.25,3.917,16.5,201.75
2012-07-25,16.271,28.396,12.125,,185.826,3.458,13.826,199.652
2012-07-26,18.483,27.666,9.183,,189.75,4.167,15.0,204.75
2012-07-27,18.125,28.604,10.479500000000002,,185.333,3.458,12.583,197.917
2012-07-28,11.366,19.6765,8.3105,,180.167,2.957,10.167,190.333
2012-07-29,6.5625,9.375,2.8125,,178.125,2.042,8.375,186.5
2012-07-30,9.2705,26.0205,16.75,,176.125,2.0,8.875,185.0
2012-07-31,10.2085,24.104,13.896,,177.5,1.958,9.417,186.917
2012-08-01,8.2545,16.875,8.6205,,180.87,1.478,4.783,185.652
2012-08-02,9.3895,27.0915,17.701999999999998,,180.333,2.167,4.75,185.083
2012-08-03,11.4165,24.958,13.5415,,181.333,2.417,6.958,188.292
2012-08-04,9.865,17.067,7.202,,179.75,2.261,6.583,186.333
2012-08-05,4.4585,8.6665,4.2085,,177.583,1.583,4.042,181.625
2012-08-06,8.125,25.5415,17.4165,,176.167,1.833,4.667,180.833
2012-08-07,11.3545,22.104,10.75,,178.542,2.125,6.167,184.708
2012-08-08,13.5625,20.2915,6.729,,183.714,2.542,6.381,190.095
2012-08-09,15.4265,21.8535,6.4265,,186.667,2.958,7.25,193.917
2012-08-10,13.021,20.646,7.625,,184.0,2.792,6.417,190.417
2012-08-11,9.5165,17.867,8.3505,,179.625,2.609,5.583,185.208
2012-08-12,4.0,7.979,3.9795,,179.167,2.292,4.25,183.417
2012-08-13,4.0625,8.5,4.4375,,179.125,2.083,5.167,184.292
2012-08-14,5.2085,8.0835,2.875,,179.958,2.125,6.458,186.417
2012-08-15,4.4375,10.646,6.208,,177.696,2.208,8.13,185.826
2012-08-16,4.4615,10.9585,6.497000000000001,,178.478,1.87,8.957,187.435
2012-08-17,8.9165,18.0625,9.146,,180.125,2.375,10.458,190.583
2012-08-18,6.1855,13.305,7.1195,,179.5,1.913,8.417,187.917
2012-08-19,4.729,10.625,5.896,,180.208,1.875,7.708,187.917
2012-08-20,10.146,24.9585,14.8125,,184.042,2.208,8.375,192.417
2012-08-21,12.021,28.75,16.729,,182.958,2.333,9.958,192.917
2012-08-22,8.604,23.0625,14.457999999999998,,178.435,1.875,9.565,188.0
2012-08-23,8.65,22.6005,13.950500000000002,,180.75,2.042,9.667,190.417
2012-08-24,9.1875,25.7295,16.542,,184.0,2.333,10.0,194.0
2012-08-25,7.1255,16.5335,9.407499999999999,,183.292,1.957,9.125,192.417
2012-08-26,4.271,8.7085,4.4375,,180.5,1.708,8.25,188.75
2012-08-27,7.6455,21.292,13.645499999999998,,181.25,2.0,8.458,189.708
2012-08-28,9.9375,23.625,13.6875,,183.625,2.167,9.292,192.917
2012-08-29,8.875,18.604,9.729,,179.391,1.708,9.391,188.783
2012-08-30,10.9785,24.8505,13.8725,,175.958,1.917,9.375,185.333
2012-08-31,8.9165,22.9165,14.0,,175.333,1.833,8.625,183.958
2012-09-01,7.44,17.7665,10.326,,177.958,2.174,9.167,187.125
2012-09-02,6.3125,9.5625,3.25,,177.708,2.167,7.75,185.458
2012-09-03,12.391000000000002,25.565,13.174,,178.304,2.522,8.783,187.087
2012-09-04,10.854,18.6875,7.8335,,179.625,2.125,12.0,191.625
2012-09-05,15.542000000000002,27.604,12.0625,,182.957,2.917,13.957,196.913
2012-09-06,14.373,26.981,12.608,,184.417,2.708,13.5,197.917
2012-09-07,14.667000000000002,25.9165,11.25,,181.792,2.917,13.375,195.167
2012-09-08,8.739,16.279,7.54,,182.25,2.304,11.375,193.625
2012-09-09,5.9165,11.0,5.083,,182.75,2.083,9.708,192.458
2012-09-10,11.979,24.875,12.895499999999998,,183.458,2.125,10.708,194.167
2012-09-11,13.8125,27.8125,14.0,,183.091,2.458,12.227,195.318
2012-09-12,13.25,26.3125,13.0625,,181.217,2.375,11.739,192.957
2012-09-13,17.247999999999998,26.28,9.032,,186.75,3.25,14.375,201.125
2012-09-14,16.4585,28.375,11.9165,,184.625,2.917,12.917,197.542
2012-09-15,9.759,19.9075,10.1485,,180.458,2.087,11.0,191.458
2012-09-16,6.0625,9.75,3.6875,,181.708,2.083,11.125,192.833
2012-09-17,7.625,17.375,9.75,,179.417,2.0,10.0,189.417
2012-09-18,11.869499999999999,28.086999999999996,16.2175,,179.609,2.0,10.522,190.13
2012-09-19,11.2085,24.7085,13.5,,178.565,1.917,7.913,186.478
2012-09-20,14.2665,26.4475,12.181500000000002,,187.75,3.042,10.583,198.333
2012-09-21,13.667,21.479,7.8125,,191.542,3.125,9.583,201.125
2012-09-22,10.6115,14.892,4.2805,,190.333,3.348,9.542,199.875
2012-09-23,7.8335,11.3125,3.479,,187.958,2.875,7.5,195.458
2012-09-24,14.3125,28.896,14.5835,,188.958,3.125,8.958,197.917
2012-09-25,14.6875,24.1875,9.5,,188.917,2.542,9.042,197.958
2012-09-26,13.1455,25.6665,12.521,,189.478,2.333,11.435,200.913
2012-09-27,15.874500000000001,29.2085,13.334,,187.208,2.542,11.417,198.625
2012-09-28,17.3125,29.271,11.9585,,187.458,2.5,11.542,199.0
2012-09-29,14.713999999999999,20.8415,6.1275,,189.917,2.957,12.667,202.583
2012-09-30,7.292,10.2295,2.9375,,185.5,2.458,9.625,195.125
2012-10-01,12.1085,19.2605,7.151999999999999,,184.913,2.435,10.217,195.13
2012-10-02,14.979,25.542,10.5625,,190.208,2.833,11.583,201.792
2012-10-03,14.479,23.5835,9.104,,186.435,2.625,10.391,196.826
2012-10-04,17.014499999999998,28.527,11.513000000000002,,188.333,2.833,10.083,198.417
2012-10-05,18.646,32.854,14.207999999999998,,190.167,3.0,9.833,200.0
2012-10-06,11.964500000000001,18.222,6.2575,,190.542,2.609,9.458,200.0
2012-10-07,7.479,9.8125,2.3335,,188.458,2.417,8.5,196.958
2012-10-08,9.8125,15.6665,5.854,,190.667,2.75,8.833,199.5
2012-10-09,13.8125,22.1875,8.375,,187.708,2.5,8.833,196.542
2012-10-10,15.375,26.0625,10.6875,,190.174,2.292,10.217,200.391
2012-10-11,20.627499999999998,38.869,18.241,,189.0,2.667,12.545,201.545
2012-10-12,19.8335,32.7085,12.875,,190.917,3.167,12.25,203.167
2012-10-13,13.774999999999999,22.810499999999998,9.0355,,190.542,3.043,9.958,200.5
2012-10-14,11.854,15.332999999999998,3.479,,191.167,3.292,10.708,201.875
2012-10-15,18.0655,34.413,16.348,,189.826,3.261,11.522,201.348
2012-10-16,18.4375,27.6875,9.25,,193.833,3.292,13.708,207.542
2012-10-17,18.4375,38.8335,20.3955,,187.87,2.917,14.609,202.478
2012-10-18,18.759,44.697500000000005,25.938,,188.667,3.125,15.0,203.667
2012-10-19,13.854,25.3545,11.5,,186.458,2.375,9.875,196.333
2012-10-20,12.581,22.4105,9.8295,,189.333,2.913,11.542,200.875
2012-10-21,10.042,15.4375,5.396,,190.083,3.042,11.542,201.625
2012-10-22,19.5625,32.292,12.729,,190.583,3.125,12.0,202.583
2012-10-23,10.875,18.25,7.375,,185.375,2.167,9.0,194.375
2012-10-24,17.9375,35.5415,17.604,,191.0,3.208,11.826,202.826
2012-10-25,19.99,35.2125,15.223,,192.542,3.167,13.417,205.958
2012-10-26,18.271,38.7915,20.521,,192.083,3.167,13.958,206.042
2012-10-27,12.161000000000001,17.78,5.619,,193.958,3.087,12.875,206.833
2012-10-28,9.0205,15.0625,6.0415,,192.542,2.667,12.375,204.917
2012-10-29,16.2705,35.854,19.5835,,190.875,2.958,13.417,204.292
2012-10-30,16.4795,31.7085,15.229,,194.708,3.083,13.25,207.958
2012-10-31,15.582999999999998,30.458,14.875,,196.304,3.167,10.696,207.0
2012-11-01,14.558499999999999,25.5565,10.998,,193.217,3.043,8.522,201.739
2012-11-02,17.208,34.896,17.6875,,191.667,3.125,8.333,200.0
2012-11-03,13.4845,19.8975,6.413,,195.583,3.043,10.25,205.833
2012-11-04,11.917000000000002,19.9795,8.0625,,191.125,3.333,10.083,201.208
