date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean,PM25_mean,CO_mean
2014-10-22,187.333,12.833,10.575,16.05,5.475,0.0,10.1082,200.167,5.3545,2.75
2014-10-23,188.333,10.5,10.833400000000001,18.2832,7.45,0.0,10.775,198.833,6.604,2.792
2014-10-24,192.625,27.792,26.5334,49.4752,22.9416,0.486,18.3166,220.417,12.958,4.708
2014-10-25,193.25,23.833,24.6084,40.9418,16.3334,0.4303333333333333,27.0666,217.083,19.333,5.417
2014-10-26,191.0,19.522,15.747800000000002,20.2956,4.5478000000000005,0.8116666666666666,23.35,210.522,17.021,4.391
2014-10-27,189.05,20.2,12.3908,19.8304,7.439400000000001,0.244,20.342599999999997,209.25,13.551,3.5
2014-10-28,192.208,14.583,14.5812,23.3042,8.7228,0.043000000000000003,15.728800000000001,206.792,12.808,3.0
2014-10-29,195.167,23.917,19.55,38.0416,18.4918,0.111,17.9874,219.083,15.0,3.792
2014-10-30,193.542,23.042,24.2584,43.725,19.4666,0.5693333333333334,19.9116,216.583,16.396,4.292
2014-10-31,193.208,27.583,26.7416,48.199799999999996,21.458199999999998,0.5,25.5266,220.792,17.7085,4.875
2014-11-01,190.059,19.588,19.686600000000002,32.4588,12.7726,0.0,10.945,209.647,5.521,4.25
2014-11-02,191.304,18.826,11.8956,16.965,5.069599999999999,0.377,16.15,210.13,9.9165,3.87
2014-11-03,189.696,7.478,5.394,6.8354,1.4411999999999998,0.028,12.1834,197.174,10.083,2.417
2014-11-04,194.125,16.667,21.2168,41.6924,20.4758,0.125,13.9892,210.792,11.0835,4.042
2014-11-05,193.625,23.708,28.370799999999996,55.238800000000005,26.8676,0.49499999999999994,15.866399999999999,217.333,12.5415,4.826
2014-11-06,188.083,17.083,16.4494,26.951600000000003,10.502199999999998,0.25766666666666665,12.549800000000001,205.167,9.5,3.25
2014-11-07,190.958,10.625,12.45,18.5666,6.1168,0.611,22.975,201.583,18.792,3.458
2014-11-08,196.792,23.833,22.0166,39.5334,17.5168,0.3333333333333333,22.0,220.625,18.6665,5.083
2014-11-09,197.435,19.652,20.8782,29.617399999999996,8.7392,0.07233333333333333,24.8184,217.087,18.021,5.087
2014-11-10,187.636,13.136,12.6982,20.897,8.199000000000002,0.13033333333333333,15.2332,200.773,11.5,3.375
2014-11-11,190.417,22.458,24.097199999999997,46.9948,22.897399999999998,0.3363333333333333,18.2332,212.875,14.9585,4.417
2014-11-12,190.875,22.542,22.8582,39.4334,16.575,1.0696666666666668,27.8498,213.417,22.3335,4.542
2014-11-13,187.375,5.833,7.824800000000001,10.599799999999998,2.775,0.20833333333333334,10.4168,193.208,7.8335,2.208
2014-11-14,189.833,9.625,16.641399999999997,28.3834,11.7416,0.5276666666666666,13.750399999999999,199.458,9.396,2.917
2014-11-15,191.375,12.125,17.0916,27.3834,10.2914,0.8056666666666666,15.6,203.5,12.354,4.0
2014-11-16,196.043,21.522,19.130599999999998,29.148000000000003,10.017199999999999,0.551,18.3916,217.565,13.792,4.783
2014-11-17,194.208,21.042,23.966,43.767399999999995,19.8014,1.222,23.791800000000002,215.25,18.458,4.875
2014-11-18,192.75,9.958,15.231,23.0058,7.775,0.653,16.117,202.708,13.042,3.792
2014-11-19,194.0,18.75,23.909799999999997,47.8908,23.981,0.18666666666666668,17.846799999999998,212.75,13.646,4.667
2014-11-20,194.643,22.429,30.5902,63.416599999999995,32.8262,0.39166666666666666,16.9418,217.071,15.354,5.75
2014-11-21,193.214,21.429,31.9164,66.5668,34.6502,0.611,17.6334,214.643,16.146,5.875
2014-11-22,191.357,21.929,29.9666,50.7084,20.7414,1.0973333333333333,23.325200000000002,213.286,19.2085,5.792
2014-11-23,192.895,17.947,16.0172,22.8956,6.878399999999999,0.46366666666666667,22.2418,210.842,18.896,4.783
2014-11-24,193.176,19.353,23.150399999999998,33.8622,10.712,0.5696666666666667,24.2352,212.529,19.0415,5.042
2014-11-25,192.647,20.882,27.6312,52.014599999999994,24.3832,0.21733333333333335,19.9192,213.529,13.5,5.375
2014-11-26,189.773,21.136,24.3774,44.4392,20.0614,0.06933333333333333,13.3974,210.909,8.6475,4.167
2014-11-27,192.875,23.167,21.825,45.3416,23.5168,0.23633333333333337,13.5584,216.042,10.25,4.5
2014-11-28,192.042,25.5,27.1918,52.316599999999994,25.125,0.528,18.5332,217.542,12.5835,5.083
2014-11-29,191.708,23.333,19.3582,36.9166,17.5584,0.2776666666666667,16.6082,215.042,10.542,4.792
2014-11-30,193.783,21.0,15.425999999999998,23.9912,8.565000000000001,0.18833333333333335,12.3248,214.783,8.6665,5.13
2014-12-01,192.13,14.957,18.9852,35.613600000000005,16.628000000000004,0.13033333333333333,14.7416,207.087,9.9545,4.261
2014-12-02,191.375,3.167,7.6502,10.1834,2.5332,0.3753333333333333,8.5166,194.542,6.8125,2.25
2014-12-03,192.667,2.556,16.175,23.975,7.7998,0.8473333333333333,11.9916,195.222,8.1665,3.042
2014-12-04,195.923,15.769,28.211400000000005,54.5558,26.344600000000003,0.25,13.1156,211.692,9.042,4.75
2014-12-05,192.833,4.958,12.422999999999998,20.4098,7.987,0.27799999999999997,9.05,197.792,7.104,3.208
2014-12-06,193.542,4.708,12.3166,17.6666,5.35,0.25,9.758199999999999,198.25,7.333,3.25
2014-12-07,195.522,6.391,11.5218,17.6784,6.1564,0.08666666666666667,7.9166,201.913,5.3125,3.348
2014-12-08,196.7,25.2,27.404200000000003,60.7494,33.3452,0.739,17.1258,221.9,15.5225,5.5
2014-12-09,196.125,20.875,21.517400000000002,55.46659999999999,33.9492,0.5416666666666666,16.0562,217.0,12.2295,4.583
2014-12-10,195.167,24.542,28.8168,60.0166,31.1998,0.528,17.6168,219.708,14.3955,5.208
2014-12-11,196.125,29.708,31.3416,73.1,41.7584,0.4443333333333333,23.25,225.833,16.917,6.083
2014-12-12,190.375,8.833,16.7916,27.9998,11.2082,0.6806666666666666,16.5082,199.208,12.7915,3.958
2014-12-13,190.667,5.208,9.3002,11.1332,1.8334,0.9026666666666667,10.791599999999999,195.875,9.8125,3.25
2014-12-14,190.348,5.565,8.8522,11.035,2.1828,0.6233333333333334,9.4334,195.913,7.25,2.913
2014-12-15,194.25,13.042,26.1752,50.0708,23.8956,0.5256666666666666,13.083400000000001,207.292,11.604,5.208
2014-12-16,192.708,18.375,25.775,56.7668,30.9914,0.25,15.1916,211.083,12.5625,4.833
2014-12-17,188.958,3.208,8.317400000000001,10.7596,2.4422,0.18666666666666668,6.175,192.167,4.0625,2.375
2014-12-18,191.958,5.042,12.4334,16.5916,4.1582,0.20833333333333334,7.325,197.0,4.125,2.75
2014-12-19,197.5,19.417,30.657999999999998,58.916599999999995,28.2584,0.4166666666666667,12.6398,216.917,10.771,5.417
2014-12-20,193.875,18.625,27.9082,50.15,22.2416,0.2776666666666667,15.6084,212.5,10.8125,4.958
2014-12-21,193.043,7.913,13.2086,18.5304,5.3218000000000005,0.2173333333333333,16.375,200.957,12.875,3.652
2014-12-22,192.913,6.087,16.130000000000003,28.293200000000002,12.163,0.6806666666666666,8.6832,199.0,6.2915,3.25
2014-12-23,194.458,12.625,17.8416,28.549799999999998,10.7082,0.5833333333333334,14.2332,207.083,11.1665,4.292
2014-12-24,198.826,28.87,31.561799999999998,64.966,33.404399999999995,1.797,27.548000000000002,227.696,24.869,6.125
2014-12-25,192.917,10.167,18.0416,27.5,9.4582,0.9996666666666666,16.1166,203.083,12.146,4.25
2014-12-26,192.5,8.417,15.750200000000001,23.4084,7.658199999999999,0.19433333333333333,7.808400000000001,200.917,3.896,2.833
2014-12-27,196.542,13.875,20.975,37.6002,16.625,0.2776666666666667,10.075,210.417,6.875,4.458
2014-12-28,195.391,15.043,20.547800000000002,31.9044,11.3564,0.4493333333333333,15.333400000000001,210.435,12.1875,4.826
2014-12-29,196.522,16.957,21.459,35.378,13.918800000000001,0.7223333333333333,18.9418,213.478,14.271,4.75
2014-12-30,201.375,19.0,25.0082,35.9,10.8916,2.3333333333333335,38.4084,220.375,33.8125,6.625
2014-12-31,199.667,17.167,18.4834,29.1832,10.7002,1.8333333333333333,27.8084,216.833,23.229,5.833
2015-01-01,200.875,11.5,13.291599999999999,17.7332,4.4418,0.25,12.541599999999999,212.375,8.729,4.75
2015-01-02,202.75,14.625,18.4914,25.0248,6.5334,0.625,20.65,217.375,16.625,5.25
2015-01-03,203.913,17.348,20.517000000000003,28.229000000000003,7.711800000000001,0.7679999999999999,27.5166,221.261,21.7295,6.261
2015-01-04,201.348,18.739,19.0218,30.794600000000003,11.7728,1.1946666666666668,33.5666,220.087,27.521,6.333
2015-01-05,203.739,22.522,27.7632,44.7358,16.9728,0.6426666666666666,41.6862,226.261,38.4945,6.478
2015-01-06,202.292,29.208,35.2386,64.0676,28.828999999999997,1.5193333333333332,27.1142,231.5,24.4585,5.667
2015-01-07,194.542,15.5,21.5,36.8418,15.3416,0.2776666666666667,14.2416,210.042,11.0625,4.042
2015-01-08,198.417,20.458,27.2418,51.5748,24.3334,0.6253333333333334,17.0668,218.875,15.0,4.667
2015-01-09,193.958,8.958,17.541800000000002,26.4166,8.875,0.3056666666666667,10.3332,202.917,8.021,3.292
2015-01-10,194.783,20.261,16.2348,23.2086,6.9738,0.652,13.8332,215.043,11.4585,4.087
2015-01-11,201.478,22.304,25.450200000000002,38.1418,12.6916,0.9723333333333333,23.725,223.783,21.021,5.625
2015-01-12,192.625,11.958,12.2202,18.087200000000003,5.867,0.4003333333333334,8.1112,204.583,5.083,3.087
2015-01-13,196.292,18.417,24.7632,46.2786,21.5154,0.38000000000000006,11.0084,214.708,8.65,4.125
2015-01-14,194.042,8.542,20.4334,40.2834,19.8502,0.22233333333333336,11.1836,202.583,8.8125,3.667
2015-01-15,195.5,14.042,27.1584,52.55,25.3918,0.528,12.708400000000001,209.542,10.875,4.458
2015-01-16,199.667,23.708,24.7164,49.8334,25.1166,0.19466666666666668,14.5916,223.375,10.875,5.458
2015-01-17,197.435,16.913,17.0522,24.9042,7.852000000000001,0.2753333333333334,12.8584,214.348,9.646,4.783
2015-01-18,191.636,10.409,14.3362,21.214,6.8774,0.17033333333333334,8.2446,202.045,3.809,3.391
2015-01-19,192.75,5.292,7.837000000000001,10.187000000000001,2.35,0.144,7.3182,198.042,3.633,2.417
2015-01-20,194.583,7.208,9.1416,12.65,3.5084000000000004,0.16666666666666666,6.1582,201.792,2.8335,2.625
2015-01-21,197.042,13.208,19.0584,35.2666,16.208199999999998,0.111,8.0,210.25,3.7085,3.542
2015-01-22,196.625,13.625,18.9916,36.949799999999996,17.958199999999998,0.06933333333333333,7.608199999999999,210.25,3.625,3.542
2015-01-23,198.583,23.292,20.8832,35.2082,14.325,0.9443333333333334,15.158199999999999,221.875,11.3335,4.208
2015-01-24,196.087,8.304,4.9392,5.8608,0.9216,0.9126666666666665,12.174800000000001,204.391,9.875,2.783
2015-01-25,196.667,8.625,18.5584,29.5502,10.9916,0.6253333333333334,12.0916,205.292,9.625,3.5
2015-01-26,204.333,28.083,34.4502,70.402,35.9516,0.6483333333333333,19.308799999999998,232.417,16.252000000000002,5.783
2015-01-27,201.458,18.042,29.5668,48.55,18.9834,0.9860000000000001,24.391399999999997,219.5,22.229,5.792
2015-01-28,207.583,40.25,43.3166,83.125,39.8082,1.4443333333333335,35.625,247.833,31.417,7.083
2015-01-29,200.1,18.9,28.734799999999996,43.834799999999994,15.1,0.041666666666666664,19.8382,219.0,12.854,5.5
2015-01-30,,,11.20825,15.72925,4.521,0.0,7.823,,1.771,3.375
2015-01-31,,,12.663250000000001,16.73925,4.07575,0.6525,12.89575,,9.854,3.348
2015-02-01,,,22.75,39.3695,16.619500000000002,0.8260000000000001,21.50275,,19.0625,4.652
2015-02-02,,,17.771,33.875,16.10425,0.0625,10.552,,6.5205,3.292
2015-02-03,,,22.0,39.42725,17.42725,0.1875,10.58325,,6.104,3.875
2015-02-04,,,32.5,61.79175,29.29175,1.229,18.4165,,14.625,5.25
2015-02-05,,,35.5,65.28125,29.78125,1.479,26.22925,,23.7085,5.958
2015-02-06,,,23.323,41.927,18.60425,0.875,20.479,,18.7085,4.958
2015-02-07,,,6.73925,8.96725,2.22825,0.0215,6.021,,3.0,2.826
2015-02-08,,,24.7825,44.4675,19.68475,0.8260000000000001,12.50375,,9.239,4.217
2015-02-09,,,17.92725,27.08325,9.15625,0.875,17.38525,,15.354,3.458
2015-02-10,,,13.60425,18.854,5.249750000000001,0.479,10.7915,,8.271,3.083
2015-02-11,,,23.09375,39.5625,16.46875,0.5835,13.28125,,10.875,4.75
2015-02-12,,,26.65625,49.88525,23.22925,0.833,17.03125,,12.1665,4.833
2015-02-13,,,25.271,41.729,16.45825,0.3335,21.6875,,14.021,4.958
2015-02-14,,,11.98925,14.7935,2.8042499999999997,0.609,16.5795,,8.875,3.913
2015-02-15,193.222,9.222,5.6304,7.8068,2.1765999999999996,0.5579999999999999,6.0786,202.444,5.237,2.957
2015-02-16,192.87,6.261,12.4452,16.7058,4.2604,0.7906666666666666,10.605599999999999,199.13,8.722,3.125
2015-02-17,194.625,9.833,13.175,20.5166,7.3416,0.611,11.6416,204.458,10.25,3.5
2015-02-18,200.333,24.25,27.375,49.7832,22.4084,1.0973333333333333,16.7416,224.583,12.5625,5.25
2015-02-19,201.25,35.833,32.9916,59.5252,26.5334,1.639,19.916800000000002,237.083,17.4585,5.875
2015-02-20,195.958,21.583,27.8166,39.8416,12.025,0.6666666666666666,15.783199999999999,217.542,13.125,4.708
2015-02-21,191.458,7.042,4.554,5.4323999999999995,0.8782,0.4346666666666667,13.716800000000001,198.5,10.1875,2.826
2015-02-22,196.818,13.455,23.3828,39.087599999999995,15.7046,0.3336666666666666,13.475,210.273,10.625,3.957
2015-02-23,199.083,22.792,33.2666,55.585,22.3182,2.2086666666666663,21.7734,221.875,17.5625,5.208
2015-02-24,192.542,5.667,6.6668,9.825,3.1584,0.3193333333333333,12.7414,198.208,11.0205,2.958
2015-02-25,193.833,6.542,12.7584,22.2334,9.475,0.486,7.808400000000001,200.375,6.479,2.917
2015-02-26,196.542,9.167,21.708199999999998,34.9832,13.274799999999999,1.264,21.8,205.708,19.3955,4.208
2015-02-27,200.13,18.261,23.3748,32.5002,9.125,1.8053333333333335,39.0252,218.391,34.2915,5.0
2015-02-28,200.391,15.478,19.069799999999997,24.1564,5.0868,1.319,40.7084,215.87,33.521,5.478
2015-03-01,194.261,8.609,8.4736,11.3812,2.9076,0.08633333333333333,12.7558,202.87,11.375,2.913
2015-03-02,200.917,18.167,31.391,47.69160000000001,16.300400000000003,0.9306666666666666,22.006,219.083,20.229,5.0
2015-03-03,201.875,30.5,33.536,50.138,16.6018,1.7853333333333332,28.202800000000003,232.375,24.1875,6.0
2015-03-04,198.708,21.542,29.5252,41.75,12.225,1.9720000000000002,28.1332,220.25,22.8125,4.958
2015-03-05,195.958,21.292,22.1584,29.1666,7.0085999999999995,1.9863333333333333,31.3082,217.25,25.5,4.792
2015-03-06,191.739,13.217,12.7914,15.5044,2.713,0.5653333333333334,21.2166,204.957,16.9375,3.783
2015-03-07,191.304,16.913,22.4416,35.1332,12.6918,0.125,19.066399999999998,208.217,13.354,4.333
2015-03-08,193.542,22.375,18.7972,34.7818,15.984799999999998,0.145,21.9084,215.917,16.826,4.478
2015-03-09,192.542,6.75,11.5748,16.6248,5.05,0.0,14.166599999999999,199.292,10.0835,3.167
2015-03-10,194.708,5.083,6.8915999999999995,10.7416,3.85,0.014,11.6084,199.792,9.5,2.875
2015-03-11,195.208,6.375,8.689,14.244399999999999,5.555400000000001,0.02766666666666667,10.0198,201.583,7.4165,2.917
2015-03-12,196.375,10.292,14.5668,24.0084,9.441799999999999,0.111,8.3584,206.667,5.8955,3.292
2015-03-13,197.696,10.087,13.6782,18.3304,4.652,0.23166666666666666,10.4,207.783,7.7915,3.652
2015-03-14,195.421,5.0,13.3462,20.3614,7.0152,0.102,12.365,200.421,9.2325,3.609
2015-03-15,199.917,4.458,8.841800000000001,12.491800000000001,3.65,0.4026666666666667,18.025,204.375,13.0625,3.458
2015-03-16,203.708,17.583,28.458199999999998,46.525,18.067,0.7079999999999999,14.7082,221.292,8.625,4.958
2015-03-17,202.042,19.917,32.776599999999995,52.112,19.3358,1.7636666666666667,17.6184,221.958,12.3125,5.167
2015-03-18,200.75,24.083,32.5772,52.1518,19.574599999999997,1.3093333333333332,22.2282,224.833,12.6665,5.167
2015-03-19,194.167,9.125,14.4502,21.5336,7.0834,0.13899999999999998,17.9084,203.292,9.125,3.625
2015-03-20,196.739,2.739,3.2434,3.939,0.6956,0.27499999999999997,23.925,199.478,13.583,3.304
2015-03-21,191.435,3.783,3.7927999999999997,4.686999999999999,0.8939999999999999,0.018666666666666668,7.7665999999999995,195.217,4.3,2.318
2015-03-22,197.85,15.95,24.5574,39.1154,14.5578,0.867,12.241800000000001,213.8,18.0,4.167
2015-03-23,199.833,22.417,21.0364,36.894600000000004,15.8582,0.9266666666666666,19.8536,222.25,17.375,4.125
2015-03-24,195.583,3.625,5.6777999999999995,8.664,2.9859999999999998,0.13899999999999998,9.6668,199.208,6.9465,2.625
2015-03-25,196.625,4.5,8.0084,11.9472,3.9387999999999996,0.3333333333333333,6.977799999999999,201.125,4.146,2.458
2015-03-26,199.208,8.375,14.6084,23.3166,8.708400000000001,0.3333333333333333,8.6584,207.583,6.146,3.333
2015-03-27,197.826,7.913,11.0524,14.626,3.5738,0.6813333333333333,12.7834,205.739,10.4375,3.174
2015-03-28,195.5,11.591,23.5704,37.6524,14.0822,0.31566666666666665,17.3334,207.091,12.875,4.478
2015-03-29,198.0,18.042,29.1834,43.3918,14.208400000000001,1.5276666666666667,28.677,216.042,25.375,5.083
2015-03-30,197.292,22.75,31.1166,44.2668,13.149799999999999,2.611,37.2964,220.042,31.4165,5.542
2015-03-31,195.292,16.083,25.9938,36.2764,10.2828,1.564,39.114,211.375,31.75,5.208
2015-04-01,188.458,12.292,17.125,22.0668,4.941599999999999,0.611,27.575,200.75,17.2915,4.5
2015-04-02,188.917,10.833,13.7834,23.8334,10.05,0.31966666666666665,11.4332,199.75,8.3955,4.917
2015-04-03,188.958,20.875,23.708199999999998,42.4582,18.7502,0.153,19.4666,209.833,9.146,5.583
2015-04-04,187.125,11.667,10.5166,15.1832,4.6666,0.18033333333333335,8.9998,198.792,5.021,4.75
2015-04-05,189.261,11.174,11.799800000000001,14.9566,3.1564000000000005,0.0,6.9916,200.435,2.521,4.739
2015-04-06,191.818,16.955,18.75,33.8866,15.136599999999998,0.0,10.475,208.773,4.0205,4.913
2015-04-07,192.333,6.708,6.6415999999999995,10.0666,3.4252000000000002,0.014,11.591800000000001,199.042,8.0835,3.625
2015-04-08,194.25,6.75,10.241800000000001,17.7,7.4584,0.02766666666666667,11.25,201.0,9.125,3.583
2015-04-09,194.042,14.042,17.5002,29.1416,11.6418,0.18033333333333335,14.6832,208.083,10.6045,4.292
2015-04-10,195.5,16.167,23.9584,37.5418,13.5832,0.111,20.6916,211.667,13.875,5.375
2015-04-11,196.042,14.0,14.9832,23.1752,8.1916,0.02766666666666667,19.1418,210.042,12.5835,4.25
2015-04-12,194.391,10.87,10.487,14.4612,3.9739999999999993,0.3333333333333333,15.116399999999999,205.261,11.5415,4.174
2015-04-13,186.0,7.375,13.9774,24.9404,10.963,0.11599999999999999,8.2058,193.375,4.6045,3.739
2015-04-14,188.125,17.583,24.739600000000003,46.9394,22.2,0.09733333333333334,10.541599999999999,205.708,5.2705,5.042
2015-04-15,190.167,11.833,19.55,29.3498,9.8,1.014,17.8168,202.0,13.021,4.875
2015-04-16,195.25,18.375,32.4,46.291399999999996,13.8916,2.8056666666666668,39.3416,213.625,32.25,6.292
2015-04-17,190.667,17.75,19.9748,28.4834,8.5084,0.6806666666666666,30.025,208.417,21.5415,4.958
2015-04-18,188.833,14.292,17.4916,24.1332,6.641800000000001,1.0833333333333333,28.6166,203.125,18.0,4.5
2015-04-19,188.087,16.261,14.860800000000001,18.5826,3.7216,0.7393333333333333,29.3168,204.348,20.3335,4.957
2015-04-20,189.7,15.2,21.813,39.758,17.9446,0.23500000000000001,26.911,204.9,13.9835,4.783
2015-04-21,189.875,2.75,6.523000000000001,8.4744,1.9514,0.0,7.2416,192.625,4.9505,3.25
2015-04-22,192.292,12.0,20.8918,31.5334,10.6416,0.6806666666666666,16.55,204.292,12.167,4.208
2015-04-23,194.542,14.292,25.1,34.7832,9.6832,0.9723333333333333,22.2748,208.833,18.5,4.542
2015-04-24,194.417,17.75,22.4418,32.2334,9.791599999999999,1.4863333333333333,25.5666,212.167,21.583,4.792
2015-04-25,193.208,9.042,16.2834,21.725,5.441599999999999,0.8333333333333334,28.5916,202.25,24.375,5.0
2015-04-26,193.13,7.565,12.487,14.948000000000002,2.4608,1.2896666666666665,28.45,200.696,23.0625,4.609
2015-04-27,191.05,14.45,20.4142,28.6812,8.267199999999999,2.1126666666666662,39.1834,205.5,31.664,5.13
2015-04-28,190.833,16.958,18.5032,26.5876,8.084999999999999,1.361,37.4166,207.792,28.9375,4.75
2015-04-29,186.125,11.25,13.1166,18.9998,5.8834,0.22233333333333336,15.6918,197.375,12.146,3.833
2015-04-30,185.583,12.208,15.458400000000001,23.1416,7.683199999999999,0.5276666666666666,13.974799999999998,197.792,9.583,3.25
2015-05-01,187.708,15.25,20.175,28.7584,8.5832,0.8613333333333334,18.1418,202.958,12.708,3.833
2015-05-02,186.667,13.375,15.866800000000001,21.525,5.6584,1.014,20.9584,200.042,14.9165,4.042
2015-05-03,184.609,7.565,7.861,10.3392,2.4783999999999997,0.246,14.0832,192.174,8.6875,3.391
2015-05-04,186.13,8.739,8.6044,12.546199999999999,3.9415999999999998,0.0,12.6248,194.87,7.2705,3.375
2015-05-05,189.333,6.25,5.9918,7.683400000000001,1.6916,0.0,16.1166,195.583,11.5625,3.167
2015-05-06,190.292,8.083,9.65,12.2,2.55,0.653,21.7166,198.375,14.875,3.542
2015-05-07,189.458,10.0,15.850200000000001,20.3916,4.5418,1.139,18.195600000000002,199.458,12.4375,3.458
2015-05-08,189.667,12.917,17.3834,24.1164,6.7334000000000005,0.7223333333333333,18.708199999999998,202.583,14.708,3.625
2015-05-09,192.375,20.667,25.4668,35.1834,9.717000000000002,0.6806666666666666,24.65,213.042,18.396,4.583
2015-05-10,191.565,6.087,5.0782,6.0174,0.9391999999999999,0.17400000000000002,18.8166,197.652,14.2705,3.087
2015-05-11,190.5,12.833,14.275,23.6332,9.358,0.37399999999999994,15.366800000000001,203.333,10.125,3.652
2015-05-12,186.708,13.75,15.260200000000001,25.3048,10.0444,0.041666666666666664,17.9764,200.458,8.7705,3.875
2015-05-13,190.125,12.917,19.0168,25.7834,6.7665999999999995,2.014,30.325,203.042,21.4585,4.583
2015-05-14,192.792,25.583,26.7916,38.5834,11.791599999999999,1.4166666666666667,30.6168,218.375,21.167,5.292
2015-05-15,185.917,21.417,19.825,30.025,10.1998,1.0556666666666665,30.8082,207.333,20.5,4.333
2015-05-16,187.625,13.0,10.4332,13.8332,3.4,0.125,30.0502,200.625,19.0,4.167
2015-05-17,190.13,13.478,9.9824,12.8262,2.8436,0.3333333333333333,22.25,203.609,16.917,4.043
2015-05-18,191.043,18.174,18.7318,29.3898,10.657599999999999,0.45766666666666667,23.6554,209.217,17.4675,4.348
2015-05-19,188.667,23.0,20.808600000000002,35.166399999999996,14.3584,0.236,18.1888,211.667,8.4375,5.333
2015-05-20,189.125,18.417,16.2666,25.075,8.8084,0.486,22.8416,207.542,16.208,4.667
2015-05-21,189.087,13.391,10.5684,14.997800000000002,4.429399999999999,0.254,11.8918,202.478,8.6965,3.542
2015-05-22,191.833,20.667,20.15,29.4,9.25,1.0416666666666667,15.9502,212.5,12.0,4.167
2015-05-23,192.583,24.958,20.3416,25.8502,5.5082,1.6246666666666665,21.5082,217.542,15.5415,4.958
2015-05-24,188.391,14.913,9.347800000000001,10.913,1.5652000000000001,1.2606666666666666,17.0416,203.304,13.2915,3.609
2015-05-25,192.889,15.0,18.798000000000002,28.2,9.4018,0.7996666666666666,20.7572,207.889,15.7855,4.348
2015-05-26,,,20.7332,27.888599999999997,7.155199999999999,1.6689999999999998,20.3926,,17.3525,4.333
2015-05-27,,,28.8668,37.7084,8.8416,2.3333333333333335,27.7086,,23.417,4.708
2015-05-28,,,22.6168,33.35,10.7334,1.1943333333333335,33.8416,,28.7705,4.5
2015-05-29,,,14.499799999999999,23.0082,8.508199999999999,0.7639999999999999,22.8168,,18.771,3.625
2015-05-30,,,16.3834,19.0916,2.7084,2.764,30.583199999999998,,24.0835,4.125
2015-05-31,,,4.8088,5.4262,0.6174,0.30433333333333334,22.1,,19.854,3.304
2015-06-01,,,16.4828,23.835,7.3524,0.6806666666666666,20.6332,,16.229,3.625
2015-06-02,187.75,17.25,14.444400000000002,22.270400000000002,7.826599999999999,0.5856666666666667,27.0666,205.0,19.521,3.696
2015-06-03,187.208,12.542,16.000999999999998,23.2438,7.2428,0.33866666666666667,18.8084,199.75,11.417,3.958
2015-06-04,188.083,6.75,8.2416,11.875,3.6334000000000004,0.09700000000000002,10.9334,194.833,8.0205,3.25
2015-06-05,190.5,15.708,20.6248,37.2584,16.6334,0.05566666666666667,10.9002,206.208,6.625,4.208
2015-06-06,187.75,6.333,8.5166,11.8168,3.3001999999999994,0.0,8.5084,194.083,4.625,3.0
2015-06-07,190.125,9.375,8.0262,11.017199999999999,2.9912,0.13,14.2334,199.5,11.5625,3.739
2015-06-08,186.478,8.783,12.354,22.7146,10.360800000000001,0.0,10.7828,195.261,6.333,3.261
2015-06-09,188.565,19.261,22.799799999999998,38.5834,15.783600000000002,0.2966666666666667,12.3498,207.826,5.5835,4.25
2015-06-10,190.87,20.957,20.225,33.5752,13.35,0.389,15.675,211.826,11.625,3.833
2015-06-11,193.0,23.292,23.6834,42.0168,18.333199999999998,0.18066666666666667,19.9832,216.292,14.8125,4.625
2015-06-12,192.667,18.292,20.9666,32.3334,11.366800000000001,0.4443333333333334,29.8084,210.958,19.5,5.042
2015-06-13,197.042,17.958,17.3666,21.3082,3.9417999999999997,1.1943333333333335,44.0334,215.0,34.8335,5.125
2015-06-14,188.958,10.833,10.574000000000002,12.339,1.7652,1.0726666666666667,22.05,199.792,17.0625,3.652
2015-06-15,188.348,15.261,17.041800000000002,21.441,4.3992,1.18,24.3748,203.609,18.0,3.957
2015-06-16,193.792,25.375,29.0776,41.512,12.4346,0.9,41.2416,219.167,26.002000000000002,5.417
2015-06-17,192.667,22.333,20.4416,34.0082,13.5668,0.417,32.7832,215.0,24.0,4.167
2015-06-18,186.0,8.875,13.9834,23.725,9.7416,0.0,13.3416,194.875,9.104,3.375
2015-06-19,187.708,13.667,18.4998,30.299799999999998,11.8,0.0,12.1416,201.375,6.5625,3.875
2015-06-20,192.208,15.458,15.5166,21.9,6.3834,0.19433333333333333,19.6834,207.667,14.021,3.667
2015-06-21,190.522,12.087,8.860800000000001,11.626,2.7649999999999997,0.0,14.5334,202.609,9.646,3.652
2015-06-22,191.737,17.0,15.140800000000002,25.247,10.106200000000001,0.22233333333333336,20.1386,208.737,13.8765,3.478
2015-06-23,191.458,17.125,16.3478,24.4924,8.144400000000001,0.46866666666666673,26.392599999999998,208.583,21.497500000000002,3.375
2015-06-24,192.083,22.042,18.0,27.05,9.05,0.5696666666666667,28.6082,214.125,21.1665,3.875
2015-06-25,187.917,16.833,12.791599999999999,24.2498,11.4586,0.09699999999999999,22.1084,204.75,18.1045,3.292
2015-06-26,185.583,15.375,18.1918,29.9082,11.716800000000001,0.0,9.908199999999999,200.958,5.708,3.417
2015-06-27,189.083,12.875,12.475,16.5582,4.0836,0.486,12.0916,201.958,6.521,3.0
