date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,NMHC_mean,PM25_mean,SO2_mean,THC_mean
2017-01-08,25.049,36.171,11.122,19.958,205.087,17.261,22.625,0.356,222.348
2017-01-09,11.769,14.057,2.288,14.75,200.522,2.304,16.875,0.417,202.826
2017-01-10,7.73,9.0,1.271,9.562,199.467,7.133,13.875,0.388,206.6
2017-01-11,6.52,7.854,1.333,3.792,200.435,5.261,8.458,0.188,205.696
2017-01-12,14.354,18.52,4.166,6.75,200.435,12.13,12.458,0.584,212.565
2017-01-13,14.875,22.229,7.354,11.438,207.609,14.348,15.708,0.666,221.957
2017-01-14,12.479,13.562,1.084,6.666,208.217,9.783,11.583,0.604,218.0
2017-01-15,28.106,39.818,11.712,18.581,205.87,23.217,21.875,2.312,229.087
2017-01-16,31.742,47.951,16.209,30.834,210.261,37.565,34.708,1.5,247.826
2017-01-17,30.354,67.104,36.75,44.417,213.913,51.13,38.708,1.148,265.043
2017-01-18,8.104,8.979,0.875,13.104,198.435,8.783,13.625,0.979,207.217
2017-01-19,13.131,14.456,1.326,23.354,203.864,13.273,25.083,1.233,217.136
2017-01-20,17.646,25.479,7.834,20.458,209.609,20.217,23.583,2.25,229.826
2017-01-21,9.188,9.958,0.77,21.542,201.652,9.522,22.292,1.312,211.174
2017-01-22,22.011,28.226,6.214,11.584,200.478,15.739,15.333,1.272,216.217
2017-01-23,11.26,13.746,2.486,14.708,200.435,12.043,18.083,0.354,212.478
2017-01-24,4.292,5.146,0.854,2.604,195.696,4.304,6.542,0.384,200.0
2017-01-25,6.396,7.104,0.708,1.562,196.13,4.478,5.292,0.812,200.609
2017-01-26,10.084,11.0,0.916,4.25,196.304,6.739,8.167,0.854,203.043
2017-01-27,8.52,9.75,1.229,6.979,198.087,6.609,11.375,0.854,204.696
2017-01-28,14.792,15.875,1.084,14.938,200.261,10.87,19.042,1.466,211.13
2017-01-29,13.024,16.526,3.502,25.334,201.957,11.783,21.167,0.824,213.739
2017-01-30,9.196,10.26,1.064,12.708,197.217,5.087,9.167,2.854,202.304
2017-01-31,18.208,25.104,6.896,20.417,207.957,15.913,16.917,1.498,223.87
2017-02-01,24.28,31.924,7.644,39.104,205.524,22.857,23.217,0.705,228.381
2017-02-02,23.562,31.396,7.834,37.354,204.435,26.304,21.429,1.375,230.739
2017-02-03,12.812,19.458,6.646,36.104,207.0,19.174,17.125,0.375,226.174
2017-02-04,4.438,4.771,0.334,33.542,198.652,3.087,13.625,0.341,201.739
2017-02-05,6.704,7.764,1.059,32.666,196.826,0.435,10.25,0.587,197.261
2017-02-06,7.193,8.306,1.114,31.625,196.043,7.87,9.958,0.5,203.913
2017-02-07,9.208,10.667,1.458,30.458,198.217,4.391,8.208,0.702,202.609
2017-02-08,15.188,20.896,5.708,33.271,208.304,15.087,12.958,2.289,223.391
2017-02-09,25.604,34.416,8.812,40.708,212.304,22.391,27.667,1.278,234.696
2017-02-10,35.812,43.188,7.375,49.646,209.13,30.565,43.208,1.771,239.696
2017-02-11,4.792,4.833,0.042,34.646,197.609,9.652,12.75,0.354,207.261
2017-02-12,5.185,5.511,0.326,34.021,199.826,8.478,14.292,0.525,208.304
2017-02-13,8.22,9.18,0.96,34.166,198.435,12.478,12.833,0.292,210.913
2017-02-14,20.458,25.562,5.104,35.792,202.304,11.174,16.5,1.002,213.478
2017-02-15,24.042,35.75,11.708,40.188,203.435,7.739,24.348,2.334,211.174
2017-02-16,21.917,26.125,4.208,26.296,200.783,16.217,20.087,2.0,217.0
2017-02-17,11.688,13.166,1.479,13.0,203.435,2.261,15.292,1.52,205.696
2017-02-18,3.292,3.396,0.104,3.666,195.348,5.217,7.0,0.416,200.565
2017-02-19,14.009,17.736,3.726,14.47,197.545,11.682,17.542,1.252,209.227
2017-02-20,8.047,8.61,0.562,21.271,195.87,10.304,22.083,0.834,206.174
2017-02-21,12.625,13.666,1.042,15.125,196.609,11.957,16.958,1.471,208.565
2017-02-22,17.479,21.229,3.75,12.604,200.696,17.087,15.292,1.542,217.783
2017-02-23,15.416,19.27,3.854,11.604,198.565,1.435,15.333,1.166,200.0
2017-02-24,16.667,19.562,2.896,32.083,204.478,8.783,34.167,1.479,213.261
2017-02-25,15.708,16.52,0.812,33.729,200.609,10.478,34.0,3.02,211.087
2017-02-26,17.152,19.752,2.601,27.083,200.957,5.043,25.333,1.862,206.0
2017-02-27,22.784,29.419,6.635,20.23,227.696,17.0,23.458,1.229,244.696
2017-02-28,20.062,24.146,4.083,43.916,202.0,13.696,36.083,3.094,215.696
2017-03-01,6.438,6.896,0.458,20.896,193.913,0.783,11.458,0.5,194.696
2017-03-02,7.166,7.75,0.584,15.334,196.217,7.391,15.375,0.458,203.609
2017-03-03,27.584,32.396,4.812,27.75,205.783,20.913,29.833,2.542,226.696
2017-03-04,22.375,25.562,3.188,34.125,205.826,20.13,33.45,2.688,225.957
2017-03-05,18.63,31.263,12.632,30.435,202.636,14.364,19.545,0.234,217.0
2017-03-06,7.38,8.364,0.984,4.958,197.348,5.087,8.75,0.625,202.435
2017-03-07,15.166,17.0,1.834,15.042,200.739,11.957,16.136,1.943,212.696
2017-03-08,19.771,24.166,4.396,20.062,195.783,12.913,17.5,0.5,208.696
2017-03-09,4.396,5.084,0.688,4.5,195.739,7.609,4.042,0.042,203.348
2017-03-10,4.708,5.104,0.396,6.208,198.348,5.739,9.048,0.416,204.087
2017-03-11,7.77,8.583,0.812,14.562,208.0,10.348,17.5,0.562,218.348
2017-03-12,9.008,9.9,0.892,13.148,199.13,8.826,15.438,0.559,207.957
2017-03-13,25.458,36.667,11.208,31.125,208.522,28.565,29.071,1.917,237.087
2017-03-14,29.917,44.083,14.167,37.833,212.565,22.304,34.118,3.417,234.87
2017-03-15,23.0,33.818,10.818,36.75,220.182,23.182,32.417,2.087,243.364
2017-03-16,12.458,13.583,1.125,11.458,196.522,10.043,8.75,0.5,206.565
2017-03-17,14.125,15.958,1.833,10.125,200.522,7.261,13.208,1.292,207.783
2017-03-18,14.417,15.875,1.458,16.542,201.522,10.783,16.0,0.917,212.304
2017-03-19,27.087,36.652,9.565,30.958,202.87,17.783,23.292,,220.652
2017-03-20,18.958,23.458,4.5,13.458,200.783,15.174,9.625,,215.957
2017-03-21,11.542,12.375,0.833,11.875,198.348,11.348,9.708,0.0,209.696
2017-03-22,11.042,14.208,3.167,8.417,197.478,7.304,6.375,0.0,204.783
2017-03-23,5.125,6.542,1.417,4.042,196.957,4.913,4.667,0.0,201.87
2017-03-24,11.667,13.917,2.25,11.333,202.13,10.0,11.292,0.917,212.13
2017-03-25,12.375,12.875,0.5,47.25,207.391,5.348,45.208,2.417,212.739
2017-03-26,23.217,29.348,6.13,62.042,216.348,14.348,59.208,1.826,230.696
2017-03-27,26.417,32.792,6.375,61.458,219.957,22.435,55.5,2.542,242.391
2017-03-28,25.5,30.375,4.875,45.458,215.261,21.87,43.042,2.375,237.13
2017-03-29,19.583,24.333,4.75,42.667,208.522,11.0,38.583,2.208,219.522
2017-03-30,11.292,12.625,1.333,17.417,197.913,9.348,16.875,0.979,207.261
2017-03-31,14.083,16.042,1.958,19.042,206.739,5.696,19.375,1.042,212.435
2017-04-01,11.479,12.625,1.146,19.416,201.652,8.783,14.125,0.271,210.435
2017-04-02,7.834,8.833,1.0,13.208,202.261,9.043,,0.625,211.304
2017-04-03,9.924,11.451,1.527,18.104,199.826,10.087,,0.567,209.913
2017-04-04,9.826,10.552,0.728,25.991,195.857,1.143,30.125,0.782,197.0
2017-04-05,13.699,14.714,1.014,27.354,198.043,17.13,23.458,0.903,215.174
2017-04-06,10.23,10.854,0.625,23.771,193.391,12.826,14.042,0.938,206.217
2017-04-07,11.208,11.896,0.688,20.417,190.609,14.304,9.542,0.875,204.913
2017-04-08,14.125,17.854,3.729,22.604,192.826,7.783,12.542,0.562,200.609
2017-04-09,7.729,8.312,0.583,16.812,194.652,13.435,11.708,0.542,208.087
2017-04-10,10.769,11.994,1.226,15.688,197.609,3.0,14.875,1.093,200.609
2017-04-11,12.154,13.074,0.92,13.854,195.409,7.455,10.125,0.146,202.864
2017-04-12,4.59,5.041,0.451,7.854,193.913,2.826,7.958,0.13,196.739
2017-04-13,11.729,12.896,1.166,15.666,201.435,4.391,14.417,0.688,205.826
2017-04-14,21.084,26.02,4.938,30.461,209.391,14.696,25.458,2.062,224.087
2017-04-15,17.708,18.792,1.084,38.479,203.522,15.478,29.875,1.104,219.0
2017-04-16,11.062,11.958,0.896,25.625,199.522,17.174,19.458,0.792,216.696
2017-04-17,11.022,13.322,2.301,30.021,201.217,8.261,17.5,0.34,209.478
2017-04-18,7.375,7.98,0.604,8.688,190.609,2.261,6.125,0.146,192.87
2017-04-19,8.678,9.838,1.16,18.02,209.217,5.13,14.125,0.106,214.348
2017-04-20,11.021,11.875,0.854,18.312,197.0,14.0,15.792,0.521,211.0
2017-04-21,24.687,27.831,3.144,37.333,203.773,18.318,29.25,1.908,222.091
2017-04-22,4.667,5.084,0.416,17.521,194.957,7.522,13.208,0.062,202.478
2017-04-23,6.646,7.083,0.438,12.417,195.391,7.913,11.25,0.667,203.304
2017-04-24,6.076,6.398,0.322,12.646,194.087,2.087,10.125,0.231,196.174
2017-04-25,6.562,6.916,0.354,12.292,192.217,1.522,9.542,0.25,193.739
2017-04-26,10.407,11.042,0.636,13.542,194.652,18.609,9.5,0.386,213.261
2017-04-27,6.708,7.5,0.792,9.25,195.087,8.261,9.292,0.146,203.348
2017-04-28,13.542,15.438,1.896,15.812,198.13,6.13,14.25,1.396,204.261
2017-04-29,12.396,13.375,0.98,20.979,200.609,9.13,17.292,0.562,209.739
2017-04-30,8.271,8.771,0.5,24.188,204.565,15.174,19.542,0.604,219.739
2017-05-01,12.774,14.451,1.676,31.896,214.87,7.304,25.542,0.9,222.174
2017-05-02,7.25,7.979,0.728,10.06,195.636,3.136,9.609,0.426,198.773
2017-05-03,4.774,4.948,0.173,9.271,194.087,7.565,8.042,0.304,201.652
2017-05-04,2.854,2.917,0.062,10.146,191.87,6.261,7.833,0.146,198.13
2017-05-05,5.521,5.834,0.312,15.458,193.826,9.826,10.583,0.792,203.652
2017-05-06,8.146,8.812,0.667,22.854,199.696,2.174,14.792,0.75,201.87
2017-05-07,5.542,5.604,0.062,32.688,200.304,10.783,23.0,0.562,211.087
2017-05-08,12.801,14.627,1.826,33.612,214.261,12.348,26.667,1.498,226.609
2017-05-09,12.166,13.021,0.854,27.854,198.696,17.435,18.583,1.167,216.13
2017-05-10,10.186,11.711,1.525,20.75,193.0,5.826,16.708,0.15,198.826
2017-05-11,9.333,10.021,0.688,27.188,200.478,9.957,20.5,0.584,210.435
2017-05-12,16.375,17.833,1.458,43.625,202.609,16.565,32.917,1.48,219.174
2017-05-13,9.25,9.792,0.542,34.979,199.478,12.783,23.583,0.062,212.261
2017-05-14,6.792,7.416,0.625,29.708,200.826,2.391,18.458,0.479,203.217
2017-05-15,7.554,8.0,0.446,18.812,193.435,10.522,12.458,0.981,203.957
2017-05-16,8.826,9.318,0.492,17.493,196.5,9.909,11.417,0.746,206.409
2017-05-17,13.193,15.457,2.264,21.957,203.478,13.609,15.208,1.848,217.087
2017-05-18,11.584,13.146,1.562,29.542,196.391,6.435,20.5,1.792,202.826
2017-05-19,11.48,12.542,1.062,27.729,197.227,17.227,21.792,1.896,214.455
2017-05-20,14.396,15.688,1.292,31.438,201.217,19.261,23.417,3.062,220.478
2017-05-21,9.334,10.146,0.812,36.25,208.913,10.826,24.75,2.812,219.739
2017-05-22,7.394,8.259,0.865,22.166,191.565,4.0,15.708,1.35,195.565
2017-05-23,7.966,9.158,1.191,16.521,192.391,11.783,10.375,0.416,204.174
2017-05-24,11.146,12.333,1.188,19.708,194.174,13.913,11.75,1.239,208.087
2017-05-25,11.708,13.125,1.416,24.166,196.522,16.435,12.833,0.458,212.957
2017-05-26,9.354,10.48,1.125,15.979,192.348,11.913,8.042,0.166,204.261
2017-05-27,5.5,6.333,0.833,8.062,194.043,3.565,6.333,0.646,197.609
2017-05-28,3.458,4.104,0.646,7.562,195.261,5.522,6.708,0.188,200.783
2017-05-29,10.484,12.475,1.99,16.083,202.0,8.217,12.333,1.608,210.217
2017-05-30,14.812,16.556,1.744,35.458,203.304,26.913,24.708,3.083,230.217
2017-05-31,7.021,7.98,0.958,40.375,193.13,12.174,25.333,1.348,205.304
2017-06-01,7.792,8.708,0.917,23.854,192.087,6.174,16.167,1.021,198.261
2017-06-02,5.496,6.344,0.848,10.814,196.182,3.545,7.087,0.25,199.727
2017-06-03,3.229,4.062,0.834,6.812,194.391,8.0,5.292,0.166,202.391
2017-06-04,3.938,4.688,0.75,7.396,198.043,4.174,6.542,0.666,202.217
2017-06-05,7.6,9.09,1.49,9.646,196.478,4.435,8.167,0.843,200.913
2017-06-06,6.85,7.559,0.709,13.417,196.565,13.043,9.667,0.438,209.609
2017-06-07,6.292,6.938,0.646,15.417,192.478,13.87,9.458,0.39,206.348
2017-06-08,10.083,11.75,1.666,14.667,194.739,15.826,7.917,0.458,210.565
2017-06-09,10.834,12.5,1.667,13.792,198.304,7.478,11.458,1.979,205.783
2017-06-10,9.688,10.834,1.146,28.75,209.391,17.783,21.833,1.417,227.174
2017-06-11,5.708,6.396,0.688,14.0,197.696,3.435,13.25,1.104,201.13
2017-06-12,4.911,5.846,0.935,7.208,194.13,2.478,7.0,0.43,196.609
2017-06-13,9.218,10.456,1.239,11.125,198.636,11.364,10.292,1.796,210.0
2017-06-14,9.958,11.27,1.312,12.833,197.13,7.565,11.917,2.098,204.696
2017-06-15,13.584,15.0,1.416,26.042,210.0,13.913,19.583,2.312,223.913
2017-06-16,9.438,10.48,1.042,18.75,213.111,13.778,14.458,0.479,226.889
2017-06-17,6.042,6.875,0.834,10.958,195.696,4.522,9.958,0.542,200.217
2017-06-18,7.208,7.896,0.688,27.833,203.957,9.261,16.625,0.916,213.217
2017-06-19,9.975,11.75,1.775,33.25,214.435,13.87,22.667,1.028,228.304
2017-06-20,9.074,10.93,1.856,37.625,209.652,17.87,24.958,0.708,227.522
2017-06-21,7.938,10.584,2.646,18.167,193.0,15.913,7.125,0.317,208.913
2017-06-22,6.604,7.542,0.938,9.792,192.957,8.217,8.583,0.292,201.174
2017-06-23,10.438,13.438,3.0,32.833,220.154,26.846,19.583,0.854,247.0
2017-06-24,7.104,8.938,1.833,22.5,191.783,9.043,13.208,0.333,200.826
2017-06-25,5.875,7.125,1.25,19.75,194.87,9.13,9.333,0.084,204.0
2017-06-26,9.046,10.509,1.464,11.125,199.304,11.522,9.417,0.796,210.826
2017-06-27,9.286,11.709,2.424,26.083,201.348,17.043,14.0,0.729,218.391
2017-06-28,11.02,12.896,1.875,31.75,198.435,17.174,14.333,0.466,215.609
2017-06-29,8.75,10.646,1.896,30.542,196.478,5.609,15.958,0.917,202.087
2017-06-30,10.229,12.521,2.292,30.542,199.13,15.174,13.375,0.312,214.304
2017-07-01,8.416,14.27,5.854,32.833,195.783,10.652,14.375,0.854,206.435
2017-07-02,6.292,9.625,3.334,26.083,202.522,12.565,13.542,0.583,215.087
2017-07-03,5.534,8.452,2.918,27.833,208.0,10.739,18.333,0.638,218.739
2017-07-04,6.261,9.456,3.196,34.304,187.429,8.619,16.217,0.894,196.048
2017-07-05,6.271,8.416,2.146,11.042,192.609,6.217,6.875,0.238,198.826
2017-07-06,6.5,7.916,1.416,18.208,198.652,9.304,11.875,0.521,207.957
2017-07-07,9.104,11.75,2.646,31.542,216.783,16.348,19.458,1.042,233.13
2017-07-08,7.854,9.625,1.771,28.167,205.826,4.696,15.917,0.916,210.522
2017-07-09,4.646,6.812,2.166,27.417,184.217,3.478,14.0,0.583,187.696
2017-07-10,4.648,7.802,3.154,16.208,183.609,7.826,7.875,0.5,191.435
2017-07-11,4.655,8.494,3.839,17.208,181.913,4.609,8.958,0.771,186.522
2017-07-12,5.979,9.916,3.938,35.5,180.826,6.043,16.917,1.153,186.87
2017-07-13,6.492,9.716,3.223,29.583,191.636,6.818,13.375,0.792,198.455
2017-07-14,5.062,8.479,3.417,11.583,181.087,2.174,5.792,0.875,183.261
2017-07-15,6.52,9.75,3.229,22.125,190.174,7.696,11.875,1.167,197.87
2017-07-16,4.666,6.792,2.125,30.667,201.565,9.435,19.917,1.104,211.0
2017-07-17,5.244,8.166,2.921,21.25,190.783,8.261,11.667,0.631,199.043
2017-07-18,5.402,7.735,2.334,20.583,191.913,9.435,13.167,0.542,201.348
2017-07-19,7.47,9.522,2.052,30.375,199.304,10.913,16.292,0.968,210.217
2017-07-20,4.4,5.908,1.508,22.708,187.609,6.913,11.458,0.568,194.522
2017-07-21,3.146,5.521,2.375,21.146,181.435,7.522,9.542,0.458,188.957
2017-07-22,4.708,9.146,4.438,17.0,184.652,7.348,8.958,0.875,192.0
2017-07-23,4.27,6.917,2.646,18.02,182.522,3.87,7.875,0.812,186.391
2017-07-24,6.146,9.0,2.854,25.854,189.087,7.87,12.25,1.183,196.957
2017-07-25,7.654,11.987,4.334,28.375,187.652,8.0,12.875,1.584,195.652
2017-07-26,7.577,11.065,3.488,25.292,196.565,12.696,11.583,0.88,209.261
2017-07-27,7.084,8.854,1.771,18.146,193.913,9.609,9.75,0.521,203.522
2017-07-28,6.292,7.646,1.354,33.208,194.391,9.913,15.833,0.771,204.304
2017-07-29,4.833,6.208,1.375,34.73,187.696,4.739,17.208,0.875,192.435
2017-07-30,3.396,5.208,1.812,25.292,183.348,4.174,10.417,0.542,187.522
2017-07-31,5.646,7.625,1.98,29.375,189.087,5.043,14.375,0.968,194.13
2017-08-01,6.932,9.767,2.835,28.688,202.13,13.696,14.583,1.229,215.826
2017-08-02,7.35,9.85,2.5,16.792,195.174,12.13,9.75,0.988,207.304
2017-08-03,5.667,7.834,2.166,16.042,192.0,10.696,6.458,0.417,202.696
2017-08-04,4.646,6.862,2.216,16.913,187.227,10.318,7.826,0.479,197.545
2017-08-05,2.958,5.375,2.416,15.25,181.348,7.043,5.5,0.354,188.391
2017-08-06,2.584,5.438,2.854,23.021,182.957,3.043,9.958,0.479,186.0
2017-08-07,2.802,4.794,1.992,32.542,183.478,1.043,9.042,0.396,184.522
2017-08-08,3.53,5.264,1.735,13.125,187.696,7.478,5.875,0.25,195.174
2017-08-09,4.666,6.292,1.625,15.729,191.13,11.0,8.542,0.645,202.13
2017-08-10,8.792,12.0,3.208,45.438,211.348,19.957,22.875,1.042,231.304
2017-08-11,4.562,6.042,1.479,38.938,191.0,3.478,17.083,0.542,194.478
2017-08-12,4.625,6.729,2.104,16.083,190.0,1.739,7.375,0.834,191.739
2017-08-13,4.166,5.875,1.708,15.438,197.0,6.261,8.083,0.854,203.261
2017-08-14,4.014,5.547,1.534,16.979,202.087,11.478,8.708,0.63,213.565
2017-08-15,6.47,8.822,2.354,18.0,196.957,7.522,8.25,0.458,204.478
2017-08-16,5.416,7.354,1.938,13.75,193.478,11.87,5.833,0.412,205.348
2017-08-17,5.646,8.0,2.354,15.248,195.391,10.609,6.417,0.945,206.0
2017-08-18,4.786,6.216,1.431,18.896,188.0,2.864,8.417,0.551,190.864
2017-08-19,7.084,8.875,1.792,24.854,202.348,6.391,10.5,0.521,208.739
2017-08-20,3.666,5.23,1.562,27.854,201.696,10.565,13.917,0.334,212.261
2017-08-21,3.116,6.211,3.095,34.521,190.217,2.565,18.458,0.355,192.783
2017-08-22,6.782,10.218,3.436,28.062,191.913,10.478,14.958,0.938,202.391
2017-08-23,8.48,13.521,5.042,23.042,194.783,19.174,9.917,0.539,213.957
2017-08-24,6.104,11.979,5.875,29.688,197.565,9.913,15.708,0.666,207.478
2017-08-25,5.625,12.146,6.521,27.562,194.13,18.913,13.708,0.562,213.043
2017-08-26,6.104,11.729,5.625,20.042,204.739,8.0,10.458,0.896,212.739
2017-08-27,4.479,9.958,5.479,26.812,198.043,8.696,14.25,0.917,206.739
2017-08-28,4.857,10.661,5.804,30.084,198.087,11.043,15.125,0.438,209.13
2017-08-29,8.66,11.104,2.443,35.375,187.0,3.87,17.458,0.938,190.87
2017-08-30,8.125,12.0,3.875,30.104,201.957,16.696,16.375,1.47,218.652
2017-08-31,7.25,11.208,3.958,17.834,197.565,15.522,9.792,1.062,213.087
2017-09-01,6.938,11.0,4.062,16.604,195.609,10.348,9.542,0.75,205.957
2017-09-02,4.521,8.562,4.042,18.896,195.043,6.043,10.75,0.604,201.087
2017-09-03,4.042,7.875,3.833,14.792,197.957,4.652,9.708,0.604,202.609
2017-09-04,9.006,13.868,4.862,24.565,204.381,9.762,15.227,0.881,214.143
2017-09-05,11.869,14.195,2.326,31.812,204.217,10.696,18.375,0.833,214.913
2017-09-06,12.562,14.521,1.958,26.042,199.739,15.348,12.833,0.789,215.087
2017-09-07,18.312,21.396,3.084,70.146,217.0,37.348,33.125,0.875,254.348
2017-09-08,7.354,9.938,2.584,15.792,197.261,12.652,8.542,0.479,209.913
2017-09-09,7.312,10.0,2.688,18.875,199.652,11.174,11.667,0.604,210.826
2017-09-10,4.625,7.312,2.688,20.938,194.304,8.391,10.25,0.5,202.696
2017-09-11,4.216,7.499,3.282,16.666,191.957,9.304,8.083,0.312,201.261
2017-09-12,8.267,10.024,1.756,13.708,197.217,8.957,5.667,0.271,206.174
2017-09-13,7.284,9.462,2.178,12.438,198.435,9.957,7.542,0.666,208.391
2017-09-14,3.458,5.708,2.25,14.729,199.864,7.818,10.208,0.532,207.682
2017-09-15,5.917,8.75,2.833,20.604,205.087,16.913,13.417,1.039,222.0
2017-09-16,5.625,8.667,3.042,23.646,202.696,19.13,13.25,0.0,221.826
2017-09-17,2.875,6.792,3.917,15.5,195.652,9.609,7.583,0.312,205.261
2017-09-18,1.5,5.583,4.083,11.167,195.0,3.565,6.0,0.354,198.565
2017-09-19,7.261,9.609,2.348,22.6,202.174,10.217,14.333,0.562,212.391
2017-09-20,9.083,11.0,1.917,39.938,210.913,23.174,26.375,0.856,234.087
2017-09-21,4.708,5.792,1.083,14.604,199.522,13.783,9.375,0.458,213.304
2017-09-22,17.666,19.701,2.034,32.25,219.435,24.652,21.125,0.592,244.087
2017-09-23,8.666,9.938,1.271,21.958,198.913,12.174,14.667,0.604,211.087
2017-09-24,10.229,11.667,1.438,30.604,217.391,22.391,21.583,1.333,239.783
2017-09-25,12.416,15.167,2.75,28.77,209.87,17.609,21.083,0.916,227.478
2017-09-26,13.695,16.884,3.19,28.354,204.957,26.478,18.417,0.646,231.435
2017-09-27,9.104,10.542,1.438,18.667,195.957,17.696,11.375,0.434,213.652
2017-09-28,10.916,13.396,2.48,12.438,193.913,13.478,7.292,0.396,207.391
2017-09-29,10.112,12.746,2.633,13.916,199.0,13.565,11.208,0.764,212.565
2017-09-30,9.208,10.688,1.479,16.354,197.435,3.913,12.375,1.271,201.348
2017-10-01,6.125,7.271,1.146,15.812,197.739,11.217,12.5,0.396,208.957
2017-10-02,6.946,8.212,1.266,16.962,194.619,17.952,9.409,0.062,212.571
2017-10-03,11.685,17.024,5.34,15.646,195.652,13.783,10.0,0.72,209.435
2017-10-04,6.25,7.375,1.125,8.374,193.87,6.304,7.083,0.307,200.174
2017-10-05,8.715,10.23,1.516,11.562,194.739,8.783,9.042,0.594,203.522
2017-10-06,15.583,19.583,4.0,17.416,198.043,17.565,13.208,0.104,215.609
2017-10-07,13.208,15.23,2.021,18.25,204.783,15.217,11.0,0.792,220.0
2017-10-08,10.062,12.688,2.625,21.604,205.696,18.217,15.292,1.125,223.913
2017-10-09,8.979,10.583,1.604,24.0,206.778,18.778,14.667,0.52,225.556
2017-10-10,12.266,16.624,4.358,33.854,211.0,18.391,20.917,0.916,229.391
2017-10-11,13.208,17.166,3.958,39.708,211.826,15.565,27.125,1.738,227.391
2017-10-12,11.815,14.412,2.597,29.0,208.652,16.87,19.958,0.42,225.522
2017-10-13,17.875,21.375,3.5,14.71,198.478,23.217,10.792,1.466,221.696
2017-10-14,13.542,17.52,3.979,18.604,203.739,15.261,11.542,0.375,219.0
2017-10-15,7.666,9.188,1.52,12.166,202.304,15.0,8.917,0.042,217.304
2017-10-16,11.634,14.286,2.652,7.229,194.636,13.545,4.792,0.0,208.182
2017-10-17,16.386,20.888,4.501,12.25,207.652,21.174,8.667,0.021,228.826
2017-10-18,12.458,14.625,2.166,14.229,196.652,14.261,11.667,0.258,210.913
2017-10-19,13.794,15.808,2.014,15.034,195.435,18.13,11.208,0.125,213.565
2017-10-20,18.417,25.208,6.792,9.438,197.478,21.087,9.208,0.479,218.565
2017-10-21,16.416,24.812,8.396,7.688,203.217,23.391,9.208,0.0,226.609
2017-10-22,6.771,8.104,1.334,2.834,191.043,8.391,2.917,0.0,199.435
2017-10-23,3.115,3.898,0.782,2.875,196.957,6.435,3.833,0.0,203.391
2017-10-24,20.63,26.935,6.305,10.042,204.545,21.045,14.583,2.391,225.591
2017-10-25,12.875,15.0,2.125,5.416,195.217,10.826,7.875,0.5,206.043
2017-10-26,17.062,23.75,6.688,10.521,211.696,23.522,16.458,1.542,235.217
2017-10-27,17.708,25.084,7.375,13.75,209.217,28.435,19.542,0.917,237.652
2017-10-28,18.958,24.146,5.188,16.896,202.87,25.565,24.042,0.542,228.435
2017-10-29,8.229,9.646,1.416,6.23,191.435,10.174,7.583,0.083,201.609
2017-10-30,5.288,6.244,0.956,6.916,195.348,7.304,11.958,0.565,202.652
2017-10-31,11.959,14.03,2.07,6.708,202.783,9.826,12.75,0.583,212.609
2017-11-01,18.896,26.52,7.625,9.792,215.391,20.087,18.542,1.042,235.478
2017-11-02,23.44,35.953,12.514,15.66,255.85,52.85,25.913,0.174,308.7
2017-11-03,16.834,21.562,4.729,14.48,,,23.292,0.5,
2017-11-04,9.416,11.916,2.5,11.188,,,16.958,0.208,
2017-11-05,8.5,9.646,1.146,13.958,,,24.917,0.708,
2017-11-06,20.002,29.081,9.079,24.59,,,24.167,0.826,
2017-11-07,25.62,35.556,9.936,39.084,221.143,11.143,29.583,2.243,232.286
2017-11-08,23.632,38.688,15.056,48.792,215.13,46.217,30.25,0.456,261.348
2017-11-09,9.354,11.354,2.0,22.625,195.652,0.913,17.167,0.354,196.565
2017-11-10,18.808,22.034,3.225,21.354,198.304,16.565,16.833,1.417,214.87
2017-11-11,9.77,11.542,1.771,16.333,200.348,16.913,12.708,0.229,217.261
2017-11-12,8.167,9.062,0.896,8.896,201.174,2.391,7.542,0.708,203.565
2017-11-13,23.67,37.341,13.67,24.646,229.714,32.381,18.417,0.826,262.095
2017-11-14,26.848,42.562,15.714,29.292,212.217,15.87,19.458,0.271,228.087
2017-11-15,16.562,23.75,7.188,22.668,206.261,10.261,16.458,0.298,216.522
2017-11-16,10.729,12.416,1.688,8.25,195.609,0.739,8.125,0.52,196.348
2017-11-17,22.708,29.438,6.73,15.292,208.435,25.261,14.375,0.562,233.696
2017-11-18,21.104,28.73,7.625,18.667,199.652,17.913,13.917,0.208,217.565
2017-11-19,5.5,5.75,0.25,3.708,197.304,7.0,4.417,0.25,204.304
2017-11-20,12.5,16.484,3.984,7.083,198.565,12.609,8.042,0.021,211.174
2017-11-21,15.928,20.981,5.053,7.366,206.0,13.783,8.208,0.386,219.783
2017-11-22,27.396,41.938,14.542,22.625,203.913,17.565,20.583,0.912,221.478
2017-11-23,11.438,13.146,1.708,13.23,195.957,12.261,10.167,0.021,208.217
2017-11-24,7.938,9.166,1.229,5.542,198.13,9.217,7.542,0.104,207.348
2017-11-25,13.229,15.125,1.896,8.896,201.696,16.174,10.458,0.166,217.87
2017-11-26,18.104,23.146,5.042,26.916,207.261,20.87,23.75,1.479,228.13
2017-11-27,24.472,32.32,7.848,23.521,209.913,25.261,20.875,0.666,235.174
2017-11-28,29.034,47.658,18.623,32.916,226.174,37.522,27.833,1.482,263.696
