date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CO_mean,PM25_mean
2017-03-19,98.0,86.958,67.0,28.0835,38.4375,10.354,,178.0,137.417,112.0,3.0,15.042
2017-03-20,98.0,95.333,84.0,16.229,19.2705,3.0415,,108.0,76.667,49.0,1.5,4.5
2017-03-21,98.0,82.708,63.0,7.9375,10.0625,2.125,,124.0,92.167,48.0,1.375,2.5
2017-03-22,98.0,83.75,68.0,11.875,15.0,3.125,,117.0,92.458,69.0,1.125,3.0
2017-03-23,85.0,64.167,50.0,17.292,21.3125,4.0205,,120.0,80.792,52.0,1.958,8.5
2017-03-24,93.0,65.167,31.0,19.173499999999997,26.935000000000002,7.7605,,150.0,89.333,12.0,2.5,12.792
2017-03-25,94.0,64.958,38.0,15.792000000000002,17.9585,2.1665,,177.0,119.042,55.0,3.625,33.0
2017-03-26,93.0,64.292,25.0,26.8125,34.6875,7.875,,198.0,129.375,64.0,4.261,38.667
2017-03-27,94.0,65.083,38.0,28.0625,35.25,7.1875,,201.0,140.083,76.0,3.917,34.333
2017-03-28,97.0,59.5,20.0,26.146,35.792,9.646,,225.0,159.208,91.0,3.167,30.125
2017-03-29,89.0,58.083,29.0,23.152,31.0655,7.912999999999999,,216.0,165.167,99.0,2.739,28.792
2017-03-30,66.0,42.667,21.0,14.4375,17.167,2.729,,167.0,123.375,78.0,1.792,15.083
2017-03-31,89.0,64.458,35.0,19.2175,24.2175,5.0,,182.0,119.958,48.0,2.458,17.292
2017-04-01,98.0,78.333,51.0,14.413,18.587,4.1739999999999995,,120.0,76.125,48.0,1.708,7.875
2017-04-02,98.0,63.375,28.0,9.4585,11.6875,2.2295,,148.0,83.125,19.0,1.667,10.167
2017-04-03,89.0,60.083,33.0,18.2705,25.021,6.75,,163.0,105.667,30.0,2.087,16.958
2017-04-04,83.0,53.375,23.0,28.1665,36.7915,8.625,,192.0,127.292,67.0,2.875,23.083
2017-04-05,77.0,61.5,45.0,25.625,32.104,6.479,,198.0,142.958,72.0,3.0,21.783
2017-04-06,97.0,70.0,46.0,18.3125,24.8125,6.5,,213.0,162.375,99.0,1.917,11.458
2017-04-07,98.0,94.75,83.0,25.625,33.1455,7.521,,198.0,173.0,144.0,2.375,8.75
2017-04-08,98.0,97.375,93.0,20.348,29.174,8.826,,208.0,183.75,168.0,2.25,10.917
2017-04-09,98.0,83.667,64.0,10.4585,11.5625,1.104,,178.0,152.458,108.0,1.5,11.333
2017-04-10,85.0,68.917,57.0,14.770499999999998,21.7915,7.021,,169.0,122.542,73.0,1.87,10.375
2017-04-11,98.0,90.792,81.0,12.9575,16.8615,3.904,,147.0,130.583,121.0,1.583,3.917
2017-04-12,97.0,75.917,54.0,16.3125,18.6665,2.354,,148.0,123.833,79.0,2.042,10.208
2017-04-13,90.0,59.792,36.0,18.275,26.586000000000002,8.3105,,172.0,117.25,45.0,2.652,14.25
2017-04-14,86.0,49.917,16.0,20.625,28.8955,8.271,,226.0,162.917,82.0,3.0,22.042
2017-04-15,83.0,64.208,43.0,13.522000000000002,15.304,1.783,,219.0,185.583,157.0,1.75,14.583
2017-04-16,97.0,74.958,49.0,15.8125,18.2085,2.396,,244.0,188.792,124.0,2.167,14.875
2017-04-17,98.0,87.042,58.0,21.229,31.521,10.292000000000002,,214.0,178.375,144.0,2.783,13.083
2017-04-18,97.0,71.958,52.0,10.0625,11.5,1.4375,,216.0,179.208,145.0,2.042,6.208
2017-04-19,86.0,57.417,33.0,13.417,15.5415,2.125,,199.0,163.542,111.0,2.292,15.875
2017-04-20,89.0,59.792,32.0,24.25,29.271,5.021,,182.0,141.75,88.0,2.958,17.958
2017-04-21,80.0,69.458,60.0,27.9165,37.1045,9.1875,,190.0,156.333,135.0,3.625,21.833
2017-04-22,85.0,56.375,28.0,11.8475,13.629999999999999,1.7825,,199.0,145.333,97.0,2.458,13.917
2017-04-23,88.0,57.792,34.0,9.9375,11.4165,1.479,,199.0,133.333,66.0,2.208,9.875
2017-04-24,85.0,59.583,29.0,15.5835,20.375,4.7915,,226.0,162.917,84.0,2.13,11.333
2017-04-25,78.0,61.208,38.0,17.371,23.2595,5.888,,223.0,181.583,133.0,2.136,10.917
2017-04-26,98.0,91.542,76.0,20.8125,28.4375,7.625,,161.0,149.583,138.0,2.042,9.333
2017-04-27,98.0,61.417,35.0,15.104,17.3545,2.25,,183.0,145.75,111.0,1.958,10.292
2017-04-28,85.0,53.208,24.0,20.0565,26.9865,6.93,,205.0,146.958,84.0,2.583,15.5
2017-04-29,84.0,56.25,30.0,14.413,17.0,2.587,,214.0,160.333,100.0,2.625,16.5
2017-04-30,92.0,53.958,20.0,13.3545,14.645499999999998,1.2919999999999998,,269.0,190.25,97.0,2.667,19.75
2017-05-01,86.0,56.458,34.0,20.75,27.375,6.625,,246.0,186.625,129.0,2.87,21.958
2017-05-02,86.0,53.333,20.0,19.4795,23.8955,4.417,,247.0,164.875,88.0,1.667,10.375
2017-05-03,79.0,63.542,39.0,14.229,16.0,1.771,,230.0,178.667,132.0,1.875,12.708
2017-05-04,83.0,66.208,44.0,6.271,7.646,1.375,,246.0,189.458,136.0,1.0,7.333
2017-05-05,92.0,71.083,51.0,8.5415,9.604,1.0625,,256.0,206.0,155.0,1.333,7.875
2017-05-06,98.0,91.417,78.0,16.5215,20.457,3.9345,,220.0,187.458,166.0,1.875,11.167
2017-05-07,98.0,53.625,19.0,12.0835,13.5,1.4165,,250.0,198.042,156.0,1.833,20.25
2017-05-08,58.0,36.833,18.0,20.354,24.7085,4.354,,261.0,211.875,155.0,1.957,29.417
2017-05-09,98.0,65.25,47.0,23.8335,31.083,7.25,,220.0,180.667,133.0,2.458,17.917
2017-05-10,98.0,82.125,63.0,15.042000000000002,18.2085,3.1665,,247.0,188.208,143.0,1.792,9.583
2017-05-11,90.0,70.417,44.0,17.472,19.1255,1.654,,246.0,201.917,168.0,2.304,16.696
2017-05-12,97.0,65.292,41.0,24.247500000000002,28.392,4.1450000000000005,,266.0,221.292,161.0,3.125,28.417
2017-05-13,98.0,96.958,93.0,15.174,17.913,2.739,,187.0,167.917,148.0,2.333,10.792
2017-05-14,98.0,78.583,46.0,10.8335,13.1875,2.354,,259.0,202.125,152.0,2.458,16.292
2017-05-15,97.0,61.792,35.0,17.625,23.0,5.375,,226.0,195.333,160.0,1.87,16.375
2017-05-16,92.0,68.042,46.0,21.167,25.1875,4.021,,204.0,175.292,133.0,1.917,13.708
2017-05-17,92.0,56.792,34.0,19.479,26.1665,6.6875,,230.0,182.667,131.0,2.125,10.75
2017-05-18,80.0,53.625,31.0,21.1875,25.4585,4.271,,253.0,194.208,134.0,1.667,10.417
2017-05-19,81.0,52.792,27.0,20.396,25.292,4.896,,270.0,205.542,134.0,2.208,14.917
2017-05-20,77.0,52.417,32.0,18.7825,21.826,3.0435,,283.0,223.292,143.0,2.25,23.25
2017-05-21,82.0,61.625,35.0,16.7705,18.0,1.2295,,282.0,228.458,171.0,2.125,22.167
2017-05-22,91.0,63.625,37.0,17.1455,22.104,4.9585,,278.0,228.292,176.0,1.739,16.833
2017-05-23,89.0,67.75,46.0,15.25,20.6875,5.4375,,262.0,220.792,178.0,1.077,14.5
2017-05-24,97.0,81.958,66.0,25.104,32.2085,7.104,,236.0,207.292,190.0,2.208,18.375
2017-05-25,98.0,91.667,76.0,19.7545,26.593,6.8389999999999995,,222.0,199.292,178.0,1.875,10.667
2017-05-26,97.0,71.125,30.0,14.027,22.334,8.307,,266.0,216.625,174.0,1.458,11.25
2017-05-27,73.0,57.25,43.0,11.239,13.303999999999998,2.065,,225.0,192.333,164.0,1.083,6.625
2017-05-28,87.0,62.25,38.0,9.5625,10.729,1.1665,,262.0,200.292,143.0,1.0,7.792
2017-05-29,84.0,61.25,33.0,18.521,23.3545,4.8335,,276.0,222.833,159.0,1.739,14.333
2017-05-30,86.0,62.708,35.0,21.771,25.854,4.0835,,300.0,241.917,179.0,2.542,30.0
2017-05-31,94.0,78.625,60.0,20.625,25.625,5.0,,271.0,231.417,201.0,3.167,29.083
2017-06-01,98.0,74.0,51.0,14.0415,17.6045,3.5625,,274.0,227.792,162.0,2.0,27.292
2017-06-02,98.0,67.125,31.0,10.5,11.8335,1.333,,243.0,196.25,161.0,1.208,8.125
2017-06-03,91.0,61.667,41.0,10.5215,13.0,2.4779999999999998,,237.0,185.042,126.0,1.25,6.583
2017-06-04,82.0,52.75,25.0,7.604,9.0,1.396,,249.0,194.75,145.0,1.667,6.083
2017-06-05,79.0,51.0,31.0,13.229500000000002,17.771,4.5415,,256.0,199.958,130.0,1.739,7.083
2017-06-06,83.0,59.125,35.0,20.4585,25.4585,5.0,,256.0,208.125,149.0,1.833,10.583
2017-06-07,98.0,90.417,63.0,18.593,24.2725,5.6795,,218.0,186.583,168.0,1.917,8.875
2017-06-08,97.0,84.833,67.0,17.0,22.396,5.396,,254.0,207.083,176.0,1.833,9.083
2017-06-09,97.0,63.625,30.0,17.8035,23.6015,5.798,,277.0,218.458,161.0,2.0,12.167
2017-06-10,80.0,57.25,33.0,13.9565,17.0215,3.0650000000000004,,283.0,229.833,166.0,1.833,18.458
2017-06-11,80.0,56.042,34.0,8.979,10.625,1.646,,244.0,208.042,175.0,1.5,12.542
2017-06-12,86.0,62.042,44.0,11.5835,16.5,4.917,,223.0,188.417,146.0,0.783,6.042
2017-06-13,91.0,63.042,40.0,14.4375,19.396,4.9585,,239.0,189.625,130.0,1.125,9.167
2017-06-14,80.0,52.042,20.0,15.207999999999998,19.25,4.0415,,261.0,209.625,154.0,1.375,8.75
2017-06-15,79.0,52.042,24.0,16.875,21.125,4.25,,288.0,228.208,158.0,2.167,16.458
2017-06-16,77.0,59.167,41.0,16.886,21.18,4.2940000000000005,,275.0,226.708,182.0,1.913,16.13
2017-06-17,85.0,62.083,34.0,13.435,16.326,2.891,,279.0,219.0,153.0,1.708,6.133
2017-06-18,86.0,65.75,40.0,9.25,10.417,1.1665,,275.0,231.917,192.0,1.75,
2017-06-19,87.0,59.167,35.0,18.4165,22.4375,4.021,,312.0,249.542,187.0,2.261,26.286
2017-06-20,80.0,61.25,41.0,19.25,24.0415,4.7915,,288.0,246.375,197.0,2.292,21.5
2017-06-21,98.0,89.333,71.0,13.738999999999999,17.348,3.609,,249.0,215.75,188.0,1.174,4.417
2017-06-22,92.0,71.625,47.0,17.8545,22.5,4.6455,,275.0,226.708,194.0,1.625,8.375
2017-06-23,96.0,68.708,43.0,19.5625,24.5415,4.9795,,303.0,245.458,186.0,2.083,18.458
2017-06-24,98.0,73.875,50.0,19.043499999999998,22.326,3.2825,,289.0,244.875,210.0,2.333,23.917
2017-06-25,98.0,95.417,89.0,10.9795,12.6455,1.6669999999999998,,240.0,226.75,210.0,1.417,8.625
2017-06-26,90.0,75.208,55.0,18.8955,22.25,3.3545,,267.0,238.375,211.0,1.478,11.583
2017-06-27,97.0,80.583,59.0,22.3125,28.229,5.917,,275.0,239.0,210.0,2.458,16.583
2017-06-28,98.0,86.958,61.0,22.229,26.0415,3.8125,,284.0,238.375,210.0,2.875,14.083
2017-06-29,97.0,88.292,78.0,26.9165,31.9585,5.0415,,262.0,242.75,221.0,3.083,15.875
2017-06-30,98.0,87.75,62.0,21.4165,33.7915,12.375,,303.0,255.083,222.0,2.042,9.833
2017-07-01,97.0,80.0,60.0,11.130500000000001,19.5,8.3695,,315.0,275.958,241.0,0.75,5.875
2017-07-02,96.0,75.583,51.0,11.896,14.375,2.4795,,331.0,283.958,241.0,0.75,12.458
2017-07-03,95.0,76.042,58.0,14.625,20.479,5.854,,331.0,288.083,249.0,0.435,23.667
2017-07-04,98.0,86.625,61.0,13.458,24.0,10.542000000000002,,311.0,269.208,250.0,1.375,12.167
2017-07-05,98.0,92.958,85.0,13.229,16.2085,2.979,,257.0,239.208,225.0,1.125,6.75
2017-07-06,97.0,76.375,46.0,18.083,27.875,9.792,,311.0,259.375,212.0,2.208,15.458
2017-07-07,93.0,80.5,64.0,18.304,27.696,9.391,,297.0,266.167,241.0,1.826,15.25
2017-07-08,96.0,76.417,56.0,14.043,21.565,7.522,,319.0,281.875,237.0,0.917,10.583
2017-07-09,98.0,89.958,71.0,13.167,18.25,5.083,,296.0,257.375,235.0,1.333,11.125
2017-07-10,98.0,82.625,60.0,16.417,28.292,11.875,,324.0,274.792,234.0,0.87,12.0
2017-07-11,95.0,78.958,61.0,16.917,29.083,12.167,,329.0,287.792,245.0,1.417,13.792
2017-07-12,95.0,78.583,60.0,12.559000000000001,20.7665,8.2075,,333.0,288.167,250.0,0.875,13.083
2017-07-13,95.0,74.625,49.0,13.622499999999999,20.329,6.7065,,332.0,288.792,253.0,1.542,19.0
2017-07-14,92.0,78.792,63.0,13.346,24.3205,10.975000000000001,,302.0,277.208,248.0,1.25,11.625
2017-07-15,92.0,72.083,50.0,11.652000000000001,17.9565,6.3045,,332.0,289.875,251.0,0.958,16.125
2017-07-16,92.0,70.667,50.0,9.044,10.4755,1.4314999999999998,,329.0,291.25,243.0,0.917,25.542
2017-07-17,80.0,70.958,63.0,7.981,9.4475,1.4665,,307.0,290.208,272.0,0.435,14.5
2017-07-18,94.0,78.292,70.0,11.769,14.996500000000001,3.2275,,295.0,273.667,247.0,1.042,9.708
2017-07-19,97.0,77.625,48.0,12.8525,17.044,4.192,,341.0,281.125,243.0,1.083,10.292
2017-07-20,96.0,70.917,48.0,14.5655,20.0215,5.457000000000001,,339.0,289.292,240.0,1.391,14.304
2017-07-21,87.0,70.458,49.0,14.462,22.6005,8.138,,334.0,295.917,253.0,1.417,11.25
2017-07-22,89.0,70.75,49.0,11.174,16.826,5.6525,,338.0,296.0,255.0,1.292,11.083
2017-07-23,91.0,76.25,61.0,8.96,10.9845,2.0244999999999997,,317.0,288.458,263.0,1.042,10.958
2017-07-24,92.0,74.542,61.0,12.044,19.5165,7.4719999999999995,,321.0,289.625,253.0,0.957,12.0
2017-07-25,92.0,79.542,68.0,17.8315,26.4755,8.644,,320.0,287.25,271.0,1.25,13.042
2017-07-26,98.0,77.375,55.0,14.6515,18.9275,4.2764999999999995,,328.0,282.292,249.0,1.375,9.292
2017-07-27,98.0,81.917,62.0,14.4785,21.343,6.865,,334.0,283.0,256.0,1.833,11.167
2017-07-28,97.0,83.292,64.0,15.2175,22.822000000000003,7.604,,331.0,286.333,256.0,1.708,10.833
2017-07-29,97.0,80.667,60.0,13.9565,19.0,5.0435,,329.0,295.208,266.0,2.542,17.083
2017-07-30,93.0,77.792,58.0,8.75,10.9585,2.2085,,328.0,293.625,256.0,1.167,19.5
2017-07-31,94.0,77.583,56.0,14.021,19.625,5.604,,344.0,302.292,268.0,1.304,18.0
2017-08-01,98.0,77.917,56.0,16.0835,19.9165,3.8335,,337.0,289.375,248.0,2.042,16.167
2017-08-02,95.0,73.333,54.0,12.3125,20.5415,8.2295,,329.0,281.0,242.0,1.625,10.875
2017-08-03,82.0,70.5,53.0,8.891,15.8915,7.0,,331.0,287.625,254.0,0.957,4.792
2017-08-04,92.0,77.0,60.0,10.604,17.6665,7.0625,,332.0,291.667,262.0,1.0,5.833
2017-08-05,98.0,78.583,62.0,10.261,15.8045,5.5435,,335.0,292.042,261.0,1.083,11.583
2017-08-06,97.0,70.875,45.0,5.375,8.396,3.0205,,352.0,300.208,248.0,0.75,11.708
2017-08-07,98.0,92.125,72.0,8.396,13.021,4.625,,289.0,263.667,246.0,0.348,4.458
2017-08-08,97.0,84.958,64.0,12.604,14.8335,2.2295,,307.0,271.792,250.0,1.625,10.125
2017-08-09,96.0,71.542,44.0,17.854,21.229,3.375,,338.0,290.5,243.0,2.75,23.625
2017-08-10,89.0,74.917,51.0,15.021,17.979,2.9585,,348.0,301.625,268.0,2.375,22.083
2017-08-11,93.0,73.583,43.0,10.2085,12.375,2.1665,,341.0,298.042,265.0,2.208,14.917
2017-08-12,96.0,72.542,57.0,6.7170000000000005,8.609,1.891,,308.0,283.417,247.0,0.875,7.958
2017-08-13,89.0,70.083,52.0,6.479,8.2915,1.8125,,315.0,270.292,226.0,0.708,7.333
2017-08-14,91.0,72.042,54.0,8.708,11.2705,2.5625,,307.0,270.708,226.0,0.913,8.708
2017-08-15,98.0,88.958,76.0,9.0415,11.292,2.25,,288.0,266.375,231.0,1.292,11.542
2017-08-16,96.0,79.583,53.0,10.0625,12.9585,2.896,,328.0,287.958,263.0,2.042,7.375
2017-08-17,93.0,81.5,65.0,13.913,19.2175,5.3045,,330.0,283.625,249.0,1.87,12.333
2017-08-18,98.0,78.5,52.0,15.021,21.854,6.833,,335.0,286.958,258.0,1.958,11.75
2017-08-19,96.0,70.083,41.0,13.369499999999999,17.630499999999998,4.261,,332.0,288.083,248.0,1.667,11.5
2017-08-20,91.0,69.542,46.0,7.0205,8.521,1.5,,341.0,290.583,242.0,1.708,13.542
2017-08-21,92.0,72.375,51.0,14.707999999999998,20.6875,5.979,,337.0,295.5,253.0,1.739,20.583
2017-08-22,87.0,70.917,52.0,10.5625,18.167,7.604,,340.0,301.5,269.0,0.917,11.875
2017-08-23,89.0,72.292,56.0,14.375,20.583,6.208,,338.0,299.458,271.0,1.333,14.417
2017-08-24,89.0,67.75,45.0,11.604,15.896,4.2915,,344.0,305.333,266.0,0.917,17.348
2017-08-25,77.0,68.042,54.0,10.417,13.229,2.8125,,342.0,309.417,286.0,0.625,13.208
2017-08-26,94.0,71.125,42.0,15.326,18.0865,2.761,,303.0,270.625,216.0,2.375,13.208
2017-08-27,95.0,62.542,31.0,9.333,11.0,1.6665,,334.0,271.208,217.0,2.125,14.583
2017-08-28,86.0,75.583,56.0,19.8125,25.0415,5.2295,,316.0,276.292,243.0,2.696,20.167
2017-08-29,93.0,71.208,45.0,13.0,19.3335,6.3335,,337.0,293.542,252.0,1.5,22.542
2017-08-30,87.0,70.833,57.0,14.729,19.3125,4.5835,,308.0,275.0,244.0,1.75,13.292
2017-08-31,75.0,54.5,30.0,12.152000000000001,16.152,4.0,,309.0,260.083,230.0,1.174,6.792
2017-09-01,85.0,58.917,34.0,11.958,16.4585,4.5,,298.0,250.875,204.0,1.208,7.708
2017-09-02,87.0,64.208,45.0,8.2395,10.761,2.5214999999999996,,289.0,247.792,207.0,1.25,9.0
2017-09-03,89.0,63.083,36.0,6.75,8.3125,1.5625,,293.0,243.875,210.0,1.458,10.0
2017-09-04,86.0,67.0,43.0,17.3125,26.2085,8.896,,264.0,225.667,184.0,2.391,11.667
2017-09-05,90.0,69.458,49.0,22.8125,30.208,7.396,,278.0,241.208,204.0,2.458,19.167
2017-09-06,96.0,83.75,71.0,14.875,19.8125,4.9375,,273.0,251.625,228.0,2.208,18.167
2017-09-07,98.0,88.333,76.0,21.9375,29.396,7.4585,,296.0,264.042,241.0,2.292,18.75
2017-09-08,98.0,72.542,45.0,12.2915,14.646,2.354,,296.0,250.042,214.0,1.333,7.25
2017-09-09,96.0,65.542,35.0,14.674,19.304,4.6305000000000005,,318.0,249.625,186.0,2.25,13.792
2017-09-10,90.0,70.75,51.0,8.875,10.8335,1.9585,,306.0,263.667,222.0,1.875,12.0
2017-09-11,90.0,70.708,54.0,16.25,25.375,9.125,,292.0,261.5,225.0,2.217,10.708
2017-09-12,98.0,89.417,73.0,15.292000000000002,18.9795,3.6875,,259.0,244.292,229.0,1.833,5.167
2017-09-13,98.0,77.292,52.0,16.5625,24.292,7.729,,295.0,247.958,207.0,1.958,9.167
2017-09-14,90.0,70.042,48.0,15.292000000000002,21.0625,5.771,,286.0,238.5,207.0,1.792,10.667
2017-09-15,88.0,66.833,50.0,16.2825,23.913,7.6305,,249.0,217.042,182.0,1.913,7.875
2017-09-16,98.0,91.875,78.0,12.3045,16.261,3.9564999999999997,,220.0,200.458,179.0,1.792,4.708
2017-09-17,96.0,76.958,65.0,2.6665,3.375,0.7085,,277.0,244.583,223.0,0.958,3.0
2017-09-18,96.0,74.708,54.0,6.729,7.625,0.8955,,278.0,244.458,215.0,0.913,6.333
2017-09-19,97.0,73.583,45.0,15.9165,23.125,7.2085,,279.0,232.042,189.0,2.125,15.375
2017-09-20,86.0,67.167,46.0,18.042,21.1875,3.146,,269.0,241.458,219.0,3.375,28.958
2017-09-21,93.0,68.667,47.0,19.146,25.521,6.375,,261.0,221.292,177.0,2.208,12.5
2017-09-22,97.0,89.292,76.0,22.417,32.896,10.479,,213.0,199.458,182.0,2.875,12.5
2017-09-23,98.0,86.083,73.0,14.5,17.0655,2.5655,,250.0,224.042,192.0,2.667,12.5
2017-09-24,95.0,78.458,60.0,12.6665,14.9165,2.25,,256.0,222.875,193.0,2.875,15.75
2017-09-25,98.0,74.0,36.0,19.021,26.375,7.354,,298.0,229.667,175.0,3.0,18.875
2017-09-26,97.0,77.208,52.0,21.176000000000002,27.310499999999998,6.135,,288.0,231.75,180.0,2.917,20.917
2017-09-27,93.0,77.042,55.0,20.354,28.021,7.667,,267.0,234.667,202.0,2.5,15.125
2017-09-28,98.0,87.083,65.0,17.771,24.521,6.75,,228.0,210.792,156.0,1.917,4.333
2017-09-29,98.0,70.792,41.0,18.7505,27.858,9.1065,,254.0,197.125,136.0,2.261,10.217
2017-09-30,94.0,66.667,37.0,16.6305,23.304499999999997,6.6739999999999995,,261.0,203.875,159.0,2.292,12.083
2017-10-01,90.0,63.583,30.0,12.3545,14.0835,1.729,,253.0,197.417,135.0,2.417,14.208
2017-10-02,98.0,92.708,78.0,21.521,30.3335,8.8125,,213.0,203.333,193.0,2.609,10.125
2017-10-03,98.0,85.25,68.0,17.2705,30.4795,13.207999999999998,,251.0,216.5,187.0,2.0,6.625
2017-10-04,80.0,62.083,41.0,11.417,13.4375,2.021,,213.0,178.583,139.0,1.417,5.375
2017-10-05,81.0,68.208,50.0,14.5835,22.2085,7.625,,235.0,183.625,139.0,2.125,8.75
2017-10-06,98.0,84.458,73.0,12.559000000000001,16.865,4.3065,,202.0,184.292,155.0,1.792,6.167
2017-10-07,98.0,94.5,82.0,20.304499999999997,26.652,6.3475,,237.0,201.333,170.0,2.542,5.667
2017-10-08,98.0,82.333,55.0,11.979,13.8335,1.854,,284.0,228.333,193.0,2.333,7.375
2017-10-09,97.0,80.917,57.0,11.5625,14.875,3.3125,,280.0,229.0,192.0,2.435,12.708
2017-10-10,96.0,78.5,52.0,20.6665,30.0835,9.417000000000002,,279.0,230.25,185.0,3.083,21.333
2017-10-11,97.0,79.125,53.0,20.75,28.479,7.729,,286.0,233.25,189.0,3.333,30.917
2017-10-12,98.0,89.458,83.0,19.9165,27.854,7.9375,,214.0,203.208,188.0,2.792,13.875
2017-10-13,97.0,85.5,75.0,19.022,24.239,5.2175,,200.0,182.25,171.0,2.087,5.208
2017-10-14,98.0,92.0,81.0,20.238999999999997,26.8695,6.6305000000000005,,202.0,187.0,171.0,3.125,8.625
2017-10-15,98.0,97.375,90.0,11.8335,15.145499999999998,3.3125,,185.0,162.917,146.0,2.542,6.25
2017-10-16,98.0,97.833,96.0,19.6455,25.3125,5.6665,,155.0,148.375,142.0,2.174,2.667
2017-10-17,99.0,97.292,93.0,23.0835,33.75,10.6665,,156.0,138.958,126.0,2.083,5.208
2017-10-18,98.0,85.208,57.0,16.834,28.0325,11.1985,,189.0,148.792,112.0,2.217,10.478
2017-10-19,98.0,95.125,87.0,14.0415,18.625,4.5835,,162.0,147.292,123.0,1.917,4.417
2017-10-20,98.0,97.458,96.0,24.1875,35.208,11.021,,176.0,161.875,147.0,2.583,5.292
2017-10-21,98.0,98.0,98.0,20.8045,27.565,6.761,,177.0,163.708,152.0,2.583,4.833
2017-10-22,98.0,97.958,97.0,7.396,8.9375,1.5415,,175.0,165.083,150.0,0.958,0.833
2017-10-23,91.0,70.417,56.0,7.354,8.625,1.2705000000000002,,180.0,158.208,141.0,1.043,4.917
2017-10-24,98.0,84.917,63.0,19.771,34.4165,14.645499999999998,,163.0,132.75,110.0,2.708,11.625
2017-10-25,99.0,87.167,62.0,19.2295,28.75,9.521,,189.0,145.958,118.0,2.583,7.042
2017-10-26,98.0,82.333,52.0,21.3045,35.5215,14.2175,,224.0,153.125,97.0,3.043,14.625
2017-10-27,98.0,74.125,33.0,19.646,29.8125,10.1665,,230.0,169.417,109.0,3.042,15.583
2017-10-28,98.0,92.792,82.0,13.804499999999999,18.4565,4.652500000000001,,186.0,170.958,158.0,2.583,8.375
2017-10-29,98.0,94.75,85.0,8.0835,9.1875,1.1044999999999998,,189.0,170.667,159.0,1.625,3.333
2017-10-30,92.0,66.458,51.0,10.333,11.875,1.5415,,173.0,132.042,78.0,2.208,16.667
2017-10-31,96.0,77.125,48.0,23.667,37.6665,14.0,,173.0,112.75,65.0,3.542,17.375
2017-11-01,98.0,75.5,34.0,20.7085,32.8955,12.1875,,197.0,124.333,61.0,3.542,14.208
2017-11-02,98.0,77.792,40.0,26.3125,39.625,13.3125,,215.0,142.875,82.0,4.5,20.261
2017-11-03,98.0,83.917,59.0,19.9585,26.417,6.4585,,207.0,159.75,115.0,4.833,26.417
2017-11-04,95.0,76.083,46.0,12.522,15.303999999999998,2.7825,,198.0,154.542,110.0,3.417,14.917
2017-11-05,95.0,73.458,47.0,11.875,14.729500000000002,2.8545,,163.0,111.833,76.0,4.167,30.125
2017-11-06,98.0,83.75,61.0,24.4375,37.229,12.7915,,189.0,124.792,64.0,4.75,25.5
2017-11-07,98.0,87.708,68.0,29.6875,44.542,14.854500000000002,,208.0,156.542,105.0,5.958,27.917
2017-11-08,98.0,97.75,96.0,27.185499999999998,42.856,15.6705,,168.0,160.25,151.0,4.478,20.917
2017-11-09,97.0,69.208,47.0,17.396,25.235500000000002,7.8395,,175.0,140.5,82.0,2.333,13.333
2017-11-10,98.0,79.167,47.0,24.479,39.875,15.395499999999998,,186.0,118.167,57.0,3.083,16.75
2017-11-11,98.0,73.042,41.0,13.847999999999999,18.065,4.2175,,173.0,141.917,103.0,2.0,12.542
2017-11-12,94.0,72.625,49.0,10.417,13.3125,2.896,,150.0,105.333,67.0,2.5,7.75
2017-11-13,98.0,80.5,47.0,23.5625,39.75,16.1875,,188.0,111.042,49.0,3.333,14.208
2017-11-14,99.0,95.708,84.0,29.646,57.1665,27.521,,127.0,111.958,94.0,4.625,13.875
2017-11-15,99.0,69.625,44.0,18.911,29.9975,11.085999999999999,,155.0,119.75,82.0,3.375,12.609
2017-11-16,93.0,60.125,42.0,14.271,18.6665,4.3955,,121.0,100.083,51.0,2.708,11.417
2017-11-17,97.0,76.792,46.0,24.1875,42.521,18.3335,,135.0,88.542,36.0,4.458,17.167
2017-11-18,98.0,92.0,75.0,23.5435,38.9565,15.413,,114.0,94.125,78.0,4.167,15.208
2017-11-19,92.0,69.0,45.0,8.3125,10.2915,1.9794999999999998,,112.0,81.917,55.0,2.667,4.75
2017-11-20,98.0,84.875,65.0,20.75,30.0625,9.3125,,91.0,67.75,42.0,3.333,6.833
2017-11-21,97.0,81.042,60.0,23.2915,43.604,20.3125,,109.0,68.542,33.0,4.5,8.708
2017-11-22,98.0,86.833,66.0,28.9655,55.828,26.862,,139.0,83.375,28.0,5.417,14.958
2017-11-23,99.0,72.75,42.0,17.4925,25.244500000000002,7.752,,132.0,101.375,76.0,3.783,11.5
2017-11-24,71.0,59.417,51.0,10.708,13.2085,2.5,,105.0,89.167,69.0,1.333,6.25
2017-11-25,91.0,64.167,41.0,15.3695,20.239,4.8695,,114.0,85.708,48.0,2.375,9.833
2017-11-26,98.0,90.333,68.0,20.25,29.1875,8.9375,,126.0,85.792,34.0,4.792,21.667
2017-11-27,98.0,80.75,48.0,24.625,51.9375,27.3125,,160.0,107.667,73.0,4.667,19.917
2017-11-28,98.0,81.375,51.0,29.125,51.0625,21.9375,,191.0,116.625,52.0,4.125,22.167
