date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,THC_mean,SPM_mean,PM25_mean,CO_mean
2011-12-05,190.208,17.347,14.693,22.806,8.114,3.094,207.556,,,5.417
2011-12-06,191.301,21.475,19.76,31.338,11.578,3.983,212.775,,,6.875
2011-12-07,191.222,23.722,18.004,40.007,22.002,3.458,214.944,,,7.233
2011-12-08,192.0,19.722,19.215,27.84,8.625,3.432,211.722,,,6.681
2011-12-09,190.067,12.426,8.627,11.549,2.921,2.754,202.492,,,4.396
2011-12-10,190.847,13.792,12.532,18.222,5.69,3.856,204.639,,,4.514
2011-12-11,191.333,12.736,13.2,16.623,3.423,4.796,204.069,,,5.486
2011-12-12,191.514,20.831,21.034,39.078,18.044,4.516,212.345,,,7.454
2011-12-13,191.857,24.346,20.278,46.416,26.138,3.728,216.203,,,8.028
2011-12-14,192.766,27.164,23.995,48.67,24.675,5.33,219.931,,,9.194
2011-12-15,192.847,22.22,15.227,32.275,17.048,5.104,215.067,,,6.286
2011-12-16,191.458,9.25,9.673,12.562,2.889,4.406,200.708,,,3.319
2011-12-17,191.711,10.734,12.25,16.485,4.235,3.706,202.445,,,4.125
2011-12-18,191.736,10.958,12.462,15.61,3.147,4.602,202.694,,,4.375
2011-12-19,192.008,14.319,15.544,23.19,7.645,4.077,206.328,,,5.028
2011-12-20,189.578,15.648,20.191,29.457,9.266,4.329,205.225,,,5.807
2011-12-21,193.07,23.639,23.346,45.56,22.214,5.64,216.708,,,7.917
2011-12-22,192.625,21.0,18.415,40.613,22.198,5.673,213.625,,,7.347
2011-12-23,188.458,11.306,11.288,14.833,3.546,3.118,199.764,,,3.985
2011-12-24,189.07,10.042,11.494,15.842,4.348,3.702,199.111,,,4.292
2011-12-25,189.986,6.528,5.821,6.99,1.169,3.894,196.514,,,3.007
2011-12-26,190.8,7.923,9.053,11.993,2.939,4.362,198.722,,,3.375
2011-12-27,190.896,14.148,17.13,24.864,7.735,3.113,205.044,,,5.347
2011-12-28,191.138,24.627,23.652,49.111,25.459,4.09,215.766,,,8.463
2011-12-29,190.792,21.569,16.523,35.123,18.601,4.246,212.361,,,7.167
2011-12-30,188.722,11.167,6.176,7.449,1.273,2.64,199.889,,,3.708
2011-12-31,190.486,18.347,14.576,19.856,5.28,3.829,208.833,,,7.101
2012-01-01,192.958,11.542,11.744,14.127,2.383,4.45,204.5,,15.055,4.028
2012-01-02,194.958,13.305,9.727,12.584,2.857,4.539,208.264,,18.875,4.047
2012-01-03,191.014,7.097,5.074,6.287,1.213,3.616,198.111,,7.945,2.32
2012-01-04,191.75,13.111,11.317,14.272,2.955,2.772,204.861,,6.555,3.597
2012-01-05,192.279,18.35,17.521,25.177,7.656,4.039,210.629,,12.791,5.347
2012-01-06,193.129,17.555,15.74,22.274,6.534,3.449,210.684,,17.667,5.824
2012-01-07,192.638,21.423,23.88,38.363,14.483,4.61,214.061,,22.097,6.292
2012-01-08,192.055,18.805,22.393,37.651,15.258,4.394,210.861,,18.889,5.486
2012-01-09,190.764,13.181,14.665,21.365,6.699,4.28,203.944,,17.25,4.069
2012-01-10,190.583,10.611,14.075,17.058,2.983,4.324,201.194,,10.042,2.955
2012-01-11,193.444,21.347,24.04,36.502,12.461,4.618,214.792,,17.383,5.748
2012-01-12,195.0,27.556,26.706,46.1,19.393,6.082,222.556,,27.903,7.25
2012-01-13,197.079,33.163,22.478,39.563,17.085,3.945,230.241,,45.681,9.32
2012-01-14,188.914,10.551,7.834,9.216,1.382,3.575,199.465,,10.722,3.142
2012-01-15,191.543,10.91,9.406,11.595,2.189,4.186,202.453,,16.764,3.472
2012-01-16,192.903,18.125,22.34,34.192,11.851,5.496,211.028,,22.597,4.819
2012-01-17,192.528,11.167,12.536,15.336,2.8,3.768,203.694,,18.305,3.986
2012-01-18,191.083,11.528,14.658,18.838,4.18,2.91,202.611,,9.042,3.35
2012-01-19,193.125,15.083,16.504,28.89,12.386,4.424,208.208,,15.681,4.567
2012-01-20,193.347,10.597,9.995,11.38,1.385,4.665,203.944,,25.306,4.25
2012-01-21,193.658,17.856,19.607,25.386,5.779,3.368,211.513,,29.472,5.792
2012-01-22,190.664,13.403,17.029,24.383,7.355,3.406,204.068,,15.556,4.555
2012-01-23,191.071,20.195,20.716,32.204,11.489,3.048,211.266,,10.472,5.153
2012-01-24,191.458,17.639,18.514,34.967,16.453,4.939,209.097,,20.931,4.625
2012-01-25,189.75,7.069,8.802,10.677,1.875,4.958,196.819,,16.625,2.972
2012-01-26,189.625,5.667,7.69,9.179,1.489,4.423,195.292,,9.347,2.462
2012-01-27,191.556,7.653,10.297,12.444,2.147,4.334,199.208,,13.889,3.645
2012-01-28,192.139,11.0,14.375,19.201,4.827,3.247,203.139,,11.306,4.042
2012-01-29,194.847,23.153,27.457,47.281,19.824,5.18,218.0,,21.972,6.944
2012-01-30,196.187,19.938,25.265,37.974,12.709,5.352,216.125,,36.541,6.45
2012-01-31,195.165,23.782,27.04,45.68,18.639,5.159,218.947,,38.819,7.514
2012-02-01,195.599,29.143,32.859,57.933,25.074,4.713,224.742,,33.639,7.986
2012-02-02,192.042,18.833,23.037,42.458,19.421,5.572,210.875,,26.556,6.014
2012-02-03,191.445,13.972,14.086,16.52,2.434,4.61,205.417,,19.681,4.919
2012-02-04,191.417,17.264,18.983,25.546,6.563,4.037,208.681,,23.722,5.217
2012-02-05,190.069,9.417,10.865,13.278,2.413,4.099,199.486,,17.931,3.944
2012-02-06,189.0,13.0,17.914,25.753,7.839,4.188,202.0,,15.611,4.944
2012-02-07,190.559,11.685,12.872,18.73,5.858,4.978,202.245,,19.514,3.96
2012-02-08,192.288,6.504,7.98,9.694,1.714,3.318,198.792,,8.958,2.708
2012-02-09,193.694,11.195,16.506,21.329,4.824,4.27,204.889,,17.986,4.639
2012-02-10,194.597,11.792,13.023,16.797,3.774,5.842,206.389,,23.528,4.709
2012-02-11,193.514,6.847,8.252,9.421,1.168,5.634,200.361,,23.222,3.679
2012-02-12,194.069,11.708,16.341,19.759,3.419,3.535,205.778,,20.319,4.317
2012-02-13,192.722,9.361,11.312,13.049,1.737,4.478,202.083,,19.778,4.097
2012-02-14,191.972,17.68,22.03,29.846,7.816,5.004,209.653,,13.208,4.389
2012-02-15,190.139,12.817,18.644,23.333,4.689,4.404,202.957,,18.736,5.247
2012-02-16,192.766,10.284,8.459,10.682,2.223,2.862,203.05,,11.417,3.694
2012-02-17,193.347,12.25,12.06,14.673,2.613,3.621,205.597,,11.958,3.639
2012-02-18,192.569,18.458,20.369,29.322,8.953,2.916,211.028,,13.972,5.264
2012-02-19,191.103,15.222,11.339,13.296,1.957,2.643,206.324,,12.861,3.432
2012-02-20,191.958,19.833,14.803,20.114,5.311,3.463,211.792,,12.003,3.943
2012-02-21,191.93,10.319,12.778,15.45,2.672,5.321,202.25,,18.694,3.472
2012-02-22,192.375,15.945,20.302,26.466,6.164,6.566,208.319,,25.842,4.944
2012-02-23,190.822,9.691,11.464,13.398,1.933,5.632,200.513,,26.903,3.923
2012-02-24,190.815,7.717,8.474,9.495,1.021,4.954,198.531,,12.681,2.917
2012-02-25,192.163,12.788,16.338,20.066,3.728,5.364,204.95,,16.278,4.764
2012-02-26,192.333,13.364,18.064,22.159,4.094,3.96,205.697,,20.75,4.333
2012-02-27,191.292,13.389,19.968,25.996,6.028,6.013,204.681,,28.069,5.676
2012-02-28,191.07,16.542,25.906,34.032,8.126,7.509,207.611,,24.0,5.717
2012-02-29,,,,,,,,,,
2012-03-01,191.361,21.125,27.187,37.255,10.067,4.84,212.486,,22.125,5.708
2012-03-02,191.861,8.722,7.267,8.278,1.011,4.07,200.583,,23.292,3.792
2012-03-03,191.063,9.145,11.775,13.354,1.579,4.0,200.209,,19.861,3.976
2012-03-04,191.895,15.407,17.593,22.159,4.567,6.564,207.302,,21.681,4.111
2012-03-05,194.966,18.257,25.359,31.524,6.164,8.445,213.224,,47.458,6.361
2012-03-06,193.306,22.319,27.936,41.394,13.458,7.447,215.625,,33.417,5.847
2012-03-07,192.611,24.903,33.987,49.297,15.31,10.215,217.514,,32.5,6.235
2012-03-08,191.68,23.458,26.026,42.213,16.187,10.173,215.139,,40.444,5.88
2012-03-09,194.111,23.333,29.611,34.192,4.581,13.237,217.444,,60.153,7.222
2012-03-10,191.153,15.347,13.038,14.568,1.53,5.713,206.5,,32.903,4.597
2012-03-11,191.239,13.363,14.086,17.662,3.576,4.175,204.603,,14.125,3.395
2012-03-12,192.636,21.271,26.259,34.399,8.14,7.979,213.907,,22.375,5.542
2012-03-13,190.425,21.496,22.564,29.723,7.159,5.134,211.922,,18.528,4.556
2012-03-14,191.195,8.209,5.74,6.825,1.084,3.178,199.403,,13.667,3.097
2012-03-15,194.792,18.764,24.927,33.51,8.583,6.779,213.556,,21.528,6.738
2012-03-16,194.097,16.917,21.86,32.724,10.864,6.985,211.014,,30.917,6.639
2012-03-17,193.722,13.792,13.437,14.766,1.33,5.93,207.514,,42.014,5.305
2012-03-18,191.625,25.819,27.778,39.601,11.823,3.976,217.445,,32.097,6.778
2012-03-19,193.638,19.261,23.653,27.83,4.177,8.739,212.899,,36.625,6.458
2012-03-20,194.906,22.892,26.437,34.075,7.639,6.068,217.798,,41.153,6.0
2012-03-21,192.327,12.72,13.229,15.792,2.563,4.719,205.047,,11.0,3.597
2012-03-22,192.792,16.25,22.715,29.151,6.435,7.686,209.042,,20.333,4.736
2012-03-23,191.097,11.5,15.393,17.799,2.406,5.537,202.597,,17.181,3.812
2012-03-24,193.68,16.0,17.598,20.389,2.792,7.912,209.68,,30.208,5.846
2012-03-25,191.222,8.361,7.459,8.412,0.953,4.704,199.583,,19.014,3.083
2012-03-26,193.006,10.989,13.072,15.309,2.237,4.287,203.995,,14.917,3.583
2012-03-27,192.966,16.154,22.155,25.363,3.208,3.195,209.12,,19.139,4.595
2012-03-28,193.624,23.195,28.427,37.294,8.867,7.746,216.819,,35.514,6.958
2012-03-29,192.247,18.418,19.521,31.33,11.809,6.726,210.665,,32.333,6.194
2012-03-30,190.444,10.347,10.658,11.961,1.304,5.517,200.791,,17.306,3.292
2012-03-31,191.889,11.208,13.029,15.167,2.138,6.551,203.097,,20.389,3.825
2012-04-01,191.737,11.548,9.421,10.783,1.362,4.612,203.285,,14.542,3.819
2012-04-02,191.513,14.629,13.716,16.311,2.596,5.399,206.142,,16.653,3.94
2012-04-03,187.664,14.958,15.361,18.24,2.878,4.684,202.621,,17.306,4.25
2012-04-04,188.601,11.035,12.067,13.873,1.806,6.947,199.636,,19.208,3.556
2012-04-05,188.521,8.812,12.524,14.006,1.483,9.138,197.334,,27.75,4.713
2012-04-06,189.208,8.375,8.555,9.795,1.241,5.581,197.584,,16.736,3.75
2012-04-07,189.666,8.542,8.637,9.924,1.287,3.958,198.208,,12.208,3.719
2012-04-08,191.875,14.583,18.612,21.765,3.153,8.189,206.458,,22.653,5.333
2012-04-09,190.956,19.478,22.531,27.788,5.257,10.437,210.434,,37.472,5.805
2012-04-10,191.188,21.542,25.897,31.406,5.51,10.324,212.729,,49.081,6.342
2012-04-11,185.206,15.686,19.76,23.075,3.314,4.07,200.892,,24.111,5.028
2012-04-12,186.042,12.458,17.999,20.979,2.98,6.936,198.5,,25.016,5.083
2012-04-13,186.812,17.812,17.346,20.698,3.352,4.341,204.625,,22.597,4.805
2012-04-14,185.666,10.729,10.699,12.721,2.022,5.223,196.396,,18.792,4.458
2012-04-15,187.347,16.556,10.855,12.789,1.934,5.211,203.903,,10.875,3.615
2012-04-16,186.083,18.931,15.317,18.751,3.434,3.813,205.014,,11.583,4.292
2012-04-17,185.591,22.245,15.919,22.513,6.595,4.948,207.836,,14.903,4.139
2012-04-18,188.467,19.618,17.222,20.083,2.861,7.107,208.085,,26.43,4.695
2012-04-19,188.75,25.819,20.774,24.355,3.581,6.487,214.57,,27.764,4.694
2012-04-20,187.403,16.778,13.766,15.654,1.888,4.029,204.18,,19.903,4.458
2012-04-21,186.055,16.139,9.412,11.082,1.67,4.711,202.194,,9.653,3.457
2012-04-22,182.889,9.167,3.1,3.589,0.489,3.292,192.055,,3.028,2.097
2012-04-23,187.694,17.611,18.24,22.176,3.936,9.768,205.305,,31.18,4.827
2012-04-24,191.403,25.931,27.609,34.079,6.469,12.796,217.333,,60.694,6.222
2012-04-25,189.932,24.768,21.748,26.196,4.448,9.563,214.7,,51.889,5.57
2012-04-26,186.324,14.84,11.936,13.671,1.734,4.626,201.164,,16.875,4.195
2012-04-27,190.972,22.306,22.028,27.1,5.072,8.59,213.278,,17.736,5.778
2012-04-28,194.5,32.139,28.405,35.496,7.091,14.493,226.639,,28.375,7.819
2012-04-29,189.639,18.181,11.468,13.169,1.701,6.59,207.82,,20.611,4.202
2012-04-30,187.792,17.666,10.428,12.229,1.801,4.066,205.458,,18.055,4.056
2012-05-01,184.917,16.403,8.566,10.561,1.995,4.628,201.319,,8.625,3.26
2012-05-02,182.111,12.597,7.112,8.425,1.313,2.568,194.708,,1.931,3.25
2012-05-03,184.066,12.666,5.14,6.619,1.479,4.324,196.732,,4.264,2.653
2012-05-04,185.778,10.591,3.726,4.517,0.79,4.208,196.369,,3.069,2.21
2012-05-05,187.889,15.153,11.827,13.629,1.803,9.776,203.042,,22.569,4.236
2012-05-06,190.278,14.07,11.008,11.806,0.798,9.491,204.347,,29.472,4.417
2012-05-07,193.306,19.653,20.095,22.893,2.798,10.724,212.959,,38.32,5.733
2012-05-08,195.486,23.581,25.094,28.484,3.39,12.566,219.066,,68.184,7.472
2012-05-09,192.413,22.587,19.816,22.226,2.409,8.724,215.001,,54.482,6.212
2012-05-10,189.931,13.903,10.835,13.227,2.391,5.965,203.833,,29.25,3.847
2012-05-11,186.834,8.39,5.177,6.309,1.132,3.582,195.225,,2.375,2.319
2012-05-12,186.993,9.368,6.507,7.615,1.108,4.002,196.361,,6.514,2.667
2012-05-13,189.555,14.542,13.6,15.788,2.187,7.77,204.097,,16.208,5.236
2012-05-14,188.584,16.713,15.16,17.801,2.642,6.73,205.298,,23.444,4.467
2012-05-15,183.968,14.39,16.049,18.915,2.866,4.094,198.359,,15.347,4.021
2012-05-16,188.236,16.972,19.385,23.256,3.872,8.928,205.208,,29.459,4.806
2012-05-17,189.611,18.861,19.735,23.35,3.616,10.996,208.472,,39.0,4.689
2012-05-18,188.708,13.584,11.793,13.005,1.213,7.296,202.292,,25.208,4.181
2012-05-19,190.969,16.654,14.733,16.641,1.908,8.653,207.623,,18.097,4.236
2012-05-20,189.446,13.553,9.96,11.091,1.131,6.377,202.998,,19.194,3.944
2012-05-21,186.558,12.626,8.876,9.883,1.008,5.368,199.185,,15.569,3.528
2012-05-22,187.459,16.514,13.914,15.749,1.835,7.612,203.972,,20.542,4.375
2012-05-23,188.417,22.958,26.13,29.997,3.867,12.318,211.375,,32.125,4.876
2012-05-24,189.166,23.764,30.453,35.898,5.444,13.822,212.93,,36.458,7.401
2012-05-25,189.292,23.972,28.793,34.885,6.092,7.55,213.264,,37.986,8.284
2012-05-26,187.806,17.292,18.527,21.855,3.329,9.575,205.097,,32.611,5.764
2012-05-27,189.634,19.948,19.959,23.084,3.125,13.39,209.582,,35.264,6.542
2012-05-28,188.737,17.461,19.208,22.121,2.913,11.339,206.197,,34.931,4.931
2012-05-29,189.455,15.537,15.247,17.521,2.275,9.82,204.992,,42.667,5.903
2012-05-30,188.292,12.681,9.942,11.322,1.38,5.543,200.972,,17.153,3.681
2012-05-31,189.734,17.247,18.311,20.782,2.472,8.442,206.982,,26.028,4.401
2012-06-01,190.014,20.68,22.801,26.513,3.713,11.814,210.694,,39.82,7.139
2012-06-02,186.958,12.625,10.185,11.703,1.518,6.868,199.583,,26.111,3.99
2012-06-03,185.583,11.361,7.929,9.123,1.194,6.384,196.945,,21.278,3.889
2012-06-04,187.293,14.58,12.498,14.641,2.143,7.885,201.873,,24.056,3.764
2012-06-05,184.601,13.993,11.247,12.684,1.437,4.459,198.594,,12.549,3.347
2012-06-06,185.458,15.917,16.225,19.337,3.111,8.003,201.375,,19.925,4.5
2012-06-07,187.883,19.346,19.823,22.26,2.437,11.203,207.229,,34.736,5.214
2012-06-08,185.028,17.847,13.37,15.429,2.058,5.54,202.875,,25.916,4.691
2012-06-09,182.125,15.208,9.701,12.811,3.11,6.024,197.333,,11.125,3.489
2012-06-10,184.361,12.389,5.156,6.081,0.924,5.515,196.75,,17.125,3.636
2012-06-11,184.931,14.416,9.754,11.133,1.378,5.46,199.347,,19.278,3.458
2012-06-12,185.294,17.0,13.446,15.831,2.385,3.961,202.295,,14.181,4.403
2012-06-13,186.823,16.953,11.999,16.587,4.589,6.444,203.777,,11.208,4.18
2012-06-14,187.835,16.157,12.338,14.217,1.879,7.259,203.991,,13.944,3.93
2012-06-15,185.514,12.29,7.547,8.674,1.127,5.285,197.804,,11.278,2.847
2012-06-16,183.111,15.042,11.528,15.836,4.307,4.084,198.153,,8.125,3.587
2012-06-17,184.347,14.361,10.291,12.796,2.505,7.149,198.708,,11.097,3.639
2012-06-18,188.81,19.337,19.351,24.469,5.118,9.861,208.147,,23.944,6.145
2012-06-19,184.278,14.792,8.705,11.726,3.021,3.229,199.069,,8.5,3.222
2012-06-20,187.693,15.58,13.012,16.114,3.102,6.37,203.273,,8.681,3.75
2012-06-21,188.646,15.386,11.944,13.76,1.816,2.841,204.033,,8.014,4.083
2012-06-22,192.726,14.119,9.635,11.563,1.928,4.886,206.845,,9.292,4.319
2012-06-23,188.125,15.146,11.177,13.174,1.997,5.772,203.271,,11.625,3.917
2012-06-24,190.062,15.75,9.72,11.262,1.542,4.95,205.812,,18.333,4.374
2012-06-25,187.688,13.166,7.99,9.204,1.213,4.524,200.854,,16.486,3.039
2012-06-26,186.522,13.62,8.974,10.48,1.507,5.621,200.142,,12.833,2.51
2012-06-27,185.176,13.321,9.695,11.155,1.461,5.428,198.498,,9.826,2.127
2012-06-28,183.923,12.042,8.897,10.351,1.454,5.572,195.964,,10.708,1.986
2012-06-29,186.644,18.577,18.233,23.101,4.868,10.381,205.221,,17.68,3.736
2012-06-30,185.814,16.025,12.542,15.085,2.543,4.34,201.839,,17.306,3.125
2012-07-01,182.681,14.125,11.946,15.892,3.946,5.719,196.806,,14.972,2.972
2012-07-02,186.597,14.778,15.576,18.92,3.343,7.851,201.375,,15.625,3.62
2012-07-03,187.806,18.292,19.148,23.498,4.35,5.596,206.097,,13.694,3.973
2012-07-04,184.77,16.807,17.907,22.352,4.445,6.645,201.577,,15.778,3.266
2012-07-05,186.292,20.958,19.887,32.512,12.625,4.818,207.25,,14.431,3.889
2012-07-06,183.246,20.02,16.973,31.159,14.186,7.619,203.266,,16.364,3.835
2012-07-07,184.473,13.395,9.248,11.283,2.036,4.362,197.868,,8.653,2.972
2012-07-08,189.722,14.875,8.663,9.96,1.297,6.2,204.597,,12.486,3.834
2012-07-09,193.361,17.375,13.516,15.56,2.044,7.124,210.736,,16.403,3.792
2012-07-10,192.417,14.68,10.498,11.773,1.274,5.949,207.097,,19.972,3.358
2012-07-11,185.245,12.007,8.624,10.799,2.175,4.157,197.252,,10.039,2.075
2012-07-12,185.208,15.084,14.669,19.651,4.982,7.006,200.292,,18.028,3.021
2012-07-13,193.431,18.5,17.701,22.962,5.261,6.015,211.93,,22.514,3.583
2012-07-14,191.495,17.969,16.787,20.779,3.992,6.919,209.464,,21.028,4.139
2012-07-15,191.487,16.851,10.024,13.049,3.025,7.235,208.339,,21.639,3.319
2012-07-16,185.486,14.556,6.788,10.582,3.794,6.441,200.042,,7.861,1.778
2012-07-17,182.889,12.32,6.561,9.798,3.237,4.766,195.208,,8.375,1.625
2012-07-18,181.667,11.413,6.232,9.138,2.906,4.415,193.08,,8.931,1.493
2012-07-19,183.0,16.375,14.208,18.912,4.705,8.27,199.375,,15.028,2.74
2012-07-20,182.681,16.861,15.357,25.188,9.831,8.307,199.541,,15.222,3.532
2012-07-21,189.375,15.486,10.535,13.357,2.822,6.96,204.861,,20.319,3.791
2012-07-22,189.16,11.73,5.786,7.109,1.323,5.184,200.889,,14.931,2.556
2012-07-23,190.78,14.161,11.822,14.326,2.503,7.294,204.94,,20.556,3.139
2012-07-24,193.662,19.817,15.935,18.664,2.729,8.671,213.478,,25.097,4.25
2012-07-25,194.872,22.651,19.716,23.993,4.276,10.213,217.523,,29.639,5.653
2012-07-26,194.073,26.244,21.492,27.705,6.213,10.769,220.317,,29.389,5.468
2012-07-27,190.792,23.028,19.453,25.021,5.568,10.699,213.82,,28.694,4.05
2012-07-28,186.625,18.944,16.291,19.986,3.695,10.059,205.569,,40.347,4.042
2012-07-29,182.833,18.778,10.782,12.519,1.737,7.414,201.611,,22.139,4.611
2012-07-30,182.682,14.736,10.108,12.071,1.963,7.208,197.419,,28.819,3.458
2012-07-31,182.196,13.128,8.852,12.277,3.424,6.523,195.324,,9.417,2.5
2012-08-01,178.319,11.792,6.457,8.309,1.853,4.64,190.111,,7.264,1.75
2012-08-02,177.984,10.325,5.275,7.651,2.375,3.736,188.308,,5.93,1.986
2012-08-03,181.806,14.042,8.902,11.546,2.644,4.739,195.847,,8.778,2.843
2012-08-04,182.292,14.361,8.268,9.685,1.416,4.504,196.653,,10.667,2.645
2012-08-05,177.194,10.931,4.875,6.391,1.516,4.16,188.125,,6.111,2.457
2012-08-06,176.861,13.458,12.225,14.906,2.682,6.452,190.319,,11.208,2.847
2012-08-07,180.442,16.946,12.623,15.656,3.033,5.535,197.388,,13.264,3.459
2012-08-08,186.375,16.228,10.58,11.892,1.312,6.167,202.603,,12.68,3.75
2012-08-09,187.069,17.458,14.747,16.241,1.494,8.138,204.528,,22.485,4.462
2012-08-10,188.332,19.127,17.327,19.457,2.129,9.64,207.459,,25.57,5.403
2012-08-11,189.111,19.028,14.483,16.467,1.984,6.561,208.139,,38.861,4.983
2012-08-12,188.556,15.847,10.015,11.645,1.631,6.612,204.403,,38.333,4.966
2012-08-13,183.041,13.861,9.419,11.749,2.33,7.537,196.903,,22.486,2.822
2012-08-14,180.972,13.181,9.904,12.661,2.757,5.169,194.153,,11.236,3.139
2012-08-15,183.201,15.202,7.878,11.54,3.663,5.375,198.403,,10.25,2.68
2012-08-16,182.027,17.427,10.36,15.749,5.388,6.934,199.454,,9.861,2.472
2012-08-17,181.519,15.13,11.239,14.936,3.697,6.691,196.649,,15.569,2.083
2012-08-18,180.945,13.611,9.567,12.137,2.57,6.509,194.556,,16.305,2.028
2012-08-19,179.347,10.139,5.932,7.402,1.469,4.801,189.486,,5.75,1.15
2012-08-20,181.963,12.521,6.694,8.312,1.618,5.413,194.484,,5.667,1.293
2012-08-21,182.034,12.249,8.698,11.68,2.982,4.551,194.283,,5.541,2.227
2012-08-22,182.478,14.831,9.245,14.628,5.383,4.937,197.309,,7.847,2.431
2012-08-23,178.833,11.014,6.012,9.619,3.608,3.846,189.848,,5.264,2.181
2012-08-24,181.673,12.041,6.947,10.168,3.221,3.952,193.714,,5.444,2.472
2012-08-25,181.028,12.042,5.933,7.929,1.997,4.599,193.07,,5.781,2.639
2012-08-26,180.028,9.611,4.14,5.563,1.423,4.761,189.639,,6.583,1.778
2012-08-27,178.417,8.486,3.541,4.947,1.405,4.079,186.903,,4.264,1.921
2012-08-28,175.889,8.806,4.463,6.293,1.83,4.103,184.694,,3.917,2.111
2012-08-29,178.556,15.153,11.832,16.273,4.441,6.938,193.708,,10.611,3.004
2012-08-30,179.897,13.435,12.017,16.207,4.19,6.458,193.332,,15.736,3.265
2012-08-31,183.1,16.563,12.314,20.131,7.817,6.451,199.663,,15.324,3.639
2012-09-01,185.339,15.021,9.856,11.464,1.608,4.566,200.361,,13.736,3.653
2012-09-02,183.167,11.083,6.905,8.925,2.02,4.917,194.25,,10.389,2.333
2012-09-03,185.25,14.055,12.36,15.725,3.366,4.32,199.305,,10.611,2.847
2012-09-04,187.972,18.069,15.115,19.917,4.802,6.888,206.042,,23.194,4.096
2012-09-05,183.778,14.958,13.729,18.066,4.337,6.732,198.736,,20.403,3.36
2012-09-06,185.472,16.458,13.392,20.458,7.066,6.783,201.931,,15.042,4.283
2012-09-07,185.694,14.974,10.864,13.579,2.716,5.616,200.668,,15.556,3.18
2012-09-08,185.557,15.346,8.833,11.957,3.124,4.987,200.902,,9.75,3.083
2012-09-09,186.043,13.581,7.629,10.293,2.665,4.419,199.625,,7.347,2.472
2012-09-10,185.069,13.833,9.907,15.546,5.639,3.792,198.903,,6.028,2.792
2012-09-11,184.764,12.5,7.199,9.08,1.881,2.854,197.264,,5.722,2.805
2012-09-12,188.292,14.278,11.94,14.455,2.515,4.432,202.569,,10.959,3.107
2012-09-13,190.0,17.653,15.928,19.407,3.479,6.713,207.653,,25.708,3.65
2012-09-14,184.611,14.917,11.167,14.767,3.6,5.445,199.528,,21.546,3.004
2012-09-15,183.527,11.633,6.873,9.276,2.403,4.015,195.159,,5.083,2.07
2012-09-16,181.474,9.412,5.084,6.347,1.263,3.682,190.885,,5.722,1.736
2012-09-17,176.894,8.918,3.276,4.338,1.062,3.191,185.812,,4.0,1.958
2012-09-18,182.8,14.19,10.763,14.469,3.706,3.658,196.991,,6.389,2.889
2012-09-19,188.806,16.75,14.889,18.753,3.864,6.003,205.556,,19.542,3.439
2012-09-20,191.125,14.389,15.462,17.453,1.991,5.901,205.514,,24.25,3.358
2012-09-21,191.042,14.709,13.921,16.333,2.413,6.015,205.75,,27.472,3.918
2012-09-22,190.806,13.528,12.141,13.839,1.698,6.915,204.333,,32.069,4.402
2012-09-23,187.581,11.223,6.589,7.515,0.926,4.16,198.804,,17.264,2.917
2012-09-24,186.456,13.299,12.246,14.727,2.481,4.498,199.755,,10.111,2.472
2012-09-25,187.461,13.673,7.7,10.596,2.896,3.726,201.134,,8.43,2.639
2012-09-26,189.347,14.611,8.983,11.888,2.905,4.346,203.958,,8.736,2.791
2012-09-27,188.569,13.431,11.292,14.21,2.918,5.346,202.0,,8.347,2.917
2012-09-28,188.805,14.931,16.378,19.784,3.406,7.123,203.736,,16.569,4.281
2012-09-29,189.028,17.25,15.671,18.486,2.815,5.136,206.278,,24.945,4.438
2012-09-30,182.611,10.417,5.637,6.66,1.023,2.796,193.028,,8.597,2.269
2012-10-01,187.425,10.774,8.823,10.67,1.847,3.27,198.198,,5.042,2.497
2012-10-02,188.436,13.847,10.784,14.325,3.54,4.446,202.283,,7.514,3.083
2012-10-03,186.896,11.315,8.483,10.938,2.455,3.696,198.211,,4.861,2.556
2012-10-04,185.069,10.778,7.81,9.519,1.709,3.716,195.847,,4.639,2.153
2012-10-05,188.694,16.431,14.139,17.201,3.063,5.289,205.125,,10.097,3.014
2012-10-06,191.486,21.472,14.349,17.89,3.54,3.844,212.958,,19.458,3.715
2012-10-07,189.375,14.611,6.893,8.65,1.756,3.515,203.986,,14.278,3.075
2012-10-08,188.695,14.236,7.358,9.087,1.729,3.731,202.93,,7.264,2.509
2012-10-09,187.736,14.556,11.545,14.146,2.601,4.149,202.292,,7.722,2.903
2012-10-10,187.883,16.975,15.967,20.0,4.033,5.962,204.858,,13.486,3.736
2012-10-11,187.084,13.643,11.17,13.178,2.008,5.123,200.726,,20.916,3.375
