date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean
2017-09-01,94.0,69.708,30.0,10.6325,14.6085,3.976,4.522,8.78,276.0,218.0,176.0,195.524,9.381,204.905
2017-09-02,97.0,82.5,64.0,9.354,13.042000000000002,3.6875,3.833,5.271,233.0,193.5,154.0,193.625,5.5,199.125
2017-09-03,97.0,75.5,47.0,5.9375,7.6875,1.75,8.083,11.104,275.0,218.083,159.0,200.875,8.0,208.875
2017-09-04,85.0,72.917,56.0,9.1665,14.25,5.0835,6.208,10.625,228.0,210.417,188.0,200.167,8.708,208.875
2017-09-05,94.0,81.25,63.0,8.5625,14.042000000000002,5.479,8.917,12.917,267.0,225.083,184.0,193.318,14.227,207.545
2017-09-06,98.0,95.417,90.0,13.427499999999998,19.134,5.7065,6.292,15.082999999999998,222.0,213.375,199.0,194.292,19.125,213.417
2017-09-07,98.0,95.25,87.0,10.1875,13.8335,3.646,10.583,29.833,234.0,220.792,209.0,200.542,22.792,223.333
2017-09-08,98.0,89.583,76.0,10.1435,17.388,7.2445,8.042,17.271,268.0,230.875,211.0,197.625,19.458,217.083
2017-09-09,97.0,77.458,49.0,7.604,12.895499999999998,5.2915,11.542,15.4165,283.0,233.542,197.0,195.833,16.083,211.917
2017-09-10,95.0,78.458,56.0,6.4375,10.229,3.7915,17.25,22.2915,293.0,243.125,192.0,196.583,17.667,214.25
2017-09-11,97.0,83.958,51.0,9.958,16.75,6.7915,13.042,21.375,281.0,241.958,217.0,195.875,19.125,215.0
2017-09-12,98.0,94.292,77.0,11.271,20.917,9.646,6.833,15.9375,279.0,238.708,217.0,193.227,20.773,214.0
2017-09-13,98.0,79.0,45.0,8.753499999999999,17.005499999999998,8.251999999999999,7.417,11.125,304.0,245.125,201.0,193.167,12.625,205.792
2017-09-14,98.0,75.708,44.0,10.5,17.3335,6.8335,8.583,12.5625,298.0,238.708,192.0,191.542,10.5,202.042
2017-09-15,95.0,68.458,40.0,11.211,18.4,7.1895,7.261,12.646,259.0,218.167,177.0,196.0,13.0,209.0
2017-09-16,95.0,77.917,68.0,9.1045,14.0,4.896,6.542,10.5625,212.0,193.625,177.0,195.25,9.833,205.083
2017-09-17,98.0,95.833,89.0,4.5625,6.021,1.4585,1.625,5.1455,203.0,184.708,176.0,191.75,5.542,197.292
2017-09-18,98.0,66.75,35.0,6.6045,9.3125,2.7085,1.917,7.229,319.0,263.5,197.0,187.292,8.958,196.25
2017-09-19,93.0,73.042,53.0,8.854,15.396,6.5415,6.875,11.9585,271.0,230.542,185.0,192.864,15.136,208.0
2017-09-20,95.0,85.0,70.0,15.03,25.4755,10.4455,14.542,23.0835,244.0,217.125,191.0,197.792,27.542,225.333
2017-09-21,96.0,58.292,38.0,12.75,17.021,4.2705,9.625,13.646,274.0,230.333,184.0,196.167,15.833,212.0
2017-09-22,98.0,85.25,70.0,15.325500000000002,24.418999999999997,9.0945,7.917,11.8545,241.0,204.625,175.0,194.917,15.708,210.625
2017-09-23,98.0,84.333,66.0,9.271,12.1875,2.9165,5.542,7.646,232.0,203.958,174.0,191.542,10.708,202.25
2017-09-24,97.0,79.458,62.0,6.3125,8.5625,2.25,10.375,15.1665,261.0,220.208,177.0,197.375,14.333,211.708
2017-09-25,97.0,82.875,61.0,9.542,16.0,6.458,13.292,20.4795,271.0,219.917,187.0,196.917,15.375,212.292
2017-09-26,98.0,81.042,62.0,8.9795,14.896,5.9165,14.417,22.1045,267.0,222.542,169.0,193.714,14.429,208.143
2017-09-27,96.0,83.083,66.0,11.008,16.612,5.604,14.208,22.542,262.0,226.542,194.0,196.208,18.875,215.083
2017-09-28,98.0,92.125,62.0,12.0835,16.7915,4.7085,3.5,7.5835,225.0,186.208,159.0,190.417,11.042,201.458
2017-09-29,98.0,78.458,50.0,11.0535,16.28,5.2265,6.5,10.6875,236.0,183.917,138.0,192.042,15.292,207.333
2017-09-30,95.0,78.208,43.0,10.167,15.520499999999998,5.3545,10.833,13.729500000000002,238.0,182.333,145.0,194.042,14.833,208.875
2017-10-01,96.0,74.25,51.0,6.3125,8.125,1.8125,11.167,16.125,239.0,189.792,126.0,195.208,12.333,207.542
2017-10-02,98.0,84.292,63.0,13.0,21.113500000000002,8.114,12.364,21.024,246.0,205.708,184.0,197.455,17.091,214.545
2017-10-03,98.0,81.625,66.0,10.354,17.5,7.1455,7.083,13.0205,266.0,216.917,187.0,193.0,15.455,208.455
2017-10-04,91.0,68.042,48.0,6.315,9.059999999999999,2.7445,4.708,9.854,199.0,174.5,127.0,193.0,10.375,203.375
2017-10-05,94.0,71.958,44.0,10.75,17.6455,6.8955,6.125,10.9585,195.0,145.208,107.0,194.417,12.292,206.708
2017-10-06,98.0,86.875,62.0,16.308,28.238500000000002,11.93,8.167,13.1875,181.0,148.208,118.0,194.542,14.917,209.458
2017-10-07,98.0,91.875,73.0,8.8125,13.395499999999998,4.583,1.625,5.792,238.0,190.0,154.0,189.667,11.542,201.208
2017-10-08,98.0,87.458,70.0,4.3125,8.8125,4.5,7.125,12.5,252.0,202.208,165.0,194.667,14.625,209.292
2017-10-09,94.0,80.875,64.0,7.604,10.646,3.042,11.583,18.458,249.0,215.708,184.0,195.667,14.833,210.5
2017-10-10,97.0,81.0,55.0,11.895499999999998,19.458,7.5625,19.375,28.5415,279.0,226.458,186.0,197.636,19.409,217.045
2017-10-11,97.0,91.292,83.0,9.269,18.6745,9.4055,23.417,32.458,235.0,205.208,186.0,195.0,15.917,210.917
2017-10-12,97.0,83.208,59.0,11.3335,17.25,5.9165,11.417,24.0625,269.0,207.542,161.0,194.75,15.875,210.625
2017-10-13,98.0,97.792,97.0,12.491,18.5815,6.0905000000000005,1.125,3.8335,157.0,142.292,136.0,191.667,11.042,202.708
2017-10-14,98.0,93.708,86.0,10.792000000000002,16.271,5.479,2.083,6.021,162.0,147.75,136.0,194.583,12.375,206.958
2017-10-15,98.0,96.417,92.0,6.625,11.457999999999998,4.8335,3.75,7.5415,152.0,143.292,136.0,197.417,13.083,210.5
2017-10-16,98.0,97.833,97.0,12.125,18.458,6.3335,3.391,6.8905,129.0,118.792,111.0,195.818,9.0,204.818
2017-10-17,98.0,95.458,83.0,15.479,28.396,12.917000000000002,3.958,7.6875,157.0,127.708,112.0,194.545,15.864,210.409
2017-10-18,98.0,78.833,57.0,9.753499999999999,20.462,10.7085,6.417,10.8545,183.0,132.375,88.0,195.25,12.417,207.667
2017-10-19,98.0,96.583,81.0,15.396,23.1665,7.7705,3.958,7.833,118.0,108.833,97.0,192.125,10.417,202.542
2017-10-20,98.0,94.875,82.0,13.729,20.595,6.866,0.417,3.9585,180.0,146.208,117.0,191.667,11.042,202.708
2017-10-21,98.0,98.0,98.0,7.771,12.25,4.479,0.625,4.0205,171.0,163.542,151.0,192.542,9.375,201.917
2017-10-22,98.0,97.333,95.0,3.417,5.9375,2.521,0.125,2.646,180.0,175.083,166.0,189.417,6.458,195.875
2017-10-23,98.0,70.625,40.0,8.1875,11.625,3.4375,0.5,4.0,221.0,169.792,122.0,187.667,8.833,196.5
2017-10-24,95.0,82.875,57.0,12.5,25.521,13.020499999999998,6.417,11.5205,158.0,126.583,105.0,195.182,18.273,213.455
2017-10-25,98.0,91.583,73.0,14.5165,34.445,19.9285,9.625,14.6875,148.0,120.917,99.0,194.625,19.75,214.375
2017-10-26,98.0,79.917,44.0,11.8125,25.4795,13.6665,8.583,11.625,191.0,130.042,74.0,194.417,17.5,211.917
2017-10-27,98.0,81.042,48.0,14.796999999999999,27.7825,12.985500000000002,12.667,19.875,194.0,131.5,80.0,196.25,18.208,214.458
2017-10-28,98.0,94.667,88.0,12.8335,30.3335,17.5,13.917,19.6875,151.0,132.417,113.0,195.083,19.792,214.875
2017-10-29,98.0,98.0,98.0,6.125,8.396,2.2705,0.792,5.9165,156.0,145.833,134.0,192.083,8.625,200.708
2017-10-30,96.0,50.75,33.0,8.8545,11.542000000000002,2.6875,2.583,5.729,174.0,145.875,111.0,190.042,7.375,197.417
2017-10-31,95.0,71.208,39.0,12.1875,20.5415,8.354,6.125,9.7085,165.0,105.5,47.0,193.955,15.364,209.318
2017-11-01,98.0,82.917,56.0,18.1085,34.348,16.239,9.217,15.587,166.0,109.0,58.0,195.565,21.957,217.522
2017-11-02,98.0,79.958,45.0,15.0625,34.9165,19.854,9.917,16.0205,201.0,132.958,81.0,195.167,18.0,213.167
2017-11-03,97.0,76.875,49.0,11.6295,17.3935,5.7635000000000005,12.167,20.4795,214.0,157.333,106.0,193.708,15.417,209.125
2017-11-04,97.0,83.25,52.0,9.9375,17.5625,7.625,9.333,15.3125,200.0,140.583,97.0,194.833,13.417,208.25
2017-11-05,98.0,78.0,40.0,7.646,12.7085,5.0625,9.375,13.271,153.0,100.417,62.0,196.667,13.0,209.667
2017-11-06,98.0,81.375,52.0,13.895499999999998,24.521,10.625,18.125,23.3125,172.0,106.917,48.0,197.458,16.292,213.75
2017-11-07,98.0,79.25,45.0,17.0835,33.7915,16.708,24.292,32.375,193.0,127.083,67.0,196.545,19.773,216.318
2017-11-08,97.0,88.792,73.0,20.652,47.134,26.4815,25.042,38.292,164.0,130.042,108.0,200.667,33.583,234.25
2017-11-09,98.0,63.375,30.0,14.6875,30.021,15.3335,9.667,14.8335,177.0,123.417,55.0,195.833,16.167,212.0
2017-11-10,91.0,73.583,46.0,19.21,33.533500000000004,14.3235,15.0,22.5,144.0,96.708,37.0,196.125,19.375,215.5
2017-11-11,98.0,63.208,28.0,12.604,26.5205,13.9165,9.708,17.604,185.0,116.333,59.0,204.125,19.5,223.625
2017-11-12,91.0,63.125,36.0,7.0205,9.7915,2.771,4.583,8.8335,142.0,91.25,38.0,194.0,9.042,203.042
2017-11-13,96.0,77.25,56.0,15.396,26.729,11.332999999999998,10.417,16.75,144.0,97.375,27.0,193.792,13.333,207.125
2017-11-14,98.0,90.833,77.0,18.6045,42.375,23.771,16.667,33.042,139.0,116.542,96.0,200.545,35.318,235.864
2017-11-15,98.0,89.833,67.0,14.8705,33.9125,19.0415,9.417,16.604,153.0,111.75,82.0,196.208,15.25,211.458
2017-11-16,98.0,73.958,32.0,14.931999999999999,30.363500000000002,15.431999999999999,4.087,6.6325,146.0,84.125,30.0,196.273,14.091,210.364
2017-11-17,96.0,76.25,45.0,14.484499999999999,28.7925,14.308,6.208,10.4795,120.0,65.667,11.0,196.5,17.958,214.458
2017-11-18,97.0,88.583,79.0,14.729,32.208,17.479,23.708,34.8125,88.0,73.708,49.0,206.375,33.0,239.375
2017-11-19,94.0,54.333,28.0,8.771,12.1665,3.396,2.083,4.854,127.0,74.083,18.0,195.875,14.042,209.917
2017-11-20,94.0,73.5,48.0,17.9585,38.604,20.646,5.25,8.4375,72.0,37.5,5.0,197.625,18.958,216.583
2017-11-21,90.0,60.833,33.0,16.25,25.4375,9.1875,4.542,9.1875,97.0,56.542,6.0,196.045,13.318,209.364
2017-11-22,98.0,83.083,60.0,21.288,49.6295,28.3415,10.792,18.646,98.0,53.083,-5.0,197.0,18.542,215.542
2017-11-23,98.0,77.167,41.0,12.1875,25.0835,12.896,4.667,11.2915,150.0,99.375,70.0,193.583,15.875,209.458
2017-11-24,78.0,49.042,30.0,15.18,23.013,7.8325000000000005,1.583,5.5,138.0,87.25,38.0,195.083,13.125,208.208
2017-11-25,90.0,65.25,32.0,14.332999999999998,27.729,13.396,3.833,8.4165,140.0,69.917,15.0,200.292,21.208,221.5
2017-11-26,93.0,70.917,30.0,10.7705,16.542,5.7705,10.208,14.3335,153.0,78.875,23.0,199.375,19.083,218.458
2017-11-27,95.0,75.167,50.0,14.875,28.4165,13.5415,7.25,10.6045,124.0,87.0,39.0,195.833,13.042,208.875
2017-11-28,97.0,83.667,71.0,18.1875,37.2915,19.104,11.75,21.75,147.0,106.375,79.0,195.909,26.0,221.909
2017-11-29,98.0,86.625,56.0,17.002,42.542500000000004,25.541,13.667,22.104,165.0,101.125,51.0,197.167,37.208,234.375
2017-11-30,98.0,90.875,72.0,16.9375,33.521,16.583,8.042,12.792000000000002,106.0,82.792,61.0,197.0,20.833,217.833
2017-12-01,98.0,86.583,73.0,14.1665,24.1115,9.944500000000001,2.727,6.121,95.0,71.167,48.0,195.381,15.714,211.095
2017-12-02,94.0,77.417,50.0,11.875,21.5,9.625,2.833,5.9585,93.0,51.917,29.0,195.208,17.792,213.0
2017-12-03,97.0,83.292,58.0,8.9375,13.979,5.042,8.875,14.0835,122.0,62.042,12.0,195.458,19.458,214.917
2017-12-04,98.0,88.625,66.0,18.625,44.1665,25.5415,9.667,18.0415,115.0,72.625,13.0,196.042,32.208,228.25
2017-12-05,98.0,67.875,28.0,14.625,22.1665,7.542,1.583,7.125,133.0,77.542,36.0,193.409,15.727,209.136
2017-12-06,94.0,70.208,42.0,17.396,31.9625,14.567,3.0,6.771,90.0,47.333,9.0,197.417,16.75,214.167
2017-12-07,96.0,81.125,53.0,16.4165,36.354,19.9375,6.542,12.5835,102.0,41.583,-7.0,197.292,21.25,218.542
2017-12-08,98.0,87.958,65.0,19.4545,45.558,26.1035,11.833,19.417,83.0,35.542,-8.0,199.125,25.0,224.125
2017-12-09,98.0,85.625,34.0,13.145499999999998,25.958,12.8125,4.5,8.25,92.0,23.333,-14.0,197.458,19.625,217.083
2017-12-10,97.0,82.708,51.0,11.896,20.8545,8.9585,10.875,15.3335,95.0,38.0,-17.0,199.417,23.833,223.25
2017-12-11,98.0,59.917,25.0,14.104500000000002,28.104,14.0,6.042,9.7085,155.0,72.708,0.0,196.125,16.792,212.917
2017-12-12,49.0,37.0,22.0,13.7085,18.875,5.1665,0.25,3.479,91.0,60.583,41.0,194.227,15.0,209.227
2017-12-13,71.0,45.625,31.0,16.7685,24.56,7.7915,1.375,5.4375,83.0,48.833,15.0,195.375,15.625,211.0
2017-12-14,87.0,62.375,30.0,18.5835,33.9165,15.3335,4.348,9.535499999999999,86.0,28.875,-21.0,197.875,24.375,222.25
2017-12-15,86.0,68.958,40.0,19.7665,45.200500000000005,25.434,9.125,11.8125,85.0,32.625,-6.0,197.333,25.167,222.5
2017-12-16,92.0,73.125,45.0,18.229,41.125,22.896,18.042,23.542,109.0,44.458,-7.0,198.333,30.042,228.375
2017-12-17,74.0,46.292,22.0,10.2085,13.0625,2.854,1.875,5.0205,89.0,48.208,-13.0,195.5,16.958,212.458
2017-12-18,86.0,67.75,39.0,20.708,39.667,18.958,9.25,12.0835,72.0,13.208,-34.0,196.542,21.958,218.5
2017-12-19,95.0,59.833,28.0,19.646,46.021,26.375,8.542,11.0835,112.0,41.25,-30.0,198.682,20.591,219.273
2017-12-20,84.0,66.583,42.0,21.581000000000003,46.5565,24.9755,7.875,12.458,81.0,23.917,-22.0,198.708,20.208,218.917
2017-12-21,92.0,73.792,48.0,22.6875,47.771,25.0835,9.042,11.354,98.0,29.833,-23.0,196.375,23.0,219.375
2017-12-22,97.0,76.083,43.0,22.046999999999997,53.256,31.209,12.333,17.042,99.0,32.042,-18.0,197.833,29.125,226.958
2017-12-23,95.0,67.333,30.0,18.9165,39.646,20.7295,14.375,21.9165,135.0,50.583,-13.0,196.292,28.583,224.875
2017-12-24,93.0,82.875,68.0,15.5835,27.3125,11.729,32.833,45.9585,81.0,42.917,-2.0,199.208,25.833,225.042
2017-12-25,98.0,57.0,32.0,15.479500000000002,25.8335,10.354,6.333,15.0,127.0,84.458,57.0,196.083,16.208,212.292
2017-12-26,63.0,40.167,27.0,13.9165,20.4375,6.521,1.333,4.104,111.0,66.833,25.0,193.273,8.636,201.909
2017-12-27,77.0,45.25,32.0,13.4835,18.824,5.3405000000000005,0.417,2.9585,53.0,31.167,-10.0,193.542,8.583,202.125
2017-12-28,89.0,54.417,33.0,14.5415,23.458,8.9165,2.417,5.292,66.0,24.125,-33.0,195.208,11.625,206.833
2017-12-29,83.0,58.917,27.0,16.242,26.1765,9.935,4.208,7.6875,90.0,23.625,-34.0,195.167,15.292,210.458
2017-12-30,86.0,60.542,38.0,12.729,16.625,3.8955,4.25,7.021,93.0,36.167,-16.0,197.208,15.917,213.125
2017-12-31,96.0,83.708,69.0,11.25,15.125,3.875,11.042,17.5835,43.0,20.708,-12.0,196.5,15.458,211.958
2018-01-01,89.0,61.792,27.0,8.0835,9.5625,1.479,1.708,4.354,99.0,23.75,-39.0,197.636,14.045,211.682
2018-01-02,82.0,52.125,28.0,6.646,7.646,1.0,2.042,4.0625,100.0,50.333,4.0,195.708,12.167,207.875
2018-01-03,83.0,57.958,27.0,8.587,10.1085,1.5214999999999999,2.0,4.1875,84.0,24.083,-26.0,196.333,13.042,209.375
2018-01-04,82.0,62.375,33.0,12.854,18.1875,5.333,4.167,7.125,81.0,18.125,-32.0,195.583,15.708,211.292
2018-01-05,89.0,60.042,30.0,15.479,21.4165,5.9375,5.917,8.6665,139.0,46.417,-29.0,200.75,18.292,219.042
2018-01-06,77.0,55.958,36.0,10.125,12.0,1.875,5.625,8.167,70.0,27.458,-21.0,197.792,14.333,212.125
2018-01-07,87.0,60.167,29.0,18.3525,29.4105,11.057,6.273,9.727500000000001,87.0,21.667,-33.0,193.826,17.913,211.739
2018-01-08,85.0,66.542,41.0,24.229,38.7705,14.5415,9.417,15.042000000000002,88.0,24.25,-32.0,196.227,23.955,220.182
2018-01-09,87.0,55.042,21.0,18.6045,26.9795,8.375,2.708,8.333,71.0,28.208,-25.0,195.583,18.208,213.792
2018-01-10,77.0,61.25,38.0,26.130499999999998,52.978,26.8475,9.708,16.7295,43.0,-3.0,-51.0,198.292,29.542,227.833
2018-01-11,80.0,55.375,26.0,21.5625,40.083,18.5205,9.5,14.5,112.0,37.375,-26.0,199.542,25.083,224.625
2018-01-12,85.0,68.167,48.0,19.354,27.729,8.375,13.042,18.75,76.0,28.875,-26.0,197.333,21.917,219.25
2018-01-13,83.0,60.417,36.0,10.6875,12.271,1.5835,8.333,13.667000000000002,96.0,51.125,-2.0,196.583,15.5,212.083
2018-01-14,90.0,70.375,43.0,14.229,19.042,4.8125,5.042,10.354,86.0,29.167,-24.0,195.208,18.75,213.958
2018-01-15,96.0,83.792,70.0,27.1455,47.625,20.479,16.583,22.1875,62.0,20.667,-22.0,200.864,24.136,225.0
2018-01-16,96.0,60.167,24.0,17.625,35.2705,17.646,11.083,15.270499999999998,103.0,43.583,-4.0,201.167,23.125,224.292
2018-01-17,78.0,49.792,26.0,18.5435,28.7825,10.238999999999999,8.667,13.457999999999998,113.0,53.375,-22.0,200.292,18.292,218.583
2018-01-18,57.0,36.792,28.0,10.521,12.646,2.125,1.958,5.25,72.0,50.042,16.0,195.0,7.208,202.208
2018-01-19,70.0,48.0,25.0,18.125,24.6665,6.542,5.333,9.833,103.0,45.417,-13.0,197.458,17.0,214.458
2018-01-20,78.0,54.792,29.0,12.604,15.125,2.5205,8.333,13.582999999999998,116.0,54.583,-14.0,197.333,15.708,213.042
2018-01-21,64.0,37.458,25.0,15.8335,21.8125,5.9795,3.167,7.8955,80.0,42.625,-8.0,197.667,11.0,208.667
2018-01-22,80.0,52.583,24.0,22.375,35.479,13.104500000000002,6.583,10.4585,92.0,27.25,-32.0,198.5,21.955,220.455
2018-01-23,79.0,56.417,37.0,23.4375,35.9375,12.5,9.375,17.396,92.0,31.5,-38.0,198.083,29.375,227.458
2018-01-24,76.0,43.417,29.0,12.786000000000001,16.1295,3.3434999999999997,2.292,7.085,71.0,45.75,12.0,196.762,16.667,213.429
2018-01-25,78.0,54.0,31.0,20.2735,31.4675,11.1935,4.375,9.4375,84.0,29.542,-34.0,197.458,17.917,215.375
2018-01-26,84.0,57.083,22.0,11.2085,13.5835,2.375,4.833,8.896,77.0,32.667,4.0,196.583,11.792,208.375
2018-01-27,89.0,59.875,31.0,11.792,13.7085,1.9165,3.083,7.333,76.0,22.958,-21.0,195.083,13.125,208.208
2018-01-28,74.0,54.458,34.0,18.4585,28.646,10.1875,10.417,14.354,93.0,40.25,-25.0,197.292,17.208,214.5
2018-01-29,65.0,44.083,31.0,13.625,16.021,2.396,7.458,12.4375,79.0,43.917,-13.0,195.682,15.091,210.773
2018-01-30,77.0,57.917,34.0,21.625,30.4375,8.8125,13.083,20.354,89.0,25.25,-29.0,196.875,23.75,220.625
2018-01-31,98.0,72.125,38.0,26.1035,43.7345,17.631,13.083,20.396,102.0,33.792,-18.0,199.042,25.25,224.292
2018-02-01,98.0,58.125,27.0,14.019000000000002,19.2035,5.1855,4.182,9.5035,66.0,27.792,-11.0,196.75,14.042,210.792
2018-02-02,75.0,52.417,27.0,15.125,19.6045,4.4795,6.333,10.3125,130.0,50.25,-22.0,195.917,16.875,212.792
2018-02-03,89.0,64.875,38.0,12.604,14.4585,1.8544999999999998,8.75,10.9795,124.0,60.875,-3.0,194.542,19.792,214.333
2018-02-04,88.0,51.542,27.0,15.729,21.9375,6.208,6.25,10.6875,166.0,86.583,22.0,198.458,17.25,215.708
2018-02-05,76.0,55.708,38.0,15.792000000000002,19.8125,4.0205,14.125,19.167,91.0,49.292,28.0,197.455,18.909,216.364
2018-02-06,98.0,84.25,71.0,24.6875,48.8545,24.1665,19.417,28.6875,89.0,58.167,32.0,201.125,37.208,238.333
2018-02-07,98.0,83.375,63.0,21.4465,40.426500000000004,18.98,11.083,17.3335,130.0,67.292,0.0,198.417,30.625,229.042
2018-02-08,83.0,46.292,17.0,15.5135,19.308,3.794,5.708,8.2085,84.0,40.042,-3.0,197.542,22.25,219.792
2018-02-09,97.0,76.667,52.0,15.0625,19.8955,4.833,10.292,12.9375,5.0,-0.667,-11.0,196.542,18.458,215.0
2018-02-10,98.0,73.5,40.0,10.333,12.3955,2.0625,6.125,8.0,54.0,9.5,-34.0,195.958,15.708,211.667
2018-02-11,81.0,68.792,56.0,16.0835,20.4375,4.354,9.625,12.708,29.0,12.667,-12.0,197.25,22.75,220.0
2018-02-12,96.0,59.875,21.0,17.75,28.1665,10.4165,7.375,11.2915,95.0,31.417,-17.0,196.909,16.045,212.955
2018-02-13,79.0,61.0,36.0,18.5415,27.208,8.6665,8.792,12.0625,87.0,28.458,-22.0,197.625,15.167,212.792
2018-02-14,73.0,48.125,24.0,17.9565,25.2395,7.2825,7.083,9.479,77.0,26.458,-19.0,195.955,18.682,214.636
2018-02-15,84.0,64.875,43.0,21.139499999999998,32.975,11.835,6.958,10.9165,43.0,6.458,-46.0,195.0,17.75,212.75
2018-02-16,88.0,54.167,25.0,16.271,23.521,7.25,11.625,14.0,130.0,49.958,-22.0,196.917,16.458,213.375
2018-02-17,67.0,38.917,22.0,8.479,9.271,0.7915,9.583,11.5835,92.0,49.875,-14.0,196.375,11.208,207.583
2018-02-18,77.0,50.0,25.0,18.4165,25.875,7.4585,9.25,12.625,126.0,50.417,-28.0,195.667,15.5,211.167
2018-02-19,98.0,77.292,58.0,26.146,34.9795,8.8335,22.958,32.375,98.0,63.167,30.0,199.5,27.364,226.864
2018-02-20,98.0,89.083,62.0,15.396,23.667,8.271,15.958,26.104,173.0,96.375,31.0,198.292,20.542,218.833
2018-02-21,97.0,59.292,32.0,15.491,21.1475,5.657,4.667,7.229,129.0,83.208,25.0,196.167,13.5,209.667
2018-02-22,92.0,69.292,43.0,17.7945,32.8305,15.0355,7.708,10.3335,127.0,63.75,3.0,196.292,19.792,216.083
2018-02-23,76.0,54.167,27.0,11.798,13.21,1.4115000000000002,15.0,14.969999999999999,118.0,65.958,5.0,198.25,12.958,211.208
2018-02-24,81.0,57.792,28.0,12.0205,13.625,1.604,15.708,16.9375,119.0,50.25,-16.0,198.958,14.583,213.542
2018-02-25,93.0,67.958,45.0,20.146,28.3125,8.1665,14.375,20.9795,159.0,82.417,5.0,197.625,17.458,215.083
2018-02-26,88.0,68.542,49.0,16.8125,21.146,4.333,19.333,25.667,120.0,80.125,41.0,196.682,14.0,210.682
2018-02-27,92.0,62.708,39.0,20.125,29.25,9.125,17.0,23.146,89.0,54.333,2.0,197.833,18.5,216.333
2018-02-28,98.0,86.583,66.0,23.521,33.979,10.4585,19.333,22.971,77.0,66.833,55.0,198.917,24.5,223.417
2018-03-01,98.0,82.375,60.0,16.2745,22.923000000000002,6.649,6.154,15.9405,121.0,82.208,46.0,196.87,16.87,213.739
2018-03-02,93.0,59.167,25.0,15.0,20.1045,5.104,9.083,19.8335,123.0,64.958,7.0,198.958,12.583,211.542
2018-03-03,98.0,85.625,68.0,11.854500000000002,15.271,3.4165,11.25,20.9165,72.0,53.875,24.0,197.5,15.375,212.875
2018-03-04,98.0,95.375,90.0,10.7915,13.104,2.3125,2.708,6.979,93.0,72.75,45.0,197.417,8.25,205.667
2018-03-05,98.0,78.542,45.0,13.271,17.9585,4.6875,7.583,22.0625,136.0,86.958,50.0,195.364,11.318,206.682
2018-03-06,97.0,85.792,69.0,17.833,25.667,7.833,10.667,30.8335,129.0,96.958,71.0,198.875,18.375,217.25
2018-03-07,98.0,93.5,83.0,16.386499999999998,19.885,3.498,4.292,10.25,88.0,75.542,42.0,196.625,14.125,210.75
2018-03-08,96.0,64.958,33.0,15.3035,20.547,5.244,3.25,9.271,102.0,51.25,3.0,194.792,13.375,208.167
2018-03-09,91.0,71.042,47.0,17.3545,22.9795,5.625,6.875,14.8125,141.0,62.5,-11.0,196.167,17.292,213.458
2018-03-10,95.0,68.458,32.0,10.375,12.1875,1.8125,4.542,15.5,151.0,97.208,29.0,196.875,15.042,211.917
2018-03-11,98.0,74.792,43.0,9.4585,11.6875,2.229,1.0,3.9165,160.0,113.5,93.0,192.667,7.708,200.375
2018-03-12,89.0,61.875,30.0,15.125,21.646,6.5205,4.75,11.375,159.0,101.542,35.0,195.364,13.182,208.545
2018-03-13,97.0,55.0,21.0,12.0835,18.104,6.0205,1.667,8.4375,158.0,92.708,45.0,194.458,9.833,204.292
2018-03-14,65.0,36.708,20.0,13.282499999999999,15.6955,2.413,3.375,8.211,111.0,66.708,17.0,194.955,9.818,204.773
2018-03-15,81.0,57.208,30.0,15.024999999999999,19.4965,4.471,7.083,14.396,128.0,69.5,-12.0,197.083,12.917,210.0
2018-03-16,91.0,70.25,44.0,14.395499999999998,17.375,2.9795,5.25,11.9375,120.0,70.667,26.0,196.583,11.75,208.333
2018-03-17,96.0,66.417,36.0,9.5415,10.771,1.2294999999999998,4.25,9.8335,108.0,54.833,-5.0,195.667,10.25,205.917
2018-03-18,92.0,60.958,23.0,15.229500000000002,19.4375,4.2085,3.792,9.0625,132.0,67.208,-6.0,196.542,11.583,208.125
2018-03-19,86.0,59.333,29.0,18.479,23.4375,4.9585,5.875,14.875,164.0,104.0,44.0,197.182,16.045,213.227
2018-03-20,84.0,54.0,25.0,16.5,20.8125,4.3125,6.042,14.646,194.0,126.042,39.0,195.042,12.25,207.292
2018-03-21,93.0,78.042,56.0,13.440000000000001,16.8315,3.3915,4.958,19.104,207.0,144.375,90.0,195.833,15.917,211.75
2018-03-22,97.0,57.458,19.0,14.047999999999998,18.7655,4.7175,2.25,8.5835,227.0,142.625,80.0,195.417,10.75,206.167
2018-03-23,87.0,62.875,46.0,9.229,10.7085,1.4794999999999998,2.958,9.0835,78.0,60.917,37.0,196.833,7.458,204.292
2018-03-24,85.0,49.5,18.0,7.3955,7.771,0.375,3.167,7.4165,111.0,57.583,-6.0,196.208,7.5,203.708
2018-03-25,74.0,58.542,42.0,13.6665,16.4375,2.771,5.208,13.792000000000002,136.0,76.125,3.0,195.5,10.25,205.75
2018-03-26,86.0,57.333,31.0,15.729,19.729,4.0,5.875,17.1875,159.0,108.5,38.0,195.273,8.682,203.955
2018-03-27,63.0,29.708,14.0,10.979500000000002,12.895499999999998,1.9169999999999998,4.708,18.4165,192.0,137.667,53.0,195.875,6.708,202.583
