date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CH4_mean,NMHC_mean,THC_mean
2013-03-09,8.688,9.583,0.896,14.375,16.146,193.739,7.826,201.565
2013-03-10,4.834,5.208,0.375,7.25,8.312,184.565,4.261,188.826
2013-03-11,8.538,9.398,0.859,5.625,8.5,192.913,5.478,198.391
2013-03-12,25.542,31.042,5.5,35.292,43.5,199.391,13.435,212.826
2013-03-13,23.77,27.612,3.842,46.75,63.625,196.174,13.348,209.522
2013-03-14,2.917,3.792,0.875,1.167,4.646,189.783,1.304,191.087
2013-03-15,6.458,7.854,1.396,7.708,8.625,188.348,4.435,192.783
2013-03-16,6.375,7.584,1.208,15.708,20.25,194.087,4.739,198.826
2013-03-17,15.292,18.167,2.875,30.417,36.875,198.739,9.739,208.478
2013-03-18,10.778,13.348,2.57,27.583,35.848,190.591,8.5,199.091
2013-03-19,6.792,8.625,1.833,14.25,17.834,189.696,5.13,194.826
2013-03-20,15.688,17.944,2.256,11.5,24.396,187.13,9.217,196.348
2013-03-21,4.062,4.25,0.188,12.875,19.25,189.435,2.783,192.217
2013-03-22,3.75,3.938,0.188,5.667,7.562,190.174,1.913,192.087
2013-03-23,5.292,5.646,0.354,11.667,12.75,194.087,3.13,197.217
2013-03-24,14.146,16.334,2.188,17.333,19.854,195.043,7.739,202.783
2013-03-25,16.828,18.99,2.162,20.292,26.542,194.867,10.667,205.533
2013-03-26,20.75,23.146,2.396,27.542,38.938,,,
2013-03-27,19.44,24.241,4.802,23.667,37.292,,,
2013-03-28,13.64,15.148,1.507,23.478,26.261,199.2,12.9,212.1
2013-03-29,19.0,22.02,3.02,28.083,36.77,206.826,16.174,223.0
2013-03-30,11.771,12.896,1.125,19.25,36.896,200.652,11.261,211.913
2013-03-31,2.854,3.021,0.166,7.458,9.958,193.792,1.333,195.125
2013-04-01,14.208,17.75,3.542,,23.084,208.667,8.917,217.583
2013-04-02,16.916,19.646,2.729,,35.75,210.042,13.917,223.958
2013-04-03,6.44,7.041,0.602,,4.48,199.652,4.913,204.565
2013-04-04,11.218,12.544,1.326,,10.0,203.043,9.652,212.696
2013-04-05,14.875,16.708,1.834,,30.729,206.348,12.478,218.826
2013-04-06,10.896,12.812,1.916,,32.792,205.375,11.5,216.875
2013-04-07,4.396,4.875,0.479,,9.02,198.542,5.375,203.917
2013-04-08,4.104,4.271,0.167,,7.0,199.458,2.583,202.042
2013-04-09,21.062,25.834,4.771,,22.875,202.583,14.333,216.917
2013-04-10,7.584,8.32,0.736,,15.458,200.417,3.417,203.833
2013-04-11,11.875,14.0,2.125,,10.688,201.5,7.042,208.542
2013-04-12,10.913,12.456,1.544,,13.087,201.864,6.636,208.5
2013-04-13,9.75,11.0,1.25,,10.938,202.958,4.75,207.708
2013-04-14,11.188,12.166,0.979,,23.229,207.25,9.708,216.958
2013-04-15,12.0,13.27,1.271,,18.562,203.667,8.125,211.792
2013-04-16,17.708,21.229,3.521,,23.02,204.375,12.042,216.417
2013-04-17,21.424,24.578,3.153,,36.938,198.25,16.0,214.25
2013-04-18,18.75,22.792,4.042,,32.396,198.542,15.625,214.167
2013-04-19,4.062,4.188,0.125,,21.104,191.087,1.13,192.217
2013-04-20,11.688,13.479,1.792,,24.375,191.458,5.125,196.583
2013-04-21,4.417,4.688,0.271,,10.896,187.083,2.958,190.042
2013-04-22,7.261,7.87,0.609,,13.826,188.174,3.087,191.261
2013-04-23,22.062,24.271,2.208,,26.77,194.375,12.083,206.458
2013-04-24,24.622,27.991,3.369,,51.562,196.375,18.125,214.5
2013-04-25,10.854,11.729,0.875,,17.062,189.5,6.25,195.75
2013-04-26,13.714,16.557,2.843,,22.288,197.957,10.391,208.348
2013-04-27,4.604,4.729,0.125,,9.25,191.5,1.833,193.333
2013-04-28,4.896,5.166,0.271,,11.02,192.583,2.167,194.75
2013-04-29,11.333,12.188,0.854,,17.188,194.333,8.542,202.875
2013-04-30,17.146,18.979,1.834,,30.312,195.292,13.5,208.792
2013-05-01,7.829,8.676,0.848,,13.346,192.211,4.263,196.474
2013-05-02,3.021,3.208,0.188,,4.584,191.917,0.833,192.75
2013-05-03,5.292,5.834,0.542,,5.354,194.042,2.5,196.542
2013-05-04,8.208,9.104,0.896,,12.333,197.917,5.542,203.458
2013-05-05,6.042,6.292,0.25,,14.521,198.292,3.792,202.083
2013-05-06,8.0,8.458,0.458,,22.438,198.458,5.25,203.708
2013-05-07,1.958,2.062,0.104,,7.208,196.875,0.292,197.167
2013-05-08,4.07,4.348,0.278,,8.625,191.304,1.739,193.043
2013-05-09,20.834,24.0,3.167,,15.729,196.583,15.792,212.375
2013-05-10,19.292,21.812,2.521,,34.479,200.875,15.792,216.667
2013-05-11,15.958,17.666,1.708,,67.208,199.042,16.0,215.042
2013-05-12,7.938,8.479,0.542,,22.083,193.417,6.708,200.125
2013-05-13,18.02,21.104,3.084,,49.75,197.667,10.375,208.042
2013-05-14,18.688,21.812,3.125,,36.688,203.917,16.458,220.375
2013-05-15,13.552,15.606,2.054,,39.826,193.955,8.091,202.045
2013-05-16,13.792,16.5,2.708,,29.396,195.917,10.875,206.792
2013-05-17,10.771,11.854,1.084,,15.5,191.708,4.917,196.625
2013-05-18,12.646,14.02,1.375,,24.458,192.0,7.333,199.333
2013-05-19,9.125,9.938,0.812,,20.229,189.542,6.208,195.75
2013-05-20,8.812,9.75,0.938,,20.125,185.042,4.417,189.458
2013-05-21,14.907,17.161,2.254,,28.044,190.0,10.304,200.304
2013-05-22,16.786,19.072,2.286,,32.708,197.478,10.522,208.0
2013-05-23,11.646,12.188,0.542,,24.5,200.667,8.875,209.542
2013-05-24,8.188,8.73,0.542,,14.396,202.958,7.0,209.958
2013-05-25,9.521,10.646,1.125,,18.208,202.125,6.417,208.542
2013-05-26,8.792,9.604,0.812,,25.583,203.083,7.167,210.25
2013-05-27,12.0,13.292,1.292,,22.584,200.583,8.375,208.958
2013-05-28,12.938,15.104,2.166,,15.438,198.583,7.042,205.625
2013-05-29,14.994,18.539,3.546,,19.75,191.783,9.609,201.391
2013-05-30,16.125,19.52,3.396,,29.979,194.333,13.292,207.625
2013-05-31,9.362,10.45,1.087,,20.87,192.87,6.913,199.783
2013-06-01,10.25,11.854,1.604,,20.042,195.083,9.542,204.625
2013-06-02,5.292,5.833,0.542,,18.438,192.625,5.25,197.875
2013-06-03,14.646,17.23,2.584,,19.375,195.417,7.792,203.208
2013-06-04,14.542,15.958,1.416,,29.208,194.875,11.333,206.208
2013-06-05,13.234,14.902,1.666,,33.208,193.652,9.826,203.478
2013-06-06,16.417,18.542,2.125,,27.375,201.583,14.458,216.042
2013-06-07,12.792,14.875,2.084,,19.0,198.875,9.583,208.458
2013-06-08,8.688,9.75,1.062,,18.875,197.25,9.458,206.708
2013-06-09,6.542,6.979,0.438,,30.146,199.917,8.167,208.083
2013-06-10,15.065,16.892,1.826,,34.152,198.857,10.714,209.571
2013-06-11,17.312,20.0,2.688,,31.084,199.583,13.0,212.583
2013-06-12,11.95,14.411,2.461,,35.666,200.292,10.917,211.208
2013-06-13,8.604,13.145,4.542,,10.354,189.833,7.208,197.042
2013-06-14,10.333,14.688,4.354,,14.334,188.417,8.958,197.375
2013-06-15,10.916,14.208,3.292,,33.354,190.208,8.875,199.083
2013-06-16,5.75,6.73,0.979,,10.271,181.458,5.792,187.25
2013-06-17,10.416,12.812,2.396,,17.542,190.913,8.522,199.435
2013-06-18,12.978,14.608,1.63,,46.324,198.087,13.174,211.261
2013-06-19,12.75,14.948,2.198,,28.875,210.875,10.417,221.292
2013-06-20,19.979,23.229,3.25,,37.292,215.958,19.208,235.167
2013-06-21,17.354,22.188,4.833,,38.166,210.208,17.875,228.083
2013-06-22,8.458,9.834,1.375,,12.521,203.375,7.167,210.542
2013-06-23,7.646,8.708,1.062,,23.042,216.292,10.042,226.333
2013-06-24,7.0,7.916,0.916,,20.188,208.913,5.478,214.391
2013-06-25,12.674,14.282,1.608,,30.065,210.391,11.652,222.043
2013-06-26,14.256,16.437,2.18,,33.292,206.083,12.75,218.833
2013-06-27,9.5,10.917,1.416,,9.584,202.25,6.208,208.458
2013-06-28,10.532,13.032,2.5,,19.312,208.0,7.958,215.958
2013-06-29,10.042,11.208,1.167,,26.0,214.417,8.25,222.667
2013-06-30,6.083,6.667,0.583,,23.104,212.375,6.792,219.167
2013-07-01,10.478,11.217,0.739,,13.0,199.6,8.1,207.7
2013-07-02,11.958,12.958,1.0,,15.208,182.125,10.167,192.292
2013-07-03,12.917,15.208,2.292,,22.188,188.75,11.25,200.0
2013-07-04,13.75,15.167,1.417,,41.979,188.125,15.542,203.667
2013-07-05,16.667,18.875,2.208,,40.438,193.0,20.292,213.292
2013-07-06,8.542,12.333,3.792,,25.812,184.375,19.25,203.625
2013-07-07,7.042,9.083,2.042,,25.764,191.083,12.917,204.0
2013-07-08,9.792,10.958,1.167,,23.688,184.125,10.583,194.708
2013-07-09,11.542,12.833,1.292,,35.688,193.25,18.667,211.917
2013-07-10,9.214,9.857,0.643,,40.282,187.043,15.217,202.261
2013-07-11,13.304,14.087,0.783,,49.688,193.792,25.083,218.875
2013-07-12,11.875,12.5,0.625,,46.604,200.0,21.667,221.667
2013-07-13,9.875,10.875,1.0,,41.521,198.083,17.167,215.25
2013-07-14,6.375,7.0,0.625,,32.146,195.542,12.0,207.542
2013-07-15,4.458,4.792,0.333,,17.688,184.417,8.0,192.417
2013-07-16,13.408,14.592,1.184,,15.958,189.042,11.667,200.708
2013-07-17,14.938,17.666,2.729,,33.521,202.167,13.125,215.292
2013-07-18,10.696,12.11,1.415,,32.312,200.958,12.333,213.292
2013-07-19,7.375,8.188,0.812,,8.896,192.083,6.417,198.5
2013-07-20,11.458,13.271,1.812,,19.896,196.333,9.625,205.958
2013-07-21,7.666,8.396,0.729,,20.667,202.875,8.417,211.292
2013-07-22,11.64,14.091,2.45,,23.348,203.714,8.19,211.905
2013-07-23,12.779,16.013,3.234,,36.646,210.417,12.542,222.958
2013-07-24,14.917,17.604,2.688,,29.834,202.25,9.708,211.958
2013-07-25,12.818,16.086,3.267,,26.416,199.042,8.542,207.583
2013-07-26,14.646,17.646,3.0,,33.416,199.542,10.458,210.0
2013-07-27,7.792,8.958,1.166,,26.146,195.5,7.208,202.708
2013-07-28,5.292,5.917,0.625,,17.834,200.375,4.667,205.042
2013-07-29,12.354,13.854,1.5,,41.792,208.611,7.167,215.778
2013-07-30,9.032,11.308,2.276,,40.854,,,
2013-07-31,10.5,12.354,1.854,,47.916,,,
2013-08-01,10.083,12.148,2.065,,34.848,,,
2013-08-02,9.666,14.208,4.542,,15.771,,,
2013-08-03,8.521,10.354,1.834,,19.958,,,
2013-08-04,7.208,8.02,0.812,,33.438,,,
2013-08-05,10.5,11.938,1.438,,38.771,186.333,14.0,200.333
2013-08-06,12.935,15.676,2.741,,34.958,194.952,11.905,206.857
2013-08-07,8.146,9.666,1.521,,24.042,195.833,7.208,203.042
2013-08-08,11.32,12.438,1.117,,42.875,204.167,10.208,214.375
2013-08-09,14.083,15.271,1.188,,77.375,209.083,15.417,224.5
2013-08-10,9.062,10.0,0.938,,67.27,202.75,10.125,212.875
2013-08-11,6.021,6.604,0.584,,48.25,202.833,9.292,212.125
2013-08-12,7.271,8.042,0.771,,47.104,202.25,8.708,210.958
2013-08-13,7.958,8.79,0.832,,48.152,208.455,8.682,217.136
2013-08-14,8.583,9.375,0.792,,44.75,214.0,9.083,223.083
2013-08-15,8.625,9.445,0.82,,42.708,213.583,9.375,222.958
2013-08-16,8.896,9.958,1.062,,45.77,215.042,9.792,224.833
2013-08-17,7.416,8.333,0.916,,27.646,203.542,9.167,212.708
2013-08-18,8.042,9.334,1.292,,23.25,207.042,10.458,217.5
2013-08-19,11.208,13.188,1.979,,21.292,201.625,10.625,212.25
2013-08-20,12.136,15.258,3.122,,28.208,202.292,12.417,214.708
2013-08-21,11.354,13.52,2.167,,26.812,202.0,12.417,214.417
2013-08-22,10.772,12.676,1.904,,37.875,199.667,12.417,212.083
2013-08-23,12.348,14.108,1.76,,32.587,205.0,12.783,217.783
2013-08-24,7.5,9.5,2.0,,14.208,199.75,8.333,208.083
2013-08-25,9.125,10.208,1.083,,23.792,208.375,10.583,218.958
2013-08-26,11.979,13.292,1.312,,16.812,208.667,9.75,218.417
2013-08-27,8.562,9.64,1.078,,13.084,205.542,7.708,213.25
2013-08-28,9.792,11.042,1.25,,12.208,206.0,9.792,215.792
2013-08-29,15.632,17.526,1.894,,34.792,215.333,13.208,228.542
2013-08-30,12.188,13.354,1.166,,31.25,202.542,12.083,214.625
2013-08-31,9.562,11.229,1.667,,27.375,199.708,10.125,209.833
2013-09-01,5.604,6.479,0.875,,16.584,195.292,6.292,201.583
2013-09-02,13.239,16.674,3.435,,23.348,207.304,11.957,219.261
2013-09-03,9.551,14.541,4.99,,16.542,191.542,9.792,201.333
2013-09-04,10.188,12.812,2.625,,14.5,191.75,7.5,199.25
2013-09-05,12.905,18.232,5.327,,10.771,192.958,10.0,202.958
2013-09-06,11.208,13.917,2.708,,11.75,194.208,7.667,201.875
2013-09-07,9.896,11.75,1.854,,25.979,193.875,6.0,199.875
2013-09-08,6.688,7.625,0.938,,14.458,196.792,5.5,202.292
2013-09-09,9.084,10.542,1.458,,10.458,196.652,5.739,202.391
2013-09-10,10.624,12.411,1.788,,18.312,199.125,7.25,206.375
2013-09-11,10.044,11.109,1.066,,18.718,195.913,7.826,203.739
2013-09-12,15.302,18.654,3.352,,25.5,204.0,11.708,215.708
2013-09-13,15.046,17.273,2.227,,40.5,201.273,12.0,213.273
2013-09-14,12.604,14.334,1.729,,38.375,191.292,9.833,201.125
2013-09-15,6.416,7.604,1.188,,14.167,183.458,6.083,189.542
2013-09-16,3.542,4.188,0.646,,15.875,,,
2013-09-17,8.564,9.211,0.646,,13.625,,,
2013-09-18,12.834,14.312,1.479,,18.104,,,
2013-09-19,11.377,12.617,1.24,,19.188,,,
2013-09-20,13.979,16.042,2.062,,27.208,,,
2013-09-21,11.396,12.208,0.812,,33.084,,,
2013-09-22,5.583,5.958,0.375,,31.02,,,
2013-09-23,6.458,7.354,0.896,,16.333,,,
2013-09-24,10.261,11.792,1.532,,20.196,,,
2013-09-25,11.167,13.312,2.146,,17.979,187.708,9.833,197.542
2013-09-26,6.278,7.686,1.408,,9.708,186.625,6.167,192.792
2013-09-27,8.208,9.208,1.0,,9.375,187.708,5.625,193.333
2013-09-28,9.542,11.083,1.542,,14.125,187.042,8.125,195.167
2013-09-29,6.562,7.167,0.604,,17.875,186.042,6.625,192.667
2013-09-30,11.304,13.696,2.392,,21.652,190.913,8.826,199.739
2013-10-01,14.458,18.68,4.222,,20.292,193.13,12.913,206.043
2013-10-02,8.938,13.042,4.104,,15.333,184.333,9.667,194.0
2013-10-03,8.532,9.44,0.908,,13.958,179.917,6.25,186.167
2013-10-04,12.292,14.542,2.25,,17.916,180.0,7.25,187.25
2013-10-05,8.708,10.375,1.667,,12.542,174.875,6.583,181.458
2013-10-06,5.458,6.604,1.146,,14.979,,,
2013-10-07,12.292,14.625,2.334,,18.688,,,
2013-10-08,17.779,27.464,9.685,,29.5,,,
2013-10-09,14.708,21.854,7.146,,26.417,,,
2013-10-10,10.18,14.272,4.092,,15.044,,,
2013-10-11,13.666,16.666,3.0,,27.646,,,
2013-10-12,5.27,8.666,3.396,,16.021,,,
2013-10-13,2.729,3.208,0.48,,8.562,,,
2013-10-14,7.916,8.771,0.854,,27.625,,,
2013-10-15,16.056,18.693,2.636,,33.604,,,
2013-10-16,2.896,3.334,0.438,,4.708,,,
2013-10-17,8.691,9.68,0.989,,8.146,,,
2013-10-18,15.021,19.438,4.416,,13.104,,,
2013-10-19,10.458,12.229,1.771,,19.875,,,
2013-10-20,5.188,5.438,0.25,,9.312,,,
2013-10-21,13.0,20.478,7.478,,10.782,,,
2013-10-22,11.93,15.026,3.097,,12.916,,,
2013-10-23,12.0,14.146,2.146,,11.875,,,
2013-10-24,11.878,14.204,2.326,,13.812,,,
2013-10-25,11.917,15.75,3.834,,7.542,,,
2013-10-26,3.125,3.166,0.042,,6.958,,,
2013-10-27,3.354,3.584,0.229,,8.979,,,
2013-10-28,14.271,17.625,3.354,,18.084,,,
2013-10-29,16.188,20.685,4.496,,28.354,,,
2013-10-30,11.146,14.334,3.188,,16.438,,,
2013-10-31,13.386,14.454,1.068,,26.782,,,
2013-11-01,15.062,17.646,2.584,,26.083,,,
2013-11-02,12.646,14.083,1.438,,31.229,,,
2013-11-03,9.958,11.104,1.146,,40.375,,,
2013-11-04,7.084,8.25,1.167,,21.688,,,
2013-11-05,13.142,14.88,1.739,,21.5,,,
2013-11-06,20.292,24.042,3.75,,31.666,,,
2013-11-07,19.944,28.69,8.746,,38.958,,,
2013-11-08,7.02,8.062,1.042,,9.979,,,
2013-11-09,13.667,16.979,3.312,,18.292,,,
2013-11-10,7.584,9.23,1.646,,17.854,,,
2013-11-11,7.217,9.392,2.174,,7.217,,,
2013-11-12,9.872,11.949,2.077,,6.104,195.429,13.286,208.714
2013-11-13,8.666,10.25,1.583,,6.188,193.783,6.565,200.348
2013-11-14,19.269,30.489,11.221,,15.25,200.522,16.435,216.957
2013-11-15,17.292,23.98,6.688,,22.458,191.696,18.043,209.739
2013-11-16,17.771,25.104,7.334,,20.666,196.435,19.565,216.0
2013-11-17,13.166,15.125,1.958,,30.0,191.783,12.913,204.696
2013-11-18,17.27,24.104,6.833,,25.438,191.957,13.391,205.348
2013-11-19,11.026,14.377,3.35,,8.562,187.739,7.348,195.087
2013-11-20,19.312,28.458,9.146,,13.229,191.913,14.913,206.826
2013-11-21,13.847,19.376,5.528,,8.608,191.636,11.273,202.909
2013-11-22,13.875,18.792,4.916,,8.25,189.957,11.435,201.391
2013-11-23,10.354,11.354,1.0,,16.25,191.043,8.435,199.478
2013-11-24,11.896,13.208,1.312,,29.979,192.87,14.087,206.957
2013-11-25,23.916,33.792,9.875,,41.25,196.348,23.391,219.739
2013-11-26,9.308,10.62,1.312,,10.375,192.565,8.826,201.391
2013-11-27,19.75,30.125,10.375,,13.73,197.087,20.348,217.435
2013-11-28,12.428,25.148,12.72,,14.413,187.318,15.455,202.773
2013-11-29,13.625,19.312,5.688,,8.875,178.348,9.348,187.696
2013-11-30,14.334,17.75,3.417,,9.083,177.958,11.917,189.875
2013-12-01,14.396,17.416,3.02,,27.292,,,
2013-12-02,23.125,31.104,7.98,,23.562,,,
2013-12-03,25.102,31.173,6.07,,20.221,,,
2013-12-04,22.354,35.854,13.5,,29.426,,,
2013-12-05,24.956,35.626,10.67,,26.479,,,
2013-12-06,18.938,26.708,7.771,,22.438,,,
2013-12-07,8.125,9.916,1.792,,6.396,,,
2013-12-08,5.354,6.167,0.812,,5.5,,,
2013-12-09,21.802,30.055,8.253,,23.087,198.875,29.875,228.75
2013-12-10,13.661,25.365,11.704,,15.646,194.913,14.652,209.565
2013-12-11,16.084,24.666,8.583,,10.516,195.609,15.696,211.304
2013-12-12,15.616,23.09,7.475,,8.896,195.13,14.478,209.609
2013-12-13,15.271,25.208,9.938,,9.104,194.261,13.348,207.609
2013-12-14,12.271,19.229,6.958,,6.792,191.043,10.522,201.565
2013-12-15,3.604,3.812,0.208,,4.646,188.957,3.217,192.174
2013-12-16,5.166,5.438,0.271,,5.646,189.783,4.348,194.13
2013-12-17,10.01,11.304,1.294,,6.604,186.957,7.087,194.043
2013-12-18,20.5,28.521,8.021,,25.354,191.304,16.739,208.043
2013-12-19,15.538,18.702,3.164,,9.413,188.636,10.455,199.091
2013-12-20,12.0,15.812,3.812,,6.896,191.5,14.0,205.5
2013-12-21,12.146,17.458,5.312,,8.354,191.522,10.522,202.043
2013-12-22,4.52,4.834,0.312,,4.458,183.696,3.87,187.565
2013-12-23,12.688,17.458,4.771,,11.771,193.261,13.522,206.783
2013-12-24,10.013,11.829,1.816,6.125,8.104,185.261,10.304,195.565
2013-12-25,16.479,24.021,7.542,12.0,14.438,192.091,13.136,205.227
2013-12-26,25.01,35.996,10.986,23.5,30.75,196.043,20.391,216.435
2013-12-27,9.282,11.348,2.065,9.042,10.413,188.955,7.864,196.818
2013-12-28,7.083,8.0,0.916,4.583,6.396,187.652,5.043,192.696
2013-12-29,8.0,9.729,1.729,5.792,8.52,193.435,7.0,200.435
2013-12-30,11.208,13.125,1.916,8.917,9.854,188.87,9.0,197.87
2013-12-31,9.812,11.653,1.84,13.0,14.542,184.739,7.826,192.565
2014-01-01,2.042,2.062,0.021,4.833,7.271,192.826,0.739,193.565
2014-01-02,7.542,8.685,1.144,4.875,6.167,194.652,8.652,203.304
2014-01-03,3.125,3.27,0.146,2.25,5.354,192.783,4.739,197.522
2014-01-04,13.958,17.834,3.875,18.708,16.333,205.043,18.696,223.739
2014-01-05,15.688,21.562,5.875,17.792,19.688,196.435,23.435,219.87
2014-01-06,14.816,18.689,3.872,20.826,22.196,195.55,14.75,210.3
2014-01-07,4.145,4.847,0.702,2.917,5.27,191.957,5.217,197.174
2014-01-08,5.729,6.417,0.688,6.958,7.521,193.391,6.522,199.913
2014-01-09,6.416,7.144,0.728,5.333,6.583,191.826,5.478,197.304
2014-01-10,7.646,8.604,0.958,4.125,6.75,191.652,7.217,198.87
2014-01-11,8.084,9.5,1.417,6.833,9.896,194.478,9.957,204.435
2014-01-12,3.833,4.125,0.292,3.0,4.458,192.957,5.739,198.696
2014-01-13,5.062,5.833,0.77,4.542,6.73,191.913,3.826,195.739
2014-01-14,24.572,33.087,8.516,21.083,25.396,195.609,22.348,217.957
2014-01-15,23.327,36.282,12.956,18.167,28.391,198.318,26.0,224.318
2014-01-16,12.966,15.024,2.058,10.292,11.958,193.522,12.348,205.87
2014-01-17,7.98,9.917,1.938,8.333,9.48,193.261,9.739,203.0
2014-01-18,4.625,5.188,0.562,4.625,6.958,191.783,5.609,197.391
2014-01-19,10.604,13.188,2.584,8.292,9.333,194.565,11.0,205.565
2014-01-20,7.5,8.334,0.833,12.958,14.875,194.652,5.609,200.261
2014-01-21,27.066,36.845,9.778,17.167,26.941,198.522,26.739,225.261
2014-01-22,23.042,34.938,11.896,,29.75,197.391,25.043,222.435
2014-01-23,5.928,6.712,0.784,5.615,5.771,192.955,8.136,201.091
2014-01-24,11.562,14.438,2.875,9.75,12.25,194.174,13.435,207.609
2014-01-25,15.667,17.979,2.312,18.375,23.604,200.957,18.783,219.739
2014-01-26,20.916,24.958,4.042,23.5,30.396,195.739,21.652,217.391
2014-01-27,9.854,11.396,1.542,10.917,20.75,194.13,11.565,205.696
2014-01-28,4.402,4.832,0.432,3.875,5.979,192.826,4.609,197.435
2014-01-29,14.021,16.562,2.542,8.5,9.77,195.13,14.043,209.174
2014-01-30,19.452,25.478,6.025,16.0,26.27,196.261,21.174,217.435
2014-01-31,4.188,4.792,0.604,2.75,6.084,192.478,3.87,196.348
2014-02-01,2.334,2.542,0.208,4.208,6.98,192.304,3.348,195.652
2014-02-02,3.804,4.348,0.544,6.0,6.544,191.667,3.571,195.238
2014-02-03,6.042,7.104,1.062,5.125,5.979,191.391,5.391,196.783
2014-02-04,15.139,19.442,4.302,10.708,14.479,192.435,16.565,209.0
2014-02-05,18.354,22.354,4.0,14.667,23.084,194.13,17.478,211.609
2014-02-06,11.538,17.133,5.596,6.708,10.854,194.696,13.522,208.217
2014-02-07,11.562,13.625,2.062,9.125,11.771,192.609,9.609,202.217
2014-02-08,14.292,17.292,3.0,23.75,34.146,196.609,18.435,215.043
2014-02-09,7.396,8.98,1.583,5.292,6.708,194.043,4.913,198.957
2014-02-10,15.0,20.396,5.396,6.708,9.854,195.348,11.696,207.043
2014-02-11,18.694,23.288,4.593,15.083,17.479,196.435,21.304,217.739
2014-02-12,25.625,34.146,8.521,24.458,28.896,197.435,27.913,225.348
2014-02-13,9.622,12.163,2.542,10.083,12.416,196.696,10.696,207.391
2014-02-14,5.146,5.875,0.729,6.083,8.708,192.478,4.957,197.435
2014-02-15,4.208,4.542,0.333,8.5,11.271,192.261,4.957,197.217
2014-02-16,7.87,9.044,1.174,7.0,8.87,191.81,7.286,199.095
2014-02-17,19.646,26.334,6.688,14.875,17.562,196.348,17.217,213.565
2014-02-18,16.894,20.996,4.104,14.292,28.042,194.304,20.391,214.696
2014-02-19,11.125,18.125,7.0,4.208,8.875,194.435,14.174,208.609
2014-02-20,10.112,13.21,3.098,3.208,6.75,193.478,10.826,204.304
2014-02-21,17.292,23.146,5.854,10.167,15.021,197.783,17.957,215.739
2014-02-22,13.312,14.854,1.542,27.417,41.958,195.739,18.348,214.087
2014-02-23,16.137,20.204,4.068,18.333,28.273,194.682,18.682,213.364
2014-02-24,18.708,23.042,4.334,24.083,33.0,197.043,19.435,216.478
2014-02-25,14.466,18.05,3.584,26.583,38.896,193.652,12.522,206.174
2014-02-26,17.208,19.396,2.188,24.792,52.042,195.0,15.565,210.565
2014-02-27,6.446,7.33,0.883,4.385,8.5,193.913,7.522,201.435
2014-02-28,7.375,7.854,0.479,16.455,14.604,193.217,6.348,199.565
2014-03-01,10.084,11.0,0.916,13.846,19.5,193.652,10.826,204.478
2014-03-02,4.625,4.916,0.292,13.308,9.416,193.435,5.348,198.783
2014-03-03,18.375,22.375,4.0,14.75,17.834,194.609,17.696,212.304
2014-03-04,10.402,12.536,2.134,10.696,14.065,191.143,11.095,202.238
2014-03-05,4.5,5.042,0.542,8.417,9.73,194.0,4.826,198.826
2014-03-06,11.34,14.485,3.145,8.375,11.604,194.739,9.739,204.478
2014-03-07,9.188,10.604,1.416,12.583,17.75,194.391,9.174,203.565
2014-03-08,7.417,8.688,1.271,7.75,13.083,193.696,10.304,204.0
2014-03-09,12.98,15.938,2.958,5.708,12.542,192.217,13.043,205.261
2014-03-10,4.146,4.771,0.625,1.792,4.625,193.435,4.783,198.217
2014-03-11,6.918,9.077,2.158,4.375,6.562,192.87,5.565,198.435
2014-03-12,10.77,14.292,3.521,9.583,12.584,194.348,10.304,204.652
2014-03-13,13.5,17.068,3.568,16.833,18.622,195.5,11.0,206.5
2014-03-14,7.458,8.27,0.812,14.0,18.334,192.783,8.435,201.217
2014-03-15,10.042,10.834,0.792,20.333,25.084,197.087,12.304,209.391
2014-03-16,21.166,25.625,4.458,31.208,41.292,201.478,24.391,225.87
2014-03-17,19.271,22.084,2.812,21.75,32.5,197.261,27.348,224.609
2014-03-18,16.712,20.166,3.454,23.583,33.792,195.652,19.478,215.13
2014-03-19,19.875,23.875,4.0,32.75,66.125,198.783,26.13,224.913
2014-03-20,17.335,21.192,3.856,17.125,37.833,194.652,20.739,215.391
2014-03-21,11.75,13.146,1.396,18.125,24.479,195.478,12.391,207.87
2014-03-22,10.542,11.729,1.188,20.167,26.75,195.522,18.261,213.783
2014-03-23,6.16,6.704,0.544,13.174,16.721,192.565,4.652,197.217
2014-03-24,4.604,5.104,0.5,4.375,6.125,192.174,4.217,196.391
2014-03-25,3.546,3.839,0.292,4.292,7.065,192.091,4.0,196.091
2014-03-26,6.479,7.083,0.604,8.25,10.292,190.261,5.13,195.391
2014-03-27,16.07,18.572,2.502,12.25,13.562,192.13,16.304,208.435
2014-03-28,16.416,18.02,1.604,15.0,18.77,192.913,18.0,210.913
2014-03-29,10.77,11.312,0.542,17.333,22.562,191.739,14.478,206.217
2014-03-30,9.667,10.416,0.75,23.875,28.875,190.739,11.304,202.043
2014-03-31,17.125,18.98,1.854,26.75,36.479,194.826,18.087,212.913
2014-04-01,10.299,11.378,1.079,14.875,17.146,197.833,5.667,203.5
2014-04-02,16.438,19.042,2.604,15.375,19.75,206.458,10.458,216.917
2014-04-03,14.402,17.332,2.93,12.0,22.916,206.958,10.125,217.083
2014-04-04,8.875,10.938,2.062,5.167,12.958,204.833,6.0,210.833
