date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean,PM25_mean
2016-11-05,198.757,26.82,21.677,30.934,9.256,1.932,24.329,225.576,22.26
2016-11-06,196.062,12.444,9.133,10.229,1.096,0.729,22.646,208.507,20.521
2016-11-07,193.799,12.43,16.588,26.167,9.579,1.536,18.408,206.229,17.427
2016-11-08,196.031,25.568,23.488,32.594,9.105,2.024,27.142,221.6,22.802
2016-11-09,193.342,8.348,8.583,11.2,2.617,0.521,7.404,201.69,5.271
2016-11-10,194.291,13.165,16.321,21.078,4.757,0.974,10.829,207.456,9.698
2016-11-11,192.437,16.104,16.662,22.946,6.284,0.602,12.225,208.542,9.365
2016-11-12,194.201,11.653,11.222,13.52,2.298,0.807,17.617,205.854,15.448
2016-11-13,198.194,21.535,15.342,19.096,3.754,2.088,22.129,219.729,19.26
2016-11-14,197.632,24.785,23.787,35.1,11.313,1.057,23.533,222.417,20.875
2016-11-15,191.069,13.629,12.057,16.615,4.558,0.577,12.694,204.698,8.99
2016-11-16,192.804,8.724,10.292,14.062,3.771,0.557,10.704,201.528,8.302
2016-11-17,196.134,14.238,16.444,26.32,9.876,0.705,14.8,210.372,13.333
2016-11-18,198.88,24.963,26.201,38.382,12.181,1.082,21.569,223.843,18.969
2016-11-19,195.972,23.458,22.273,28.966,6.692,0.729,22.287,219.43,18.323
2016-11-20,197.938,20.438,11.058,16.087,5.029,0.448,13.033,218.375,10.406
2016-11-21,198.469,24.47,24.193,37.852,13.659,0.752,18.883,222.939,17.024
2016-11-22,193.853,15.777,15.331,20.826,5.496,0.67,15.822,209.629,13.451
2016-11-23,192.773,7.188,7.207,9.425,2.218,0.417,5.325,199.961,3.094
2016-11-24,195.081,13.078,15.976,23.903,7.928,0.606,6.222,208.159,5.646
2016-11-25,195.778,15.632,16.343,26.777,10.434,0.682,7.391,211.41,6.646
2016-11-26,196.382,18.09,17.833,29.109,11.276,1.198,11.357,214.472,9.875
2016-11-27,193.944,14.07,12.6,15.05,2.45,0.245,9.033,208.014,6.792
2016-11-28,193.682,8.414,8.363,11.165,2.802,1.051,12.454,202.096,11.698
2016-11-29,194.653,11.336,13.489,19.13,5.642,0.472,9.112,205.989,8.594
2016-11-30,197.044,18.762,23.508,33.022,9.514,1.162,16.29,215.806,16.01
2016-12-01,195.854,25.008,23.509,37.124,13.616,1.719,20.321,220.862,18.469
2016-12-02,191.403,7.021,8.082,10.297,2.215,0.76,11.354,198.424,9.292
2016-12-03,195.042,24.854,22.121,33.508,11.387,1.183,13.562,219.896,13.188
2016-12-04,194.896,19.729,16.579,20.629,4.05,1.255,21.663,214.625,18.906
2016-12-05,190.833,16.16,18.054,24.846,6.792,0.516,14.592,206.993,11.448
2016-12-06,194.558,11.636,12.783,17.835,5.052,0.88,14.417,206.194,12.979
2016-12-07,195.826,16.083,21.757,35.272,13.515,1.141,9.766,211.91,10.146
2016-12-08,195.936,15.108,17.639,23.822,6.183,0.828,9.457,211.043,8.916
2016-12-09,197.597,21.5,20.263,34.149,13.886,1.984,15.408,219.097,15.219
2016-12-10,195.292,8.528,8.574,10.988,2.414,0.725,7.338,203.82,7.344
2016-12-11,196.896,10.125,10.1,12.854,2.754,0.484,6.133,207.021,5.958
2016-12-12,200.856,22.833,24.583,42.671,18.087,1.234,12.988,223.689,12.938
2016-12-13,196.003,19.518,23.074,33.016,9.942,0.615,10.141,215.521,9.802
2016-12-14,191.225,7.231,7.374,9.592,2.218,0.464,5.77,198.456,4.552
2016-12-15,194.135,9.496,12.582,17.427,4.846,0.511,6.237,203.631,4.677
2016-12-16,195.458,10.979,13.988,20.126,6.138,0.589,5.511,206.438,4.679
2016-12-17,196.75,16.375,16.769,26.447,9.678,0.797,9.675,213.125,9.073
2016-12-18,199.347,20.597,16.192,22.462,6.271,1.0,17.146,219.945,17.136
2016-12-19,199.576,28.048,29.146,51.621,22.475,2.047,22.78,227.625,22.062
2016-12-20,202.106,36.192,30.765,60.86,30.095,1.754,26.436,238.299,22.99
2016-12-21,200.333,35.91,27.986,63.974,35.988,1.46,20.004,236.243,19.358
2016-12-22,201.328,43.315,32.456,62.328,29.872,0.953,29.786,244.642,23.974
2016-12-23,191.292,9.548,7.713,9.827,2.114,0.359,5.2,200.84,3.99
2016-12-24,192.701,8.292,8.963,11.225,2.262,0.393,5.092,200.993,3.687
2016-12-25,194.312,8.757,11.15,13.742,2.592,0.536,6.412,203.07,5.375
2016-12-26,197.195,21.965,25.1,37.917,12.817,0.991,14.003,219.16,12.438
2016-12-27,193.596,15.213,13.96,21.956,7.996,0.58,9.314,208.81,6.584
2016-12-28,193.785,6.75,8.777,11.884,3.107,0.427,4.873,200.535,4.084
2016-12-29,196.674,13.074,14.635,21.021,6.386,0.693,7.838,209.747,7.344
2016-12-30,195.778,7.062,7.078,8.551,1.473,0.354,5.938,202.84,4.625
2016-12-31,197.694,12.0,10.3,12.957,2.657,0.538,8.838,209.694,8.698
2017-01-01,193.45,6.506,4.625,5.296,0.671,0.438,,199.956,8.95
2017-01-02,193.008,4.858,3.772,4.298,0.526,0.391,,197.866,5.642
2017-01-03,193.153,4.812,4.446,5.17,0.723,0.396,,197.965,4.283
2017-01-04,193.376,7.141,7.93,10.953,3.022,0.38,,200.517,4.075
2017-01-05,194.479,11.195,16.187,21.361,5.173,0.495,,205.674,6.0
2017-01-06,194.007,12.493,13.646,19.425,5.779,0.464,,206.5,7.45
2017-01-07,192.493,8.007,8.033,9.271,1.237,0.739,,200.5,6.067
2017-01-08,195.599,19.37,21.367,26.592,5.225,0.589,,214.969,8.525
2017-01-09,195.008,13.992,13.361,18.741,5.38,0.667,,209.0,11.737
2017-01-10,193.354,10.07,10.939,13.778,2.839,0.693,,203.424,12.053
2017-01-11,195.009,9.497,11.335,15.861,4.526,0.587,,204.505,6.744
2017-01-12,195.222,9.486,13.381,20.167,6.786,0.818,,204.708,7.867
2017-01-13,197.07,14.972,15.946,26.829,10.883,1.005,,212.042,8.608
2017-01-14,195.417,8.257,9.771,11.913,2.142,0.552,,203.674,4.9
2017-01-15,198.529,24.194,26.4,43.512,17.112,2.064,,222.723,12.075
2017-01-16,198.989,29.191,29.172,48.177,19.005,1.985,,228.179,21.625
2017-01-17,196.722,32.479,27.604,49.248,21.645,0.766,,229.201,24.667
2017-01-18,193.65,10.316,11.164,14.82,3.656,0.69,,203.967,12.267
2017-01-19,198.062,11.489,15.045,18.429,3.384,1.0,,209.551,20.192
2017-01-20,198.06,18.476,18.045,26.316,8.271,1.12,,216.536,15.542
2017-01-21,195.986,9.806,9.425,11.066,1.642,0.62,,205.792,15.658
2017-01-22,194.57,12.671,19.45,24.85,5.4,0.489,,207.241,6.7
2017-01-23,193.752,8.702,10.971,14.75,3.78,0.532,,202.454,12.525
2017-01-24,191.271,4.424,5.82,8.036,2.216,0.26,,195.694,4.55
2017-01-25,192.542,6.13,8.888,11.444,2.556,0.234,,198.673,2.78
2017-01-26,192.16,6.312,8.895,11.901,3.006,0.292,,198.472,3.747
2017-01-27,194.021,6.653,9.0,10.992,1.992,0.406,,200.673,8.817
2017-01-28,197.306,13.597,16.675,20.296,3.621,0.62,,210.903,13.167
2017-01-29,196.024,12.605,15.271,23.31,8.04,0.828,,208.629,14.75
2017-01-30,194.588,9.618,13.62,18.467,4.847,0.543,,204.207,6.625
2017-01-31,197.472,15.805,22.952,33.979,11.028,0.583,,213.278,10.5
2017-02-01,196.232,16.131,22.907,30.65,7.743,0.69,,212.363,11.433
2017-02-02,196.801,19.794,24.122,37.776,13.654,0.813,,216.595,12.658
2017-02-03,196.757,14.82,14.104,19.796,5.692,0.651,,211.576,11.634
2017-02-04,194.819,7.653,6.788,8.229,1.442,0.625,,202.472,11.283
2017-02-05,194.64,7.93,10.783,15.358,4.575,0.682,,202.57,8.258
2017-02-06,193.105,7.741,10.013,14.388,4.375,0.707,,200.847,8.033
2017-02-07,194.014,8.979,12.535,19.128,6.593,0.776,,202.993,6.192
2017-02-08,195.476,12.242,15.847,23.526,7.679,0.713,,207.718,7.183
2017-02-09,198.658,21.397,29.684,44.609,14.925,2.043,,220.055,18.817
2017-02-10,199.556,21.299,25.692,30.946,5.254,1.526,,220.854,24.975
2017-02-11,193.639,8.07,5.783,6.467,0.683,0.432,,201.708,9.167
2017-02-12,194.257,6.549,7.996,10.192,2.196,0.666,,200.806,11.967
2017-02-13,193.326,8.436,12.109,15.967,3.858,0.604,,201.762,10.558
2017-02-14,194.722,16.32,23.856,35.856,12.0,2.125,,211.042,12.917
2017-02-15,195.358,16.811,20.103,29.095,8.992,2.006,,212.169,18.333
2017-02-16,195.107,14.081,18.53,25.07,6.539,1.51,,209.188,14.383
2017-02-17,194.875,10.694,11.813,14.462,2.65,0.833,,205.57,12.75
2017-02-18,194.028,4.479,4.533,5.45,0.917,0.432,,198.507,5.342
2017-02-19,195.407,12.028,16.396,24.438,8.042,1.635,,207.436,12.133
2017-02-20,193.005,6.9,9.966,11.825,1.859,1.008,,199.905,18.525
2017-02-21,192.667,7.993,12.582,15.106,2.524,0.939,,200.66,12.292
2017-02-22,194.243,12.59,18.408,25.262,6.853,1.136,,206.834,9.967
2017-02-23,195.098,13.143,16.504,24.503,8.0,1.02,,208.241,11.583
2017-02-24,197.75,17.097,17.417,22.879,5.462,1.464,,214.847,23.217
2017-02-25,196.806,12.167,11.313,12.583,1.271,1.214,,208.972,26.258
2017-02-26,195.674,11.695,15.333,20.583,5.25,1.281,,207.37,19.951
2017-02-27,195.48,18.756,25.575,36.197,10.622,2.952,,214.237,16.111
2017-02-28,195.146,17.042,24.305,33.948,9.642,3.057,,212.187,31.275
2017-03-01,189.485,8.818,7.998,10.38,2.382,0.642,,198.302,12.783
2017-03-02,193.337,6.485,8.48,10.336,1.856,0.596,,199.822,14.225
2017-03-03,198.215,23.118,25.412,33.892,8.479,2.214,,221.333,19.65
2017-03-04,197.534,23.014,18.588,21.313,2.725,2.24,,220.549,22.792
2017-03-05,195.647,26.573,20.513,28.367,7.854,0.839,,222.22,13.875
2017-03-06,194.75,6.041,6.359,7.973,1.614,0.677,,200.791,6.715
2017-03-07,198.253,12.449,19.021,26.804,7.783,1.328,,210.701,13.811
2017-03-08,192.906,15.992,18.269,24.197,5.928,0.464,,208.898,8.175
2017-03-09,191.396,8.049,6.174,7.714,1.54,0.365,,199.444,3.5
2017-03-10,192.75,6.042,5.967,7.238,1.271,0.484,,198.792,8.241
2017-03-11,196.507,16.438,11.921,14.558,2.638,1.349,,212.944,14.7
2017-03-12,194.262,8.573,11.079,13.146,2.067,0.808,,202.836,13.792
2017-03-13,197.733,25.876,29.697,42.078,12.381,2.443,,223.609,22.017
2017-03-14,196.335,30.178,30.611,43.71,13.099,3.641,,226.512,25.4
2017-03-15,195.825,25.465,29.841,44.826,14.985,4.199,,221.29,26.305
2017-03-16,193.632,15.632,14.496,20.487,5.992,0.837,,209.264,7.975
2017-03-17,194.16,9.966,10.871,14.45,3.579,1.146,,204.125,8.342
2017-03-18,195.25,18.792,15.571,18.408,2.837,1.938,,214.042,12.35
2017-03-19,194.538,17.76,20.525,25.146,4.621,1.391,,212.299,14.542
2017-03-20,192.714,10.4,15.467,19.002,3.534,0.444,,203.115,4.754
2017-03-21,192.464,9.444,11.403,14.941,3.538,0.406,,201.908,5.158
2017-03-22,191.829,9.593,9.028,11.585,2.556,0.364,,201.421,3.392
2017-03-23,192.246,4.768,5.703,7.215,1.512,0.398,,197.014,3.942
2017-03-24,194.111,12.34,15.879,22.467,6.588,1.588,,206.452,9.45
2017-03-25,198.486,13.917,15.975,17.5,1.525,2.214,,212.403,35.175
2017-03-26,201.66,21.389,27.933,35.229,7.296,2.427,,223.049,44.262
2017-03-27,199.121,24.842,32.153,42.975,10.822,3.535,,223.962,35.585
2017-03-28,197.302,31.441,28.406,36.448,8.042,3.583,,228.743,36.483
2017-03-29,197.342,24.276,24.03,32.524,8.494,3.998,,221.618,32.367
2017-03-30,193.035,7.054,8.308,9.744,1.436,0.792,,200.089,13.833
2017-03-31,194.549,13.014,17.45,21.521,4.071,1.937,,207.562,16.067
2017-04-01,190.66,8.347,12.314,14.939,2.625,0.667,,199.007,10.342
2017-04-02,191.535,8.285,9.562,11.637,2.075,1.24,,199.819,11.0
2017-04-03,191.828,10.019,13.303,18.227,4.924,1.275,,201.847,17.359
2017-04-04,192.23,11.844,16.278,21.384,5.106,1.684,,204.074,24.467
2017-04-05,195.28,16.617,23.94,30.563,6.622,2.801,,211.897,27.275
2017-04-06,193.128,19.157,22.493,31.63,9.137,1.779,,212.284,19.758
2017-04-07,188.699,18.563,22.38,32.817,10.437,1.521,,207.262,13.15
2017-04-08,190.32,32.354,19.796,27.245,7.449,1.349,,222.674,11.692
2017-04-09,188.875,15.653,9.808,11.967,2.158,0.859,,204.528,10.425
2017-04-10,192.137,10.576,14.688,21.092,6.404,1.401,,202.713,14.533
2017-04-11,191.541,16.032,17.883,24.501,6.618,0.542,,207.573,8.008
2017-04-12,189.561,6.293,5.881,7.169,1.288,0.454,,195.854,8.318
2017-04-13,193.998,10.321,14.269,18.924,4.655,1.172,,204.318,13.861
2017-04-14,196.278,23.056,28.076,37.245,9.169,3.048,,219.333,21.642
2017-04-15,199.201,28.924,25.688,32.243,6.555,3.859,,228.125,28.367
2017-04-16,194.326,21.542,13.917,16.45,2.533,2.031,,215.868,20.717
2017-04-17,192.544,17.33,16.871,24.003,7.133,1.573,,209.874,17.075
2017-04-18,188.761,11.01,10.941,13.283,2.342,0.673,,199.77,7.604
2017-04-19,193.385,12.467,12.218,15.698,3.481,0.594,,205.852,13.117
2017-04-20,193.643,11.519,18.752,23.252,4.5,1.651,,205.162,17.292
2017-04-21,196.43,20.507,24.653,33.36,8.707,2.771,,216.938,22.117
2017-04-22,191.854,7.195,6.232,7.07,0.838,0.75,,199.049,13.067
2017-04-23,193.229,8.625,8.275,9.912,1.638,1.193,,201.854,10.034
2017-04-24,195.133,11.971,14.975,20.483,5.508,2.016,,207.104,11.519
2017-04-25,192.058,13.362,15.836,24.264,8.428,2.139,,205.42,11.236
2017-04-26,190.698,16.278,20.018,31.042,11.025,1.971,,206.976,11.292
2017-04-27,190.248,7.132,7.432,8.66,1.228,0.724,,197.38,7.758
2017-04-28,192.542,16.84,18.094,24.559,6.465,1.375,,209.382,13.825
2017-04-29,194.34,20.917,17.612,20.991,3.378,2.286,,215.257,16.825
2017-04-30,193.639,17.91,14.175,15.933,1.758,2.406,,211.549,20.25
2017-05-01,196.804,19.004,15.158,18.604,3.446,1.943,,215.808,20.992
2017-05-02,193.091,9.723,11.961,15.966,4.005,1.94,,202.814,8.267
2017-05-03,194.736,13.028,11.97,14.791,2.82,2.542,,207.764,9.741
2017-05-04,192.976,10.445,9.18,11.102,1.922,2.12,,203.421,9.3
2017-05-05,190.528,20.787,12.449,14.87,2.421,2.599,,211.316,13.3
2017-05-06,191.653,19.09,12.323,15.334,3.011,1.849,,210.743,15.742
2017-05-07,190.333,11.639,6.383,6.854,0.471,1.057,,201.972,19.45
2017-05-08,193.18,21.166,18.088,22.75,4.662,3.016,,214.346,25.825
2017-05-09,193.126,17.894,21.404,28.97,7.566,2.306,,211.02,19.128
2017-05-10,189.092,15.297,13.778,16.905,3.127,0.554,,204.389,11.117
2017-05-11,194.695,18.478,16.163,20.765,4.603,1.943,,213.173,17.653
2017-05-12,196.861,24.229,20.294,26.802,6.507,3.068,,221.09,30.233
2017-05-13,193.812,17.674,13.24,15.118,1.878,0.589,,211.486,19.125
2017-05-14,194.507,17.5,11.325,14.104,2.779,1.88,,212.007,11.908
2017-05-15,190.076,11.001,11.167,16.779,5.612,1.536,,201.077,12.667
2017-05-16,191.987,8.31,9.479,11.057,1.578,0.623,,200.297,8.75
2017-05-17,194.036,17.046,20.319,31.3,10.98,2.23,,211.082,10.158
2017-05-18,192.496,19.473,15.479,21.125,5.646,1.484,,211.969,10.9
2017-05-19,194.264,20.312,18.737,24.144,5.408,3.109,,214.576,18.325
2017-05-20,195.799,26.785,21.622,25.847,4.224,3.729,,222.584,22.425
2017-05-21,195.479,19.556,14.654,16.442,1.788,5.245,,215.035,26.142
2017-05-22,190.017,14.799,14.467,20.688,6.221,3.177,,204.816,18.975
2017-05-23,190.034,14.792,14.444,20.91,6.466,2.204,,204.826,12.442
2017-05-24,190.326,14.417,15.976,23.849,7.873,2.136,,204.743,13.0
2017-05-25,190.622,15.931,17.997,24.525,6.528,1.693,,206.553,13.631
2017-05-26,187.458,13.688,14.095,22.514,8.419,2.138,,201.146,8.896
2017-05-27,190.0,6.708,5.867,6.696,0.829,2.417,,196.708,5.325
2017-05-28,190.68,6.958,5.375,6.075,0.7,0.573,,197.639,6.433
2017-05-29,194.545,18.037,20.788,30.275,9.488,3.255,,212.582,11.667
2017-05-30,197.988,29.887,23.904,31.976,8.072,3.572,,227.875,26.583
2017-05-31,192.06,15.379,15.705,23.886,8.181,2.919,,207.44,30.167
2017-06-01,189.422,16.503,13.604,22.298,8.695,2.036,,205.925,18.675
2017-06-02,190.202,10.055,8.295,10.676,2.381,0.714,,200.257,6.4
2017-06-03,190.625,6.333,5.005,5.896,0.891,0.557,,196.958,4.117
2017-06-04,192.062,6.743,4.692,5.304,0.613,0.531,,198.806,4.292
2017-06-05,194.786,11.029,9.967,13.004,3.038,1.047,,205.816,5.183
2017-06-06,193.863,12.507,15.242,22.649,7.408,2.024,,206.37,9.539
2017-06-07,189.893,14.287,14.268,22.176,7.907,1.588,,204.18,10.141
2017-06-08,189.784,15.45,11.37,15.346,3.976,0.786,,205.235,7.935
2017-06-09,192.812,19.34,18.613,25.536,6.924,2.084,,212.153,10.874
2017-06-10,200.097,28.049,16.093,19.946,3.852,5.594,,228.146,20.967
2017-06-11,192.153,9.951,6.917,7.783,0.867,1.484,,202.104,11.725
2017-06-12,189.371,6.92,4.954,6.083,1.129,0.62,,196.29,5.644
2017-06-13,191.347,10.988,11.569,16.681,5.112,1.087,,202.336,8.467
2017-06-14,191.949,13.173,14.903,20.824,5.921,1.342,,205.122,8.592
2017-06-15,196.83,27.795,20.1,26.233,6.133,2.589,,224.625,14.552
2017-06-16,194.882,13.047,11.506,13.108,1.602,0.886,,207.928,13.261
2017-06-17,192.33,12.811,11.083,14.005,2.922,1.583,,205.141,9.667
2017-06-18,195.57,12.507,10.825,12.325,1.5,1.406,,208.076,16.325
2017-06-19,198.272,16.663,15.267,18.804,3.538,1.005,,214.935,13.858
2017-06-20,195.948,22.72,17.996,24.09,6.094,2.158,,218.668,21.85
2017-06-21,187.516,16.862,10.457,14.265,3.808,0.813,,204.377,7.042
2017-06-22,190.963,13.041,12.287,15.71,3.423,0.802,,204.004,10.892
2017-06-23,198.688,22.153,20.839,29.242,8.402,2.766,,220.84,21.425
2017-06-24,187.298,9.854,10.084,14.063,3.979,1.453,,197.153,13.017
2017-06-25,187.576,11.438,7.658,8.946,1.287,0.698,,199.014,9.583
2017-06-26,193.084,13.764,11.504,15.012,3.508,0.781,,206.848,10.265
2017-06-27,195.014,16.172,16.029,23.906,7.878,1.921,,211.187,13.822
2017-06-28,191.482,13.661,17.803,27.395,9.592,1.482,,205.143,12.233
2017-06-29,198.281,19.28,19.545,27.935,8.39,3.114,,217.561,16.218
2017-06-30,197.472,20.153,18.982,28.022,9.04,1.526,,217.625,17.183
2017-07-01,196.382,20.403,14.478,21.671,7.193,1.984,,216.785,16.317
2017-07-02,189.68,20.972,9.767,12.708,2.942,1.417,,210.653,14.783
2017-07-03,190.217,21.715,12.308,18.546,6.238,2.219,,211.931,19.167
2017-07-04,186.724,22.113,13.115,19.984,6.869,1.979,,208.836,19.025
2017-07-05,188.442,17.636,10.855,14.849,3.994,0.55,,206.078,7.492
2017-07-06,195.023,16.215,12.818,18.458,5.64,1.297,,211.238,11.75
2017-07-07,198.986,23.666,15.454,20.794,5.339,1.979,,222.653,18.792
2017-07-08,193.798,26.896,12.871,16.335,3.465,2.109,,220.694,16.133
2017-07-09,181.312,11.722,7.821,10.592,2.771,1.901,,193.035,15.747
2017-07-10,178.763,14.634,9.904,19.942,10.038,1.563,,193.397,9.808
2017-07-11,178.112,12.533,9.438,19.114,9.676,1.807,,190.645,11.358
2017-07-12,182.257,19.316,12.249,21.405,9.156,2.723,,201.573,13.914
2017-07-13,186.689,18.359,13.009,20.31,7.301,2.996,,205.048,17.917
2017-07-14,178.5,11.444,8.716,18.228,9.512,1.745,,189.945,8.633
2017-07-15,188.0,20.674,10.418,17.063,6.645,2.203,,208.674,13.033
2017-07-16,194.298,18.229,8.571,10.146,1.575,1.677,,212.528,22.375
2017-07-17,186.636,15.812,7.417,10.275,2.858,1.276,,202.448,11.383
2017-07-18,185.193,14.327,8.632,11.176,2.544,0.623,,199.52,12.117
2017-07-19,189.005,17.421,13.847,20.151,6.304,3.376,,206.426,16.475
2017-07-20,184.074,12.588,10.177,16.713,6.536,1.885,,196.662,13.042
2017-07-21,178.312,12.899,8.984,18.073,9.09,1.875,,191.212,10.342
2017-07-22,179.588,17.822,8.844,16.442,7.597,2.323,,197.41,10.508
2017-07-23,183.292,11.701,8.446,11.896,3.45,1.583,,194.993,9.792
2017-07-24,190.042,19.504,11.321,18.121,6.8,1.411,,209.546,15.108
2017-07-25,194.563,21.453,17.484,24.986,7.503,2.079,,216.016,19.25
2017-07-26,196.144,20.012,10.561,13.483,2.922,0.77,,216.156,13.0
2017-07-27,191.836,10.824,11.936,20.102,8.166,1.041,,202.66,10.289
2017-07-28,195.965,16.66,15.325,21.067,5.742,1.797,,212.625,17.174
2017-07-29,186.417,15.375,11.207,15.395,4.187,2.708,,201.792,20.608
2017-07-30,180.444,8.208,6.925,9.738,2.812,1.662,,188.653,10.783
2017-07-31,185.731,19.755,13.3,22.258,8.958,2.114,,205.486,16.033
2017-08-01,196.207,19.577,11.842,16.483,4.641,1.459,,215.784,15.283
2017-08-02,193.834,15.206,11.971,17.145,5.174,1.444,,209.04,11.158
2017-08-03,186.592,12.842,10.253,16.8,6.547,1.021,,199.434,7.025
2017-08-04,184.333,16.41,10.416,15.877,5.46,1.027,,200.743,8.692
2017-08-05,179.68,16.688,7.564,13.48,5.916,1.13,,196.368,7.033
2017-08-06,179.493,11.993,5.358,8.671,3.313,1.354,,191.486,12.025
2017-08-07,179.937,11.67,4.604,8.4,3.796,0.547,,191.607,13.79
2017-08-08,181.863,10.234,4.57,6.772,2.201,0.462,,192.097,5.563
2017-08-09,187.278,14.323,8.166,10.806,2.64,0.791,,201.6,8.859
2017-08-10,202.179,30.356,19.386,27.795,8.409,3.552,,232.535,21.717
2017-08-11,190.688,13.514,10.093,14.751,4.658,1.235,,204.202,18.608
2017-08-12,189.049,11.035,5.825,7.788,1.962,0.865,,200.083,6.983
2017-08-13,189.653,12.139,5.013,6.037,1.025,0.844,,201.792,5.858
2017-08-14,192.163,12.37,6.291,7.781,1.491,0.734,,204.533,6.317
2017-08-15,192.191,12.642,8.559,10.009,1.45,0.624,,204.833,6.642
2017-08-16,189.313,12.818,9.982,14.672,4.69,0.818,,202.131,6.992
2017-08-17,190.654,16.92,9.794,16.219,6.425,1.647,,207.574,8.725
2017-08-18,188.056,13.132,11.0,17.15,6.149,1.427,,201.188,10.833
2017-08-19,195.146,18.965,11.304,15.512,4.208,1.854,,214.111,10.483
2017-08-20,195.715,15.104,8.346,10.6,2.254,2.094,,210.82,14.333
2017-08-21,187.07,13.426,10.232,16.541,6.309,1.854,,200.497,21.558
2017-08-22,187.959,21.462,13.651,23.594,9.943,2.271,,209.42,18.883
2017-08-23,188.806,22.175,13.008,19.655,6.648,1.24,,210.981,10.208
2017-08-24,187.689,25.898,14.579,25.393,10.814,1.695,,213.587,18.067
2017-08-25,181.236,20.562,10.004,13.261,3.257,1.328,,201.799,14.417
2017-08-26,192.639,17.202,9.301,11.291,1.99,0.906,,209.84,9.933
2017-08-27,193.979,12.958,7.787,9.38,1.592,1.307,,206.938,14.133
2017-08-28,191.879,15.264,12.416,18.843,6.427,1.818,,207.143,16.557
2017-08-29,190.615,20.088,13.553,18.99,5.437,1.845,,210.703,20.64
2017-08-30,192.034,16.666,12.769,15.913,3.144,1.221,,208.699,13.075
2017-08-31,189.633,11.669,8.905,10.512,1.607,0.875,,201.302,6.608
2017-09-01,189.833,10.084,9.895,11.774,1.879,1.016,,199.916,6.9
2017-09-02,189.792,9.965,6.602,7.799,1.197,0.75,,199.757,9.242
2017-09-03,191.028,9.132,5.65,6.45,0.8,0.755,,200.16,8.358
2017-09-04,194.817,16.889,16.546,21.883,5.338,1.37,,211.706,13.075
2017-09-05,193.691,19.083,17.149,23.7,6.55,1.962,,212.774,19.125
2017-09-06,192.316,17.587,16.012,19.345,3.333,0.625,,209.903,9.208
2017-09-07,197.864,39.155,22.896,31.618,8.723,1.669,,237.019,20.027
2017-09-08,188.097,11.306,7.944,9.391,1.447,0.661,,199.403,7.498
2017-09-09,191.014,15.306,13.077,16.942,3.865,1.245,,206.32,11.633
2017-09-10,190.18,14.729,8.9,11.079,2.179,1.307,,204.91,11.033
2017-09-11,189.49,17.924,12.288,19.688,7.4,1.443,,207.414,10.917
2017-09-12,190.645,17.894,12.677,17.213,4.536,0.597,,208.539,7.725
2017-09-13,189.444,12.326,9.69,11.683,1.993,0.458,,201.771,7.083
2017-09-14,191.051,10.746,9.538,11.373,1.835,0.736,,201.798,9.125
2017-09-15,193.882,15.285,12.638,16.306,3.667,0.928,,209.167,7.35
2017-09-16,194.465,16.771,14.392,16.439,2.048,0.276,,211.236,10.575
2017-09-17,189.908,11.888,7.637,8.885,1.249,0.625,,201.797,7.258
2017-09-18,186.473,8.468,5.415,6.629,1.214,0.393,,194.942,6.017
2017-09-19,193.807,18.964,17.792,25.52,7.728,1.402,,212.772,13.8
2017-09-20,199.035,22.563,21.172,28.931,7.759,1.858,,221.598,25.042
2017-09-21,192.224,11.778,10.095,12.451,2.356,0.599,,204.002,8.4
2017-09-22,197.638,21.972,21.54,26.626,5.085,0.789,,219.609,15.25
2017-09-23,193.646,12.396,9.244,10.486,1.243,0.609,,206.042,11.367
2017-09-24,197.75,16.299,12.504,14.338,1.834,1.5,,214.048,15.6
2017-09-25,195.65,19.394,17.517,23.812,6.296,1.148,,215.044,16.65
2017-09-26,191.572,19.192,16.734,23.852,7.118,1.575,,210.764,15.28
2017-09-27,191.486,16.743,16.138,26.164,10.026,1.415,,208.229,12.534
2017-09-28,187.512,10.89,9.139,11.194,2.055,0.309,,198.401,4.376
2017-09-29,192.493,14.764,14.507,20.984,6.478,1.103,,207.257,8.84
2017-09-30,193.59,10.028,9.702,10.994,1.292,0.703,,203.618,9.842
2017-10-01,194.806,12.618,12.304,14.325,2.021,1.688,,207.424,12.917
2017-10-02,192.826,16.897,17.004,24.112,7.108,0.901,,209.723,10.608
2017-10-03,189.401,13.005,9.711,12.425,2.713,0.276,,202.406,4.767
2017-10-04,192.062,9.188,8.496,10.473,1.977,0.479,,201.25,4.967
2017-10-05,193.375,14.026,17.164,23.853,6.689,1.968,,207.401,8.997
2017-10-06,194.368,15.75,16.877,21.725,4.848,1.238,,210.118,10.6
2017-10-07,194.569,17.792,16.029,20.226,4.197,1.01,,212.361,6.533
2017-10-08,193.688,17.708,10.508,13.833,3.325,1.349,,211.396,10.217
2017-10-09,193.325,20.681,11.742,15.1,3.358,0.792,,214.007,12.108
2017-10-10,194.69,22.432,14.035,21.288,7.253,1.256,,217.122,17.775
2017-10-11,195.4,24.549,22.628,32.555,9.927,2.319,,219.949,24.575
2017-10-12,194.11,15.949,14.514,17.467,2.954,0.699,,210.059,14.017
2017-10-13,192.514,15.403,15.18,18.331,3.151,0.894,,207.917,6.827
2017-10-14,193.493,19.0,16.054,22.166,6.112,0.797,,212.493,8.142
