date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean,SO2_mean
2014-02-19,189.913,9.174,9.583,11.945,2.361,6.542,,199.087,3.208
2014-02-20,188.375,6.5,7.597,9.111,1.514,8.333,,194.875,3.167
2014-02-21,189.542,11.5,15.125,18.125,3.0,11.5,,201.042,4.208
2014-02-22,187.292,13.833,12.055,13.5,1.444,9.958,,201.125,3.167
2014-02-23,191.583,14.792,16.421,20.343,3.922,26.042,,206.375,4.292
2014-02-24,192.583,18.125,19.278,24.32,5.042,27.25,,210.708,5.167
2014-02-25,191.792,15.458,17.138,21.083,3.945,27.208,,207.25,4.583
2014-02-26,193.174,18.522,24.917,32.458,7.542,25.083,,211.696,4.375
2014-02-27,190.875,12.0,7.653,9.306,1.653,11.958,,202.875,4.167
2014-02-28,192.375,13.292,11.167,13.889,2.722,18.208,,205.667,4.458
2014-03-01,190.625,12.167,9.195,10.403,1.208,10.833,,202.792,3.5
2014-03-02,192.083,12.917,13.618,16.305,2.687,22.042,,205.0,4.25
2014-03-03,192.667,14.667,18.431,23.403,4.972,19.333,,207.333,3.667
2014-03-04,191.375,11.583,12.099,16.494,4.396,13.792,,202.958,4.125
2014-03-05,193.217,9.174,8.861,11.069,2.208,11.583,,202.391,4.083
2014-03-06,193.042,11.458,14.861,18.028,3.167,17.083,,204.5,4.375
2014-03-07,191.083,15.042,15.695,18.653,2.958,17.542,,206.125,4.0
2014-03-08,190.375,11.75,9.5,10.903,1.403,11.417,,202.125,3.708
2014-03-09,190.583,12.0,14.382,17.402,3.02,9.708,,202.583,3.125
2014-03-10,191.0,9.542,7.722,9.5,1.778,8.208,,200.542,3.167
2014-03-11,191.375,8.042,13.934,17.376,3.442,10.435,,199.417,3.826
2014-03-12,191.043,9.13,10.678,12.514,1.836,15.958,,200.174,3.708
2014-03-13,191.042,12.0,16.125,20.569,4.444,13.75,,203.042,4.292
2014-03-14,192.458,9.458,11.139,12.514,1.375,18.5,,201.917,3.25
2014-03-15,191.917,10.292,14.931,16.903,1.972,21.958,,202.208,3.667
2014-03-16,192.75,19.417,18.424,25.379,6.954,29.958,,212.167,5.083
2014-03-17,193.273,18.545,24.256,31.642,7.386,24.0,,211.818,6.167
2014-03-18,190.625,17.042,20.629,24.378,3.748,21.5,,207.667,4.25
2014-03-19,191.412,21.529,17.319,29.18,11.861,9.375,,212.941,3.417
2014-03-20,190.75,15.25,11.806,15.028,3.222,16.667,,206.0,4.042
2014-03-21,191.833,14.75,14.945,17.306,2.361,24.25,,206.583,5.583
2014-03-22,193.167,14.917,12.597,14.458,1.861,37.167,,208.083,7.292
2014-03-23,190.667,10.417,6.601,7.784,1.183,14.708,,201.083,4.5
2014-03-24,191.333,10.25,8.097,9.569,1.472,10.417,,201.583,4.0
2014-03-25,191.542,9.5,9.518,11.933,2.415,12.167,,201.042,3.792
2014-03-26,192.435,12.391,20.694,24.667,3.972,17.833,,204.826,6.042
2014-03-27,192.708,14.75,27.653,32.333,4.68,27.583,,207.458,8.583
2014-03-28,190.583,15.958,21.056,24.333,3.278,26.75,,206.542,9.208
2014-03-29,188.708,12.042,13.055,15.084,2.028,20.0,,200.75,5.0
2014-03-30,190.375,12.208,15.206,17.727,2.52,22.083,,202.583,5.167
2014-03-31,191.208,13.458,19.681,22.222,2.542,31.292,,204.667,7.5
2014-04-01,192.25,15.042,14.389,16.931,2.542,17.583,,207.292,4.667
2014-04-02,191.75,17.542,16.551,19.763,3.211,14.208,,209.292,5.5
2014-04-03,189.875,18.875,16.111,19.514,3.403,13.208,,208.75,5.25
2014-04-04,188.739,12.0,8.181,9.445,1.264,8.417,,200.739,3.917
2014-04-05,191.875,12.208,12.472,15.083,2.611,11.875,,204.083,4.167
2014-04-06,191.958,10.125,6.5,7.167,0.667,7.792,,202.083,3.958
2014-04-07,193.955,13.727,17.803,21.555,3.752,15.0,,207.682,6.087
2014-04-08,194.375,20.0,24.042,27.764,3.722,28.375,,214.375,8.208
2014-04-09,194.375,18.792,21.454,23.493,2.039,35.333,,213.167,8.417
2014-04-10,193.792,21.042,17.264,19.736,2.472,33.042,,214.833,7.417
2014-04-11,192.708,14.167,14.597,17.444,2.847,13.875,,206.875,5.333
2014-04-12,191.565,14.87,22.32,24.834,2.514,21.542,,206.435,7.208
2014-04-13,192.333,16.667,17.889,19.5,1.611,23.25,,209.0,5.792
2014-04-14,189.875,12.5,9.38,11.618,2.239,13.833,,202.375,4.208
2014-04-15,190.208,15.583,24.181,27.944,3.764,19.625,,205.792,8.458
2014-04-16,193.5,27.375,37.627,42.389,4.761,37.25,,220.875,11.625
2014-04-17,193.174,24.0,27.639,32.0,4.361,39.5,,217.174,8.708
2014-04-18,188.625,13.125,8.111,8.986,0.875,25.292,,201.75,3.917
2014-04-19,190.167,9.5,4.653,5.264,0.611,17.958,,199.667,4.167
2014-04-20,190.292,10.375,7.083,7.722,0.639,9.542,,200.667,3.0
2014-04-21,190.667,19.208,17.699,22.692,4.993,13.875,,209.875,4.417
2014-04-22,190.435,18.174,17.903,20.417,2.514,23.0,,208.609,5.125
2014-04-23,190.542,14.708,11.418,13.476,2.058,18.458,,205.25,4.792
2014-04-24,191.833,11.958,13.903,15.805,1.903,18.75,,203.792,5.208
2014-04-25,191.625,16.125,17.972,20.375,2.403,19.417,,207.75,6.625
2014-04-26,190.375,15.917,12.486,13.958,1.472,18.958,,206.292,5.583
2014-04-27,186.565,13.565,7.375,8.208,0.833,14.083,,200.13,4.458
2014-04-28,185.458,13.375,9.977,11.412,1.435,14.708,,198.833,3.833
2014-04-29,183.75,15.125,6.222,6.944,0.722,7.25,,198.875,2.5
2014-04-30,184.583,19.625,12.604,14.819,2.215,13.875,,204.208,5.417
2014-05-01,185.542,21.833,15.847,18.403,2.556,14.417,,207.375,5.708
2014-05-02,189.304,22.652,18.611,21.194,2.583,20.833,,211.957,8.708
2014-05-03,190.375,15.125,9.514,10.333,0.819,23.583,,205.5,5.75
2014-05-04,190.125,9.667,6.264,6.903,0.639,12.167,,199.792,4.792
2014-05-05,189.167,12.333,8.389,9.19,0.801,15.25,,201.5,4.417
2014-05-06,190.75,10.875,7.236,7.972,0.736,16.167,,201.625,5.208
2014-05-07,190.174,11.609,10.428,11.914,1.486,19.875,,201.783,5.333
2014-05-08,188.667,15.333,12.111,13.667,1.556,18.958,,204.0,4.833
2014-05-09,188.333,13.375,6.972,8.375,1.403,14.792,,201.708,4.0
2014-05-10,189.667,12.75,8.903,10.125,1.222,15.333,,202.417,4.958
2014-05-11,188.958,11.458,6.055,6.681,0.625,14.292,,200.417,4.625
2014-05-12,186.136,12.545,8.824,10.044,1.22,12.87,,198.682,3.667
2014-05-13,188.0,21.375,16.486,18.833,2.347,21.458,,209.375,7.5
2014-05-14,188.792,20.875,16.268,18.209,1.941,27.958,,209.667,6.125
2014-05-15,184.625,20.083,14.195,16.722,2.528,16.042,,204.708,4.375
2014-05-16,187.208,15.958,9.653,11.028,1.375,17.042,,203.167,5.833
2014-05-17,189.478,18.609,14.333,15.694,1.361,19.833,,208.087,7.958
2014-05-18,189.708,14.833,9.472,10.25,0.778,14.667,,204.542,6.583
2014-05-19,189.625,15.542,11.883,13.419,1.536,22.125,,205.167,7.292
2014-05-20,186.417,16.208,9.93,11.236,1.306,24.375,,202.625,4.833
2014-05-21,184.208,15.333,3.97,4.423,0.453,7.792,,199.542,3.75
2014-05-22,187.261,14.609,5.82,6.57,0.75,15.083,,201.87,4.083
2014-05-23,188.458,13.708,7.709,8.972,1.264,10.478,,202.167,4.542
2014-05-24,190.417,18.667,14.319,16.764,2.444,17.458,,209.083,7.625
2014-05-25,188.292,18.458,8.444,9.611,1.167,19.75,,206.75,7.375
2014-05-26,186.25,21.708,10.352,12.638,2.286,9.333,,207.958,4.042
2014-05-27,189.174,27.13,15.972,18.236,2.264,21.583,,216.304,6.292
2014-05-28,190.583,24.583,17.203,19.845,2.642,30.333,,215.167,9.042
2014-05-29,188.167,20.792,12.458,13.833,1.375,32.667,,208.958,8.25
2014-05-30,188.333,26.0,11.653,12.819,1.167,44.333,,214.333,9.5
2014-05-31,189.667,31.542,17.458,18.945,1.486,46.875,,221.208,11.667
2014-06-01,190.478,27.217,15.597,16.389,0.792,39.667,,217.696,11.917
2014-06-02,187.667,23.125,9.034,10.454,1.42,34.583,,210.792,7.917
2014-06-03,183.583,18.25,5.083,6.208,1.125,14.875,,201.833,5.583
2014-06-04,185.167,22.417,9.344,10.821,1.476,18.708,,207.583,4.875
2014-06-05,184.042,22.292,6.764,8.167,1.403,9.875,,206.333,3.458
2014-06-06,185.609,24.913,9.736,12.097,2.361,7.875,,210.522,3.458
2014-06-07,187.375,30.125,8.403,10.542,2.139,11.667,,217.5,3.958
2014-06-08,187.958,29.292,7.417,8.722,1.305,24.292,,217.25,5.083
2014-06-09,187.042,26.583,7.183,8.827,1.645,13.667,,213.625,4.0
2014-06-10,184.458,26.583,7.542,9.722,2.181,17.0,,211.042,3.708
2014-06-11,182.783,27.043,6.221,8.161,1.94,12.625,,209.826,3.167
2014-06-12,182.818,24.591,6.028,7.32,1.292,6.391,,207.409,3.217
2014-06-13,184.292,20.167,7.236,8.514,1.278,11.292,,204.458,3.792
2014-06-14,189.75,23.75,11.25,12.375,1.125,33.833,,213.5,5.708
2014-06-15,190.792,22.125,8.736,9.472,0.736,34.083,,212.917,6.667
2014-06-16,190.292,27.25,15.87,17.832,1.962,30.792,,217.542,8.25
2014-06-17,192.435,29.696,24.361,28.292,3.93,33.917,,222.13,9.5
2014-06-18,187.292,21.583,7.972,9.139,1.168,19.75,,208.875,4.708
2014-06-19,189.75,36.458,11.347,12.972,1.625,23.042,,226.208,5.708
2014-06-20,188.5,43.708,14.292,16.264,1.972,22.917,,232.208,7.292
2014-06-21,184.5,23.792,6.361,7.806,1.444,13.583,,208.292,3.708
2014-06-22,185.957,23.913,7.167,7.889,0.722,11.25,,209.87,4.333
2014-06-23,186.833,26.125,11.877,13.124,1.248,12.708,,212.958,5.333
2014-06-24,188.625,25.958,12.736,14.764,2.028,18.0,,214.583,5.167
2014-06-25,188.958,25.375,12.106,13.721,1.615,18.25,,214.333,5.5
2014-06-26,188.958,25.75,10.389,11.778,1.389,28.174,,214.708,4.762
2014-06-27,184.696,24.522,8.042,9.458,1.417,19.792,,209.217,4.333
2014-06-28,183.25,26.875,9.667,10.903,1.236,9.542,,210.125,4.125
2014-06-29,189.875,30.417,7.958,8.916,0.958,22.958,,220.292,5.292
2014-06-30,191.375,27.417,14.279,15.425,1.146,25.375,,218.792,7.708
2014-07-01,192.583,26.833,12.264,13.597,1.333,27.0,,219.417,6.583
2014-07-02,189.783,24.087,10.442,11.89,1.448,26.125,,213.87,6.542
2014-07-03,185.708,23.833,9.722,10.847,1.125,14.0,,209.542,3.75
2014-07-04,189.375,29.0,12.667,15.472,2.806,12.25,,218.375,5.083
2014-07-05,188.458,24.542,10.5,12.334,1.833,9.833,,213.0,4.167
2014-07-06,188.458,24.417,6.333,7.097,0.764,9.083,,212.875,3.333
2014-07-07,190.304,33.435,20.563,27.559,6.996,15.083,,223.739,4.375
2014-07-08,185.292,34.167,13.542,19.82,6.278,14.708,,219.458,4.0
2014-07-09,177.5,35.917,6.85,11.91,5.061,9.958,,213.417,2.042
2014-07-10,174.75,34.125,4.111,6.222,2.111,7.708,,208.875,2.0
2014-07-11,186.727,31.545,14.028,17.403,3.375,23.522,,218.273,5.826
2014-07-12,196.625,29.208,16.875,18.208,1.334,30.792,,225.833,9.75
2014-07-13,192.708,27.333,13.639,15.514,1.875,23.417,,220.042,7.375
2014-07-14,191.542,32.208,16.686,20.232,3.546,15.667,,223.75,5.667
2014-07-15,197.75,33.833,16.014,18.972,2.958,20.917,,231.583,6.833
2014-07-16,187.783,28.913,13.978,17.985,4.006,23.583,,216.696,7.417
2014-07-17,187.042,33.292,20.278,26.861,6.584,24.625,,220.333,10.125
2014-07-18,185.458,31.5,16.87,20.81,3.94,21.042,,216.958,6.542
2014-07-19,186.875,30.625,11.569,13.917,2.347,15.917,,217.5,5.042
2014-07-20,188.167,25.958,6.694,7.625,0.93,11.417,,214.125,3.708
2014-07-21,189.87,23.913,6.843,7.973,1.13,23.625,,213.783,4.5
2014-07-22,185.875,26.292,12.18,15.389,3.209,32.75,,212.167,8.75
2014-07-23,185.625,27.792,16.152,21.411,5.259,27.208,,213.417,7.625
2014-07-24,182.042,32.042,15.833,19.958,4.125,19.375,,214.083,6.333
2014-07-25,184.917,31.958,11.292,14.347,3.055,17.833,,216.875,5.208
2014-07-26,184.913,31.13,14.278,18.125,3.847,23.55,,216.043,7.375
2014-07-27,185.792,25.375,7.569,8.82,1.25,20.625,,211.167,5.625
2014-07-28,189.25,20.25,7.808,8.884,1.075,9.667,,209.5,5.583
2014-07-29,191.75,20.958,10.139,11.611,1.472,18.292,,212.708,5.75
2014-07-30,182.083,22.542,8.276,10.742,2.466,13.167,,204.625,4.0
2014-07-31,177.957,22.087,7.403,10.083,2.68,8.875,,200.043,3.5
2014-08-01,176.292,23.667,6.417,9.986,3.569,9.5,,199.958,3.333
2014-08-02,175.708,24.583,5.722,9.694,3.972,3.958,,200.292,2.625
2014-08-03,175.833,24.708,4.833,7.861,3.028,4.125,,200.542,2.167
2014-08-04,176.333,26.125,6.942,11.492,4.55,5.042,,202.458,2.875
2014-08-05,180.261,29.043,11.945,19.806,7.861,11.542,,209.304,5.75
2014-08-06,183.208,29.875,13.991,19.843,5.852,19.083,,213.083,6.208
2014-08-07,183.167,27.167,11.097,15.986,4.889,17.958,,210.333,4.417
2014-08-08,178.826,23.304,7.278,10.306,3.028,5.696,,202.13,3.304
2014-08-09,177.792,17.208,3.417,4.486,1.069,2.667,,195.0,3.0
2014-08-10,175.583,19.625,4.361,5.57,1.208,5.125,,195.208,2.875
2014-08-11,183.042,22.833,13.227,16.07,2.843,13.583,,205.875,5.583
2014-08-12,190.0,24.292,16.597,20.055,3.458,21.667,,214.292,7.292
2014-08-13,189.391,20.826,8.23,9.58,1.351,26.25,,210.217,4.917
2014-08-14,186.333,19.667,5.75,7.236,1.486,17.708,,206.0,3.417
2014-08-15,182.417,23.958,7.417,10.222,2.806,10.167,,206.375,4.25
2014-08-16,184.792,23.917,6.847,8.847,2.0,6.125,,208.708,2.833
2014-08-17,189.0,24.792,11.056,12.82,1.764,16.208,,213.792,5.417
2014-08-18,185.435,23.478,9.132,12.5,3.368,15.125,,208.913,4.125
2014-08-19,179.417,23.125,8.764,12.833,4.07,11.292,,202.542,4.125
2014-08-20,180.417,23.833,9.944,13.882,3.938,10.5,,204.25,4.375
2014-08-21,180.875,22.75,9.042,13.833,4.792,7.792,,203.625,4.208
2014-08-22,182.75,23.083,11.931,17.764,5.834,7.25,,205.833,4.042
2014-08-23,184.348,23.609,11.722,15.194,3.472,15.458,,207.957,6.083
2014-08-24,182.25,20.75,6.57,7.875,1.306,15.542,,203.0,3.917
2014-08-25,183.5,22.167,9.393,12.374,2.982,16.0,,205.667,4.708
2014-08-26,185.292,25.792,10.805,15.097,4.292,14.75,,211.083,4.292
2014-08-27,186.083,19.458,5.96,7.832,1.871,5.167,,205.542,3.458
2014-08-28,189.478,15.522,8.528,11.056,2.528,8.0,,205.0,4.292
2014-08-29,189.167,14.458,9.236,11.167,1.931,8.042,,203.625,5.208
2014-08-30,188.75,13.417,5.972,7.528,1.556,9.042,,202.167,4.625
2014-08-31,188.333,11.167,4.32,5.167,0.847,10.708,,199.5,4.583
2014-09-01,189.292,14.25,9.841,12.054,2.213,9.542,,203.542,4.583
2014-09-02,190.304,15.826,9.319,11.653,2.333,12.0,,206.13,4.667
2014-09-03,186.583,14.042,7.617,9.255,1.639,9.875,,200.625,3.708
2014-09-04,182.625,17.5,8.222,11.292,3.07,7.583,,200.125,3.167
2014-09-05,188.167,23.625,13.709,17.459,3.75,14.0,,211.792,5.333
2014-09-06,190.75,18.625,8.722,10.417,1.694,19.75,,209.375,4.958
2014-09-07,188.478,15.13,5.0,5.889,0.889,9.0,,203.609,4.0
2014-09-08,187.833,12.75,6.449,7.667,1.219,11.208,,200.583,4.708
2014-09-09,189.667,18.917,11.195,12.625,1.431,15.5,,208.583,6.917
2014-09-10,191.792,14.625,10.685,12.118,1.433,15.542,,206.417,6.583
2014-09-11,189.348,14.826,6.278,7.111,0.833,15.696,,204.174,4.909
2014-09-12,189.25,10.125,6.916,8.083,1.167,6.833,,199.375,5.75
2014-09-13,189.125,12.042,5.417,6.417,1.0,6.667,,201.167,5.042
2014-09-14,188.542,10.0,4.764,5.514,0.75,6.083,,198.542,4.917
2014-09-15,189.25,9.375,6.842,7.743,0.9,10.208,,198.625,5.167
2014-09-16,187.913,10.304,5.875,7.097,1.222,14.167,,198.217,5.0
2014-09-17,188.826,9.522,6.96,8.21,1.25,14.208,,198.348,4.792
2014-09-18,188.667,7.042,5.444,6.306,0.861,9.5,,195.708,4.917
2014-09-19,190.792,17.708,11.5,14.097,2.597,13.542,,208.5,4.917
2014-09-20,189.458,13.917,9.639,11.403,1.764,11.833,,203.375,4.417
2014-09-21,189.875,8.958,6.667,7.722,1.055,11.083,,198.833,4.25
2014-09-22,188.435,10.478,7.114,8.448,1.335,14.625,,198.913,5.042
2014-09-23,189.208,10.167,8.375,9.458,1.083,14.25,,199.375,4.833
2014-09-24,186.625,12.75,9.955,12.035,2.08,13.542,,199.375,4.042
2014-09-25,182.917,13.042,6.945,8.569,1.625,6.0,,195.958,3.875
2014-09-26,187.375,11.5,7.874,9.505,1.631,7.625,,198.875,4.042
2014-09-27,189.174,12.522,9.014,10.5,1.486,11.583,,201.696,4.375
2014-09-28,189.083,11.833,4.458,4.972,0.514,22.083,,200.917,4.417
2014-09-29,189.667,18.25,11.295,13.003,1.708,27.25,,207.917,5.417
2014-09-30,189.542,11.042,7.778,9.055,1.278,26.833,,200.583,4.375
2014-10-01,188.625,10.167,6.905,7.989,1.083,10.833,,198.792,4.208
2014-10-02,189.391,13.13,11.166,13.472,2.306,18.292,,202.522,4.208
2014-10-03,189.583,15.75,11.722,15.153,3.431,18.125,,205.333,4.833
2014-10-04,191.292,9.75,4.583,5.486,0.903,10.375,,201.042,4.0
2014-10-05,190.0,6.583,2.958,3.528,0.569,5.292,,196.583,3.083
2014-10-06,187.417,6.167,3.32,3.77,0.449,4.292,,193.583,3.0
2014-10-07,188.783,10.261,7.292,8.875,1.583,7.25,,199.043,3.375
2014-10-08,189.0,11.13,9.269,11.257,1.988,8.227,,200.13,3.292
2014-10-09,188.375,11.583,10.25,12.208,1.958,12.25,,199.958,2.957
2014-10-10,186.542,11.458,8.917,11.208,2.291,10.708,,198.0,3.042
2014-10-11,189.375,10.875,10.181,11.611,1.431,21.0,,200.25,3.542
2014-10-12,187.875,9.042,6.778,7.597,0.819,18.375,,196.917,3.542
2014-10-13,184.13,4.957,2.009,2.626,0.617,4.833,,189.087,2.583
2014-10-14,187.542,4.625,3.639,4.347,0.708,6.208,,192.167,2.75
2014-10-15,190.292,13.917,10.879,13.385,2.507,7.833,,204.208,3.333
2014-10-16,190.542,12.542,12.181,15.639,3.458,13.5,,203.083,4.208
2014-10-17,191.958,10.75,8.986,10.931,1.944,16.208,,202.708,3.375
2014-10-18,190.522,9.783,11.167,13.611,2.445,12.833,,200.304,3.625
2014-10-19,190.583,8.708,8.5,10.167,1.667,14.083,,199.292,3.25
2014-10-20,189.833,11.333,11.138,13.193,2.055,15.875,,201.167,2.708
2014-10-21,188.708,17.333,15.458,19.389,3.931,21.208,,206.042,5.0
2014-10-22,186.875,14.25,8.666,9.764,1.099,7.333,,201.125,3.0
2014-10-23,188.783,13.391,8.083,10.5,2.417,7.583,,202.174,3.0
2014-10-24,189.708,10.625,13.542,16.694,3.153,12.5,,200.333,3.5
2014-10-25,190.875,14.5,14.111,17.181,3.07,17.583,,205.375,3.375
2014-10-26,190.75,15.042,10.792,12.5,1.708,21.583,,205.792,3.583
2014-10-27,189.542,9.75,7.25,8.565,1.315,15.417,,199.292,3.167
2014-10-28,190.696,10.043,8.0,10.0,2.0,12.917,,200.739,3.0
2014-10-29,192.25,11.583,14.197,17.081,2.884,15.5,,203.833,3.167
2014-10-30,191.667,13.125,14.389,17.514,3.125,16.667,,204.792,3.167
2014-10-31,190.417,12.583,15.417,19.236,3.819,18.042,,203.0,2.75
2014-11-01,187.25,12.708,16.792,20.139,3.347,7.583,,199.958,2.042
2014-11-02,190.739,13.304,11.181,15.167,3.986,11.75,,204.043,3.5
2014-11-03,191.333,6.375,5.94,7.115,1.175,11.25,,197.708,3.792
2014-11-04,193.167,11.208,12.722,16.375,3.653,10.833,,204.375,3.5
2014-11-05,189.435,13.522,14.242,18.186,3.943,12.75,,202.957,3.417
2014-11-06,187.958,14.292,12.903,17.028,4.125,12.292,,202.25,3.625
2014-11-07,191.25,9.333,9.847,12.5,2.653,19.125,,200.583,3.375
2014-11-08,193.292,10.5,10.444,12.819,2.375,21.375,,203.792,3.0
2014-11-09,192.833,13.083,9.889,11.944,2.056,13.625,,205.917,2.25
2014-11-10,188.619,11.762,8.865,11.362,2.498,11.043,,200.381,2.667
2014-11-11,188.542,13.833,15.486,20.0,4.514,11.0,,202.375,3.0
2014-11-12,190.417,15.292,13.403,18.841,5.438,23.542,,205.708,3.625
2014-11-13,189.583,4.958,6.722,8.181,1.458,7.083,,194.542,2.783
2014-11-14,190.375,9.75,10.847,13.25,2.403,11.625,,200.125,2.75
2014-11-15,191.609,11.696,11.764,14.903,3.139,14.208,,203.304,2.875
2014-11-16,192.042,12.458,12.931,14.597,1.667,13.75,,204.5,3.25
2014-11-17,193.042,15.292,16.406,22.361,5.955,23.042,,208.333,3.375
2014-11-18,193.208,16.375,12.389,15.278,2.889,13.875,,209.583,3.125
2014-11-19,192.458,15.0,14.486,19.241,4.755,12.708,,207.458,2.458
2014-11-20,191.609,13.391,17.944,22.639,4.694,18.208,,205.0,3.292
2014-11-21,192.833,17.583,21.639,29.222,7.583,21.542,,210.417,3.5
2014-11-22,192.792,22.917,20.681,25.792,5.111,32.708,,215.708,5.958
2014-11-23,190.417,13.75,10.083,13.181,3.097,23.5,,204.167,3.167
2014-11-24,190.625,12.833,13.051,15.595,2.543,26.375,,203.458,3.5
2014-11-25,189.87,11.348,11.972,13.833,1.861,12.625,,201.217,2.333
2014-11-26,190.083,16.792,13.94,18.661,4.721,8.0,,206.875,2.417
2014-11-27,190.792,21.875,14.875,23.472,8.597,9.833,,212.667,2.833
2014-11-28,191.333,16.5,18.958,27.694,8.736,12.917,,207.833,3.292
2014-11-29,190.625,20.583,12.639,20.208,7.569,11.375,,211.208,2.917
2014-11-30,190.435,12.174,11.014,13.125,2.111,7.208,,202.609,2.917
2014-12-01,189.583,10.667,11.063,15.405,4.343,11.833,,200.25,2.875
2014-12-02,190.0,4.25,6.625,8.583,1.958,6.958,,194.25,3.667
2014-12-03,191.292,10.25,16.164,21.174,5.01,11.417,,201.542,4.125
2014-12-04,191.0,9.125,12.903,16.292,3.389,11.833,,200.125,3.125
2014-12-05,191.478,6.478,9.417,13.125,3.709,8.875,,197.957,3.25
2014-12-06,192.625,8.0,11.125,14.347,3.222,9.083,,200.625,3.0
2014-12-07,192.917,8.292,10.111,12.153,2.042,12.708,,201.208,3.375
2014-12-08,193.583,13.292,14.483,20.203,5.72,14.5,,206.875,4.333
2014-12-09,193.875,16.75,16.958,26.375,9.417,10.75,,210.625,3.667
2014-12-10,191.522,16.217,19.909,28.243,8.334,15.875,,207.739,4.333
2014-12-11,190.458,13.708,15.514,21.222,5.708,18.833,,204.167,3.583
2014-12-12,191.652,11.478,13.458,19.625,6.167,20.217,,203.13,3.682
2014-12-13,191.333,7.792,10.819,13.958,3.139,11.458,,199.125,3.417
2014-12-14,190.542,5.333,8.389,9.986,1.597,8.667,,195.875,3.417
2014-12-15,191.833,13.625,19.011,29.685,10.673,18.583,,205.458,4.417
2014-12-16,190.458,12.792,16.125,24.028,7.903,16.458,,203.25,4.042
2014-12-17,192.217,3.913,7.617,10.385,2.768,8.5,,196.13,3.292
2014-12-18,192.875,8.375,14.056,18.111,4.055,9.208,,201.25,3.375
2014-12-19,194.083,14.458,21.111,32.653,11.542,10.125,,208.542,4.292
2014-12-20,191.875,13.792,18.445,24.611,6.167,14.0,,205.667,3.5
2014-12-21,193.0,8.25,9.625,12.486,2.861,14.958,,201.25,3.583
2014-12-22,192.522,6.435,10.823,14.989,4.167,10.75,,198.957,3.375
2014-12-23,193.125,12.792,17.181,22.611,5.431,17.25,,205.917,4.375
2014-12-24,193.625,23.667,23.272,38.931,15.659,28.667,,217.292,4.833
2014-12-25,191.542,10.417,14.333,18.75,4.417,23.667,,201.958,4.458
2014-12-26,192.167,7.667,12.708,16.917,4.208,8.875,,199.833,3.458
2014-12-27,192.087,12.826,12.708,16.93,4.222,9.75,,204.913,3.292
2014-12-28,192.333,11.167,13.014,16.389,3.375,18.708,,203.5,3.5
2014-12-29,191.917,13.917,12.916,18.342,5.426,23.625,,205.833,4.625
2014-12-30,193.542,8.833,13.083,15.472,2.389,32.917,,202.375,6.0
2014-12-31,192.333,9.167,10.984,13.434,2.451,22.958,,201.5,5.0
2015-01-01,198.208,11.0,10.597,12.431,1.833,11.958,,209.208,4.0
2015-01-02,197.217,6.87,12.958,15.292,2.333,18.708,,204.087,4.292
2015-01-03,197.208,8.375,15.028,18.972,3.944,25.125,,205.583,5.292
2015-01-04,197.625,8.417,12.163,16.066,3.902,28.875,,206.042,4.625
2015-01-05,199.417,9.125,17.028,22.875,5.847,34.958,,208.542,4.792
2015-01-06,196.333,12.083,18.808,26.654,7.847,18.125,,208.417,5.083
2015-01-07,193.333,5.458,9.958,12.889,2.931,10.75,,198.792,4.125
2015-01-08,193.682,5.136,12.139,16.514,4.375,10.913,,198.818,3.826
2015-01-09,193.261,8.0,12.403,16.417,4.014,12.875,,201.261,3.875
2015-01-10,192.75,7.875,9.25,11.583,2.333,13.042,,200.625,3.917
2015-01-11,194.375,9.875,13.009,15.848,2.839,18.083,,204.25,4.833
2015-01-12,192.75,8.625,9.32,12.653,3.333,5.583,,201.375,3.5
2015-01-13,193.917,9.625,13.464,18.697,5.234,8.333,,203.542,4.083
2015-01-14,194.167,9.792,14.264,20.195,5.93,10.792,,203.958,3.917
2015-01-15,194.875,7.917,13.171,17.182,4.012,14.708,,202.792,4.042
2015-01-16,196.304,12.522,22.806,30.083,7.278,25.042,,208.826,5.292
2015-01-17,193.792,6.417,13.514,16.285,2.771,15.375,,200.208,4.375
2015-01-18,192.708,5.958,8.957,11.582,2.625,7.625,,198.667,3.417
2015-01-19,192.958,2.0,7.028,9.208,2.181,6.25,,194.958,3.0
2015-01-20,194.042,3.833,10.167,13.067,2.9,6.375,,197.875,3.042
2015-01-21,195.125,12.583,19.778,28.319,8.542,9.167,,207.708,3.833
2015-01-22,194.125,8.417,13.639,19.708,6.069,5.958,,202.542,3.583
2015-01-23,196.522,9.913,12.514,16.042,3.528,17.958,,206.435,5.417
