date,NO2_mean,NOX_mean,NO_mean,PM25_mean,CO_mean,SPM_mean
2015-05-18,13.999500000000001,17.3255,3.326,20.292,3.208,35.833
2015-05-19,17.458,21.125,3.667,6.792,3.958,15.875
2015-05-20,12.3335,15.25,2.9165,13.958,4.333,26.583
2015-05-21,7.125,7.6665,0.5415,9.333,2.875,17.5
2015-05-22,22.125,29.5415,7.417,12.208,3.917,21.625
2015-05-23,16.7195,18.3395,1.6204999999999998,18.625,3.958,28.792
2015-05-24,12.4165,13.875,1.4585,10.0,5.083,25.667
2015-05-25,20.536,25.7915,5.2555,8.773,4.458,25.5
2015-05-26,15.5415,17.521,1.979,12.625,5.125,24.083
2015-05-27,22.5625,28.375,5.8125,21.708,2.87,36.417
2015-05-28,20.75,26.1875,5.4375,20.708,2.167,35.917
2015-05-29,25.0205,29.792,4.7705,21.417,2.917,35.833
2015-05-30,13.9,16.247500000000002,2.347,25.958,4.083,39.083
2015-05-31,5.4375,5.6875,0.25,15.708,3.333,28.583
2015-06-01,18.562,24.365,5.8035,14.792,2.75,27.958
2015-06-02,16.8125,21.375,4.5625,15.083,3.25,25.5
2015-06-03,17.9375,23.7085,5.771,11.708,2.833,23.542
2015-06-04,7.6045,8.3335,0.729,5.75,2.125,16.167
2015-06-05,20.905,31.697000000000003,10.7915,8.391,3.375,15.0
2015-06-06,5.973,6.5649999999999995,0.5925,5.167,3.167,11.458
2015-06-07,8.7915,9.6875,0.896,6.833,2.958,15.708
2015-06-08,13.511499999999998,17.9665,4.4545,6.625,3.208,10.833
2015-06-09,15.604,18.4795,2.875,5.667,3.583,8.875
2015-06-10,16.375,18.9165,2.542,9.667,4.261,17.292
2015-06-11,20.9795,27.5415,6.5625,13.833,2.917,29.958
2015-06-12,18.375,20.875,2.5,15.5,4.958,25.333
2015-06-13,14.7875,15.635000000000002,0.848,29.083,6.333,46.542
2015-06-14,9.9585,11.125,1.1665,16.0,4.458,34.083
2015-06-15,20.310000000000002,23.994,3.684,20.083,6.375,36.833
2015-06-16,29.3955,40.5,11.104,26.208,6.083,44.917
2015-06-17,21.191,28.4675,7.2764999999999995,17.913,6.208,37.292
2015-06-18,17.9375,24.3335,6.396,9.917,6.208,18.75
2015-06-19,13.4375,15.479500000000002,2.0415,10.333,6.333,16.583
2015-06-20,14.177499999999998,17.895,3.7175,9.708,7.667,21.042
2015-06-21,9.0625,9.8335,0.771,6.208,7.542,14.667
2015-06-22,22.025,31.562,9.536,11.208,9.167,24.625
2015-06-23,20.979,32.7295,11.75,14.583,9.333,26.75
2015-06-24,23.8545,34.3335,10.479,19.958,3.609,36.75
2015-06-25,16.583,22.8545,6.2705,15.125,1.667,27.833
2015-06-26,19.2295,30.0625,10.832999999999998,7.958,2.292,19.708
2015-06-27,11.4755,14.789,3.313,4.5,3.5,10.625
2015-06-28,3.25,3.5415,0.2915,2.708,2.167,4.792
2015-06-29,12.789,17.7715,4.983,7.375,2.5,9.958
2015-06-30,16.7295,25.229,8.5,8.875,2.958,14.667
2015-07-01,20.271,29.521,9.25,6.708,4.5,16.458
2015-07-02,23.6455,33.7085,10.0625,12.292,5.375,23.75
2015-07-03,19.271,25.6875,6.417,10.458,6.208,23.417
2015-07-04,22.1245,32.9395,10.815,18.5,8.375,36.5
2015-07-05,10.7705,11.7085,0.9375,15.625,8.167,28.125
2015-07-06,28.067999999999998,38.532,10.464,9.833,9.042,24.958
2015-07-07,25.146,31.6665,6.521,11.792,10.167,33.708
2015-07-08,30.6595,47.0165,16.3565,14.13,12.391,33.875
2015-07-09,25.0625,36.9165,11.854,11.792,13.625,29.0
2015-07-10,26.4375,34.4375,8.0,15.75,14.375,34.625
2015-07-11,13.5825,14.892,1.31,18.667,17.625,40.583
2015-07-12,8.646,11.396,2.75,13.458,18.917,29.042
2015-07-13,5.9655000000000005,14.4735,8.508,6.083,19.667,21.75
2015-07-14,6.646,17.9585,11.3125,4.625,21.833,17.833
2015-07-15,8.0,15.8125,7.8125,5.708,24.167,18.5
2015-07-16,6.8995,13.0325,6.1325,8.217,23.583,24.208
2015-07-17,4.683,10.5945,5.912,12.833,24.042,40.458
2015-07-18,5.714,10.2735,4.5600000000000005,7.875,27.667,27.417
2015-07-19,6.021,7.9795,1.9585,9.417,32.75,24.667
2015-07-20,5.468,7.932,2.464,8.958,35.125,23.625
2015-07-21,7.1015,14.8825,7.7805,5.783,34.458,17.958
2015-07-22,8.309,17.976499999999998,9.6675,5.043,34.625,17.25
2015-07-23,17.4585,35.458,18.0,6.792,37.583,17.917
2015-07-24,18.5565,23.5375,4.981,17.391,42.083,21.083
2015-07-25,15.709999999999999,21.7275,6.0169999999999995,20.125,44.292,
2015-07-26,9.8335,12.229,2.396,12.625,45.917,
2015-07-27,12.690999999999999,18.317,5.625500000000001,14.458,47.958,
2015-07-28,6.229,6.854,0.625,13.208,47.792,
2015-07-29,10.9585,11.8335,0.875,18.042,51.583,
2015-07-30,13.8335,16.125,2.292,27.25,54.333,
2015-07-31,15.125,16.1665,1.042,28.125,57.083,
2015-08-01,17.163,19.9455,2.7824999999999998,35.958,59.75,
2015-08-02,9.083,9.4585,0.375,45.375,61.333,
2015-08-03,14.590499999999999,16.3755,1.7854999999999999,37.167,62.542,
2015-08-04,13.5625,17.7295,4.167,29.542,63.917,
2015-08-05,10.521,17.7085,7.1875,12.167,64.958,
2015-08-06,12.6875,25.2915,12.604,7.583,65.333,
2015-08-07,14.689499999999999,20.0,5.3105,13.318,68.167,
2015-08-08,12.049,14.954,2.905,23.208,68.917,
2015-08-09,9.0625,9.6875,0.625,20.792,69.833,
2015-08-10,12.0335,13.347,1.313,17.542,72.875,27.556
2015-08-11,11.271,12.9585,1.6875,15.917,75.792,19.083
2015-08-12,13.5415,16.396,2.854,20.833,77.208,27.917
2015-08-13,11.3125,13.4585,2.146,15.875,75.458,26.208
2015-08-14,8.75,10.2705,1.521,12.042,77.708,16.542
2015-08-15,6.4585,6.817,0.3585,13.458,78.5,17.042
2015-08-16,5.5835,6.0835,0.5,18.5,78.917,26.375
2015-08-17,11.025,16.961000000000002,5.9355,6.583,76.208,17.542
2015-08-18,16.5415,19.354,2.8125,5.542,79.5,15.625
2015-08-19,21.0625,30.875,9.8125,7.917,78.958,18.875
2015-08-20,24.4585,35.146,10.6875,10.333,78.5,19.667
2015-08-21,20.636499999999998,31.0665,10.430000000000001,10.348,79.417,25.917
2015-08-22,8.6955,16.3885,7.693,9.625,81.708,17.583
2015-08-23,4.75,4.9375,0.1875,5.292,82.25,14.792
2015-08-24,13.1815,15.624500000000001,2.443,9.792,83.708,17.25
2015-08-25,11.4375,17.396,5.9585,7.417,79.917,16.667
2015-08-26,14.792000000000002,21.6875,6.896,4.625,80.583,15.5
2015-08-27,15.375,18.229,2.854,7.083,84.667,20.208
2015-08-28,22.1875,30.9375,8.75,13.458,83.542,27.083
2015-08-29,11.0755,13.5135,2.438,8.75,83.292,17.167
2015-08-30,7.583,9.5625,1.9794999999999998,4.917,83.25,18.125
2015-08-31,17.066,21.461,4.395,6.125,85.625,17.417
2015-09-01,12.5,19.146,6.646,5.25,85.708,16.167
2015-09-02,14.6455,27.5625,12.9165,7.25,88.083,17.083
2015-09-03,21.125,26.375,5.25,10.167,87.375,22.917
2015-09-04,14.707999999999998,19.125,4.4165,13.792,88.333,25.0
2015-09-05,13.4865,14.419,0.933,12.458,89.792,21.917
2015-09-06,8.8545,9.8335,0.979,11.875,88.5,23.917
2015-09-07,20.21,26.369500000000002,6.159,9.545,89.958,17.958
2015-09-08,19.2375,27.2125,7.975,6.333,40.864,18.7
2015-09-09,16.882,25.7085,8.8265,2.917,3.5,10.222
2015-09-10,12.2085,18.0,5.792,3.875,9.875,8.958
2015-09-11,8.0,9.896,1.896,6.833,9.458,14.542
2015-09-12,14.3635,16.987,2.6245,13.333,11.042,23.292
2015-09-13,6.1045,6.9585,0.854,12.667,11.708,21.833
2015-09-14,13.646,16.3015,2.6555,4.875,10.958,12.042
2015-09-15,20.4375,24.146,3.7085,12.167,12.0,22.417
2015-09-16,23.7915,35.6875,11.896,18.292,11.292,30.292
2015-09-17,18.6875,23.875,5.1875,11.375,9.25,23.083
2015-09-18,13.6705,16.487,2.817,6.045,10.25,12.875
2015-09-19,6.7645,7.3145,0.5495,5.792,10.958,11.292
2015-09-20,6.25,6.7915,0.542,7.292,11.917,14.917
2015-09-21,14.280000000000001,17.317,3.0374999999999996,12.625,12.792,21.083
2015-09-22,13.0625,15.020499999999998,1.9585,17.0,13.125,26.667
2015-09-23,14.75,17.875,3.125,10.958,12.792,25.25
2015-09-24,15.729,19.4165,3.6875,12.667,11.375,20.333
2015-09-25,19.4585,25.729,6.271,7.0,10.375,12.917
2015-09-26,16.6935,21.701999999999998,5.008,8.708,12.208,18.625
2015-09-27,9.625,10.6665,1.0415,9.708,13.208,22.208
2015-09-28,13.282,16.788,3.5060000000000002,10.125,13.167,24.625
2015-09-29,9.8545,10.6875,0.8335,8.292,12.625,21.167
2015-09-30,18.1875,23.1875,5.0,7.708,11.417,16.583
2015-10-01,19.708,27.9375,8.229,9.833,10.5,19.875
2015-10-02,9.875,11.208,1.3335,7.708,12.458,16.208
2015-10-03,12.4245,15.3485,2.924,9.708,12.0,16.375
2015-10-04,7.479,8.25,0.7705,14.167,12.25,25.792
2015-10-05,23.218,30.742,7.5235,10.75,11.333,19.458
2015-10-06,17.167,21.6045,4.4375,12.333,12.625,23.792
2015-10-07,11.068,13.5155,2.4475,8.591,12.333,15.583
2015-10-08,8.875,9.625,0.75,11.042,11.5,16.375
2015-10-09,21.979,24.792,2.8125,28.0,12.958,38.083
2015-10-10,20.881,25.597,4.7155000000000005,32.375,11.958,47.958
2015-10-11,11.9165,14.0,2.083,11.583,11.708,16.042
2015-10-12,11.588999999999999,14.136,2.547,11.792,11.708,17.042
2015-10-13,11.896,16.354,4.4585,9.875,11.542,15.708
2015-10-14,12.667,14.8125,2.1455,7.292,11.833,10.667
2015-10-15,28.0415,36.354,8.3125,14.583,11.917,24.917
2015-10-16,25.6045,32.0415,6.4375,15.958,13.292,26.333
2015-10-17,19.279,23.27,3.991,13.875,13.25,24.292
2015-10-18,15.146,16.9375,1.7915,14.125,15.083,27.458
2015-10-19,19.3505,24.258,4.9075,16.0,13.167,27.458
2015-10-20,18.4375,20.75,2.3125,24.667,13.75,39.958
2015-10-21,23.413,27.334,3.9210000000000003,28.909,13.792,46.375
2015-10-22,18.1875,19.833,1.6455,26.625,14.0,44.292
2015-10-23,19.979,23.979,4.0,19.292,13.542,30.375
2015-10-24,14.0915,16.231,2.1395,30.125,14.25,40.292
2015-10-25,3.6665,3.8955,0.229,7.792,11.292,17.25
2015-10-26,19.739,24.8215,5.0825000000000005,11.583,10.417,18.708
2015-10-27,21.646,30.1045,8.4585,12.375,12.375,20.375
2015-10-28,12.979,15.3125,2.3335,9.042,12.833,19.875
2015-10-29,11.2915,12.6045,1.3125,11.417,10.917,13.375
2015-10-30,15.4585,17.646,2.1875,17.333,11.25,25.375
2015-10-31,9.312,10.6675,1.3559999999999999,7.5,9.625,10.333
2015-11-01,11.3545,12.146,0.7915,9.25,9.5,14.333
2015-11-02,23.789,32.191,8.402000000000001,12.0,9.375,16.083
2015-11-03,14.021,20.5205,6.5,5.667,10.292,11.917
2015-11-04,26.6455,35.9585,9.3125,11.583,11.833,18.958
2015-11-05,28.4585,44.375,15.9165,17.875,12.208,28.042
2015-11-06,29.896,41.7085,11.8125,20.583,13.625,31.917
2015-11-07,20.805,24.814500000000002,4.0089999999999995,21.25,12.625,35.292
2015-11-08,14.2085,15.9375,1.729,14.5,11.542,23.708
2015-11-09,25.887999999999998,62.197,36.308499999999995,10.364,12.917,18.875
2015-11-10,15.1665,22.1045,6.9375,3.792,13.333,11.75
2015-11-11,13.8125,16.646,2.8335,3.833,10.667,8.0
2015-11-12,24.229,36.021,11.7915,11.333,10.625,17.125
2015-11-13,29.771,45.0835,15.3125,22.333,10.5,32.542
2015-11-14,14.579,17.8985,3.32,5.0,10.708,10.292
2015-11-15,9.375,11.1665,1.7919999999999998,4.167,11.958,7.208
2015-11-16,23.881,37.1385,13.2575,7.542,11.625,11.5
2015-11-17,30.896,54.7915,23.896,17.458,13.375,29.292
2015-11-18,25.521,59.2705,33.75,13.208,12.625,26.917
2015-11-19,13.375,15.625,2.25,3.833,11.125,6.542
2015-11-20,16.9285,22.018500000000003,5.0895,8.609,10.917,14.5
2015-11-21,13.2165,14.5985,1.3825,10.542,11.5,13.917
2015-11-22,20.396,28.146,7.75,19.875,12.292,27.417
2015-11-23,25.0985,39.635000000000005,14.536,26.625,12.625,40.0
2015-11-24,15.854500000000002,23.917,8.0625,12.875,12.417,22.375
2015-11-25,18.1875,21.354,3.167,5.292,8.5,3.5
2015-11-26,21.3955,34.854,13.4585,6.958,9.375,9.5
2015-11-27,17.625,23.25,5.625,3.5,7.875,4.542
2015-11-28,14.4925,21.737,7.2445,8.458,8.708,7.417
2015-11-29,11.7915,13.375,1.5835,9.125,9.292,9.792
2015-11-30,24.886,48.1135,23.2275,17.458,10.333,18.417
2015-12-01,18.396,43.3335,24.9375,13.125,10.25,17.0
2015-12-02,32.146,57.979,25.8335,22.261,10.875,25.292
2015-12-03,22.979,38.8545,15.875,14.292,10.958,18.042
2015-12-04,17.021,23.875,6.854,8.875,7.917,7.625
2015-12-05,14.9855,21.961,6.9755,7.875,8.667,7.917
2015-12-06,8.5835,9.271,0.6875,7.208,8.125,5.917
2015-12-07,19.3215,28.6285,9.307,6.125,9.25,8.583
2015-12-08,13.146,15.395499999999998,2.25,5.125,8.708,4.875
2015-12-09,27.935000000000002,49.2275,21.2925,12.636,9.5,12.083
2015-12-10,34.458,64.4375,29.979,24.375,10.333,31.333
2015-12-11,11.604,17.3125,5.7085,3.75,13.0,12.458
2015-12-12,18.687,23.1965,4.51,10.458,11.083,10.375
2015-12-13,12.7085,14.604500000000002,1.896,11.375,11.792,16.125
2015-12-14,22.918999999999997,32.417500000000004,9.498000000000001,10.708,10.958,11.0
2015-12-15,31.271,59.271,28.0,19.833,12.667,30.25
2015-12-16,19.3545,26.7915,7.4375,13.792,11.333,20.917
2015-12-17,10.2915,11.833,1.5415,3.833,7.583,4.208
2015-12-18,14.0415,16.375,2.3335,5.583,6.5,4.917
2015-12-19,14.174,16.53,2.356,6.75,6.875,9.333
2015-12-20,16.8125,23.5415,6.729,13.0,7.5,12.875
2015-12-21,28.0115,46.6535,18.642,15.217,8.792,20.417
2015-12-22,21.7915,33.771,11.9795,8.375,9.25,9.417
2015-12-23,25.0835,46.833,21.75,19.958,9.0,28.917
2015-12-24,24.2085,35.4375,11.229,9.958,11.292,12.333
2015-12-25,15.604,18.604,3.0,8.208,9.667,9.25
2015-12-26,15.049,17.2995,2.2505,11.167,8.708,11.333
2015-12-27,7.333,7.9375,0.6045,9.333,8.0,14.292
2015-12-28,15.398499999999999,18.7065,3.308,6.208,6.917,6.292
2015-12-29,7.896,8.5835,0.6875,2.417,6.625,4.208
2015-12-30,12.5,14.75,2.25,3.667,7.583,5.875
2015-12-31,9.4585,10.9585,1.5,7.667,7.542,9.125
2016-01-01,9.958,10.833,0.875,17.792,,
2016-01-02,12.696,14.043,1.348,12.375,,
2016-01-03,9.75,10.042,0.292,17.583,,
2016-01-04,14.208,16.958,2.75,17.783,,
2016-01-05,8.522,9.217,0.696,8.13,,
2016-01-06,20.125,26.042,5.917,8.25,,
2016-01-07,28.417,40.417,12.0,12.875,,
2016-01-08,21.458,29.333,7.875,13.417,,
2016-01-09,12.913,15.957,3.043,4.25,,
2016-01-10,17.708,23.583,5.875,6.708,,
2016-01-11,13.591,16.318,2.727,2.826,,
2016-01-12,17.417,23.417,6.0,8.125,,
2016-01-13,15.958,20.917,4.958,8.042,,
2016-01-14,9.583,11.083,1.5,4.458,,
2016-01-15,7.5,8.375,0.875,2.583,,
2016-01-16,17.913,21.391,3.478,3.958,,
2016-01-17,20.25,26.708,6.458,6.542,,
2016-01-18,27.292,38.292,11.0,7.792,,
2016-01-19,21.826,26.87,5.043,14.524,,
2016-01-20,33.417,43.292,9.875,22.125,,
2016-01-21,11.583,13.292,1.708,11.042,,
2016-01-22,12.875,15.583,2.708,13.458,,
2016-01-23,12.391,14.304,1.913,3.958,,
2016-01-24,18.542,21.542,3.0,4.792,,
2016-01-25,21.542,29.25,7.708,7.292,,
2016-01-26,25.9,32.7,6.8,8.5,,
2016-01-27,43.444,61.333,17.889,19.958,,
2016-01-28,24.125,31.125,7.0,10.375,,
2016-01-29,21.875,26.75,4.875,17.167,,
2016-01-30,20.348,32.87,12.522,11.042,,
2016-01-31,10.208,12.083,1.875,6.292,,
2016-02-01,18.917,26.417,7.5,8.542,,
2016-02-02,10.333,12.958,2.625,3.792,,
2016-02-03,14.5,18.5,4.0,5.522,,
2016-02-04,20.625,25.792,5.167,9.542,,
2016-02-05,20.917,23.167,2.25,9.042,,
2016-02-06,14.826,17.043,2.217,10.292,,
2016-02-07,12.458,14.333,1.875,12.222,,
2016-02-08,15.652,18.261,2.609,7.875,,
2016-02-09,28.875,37.25,8.375,13.792,,
2016-02-10,17.708,23.958,6.25,6.292,,
2016-02-11,8.375,9.167,0.792,4.792,,
2016-02-12,7.208,7.875,0.667,5.333,,
2016-02-13,16.0,20.348,4.348,8.958,,
2016-02-14,18.875,22.0,3.125,10.667,,
2016-02-15,20.208,25.5,5.292,11.917,,
2016-02-16,34.25,42.083,7.833,21.958,,
2016-02-17,39.708,58.25,18.542,32.042,,
2016-02-18,14.042,16.25,2.208,10.0,,
2016-02-19,8.125,8.833,0.708,5.083,,
2016-02-20,25.19,34.857,9.667,13.609,,
2016-02-21,8.208,9.5,1.292,7.917,,
2016-02-22,21.833,27.083,5.25,13.083,,
2016-02-23,21.833,31.792,9.958,7.917,,
2016-02-24,9.458,11.25,1.792,6.875,,
2016-02-25,14.667,17.125,2.458,9.75,,
2016-02-26,11.167,12.375,1.208,12.708,,
2016-02-27,15.304,17.304,2.0,9.083,,
2016-02-28,18.833,21.583,2.75,11.208,,
2016-02-29,,,,,,
2016-03-01,20.083,27.25,7.167,16.5,,
2016-03-02,23.542,31.958,8.417,15.792,,
2016-03-03,11.25,12.458,1.208,8.0,,
2016-03-04,24.875,32.083,7.208,15.75,,
2016-03-05,15.792,17.458,1.667,20.917,,
2016-03-06,22.913,34.261,11.348,23.542,,
2016-03-07,11.083,12.25,1.167,6.958,,
2016-03-08,11.182,12.5,1.318,10.391,,
2016-03-09,20.5,27.542,7.042,15.292,,
2016-03-10,15.542,17.917,2.375,13.667,,
2016-03-11,10.792,11.917,1.125,12.292,,
2016-03-12,10.042,10.833,0.792,14.708,,
2016-03-13,22.13,27.652,5.522,19.333,,
2016-03-14,11.0,11.833,0.833,17.25,,
2016-03-15,10.292,11.667,1.375,4.708,,
2016-03-16,11.5,13.042,1.542,7.583,,
2016-03-17,12.458,13.958,1.5,8.75,,
2016-03-18,13.167,15.125,1.958,16.333,,
2016-03-19,11.333,11.792,0.458,32.833,,
2016-03-20,15.087,16.087,1.0,36.417,,
2016-03-21,13.708,14.792,1.083,9.458,,
2016-03-22,10.0,10.727,0.727,16.609,,
2016-03-23,19.542,22.375,2.833,17.958,,
2016-03-24,10.417,11.625,1.208,11.25,,
2016-03-25,10.417,11.25,0.833,12.625,,
2016-03-26,8.625,9.042,0.417,9.375,,
2016-03-27,10.348,11.696,1.348,7.75,,
2016-03-28,12.25,13.5,1.25,13.25,,
2016-03-29,18.625,19.958,1.333,25.042,,
2016-03-30,17.458,21.0,3.542,30.542,,
2016-03-31,18.083,19.042,0.958,19.375,,
2016-04-01,32.833,39.167,6.333,33.292,,
2016-04-02,18.583,21.375,2.792,25.083,,
2016-04-03,8.667,9.083,0.417,12.292,,
2016-04-04,15.391,18.652,3.261,3.875,,
2016-04-05,12.708,13.708,1.0,3.792,,
2016-04-06,24.0,27.458,3.458,17.667,,
2016-04-07,21.75,24.25,2.5,8.917,,
2016-04-08,12.043,12.913,0.87,10.348,,
2016-04-09,19.667,25.0,5.333,19.75,,
2016-04-10,14.833,16.125,1.292,24.667,,
2016-04-11,7.826,8.783,0.957,14.75,,
2016-04-12,10.583,11.667,1.083,16.083,,
2016-04-13,9.333,10.0,0.667,11.917,,
2016-04-14,13.5,16.208,2.708,6.583,,
2016-04-15,10.833,11.708,0.875,11.292,,
2016-04-16,13.417,16.25,2.833,11.667,,
2016-04-17,6.625,6.917,0.292,10.25,,
2016-04-18,11.304,12.13,0.826,13.042,,
2016-04-19,10.375,11.458,1.083,13.125,,
2016-04-20,9.435,10.174,0.739,12.304,,
2016-04-21,9.083,9.625,0.542,11.875,,
2016-04-22,13.042,14.458,1.417,4.458,,
2016-04-23,23.125,27.25,4.125,14.125,,
2016-04-24,8.792,9.083,0.292,25.375,,
2016-04-25,14.957,16.391,1.435,18.5,,
2016-04-26,14.125,16.25,2.125,15.917,,
2016-04-27,10.042,10.708,0.667,10.667,,
2016-04-28,15.833,17.708,1.875,4.458,,
2016-04-29,4.917,5.375,0.458,8.792,,
2016-04-30,10.792,11.542,0.75,11.917,,
2016-05-01,8.25,8.917,0.667,16.75,,
2016-05-02,10.522,11.783,1.261,23.875,,
2016-05-03,3.167,3.25,0.083,17.292,,
2016-05-04,8.667,9.375,0.708,12.583,,
2016-05-05,9.5,9.792,0.292,12.708,,
2016-05-06,18.667,23.083,4.417,12.375,,
2016-05-07,9.25,10.125,0.875,15.958,,
2016-05-08,6.417,6.833,0.417,25.667,,
2016-05-09,8.591,9.136,0.545,14.217,,
2016-05-10,20.667,23.5,2.833,9.083,,
2016-05-11,12.25,14.167,1.917,5.625,,
2016-05-12,11.458,12.417,0.958,7.125,,
2016-05-13,12.167,13.292,1.125,14.542,,
2016-05-14,10.0,10.625,0.625,18.667,,
2016-05-15,4.833,5.167,0.333,15.875,,
2016-05-16,5.696,6.0,0.304,13.375,,
2016-05-17,9.25,9.958,0.708,6.958,,
2016-05-18,13.917,15.583,1.667,13.25,,
2016-05-19,14.208,15.667,1.458,16.583,,
2016-05-20,15.0,16.522,1.522,18.565,,
2016-05-21,12.625,13.75,1.125,19.375,,
2016-05-22,8.125,8.667,0.542,17.75,,
2016-05-23,18.826,20.304,1.478,24.458,,
2016-05-24,9.5,10.083,0.583,25.292,,
2016-05-25,8.083,8.583,0.5,21.333,,
2016-05-26,6.417,7.042,0.625,14.667,,
2016-05-27,8.417,9.333,0.917,12.042,,
2016-05-28,8.583,8.917,0.333,17.542,,
2016-05-29,6.292,6.792,0.5,21.25,,
2016-05-30,14.13,15.435,1.304,8.875,,
2016-05-31,13.417,14.542,1.125,12.125,,
2016-06-01,8.583,9.417,0.833,12.042,,
2016-06-02,8.375,9.333,0.958,6.167,,
2016-06-03,9.708,10.708,1.0,9.125,,
2016-06-04,6.833,7.292,0.458,8.75,,
2016-06-05,7.875,8.0,0.125,6.958,,
2016-06-06,7.435,8.783,1.348,9.0,,
2016-06-07,8.25,8.667,0.417,10.292,,
2016-06-08,8.8,9.5,0.7,11.957,,
2016-06-09,21.667,24.583,2.917,13.75,,
2016-06-10,9.208,10.125,0.917,6.958,,
2016-06-11,9.208,9.75,0.542,9.083,,
2016-06-12,4.292,4.5,0.208,8.583,,
2016-06-13,11.348,12.739,1.391,5.125,,
2016-06-14,9.167,10.125,0.958,6.0,,
2016-06-15,7.417,8.042,0.625,7.708,,
2016-06-16,10.5,11.125,0.625,5.417,,
2016-06-17,12.125,13.708,1.583,12.917,,
2016-06-18,8.708,9.25,0.542,16.25,,
2016-06-19,7.958,8.208,0.25,17.833,,
2016-06-20,22.478,25.217,2.739,22.167,,
2016-06-21,18.042,19.333,1.292,14.417,,
2016-06-22,13.696,15.522,1.826,16.261,,
2016-06-23,12.292,15.333,3.042,7.375,,
2016-06-24,12.0,13.292,1.292,11.167,,
2016-06-25,14.792,16.042,1.25,8.167,,
2016-06-26,7.458,8.042,0.583,12.75,,
2016-06-27,10.652,12.826,2.174,11.792,,
2016-06-28,14.125,15.542,1.417,9.833,,
2016-06-29,17.0,18.5,1.5,10.417,,
2016-06-30,35.042,42.375,7.333,22.5,,
2016-07-01,18.25,24.292,6.042,18.125,,
2016-07-02,9.375,10.833,1.458,14.917,,
2016-07-03,7.75,9.292,1.542,11.167,,
2016-07-04,11.043,13.522,2.478,8.708,,
2016-07-05,10.125,12.25,2.125,10.292,,
2016-07-06,18.333,21.125,2.792,16.083,,
2016-07-07,10.958,13.125,2.167,11.625,,
2016-07-08,15.773,19.727,3.955,19.091,,
2016-07-09,11.417,13.042,1.625,5.333,,
2016-07-10,9.708,11.083,1.375,8.833,,
2016-07-11,11.739,14.435,2.696,9.708,,
2016-07-12,23.667,26.958,3.292,18.333,,
2016-07-13,17.5,21.0,3.5,16.5,,
2016-07-14,11.958,13.583,1.625,14.125,,
2016-07-15,8.417,9.833,1.417,4.208,,
2016-07-16,7.0,7.958,0.958,8.042,,
2016-07-17,7.583,8.042,0.458,17.875,,
2016-07-18,5.826,6.478,0.652,8.708,,
2016-07-19,11.25,12.458,1.208,9.75,,
2016-07-20,9.478,10.348,0.87,17.273,,
2016-07-21,10.304,11.348,1.043,18.913,,
2016-07-22,9.167,10.292,1.125,7.083,,
2016-07-23,8.125,9.0,0.875,8.208,,
2016-07-24,8.75,9.875,1.125,15.125,,
2016-07-25,9.13,10.087,0.957,13.542,,
2016-07-26,12.708,14.125,1.417,11.083,,
2016-07-27,17.5,23.75,6.25,15.125,,
2016-07-28,8.958,10.083,1.125,6.875,,
2016-07-29,10.792,13.042,2.25,5.75,,
2016-07-30,12.042,15.292,3.25,8.917,,
2016-07-31,9.0,10.25,1.25,10.708,,
2016-08-01,12.0,14.435,2.435,15.917,,
2016-08-02,10.958,13.083,2.125,11.458,,
2016-08-03,11.375,13.125,1.75,9.167,,
2016-08-04,12.083,14.458,2.375,11.458,,
2016-08-05,10.958,12.375,1.417,12.125,,
2016-08-06,11.25,13.625,2.375,11.167,,
2016-08-07,6.292,7.458,1.167,9.417,,
2016-08-08,9.143,10.19,1.048,12.87,,
2016-08-09,7.333,8.083,0.75,12.417,,
2016-08-10,8.917,9.708,0.792,9.292,,
2016-08-11,8.75,9.583,0.833,13.375,,
2016-08-12,7.0,7.375,0.375,15.167,,
2016-08-13,6.292,6.833,0.542,10.708,,
2016-08-14,4.042,4.292,0.25,14.375,,
2016-08-15,8.13,9.0,0.87,15.292,,
2016-08-16,10.792,13.542,2.75,11.125,,
2016-08-17,9.875,10.625,0.75,15.5,,
2016-08-18,11.833,14.458,2.625,22.5,,
2016-08-19,8.565,10.957,2.391,11.609,,
2016-08-20,8.75,9.875,1.125,10.417,,
2016-08-21,5.125,6.667,1.542,3.75,,
2016-08-22,9.0,10.826,1.826,9.292,,
2016-08-23,9.0,10.208,1.208,7.5,,
2016-08-24,9.583,12.0,2.417,6.833,,
2016-08-25,6.75,7.875,1.125,4.542,,
2016-08-26,11.833,14.875,3.042,7.375,,
2016-08-27,7.833,8.708,0.875,4.708,,
2016-08-28,8.042,9.0,0.958,5.0,,
2016-08-29,14.0,18.043,4.043,8.208,,
2016-08-30,10.25,11.333,1.083,3.25,,
2016-08-31,9.875,10.583,0.708,9.458,,
2016-09-01,14.833,18.0,3.167,11.792,,
2016-09-02,7.208,7.792,0.583,12.833,,
2016-09-03,10.5,11.458,0.958,14.917,,
2016-09-04,3.75,4.167,0.417,5.667,,
2016-09-05,7.261,8.391,1.13,3.625,,
2016-09-06,10.167,11.833,1.667,4.458,,
2016-09-07,10.042,13.417,3.375,6.125,,
2016-09-08,7.75,8.833,1.083,2.208,,
2016-09-09,9.5,10.333,0.833,6.348,,
2016-09-10,,,,11.083,,
2016-09-11,,,,15.167,,
2016-09-12,,,,10.333,,
