date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,CO_mean,PM25_mean,CH4_mean,NMHC_mean,THC_mean
2015-02-18,93.0,70.41659999999999,36.0,31.2209,52.78869999999999,21.5678,0.0,1.9666000000000001,100.8,44.7,-10.8,4.638833333333333,12.7166,201.1834,16.8168,218.0
2015-02-19,96.0,76.925,54.4,36.925,64.77090000000001,27.845799999999997,0.0,3.31,126.2,78.45840000000001,20.4,5.409666666666666,18.016399999999997,201.4418,20.375,221.8168
2015-02-20,100.0,89.9334,60.2,26.3166,35.2417,8.9251,26.0,1.5,100.8,83.6084,74.0,4.0835,11.216800000000001,196.3082,15.1482,211.45659999999998
2015-02-21,100.0,69.8252,45.0,7.3652,9.317400000000001,1.9521000000000002,0.6,1.1565999999999999,95.2,66.54159999999999,30.6,2.7291666666666665,10.6752,192.71620000000001,6.9888,199.70499999999998
2015-02-22,87.2,66.79159999999999,52.2,25.1168,35.224900000000005,10.1084,0.0,1.4584,77.8,53.0582,13.0,3.8055,11.5248,197.0582,12.05,209.1084
2015-02-23,87.0,72.5584,56.2,33.9959,50.5292,16.5333,0.0,3.3832,96.2,71.75,44.8,5.061333333333334,16.9334,198.3166,16.2832,214.6002
2015-02-24,74.8,64.925,51.4,9.5041,13.3084,3.8040999999999996,0.0,1.1834,70.2,42.8584,17.2,2.632,11.35,194.125,6.2334000000000005,200.3586
2015-02-25,82.8,62.083400000000005,41.2,16.7334,24.8893,8.155899999999999,0.0,1.3082,74.4,34.8668,-0.4,2.9804999999999997,6.7732,195.0,8.0002,203.0
2015-02-26,82.2,63.88340000000001,41.0,23.6233,33.97279999999999,10.349599999999999,0.0,2.1168,84.4,41.7666,-0.4,4.270666666666667,22.3536,197.64180000000002,12.491800000000001,210.1334
2015-02-27,93.2,73.7918,48.0,26.6167,36.2626,9.645900000000001,0.0,3.225,119.8,66.9334,5.8,4.958333333333333,32.8666,199.3092,12.804400000000001,212.1136
2015-02-28,98.6,75.2248,49.8,22.2,27.043599999999998,4.8434,0.0,2.5302,146.0,92.3082,29.8,5.257000000000001,36.7584,199.76839999999999,14.2136,213.98200000000003
2015-03-01,85.4,68.0334,47.0,13.6477,18.0869,4.4393,0.2,1.1800000000000002,53.0,20.2584,-2.6,2.9981666666666666,12.513200000000001,194.80599999999998,7.3713999999999995,202.1772
2015-03-02,91.0,69.6086,49.4,29.499599999999997,43.8405,14.340800000000002,0.0,1.8492000000000002,98.0,49.5084,-1.8,4.644,18.4238,199.1842,13.8576,213.04180000000002
2015-03-03,93.0,75.975,55.6,38.9456,62.6774,23.731900000000003,0.0,3.4688000000000003,131.2,76.5166,16.6,5.4976666666666665,23.2108,200.775,17.35,218.125
2015-03-04,97.4,70.7586,35.8,42.1466,65.5817,23.435200000000002,0.0,3.6251999999999995,170.0,107.4,39.8,5.305833333333333,25.166800000000002,199.5328,17.4092,216.9424
2015-03-05,88.4,73.36659999999999,56.0,33.1837,45.249,12.0651,0.0,3.9248000000000003,190.6,147.1248,102.4,4.944333333333334,26.45,197.7106,17.6338,215.3444
2015-03-06,98.8,81.61659999999999,60.4,19.073900000000002,23.208499999999997,4.1347000000000005,0.0,1.6782,194.4,158.1248,110.4,4.111166666666667,18.450200000000002,194.3638,14.075999999999999,208.4402
2015-03-07,100.0,91.08340000000001,74.0,18.6375,28.191700000000004,9.5541,1.0,1.0416,197.0,161.5916,127.4,3.5716666666666668,11.2748,190.7416,12.958400000000001,203.7
2015-03-08,100.0,89.65,71.2,24.2268,45.866200000000006,21.6392,0.0,1.8192,186.0,138.425,106.6,4.377666666666666,19.8416,192.5808,16.7312,209.31199999999998
2015-03-09,100.0,90.0252,70.8,11.6802,16.2495,4.5693,36.6,1.0,117.8,80.63340000000001,60.4,2.984833333333333,9.9582,191.8752,6.925199999999999,198.8002
2015-03-10,76.6,63.28340000000001,51.6,9.333400000000001,13.4625,4.1293,0.0,1.0,87.8,64.8918,49.8,2.499833333333333,8.975,194.6586,6.2334000000000005,200.89180000000002
2015-03-11,83.8,67.725,48.6,11.6958,17.6536,5.9577,0.0,1.0084,93.0,58.458400000000005,31.6,2.6453333333333333,7.825,194.85819999999998,6.733199999999999,201.5918
2015-03-12,86.6,65.1084,44.4,13.2083,19.4291,6.2208,0.0,1.075,104.2,57.7334,17.6,2.9791666666666665,5.8666,195.20080000000002,8.9174,204.1182
2015-03-13,100.0,72.0668,38.8,16.734699999999997,20.2089,3.4737999999999998,9.6,1.5566,130.4,77.0166,23.4,3.257,8.4252,194.31799999999998,8.401,202.719
2015-03-14,100.0,90.6668,72.2,12.955,17.838818181818183,4.884,20.4,1.0416,76.8,61.1582,47.6,3.201166666666667,11.7834,192.08319999999998,5.4918,197.5752
2015-03-15,80.0,57.399800000000006,35.4,11.027727272727274,15.059454545454544,4.031818181818182,0.0,1.0416,115.8,74.6084,36.6,3.1071666666666666,15.416599999999999,193.4668,5.8416,199.3084
2015-03-16,90.2,66.1084,33.6,35.30309090909091,52.462181818181826,17.15909090909091,0.0,2.2666,143.2,77.0664,13.6,4.3125,11.366800000000001,197.1666,14.35,211.5166
2015-03-17,98.8,65.7166,29.8,40.17427272727273,64.11472727272728,23.940363636363635,0.0,4.058400000000001,180.6,113.35,47.4,5.186166666666667,15.8916,197.4584,17.1166,214.575
2015-03-18,100.0,77.3918,56.0,35.93418181818182,53.11590909090909,17.182000000000002,8.6,2.3916,184.0,136.4998,81.2,4.594166666666667,13.033199999999999,195.3082,16.8916,212.1998
2015-03-19,100.0,89.2998,68.0,18.716,26.681818181818183,7.965909090909091,12.4,1.5668000000000002,170.6,137.4666,96.0,3.6458333333333335,14.725,190.2412,11.359,201.60039999999998
2015-03-20,77.0,59.59159999999999,41.8,5.091363636363636,6.52609090909091,1.4347272727272726,0.0,1.0,140.0,103.133,81.8,3.166833333333333,16.2498,193.5638,7.359999999999999,200.9238
2015-03-21,74.6,52.87519999999999,34.6,5.2878181818181815,7.439363636363637,2.1516363636363636,0.0,1.0,131.4,87.4666,50.2,2.347166666666667,4.7668,192.3252,5.6668,197.9916
2015-03-22,85.0,60.3584,31.6,24.681818181818183,36.17809090909091,11.496272727272727,0.0,2.3986,154.8,89.8082,20.8,3.7848333333333333,8.1334,194.733,10.918800000000001,205.6516
2015-03-23,82.8,62.0082,26.0,23.14781818181818,33.92436363636364,10.776454545454545,0.0,1.7082000000000002,181.4,110.30819999999999,59.8,3.548666666666667,14.5084,193.73319999999998,11.1164,204.84980000000002
2015-03-24,66.8,52.3916,35.6,8.18609090909091,11.68381818181818,3.4979090909090913,0.0,1.0,107.4,81.1416,54.6,2.349,7.983199999999999,192.6334,5.7334000000000005,198.3668
2015-03-25,72.6,56.28340000000001,38.0,10.560727272727274,15.668727272727272,5.107818181818182,0.0,1.0,96.8,62.025,33.0,2.388666666666667,4.7584,193.55,6.2584,199.8084
2015-03-26,86.0,60.7666,38.2,14.500363636363636,20.761636363636363,6.261454545454546,0.0,1.2832000000000001,121.6,68.3082,12.6,3.0208333333333335,6.2918,194.3998,9.0196,203.4194
2015-03-27,94.8,71.11659999999999,38.8,13.225272727272728,16.708363636363636,3.483090909090909,1.0,1.4347999999999999,141.0,85.04159999999999,26.2,3.3334999999999995,10.6832,192.9414,9.285599999999999,202.2274
2015-03-28,94.6,79.05019999999999,56.6,22.802818181818182,30.90981818181818,8.107090909090909,0.6,1.9418,133.8,93.04159999999999,54.4,4.014,14.250200000000001,193.35840000000002,11.533199999999999,204.89180000000002
2015-03-29,92.6,66.2666,37.6,28.826727272727272,38.42045454545455,9.593818181818182,0.0,3.0740000000000003,157.4,109.3416,39.4,4.256,24.1166,193.76680000000002,11.8332,205.59980000000002
2015-03-30,91.6,70.5916,49.2,35.185545454545455,45.93572727272727,10.75,0.0,4.9166,180.6,137.6002,86.0,5.222166666666666,30.1498,195.6918,16.3334,212.025
2015-03-31,99.8,75.975,41.2,26.280363636363635,33.49990909090909,7.219636363636363,0.0,2.9,199.2,152.35,92.2,4.382833333333333,29.925,191.7416,12.466800000000001,204.20819999999998
2015-04-01,100.0,95.5918,80.2,19.424090909090907,24.590818181818182,5.166727272727273,6.0,2.2778,170.8,148.925,120.0,3.486,15.646,189.9502,9.1166,199.0666
2015-04-02,88.4,70.6332,48.0,15.886454545454546,19.397727272727273,3.511454545454545,0.0,1.66675,201.8,148.775,99.8,3.6805,10.531,192.1836,10.2334,202.41680000000002
2015-04-03,100.0,93.5666,82.8,18.700636363636363,27.132454545454546,8.431727272727272,9.6,1.19775,198.4,174.73340000000002,150.2,3.548833333333333,8.3855,188.9332,12.4168,201.35
2015-04-04,99.8,86.35,65.8,16.730999999999998,20.818272727272728,4.087090909090909,0.6,2.0315,238.2,182.02519999999998,140.4,3.632,6.20825,189.2632,11.3298,200.59359999999998
2015-04-05,100.0,99.7166,94.6,13.89318181818182,16.138545454545454,2.2449090909090907,16.2,1.02175,180.0,161.70819999999998,148.6,3.576333333333333,3.75,192.9608,14.9238,207.8846
2015-04-06,100.0,99.3416,95.4,17.049272727272726,25.280363636363635,8.231,8.4,1.0,165.6,147.7832,101.2,3.451166666666667,3.8645,192.2084,12.341800000000001,204.5502
2015-04-07,99.8,83.4332,67.4,10.382727272727273,14.743454545454545,4.360545454545455,3.2,1.0,99.8,91.125,79.4,2.4971666666666668,8.823,192.2386,6.6816,198.9206
2015-04-08,98.8,76.56700000000001,58.4,10.796727272727273,16.323272727272727,5.526363636363637,4.4,1.0,95.6,67.0082,40.0,2.4513333333333334,8.79175,193.875,6.808400000000001,200.6834
2015-04-09,91.8,71.3416,56.0,25.25372727272727,39.06436363636363,13.810545454545455,0.0,2.67,152.2,106.76680000000002,59.0,3.3635,10.84375,195.5006,12.6554,208.156
2015-04-10,100.0,96.725,85.4,20.466,26.037909090909093,5.571909090909091,21.4,1.03125,116.6,109.55819999999999,100.2,3.5416666666666665,10.64575,196.0584,13.1166,209.1748
2015-04-11,100.0,84.55,58.2,16.325636363636363,22.840818181818182,6.515090909090909,3.0,1.09375,155.0,116.4834,83.4,3.076333333333333,11.427,194.3974,11.1174,205.51500000000001
2015-04-12,94.0,69.0082,42.6,8.857727272727272,11.395272727272728,2.5376363636363637,0.0,1.02175,191.2,135.7832,69.4,2.826166666666667,9.95825,190.1894,9.218599999999999,199.408
2015-04-13,100.0,88.9834,66.2,10.768818181818181,13.333272727272726,2.5644545454545455,11.8,1.0,146.4,134.45819999999998,115.6,2.298833333333333,4.22925,188.4416,8.2332,196.6752
2015-04-14,100.0,97.35,82.2,25.494727272727275,35.07390909090909,9.57918181818182,19.4,1.2456,164.0,148.5334,117.2,3.5475,5.9585,189.6802,15.603,205.2832
2015-04-15,100.0,81.0332,62.8,22.10609090909091,29.735909090909093,7.629818181818181,1.8,2.3354,141.2,119.2834,89.6,4.381333333333333,12.18875,192.375,12.8332,205.20819999999998
2015-04-16,96.8,69.1584,43.0,31.176636363636362,40.498090909090905,9.321272727272726,0.0,5.406000000000001,196.6,156.95,100.2,4.945833333333334,31.875,193.9328,13.7386,207.6712
2015-04-17,96.6,59.416599999999995,30.0,21.958363636363636,27.95072727272727,5.992363636363636,0.0,1.8584,180.4,152.48340000000002,92.8,3.5208333333333335,19.0415,190.9076,13.301400000000001,204.2088
2015-04-18,75.8,52.84159999999999,18.0,19.697,26.503818181818186,6.806909090909091,0.0,2.3832,209.8,151.22480000000002,71.2,3.257,16.89575,189.447,10.6776,200.12460000000002
2015-04-19,99.4,86.1084,75.6,16.427,18.60472727272727,2.177909090909091,1.2,2.3478000000000003,212.0,177.875,146.8,3.7916666666666665,19.90625,193.325,13.5314,206.85639999999998
2015-04-20,100.0,97.4416,84.6,21.628818181818183,31.871181818181814,10.242363636363637,35.0,1.4332,203.6,172.64180000000002,137.4,3.8125,13.84375,190.8002,14.858600000000001,205.65839999999997
2015-04-21,98.4,79.4668,57.6,10.35609090909091,14.19690909090909,3.840909090909091,0.8,1.0,163.0,123.9,82.8,2.4395000000000002,4.948,190.20819999999998,7.0252,197.23340000000002
2015-04-22,99.6,77.6582,47.4,28.61745454545455,42.086999999999996,13.469727272727273,0.0,3.0,223.4,149.6914,71.4,3.4333333333333336,11.5845,192.8834,12.791599999999999,205.6748
2015-04-23,93.6,50.5168,26.0,35.24636363636364,45.37881818181818,10.132636363636363,0.0,3.4915999999999996,222.8,168.76659999999998,112.0,3.6455,17.935499999999998,194.26659999999998,14.4416,208.70819999999998
2015-04-24,83.4,59.566599999999994,33.8,32.223454545454544,45.344727272727276,13.121272727272727,0.0,3.1468,229.2,176.45819999999998,117.2,3.9899999999999998,20.56425,194.7584,17.3334,212.0918
2015-04-25,80.2,43.3,22.8,15.924272727272728,20.045454545454547,4.121272727272727,0.0,1.8082,236.6,176.6584,116.2,3.486,23.323,192.9588,10.4824,203.441
2015-04-26,87.2,55.0668,31.0,16.288272727272727,19.34781818181818,3.0593636363636363,0.0,2.687,233.0,176.8748,104.8,3.6181666666666668,21.5625,192.792,11.3084,204.1008
2015-04-27,98.2,75.35,41.6,24.00754545454545,31.625,7.617454545454546,0.0,4.1,251.4,200.7832,145.8,4.069333333333334,32.96875,192.40019999999998,12.6334,205.03339999999997
2015-04-28,99.8,79.5332,56.8,21.859909090909092,31.67054545454545,9.810727272727274,0.0,2.9668,236.0,198.9668,165.4,3.4250000000000003,27.14575,190.3334,11.8082,202.14180000000002
2015-04-29,96.0,79.7418,62.2,24.53781818181818,30.10981818181818,5.571909090909091,0.0,3.225,217.8,190.2418,160.6,3.1598333333333333,15.802,190.025,16.1502,206.175
2015-04-30,95.2,71.3082,42.6,18.746181818181817,24.443272727272724,5.697,0.0,2.1084,253.4,193.29180000000002,142.2,2.4010000000000002,10.0,187.9498,11.5916,199.54180000000002
2015-05-01,99.6,75.3584,45.0,21.92809090909091,28.41672727272727,6.488636363636363,0.0,2.0834,267.2,203.3416,146.2,2.9166666666666665,11.28125,187.8832,11.633199999999999,199.51659999999998
2015-05-02,97.8,75.4832,39.8,17.466,22.284,4.818090909090909,0.0,2.7752,277.2,208.1918,148.8,3.2985,15.42725,188.17860000000002,12.206,200.3844
2015-05-03,100.0,81.85,57.2,10.739090909090908,12.608818181818181,1.8693636363636363,3.8,1.8259999999999998,246.2,201.9668,163.8,2.5901666666666667,8.97925,188.43220000000002,9.7432,198.1752
2015-05-04,100.0,93.4834,56.8,10.560636363636364,13.037909090909091,2.477272727272727,4.2,1.55,230.2,192.9416,167.2,2.7015,8.625,189.4082,10.7166,200.125
2015-05-05,77.4,52.55,24.6,9.802999999999999,11.727363636363636,1.9242727272727274,0.0,1.3584,235.0,178.26659999999998,130.2,2.7291666666666665,13.125,191.95,9.5584,201.5082
2015-05-06,92.6,72.7832,44.4,12.283999999999999,14.590727272727271,2.3068181818181817,0.0,2.0418,233.8,189.2582,135.2,2.8471666666666664,14.47925,191.66680000000002,9.8168,201.48340000000002
2015-05-07,99.8,76.0832,46.4,18.779818181818182,23.76863636363636,4.988545454545454,1.2,2.9582,233.8,196.0414,157.2,2.644833333333333,12.93775,190.0,9.8522,199.85240000000002
2015-05-08,98.0,74.2666,49.4,22.435636363636362,28.28781818181818,5.8522727272727275,0.8,2.9834,250.4,198.35840000000002,142.0,3.382,16.53125,191.875,10.7918,202.6664
2015-05-09,99.6,87.4918,72.8,26.55309090909091,32.473454545454544,5.920363636363636,0.6,2.375,205.2,186.6166,155.2,3.854333333333333,17.9375,192.57940000000002,13.903,206.48200000000003
2015-05-10,90.0,59.6582,38.0,7.272636363636363,8.893272727272727,1.6205454545454545,0.0,1.113,235.4,174.51680000000002,124.0,2.5833333333333335,15.45825,192.05239999999998,7.7386,199.79059999999998
2015-05-11,91.4,65.1084,25.6,15.827727272727271,20.503272727272726,4.675272727272727,0.0,1.7916,225.8,173.3,103.4,2.6311666666666667,11.8345,192.8666,8.675,201.5416
2015-05-12,100.0,91.69980000000001,68.8,21.72290909090909,27.42809090909091,5.705090909090909,48.6,1.1488,222.2,179.2164,142.4,3.1923333333333335,11.0835,193.10819999999998,13.925,207.0332
2015-05-13,95.2,71.49159999999999,48.2,22.076636363636364,29.749000000000002,7.672181818181818,0.0,4.0212,236.4,189.2748,125.8,3.7223333333333333,21.30225,193.0082,9.9334,202.9416
2015-05-14,98.2,75.50840000000001,36.6,32.12536363636364,40.52254545454545,8.397363636363636,1.4,3.8787999999999996,245.8,196.325,166.4,4.245166666666667,22.55175,194.8884,16.464000000000002,211.35219999999998
2015-05-15,99.2,87.3584,69.6,21.651545454545456,30.23481818181818,8.583363636363636,0.2,2.425,273.2,230.5498,181.4,3.375,19.094,189.5,15.4416,204.9418
2015-05-16,100.0,92.79159999999999,74.2,13.280363636363637,17.102363636363638,3.8219090909090907,21.4,1.5,226.4,201.60840000000002,162.6,3.2291666666666665,19.08325,188.9942,9.196,198.1898
2015-05-17,98.4,60.5502,28.8,14.82218181818182,18.087090909090907,3.2648181818181814,0.0,2.339,259.6,196.8834,123.2,3.236333333333333,17.6565,192.9742,10.0442,203.0182
2015-05-18,100.0,72.1502,42.8,21.928,27.969818181818184,6.041636363636363,13.0,1.75,244.8,193.4,153.2,3.4653333333333336,17.6875,193.0834,13.1832,206.2666
2015-05-19,100.0,91.95840000000001,71.2,22.950818181818182,33.340818181818186,10.390181818181818,11.6,2.0082,259.8,212.2498,171.2,3.9421666666666666,12.4375,191.677,11.63525,203.3125
2015-05-20,100.0,78.6584,48.4,20.125,27.80663636363636,7.681909090909091,4.8,2.4002,275.2,199.1834,131.8,3.2846666666666664,17.16675,191.43775,8.59375,200.03125
2015-05-21,99.6,71.3418,49.4,18.314363636363638,24.42790909090909,6.113545454545454,0.0,2.2166,223.2,173.4666,121.8,2.814833333333333,9.41675,191.92725000000002,8.0,199.92725000000002
2015-05-22,87.6,64.625,36.4,23.95072727272727,33.54172727272727,9.591000000000001,0.0,2.825,253.2,197.7084,142.4,3.264,13.2915,193.51024999999998,10.01025,203.52075
2015-05-23,90.4,75.6,51.2,20.66672727272727,26.545454545454547,5.878727272727272,0.0,3.225,239.8,202.35,163.4,3.388833333333333,15.052,191.93325,9.452,201.3855
2015-05-24,92.6,65.82480000000001,42.6,12.268636363636363,14.434727272727274,2.165909090909091,0.0,2.6521999999999997,272.0,218.225,170.2,2.632,11.73975,190.00925,8.01825,198.0275
2015-05-25,92.6,67.8332,48.4,26.257636363636365,31.419818181818183,5.1623636363636365,0.0,4.112,271.0,221.18339999999998,162.4,3.3855000000000004,20.77925,191.573,11.6145,203.18775
2015-05-26,100.0,68.56700000000001,34.4,27.581454545454548,37.712090909090904,10.130636363636365,0.0,5.0802,285.8,232.30839999999998,181.0,3.6223333333333336,20.06875,190.177,12.02075,202.198
2015-05-27,75.0,53.40840000000001,34.4,37.19690909090909,46.11745454545455,8.920545454545454,0.0,5.558400000000001,306.4,241.39180000000002,172.2,4.0625,25.521,192.70850000000002,13.54175,206.25025
2015-05-28,83.4,60.2168,42.2,26.152272727272727,31.480181818181816,5.328181818181818,0.0,2.7582,293.6,239.98360000000002,185.4,3.313,27.17825,192.61675,14.227,206.84375
2015-05-29,86.6,65.16659999999999,42.4,15.500181818181819,19.083363636363636,3.5829999999999997,0.0,2.125,301.6,248.0166,209.6,2.590333333333333,19.90625,189.33350000000002,11.5935,200.927
2015-05-30,96.8,75.3918,56.0,23.997,29.017999999999997,5.021,0.0,5.2166,285.4,237.90839999999997,191.6,3.4515,26.448,189.12,11.121,200.24125
2015-05-31,96.6,69.5916,47.6,7.429454545454544,8.845272727272727,1.4158181818181819,0.0,1.3304,262.4,223.25,188.6,2.5,21.79175,189.6525,7.2765,196.929
2015-06-01,96.2,67.375,33.4,19.561454545454545,26.18409090909091,6.622636363636364,0.0,2.1914000000000002,284.4,228.22480000000002,162.2,2.7778333333333336,15.687750000000001,190.823,7.7605,198.58325
2015-06-02,100.0,87.2832,71.0,17.86190909090909,23.88018181818182,6.0181818181818185,0.0,2.2416,271.4,238.95,212.8,2.8556666666666666,18.677,190.17675,8.47425,198.65075000000002
2015-06-03,100.0,95.2914,74.8,21.757545454545454,28.29536363636364,6.537909090909091,51.8,2.0751999999999997,230.0,212.0082,171.6,3.0208333333333335,11.5835,190.90625,8.302,199.20825
2015-06-04,98.4,63.0164,33.0,11.837,16.519454545454547,4.6819999999999995,0.0,1.1,256.8,201.9584,145.6,2.103333333333333,7.95825,191.8715,5.98875,197.86
2015-06-05,100.0,86.7666,63.8,20.973454545454544,30.227272727272727,9.253818181818183,22.0,1.1667999999999998,182.4,156.7586,139.6,2.673666666666667,6.85425,193.60399999999998,10.979,204.58350000000002
2015-06-06,100.0,83.8,63.0,9.769181818181819,13.323727272727274,3.5543636363636364,2.2,1.125,222.0,181.41680000000002,144.2,2.222166666666667,5.0835,192.03225,6.812,198.84449999999998
2015-06-07,100.0,79.0248,54.2,9.130363636363636,11.478181818181817,2.3477272727272727,0.0,1.4436,248.8,204.2002,145.8,2.472166666666667,9.052,191.13524999999998,11.10075,202.23575
2015-06-08,100.0,90.3168,74.2,11.130272727272727,14.124636363636364,2.9944545454545453,7.4,1.0416,236.4,204.175,186.2,2.0418333333333334,7.42725,191.67725000000002,10.34375,202.02075
2015-06-09,100.0,99.3332,94.4,25.109727272727273,44.314454545454545,19.204454545454546,31.4,2.5667999999999997,224.2,203.925,183.0,3.5815,6.698,191.41575,20.122999999999998,211.539
2015-06-10,100.0,83.6916,59.4,27.306909090909087,34.74618181818182,7.439454545454546,0.0,3.3084000000000002,277.6,226.3082,171.0,3.139,11.97925,190.16675,12.375250000000001,202.54175
2015-06-11,100.0,93.0916,75.2,23.651454545454545,31.25372727272727,7.602363636363635,8.2,2.1834,238.8,213.6498,192.6,3.3846666666666665,15.177,193.51775,16.5745,210.09225
2015-06-12,100.0,94.00019999999999,76.6,22.003636363636364,29.07572727272727,7.072,4.8,2.3166,283.0,233.89180000000002,197.0,3.743,17.6145,192.198,14.0835,206.28125
2015-06-13,98.6,70.4332,43.4,18.24990909090909,21.93190909090909,3.6819090909090906,0.0,3.0332,299.4,245.33339999999998,188.2,4.340166666666667,33.41675,196.197,13.46825,209.66525000000001
2015-06-14,100.0,89.1416,75.0,14.766727272727273,17.023818181818182,2.2569090909090908,0.0,3.7824,254.0,227.7,208.2,2.8471666666666664,13.94775,189.085,9.94375,199.02925
2015-06-15,100.0,89.0832,67.6,20.613545454545456,27.25372727272727,6.640181818181818,0.0,3.1834,279.0,236.7334,199.8,3.2151666666666667,17.3645,190.22899999999998,11.66675,201.89575
2015-06-16,100.0,96.16659999999999,84.8,31.71590909090909,41.26518181818182,9.549181818181818,1.8,3.6952,249.2,230.1748,211.4,4.1385,23.97925,192.88524999999998,15.14575,208.03125
2015-06-17,100.0,86.2168,61.2,18.35609090909091,23.053,4.697,0.0,2.6084,285.0,237.875,200.8,3.0903333333333336,24.51025,191.79175,10.40625,202.19774999999998
2015-06-18,100.0,88.25,73.8,10.212,12.481,2.269,6.4,1.175,241.4,215.41660000000002,190.6,2.085,9.34375,190.8855,8.55225,199.4375
2015-06-19,100.0,96.9664,87.2,10.90890909090909,14.079454545454546,3.1703636363636365,13.6,1.05,223.0,199.8914,178.0,2.277833333333333,6.854,190.0,14.319400000000002,204.3194
2015-06-20,100.0,87.34200000000001,67.6,16.87872727272727,21.08718181818182,4.208545454545455,0.0,2.3916,264.8,229.7502,198.4,2.903,12.2085,191.29059999999998,13.2942,204.5848
2015-06-21,100.0,89.775,61.6,10.114727272727272,12.217272727272727,2.1027272727272726,9.6,1.9304000000000001,277.2,231.2832,202.6,2.7151666666666667,10.59375,191.04059999999998,11.2478,202.2886
2015-06-22,100.0,92.175,78.6,16.174272727272726,21.924363636363637,5.7500909090909085,0.0,2.225,256.8,230.52519999999998,191.6,2.854333333333333,15.3125,190.91680000000002,11.400200000000002,202.3166
2015-06-23,100.0,88.6332,71.0,20.62127272727273,26.905272727272724,6.2841818181818185,0.0,3.3082000000000003,277.4,241.3502,208.6,3.1615,23.646,192.09980000000002,13.1,205.2
2015-06-24,100.0,85.33340000000001,58.8,18.64409090909091,23.049272727272726,4.405363636363637,0.0,2.4168,296.6,246.975,205.4,3.1318333333333332,23.67725,192.35840000000002,12.3918,204.7502
2015-06-25,99.6,83.6084,62.8,18.594545454545454,23.89381818181818,5.299181818181818,0.0,3.1332,297.4,255.0166,221.6,2.7870000000000004,17.771,190.475,12.5916,203.0666
2015-06-26,100.0,98.3084,85.0,16.723454545454544,20.049272727272726,3.3257272727272724,25.8,1.1416,244.2,221.6252,211.4,2.5693333333333332,5.448,190.0666,13.3084,203.375
2015-06-27,100.0,87.05,76.4,13.439363636363636,16.973454545454544,3.5340000000000003,0.2,2.1666,251.2,232.04160000000002,204.0,2.9445,6.906000000000001,190.68040000000002,11.3844,202.06480000000002
2015-06-28,93.2,82.3416,64.6,4.521818181818182,5.921,1.399181818181818,0.0,1.034,239.0,207.04180000000002,188.0,1.6598333333333333,4.9165,188.3654,8.2308,196.596
2015-06-29,99.0,75.6082,51.8,13.708363636363636,18.07190909090909,4.363636363636363,0.0,1.8606000000000003,273.2,225.21660000000003,186.6,2.0846666666666667,6.04175,188.652,9.8272,198.4796
2015-06-30,100.0,89.6418,59.0,17.738727272727274,23.655181818181816,5.916818181818183,22.4,1.5748000000000002,263.4,221.2416,191.8,2.603,9.6725,190.1888,12.8774,203.06599999999997
2015-07-01,100.0,98.70840000000001,92.8,19.318272727272728,25.10981818181818,5.791727272727273,41.4,2.0584,264.2,231.08339999999998,193.0,3.0209999999999995,7.781000000000001,189.1168,13.866800000000001,202.98319999999998
2015-07-02,100.0,90.4834,70.4,21.284181818181818,30.295454545454547,9.011272727272727,0.0,4.2082,274.0,239.1,213.0,3.808,17.6495,192.3206,13.0638,205.3844
2015-07-03,100.0,88.4748,68.2,28.75372727272727,34.182,5.428090909090909,0.6,3.3,278.4,242.1752,212.8,3.8195,17.36475,195.1582,16.5002,211.65839999999997
2015-07-04,100.0,98.6416,91.6,21.568181818181817,26.33327272727273,4.765272727272727,14.4,3.0418,234.8,218.65,196.2,3.333166666666667,15.70825,193.1258,13.2882,206.4146
2015-07-05,100.0,91.2914,74.8,11.427,13.474363636363636,2.047454545454545,1.0,1.548,249.0,220.73319999999998,194.0,3.5626666666666664,16.677,194.7134,10.8108,205.5244
2015-07-06,100.0,96.3918,87.4,17.40909090909091,23.113636363636363,5.7046363636363635,1.6,1.0416,235.0,220.73319999999998,204.4,3.2708333333333335,13.271,195.275,12.4582,207.7334
2015-07-07,100.0,100.0,100.0,20.863545454545456,30.424181818181818,9.560727272727274,12.2,1.0416,235.8,224.65,209.8,3.7431666666666668,8.177,195.7,18.625,214.3252
2015-07-08,100.0,97.41659999999999,85.8,20.454545454545453,27.643909090909087,7.189454545454546,0.8,1.3666,282.8,249.1002,224.2,3.6318333333333332,10.979,193.01680000000002,16.5916,209.6084
2015-07-09,100.0,96.4084,83.2,25.447,36.25754545454545,10.810727272727274,0.6,3.1418,301.4,264.0918,234.8,3.41,11.802,188.76659999999998,15.3834,204.15
2015-07-10,100.0,95.8668,81.6,19.700636363636363,28.54927272727273,8.848545454545455,1.2,2.6586,307.8,269.0666,243.8,2.9166666666666665,12.57275,188.1,13.375,201.475
2015-07-11,100.0,95.75840000000001,80.8,13.772727272727273,20.72718181818182,6.954545454545454,0.0,2.7584,305.8,269.0916,245.6,2.8473333333333333,10.1565,183.363,11.193000000000001,194.55599999999998
2015-07-12,100.0,87.275,69.2,7.079,13.055272727272728,5.976363636363636,0.0,2.1826,312.6,282.2584,240.6,2.2498333333333336,7.84375,180.6218,11.3032,191.9248
