date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2015-02-16,25.264,44.638666666666666,19.375333333333334,7.146,0.958,196.261,4.125,15.739,212.0
2015-02-17,23.37233333333333,40.237,16.86466666666667,10.035499999999999,0.958,199.545,4.609,20.409,219.955
2015-02-18,32.125,54.333333333333336,22.208,14.168000000000001,1.875,199.609,5.0,19.391,219.0
2015-02-19,38.361,75.16666666666667,36.80566666666667,19.486,2.375,203.435,6.208,39.826,243.261
2015-02-20,32.763666666666666,51.847,19.083333333333332,16.403000000000002,0.583,198.043,5.958,30.783,228.826
2015-02-21,9.042,12.444333333333333,3.4026666666666667,10.555333333333333,0.875,194.913,3.75,9.522,204.435
2015-02-22,30.65233333333333,53.23166666666666,22.579666666666668,11.555333333333332,1.348,196.174,5.478,19.565,215.739
2015-02-23,30.291666666666668,57.888666666666666,27.597333333333335,13.875,2.042,196.261,5.167,19.13,215.391
2015-02-24,16.669333333333334,28.79133333333333,12.122,12.128666666666668,0.609,195.905,4.318,10.286,206.19
2015-02-25,20.055333333333333,37.389,17.333333333333332,5.041666666666667,0.542,194.87,4.042,15.435,210.304
2015-02-26,23.402666666666665,42.416666666666664,19.014,17.903000000000002,0.958,196.435,4.917,14.478,210.913
2015-02-27,26.805333333333333,36.19433333333333,9.388666666666666,29.25,2.167,198.783,6.125,20.391,219.174
2015-02-28,22.472333333333335,27.430666666666667,4.958333333333333,35.0,3.833,199.478,6.542,17.609,217.087
2015-03-01,17.930666666666667,32.24966666666666,14.319333333333333,7.861,0.375,195.478,4.625,11.087,206.565
2015-03-02,24.528333333333336,40.41733333333334,15.889000000000001,14.360999999999999,0.625,196.727,5.087,14.409,211.136
2015-03-03,35.722,71.80533333333334,36.083333333333336,23.528000000000002,1.583,201.13,6.458,28.826,229.957
2015-03-04,46.111,79.097,32.986,30.305333333333333,4.833,201.304,6.958,36.304,237.609
2015-03-05,30.888666666666666,44.90266666666667,14.014000000000001,30.458333333333332,2.833,199.174,6.458,27.13,226.304
2015-03-06,10.222,11.750333333333332,1.5276666666666667,15.277666666666667,0.792,192.13,4.417,9.478,201.609
2015-03-07,32.739,63.463666666666676,30.724666666666668,12.416333333333334,0.391,195.565,5.696,35.261,230.826
2015-03-08,25.266666666666666,70.31366666666666,45.047,20.028000000000002,0.667,203.565,5.958,43.348,246.913
2015-03-09,28.267666666666667,49.18000000000001,20.912666666666667,16.790666666666667,0.522,196.227,5.043,23.818,220.045
2015-03-10,20.861,38.888666666666666,18.027666666666665,8.472333333333333,1.0,196.13,3.875,14.261,210.391
2015-03-11,17.708333333333332,32.125,14.416666666666666,8.888666666666667,0.792,196.043,3.833,9.652,205.696
2015-03-12,16.986,25.541666666666668,8.555666666666667,6.527666666666666,1.0,195.783,4.042,12.174,207.957
2015-03-13,18.764,24.194333333333333,5.430666666666667,11.875,2.333,197.043,4.875,15.174,212.217
2015-03-14,25.942000000000004,45.086999999999996,19.145,10.333,0.217,194.739,4.739,16.783,211.522
2015-03-15,22.764,39.06966666666667,16.305666666666667,16.930333333333333,0.708,197.304,4.458,16.217,213.522
2015-03-16,41.86,77.49633333333334,35.63633333333333,18.082333333333334,4.042,200.19,6.227,31.381,231.571
2015-03-17,37.139,68.611,31.472333333333335,19.111333333333334,2.875,199.478,5.542,37.739,237.217
2015-03-18,26.166666666666668,43.43066666666667,17.264,15.166666666666666,1.208,195.957,4.417,28.565,224.522
2015-03-19,11.333333333333334,16.5,5.166666666666667,7.9303333333333335,0.0,191.0,3.833,11.87,202.87
2015-03-20,8.166666666666666,11.083333333333334,2.9166666666666665,22.527666666666665,0.25,196.348,4.875,11.913,208.261
2015-03-21,12.753666666666666,21.043333333333333,8.290000000000001,6.8196666666666665,0.739,194.522,3.652,13.348,207.87
2015-03-22,28.944666666666667,44.736333333333334,15.791666666666666,9.235999999999999,1.708,194.522,4.125,19.826,214.348
2015-03-23,33.708666666666666,57.20366666666666,23.494666666666664,23.093999999999998,2.0,200.85,5.348,30.1,230.95
2015-03-24,16.888666666666666,28.666666666666668,11.777666666666667,11.458666666666666,0.542,195.609,3.875,12.522,208.13
2015-03-25,15.541666666666666,29.333333333333332,13.791666666666666,4.708333333333333,0.292,195.0,3.667,10.652,205.652
2015-03-26,17.138666666666666,27.805666666666667,10.667000000000002,6.472,1.417,194.522,4.167,11.435,205.957
2015-03-27,16.166666666666668,20.277666666666665,4.1113333333333335,12.920333333333332,2.417,196.478,4.667,13.522,210.0
2015-03-28,24.13033333333333,38.72466666666667,14.594333333333333,15.083333333333334,1.739,195.957,4.478,14.478,210.435
2015-03-29,24.971999999999998,34.25,9.278,19.264,2.583,196.304,4.875,16.957,213.261
2015-03-30,40.264,54.15266666666667,13.889000000000001,30.625,4.875,198.13,5.917,25.13,223.261
2015-03-31,31.625,44.361,12.735999999999999,28.013666666666666,3.458,197.348,5.25,18.348,215.696
2015-04-01,33.08866666666666,48.448,15.359666666666667,22.30966666666667,0.792,195.227,6.304,27.045,222.273
2015-04-02,22.29133333333333,32.139,9.847,9.278,0.792,194.826,4.917,15.174,210.0
2015-04-03,37.69433333333333,72.333,34.638666666666666,15.805666666666667,0.5,197.957,7.167,45.043,243.0
2015-04-04,24.389,40.986333333333334,16.597333333333335,10.819666666666668,1.542,195.087,5.792,23.87,218.957
2015-04-05,16.791666666666668,21.680666666666667,4.889,6.375,0.125,192.522,5.0,14.0,206.522
2015-04-06,34.30433333333333,65.348,31.043333333333333,8.860999999999999,1.13,196.304,6.25,28.348,224.652
2015-04-07,22.569333333333333,36.75,14.180666666666667,6.972333333333334,0.417,192.913,4.125,11.522,204.435
2015-04-08,25.003666666666664,41.248333333333335,16.244666666666667,11.790333333333335,0.792,193.318,4.217,14.5,207.818
2015-04-09,29.930666666666667,52.56966666666667,22.638666666666666,16.224999999999998,4.75,195.174,5.458,18.609,213.783
2015-04-10,33.458333333333336,48.792,15.333333333333334,19.958333333333332,0.833,196.478,5.583,29.957,226.435
2015-04-11,19.722333333333335,31.388666666666666,11.667000000000002,13.735999999999999,0.583,192.87,4.75,17.391,210.261
2015-04-12,15.930666666666667,20.069333333333333,4.1386666666666665,13.472,2.208,192.739,5.083,11.696,204.435
2015-04-13,30.971333333333334,50.971000000000004,20.0,12.263666666666666,0.609,193.304,5.5,23.913,217.217
2015-04-14,33.097,66.84733333333334,33.74966666666666,9.735999999999999,0.208,196.217,5.917,35.087,231.304
2015-04-15,31.180666666666667,48.790666666666674,17.61,14.476333333333335,1.565,197.762,5.565,17.476,215.238
2015-04-16,33.153,50.02766666666667,16.875,31.5,2.708,198.478,6.375,23.217,221.696
2015-04-17,25.971999999999998,37.75,11.777666666666667,23.972333333333335,0.875,195.87,5.167,19.174,215.043
2015-04-18,24.125,32.27766666666667,8.152666666666667,20.528000000000002,2.958,195.261,5.167,18.174,213.435
2015-04-19,24.639,31.791666666666668,7.153,21.971999999999998,1.792,196.217,6.042,26.261,222.478
2015-04-20,14.159333333333334,17.550666666666668,3.3913333333333333,12.25,0.261,187.174,3.958,18.783,205.957
2015-04-21,18.666666666666668,30.111333333333334,11.444666666666668,6.250333333333333,0.458,192.087,4.208,10.565,202.652
2015-04-22,28.577333333333332,50.197,21.61966666666667,14.853333333333333,3.042,193.5,5.136,20.5,214.0
2015-04-23,34.916666666666664,53.77766666666667,18.861,19.625,3.542,193.435,4.583,16.957,210.391
2015-04-24,31.264,43.291666666666664,12.027666666666667,22.708333333333332,4.042,193.652,5.167,19.087,212.739
2015-04-25,22.264,30.111333333333334,7.847333333333334,25.069666666666667,1.708,193.826,5.0,11.522,205.348
2015-04-26,17.721999999999998,20.944666666666667,3.2223333333333333,28.805666666666667,3.667,196.0,5.625,20.217,216.217
2015-04-27,30.724666666666668,40.57966666666667,9.855333333333332,33.93066666666667,4.696,194.913,5.542,19.0,213.913
2015-04-28,26.971999999999998,36.764,9.791333333333334,33.861333333333334,3.833,194.826,5.167,23.826,218.652
2015-04-29,12.860999999999999,14.847333333333333,1.986,12.402666666666667,1.417,188.783,3.292,8.696,197.478
2015-04-30,22.83866666666667,31.459999999999997,8.621333333333334,10.168333333333333,3.304,189.696,4.458,10.87,200.565
2015-05-01,24.472333333333335,32.111333333333334,7.639,12.486333333333334,3.958,190.522,5.917,17.217,207.739
2015-05-02,18.389,23.333333333333332,4.944333333333334,12.152666666666667,2.458,190.043,4.542,13.696,203.739
2015-05-03,8.958,10.680666666666667,1.7223333333333333,8.486333333333333,2.542,187.957,3.875,9.652,197.609
2015-05-04,6.362333333333333,7.275333333333333,0.9133333333333334,5.277666666666667,0.043,186.522,3.208,8.174,194.696
2015-05-05,9.555666666666667,11.458666666666666,1.9029999999999998,14.291666666666666,0.875,191.217,3.625,7.174,198.391
2015-05-06,12.416666666666666,14.5,2.0833333333333335,15.375,2.417,191.565,4.25,10.0,201.565
2015-05-07,24.173999999999996,33.858,9.684333333333333,14.360999999999999,3.167,191.091,4.136,14.318,205.409
2015-05-08,26.069333333333333,35.597,9.527666666666667,16.750333333333334,1.667,190.739,4.042,15.13,205.87
2015-05-09,32.5,42.68033333333333,10.180333333333333,21.027666666666665,2.75,194.478,5.333,24.261,218.739
2015-05-10,10.111333333333333,12.75,2.639,15.5,0.875,192.652,4.083,8.0,200.652
2015-05-11,16.0,21.709999999999997,5.710333333333334,10.611333333333333,0.87,191.696,3.417,10.609,202.304
2015-05-12,11.444333333333333,12.833333333333334,1.389,9.375333333333332,0.292,187.696,3.292,13.565,201.261
2015-05-13,29.033666666666665,39.32,10.286333333333333,20.01733333333333,2.75,195.0,5.043,11.0,206.0
2015-05-14,33.674,44.39433333333333,10.720666666666668,25.072333333333333,3.391,195.913,5.667,26.652,222.565
2015-05-15,24.777666666666665,36.041666666666664,11.264000000000001,24.208333333333332,2.583,191.565,4.958,25.522,217.087
2015-05-16,16.639,23.972333333333335,7.333333333333333,21.291666666666668,0.292,191.261,4.75,15.739,207.0
2015-05-17,11.333333333333334,13.805666666666667,2.4723333333333333,17.75,0.792,192.435,4.125,9.652,202.087
2015-05-18,16.058,19.681,3.623333333333333,22.333333333333332,1.043,191.522,4.261,13.957,205.478
2015-05-19,28.902666666666665,50.389,21.486,10.222333333333333,0.667,191.13,5.083,22.0,213.13
2015-05-20,26.269000000000002,49.37133333333333,23.102333333333334,18.52,1.0,192.318,4.739,23.136,215.455
2015-05-21,18.236,30.333333333333332,12.097,9.528,0.833,191.783,3.833,11.826,203.609
2015-05-22,32.722,49.028,16.305666666666667,15.555666666666667,4.167,193.957,5.667,20.783,214.739
2015-05-23,32.43033333333333,41.291666666666664,8.861,22.305666666666667,6.167,194.478,6.083,25.565,220.043
2015-05-24,12.514000000000001,13.972,1.4583333333333333,12.610999999999999,3.167,191.261,3.875,9.13,200.391
2015-05-25,30.174000000000003,39.95666666666667,9.782333333333332,13.110999999999999,4.174,192.957,5.522,16.391,209.348
2015-05-26,29.430666666666667,44.125,14.694666666666668,15.944333333333333,1.375,191.522,4.208,16.913,208.435
2015-05-27,38.623,50.53633333333334,11.913000000000002,24.569333333333333,3.783,194.19,4.652,24.0,218.19
2015-05-28,20.111,22.638666666666666,2.5276666666666667,25.111333333333334,1.292,192.0,4.125,19.174,211.174
2015-05-29,35.042,51.014,15.972,23.639,4.958,190.826,5.458,19.87,210.696
2015-05-30,22.402666666666665,26.472333333333335,4.0696666666666665,28.375,2.042,193.783,5.042,19.087,212.87
2015-05-31,11.527666666666667,14.139000000000001,2.611333333333333,17.027666666666665,1.25,190.087,4.167,13.261,203.348
2015-06-01,24.522000000000002,36.30433333333333,11.782666666666666,16.153000000000002,2.13,192.957,4.0,15.652,208.609
2015-06-02,22.208333333333332,29.041666666666668,6.833000000000001,15.944333333333333,2.792,192.043,4.583,16.174,208.217
2015-06-03,23.588666666666665,36.833666666666666,13.245333333333335,14.610999999999999,1.0,190.682,4.565,17.5,208.182
2015-06-04,18.291666666666668,30.680333333333333,12.388666666666666,7.611,0.375,191.609,3.375,9.348,200.957
2015-06-05,30.180333333333333,52.513666666666666,22.333333333333332,8.778,1.417,194.261,4.917,28.043,222.304
2015-06-06,13.597,19.166666666666668,5.5696666666666665,7.666666666666667,0.542,191.435,3.5,11.304,202.739
2015-06-07,13.014000000000001,15.236333333333334,2.222,10.152666666666667,2.5,191.435,4.208,9.957,201.391
2015-06-08,15.261000000000001,21.477999999999998,6.217666666666666,7.569333333333333,0.522,189.826,3.739,14.348,204.174
2015-06-09,26.458333333333332,47.833333333333336,21.375,7.055666666666667,0.75,190.565,4.792,23.435,214.0
2015-06-10,25.493,38.898666666666664,13.405666666666667,12.372,2.13,191.136,4.391,17.773,208.909
2015-06-11,22.916666666666668,26.722333333333335,3.8056666666666668,15.263666666666666,0.75,193.652,4.625,24.13,217.783
2015-06-12,33.56933333333333,55.25,21.680666666666667,18.805666666666667,1.375,195.217,6.0,27.217,222.435
2015-06-13,24.347333333333335,29.513666666666666,5.166666666666667,33.166666666666664,2.333,199.435,5.75,19.174,218.609
2015-06-14,9.486333333333333,10.430666666666667,0.9443333333333334,17.319666666666667,1.583,191.13,4.167,11.174,202.304
2015-06-15,30.79733333333333,44.550666666666665,13.753666666666666,24.305666666666667,4.174,196.261,5.87,19.652,215.913
2015-06-16,38.778,58.736333333333334,19.958333333333332,31.596999999999998,5.333,198.217,5.667,30.957,229.174
2015-06-17,27.087,39.806666666666665,12.719666666666667,22.797,3.292,193.091,4.045,18.182,211.273
2015-06-18,13.180666666666667,14.541666666666666,1.361,9.764000000000001,0.208,190.391,1.167,15.565,205.957
2015-06-19,27.124666666666666,46.625,19.500333333333334,10.458,0.708,192.261,2.5,20.565,212.826
2015-06-20,17.902666666666665,21.958333333333332,4.055666666666666,13.167,2.375,194.043,2.25,14.261,208.304
2015-06-21,10.833,12.764000000000001,1.9303333333333335,8.083333333333334,0.917,190.696,1.583,10.565,201.261
2015-06-22,29.087,44.435,15.347999999999999,13.375,4.913,192.348,3.913,17.913,210.261
2015-06-23,25.263666666666666,35.639,10.375,17.611,3.708,192.826,2.958,23.826,216.652
2015-06-24,25.898666666666667,34.551,8.652333333333333,20.742333333333335,3.0,197.476,3.545,24.238,221.714
2015-06-25,18.903000000000002,24.0,5.097333333333333,17.166666666666668,1.5,191.818,3.625,15.955,207.773
2015-06-26,16.972333333333335,20.221999999999998,3.2496666666666667,8.958333333333334,0.0,189.522,3.583,16.087,205.609
2015-06-27,18.666666666666668,26.069666666666667,7.402666666666666,7.236,1.625,192.739,4.167,14.783,207.522
2015-06-28,6.749666666666667,9.639000000000001,2.888666666666667,3.638666666666667,0.125,188.957,3.0,9.522,198.478
2015-06-29,19.985666666666667,33.217333333333336,13.232,8.763666666666667,2.957,191.0,4.826,12.87,203.87
2015-06-30,16.944333333333333,22.041666666666668,5.097,9.889000000000001,1.667,189.783,3.542,15.478,205.261
2015-07-01,29.069333333333333,50.764,21.694333333333333,7.583333333333333,0.333,193.739,4.958,24.913,218.652
2015-07-02,32.526,55.067,22.54133333333333,16.936,3.875,199.091,5.522,25.045,224.136
2015-07-03,23.430666666666667,33.889,10.458333333333334,12.569333333333333,1.0,194.783,4.708,19.957,214.739
2015-07-04,27.805666666666667,34.75,6.9446666666666665,21.513666666666666,3.25,206.783,6.0,24.478,231.261
2015-07-05,14.916666666666666,17.069333333333333,2.1526666666666667,18.527666666666665,1.708,197.478,4.875,12.696,210.174
2015-07-06,38.942,63.00033333333334,24.058000000000003,12.889000000000001,2.565,197.391,5.348,27.826,225.217
2015-07-07,35.93066666666667,62.583666666666666,26.652666666666665,15.0,1.542,203.348,5.917,37.13,240.478
2015-07-08,42.57833333333333,80.64866666666667,38.06966666666667,19.286666666666665,3.667,202.5,6.5,46.455,248.955
2015-07-09,32.02033333333333,54.964333333333336,22.944,17.884666666666664,2.087,203.957,5.875,35.522,239.478
2015-07-10,36.416666666666664,58.77766666666667,22.361333333333334,20.456666666666667,5.708,194.957,5.5,21.391,216.348
2015-07-11,18.944333333333333,22.236,3.2916666666666665,21.569666666666667,3.417,194.478,4.917,21.043,215.522
2015-07-12,11.680666666666667,15.055333333333332,3.3753333333333333,16.986,3.5,187.522,4.292,14.174,201.696
2015-07-13,6.753333333333333,12.0,5.2459999999999996,7.430666666666667,0.87,177.826,2.125,8.435,186.261
2015-07-14,6.930666666666667,11.819666666666668,4.889,6.025666666666666,0.542,178.304,2.042,6.652,184.957
2015-07-15,10.804333333333332,17.030333333333335,6.225666666666666,5.997,1.292,181.409,2.565,13.364,194.773
2015-07-16,8.606,16.999666666666666,8.393666666666666,9.043666666666667,0.0,180.826,2.476,11.391,192.217
2015-07-17,4.294,6.1176666666666675,1.8236666666666668,11.894666666666666,0.0,180.789,2.0,7.0,187.789
2015-07-18,6.333666666666666,9.291333333333334,2.9586666666666663,9.153,0.625,181.174,2.0,6.913,188.087
2015-07-19,10.666666666666666,13.527666666666667,2.861,12.805666666666667,4.0,185.13,2.708,10.391,195.522
2015-07-20,8.116,11.406,3.2896666666666667,11.083333333333334,1.435,183.826,2.565,11.565,195.391
2015-07-21,7.695666666666667,12.043333333333335,4.347666666666666,5.391333333333333,0.583,181.13,2.0,10.0,191.13
2015-07-22,8.776666666666666,13.367333333333335,4.591,4.300333333333334,0.292,179.818,2.13,11.227,191.045
2015-07-23,22.515,43.38166666666667,20.866666666666667,7.939333333333333,2.739,185.478,4.625,21.348,206.826
2015-07-24,33.31933333333333,50.083666666666666,16.763666666666666,20.680666666666667,4.083,189.261,4.333,29.826,219.087
2015-07-25,22.596999999999998,32.166666666666664,9.569666666666667,22.652666666666665,3.208,190.739,4.042,26.217,216.957
2015-07-26,12.889000000000001,17.597333333333335,4.708333333333333,12.875,1.625,187.478,3.208,14.826,202.304
2015-07-27,18.564999999999998,25.435000000000002,6.8693333333333335,15.514000000000001,2.391,185.043,4.652,17.87,202.913
2015-07-28,16.263666666666666,29.847333333333335,13.583333333333334,13.833333333333334,0.375,184.087,4.25,14.609,198.696
2015-07-29,21.722333333333335,35.44433333333333,13.722,19.875,0.708,192.0,4.917,15.667,207.667
2015-07-30,22.291666666666668,34.30566666666667,12.014000000000001,27.736,1.25,194.783,5.333,21.913,216.696
2015-07-31,26.597333333333335,40.24966666666666,13.653,29.75,3.19,192.522,5.167,19.87,212.391
2015-08-01,21.375,27.875,6.5,35.083333333333336,2.917,193.609,5.333,21.739,215.348
2015-08-02,11.610999999999999,12.680666666666667,1.0696666666666668,42.736,2.958,192.174,5.75,16.391,208.565
2015-08-03,19.260666666666665,22.536333333333335,3.2753333333333337,36.041666666666664,3.348,188.13,5.696,16.087,204.217
2015-08-04,16.430666666666667,20.346999999999998,3.9163333333333337,28.680333333333333,2.208,187.609,4.625,15.217,202.826
2015-08-05,14.583333333333334,21.777666666666665,7.1946666666666665,12.208333333333334,1.25,184.609,4.125,14.826,199.435
2015-08-06,15.561666666666667,32.68666666666667,17.125,7.400333333333333,1.792,184.182,3.391,16.955,201.136
2015-08-07,22.75,32.403,9.652666666666667,14.708333333333334,1.083,188.478,3.958,21.739,210.217
2015-08-08,20.055333333333333,26.305666666666667,6.25,22.402666666666665,2.708,190.522,4.583,22.565,213.087
2015-08-09,10.388666666666667,11.666666666666666,1.2776666666666667,19.639,2.167,187.652,4.292,9.87,197.522
2015-08-10,21.391000000000002,28.985666666666663,7.594,17.041666666666668,2.913,188.304,4.391,14.348,202.652
2015-08-11,19.569333333333333,32.028,12.457999999999998,15.291666666666666,0.958,189.13,4.375,16.87,206.0
2015-08-12,20.195666666666668,25.754,5.558333333333334,20.075999999999997,1.667,192.476,4.652,16.857,209.333
2015-08-13,15.541666666666666,20.277666666666665,4.736,14.152666666666667,0.167,190.304,5.0,19.348,209.652
2015-08-14,12.638666666666666,17.152666666666665,4.5136666666666665,10.930666666666667,1.083,191.391,4.667,13.304,204.696
2015-08-15,10.5,12.527666666666667,2.0276666666666667,11.847333333333333,1.083,188.957,3.917,10.13,199.087
2015-08-16,10.180333333333333,11.514000000000001,1.3333333333333333,17.180666666666667,2.583,191.391,5.0,10.957,202.348
2015-08-17,11.623,16.173666666666666,4.550666666666666,6.208333333333333,0.304,183.87,3.391,13.043,196.913
2015-08-18,28.221999999999998,42.52766666666667,14.305666666666667,6.771666666666667,2.75,190.957,4.375,19.174,210.13
2015-08-19,30.277666666666665,48.52866666666667,18.251,12.319333333333333,3.333,192.636,5.261,20.227,212.864
2015-08-20,29.875,48.291666666666664,18.416666666666668,12.014000000000001,1.875,193.261,6.25,27.87,221.13
2015-08-21,27.569666666666667,38.861,11.291666666666666,14.125,2.417,191.652,5.0,28.913,220.565
2015-08-22,12.805666666666667,19.472333333333335,6.666666666666667,9.791666666666666,0.958,187.87,3.917,17.435,205.304
2015-08-23,10.458333333333334,13.291666666666666,2.833,7.736,0.75,189.957,3.958,10.174,200.13
2015-08-24,22.188666666666666,33.63766666666667,11.449333333333334,9.652666666666667,2.478,190.261,5.13,15.13,205.391
2015-08-25,8.180666666666667,9.875,1.6943333333333335,5.972333333333334,0.417,186.783,3.292,10.391,197.174
2015-08-26,14.902333333333333,22.296333333333333,7.394000000000001,7.7203333333333335,0.542,188.476,3.727,15.81,204.286
2015-08-27,22.392,35.57366666666667,13.181666666666667,9.475666666666667,1.522,191.174,4.083,17.13,208.304
2015-08-28,25.111,37.903,12.791666666666666,14.555666666666667,1.708,194.696,4.458,25.043,219.739
2015-08-29,18.986,23.486,4.5,12.013666666666666,2.167,191.826,4.5,14.609,206.435
2015-08-30,7.555666666666667,9.722,2.1666666666666665,5.916666666666667,0.292,186.783,3.292,10.522,197.304
2015-08-31,27.087,44.59433333333333,17.507333333333335,9.180666666666667,1.043,194.565,5.435,24.652,219.217
2015-09-01,13.235999999999999,19.236333333333334,6.0,6.514,0.083,189.174,4.083,17.652,206.826
2015-09-02,21.329666666666668,38.58733333333333,17.258,9.442666666666666,1.333,193.909,4.565,19.545,213.455
2015-09-03,29.041666666666668,47.375,18.333333333333332,13.083333333333334,1.25,195.783,5.333,26.043,221.826
2015-09-04,26.430666666666667,48.72233333333333,22.291666666666668,15.5,1.417,200.217,5.5,28.043,228.261
2015-09-05,22.458,29.041666666666668,6.583333333333333,15.583333333333334,3.208,197.609,5.75,19.304,216.913
2015-09-06,7.986,9.055666666666667,1.0696666666666668,12.097,0.167,194.87,4.208,13.609,208.478
2015-09-07,30.709999999999997,55.11600000000001,24.405666666666665,9.777666666666667,0.913,199.957,6.087,31.957,231.913
2015-09-08,26.916666666666668,48.583333333333336,21.666666666666668,7.764,0.208,198.652,5.583,28.217,226.87
2015-09-09,19.06533333333333,26.925,7.859666666666667,4.995,0.043,188.955,3.652,15.545,204.5
2015-09-10,19.527666666666665,36.639,17.111,5.389,0.208,192.435,4.167,17.174,209.609
2015-09-11,17.319333333333333,30.291666666666668,12.972333333333333,7.625,0.333,192.565,3.833,14.174,206.739
2015-09-12,20.875,27.986,7.111,14.444333333333333,3.875,197.13,6.25,17.87,215.0
2015-09-13,11.388666666666666,14.569666666666668,3.1803333333333335,13.680666666666667,1.292,195.913,4.917,15.522,211.435
2015-09-14,24.724666666666668,37.826,13.101333333333335,7.194333333333333,1.348,195.304,4.217,12.478,207.783
2015-09-15,29.555666666666667,41.403,11.847333333333333,15.333333333333334,4.292,196.087,5.542,20.739,216.826
2015-09-16,26.471999999999998,35.397333333333336,8.924999999999999,18.026,1.75,196.368,4.739,24.0,220.368
2015-09-17,28.014,51.597,23.583333333333332,13.166666666666666,0.125,195.043,5.542,28.391,223.435
2015-09-18,24.458333333333332,42.27766666666667,17.819333333333333,9.445333333333332,0.667,193.304,4.583,21.783,215.087
2015-09-19,15.125333333333336,22.889,7.7636666666666665,3.529666666666667,0.458,190.565,4.042,15.696,206.261
2015-09-20,10.805333333333332,13.847,3.0416666666666665,10.918999999999999,1.167,191.13,3.875,11.348,202.478
2015-09-21,21.86966666666667,30.782666666666668,8.913333333333332,12.079333333333333,3.826,194.435,5.348,19.913,214.348
2015-09-22,18.680666666666667,24.333333333333332,5.652666666666666,19.125,2.625,193.739,4.458,17.739,211.478
2015-09-23,12.5,13.653,1.1526666666666667,13.541666666666666,1.0,191.957,3.875,12.696,204.652
2015-09-24,18.79133333333333,22.041666666666668,3.25,13.583666666666666,0.667,193.826,4.458,22.609,216.435
2015-09-25,28.018,49.276,21.257666666666665,9.273000000000001,0.304,192.87,5.333,27.913,220.783
2015-09-26,21.458333333333332,29.611,8.152666666666667,9.944666666666667,1.375,193.13,4.583,22.087,215.217
2015-09-27,16.611,22.708333333333332,6.097333333333334,12.472333333333333,1.292,193.043,4.542,20.609,213.652
2015-09-28,22.927666666666667,39.202666666666666,16.275333333333332,12.333333333333334,0.826,192.826,4.0,18.913,211.739
2015-09-29,21.66633333333333,36.55566666666667,14.889000000000001,11.416666666666666,0.583,193.056,3.625,16.5,209.556
2015-09-30,26.614,36.72533333333333,10.110999999999999,11.311333333333332,1.375,198.778,4.364,20.944,219.722
2015-10-01,27.152666666666665,51.042,23.888666666666666,13.708666666666666,0.5,195.609,5.083,30.87,226.478
2015-10-02,19.944333333333333,33.59733333333333,13.652666666666667,8.847333333333333,0.292,194.826,5.125,18.739,213.565
2015-10-03,21.805333333333333,37.55566666666667,15.75,12.569333333333333,1.042,196.348,5.25,24.304,220.652
2015-10-04,15.430666666666667,19.625,4.1946666666666665,17.0,1.0,197.0,4.917,15.87,212.87
2015-10-05,32.42033333333333,55.10166666666667,22.68133333333333,12.083333333333334,1.652,195.826,5.0,24.261,220.087
2015-10-06,26.83366666666667,51.68066666666667,24.846999999999998,14.985999999999999,1.292,196.0,5.125,27.696,223.696
2015-10-07,20.116333333333333,33.70433333333333,13.587666666666669,9.713333333333333,1.0,192.318,4.174,15.682,208.0
2015-10-08,19.083333333333332,32.291666666666664,13.208333333333334,11.930666666666667,0.625,191.87,4.208,12.174,204.043
2015-10-09,34.5,49.928,15.427999999999999,31.555333333333333,1.13,197.652,5.833,25.696,223.348
2015-10-10,29.625,44.93066666666667,15.305666666666667,36.291666666666664,1.333,200.565,6.667,35.609,236.174
2015-10-11,15.5,18.889,3.389,12.833333333333334,1.208,194.435,5.5,19.391,213.826
2015-10-12,22.36266666666667,36.348000000000006,13.985333333333335,15.0,1.043,197.913,5.783,22.13,220.043
2015-10-13,22.361,44.792,22.430666666666667,12.125,0.75,196.783,4.917,23.391,220.174
2015-10-14,25.514333333333337,43.67633333333333,18.162000000000003,10.474666666666666,1.042,194.182,4.609,20.318,214.5
2015-10-15,38.69433333333333,58.972,20.277666666666665,17.583333333333332,2.833,196.304,5.958,26.739,223.043
2015-10-16,40.09733333333333,68.042,27.944666666666667,19.805333333333333,2.333,198.739,6.333,33.435,232.174
2015-10-17,28.111,41.416666666666664,13.305333333333332,16.930333333333333,2.417,194.478,6.542,22.522,217.0
2015-10-18,20.889,26.278000000000002,5.3886666666666665,17.472333333333335,2.125,194.957,5.75,22.87,217.826
2015-10-19,29.043666666666667,40.95666666666667,11.913000000000002,18.166666666666668,2.0,194.435,4.783,21.087,215.522
2015-10-20,33.611,50.041666666666664,16.430666666666667,28.346999999999998,2.708,198.739,5.625,31.609,230.348
2015-10-21,29.103333333333335,37.56933333333333,8.466,31.790333333333333,2.583,197.273,5.727,24.0,221.273
2015-10-22,28.694333333333333,43.93066666666667,15.236333333333334,28.861,1.458,198.565,5.833,25.957,224.522
2015-10-23,29.583333333333332,40.653,11.069666666666668,21.153000000000002,2.667,196.087,6.042,22.087,218.174
2015-10-24,22.416666666666668,28.819333333333333,6.402666666666666,32.31933333333333,2.333,199.043,6.25,23.348,222.391
2015-10-25,8.166666666666666,11.180666666666667,3.013666666666667,9.778,0.792,193.087,4.083,8.13,201.217
