date,NO2_mean,NOX_mean,NO_mean,SPM_mean,SO2_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2011-11-23,19.545,30.346,10.801,11.125,2.445,192.875,5.625,20.542,213.417
2011-11-24,15.792,23.282,7.49,10.242,2.292,191.391,4.625,17.478,208.87
2011-11-25,22.458,38.788,16.33,8.537,2.208,195.292,5.087,28.75,224.042
2011-11-26,22.166,39.812,17.646,11.168,2.222,199.917,6.208,30.208,230.125
2011-11-27,18.125,28.771,10.646,12.582,2.333,199.542,5.542,33.083,232.625
2011-11-28,28.439,56.284,27.845,20.8,2.57,198.458,7.0,31.542,230.0
2011-11-29,27.177,50.406,23.229,19.008,3.07,195.0,6.708,39.583,234.583
2011-11-30,22.944,38.83,15.885,19.023,3.403,193.417,5.292,28.0,221.417
2011-12-01,22.588,31.777,9.189,7.582,1.87,193.333,4.348,16.429,209.762
2011-12-02,18.98,26.526,7.546,5.123,1.639,193.458,3.696,14.458,207.917
2011-12-03,16.677,28.188,11.51,7.713,1.542,191.292,5.0,27.917,219.208
2011-12-04,14.479,21.604,7.125,7.034,2.125,191.125,4.25,19.208,210.333
2011-12-05,23.246,39.443,16.197,7.533,2.153,196.958,5.083,25.125,222.083
2011-12-06,32.969,51.438,18.468,7.967,1.833,196.5,4.958,20.667,217.167
2011-12-07,25.972,40.358,14.387,12.35,2.056,194.833,4.833,23.667,218.5
2011-12-08,23.51,40.708,17.198,11.883,1.903,194.261,5.542,22.913,217.174
2011-12-09,22.974,37.13,14.156,5.715,1.764,197.708,4.696,19.292,217.0
2011-12-10,15.458,27.26,11.802,6.35,2.194,198.958,4.0,20.333,219.292
2011-12-11,18.116,24.641,6.525,10.217,2.528,196.833,4.042,22.5,219.333
2011-12-12,23.625,39.854,16.23,11.133,2.736,198.0,4.833,31.5,229.5
2011-12-13,27.969,48.74,20.771,10.475,2.833,200.208,5.125,24.542,224.75
2011-12-14,31.528,51.971,20.442,12.933,2.903,197.5,4.5,22.375,219.875
2011-12-15,24.775,45.309,20.534,16.088,2.754,194.773,5.217,27.5,222.273
2011-12-16,15.508,25.211,9.703,8.575,2.431,193.792,3.261,19.083,212.875
2011-12-17,20.094,32.625,12.531,6.775,2.531,198.917,4.417,28.833,227.75
2011-12-18,17.677,27.771,10.094,8.417,2.604,199.458,4.417,23.792,223.25
2011-12-19,26.544,45.208,18.664,9.425,2.729,198.125,4.792,26.958,225.083
2011-12-20,26.875,47.344,20.469,8.617,2.938,198.0,4.333,21.833,219.833
2011-12-21,33.371,57.138,23.766,10.092,3.167,198.542,4.458,26.333,224.875
2011-12-22,31.708,55.364,23.656,22.417,3.417,196.913,5.833,31.217,228.13
2011-12-23,26.478,46.188,19.71,12.758,2.875,199.167,7.304,28.167,227.333
2011-12-24,19.125,30.052,10.927,8.117,2.667,195.583,5.208,29.333,224.917
2011-12-25,14.27,20.885,6.615,5.992,2.458,197.5,5.042,20.917,218.417
2011-12-26,25.806,37.445,11.639,5.983,2.5,195.958,4.625,19.875,215.833
2011-12-27,27.552,46.24,18.687,8.575,4.292,200.917,6.208,25.542,226.458
2011-12-28,30.689,50.212,19.523,10.583,4.458,199.333,6.833,25.458,224.792
2011-12-29,30.927,42.49,11.562,15.817,4.083,196.826,5.917,24.783,221.609
2011-12-30,20.508,30.283,9.776,10.2,3.75,197.542,5.391,21.75,219.292
2011-12-31,14.834,19.812,4.979,7.333,3.583,195.167,4.417,17.667,212.833
2012-01-01,5.01,7.042,2.031,6.805,2.292,194.083,2.417,7.875,201.958
2012-01-02,3.08,4.951,1.871,16.986,3.167,193.083,2.583,7.958,201.042
2012-01-03,4.69,6.567,1.878,7.67,2.36,192.609,2.435,6.261,198.87
2012-01-04,11.908,16.912,5.004,6.258,2.458,197.0,4.13,13.833,210.833
2012-01-05,14.125,20.219,6.094,8.5,2.75,196.792,4.625,15.625,212.417
2012-01-06,14.052,19.354,5.302,9.542,2.708,197.13,4.417,17.565,214.696
2012-01-07,21.012,35.193,14.181,12.188,3.167,197.292,5.667,21.25,218.542
2012-01-08,21.906,36.24,14.334,15.468,3.021,194.348,5.875,23.13,217.478
2012-01-09,23.787,40.476,16.69,18.032,3.521,195.708,6.792,26.375,222.083
2012-01-10,22.177,35.167,12.99,12.812,3.23,195.333,4.833,18.917,214.25
2012-01-11,21.575,35.451,13.876,11.052,3.479,196.292,5.391,23.0,219.292
2012-01-12,13.292,22.323,9.031,12.5,3.02,193.792,4.5,19.958,213.75
2012-01-13,17.313,22.472,5.158,16.812,3.916,194.913,4.417,16.696,211.609
2012-01-14,9.742,12.23,2.488,8.188,1.979,192.5,3.25,10.0,202.5
2012-01-15,16.424,23.72,7.296,9.854,2.312,194.5,4.792,21.2,215.7
2012-01-16,23.184,37.862,14.678,12.625,2.666,197.867,5.125,17.133,215.0
2012-01-17,22.49,43.886,21.396,15.229,2.875,202.125,6.042,23.25,225.375
2012-01-18,18.824,30.141,11.317,9.194,2.37,198.522,5.045,19.826,218.348
2012-01-19,17.823,27.375,9.552,9.084,2.979,198.75,4.667,15.292,214.042
2012-01-20,15.5,21.416,5.916,10.208,2.896,198.087,4.792,19.826,217.913
2012-01-21,22.584,35.213,12.63,13.427,3.271,198.5,5.792,22.042,220.542
2012-01-22,24.604,38.51,13.906,18.323,2.354,193.5,5.792,21.042,214.542
2012-01-23,20.769,30.406,9.637,10.5,2.438,192.75,3.917,11.917,204.667
2012-01-24,15.677,24.573,8.896,10.188,2.458,191.375,3.75,14.292,205.667
2012-01-25,7.956,12.675,4.719,12.444,2.625,189.875,2.739,18.292,208.167
2012-01-26,5.979,9.479,3.5,6.271,1.896,190.833,2.125,11.75,202.583
2012-01-27,12.948,17.646,4.698,6.875,2.479,196.696,3.417,13.522,210.217
2012-01-28,23.272,33.505,10.232,8.364,3.271,196.5,4.083,14.5,211.0
2012-01-29,28.948,41.51,12.562,8.687,3.354,196.25,4.0,17.042,213.292
2012-01-30,30.354,45.62,15.266,11.021,3.375,196.667,4.167,21.292,217.958
2012-01-31,32.229,41.354,9.125,13.156,3.479,196.25,4.042,15.417,211.667
2012-02-01,28.94,40.035,11.095,23.444,3.478,195.174,3.273,18.0,213.174
2012-02-02,13.834,18.636,4.802,20.028,2.73,192.2,1.375,32.6,224.8
2012-02-03,27.656,32.114,4.458,11.889,3.667,,2.417,,
2012-02-04,20.973,27.352,6.378,12.833,2.208,,2.042,,
2012-02-05,26.156,39.219,13.062,17.014,2.708,199.0,3.208,19.0,218.0
2012-02-06,16.94,22.369,5.429,10.417,1.771,197.583,1.917,12.417,210.0
2012-02-07,13.667,21.344,7.677,14.486,2.52,197.75,1.833,16.792,214.542
2012-02-08,13.483,19.64,6.158,8.625,2.5,198.458,1.091,9.833,208.292
2012-02-09,16.677,23.74,7.062,10.153,2.979,201.174,1.042,14.522,215.696
2012-02-10,12.427,16.312,3.886,11.375,2.646,200.708,1.0,12.375,213.083
2012-02-11,14.112,18.359,4.246,15.986,2.875,202.708,1.167,14.5,217.208
2012-02-12,20.46,29.99,9.53,17.542,3.167,197.957,3.455,13.957,211.913
2012-02-13,22.073,30.954,8.881,14.653,2.792,194.75,4.417,14.5,209.25
2012-02-14,20.422,28.857,8.435,11.889,2.896,195.348,4.125,15.0,210.348
2012-02-15,26.766,46.285,19.519,18.528,2.396,195.739,4.75,22.522,218.261
2012-02-16,13.573,19.646,6.072,11.284,2.391,193.13,2.826,10.13,203.261
2012-02-17,11.771,16.948,5.177,10.681,2.604,197.083,3.125,14.458,211.542
2012-02-18,29.353,45.376,16.024,16.028,2.062,196.542,4.833,24.875,221.417
2012-02-19,27.094,37.167,10.073,13.305,1.896,196.043,3.625,14.348,210.391
2012-02-20,21.786,29.77,7.983,13.556,2.688,195.875,2.917,13.083,208.958
2012-02-21,22.708,32.427,9.719,10.278,2.77,196.417,2.417,14.208,210.625
2012-02-22,16.556,25.566,9.011,13.722,3.0,196.875,1.87,23.583,220.458
2012-02-23,16.708,20.865,4.156,17.542,3.25,195.542,1.667,9.75,205.292
2012-02-24,8.531,11.312,2.781,10.361,2.375,196.042,1.125,10.25,206.292
2012-02-25,16.108,22.103,5.994,8.694,3.042,197.25,1.292,12.458,209.708
2012-02-26,22.281,34.521,12.24,13.708,3.625,196.435,2.125,15.348,211.783
2012-02-27,22.698,32.048,9.35,19.75,2.312,193.375,2.5,15.083,208.458
2012-02-28,21.375,33.25,11.875,20.958,3.334,195.167,2.5,20.042,215.208
2012-02-29,,,,,,,,,
2012-03-01,15.709,26.03,10.321,18.125,2.812,191.375,,26.375,217.75
2012-03-02,10.726,14.9,4.173,17.431,3.152,190.565,,9.304,199.87
2012-03-03,11.969,15.698,3.729,12.023,2.812,194.75,,10.25,205.0
2012-03-04,21.236,27.887,6.65,17.061,3.167,193.125,,10.167,203.292
2012-03-05,18.584,27.844,9.26,17.639,3.084,195.565,,16.261,211.826
2012-03-06,18.357,26.855,8.497,21.639,3.583,195.0,,16.167,211.167
2012-03-07,17.292,24.677,7.386,31.597,4.75,194.833,,20.625,215.458
2012-03-08,13.518,17.76,4.242,40.597,5.021,190.542,,17.75,208.292
2012-03-09,17.224,20.07,2.846,52.361,6.146,192.0,,14.75,206.75
2012-03-10,10.584,13.104,2.521,44.833,4.416,191.083,,16.75,207.833
2012-03-11,15.7,21.786,6.085,17.125,3.125,193.625,,20.417,214.042
2012-03-12,13.844,20.271,6.427,18.26,3.125,193.304,,16.957,210.261
2012-03-13,11.142,15.391,4.249,24.094,3.458,188.583,,11.667,200.25
2012-03-14,13.607,17.1,3.492,16.531,2.666,192.708,,9.417,202.125
2012-03-15,16.488,21.81,5.322,19.654,3.625,196.25,,15.917,212.167
2012-03-16,14.417,20.188,5.771,19.612,3.666,193.875,,29.25,223.125
2012-03-17,12.494,16.125,3.631,29.7,3.761,196.455,,14.864,211.318
2012-03-18,10.747,16.663,5.916,42.584,3.375,190.476,,17.667,208.143
2012-03-19,15.319,19.75,4.43,26.886,5.208,189.375,,18.792,208.167
2012-03-20,13.874,18.569,4.695,31.469,4.292,192.625,,16.417,209.042
2012-03-21,12.698,16.5,3.802,13.51,4.208,191.565,,10.174,201.739
2012-03-22,13.735,19.102,5.368,15.906,3.875,191.542,,19.708,211.25
2012-03-23,17.906,21.032,3.125,22.979,4.416,191.958,,12.625,204.583
2012-03-24,13.292,16.687,3.396,30.844,4.062,195.739,,17.174,212.913
2012-03-25,19.878,24.85,4.972,38.856,3.729,195.25,,15.042,210.292
2012-03-26,14.563,20.521,5.959,15.583,3.712,195.75,,11.958,207.708
2012-03-27,18.717,24.746,6.029,17.562,3.396,195.958,,12.417,208.375
2012-03-28,18.344,25.969,7.625,18.552,4.438,192.458,,17.958,210.417
2012-03-29,16.321,23.329,7.008,20.368,4.438,191.917,,21.083,213.0
2012-03-30,13.708,16.719,3.01,24.486,3.604,195.375,,11.542,206.917
2012-03-31,12.385,14.771,2.385,19.275,3.479,194.0,,15.13,209.13
2012-04-01,10.903,14.764,3.861,11.667,2.708,194.167,3.25,13.208,207.375
2012-04-02,20.578,30.597,10.019,12.4,3.362,197.5,3.87,21.727,219.227
2012-04-03,15.688,22.719,7.032,15.131,2.875,190.708,3.292,19.458,210.167
2012-04-04,9.17,13.616,4.445,10.266,3.25,189.292,2.75,9.625,198.917
2012-04-05,12.908,17.898,4.99,21.803,5.458,189.667,3.417,18.167,207.833
2012-04-06,14.339,20.276,5.938,13.958,3.625,190.292,3.609,16.458,206.75
2012-04-07,15.573,18.698,3.125,10.533,3.195,191.958,3.25,13.208,205.167
2012-04-08,14.521,18.052,3.531,14.517,3.833,193.958,4.167,17.75,211.708
2012-04-09,21.206,28.476,7.27,26.7,5.291,193.13,4.625,19.174,212.304
2012-04-10,28.52,38.613,10.094,32.167,4.917,193.917,4.958,18.167,212.083
2012-04-11,30.814,41.786,10.972,22.625,2.861,188.542,4.708,24.042,212.583
2012-04-12,28.458,44.764,16.306,16.517,4.806,187.208,4.583,22.625,209.833
2012-04-13,37.969,48.871,10.903,24.692,5.319,188.609,3.652,22.435,211.043
2012-04-14,19.514,24.639,5.125,9.758,2.389,188.708,4.25,12.792,201.5
2012-04-15,18.319,23.347,5.028,12.424,2.778,191.667,4.042,13.833,205.5
2012-04-16,25.962,35.41,9.448,20.235,3.699,194.826,4.625,22.913,217.739
2012-04-17,27.188,37.069,9.88,15.821,3.653,192.591,3.636,15.318,207.909
2012-04-18,24.656,35.004,10.347,17.158,3.847,194.458,4.125,18.542,213.0
2012-04-19,25.403,34.805,9.403,17.808,4.347,192.042,3.917,14.292,206.333
2012-04-20,29.937,37.976,8.039,16.558,3.639,193.333,4.826,16.042,209.375
2012-04-21,24.208,30.111,5.903,19.425,4.194,193.708,4.583,15.625,209.333
2012-04-22,17.236,20.541,3.306,10.933,3.014,191.917,3.375,10.25,202.167
2012-04-23,21.043,28.596,7.552,7.608,2.443,189.391,3.75,13.826,203.217
2012-04-24,30.706,48.681,17.975,15.092,4.639,188.833,3.917,22.542,211.375
2012-04-25,33.269,47.091,13.822,27.0,5.014,189.125,5.0,14.083,203.208
2012-04-26,25.625,37.222,11.597,25.233,3.097,190.625,4.917,35.625,226.25
2012-04-27,27.858,41.714,13.856,13.409,3.805,188.208,6.304,17.292,205.5
2012-04-28,22.786,36.054,13.268,16.158,4.944,189.042,5.375,23.625,212.667
2012-04-29,16.564,25.541,8.977,22.0,5.069,188.333,4.875,16.333,204.667
2012-04-30,16.418,24.923,8.505,17.75,4.042,189.913,4.625,13.478,203.391
2012-05-01,13.236,17.875,4.639,14.525,3.333,186.417,3.042,8.542,194.958
2012-05-02,13.208,15.959,2.752,7.808,2.305,185.833,2.958,7.333,193.167
2012-05-03,14.819,21.542,6.722,8.192,2.625,184.455,4.458,23.409,207.864
2012-05-04,15.171,24.041,8.87,11.859,3.927,187.091,4.136,13.364,200.455
2012-05-05,14.35,20.057,5.707,13.861,5.0,186.708,3.333,15.083,201.792
2012-05-06,15.199,19.805,4.606,24.034,4.139,188.625,3.833,11.292,199.917
2012-05-07,20.216,27.934,7.718,19.012,4.472,192.043,3.75,14.261,206.304
2012-05-08,24.069,32.278,8.208,32.367,5.125,193.75,4.75,17.375,211.125
2012-05-09,28.864,39.014,10.149,42.783,4.708,194.542,6.083,23.667,218.208
2012-05-10,24.711,32.412,7.702,24.542,4.055,191.792,4.917,14.417,206.208
2012-05-11,20.172,28.097,7.925,13.433,3.986,191.292,4.391,22.625,213.917
2012-05-12,17.79,24.141,6.351,12.2,3.445,191.708,4.542,13.667,205.375
2012-05-13,13.105,17.556,4.452,13.792,3.667,191.625,4.458,17.5,209.125
2012-05-14,14.432,20.197,5.765,14.546,4.319,189.348,3.125,12.783,202.13
2012-05-15,23.305,31.472,8.167,13.475,2.639,188.333,3.958,14.167,202.5
2012-05-16,22.31,31.375,9.065,17.142,4.056,187.083,4.125,20.542,207.625
2012-05-17,18.947,27.631,8.684,26.825,4.625,189.818,4.958,17.955,207.773
2012-05-18,18.644,24.135,5.491,19.056,4.107,189.158,4.952,10.526,199.684
2012-05-19,16.234,21.819,5.586,21.308,4.861,194.875,4.75,17.708,212.583
2012-05-20,12.605,15.472,2.867,16.142,4.514,193.125,4.667,9.625,202.75
2012-05-21,21.591,25.55,3.959,17.698,4.563,191.522,3.833,9.435,200.957
2012-05-22,11.208,14.833,3.625,8.633,2.972,188.714,2.958,7.762,196.476
2012-05-23,15.105,21.013,5.908,15.792,4.056,188.417,4.25,15.708,204.125
2012-05-24,20.138,26.307,6.169,23.208,5.119,189.208,4.333,17.875,207.083
2012-05-25,24.404,30.919,6.515,27.008,4.403,189.75,3.87,21.667,211.417
2012-05-26,19.103,24.328,5.225,21.408,4.722,189.125,3.708,13.458,202.583
2012-05-27,12.075,15.3,3.225,17.775,5.444,189.833,3.208,20.083,209.917
2012-05-28,16.081,21.839,5.758,15.525,3.486,189.565,2.5,15.826,205.391
2012-05-29,19.068,24.653,5.585,14.358,3.236,188.917,2.75,12.542,201.458
2012-05-30,18.637,25.58,6.943,15.817,3.417,191.75,4.458,11.917,203.667
2012-05-31,19.8,27.158,7.358,19.792,3.778,192.75,4.333,13.042,205.792
2012-06-01,15.661,22.763,7.102,20.825,3.826,189.864,4.273,18.364,208.227
2012-06-02,18.339,24.74,6.402,25.983,4.472,192.208,4.958,16.042,208.25
2012-06-03,13.514,16.952,3.437,19.408,4.014,190.583,4.25,9.833,200.417
2012-06-04,17.709,25.835,8.126,16.561,4.625,189.478,4.292,17.13,206.609
2012-06-05,21.409,32.081,10.672,14.867,3.986,189.792,4.375,19.583,209.375
2012-06-06,13.099,16.891,3.793,9.208,3.181,186.0,3.208,8.917,194.917
2012-06-07,21.153,31.014,9.861,15.367,4.611,188.542,4.042,17.458,206.0
2012-06-08,16.353,26.225,9.872,22.358,4.389,186.583,2.913,21.375,207.958
2012-06-09,14.333,17.625,3.292,10.917,2.708,185.75,2.708,9.833,195.583
2012-06-10,14.556,19.861,5.305,14.133,3.528,185.667,2.958,17.75,203.417
2012-06-11,15.917,21.584,5.667,15.508,3.528,191.087,3.375,9.739,200.826
2012-06-12,15.375,19.556,4.181,8.1,2.931,190.292,2.792,10.0,200.292
2012-06-13,15.807,21.191,5.383,11.575,3.597,190.125,2.625,12.125,202.25
2012-06-14,20.873,27.932,7.06,17.325,4.709,192.75,3.25,13.292,206.042
2012-06-15,20.534,28.871,8.337,17.612,4.406,192.435,1.385,13.0,205.435
2012-06-16,16.097,23.292,7.194,14.683,2.667,188.0,,16.75,204.75
2012-06-17,9.619,14.289,4.669,19.9,3.042,181.368,,15.316,196.684
2012-06-18,15.963,24.817,8.854,19.258,4.597,194.13,,19.261,213.391
2012-06-19,12.535,21.276,8.74,22.808,3.347,191.789,,10.842,202.632
2012-06-20,10.38,17.125,6.745,19.301,3.361,,,,
2012-06-21,16.74,20.407,3.668,15.484,3.389,188.692,,31.385,220.077
2012-06-22,16.202,23.26,7.057,15.568,2.667,190.958,,15.333,206.292
2012-06-23,16.875,23.277,6.402,23.492,3.75,198.208,,18.542,216.75
2012-06-24,10.984,15.054,4.071,18.167,3.597,197.125,,9.333,206.458
2012-06-25,18.036,24.826,6.79,11.925,3.611,196.333,,11.667,208.0
2012-06-26,20.618,28.288,7.67,17.46,5.042,199.0,,14.167,213.167
2012-06-27,24.955,33.989,9.034,21.433,5.222,200.708,,19.083,219.792
2012-06-28,17.214,24.316,7.101,16.058,3.944,189.609,,11.522,201.13
2012-06-29,17.945,22.579,4.634,17.05,4.417,186.625,,14.458,201.083
2012-06-30,13.927,18.99,5.062,20.025,4.75,187.875,,19.042,206.917
2012-07-01,17.16,23.667,6.508,15.46,3.423,189.818,,13.727,203.545
2012-07-02,14.172,21.7,7.528,13.191,3.854,189.167,,18.792,207.958
2012-07-03,21.584,30.458,8.875,16.063,3.542,191.417,,17.333,208.75
2012-07-04,17.405,25.363,7.958,17.823,4.146,190.75,,18.958,209.708
2012-07-05,19.927,27.198,7.271,30.364,4.604,194.304,,33.043,227.348
2012-07-06,19.489,28.187,8.698,28.812,4.396,190.25,,28.292,218.542
2012-07-07,10.396,13.792,3.396,12.917,3.542,184.375,,17.417,201.792
2012-07-08,10.313,14.479,4.167,11.218,3.854,192.458,,11.292,203.75
2012-07-09,12.96,19.422,6.462,17.979,4.625,191.333,,19.625,210.958
2012-07-10,12.427,21.552,9.125,17.938,6.819,190.458,,18.708,209.167
2012-07-11,10.702,19.365,8.663,18.167,4.361,188.0,,21.583,209.583
2012-07-12,6.396,14.531,8.135,13.281,2.917,179.087,,14.522,193.609
2012-07-13,11.34,17.895,6.555,22.136,2.847,179.875,,30.667,210.542
2012-07-14,6.451,10.645,4.194,23.906,4.028,178.0,,22.292,200.292
2012-07-15,3.615,7.302,3.688,13.292,3.653,176.875,,12.167,189.042
2012-07-16,4.666,10.438,5.772,13.367,4.406,178.727,,21.682,200.409
2012-07-17,6.704,11.929,5.226,18.048,4.542,179.875,,17.25,197.125
2012-07-18,8.311,11.895,3.584,22.644,5.021,179.917,,21.75,201.667
2012-07-19,11.93,16.069,4.139,31.9,6.25,183.217,,16.913,200.13
2012-07-20,23.09,33.692,10.602,21.271,3.729,191.542,,17.542,209.083
2012-07-21,18.903,27.403,8.5,13.427,3.562,191.083,,14.708,205.792
2012-07-22,12.222,17.0,4.778,19.159,3.854,192.042,,14.375,206.417
2012-07-23,12.958,19.736,6.778,25.008,5.562,191.958,,17.208,209.167
2012-07-24,16.92,23.177,6.257,28.177,5.167,193.167,,23.208,216.375
2012-07-25,13.574,19.442,5.868,34.979,5.194,189.5,,35.667,225.167
2012-07-26,12.677,15.312,2.635,43.25,6.375,187.217,3.889,27.826,215.043
2012-07-27,11.421,15.667,4.246,31.76,5.806,185.958,3.174,25.708,211.667
2012-07-28,8.031,11.614,3.583,23.198,5.625,179.042,2.667,24.25,203.292
2012-07-29,5.896,8.416,2.521,24.344,5.264,180.125,2.333,19.25,199.375
2012-07-30,7.258,13.634,6.375,15.927,5.0,178.083,2.083,33.125,211.208
2012-07-31,9.042,16.875,7.834,16.666,5.403,182.083,2.458,10.292,192.375
2012-08-01,11.798,19.681,7.884,17.18,4.93,181.125,2.583,10.875,192.0
2012-08-02,9.708,19.136,9.427,15.01,5.597,182.565,2.917,25.261,207.826
2012-08-03,10.1,19.018,8.918,16.115,5.847,185.792,3.217,12.917,198.708
2012-08-04,10.122,15.845,5.723,15.88,5.216,182.273,2.909,11.409,193.682
2012-08-05,6.333,11.354,5.021,14.594,5.854,180.583,2.708,15.333,195.917
2012-08-06,8.472,18.967,10.495,15.583,5.542,178.158,3.417,13.947,192.105
2012-08-07,12.0,20.167,8.167,23.052,5.562,180.292,3.458,24.875,205.167
2012-08-08,17.296,22.984,5.688,18.5,5.792,187.625,4.083,15.375,203.0
2012-08-09,16.896,23.282,6.386,19.729,6.583,188.417,4.167,30.417,218.833
2012-08-10,11.862,17.666,5.805,23.406,5.789,187.208,3.826,29.208,216.417
2012-08-11,8.531,13.229,4.698,17.646,3.958,181.583,2.708,25.333,206.917
2012-08-12,6.916,11.281,4.365,14.114,4.333,181.583,2.958,20.125,201.708
2012-08-13,5.561,10.098,4.537,15.0,4.0,179.391,2.917,18.348,197.739
2012-08-14,7.408,10.546,3.137,15.271,3.167,181.292,2.542,25.208,206.5
2012-08-15,6.58,12.002,5.422,13.526,3.783,180.913,2.957,27.957,208.87
2012-08-16,7.289,15.702,8.412,14.565,7.917,179.708,2.458,22.375,202.083
2012-08-17,16.638,40.095,23.457,20.523,8.43,183.391,4.0,26.435,209.826
2012-08-18,17.575,38.279,20.704,25.365,5.791,185.708,4.458,26.5,212.208
2012-08-19,10.25,24.958,14.708,17.119,7.083,185.833,3.708,26.458,212.292
2012-08-20,11.562,24.027,12.465,15.8,7.056,185.522,3.792,27.261,212.783
2012-08-21,12.338,27.025,14.688,16.506,6.736,183.917,3.333,23.5,207.417
2012-08-22,13.635,34.803,21.168,17.02,6.653,181.375,3.167,24.417,205.792
2012-08-23,13.677,33.032,19.355,15.266,6.986,183.542,3.458,27.875,211.417
2012-08-24,10.499,20.75,10.251,17.798,7.639,183.042,2.304,23.375,206.417
2012-08-25,7.896,12.927,5.031,19.458,6.083,183.875,2.375,32.417,216.292
2012-08-26,5.427,9.5,4.073,13.136,4.875,183.5,2.25,13.792,197.292
2012-08-27,8.906,17.276,8.37,13.458,4.305,184.174,2.292,25.217,209.391
2012-08-28,9.427,17.125,7.698,15.248,3.875,184.875,2.625,24.0,208.875
2012-08-29,8.337,17.631,9.293,13.448,3.236,184.043,2.542,29.391,213.435
2012-08-30,9.875,17.889,8.014,18.136,3.542,178.125,2.125,34.958,213.083
2012-08-31,8.246,16.453,8.208,16.884,4.014,179.667,3.174,24.25,203.917
2012-09-01,8.552,15.323,6.771,14.094,3.181,184.625,3.833,12.917,197.542
2012-09-02,6.885,9.604,2.719,9.813,2.778,183.667,2.792,10.708,194.375
2012-09-03,13.651,20.225,6.574,13.375,3.417,185.87,3.5,20.739,206.609
2012-09-04,13.542,22.903,9.361,15.354,4.057,186.417,3.375,27.667,214.083
2012-09-05,13.534,21.46,7.926,26.625,,187.625,3.75,23.458,211.083
2012-09-06,13.505,22.061,8.555,19.594,2.528,185.857,3.455,28.048,213.905
2012-09-07,15.311,22.244,6.934,17.406,3.945,186.417,4.565,25.125,211.542
2012-09-08,9.635,15.24,5.604,18.854,4.528,186.25,4.292,38.333,224.583
2012-09-09,6.219,10.281,4.062,15.24,4.653,184.542,3.083,20.458,205.0
2012-09-10,8.38,16.298,7.918,13.938,4.417,183.125,3.292,21.417,204.542
2012-09-11,8.865,16.292,7.427,14.49,4.445,182.667,3.292,22.625,205.292
2012-09-12,12.856,19.123,6.267,17.896,4.805,184.792,3.75,20.417,205.208
2012-09-13,13.76,19.552,5.792,22.375,5.25,189.696,4.125,19.0,208.696
2012-09-14,12.67,19.418,6.748,18.948,3.875,189.208,3.304,18.042,207.25
2012-09-15,9.104,15.417,6.312,12.834,4.278,188.167,2.583,12.292,200.458
2012-09-16,8.479,12.812,4.333,15.083,4.028,189.174,3.208,13.435,202.609
2012-09-17,7.522,13.815,6.294,14.19,3.464,187.667,2.565,17.0,204.667
2012-09-18,8.794,18.056,9.262,12.73,3.153,187.542,2.625,12.042,199.583
2012-09-19,12.849,22.768,9.918,11.146,2.43,185.792,2.583,23.75,209.542
2012-09-20,13.63,20.347,6.716,24.969,5.028,190.261,3.417,27.217,217.478
2012-09-21,18.386,26.926,8.54,26.969,4.153,194.958,4.174,21.875,216.833
2012-09-22,13.208,18.597,5.389,20.125,3.667,195.167,4.208,11.417,206.583
2012-09-23,13.764,17.986,4.222,13.123,2.056,192.708,3.542,12.458,205.167
2012-09-24,17.579,26.632,9.053,11.229,3.736,192.125,3.75,11.208,203.333
2012-09-25,17.097,24.459,7.361,9.614,2.834,190.833,3.417,13.458,204.292
2012-09-26,17.939,24.688,6.749,10.341,3.639,192.958,3.25,12.0,204.958
2012-09-27,9.722,13.292,3.57,9.833,3.611,187.609,2.25,6.913,194.522
2012-09-28,10.284,15.836,5.552,8.084,3.528,184.542,2.174,9.167,193.708
2012-09-29,15.93,25.347,9.417,17.677,4.222,187.417,3.333,19.167,206.583
2012-09-30,7.861,12.042,4.181,18.0,3.319,184.25,2.708,9.25,193.5
2012-10-01,12.406,18.926,6.52,11.677,3.725,182.261,2.478,13.783,196.043
2012-10-02,16.069,24.556,8.486,15.568,3.847,186.583,3.5,11.625,198.208
