date,SO2_mean,SPM_mean,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2014-12-08,2.0,14.1916,197.3915,4.217,90.0,76.021,56.0,14.5435,17.152250000000002,26.08725,8.9345,11.9375,110.0,75.125,32.0,211.935
2014-12-09,1.5622500000000001,11.9416,196.1455,4.208,83.5,62.8545,41.0,14.0835,13.97925,18.55175,4.57275,12.1145,128.5,88.1665,53.5,210.22899999999998
2014-12-10,2.54175,11.0916,194.6875,3.667,91.5,78.396,65.5,14.5,18.7605,27.719,8.9585,9.271,132.0,100.4795,48.5,209.1875
2014-12-11,1.8855,21.3084,193.14600000000002,3.958,95.5,71.1455,52.5,12.4585,8.5105,10.34375,1.83325,19.58325,137.5,115.7085,92.0,205.6045
2014-12-12,1.79175,17.3584,194.2235,3.542,77.0,58.729,46.0,12.422,7.63575,9.63525,2.0,14.146,113.0,84.2915,60.0,206.64600000000002
2014-12-13,1.698,9.125,194.9795,3.0,68.0,50.167,36.5,9.479,3.82275,4.60425,0.7815,8.8855,86.0,71.4375,56.5,204.45850000000002
2014-12-14,1.39575,6.7204,196.04149999999998,2.833,64.0,50.4585,41.0,9.271,4.2604999999999995,4.92725,0.6665,6.5415,78.5,60.4375,47.5,205.3125
2014-12-15,3.8042499999999997,15.825,198.1955,5.0,72.5,61.4585,51.0,13.739,19.348,26.94575,7.59775,15.16675,98.0,75.625,42.5,211.9345
2014-12-16,2.85125,14.8416,192.85399999999998,3.5,95.5,68.771,41.0,10.8335,7.1035,8.31275,1.20925,12.70825,106.0,73.5625,43.5,203.6875
2014-12-17,1.10425,5.7166,195.208,2.417,60.5,47.479,41.0,9.1875,2.719,3.50025,0.78125,4.90625,45.5,36.5415,28.0,204.39600000000002
2014-12-18,0.9630000000000001,5.3,195.625,2.667,72.0,55.9795,47.5,9.75,7.82925,9.58325,1.75375,4.6145,44.5,27.979,9.0,205.375
2014-12-19,2.67725,8.3332,196.5625,3.083,83.0,66.708,52.0,12.8125,17.125,22.37475,5.25,7.76025,89.5,65.0625,27.5,209.375
2014-12-20,3.6875,22.05,194.33350000000002,3.875,97.0,76.125,42.0,11.9375,15.89575,23.89575,8.0,18.58325,122.0,90.7295,70.5,206.2705
2014-12-21,1.2915,6.566599999999999,195.1455,2.583,92.5,58.9375,39.5,10.333,5.479,6.979,1.5,6.10425,68.0,55.2085,25.0,205.4795
2014-12-22,1.5325000000000002,9.741800000000001,196.4135,2.261,70.0,53.979,40.0,8.413,4.1305000000000005,5.3477500000000004,1.2175,9.85425,85.0,60.7295,37.0,204.826
2014-12-23,1.8435000000000001,11.5582,196.6045,2.958,78.5,61.25,48.5,9.7705,9.0625,12.073,3.0105,11.16675,110.0,84.354,61.0,206.375
2014-12-24,4.19775,27.583199999999998,197.9375,4.5,89.5,77.9795,57.0,14.125,21.4375,36.20825,14.77075,22.271,121.5,87.8125,48.5,212.0625
2014-12-25,1.84375,13.85,193.3545,2.792,64.0,51.4375,46.0,9.375,7.6355,9.91675,2.281,11.58325,107.0,82.521,58.5,202.72899999999998
2014-12-26,1.1145,7.8332,196.1875,2.583,73.0,55.75,37.0,10.479,13.0105,18.4375,5.427,6.906000000000001,107.5,68.5415,39.5,206.66649999999998
2014-12-27,1.7915,9.1416,200.9375,3.667,83.5,66.7915,46.5,13.8955,17.96875,27.5415,9.573,7.968500000000001,98.0,59.1045,19.0,214.833
2014-12-28,4.30225,16.5,200.0,4.583,86.5,74.0625,61.5,14.875,20.93725,33.0415,12.104,14.094000000000001,106.0,76.1875,46.0,214.875
2014-12-29,3.693,27.1652,199.9565,3.5,92.5,63.6875,49.0,12.6085,9.84075,13.443249999999999,3.602,25.18475,107.5,94.0415,67.5,212.565
2014-12-30,4.874750000000001,45.3668,201.708,4.458,68.0,53.042,42.0,13.104,8.14575,8.84375,0.69775,38.0625,131.0,106.1665,67.0,214.8125
2014-12-31,2.65625,31.2832,201.5205,4.5,90.5,66.2915,40.5,14.3125,12.104,14.78125,2.677,23.604,123.5,75.9375,37.0,215.833
2015-01-01,1.948,21.65,205.54149999999998,4.083,93.0,72.0,49.5,16.479,10.8645,13.17725,2.3125,22.78125,126.0,84.25,40.0,222.02100000000002
2015-01-02,2.46875,24.125,201.04149999999998,3.292,86.0,75.0,62.0,14.6665,14.0105,15.86475,1.85425,22.64575,137.5,109.646,84.5,215.708
2015-01-03,2.5105,23.1666,202.70850000000002,3.5,95.0,84.9375,68.5,17.4375,13.51025,17.55225,4.042,21.4375,158.5,121.4585,87.5,220.14600000000002
2015-01-04,3.11925,48.137,210.348,5.136,97.0,79.896,57.0,19.1955,15.09775,18.98925,3.8912500000000003,43.177,158.5,113.625,73.5,229.5435
2015-01-05,2.62525,23.1084,206.4375,3.458,85.0,74.0625,47.0,19.1875,19.20825,31.29175,12.08325,21.531,126.5,96.9165,82.0,225.625
2015-01-06,1.8232499999999998,14.7334,202.1875,3.333,92.0,75.0835,50.0,17.75,17.93725,29.6145,11.67725,13.73975,123.0,90.104,67.0,219.9375
2015-01-07,1.6355,18.6252,197.75,2.458,76.0,61.5625,54.0,12.8125,8.4165,10.83325,2.41675,17.104,106.0,93.875,82.0,210.5625
2015-01-08,0.9065000000000001,10.575,196.35399999999998,1.708,75.0,62.0625,51.0,12.75,4.552,5.64575,1.09375,10.8645,93.0,76.75,65.0,209.10399999999998
2015-01-09,1.8747500000000001,11.7334,197.77100000000002,2.125,66.0,55.75,47.0,11.3125,6.021,7.48975,1.46875,11.63525,93.5,82.625,69.5,209.08350000000002
2015-01-10,1.5835,11.3,197.47899999999998,1.833,77.5,59.8545,44.0,11.9165,7.1355,7.95825,0.82275,11.85425,112.0,83.6665,47.5,209.3955
2015-01-11,1.72825,13.9502,200.0435,2.87,84.5,66.875,48.0,13.696,15.85875,22.56525,6.7067499999999995,14.104,116.5,78.25,40.5,213.739
2015-01-12,1.1515,5.8,194.21550000000002,1.783,82.0,65.5,51.0,9.278,7.4552499999999995,10.15175,2.6965,6.948,109.0,82.0835,59.0,203.494
2015-01-13,2.38525,10.7834,197.1875,2.083,80.5,61.729,50.0,10.0,6.729,7.8645,1.1355,10.802,75.5,65.7295,45.0,207.1875
2015-01-14,1.2395,11.6998,196.447,2.5,73.0,59.6875,50.0,9.151499999999999,6.42125,8.05125,1.62975,11.4895,86.5,70.792,59.0,205.5985
2015-01-15,3.552,23.8918,204.0625,3.833,85.0,63.3125,30.0,14.729,16.6145,21.90625,5.29175,23.2815,105.0,62.583,32.5,218.792
2015-01-16,3.48975,31.5668,205.2295,4.25,80.0,68.375,54.5,22.8545,19.03125,25.58325,6.552250000000001,30.53125,104.5,65.0835,24.0,228.083
2015-01-17,2.10425,20.3168,198.16649999999998,3.208,96.0,81.6875,65.5,12.25,14.552,16.59375,2.042,19.16675,91.0,69.479,52.0,210.41649999999998
2015-01-18,1.424,11.991800000000001,195.63049999999998,2.0,97.0,72.104,48.0,7.348,4.587,5.6195,1.0322500000000001,11.51025,99.0,72.604,25.5,202.9785
2015-01-19,0.73975,6.2334000000000005,197.83350000000002,1.25,71.0,56.7085,46.0,6.75,2.02075,2.4585,0.43724999999999997,6.073,34.0,28.3955,22.0,204.58350000000002
2015-01-20,1.3439999999999999,10.583400000000001,201.0625,2.542,83.0,67.4375,53.5,8.896,9.53125,12.70825,3.17725,10.8125,48.0,26.3545,6.5,209.95850000000002
2015-01-21,3.52075,14.991800000000001,205.562,4.125,80.5,68.7915,42.5,14.0185,20.0105,30.92725,10.917,14.8855,78.5,47.9585,6.5,219.5795
2015-01-22,0.646,4.058400000000001,196.75,1.958,82.0,70.875,56.5,6.7295,6.21875,8.791500000000001,2.57275,3.69775,95.5,72.104,57.5,203.47899999999998
2015-01-23,2.302,23.9918,201.64600000000002,3.208,89.5,71.021,44.5,8.875,9.646,13.84375,4.198,23.08325,63.0,41.229,9.5,210.52100000000002
2015-01-24,1.177,6.8666,200.125,2.0,84.5,64.5205,46.0,6.7295,2.823,4.44775,1.625,7.75,4.5,-18.583,-31.5,206.85399999999998
2015-01-25,1.73925,10.5916,200.4345,2.0,88.5,66.4585,49.5,10.0,6.21725,7.5435,1.326,10.56275,42.0,24.375,9.5,210.435
2015-01-26,3.0845,20.2134,202.1935,2.565,82.5,70.125,55.0,13.280000000000001,9.88975,11.4165,1.5265,19.53425,80.5,61.9375,33.0,215.473
2015-01-27,2.8194999999999997,27.251599999999996,199.805,2.917,79.5,65.4795,57.5,15.697,12.36725,15.132249999999999,2.765,22.477249999999998,115.5,88.125,65.0,215.5015
2015-01-28,2.65625,29.2582,198.41649999999998,3.583,98.0,92.6875,82.5,18.7915,26.94775,38.75,11.802,21.927,99.0,78.479,58.5,217.208
2015-01-29,1.76025,10.9084,194.16649999999998,2.792,99.0,96.875,93.0,17.25,20.90625,30.1665,9.26025,7.875,117.0,109.458,102.5,211.417
2015-01-30,0.65625,5.6332,193.292,2.125,96.0,73.271,52.0,13.521,7.23975,9.5105,2.271,4.0835,138.0,108.8335,89.0,206.8125
2015-01-31,3.69775,23.8166,201.22899999999998,3.083,93.5,73.2915,54.0,17.875,12.98975,17.35425,4.36425,21.156,127.0,93.5835,67.0,219.10399999999998
2015-02-01,2.261,28.1916,201.174,3.261,90.0,74.5625,52.5,13.7825,10.978,13.05425,2.07625,24.198,84.0,69.25,47.5,214.9565
2015-02-02,0.59375,7.625,197.0205,2.292,92.5,78.0,52.5,11.0625,8.15625,10.21875,2.0625,5.7915,74.0,57.1455,44.0,208.083
2015-02-03,1.345,8.3084,198.8755,2.375,94.0,84.083,65.5,14.051,12.67725,15.667000000000002,2.9895,6.0625,89.0,62.167,45.5,212.9265
2015-02-04,4.22925,20.7164,203.815,4.375,87.5,67.6455,49.0,19.1685,15.38525,22.8855,7.5,18.7605,104.5,69.75,26.0,222.9835
2015-02-05,3.97925,18.6334,204.52100000000002,4.375,87.0,65.271,43.5,20.771,18.25,30.45825,12.20825,17.65625,106.0,70.7915,40.0,225.29149999999998
2015-02-06,2.33325,14.3666,198.6045,2.833,76.5,58.625,47.5,12.208,7.52075,10.09375,2.57275,12.6875,75.5,58.604,38.5,210.8125
2015-02-07,1.677,7.7752,197.83350000000002,2.208,92.0,74.6875,45.0,10.0835,6.7915,7.573,0.781,6.22925,85.0,51.5205,26.0,207.917
2015-02-08,2.924,18.3082,200.522,3.391,88.0,69.104,44.5,13.3915,11.5,13.891,2.39125,15.41675,99.0,69.0,31.0,213.913
2015-02-09,2.146,23.0582,199.375,2.458,68.0,46.0625,31.5,11.5625,5.51025,6.51025,1.0,17.53125,111.0,95.2295,75.5,210.9375
2015-02-10,2.6022499999999997,12.9334,205.7635,3.125,83.0,60.2085,39.5,18.538,17.7085,29.83225,12.12375,11.55225,125.0,73.5835,29.0,224.3015
2015-02-11,4.03125,18.55,204.667,3.958,82.0,70.146,59.5,19.25,19.90625,28.844,8.93775,14.78125,122.5,80.7915,29.5,223.917
2015-02-12,3.072,18.475,196.53,2.304,93.5,76.729,63.0,13.092500000000001,16.5625,19.6,3.03775,11.83325,144.5,127.2085,100.0,209.6225
2015-02-13,2.0,20.375,192.8125,2.208,99.5,97.4585,90.0,13.6045,16.802,20.43775,3.63525,10.7395,161.5,144.22899999999998,133.0,206.41649999999998
2015-02-14,1.7605,16.4082,196.3125,2.25,99.0,77.8955,55.0,11.083,4.16675,4.5835,0.41675,12.146,160.5,110.0415,72.5,207.39600000000002
2015-02-15,0.7284999999999999,7.85,197.4345,1.0,63.0,53.3545,45.0,11.348,3.57625,4.522,0.9454999999999999,6.448,61.5,45.9165,36.0,208.7825
2015-02-16,1.1145,12.6668,199.95850000000002,1.958,90.0,64.625,50.0,12.354,4.427,5.5,1.07275,11.219,83.5,52.229,24.5,212.3125
2015-02-17,1.146,9.4498,199.29149999999998,1.833,71.0,53.3545,41.0,11.771,7.3335,9.187750000000001,1.85425,7.2085,85.0,60.146,20.0,211.0625
2015-02-18,2.68775,12.6916,203.27100000000002,2.542,82.0,69.0625,49.5,17.4375,18.91675,26.1355,7.21875,10.66675,113.0,62.5625,9.5,220.70850000000002
2015-02-19,3.97925,17.6918,200.583,2.667,89.5,71.4165,54.5,21.1875,25.08325,34.5625,9.47925,13.55225,132.0,98.1875,51.0,221.77100000000002
2015-02-20,1.39575,15.116800000000001,195.5,2.208,97.5,89.9165,72.0,12.375,13.92725,16.07275,2.14575,10.052,99.5,87.479,76.5,207.875
2015-02-21,1.09375,14.1834,198.08350000000002,1.792,86.0,55.125,38.5,11.3955,5.91675,6.573,0.65625,9.7395,91.0,64.0835,28.0,209.47899999999998
2015-02-22,2.348,8.0668,198.5,2.043,90.0,66.125,48.5,10.782499999999999,17.31525,20.98925,3.674,6.499750000000001,86.5,57.9795,21.0,209.2825
2015-02-23,1.448,18.2084,197.04149999999998,2.417,94.5,81.875,53.0,12.396,16.72925,21.6355,4.90625,13.302,121.5,74.1665,53.0,209.4375
2015-02-24,0.67075,12.656,195.913,2.043,89.5,72.771,49.5,9.4755,6.341,8.04975,1.709,10.76275,98.5,71.5415,49.5,205.3885
2015-02-25,0.5835,6.816800000000001,198.083,2.625,90.5,68.0,42.5,10.0625,8.5105,10.6665,2.15625,6.09375,77.0,45.25,12.5,208.1455
2015-02-26,3.109,23.6632,203.24599999999998,4.542,84.5,61.375,41.0,15.552999999999999,16.942999999999998,25.808,8.86525,21.241,107.5,62.3125,7.5,218.7995
2015-02-27,2.677,40.1834,201.64600000000002,5.458,94.5,80.708,59.5,15.6665,20.7395,24.5105,3.771,30.06275,125.0,84.2085,56.5,217.3125
2015-02-28,4.0,41.9666,199.22899999999998,5.375,97.0,84.1455,66.0,14.375,20.13525,25.302,5.16675,29.65625,147.0,107.2085,71.5,213.60399999999998
2015-03-01,2.32275,17.8632,202.33350000000002,2.458,70.0,57.229,45.0,12.4585,6.2085,7.2915,1.08325,15.77075,72.0,45.25,24.5,214.79149999999998
2015-03-02,3.802,21.5332,205.6875,3.25,79.0,62.0,41.0,15.9165,12.156500000000001,15.47925,3.323,18.23975,122.5,83.6045,44.0,221.60399999999998
2015-03-03,4.1145,22.6916,203.083,3.375,87.0,69.104,45.0,16.8125,20.63675,26.609750000000002,5.97275,17.9895,166.0,104.1665,41.0,219.8955
2015-03-04,5.84375,29.4748,199.64600000000002,2.958,91.5,79.292,72.0,15.854500000000002,23.81275,28.29175,4.47925,23.7085,141.5,122.125,102.5,215.5
2015-03-05,4.32275,33.4,197.9375,3.125,92.0,77.646,63.0,14.4375,15.905999999999999,20.46875,4.5625,24.896,190.5,147.89600000000002,103.5,212.375
2015-03-06,2.5205,22.075,193.75,1.708,96.5,89.125,73.5,11.9585,12.906500000000001,14.8125,1.9060000000000001,13.34375,176.0,157.04149999999998,140.0,205.70850000000002
2015-03-07,2.848,22.2,196.1955,1.957,98.0,89.396,72.0,13.196,12.3695,24.64125,12.271500000000001,15.354,191.5,158.125,140.5,209.39100000000002
2015-03-08,1.2245,38.269,196.458,2.435,96.0,77.0,59.0,12.1785,9.414,10.932,1.518,24.81275,157.0,139.20850000000002,123.5,208.637
2015-03-09,0.14575,10.924800000000001,193.64600000000002,1.917,97.5,85.1875,72.5,10.292,6.96875,8.7395,1.771,6.677,123.5,101.5835,90.5,203.9375
2015-03-10,0.31225,7.033799999999999,196.40949999999998,1.667,87.5,71.75,56.0,10.657499999999999,5.893,7.8315,1.9385,5.3645,117.0,94.6665,77.0,207.067
2015-03-11,0.39575,9.0252,197.29149999999998,1.833,80.5,63.5625,51.0,11.6045,4.97925,6.78125,1.802,6.92725,111.5,73.7295,39.5,208.89600000000002
2015-03-12,1.20825,8.6834,200.3125,2.0,90.5,69.604,56.5,12.9165,9.24975,11.28125,2.0315,8.41675,108.0,68.0835,25.0,213.2295
2015-03-13,1.927,11.4332,199.41649999999998,2.167,95.0,80.6665,66.0,12.917,13.052,15.3855,2.3335,9.83325,97.5,75.5,49.0,212.33350000000002
2015-03-14,1.1520000000000001,25.2334,198.63049999999998,2.174,94.5,70.75,52.5,10.3045,6.3805,8.185,1.8045,22.3435,130.0,91.6665,63.0,208.935
2015-03-15,0.79175,14.3002,198.70850000000002,2.25,73.5,57.729,42.0,11.354,7.2604999999999995,9.198,1.9375,12.125,135.0,93.208,58.0,210.0625
2015-03-16,4.468999999999999,17.7834,203.20850000000002,2.625,85.5,70.479,53.0,16.9165,25.04175,33.469,8.427,14.687750000000001,144.0,102.292,65.5,220.125
2015-03-17,5.84375,26.6166,202.4375,2.958,93.5,73.4585,49.5,17.9375,21.92725,35.48975,13.5625,21.21875,180.0,126.5,64.0,220.375
2015-03-18,1.948,15.1,194.0205,1.125,99.0,92.375,79.5,11.1455,14.604,16.19775,1.59375,9.83325,147.0,140.8125,131.5,205.167
2015-03-19,1.23975,28.3168,194.375,2.125,99.0,80.0,53.5,9.9795,7.97925,9.4375,1.4580000000000002,20.67725,189.5,148.70850000000002,107.5,204.3545
2015-03-20,0.302,15.925,198.25,1.792,81.5,60.396,44.0,10.6875,3.802,4.47925,0.6769999999999999,12.3645,161.5,114.0835,78.0,208.9375
2015-03-21,0.38025000000000003,5.9168,198.23950000000002,1.13,80.5,57.9375,32.5,11.587,5.7932500000000005,6.761,0.96725,4.17725,152.5,99.771,57.0,209.826
2015-03-22,3.89575,18.025,202.85399999999998,2.375,88.5,71.6875,44.5,16.1455,16.03125,25.5625,9.53125,13.34375,167.5,110.9165,42.0,219.0
2015-03-23,2.27075,26.8418,196.75,1.917,85.5,71.0,56.5,13.1665,9.323,10.59375,1.271,18.927,177.5,137.35399999999998,107.5,209.917
2015-03-24,0.23475,10.225399999999999,196.1415,1.292,78.0,56.3955,39.0,10.6815,5.51975,7.3812500000000005,1.8615,7.614,136.5,103.5415,73.5,206.8225
2015-03-25,0.46875,8.2918,199.125,1.708,73.5,52.8545,33.0,12.333,8.42725,11.125,2.69775,6.4375,135.0,85.8125,40.5,211.458
2015-03-26,2.2825,14.7668,199.6275,2.043,79.5,51.979,25.0,14.415,12.27325,14.7225,2.44925,12.94125,141.0,95.1875,36.0,214.04250000000002
2015-03-27,2.396,23.375,199.04149999999998,2.667,89.0,66.3335,41.0,14.4375,10.34375,11.052,0.7085,20.72925,136.5,101.25,76.5,213.4795
2015-03-28,3.21725,32.2918,201.4785,2.348,73.0,56.479,43.5,13.8045,11.23925,12.271749999999999,1.0325,29.17725,168.5,129.875,92.0,215.28300000000002
2015-03-29,3.323,34.5218,200.833,2.583,85.5,69.271,50.0,15.125,19.81725,23.34,3.523,28.57275,173.5,128.0,79.5,215.95850000000002
2015-03-30,3.31225,37.7916,198.125,2.542,91.0,76.8335,63.5,14.7915,18.0625,20.17725,2.1145,28.38525,196.5,154.0,121.0,212.91649999999998
2015-03-31,5.15625,40.825,199.29149999999998,2.333,98.5,86.3955,68.5,15.5625,22.64575,33.2395,10.594000000000001,29.27075,171.5,142.85399999999998,116.0,214.85399999999998
2015-04-01,3.052,29.666800000000002,193.0625,2.875,97.0,89.5,82.0,10.854,14.65625,20.323,5.6665,19.427,179.0,157.60399999999998,136.5,203.91649999999998
2015-04-02,2.28125,14.841399999999998,195.5,2.75,91.0,80.167,62.0,9.625,12.45825,14.3855,1.92725,12.9375,192.5,160.417,118.5,205.125
2015-04-03,1.802,25.6,192.75,2.417,99.0,93.9375,80.0,12.0,11.38525,17.3855,5.999750000000001,14.8125,213.0,179.16649999999998,154.0,204.75
2015-04-04,1.71875,14.0084,192.77100000000002,2.458,98.0,86.6875,67.5,9.1665,11.125250000000001,13.927,2.80225,11.4895,197.5,164.54149999999998,145.5,201.9375
2015-04-05,1.39575,10.7334,191.20850000000002,1.875,99.5,92.875,80.0,9.271,10.56275,12.54175,1.979,9.66675,179.5,163.6875,152.0,200.47899999999998
2015-04-06,1.1415000000000002,6.808199999999999,192.76100000000002,2.13,99.0,93.0415,85.0,10.282499999999999,10.92375,12.68475,1.76075,6.67725,163.5,148.35399999999998,127.5,203.0435
2015-04-07,0.052,17.25,193.708,1.833,86.5,68.625,50.5,8.0625,4.47925,5.71875,1.23975,10.79175,162.5,129.5625,107.5,201.7705
2015-04-08,0.33325,11.8332,196.35399999999998,2.083,73.5,53.479,35.5,7.9375,5.03125,6.4165,1.3855,9.62475,151.0,116.1665,90.0,204.29149999999998
2015-04-09,3.1775,16.425,196.3485,2.667,94.5,66.1045,48.0,11.038,14.282,15.944,1.66175,13.2085,160.0,118.7915,73.0,207.3865
2015-04-10,0.6595,9.271600000000001,191.42000000000002,2.208,98.0,94.854,89.5,12.5535,13.283,14.998,1.715,6.3645,135.0,122.75,110.0,203.973
2015-04-11,0.625,8.533199999999999,190.292,1.583,95.0,67.25,38.5,9.75,6.896,8.073,1.177,7.48975,202.5,150.1045,110.5,200.04149999999998
2015-04-12,2.21875,13.7918,191.70850000000002,2.5,95.0,71.5835,50.0,11.8335,11.448,12.76025,1.3127499999999999,10.97925,174.5,136.2705,96.5,203.54149999999998
2015-04-13,0.6194999999999999,10.8666,191.36950000000002,2.217,97.5,95.708,93.0,9.3915,12.935,14.456750000000001,1.52175,7.59375,134.5,131.20850000000002,127.5,200.761
2015-04-14,1.698,18.4584,194.875,2.875,97.5,80.875,53.5,10.146,13.77075,16.88525,3.1145,14.27075,163.0,127.1875,100.0,205.0205
2015-04-15,3.31275,28.541800000000002,197.5625,3.583,93.0,70.4375,57.0,8.0205,8.552,9.23975,0.68775,24.59375,176.5,138.91649999999998,86.5,205.58350000000002
2015-04-16,4.413,36.9248,195.875,3.958,89.5,72.375,57.5,17.021,19.33325,22.34375,3.0105,29.625,216.0,168.25,112.0,212.8955
2015-04-17,1.3025,30.893399999999996,194.3745,2.261,80.5,45.896,28.0,7.4205000000000005,7.888249999999999,9.313500000000001,1.426,19.27075,186.0,148.7295,97.5,201.79399999999998
2015-04-18,5.177,28.175,197.3125,3.083,92.0,62.3335,39.5,11.042,21.3125,28.54175,7.22925,18.43725,197.0,146.75,86.0,208.3545
2015-04-19,2.33325,46.6668,191.83350000000002,2.708,99.0,96.3125,90.5,7.4165,15.10425,17.10425,2.0,24.94775,179.0,164.958,155.0,199.25
2015-04-20,0.60875,10.725,190.80450000000002,1.957,99.0,90.5625,81.0,8.478,6.924,8.3695,1.4457499999999999,7.156000000000001,189.5,156.79149999999998,130.0,199.2825
2015-04-21,0.5625,13.775,193.97899999999998,2.125,86.0,65.2085,40.5,8.979,6.08325,7.6875,1.60425,10.72925,204.0,152.25,118.5,202.958
2015-04-22,4.1355,26.075,200.4375,3.208,91.5,68.8955,45.5,15.375,15.8335,20.2605,4.4270000000000005,20.55225,204.0,156.04149999999998,110.0,215.8125
2015-04-23,5.00175,43.3788,201.328,3.375,84.0,64.3335,37.5,13.267,15.21875,16.71675,1.498,35.823,227.5,170.833,125.5,214.595
2015-04-24,4.55125,36.288599999999995,202.93349999999998,3.043,90.0,67.25,32.5,15.845,17.12775,20.5135,3.38575,31.35325,213.5,165.22899999999998,114.0,218.7785
2015-04-25,2.95825,44.0332,199.54149999999998,3.0,93.5,76.146,61.5,12.9585,8.9165,9.90625,0.98975,37.26025,205.0,169.0625,132.5,212.5
2015-04-26,3.59375,29.8582,199.60399999999998,2.583,95.5,58.6875,26.0,12.8335,15.34375,18.677,3.33325,25.552,249.0,176.20850000000002,115.0,212.4375
2015-04-27,4.72825,20.8336,197.86950000000002,2.87,79.5,46.8955,18.0,13.696000000000002,21.70675,30.3585,8.652,18.3125,256.0,186.9795,116.5,211.565
2015-04-28,3.76025,24.9666,193.20850000000002,1.917,81.0,72.292,59.5,11.854,16.5625,21.427,4.86475,22.7085,217.5,186.6875,154.0,205.0625
2015-04-29,3.094,8.525,186.5205,1.0,82.0,72.3335,58.0,7.854,10.22925,12.3125,2.0835,8.76025,235.0,201.6875,178.5,194.375
2015-04-30,2.08325,11.769200000000001,187.58350000000002,1.333,97.0,87.5415,79.5,10.5,11.0105,12.86475,1.854,11.09375,196.0,183.29149999999998,172.5,198.08350000000002
2015-05-01,3.198,13.5582,187.25,1.125,91.0,68.9375,43.5,13.6045,12.3125,15.5835,3.271,13.22925,257.5,209.5625,168.5,200.85399999999998
2015-05-02,3.17725,17.0414,186.8125,1.125,91.0,72.583,48.5,14.167,10.771,13.77075,3.0,14.3645,262.5,213.70850000000002,172.0,200.9795
2015-05-03,1.46875,12.425,186.0,0.833,99.0,93.208,80.0,11.4375,8.35425,9.69775,1.34375,10.02075,198.0,185.333,178.0,197.4375
2015-05-04,1.913,23.767000000000003,191.65249999999997,1.913,99.0,86.875,68.0,9.0435,7.68475,8.84775,1.163,18.04175,229.5,190.875,161.5,200.696
2015-05-05,1.35425,22.3084,193.6875,2.083,91.0,62.458,30.5,8.9165,6.448,7.47925,1.03125,18.0,230.0,182.75,136.5,202.60399999999998
2015-05-06,3.5105,23.4,196.625,2.333,89.5,71.646,46.0,11.646,13.58325,15.552,1.96875,20.19775,224.0,174.9375,126.5,208.2705
2015-05-07,2.0565,17.8832,190.55849999999998,2.208,95.0,79.667,51.5,11.267,12.78725,14.38775,1.6005,15.85425,218.0,179.02100000000002,154.5,201.8255
2015-05-08,2.83275,23.450200000000002,190.2045,2.739,96.5,71.4795,35.0,15.337,16.231,23.470499999999998,7.2395000000000005,19.6355,256.0,193.75,138.5,205.54149999999998
2015-05-09,2.32275,22.3666,188.25,2.125,90.5,77.9165,59.0,14.1875,13.593499999999999,15.8125,2.21875,19.53125,214.0,182.39600000000002,157.5,202.4375
2015-05-10,2.29175,25.708199999999998,190.0,1.917,93.0,65.417,46.5,12.979,10.34375,12.77075,2.42675,23.17675,249.5,198.375,143.0,202.97899999999998
2015-05-11,2.49975,26.0,192.4565,2.043,85.5,71.3125,58.5,11.130500000000001,11.815,14.522,2.7064999999999997,21.1355,215.0,194.1455,166.5,203.587
2015-05-12,2.33325,15.957999999999998,191.8125,2.542,99.0,79.833,55.0,11.979,7.896,9.78125,1.8855,12.28125,212.0,171.95850000000002,137.5,203.79149999999998
2015-05-13,4.10425,30.7416,193.72899999999998,2.958,87.5,62.125,38.5,13.896,12.35425,15.3855,3.03125,24.91675,269.5,207.3125,140.0,207.625
2015-05-14,4.53125,28.15,192.95850000000002,2.542,91.0,73.1455,56.0,15.75,20.8435,25.46875,4.625,23.7395,235.5,199.89600000000002,156.5,208.70850000000002
2015-05-15,3.84375,35.863,188.45850000000002,2.167,99.0,88.2915,68.0,12.896,18.21675,26.26775,8.05125,25.573,269.0,218.4795,191.5,201.35399999999998
2015-05-16,1.02075,29.8918,190.1455,1.75,99.0,89.1455,74.5,8.8335,6.2605,7.979,1.71875,23.46875,208.0,188.58350000000002,158.5,198.97899999999998
2015-05-17,3.573,36.9176,194.208,2.625,94.5,66.271,33.0,11.9585,12.58875,16.049,3.46025,32.41125,255.0,201.45850000000002,147.5,206.16649999999998
2015-05-18,2.0869999999999997,23.5248,191.761,2.348,99.0,90.0625,69.5,11.3045,17.098,20.4565,3.3587499999999997,17.625,212.0,192.4795,177.5,203.065
2015-05-19,1.92725,14.5832,190.0625,1.833,99.0,83.6875,60.0,11.9375,8.677,13.51025,4.83325,12.78125,249.5,204.54149999999998,175.0,202.0
2015-05-20,1.441,25.3238,194.3895,2.043,96.5,69.1665,33.5,14.3825,10.509,13.8485,3.3395,20.9295,246.0,195.52100000000002,148.0,208.7715
2015-05-21,1.63325,13.75,194.595,1.375,85.0,65.771,44.5,13.471,11.83225,14.526250000000001,2.6937499999999996,12.81475,233.0,185.08350000000002,135.5,208.066
2015-05-22,3.573,18.6582,197.0625,1.875,83.0,61.0835,29.5,17.4585,21.198,35.875,14.677,17.875,261.5,205.3125,157.5,214.52100000000002
