date,NO2_mean,NOX_mean,NO_mean,SPM_mean,PM25_mean,SO2_mean,HUM_max,HUM_mean,HUM_min,RAIN_sum,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean,CO_mean
2011-07-13,10.13,19.698,9.568,19.51,,2.028,87.0,70.167,52.0,0.0,31.2,27.646,24.8,177.375,8.77,186.146,2.361
2011-07-14,11.354,20.964,9.61,19.646,,1.556,84.0,67.583,45.0,0.0,32.7,27.942,24.5,177.079,8.754,185.834,2.369
2011-07-15,15.865,25.572,9.708,22.266,,1.861,83.0,67.0,49.0,0.0,31.8,28.1,24.5,178.521,13.896,192.416,3.03
2011-07-16,12.242,19.433,7.191,26.302,,3.083,89.0,69.583,42.0,0.0,32.4,28.279,24.9,177.062,9.517,186.58,2.792
2011-07-17,7.793,12.803,5.01,22.531,,1.695,87.0,69.083,49.0,0.0,33.2,28.808,25.1,175.562,8.0,183.562,2.217
2011-07-18,7.526,14.365,6.839,34.162,,1.861,88.0,73.75,49.0,0.0,33.2,28.821,26.2,175.104,8.958,184.062,2.389
2011-07-19,8.453,19.365,10.912,28.517,,0.695,92.0,86.167,81.0,25.0,27.3,26.288,24.5,175.47,10.22,185.69,2.639
2011-07-20,7.989,12.463,4.474,31.101,,0.812,94.0,84.083,68.0,8.0,29.0,25.162,20.3,177.311,8.996,186.307,3.156
2011-07-21,5.108,7.86,2.752,18.576,,0.0,90.0,73.542,59.0,0.0,22.2,19.912,17.3,183.979,7.988,191.968,2.522
2011-07-22,7.783,12.18,4.397,14.926,,0.042,83.0,66.792,53.0,0.0,23.0,19.504,16.1,184.876,9.006,193.882,2.792
2011-07-23,8.693,12.292,3.599,13.333,,0.181,82.0,71.208,59.0,0.0,24.6,21.438,17.1,185.208,10.042,195.25,3.013
2011-07-24,11.5,15.146,3.646,21.094,,1.431,86.0,70.167,54.0,0.0,28.2,24.821,19.9,185.875,11.625,197.5,3.181
2011-07-25,14.57,19.589,5.02,29.045,,1.972,87.0,73.25,55.0,0.0,30.3,26.442,23.6,181.496,10.062,191.559,3.02
2011-07-26,19.105,26.42,7.315,22.655,,1.891,87.0,76.958,60.0,0.0,29.3,26.062,24.3,183.66,14.364,198.024,3.001
2011-07-27,24.203,43.083,18.88,20.782,,2.375,85.0,75.167,61.0,0.0,28.8,26.567,24.5,195.4,22.234,217.634,3.618
2011-07-28,26.529,36.361,9.832,45.224,,1.736,95.0,85.0,71.0,5.0,27.9,25.1,23.1,196.174,25.138,221.312,5.392
2011-07-29,27.062,38.016,10.954,41.473,,1.638,96.0,87.208,67.0,7.0,27.9,24.779,22.4,192.979,23.146,216.125,5.1
2011-07-30,15.313,20.224,4.912,25.5,,0.986,97.0,85.333,65.0,8.0,28.2,24.292,21.9,188.938,17.354,206.292,4.458
2011-07-31,4.51,6.781,2.271,24.844,,0.25,93.0,84.375,71.0,1.0,24.5,22.496,21.2,183.646,8.854,192.5,2.958
2011-08-01,10.008,14.914,4.906,29.188,,0.667,90.0,77.375,59.0,0.0,26.5,23.167,20.7,185.326,12.434,197.761,4.228
2011-08-02,11.118,16.566,5.447,27.192,,0.769,91.0,74.958,63.0,0.0,27.5,24.396,20.3,186.354,12.438,198.792,4.367
2011-08-03,13.204,21.665,8.462,24.27,,0.9,95.0,84.75,62.0,18.0,28.7,24.804,22.5,187.913,15.391,203.304,4.167
2011-08-04,8.02,16.567,8.547,24.632,,0.451,96.0,80.458,56.0,4.0,30.5,26.092,22.8,179.791,11.375,191.167,3.35
2011-08-05,11.614,20.703,9.088,17.693,,1.958,96.0,78.875,62.0,1.0,31.4,26.975,23.3,179.334,11.875,191.208,3.347
2011-08-06,16.177,28.187,12.01,22.948,,2.736,91.0,76.375,60.0,0.0,31.6,27.967,25.1,177.104,13.646,190.75,3.347
2011-08-07,13.502,17.3,3.798,31.737,,1.736,87.0,72.0,48.0,0.0,32.8,28.425,25.4,186.022,16.386,202.408,4.113
2011-08-08,20.031,25.937,5.906,34.115,,2.792,87.0,69.708,50.0,0.0,32.9,28.75,24.5,182.458,16.916,199.375,4.3
2011-08-09,22.109,30.782,8.674,40.219,,3.069,88.0,72.125,54.0,0.0,32.9,29.183,25.7,184.538,16.634,201.171,3.903
2011-08-10,19.896,26.327,6.431,45.203,,3.403,89.0,73.875,57.0,0.0,33.8,29.383,26.3,178.568,14.24,192.808,3.293
2011-08-11,24.631,33.45,8.819,53.63,,4.445,86.0,70.25,55.0,0.0,34.3,29.804,27.0,185.312,20.146,205.458,4.861
2011-08-12,17.446,20.613,3.167,45.74,,2.486,82.0,64.042,39.0,0.0,35.0,30.079,26.0,187.0,16.896,203.896,4.333
2011-08-13,10.191,12.434,2.243,60.614,,3.195,88.0,71.25,48.0,0.0,33.6,29.212,25.2,184.56,10.698,195.258,4.123
2011-08-14,9.717,11.999,2.282,63.682,,3.069,88.0,72.333,56.0,0.0,33.1,29.55,27.0,180.292,10.312,190.604,3.579
2011-08-15,11.806,15.556,3.75,40.849,,2.444,84.0,68.792,46.0,0.0,33.3,29.492,26.5,178.532,12.834,191.366,2.7
2011-08-16,15.229,18.357,3.128,48.87,,2.662,87.0,71.167,51.0,0.0,32.9,29.442,26.1,185.75,13.604,199.354,3.649
2011-08-17,16.566,20.488,3.922,53.378,,2.481,84.0,70.542,54.0,0.0,33.7,29.558,26.0,187.275,13.728,201.004,3.917
2011-08-18,16.064,21.756,5.693,54.046,,2.323,85.0,68.667,49.0,0.0,34.8,30.392,27.6,178.084,12.146,190.229,2.917
2011-08-19,12.228,16.997,4.769,27.63,,0.653,96.0,86.958,65.0,76.0,30.5,23.921,20.6,184.142,10.416,194.559,3.224
2011-08-20,13.062,17.943,4.88,19.386,,0.111,95.0,84.083,69.0,0.0,24.5,22.462,20.8,191.375,14.5,205.875,3.808
2011-08-21,7.12,9.672,2.552,14.073,,0.042,96.0,94.708,91.0,11.0,21.9,19.471,18.3,189.106,8.696,197.802,3.167
2011-08-22,13.625,21.25,7.625,15.557,,0.0,98.0,96.542,94.0,23.0,21.2,19.696,18.4,192.042,12.583,204.625,3.904
2011-08-23,14.635,23.625,8.99,37.3,,1.542,98.0,83.25,63.0,0.0,30.1,25.196,20.5,187.104,13.395,200.5,3.958
2011-08-24,9.62,21.552,11.932,24.415,,3.153,94.0,77.583,54.0,0.0,32.0,27.742,24.6,177.812,9.271,187.084,2.583
2011-08-25,11.266,26.719,15.453,23.892,,2.639,89.0,83.583,71.0,0.0,28.2,26.721,25.5,178.794,9.421,188.214,2.707
2011-08-26,13.495,24.382,10.887,22.255,,0.778,97.0,82.75,52.0,16.0,30.4,25.262,21.2,183.917,11.73,195.646,3.327
2011-08-27,7.184,11.189,4.005,17.88,,0.056,97.0,86.25,71.0,0.0,26.7,22.917,20.8,184.616,8.854,193.47,3.069
2011-08-28,6.578,9.243,2.664,19.162,,0.431,92.0,74.875,56.0,0.0,29.1,24.642,20.5,187.938,9.812,197.75,3.397
2011-08-29,7.475,11.659,4.184,19.129,,0.194,91.0,76.917,55.0,0.0,28.7,24.829,22.0,183.796,8.756,192.552,3.002
2011-08-30,7.372,11.239,3.867,17.83,,0.072,94.0,70.792,44.0,2.0,29.9,25.379,21.6,181.479,7.73,189.208,2.877
2011-08-31,11.044,18.7,7.656,21.17,,0.198,97.0,85.833,71.0,10.0,28.6,24.738,20.4,179.326,12.22,191.546,3.598
2011-09-01,7.065,18.09,11.024,25.771,,0.194,97.0,84.0,65.0,27.0,30.5,27.079,24.2,175.167,13.812,188.979,3.293
2011-09-02,7.574,16.4,8.825,29.635,,0.667,97.0,80.958,63.0,5.0,30.9,27.596,24.6,179.106,10.812,189.918,3.042
2011-09-03,6.325,11.638,5.313,33.594,,1.014,87.0,76.75,68.0,2.0,29.5,27.504,25.8,175.625,10.042,185.666,2.081
2011-09-04,5.922,9.65,3.728,25.89,,0.958,84.0,75.125,62.0,1.0,29.3,26.904,25.1,178.646,10.396,189.042,2.555
2011-09-05,14.277,21.78,7.503,26.682,,1.222,87.0,77.625,57.0,0.0,29.2,25.85,24.0,186.917,14.521,201.438,3.667
2011-09-06,16.176,21.643,5.467,17.281,,1.039,95.0,75.417,53.0,20.0,27.6,23.775,20.1,186.24,14.509,200.75,3.449
2011-09-07,19.588,24.549,4.961,23.781,,1.79,94.0,67.625,40.0,0.0,28.1,23.775,17.9,189.914,14.082,203.996,3.694
2011-09-08,26.199,36.415,10.217,36.37,,3.841,88.0,66.208,45.0,0.0,29.1,25.429,20.8,197.231,23.4,220.631,4.569
2011-09-09,20.469,29.807,9.339,30.557,,2.764,83.0,74.0,51.0,0.0,30.5,26.867,23.5,187.688,16.208,203.896,3.385
2011-09-10,14.292,24.682,10.391,26.031,,3.417,87.0,71.292,49.0,0.0,32.2,27.95,24.8,184.208,14.438,198.646,3.292
2011-09-11,8.748,14.512,5.764,22.651,,1.028,94.0,80.833,66.0,0.0,29.2,26.1,23.8,186.208,15.792,202.0,3.702
2011-09-12,11.635,23.828,12.193,20.734,,1.82,97.0,72.375,46.0,0.0,31.1,27.258,22.6,184.343,12.576,196.919,3.333
2011-09-13,13.49,22.776,9.286,22.568,,3.167,90.0,71.583,51.0,0.0,32.0,27.625,24.8,181.5,14.188,195.688,2.597
2011-09-14,17.969,27.5,9.531,25.558,,2.458,88.0,69.708,51.0,0.0,31.4,27.767,24.8,182.534,17.042,199.576,3.255
2011-09-15,11.24,24.245,13.005,18.74,,1.903,90.0,70.375,50.0,0.0,31.3,27.721,24.4,179.459,10.896,190.354,3.431
2011-09-16,9.333,17.943,8.61,19.311,,1.917,87.0,71.917,51.0,0.0,31.5,27.8,25.0,179.229,9.604,188.834,3.028
2011-09-17,6.314,13.884,7.57,20.417,,1.958,86.0,72.708,57.0,0.0,31.5,27.958,25.7,176.354,8.833,185.188,2.414
2011-09-18,6.432,11.572,5.14,19.776,,2.833,86.0,69.25,46.0,0.0,31.6,28.092,25.4,178.456,7.37,185.827,2.653
2011-09-19,7.542,13.151,5.61,27.787,,0.958,92.0,77.542,55.0,0.0,29.7,24.642,18.5,185.021,10.792,195.812,3.333
2011-09-20,10.624,17.134,6.51,16.454,,0.0,97.0,94.458,89.0,18.0,20.3,18.675,17.9,186.582,10.159,196.74,3.236
2011-09-21,10.416,17.928,7.511,26.168,,0.129,99.0,91.167,74.0,85.0,25.5,21.667,16.1,183.702,10.539,194.241,2.75
2011-09-22,12.746,19.115,6.369,16.014,,0.488,94.0,75.042,40.0,6.0,29.4,22.588,17.1,183.166,11.0,194.166,3.152
2011-09-23,15.503,21.588,6.085,16.328,,0.236,95.0,76.5,55.0,0.0,21.2,18.771,17.2,190.48,16.334,206.812,4.042
2011-09-24,14.625,19.599,4.974,13.865,,0.597,82.0,58.875,32.0,0.0,23.9,19.217,14.6,191.34,13.75,205.09,3.625
2011-09-25,10.53,13.82,3.29,17.141,,1.07,87.0,69.333,48.0,0.0,23.0,18.517,14.9,193.312,11.771,205.084,3.723
2011-09-26,24.572,34.679,10.106,24.977,,0.847,86.0,81.083,68.0,2.0,19.2,17.096,15.5,192.736,21.396,214.132,4.722
2011-09-27,16.814,25.926,9.113,21.376,,0.708,85.0,73.458,55.0,0.0,22.5,18.404,15.7,190.375,15.583,205.958,3.918
2011-09-28,17.03,24.655,7.625,20.867,,0.875,83.0,70.0,52.0,0.0,23.0,18.508,13.8,189.042,15.396,204.438,3.778
2011-09-29,18.458,24.554,6.095,24.414,,1.347,82.0,66.167,48.0,0.0,24.4,20.55,15.5,188.521,17.188,205.708,3.847
2011-09-30,27.548,37.375,9.827,43.901,,1.708,83.0,68.958,50.0,0.0,28.5,23.525,18.4,190.487,21.1,211.588,5.178
2011-10-01,14.667,20.06,5.393,20.63,,1.208,77.0,66.333,55.0,0.0,22.2,20.196,18.0,187.562,14.188,201.75,4.389
2011-10-02,8.779,12.741,3.962,20.606,,0.792,71.0,62.333,55.0,0.0,19.1,17.029,15.9,189.086,10.438,199.524,3.634
2011-10-03,13.791,19.445,5.654,13.552,,0.736,72.0,43.042,24.0,0.0,22.1,17.538,14.4,188.896,10.792,199.688,3.242
2011-10-04,20.023,25.683,5.66,15.248,,1.172,65.0,49.25,27.0,0.0,20.7,17.204,12.5,192.688,15.52,208.208,4.028
2011-10-05,27.534,40.738,13.204,21.808,,0.589,98.0,87.958,66.0,75.0,17.0,14.788,13.2,194.682,24.178,218.858,5.005
2011-10-06,18.044,21.756,3.712,13.519,,0.827,98.0,81.167,52.0,4.0,23.7,19.167,14.5,187.746,15.864,203.61,3.819
2011-10-07,16.536,19.887,3.351,18.849,,0.945,92.0,50.875,26.0,1.0,24.5,19.296,14.6,188.188,13.146,201.333,3.889
2011-10-08,20.78,24.738,3.958,26.323,,1.292,70.0,50.125,28.0,0.0,21.7,17.988,12.5,192.313,16.062,208.376,5.254
2011-10-09,13.458,15.179,1.72,38.641,,1.042,89.0,72.917,55.0,3.0,21.9,18.246,14.4,193.917,15.958,209.875,5.097
2011-10-10,20.952,24.851,3.899,44.5,,1.861,96.0,79.833,53.0,3.0,23.9,19.258,15.6,194.688,18.208,212.896,5.736
2011-10-11,25.576,36.752,11.176,50.19,,1.597,92.0,71.375,44.0,0.0,23.9,19.104,15.1,197.125,23.584,220.708,6.379
2011-10-12,18.905,24.393,5.488,40.455,,1.583,87.0,68.042,44.0,0.0,22.9,19.05,14.7,191.404,15.047,206.451,4.958
2011-10-13,31.952,43.006,11.053,56.922,,3.444,85.0,71.083,55.0,0.0,22.5,19.142,15.2,195.542,25.625,221.166,6.509
2011-10-14,27.482,36.696,9.215,59.724,,4.194,96.0,73.667,51.0,9.0,24.4,19.817,14.6,193.128,23.246,216.374,5.833
2011-10-15,11.214,13.625,2.411,30.057,,1.625,95.0,86.5,77.0,2.0,23.9,22.4,19.9,180.084,7.062,187.146,2.75
2011-10-16,11.643,13.601,1.958,23.026,,1.431,96.0,71.417,47.0,8.0,27.5,23.017,19.7,182.083,9.021,191.104,3.282
2011-10-17,27.244,35.427,8.183,35.111,,1.625,91.0,69.833,50.0,0.0,23.6,20.233,15.8,195.763,20.491,216.254,5.5
2011-10-18,15.738,19.805,4.067,22.29,,0.637,84.0,71.625,60.0,0.0,19.1,17.033,13.5,190.703,14.06,204.763,4.014
2011-10-19,16.985,22.215,5.23,17.899,,0.915,85.0,71.458,64.0,0.0,15.9,13.946,12.3,192.375,14.375,206.75,3.566
2011-10-20,14.878,20.194,5.316,17.621,,0.842,78.0,70.167,59.0,0.0,19.5,16.067,13.0,190.428,13.042,203.471,3.778
2011-10-21,16.854,23.777,6.924,18.37,,0.611,95.0,80.583,69.0,2.0,20.0,16.871,14.3,189.208,14.521,203.729,3.805
2011-10-22,20.667,29.458,8.792,20.438,,1.069,98.0,92.75,84.0,58.0,21.2,18.2,14.7,185.958,15.166,201.125,4.361
2011-10-23,16.821,19.268,2.447,18.74,,1.847,92.0,86.583,75.0,0.0,23.5,21.217,19.0,181.438,8.729,190.166,3.264
2011-10-24,13.258,17.816,4.558,24.173,,0.903,96.0,85.542,71.0,0.0,21.2,18.696,17.3,187.486,11.736,199.223,4.182
2011-10-25,22.574,31.4,8.825,38.0,,1.639,97.0,73.125,46.0,0.0,24.9,20.267,16.7,189.729,18.958,208.688,5.028
2011-10-26,13.012,17.682,4.67,8.349,,0.361,58.0,41.875,30.0,0.0,19.5,15.746,10.7,188.826,9.87,198.696,3.167
2011-10-27,22.429,33.625,11.197,19.521,,0.819,82.0,57.542,29.0,0.0,17.6,12.946,8.2,194.958,15.333,210.292,4.885
2011-10-28,24.327,36.283,11.956,23.88,,0.972,86.0,67.958,40.0,0.0,18.8,13.721,8.3,195.188,21.396,216.583,4.944
2011-10-29,20.315,27.708,7.393,29.729,,0.931,88.0,72.25,43.0,0.0,19.4,14.358,8.9,193.583,17.979,211.562,4.665
2011-10-30,14.006,16.214,2.208,35.396,,0.986,88.0,72.708,49.0,0.0,19.6,15.554,11.7,192.577,14.498,207.074,4.389
2011-10-31,21.13,30.724,9.594,33.004,,0.875,89.0,71.833,46.0,0.0,21.8,17.096,13.7,192.75,17.98,210.73,4.847
2011-11-01,24.858,40.639,15.781,22.13,,0.871,94.0,66.5,34.0,0.0,20.4,15.117,10.8,197.484,21.938,219.422,5.427
2011-11-02,35.659,55.976,20.317,34.463,,1.569,91.0,73.333,44.0,0.0,20.0,15.408,9.5,201.602,36.642,238.242,6.722
2011-11-03,42.655,59.75,17.095,65.703,,1.708,88.0,71.0,47.0,0.0,20.0,16.379,13.2,205.562,48.271,253.834,8.32
2011-11-04,25.962,47.32,21.358,49.688,,1.266,91.0,78.792,57.0,0.0,21.0,16.425,12.0,199.5,34.458,233.958,6.635
2011-11-05,39.952,61.295,21.343,83.599,,2.583,95.0,82.667,61.0,1.0,21.1,17.125,12.4,202.628,40.176,242.804,8.806
2011-11-06,23.22,28.173,4.952,106.312,,0.639,97.0,94.75,90.0,10.0,17.7,16.367,15.6,198.23,28.75,226.979,7.044
2011-11-07,17.833,27.822,9.989,20.938,,1.042,97.0,82.208,60.0,0.0,21.0,16.771,13.9,191.37,15.212,206.582,5.028
2011-11-08,16.013,21.289,5.276,13.427,,0.347,94.0,77.083,57.0,8.0,16.4,13.483,10.8,190.062,12.75,202.812,4.194
2011-11-09,26.396,41.863,15.468,16.578,,0.764,90.0,69.875,50.0,0.0,15.3,12.046,8.6,195.812,21.604,217.416,5.106
2011-11-10,21.482,32.188,10.706,16.745,,0.778,85.0,69.667,55.0,0.0,15.0,12.017,9.3,194.688,18.0,212.688,4.609
2011-11-11,28.225,42.415,14.19,21.078,,0.459,97.0,87.792,72.0,23.0,11.4,10.579,9.6,194.865,22.092,216.958,4.722
2011-11-12,19.964,29.042,9.078,16.568,,0.5,98.0,84.375,62.0,0.0,19.2,14.633,11.4,193.771,18.292,212.062,5.181
2011-11-13,24.476,30.185,5.708,35.151,,1.361,96.0,78.708,55.0,0.0,20.4,15.583,11.1,201.669,26.259,227.928,7.0
2011-11-14,21.756,36.867,15.111,40.237,,1.292,94.0,78.458,50.0,5.0,19.2,14.946,11.7,197.862,20.763,218.624,6.022
2011-11-15,20.935,28.949,8.013,19.604,,1.092,92.0,69.792,47.0,1.0,15.4,11.862,8.9,193.125,14.292,207.416,5.163
2011-11-16,20.237,27.412,7.174,9.159,,0.948,67.0,48.75,30.0,0.0,14.9,11.238,7.8,192.812,13.562,206.375,3.946
2011-11-17,28.0,38.509,10.509,14.347,,1.181,73.0,48.292,20.0,0.0,17.7,12.212,6.6,195.074,18.376,213.449,4.819
2011-11-18,31.517,51.921,20.404,34.057,,1.056,90.0,72.208,60.0,0.0,12.2,10.242,8.6,197.125,24.583,221.708,5.722
2011-11-19,24.786,55.083,30.298,42.542,,1.014,97.0,93.875,85.0,106.0,19.8,14.329,10.0,195.544,30.88,226.424,6.222
2011-11-20,17.359,29.837,12.477,18.49,,0.611,98.0,86.083,57.0,0.0,20.7,15.417,11.9,193.916,22.208,216.125,5.958
2011-11-21,16.423,24.946,8.524,5.916,,0.555,77.0,56.5,31.0,0.0,15.5,10.821,5.9,192.1,11.569,203.669,4.033
2011-11-22,29.532,50.383,20.851,12.637,,0.861,81.0,57.208,32.0,0.0,13.4,8.708,3.3,198.73,22.354,221.083,5.592
2011-11-23,30.185,42.274,12.089,25.031,,2.986,89.0,65.667,47.0,1.0,14.1,11.392,6.3,195.956,23.928,219.885,6.236
2011-11-24,28.267,46.536,18.268,26.266,,1.111,90.0,54.042,26.0,0.0,18.8,12.042,7.6,194.874,20.89,215.764,5.583
2011-11-25,25.947,37.559,11.613,6.958,,0.611,64.0,46.625,27.0,0.0,14.7,9.592,5.4,193.676,15.059,208.736,4.556
2011-11-26,26.9,38.156,11.256,19.266,,1.25,71.0,50.875,30.0,0.0,12.0,8.992,3.6,197.666,18.917,216.584,5.764
2011-11-27,36.458,51.417,14.958,43.188,,1.847,80.0,62.083,43.0,0.0,13.5,8.862,4.5,206.312,30.438,236.75,7.764
2011-11-28,43.755,120.543,76.788,67.214,,1.583,84.0,71.625,56.0,0.0,12.9,9.496,6.3,209.75,61.458,271.208,10.68
2011-11-29,45.66,128.459,82.8,58.334,,1.937,77.0,64.083,43.0,0.0,16.5,12.329,9.3,206.228,69.777,276.004,10.653
2011-11-30,23.857,64.288,40.431,44.41,,1.451,86.0,73.958,54.0,0.0,18.5,12.771,8.6,197.896,40.896,238.792,7.139
2011-12-01,11.502,16.566,5.065,8.588,,0.268,94.0,84.042,74.0,6.0,9.3,6.108,3.6,189.918,7.734,197.652,3.569
2011-12-02,18.131,25.155,7.024,12.807,,0.431,87.0,76.208,60.0,5.0,5.7,4.646,2.9,191.708,10.416,202.125,3.695
2011-12-03,24.244,40.595,16.351,14.286,,0.347,97.0,93.792,84.0,29.0,16.9,9.512,5.3,193.042,18.354,211.396,5.234
2011-12-04,13.56,17.988,4.428,8.552,,0.375,93.0,50.042,29.0,0.0,15.0,11.838,7.3,189.98,11.583,201.562,3.821
2011-12-05,22.878,36.467,13.588,9.432,,0.486,79.0,51.125,34.0,0.0,14.9,9.254,4.8,193.612,15.026,208.638,4.625
2011-12-06,24.736,34.605,9.869,17.255,,0.389,94.0,70.167,48.0,13.0,8.4,5.929,4.1,195.084,16.438,211.52,4.639
2011-12-07,35.042,67.494,32.452,36.859,,1.111,94.0,76.833,47.0,0.0,11.7,7.979,4.4,198.421,33.098,231.519,7.125
2011-12-08,26.0,59.452,33.452,35.177,,1.139,92.0,84.542,76.0,4.0,7.6,6.021,4.8,195.916,28.958,224.875,6.111
2011-12-09,21.36,40.392,19.031,12.5,,0.57,94.0,82.958,60.0,8.0,5.0,3.242,1.5,193.312,15.792,209.104,5.855
2011-12-10,32.435,56.012,23.577,17.714,,1.347,77.0,55.833,27.0,0.0,9.5,4.975,-0.7,197.5,23.98,221.479,7.078
2011-12-11,36.603,87.604,51.001,30.526,,1.625,86.0,60.042,26.0,0.0,12.8,6.288,0.2,211.854,46.352,258.206,11.958
2011-12-12,46.003,124.207,78.204,31.164,,1.972,88.0,68.042,39.0,0.0,13.2,7.2,0.8,211.468,49.324,260.793,10.972
2011-12-13,30.367,62.432,32.064,21.334,,1.243,86.0,61.167,30.0,0.0,11.8,7.075,2.6,200.064,33.547,233.612,6.736
2011-12-14,34.092,67.016,32.924,27.453,,1.253,90.0,70.25,62.0,4.0,7.7,5.583,2.4,197.25,30.0,227.25,6.445
2011-12-15,47.012,143.408,96.396,46.465,,2.292,95.0,74.0,51.0,0.0,14.1,7.692,1.5,213.875,53.792,267.667,11.901
2011-12-16,20.74,30.9,10.161,13.12,,1.278,76.0,62.958,47.0,0.0,11.7,7.229,0.9,193.521,15.834,209.354,5.159
2011-12-17,22.849,37.417,14.568,9.162,,0.667,77.0,49.333,25.0,0.0,8.7,3.746,-0.9,194.777,15.723,210.5,5.014
2011-12-18,26.531,41.594,15.062,18.967,,1.097,77.0,55.0,30.0,0.0,10.5,4.471,-1.6,200.584,22.771,223.354,6.278
2011-12-19,32.466,81.279,48.813,25.227,,1.514,83.0,65.542,49.0,0.0,8.3,3.95,-0.3,201.673,31.196,232.87,8.403
2011-12-20,27.828,46.812,18.985,11.026,,0.972,78.0,50.125,31.0,0.0,9.2,4.696,0.9,195.271,22.312,217.583,5.389
2011-12-21,37.026,79.261,42.234,31.098,,1.444,69.0,61.542,46.0,0.0,7.4,3.338,-0.1,199.334,34.0,233.334,7.127
2011-12-22,40.422,104.615,64.193,50.5,,1.555,88.0,73.833,64.0,0.0,5.3,2.725,0.6,200.188,42.083,242.271,8.577
2011-12-23,13.068,18.578,5.51,8.781,,0.778,79.0,42.292,27.0,0.0,6.6,3.771,1.0,191.279,9.94,201.22,3.792
2011-12-24,25.636,45.667,20.031,14.817,,1.486,74.0,46.25,28.0,0.0,7.2,3.338,0.0,198.0,19.062,217.062,6.264
2011-12-25,17.89,25.536,7.646,9.193,,1.167,68.0,47.583,28.0,0.0,7.7,3.354,-0.2,195.195,12.268,207.462,5.195
2011-12-26,23.048,36.333,13.285,7.641,,0.861,73.0,44.792,21.0,0.0,7.2,2.488,-2.0,193.978,11.826,205.804,4.931
2011-12-27,23.205,38.862,15.657,8.029,,0.84,68.0,41.708,22.0,0.0,7.2,2.608,-2.4,194.48,12.229,206.708,4.792
2011-12-28,24.135,33.815,9.68,12.515,,1.102,64.0,43.083,30.0,0.0,7.1,3.429,0.5,195.228,13.004,208.231,4.818
2011-12-29,35.536,58.386,22.85,28.571,,2.153,81.0,59.583,35.0,0.0,7.8,3.575,-1.5,197.968,24.282,222.25,7.334
2011-12-30,12.49,15.719,3.229,8.078,,1.153,65.0,40.583,22.0,0.0,8.0,3.675,0.0,191.812,8.042,199.854,4.278
2011-12-31,19.443,29.156,9.713,18.667,,1.069,69.0,50.333,31.0,0.0,8.0,3.042,-1.6,198.671,17.458,216.128,5.958
2012-01-01,17.745,22.073,4.328,8.943,5.583,1.167,76.0,53.292,26.0,,8.2,3.496,-1.1,199.25,13.021,212.27,5.292
2012-01-02,9.443,11.161,1.719,20.484,13.0,1.944,55.0,43.042,30.0,,12.0,8.225,4.2,201.628,8.299,209.928,3.764
2012-01-03,7.818,9.422,1.604,6.583,2.236,0.695,55.0,37.292,26.0,,7.4,3.012,-2.0,195.23,6.521,201.75,3.569
2012-01-04,6.766,8.693,1.927,3.599,-1.986,0.472,53.0,35.833,20.0,,4.1,0.542,-2.4,194.208,5.625,199.834,3.224
2012-01-05,21.438,29.427,7.99,16.156,11.833,0.708,70.0,50.875,35.0,,3.0,-0.25,-3.5,199.708,15.312,215.02,5.389
2012-01-06,23.729,32.901,9.172,15.25,9.653,1.194,74.0,49.792,29.0,,9.0,2.229,-4.8,199.664,15.688,215.352,5.695
2012-01-07,29.182,46.73,17.548,17.205,11.972,1.403,68.0,50.583,30.0,,6.3,2.467,-1.0,198.335,18.688,217.024,6.079
2012-01-08,33.534,54.933,21.4,26.286,21.856,1.378,90.0,64.25,39.0,,9.0,3.425,-1.3,197.756,21.766,219.522,6.014
2012-01-09,27.157,41.978,14.821,23.544,21.097,1.028,92.0,75.542,57.0,,7.6,3.588,0.6,196.163,18.426,214.589,5.361
2012-01-10,21.988,30.204,8.216,9.064,5.6,0.703,84.0,47.25,28.0,,6.5,2.683,-1.1,196.146,14.167,210.312,4.653
2012-01-11,30.51,51.099,20.589,10.146,6.389,0.917,64.0,44.833,24.0,,6.6,1.846,-2.6,200.688,21.375,222.062,6.264
2012-01-12,41.906,69.104,27.198,33.349,28.75,1.417,74.0,52.458,36.0,,6.0,1.408,-2.5,202.547,32.498,235.044,7.972
2012-01-13,51.667,109.255,57.589,46.234,41.68,1.875,87.0,54.833,26.0,,11.5,4.638,-3.3,235.708,64.354,300.062,12.903
2012-01-14,12.667,14.927,2.26,15.422,11.43,0.528,95.0,89.708,56.0,,5.8,1.1,-1.6,197.771,17.146,214.916,4.616
2012-01-15,18.266,25.125,6.859,8.536,4.069,1.361,94.0,60.5,42.0,,4.8,1.704,-1.2,191.125,13.417,204.542,4.385
2012-01-16,40.474,84.667,44.193,21.969,19.792,1.125,91.0,69.583,49.0,,3.3,0.308,-2.2,206.667,36.208,242.875,7.889
2012-01-17,33.198,73.667,40.469,21.427,18.055,1.167,93.0,62.292,35.0,,6.0,1.238,-3.8,200.388,26.821,227.208,7.125
2012-01-18,19.808,26.958,7.151,5.552,1.305,0.736,68.0,42.667,23.0,,3.6,0.342,-3.6,194.656,10.332,204.987,4.139
2012-01-19,35.609,63.578,27.969,14.906,9.458,1.305,74.0,47.25,21.0,,8.7,2.825,-2.5,202.994,26.987,229.981,7.583
2012-01-20,16.953,21.781,4.828,10.391,6.819,0.986,85.0,51.792,25.0,,7.4,2.712,-2.6,197.333,15.834,213.166,4.986
