date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean,SO2_mean
2015-01-31,205.072,78.0,62.98,48.5,13.724,28.086,35.623,7.537,18.139,18.389,9.5,6.96,3.667,218.796,5.333,4.375
2015-02-01,201.837,76.0,67.042,56.0,13.704,30.599,44.621,14.022,18.937,19.365,6.3,5.158,4.0,215.542,4.333,2.364
2015-02-02,197.114,79.5,42.125,30.0,8.197,18.429,28.741,10.311,7.096,8.129,9.967,6.124,3.467,205.311,3.783,1.542
2015-02-03,196.646,62.0,46.666,36.0,8.271,20.264,28.458,8.194,8.5,9.014,7.933,5.239,2.967,204.916,3.042,1.708
2015-02-04,209.834,75.5,60.104,44.5,12.584,36.345,54.966,18.621,17.903,18.653,8.533,6.067,3.133,222.416,5.043,3.826
2015-02-05,202.771,70.5,51.188,31.5,14.69,36.389,55.306,18.917,20.296,20.681,11.833,8.036,4.133,217.461,5.125,3.292
2015-02-06,196.886,74.0,68.312,61.5,10.025,21.689,28.88,7.191,18.25,18.375,8.967,7.026,4.567,206.912,3.833,1.75
2015-02-07,196.812,76.0,46.354,26.0,5.646,8.556,10.375,1.819,6.73,6.486,8.867,5.26,2.167,202.458,2.958,1.458
2015-02-08,200.966,68.5,55.021,42.0,10.214,25.128,37.264,12.136,11.758,12.243,8.9,5.132,2.6,211.182,4.087,1.792
2015-02-09,206.964,75.0,54.48,34.5,16.292,29.753,59.806,30.053,19.361,21.086,13.133,7.294,3.0,223.256,6.167,3.652
2015-02-10,197.666,51.5,34.292,23.5,6.146,13.251,18.867,5.616,7.944,8.611,10.033,6.425,3.967,203.812,3.435,1.87
2015-02-11,201.152,58.0,42.104,28.5,9.236,16.569,19.667,3.097,11.555,12.319,10.133,6.546,3.2,210.388,2.917,2.083
2015-02-12,208.093,90.5,64.333,52.5,20.691,43.023,77.743,34.72,24.736,26.93,11.067,7.711,3.167,228.784,6.333,5.042
2015-02-13,196.833,90.5,66.23,51.5,16.105,29.68,46.764,17.083,23.945,29.903,19.833,14.293,9.2,212.938,5.083,3.375
2015-02-14,187.042,95.0,78.354,56.5,8.708,10.398,12.399,2.0,10.167,21.181,22.267,18.565,16.1,195.75,3.875,2.0
2015-02-15,196.028,76.5,58.417,40.0,8.923,17.846,26.534,8.688,3.771,4.958,14.933,8.554,3.833,204.951,4.0,1.0
2015-02-16,196.3,47.5,41.75,33.5,8.794,19.003,29.199,10.196,7.187,7.755,9.667,5.953,2.533,205.094,4.318,2.478
2015-02-17,198.658,63.5,42.812,24.5,11.948,24.361,42.028,17.667,8.195,9.806,12.233,6.861,3.733,210.606,4.917,2.25
2015-02-18,202.056,74.5,52.625,40.5,11.818,28.963,42.035,13.072,12.597,13.819,10.0,6.769,3.233,213.874,4.542,3.125
2015-02-19,206.062,76.5,55.646,39.0,19.542,43.556,74.069,30.514,21.986,25.722,15.6,10.581,4.8,225.604,5.833,5.542
2015-02-20,202.792,94.0,75.208,49.5,23.75,39.191,58.323,19.132,23.07,26.236,10.6,8.657,7.233,226.542,6.167,2.042
2015-02-21,193.438,92.5,55.125,32.0,8.708,12.361,14.917,2.556,8.111,9.25,14.6,10.175,6.933,202.146,3.5,1.042
2015-02-22,195.917,81.0,54.875,39.0,8.812,20.234,26.179,5.945,8.347,9.528,8.733,6.856,5.733,204.729,2.913,1.739
2015-02-23,202.478,84.5,76.562,65.5,14.132,32.935,46.491,13.556,21.75,23.339,9.333,7.243,5.267,216.61,5.125,2.217
2015-02-24,197.442,80.5,48.5,32.0,10.058,20.581,29.021,8.44,13.635,14.694,7.7,6.208,2.8,207.5,4.087,1.5
2015-02-25,198.604,84.5,56.646,35.5,9.542,25.0,35.167,10.167,10.639,12.111,6.967,4.346,0.967,208.146,3.958,2.5
2015-02-26,200.771,63.5,46.73,27.5,13.98,33.577,47.601,14.024,14.861,15.806,10.367,6.7,2.433,214.75,5.583,3.125
2015-02-27,198.042,55.0,44.604,28.0,10.021,21.083,26.903,5.82,21.528,23.694,11.8,8.215,3.767,208.062,4.583,3.25
2015-02-28,199.562,79.0,57.584,35.5,11.334,17.507,19.767,2.26,21.139,24.208,13.4,9.288,6.0,210.896,3.957,2.261
2015-03-01,196.334,46.5,32.584,23.5,6.421,12.248,18.047,5.8,6.0,6.878,9.467,5.49,3.0,202.754,3.261,1.091
2015-03-02,201.042,58.0,40.0,31.5,11.354,29.806,41.208,11.403,12.32,12.805,10.633,6.981,2.767,212.396,4.417,3.75
2015-03-03,211.334,58.0,47.708,38.0,19.02,46.164,74.279,28.115,22.444,24.945,15.1,10.423,5.133,230.354,5.542,3.958
2015-03-04,199.688,68.0,60.02,48.5,9.834,24.097,27.764,3.667,27.569,33.32,14.467,10.765,8.133,209.521,4.042,2.292
2015-03-05,199.792,76.5,66.312,57.0,10.354,21.289,26.654,5.365,21.125,26.139,15.433,11.029,8.533,210.146,4.13,2.087
2015-03-06,200.665,92.0,78.458,65.5,10.218,17.958,21.347,3.389,21.861,28.681,16.6,13.025,9.367,210.883,4.167,2.792
2015-03-07,218.542,97.5,93.833,87.0,19.436,40.569,60.483,19.913,18.736,32.812,15.7,14.817,13.633,237.978,4.25,2.435
2015-03-08,210.182,96.5,82.667,61.5,23.057,41.536,66.469,24.933,31.149,43.482,19.567,15.782,12.933,233.238,6.783,4.667
2015-03-09,196.292,90.0,81.104,64.5,9.042,15.774,18.333,2.559,12.041,17.083,15.1,8.956,4.1,205.334,3.125,1.333
2015-03-10,197.875,85.5,64.77,56.5,8.188,18.931,26.014,7.083,11.75,14.139,7.8,6.21,4.0,206.062,3.25,1.25
2015-03-11,198.688,79.5,69.062,57.0,7.729,18.437,23.866,5.429,14.458,16.93,6.133,4.858,3.533,206.416,3.0,1.304
2015-03-12,197.234,71.5,63.02,55.5,7.54,14.125,17.417,3.291,12.306,15.056,7.7,6.068,3.933,204.774,2.833,1.625
2015-03-13,196.275,66.0,63.292,56.5,7.854,11.27,13.158,1.887,11.25,12.444,8.8,6.996,5.067,204.13,3.083,1.625
2015-03-14,196.542,90.5,82.708,66.0,9.416,23.194,35.333,12.139,12.0,13.18,6.933,5.929,4.3,205.958,4.292,1.583
2015-03-15,195.012,88.0,47.792,33.5,7.288,17.228,23.906,6.678,9.353,11.443,12.767,8.611,4.567,202.3,4.083,2.136
2015-03-16,203.322,67.5,51.25,40.0,15.551,39.623,58.072,18.448,16.156,18.977,12.5,9.364,5.2,218.874,5.565,4.333
2015-03-17,204.125,76.5,52.604,19.5,22.958,45.536,75.966,30.43,25.889,30.167,19.2,13.662,8.1,227.083,6.522,5.304
2015-03-18,216.644,87.5,65.584,40.5,12.326,31.93,50.181,18.25,19.278,25.0,19.667,15.285,9.733,228.97,5.958,4.375
2015-03-19,200.302,96.5,81.812,44.0,14.262,27.401,38.458,11.057,13.208,20.93,16.767,15.369,14.333,214.564,4.708,1.333
2015-03-20,196.438,63.0,50.021,39.0,7.104,9.667,10.458,0.792,20.903,28.916,16.4,13.272,9.967,203.542,3.583,1.792
2015-03-21,197.0,64.5,56.042,47.5,7.188,11.263,12.479,1.216,9.459,12.722,11.633,9.59,7.967,204.188,3.25,2.167
2015-03-22,195.655,59.5,47.958,32.0,11.161,22.781,32.181,9.399,10.611,13.989,15.933,11.431,7.267,206.816,4.292,2.955
2015-03-23,198.172,69.5,56.125,40.0,14.502,28.293,38.219,9.926,17.667,22.098,16.5,11.953,7.5,212.674,4.227,2.435
2015-03-24,195.262,85.5,68.542,58.0,8.552,17.486,21.722,4.236,12.028,13.32,8.8,6.524,4.533,203.813,2.75,1.083
2015-03-25,194.076,59.0,40.062,25.5,8.158,18.452,26.748,8.295,5.82,7.458,12.367,8.549,5.0,202.234,3.542,1.375
2015-03-26,195.562,64.5,49.625,36.0,8.041,16.597,20.653,4.056,8.236,9.528,10.367,7.96,5.767,203.604,2.708,2.25
2015-03-27,193.812,74.0,63.188,50.0,7.729,12.235,13.761,1.527,8.347,9.861,14.633,10.499,7.267,201.542,2.667,1.75
2015-03-28,195.396,84.5,73.854,61.5,9.667,24.556,31.917,7.361,11.403,14.403,14.033,11.336,9.4,205.062,3.625,2.0
2015-03-29,196.206,80.5,58.958,31.5,9.07,25.429,33.648,8.219,14.087,18.656,17.5,13.168,8.8,205.276,4.273,3.364
2015-03-30,198.266,70.5,49.916,30.0,11.668,27.986,38.111,10.125,25.389,30.75,19.467,15.406,11.1,209.935,4.833,4.875
2015-03-31,196.458,72.5,47.646,31.5,10.201,28.394,35.007,6.614,19.847,27.75,19.033,15.294,11.7,206.66,4.875,5.125
2015-04-01,198.604,90.0,75.084,67.5,18.458,33.382,51.323,17.942,34.583,45.653,18.033,14.39,8.933,217.062,5.5,3.208
2015-04-02,194.06,84.0,64.771,47.5,8.756,18.58,23.638,5.058,9.445,14.411,15.233,11.651,7.4,202.816,3.957,2.333
2015-04-03,188.878,90.5,80.917,67.5,8.948,18.041,28.25,10.208,10.597,21.986,20.1,17.186,13.1,197.826,5.478,3.292
2015-04-04,193.73,85.5,67.75,54.5,10.479,14.708,19.333,4.625,8.847,14.472,19.233,13.496,10.4,204.208,3.208,1.348
2015-04-05,212.446,95.0,85.77,68.5,13.716,19.917,22.25,2.333,15.889,23.458,11.867,10.628,9.567,226.162,3.875,1.208
2015-04-06,207.334,94.5,77.5,61.0,21.354,40.276,55.725,15.449,39.292,49.278,21.333,16.196,11.667,228.688,6.417,5.25
2015-04-07,193.476,92.0,86.479,76.5,10.036,16.203,19.706,3.503,7.569,11.727,12.767,10.282,7.067,203.512,3.0,1.0
2015-04-08,196.292,89.0,83.0,72.5,9.584,16.828,21.782,4.954,9.639,13.125,7.6,4.469,2.9,205.875,2.917,1.0
2015-04-09,194.18,76.0,58.916,42.5,9.476,16.444,21.445,5.0,11.195,13.972,12.2,7.778,4.3,203.656,3.0,1.0
2015-04-10,197.146,91.5,71.542,54.0,15.312,29.347,42.861,13.514,19.722,24.375,11.467,8.768,6.533,212.458,5.125,1.0
2015-04-11,191.054,94.5,83.896,70.0,9.923,15.931,19.75,3.82,4.972,9.305,15.433,11.706,9.0,200.976,2.708,1.0
2015-04-12,191.562,84.0,63.083,36.0,8.771,10.321,11.139,0.818,9.07,12.931,17.1,13.076,10.033,200.334,2.542,1.458
2015-04-13,193.604,94.0,85.75,73.0,11.417,23.854,33.9,10.046,11.722,16.209,11.533,10.061,8.9,205.021,4.083,1.0
2015-04-14,193.023,96.5,92.688,88.0,13.364,30.191,44.322,14.131,6.623,10.952,13.833,12.39,9.7,206.386,4.304,1.0
2015-04-15,192.206,97.0,64.02,46.0,12.99,20.528,28.653,8.125,9.181,13.986,19.733,15.688,12.333,205.196,5.13,2.417
2015-04-16,199.48,67.5,57.438,41.5,24.584,47.333,60.347,13.014,25.639,34.264,20.367,16.265,11.533,224.062,6.417,7.739
2015-04-17,194.682,78.5,63.625,51.5,16.606,23.056,29.889,6.833,24.778,34.042,23.833,17.017,10.4,211.288,5.167,3.167
2015-04-18,194.917,68.5,56.667,42.5,18.854,18.464,23.371,4.907,18.931,30.0,18.233,14.551,9.967,213.771,4.458,3.708
2015-04-19,209.334,78.0,67.938,56.0,28.729,38.664,43.631,4.967,28.417,40.125,16.7,15.036,12.333,238.062,5.417,4.583
2015-04-20,191.519,96.5,88.875,64.5,23.974,24.317,37.965,13.648,20.868,38.381,20.4,18.399,15.533,215.492,6.125,3.304
2015-04-21,190.682,96.5,75.542,59.0,10.018,19.609,28.06,8.451,5.361,10.797,19.667,17.707,14.833,200.7,3.773,1.667
2015-04-22,199.125,88.5,62.354,39.5,10.48,25.028,28.028,3.0,16.611,24.542,19.867,16.072,13.233,209.604,3.0,2.913
2015-04-23,201.665,87.5,66.416,35.5,16.835,34.153,44.319,10.167,25.014,37.055,23.633,18.369,14.0,218.5,6.125,5.792
2015-04-24,209.0,85.5,70.521,59.0,16.562,30.682,42.619,11.937,21.5,32.042,22.267,18.583,15.7,225.562,6.0,6.375
2015-04-25,196.75,80.0,54.146,35.5,12.062,17.031,18.796,1.764,24.069,33.611,21.833,17.808,14.967,208.812,3.542,1.917
2015-04-26,196.708,73.0,52.438,37.0,12.396,16.909,19.157,2.248,21.5,31.583,23.0,18.253,14.2,209.104,4.542,4.0
2015-04-27,195.836,82.0,67.792,54.0,20.012,35.084,45.134,10.049,31.825,46.919,23.9,19.76,15.3,215.848,6.217,8.739
2015-04-28,194.072,85.0,68.062,47.0,19.576,35.837,47.933,12.096,34.583,54.619,25.933,20.975,17.033,213.648,5.783,9.13
2015-04-29,191.016,77.5,66.084,47.5,13.267,18.083,20.75,2.667,15.25,20.933,23.1,19.775,17.4,204.284,4.875,7.958
2015-04-30,190.792,79.5,66.708,50.0,11.458,21.143,25.832,4.689,9.111,15.333,23.1,19.358,16.967,202.25,3.333,2.5
2015-05-01,192.688,80.5,62.542,33.0,13.938,27.316,34.139,6.824,10.097,16.792,26.133,21.029,16.6,206.625,4.0,3.292
2015-05-02,203.334,86.0,66.52,42.0,12.771,20.449,24.806,4.357,10.667,17.25,26.267,21.471,17.433,216.104,2.875,3.833
2015-05-03,198.328,90.0,65.021,34.0,12.172,13.458,15.042,1.583,12.569,19.805,25.867,21.372,18.267,210.5,4.087,3.833
2015-05-04,187.104,89.5,71.708,56.0,10.03,9.529,11.852,2.323,9.319,15.972,25.233,21.522,19.033,197.133,3.087,2.682
2015-05-05,192.036,87.5,44.834,36.5,9.777,7.667,8.305,0.639,11.236,17.639,21.1,18.804,16.5,201.813,2.292,1.458
2015-05-06,199.312,67.5,51.188,35.5,14.708,20.029,23.101,3.071,14.764,22.208,23.233,18.79,14.767,214.021,4.292,4.292
2015-05-07,196.688,77.0,63.146,38.5,15.792,28.851,37.078,8.227,17.431,26.681,24.133,20.003,17.3,212.479,4.375,4.75
2015-05-08,205.854,85.5,65.166,24.0,16.75,34.165,43.249,9.083,24.319,35.542,25.433,20.969,18.1,222.604,5.208,6.542
2015-05-09,197.946,82.0,74.334,67.0,15.786,30.528,36.347,5.82,21.792,30.584,20.533,19.233,17.4,213.731,4.0,6.042
2015-05-10,192.166,80.0,44.354,22.0,9.834,8.819,9.736,0.917,14.611,20.681,26.367,20.368,15.433,202.0,2.917,1.043
2015-05-11,194.619,61.0,38.792,21.0,9.652,20.125,26.453,6.328,10.43,15.424,22.3,17.507,13.367,204.271,3.708,3.348
2015-05-12,189.867,96.5,76.479,62.0,10.114,18.652,26.869,8.217,13.154,26.12,21.667,19.626,16.867,199.981,4.435,3.083
2015-05-13,190.084,91.5,54.229,32.5,12.02,22.583,30.094,7.511,14.958,28.056,27.667,23.14,19.567,202.104,4.75,4.625
2015-05-14,194.729,63.0,49.312,35.5,17.229,34.386,43.617,9.231,27.361,39.917,28.133,23.556,19.567,211.958,5.542,8.583
2015-05-15,197.858,85.0,62.167,42.5,16.53,30.653,37.944,7.292,24.944,38.195,26.167,22.9,20.233,214.39,4.87,5.583
2015-05-16,195.646,96.0,84.334,72.5,18.73,22.972,28.444,5.472,22.611,37.236,23.0,21.094,19.9,214.375,3.792,3.609
2015-05-17,194.726,88.5,65.771,31.0,11.87,12.222,13.222,1.0,20.111,32.333,27.633,22.347,19.8,206.596,3.542,3.0
2015-05-18,194.508,91.5,74.25,54.5,12.04,23.039,30.642,7.603,16.999,28.936,25.6,21.965,19.3,206.547,4.75,5.304
2015-05-19,194.226,94.5,86.375,75.5,17.939,28.682,44.247,15.565,13.332,25.364,24.233,20.75,17.0,212.165,4.826,5.208
2015-05-20,194.479,90.5,70.562,54.5,14.666,24.696,28.247,3.552,17.208,27.333,26.067,22.59,19.0,209.146,3.833,4.042
2015-05-21,192.69,90.5,55.25,29.5,10.542,15.722,20.417,4.694,12.361,19.334,24.967,20.072,14.167,203.233,3.652,2.167
2015-05-22,194.75,76.5,60.729,44.5,13.666,27.986,38.292,10.306,14.89,23.917,24.367,20.975,17.467,208.416,5.292,6.522
2015-05-23,197.725,74.5,60.73,45.5,17.858,31.278,37.291,6.014,19.514,28.236,25.933,21.835,18.267,215.582,4.792,5.917
2015-05-24,198.271,78.5,61.188,42.0,11.375,12.986,13.736,0.75,11.514,16.458,24.233,21.417,19.767,209.646,2.792,4.417
2015-05-25,197.006,83.0,67.271,50.5,12.358,21.179,25.383,4.204,11.222,18.627,25.1,21.847,18.867,209.364,2.958,2.348
2015-05-26,196.668,72.0,55.771,29.0,14.376,28.818,34.878,6.059,19.392,27.854,29.8,23.64,18.7,211.044,4.435,4.917
2015-05-27,197.433,79.5,58.208,39.0,15.302,24.708,27.667,2.958,24.972,34.292,28.533,24.272,19.333,212.734,3.609,4.333
2015-05-28,192.729,81.0,69.167,53.5,10.792,21.944,27.528,5.583,20.958,32.403,26.6,22.299,18.667,203.521,4.333,3.043
2015-05-29,191.19,95.5,82.188,67.5,11.657,18.056,23.042,4.986,11.389,21.75,22.833,21.125,19.167,202.846,3.333,1.375
2015-05-30,189.73,91.0,69.0,49.0,15.792,21.722,24.542,2.819,15.333,24.764,28.2,23.651,19.6,205.521,3.875,3.542
2015-05-31,211.396,82.0,61.708,30.5,15.104,17.328,19.321,1.992,20.667,33.18,31.967,25.915,22.533,226.5,3.292,3.292
2015-06-01,193.334,72.5,54.229,40.5,15.693,19.857,23.065,3.208,12.578,18.939,26.667,23.789,21.567,209.026,3.375,4.0
2015-06-02,190.372,80.5,68.375,50.0,16.068,26.455,37.312,10.856,14.163,23.535,27.8,23.732,21.0,206.44,5.739,7.125
2015-06-03,192.292,96.0,87.292,80.0,16.729,26.858,36.406,9.547,13.3,24.1,22.933,21.993,20.633,209.021,4.913,4.826
2015-06-04,190.685,81.0,40.27,28.5,10.584,14.292,19.903,5.611,7.792,11.597,29.033,23.546,19.433,201.269,3.25,1.875
2015-06-05,197.417,95.0,64.375,38.5,22.938,24.528,30.169,5.64,10.056,16.014,21.7,19.369,15.467,220.354,3.125,2.375
2015-06-06,193.062,95.0,79.354,60.0,12.333,15.127,17.543,2.416,6.028,11.639,22.333,18.162,13.833,205.396,2.708,1.833
2015-06-07,193.416,82.5,64.792,47.0,12.562,14.456,16.144,1.688,10.403,15.681,24.3,21.186,18.133,205.979,3.708,3.958
2015-06-08,196.143,86.5,70.125,55.0,10.714,20.421,27.189,6.768,10.026,15.349,23.8,21.179,19.2,206.857,6.591,5.217
2015-06-09,194.458,97.5,88.854,77.0,14.792,24.722,36.181,11.459,5.782,12.666,22.033,20.039,17.6,209.25,4.5,2.435
2015-06-10,199.201,93.5,69.166,53.5,23.971,28.111,45.847,17.736,10.79,17.57,27.133,23.399,19.4,223.172,4.375,5.083
2015-06-11,196.5,88.0,74.438,61.0,15.77,30.946,41.676,10.731,14.639,24.736,26.1,23.361,21.233,212.27,5.708,5.292
2015-06-12,203.604,95.0,86.417,78.0,13.562,34.376,41.139,6.763,17.264,29.097,23.933,21.742,19.667,217.166,3.583,2.833
2015-06-13,205.396,93.0,80.583,62.5,16.334,24.507,30.181,5.674,28.347,44.264,28.0,23.976,21.367,221.73,5.208,6.0
2015-06-14,193.642,92.0,80.416,62.0,14.14,18.0,19.945,1.944,24.903,40.514,25.367,22.822,21.4,207.78,4.478,5.875
2015-06-15,207.61,86.5,70.02,48.0,16.635,34.942,44.131,9.189,27.938,41.754,29.933,24.924,21.2,224.244,5.167,7.682
2015-06-16,209.265,87.0,76.375,67.5,18.388,37.938,47.638,9.7,30.866,44.933,25.567,23.732,21.867,227.653,6.0,8.417
2015-06-17,195.229,90.0,79.521,57.5,13.562,24.469,29.969,5.5,16.059,27.5,25.033,22.572,20.9,208.792,3.792,2.042
2015-06-18,194.084,88.5,77.084,64.5,9.771,18.295,21.608,3.313,14.264,24.903,24.433,22.081,20.333,203.854,2.458,2.542
2015-06-19,192.166,95.0,89.604,84.5,9.25,17.036,21.13,4.095,5.722,13.405,20.367,19.278,18.133,201.416,2.375,1.0
2015-06-20,193.114,88.5,69.375,48.5,10.28,19.07,23.958,4.889,8.5,14.583,26.167,21.915,18.367,203.394,3.87,3.333
2015-06-21,195.292,90.5,82.125,73.5,10.646,18.291,20.361,2.07,7.764,15.125,22.6,21.338,20.367,205.938,3.417,3.826
2015-06-22,198.171,89.5,75.812,57.5,14.498,28.889,38.679,9.79,11.945,20.834,25.833,22.846,20.367,212.669,4.261,6.042
2015-06-23,191.769,92.0,77.125,61.0,12.801,25.073,35.02,9.947,12.347,21.4,27.167,23.556,19.5,204.57,4.375,5.0
2015-06-24,200.562,92.0,71.938,48.5,15.042,29.27,34.662,5.392,16.972,28.305,29.233,24.31,19.533,215.604,4.208,4.458
2015-06-25,202.229,84.5,72.0,56.5,13.271,20.771,24.338,3.568,15.306,24.556,28.067,24.825,22.5,215.5,2.917,3.292
2015-06-26,199.62,95.5,83.375,70.5,10.956,26.778,34.25,7.472,9.778,19.486,24.9,22.837,20.933,210.576,4.391,3.208
2015-06-27,198.479,98.0,91.334,82.0,16.312,33.125,41.403,8.278,9.042,19.889,25.0,23.039,20.867,214.792,4.083,3.783
2015-06-28,195.365,93.5,72.521,49.0,16.255,15.847,18.125,2.278,10.333,21.931,28.833,23.408,18.667,211.62,3.333,3.583
2015-06-29,191.72,81.0,70.23,53.0,11.858,17.729,24.461,6.732,10.307,18.302,25.033,21.539,18.267,203.577,3.375,4.0
2015-06-30,192.896,88.0,75.271,63.5,12.552,20.666,27.699,7.033,10.021,18.178,25.333,22.674,20.767,205.448,3.478,5.417
2015-07-01,202.938,97.0,92.98,86.5,20.958,33.118,48.411,15.293,8.639,19.583,22.7,21.237,19.533,223.896,5.0,2.792
2015-07-02,202.41,95.5,85.834,78.5,21.407,35.389,56.597,21.208,15.625,29.444,24.633,23.05,21.7,223.816,7.522,5.083
2015-07-03,197.875,98.0,93.312,83.0,15.792,32.681,50.847,18.167,8.278,21.305,24.5,22.3,20.6,213.666,6.167,4.087
2015-07-04,195.856,98.0,90.354,74.5,20.072,29.542,41.264,11.722,15.75,28.709,25.833,23.081,21.4,215.928,7.333,4.042
2015-07-05,196.312,96.5,92.104,85.5,11.042,14.045,15.371,1.326,7.444,14.931,21.6,20.369,19.433,207.354,3.25,1.375
2015-07-06,197.972,96.0,93.354,89.0,11.949,26.427,30.825,4.397,12.005,19.823,20.633,20.071,19.633,209.92,3.583,1.087
2015-07-07,203.922,93.0,89.05,81.5,18.316,41.812,57.536,15.725,20.488,31.796,22.967,21.394,19.667,222.238,5.565,6.292
2015-07-08,214.198,96.0,91.7,79.0,26.796,46.18,57.833,11.653,31.681,51.083,25.467,22.214,19.433,240.994,5.652,4.583
2015-07-09,195.021,97.0,94.521,90.5,12.271,23.361,28.667,5.306,7.458,13.917,20.367,19.533,18.933,207.292,2.917,1.0
2015-07-10,198.108,95.0,78.562,61.5,19.036,34.167,43.319,9.153,14.556,24.069,28.333,23.386,18.533,217.144,4.583,4.958
2015-07-11,194.188,92.0,76.354,55.0,17.458,22.615,28.111,5.495,19.083,30.833,30.333,25.94,22.133,211.646,4.125,5.167
2015-07-12,191.208,88.0,73.979,59.0,22.584,18.749,22.411,3.661,21.25,35.694,31.1,27.41,23.867,213.792,4.667,5.042
2015-07-13,179.416,82.0,68.292,53.5,11.754,10.685,26.725,16.04,11.056,21.736,33.6,29.535,25.933,191.169,3.667,3.333
2015-07-14,178.954,77.5,64.23,48.5,8.916,9.749,25.108,15.359,8.431,15.957,34.0,29.796,27.0,187.87,3.591,4.304
2015-07-15,181.625,85.5,68.104,52.5,12.458,14.583,33.514,18.931,8.111,16.25,32.633,28.394,25.267,194.084,4.958,5.391
2015-07-16,182.521,98.0,86.896,78.0,12.362,15.5,30.903,15.403,12.028,36.403,28.9,26.639,23.233,194.882,4.042,4.0
2015-07-17,187.708,97.0,83.396,65.0,11.167,12.258,29.042,16.784,11.139,33.319,30.6,26.806,23.567,198.875,3.917,3.333
2015-07-18,179.521,88.5,77.166,62.0,10.125,10.335,19.619,9.284,9.181,25.514,29.7,27.367,25.967,189.646,3.417,2.583
2015-07-19,180.229,83.5,70.146,55.0,14.188,9.998,13.005,3.006,9.403,20.68,33.833,29.435,25.867,194.416,2.875,4.292
2015-07-20,189.66,85.5,73.812,62.5,20.222,19.972,28.75,8.778,17.639,35.458,31.9,29.185,27.167,209.881,3.522,6.625
2015-07-21,188.302,84.0,67.021,47.5,18.46,23.451,39.523,16.073,14.623,30.207,34.067,29.656,26.633,206.761,4.348,4.409
2015-07-22,179.337,77.5,62.708,49.0,9.454,10.764,25.569,14.805,7.195,15.403,32.3,28.982,26.067,188.791,3.375,3.125
2015-07-23,180.062,94.5,79.333,66.5,12.25,15.824,33.002,17.178,7.952,19.056,29.5,27.211,24.967,192.312,4.0,4.125
2015-07-24,206.188,92.5,79.25,61.5,23.396,42.104,62.469,20.365,20.25,41.403,32.733,28.457,26.1,229.584,5.75,9.083
2015-07-25,197.458,90.0,76.646,61.5,27.938,39.71,53.539,13.829,24.736,51.361,32.967,29.169,25.933,225.396,5.333,8.708
2015-07-26,208.951,88.5,71.375,46.5,24.204,24.903,34.791,9.889,30.708,57.764,34.867,30.619,27.233,233.155,5.522,6.458
2015-07-27,196.833,86.0,70.5,56.0,22.666,32.278,40.805,8.528,27.375,52.569,34.267,30.6,27.533,219.5,4.958,6.348
2015-07-28,193.184,84.0,73.584,54.5,23.552,25.682,37.532,11.85,24.189,48.608,33.533,29.762,27.767,216.736,3.609,5.435
2015-07-29,192.584,82.0,72.062,62.5,15.604,22.4,26.188,3.789,23.597,43.319,31.8,29.496,27.6,208.188,2.792,3.875
2015-07-30,197.02,87.0,75.25,52.0,20.688,29.341,38.938,9.597,24.653,49.625,33.467,29.479,27.1,217.708,4.458,7.25
2015-07-31,191.25,90.0,72.458,46.5,19.021,26.661,36.184,9.523,28.681,55.097,34.133,30.254,26.967,210.271,4.5,5.583
2015-08-01,190.982,89.0,76.104,52.5,19.919,23.306,26.445,3.139,40.847,82.861,34.9,30.544,27.8,210.902,4.435,7.042
2015-08-02,190.146,85.5,72.583,57.5,20.479,18.889,21.278,2.389,33.069,61.236,33.9,30.475,27.933,210.625,4.208,7.565
2015-08-03,188.845,88.5,73.188,58.0,19.77,27.348,39.644,12.295,32.125,58.532,33.967,29.981,27.333,208.616,5.375,6.087
2015-08-04,186.026,79.0,70.604,56.5,18.422,21.322,32.389,11.067,23.059,40.296,33.9,30.185,27.867,204.45,4.739,5.875
2015-08-05,181.75,80.5,71.208,54.5,15.896,14.604,31.982,17.378,11.417,23.597,34.2,30.351,27.833,197.646,4.583,5.667
2015-08-06,183.125,81.0,70.521,55.5,21.416,19.972,41.271,21.299,12.065,26.347,34.667,30.772,27.933,204.542,4.625,8.125
2015-08-07,193.845,77.5,62.854,47.0,18.09,29.139,33.389,4.25,25.694,42.014,35.967,31.758,28.7,211.935,4.174,5.0
2015-08-08,187.688,83.0,72.812,58.0,10.542,9.444,10.486,1.042,19.945,36.167,31.133,27.696,25.267,198.229,2.0,1.304
2015-08-09,187.464,85.5,69.604,54.5,10.2,6.917,7.778,0.861,11.903,22.736,32.5,28.079,25.133,197.665,1.833,1.375
2015-08-10,184.188,86.5,79.292,69.5,11.042,13.585,20.196,6.611,12.597,27.403,30.9,28.124,26.3,195.23,2.042,1.333
2015-08-11,182.978,88.0,70.771,53.0,11.363,12.595,21.178,8.584,8.644,20.818,33.633,29.465,25.9,194.341,2.13,1.682
2015-08-12,188.521,87.0,74.688,58.0,15.084,16.915,24.111,7.196,14.653,30.694,32.5,29.083,26.967,203.604,3.083,3.875
2015-08-13,193.618,93.5,82.875,68.5,15.133,19.139,27.347,8.208,15.514,35.583,29.567,27.571,25.833,208.75,4.565,5.833
