date,NO2_mean,NOX_mean,NO_mean,CH4_mean,CO_mean,NMHC_mean,PM25_mean,SPM_mean,THC_mean
2014-05-06,7.125,8.75,1.625,,,,16.375,17.667,
2014-05-07,16.3395,19.699,3.3595,,,,19.0,20.565,
2014-05-08,12.25,14.75,2.5,,,,16.417,20.583,
2014-05-09,9.417,12.104500000000002,2.6875,,,,16.833,19.542,
2014-05-10,7.6875,9.646,1.9585,,,,15.708,16.667,
2014-05-11,8.396,10.0205,1.625,,,,14.542,17.583,
2014-05-12,16.6085,21.9565,5.348,,,,13.478,19.583,
2014-05-13,11.583,14.021,2.4375,,,,15.5,17.708,
2014-05-14,20.1875,24.9795,4.7915,,,,24.375,29.417,
2014-05-15,11.6045,14.75,3.146,,,,13.5,18.0,
2014-05-16,7.0835,9.125,2.042,,,,16.833,19.75,
2014-05-17,6.8125,9.0625,2.25,,,,9.167,11.625,
2014-05-18,7.8955,10.2915,2.396,,,,5.208,6.208,
2014-05-19,16.283,20.152,3.8695,,,,15.565,5.2,
2014-05-20,12.4375,16.146,3.7085,,,,28.5,,
2014-05-21,7.25,9.6665,2.417,,,,11.167,18.667,
2014-05-22,7.5415,9.6455,2.104,,,,18.833,21.667,
2014-05-23,6.396,8.9165,2.521,,,,8.667,9.792,
2014-05-24,10.854,13.917000000000002,3.0625,,,,11.083,13.792,
2014-05-25,11.083,13.770499999999998,2.6875,,,,15.75,20.208,
2014-05-26,18.5,26.0,7.5,,,,12.875,17.833,
2014-05-27,13.3125,16.542,3.229,,,,18.125,21.667,
2014-05-28,19.2085,23.375,4.167,,,,28.0,35.25,
2014-05-29,19.8545,24.3545,4.5,,,,25.917,31.417,
2014-05-30,21.25,26.6045,5.354,,,,46.542,54.917,
2014-05-31,16.625,19.5,2.875,,,,46.708,56.417,
2014-06-01,11.9165,13.75,1.8335,,,,28.417,34.333,
2014-06-02,20.064999999999998,23.918,3.8525,,,,35.435,40.304,
2014-06-03,17.145,21.383,4.2385,,,,23.625,29.542,
2014-06-04,9.771,13.4585,3.6875,,,,29.125,32.917,
2014-06-05,9.4375,13.396,3.958,,,,11.25,13.708,
2014-06-06,14.8125,21.896,7.0835,,,,11.875,16.042,
2014-06-07,8.875,12.333,3.4585,,,,13.583,18.583,
2014-06-08,8.646,10.979,2.333,,,,12.417,16.708,
2014-06-09,13.5655,19.456500000000002,5.8915,,,,14.818,18.792,
2014-06-10,12.896,20.083,7.1875,,,,18.0,22.458,
2014-06-11,8.5625,15.9375,7.375,,,,15.208,19.5,
2014-06-12,6.1875,9.4585,3.271,,,,6.292,12.167,
2014-06-13,3.625,4.625,1.0,,,,7.125,10.208,
2014-06-14,11.396,14.8125,3.4165,,,,19.083,21.875,
2014-06-15,7.3955,8.729,1.3335,,,,28.333,33.042,
2014-06-16,11.304,13.652000000000001,2.348,,,,29.304,31.667,
2014-06-17,14.875,17.708,2.833,,,,32.167,35.75,
2014-06-18,16.5,20.8125,4.3125,,,,24.167,29.083,
2014-06-19,14.125,18.7085,4.5835,,,,20.125,23.333,
2014-06-20,16.0415,19.854,3.8125,,,,23.167,27.042,
2014-06-21,11.521,15.396,3.875,,,,21.5,28.042,
2014-06-22,6.0625,7.875,1.8125,,,,12.458,15.375,
2014-06-23,6.5,10.326,3.826,,,,7.917,11.292,
2014-06-24,7.8125,11.895499999999998,4.083,,,,10.043,14.292,
2014-06-25,11.833,15.354,3.521,,,,14.958,18.917,
2014-06-26,12.354500000000002,16.4585,4.104,,,,25.292,32.81,
2014-06-27,12.1455,18.604,6.4585,,,,14.5,17.667,
2014-06-28,12.3335,17.9375,5.6045,,,,6.167,9.792,
2014-06-29,4.9165,5.8955,0.979,,,,18.417,23.5,
2014-06-30,6.9785,8.935,1.9565,,,,25.375,31.25,
2014-07-01,8.4795,12.3125,3.8335,,,,16.708,19.458,
2014-07-02,15.586500000000001,19.6085,4.022,,,,23.174,25.75,
2014-07-03,16.7915,23.521,6.7295,,,,22.0,28.5,
2014-07-04,9.3125,12.25,2.9375,,,,9.042,14.0,
2014-07-05,8.0625,10.7915,2.729,,,,9.208,13.125,
2014-07-06,11.7915,15.5415,3.75,,,,9.958,18.667,
2014-07-07,13.9345,21.5435,7.6085,,,,9.542,20.083,
2014-07-08,14.770499999999998,25.3125,10.5415,,,,13.818,22.348,
2014-07-09,10.2085,19.396,9.1875,,,,11.042,18.917,
2014-07-10,9.333,22.167,12.832999999999998,,,,7.5,15.042,
2014-07-11,5.2295,7.25,2.021,,,,19.042,23.625,
2014-07-12,14.354,16.875,2.5205,,,,37.375,44.833,
2014-07-13,12.5625,15.8125,3.25,,,,30.167,37.75,
2014-07-14,18.5,27.826,9.3265,,,,18.348,28.333,
2014-07-15,12.1455,14.8125,2.667,,,,24.708,30.375,
2014-07-16,12.479,17.3125,4.8335,,,,27.5,33.792,
2014-07-17,12.792,19.8335,7.0415,,,,21.583,29.042,
2014-07-18,10.792,14.625,3.8335,,,,21.292,28.542,
2014-07-19,8.979,12.625,3.646,,,,17.542,23.542,
2014-07-20,8.3125,11.0,2.6875,,,,18.083,22.167,
2014-07-21,8.5865,10.869499999999999,2.2825,,,,21.5,24.708,
2014-07-22,10.604,14.792,4.1875,,,,36.458,42.167,
2014-07-23,8.3335,11.542,3.2085,,,,26.261,32.208,
2014-07-24,13.167000000000002,19.458,6.292,,,,23.375,31.167,
2014-07-25,13.771,20.875,7.1045,,,,17.708,25.167,
2014-07-26,12.5,19.271,6.771,,,,26.167,34.625,
2014-07-27,6.333,7.729,1.396,,,,23.333,32.917,
2014-07-28,6.913,9.782499999999999,2.8695,,,,10.208,12.583,
2014-07-29,13.75,18.1875,4.4375,,,,21.565,26.75,
2014-07-30,11.25,16.417,5.167,,,,20.75,27.417,
2014-07-31,12.5,19.667,7.167,,,,15.542,23.708,
2014-08-01,14.521,22.146,7.625,,,,14.0,20.958,
2014-08-02,13.625,23.0,9.375,,,,12.5,18.875,
2014-08-03,7.7295,13.0,5.271,,,,7.875,13.083,
2014-08-04,9.413,18.2175,8.804499999999999,,,,7.125,10.333,
2014-08-05,8.437,15.565999999999999,7.1295,,,,7.13,12.273,
2014-08-06,8.586,15.9055,7.32,,,,8.083,15.0,
2014-08-07,11.9795,19.146,7.1665,,,,8.875,14.75,
2014-08-08,10.25,15.5,5.25,,,,9.333,13.125,
2014-08-09,7.354,12.6875,5.3335,,,,6.292,10.042,
2014-08-10,6.771,10.292,3.521,,,,8.75,15.792,
2014-08-11,12.891,16.522000000000002,3.6305,,,,9.792,14.833,
2014-08-12,16.7085,22.9585,6.25,,,,16.917,23.125,
2014-08-13,12.625,17.375,4.75,,,,21.75,28.375,
2014-08-14,11.2915,15.354,4.0625,,,,19.667,30.0,
2014-08-15,7.6875,12.021,4.3335,,,,11.083,21.5,
2014-08-16,11.4585,17.646,6.1875,,,,11.0,19.583,
2014-08-17,7.1875,10.021,2.8335,,,,12.208,19.375,
2014-08-18,8.2825,13.543499999999998,5.261,,,,10.583,16.917,
2014-08-19,8.042,16.5,8.4585,,,,7.565,15.583,
2014-08-20,7.3125,15.3125,8.0,,,,6.792,16.292,
2014-08-21,7.8545,14.9375,7.0835,,,,7.917,15.5,
2014-08-22,10.5,19.0205,8.521,,,,7.917,11.625,
2014-08-23,9.354,17.354,8.0,,,,9.333,15.167,
2014-08-24,6.875,11.4585,4.5835,,,,8.083,14.417,
2014-08-25,7.3915,11.413,4.0215,,,,12.292,18.208,
2014-08-26,7.75,13.5,5.75,,,,11.435,17.417,
2014-08-27,7.3125,11.8125,4.5,,,,8.0,12.0,
2014-08-28,6.7915,12.0835,5.292,,,,8.125,11.458,
2014-08-29,10.458,17.5415,7.0835,,,,9.667,13.25,
2014-08-30,9.4375,15.292000000000002,5.854,,,,10.0,13.417,
2014-08-31,8.333,10.957999999999998,2.625,,,,10.5,15.125,
2014-09-01,12.966999999999999,20.646,7.679,,,,9.045,13.25,
2014-09-02,11.2805,18.1515,6.8705,,,,13.708,17.5,
2014-09-03,13.332999999999998,20.583,7.25,,,,13.167,17.75,
2014-09-04,15.125,24.083,8.958,,,,8.833,13.958,
2014-09-05,12.4165,22.1875,9.7705,,,,11.875,20.25,
2014-09-06,11.1875,15.646,4.458,,,,20.667,29.208,
2014-09-07,5.771,7.521,1.75,,,,10.875,14.667,
2014-09-08,12.629999999999999,17.1735,4.5435,,,,15.375,18.083,
2014-09-09,8.354,12.6875,4.3335,,,,14.913,16.696,
2014-09-10,13.8125,18.7915,4.979,,,,14.833,16.958,
2014-09-11,8.5835,11.333,2.75,,,,13.417,17.375,
2014-09-12,7.5835,11.0835,3.5,,,,8.375,10.125,
2014-09-13,7.229,11.271,4.042,,,,5.708,7.542,
2014-09-14,6.0835,8.875,2.7915,,,,6.208,8.333,
2014-09-15,8.5215,11.4565,2.9345,,,,9.0,11.208,
2014-09-16,8.875,12.207999999999998,3.333,,,,14.792,16.167,
2014-09-17,7.6705000000000005,11.2085,3.538,,,,10.478,13.042,
2014-09-18,8.6455,13.625,4.979,,,,10.292,12.458,
2014-09-19,7.4375,10.8125,3.375,,,,8.667,10.5,
2014-09-20,11.8955,18.479,6.5835,,,,7.833,11.292,
2014-09-21,8.646,11.7295,3.0835,,,,10.333,13.25,
2014-09-22,8.55,12.8385,4.289,,,,10.261,13.417,
2014-09-23,12.854500000000002,16.1875,3.3335,,,,19.333,22.125,
2014-09-24,15.667000000000002,25.208,9.542000000000002,,,,15.792,21.417,
2014-09-25,8.2085,13.957999999999998,5.75,,,,6.208,10.417,
2014-09-26,9.5205,13.646,4.125,,,,8.833,11.208,
2014-09-27,13.145499999999998,18.375,5.2295,,,,10.458,12.917,
2014-09-28,6.1875,7.9375,1.75,,,,13.125,14.5,
2014-09-29,8.848,12.652000000000001,3.8045,,,,20.5,22.0,
2014-09-30,7.8955,11.4165,3.521,,,,23.652,26.042,
2014-10-01,12.1665,19.1045,6.9375,,,,15.917,17.583,
2014-10-02,17.4795,26.667,9.1875,,,,18.625,21.417,
2014-10-03,11.7485,18.700499999999998,6.952999999999999,,,,15.583,18.542,
2014-10-04,7.9585,10.7915,2.833,,,,13.042,15.208,
2014-10-05,8.0,10.854,2.8545,,,,11.0,11.167,
2014-10-06,3.108,4.5760000000000005,1.468,,,,4.478,4.5,
2014-10-07,10.771,17.271,6.5,,,,9.083,10.208,
2014-10-08,10.729,15.25,4.521,,,,11.292,10.333,
2014-10-09,13.854,20.6875,6.8335,,,,12.292,14.583,
2014-10-10,10.8335,16.0,5.167,,,,13.583,17.833,
2014-10-11,10.396,14.521,4.125,,,,19.042,20.875,
2014-10-12,8.271,11.125,2.854,,,,19.792,20.833,
2014-10-13,5.4565,7.4565,2.0,,,,6.417,8.125,
2014-10-14,3.75,5.6045,1.8544999999999998,,,,6.13,5.957,
2014-10-15,9.7915,17.3125,7.521,,,,8.0,9.125,
2014-10-16,11.667,16.125,4.458,,,,12.792,13.375,
2014-10-17,12.854,20.271,7.4165,,,,16.5,16.792,
2014-10-18,12.895499999999998,18.583,5.6875,,,,11.625,12.792,
2014-10-19,11.625,14.7915,3.1665,,,,14.333,16.25,
2014-10-20,16.6525,25.630499999999998,8.9785,,,,12.375,16.5,
2014-10-21,14.6515,22.159,7.5075,,,,13.292,16.25,
2014-10-22,7.8335,10.6665,2.833,,,,9.958,10.958,
2014-10-23,9.5,15.604500000000002,6.104,,,,12.042,12.125,
2014-10-24,16.3125,23.8335,7.521,,,,13.167,13.542,
2014-10-25,17.9165,24.4795,6.5625,,,,18.667,20.292,
2014-10-26,11.25,13.6665,2.417,,,,17.333,18.917,
2014-10-27,7.0435,10.1305,3.0869999999999997,,,,15.261,16.25,
2014-10-28,10.2085,17.25,7.0415,,,,13.375,14.083,
2014-10-29,12.8335,20.6045,7.771,,,,15.333,15.125,
2014-10-30,16.8335,23.583,6.75,,,,14.25,16.208,
2014-10-31,17.7085,26.6665,8.9585,,,,17.458,22.917,
2014-11-01,14.5835,24.396,9.8125,,,,6.917,9.708,
2014-11-02,11.1665,18.229,7.0625,,,,10.25,16.208,
2014-11-03,2.9345,3.4349999999999996,0.5,,,,8.417,9.958,
2014-11-04,11.674,19.233,7.559,,,,11.435,9.75,
2014-11-05,18.0,29.729,11.729500000000002,,,,12.0,13.542,
2014-11-06,9.0625,14.625,5.5625,,,,8.792,9.75,
2014-11-07,9.229,12.979500000000002,3.75,,,,20.0,20.083,
2014-11-08,14.5415,23.0625,8.521,,,,13.625,13.75,
2014-11-09,15.1665,21.9585,6.792,,,,17.208,21.542,
2014-11-10,10.2195,15.512500000000001,5.292999999999999,,,,10.87,11.955,
2014-11-11,12.574,19.3255,6.750500000000001,,,,13.333,14.458,
2014-11-12,12.521,18.4375,5.9165,,,,19.833,22.833,
2014-11-13,3.3125,3.7295,0.41700000000000004,,,,9.0,7.542,
2014-11-14,8.3955,12.083,3.6875,,,,7.958,5.958,
2014-11-15,10.6875,17.104,6.417,,,,11.125,11.042,
2014-11-16,12.6875,18.0,5.3125,,,,11.75,11.5,
2014-11-17,23.348,35.6525,12.3045,,,,19.348,19.13,
2014-11-18,9.6665,13.0835,3.4165,,,,13.375,11.542,
2014-11-19,13.1665,21.417,8.25,,,,13.917,13.25,
2014-11-20,18.7915,30.292,11.5,,,,10.458,9.917,
2014-11-21,23.3955,36.0205,12.625,,,,11.333,12.375,
2014-11-22,22.8545,32.625,9.771,,,,18.042,17.833,
2014-11-23,14.0625,20.25,6.1875,,,,17.625,18.292,
2014-11-24,16.9565,22.5215,5.5655,,,,19.417,20.75,
2014-11-25,15.4165,23.3125,7.896,,,,13.304,16.174,
2014-11-26,12.375,19.375,7.0,,,,9.292,9.458,
2014-11-27,16.021,30.896,14.875,,,,11.375,12.792,
2014-11-28,20.896,34.8125,13.9165,,,,13.417,14.875,
2014-11-29,10.375,16.521,6.1455,,,,10.625,13.208,
2014-11-30,13.229,19.5835,6.354,,,,10.583,14.5,
2014-12-01,15.6495,28.4805,12.831,,,,11.522,12.773,
2014-12-02,5.521,6.875,1.354,,,,5.208,4.792,
2014-12-03,13.2635,19.1325,5.869,,,,8.458,8.375,
2014-12-04,18.1875,29.5625,11.375,,,,9.542,9.833,
2014-12-05,7.7085,10.6875,2.979,,,,8.375,6.542,
2014-12-06,9.2295,12.833,3.6045,,,,8.208,6.167,
2014-12-07,11.125,16.8125,5.6875,,,,5.0,3.833,
2014-12-08,19.8915,33.4565,13.565,,,,12.682,12.542,
2014-12-09,11.9585,24.1665,12.2085,,,,10.75,11.042,
2014-12-10,21.6045,36.271,14.6665,,,,13.208,12.667,
2014-12-11,19.1665,43.75,24.5835,,,,19.792,20.0,
2014-12-12,8.0,12.0205,4.021,,,,11.417,10.917,
2014-12-13,6.8335,9.4375,2.6045,,,,8.417,7.5,
2014-12-14,5.375,6.2915,0.917,,,,7.167,5.292,
2014-12-15,15.695999999999998,26.1955,10.5,,,,8.348,8.208,
2014-12-16,15.854,29.7915,13.9375,,,,11.708,11.083,
2014-12-17,3.896,4.875,0.979,,,,4.5,2.583,
2014-12-18,10.917,16.1665,5.25,,,,4.708,2.333,
2014-12-19,20.5835,33.2295,12.646,,,,9.542,8.833,
2014-12-20,18.2085,28.1665,9.9585,,,,8.5,8.583,
2014-12-21,9.104,15.021,5.9165,,,,14.417,12.208,
2014-12-22,8.5215,11.869499999999999,3.348,,,,7.13,5.217,
2014-12-23,10.958,17.1875,6.2295,,,,9.667,9.292,
2014-12-24,24.0835,44.354,20.2705,,,,23.833,22.542,
2014-12-25,8.646,12.771,4.125,,,,8.75,8.083,
2014-12-26,6.4375,9.2915,2.854,,,,4.167,3.042,
2014-12-27,10.5,17.0415,6.542,,,,5.958,4.792,
2014-12-28,15.832999999999998,23.0205,7.1875,,,,11.625,10.542,
2014-12-29,14.674000000000001,21.4565,6.782500000000001,,,,14.417,12.792,
2014-12-30,16.7915,25.1875,8.396,,,,32.167,29.625,
2014-12-31,12.9795,18.0625,5.0835,,,,22.167,23.792,
2015-01-01,10.417,15.354500000000002,4.9375,,,,7.083,,
2015-01-02,15.1665,21.646,6.479,,,,15.708,,
2015-01-03,16.1455,24.0835,7.9375,,,,20.125,,
2015-01-04,13.7175,23.195500000000003,9.478,,,,26.125,,
2015-01-05,18.0835,25.9375,7.8545,,,,32.0,,
2015-01-06,14.5,20.2275,5.727,,,,13.783,,
2015-01-07,7.479,10.125,2.6455,,,,6.917,,
2015-01-08,14.375,24.542,10.1665,,,,11.625,,
2015-01-09,13.6875,22.5835,8.896,,,,7.25,,
2015-01-10,10.604,14.5,3.896,,,,8.833,,
2015-01-11,12.4565,19.022,6.5649999999999995,,,,13.208,,
2015-01-12,8.0415,11.75,3.7085,,,,4.167,,
2015-01-13,16.2295,24.833,8.6045,,,,7.652,,
2015-01-14,9.271,14.292,5.021,,,,7.625,,
2015-01-15,13.646,21.3955,7.75,,,,7.708,,
2015-01-16,16.979,27.396,10.4165,,,,11.0,,
2015-01-17,13.5,18.9375,5.4375,,,,7.958,,
2015-01-18,8.348,11.2395,2.8915,,,,3.917,,
2015-01-19,4.708,5.9585,1.25,,,,4.261,,
2015-01-20,10.9585,16.0205,5.0625,,,,3.667,,
2015-01-21,12.521,21.4165,8.896,,,,4.25,,
2015-01-22,10.0,17.521,7.521,,,,3.958,,
2015-01-23,13.771,20.104,6.3335,,,,12.208,,
2015-01-24,3.2085,3.6875,0.47950000000000004,,,,8.0,,
2015-01-25,12.079,16.406,4.327,,,,9.391,,
2015-01-26,21.521,32.875,11.354,,,,14.667,,
2015-01-27,16.6665,25.1665,8.5,,,,19.167,,
2015-01-28,30.2915,45.9375,15.645499999999998,,,,29.5,,
2015-01-29,18.625,26.021,7.396,,,,10.667,,
2015-01-30,9.4165,12.957999999999998,3.5415,,,,4.25,,
2015-01-31,8.625,10.5,1.875,,,,10.708,,
2015-02-01,9.587,12.1955,2.6085000000000003,,,,14.458,,
2015-02-02,12.972999999999999,21.218,8.2455,,,,6.792,,
2015-02-03,11.5835,16.7085,5.125,,,,7.042,,
2015-02-04,19.5565,29.491,9.934999999999999,,,,11.043,,
2015-02-05,17.6045,25.8125,8.208,,,,14.917,,
2015-02-06,10.9585,16.1665,5.2085,,,,10.292,,
2015-02-07,7.1875,9.646,2.4585,,,,4.958,,
2015-02-08,16.1305,24.87,8.738999999999999,,,,8.333,,
2015-02-09,11.104,15.479,4.375,,,,12.348,,
2015-02-10,8.229,11.104,2.875,,,,6.667,,
2015-02-11,15.146,21.8125,6.6665,,,,10.375,,
2015-02-12,20.0,31.9165,11.917000000000002,,,,13.833,,
2015-02-13,20.1665,30.896,10.729500000000002,,,,11.875,,
2015-02-14,10.396,13.646,3.25,,,,5.917,,
2015-02-15,4.1475,5.654,1.5070000000000001,,,,3.304,,
2015-02-16,7.729,9.3545,1.625,,,,5.875,,
2015-02-17,11.921,14.604,2.6835,,,,9.308,,
2015-02-18,20.555500000000002,27.881999999999998,7.3265,,,,,,
2015-02-19,28.896,44.5,15.604,,,,15.111,,
2015-02-20,18.5625,24.0625,5.5,,,,10.292,,
2015-02-21,3.8955,4.583,0.6875,,,,9.208,,
2015-02-22,13.7605,19.3695,5.6085,,,,11.13,,
2015-02-23,25.208,39.5835,14.375,,,,17.042,,
2015-02-24,7.583,10.979,3.396,,,,10.375,,
2015-02-25,8.2085,12.5625,4.354,,,,5.083,,
2015-02-26,11.25,16.4375,5.1875,,,,18.75,,
2015-02-27,15.104,18.917,3.8125,,,,31.583,,
2015-02-28,15.479500000000002,18.521,3.0415,,,,29.625,,
2015-03-01,7.246499999999999,9.3935,2.1465,,,,11.381,,
2015-03-02,14.4375,21.0,6.5625,,,,13.75,,
2015-03-03,26.7705,39.0625,12.2915,,,,23.208,,
2015-03-04,22.75,29.104,6.354,,,,21.958,,
2015-03-05,19.625,25.2915,5.667,,,,27.625,,
2015-03-06,12.854,16.25,3.396,,,,17.125,,
2015-03-07,13.1085,20.217,7.108499999999999,,,,12.292,,
2015-03-08,10.771,16.8335,6.0625,,,,12.917,,
2015-03-09,8.375,11.0415,2.6665,,,,9.5,,
2015-03-10,7.458,11.3335,3.875,,,,8.875,,
2015-03-11,7.8645,11.615,3.75,,,,7.625,,
2015-03-12,10.1875,15.021,4.8335,,,,4.625,,
2015-03-13,10.208,13.75,3.5415,,,,6.708,,
2015-03-14,9.656,12.511,2.8545,,,,12.652,,
2015-03-15,8.4375,12.5415,4.104,,,,16.292,,
2015-03-16,21.125,30.646,9.521,,,,9.958,,
2015-03-17,23.979,32.375,8.396,,,,16.083,,
2015-03-18,24.896,34.354,9.458,,,,17.833,,
2015-03-19,9.4585,13.520499999999998,4.0625,,,,13.875,,
2015-03-20,4.7085,6.5,1.7919999999999998,,,,18.375,,
2015-03-21,5.0435,7.282500000000001,2.2395,,,,4.208,,
2015-03-22,17.472,25.0135,7.5415,,,,8.739,,
2015-03-23,12.627500000000001,17.3785,4.750500000000001,,,,16.833,,
2015-03-24,6.4165,9.6875,3.2705,,,,8.083,,
2015-03-25,7.75,11.979,4.2295,,,,4.417,,
2015-03-26,9.0625,13.4375,4.375,,,,5.083,,
2015-03-27,8.1875,10.458,2.271,,,,9.708,,
2015-03-28,12.674,18.369500000000002,5.6955,,,,10.708,,
2015-03-29,19.4165,25.1665,5.75,,,,22.609,,
2015-03-30,20.75,26.042,5.292,,,,31.792,,
2015-03-31,16.0625,19.833,3.771,,,,29.417,,
2015-04-01,14.1045,17.9375,3.8335,,,,16.375,,
2015-04-02,12.271,16.8125,4.5415,,,,9.792,,
2015-04-03,16.9795,29.9375,12.9585,,,,10.75,,
2015-04-04,10.146,14.0625,3.9165,,,,6.667,,
2015-04-05,13.875,19.1665,5.2915,,,,5.458,,
2015-04-06,13.233,20.636499999999998,7.404,,,,5.958,,
2015-04-07,8.3335,11.546999999999999,3.214,,,,10.75,,
2015-04-08,9.1665,12.8125,3.646,,,,9.708,,
2015-04-09,13.645499999999998,19.708,6.0625,,,,12.708,,
2015-04-10,21.167,35.146,13.979,,,,14.0,,
2015-04-11,13.5,19.292,5.7915,,,,11.042,,
2015-04-12,10.354,13.7915,3.4375,,,,12.25,,
2015-04-13,17.196,27.413,10.217500000000001,,,,7.261,,
2015-04-14,20.25,33.8335,13.5835,,,,9.542,,
2015-04-15,14.0,17.3955,3.3955,,,,12.625,,
2015-04-16,23.229,30.125,6.896,,,,29.333,,
2015-04-17,11.979,15.604500000000002,3.625,,,,20.792,,
2015-04-18,12.2915,15.604,3.3125,,,,16.833,,
2015-04-19,14.6875,18.0,3.3125,,,,20.5,,
2015-04-20,16.761,27.913,11.1525,,,,14.261,,
2015-04-21,5.4375,6.9795,1.5415,,,,5.083,,
2015-04-22,12.75,16.5415,3.792,,,,11.25,,
2015-04-23,16.5415,20.4375,3.8955,,,,18.083,,
2015-04-24,17.3125,20.0835,2.7705,,,,23.125,,
2015-04-25,12.625,15.6665,3.042,,,,22.042,,
2015-04-26,12.7085,14.4375,1.729,,,,22.292,,
2015-04-27,20.5215,24.804000000000002,4.2825,,,,31.783,,
2015-04-28,15.1665,18.5835,3.4165,,,,32.375,,
2015-04-29,11.7915,14.875,3.083,,,,13.75,,
2015-04-30,16.0835,20.729,4.646,,,,12.625,,
2015-05-01,16.2085,19.854,3.646,,,,13.792,,
2015-05-02,16.167,19.1665,3.0,,,,17.417,,
2015-05-03,9.646,12.4165,2.771,,,,11.125,,
2015-05-04,7.087,9.6305,2.5435,,,,8.417,,
2015-05-05,6.3335,8.125,1.7915,,,,12.458,,
2015-05-06,8.854,10.3125,1.4580000000000002,,,,15.917,,
2015-05-07,12.6875,15.4585,2.771,,,,14.083,,
2015-05-08,12.895499999999998,16.0625,3.1665,,,,15.333,,
2015-05-09,13.7915,16.75,2.958,,,,16.958,,
2015-05-10,4.7915,5.875,1.0835,,,,13.208,,
2015-05-11,12.238999999999999,16.8695,4.6305,,,,11.833,,
2015-05-12,12.9585,17.7915,4.8335,,,,11.833,,
2015-05-13,12.271,14.979,2.708,,,,19.792,,
2015-05-14,14.772499999999999,17.7045,2.932,,,,21.955,,
2015-05-15,12.417,16.958,4.542,,,,20.917,,
2015-05-16,4.875,5.5625,0.6875,,,,20.917,,
2015-05-17,9.4795,12.270499999999998,2.792,,,,14.667,,
2015-05-18,14.4565,18.478,4.022,,,,19.75,,
2015-05-19,14.7085,22.292,7.5835,,,,9.208,,
2015-05-20,13.354500000000002,17.083,3.7295,,,,17.348,,
2015-05-21,8.625,11.7085,3.0835,,,,8.667,,
2015-05-22,16.354,20.2085,3.8545,,,,13.625,,
2015-05-23,15.5415,17.8125,2.271,,,,16.292,,
2015-05-24,10.042,11.604,1.5625,,,,17.583,,
2015-05-25,14.630500000000001,18.2605,3.6305,,,,15.75,,
2015-05-26,11.3955,14.5625,3.167,,,,13.261,,
2015-05-27,18.854,21.771,2.9165,,,,20.375,,
2015-05-28,16.3125,19.7085,3.396,,,,26.167,,
2015-05-29,11.4165,14.5625,3.146,,,,22.125,,
2015-05-30,10.521,11.5415,1.021,,,,27.25,,
2015-05-31,5.854,6.854,1.0,,,,19.25,,
2015-06-01,15.565,19.0655,3.5,,,,16.875,,
2015-06-02,15.936,21.1575,5.2215,,,,20.826,,
2015-06-03,14.0835,17.7765,3.693,,,,11.458,,
2015-06-04,8.0415,11.292000000000002,3.25,,,,6.583,,
2015-06-05,14.9375,24.3335,9.3955,,,,6.25,,
2015-06-06,5.5,7.2705,1.771,,,,4.375,,
2015-06-07,8.646,11.1875,2.542,,,,12.375,,
2015-06-08,11.4565,17.413,5.9565,,,,7.083,,
2015-06-09,11.104,17.2085,6.104,,,,4.583,,
2015-06-10,8.958,13.0625,4.104,,,,8.13,,
2015-06-11,15.1665,20.75,5.583,,,,14.375,,
2015-06-12,13.1875,17.104,3.9165,,,,19.5,,
2015-06-13,11.021,12.5415,1.521,,,,34.667,,
2015-06-14,12.125,14.25,2.125,,,,19.083,,
2015-06-15,14.0,16.696,2.6955,,,,20.167,,
2015-06-16,12.604,14.832999999999998,2.229,,,,25.625,,
2015-06-17,13.3335,16.9375,3.604,,,,25.435,,
2015-06-18,12.75,18.3545,5.604,,,,11.5,,
2015-06-19,11.9165,16.8335,4.917,,,,8.75,,
2015-06-20,10.396,14.9585,4.5625,,,,14.083,,
2015-06-21,8.625,11.521,2.8955,,,,8.583,,
2015-06-22,11.9565,15.761,3.8045,,,,15.609,,
2015-06-23,14.0,18.083,4.0835,,,,19.583,,
2015-06-24,16.6875,21.7295,5.0415,,,,22.125,,
2015-06-25,12.082999999999998,17.021,4.9375,,,,18.417,,
2015-06-26,16.792,24.271,7.479,,,,7.833,,
2015-06-27,7.583,8.896,1.3125,,,,4.542,,
2015-06-28,2.3955,3.125,0.7295,,,,5.083,,
2015-06-29,11.391499999999999,17.587,6.196,,,,8.217,,
2015-06-30,14.5,22.5625,8.0625,,,,11.125,,
2015-07-01,13.75,23.104,9.354,,,,7.125,,
2015-07-02,13.979,18.9795,5.0,,,,17.833,,
2015-07-03,17.2915,21.1665,3.875,,,,19.667,,
2015-07-04,20.4795,26.0625,5.5835,,,,20.542,,
2015-07-05,8.75,11.5835,2.833,,,,16.542,,
2015-07-06,12.716999999999999,17.543499999999998,4.8260000000000005,,,,12.542,,
2015-07-07,14.7605,22.9565,8.1955,,,,8.391,,
2015-07-08,15.1875,24.2085,9.021,,,,13.25,,
2015-07-09,12.1875,20.4585,8.271,,,,8.292,,
2015-07-10,15.021,22.6665,7.6455,,,,8.958,,
2015-07-11,12.0625,15.792000000000002,3.729,,,,10.417,,
2015-07-12,7.083,11.292,4.208,,,,8.667,,
2015-07-13,8.5,15.630500000000001,7.1305,,,,9.13,,
2015-07-14,10.021,17.3335,7.3125,,,,6.333,,
2015-07-15,9.021,17.5835,8.5625,,,,8.417,,
