date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CO_mean,SO2_mean
2014-03-01,12.76025,19.08325,6.323,6.264,9.1355,4.375,
2014-03-02,6.034,9.54525,3.51125,12.375333333333332,14.13525,2.75,
2014-03-03,12.1145,17.2915,5.17675,11.027666666666667,13.2085,3.125,
2014-03-04,9.41975,15.00775,5.588,5.250333333333333,7.97925,2.913,
2014-03-05,6.11725,10.247250000000001,4.13,4.8886666666666665,6.70725,2.565,
2014-03-06,11.437000000000001,17.5545,6.1175,7.2973333333333334,9.32375,4.167,
2014-03-07,11.27075,15.66675,4.396,12.652666666666667,15.3645,3.667,
2014-03-08,9.4895,13.72925,4.2395,11.111333333333334,13.71875,3.958,
2014-03-09,13.49175,21.583,8.09125,5.4316666666666675,10.42325,4.0,
2014-03-10,5.13525,8.60425,3.469,4.736,6.624750000000001,2.042,
2014-03-11,6.8695,11.46875,4.59925,6.319333333333333,7.57275,2.435,
2014-03-12,9.22925,15.08325,5.8542499999999995,6.841333333333334,8.03125,2.917,
2014-03-13,12.2915,17.66675,5.374750000000001,10.236333333333333,10.8645,3.5,
2014-03-14,11.54175,16.37475,4.83325,10.569666666666667,11.6875,3.875,
2014-03-15,12.59375,17.25,4.65625,11.180666666666667,11.1875,4.5,
2014-03-16,15.116999999999999,20.841749999999998,5.72475,16.553,17.17725,4.0,
2014-03-17,21.37525,30.53125,9.1565,24.111,24.09375,5.167,
2014-03-18,12.98775,16.91825,3.93025,28.111,28.531,4.391,
2014-03-19,13.721,19.00275,5.281499999999999,9.749666666666668,13.508500000000002,4.609,
2014-03-20,14.097249999999999,20.93,6.83225,13.569333333333333,18.2025,4.917,
2014-03-21,11.00025,15.55225,4.552,12.875333333333332,17.198,3.958,
2014-03-22,10.302,13.85425,3.552,13.583333333333334,19.1665,3.792,
2014-03-23,8.33175,13.24775,4.916,9.738,14.514,2.917,
2014-03-24,3.7395,7.125,3.38575,2.4723333333333333,6.28125,2.042,
2014-03-25,3.85825,6.872999999999999,3.0147500000000003,5.0,8.302,2.043,
2014-03-26,8.906500000000001,13.5,4.59375,8.333333333333334,9.478,3.043,
2014-03-27,18.21875,26.729,8.51025,11.722333333333333,14.38525,4.333,
2014-03-28,18.729,24.625,5.89575,14.124666666666664,17.552,5.25,
2014-03-29,10.802,13.875,3.073,14.983666666666666,19.7255,3.792,
2014-03-30,9.32225,12.36475,3.04225,29.180666666666667,35.198,3.875,
2014-03-31,17.4375,22.7605,5.32275,34.278,44.66675,5.0,
2014-04-01,8.5315,12.53125,3.99975,10.125,12.33325,3.208,
2014-04-02,14.2385,19.945999999999998,5.70775,13.875,17.1355,4.0,
2014-04-03,12.5415,18.88525,6.34375,8.75,14.875,4.042,
2014-04-04,9.03125,14.09375,5.0625,5.958,6.67725,3.208,
2014-04-05,5.58325,8.92725,3.3435,5.0,7.90625,2.625,
2014-04-06,5.25,7.36475,2.1145,8.667,10.35425,2.625,
2014-04-07,7.402,10.626999999999999,3.2255000000000003,9.25,12.7395,2.708,
2014-04-08,12.26025,17.7855,5.52475,15.708,19.147,4.13,
2014-04-09,13.0595,16.609250000000003,3.55,14.227,18.8825,4.043,
2014-04-10,10.83375,15.779250000000001,4.94525,15.833,20.82675,4.083,
2014-04-11,6.71875,8.96875,2.25025,13.125,15.219000000000001,2.917,
2014-04-12,7.677,10.1145,2.43725,17.083,20.38525,3.625,
2014-04-13,6.41675,7.61475,1.198,9.667,14.6665,3.0,
2014-04-14,12.67275,16.149749999999997,3.4770000000000003,11.958,18.0105,4.167,
2014-04-15,13.094000000000001,17.41675,4.323,14.0,20.64575,4.25,
2014-04-16,6.5809999999999995,9.47925,2.89875,19.792,23.396,2.826,
2014-04-17,14.0,17.281,3.281,16.625,21.927,4.167,
2014-04-18,10.052,12.28125,2.229,11.542,14.729,3.208,
2014-04-19,7.177,8.8125,1.6355,7.333,10.6565,2.833,
2014-04-20,5.5,6.6355,1.1355,7.625,10.6145,2.375,
2014-04-21,13.024000000000001,17.974249999999998,4.9502500000000005,9.625,16.482,4.0,
2014-04-22,11.593499999999999,16.78125,5.1875,12.583,18.90625,3.917,
2014-04-23,10.762,15.482,4.7204999999999995,14.696,18.813,3.913,
2014-04-24,15.44775,21.02075,5.57275,17.083,21.2085,4.792,
2014-04-25,14.97925,19.229,4.25,16.833,22.8125,4.375,
2014-04-26,14.39575,18.08325,3.68775,20.25,26.13525,4.583,
2014-04-27,12.08325,14.85425,2.771,27.958,32.8435,4.542,
2014-04-28,11.89725,16.53225,4.635,22.25,26.61475,4.167,
2014-04-29,5.20825,6.59375,1.3855,11.667,17.89575,2.458,
2014-04-30,11.785,15.82075,4.03575,16.565,27.23,3.318,
2014-05-01,11.604,17.427,5.82275,11.792,19.375,3.917,
2014-05-02,7.875,11.927,4.052,8.083,8.323,3.292,
2014-05-03,6.687250000000001,9.22925,2.54175,18.833,20.375,3.5,
2014-05-04,4.78125,6.156000000000001,1.375,16.333,18.48975,2.667,
2014-05-05,6.69125,8.11525,1.424,17.25,22.02075,3.25,
2014-05-06,5.2605,6.79175,1.5314999999999999,10.417,11.656,2.917,
2014-05-07,10.01,13.079,3.069,16.75,18.60175,3.727,
2014-05-08,8.71875,11.27075,2.55225,18.0,23.57275,3.167,
2014-05-09,7.911,11.53025,3.6192499999999996,11.609,12.028,3.0,
2014-05-10,5.79175,7.9585,2.16675,8.708,9.6665,3.167,
2014-05-11,8.03125,10.9585,2.927,12.042,14.61475,3.292,
2014-05-12,11.70475,17.55925,5.85475,16.375,22.10425,3.625,
2014-05-13,8.03125,14.15625,6.125,16.583,19.25,3.5,
2014-05-14,12.339,21.549,9.2095,17.625,23.8335,4.391,
2014-05-15,12.3125,25.29175,12.979,18.917,23.79175,3.917,
2014-05-16,5.625,9.729,4.104,10.208,11.33325,2.542,
2014-05-17,4.5415,7.05225,2.5105,3.625,5.30175,2.417,
2014-05-18,4.593500000000001,7.53125,2.9375,5.083,5.979,2.625,
2014-05-19,8.1835,12.3395,4.156000000000001,7.708,9.5775,3.167,
2014-05-20,9.44775,15.28125,5.833,11.458,14.875,3.417,
2014-05-21,9.27,14.0665,4.79625,9.833,14.497250000000001,3.591,
2014-05-22,8.70825,14.42725,5.71875,4.875,6.82325,3.458,
2014-05-23,7.5045,10.454,2.94925,8.478,12.29325,2.458,
2014-05-24,12.85425,16.95825,4.104,12.25,17.2605,3.75,
2014-05-25,14.4375,17.52075,3.08325,38.0,44.70825,5.042,
2014-05-26,13.36825,17.0785,3.71025,28.375,39.45825,4.458,
2014-05-27,12.079,17.902,5.823,8.208,19.161,3.833,
2014-05-28,11.5815,15.869250000000001,4.28725,17.583,26.60425,4.217,
2014-05-29,12.72925,16.833,4.10425,22.792,35.073,4.0,
2014-05-30,15.5415,19.583,4.04175,28.348,39.1415,4.478,
2014-05-31,11.03125,13.16675,2.1355,37.75,51.53125,4.583,
2014-06-01,8.05225,9.43775,1.3855,33.042,43.979,4.083,
2014-06-02,8.242999999999999,10.280750000000001,2.0375,28.458,31.413249999999998,3.125,
2014-06-03,7.4725,9.553,2.0805,29.792,37.7075,3.167,
2014-06-04,5.693,8.13625,2.44325,33.125,42.0415,3.0,
2014-06-05,4.744,6.119,1.3752499999999999,11.667,13.192,2.143,
2014-06-06,5.97925,8.28125,2.302,8.792,16.156,2.542,
2014-06-07,5.875,8.95825,3.08325,10.333,20.875,3.042,
2014-06-08,6.11475,8.9165,2.802,4.333,8.8435,2.583,
2014-06-09,11.467500000000001,17.16325,5.69575,4.542,10.28725,2.913,
2014-06-10,7.29175,12.469000000000001,5.177,6.292,8.646,2.667,
2014-06-11,9.79925,17.408749999999998,7.609,8.864,12.72325,3.043,
2014-06-12,6.3545,9.6145,3.2605,3.833,7.47525,2.333,
2014-06-13,5.83,9.89625,4.0665,4.833,6.9635,2.042,
2014-06-14,4.021,7.59375,3.573,3.333,3.71875,2.125,
2014-06-15,5.896,7.4375,1.5415,14.0,15.437750000000001,2.667,
2014-06-16,9.4215,12.09075,2.66925,20.583,25.65625,3.652,
2014-06-17,9.354,12.1145,2.7605,30.167,35.48975,3.833,
2014-06-18,7.682,10.2225,2.5402500000000003,36.542,47.03125,3.522,
2014-06-19,9.21425,12.29925,3.085,27.208,33.323,3.25,
2014-06-20,10.323,13.51025,3.1875,19.167,25.55225,3.167,
2014-06-21,6.33325,8.875,2.542,15.542,18.948,3.0,
2014-06-22,5.90625,8.10425,2.19775,18.25,23.39575,2.833,
2014-06-23,5.652,8.7175,3.06525,9.0,11.2455,2.739,
2014-06-24,7.592,11.151499999999999,3.55975,16.696,18.56125,2.75,
2014-06-25,6.91775,9.53525,2.6174999999999997,20.75,25.906,2.739,
2014-06-26,5.5105,7.88525,2.37475,16.125,19.03125,2.458,
2014-06-27,4.34375,5.948,1.60425,12.542,13.5415,2.083,
2014-06-28,4.2085,5.687250000000001,1.47925,7.333,11.3855,1.875,
2014-06-29,4.59375,7.8955,3.30175,4.5,7.823,2.917,
2014-06-30,6.52975,9.841750000000001,3.3114999999999997,9.217,11.3225,2.348,
2014-07-01,9.25,14.198,4.948,11.75,14.448,3.583,
2014-07-02,6.5215,9.70725,3.18575,14.417,17.05225,2.609,
2014-07-03,6.802,9.479,2.677,19.375,27.844,2.792,
2014-07-04,11.41675,16.28125,4.8645,17.625,26.28125,4.458,
2014-07-05,6.271,9.271,2.99975,8.708,11.09375,2.875,
2014-07-06,4.6875,6.406499999999999,1.71875,10.75,14.20825,2.292,
2014-07-07,8.14,11.14825,3.0084999999999997,15.292,21.077749999999998,3.13,
2014-07-08,7.33975,10.28975,2.95,15.609,19.45275,3.0,
2014-07-09,10.089500000000001,17.016,6.9265,10.875,16.677,3.652,
2014-07-10,11.47275,16.594,5.12125,8.417,14.896,3.083,
2014-07-11,7.95825,15.65625,7.698,9.208,15.6145,3.167,
2014-07-12,8.396,11.70825,3.31225,15.625,19.2295,3.583,
2014-07-13,8.2395,10.7395,2.5,27.375,39.20825,4.458,
2014-07-14,6.643,10.154499999999999,3.511,18.875,26.39575,3.5,
2014-07-15,9.402000000000001,12.6335,3.23125,18.625,22.698,3.917,
2014-07-16,10.3405,14.97175,4.6315,17.435,25.616,3.783,
2014-07-17,9.25,12.67725,3.427,9.25,13.07275,3.167,
2014-07-18,9.29975,13.204,3.904,12.958,17.35425,3.458,
2014-07-19,7.343999999999999,10.4585,3.1145,9.625,12.4375,3.292,
2014-07-20,3.125,5.7395,2.6145,3.042,5.8125,2.333,
2014-07-21,3.1870000000000003,4.78925,1.60225,6.833,8.6665,1.958,
2014-07-22,9.469,12.698,3.22925,15.458,20.72925,2.792,
2014-07-23,11.021,15.70375,4.683,30.478,41.4345,3.682,
2014-07-24,9.0145,13.028,4.0135000000000005,10.042,14.896,3.25,
2014-07-25,7.521,10.83325,3.3125,12.917,17.3335,2.958,
2014-07-26,8.29175,11.13525,2.84375,25.833,38.32275,3.417,
2014-07-27,4.271,6.47925,2.20825,14.917,25.0105,2.917,
2014-07-28,4.93975,7.8355,2.896,26.375,26.4375,3.375,
2014-07-29,8.38525,11.84375,3.4585,34.75,37.03125,4.208,
2014-07-30,10.6085,13.37125,2.76325,37.5,45.4165,4.478,
2014-07-31,12.114,15.5105,3.39625,26.478,38.73725,4.087,
2014-08-01,12.1145,17.03125,4.91675,19.375,35.531,4.625,
2014-08-02,6.64575,9.94775,3.302,15.25,20.948,3.417,
2014-08-03,5.312749999999999,6.687749999999999,1.375,17.833,25.0625,2.542,
2014-08-04,10.501,14.03875,3.53775,18.667,33.65625,3.417,
2014-08-05,8.97925,12.76025,3.7815,9.125,25.25,3.333,
2014-08-06,8.45,11.60225,3.1525,13.304,21.75,2.591,
2014-08-07,8.66675,11.823,3.15625,13.75,25.6145,2.75,
2014-08-08,9.6355,15.3125,5.67725,10.958,18.9375,3.375,
2014-08-09,9.28125,12.896,3.6145,8.833,11.44775,3.292,
2014-08-10,3.33325,5.36475,2.031,4.625,16.896,1.875,
2014-08-11,8.32675,13.3455,5.01875,10.083,28.25,2.792,
2014-08-12,10.594,14.323,3.72925,7.0,12.3645,3.25,
2014-08-13,7.47525,10.0625,2.58725,13.208,15.38525,3.174,
2014-08-14,7.32275,9.7915,2.46875,16.083,20.479,3.875,
2014-08-15,6.927,9.06225,2.13525,18.458,24.8125,3.458,
2014-08-16,6.5105,8.948,2.43775,5.167,9.1665,3.25,
2014-08-17,8.1145,11.22925,3.11475,8.458,15.521,3.708,
2014-08-18,8.47175,12.334,3.862,14.583,24.948,3.542,
2014-08-19,9.10425,12.26025,3.15625,16.75,30.5105,3.5,
2014-08-20,7.78,14.55575,6.776,11.667,20.45,3.364,
2014-08-21,10.05225,17.20825,7.15625,12.417,21.40625,3.208,
2014-08-22,8.25975,11.887,3.62725,14.652,25.531,2.583,
2014-08-23,6.38525,9.59375,3.20825,13.625,19.9375,2.833,
2014-08-24,5.427,7.979,2.552,12.083,18.7395,2.708,
2014-08-25,8.62525,11.91125,3.28575,20.417,24.521,3.542,
2014-08-26,8.3435,14.19775,5.854,9.458,15.625,3.542,
2014-08-27,9.5675,17.607,8.0395,4.667,7.7395,3.474,
2014-08-28,8.6145,13.9585,5.343500000000001,4.917,7.677,3.0,
2014-08-29,7.40625,11.437249999999999,4.031499999999999,6.522,10.57125,2.864,
2014-08-30,6.687250000000001,10.80225,4.1145,6.458,11.49975,2.833,
2014-08-31,4.33325,6.250249999999999,1.9165,7.583,10.53125,2.542,
2014-09-01,7.524,11.9365,4.41275,8.125,11.4585,2.917,
2014-09-02,6.26025,9.59375,3.33325,6.042,9.70825,2.708,
2014-09-03,6.358499999999999,8.33975,1.98125,6.292,10.6665,2.435,
2014-09-04,6.552,8.20825,1.6564999999999999,10.333,14.9375,2.083,
2014-09-05,13.3125,18.47925,5.1665,14.833,27.14575,3.875,
2014-09-06,8.573,11.500250000000001,2.92725,12.083,15.375,3.75,
2014-09-07,5.8645,7.22925,1.3645,11.583,14.604,3.0,
2014-09-08,7.63525,11.64675,4.01125,13.458,16.78725,3.217,
2014-09-09,7.86475,11.66675,3.802,12.542,16.08325,3.042,
2014-09-10,5.537,8.2595,2.722,8.739,11.9565,2.435,
2014-09-11,9.2085,13.8855,4.677,9.125,12.29175,3.375,
2014-09-12,8.76025,15.02075,6.2605,5.583,7.9375,3.292,
2014-09-13,7.71875,11.7395,4.02075,5.125,7.5105,3.5,
2014-09-14,5.9165,9.10425,3.1875,7.25,7.90625,3.125,
2014-09-15,6.4535,9.31175,2.858,7.167,9.88525,2.833,
2014-09-16,8.0625,13.65625,5.593999999999999,7.292,10.78125,3.125,
2014-09-17,8.97575,13.7055,4.73,6.417,9.80225,3.13,
2014-09-18,7.62225,13.04175,5.41925,7.875,8.76575,2.917,
2014-09-19,8.29175,13.10425,4.8125,4.0,6.198,2.875,
2014-09-20,8.75,13.625250000000001,4.875,6.792,8.948,3.375,
2014-09-21,6.9585,9.95825,3.00025,7.833,8.677,2.958,
2014-09-22,7.3725,12.2435,4.871,7.25,9.562000000000001,2.957,
2014-09-23,6.5835,9.08325,2.5,11.5,13.1355,3.0,
2014-09-24,13.1285,18.93875,5.81025,16.083,19.9925,3.652,
2014-09-25,9.09,13.032499999999999,3.9425,6.913,9.852,3.208,
2014-09-26,7.7915,11.02075,3.22925,5.292,11.15625,3.083,
2014-09-27,6.948,10.32325,3.375,8.083,11.948,2.875,
2014-09-28,6.4895,9.27075,2.781,9.625,16.573,3.083,
2014-09-29,7.8835,10.89875,3.015,13.208,16.88525,3.083,
2014-09-30,8.875,13.073,4.198,13.043,14.526250000000001,3.261,
2014-10-01,8.6865,12.930250000000001,4.2435,8.555666666666667,9.82275,2.87,
2014-10-02,8.78125,12.927,4.14575,10.791666666666666,16.31275,3.125,
2014-10-03,12.42725,19.77075,7.34375,8.514000000000001,14.0625,4.25,
2014-10-04,7.33325,10.64575,3.3125,9.708333333333334,11.396,3.292,
2014-10-05,7.0625,11.073,4.01025,11.388666666666666,14.8125,3.208,
2014-10-06,5.7455,9.0685,3.323,1.9446666666666665,5.65625,2.708,
2014-10-07,7.851,12.789,4.938,4.578666666666667,7.50375,3.083,
2014-10-08,10.5795,17.372,6.7924999999999995,9.294666666666666,11.96325,3.909,
2014-10-09,12.39575,20.0415,7.64575,13.250333333333332,16.8645,4.167,
2014-10-10,9.25,16.88525,7.63525,14.666666666666666,19.0415,4.333,
2014-10-11,7.9585,12.60425,4.64575,11.735999999999999,14.2395,3.792,
2014-10-12,6.802,9.5835,2.7815,15.069333333333333,17.8855,3.5,
2014-10-13,9.053,13.8695,4.8165,14.958333333333334,23.573,3.708,
2014-10-14,3.604,5.8645,2.2605,2.236333333333333,4.75,1.917,
2014-10-15,8.493500000000001,12.95225,4.45875,6.4303333333333335,8.4165,3.217,
2014-10-16,10.18725,17.4375,7.25,6.222,10.6355,3.458,
2014-10-17,9.25,14.98975,5.7395,9.305333333333333,12.843499999999999,3.25,
2014-10-18,10.146,14.677,4.53125,12.153,15.198,3.833,
2014-10-19,8.15625,10.98975,2.83325,13.194666666666668,16.64575,3.792,
2014-10-20,12.454249999999998,20.746000000000002,8.2915,14.665333333333335,21.098750000000003,4.913,
2014-10-21,13.2605,23.1145,9.854,13.291666666666666,23.448,4.458,
2014-10-22,8.84775,16.86625,8.01825,9.190333333333333,13.45925,3.913,
2014-10-23,7.71875,13.3125,5.59375,10.666666666666666,14.124749999999999,3.375,
2014-10-24,9.27075,16.50025,7.2295,9.860999999999999,13.1875,4.083,
2014-10-25,10.1145,17.6875,7.573,12.708333333333334,17.396,4.708,
2014-10-26,9.698,14.41675,4.71875,18.541666666666668,25.854,4.375,
2014-10-27,6.43275,12.4555,6.023,11.194333333333333,15.33325,3.25,
2014-10-28,4.28125,7.88575,3.60425,6.875,7.3125,2.167,
2014-10-29,5.7925,8.5465,2.754,9.583333333333334,10.8125,2.957,
2014-10-30,12.73975,19.51025,6.771,14.041666666666666,17.677,4.75,
2014-10-31,15.60425,24.896,9.29175,20.913333333333334,28.27,5.565,
2014-11-01,14.19775,21.64575,7.44775,25.513666666666666,41.552,5.25,
2014-11-02,8.63525,12.84375,4.20825,10.125,18.6665,3.792,
2014-11-03,5.0785,7.7125,2.6342499999999998,5.6946666666666665,7.16675,2.917,
2014-11-04,8.22925,13.844000000000001,5.614750000000001,8.875,9.95825,3.0,
2014-11-05,12.4185,23.6035,11.185,10.514000000000001,13.53125,5.435,
2014-11-06,14.57375,25.04725,10.47325,10.931,14.8545,4.545,
2014-11-07,6.38525,10.11475,3.729,11.972,14.10425,2.583,
2014-11-08,10.781500000000001,16.26075,5.47925,7.972,10.10425,3.542,
2014-11-09,10.30225,16.16675,5.8645,10.749666666666668,14.27075,3.667,
2014-11-10,10.1415,15.19975,5.058,12.955,15.64625,3.5,
2014-11-11,16.3435,28.08325,11.7395,11.972,15.90625,5.417,
2014-11-12,16.0325,30.607,14.5745,13.472333333333333,18.5105,5.348,
2014-11-13,7.375,12.844000000000001,5.468500000000001,3.3056666666666668,5.10425,2.833,
2014-11-14,9.9165,16.5625,6.646000000000001,1.8333333333333333,4.59375,3.167,
2014-11-15,9.3855,16.34375,6.9585,6.222333333333334,7.448,3.292,
2014-11-16,10.54175,15.72925,5.1875,7.528,9.573,3.75,
2014-11-17,15.57875,25.0505,9.471499999999999,9.555666666666667,13.10425,4.458,
2014-11-18,10.54275,16.847749999999998,6.30475,5.722,7.4435,3.909,
2014-11-19,13.17975,23.5805,10.40075,9.396333333333333,10.621,4.478,
2014-11-20,14.315249999999999,24.31925,10.004,11.819333333333333,14.21425,5.417,
2014-11-21,14.61475,28.35425,13.7395,12.917,16.552,5.375,
2014-11-22,16.271,32.531,16.2605,15.472333333333333,20.73975,6.583,
2014-11-23,8.8125,12.77075,3.9585,11.805666666666667,14.0625,4.292,
2014-11-24,12.24,19.8505,7.611000000000001,11.319333333333333,14.13525,4.083,
2014-11-25,15.531500000000001,26.12475,10.59325,12.851333333333335,17.475,4.833,
2014-11-26,10.48025,18.788,8.3075,6.093333333333334,10.29175,3.652,
2014-11-27,11.02075,21.45825,10.437750000000001,3.639,6.749750000000001,4.625,
2014-11-28,14.0625,32.69775,18.6355,6.478333333333334,11.0545,7.261,
2014-11-29,12.72925,25.59375,12.8645,10.069666666666667,15.552,5.167,
2014-11-30,10.219000000000001,16.47925,6.26025,9.235999999999999,13.844000000000001,4.5,
2014-12-01,13.10375,25.861250000000002,12.7575,4.347333333333333,7.33325,4.583,
2014-12-02,6.479,11.32275,4.84375,1.9443333333333335,3.82275,2.083,
2014-12-03,7.62275,13.0045,5.3815,1.4863333333333333,3.63525,2.522,
2014-12-04,11.3125,20.72925,9.4165,4.903,7.03125,4.5,
2014-12-05,11.027750000000001,20.36525,9.33775,3.406333333333334,5.483,4.478,
2014-12-06,9.68725,18.0835,8.39575,4.2363333333333335,5.85425,4.0,
2014-12-07,8.90625,15.28125,6.375,4.264,5.927,3.958,
2014-12-08,15.879,28.68875,12.80975,5.916666666666667,7.9165,4.875,
2014-12-09,11.06225,20.11475,9.05225,7.458333333333333,8.22925,3.75,
2014-12-10,14.261,25.81425,11.553,9.752666666666666,10.787749999999999,4.957,
2014-12-11,15.156500000000001,26.3855,11.22925,9.208333333333334,11.6665,5.083,
2014-12-12,11.052,18.28125,7.22925,10.944333333333333,13.2915,4.125,
2014-12-13,13.375,21.84375,8.468499999999999,6.041666666666667,7.2395,4.458,
2014-12-14,7.104,11.573,4.468500000000001,4.25,6.07275,2.75,
2014-12-15,13.158000000000001,22.26475,9.10675,4.986,6.3125,3.542,
2014-12-16,23.281,47.5415,24.26025,8.458333333333334,11.02075,5.042,
2014-12-17,7.199,13.451500000000001,6.253,4.152666666666667,6.80225,2.739,
2014-12-18,5.917,10.30225,4.385,2.686666666666666,5.36575,2.208,
2014-12-19,14.32075,29.213500000000003,14.893,4.819,7.247,5.435,
2014-12-20,17.125,34.90625,17.78125,10.930666666666667,12.9685,5.333,
2014-12-21,6.854,10.229,3.375,6.541666666666667,8.6145,3.417,
2014-12-22,10.6205,19.429000000000002,8.8085,4.472,6.218500000000001,4.292,
2014-12-23,7.61475,11.7085,4.09375,5.277666666666667,6.000249999999999,2.875,
2014-12-24,16.561500000000002,28.2165,11.65475,6.347333333333334,8.5595,4.391,
2014-12-25,9.43075,16.61325,7.1825,7.0553333333333335,9.33325,3.87,
2014-12-26,8.1355,14.76025,6.625,5.608666666666667,6.3942499999999995,3.391,
2014-12-27,10.31225,15.2085,4.89575,7.639,9.13525,3.417,
2014-12-28,12.718499999999999,25.6665,12.948,9.514000000000001,11.44775,6.875,
2014-12-29,20.68075,37.6015,16.920749999999998,13.125,15.3125,6.417,
2014-12-30,14.5625,23.14575,8.5835,16.542,18.40625,5.708,
2014-12-31,10.49325,14.691500000000001,4.19825,10.291666666666666,12.46875,4.435,
2015-01-01,9.7605,15.280999999999999,5.521,5.791666666666667,6.781000000000001,4.5,
2015-01-02,13.28125,19.07275,5.7915,7.777666666666666,8.7185,4.708,
2015-01-03,14.55225,19.3645,4.8125,12.291666666666666,12.875,4.625,
2015-01-04,12.216249999999999,17.29025,5.074,20.055666666666667,22.802,4.708,
2015-01-05,6.69775,11.08325,4.3855,3.25,3.64575,3.0,
2015-01-06,16.393749999999997,25.44875,9.05475,6.6386666666666665,7.13075,4.636,
2015-01-07,10.69275,18.613,7.92,5.145,6.55,3.25,
2015-01-08,13.4895,22.99975,9.51025,4.166666666666667,5.087,4.333,
2015-01-09,14.0625,22.06225,7.999750000000001,5.125,5.3855,4.25,
2015-01-10,9.469,15.406500000000001,5.9375,3.75,4.4895,3.708,
2015-01-11,9.13725,13.18925,4.05225,4.458666666666667,4.7605,3.333,
2015-01-12,16.21875,25.7395,9.52075,5.402666666666666,5.44775,4.167,
2015-01-13,15.616,25.39425,9.778500000000001,5.167,5.625,4.435,
2015-01-14,12.177,18.6665,6.4895,6.666333333333334,7.25,3.542,
2015-01-15,16.583,25.9165,9.3335,7.5136666666666665,7.78125,4.958,
2015-01-16,12.500250000000001,18.57275,6.07275,8.291666666666666,8.53125,4.167,
2015-01-17,11.73975,16.76025,5.02075,11.180666666666667,12.219,4.25,
2015-01-18,9.416,15.042,5.6259999999999994,8.159333333333334,9.576,3.292,
2015-01-19,10.52275,18.37775,7.8549999999999995,1.9306666666666665,2.76225,2.87,
2015-01-20,9.60675,16.556,6.949249999999999,2.875,3.177,3.304,
2015-01-21,12.13575,20.4375,8.30225,3.5276666666666667,4.23975,3.5,
2015-01-22,10.677,16.46875,5.7915,3.9443333333333332,4.323,2.958,
2015-01-23,11.59375,16.90625,5.3125,6.0,5.70825,2.958,
2015-01-24,7.39575,11.14575,3.75025,7.139,7.187749999999999,3.0,
2015-01-25,15.86175,25.32775,9.466,4.913,5.2935,3.957,
2015-01-26,24.18725,40.6355,16.448,7.472,9.1405,6.417,
2015-01-27,17.03725,28.070999999999998,11.03375,6.69,6.7425,5.652,
2015-01-28,21.413,34.867000000000004,13.45425,12.203666666666669,11.17325,6.458,
2015-01-29,14.85425,22.47925,7.62475,8.444333333333333,8.75,4.042,
2015-01-30,16.03125,24.47925,8.44775,12.069333333333333,14.229,4.333,
2015-01-31,12.4375,17.896,5.45825,8.791666666666666,9.04175,4.25,
2015-02-01,17.72675,28.05675,10.3295,5.722,6.375,4.667,
2015-02-02,15.66675,24.2915,8.625,5.041666666666667,5.8855,4.208,
2015-02-03,17.66425,26.68425,9.02,5.9446666666666665,6.39575,4.087,
2015-02-04,20.98525,32.596000000000004,11.61075,6.499666666666667,7.4585,6.176,
2015-02-05,19.67175,29.65125,9.97925,10.944333333333333,11.5245,5.583,
2015-02-06,12.67675,18.125,5.44775,9.430666666666667,9.89575,4.917,
2015-02-07,9.354,13.26025,3.90625,5.472333333333334,5.55225,4.792,
2015-02-08,15.7775,25.475250000000003,9.698,6.926333333333333,7.6930000000000005,6.167,
2015-02-09,12.376,19.99075,7.615,10.597,11.5985,5.826,
2015-02-10,5.638,9.2375,3.5995,9.837,8.9355,3.826,
2015-02-11,10.19775,15.125,4.927,7.680666666666667,6.052,4.583,
2015-02-12,20.451,32.4805,12.02975,10.638666666666667,9.02825,7.208,
2015-02-13,21.80225,32.1145,10.3125,20.319333333333333,17.4375,5.875,
2015-02-14,10.0835,15.77075,5.687250000000001,7.597333333333334,8.86475,4.5,
2015-02-15,4.6325,8.51325,3.8805,2.9166666666666665,2.46425,3.458,
2015-02-16,8.8855,14.89575,6.01025,3.9163333333333337,4.28125,4.125,
2015-02-17,9.397,15.973,6.5755,5.333333333333333,5.28125,3.957,
2015-02-18,15.2045,25.022,9.817499999999999,7.063,8.71875,5.583,
2015-02-19,13.66275,22.28,8.61725,12.415666666666667,13.66125,4.917,
2015-02-20,17.375,25.375,8.0,20.5,22.729,5.875,
2015-02-21,5.52075,8.04175,2.521,4.166666666666667,4.2915,3.583,
2015-02-22,11.424,16.626,5.202,8.951666666666666,9.61,4.0,
2015-02-23,13.84375,19.4065,5.562250000000001,9.347333333333333,11.66675,4.208,
2015-02-24,6.35,10.569749999999999,4.22025,6.403,6.41675,3.913,
2015-02-25,11.927,20.2605,8.33325,4.555666666666666,4.5,5.042,
2015-02-26,10.198,15.33325,5.13525,9.000333333333334,8.7255,4.609,
2015-02-27,9.10425,12.89575,3.7915,12.819333333333333,12.65625,4.5,
2015-02-28,6.35425,8.729,2.375,9.694666666666667,9.41675,4.167,
2015-03-01,5.89575,9.937249999999999,4.0415,6.305666666666667,5.90625,3.5,
2015-03-02,13.6735,21.22425,7.550750000000001,8.027666666666667,7.55175,4.435,
2015-03-03,14.9375,20.6355,5.698,18.722333333333335,19.573,5.292,
2015-03-04,16.69775,24.84375,8.146,15.513666666666666,15.90625,5.5,
