date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,SO2_mean,CO_mean,CH4_mean,NMHC_mean,THC_mean
2017-08-24,18.82025,28.3855,9.565249999999999,17.3125,37.53666666666667,359.0,316.375,282.0,3.5205,,185.696,16.609,202.304
2017-08-25,14.831399999999999,21.4264,6.595000000000001,16.25,35.77425,354.0,318.375,296.0,3.8666666666666667,,180.583,10.958,191.542
2017-08-26,9.771,11.6168,1.8462,9.4375,20.59375,316.0,288.458,228.0,3.4583333333333335,,189.435,7.478,196.913
2017-08-27,7.457599999999999,8.492799999999999,1.035,11.2085,21.049,354.0,294.458,240.0,3.8193333333333332,,194.625,8.167,202.792
2017-08-28,15.408199999999999,18.1418,2.7334,15.375,33.18033333333333,334.0,296.458,266.0,3.4443333333333332,,192.708,11.875,204.583
2017-08-29,16.65,21.7834,5.1334,23.396,47.041666666666664,351.0,311.292,288.0,4.8886666666666665,,188.333,12.625,200.958
2017-08-30,9.466800000000001,12.7416,3.275,6.167,16.861333333333334,328.0,286.792,256.0,2.986333333333333,,189.792,8.667,198.458
2017-08-31,9.5528,12.6084,3.0554,3.896,14.749666666666664,317.0,273.75,247.0,3.954333333333333,,188.583,4.833,193.417
2017-09-01,9.0218,12.029599999999999,3.0082,5.1165,14.7665,305.0,266.667,237.0,3.0256666666666665,,188.458,4.5,192.958
2017-09-02,6.675999999999999,8.6438,1.9678,6.9375,16.677,300.0,261.125,231.0,2.7083333333333335,,189.435,5.174,194.609
2017-09-03,4.444,5.470000000000001,1.0256,6.5835,16.83325,315.0,259.792,232.0,2.5416666666666665,,189.917,5.917,195.833
2017-09-04,14.681799999999999,18.071199999999997,3.3893999999999997,6.3545,15.912200000000002,294.0,253.333,222.0,3.2083333333333335,,194.591,12.773,207.364
2017-09-05,18.764,22.5162,3.7521999999999998,16.0625,26.15,295.0,254.458,218.0,3.639,,196.5,18.375,214.875
2017-09-06,18.893,22.548399999999997,3.6555999999999997,16.792,27.1,289.0,261.083,233.0,3.7916666666666665,,192.792,14.833,207.625
2017-09-07,23.699,32.1522,8.4534,16.4165,34.5106,299.0,270.25,240.0,4.760333333333333,,193.75,16.542,210.292
2017-09-08,9.772400000000001,12.587,2.8146,5.7915,13.041599999999999,310.0,264.333,238.0,2.5466666666666664,,188.958,7.333,196.292
2017-09-09,14.344999999999999,16.806199999999997,2.4612000000000003,12.625,19.6584,321.0,269.583,214.0,3.5416666666666665,,193.826,13.348,207.174
2017-09-10,7.744,8.8876,1.1438,9.6045,17.7832,331.0,285.542,243.0,2.875,,192.083,9.833,201.917
2017-09-11,13.5926,16.712,3.119,9.7705,17.958199999999998,315.0,281.0,247.0,3.4303333333333335,,192.042,14.417,206.458
2017-09-12,19.44,24.6122,5.172199999999999,4.458,14.1,274.0,256.25,238.0,2.875,,192.542,15.208,207.75
2017-09-13,17.2058,22.3196,5.1137999999999995,6.417999999999999,15.0454,309.0,267.375,226.0,3.736333333333333,,192.13,14.348,206.478
2017-09-14,9.2256,11.672,2.446,7.833,16.4375,301.0,256.583,222.0,3.4643333333333337,,191.292,6.625,197.917
2017-09-15,12.5352,16.0978,3.5622,4.1155,11.1762,269.0,233.417,205.0,3.5693333333333332,,194.875,9.458,204.333
2017-09-16,11.417,13.046600000000002,1.6296,5.3955,12.4696,222.0,209.375,195.0,2.833,,194.174,10.261,204.435
2017-09-17,3.0042,3.8872,0.8827999999999999,2.5415,8.7,282.0,243.792,216.0,2.097,,186.542,4.792,191.333
2017-09-18,9.3086,11.5918,2.2834,5.2295,12.4416,289.0,250.375,226.0,2.75,,187.542,9.5,197.042
2017-09-19,19.7502,26.6812,6.9312,13.9165,22.6422,285.0,247.667,203.0,4.5696666666666665,,195.625,15.417,211.042
2017-09-20,25.987199999999994,34.2998,8.312000000000001,25.0415,35.1254,279.0,252.042,229.0,5.682666666666666,,203.043,23.87,226.913
2017-09-21,14.8,19.2,4.4,7.7085,15.4682,288.0,239.25,207.0,3.4996666666666667,,194.833,9.25,204.083
2017-09-22,21.1918,26.3084,5.1166,11.5835,20.058,231.0,214.208,196.0,3.4166666666666665,,197.5,16.542,214.042
2017-09-23,14.932599999999999,17.6068,2.6742,10.75,18.3334,261.0,233.5,205.0,3.639,,195.174,13.043,208.217
2017-09-24,12.0746,13.3764,1.3016,12.5835,17.428800000000003,280.0,243.542,206.0,3.5553333333333335,,197.417,12.375,209.792
2017-09-25,19.2166,22.8166,3.6001999999999996,14.042,22.1606,308.0,252.0,199.0,4.277666666666667,,198.833,14.542,213.375
2017-09-26,19.8082,23.475,3.6668,15.9375,23.406399999999998,306.0,253.25,208.0,4.528,,195.833,16.958,212.792
2017-09-27,16.0084,20.5666,4.5582,11.396,18.7168,289.0,253.083,228.0,3.6666666666666665,,192.083,14.5,206.583
2017-09-28,13.294,16.6218,3.3278,1.4169999999999998,9.3582,240.0,226.083,196.0,2.888333333333333,,188.875,8.333,197.208
2017-09-29,19.802799999999998,29.839999999999996,10.0372,9.3335,17.0474,268.0,217.708,168.0,3.9629999999999996,,196.625,16.625,213.25
2017-09-30,12.8492,15.0096,2.1604,8.5415,16.4166,277.0,227.458,195.0,4.153,,195.174,9.0,204.174
2017-10-01,11.8218,13.2434,1.4218,10.2085,17.583199999999998,269.0,220.917,166.0,4.0,,196.5,16.167,212.667
2017-10-02,19.0406,22.441399999999998,3.401,8.0235,16.9968,226.0,218.542,210.0,2.611333333333333,,192.136,15.591,207.727
2017-10-03,15.371800000000002,23.6102,8.2384,5.1114999999999995,12.345400000000001,261.0,223.958,196.0,2.5833333333333335,,191.083,15.333,206.417
2017-10-04,9.875,12.1668,2.2916,3.8545,10.0582,231.0,195.292,169.0,3.111,,191.0,8.875,199.875
2017-10-05,16.334600000000002,22.066399999999998,5.7316,7.354,13.237,251.0,196.958,157.0,3.1040000000000005,,195.667,16.167,211.833
2017-10-06,10.5914,12.616800000000001,2.0252,4.9375,10.0018,205.0,184.167,162.0,2.639,,191.958,11.25,203.208
2017-10-07,18.0902,22.4976,4.4076,4.9375,9.3168,238.0,210.875,183.0,2.0693333333333332,,192.652,15.913,208.565
2017-10-08,10.4398,12.6284,2.1886,5.9165,11.1668,284.0,238.792,193.0,2.4163333333333337,,192.542,11.375,203.917
2017-10-09,14.65,17.7,3.05,12.7705,19.4832,301.0,247.708,211.0,4.2363333333333335,,194.25,12.5,206.75
2017-10-10,25.7166,34.4664,8.75,21.0,30.2414,291.0,251.375,219.0,6.139,,196.792,20.208,217.0
2017-10-11,23.2974,29.476,6.1786,30.130499999999998,42.0346,297.0,252.167,214.0,7.25,,193.909,17.455,211.364
2017-10-12,12.9168,15.6832,2.7668,10.6665,19.098399999999998,240.0,219.292,193.0,4.8053333333333335,,190.333,10.125,200.458
2017-10-13,15.749799999999999,19.02,3.2704,2.021,8.5352,195.0,186.583,181.0,2.6813333333333333,,190.208,10.125,200.333
2017-10-14,18.8418,25.1988,6.3564,7.2915,12.7334,219.0,199.708,178.0,3.014,,193.478,16.957,210.435
2017-10-15,11.390600000000001,13.02,1.6294,4.9795,11.9796,196.0,178.958,163.0,2.0833333333333335,,193.5,10.833,204.333
2017-10-16,17.675,20.6666,2.9916,3.3335,6.7166,164.0,159.75,154.0,1.639,,192.792,10.0,202.792
2017-10-17,26.6416,40.4418,13.8,6.0625,12.3462,177.0,157.083,144.0,2.111,,196.792,27.125,223.917
2017-10-18,18.2832,27.2666,8.9834,10.0625,16.282999999999998,206.0,164.583,128.0,2.3193333333333332,,197.833,19.125,216.958
2017-10-19,13.9232,15.881799999999998,1.9586,4.1455,9.168800000000001,169.0,155.875,137.0,1.7826666666666666,,192.208,10.083,202.292
2017-10-20,18.1502,22.808600000000002,4.6582,4.3125,8.494200000000001,192.0,175.958,157.0,1.6113333333333333,,191.958,13.167,205.125
2017-10-21,16.815,19.2416,2.4264,3.208,8.90625,187.0,175.917,169.0,1.5,,191.739,10.913,202.652
2017-10-22,6.9798,7.5922,0.6124,0.9375,5.198,184.0,177.75,168.0,1.3333333333333333,,186.958,6.833,193.792
2017-10-23,7.0946,8.6366,1.5422,4.391500000000001,11.9144,190.0,165.708,146.0,1.9026666666666667,,190.522,5.609,196.13
2017-10-24,19.2332,26.9166,7.683199999999999,9.229,17.0502,180.0,150.167,133.0,2.389,,199.0,13.875,212.875
2017-10-25,16.6,20.833199999999998,4.2332,6.792,12.6336,195.0,161.958,132.0,2.263666666666667,,195.042,9.625,204.667
2017-10-26,28.3988,44.0698,15.671199999999999,16.25,22.2752,231.0,172.375,121.0,2.942,,202.583,26.583,229.167
2017-10-27,16.6752,20.6998,4.024800000000001,16.0,22.2666,247.0,186.167,136.0,3.139,,197.583,16.792,214.375
2017-10-28,10.466800000000001,11.765600000000001,1.2986,10.0,15.908600000000002,192.0,174.833,162.0,2.472,,193.913,9.87,203.783
2017-10-29,8.581399999999999,9.7006,1.1192,2.75,7.7184,188.0,175.375,162.0,1.4723333333333333,,186.75,5.375,192.125
2017-10-30,10.1166,12.375,2.2584,14.6665,20.9334,177.0,144.125,111.0,2.389,,193.0,5.042,198.042
2017-10-31,25.2166,39.25,14.033600000000002,16.875,22.1832,185.0,135.167,93.0,3.0693333333333332,,200.875,19.292,220.167
2017-11-01,34.0182,49.9726,15.954399999999998,14.7955,19.423399999999997,200.0,141.458,88.0,4.652666666666667,,202.045,28.591,230.636
2017-11-02,38.97,57.7826,18.8128,20.104,29.4084,224.0,158.375,102.0,5.101333333333334,,203.583,34.375,237.958
2017-11-03,29.5082,35.425200000000004,5.9168,23.896,32.8834,219.0,173.75,126.0,5.6113333333333335,,202.417,27.333,229.75
2017-11-04,17.8476,28.494,10.646600000000001,15.0625,22.775,204.0,160.25,120.0,3.764,,201.174,18.348,219.522
2017-11-05,10.822,12.5562,1.734,22.5625,27.9998,180.0,134.125,101.0,3.125,,196.917,8.083,205.0
2017-11-06,30.4332,44.1082,13.675,23.354,29.958199999999998,201.0,145.542,92.0,4.0,,203.417,24.417,227.833
2017-11-07,35.4616,54.206999999999994,18.7454,22.0835,32.3666,219.0,172.292,126.0,4.571000000000001,,203.083,30.917,234.0
2017-11-08,38.825,65.8918,27.0668,21.6875,35.4584,178.0,170.75,159.0,3.9723333333333333,,203.5,36.917,240.417
2017-11-09,16.337799999999998,21.7894,5.4518,15.4165,24.5916,180.0,152.25,119.0,3.217333333333333,,194.708,6.375,201.083
2017-11-10,32.7202,46.6888,13.968399999999999,14.963999999999999,20.672,192.0,136.25,87.0,4.014,,200.435,23.13,223.565
2017-11-11,14.8756,19.387999999999998,4.512600000000001,11.2915,18.325,173.0,146.292,114.0,2.583,,194.261,11.087,205.348
2017-11-12,9.8316,11.7636,1.9322000000000004,6.021,10.3582,160.0,124.25,100.0,2.3193333333333332,,194.833,9.042,203.875
2017-11-13,27.7284,42.6408,14.912200000000002,10.895,15.6494,189.0,128.792,75.0,3.138666666666667,,200.167,23.542,223.708
2017-11-14,34.949799999999996,66.4834,31.5332,12.75,21.6664,137.0,130.25,121.0,2.5276666666666667,,202.833,38.542,241.375
2017-11-15,23.7334,39.85,16.1168,12.8335,22.3084,165.0,134.625,108.0,3.4443333333333332,,198.083,17.792,215.875
2017-11-16,18.984,25.4584,6.474799999999999,7.0,12.6834,137.0,108.833,88.0,3.0606666666666666,,196.125,11.5,207.625
2017-11-17,31.0086,51.75,20.7414,14.0,17.5084,145.0,103.792,57.0,3.5276666666666667,,202.667,26.375,229.042
2017-11-18,21.770599999999998,30.9488,9.1782,9.2085,14.501399999999999,126.0,104.958,88.0,2.1663333333333337,,196.783,18.174,214.957
2017-11-19,6.221,8.118,1.8969999999999998,2.5835,6.350199999999999,117.0,88.167,67.0,1.9026666666666667,,195.208,7.875,203.083
2017-11-20,20.9726,30.784000000000002,9.8116,4.962,8.7506,101.0,77.792,53.0,2.4163333333333337,,198.739,16.565,215.304
2017-11-21,22.149,32.1188,9.9696,6.248,8.700800000000001,118.0,80.458,50.0,2.0433333333333334,,200.083,18.083,218.167
2017-11-22,29.1544,42.1442,12.99,11.1875,16.218200000000003,140.0,98.042,51.0,2.388666666666667,,201.833,24.417,226.25
2017-11-23,16.694,23.5946,6.900399999999999,8.75,16.0924,148.0,109.583,74.0,2.111,,199.0,16.708,215.708
2017-11-24,17.758999999999997,25.9356,8.1762,6.5,9.508199999999999,114.0,87.292,55.0,2.5556666666666668,,197.625,11.833,209.458
2017-11-25,20.8502,28.843200000000003,7.993199999999999,9.104,13.624799999999999,126.0,93.333,70.0,2.9303333333333335,,201.174,17.913,219.087
2017-11-26,27.0034,38.556799999999996,11.5532,16.271,24.041800000000002,136.0,100.167,58.0,3.403,,207.292,26.667,233.958
2017-11-27,26.532400000000003,52.6194,26.087,15.0835,23.2832,163.0,122.417,94.0,2.8333333333333335,,202.5,24.417,226.917
2017-11-28,35.154399999999995,53.9602,18.805799999999998,17.6875,24.1916,189.0,131.125,80.0,4.139,,200.708,29.25,229.958
2017-11-29,44.443799999999996,99.6988,55.254999999999995,27.5,47.1448,157.0,139.875,123.0,4.349666666666667,,212.167,54.0,266.167
2017-11-30,27.399400000000004,62.5798,35.1802,17.271,30.0,162.0,139.875,121.0,3.3569999999999998,,203.042,30.667,233.708
2017-12-01,15.337200000000001,21.454,6.1166,2.3545,7.6748,126.0,104.292,75.0,2.736,,191.75,8.875,200.625
2017-12-02,22.6558,32.001599999999996,9.3464,6.3125,9.9536,124.0,87.208,58.0,2.889,,198.087,16.348,214.435
2017-12-03,22.991999999999997,28.8208,5.8292,13.354,16.7364,145.0,99.417,66.0,3.6526666666666667,,201.75,19.708,221.458
2017-12-04,33.671,52.882799999999996,19.211599999999997,12.9925,22.2666,118.0,85.208,58.0,3.5973333333333333,,202.714,26.81,229.524
2017-12-05,16.9255,21.50025,4.575,5.7379999999999995,11.2902,90.0,69.708,43.0,2.375,,195.167,15.208,210.375
2017-12-06,21.584,34.029,12.4448,8.896,9.1774,102.0,59.708,24.0,2.2826666666666666,,196.792,12.833,209.625
2017-12-07,35.8178,71.092,35.274,14.0415,19.3046,113.0,70.708,24.0,4.116,,207.208,31.417,238.625
2017-12-08,28.104000000000003,53.7866,25.6826,12.625,19.6206,96.0,65.292,39.0,2.7223333333333333,,201.0,26.083,227.083
2017-12-09,26.994,43.0616,16.0678,6.5055,10.3584,99.0,61.917,26.0,2.5,,200.87,20.217,221.087
2017-12-10,24.996,33.6442,8.648399999999999,12.125,16.825,135.0,86.292,41.0,3.0833333333333335,,203.917,22.667,226.583
2017-12-11,20.103,34.303,14.2002,9.729,15.7666,117.0,82.458,36.0,2.889,,197.917,16.458,214.375
2017-12-12,12.003,18.438,6.435,4.391,6.695400000000001,66.0,37.542,19.0,1.9306666666666665,,196.545,9.318,205.864
2017-12-13,16.342000000000002,24.967000000000002,8.625,4.396,8.4754,72.0,42.208,13.0,1.9043333333333334,,196.833,11.042,207.875
2017-12-14,16.215200000000003,22.956,6.740600000000001,3.0625,7.4328,84.0,52.875,23.0,1.7553333333333334,,196.792,9.958,206.75
2017-12-15,26.8666,40.6502,13.783199999999999,8.0205,11.6244,109.0,72.25,51.0,2.5696666666666665,,200.125,17.958,218.083
2017-12-16,27.503800000000002,54.1058,26.601800000000004,15.375,21.4916,110.0,81.125,57.0,3.6806666666666668,,204.13,30.609,234.739
2017-12-17,8.5,10.624799999999999,2.125,5.875,7.646600000000001,71.0,45.833,21.0,2.1943333333333332,,196.625,8.125,204.75
2017-12-18,28.0332,43.8084,15.775,10.0835,13.5106,87.0,50.583,13.0,2.719333333333333,,202.292,18.375,220.667
2017-12-19,27.8538,54.438,26.5842,11.5415,15.2,114.0,66.375,43.0,3.1666666666666665,,205.292,19.625,224.917
2017-12-20,35.075,67.3668,32.2916,14.771,19.0414,97.0,56.5,19.0,3.736,,209.208,29.417,238.625
2017-12-21,37.147000000000006,84.72619999999999,47.5796,15.396,18.7084,102.0,58.542,22.0,3.568,,210.667,35.0,245.667
2017-12-22,39.4916,71.775,32.2834,21.4375,27.1976,112.0,61.125,15.0,4.861,,209.083,35.875,244.958
2017-12-23,38.2258,71.29780000000001,33.072,25.5415,34.1584,115.0,70.875,29.0,5.027666666666667,,212.304,38.652,250.957
2017-12-24,21.5,27.75,6.2501999999999995,21.75,31.8166,139.0,89.125,45.0,3.0416666666666665,,201.0,20.375,221.375
2017-12-25,19.4918,25.6084,6.1164000000000005,7.708,11.975,121.0,88.792,59.0,2.2636666666666665,,194.0,11.875,205.875
2017-12-26,18.4576,27.169600000000003,8.7122,8.065,11.0208,84.0,65.417,50.0,2.481666666666667,,193.826,12.652,206.478
2017-12-27,11.833400000000001,16.7666,4.933199999999999,4.4585,7.9482,69.0,51.833,39.0,1.8193333333333335,,193.667,9.0,202.667
2017-12-28,16.2084,21.15,4.9418,3.75,7.446000000000001,75.0,52.292,37.0,1.7223333333333333,,195.208,9.417,204.625
2017-12-29,20.125,29.075,8.9502,10.5,13.225,94.0,69.208,46.0,2.653,,199.625,18.792,218.417
2017-12-30,14.021199999999999,17.228199999999998,3.2068,6.6875,10.5998,103.0,69.167,47.0,1.9443333333333335,,196.435,10.0,206.435
2017-12-31,18.0836,20.9084,2.825,10.396,15.533199999999999,99.0,68.333,39.0,2.7223333333333333,,199.708,15.417,215.125
2018-01-01,14.1326,17.3144,3.182,9.896,12.3416,94.0,56.958,13.0,2.361,,208.333,17.083,225.417
2018-01-02,7.925,9.3416,1.4166,4.125,6.167,90.0,63.458,42.0,1.6803333333333335,,201.348,7.913,209.261
2018-01-03,12.3916,14.9502,2.5584,4.7915,6.4584,85.0,52.542,27.0,1.75,,203.542,10.458,214.0
2018-01-04,24.9044,34.9142,10.0098,7.4165,9.0002,102.0,60.5,15.0,2.3473333333333333,,211.958,27.333,239.292
2018-01-05,27.4084,45.949799999999996,18.541800000000002,15.0835,21.0,112.0,85.417,68.0,2.847,,213.458,33.167,246.625
2018-01-06,8.474799999999998,9.8146,1.3397999999999999,6.396,9.5502,82.0,62.792,49.0,1.8053333333333335,,201.083,9.167,210.25
2018-01-07,31.044,49.641000000000005,18.597,11.896,14.825,97.0,60.042,25.0,2.986333333333333,,213.292,34.75,248.042
2018-01-08,35.6278,78.1544,42.5264,19.9885,26.867399999999996,112.0,79.167,36.0,4.1370000000000005,,222.955,49.727,272.682
2018-01-09,11.5084,14.5582,3.05,4.4645,7.2418000000000005,73.0,51.542,30.0,1.861,,199.565,8.957,208.522
2018-01-10,36.1374,58.38340000000001,22.246000000000002,12.1875,16.7252,79.0,46.667,9.0,4.018666666666667,,210.333,36.458,246.792
2018-01-11,24.819799999999997,38.843399999999995,14.023599999999998,10.8335,16.4832,112.0,79.625,52.0,2.75,,203.583,25.083,228.667
2018-01-12,29.6168,39.3998,9.783199999999999,11.9585,16.7084,80.0,58.792,40.0,2.6666666666666665,,208.708,34.375,243.083
2018-01-13,21.629,34.8626,13.2336,10.3335,14.525,118.0,71.333,36.0,2.4166666666666665,,210.083,30.875,240.958
2018-01-14,22.8372,32.977199999999996,10.1394,7.3125,9.7668,123.0,70.375,30.0,2.5416666666666665,,207.042,26.25,233.292
2018-01-15,38.007600000000004,62.6788,24.6714,11.396,17.325200000000002,85.0,61.667,34.0,2.6666666666666665,,208.375,46.792,255.167
2018-01-16,25.766000000000002,41.272000000000006,15.505799999999999,16.6955,21.347,96.0,67.833,38.0,2.7823333333333338,,212.364,32.682,245.045
2018-01-17,24.7916,41.6582,16.8664,11.3545,14.216800000000001,97.0,68.042,29.0,2.8056666666666668,,208.292,26.125,234.417
2018-01-18,14.406200000000002,18.169999999999998,3.7638,6.771,10.033199999999999,88.0,65.542,52.0,2.4443333333333332,,201.667,12.208,213.875
2018-01-19,33.3586,54.6,21.2416,14.521,18.3582,117.0,71.458,28.0,3.861,,214.583,47.083,261.667
2018-01-20,22.9416,27.825,4.8834,14.3125,20.9332,114.0,78.917,61.0,3.0973333333333333,,207.75,29.083,236.833
2018-01-21,16.0756,22.9904,6.915000000000001,7.3125,10.05,99.0,71.708,43.0,2.3473333333333333,,201.458,15.125,216.583
2018-01-22,20.391,26.665999999999997,6.275,7.646,11.2586,106.0,74.083,45.0,2.888666666666667,,201.542,15.458,217.0
2018-01-23,32.6308,59.1028,26.472,17.958,27.049799999999998,118.0,76.5,26.0,3.9276666666666666,,210.696,37.652,248.348
2018-01-24,13.5502,16.7416,3.1916,8.2085,11.3584,89.0,64.833,42.0,2.417,,202.292,8.417,210.708
2018-01-25,24.994,38.2568,13.262799999999999,11.896,15.666599999999999,94.0,70.375,43.0,3.347,,204.792,23.25,228.042
2018-01-26,6.552,7.593500000000001,1.04175,3.7915,6.199800000000001,66.0,38.75,12.0,1.889,,200.417,4.5,204.917
2018-01-27,11.437999999999999,13.984800000000002,2.5468,5.9165,8.7332,82.0,50.833,18.0,1.861,,204.083,10.0,214.083
2018-01-28,27.1392,47.037,19.898000000000003,11.152000000000001,15.967000000000002,97.0,58.292,17.0,3.013666666666667,,209.682,31.182,240.864
2018-01-29,14.035599999999999,19.491,5.4556,6.792,10.4168,79.0,53.375,29.0,1.7516666666666667,,201.875,10.875,212.75
2018-01-30,36.730000000000004,57.579600000000006,20.8492,15.3125,18.3916,109.0,62.667,21.0,3.7223333333333333,,211.261,31.739,243.0
2018-01-31,32.574,55.2414,22.6676,15.854,23.708199999999998,70.0,59.125,43.0,3.1943333333333332,,210.208,42.958,253.167
2018-02-01,15.6812,21.447,5.7658000000000005,6.229,7.841800000000001,79.0,49.333,26.0,1.986,,201.958,14.167,216.125
2018-02-02,28.540999999999997,41.310199999999995,12.7692,13.1875,16.6416,103.0,63.542,27.0,3.263666666666667,,208.042,27.708,235.75
2018-02-03,22.5274,27.486200000000004,4.9584,18.0205,25.4916,108.0,68.5,27.0,2.417,,207.708,26.75,234.458
2018-02-04,18.7846,26.8196,8.0348,15.6875,27.675,142.0,106.083,69.0,2.063333333333333,,204.583,16.875,221.458
2018-02-05,27.0726,44.284800000000004,17.212200000000003,17.4375,24.6082,135.0,86.958,44.0,2.903,,208.333,29.5,237.833
2018-02-06,34.7264,49.9668,15.2404,15.68,23.39,130.0,91.125,71.0,3.2916666666666665,,208.45,38.9,247.35
2018-02-07,33.9834,58.22860000000001,24.2452,21.5205,36.5752,129.0,104.417,68.0,5.375,,209.083,42.458,251.542
2018-02-08,10.0774,12.609,2.5314,2.75,4.8582,100.0,69.208,39.0,2.138666666666667,,199.833,7.875,207.708
2018-02-09,18.75,23.649,4.8991999999999996,9.9165,12.0586,73.0,52.375,33.0,2.6943333333333332,,202.458,18.125,220.583
2018-02-10,5.5866,6.5708,0.984,6.896,8.475,64.0,43.625,31.0,2.1946666666666665,,200.458,6.083,206.542
2018-02-11,14.6964,17.1332,2.4366,11.4375,13.2,61.0,42.792,31.0,2.0833333333333335,,203.167,14.125,217.292
2018-02-12,15.9228,21.528,5.6052,8.375,10.2248,97.0,64.542,37.0,1.9283333333333335,,202.083,12.833,214.917
2018-02-13,25.3076,33.0256,7.718000000000001,14.625,18.575,112.0,75.625,51.0,2.8526666666666665,,206.217,18.87,225.087
2018-02-14,11.3756,14.056799999999999,2.681,9.6665,11.5084,69.0,51.0,37.0,2.014,,201.083,8.125,209.208
2018-02-15,36.4796,51.653200000000005,15.173599999999999,13.042,16.3,70.0,48.0,15.0,2.7083333333333335,,207.167,38.333,245.5
2018-02-16,27.2126,49.531,22.318400000000004,18.146,26.1584,121.0,77.542,54.0,4.027666666666667,,211.042,46.25,257.292
2018-02-17,9.8926,11.3054,1.4132,18.771,20.3916,87.0,60.417,37.0,2.3706666666666667,,201.333,9.875,211.208
2018-02-18,33.3734,46.6288,13.2548,19.083,21.818199999999997,129.0,70.417,12.0,3.283,,208.417,29.458,237.875
2018-02-19,29.341,34.595600000000005,5.2543999999999995,12.6875,19.6248,116.0,92.333,70.0,2.2086666666666663,,204.167,32.167,236.333
2018-02-20,25.5386,49.9382,24.3992,13.8785,30.1332,156.0,124.0,90.0,3.625,,208.318,37.0,245.318
2018-02-21,11.075,13.4248,2.3497999999999997,17.7085,21.5168,93.0,83.958,73.0,2.6943333333333332,,200.083,7.958,208.042
2018-02-22,16.4476,20.0788,3.6317999999999997,25.9165,29.924799999999998,135.0,94.458,64.0,3.4166666666666665,,201.25,13.833,215.083
2018-02-23,10.1584,11.6834,1.5252000000000001,14.75,17.1002,124.0,91.792,61.0,3.2083333333333335,,199.958,8.583,208.542
2018-02-24,24.6642,27.7146,3.0498000000000003,18.4585,20.4418,142.0,87.25,37.0,4.125,,209.125,26.583,235.708
2018-02-25,29.717200000000002,41.4996,11.782399999999999,18.087,24.9694,159.0,107.75,57.0,5.036333333333333,,207.13,29.739,236.87
2018-02-26,10.8886,12.4606,1.5719999999999998,14.3125,19.8166,144.0,100.708,64.0,3.722,,200.375,8.75,209.125
2018-02-27,24.2184,29.887400000000003,5.669,11.979,14.3,133.0,92.125,47.0,3.389,,205.435,23.696,229.13
2018-02-28,19.5992,22.7492,3.15,11.2085,17.2976,120.0,105.208,90.0,2.6413333333333333,,202.333,18.542,220.875
2018-03-01,15.519200000000001,20.897,5.3778,13.4585,19.3084,143.0,105.417,76.0,3.0833333333333335,,200.583,13.875,214.458
2018-03-02,16.375,20.6332,4.2584,20.083,24.8416,151.0,98.875,48.0,3.625,,202.083,12.833,214.917
2018-03-03,12.9558,13.834,0.8782,16.7085,21.7334,124.0,101.917,85.0,3.625,,201.458,14.167,215.625
2018-03-04,14.0868,17.1344,3.0476,6.7635,12.9714,111.0,97.167,80.0,1.9276666666666664,,198.81,10.429,209.238
2018-03-05,28.449400000000004,37.9362,9.487,24.75,32.781,165.0,112.667,70.0,4.055666666666666,,206.375,27.083,233.458
2018-03-06,24.5844,28.8204,4.2362,15.6875,22.04175,169.0,117.25,96.0,3.4446666666666665,,203.391,27.304,230.696
2018-03-07,12.85,15.3416,2.4918,11.5835,14.33325,114.0,93.75,62.0,2.3193333333333332,,200.25,10.708,210.958
2018-03-08,14.066399999999998,17.9764,3.9102000000000006,6.4375,8.94775,120.0,77.667,46.0,2.513666666666667,,201.708,9.542,211.25
2018-03-09,24.7334,30.3,5.566599999999999,10.5415,12.90625,150.0,92.458,28.0,3.6526666666666667,,207.5,32.083,239.583
2018-03-10,13.258199999999999,14.4198,1.1620000000000001,7.75,10.0105,125.0,109.958,88.0,2.514,,202.458,15.542,218.0
2018-03-11,14.1734,18.3296,4.1564,2.646,7.2062,155.0,124.0,93.0,2.1666666666666665,,197.792,11.208,209.0
2018-03-12,25.2728,38.3212,13.0484,16.2295,22.7832,154.0,110.125,66.0,3.9306666666666668,,205.792,28.125,233.917
2018-03-13,11.565000000000001,15.395,3.8299999999999996,9.1935,13.755199999999999,116.0,94.792,61.0,3.3056666666666668,,201.5,13.318,214.818
2018-03-14,18.0196,21.606,3.5864000000000003,9.158999999999999,12.2654,108.0,74.375,47.0,3.0973333333333333,,202.333,13.208,215.542
2018-03-15,22.483600000000003,30.418799999999997,7.9352,13.333,19.4668,150.0,91.917,32.0,3.7776666666666667,,204.083,22.75,226.833
2018-03-16,12.5766,15.3272,2.7506,8.125,10.3166,115.0,82.292,42.0,2.4723333333333333,,199.917,14.833,214.75
2018-03-17,14.1822,17.1182,2.936,8.6665,12.041599999999999,119.0,74.292,45.0,2.1943333333333332,,203.375,15.458,218.833
2018-03-18,25.7432,33.6212,7.8782,9.979,13.5334,147.0,88.75,29.0,3.4166666666666665,,205.125,22.583,227.708
2018-03-19,26.395799999999998,32.1506,5.7546,10.3545,14.5752,145.0,115.0,88.0,3.5693333333333332,,204.542,26.0,230.542
2018-03-20,32.15,52.2544,20.104400000000002,15.292000000000002,21.803,197.0,133.542,73.0,4.884,,209.696,43.87,253.565
