date,SO2_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2015-08-15,2.339,5.042,5.969,0.927,14.417,,,,
2015-08-16,1.286,3.417,4.208,0.792,12.812,,,,
2015-08-17,0.798,3.875,4.99,1.114,4.625,,,,
2015-08-18,1.536,5.136,6.167,1.031,6.375,,,,
2015-08-19,0.71,5.174,6.696,1.522,6.277,,,,
2015-08-20,1.726,6.177,8.698,2.521,7.98,,,,
2015-08-21,0.899,1.904,3.528,1.623,7.896,,,,
2015-08-22,1.887,3.917,5.139,1.222,10.416,,,,
2015-08-23,1.22,4.153,4.82,0.667,7.834,,,,
2015-08-24,1.559,5.125,6.021,0.896,9.625,,,,
2015-08-25,0.571,2.083,2.906,0.823,8.208,,,,
2015-08-26,1.882,4.264,5.144,0.88,6.604,,,,
2015-08-27,1.667,6.281,7.896,1.614,8.084,,,,
2015-08-28,3.821,7.031,7.979,0.948,16.688,,,,
2015-08-29,1.506,3.594,4.448,0.854,16.48,,,,
2015-08-30,0.923,2.781,3.573,0.792,4.917,,,,
2015-08-31,1.364,8.583,10.385,1.802,10.77,,,,
2015-09-01,0.524,2.5,3.562,1.062,6.216,,,,
2015-09-02,1.757,5.86,6.97,1.11,7.108,,,,
2015-09-03,0.446,4.636,5.698,1.062,5.5,,,,
2015-09-04,1.25,5.666,7.188,1.521,17.5,,,,
2015-09-05,1.643,5.354,6.323,0.969,15.771,,,,
2015-09-06,0.714,2.51,2.979,0.469,11.812,,,,
2015-09-07,0.78,8.708,9.906,1.198,4.5,,,,
2015-09-08,0.554,8.344,9.354,1.011,3.916,,,,
2015-09-09,0.724,5.438,6.32,0.882,2.676,,,,
2015-09-10,0.75,5.208,6.417,1.208,3.584,,,,
2015-09-11,0.809,3.958,4.875,0.917,7.646,,,,
2015-09-12,0.893,3.177,4.021,0.844,10.375,,,,
2015-09-13,1.143,3.729,4.417,0.688,12.0,,,,
2015-09-14,0.857,5.51,6.375,0.865,7.708,,,,
2015-09-15,1.494,8.386,9.416,1.031,12.417,,,,
2015-09-16,0.623,6.09,7.595,1.504,14.958,,,,
2015-09-17,0.515,6.361,7.517,1.156,5.018,,,,
2015-09-18,1.048,5.416,6.344,0.927,6.666,,,,
2015-09-19,0.714,4.844,5.708,0.865,7.062,,,,
2015-09-20,0.756,3.614,4.271,0.656,7.708,,,,
2015-09-21,0.979,4.63,5.663,1.033,9.417,,,,
2015-09-22,1.206,5.035,6.121,1.086,12.875,,,,
2015-09-23,1.777,4.882,5.839,0.957,16.916,,,,
2015-09-24,0.625,6.625,7.969,1.344,7.5,,,,
2015-09-25,1.292,9.594,11.302,1.708,5.562,,,,
2015-09-26,1.137,7.687,9.365,1.677,8.458,,,,
2015-09-27,0.816,4.708,5.698,0.99,10.5,,,,
2015-09-28,1.251,6.233,7.482,1.249,12.624,,,,
2015-09-29,1.208,6.0,6.812,0.812,11.896,,,,
2015-09-30,0.926,6.581,7.484,0.903,8.828,,,,
2015-10-01,0.681,4.021,5.011,0.99,9.25,,,,
2015-10-02,1.178,4.833,5.625,0.792,8.625,,,,
2015-10-03,1.952,6.021,7.167,1.146,8.521,,,,
2015-10-04,1.571,4.938,5.583,0.646,16.75,,,,
2015-10-05,0.926,6.66,7.578,0.918,9.292,,,,
2015-10-06,1.197,6.74,7.854,1.114,10.562,,,,
2015-10-07,0.907,4.646,5.71,1.064,6.292,,,,
2015-10-08,1.071,5.094,5.864,0.771,10.75,,,,
2015-10-09,1.625,5.823,6.677,0.854,24.146,,,,
2015-10-10,1.024,6.427,7.365,0.938,21.938,,,,
2015-10-11,1.607,4.458,5.104,0.646,19.834,,,,
2015-10-12,1.036,4.51,5.271,0.761,9.438,,,,
2015-10-13,1.196,4.667,5.333,0.667,8.802,,,,
2015-10-14,1.031,7.103,8.1,0.997,10.229,,,,
2015-10-15,1.161,9.344,10.583,1.24,13.771,,,,
2015-10-16,1.804,10.75,12.219,1.469,16.854,,,,
2015-10-17,1.024,7.021,8.104,1.083,15.354,,,,
2015-10-18,1.113,5.396,6.406,1.01,10.438,,,,
2015-10-19,1.476,7.406,8.448,1.042,13.792,,,,
2015-10-20,2.042,9.26,10.479,1.219,21.666,,,,
2015-10-21,1.643,8.804,9.838,1.034,34.396,,,,
2015-10-22,0.935,7.333,8.229,0.896,29.208,,,,
2015-10-23,1.845,9.208,10.542,1.334,18.25,,,,
2015-10-24,2.065,8.198,9.364,1.167,27.958,,,,
2015-10-25,1.048,3.625,4.062,0.438,10.25,,,,
2015-10-26,1.183,7.463,8.366,0.902,9.77,,,,
2015-10-27,0.703,3.99,4.885,0.896,6.771,,,,
2015-10-28,1.054,5.366,6.178,0.813,10.042,,,,
2015-10-29,1.39,6.368,7.387,1.02,11.0,,,,
2015-10-30,1.809,8.834,10.073,1.24,22.854,,,,
2015-10-31,0.768,5.823,6.844,1.021,11.521,,,,
2015-11-01,0.506,3.521,4.146,0.625,8.333,,,,
2015-11-02,0.423,8.104,9.469,1.364,8.726,,,,
2015-11-03,0.887,5.604,6.552,0.948,7.854,,,,
2015-11-04,1.392,9.004,10.651,1.648,8.146,,,,
2015-11-05,1.905,11.146,13.76,2.615,12.73,,,,
2015-11-06,2.196,15.135,17.521,2.385,16.354,,,,
2015-11-07,0.726,9.229,10.969,1.74,15.667,,,,
2015-11-08,0.488,2.542,2.99,0.448,5.062,,,,
2015-11-09,0.785,9.886,11.823,1.938,8.584,,,,
2015-11-10,0.667,6.552,7.813,1.26,2.875,,,,
2015-11-11,0.648,5.381,6.574,1.193,4.418,,,,
2015-11-12,0.816,6.906,7.969,1.062,9.292,,,,
2015-11-13,0.524,9.927,12.542,2.614,14.583,,,,
2015-11-14,0.411,6.334,7.479,1.146,2.584,,,,
2015-11-15,0.726,5.583,6.74,1.156,3.666,,,,
2015-11-16,0.95,7.313,8.758,1.444,5.042,,,,
2015-11-17,0.608,5.262,6.202,0.94,6.739,,,,
2015-11-18,0.561,9.716,11.805,2.089,3.334,,,,
2015-11-19,0.685,6.823,7.74,0.916,4.458,,,,
2015-11-20,0.934,7.114,8.677,1.562,7.625,,,,
2015-11-21,0.685,6.542,7.729,1.188,12.708,,,,
2015-11-22,0.613,4.969,6.021,1.052,15.834,,,,
2015-11-23,0.399,6.48,9.125,2.646,13.729,,,,
2015-11-24,0.97,7.427,9.521,2.094,8.458,,,,
2015-11-25,0.398,6.36,7.275,0.915,4.938,,,,
2015-11-26,0.601,7.438,8.834,1.396,5.875,,,,
2015-11-27,1.119,4.614,5.386,0.77,6.625,,,,
2015-11-28,0.899,5.365,6.448,1.083,8.208,,,,
2015-11-29,0.756,5.844,6.74,0.896,10.896,,,,
2015-11-30,1.28,8.719,11.167,2.448,13.271,,,,
2015-12-01,0.74,8.123,10.664,2.542,12.274,,,,
2015-12-02,1.034,5.84,8.162,2.322,8.334,,,,
2015-12-03,1.084,5.22,5.824,0.604,9.41,,,,
2015-12-04,1.839,4.396,5.01,0.614,9.854,,,,
2015-12-05,1.167,4.729,5.344,0.615,9.479,,,,
2015-12-06,0.72,4.948,5.604,0.656,12.188,,,,
2015-12-07,0.619,7.521,8.875,1.354,10.0,,,,
2015-12-08,0.714,7.49,8.938,1.448,6.15,,,,
2015-12-09,1.189,9.14,10.863,1.722,8.15,,,,
2015-12-10,0.81,10.719,15.563,4.844,7.804,,,,
2015-12-11,0.97,4.229,4.99,0.76,3.771,,,,
2015-12-12,0.815,6.51,7.333,0.823,13.688,,,,
2015-12-13,1.024,7.01,8.177,1.166,11.188,,,,
2015-12-14,0.744,10.698,13.01,2.312,11.916,,,,
2015-12-15,0.946,11.562,14.521,2.958,11.646,,,,
2015-12-16,1.172,8.012,9.328,1.316,13.354,,,,
2015-12-17,1.238,3.99,4.625,0.636,5.292,,,,
2015-12-18,0.839,6.287,7.294,1.007,5.458,,,,
2015-12-19,0.702,5.719,6.594,0.875,5.792,,,,
2015-12-20,1.0,6.0,6.844,0.844,8.833,,,,
2015-12-21,0.595,10.334,12.614,2.281,9.23,,,,
2015-12-22,0.637,8.698,11.188,2.49,8.34,,,,
2015-12-23,0.524,8.104,10.303,2.199,10.292,,,,
2015-12-24,0.601,11.5,13.958,2.458,11.312,,,,
2015-12-25,0.828,6.834,8.229,1.396,10.625,,,,
2015-12-26,2.25,5.177,5.958,0.781,17.688,,,,
2015-12-27,1.97,5.281,5.834,0.552,20.0,,,,
2015-12-28,1.196,6.281,7.969,1.688,6.604,,,,
2015-12-29,0.976,4.198,4.823,0.625,4.062,,,,
2015-12-30,0.784,5.441,6.418,0.977,5.396,,,,
2015-12-31,1.893,5.531,6.469,0.938,11.604,,,,
2016-01-01,0.94,4.013,4.584,0.571,9.625,,,,
2016-01-02,1.506,5.272,6.018,0.746,13.042,,,,
2016-01-03,1.149,4.5,4.955,0.455,15.77,,,,
2016-01-04,1.741,6.091,7.034,0.943,18.218,,,,
2016-01-05,0.905,3.698,4.922,1.224,8.833,,,,
2016-01-06,0.75,6.924,7.935,1.01,7.604,,,,
2016-01-07,1.0,8.26,9.906,1.646,8.875,,,,
2016-01-08,0.506,5.365,5.969,0.604,6.062,,,,
2016-01-09,0.994,5.601,6.591,0.99,7.02,,,,
2016-01-10,1.637,5.292,6.5,1.208,14.23,,,,
2016-01-11,1.693,4.972,6.533,1.562,8.271,,,,
2016-01-12,1.732,4.867,5.995,1.128,10.354,,,,
2016-01-13,1.821,4.467,5.227,0.76,10.896,,,,
2016-01-14,1.179,2.566,2.949,0.383,5.438,,,,
2016-01-15,0.923,1.818,2.109,0.292,2.146,,,,
2016-01-16,1.06,3.751,5.164,1.413,2.562,,,,
2016-01-17,0.72,6.003,8.149,2.146,3.396,,,,
2016-01-18,0.947,7.622,10.057,2.436,5.062,,,,
2016-01-19,1.292,8.752,10.452,1.7,14.769,,,,
2016-01-20,1.792,7.271,9.003,1.733,14.771,,,,
2016-01-21,1.566,4.335,4.91,0.575,11.417,,,,
2016-01-22,1.131,4.124,4.62,0.497,10.666,,,,
2016-01-23,1.601,4.858,6.0,1.142,7.666,,,,
2016-01-24,1.042,7.38,12.452,5.073,5.916,,,,
2016-01-25,1.059,7.025,8.646,1.621,6.146,,,,
2016-01-26,1.551,9.07,11.121,2.052,6.832,,,,
2016-01-27,1.75,9.188,11.236,2.048,10.938,,,,
2016-01-28,1.119,7.88,9.178,1.299,14.895,,,,
2016-01-29,3.524,12.862,14.605,1.743,20.188,,,,
2016-01-30,1.53,11.792,14.219,2.427,23.938,,,,
2016-01-31,0.907,4.875,6.677,1.802,6.792,,,,
2016-02-01,1.488,8.369,11.267,2.898,8.75,,,,
2016-02-02,1.423,4.469,5.5,1.031,7.717,,,,
2016-02-03,1.345,6.677,8.031,1.354,7.354,,,,
2016-02-04,1.494,6.99,8.27,1.281,8.25,,,,
2016-02-05,0.893,9.144,13.558,4.415,10.562,,,,
2016-02-06,2.0,4.421,5.2,0.779,17.375,,,,
2016-02-07,1.333,3.937,4.864,0.927,8.792,,,,
2016-02-08,0.994,5.904,7.352,1.448,6.875,,,,
2016-02-09,0.946,7.427,9.573,2.146,7.812,,,,
2016-02-10,1.512,3.844,5.188,1.344,6.25,,,,
2016-02-11,1.452,3.002,3.356,0.354,7.155,,,,
2016-02-12,1.131,2.958,3.354,0.396,4.25,,,,
2016-02-13,1.149,7.062,9.468,2.406,6.312,,,,
2016-02-14,1.214,7.46,9.379,1.919,9.271,,,,
2016-02-15,1.235,6.694,8.737,2.043,9.334,,,,
2016-02-16,2.595,8.75,11.386,2.636,13.146,,,,
2016-02-17,2.334,8.511,9.236,0.725,16.972,,,,
2016-02-18,1.417,4.779,5.666,0.887,8.792,,,,
2016-02-19,1.53,3.281,4.062,0.781,4.042,,,,
2016-02-20,2.482,4.094,4.781,0.688,10.312,,,,
2016-02-21,1.22,3.744,5.167,1.423,13.895,,,,
2016-02-22,1.788,6.177,8.022,1.844,7.462,,,,
2016-02-23,1.35,6.285,8.114,1.83,5.201,,,,
2016-02-24,1.036,4.844,5.885,1.042,6.334,,,,
2016-02-25,1.542,5.74,6.812,1.073,10.542,,,,
2016-02-26,1.476,5.104,5.656,0.552,13.208,,,,
2016-02-27,0.97,5.792,7.073,1.281,8.896,,,,
2016-02-28,1.327,8.479,10.156,1.677,9.919,,,,
2016-02-29,,,,,,,,,
2016-03-01,1.402,12.478,18.097,5.619,10.76,,,,
2016-03-02,1.524,7.875,10.76,2.885,8.292,,,,
2016-03-03,1.381,5.792,6.583,0.792,8.916,,,,
2016-03-04,1.744,7.49,8.583,1.094,11.396,,,,
2016-03-05,2.661,9.656,10.802,1.146,17.02,,,,
2016-03-06,1.994,7.552,8.979,1.427,12.688,,,,
2016-03-07,1.78,4.979,6.438,1.458,10.417,,,,
2016-03-08,1.735,5.189,6.496,1.307,11.084,,,,
2016-03-09,1.667,5.714,7.074,1.36,14.354,,,,
2016-03-10,1.667,5.94,6.568,0.629,12.708,,,,
2016-03-11,1.149,5.835,6.783,0.948,11.188,,,,
2016-03-12,1.845,5.402,6.093,0.691,10.771,,,,
2016-03-13,1.202,8.557,10.453,1.896,12.188,,,,
2016-03-14,1.208,5.566,6.392,0.826,16.772,,,,
2016-03-15,1.488,4.283,5.061,0.778,6.146,,,,
2016-03-16,1.297,6.01,6.927,0.917,7.304,,,,
2016-03-17,1.381,6.069,7.088,1.018,9.898,,,,
2016-03-18,1.601,5.994,6.925,0.931,11.688,,,,
2016-03-19,2.577,7.826,8.756,0.93,22.771,,,,
2016-03-20,2.572,8.01,8.688,0.677,28.604,,,,
2016-03-21,1.077,7.021,8.979,1.958,7.375,,,,
2016-03-22,1.226,6.802,10.774,3.972,15.896,,,,
2016-03-23,1.339,8.635,11.094,2.458,13.708,,,,
2016-03-24,0.982,5.052,6.063,1.01,9.333,,,,
2016-03-25,1.571,6.916,7.719,0.802,11.0,,,,
2016-03-26,2.208,9.781,10.938,1.156,16.062,,,,
2016-03-27,1.071,6.125,7.417,1.292,8.396,,,,
2016-03-28,1.459,7.24,9.146,1.906,15.108,,,,
2016-03-29,2.059,7.633,8.792,1.16,21.021,,,,
2016-03-30,2.459,8.458,9.771,1.313,25.958,,,,
2016-03-31,0.774,6.521,7.271,0.75,14.498,,,,
2016-04-01,0.5,7.625,8.739,1.114,11.021,,,,
2016-04-02,1.536,6.292,7.698,1.406,6.396,,,,
2016-04-03,0.589,3.26,3.948,0.688,5.562,,,,
2016-04-04,1.185,8.094,9.312,1.218,5.104,,,,
2016-04-05,1.428,6.832,7.766,0.935,3.676,,,,
2016-04-06,2.073,7.772,9.457,1.686,7.48,,,,
2016-04-07,0.774,3.41,4.155,0.744,8.562,,,,
2016-04-08,1.286,7.604,8.771,1.167,5.625,,,,
2016-04-09,2.631,6.542,8.156,1.614,12.73,,,,
2016-04-10,2.601,8.01,9.031,1.021,14.834,,,,
2016-04-11,0.857,4.604,5.323,0.719,11.084,,,,
2016-04-12,1.887,7.198,8.25,1.052,15.824,,,,
2016-04-13,0.782,4.213,4.69,0.478,9.667,,,,
2016-04-14,1.518,9.538,10.942,1.404,6.567,,,,
2016-04-15,0.982,5.75,6.51,0.76,13.5,,,,
2016-04-16,1.905,5.552,6.677,1.125,10.375,,,,
2016-04-17,1.22,3.064,3.532,0.469,13.206,,,,
2016-04-18,1.673,7.073,8.129,1.056,13.584,,,,
2016-04-19,1.952,6.976,8.048,1.073,18.875,,,,
2016-04-20,1.51,5.515,6.48,0.965,14.562,,,,
2016-04-21,0.879,3.021,3.438,0.417,9.5,,,,
2016-04-22,1.607,7.208,8.25,1.042,5.729,,,,
2016-04-23,1.952,7.792,8.812,1.021,12.646,,,,
2016-04-24,1.381,6.531,7.208,0.677,23.188,,,,
2016-04-25,2.417,9.719,11.334,1.615,26.938,,,,
2016-04-26,1.542,7.604,8.865,1.26,18.542,,,,
2016-04-27,0.593,7.907,9.253,1.346,11.521,,,,
2016-04-28,1.518,9.916,11.364,1.448,6.314,,,,
2016-04-29,0.613,3.219,3.656,0.438,7.646,,,,
2016-04-30,1.464,4.167,4.906,0.74,10.166,,,,
2016-05-01,3.572,5.552,6.469,0.916,20.375,,,,
2016-05-02,2.191,5.146,6.24,1.094,18.625,,,,
2016-05-03,0.655,1.552,1.865,0.312,9.438,,,,
2016-05-04,1.964,3.9,4.376,0.476,16.938,,,,
2016-05-05,2.074,5.032,5.578,0.546,15.146,,,,
2016-05-06,1.292,5.031,5.781,0.75,12.958,,,,
2016-05-07,2.327,6.5,7.448,0.948,14.812,,,,
2016-05-08,1.268,4.729,5.334,0.604,27.5,,,,
2016-05-09,0.759,8.26,9.156,0.896,8.604,,,,
2016-05-10,0.702,4.948,6.248,1.301,4.956,,,,
2016-05-11,1.288,5.332,6.014,0.682,5.415,,,,
2016-05-12,1.619,7.208,8.208,1.0,9.771,,,,
2016-05-13,1.577,5.427,6.386,0.958,9.167,,,,
2016-05-14,1.607,6.073,6.854,0.781,16.25,,,,
2016-05-15,1.25,3.427,3.958,0.531,17.292,,,,
2016-05-16,0.518,2.302,2.708,0.406,8.229,,,,
2016-05-17,0.95,5.956,6.648,0.692,11.479,,,,
2016-05-18,1.548,6.736,7.795,1.06,15.562,,,,
2016-05-19,1.947,6.856,7.665,0.808,14.062,,,,
2016-05-20,2.244,6.937,7.74,0.802,16.834,,,,
2016-05-21,2.375,6.417,7.073,0.656,22.896,,,,
2016-05-22,1.667,5.708,6.364,0.656,22.688,,,,
2016-05-23,2.72,8.0,8.833,0.833,22.042,,,,
2016-05-24,1.224,3.979,4.448,0.469,21.708,,,,
2016-05-25,0.874,3.115,3.571,0.456,13.268,,,,
2016-05-26,0.696,5.462,6.482,1.021,5.312,,,,
2016-05-27,1.077,6.583,7.438,0.854,20.77,,,,
2016-05-28,1.06,7.334,8.24,0.906,27.062,,,,
2016-05-29,1.071,5.313,6.219,0.906,16.958,,,,
2016-05-30,1.143,7.546,8.82,1.274,8.247,,,,
2016-05-31,1.661,5.114,6.01,0.896,11.875,,,,
2016-06-01,0.942,4.745,5.34,0.595,11.812,,,,
2016-06-02,0.631,4.219,4.927,0.708,5.334,,,,
2016-06-03,1.5,4.969,5.896,0.927,7.188,,,,
2016-06-04,0.601,3.281,3.708,0.427,7.125,,,,
2016-06-05,0.661,3.562,4.031,0.469,3.5,,,,
2016-06-06,1.941,7.364,8.916,1.552,9.333,,,,
2016-06-07,0.756,11.094,12.458,1.365,9.812,,,,
2016-06-08,1.23,7.046,8.458,1.412,8.968,,,,
2016-06-09,1.639,7.198,9.042,1.844,10.938,,,,
2016-06-10,1.542,6.594,7.698,1.104,11.562,,,,
2016-06-11,1.528,5.542,6.698,1.156,12.666,,,,
2016-06-12,1.32,6.604,7.667,1.062,11.896,,,,
2016-06-13,1.194,7.24,8.448,1.208,3.438,,,,
2016-06-14,1.444,5.75,6.74,0.99,11.229,,,,
2016-06-15,0.76,3.238,4.097,0.86,6.916,,,,
2016-06-16,0.617,5.607,6.556,0.949,3.208,,,,
2016-06-17,1.256,5.781,6.552,0.771,16.062,,,,
2016-06-18,2.048,6.948,8.062,1.115,17.688,,,,
2016-06-19,0.619,3.406,4.052,0.646,10.208,,,,
2016-06-20,1.575,7.927,9.854,1.927,10.875,,,,
2016-06-21,1.498,5.177,6.364,1.188,4.479,,,,
2016-06-22,1.179,7.288,9.626,2.337,10.334,,,,
2016-06-23,1.212,5.01,6.084,1.073,5.73,,,,
2016-06-24,1.101,4.948,6.052,1.104,11.75,,,,
2016-06-25,0.607,5.385,6.521,1.135,9.25,,,,
2016-06-26,1.369,4.25,4.896,0.646,14.645,,,,
2016-06-27,1.631,4.385,5.177,0.792,17.584,,,,
2016-06-28,1.286,9.74,11.125,1.386,6.229,,,,
2016-06-29,0.702,5.005,6.206,1.201,6.875,,,,
2016-06-30,1.774,6.333,8.479,2.146,8.854,,,,
2016-07-01,2.244,4.667,6.302,1.636,11.834,,,,
2016-07-02,0.804,1.729,2.625,0.896,7.5,,,,
2016-07-03,0.875,1.719,2.5,0.781,11.23,,,,
2016-07-04,2.387,6.896,9.823,2.927,15.855,,,,
2016-07-05,2.679,5.052,7.438,2.386,14.562,,,,
2016-07-06,0.967,2.31,3.634,1.324,4.75,,,,
2016-07-07,2.157,4.173,5.551,1.378,10.076,,,,
2016-07-08,1.143,7.354,8.99,1.636,14.75,,,,
2016-07-09,0.786,3.885,5.114,1.229,2.604,,,,
2016-07-10,1.869,4.781,6.229,1.448,10.583,,,,
2016-07-11,1.923,5.167,6.729,1.562,15.645,,,,
2016-07-12,1.0,3.521,5.354,1.834,13.25,,,,
2016-07-13,0.622,2.424,3.408,0.984,10.708,,,,
2016-07-14,1.22,4.635,5.76,1.125,12.042,,,,
2016-07-15,1.393,4.708,5.531,0.823,6.908,,,,
2016-07-16,1.167,3.49,4.354,0.864,12.562,,,,
2016-07-17,1.637,4.344,5.24,0.896,19.312,,,,
2016-07-18,1.584,4.896,5.75,0.854,15.166,,,,
2016-07-19,1.47,6.281,7.073,0.792,16.584,,,,
2016-07-20,1.931,7.326,8.314,0.988,14.5,,,,
2016-07-21,2.196,8.729,9.812,1.083,14.812,,,,
2016-07-22,1.494,7.281,8.521,1.24,15.521,,,,
2016-07-23,1.839,6.042,7.344,1.302,10.812,,,,
2016-07-24,1.494,4.219,5.25,1.031,10.604,,,,
2016-07-25,0.994,4.292,5.167,0.875,10.354,,,,
2016-07-26,0.643,2.76,3.531,0.771,6.875,,,,
2016-07-27,0.78,3.077,4.112,1.034,6.089,,,,
2016-07-28,0.833,2.896,3.917,1.021,4.562,,,,
2016-07-29,1.565,4.531,6.125,1.594,6.833,,,,
2016-07-30,1.711,4.386,5.823,1.438,7.438,,,,
2016-07-31,1.982,4.333,5.125,0.792,11.292,,,,
2016-08-01,2.339,6.722,7.819,1.097,20.125,,,,
2016-08-02,1.703,6.487,7.546,1.06,21.896,,,,
2016-08-03,1.729,6.702,7.753,1.05,22.625,,,,
2016-08-04,2.042,6.542,7.677,1.135,24.584,,,,
2016-08-05,1.661,5.156,6.073,0.917,20.479,,,,
2016-08-06,1.482,5.104,6.417,1.313,14.729,,,,
2016-08-07,1.47,4.708,5.938,1.229,12.0,,,,
2016-08-08,2.024,5.792,7.26,1.469,15.042,,,,
2016-08-09,1.47,5.614,6.531,0.917,17.958,,,,
2016-08-10,1.33,5.923,6.712,0.789,11.833,,,,
2016-08-11,1.434,6.75,7.469,0.719,10.604,,,,
2016-08-12,1.527,5.501,6.171,0.669,16.87,,,,
2016-08-13,1.268,3.834,4.594,0.76,14.335,,,,
2016-08-14,1.28,2.917,3.594,0.677,14.542,,,,
2016-08-15,1.769,3.114,3.729,0.615,21.916,,,,
2016-08-16,1.268,3.76,4.823,1.062,19.835,,,,
2016-08-17,1.436,5.011,6.169,1.158,13.924,,,,
2016-08-18,1.446,5.958,7.083,1.125,13.104,,,,
2016-08-19,1.446,4.906,5.823,0.917,16.562,,,,
2016-08-20,1.149,4.552,5.562,1.01,14.75,,,,
2016-08-21,1.988,5.156,6.396,1.24,8.188,,,,
2016-08-22,1.869,6.386,8.365,1.979,8.27,,,,
2016-08-23,1.339,5.177,6.365,1.188,6.916,,,,
2016-08-24,1.754,5.541,7.096,1.555,6.479,,,,
2016-08-25,1.518,4.646,6.698,2.052,6.333,,,,
2016-08-26,1.613,4.188,6.083,1.896,5.396,,,,
2016-08-27,0.958,6.01,6.927,0.916,4.312,,,,
2016-08-28,1.226,4.979,5.76,0.781,7.98,,,,
2016-08-29,0.756,5.76,6.604,0.843,3.729,,,,
2016-08-30,1.143,4.156,4.854,0.698,5.542,,,,
2016-08-31,1.735,3.704,4.404,0.7,9.5,,,,
2016-09-01,2.292,6.76,7.646,0.885,16.667,,,,
2016-09-02,1.184,5.198,5.906,0.708,17.208,,,,
2016-09-03,1.405,5.927,7.084,1.156,10.146,,,,
2016-09-04,0.482,2.354,3.688,1.334,2.542,,,,
2016-09-05,0.494,2.573,4.094,1.521,3.292,,,,
2016-09-06,0.802,3.74,4.979,1.24,2.604,,,,
2016-09-07,1.331,3.772,5.308,1.535,3.498,,,,
2016-09-08,0.94,4.344,5.406,1.063,2.583,,,,
2016-09-09,0.917,4.99,5.906,0.917,10.792,,,,
2016-09-10,1.262,4.886,5.74,0.854,10.916,,,,
2016-09-11,1.553,5.427,6.219,0.792,14.312,,,,
2016-09-12,1.244,5.24,6.135,0.896,12.396,,,,
2016-09-13,0.911,6.323,7.677,1.354,4.375,,,,
2016-09-14,0.649,6.826,7.936,1.11,5.034,,,,
2016-09-15,0.78,6.614,7.698,1.083,8.271,,,,
2016-09-16,1.875,6.823,8.573,1.75,13.94,,,,
2016-09-17,0.655,2.604,3.76,1.156,7.771,,,,
2016-09-18,0.482,1.656,2.719,1.062,1.646,,,,
2016-09-19,1.012,4.479,5.77,1.292,2.938,,,,
2016-09-20,0.655,3.854,4.625,0.771,0.896,,,,
2016-09-21,0.787,6.209,7.337,1.128,3.458,,,,
2016-09-22,1.161,7.656,9.104,1.448,6.625,,,,
2016-09-23,0.623,7.052,8.488,1.437,5.517,,,,
2016-09-24,0.756,5.719,8.302,2.584,7.562,,,,
2016-09-25,1.315,5.031,6.406,1.375,5.062,,,,
2016-09-26,1.351,7.084,9.698,2.614,7.73,,,,
2016-09-27,1.519,6.291,8.762,2.472,8.584,,,,
2016-09-28,0.599,3.095,4.839,1.744,4.084,,,,
2016-09-29,1.006,4.51,6.312,1.802,4.646,,,,
2016-09-30,1.399,6.729,7.812,1.083,11.312,,,,
2016-10-01,2.143,8.469,9.708,1.24,14.958,,,,
2016-10-02,2.15,4.808,6.068,1.26,18.104,,,,
2016-10-03,0.589,3.25,4.948,1.698,3.458,,,,
2016-10-04,1.244,7.823,10.062,2.239,8.479,,,,
2016-10-05,0.698,2.718,4.153,1.435,7.854,,,,
2016-10-06,1.059,5.188,6.562,1.375,4.938,,,,
2016-10-07,1.333,6.906,7.844,0.938,9.583,,,,
2016-10-08,0.702,3.313,4.312,1.0,7.708,,,,
2016-10-09,0.714,3.198,3.99,0.792,4.792,,,,
2016-10-10,0.744,3.354,4.031,0.677,5.229,,,,
2016-10-11,1.036,7.969,9.125,1.156,6.875,,,,
2016-10-12,1.074,7.115,8.507,1.392,9.902,,,,
2016-10-13,0.804,5.76,6.636,0.875,10.938,,,,
2016-10-14,0.649,5.438,6.427,0.99,8.872,,,,
2016-10-15,1.303,6.073,7.083,1.01,10.938,,,,
2016-10-16,2.024,5.573,6.427,0.854,9.834,,,,
2016-10-17,1.155,6.115,7.302,1.188,6.02,,,,
2016-10-18,1.456,8.25,10.094,1.844,10.229,,,,
2016-10-19,2.045,9.269,11.227,1.958,11.542,,,,
2016-10-20,1.286,6.656,8.302,1.646,15.458,,,,
2016-10-21,1.014,6.589,7.364,0.776,13.481,,,,
2016-10-22,1.125,9.229,10.677,1.448,17.23,,,,
2016-10-23,0.792,5.052,5.667,0.614,7.896,,,,
2016-10-24,0.702,5.094,5.958,0.864,6.438,,,,
2016-10-25,0.566,6.719,8.198,1.479,7.792,,,,
2016-10-26,1.583,7.689,9.525,1.836,10.104,,,,
2016-10-27,0.904,5.674,6.667,0.992,9.384,,,,
2016-10-28,0.994,10.427,12.729,2.302,12.667,,,,
2016-10-29,0.81,5.156,5.938,0.781,7.208,,,,
2016-10-30,0.863,3.875,4.542,0.666,10.979,,,,
2016-10-31,1.214,7.094,8.636,1.542,10.416,,,,
2016-11-01,0.863,6.094,6.916,0.823,7.604,,,,
2016-11-02,0.762,4.448,5.231,0.784,4.375,,,,
2016-11-03,1.089,3.76,4.281,0.521,9.688,,,,
2016-11-04,1.0,5.656,6.646,0.99,13.062,,,,
2016-11-05,2.012,7.208,8.698,1.49,15.958,,,,
2016-11-06,0.917,4.48,5.094,0.614,19.084,,,,
