date,CO_mean,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean
2014-11-06,3.1045,80.0,63.958,43.0,18.569666666666667,28.958333333333332,10.388666666666666,12.125,0.8045,17.264,219.0,172.917,130.0,189.875,14.875,204.75
2014-11-07,2.848,58.0,43.583,32.0,11.192666666666666,15.256,4.0633333333333335,8.0,0.375,14.166666666666666,188.0,158.208,116.0,187.958,5.792,193.75
2014-11-08,4.6525,68.0,51.917,38.0,24.805666666666667,36.144,11.338000000000001,38.4345,1.0434999999999999,50.86933333333334,146.0,122.0,74.0,196.391,21.826,218.217
2014-11-09,4.6455,88.0,78.125,63.0,16.139,22.208333333333332,6.069333333333333,23.271,0.521,41.27766666666667,137.0,127.625,119.0,198.083,19.75,217.833
2014-11-10,3.125,89.0,51.0,25.0,17.0,25.596999999999998,8.597333333333333,8.5,0.375,14.375,208.0,158.958,115.0,190.375,11.75,202.125
2014-11-11,4.0415,74.0,63.167,51.0,26.444333333333333,51.43066666666667,24.986,18.208,1.167,24.763666666666666,157.0,125.667,98.0,193.833,21.583,215.417
2014-11-12,4.5,88.0,74.5,60.0,24.097333333333335,48.458333333333336,24.361,22.229,0.875,34.75,155.0,132.625,104.0,194.583,24.042,218.625
2014-11-13,3.792,93.0,50.042,19.0,13.708666666666668,31.611,17.903000000000002,7.6875,0.391,14.180666666666667,185.0,122.542,74.0,194.125,20.958,215.083
2014-11-14,3.4775,56.0,41.458,26.0,18.890666666666664,27.230666666666668,8.339666666666666,7.83,0.8005,11.217666666666666,160.0,107.083,55.0,192.348,12.522,204.87
2014-11-15,3.2295,64.0,45.625,31.0,12.472333333333331,20.654666666666667,8.182666666666668,4.3335,0.4165,8.138666666666667,158.0,104.375,54.0,191.458,6.708,198.167
2014-11-16,3.4375,64.0,48.583,28.0,9.138666666666667,10.666666666666666,1.5279999999999998,9.9375,0.5625,12.416666666666666,157.0,100.583,46.0,192.25,8.333,200.583
2014-11-17,4.354,72.0,57.583,41.0,22.486,40.014,17.528000000000002,18.729,0.9165,25.5,141.0,95.708,48.0,194.708,16.083,210.792
2014-11-18,3.125,64.0,45.875,31.0,13.583333333333334,18.430666666666667,4.847,7.1875,0.8125,11.708333333333334,147.0,107.125,68.0,190.75,8.5,199.25
2014-11-19,3.0415,62.0,45.042,29.0,16.097333333333335,23.264,7.166666666666667,8.146,0.4585,12.625,146.0,95.042,56.0,190.417,8.792,199.208
2014-11-20,4.1875,70.0,58.833,45.0,26.625,45.611,18.986,16.875,0.8260000000000001,24.791666666666668,108.0,76.292,40.0,194.25,19.667,213.917
2014-11-21,4.659,75.0,61.333,44.0,26.280999999999995,49.492,23.21066666666667,14.6665,0.848,22.20266666666667,156.0,102.333,45.0,193.273,21.273,214.545
2014-11-22,4.8125,77.0,57.25,33.0,22.77933333333333,34.02766666666667,11.248,21.3545,0.8335,27.639,178.0,121.792,74.0,192.042,20.375,212.417
2014-11-23,3.896,68.0,53.792,33.0,10.680666666666667,13.458333333333334,2.7776666666666667,14.8125,0.625,19.541666666666668,189.0,129.542,67.0,190.792,9.917,200.708
2014-11-24,5.0835,77.0,62.5,52.0,18.930333333333333,25.389,6.458333333333333,22.542,0.646,32.43066666666667,144.0,116.875,92.0,196.125,19.25,215.375
2014-11-25,4.854,91.0,84.333,77.0,22.111333333333334,46.986,24.875,16.9585,0.2705,32.361333333333334,107.0,94.167,81.0,195.25,20.708,215.958
2014-11-26,4.1665,92.0,90.583,87.0,22.902666666666665,38.44466666666667,15.541666666666666,5.0,0.0,11.735999999999999,104.0,96.792,86.0,190.542,14.625,205.167
2014-11-27,5.083,92.0,76.167,56.0,22.986,45.153,22.16633333333333,9.0,0.239,15.139000000000001,158.0,116.667,82.0,195.625,26.792,222.417
2014-11-28,4.5435,82.0,72.208,60.0,26.268999999999995,55.17933333333334,28.91033333333333,13.7085,0.646,23.721999999999998,140.0,117.042,91.0,196.957,26.957,223.913
2014-11-29,5.021,92.0,83.792,64.0,18.19,40.63999999999999,22.450333333333333,15.8335,0.229,28.833333333333332,144.0,118.542,95.0,195.917,27.792,223.708
2014-11-30,3.5415,90.0,75.917,61.0,10.375,14.708333333333334,4.333333333333333,10.0625,0.271,16.972333333333335,160.0,126.833,74.0,194.417,13.625,208.042
2014-12-01,3.583,93.0,82.75,56.0,17.097333333333335,26.152666666666665,9.055333333333332,6.1875,0.0415,14.625333333333336,150.0,127.458,117.0,190.375,10.375,200.75
2014-12-02,2.7085,61.0,33.375,19.0,11.444666666666668,15.403,3.9583333333333335,2.292,0.25,6.180666666666667,126.0,95.333,38.0,190.125,6.208,196.333
2014-12-03,4.7705,69.0,44.333,20.0,23.291666666666668,46.263666666666666,22.972333333333335,8.625,0.625,12.097333333333333,125.0,64.208,7.0,199.667,33.708,233.375
2014-12-04,5.9585,84.0,63.5,48.0,32.458333333333336,75.22233333333334,42.764,24.4165,0.9564999999999999,36.389,99.0,62.583,24.0,201.5,42.5,244.0
2014-12-05,3.659,87.0,49.458,23.0,17.411333333333335,37.037,19.626,6.341,0.485,9.985333333333333,122.0,70.0,27.0,193.476,10.714,204.19
2014-12-06,4.1455,72.0,47.917,30.0,14.666333333333334,28.909333333333336,14.243333333333332,4.0,0.3125,8.110999999999999,80.0,41.25,-3.0,194.167,10.625,204.792
2014-12-07,3.896,65.0,46.292,28.0,10.611333333333333,13.680333333333332,3.0693333333333332,4.708,0.271,8.097333333333333,89.0,48.75,6.0,195.625,9.917,205.542
2014-12-08,5.0625,67.0,53.083,33.0,24.152666666666665,48.09733333333333,23.944666666666667,11.9375,0.625,15.610999999999999,92.0,45.083,2.0,197.333,19.708,217.042
2014-12-09,4.167,78.0,49.25,29.0,16.846999999999998,39.278,22.430666666666667,8.4795,0.604,11.944333333333333,125.0,56.042,2.0,194.917,12.583,207.5
2014-12-10,4.7085,60.0,45.208,34.0,23.847333333333335,45.62533333333334,21.778000000000002,17.9375,0.9375,20.75,85.0,58.167,41.0,194.167,17.458,211.625
2014-12-11,4.5835,78.0,59.917,46.0,22.5,50.34733333333333,27.847333333333335,13.104,0.609,18.125,119.0,72.042,17.0,195.0,17.792,212.792
2014-12-12,4.5655,78.0,51.375,35.0,18.532666666666668,31.166666666666668,12.634,7.9375,0.771,11.028,99.0,78.333,33.0,196.217,12.261,208.478
2014-12-13,3.875,82.0,51.375,22.0,15.241,29.459000000000003,14.217999999999998,7.0625,0.5,9.930333333333333,116.0,53.292,8.0,196.583,16.958,213.542
2014-12-14,3.5,61.0,49.125,29.0,11.014000000000001,14.458333333333334,3.4443333333333332,4.021,0.396,6.819333333333333,83.0,39.75,9.0,195.833,9.625,205.458
2014-12-15,3.7824999999999998,71.0,48.375,29.0,18.824666666666666,37.88733333333334,19.06266666666667,5.542,0.515,8.376333333333333,86.0,33.167,-12.0,196.609,11.478,208.087
2014-12-16,3.625,84.0,60.958,48.0,21.916666666666668,40.5,18.583333333333332,10.6665,0.917,15.555666666666667,62.0,32.792,17.0,194.542,14.833,209.375
2014-12-17,3.208,73.0,43.25,23.0,12.444333333333333,18.652666666666665,6.208333333333333,2.875,0.771,6.6803333333333335,78.0,38.042,-1.0,190.458,6.958,197.417
2014-12-18,2.896,75.0,45.333,22.0,11.777666666666667,19.208,7.430333333333333,1.792,0.5215,5.333333333333333,72.0,27.417,-10.0,192.75,5.208,197.958
2014-12-19,3.6955,61.0,44.917,29.0,20.249666666666666,36.332,16.083000000000002,8.5,0.667,12.291666666666666,87.0,41.708,-1.0,195.292,14.667,209.958
2014-12-20,4.396,86.0,62.667,41.0,23.93466666666667,38.592333333333336,14.657666666666666,17.3545,0.9795,26.875,96.0,44.292,21.0,196.875,19.417,216.292
2014-12-21,3.5205,61.0,48.708,31.0,10.528,13.347333333333333,2.8193333333333332,5.8335,0.1875,8.028,117.0,87.708,48.0,192.583,10.042,202.625
2014-12-22,3.875,55.0,36.292,21.0,17.375,28.514,11.139000000000001,4.75,0.646,7.3613333333333335,96.0,58.375,24.0,193.826,12.348,206.174
2014-12-23,2.8335,59.0,42.625,25.0,12.027666666666667,16.805666666666667,4.777666666666667,4.9375,0.3335,7.902666666666666,90.0,51.25,15.0,192.042,8.292,200.333
2014-12-24,6.4350000000000005,69.0,56.542,36.0,29.159333333333336,74.14466666666668,44.98566666666667,19.9375,0.8260000000000001,26.275333333333336,88.0,31.708,-10.0,200.636,39.0,239.636
2014-12-25,3.6875,60.0,43.458,27.0,15.791666666666666,25.833333333333332,10.041666666666666,5.6875,0.8045,9.028,93.0,54.75,9.0,192.5,10.417,202.917
2014-12-26,3.217,63.0,43.375,21.0,16.377333333333333,28.974,12.596666666666666,5.396,0.604,8.305666666666667,79.0,32.5,-16.0,194.875,10.458,205.333
2014-12-27,2.7705,59.0,43.458,28.0,13.316333333333333,20.96033333333333,7.6433333333333335,5.979,0.47950000000000004,8.805666666666667,71.0,30.083,-7.0,193.042,6.167,199.208
2014-12-28,4.4375,61.0,47.75,31.0,18.194333333333333,24.041666666666668,5.847333333333334,22.3125,0.6875,27.778000000000002,69.0,19.208,-29.0,196.958,16.667,213.625
2014-12-29,5.125,86.0,73.542,52.0,22.486333333333334,37.138666666666666,14.652666666666667,21.25,0.4375,33.47233333333333,67.0,40.708,21.0,200.708,21.083,221.792
2014-12-30,5.104,81.0,62.833,42.0,15.847333333333333,24.778000000000002,8.930666666666667,15.021,0.75,17.902666666666665,107.0,51.542,6.0,198.0,14.958,212.958
2014-12-31,5.1875,78.0,55.5,29.0,17.097333333333335,21.791666666666668,4.6946666666666665,21.667,0.875,25.805666666666667,115.0,60.958,-2.0,200.304,16.217,216.522
2015-01-01,2.7705,61.0,44.5,30.0,5.4446666666666665,6.416666666666667,0.972,6.979,0.333,8.555666666666667,104.0,63.583,21.0,,,
2015-01-02,4.3125,67.0,51.208,33.0,13.708333333333334,18.514,4.805666666666666,11.229,1.043,13.485999999999999,111.0,49.542,5.0,,,
2015-01-03,4.229,74.0,53.708,33.0,13.680333333333332,17.819333333333333,4.139,16.7085,0.792,16.958,152.0,75.375,2.0,,,
2015-01-04,4.4795,78.0,56.042,39.0,16.722333333333335,25.416666666666668,8.694333333333333,21.4375,0.708,23.916666666666668,146.0,84.5,21.0,,,
2015-01-05,4.739000000000001,65.0,45.375,28.0,20.986,29.972333333333335,8.985999999999999,25.146,1.083,25.680333333333333,150.0,104.5,63.0,,,
2015-01-06,4.6875,74.0,64.125,50.0,26.63766666666667,52.42033333333333,25.782666666666668,17.146,1.375,20.791666666666668,95.0,68.958,48.0,,,
2015-01-07,3.7085,78.0,50.667,30.0,17.263666666666666,37.153,19.889,9.5795,0.917,13.166666666666666,116.0,64.375,21.0,,,
2015-01-08,4.75,70.0,53.375,36.0,24.097333333333335,49.972,25.875,14.375,1.083,16.680333333333333,94.0,47.083,2.0,,,
2015-01-09,4.0415,72.0,49.583,29.0,18.861333333333334,30.54133333333333,11.680666666666667,10.9585,0.783,12.735999999999999,111.0,57.083,-2.0,,,
2015-01-10,3.0625,65.0,45.958,24.0,11.027666666666667,13.25,2.2223333333333333,9.2915,0.875,12.0,128.0,67.25,8.0,,,
2015-01-11,2.958,58.0,47.167,32.0,11.360999999999999,14.222,2.861,7.4585,0.708,10.027666666666667,102.0,62.875,31.0,,,
2015-01-12,4.5455000000000005,77.0,62.917,53.0,22.27,40.24466666666667,17.974666666666668,18.589,0.591,20.753333333333334,42.0,29.125,-8.0,,,
2015-01-13,6.104,77.0,59.375,38.0,31.753333333333334,71.30433333333333,39.55066666666667,23.7915,0.917,25.680666666666667,74.0,19.167,-31.0,203.444,41.0,244.444
2015-01-14,4.4375,70.0,48.333,23.0,26.152666666666665,43.125,16.972333333333335,14.645499999999998,1.125,17.514,108.0,48.792,-6.0,199.833,22.417,222.25
2015-01-15,3.792,71.0,57.125,40.0,21.08366666666667,42.722,21.639,13.104,1.042,16.583333333333332,93.0,42.625,-1.0,199.875,18.375,218.25
2015-01-16,3.1875,70.0,45.792,26.0,15.735999999999999,26.861,11.125,8.7705,0.522,12.430666666666667,113.0,60.0,9.0,195.304,12.609,207.913
2015-01-17,3.354,82.0,53.333,36.0,10.444333333333333,13.389000000000001,2.9446666666666665,13.1875,0.708,15.778,77.0,46.375,-1.0,194.042,11.208,205.25
2015-01-18,3.5205,90.0,82.958,66.0,18.57,25.530333333333335,6.96,4.1875,0.125,7.260000000000001,67.0,22.0,1.0,192.25,11.083,203.333
2015-01-19,3.4775,80.0,42.583,23.0,16.601333333333333,24.393,7.791666666666667,5.996,0.565,6.942,62.0,34.958,-18.0,192.333,10.524,202.857
2015-01-20,3.5625,77.0,58.708,47.0,18.56533333333333,36.768,18.203,6.8125,0.375,8.305333333333333,59.0,9.417,-50.0,196.0,19.792,215.792
2015-01-21,3.0415,60.0,47.125,34.0,16.014,22.791666666666668,6.777666666666666,5.625,0.75,7.819333333333333,74.0,33.333,-3.0,193.125,11.625,204.75
2015-01-22,2.7085,50.0,40.875,29.0,12.722333333333333,18.583333333333332,5.861,5.833,0.625,8.0,81.0,39.625,12.0,190.957,7.783,198.739
2015-01-23,3.104,74.0,49.0,34.0,13.291333333333332,18.736,5.444333333333333,10.75,0.913,13.305666666666667,58.0,26.25,1.0,192.0,9.125,201.125
2015-01-24,2.9165,74.0,38.625,15.0,7.4863333333333335,8.555666666666667,1.0693333333333335,8.9165,0.667,11.75,58.0,16.75,-21.0,192.333,8.125,200.458
2015-01-25,3.1875,47.0,31.417,20.0,13.458666666666668,19.319333333333333,5.861,6.979,1.333,8.25,69.0,19.833,-26.0,193.043,8.696,201.739
2015-01-26,4.0,60.0,42.375,24.0,24.486333333333334,39.93033333333333,15.444333333333333,12.5415,1.125,13.555666666666667,84.0,25.042,-30.0,197.0,19.167,216.167
2015-01-27,3.3914999999999997,59.0,41.833,23.0,21.727333333333334,31.81833333333333,10.090666666666666,13.9165,1.435,14.420333333333334,123.0,54.917,-16.0,194.952,20.81,215.762
2015-01-28,3.521,70.0,44.792,24.0,20.819333333333333,30.041666666666668,9.222,18.1665,1.542,19.166666666666668,134.0,70.083,0.0,193.833,18.083,211.917
2015-01-29,3.896,87.0,73.417,57.0,27.292,45.81966666666667,18.527666666666665,17.1875,0.792,22.902666666666665,59.0,42.833,5.0,196.292,22.875,219.167
2015-01-30,3.229,89.0,78.583,66.0,18.458333333333332,28.402666666666665,9.944666666666668,6.75,0.043,10.944333333333333,50.0,27.417,6.0,197.739,16.609,214.348
2015-01-31,3.8335,89.0,63.333,37.0,13.903,18.889,4.9863333333333335,14.875,0.708,16.944666666666667,105.0,54.5,5.0,202.083,18.458,220.542
2015-02-01,3.5625,79.0,57.625,42.0,23.236,36.236,13.0,12.729500000000002,0.542,16.221999999999998,74.0,43.333,15.0,198.5,18.417,216.917
2015-02-02,2.7275,52.0,40.708,28.0,11.826333333333332,17.304333333333336,5.478333333333334,5.948499999999999,0.391,6.971,91.0,45.625,14.0,194.0,9.364,203.364
2015-02-03,3.0625,69.0,45.667,26.0,17.56533333333333,25.898333333333337,8.333333333333334,8.3545,0.708,10.139000000000001,83.0,40.75,-4.0,193.875,11.042,204.917
2015-02-04,4.0625,70.0,52.958,31.0,28.041666666666668,44.875,16.83366666666667,16.229,1.083,17.278000000000002,86.0,39.292,-10.0,198.625,23.625,222.25
2015-02-05,3.5625,72.0,50.333,25.0,21.069333333333333,29.75,8.680333333333332,15.229,1.208,14.833333333333334,123.0,60.625,2.0,194.739,16.13,210.87
2015-02-06,3.6875,87.0,63.75,43.0,17.764,25.389,7.624666666666665,17.104,0.826,21.194333333333333,102.0,57.625,3.0,196.0,16.958,212.958
2015-02-07,2.854,88.0,44.292,23.0,7.639,9.375,1.736,3.7705,0.208,7.541666666666667,73.0,36.583,9.0,195.0,8.625,203.625
2015-02-08,3.6455,72.0,53.958,43.0,22.763666666666666,36.68033333333333,13.916666666666666,11.5,0.833,12.555333333333332,62.0,29.375,-6.0,199.043,15.913,214.957
2015-02-09,4.109,75.0,56.542,31.0,19.861,34.94433333333333,15.083333333333334,15.332999999999998,0.917,17.402666666666665,114.0,43.625,-10.0,198.792,17.0,215.792
2015-02-10,2.6784999999999997,57.0,43.5,21.0,11.393333333333333,17.944333333333333,6.551333333333333,7.409,0.455,9.917666666666667,79.0,40.125,8.0,195.13,9.261,204.391
2015-02-11,3.3545,64.0,41.208,28.0,14.860999999999999,21.028000000000002,6.166666666666667,14.6875,1.0,14.791666666666666,93.0,49.125,18.0,196.792,14.125,210.917
2015-02-12,4.5835,67.0,55.917,44.0,31.013666666666666,54.764,23.75,23.8335,1.083,28.764,106.0,51.5,-6.0,201.292,26.917,228.208
2015-02-13,5.1665,67.0,50.875,35.0,29.930333333333333,42.40266666666667,12.472,33.5,1.478,37.389,159.0,107.875,43.0,202.13,31.0,233.13
2015-02-14,3.3125,85.0,66.833,49.0,11.847333333333333,15.389000000000001,3.5416666666666665,9.896,0.875,18.04133333333333,206.0,141.25,87.0,193.5,17.208,210.708
2015-02-15,2.9585,79.0,47.667,31.0,12.360999999999999,18.819333333333333,6.458666666666666,1.979,0.125,5.444333333333333,125.0,67.458,12.0,195.708,8.583,204.292
2015-02-16,3.7175000000000002,68.0,45.125,27.0,18.889,29.194666666666667,10.305666666666667,8.75,1.0,10.513666666666667,87.0,41.792,-2.0,197.522,17.435,214.957
2015-02-17,3.292,69.0,46.435,28.0,15.608666666666666,23.01466666666667,7.406,7.6665,0.75,10.750333333333332,92.0,39.565,1.0,197.792,16.0,213.792
2015-02-18,3.729,69.0,50.125,31.0,25.166666666666668,44.22233333333333,19.055666666666667,14.770499999999998,1.042,17.514,101.0,42.625,-13.0,200.25,21.375,221.625
2015-02-19,4.03,70.0,43.042,19.0,25.305333333333333,39.0,13.694666666666668,18.0625,1.208,21.402666666666665,164.0,87.833,6.0,198.217,23.826,222.043
2015-02-20,3.667,92.0,67.333,42.0,22.680333333333333,30.917,8.235999999999999,17.2705,0.913,24.930666666666667,94.0,71.625,63.0,195.125,19.167,214.292
2015-02-21,2.646,91.0,49.792,28.0,6.375,8.055666666666667,1.6806666666666665,5.875,0.667,8.597,134.0,89.583,51.0,192.875,8.833,201.708
2015-02-22,2.875,75.0,48.083,32.0,13.403,18.777666666666665,5.375,7.8125,1.292,10.708,97.0,64.958,39.0,192.739,9.826,202.565
2015-02-23,4.1739999999999995,78.0,68.708,56.0,24.125,35.40266666666667,11.277666666666667,19.3955,1.458,25.764,98.0,69.5,51.0,196.583,19.708,216.292
2015-02-24,2.7915,90.0,44.25,21.0,11.492666666666665,17.246333333333332,5.753666666666667,11.354,0.5,13.139000000000001,80.0,56.75,3.0,192.5,9.292,201.792
2015-02-25,3.2199999999999998,90.0,64.333,31.0,18.018666666666665,28.973,10.954666666666668,8.5625,0.545,11.449,77.0,28.667,-8.0,194.5,14.864,209.364
2015-02-26,3.875,56.0,40.583,25.0,21.889,32.74966666666666,10.861333333333334,10.3955,1.042,13.083,102.0,49.25,-6.0,195.708,16.792,212.5
2015-02-27,3.854,67.0,45.292,23.0,14.985999999999999,18.569333333333333,3.5833333333333335,17.3335,1.087,18.833333333333332,122.0,65.75,21.0,195.292,12.625,207.917
2015-02-28,3.8125,70.0,54.458,24.0,10.708333333333334,13.250333333333336,2.542,18.9375,1.458,23.166666666666668,139.0,76.75,27.0,195.913,11.913,207.826
2015-03-01,2.4565,54.0,33.708,24.0,8.416666666666666,13.042000000000002,4.625,7.333,0.417,8.25,70.0,36.833,9.0,192.583,6.458,199.042
2015-03-02,3.0515,51.0,34.042,19.0,17.834666666666667,24.56533333333333,6.730666666666667,10.472000000000001,1.043,11.203000000000001,116.0,55.875,-13.0,193.636,14.545,208.182
2015-03-03,3.5205,63.0,40.75,21.0,21.013666666666666,35.69466666666667,14.680666666666667,14.0,1.083,18.347333333333335,170.0,86.333,2.0,195.458,16.583,212.042
2015-03-04,4.042,67.0,54.25,39.0,19.791666666666668,29.569333333333333,9.778,24.8335,1.375,33.041666666666664,153.0,91.333,35.0,196.125,15.042,211.167
2015-03-05,3.917,87.0,67.5,55.0,16.222333333333335,22.930666666666667,6.708333333333333,22.6875,1.261,33.222,132.0,92.542,58.0,197.826,15.478,213.304
2015-03-06,4.1455,86.0,68.0,54.0,13.958333333333334,16.222333333333335,2.263666666666667,23.104,1.0,38.44466666666667,159.0,123.625,80.0,198.667,18.042,216.708
2015-03-07,5.25,96.0,89.333,78.0,27.646666666666665,49.808,22.161666666666665,23.0625,0.875,53.99966666666666,128.0,121.5,111.0,201.667,34.875,236.542
2015-03-08,4.3475,94.0,69.75,49.0,20.180666666666667,35.583333333333336,15.402666666666667,17.604,1.208,30.402666666666665,208.0,160.542,120.0,196.609,26.0,222.609
2015-03-09,3.604,90.0,75.042,51.0,17.116,26.014333333333337,8.898666666666667,7.771,0.375,15.139000000000001,140.0,84.708,35.0,193.917,11.0,204.917
2015-03-10,3.2605000000000004,86.0,66.292,47.0,14.996,23.773666666666667,8.777333333333333,8.75,0.522,15.457,95.0,65.5,39.0,195.348,12.826,208.174
2015-03-11,3.271,87.0,76.25,65.0,16.361,25.027666666666665,8.666666666666666,10.9585,0.083,17.486333333333334,58.0,41.792,27.0,195.708,14.542,210.25
2015-03-12,3.0415,82.0,66.25,55.0,10.958333333333334,16.152666666666665,5.194333333333334,10.271,0.261,14.819333333333333,69.0,51.875,30.0,194.542,9.5,204.042
2015-03-13,3.333,75.0,63.0,53.0,9.472333333333333,11.75,2.2776666666666667,11.604,0.667,15.75,76.0,61.25,37.0,196.304,10.522,206.826
2015-03-14,3.5835,88.0,81.708,70.0,18.666666666666668,31.333333333333332,12.666666666666666,10.5,0.125,18.014,63.0,53.667,41.0,196.708,13.708,210.417
2015-03-15,3.0869999999999997,86.0,46.583,27.0,12.875,17.902666666666665,5.028,9.646,0.458,10.625,112.0,71.083,37.0,194.75,10.417,205.167
2015-03-16,4.104,69.0,52.458,35.0,27.101333333333333,41.739333333333335,14.637666666666666,12.7915,1.042,17.986,122.0,71.0,8.0,198.739,23.304,222.043
2015-03-17,3.7915,80.0,46.25,16.0,23.625,39.389,15.764000000000001,16.0,1.417,22.513666666666666,213.0,127.958,42.0,196.333,22.083,218.417
2015-03-18,4.7915,78.0,55.667,40.0,30.777666666666665,44.625,13.847,23.771,1.792,35.736,186.0,135.042,62.0,202.333,34.958,237.292
2015-03-19,3.5,85.0,66.417,43.0,18.139,25.083333333333332,6.944333333333333,15.375,0.696,27.0,189.0,146.625,116.0,193.957,19.0,212.957
2015-03-20,3.4165,47.0,37.75,25.0,5.458333333333333,6.611,1.1526666666666667,13.5,0.292,20.333333333333332,171.0,128.875,92.0,193.125,7.292,200.417
2015-03-21,2.708,51.0,35.75,20.0,7.611,10.416666666666666,2.8056666666666668,4.5625,0.292,8.750333333333332,154.0,98.583,56.0,192.917,8.042,200.958
2015-03-22,2.8695,65.0,44.292,27.0,18.514,26.430666666666667,7.916666666666667,9.5835,1.25,13.847,173.0,99.958,24.0,195.522,15.435,210.957
2015-03-23,3.2085,87.0,56.958,33.0,18.10166666666667,25.188333333333333,7.087,14.0,0.958,21.096999999999998,162.0,103.25,53.0,196.042,14.208,210.25
2015-03-24,2.5869999999999997,91.0,64.833,28.0,12.884333333333332,19.695333333333334,6.812,6.5415,0.13,10.898333333333333,105.0,63.833,40.0,193.364,8.955,202.318
2015-03-25,2.6875,63.0,38.583,17.0,11.472333333333333,16.180666666666667,4.708333333333333,3.2085,0.625,6.764,117.0,71.167,20.0,193.042,8.5,201.542
2015-03-26,3.0,63.0,42.042,25.0,11.235999999999999,15.985999999999999,4.75,7.542,1.13,11.458333333333334,138.0,85.5,34.0,193.542,10.083,203.625
2015-03-27,3.146,75.0,56.792,37.0,8.847,11.042,2.1943333333333332,8.2915,1.375,12.555666666666667,151.0,103.417,64.0,192.0,7.348,199.348
2015-03-28,3.0835,89.0,64.208,36.0,12.360999999999999,17.902666666666665,5.541666666666667,10.6665,0.625,21.791666666666668,170.0,119.25,86.0,192.542,10.25,202.792
2015-03-29,3.0,84.0,57.708,30.0,13.680333333333332,18.902666666666665,5.222,12.979,0.917,20.444666666666667,181.0,124.167,67.0,193.958,11.083,205.042
2015-03-30,3.7915,76.0,53.292,30.0,23.290000000000003,31.927333333333333,8.637666666666666,19.2295,1.25,27.875,193.0,139.5,84.0,197.304,21.174,218.478
2015-03-31,2.8125,67.0,34.75,14.0,14.236333333333334,18.597333333333335,4.361,14.6875,1.125,19.722333333333335,210.0,151.958,103.0,192.625,10.25,202.875
2015-04-01,3.896,84.0,62.042,45.0,25.902666666666665,38.94433333333333,13.041666666666666,27.625,1.6665,47.75,194.0,142.083,103.0,197.826,21.522,219.348
2015-04-02,3.2085,84.0,57.417,34.0,14.388666666666666,18.5,4.111,8.4795,0.761,16.788666666666668,174.0,118.333,63.0,192.375,7.292,199.667
2015-04-03,4.4785,77.0,58.458,45.0,25.824333333333332,33.615,7.790333333333334,17.9585,1.0415,30.236,197.0,145.875,78.0,196.833,20.917,217.75
2015-04-04,3.646,88.0,67.125,52.0,14.207999999999998,19.869,5.661333333333334,9.6875,0.7705,21.166666666666668,171.0,129.0,101.0,196.042,16.583,212.625
2015-04-05,3.4165,83.0,73.417,64.0,9.75,11.694333333333333,1.9446666666666665,11.1665,0.3545,27.25,119.0,103.667,91.0,193.542,9.75,203.292
2015-04-06,4.478,87.0,66.583,49.0,16.62333333333333,30.576666666666668,13.953333333333333,16.7455,0.727,28.608999999999998,221.0,157.875,89.0,197.591,15.864,213.455
2015-04-07,4.3955,91.0,88.25,78.0,14.444666666666668,23.0,8.555666666666667,3.2295,0.042,11.569666666666668,132.0,99.417,74.0,191.042,6.292,197.333
2015-04-08,4.5825,89.0,84.708,80.0,16.889,25.069666666666667,8.180666666666667,8.5415,0.021,16.277666666666665,73.0,31.208,8.0,193.833,7.667,201.5
2015-04-09,4.6455,81.0,63.458,49.0,17.180666666666667,28.625,11.444666666666668,15.896,0.587,23.847333333333335,87.0,60.042,34.0,194.708,10.708,205.417
2015-04-10,3.6304999999999996,88.0,70.292,45.0,21.282,40.486,19.203999999999997,13.5625,0.5625,22.139,116.0,77.5,29.0,196.083,14.625,210.708
2015-04-11,2.646,91.0,75.375,55.0,11.939666666666668,16.450666666666667,4.511,5.7915,0.375,10.763666666666666,170.0,119.458,83.0,189.875,6.75,196.625
2015-04-12,2.625,79.0,55.083,27.0,9.485999999999999,11.860999999999999,2.375,9.7705,0.604,13.319333333333333,174.0,120.417,60.0,192.333,6.667,199.0
2015-04-13,3.146,91.0,81.375,65.0,20.388666666666666,31.708333333333332,11.319666666666668,9.708,0.3125,22.513666666666666,101.0,89.25,78.0,193.478,10.783,204.261
2015-04-14,3.458,92.0,87.333,80.0,23.861333333333334,37.93066666666667,14.069333333333333,7.4165,0.3335,19.403000000000002,133.0,115.458,85.0,191.0,15.625,206.625
2015-04-15,3.333,93.0,64.958,33.0,15.583333333333334,22.764,7.180666666666667,7.25,0.354,19.764,218.0,144.708,107.0,191.042,14.708,205.75
2015-04-16,4.4375,76.0,53.75,34.0,27.222333333333335,37.416333333333334,10.194666666666668,16.625,1.0,20.014,213.0,149.792,69.0,194.667,17.958,212.625
2015-04-17,4.6135,81.0,52.625,33.0,21.01,32.30766666666667,11.298,19.979,0.935,30.119333333333334,207.0,152.458,102.0,197.391,18.391,215.783
2015-04-18,4.354,69.0,46.958,27.0,14.152666666666667,18.027666666666665,3.875,18.9375,0.5835,30.5,208.0,141.458,64.0,197.167,11.5,208.667
2015-04-19,4.5,71.0,52.583,34.0,12.555666666666667,14.764000000000001,2.2083333333333335,15.25,0.896,25.514,186.0,138.167,87.0,197.667,13.375,211.042
