date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min,CO_mean
2016-08-22,184.98,9.332,8.595,11.317,2.722,15.896,2.408,,194.312,81.0,65.917,52.0,34.0,30.275,26.95,2.625
2016-08-23,189.124,8.64,6.765,8.556,1.79,7.208,0.946,,197.763,73.0,57.166,44.0,34.0,30.056,26.1,2.625
2016-08-24,190.979,8.896,10.388,13.442,3.054,16.646,3.15,,199.875,74.0,59.458,47.0,33.8,29.44,27.15,3.273
2016-08-25,187.271,8.979,9.083,11.514,2.43,15.396,2.058,,196.25,88.0,68.271,47.5,33.9,29.315,26.15,3.5
2016-08-26,183.875,7.229,6.625,10.5,3.875,8.25,1.558,,191.104,82.5,67.125,49.0,33.55,28.94,25.75,2.292
2016-08-27,190.688,6.333,3.472,4.833,1.361,2.98,0.175,,197.02,76.5,63.792,53.0,30.05,27.285,25.15,1.875
2016-08-28,190.334,7.77,8.75,10.308,1.558,10.854,1.539,,198.104,91.5,70.583,58.0,27.55,25.831,24.25,3.208
2016-08-29,189.152,7.323,6.884,9.056,2.171,2.562,0.906,,196.476,94.0,69.708,45.0,28.4,24.781,20.9,2.609
2016-08-30,194.146,9.084,9.875,12.729,2.854,9.875,1.983,,203.229,81.0,65.916,51.5,26.15,23.321,19.5,3.833
2016-08-31,194.729,9.396,7.104,8.868,1.764,12.458,2.718,,204.125,70.5,53.52,39.5,28.85,26.102,23.35,3.917
2016-09-01,200.562,11.98,12.659,14.194,1.535,33.042,6.278,,212.542,80.0,61.146,37.5,29.85,25.092,21.9,5.333
2016-09-02,201.729,15.083,14.812,17.139,2.326,29.958,3.867,,216.812,76.5,60.792,41.0,30.75,25.838,21.4,4.833
2016-09-03,196.458,11.5,9.417,11.93,2.514,16.812,2.517,,207.958,80.0,63.812,49.5,31.25,27.51,22.3,3.333
2016-09-04,190.416,8.854,7.645,10.597,2.952,7.334,1.487,,199.27,80.0,71.458,60.0,29.95,27.74,25.75,2.958
2016-09-05,188.522,7.435,6.944,10.634,3.689,6.562,0.322,,195.956,93.5,84.542,67.0,28.7,25.867,24.2,3.125
2016-09-06,188.271,8.458,11.631,17.832,6.201,16.312,2.982,,196.729,92.5,75.875,55.0,32.35,28.102,25.35,4.0
2016-09-07,190.33,9.645,14.052,18.778,4.726,19.458,2.267,,199.975,89.5,76.77,62.5,30.45,27.529,24.7,4.545
2016-09-08,189.208,6.812,7.493,9.59,2.097,9.458,0.675,,196.021,93.5,75.312,56.5,28.6,25.392,22.5,2.917
2016-09-09,192.812,7.271,7.004,9.073,2.069,16.125,1.358,,200.084,86.5,67.854,50.5,29.35,24.975,20.6,3.375
2016-09-10,195.396,8.5,8.254,9.682,1.428,24.458,2.45,,203.896,81.0,68.646,52.5,29.05,25.408,21.85,4.208
2016-09-11,195.5,8.0,6.913,8.12,1.207,22.479,2.555,,203.5,83.0,66.312,48.5,31.05,26.577,22.95,3.958
2016-09-12,194.652,11.304,15.453,18.615,3.162,17.98,1.137,,205.956,95.0,83.167,70.0,26.2,24.65,23.2,4.417
2016-09-13,190.712,9.497,9.58,11.588,2.007,4.208,1.573,,200.208,95.0,77.25,58.0,28.8,25.038,22.25,2.792
2016-09-14,192.188,11.05,9.808,12.419,2.611,9.234,1.389,,203.237,87.0,76.833,65.5,27.05,25.0,23.8,4.304
2016-09-15,193.458,11.958,10.542,14.41,3.868,18.062,2.867,,205.417,87.0,74.188,56.0,29.6,25.948,23.45,5.0
2016-09-16,192.458,11.688,10.368,12.479,2.111,19.666,2.8,,204.146,82.5,72.166,54.5,29.8,26.665,24.15,4.083
2016-09-17,188.834,9.229,7.41,9.34,1.931,18.396,2.025,,198.062,89.0,74.062,54.0,30.9,27.121,24.35,3.042
2016-09-18,180.417,6.854,5.292,8.254,2.962,6.271,1.918,,187.27,92.0,88.52,81.5,26.8,25.765,25.15,2.708
2016-09-19,185.674,7.174,5.221,7.568,2.347,3.584,0.301,,192.848,93.5,87.5,72.0,26.5,23.625,20.3,2.0
2016-09-20,189.166,5.066,2.569,3.375,0.806,1.913,0.008,,194.232,90.0,75.646,56.5,25.5,21.594,20.0,1.25
2016-09-21,191.5,6.75,4.271,5.07,0.799,5.833,0.366,,198.25,76.0,65.667,53.5,25.8,23.048,20.5,2.087
2016-09-22,192.438,9.354,8.424,11.965,3.542,7.896,0.5,,201.792,92.5,85.166,77.5,23.45,22.169,21.25,3.208
2016-09-23,191.292,8.625,5.847,7.389,1.542,6.042,0.625,,199.917,88.5,73.021,56.5,27.3,23.567,20.65,3.0
2016-09-24,192.458,9.562,8.778,10.57,1.792,14.646,1.959,,202.021,82.5,71.396,56.0,28.6,24.625,21.45,4.375
2016-09-25,190.896,10.354,9.277,11.24,1.962,12.125,1.372,,201.25,93.0,84.271,67.5,26.3,23.808,22.05,4.333
2016-09-26,185.826,9.066,9.228,14.224,4.996,7.542,0.849,,194.891,93.0,83.354,64.5,28.7,25.023,23.05,3.542
2016-09-27,186.125,10.562,11.944,17.139,5.195,14.73,2.661,,196.688,93.0,76.854,55.5,30.6,26.696,23.05,3.864
2016-09-28,181.688,8.875,9.479,15.062,5.583,9.125,1.35,,190.562,94.0,89.125,81.5,27.0,25.765,24.45,2.958
2016-09-29,186.812,8.0,8.021,12.632,4.611,5.062,0.892,,194.812,94.5,89.084,81.0,25.45,23.012,20.75,3.458
2016-09-30,194.354,10.062,10.361,13.702,3.34,9.834,0.633,,204.416,93.5,83.667,76.5,22.6,21.304,20.35,4.292
2016-10-01,194.458,11.292,14.056,18.368,4.312,13.062,1.667,,205.75,94.0,87.062,74.5,25.3,23.138,21.25,5.917
2016-10-02,190.271,10.208,8.213,10.905,2.693,20.854,2.111,,200.479,92.0,78.916,59.5,30.25,26.042,22.9,4.708
2016-10-03,187.478,9.5,8.339,12.185,3.846,21.834,1.926,,196.978,90.0,79.021,60.5,29.3,26.188,24.35,4.333
2016-10-04,188.875,9.167,11.416,15.62,4.204,16.688,3.162,,198.042,86.0,73.604,61.5,28.5,26.112,23.85,4.458
2016-10-05,187.479,7.312,6.548,8.298,1.75,10.688,1.575,,194.792,87.0,74.479,63.0,29.8,25.194,22.2,2.708
2016-10-06,191.5,10.5,3.882,4.729,0.847,8.021,0.339,,202.0,82.5,61.938,46.5,28.15,24.202,20.8,1.957
2016-10-07,195.084,7.479,6.507,7.43,0.924,10.542,1.3,,202.562,74.0,61.916,53.0,23.5,21.408,19.6,3.417
2016-10-08,193.688,10.25,13.069,16.583,3.514,15.167,3.017,,203.938,92.5,77.688,58.0,26.45,22.969,19.2,4.708
2016-10-09,192.625,5.312,2.636,3.099,0.463,9.084,0.093,,197.938,91.0,62.73,41.5,24.85,21.146,17.85,1.917
2016-10-10,192.674,5.718,2.534,2.916,0.382,4.792,0.329,,198.392,65.5,54.625,40.5,23.2,19.173,16.5,1.875
2016-10-11,192.562,6.583,6.382,7.778,1.396,5.896,0.808,,199.146,71.5,62.104,55.5,20.7,18.119,15.95,2.833
2016-10-12,195.188,8.688,7.148,9.258,2.111,10.896,0.834,,203.875,75.5,56.312,34.0,25.2,19.325,14.85,3.174
2016-10-13,194.026,8.824,6.535,7.549,1.014,9.03,0.662,,202.85,66.5,54.812,40.5,20.4,17.833,16.5,3.083
2016-10-14,193.858,12.057,10.333,12.646,2.312,8.458,1.708,,205.915,70.0,50.166,38.5,23.25,18.288,15.15,3.75
2016-10-15,194.834,11.125,9.764,11.278,1.514,11.812,2.433,,205.958,72.5,51.667,27.0,24.25,18.562,13.45,4.125
2016-10-16,195.312,10.958,10.334,11.372,1.038,14.812,1.613,,206.27,91.5,69.646,57.0,22.15,19.538,17.1,4.125
2016-10-17,190.902,11.519,13.652,17.737,4.085,11.86,1.371,,202.42,94.0,84.25,65.5,25.35,21.446,18.85,4.75
2016-10-18,191.542,12.974,10.098,14.383,4.284,15.958,2.189,,204.516,90.0,74.312,55.0,27.65,23.765,21.1,5.273
2016-10-19,192.23,12.25,12.028,15.07,3.042,19.5,2.85,,204.48,87.0,75.25,63.5,24.35,22.333,20.95,5.417
2016-10-20,193.604,10.875,7.25,8.673,1.424,19.5,1.15,,204.48,88.5,65.458,45.5,25.55,22.135,19.7,3.75
2016-10-21,192.416,7.354,5.222,5.861,0.639,14.854,0.917,,199.77,68.0,61.938,53.0,21.25,19.385,17.55,2.667
2016-10-22,192.688,9.854,10.868,13.153,2.285,9.562,0.95,,202.542,92.5,83.354,69.5,17.55,16.748,15.6,4.5
2016-10-23,190.708,6.166,2.679,3.2,0.521,7.104,0.067,,196.875,89.5,68.021,58.0,20.8,18.496,16.45,2.5
2016-10-24,190.848,10.39,4.946,5.895,0.948,6.188,0.717,,201.239,67.0,54.292,41.0,21.75,17.596,14.1,2.167
2016-10-25,192.72,16.415,15.708,20.215,4.507,12.667,2.859,,209.134,87.0,70.792,54.0,22.0,18.333,13.6,4.261
2016-10-26,193.834,14.584,14.507,19.007,4.5,15.75,2.233,,208.417,90.5,80.521,65.5,22.85,21.029,19.0,4.833
2016-10-27,192.208,8.77,4.299,5.111,0.812,10.688,0.733,,200.979,74.0,58.104,44.0,23.55,20.012,17.1,2.458
2016-10-28,193.042,10.958,14.084,17.972,3.889,11.146,1.583,,204.0,92.0,77.521,62.5,18.15,16.854,15.5,4.667
2016-10-29,191.521,7.292,3.368,4.153,0.785,6.896,0.125,,198.812,88.5,63.312,46.0,21.25,17.817,14.1,2.0
2016-10-30,194.667,8.48,4.82,5.722,0.901,13.208,1.063,,203.146,75.5,60.062,46.5,18.8,15.31,12.7,3.167
2016-10-31,195.992,10.588,11.949,16.446,4.497,15.521,1.636,,206.58,87.0,74.604,61.0,18.15,14.742,11.25,4.208
2016-11-01,193.062,6.917,5.521,7.076,1.555,8.646,0.467,,199.979,89.5,64.562,38.0,18.0,13.942,10.0,2.667
2016-11-02,194.72,8.784,7.986,10.063,2.076,6.292,1.286,,203.504,80.0,68.229,53.0,17.05,12.846,8.65,3.783
2016-11-03,195.208,7.625,5.667,6.778,1.111,12.292,1.167,,202.833,74.5,55.333,32.5,17.75,12.396,8.8,3.417
2016-11-04,199.834,11.416,12.021,14.639,2.618,25.375,2.808,,211.25,81.5,66.042,42.5,18.15,12.41,7.6,6.125
2016-11-05,198.604,12.312,11.827,14.569,2.743,26.938,4.358,,210.917,85.5,69.458,43.0,19.8,14.158,8.75,5.625
2016-11-06,196.875,7.625,4.172,4.642,0.47,18.229,0.544,,204.5,86.0,64.062,46.0,19.55,14.548,10.25,2.958
2016-11-07,193.435,8.326,7.201,8.663,1.462,17.964,1.244,,201.761,79.5,60.771,46.0,17.55,12.923,8.8,3.739
2016-11-08,195.229,14.458,15.542,20.358,4.816,21.666,1.917,,209.688,87.0,79.27,64.5,17.85,14.462,11.9,5.042
2016-11-09,194.333,6.396,3.507,4.489,0.982,6.583,0.05,,200.73,81.0,58.708,39.5,15.35,11.762,8.3,2.375
2016-11-10,193.104,7.75,8.669,10.089,1.42,7.566,1.139,,200.854,87.0,61.438,47.5,12.35,10.2,8.15,3.167
2016-11-11,192.479,12.458,10.021,13.186,3.165,10.25,1.1,,204.938,89.5,72.354,44.5,19.15,13.194,9.6,4.25
2016-11-12,197.479,12.229,11.852,15.282,3.429,18.02,2.242,,209.708,85.0,67.5,45.0,19.35,13.535,8.7,5.375
2016-11-13,198.083,12.896,13.496,15.818,2.322,27.104,3.593,,210.979,82.0,72.708,57.0,19.65,15.088,11.1,5.958
2016-11-14,197.348,11.913,16.242,20.685,4.442,26.292,1.701,,209.26,92.5,84.438,75.5,17.8,15.908,14.25,5.75
2016-11-15,195.438,11.484,10.868,16.305,5.438,15.055,0.862,,206.921,92.5,74.812,53.0,21.6,17.104,12.8,4.696
2016-11-16,195.188,6.938,4.734,5.327,0.593,14.792,0.5,,202.125,79.5,61.48,43.0,16.55,12.665,9.4,3.0
2016-11-17,199.2,11.964,11.393,15.22,3.827,21.658,2.338,,211.165,84.0,68.0,49.0,18.8,13.235,7.8,4.875
2016-11-18,197.375,11.542,13.91,17.542,3.632,22.127,1.525,,208.916,90.5,75.646,57.5,16.5,13.74,11.3,5.042
2016-11-19,197.104,12.834,14.042,16.931,2.889,12.146,1.075,,209.938,94.0,88.479,75.5,21.15,17.248,13.5,5.625
2016-11-20,199.093,11.166,8.724,10.658,1.935,14.598,1.231,,210.26,93.5,77.411,56.0,21.6,18.073,15.7,5.0
2016-11-21,196.71,9.162,12.535,16.991,4.456,15.224,1.343,,205.872,86.0,75.521,66.0,18.2,16.335,14.7,5.25
2016-11-22,196.979,7.646,9.398,12.69,3.292,14.188,0.988,,204.625,90.5,69.562,43.5,21.1,16.983,12.8,4.391
2016-11-23,195.916,4.521,5.403,5.993,0.59,5.5,0.7,,200.438,71.5,61.75,49.5,15.3,12.596,10.15,2.792
2016-11-24,193.875,4.604,6.701,8.579,1.879,3.771,1.036,,198.479,72.0,57.042,29.5,14.35,11.188,9.15,3.0
2016-11-25,194.562,5.23,6.445,8.243,1.798,4.854,0.667,,199.792,76.5,54.083,33.0,14.8,10.696,7.75,2.833
2016-11-26,196.75,7.25,10.639,13.084,2.444,10.812,2.15,,204.0,89.0,65.25,46.5,14.1,10.15,4.7,4.042
2016-11-27,194.23,7.084,8.816,10.208,1.392,4.875,0.22,,201.312,91.0,86.396,75.5,12.5,11.585,10.55,3.667
2016-11-28,196.804,8.152,6.848,8.764,1.916,17.958,0.639,,204.956,84.0,64.5,39.0,14.3,10.456,6.7,3.708
2016-11-29,199.416,9.0,8.125,11.021,2.896,16.292,0.583,,208.417,78.0,61.479,39.5,15.5,10.048,5.5,4.25
2016-11-30,196.688,6.604,8.712,10.706,1.994,9.271,0.993,,203.292,72.5,63.062,54.5,12.6,10.698,8.65,3.652
2016-12-01,195.45,11.654,13.079,17.112,4.034,15.98,2.551,,207.104,90.0,66.354,50.5,16.7,13.344,9.9,4.625
2016-12-02,197.208,10.5,9.514,11.639,2.125,16.188,1.0,,207.708,80.5,61.708,41.0,14.8,10.902,7.7,4.625
2016-12-03,198.479,12.396,14.952,19.146,4.195,15.896,3.233,,210.875,84.5,71.042,50.5,16.35,10.202,6.0,5.833
2016-12-04,198.896,12.062,16.723,19.536,2.813,21.166,1.587,,210.958,91.5,86.416,75.0,12.1,10.144,7.25,5.75
2016-12-05,195.652,11.044,11.857,15.371,3.514,18.062,1.937,,206.696,94.0,75.334,53.0,16.8,13.138,9.2,4.708
2016-12-06,196.688,6.062,6.486,7.564,1.079,18.292,1.287,,202.75,79.0,56.354,34.0,14.7,11.425,5.75,3.167
2016-12-07,196.416,9.259,10.569,13.837,3.267,8.854,1.933,,205.676,82.5,63.062,43.5,13.05,8.869,3.6,3.87
2016-12-08,198.938,11.125,10.21,12.684,2.475,19.396,1.249,,210.062,78.5,62.375,37.0,13.65,9.183,5.8,5.167
2016-12-09,198.312,12.812,13.597,16.792,3.194,24.5,2.054,,211.125,89.5,64.125,39.0,17.2,11.34,7.25,5.25
2016-12-10,197.854,10.334,7.236,8.66,1.424,10.125,0.492,,208.188,75.0,63.146,45.0,12.35,8.923,5.5,3.958
2016-12-11,197.25,6.125,3.73,4.642,0.912,4.542,0.143,,203.375,78.5,60.958,38.0,13.2,8.615,4.9,2.625
2016-12-12,197.044,8.065,13.725,18.088,4.363,7.875,1.985,,205.108,76.0,67.396,56.5,11.05,8.277,4.9,5.333
2016-12-13,195.636,11.572,18.61,28.475,9.864,12.202,1.714,,207.208,91.0,84.312,77.0,11.35,10.177,8.95,6.652
2016-12-14,193.416,4.896,4.469,5.515,1.045,2.812,0.1,,198.312,88.0,70.75,57.0,12.2,8.804,5.45,2.708
2016-12-15,196.262,5.962,9.202,11.917,2.715,4.485,1.105,,202.223,82.5,71.5,60.5,6.8,5.515,3.85,3.708
2016-12-16,196.584,6.416,7.972,10.667,2.694,4.521,1.2,,203.0,82.5,63.458,42.5,8.9,5.508,3.0,3.083
2016-12-17,198.521,11.416,11.931,15.687,3.757,11.166,1.867,,209.938,79.0,64.438,46.5,10.85,6.806,3.15,4.292
2016-12-18,200.188,10.708,13.192,18.493,5.301,15.479,2.814,,210.896,84.0,71.646,50.5,12.5,7.131,1.95,6.417
2016-12-19,199.152,15.413,20.721,33.379,12.658,18.729,4.909,,214.565,87.5,70.312,46.0,15.3,9.61,4.15,8.522
2016-12-20,197.604,16.812,23.39,34.94,11.55,26.125,4.533,,214.417,87.5,75.938,60.5,16.1,12.023,10.0,7.542
2016-12-21,197.792,17.771,24.59,45.049,20.458,31.688,4.311,,215.562,90.5,81.875,70.5,13.95,11.246,8.25,11.0
2016-12-22,191.5,12.771,13.653,21.243,7.59,13.666,1.992,,204.27,92.0,81.167,66.5,19.25,14.508,10.8,4.708
2016-12-23,191.916,6.73,7.361,9.382,2.021,12.084,2.65,,198.646,69.5,55.562,40.5,12.45,10.333,7.7,3.833
2016-12-24,194.812,9.854,8.743,11.035,2.292,8.958,1.267,,204.667,73.0,62.125,47.5,11.7,8.781,5.05,4.667
2016-12-25,194.292,6.917,7.167,8.678,1.511,6.729,1.471,,201.208,70.0,60.542,49.0,13.25,9.85,7.05,4.083
2016-12-26,195.434,8.587,16.684,23.561,6.877,8.27,0.993,,204.022,91.5,81.5,64.5,10.85,9.185,7.6,5.522
2016-12-27,192.0,8.604,11.229,15.736,4.507,3.0,1.304,,200.604,95.0,76.062,53.5,14.65,10.748,6.1,4.0
2016-12-28,195.979,4.396,4.305,5.66,1.354,2.708,0.108,,200.375,64.0,53.792,40.0,7.55,5.267,3.6,2.875
2016-12-29,198.5,8.229,9.306,12.285,2.979,7.625,1.442,,206.73,76.0,63.916,50.0,8.55,4.683,1.45,4.208
2016-12-30,197.208,8.938,7.354,8.861,1.507,8.25,0.775,,206.146,78.0,61.042,40.5,11.0,6.34,3.15,3.875
2016-12-31,199.167,11.166,11.125,14.417,3.292,8.542,2.175,,210.334,83.0,68.688,45.5,11.55,5.894,1.05,5.5
2017-01-01,198.696,6.826,5.555,6.739,1.185,8.104,0.702,,205.522,,,,9.35,5.181,2.2,2.917
2017-01-02,200.584,7.916,7.475,9.158,1.683,12.0,2.225,,208.5,,,,10.35,5.569,1.1,4.083
2017-01-03,197.979,4.979,4.55,5.0,0.45,11.396,1.116,,202.958,,,,9.55,6.158,3.35,2.875
2017-01-04,199.104,5.062,5.994,7.233,1.239,4.25,0.633,,204.167,,,,8.7,5.271,1.55,2.958
2017-01-05,197.562,7.23,10.662,12.511,1.849,7.862,1.324,,204.792,,,,7.55,5.827,4.15,4.0
2017-01-06,195.333,7.25,9.167,10.783,1.617,11.417,1.25,,202.584,,,,11.2,7.042,3.7,3.333
2017-01-07,196.938,7.188,7.88,9.383,1.504,6.625,1.27,,204.125,,,,9.4,5.962,1.45,3.458
2017-01-08,197.326,14.608,17.762,26.957,9.195,11.083,0.889,,211.935,,,,11.7,7.235,5.25,5.667
2017-01-09,197.562,7.167,7.992,9.758,1.767,14.979,2.842,,204.73,,,,10.15,6.862,3.75,4.125
2017-01-10,197.512,6.884,7.859,10.083,2.225,7.25,2.208,,204.396,,,,7.7,5.175,2.8,3.25
2017-01-11,198.582,6.344,5.928,8.617,2.689,3.938,2.063,,204.926,,,,3.5,1.183,-0.45,2.696
2017-01-12,197.472,6.274,7.125,9.7,2.575,3.062,1.675,,203.746,,,,4.15,0.729,-1.8,3.0
2017-01-13,199.354,9.625,9.425,11.9,2.475,7.812,1.042,,208.979,,,,6.25,1.692,-2.4,3.542
2017-01-14,199.75,8.104,7.245,8.854,1.608,6.229,0.832,,207.854,,,,7.55,2.952,-0.3,3.458
2017-01-15,202.416,16.083,21.605,33.676,12.072,15.042,3.245,,218.5,,,,9.85,4.023,-0.5,7.583
2017-01-16,201.271,18.27,23.15,43.592,20.442,25.542,3.218,,219.542,,,,12.95,7.829,2.35,9.0
2017-01-17,193.604,13.938,21.283,34.608,13.325,17.542,1.592,,207.542,,,,13.6,11.123,8.85,5.292
2017-01-18,197.434,11.31,13.758,19.01,5.252,8.9,1.589,,208.744,,,,13.05,8.571,5.1,4.458
2017-01-19,209.371,16.234,15.175,19.017,3.841,35.646,2.484,,225.604,,,,12.35,8.358,5.05,6.773
2017-01-20,208.896,14.771,13.525,18.267,4.742,29.438,1.867,,223.666,,,,12.25,7.419,3.55,5.75
2017-01-21,203.188,9.27,10.133,13.508,3.375,16.834,1.368,,212.458,,,,11.8,7.004,2.05,3.792
2017-01-22,199.844,8.183,12.755,14.913,2.159,9.0,0.81,,208.027,,,,7.1,4.402,2.35,4.25
2017-01-23,198.416,6.354,8.349,9.857,1.507,15.77,1.504,,204.77,,,,8.65,5.683,1.35,3.391
2017-01-24,199.021,4.77,5.109,6.544,1.435,4.666,1.067,,203.792,,,,1.4,-0.321,-1.75,2.5
2017-01-25,199.458,6.458,8.192,10.801,2.609,5.438,1.717,,205.917,,,,4.6,0.758,-2.85,2.792
2017-01-26,197.179,6.162,8.521,11.226,2.706,4.375,1.445,,203.342,,,,4.0,1.267,-0.65,2.792
2017-01-27,198.604,7.625,6.361,7.952,1.59,3.771,0.417,,206.23,,,,6.2,1.915,-2.85,3.25
2017-01-28,199.5,9.688,11.974,14.985,3.01,9.312,1.844,,209.188,,,,6.35,3.469,0.85,3.708
2017-01-29,198.952,8.004,8.122,9.969,1.847,11.52,1.189,,206.956,,,,5.65,2.421,-1.2,3.625
2017-01-30,198.688,9.854,9.681,12.854,3.174,9.334,1.325,,208.542,,,,5.6,1.325,-2.35,3.542
2017-01-31,199.196,12.954,14.098,19.061,4.964,9.166,2.39,,212.15,,,,7.1,2.99,-2.15,4.304
2017-02-01,197.164,5.015,9.386,11.076,1.69,9.334,0.867,,202.18,,,,6.85,4.042,1.25,3.917
2017-02-02,200.292,9.229,14.196,20.086,5.89,10.812,1.883,,209.52,,,,8.35,4.44,0.4,5.125
2017-02-03,198.542,4.146,7.542,9.146,1.604,10.875,1.483,,202.688,,,,8.5,5.423,1.75,3.583
2017-02-04,197.958,2.312,5.357,6.601,1.244,6.438,1.698,,200.271,,,,2.95,1.242,-0.65,2.417
2017-02-05,197.466,3.767,6.969,9.51,2.541,5.854,1.953,,201.233,,,,2.35,0.117,-1.2,2.833
2017-02-06,197.604,3.292,7.347,9.847,2.5,5.708,2.083,,200.896,,,,2.9,-0.094,-2.75,2.75
2017-02-07,199.046,6.526,9.304,12.245,2.94,8.304,1.071,,205.572,,,,4.25,-0.412,-4.4,3.292
2017-02-08,200.33,10.27,13.739,19.086,5.346,12.587,1.996,,210.602,,,,6.65,0.871,-4.05,5.864
2017-02-09,201.979,13.854,21.699,29.627,7.927,23.0,4.475,,215.833,,,,9.9,3.615,-2.85,6.375
2017-02-10,199.375,12.292,21.646,26.806,5.16,27.584,2.067,,211.667,,,,6.8,5.817,3.75,6.542
2017-02-11,197.334,5.688,5.692,6.527,0.835,10.604,1.244,,203.021,,,,4.55,2.896,0.7,2.875
2017-02-12,196.796,4.96,6.868,8.396,1.528,11.48,2.2,,201.756,,,,4.5,2.602,0.45,2.917
2017-02-13,196.354,6.417,8.535,11.188,2.653,7.729,1.817,,202.77,,,,6.5,2.927,0.2,3.417
2017-02-14,198.254,12.276,14.84,19.954,5.115,11.108,3.295,,210.53,,,,10.85,5.362,-1.85,5.042
2017-02-15,201.013,19.5,23.679,34.954,11.274,24.028,2.083,,220.513,,,,11.25,8.117,5.5,6.13
2017-02-16,198.312,9.854,15.942,20.892,4.95,18.625,3.183,,208.166,,,,9.25,5.929,1.65,5.5
2017-02-17,196.104,6.667,9.121,10.45,1.329,13.125,1.258,,202.771,,,,10.5,6.019,1.3,3.958
2017-02-18,197.604,6.625,7.53,8.804,1.274,6.771,2.38,,204.229,,,,8.85,4.46,0.55,4.167
2017-02-19,199.117,10.187,18.839,23.686,4.848,13.73,3.514,,209.304,,,,8.55,6.158,3.4,4.875
2017-02-20,198.021,9.146,14.132,18.222,4.09,20.312,3.342,,207.166,,,,11.75,7.196,1.65,4.75
2017-02-21,197.458,8.854,13.325,17.058,3.733,18.666,1.908,,206.312,,,,12.2,8.077,4.85,4.042
2017-02-22,196.384,7.24,9.119,11.347,2.228,6.52,1.231,,203.625,,,,9.6,5.5,1.15,3.391
2017-02-23,198.958,9.667,12.958,15.958,3.0,17.312,2.834,,208.625,,,,11.05,5.604,-0.2,4.667
2017-02-24,202.125,12.5,16.597,21.09,4.493,37.646,3.817,,214.625,,,,13.3,7.667,1.35,7.5
2017-02-25,198.771,9.042,10.451,11.432,0.98,28.125,2.039,,207.812,,,,10.85,7.865,6.4,4.875
2017-02-26,198.024,9.602,10.363,12.958,2.595,25.875,1.429,,207.627,,,,14.05,8.742,4.5,4.667
2017-02-27,199.532,10.786,14.26,17.909,3.648,19.354,3.666,,210.318,,,,14.25,8.004,2.2,5.208
2017-02-28,196.146,12.688,20.34,26.667,6.326,19.688,3.092,,208.833,,,,14.35,8.971,3.95,5.958
2017-03-01,194.988,9.026,9.264,11.264,2.0,17.104,2.074,,204.016,,,,15.5,11.775,7.1,4.261
2017-03-02,197.604,8.167,9.187,10.667,1.479,14.73,1.483,,205.77,,,,11.95,7.638,4.35,4.125
2017-03-03,200.521,13.958,24.326,30.743,6.417,22.312,5.592,,214.479,,,,12.75,8.192,2.85,7.875
2017-03-04,199.583,13.792,21.192,26.058,4.866,27.375,6.385,,213.375,,,,19.1,12.819,6.85,7.083
2017-03-05,196.904,11.69,13.0,18.752,5.751,10.062,0.926,,208.593,,,,15.6,11.89,7.45,4.125
2017-03-06,199.042,6.938,4.402,5.3,0.898,5.938,0.359,,205.979,,,,11.9,8.296,5.05,2.5
2017-03-07,201.25,8.666,9.729,11.451,1.722,11.75,1.65,,209.916,,,,11.8,8.048,4.35,3.875
2017-03-08,197.863,10.962,16.63,21.269,4.639,7.354,1.009,,208.824,,,,12.05,10.571,9.25,4.174
2017-03-09,197.604,6.208,3.646,4.604,0.958,6.938,0.017,,203.812,,,,10.1,6.912,3.5,2.208
2017-03-10,198.958,7.938,6.25,7.444,1.194,7.354,1.367,,206.896,,,,10.5,5.25,0.55,4.167
2017-03-11,201.125,10.604,12.632,15.55,2.918,15.0,3.222,,211.729,,,,13.65,7.865,1.85,5.125
2017-03-12,201.289,11.98,17.743,24.221,6.478,18.896,4.907,,213.268,,,,15.8,9.079,2.95,7.667
2017-03-13,200.208,13.77,17.201,24.979,7.778,20.27,7.25,,213.98,,,,19.1,12.342,5.2,7.542
2017-03-14,197.146,13.688,14.91,20.931,6.021,21.375,3.817,,210.834,,,,21.45,15.273,9.9,5.792
2017-03-15,195.666,11.342,14.038,19.652,5.613,19.584,2.911,,207.009,,,,19.5,16.258,13.05,4.19
2017-03-16,194.979,6.104,5.467,6.55,1.084,5.916,0.65,,201.084,,,,15.3,10.035,3.95,2.458
2017-03-17,198.77,6.771,6.718,7.928,1.21,6.625,1.183,,205.542,,,,13.05,6.985,2.3,3.375
2017-03-18,200.438,10.75,16.657,19.578,2.922,13.854,4.149,,211.188,,,,15.05,10.292,4.2,5.292
2017-03-19,213.882,26.252,29.439,57.663,28.224,19.732,1.78,,240.134,,,,13.2,12.275,10.45,9.0
2017-03-20,195.625,6.396,4.34,5.84,1.5,2.062,0.142,,202.021,,,,12.5,9.281,5.95,2.083
2017-03-21,195.604,6.875,7.951,9.208,1.257,3.208,0.025,,202.48,,,,9.15,7.7,5.7,2.583
2017-03-22,195.89,7.716,7.477,9.244,1.766,2.583,0.226,,203.606,,,,11.8,8.648,3.8,2.565
2017-03-23,198.312,9.688,12.91,16.979,4.069,8.562,2.559,,208.0,,,,13.25,7.856,1.9,5.417
