date,CH4_mean,NMHC_mean,SO2_mean,SPM_mean,THC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-12-22,191.522,13.783,1.625,22.0,205.304,27.542,65.75,38.208,
2011-12-23,189.083,7.625,0.75,4.604,196.708,11.333,23.417,12.083,
2011-12-24,190.667,7.25,0.875,6.73,197.917,11.375,24.375,13.0,
2011-12-25,189.375,6.625,0.75,5.062,196.0,10.042,17.5,7.458,
2011-12-26,191.167,10.208,0.833,4.604,201.375,14.917,34.0,19.083,
2011-12-27,192.125,10.333,0.87,5.0,202.458,21.458,47.417,25.958,
2011-12-28,192.174,13.261,1.13,8.791,205.435,27.333,53.458,26.125,
2011-12-29,193.0,12.792,1.625,20.396,205.792,23.208,50.542,27.333,
2011-12-30,191.708,9.042,1.0,7.938,200.75,13.708,25.0,11.292,
2011-12-31,191.917,10.417,1.375,13.688,202.333,13.174,20.957,7.783,
2012-01-01,191.5,11.667,0.333,6.104,203.167,14.667,25.167,10.5,7.667
2012-01-02,192.083,10.5,0.042,6.708,202.583,10.958,23.667,12.708,6.875
2012-01-03,191.75,8.792,0.208,5.98,200.542,9.652,17.043,7.391,5.667
2012-01-04,191.125,8.708,0.042,2.958,199.833,8.958,16.417,7.458,3.5
2012-01-05,191.875,10.292,0.083,6.292,202.167,17.292,36.042,18.75,6.917
2012-01-06,191.792,10.25,0.25,11.562,202.042,11.5,20.0,8.5,10.292
2012-01-07,190.5,9.083,0.0,6.708,199.583,19.917,45.792,25.875,7.0
2012-01-08,192.375,11.042,0.348,9.48,203.417,23.583,50.708,27.125,10.167
2012-01-09,192.833,20.917,0.375,12.521,213.75,32.917,82.458,49.542,11.833
2012-01-10,193.429,16.571,0.609,11.86,210.0,23.545,72.273,48.727,10.375
2012-01-11,,,0.292,7.417,,25.208,53.5,28.292,7.708
2012-01-12,,,0.708,19.438,,27.333,59.167,31.833,18.083
2012-01-13,,,2.208,33.125,,19.167,37.25,18.083,29.208
2012-01-14,,,1.375,25.542,,17.25,28.958,11.708,21.125
2012-01-15,,,0.625,7.875,,19.708,40.542,20.833,7.417
2012-01-16,,,0.708,12.125,,31.75,75.417,43.667,10.917
2012-01-17,,,0.455,15.124,,27.722,62.0,34.278,13.75
2012-01-18,,,0.458,7.75,,29.0,64.292,35.292,7.375
2012-01-19,,,0.292,7.875,,23.792,50.708,26.917,7.583
2012-01-20,,,0.125,5.062,,11.958,23.375,11.417,5.417
2012-01-21,,,0.5,9.562,,31.833,71.917,40.083,7.417
2012-01-22,,,0.783,12.188,,28.667,58.25,29.583,10.792
2012-01-23,191.391,28.739,0.522,10.975,220.13,29.958,77.75,47.792,9.792
2012-01-24,192.833,28.875,1.417,18.674,221.708,35.364,87.864,52.5,16.083
2012-01-25,190.208,21.5,0.667,14.25,211.708,20.667,49.583,28.917,10.958
2012-01-26,190.375,15.875,0.667,8.688,206.25,12.458,35.292,22.833,7.25
2012-01-27,189.167,18.958,0.208,4.708,208.125,15.708,33.292,17.583,4.667
2012-01-28,190.625,18.958,0.417,7.5,209.583,21.458,49.917,28.458,6.417
2012-01-29,191.5,18.083,0.083,7.042,209.583,20.792,43.542,22.75,5.375
2012-01-30,192.458,16.042,0.375,7.5,208.5,19.417,42.083,22.667,6.333
2012-01-31,194.083,24.083,0.958,10.979,218.167,33.696,85.391,51.696,8.667
2012-02-01,195.833,22.958,1.125,17.917,218.792,32.292,84.167,51.875,14.625
2012-02-02,192.875,20.75,0.875,28.625,213.625,25.708,53.333,27.625,21.542
2012-02-03,192.833,12.042,0.125,8.02,204.875,8.625,16.375,7.75,6.042
2012-02-04,192.958,18.917,1.5,15.438,211.875,28.0,64.417,36.417,11.833
2012-02-05,192.0,12.042,0.696,9.02,204.042,10.875,26.542,15.667,7.25
2012-02-06,191.667,13.333,0.458,11.562,205.0,25.708,52.208,26.5,8.917
2012-02-07,191.045,14.864,1.0,18.108,205.909,26.364,67.455,41.091,13.955
2012-02-08,190.958,9.708,0.417,8.396,200.667,9.917,27.208,17.292,7.292
2012-02-09,192.208,16.708,0.333,7.958,208.917,16.25,27.875,11.625,7.083
2012-02-10,192.958,12.375,0.583,12.562,205.333,15.167,26.792,11.625,11.542
2012-02-11,193.625,10.375,1.042,13.688,204.0,11.875,23.0,11.125,11.417
2012-02-12,194.792,12.417,0.833,12.854,207.208,22.25,48.708,26.458,11.875
2012-02-13,192.667,15.542,0.542,13.125,208.208,18.417,39.583,21.167,10.708
2012-02-14,192.708,14.917,0.417,11.416,207.625,27.304,62.043,34.739,10.292
2012-02-15,193.591,17.091,1.318,27.13,210.682,28.0,74.913,46.913,22.174
2012-02-16,192.625,8.667,0.667,11.104,201.292,6.458,14.375,7.917,9.667
2012-02-17,193.917,10.208,0.208,8.584,204.125,7.917,15.625,7.708,7.458
2012-02-18,193.708,14.292,1.667,19.333,208.0,18.208,42.667,24.458,14.583
2012-02-19,192.208,9.792,0.391,14.354,202.0,7.75,19.167,11.417,12.25
2012-02-20,193.0,10.25,0.333,10.042,203.25,9.125,21.25,12.125,7.5
2012-02-21,195.167,10.792,1.042,16.166,205.958,10.167,19.75,9.583,13.958
2012-02-22,192.333,11.083,0.292,9.104,203.417,10.375,21.5,11.125,7.167
2012-02-23,191.667,9.417,0.75,11.375,201.083,11.5,21.042,9.542,9.542
2012-02-24,192.75,9.792,0.292,9.188,202.542,6.458,11.625,5.167,7.458
2012-02-25,194.625,16.083,0.542,9.625,210.708,16.125,33.292,17.167,7.333
2012-02-26,194.0,19.083,0.5,10.417,213.083,20.125,48.125,28.0,8.958
2012-02-27,193.25,19.625,1.0,19.646,212.875,23.083,53.0,29.917,16.042
2012-02-28,193.542,22.792,1.75,39.354,216.333,20.826,44.652,23.826,31.667
2012-02-29,,,,,,,,,
2012-03-01,195.5,23.091,1.227,46.517,218.591,24.522,53.261,28.739,37.826
2012-03-02,189.792,9.292,0.833,15.604,199.083,3.917,9.458,5.542,13.167
2012-03-03,189.708,8.083,0.125,8.188,197.792,5.25,8.917,3.667,8.5
2012-03-04,191.333,15.583,0.75,12.52,206.917,15.583,34.083,18.5,10.458
2012-03-05,192.5,15.542,1.217,18.292,208.042,18.875,42.625,23.75,16.083
2012-03-06,191.792,14.208,1.875,25.896,206.0,14.833,31.25,16.417,22.542
2012-03-07,192.636,16.955,2.042,38.958,209.591,21.625,45.542,23.917,33.25
2012-03-08,189.083,17.417,1.292,39.104,206.5,14.25,34.625,20.375,30.667
2012-03-09,188.667,10.208,0.542,11.854,198.875,7.0,12.333,5.333,10.958
2012-03-10,188.833,9.292,0.458,12.542,198.125,4.125,8.25,4.125,9.708
2012-03-11,192.833,9.75,0.25,8.792,202.583,8.667,19.625,10.958,9.833
2012-03-12,191.208,14.458,0.917,13.896,205.667,17.875,42.167,24.292,12.625
2012-03-13,190.625,16.208,1.292,34.042,206.833,16.167,36.375,20.208,28.0
2012-03-14,193.083,10.125,0.333,13.354,203.208,10.609,23.0,12.391,12.833
2012-03-15,193.9,15.0,0.85,14.568,208.9,22.81,52.381,29.571,13.565
2012-03-16,191.292,13.333,1.042,16.646,204.625,15.958,40.292,24.333,15.583
2012-03-17,190.458,10.708,0.375,13.5,201.167,10.208,22.208,12.0,11.625
2012-03-18,193.333,27.542,1.0,52.521,220.875,27.792,80.75,52.958,40.417
2012-03-19,188.958,18.75,0.609,24.25,207.708,25.333,54.125,28.792,17.292
2012-03-20,189.75,15.542,1.167,37.666,205.292,27.208,53.5,26.292,26.625
2012-03-21,189.375,9.625,0.304,8.938,199.0,9.958,24.208,14.25,9.458
2012-03-22,189.542,12.042,1.125,13.208,201.583,22.292,51.667,29.375,11.292
2012-03-23,196.833,9.917,0.667,11.333,206.75,12.667,23.708,11.042,11.583
2012-03-24,189.792,11.292,0.833,17.521,201.083,15.417,30.333,14.917,15.417
2012-03-25,190.208,12.625,0.75,20.438,202.833,20.458,46.542,26.083,18.625
2012-03-26,191.458,10.833,0.083,13.583,202.292,21.292,41.5,20.208,13.042
2012-03-27,192.333,13.042,1.083,18.916,205.375,24.75,66.458,41.708,17.667
2012-03-28,189.042,15.292,0.625,24.146,204.333,24.87,56.087,31.217,19.583
2012-03-29,188.833,12.083,0.917,20.396,200.917,18.25,34.083,15.833,19.583
2012-03-30,191.25,9.167,0.667,12.062,200.417,9.958,19.25,9.292,11.333
2012-03-31,192.042,9.958,0.625,19.708,202.0,13.167,23.125,9.958,19.042
2012-04-01,187.5,6.5,1.125,8.771,194.0,11.375,20.958,9.583,
2012-04-02,189.125,7.542,1.042,13.708,196.667,19.083,38.125,19.042,
2012-04-03,185.167,8.833,1.913,20.166,194.0,22.875,57.958,35.083,
2012-04-04,183.917,7.458,1.0,11.708,191.375,13.292,30.958,17.667,
2012-04-05,185.783,10.696,1.167,14.479,196.478,25.083,57.542,32.458,
2012-04-06,186.875,10.25,1.292,17.312,197.125,23.792,56.875,33.083,
2012-04-07,187.708,8.375,1.083,18.354,196.083,18.609,36.913,18.304,
2012-04-08,187.917,8.625,1.083,13.5,196.542,14.083,27.417,13.333,
2012-04-09,187.875,9.333,1.75,30.73,197.208,15.292,32.875,17.583,
2012-04-10,187.792,9.583,1.625,32.125,197.375,21.208,44.625,23.417,
2012-04-11,189.095,11.476,1.87,39.67,200.571,27.818,65.909,38.091,
2012-04-12,188.292,9.25,1.083,15.02,197.542,18.375,38.0,19.625,
2012-04-13,190.625,9.917,1.25,18.917,200.542,18.25,36.792,18.542,
2012-04-14,191.625,9.042,1.667,20.896,200.667,21.542,47.0,25.458,
2012-04-15,191.083,8.292,1.5,16.571,199.375,12.542,27.333,14.792,
2012-04-16,190.375,7.333,1.583,14.854,197.708,28.292,65.583,37.292,
2012-04-17,189.375,10.958,1.696,22.062,200.333,23.792,49.958,26.167,
2012-04-18,189.25,9.375,1.042,19.522,198.625,22.261,43.87,21.609,
2012-04-19,189.917,9.125,1.042,10.708,199.042,16.583,42.083,25.5,
2012-04-20,189.792,5.833,1.25,6.192,195.625,20.75,50.708,29.958,
2012-04-21,190.292,6.75,1.125,8.0,197.042,14.087,28.174,14.087,
2012-04-22,189.625,6.583,1.417,9.625,196.208,9.583,17.583,8.0,
2012-04-23,185.75,6.75,1.0,10.979,192.5,26.208,60.583,34.375,
2012-04-24,187.091,12.045,1.0,19.73,199.136,24.136,46.864,22.727,
2012-04-25,188.083,9.833,1.083,20.906,197.917,22.25,58.458,36.208,
2012-04-26,186.333,8.458,1.0,18.584,194.792,21.375,49.208,27.833,
2012-04-27,186.958,11.25,1.0,8.833,198.208,22.875,38.875,16.0,
2012-04-28,188.708,9.625,1.087,9.306,198.333,19.75,40.125,20.375,
2012-04-29,189.958,11.042,1.667,15.866,201.0,14.292,24.25,9.958,
2012-04-30,188.333,10.958,1.708,19.907,199.292,19.083,35.625,16.542,
2012-05-01,182.667,8.208,1.696,15.312,190.875,18.042,41.25,23.208,
2012-05-02,182.542,8.792,1.125,10.414,191.333,13.875,30.458,16.583,
2012-05-03,181.625,7.833,1.0,3.771,189.458,2.75,5.083,2.333,
2012-05-04,181.083,10.917,0.917,1.48,192.0,8.583,15.792,7.208,
2012-05-05,182.458,11.042,1.0,3.792,193.5,9.217,17.0,7.783,
2012-05-06,184.958,11.333,0.875,7.771,196.292,13.333,23.417,10.083,
2012-05-07,190.348,10.87,0.818,13.708,201.217,23.364,50.136,26.773,
2012-05-08,187.625,13.0,1.042,15.972,200.625,27.708,57.75,30.042,
2012-05-09,187.5,11.708,1.167,17.916,199.208,19.333,41.583,22.25,
2012-05-10,187.042,11.333,1.0,13.396,198.375,16.583,29.458,12.875,
2012-05-11,186.417,10.583,0.5,4.0,197.0,13.5,24.0,10.5,
2012-05-12,186.042,8.833,0.083,1.938,194.875,9.083,20.625,11.542,
2012-05-13,186.417,9.042,0.083,5.27,195.458,6.917,12.375,5.458,
2012-05-14,187.083,9.167,0.75,9.542,196.25,18.875,42.792,23.917,
2012-05-15,185.375,12.042,0.913,14.042,197.417,21.625,47.333,25.708,
2012-05-16,185.0,12.917,0.708,14.104,197.917,24.708,45.583,20.875,
2012-05-17,188.75,17.125,1.25,28.438,205.875,26.0,51.083,25.083,
2012-05-18,189.458,14.375,0.875,23.833,203.833,25.333,53.792,28.458,
2012-05-19,187.792,12.5,0.875,15.605,200.292,17.043,30.87,13.826,
2012-05-20,188.208,11.5,1.125,12.667,199.708,11.333,20.542,9.208,
2012-05-21,188.167,11.292,0.958,13.974,199.458,12.25,29.0,16.75,
2012-05-22,186.042,10.5,0.833,11.778,196.542,15.333,33.542,18.208,
2012-05-23,184.958,11.292,0.5,8.375,196.25,16.917,28.583,11.667,
2012-05-24,186.3,13.55,1.174,11.872,199.85,17.958,38.333,20.375,
2012-05-25,187.833,15.0,1.167,17.125,202.833,23.045,47.545,24.5,
2012-05-26,186.417,12.042,0.833,15.792,198.458,14.833,28.75,13.917,
2012-05-27,187.375,12.583,1.208,17.708,199.958,8.083,15.042,6.958,
2012-05-28,187.208,12.0,1.042,22.91,199.208,17.542,41.292,23.75,
2012-05-29,188.083,11.625,1.174,17.688,199.708,15.5,30.833,15.333,
2012-05-30,188.0,12.083,1.042,13.27,200.083,13.958,26.958,13.0,
2012-05-31,188.875,11.833,1.125,17.104,200.708,14.792,32.0,17.208,
2012-06-01,190.625,15.042,1.083,20.25,205.667,17.25,38.208,20.958,
2012-06-02,187.708,11.458,1.0,16.334,199.167,13.13,24.739,11.609,
2012-06-03,186.625,10.958,1.042,17.938,197.583,11.833,22.25,10.417,
2012-06-04,187.208,14.375,1.125,20.104,201.583,16.333,33.375,17.042,
2012-06-05,190.583,13.625,1.75,22.521,204.208,20.583,43.25,22.667,
2012-06-06,186.292,13.5,1.333,14.5,199.792,18.458,44.167,25.708,
2012-06-07,186.458,12.625,1.125,13.458,199.083,17.25,37.75,20.5,
2012-06-08,189.25,15.042,1.167,17.25,204.292,17.792,39.167,21.375,
2012-06-09,189.125,13.625,0.917,17.396,202.75,13.042,24.792,11.75,
2012-06-10,184.125,12.042,0.75,3.646,196.167,7.958,11.708,3.75,
2012-06-11,184.792,10.708,0.667,6.146,195.5,14.5,29.875,15.375,
2012-06-12,183.625,8.583,0.696,5.958,192.208,7.75,16.542,8.792,
2012-06-13,184.583,9.375,0.542,7.188,193.958,9.708,24.417,14.708,
2012-06-14,180.364,9.909,0.364,11.704,190.273,14.818,42.727,27.909,
2012-06-15,187.125,10.375,0.625,19.479,197.5,21.917,59.625,37.708,
2012-06-16,185.0,12.583,0.375,15.604,197.583,11.913,28.087,16.174,
2012-06-17,183.833,12.333,0.333,8.166,196.167,8.708,17.375,8.667,
2012-06-18,186.0,14.083,0.625,16.854,200.083,14.167,24.542,10.375,
2012-06-19,192.792,13.458,0.792,17.208,206.25,12.792,34.208,21.417,
2012-06-20,182.25,12.875,0.417,5.396,195.125,13.0,25.583,12.583,
2012-06-21,185.125,10.958,0.917,9.125,196.083,15.875,38.25,22.375,
2012-06-22,192.458,16.875,0.792,9.229,209.333,17.333,45.542,28.208,
2012-06-23,182.583,11.25,0.833,4.5,193.833,10.125,19.833,9.708,
2012-06-24,188.417,10.958,0.833,8.242,199.375,9.375,21.625,12.25,
2012-06-25,186.091,11.409,0.545,13.162,197.5,15.87,49.174,33.304,
2012-06-26,196.25,13.208,0.913,15.562,209.458,17.708,50.542,32.833,
2012-06-27,199.458,12.583,0.833,18.729,212.042,17.5,44.542,27.042,
2012-06-28,197.375,13.583,0.958,22.042,210.958,19.875,47.792,27.917,
2012-06-29,192.875,13.708,1.0,17.334,206.583,18.167,46.167,28.0,
2012-06-30,185.917,11.625,0.917,9.166,197.542,11.0,33.0,22.0,
2012-07-01,188.125,12.167,0.542,7.979,200.292,8.833,22.792,13.958,
2012-07-02,183.542,13.375,0.75,7.667,196.917,16.083,51.25,35.167,
2012-07-03,188.435,13.304,1.043,16.372,201.739,19.333,54.708,35.375,
2012-07-04,193.708,16.333,1.0,26.604,210.042,19.458,45.458,26.0,
2012-07-05,195.208,16.167,0.958,19.458,211.375,18.542,39.583,21.042,
2012-07-06,195.583,16.625,0.833,17.812,212.208,17.609,31.826,14.217,
2012-07-07,195.292,16.875,0.792,17.104,212.167,17.75,33.958,16.208,
2012-07-08,192.417,13.625,0.875,11.354,206.042,8.333,20.75,12.417,
2012-07-09,189.167,13.583,0.917,16.292,202.75,15.583,44.583,29.0,
2012-07-10,194.333,16.833,1.391,22.916,211.167,20.542,45.125,24.583,
2012-07-11,190.0,14.917,1.708,32.208,204.917,20.375,49.5,29.125,
2012-07-12,181.75,13.208,0.958,22.562,194.958,13.25,48.958,35.708,
2012-07-13,188.917,18.625,1.042,23.666,207.542,15.125,37.875,22.75,
2012-07-14,196.875,17.708,1.167,20.0,214.583,13.957,29.87,15.913,
2012-07-15,198.833,15.875,1.0,21.312,214.708,10.042,25.375,15.333,
2012-07-16,201.625,19.667,0.917,25.042,221.292,11.167,29.167,18.0,
2012-07-17,194.0,20.708,1.125,12.375,214.708,14.5,38.0,23.5,
2012-07-18,193.625,17.917,1.833,16.084,211.542,16.625,39.083,22.458,
2012-07-19,198.375,16.292,1.417,17.708,214.667,14.292,40.792,26.5,
2012-07-20,185.208,11.833,0.792,10.104,197.042,15.25,51.75,36.5,
2012-07-21,185.25,11.292,0.542,12.0,196.542,11.208,35.083,23.875,
2012-07-22,184.958,11.458,0.542,8.208,196.417,9.292,25.125,15.833,
2012-07-23,185.955,16.045,0.727,17.279,202.0,13.682,32.364,18.682,
2012-07-24,196.5,19.75,0.826,28.854,216.25,17.417,39.125,21.708,
2012-07-25,193.25,20.292,1.042,30.625,213.542,16.458,50.417,33.958,
2012-07-26,189.333,21.917,1.125,17.938,211.25,11.458,39.0,27.542,
2012-07-27,194.5,21.708,1.708,27.333,216.208,14.0,41.208,27.208,
2012-07-28,196.917,22.833,1.583,30.771,219.75,9.913,27.304,17.391,
2012-07-29,198.083,20.417,1.458,34.688,218.5,9.083,20.25,11.167,
2012-07-30,199.208,23.042,2.042,39.25,222.25,14.375,35.375,21.0,
2012-07-31,192.708,19.167,2.5,34.104,211.875,17.042,39.792,22.75,
2012-08-01,185.0,17.455,2.545,23.77,202.455,14.292,34.083,19.792,
2012-08-02,190.958,21.375,2.125,32.77,212.333,14.417,34.667,20.25,
2012-08-03,182.292,16.708,2.458,28.994,199.0,13.958,35.25,21.292,
2012-08-04,181.5,15.375,1.292,11.98,196.875,11.042,36.667,25.625,
2012-08-05,182.417,17.75,2.083,21.729,200.167,8.458,18.958,10.5,
2012-08-06,191.708,21.333,1.333,18.792,213.042,15.042,36.042,21.0,
2012-08-07,192.0,20.875,1.261,14.271,212.875,14.292,38.75,24.458,
2012-08-08,186.875,15.5,1.0,9.854,202.375,15.75,47.042,31.292,
2012-08-09,190.208,16.917,0.958,12.73,207.125,15.208,41.417,26.208,
2012-08-10,194.435,19.478,1.375,17.666,213.913,15.545,42.182,26.636,
2012-08-11,197.208,19.958,1.292,30.854,217.167,15.348,33.391,18.043,
2012-08-12,194.917,18.25,1.125,38.458,213.167,8.542,17.375,8.833,
2012-08-13,185.958,17.75,2.375,25.458,203.708,10.917,24.708,13.792,
2012-08-14,188.625,18.333,1.0,11.48,206.958,8.667,15.083,6.417,
2012-08-15,189.792,15.667,1.083,14.042,205.458,7.958,15.292,7.333,
2012-08-16,190.542,19.833,1.25,20.562,210.375,8.292,22.542,14.25,
2012-08-17,190.083,22.5,1.583,18.604,212.583,11.542,30.542,19.0,
2012-08-18,186.167,19.375,1.375,24.812,205.542,11.875,29.25,17.375,
2012-08-19,182.583,16.833,1.625,21.208,199.417,8.667,19.708,11.042,
2012-08-20,191.125,19.25,2.083,15.521,210.375,15.833,47.333,31.5,
2012-08-21,196.208,24.25,1.826,22.938,220.458,15.333,36.958,21.625,
2012-08-22,201.75,22.542,2.625,36.042,224.292,18.417,37.708,19.292,
2012-08-23,187.667,25.208,1.583,28.812,212.875,13.333,32.917,19.583,
2012-08-24,193.042,22.958,2.417,36.584,216.0,19.75,43.083,23.333,
2012-08-25,188.583,21.917,1.458,27.354,210.5,12.087,26.609,14.522,
2012-08-26,190.708,20.333,1.458,25.416,211.042,11.292,24.292,13.0,
2012-08-27,160.2,14.0,1.947,22.364,174.2,12.438,29.438,17.0,
2012-08-28,194.727,19.773,1.444,26.155,214.5,20.857,43.429,22.571,
2012-08-29,195.417,20.542,1.458,25.558,215.958,19.458,42.25,22.792,
2012-08-30,192.083,21.625,1.417,29.021,213.708,14.579,35.211,20.632,
2012-08-31,185.667,22.917,2.25,26.542,208.583,15.792,40.25,24.458,
2012-09-01,185.042,18.333,0.042,9.875,203.375,7.333,26.542,19.208,
2012-09-02,185.708,18.208,0.042,10.98,203.917,6.458,14.917,8.458,
2012-09-03,183.458,18.75,0.833,10.354,202.208,12.833,35.125,22.292,
2012-09-04,189.75,19.375,0.913,12.708,209.125,15.25,42.917,27.667,
2012-09-05,184.292,20.542,0.25,11.604,204.833,13.542,42.167,28.625,
2012-09-06,187.333,20.875,0.583,14.292,208.208,13.5,49.75,36.25,
2012-09-07,192.25,21.375,0.167,13.98,213.625,15.375,35.167,19.792,
2012-09-08,194.208,18.25,0.708,14.104,212.458,13.696,33.391,19.696,
2012-09-09,183.792,16.958,0.917,12.958,200.75,8.958,20.208,11.25,
2012-09-10,183.727,17.091,2.5,16.86,200.818,13.773,33.0,19.227,
2012-09-11,183.167,18.458,2.083,13.604,201.625,15.913,48.043,32.13,
2012-09-12,188.0,21.667,1.0,13.416,209.667,12.792,38.292,25.5,
2012-09-13,184.125,24.583,1.0,16.521,208.708,15.375,36.75,21.375,
2012-09-14,186.562,21.75,2.125,19.729,208.312,16.958,39.542,22.583,
2012-09-15,,,,16.958,,13.208,36.0,22.792,
2012-09-16,,,,9.042,,6.958,15.833,8.875,
2012-09-17,,,,15.667,,8.875,25.792,16.917,
2012-09-18,176.933,22.333,2.667,16.492,199.267,10.625,37.083,26.458,
2012-09-19,178.875,20.875,2.708,15.271,199.75,15.417,45.083,29.667,
2012-09-20,184.208,25.083,0.917,18.167,209.292,19.583,51.667,32.083,
2012-09-21,187.917,25.0,0.833,18.396,212.917,20.292,54.083,33.792,
2012-09-22,187.417,19.25,1.0,13.75,206.667,10.783,21.609,10.826,
2012-09-23,188.833,19.333,0.667,17.438,208.167,10.125,20.417,10.292,
2012-09-24,185.0,19.318,0.727,7.644,204.318,18.625,41.333,22.708,
2012-09-25,186.333,19.833,0.75,9.834,206.167,13.792,41.792,28.0,
2012-09-26,186.75,21.833,0.833,11.292,208.583,14.292,40.917,26.625,
2012-09-27,187.292,18.958,0.875,13.0,206.25,13.042,40.875,27.833,
2012-09-28,185.875,17.917,0.875,10.334,203.792,14.609,27.087,12.478,
2012-09-29,182.75,19.125,0.917,8.438,201.875,11.75,27.792,16.042,
2012-09-30,181.333,16.875,1.167,20.854,198.208,7.583,14.833,7.25,
2012-10-01,180.208,17.292,0.958,9.458,197.5,14.417,29.042,14.625,
2012-10-02,186.625,20.292,0.913,11.604,206.917,21.417,64.542,43.125,
2012-10-03,188.682,19.636,0.875,15.452,208.318,16.042,37.292,21.25,
2012-10-04,192.583,17.125,0.833,7.625,209.708,15.25,29.708,14.458,
2012-10-05,186.875,20.25,0.958,10.583,207.125,17.375,55.625,38.25,
2012-10-06,188.958,20.5,0.958,18.5,209.458,16.565,41.13,24.565,
2012-10-07,187.5,17.708,0.917,19.708,205.208,10.458,20.208,9.75,
2012-10-08,188.875,15.167,0.667,11.042,204.042,11.208,25.125,13.917,
2012-10-09,189.542,17.792,0.833,14.854,207.333,14.583,41.167,26.583,
2012-10-10,189.625,16.875,0.708,11.416,206.5,13.25,37.833,24.583,
2012-10-11,186.917,20.542,0.875,10.75,207.458,20.292,55.792,35.5,
2012-10-12,186.875,15.333,0.667,8.479,202.208,17.625,43.875,26.25,
2012-10-13,187.292,15.875,0.875,7.229,203.167,14.208,29.167,14.958,
2012-10-14,189.708,16.458,0.833,12.916,206.167,11.833,29.75,17.917,
2012-10-15,190.458,15.5,0.917,15.708,205.958,14.833,38.167,23.333,
2012-10-16,190.458,17.042,0.826,16.375,207.5,17.417,48.5,31.083,
2012-10-17,188.708,17.042,0.958,19.0,205.75,22.25,61.958,39.708,
2012-10-18,187.042,15.375,0.708,11.084,202.417,18.625,44.458,25.833,
2012-10-19,188.958,14.792,0.917,8.979,203.75,19.0,42.917,23.917,
2012-10-20,191.0,20.583,1.0,17.333,211.583,19.696,55.348,35.652,
2012-10-21,190.833,15.542,1.167,27.625,206.375,14.167,26.25,12.083,
2012-10-22,190.25,16.125,1.292,29.5,206.375,22.167,52.75,30.583,
2012-10-23,188.833,24.958,1.083,29.708,213.792,24.833,84.25,59.417,
2012-10-24,187.167,13.708,0.75,8.166,200.875,17.864,51.136,33.273,
2012-10-25,191.909,17.091,1.174,17.494,209.0,19.292,54.5,35.208,
2012-10-26,193.083,18.833,1.208,26.458,211.917,20.125,52.375,32.25,
2012-10-27,193.417,15.5,0.917,17.688,208.917,13.333,35.0,21.667,
2012-10-28,190.5,14.333,0.833,11.25,204.833,11.25,27.625,16.375,
2012-10-29,188.13,15.652,1.261,7.261,203.783,19.13,42.522,23.391,
2012-10-30,189.75,16.375,2.0,12.646,206.125,18.167,50.542,32.375,
2012-10-31,189.625,15.833,1.917,8.854,205.458,16.208,41.667,25.458,
2012-11-01,190.25,15.375,2.0,10.396,205.625,19.208,54.292,35.083,
2012-11-02,189.125,10.792,1.875,8.604,199.917,18.208,47.75,29.542,
2012-11-03,189.792,10.667,1.792,3.812,200.458,13.957,27.826,13.87,
2012-11-04,189.5,10.917,1.625,7.604,200.417,10.792,19.542,8.75,
2012-11-05,191.583,14.708,1.917,12.0,206.292,18.042,58.667,40.625,
2012-11-06,190.083,17.625,1.792,13.625,207.708,21.958,63.625,41.667,
2012-11-07,190.917,18.167,2.0,11.646,209.083,24.708,53.958,29.25,
2012-11-08,190.955,14.955,1.818,9.848,205.909,26.348,71.217,44.87,
2012-11-09,188.708,14.917,1.792,7.584,203.625,22.208,55.167,32.958,
2012-11-10,189.917,13.208,1.875,5.167,203.125,16.0,35.708,19.708,
2012-11-11,191.75,11.542,1.833,7.479,203.292,10.375,23.583,13.208,
2012-11-12,188.25,14.25,1.5,11.125,202.5,25.75,68.792,43.042,
2012-11-13,191.667,18.583,2.071,21.021,210.25,24.5,63.708,39.208,
2012-11-14,188.875,13.125,1.958,7.584,202.0,22.583,54.542,31.958,
2012-11-15,192.125,13.833,2.042,9.292,205.958,20.583,62.25,41.667,
2012-11-16,193.417,16.333,1.917,9.646,209.75,19.0,70.625,51.625,
2012-11-17,194.083,18.333,2.083,19.792,212.417,17.304,59.435,42.13,
2012-11-18,190.667,9.792,1.75,7.042,200.458,8.542,18.042,9.5,
