date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CO_mean,CH4_mean,NMHC_mean,THC_mean
2017-12-15,16.72,28.643,11.922,10.628,2.594,14.958,4.708,197.375,19.5,216.875
2017-12-16,13.869,25.333,11.464,18.633,3.031,23.024,4.333,200.478,22.348,222.826
2017-12-17,4.042,5.446,1.405,7.95,2.854,9.81,2.208,194.208,8.167,202.375
2017-12-18,11.257,17.094,5.838,8.779,2.625,11.5,3.348,195.13,11.043,206.174
2017-12-19,9.411,12.417,3.006,11.982,2.927,15.173,2.75,196.083,7.542,203.625
2017-12-20,15.94,25.357,9.417,13.608,3.083,17.411,4.75,197.913,13.957,211.87
2017-12-21,16.69,26.946,10.256,14.117,3.427,17.929,4.458,198.708,18.0,216.708
2017-12-22,16.929,28.887,11.958,15.95,3.656,19.821,4.833,198.708,19.333,218.042
2017-12-23,16.994,25.833,8.839,22.9,3.458,29.512,4.833,199.667,20.292,219.958
2017-12-24,15.607,21.696,6.089,25.983,2.594,38.863,4.917,202.0,17.75,219.75
2017-12-25,5.347,7.888,2.541,13.092,3.239,17.025,2.913,192.609,3.261,195.87
2017-12-26,4.931,7.66,2.729,6.65,2.562,9.219,1.958,192.125,3.292,195.417
2017-12-27,4.132,6.201,2.068,3.742,2.375,6.309,1.708,192.955,5.364,198.318
2017-12-28,9.315,13.143,3.827,6.0,2.771,9.167,2.667,194.167,11.167,205.333
2017-12-29,10.613,15.03,4.417,18.183,2.906,21.06,3.333,197.958,12.25,210.208
2017-12-30,10.673,15.143,4.47,19.45,3.01,23.363,3.917,196.917,18.625,215.542
2017-12-31,9.197,12.491,3.294,13.02,2.638,17.693,3.125,198.167,11.458,209.625
2018-01-01,5.089,6.696,1.607,6.717,1.969,9.387,3.292,198.5,8.208,206.708
2018-01-02,4.482,5.31,0.827,8.175,2.776,11.488,3.5,196.583,5.792,202.375
2018-01-03,6.702,8.447,1.744,6.558,2.434,9.0,3.542,195.583,6.208,201.792
2018-01-04,11.673,15.756,4.083,8.683,2.598,11.744,4.375,199.083,13.042,212.125
2018-01-05,9.434,11.28,1.845,13.616,3.636,18.137,4.083,200.292,10.792,211.083
2018-01-06,5.47,6.56,1.089,10.65,2.146,13.101,3.333,197.083,6.5,203.583
2018-01-07,12.162,17.669,5.507,9.358,2.231,12.004,3.435,197.913,9.348,207.261
2018-01-08,13.244,20.458,7.214,17.3,3.094,21.042,4.667,202.125,11.542,213.667
2018-01-09,6.129,7.955,1.826,6.025,2.08,9.798,2.5,195.125,5.375,200.5
2018-01-10,13.816,20.524,6.708,9.317,2.663,13.482,3.625,197.792,11.875,209.667
2018-01-11,12.208,17.179,4.97,8.6,2.786,13.506,4.208,196.625,10.042,206.667
2018-01-12,9.595,12.565,2.97,8.1,1.74,12.679,3.75,197.0,10.042,207.042
2018-01-13,9.337,14.111,4.774,8.958,1.896,13.476,3.792,200.083,11.042,211.125
2018-01-14,12.67,19.56,6.891,9.133,2.134,12.589,4.478,199.261,14.304,213.565
2018-01-15,16.714,28.065,11.351,17.443,2.634,22.033,5.375,202.333,18.708,221.042
2018-01-16,8.869,10.911,2.042,17.667,3.274,20.407,4.833,200.167,9.125,209.292
2018-01-17,7.917,10.202,2.286,8.108,2.5,10.809,3.167,196.417,7.875,204.292
2018-01-18,10.03,12.786,2.756,11.475,2.75,14.494,3.75,196.125,9.458,205.583
2018-01-19,14.143,20.191,6.048,11.6,2.635,15.393,4.625,199.333,14.542,213.875
2018-01-20,10.25,13.0,2.75,15.042,2.438,21.179,4.083,200.333,12.25,212.583
2018-01-21,8.974,12.329,3.356,10.641,2.97,14.103,4.522,195.591,8.818,204.409
2018-01-22,10.288,13.847,3.558,9.542,2.573,13.293,4.333,196.25,11.167,207.417
2018-01-23,8.798,11.94,3.143,18.217,3.271,22.695,4.5,197.75,11.458,209.208
2018-01-24,7.22,10.268,3.048,10.225,2.646,13.526,3.882,195.083,7.708,202.792
2018-01-25,12.905,18.958,6.054,13.925,3.24,17.875,4.0,197.75,12.042,209.792
2018-01-26,4.214,5.708,1.494,4.617,2.067,6.441,3.278,195.167,6.458,201.625
2018-01-27,6.619,8.458,1.839,8.042,2.294,10.738,4.0,193.583,7.667,201.25
2018-01-28,9.876,14.439,4.563,10.3,2.612,13.654,3.304,197.773,10.136,207.909
2018-01-29,8.803,11.768,2.964,10.05,2.386,13.714,3.042,196.522,9.13,205.652
2018-01-30,17.357,27.696,10.339,14.117,2.969,19.191,4.792,200.458,20.25,220.708
2018-01-31,17.399,27.899,10.5,17.625,2.667,25.643,4.708,202.458,16.958,219.417
2018-02-01,7.089,9.827,2.738,4.258,2.052,6.565,2.917,196.5,8.875,205.375
2018-02-02,8.964,12.595,3.631,10.442,2.031,14.152,4.083,196.375,10.0,206.375
2018-02-03,12.988,16.405,3.417,16.783,2.479,27.19,3.667,199.542,12.458,212.0
2018-02-04,8.544,10.596,2.051,14.858,2.616,23.114,4.696,198.217,6.435,204.652
2018-02-05,10.707,15.352,4.645,15.158,2.375,23.083,4.696,196.458,12.333,208.792
2018-02-06,14.28,18.964,4.684,11.5,2.073,19.905,4.625,194.958,9.958,204.917
2018-02-07,13.577,24.53,10.952,16.992,2.937,27.351,5.333,198.875,14.042,212.917
2018-02-08,7.155,9.179,2.024,9.783,2.302,13.179,3.75,195.125,9.167,204.292
2018-02-09,7.617,10.13,2.513,9.383,1.979,11.327,4.083,195.083,4.792,199.875
2018-02-10,4.726,5.994,1.268,8.117,1.729,10.393,3.542,193.958,3.75,197.708
2018-02-11,8.988,11.998,3.009,12.634,1.444,16.72,3.478,196.87,9.957,206.826
2018-02-12,11.327,15.31,3.982,10.55,2.636,15.226,4.208,196.783,11.478,208.261
2018-02-13,11.125,15.158,4.033,17.167,2.854,22.673,4.333,199.333,14.208,213.542
2018-02-14,7.56,9.149,1.589,12.967,2.219,15.464,3.458,196.5,9.208,205.708
2018-02-15,13.707,19.816,6.11,9.458,1.75,12.476,4.087,198.208,16.042,214.25
2018-02-16,11.357,14.958,3.601,18.967,3.198,25.708,4.292,200.625,12.292,212.917
2018-02-17,8.048,9.851,1.804,14.008,2.74,16.786,4.833,199.458,9.042,208.5
2018-02-18,12.326,19.073,6.747,20.322,2.538,23.667,5.7,199.435,14.217,213.652
2018-02-19,22.647,30.739,8.092,17.95,1.927,32.935,5.833,199.435,21.348,220.783
2018-02-20,9.399,11.893,2.494,8.492,2.25,13.226,4.25,195.765,10.882,206.647
2018-02-21,9.637,11.875,2.238,20.508,2.531,23.179,3.889,197.0,8.083,205.083
2018-02-22,13.03,17.53,4.5,29.825,2.302,33.464,4.667,199.125,12.875,212.0
2018-02-23,7.881,9.536,1.655,17.683,2.438,20.226,3.042,196.917,8.0,204.917
2018-02-24,10.732,13.423,2.69,17.483,2.334,21.494,3.667,200.458,10.417,210.875
2018-02-25,19.55,27.746,8.196,23.675,4.837,28.741,5.043,200.826,12.478,213.304
2018-02-26,12.31,14.345,2.036,21.492,3.708,25.795,3.667,196.833,7.333,204.167
2018-02-27,13.732,16.958,3.226,11.908,2.986,14.476,3.708,197.958,15.458,213.417
2018-02-28,17.708,23.762,6.054,19.025,2.552,28.16,4.625,198.208,12.708,210.917
2018-03-01,12.571,17.155,4.583,23.95,3.677,33.81,4.167,197.667,10.417,208.083
2018-03-02,9.923,13.113,3.19,23.392,2.958,28.845,4.125,198.167,9.458,207.625
2018-03-03,8.708,10.399,1.69,16.517,2.469,22.119,3.333,196.25,10.042,206.292
2018-03-04,9.076,12.196,3.12,6.95,1.87,12.31,3.478,194.087,9.043,203.13
2018-03-05,13.222,17.701,4.479,16.983,3.698,22.834,4.417,194.875,11.917,206.792
2018-03-06,22.738,29.762,7.024,20.05,3.771,29.244,4.708,198.333,16.792,215.125
2018-03-07,7.887,9.292,1.405,14.442,2.636,18.875,3.292,194.958,8.917,203.875
2018-03-08,9.744,12.524,2.78,7.55,3.125,10.726,3.5,192.75,8.708,201.458
2018-03-09,11.322,15.441,4.119,8.758,2.612,12.613,3.75,195.75,14.333,210.083
2018-03-10,12.107,14.732,2.625,7.2,1.958,16.048,3.458,199.25,16.25,215.5
2018-03-11,6.673,8.478,1.805,3.213,2.229,6.94,2.696,192.87,6.043,198.913
2018-03-12,7.006,8.786,1.78,15.042,2.698,20.809,3.708,196.0,7.875,203.875
2018-03-13,4.44,5.589,1.149,9.267,3.0,13.435,2.625,194.375,4.542,198.917
2018-03-14,8.018,10.387,2.369,8.9,3.0,13.512,3.25,194.043,7.391,201.435
2018-03-15,12.572,16.958,4.387,11.533,3.51,15.69,3.875,195.958,11.042,207.0
2018-03-16,5.5,7.083,1.583,4.967,1.99,8.19,3.125,193.333,5.5,198.833
2018-03-17,5.589,6.697,1.107,9.275,2.385,12.012,2.958,194.667,5.667,200.333
2018-03-18,10.695,15.283,4.588,10.861,2.652,15.487,3.391,199.773,11.455,211.227
2018-03-19,17.524,22.845,5.321,12.683,2.167,22.809,4.208,200.625,15.833,216.458
2018-03-20,18.69,26.887,8.196,15.042,4.24,22.488,3.958,199.667,12.833,212.5
2018-03-21,21.917,28.863,6.946,15.392,5.01,28.179,3.0,198.5,17.708,216.208
2018-03-22,7.815,9.417,1.601,26.183,3.886,30.524,3.292,199.458,8.458,207.917
2018-03-23,7.262,9.744,2.482,16.067,2.771,18.72,2.917,198.583,8.625,207.208
2018-03-24,6.988,9.179,2.19,8.342,2.625,11.655,3.042,199.958,9.958,209.917
2018-03-25,13.142,17.491,4.35,11.475,3.451,14.936,4.174,200.13,13.304,213.435
2018-03-26,10.429,14.339,3.911,16.625,4.281,21.858,3.375,199.792,10.5,210.292
2018-03-27,12.964,15.905,2.941,24.175,5.979,32.333,3.917,200.333,13.292,213.625
2018-03-28,8.661,10.53,1.869,14.217,5.01,19.679,3.0,197.5,13.125,210.625
2018-03-29,10.202,12.75,2.548,11.733,3.792,16.089,3.083,198.435,13.696,212.13
2018-03-30,18.381,24.268,5.887,23.375,3.875,34.869,4.167,201.042,14.0,215.042
2018-03-31,4.387,5.256,0.869,11.95,3.327,15.792,2.875,197.875,6.083,203.958
2018-04-01,14.553,18.78,4.226,20.167,6.438,29.244,2.917,196.25,10.125,206.375
2018-04-02,18.153,26.395,8.242,25.983,8.463,38.512,2.957,194.087,11.217,205.304
2018-04-03,15.987,23.653,7.665,27.7,10.385,38.934,2.542,193.917,12.417,206.333
2018-04-04,9.458,13.649,4.191,22.867,8.708,32.947,1.792,191.292,9.583,200.875
2018-04-05,8.012,10.452,2.44,4.85,3.594,9.172,2.167,193.208,9.958,203.167
2018-04-06,18.166,25.941,7.774,12.667,4.198,22.202,2.792,196.458,21.292,217.75
2018-04-07,3.774,5.0,1.226,19.841,2.802,34.411,2.083,195.5,5.458,200.958
2018-04-08,4.089,5.458,1.369,9.317,2.823,13.952,1.833,195.25,6.25,201.5
2018-04-09,10.167,12.894,2.727,16.04,4.064,24.137,3.13,196.773,9.409,206.182
2018-04-10,15.018,19.863,4.845,23.0,4.802,35.453,3.917,198.75,12.208,210.958
2018-04-11,23.702,33.292,9.589,23.233,6.552,35.661,4.25,198.0,19.348,217.348
2018-04-12,9.613,12.917,3.304,13.908,5.354,21.077,2.833,193.792,9.875,203.667
2018-04-13,7.976,10.417,2.441,10.5,4.573,15.982,2.792,192.333,9.292,201.625
2018-04-14,8.601,10.899,2.298,11.475,4.042,17.72,3.042,194.333,9.042,203.375
2018-04-15,6.679,8.167,1.488,6.1,3.584,11.97,2.792,193.792,5.833,199.625
2018-04-16,7.278,10.577,3.299,14.982,3.645,27.899,2.696,193.913,8.174,202.087
2018-04-17,11.875,16.241,4.366,22.025,3.948,47.083,3.25,194.609,12.087,206.696
2018-04-18,10.942,14.94,3.998,19.575,5.406,38.601,3.125,193.917,11.583,205.5
2018-04-19,13.238,17.893,4.655,21.183,6.719,33.792,3.167,194.75,11.125,205.875
2018-04-20,16.792,21.518,4.726,21.292,8.729,32.089,3.5,194.375,10.292,204.667
2018-04-21,15.941,20.435,4.494,26.142,7.334,36.815,3.25,195.5,10.417,205.917
2018-04-22,9.982,12.464,2.482,30.125,7.323,43.143,2.833,192.25,6.292,198.542
2018-04-23,11.113,14.321,3.208,25.108,5.692,37.053,2.391,193.261,12.87,206.13
2018-04-24,16.137,21.655,5.518,10.592,4.146,20.575,2.083,189.458,12.625,202.083
2018-04-25,7.494,9.815,2.321,3.9,3.177,8.792,1.917,191.458,10.625,202.083
2018-04-26,11.583,15.988,4.405,7.858,4.344,11.923,2.167,192.0,9.708,201.708
2018-04-27,12.732,17.756,5.024,15.933,5.604,21.667,2.708,195.042,15.583,210.625
2018-04-28,10.018,12.536,2.518,26.192,5.729,33.363,2.917,193.292,8.25,201.542
2018-04-29,10.125,13.226,3.101,19.888,5.562,26.863,2.417,194.208,9.042,203.25
2018-04-30,12.429,15.951,3.522,22.925,4.735,32.786,2.522,193.739,9.565,203.304
2018-05-01,14.015,19.023,5.008,30.033,6.406,38.351,3.125,194.333,9.708,204.042
2018-05-02,19.393,24.506,5.113,24.258,6.188,36.541,2.583,191.375,8.792,200.167
2018-05-03,4.03,5.202,1.173,9.967,3.896,18.202,1.833,194.708,7.167,201.875
2018-05-04,3.292,4.262,0.97,11.442,4.146,16.208,1.583,193.75,6.5,200.25
2018-05-05,3.631,4.607,0.976,8.842,4.198,13.077,1.417,192.917,6.292,199.208
2018-05-06,10.744,13.119,2.375,16.3,4.677,23.482,2.042,196.208,8.708,204.917
2018-05-07,17.558,25.269,7.711,10.508,2.924,20.397,3.522,193.304,13.913,207.217
2018-05-08,8.732,11.429,2.697,4.9,2.487,8.87,2.875,191.5,13.708,205.208
2018-05-09,4.167,5.405,1.238,8.217,3.177,13.042,1.5,195.333,8.417,203.75
2018-05-10,6.173,7.863,1.69,7.9,4.198,12.709,1.958,190.958,8.333,199.292
2018-05-11,11.342,16.833,5.491,12.283,5.281,17.823,2.917,194.0,9.292,203.292
2018-05-12,9.18,12.271,3.09,16.217,5.208,23.012,2.75,193.5,11.708,205.208
2018-05-13,12.688,15.438,2.75,11.633,3.864,20.78,2.375,191.625,9.375,201.0
2018-05-14,7.442,9.903,2.461,13.417,5.382,20.367,3.261,192.478,7.565,200.043
2018-05-15,13.268,18.327,5.059,17.989,6.489,24.232,3.292,194.5,9.292,203.792
2018-05-16,14.961,18.579,3.617,24.502,7.884,35.15,2.625,191.333,7.708,199.042
2018-05-17,13.307,17.844,4.537,35.483,8.333,52.405,3.583,194.583,12.875,207.458
2018-05-18,18.663,26.692,8.03,38.975,8.073,57.417,2.958,192.583,7.917,200.5
2018-05-19,4.202,5.554,1.351,3.217,3.854,8.452,1.292,189.25,4.208,193.458
2018-05-20,3.202,4.565,1.363,4.317,3.427,8.583,1.458,189.958,6.917,196.875
2018-05-21,5.82,8.095,2.275,7.133,4.22,11.517,2.0,191.783,11.0,202.783
2018-05-22,7.28,10.217,2.937,8.181,4.447,12.281,2.0,193.435,16.348,209.783
2018-05-23,11.897,15.353,3.456,7.008,3.114,15.042,2.0,191.957,28.696,220.652
2018-05-24,10.927,14.762,3.835,10.458,5.073,18.19,2.667,192.75,10.292,203.042
2018-05-25,16.565,21.649,5.083,16.75,7.094,25.137,2.625,196.083,13.292,209.375
2018-05-26,20.328,26.75,6.422,24.567,8.312,35.357,3.25,195.042,12.375,207.417
2018-05-27,12.774,15.22,2.446,30.192,8.354,40.613,2.917,195.0,12.167,207.167
2018-05-28,17.294,20.901,3.606,24.617,7.642,34.074,2.522,191.304,12.13,203.435
2018-05-29,12.571,16.129,3.558,10.558,4.75,19.22,1.542,189.13,11.0,200.13
2018-05-30,13.804,19.268,5.464,7.15,3.146,15.542,2.417,190.917,14.208,205.125
2018-05-31,12.125,19.214,7.089,16.217,4.344,31.744,2.917,195.333,13.417,208.75
2018-06-01,7.917,9.881,1.964,10.842,4.333,15.994,2.25,192.542,8.833,201.375
2018-06-02,9.476,11.571,2.095,12.958,4.646,18.107,2.375,192.167,11.375,203.542
2018-06-03,7.798,9.595,1.797,14.5,4.76,21.387,1.792,192.5,8.75,201.25
2018-06-04,10.788,13.635,2.847,12.533,5.1,18.19,1.87,192.0,10.435,202.435
2018-06-05,13.28,16.851,3.571,12.144,5.0,20.202,2.125,191.542,9.5,201.042
2018-06-06,10.369,12.845,2.476,3.681,2.719,9.832,2.792,190.042,12.042,202.083
2018-06-07,13.482,17.81,4.327,7.956,4.99,15.225,2.208,190.417,12.75,203.167
2018-06-08,16.143,22.911,6.768,17.767,5.219,34.654,2.708,191.458,10.375,201.833
2018-06-09,10.619,15.339,4.72,21.433,5.271,39.934,2.625,194.708,12.417,207.125
2018-06-10,6.226,7.851,1.625,11.633,3.886,19.917,2.25,194.25,10.0,204.25
2018-06-11,10.092,13.693,3.601,7.183,4.557,14.988,1.696,191.13,8.957,200.087
2018-06-12,7.584,10.382,2.798,3.867,4.0,10.244,1.083,189.333,10.583,199.917
2018-06-13,6.625,8.97,2.345,5.492,4.542,9.691,1.125,189.208,11.0,200.208
2018-06-14,6.268,8.298,2.03,7.858,3.719,13.393,1.292,189.458,15.875,205.333
2018-06-15,9.018,12.077,3.06,10.025,3.927,16.244,1.667,191.667,13.292,204.958
2018-06-16,4.47,5.958,1.488,5.325,3.614,10.673,0.5,187.75,10.292,198.042
2018-06-17,5.994,7.839,1.845,8.692,3.948,14.542,0.958,189.25,9.958,199.208
2018-06-18,9.767,12.803,3.036,9.478,4.5,17.688,1.609,190.87,8.696,199.565
2018-06-19,15.369,24.428,9.059,13.292,4.5,28.333,2.0,191.773,11.273,203.045
2018-06-20,11.392,15.891,4.499,3.308,2.677,8.935,2.292,189.125,11.083,200.208
2018-06-21,10.827,13.75,2.923,17.808,4.885,26.988,2.417,192.5,11.542,204.042
2018-06-22,9.799,12.576,2.776,26.382,5.565,36.859,2.875,197.375,12.667,210.042
2018-06-23,7.137,9.131,1.994,16.258,3.302,25.559,2.125,193.167,9.667,202.833
2018-06-24,4.994,6.089,1.095,20.817,4.208,29.393,2.25,194.125,8.542,202.667
2018-06-25,11.21,15.085,3.875,31.917,5.97,41.547,2.87,199.043,12.043,211.087
2018-06-26,12.342,16.094,3.752,32.317,5.896,49.626,2.208,192.217,11.522,203.739
2018-06-27,17.494,24.256,6.762,25.85,7.573,42.042,2.0,186.25,24.25,210.5
2018-06-28,16.071,29.595,13.524,19.408,7.021,33.953,1.417,184.833,18.458,203.292
2018-06-29,8.143,16.089,7.947,5.117,2.792,13.173,2.375,186.583,15.583,202.167
2018-06-30,9.137,18.066,8.929,6.675,3.958,16.577,1.5,183.042,10.5,193.542
2018-07-01,3.357,7.494,4.137,6.4,2.312,16.649,1.208,183.0,10.917,193.917
2018-07-02,3.495,6.946,3.451,4.192,2.282,11.714,0.522,182.913,13.13,196.043
2018-07-03,2.661,6.048,3.387,3.175,1.927,11.238,0.625,183.478,20.435,203.913
2018-07-04,7.893,12.726,4.833,5.008,3.271,14.101,1.042,185.167,12.083,197.25
2018-07-05,8.482,12.619,4.137,2.283,2.177,7.75,1.042,183.739,17.609,201.348
2018-07-06,10.196,15.321,5.125,2.233,2.354,7.315,1.333,186.583,19.667,206.25
2018-07-07,8.101,13.435,5.333,2.375,2.375,8.917,0.875,185.75,13.375,199.125
2018-07-08,7.625,12.601,4.976,4.559,3.166,12.822,0.083,181.75,10.125,191.875
2018-07-09,8.266,14.216,5.95,6.15,3.454,14.996,0.522,181.696,14.087,195.783
2018-07-10,10.952,22.315,11.363,9.433,4.875,21.97,0.792,181.208,13.042,194.25
2018-07-11,13.197,19.024,5.827,19.383,6.073,36.601,1.458,182.417,13.75,196.167
2018-07-12,15.881,25.298,9.417,18.65,7.115,33.56,2.333,187.333,16.25,203.583
2018-07-13,12.292,19.321,7.03,20.508,6.187,34.625,2.042,190.0,18.75,208.75
2018-07-14,12.095,17.911,5.816,27.517,7.104,42.696,2.125,189.708,15.75,205.458
2018-07-15,10.768,15.881,5.113,32.158,6.646,51.305,1.583,187.75,15.792,203.542
2018-07-16,11.094,13.303,2.209,36.025,7.314,56.753,1.174,184.0,10.087,194.087
2018-07-17,13.94,17.185,3.244,39.974,7.364,64.626,1.5,184.292,11.833,196.125
2018-07-18,13.97,18.113,4.143,38.108,8.021,57.661,1.75,183.458,10.958,194.417
2018-07-19,15.958,23.333,7.375,39.758,7.771,58.321,2.25,190.042,13.417,203.458
2018-07-20,7.667,10.887,3.22,17.833,4.437,30.506,1.0,183.167,12.125,195.292
2018-07-21,6.893,14.322,7.428,6.725,4.417,16.599,0.292,180.958,9.042,190.0
2018-07-22,6.827,10.625,3.798,9.975,4.49,20.806,0.292,181.0,7.958,188.958
2018-07-23,8.177,12.188,4.011,8.692,4.755,19.554,0.913,181.87,12.478,194.348
2018-07-24,11.387,16.545,5.158,16.025,6.208,27.04,1.208,182.565,13.696,196.261
2018-07-25,6.006,7.381,1.375,22.783,4.844,36.47,1.625,184.958,14.125,199.083
2018-07-26,6.131,7.179,1.048,28.092,5.614,46.059,1.75,186.417,14.625,201.042
2018-07-27,6.601,8.22,1.619,21.267,4.094,33.613,1.0,186.667,13.5,200.167
2018-07-28,3.947,4.649,0.702,15.275,4.167,25.268,0.583,191.5,10.708,202.208
2018-07-29,1.518,2.054,0.536,8.625,2.656,18.095,0.625,187.625,12.292,199.917
2018-07-30,2.047,2.82,0.773,5.092,2.718,16.055,0.87,186.043,12.913,198.957
2018-07-31,3.048,4.19,1.143,7.283,3.021,17.494,0.75,185.083,17.125,202.208
2018-08-01,4.446,5.839,1.393,13.242,3.188,29.661,0.792,183.125,9.125,192.25
2018-08-02,7.393,11.107,3.714,18.767,4.677,35.5,0.917,183.167,9.75,192.917
2018-08-03,5.28,6.661,1.381,17.642,4.364,27.804,1.625,188.667,11.292,199.958
2018-08-04,7.161,9.197,2.036,18.242,5.386,29.303,1.625,190.292,10.417,200.708
2018-08-05,4.565,5.452,0.887,18.95,4.99,28.406,1.75,191.0,9.667,200.667
2018-08-06,5.381,6.624,1.243,16.8,4.452,30.928,1.174,188.87,11.0,199.87
2018-08-07,5.371,7.558,2.187,7.083,3.636,15.754,1.375,192.083,9.792,201.875
2018-08-08,5.351,7.208,1.857,7.425,5.073,16.464,1.083,191.5,12.167,203.667
2018-08-09,9.256,12.657,3.401,9.117,5.594,19.875,1.875,189.417,13.75,203.167
2018-08-10,7.806,11.722,3.917,7.192,3.718,15.649,1.0,186.583,13.542,200.125
2018-08-11,6.167,8.256,2.089,19.075,3.104,34.018,0.917,188.208,12.917,201.125
2018-08-12,5.857,8.381,2.524,9.9,2.854,23.196,0.25,184.292,10.375,194.667
2018-08-13,7.721,11.932,4.211,8.917,3.27,22.167,0.609,179.864,17.136,197.0
2018-08-14,4.982,8.476,3.494,5.558,2.969,15.268,0.083,183.125,34.917,218.042
2018-08-15,4.155,7.0,2.845,2.808,1.76,13.369,1.083,182.792,16.0,198.792
2018-08-16,5.899,10.321,4.423,4.717,2.666,11.655,1.25,185.375,13.583,198.958
2018-08-17,3.2,4.83,1.63,4.983,3.771,10.947,0.417,190.409,14.455,204.864
2018-08-18,4.792,7.131,2.339,5.817,3.781,14.583,0.958,192.083,14.75,206.833
2018-08-19,4.149,5.839,1.69,9.608,3.323,17.655,1.167,194.958,16.292,211.25
2018-08-20,5.01,7.436,2.426,8.139,2.954,16.991,1.217,192.773,19.5,212.273
2018-08-21,2.221,6.814,4.592,4.158,1.5,15.548,0.5,180.783,15.174,195.957
2018-08-22,1.869,6.107,4.238,4.692,1.906,13.446,0.25,180.304,18.348,198.652
2018-08-23,1.84,4.614,2.774,3.65,1.812,15.363,0.292,181.667,13.875,195.542
2018-08-24,4.172,8.012,3.839,5.95,2.281,14.208,1.208,185.542,19.833,205.375
2018-08-25,3.101,6.28,3.179,3.742,2.188,11.583,0.792,182.917,10.667,193.583
2018-08-26,4.911,7.5,2.589,8.833,3.375,18.979,0.708,183.875,11.167,195.042
2018-08-27,6.61,10.769,4.159,11.308,3.718,20.281,0.826,181.435,14.609,196.043
2018-08-28,8.226,11.369,3.143,15.458,4.084,27.32,0.667,181.5,14.708,196.208
2018-08-29,8.095,10.952,2.857,19.158,4.011,31.821,1.0,185.625,18.625,204.25
2018-08-30,6.738,10.297,3.56,12.183,4.417,21.351,0.583,183.208,14.0,197.208
2018-08-31,5.905,9.56,3.655,9.1,3.729,17.417,0.667,183.083,16.625,199.708
2018-09-01,6.798,9.649,2.851,4.792,2.688,12.119,0.917,184.167,13.75,197.917
2018-09-02,4.375,6.155,1.78,7.317,2.562,14.036,1.125,192.5,14.5,207.0
2018-09-03,4.274,7.524,3.25,5.9,2.424,12.548,0.826,188.364,14.909,203.273
2018-09-04,2.721,4.608,1.887,4.007,2.048,15.276,0.667,181.958,11.167,193.125
2018-09-05,5.548,7.381,1.833,9.508,4.114,14.69,1.25,189.667,13.0,202.667
2018-09-06,7.393,10.0,2.607,14.883,4.0,23.066,2.333,194.375,13.833,208.208
2018-09-07,5.429,9.702,4.274,8.975,2.416,16.423,1.667,187.917,16.792,204.708
2018-09-08,5.851,7.678,1.827,4.925,2.334,11.476,1.833,190.458,11.208,201.667
2018-09-09,6.952,10.185,3.232,2.792,1.969,9.02,2.083,194.167,14.208,208.375
2018-09-10,5.737,8.449,2.713,1.65,2.326,5.513,1.696,190.565,11.913,202.478
2018-09-11,5.792,8.423,2.631,4.308,2.834,9.708,1.75,191.167,11.958,203.125
2018-09-12,6.428,8.911,2.482,5.975,2.688,11.107,2.042,191.565,18.217,209.783
2018-09-13,7.563,10.125,2.562,9.208,2.76,17.399,2.25,191.875,14.667,206.542
2018-09-14,8.165,10.754,2.589,10.041,2.625,20.917,2.792,193.348,19.348,212.696
2018-09-15,7.649,10.756,3.107,13.25,3.188,26.869,2.208,194.25,13.25,207.5
2018-09-16,4.393,6.25,1.857,10.075,2.636,17.518,1.333,189.125,10.5,199.625
2018-09-17,6.139,7.763,1.623,10.592,4.02,18.125,1.478,189.913,10.043,199.957
2018-09-18,7.244,9.797,2.553,13.678,3.334,21.571,1.222,194.75,11.25,206.0
2018-09-19,7.796,10.356,2.56,15.528,4.073,20.92,5.154,195.217,19.957,215.174
2018-09-20,7.566,9.863,2.298,8.492,2.5,15.381,4.625,194.778,14.778,209.556
2018-09-21,9.875,13.452,3.577,8.791,2.656,21.994,5.522,194.889,24.667,219.556
2018-09-22,6.488,9.012,2.524,6.85,2.823,13.119,5.208,194.417,16.667,211.083
2018-09-23,5.048,7.167,2.119,8.9,2.864,16.286,4.917,195.0,16.542,211.542
2018-09-24,8.626,11.078,2.452,20.275,5.325,30.869,5.13,199.435,13.739,213.174
2018-09-25,6.547,9.018,2.47,13.9,3.146,21.301,4.792,197.542,12.667,210.208
2018-09-26,5.904,8.674,2.77,6.908,2.708,13.744,4.0,194.208,14.167,208.375
2018-09-27,5.393,7.822,2.429,5.142,2.875,10.387,3.667,193.042,10.583,203.625
2018-09-28,6.232,9.369,3.137,6.25,3.302,11.792,4.208,195.583,17.417,213.0
2018-09-29,7.316,9.583,2.268,4.017,2.042,10.024,3.917,192.083,16.042,208.125
2018-09-30,2.94,3.631,0.69,2.008,1.677,10.077,2.792,191.25,10.0,201.25
2018-10-01,3.957,5.644,1.687,8.25,3.848,13.416,3.435,191.043,10.174,201.217
2018-10-02,7.576,10.548,2.972,9.017,4.083,14.518,4.5,193.292,10.833,204.125
2018-10-03,9.345,13.601,4.256,12.958,3.76,18.809,5.125,197.522,19.348,216.87
2018-10-04,10.25,13.583,3.333,10.534,2.74,19.065,4.917,194.083,18.458,212.542
