date,NO2_mean,NOX_mean,NO_mean,SPM_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min,PM25_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2017-06-15,13.794,17.224,3.43,17.722,84.0,66.667,51.0,26.1,20.658,14.2,13.436,193.833,3.351,9.583,203.417
2017-06-16,10.889,13.535,2.646,15.556,83.0,64.875,46.0,26.1,21.258,17.1,11.208,192.583,2.732,8.208,200.792
2017-06-17,7.833,10.208,2.375,12.646,90.0,68.458,45.0,26.1,21.033,15.0,9.417,191.042,2.833,7.125,198.167
2017-06-18,7.514,8.625,1.111,21.354,86.0,72.375,57.0,26.4,22.35,19.5,16.194,193.042,3.153,8.0,201.042
2017-06-19,12.044,14.58,2.536,18.674,88.0,64.125,42.0,29.4,23.179,17.0,15.403,194.0,3.139,9.304,203.304
2017-06-20,14.931,17.604,2.674,21.569,82.0,68.333,53.0,27.3,22.667,17.4,15.963,195.833,3.111,11.0,206.833
2017-06-21,8.717,10.643,1.927,7.347,99.0,95.0,81.0,22.2,19.854,17.9,4.319,188.083,2.632,7.958,196.042
2017-06-22,10.422,12.691,2.269,13.303,94.0,77.083,57.0,27.0,21.971,18.8,8.654,190.5,2.663,8.667,199.167
2017-06-23,13.403,17.278,3.875,26.111,96.0,76.708,55.0,28.2,23.333,17.6,18.708,194.542,3.292,11.333,205.875
2017-06-24,8.521,9.757,1.236,29.625,95.0,77.167,58.0,27.4,24.162,20.1,21.82,194.0,2.972,9.417,203.417
2017-06-25,5.979,6.979,1.0,12.514,99.0,94.375,86.0,22.9,21.746,20.5,7.389,190.333,2.68,8.042,198.375
2017-06-26,11.029,14.986,3.956,13.382,96.0,74.792,56.0,27.3,23.038,18.5,9.028,192.174,2.583,7.043,199.217
2017-06-27,12.694,17.068,4.374,20.368,96.0,81.667,70.0,25.9,23.054,19.8,13.504,196.333,2.847,9.0,205.333
2017-06-28,11.476,15.724,4.247,20.47,99.0,89.5,65.0,28.2,23.717,21.2,12.458,193.125,2.999,8.625,201.75
2017-06-29,13.866,16.738,2.871,22.174,96.0,82.25,66.0,28.7,24.992,21.7,12.989,195.083,3.579,11.333,206.417
2017-06-30,13.028,18.333,5.305,11.361,99.0,93.333,72.0,28.3,23.788,21.4,6.042,186.583,2.847,9.042,195.625
2017-07-01,7.174,10.354,3.18,15.333,99.0,84.125,65.0,31.6,27.179,24.6,6.625,180.292,2.153,6.458,186.75
2017-07-02,7.195,9.417,2.222,19.896,99.0,91.042,72.0,29.8,25.721,23.4,9.569,182.167,2.778,7.167,189.333
2017-07-03,9.312,13.819,4.507,37.423,99.0,79.792,52.0,33.4,27.917,23.1,19.361,183.13,2.528,8.913,192.043
2017-07-04,10.616,15.448,4.832,29.365,99.0,90.583,79.0,28.2,25.992,23.7,14.105,182.792,2.445,9.75,192.542
2017-07-05,12.732,15.674,2.941,15.139,99.0,96.458,84.0,26.0,23.933,21.6,8.639,187.792,2.926,10.125,197.917
2017-07-06,10.245,15.359,5.114,19.515,99.0,82.833,66.0,27.7,24.446,20.3,11.045,193.0,2.931,9.455,202.455
2017-07-07,10.417,13.743,3.326,30.215,96.0,83.583,64.0,29.8,25.738,21.5,16.875,197.208,3.306,10.917,208.125
2017-07-08,8.507,10.285,1.778,25.424,98.0,80.125,58.0,33.7,27.308,22.6,13.264,186.75,2.89,9.917,196.667
2017-07-09,7.917,10.465,2.548,27.257,99.0,92.5,84.0,28.2,25.162,22.8,13.681,186.875,3.02,9.833,196.708
2017-07-10,9.014,13.4,4.386,21.475,99.0,90.0,72.0,29.5,26.117,23.1,10.261,186.913,2.625,10.087,197.0
2017-07-11,9.34,13.514,4.174,23.68,99.0,79.208,54.0,34.1,28.683,24.0,11.889,183.708,1.722,9.0,192.708
2017-07-12,10.611,15.167,4.555,31.25,96.0,85.25,64.0,32.3,27.925,25.5,14.542,184.167,1.875,10.833,195.0
2017-07-13,10.584,15.726,5.141,37.271,99.0,84.0,70.0,31.4,28.075,24.5,19.097,185.667,2.188,9.417,195.083
2017-07-14,7.72,10.845,3.125,24.174,92.0,80.917,62.0,31.1,28.117,25.5,13.457,183.333,1.999,8.667,192.0
2017-07-15,7.09,9.083,1.993,24.674,96.0,75.542,56.0,33.6,29.092,25.0,15.569,184.583,2.236,8.708,193.292
2017-07-16,6.361,7.254,0.893,45.361,99.0,85.667,66.0,32.6,27.375,24.6,26.681,184.292,2.736,8.333,192.625
2017-07-17,8.368,10.406,2.038,31.737,99.0,85.75,68.0,30.5,27.304,24.5,15.708,186.261,2.719,10.304,196.565
2017-07-18,11.031,14.917,3.886,19.472,99.0,87.0,62.0,31.8,26.546,23.8,10.565,185.083,2.403,9.625,194.708
2017-07-19,10.941,15.114,4.173,29.403,95.0,80.417,59.0,33.0,28.058,24.6,17.162,187.292,2.639,9.625,196.917
2017-07-20,10.188,14.282,4.095,22.965,93.0,74.917,56.0,33.3,28.654,24.3,13.223,185.083,2.158,9.25,194.333
2017-07-21,7.592,12.879,5.287,15.327,90.0,81.875,68.0,31.4,28.008,25.7,6.885,181.333,1.747,7.833,189.167
2017-07-22,6.736,10.479,3.743,19.264,95.0,80.333,64.0,32.7,28.746,24.7,10.083,184.5,2.014,8.167,192.667
2017-07-23,6.424,7.722,1.299,23.139,94.0,80.708,66.0,31.4,28.338,25.3,12.577,181.542,2.347,7.625,189.167
2017-07-24,10.0,13.5,3.5,23.548,92.0,78.167,63.0,32.7,28.921,26.0,12.808,182.391,2.347,7.913,190.304
2017-07-25,12.767,17.412,4.645,32.398,99.0,89.167,75.0,30.8,27.658,25.7,13.833,182.333,2.708,8.875,191.208
2017-07-26,9.319,12.315,2.996,16.66,99.0,77.5,53.0,32.1,28.004,25.2,8.707,190.458,2.328,7.917,198.375
2017-07-27,9.623,12.733,3.11,14.977,99.0,85.625,78.0,28.8,26.721,24.6,7.528,192.792,2.387,9.375,202.167
2017-07-28,10.146,13.834,3.688,27.271,99.0,87.75,72.0,31.2,27.471,25.0,12.694,190.708,2.625,9.625,200.333
2017-07-29,7.264,10.632,3.368,32.701,99.0,82.542,68.0,31.4,28.354,26.1,14.986,193.542,3.014,8.583,202.125
2017-07-30,6.118,8.042,1.924,29.132,98.0,86.167,75.0,30.0,27.458,24.8,13.764,193.042,2.583,8.792,201.833
2017-07-31,8.63,11.99,3.359,37.524,97.0,86.958,67.0,32.7,28.6,26.3,16.931,189.565,2.68,8.783,198.348
2017-08-01,9.24,15.513,6.273,26.368,96.0,77.458,55.0,32.7,28.438,25.7,13.569,193.083,2.653,8.667,201.75
2017-08-02,8.106,12.262,4.156,15.354,90.0,77.167,63.0,32.1,27.775,23.9,9.055,189.833,2.127,7.625,197.458
2017-08-03,7.549,11.757,4.208,9.479,87.0,77.167,61.0,31.5,27.438,24.6,4.833,185.583,2.028,8.875,194.458
2017-08-04,8.306,13.046,4.74,13.757,88.0,79.458,65.0,32.0,28.462,26.3,6.371,183.957,2.087,9.174,193.13
2017-08-05,6.361,9.57,3.208,13.375,90.0,81.917,69.0,32.3,29.208,26.7,5.889,183.875,2.083,8.542,192.417
2017-08-06,4.437,6.984,2.547,25.528,95.0,78.958,62.0,33.9,29.596,26.3,11.278,184.625,2.028,8.417,193.042
2017-08-07,4.847,6.766,1.919,13.082,99.0,94.958,84.0,28.3,26.392,25.3,4.306,184.913,1.798,6.913,191.826
2017-08-08,5.06,6.458,1.397,10.333,92.0,75.625,57.0,31.5,27.546,25.4,5.656,182.25,1.749,6.583,188.833
2017-08-09,8.907,13.275,4.368,19.896,86.0,73.5,58.0,32.8,28.596,25.2,9.833,185.583,2.179,7.375,192.958
2017-08-10,10.808,12.745,1.937,40.209,99.0,85.25,67.0,32.3,28.192,25.2,19.5,195.652,3.665,9.565,205.217
2017-08-11,8.201,10.09,1.889,30.146,97.0,86.75,74.0,30.9,27.817,24.2,14.361,198.25,3.625,10.125,208.375
2017-08-12,4.948,6.554,1.605,15.188,99.0,78.0,55.0,30.6,27.133,24.4,6.681,186.167,2.417,7.167,193.333
2017-08-13,3.722,4.917,1.194,10.083,90.0,73.208,57.0,30.8,26.792,22.7,4.764,184.0,1.889,6.5,190.5
2017-08-14,4.39,5.681,1.291,9.451,89.0,78.25,66.0,30.2,26.396,23.4,5.083,186.739,2.083,8.348,195.087
2017-08-15,5.034,6.328,1.294,11.836,99.0,96.917,88.0,25.4,23.796,22.6,6.112,188.292,2.444,7.792,196.083
2017-08-16,6.076,7.757,1.681,14.215,99.0,90.667,77.0,28.5,26.146,24.1,6.916,190.042,2.805,8.458,198.5
2017-08-17,7.727,10.799,3.072,19.518,97.0,87.417,75.0,30.3,27.05,24.0,8.14,193.417,2.788,8.833,202.25
2017-08-18,8.981,11.426,2.445,20.347,99.0,88.833,63.0,33.0,27.317,24.6,9.167,190.833,2.57,8.542,199.375
2017-08-19,6.501,8.903,2.402,14.688,99.0,82.0,67.0,31.2,27.242,23.1,6.028,187.708,2.417,7.625,195.333
2017-08-20,5.045,6.602,1.557,16.986,95.0,79.708,61.0,30.8,27.433,23.3,7.542,188.917,2.541,7.625,196.542
2017-08-21,9.136,11.868,2.732,35.604,94.0,76.792,61.0,33.3,29.171,25.5,18.75,189.652,2.764,7.0,196.652
2017-08-22,10.188,15.476,5.288,25.278,91.0,77.167,56.0,34.1,29.046,25.7,12.008,185.542,2.32,7.167,192.708
2017-08-23,10.729,16.881,6.152,23.889,99.0,89.75,77.0,30.2,27.533,24.8,9.704,185.458,2.464,7.917,193.375
2017-08-24,11.931,15.5,3.57,35.965,99.0,75.417,44.0,36.5,30.396,25.6,17.75,184.083,2.597,9.917,194.0
2017-08-25,10.66,13.952,3.292,37.771,94.0,80.625,60.0,34.5,29.712,27.8,16.336,182.0,2.552,7.417,189.417
2017-08-26,7.84,9.25,1.41,18.208,97.0,77.667,57.0,30.5,26.188,21.9,10.319,188.75,2.806,6.792,195.542
2017-08-27,5.34,6.305,0.965,19.743,92.0,72.958,45.0,30.5,26.112,20.5,11.944,191.625,2.847,5.875,197.5
2017-08-28,10.587,13.521,2.935,32.278,93.0,82.0,69.0,29.8,27.1,23.8,15.795,192.826,3.028,7.435,200.261
2017-08-29,12.076,16.16,4.083,46.354,95.0,77.875,55.0,35.2,29.442,25.5,26.125,190.083,2.986,8.458,198.542
2017-08-30,10.773,14.259,3.486,14.688,93.0,74.042,53.0,30.1,26.508,23.7,7.637,192.208,2.855,6.833,199.042
2017-08-31,10.93,15.988,5.057,9.74,79.0,57.708,35.0,31.1,25.638,21.7,5.903,189.211,2.1,5.316,194.526
2017-09-01,8.375,11.792,3.417,10.035,72.0,59.125,39.0,30.0,25.058,20.9,5.819,189.375,2.125,4.125,193.5
2017-09-02,7.104,9.34,2.236,13.306,84.0,65.667,50.0,28.4,24.4,21.4,8.069,189.625,2.236,3.75,193.375
2017-09-03,5.91,8.347,2.438,12.264,76.0,61.958,46.0,28.1,23.904,20.3,7.5,189.875,2.375,3.75,193.625
2017-09-04,12.697,18.098,5.401,12.035,86.0,70.667,51.0,26.1,22.404,19.2,6.933,191.174,2.445,5.565,196.739
2017-09-05,16.649,22.986,6.337,23.125,99.0,82.917,57.0,26.9,22.262,18.1,15.542,193.708,2.931,9.083,202.792
2017-09-06,12.757,16.119,3.362,16.297,99.0,96.375,88.0,24.5,22.838,20.7,9.375,192.458,2.889,7.042,199.5
2017-09-07,13.867,19.331,5.465,26.28,99.0,95.458,83.0,27.8,24.588,22.9,11.655,192.958,3.623,10.042,203.0
2017-09-08,10.588,15.298,4.71,10.806,96.0,72.042,49.0,29.4,24.817,20.4,6.583,189.0,2.417,4.333,193.333
2017-09-09,8.816,11.903,3.087,17.202,95.0,79.958,54.0,28.8,23.654,17.9,11.153,190.417,2.792,5.458,195.875
2017-09-10,9.315,11.467,2.152,17.75,96.0,80.625,61.0,29.4,25.058,21.5,10.625,191.75,2.986,5.708,197.458
2017-09-11,9.189,12.86,3.672,17.408,99.0,83.125,63.0,28.6,24.679,21.6,9.764,190.478,2.556,6.043,196.522
2017-09-12,13.108,17.547,4.439,10.208,99.0,96.292,89.0,26.0,23.146,21.3,5.462,190.167,2.639,6.833,197.0
2017-09-13,11.525,17.117,5.592,12.82,99.0,81.0,66.0,27.8,24.004,19.6,6.181,190.071,2.528,5.5,195.571
2017-09-14,12.084,17.154,5.07,13.667,92.0,69.542,51.0,28.1,23.2,19.4,5.398,191.667,2.382,16.833,208.5
2017-09-15,11.703,17.082,5.379,8.97,82.0,68.458,52.0,25.0,21.046,17.8,5.903,193.542,2.499,16.333,209.875
2017-09-16,10.692,13.333,2.642,10.708,99.0,94.375,82.0,20.5,19.533,18.5,7.431,193.292,2.861,15.333,208.625
2017-09-17,2.883,3.558,0.675,4.958,99.0,84.167,73.0,25.0,22.938,20.6,2.569,189.208,1.903,9.542,198.75
2017-09-18,5.869,7.704,1.835,9.611,88.0,74.708,57.0,27.0,23.196,19.1,4.667,187.435,2.069,8.913,196.348
2017-09-19,11.617,15.433,3.817,20.298,96.0,75.583,48.0,28.0,22.45,17.7,11.548,192.25,3.069,12.375,204.625
2017-09-20,17.709,21.375,3.665,35.139,98.0,80.875,64.0,26.7,22.467,18.8,24.218,199.682,4.175,14.864,214.545
2017-09-21,12.817,17.342,4.525,13.34,88.0,70.792,52.0,26.1,21.412,17.6,7.292,193.125,2.639,8.0,201.125
2017-09-22,17.768,26.027,8.259,16.958,99.0,88.917,77.0,22.6,19.633,16.2,11.039,196.208,3.382,13.958,210.167
2017-09-23,9.008,10.708,1.7,16.402,99.0,81.875,57.0,26.4,21.992,19.1,10.403,193.042,3.389,8.75,201.792
2017-09-24,8.0,10.367,2.367,16.292,92.0,77.208,54.0,25.0,20.896,16.8,9.75,193.583,3.264,7.958,201.542
2017-09-25,15.131,23.052,7.922,20.324,99.0,82.0,48.0,26.7,21.088,16.4,14.706,195.522,3.403,8.13,203.652
2017-09-26,14.451,19.823,5.35,25.806,98.0,81.875,53.0,26.8,22.021,17.9,19.292,194.708,3.458,10.25,204.958
2017-09-27,10.792,15.917,5.125,16.535,99.0,84.917,63.0,26.6,22.883,20.5,10.207,190.375,2.511,7.125,197.5
2017-09-28,12.058,19.3,7.242,6.549,99.0,83.25,54.0,23.5,20.958,16.2,2.722,189.542,2.334,5.708,195.25
2017-09-29,10.797,15.197,4.4,12.576,97.0,74.333,50.0,25.2,19.629,13.8,6.715,191.65,2.466,5.8,197.45
2017-09-30,9.867,13.058,3.192,13.951,88.0,70.167,41.0,25.1,19.842,15.6,9.153,193.417,2.917,4.958,198.375
2017-10-01,9.025,11.35,2.325,16.785,96.0,82.333,56.0,24.3,19.142,12.7,12.097,195.292,3.125,7.333,202.625
2017-10-02,13.674,18.224,4.55,13.853,99.0,97.167,90.0,20.6,20.096,19.8,7.944,191.696,2.792,7.435,199.13
2017-10-03,9.986,13.694,3.708,7.889,99.0,83.708,59.0,24.0,20.75,17.6,4.542,190.0,2.417,5.583,195.583
2017-10-04,8.41,12.778,4.368,7.715,74.0,59.792,42.0,20.8,17.425,13.2,3.389,190.75,2.139,3.125,193.875
2017-10-05,10.586,14.538,3.952,9.25,79.0,67.458,53.0,20.7,17.292,12.4,5.71,191.625,2.391,5.583,197.208
2017-10-06,10.806,14.021,3.215,8.764,99.0,86.458,70.0,19.0,17.071,14.8,5.417,191.0,2.403,5.708,196.708
2017-10-07,11.542,15.514,3.972,5.833,99.0,96.292,82.0,22.5,19.167,17.2,3.111,189.75,2.945,5.917,195.667
2017-10-08,6.736,9.444,2.708,8.764,99.0,87.0,60.0,25.6,20.712,16.5,5.292,190.417,3.097,6.292,196.708
2017-10-09,8.232,11.449,3.217,15.722,99.0,89.125,70.0,26.6,22.038,19.4,9.722,191.87,3.18,7.739,199.609
2017-10-10,12.881,18.575,5.694,26.951,99.0,91.545,78.0,24.6,21.227,18.5,19.278,193.583,3.444,11.583,205.167
2017-10-11,15.771,20.615,4.844,38.206,99.0,86.542,74.0,25.5,22.283,18.1,29.048,193.0,3.778,13.042,206.042
2017-10-12,12.846,16.889,4.043,16.998,98.0,85.0,78.0,21.9,20.275,18.1,10.074,192.25,3.213,9.25,201.5
2017-10-13,13.121,16.947,3.826,4.992,98.0,87.917,76.0,18.0,17.242,16.5,3.125,190.571,2.467,8.619,199.19
2017-10-14,11.285,16.264,4.979,8.861,98.0,87.917,70.0,21.1,18.475,16.8,5.167,190.208,2.722,8.625,198.833
2017-10-15,8.215,10.375,2.16,9.188,99.0,95.375,87.0,18.3,16.733,15.3,5.5,190.458,2.556,7.708,198.167
2017-10-16,11.556,14.626,3.069,4.147,99.0,98.917,97.0,16.0,15.1,14.0,2.236,189.696,2.35,4.957,194.652
2017-10-17,15.993,21.57,5.577,8.211,99.0,93.333,83.0,17.1,14.846,12.9,4.711,190.917,3.041,4.875,195.792
2017-10-18,13.896,20.574,6.678,13.111,99.0,79.667,53.0,18.6,15.317,12.7,8.556,192.125,2.612,4.833,196.958
2017-10-19,10.951,14.196,3.244,6.648,99.0,93.792,86.0,16.0,14.379,12.3,4.819,190.583,2.567,3.167,193.75
2017-10-20,13.16,17.641,4.481,4.514,99.0,92.458,84.0,18.6,16.496,14.6,2.958,191.143,2.637,5.905,197.048
2017-10-21,12.521,15.903,3.382,6.389,99.0,95.875,88.0,17.3,16.762,15.9,3.722,191.833,2.833,5.25,197.083
2017-10-22,4.472,5.548,1.076,2.958,99.0,92.5,82.0,18.3,17.608,16.8,1.097,189.583,1.986,1.292,190.875
2017-10-23,5.681,7.855,2.174,8.007,84.0,71.125,60.0,17.2,14.929,13.0,4.236,190.217,2.056,3.435,193.652
2017-10-24,14.77,24.536,9.766,14.75,99.0,80.708,63.0,15.2,13.096,11.8,9.194,193.458,2.903,7.583,201.042
2017-10-25,15.66,24.846,9.186,7.574,99.0,82.125,56.0,18.6,14.942,11.8,5.752,191.792,2.742,5.292,197.083
2017-10-26,15.22,22.94,7.721,17.896,99.0,85.458,68.0,18.3,14.154,10.0,13.472,193.333,3.042,6.524,199.857
2017-10-27,14.79,21.552,6.762,21.716,99.0,84.875,57.0,20.7,15.221,11.0,16.367,193.0,3.256,11.042,204.042
2017-10-28,11.34,13.743,2.403,15.938,99.0,93.333,79.0,16.7,15.612,14.7,12.472,190.375,3.084,7.417,197.792
2017-10-29,4.757,5.542,0.785,4.438,99.0,91.917,73.0,19.3,17.038,15.4,3.333,186.125,2.084,3.958,190.083
2017-10-30,6.186,7.943,1.756,18.41,82.0,63.542,44.0,16.9,12.942,8.9,12.653,192.478,2.431,5.043,197.522
2017-10-31,13.012,19.113,6.101,15.343,86.0,65.167,45.0,17.0,11.85,7.7,12.959,193.667,2.764,6.833,200.5
2017-11-01,20.145,30.028,9.883,12.66,97.0,80.292,46.0,19.5,11.0,5.6,9.385,195.167,3.013,13.125,208.292
2017-11-02,21.558,33.498,11.941,23.201,98.0,84.958,61.0,18.8,12.221,7.1,17.054,197.333,3.976,15.0,212.333
2017-11-03,16.625,21.285,4.66,27.535,99.0,86.583,68.0,19.0,13.929,8.6,20.667,194.708,3.945,12.5,207.208
2017-11-04,10.062,12.639,2.576,18.465,98.0,81.542,53.0,19.2,13.854,11.1,13.25,196.333,3.722,12.042,208.375
2017-11-05,7.653,9.556,1.903,27.035,92.0,70.833,48.0,16.1,11.467,7.8,22.292,194.25,3.153,6.333,200.583
2017-11-06,18.745,28.064,9.32,22.685,97.0,84.042,55.0,19.5,11.529,5.8,18.083,195.174,3.625,10.957,206.13
2017-11-07,21.735,33.956,12.22,28.464,99.0,90.125,74.0,18.1,13.808,9.3,22.522,198.042,4.272,18.0,216.042
2017-11-08,24.338,35.764,11.426,29.333,99.0,96.083,87.0,16.5,15.529,14.2,20.792,197.083,4.126,19.375,216.458
2017-11-09,11.944,17.93,5.986,22.299,81.0,60.083,49.0,16.8,14.033,8.2,13.931,192.958,2.986,5.833,198.792
2017-11-10,17.368,25.771,8.403,13.229,95.0,74.25,39.0,19.1,11.329,5.4,8.195,194.042,3.0,10.917,204.958
2017-11-11,9.618,12.798,3.181,14.819,99.0,77.333,55.0,15.8,12.133,9.6,8.083,193.125,2.792,7.417,200.542
2017-11-12,7.07,9.785,2.716,8.062,92.0,70.083,51.0,14.3,10.192,6.0,3.681,192.167,2.569,4.75,196.917
2017-11-13,16.542,25.52,8.978,10.674,99.0,80.208,44.0,17.9,10.179,4.1,6.921,193.435,3.056,7.913,201.348
2017-11-14,22.965,39.722,16.758,15.306,99.0,97.25,91.0,12.4,11.008,8.8,10.153,198.0,3.95,18.583,216.583
2017-11-15,15.292,19.534,4.242,19.807,97.0,71.542,42.0,17.1,11.475,8.3,11.527,196.333,3.424,10.625,206.958
2017-11-16,8.958,11.34,2.382,10.25,65.0,58.583,49.0,11.7,9.188,7.2,5.861,193.5,2.264,4.417,197.917
2017-11-17,16.191,23.34,7.149,12.587,86.0,72.083,52.0,12.4,8.417,4.0,8.25,195.042,2.999,7.458,202.5
2017-11-18,15.271,19.785,4.514,10.472,99.0,91.875,77.0,10.4,8.821,6.5,7.68,195.0,3.431,8.458,203.458
2017-11-19,3.785,4.305,0.521,3.84,94.0,75.5,54.0,10.1,6.517,4.9,1.32,193.458,2.125,3.042,196.5
2017-11-20,11.929,15.386,3.457,6.507,85.0,73.958,56.0,9.3,6.525,4.4,3.075,194.435,2.708,6.957,201.391
2017-11-21,11.742,17.313,5.57,5.359,98.0,80.083,59.0,10.4,5.833,2.3,2.668,192.909,2.566,4.818,197.727
2017-11-22,22.128,40.599,18.471,12.405,99.0,87.333,71.0,11.5,6.967,1.1,8.465,196.542,3.87,12.625,209.167
2017-11-23,10.278,13.208,2.931,11.826,99.0,77.0,51.0,12.8,8.954,5.0,7.583,194.0,2.764,7.083,201.083
2017-11-24,9.736,12.549,2.812,8.236,74.0,59.083,43.0,11.2,6.867,4.1,4.083,194.0,2.459,4.75,198.75
2017-11-25,12.604,16.75,4.146,10.702,88.0,70.125,43.0,12.6,7.171,3.6,6.5,194.167,3.125,6.0,200.167
2017-11-26,15.75,21.576,5.826,18.097,97.0,86.667,68.0,10.8,7.125,2.1,12.75,197.208,4.347,10.083,207.292
2017-11-27,17.087,29.993,12.906,16.618,98.0,80.5,52.0,13.5,9.479,5.7,10.695,197.13,4.056,7.261,204.391
2017-11-28,23.549,42.84,19.292,21.618,98.0,87.625,68.0,13.4,8.329,3.6,15.167,199.583,4.292,12.583,212.167
2017-11-29,24.356,51.992,27.636,35.048,99.0,97.542,95.0,11.1,9.8,7.5,22.852,202.292,5.037,22.167,224.458
2017-11-30,15.202,24.621,9.418,20.465,99.0,86.0,67.0,13.1,11.104,8.8,13.004,196.182,3.663,8.636,204.818
2017-12-01,7.972,10.215,2.243,6.271,81.0,70.917,61.0,11.0,7.933,6.0,2.722,192.667,2.167,2.875,195.542
2017-12-02,11.611,16.075,4.49,7.792,91.0,72.25,54.0,11.6,7.021,4.2,3.93,195.167,3.0,3.917,199.083
2017-12-03,12.646,18.583,5.938,12.43,95.0,81.625,54.0,12.1,6.646,3.3,8.931,197.417,3.625,6.583,204.0
2017-12-04,21.357,34.491,13.134,16.891,98.0,87.0,63.0,9.8,6.108,2.0,12.375,200.391,4.056,18.217,218.609
2017-12-05,10.704,13.987,3.283,10.558,91.0,61.167,43.0,9.5,5.979,2.3,6.571,195.958,2.625,9.417,205.375
2017-12-06,10.283,15.192,4.908,5.967,77.0,60.333,43.0,9.8,4.833,1.6,3.597,194.958,2.431,5.417,200.375
2017-12-07,24.522,34.384,9.861,14.256,84.0,70.708,45.0,11.1,5.408,0.8,9.672,200.095,3.796,14.429,214.524
2017-12-08,19.746,31.229,11.483,13.558,89.0,75.583,59.0,8.2,5.429,3.9,9.979,200.458,3.57,14.958,215.417
2017-12-09,14.201,20.222,6.021,7.347,86.0,72.458,56.0,8.0,4.354,1.1,3.278,197.0,3.194,10.292,207.292
2017-12-10,12.84,17.243,4.403,13.889,94.0,75.958,49.0,12.0,5.979,0.1,9.472,197.583,3.542,11.5,209.083
2017-12-11,10.541,14.365,3.824,12.678,99.0,67.167,43.0,10.5,6.6,2.0,8.472,195.652,2.944,8.0,203.652
2017-12-12,7.221,9.301,2.08,5.767,60.0,49.917,41.0,6.0,2.529,0.3,3.722,195.958,2.222,6.125,202.083
2017-12-13,8.82,11.219,2.4,5.149,96.0,70.667,50.0,5.9,2.388,0.5,2.633,195.5,2.371,6.375,201.875
2017-12-14,14.139,19.624,5.485,4.47,98.0,94.333,87.0,3.8,2.175,0.3,2.375,195.375,2.764,7.458,202.833
2017-12-15,15.195,22.948,7.753,7.371,95.0,81.5,60.0,8.6,4.404,1.9,4.079,195.318,2.859,8.364,203.682
2017-12-16,19.93,31.681,11.75,17.896,95.0,75.292,58.0,9.6,5.992,2.4,12.833,200.333,4.139,15.417,215.75
2017-12-17,4.667,5.722,1.056,5.361,71.0,62.792,58.0,4.8,2.925,1.1,2.805,193.833,2.625,4.375,198.208
2017-12-18,14.623,18.471,3.848,10.069,74.0,61.958,41.0,8.6,3.962,0.4,6.443,195.478,2.861,6.87,202.348
2017-12-19,15.042,20.868,5.826,11.618,77.0,68.125,47.0,10.1,5.154,3.2,7.236,196.792,3.222,7.958,204.75
2017-12-20,20.65,29.971,9.321,13.924,90.0,73.667,51.0,9.6,3.7,0.0,9.26,197.958,3.484,10.5,208.458
2017-12-21,19.414,29.011,9.597,11.667,90.0,80.417,69.0,8.1,3.392,0.1,8.575,196.417,3.593,8.417,204.833
2017-12-22,26.613,38.24,11.627,19.84,95.0,80.208,49.0,10.5,3.479,-1.0,14.514,199.583,4.222,13.583,213.167
2017-12-23,24.361,30.93,6.57,26.694,93.0,84.5,61.0,8.7,4.554,0.9,20.236,200.167,4.556,14.583,214.75
2017-12-24,17.201,22.903,5.702,28.014,99.0,90.542,69.0,9.8,6.196,1.1,20.806,199.0,4.597,12.167,211.167
2017-12-25,6.734,7.853,1.119,6.202,99.0,74.958,64.0,11.3,7.425,4.5,3.068,194.174,3.254,5.522,199.696
2017-12-26,9.812,12.111,2.298,9.183,90.0,72.583,55.0,6.5,4.362,2.3,5.375,193.667,2.917,5.167,198.833
2017-12-27,6.373,7.757,1.384,4.771,91.0,76.208,63.0,3.8,2.596,1.5,1.208,192.917,2.171,3.708,196.625
2017-12-28,7.82,9.201,1.382,5.25,89.0,78.167,62.0,6.7,3.446,1.4,1.569,192.875,2.236,4.167,197.042
2017-12-29,10.16,12.278,2.118,8.806,90.0,78.0,68.0,6.1,4.575,2.8,3.792,194.542,2.792,6.167,200.708
2017-12-30,5.528,6.493,0.965,9.767,90.0,69.25,49.0,8.1,5.096,1.5,4.694,193.75,2.792,3.958,197.708
2017-12-31,10.993,13.354,2.361,10.983,93.0,84.542,66.0,6.6,3.929,1.3,5.792,197.25,3.75,8.25,205.5
2018-01-01,6.389,7.229,0.84,9.236,81.0,65.708,45.0,9.3,5.229,1.3,5.667,198.292,2.389,3.542,201.833
2018-01-02,3.806,4.167,0.361,5.785,79.0,68.375,58.0,6.9,4.529,2.7,3.083,195.375,2.458,1.542,196.917
2018-01-03,5.868,6.757,0.889,5.396,88.0,78.0,69.0,5.7,3.875,2.6,2.736,195.958,2.625,2.333,198.292
2018-01-04,8.715,10.257,1.542,6.66,89.0,74.917,50.0,9.5,4.817,1.5,3.57,196.083,2.75,3.167,199.25
2018-01-05,12.521,15.104,2.583,15.194,89.0,76.0,59.0,10.2,6.475,4.5,9.972,201.0,3.764,6.583,207.583
2018-01-06,5.945,6.847,0.903,7.43,87.0,81.875,71.0,5.0,3.9,3.0,3.486,195.958,2.68,1.917,197.875
2018-01-07,14.667,17.319,2.652,11.229,78.0,66.542,51.0,7.9,5.079,3.2,6.889,197.091,2.739,7.727,204.818
