date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2011-07-13,193.458,87.0,67.375,52.0,5.0,11.974,22.776,10.802,10.833,0.0,3.005,32.4,27.879,22.1,198.458,2.292
2011-07-14,188.739,82.0,64.583,44.0,3.783,12.256,22.609,10.353,12.125,0.0,3.017,31.9,28.554,24.7,192.522,2.043
2011-07-15,193.0,82.0,63.125,40.0,10.083,16.746,27.55,10.805,17.625,0.0,3.94,34.3,28.712,24.1,203.083,2.958
2011-07-16,202.667,78.0,61.167,43.0,4.958,16.589,23.052,6.464,22.458,0.0,4.367,35.4,29.696,25.8,207.625,3.25
2011-07-17,191.917,78.0,59.417,42.0,3.125,9.703,11.646,1.943,17.25,0.0,2.45,35.4,30.217,25.2,195.042,2.75
2011-07-18,182.875,87.0,76.25,65.0,1.875,4.641,6.521,1.88,9.333,15.0,0.158,29.5,27.738,25.2,184.75,1.208
2011-07-19,174.875,89.0,81.625,71.0,0.5,3.234,4.271,1.036,4.167,43.0,0.0,28.5,25.396,23.0,175.375,1.0
2011-07-20,173.083,72.0,63.958,53.0,0.667,3.182,4.245,1.063,6.467,0.0,0.025,33.6,29.129,26.2,173.75,1.208
2011-07-21,182.478,75.0,66.75,54.0,3.217,13.625,21.103,7.478,,0.0,1.791,30.3,27.088,24.1,185.696,2.913
2011-07-22,186.0,81.0,72.167,60.0,1.667,11.76,16.836,5.076,,0.0,2.328,28.7,25.158,22.4,187.667,2.208
2011-07-23,187.583,78.0,64.458,42.0,0.792,10.552,13.438,2.886,,0.0,2.984,32.2,26.492,22.1,188.375,3.375
2011-07-24,189.458,77.0,64.167,45.0,1.25,9.719,11.078,1.359,,0.0,3.192,31.7,26.458,21.9,190.708,2.917
2011-07-25,183.261,80.0,68.833,58.0,0.739,10.714,16.306,5.592,16.833,0.0,2.149,31.0,27.525,24.8,184.0,2.417
2011-07-26,192.625,83.0,69.625,56.0,3.375,13.932,19.75,5.818,15.818,0.0,2.692,31.2,27.279,23.2,196.0,2.375
2011-07-27,181.125,77.0,70.125,53.0,2.5,11.323,21.396,10.073,13.083,0.0,3.325,31.6,28.388,25.9,183.625,2.208
2011-07-28,187.522,80.0,68.458,51.0,8.087,12.924,25.766,12.842,20.125,0.0,3.817,32.9,28.188,24.2,195.609,3.261
2011-07-29,187.208,84.0,67.0,48.0,5.208,16.892,24.966,8.074,24.826,0.0,3.294,33.1,28.729,24.2,192.417,4.292
2011-07-30,184.042,78.0,68.583,52.0,3.25,12.01,17.636,5.625,18.75,0.0,2.05,31.0,27.871,24.9,187.292,3.083
2011-07-31,187.292,78.0,61.917,43.0,1.0,9.97,12.06,2.09,23.042,0.0,2.052,32.9,27.988,24.0,188.292,3.417
2011-08-01,189.667,80.0,63.25,45.0,1.333,12.615,16.229,3.615,23.5,0.0,1.962,33.7,28.658,24.1,191.0,3.0
2011-08-02,184.792,73.0,58.792,42.0,1.292,13.594,18.208,4.615,21.833,0.0,2.575,35.1,29.538,25.3,186.083,2.542
2011-08-03,181.583,78.0,56.875,35.0,2.333,11.781,17.901,6.12,14.083,0.0,2.5,34.7,29.792,24.5,183.917,2.417
2011-08-04,184.261,70.0,55.167,41.0,4.348,15.071,19.962,4.892,17.25,2.0,3.153,36.0,30.183,26.3,188.609,2.391
2011-08-05,178.958,81.0,67.208,58.0,2.5,9.651,14.77,5.119,10.125,0.0,1.688,31.5,28.162,25.9,181.458,1.875
2011-08-06,177.708,81.0,65.375,50.0,2.583,9.552,17.563,8.01,12.125,0.0,2.292,33.8,29.604,25.6,180.292,2.292
2011-08-07,181.458,80.0,60.625,36.0,1.917,9.526,15.938,6.412,11.833,0.0,2.892,36.4,30.65,26.0,183.375,2.042
2011-08-08,179.417,78.0,61.167,40.0,1.542,11.583,20.724,9.141,14.0,0.0,2.608,34.9,30.108,26.1,180.958,2.375
2011-08-09,191.292,78.0,60.875,43.0,5.667,18.391,30.505,12.114,28.75,0.0,3.675,35.9,30.858,25.6,196.958,4.417
2011-08-10,186.167,76.0,61.792,44.0,6.25,18.233,25.841,7.608,40.708,0.0,3.988,35.0,30.708,26.6,192.417,3.652
2011-08-11,182.826,75.0,60.625,44.0,4.609,16.726,24.627,7.901,25.917,0.0,3.415,34.7,30.962,26.9,187.435,3.696
2011-08-12,184.042,79.0,64.917,45.0,3.708,10.188,13.658,3.47,21.917,0.0,1.828,34.5,30.0,26.3,187.75,3.208
2011-08-13,184.917,80.0,60.333,34.0,2.75,9.114,11.625,2.51,22.625,0.0,2.667,36.8,30.954,26.3,187.667,3.125
2011-08-14,184.0,76.0,64.083,48.0,2.208,8.208,10.932,2.724,27.833,0.0,2.611,34.7,30.379,27.2,186.208,2.375
2011-08-15,182.167,83.0,65.333,50.0,2.333,10.964,15.786,4.823,21.875,1.0,2.99,32.5,29.242,25.2,184.5,4.083
2011-08-16,181.458,75.0,62.792,47.0,2.125,12.646,19.339,6.693,22.917,0.0,4.906,33.9,30.012,27.0,183.583,4.083
2011-08-17,179.708,79.0,63.125,47.0,1.542,14.776,24.005,9.229,26.0,0.0,4.292,35.1,31.125,28.0,181.25,3.333
2011-08-18,185.348,77.0,61.875,42.0,2.522,15.625,25.217,9.592,28.458,0.0,4.652,36.4,31.033,28.0,187.87,3.391
2011-08-19,190.875,78.0,63.833,49.0,1.708,8.614,11.769,3.155,13.292,0.0,1.156,32.4,28.162,24.5,192.583,2.375
2011-08-20,190.833,84.0,75.667,58.0,1.25,6.537,9.5,2.964,8.792,3.0,0.24,28.0,23.904,21.0,192.083,1.792
2011-08-21,193.833,88.0,85.542,83.0,1.792,5.984,8.484,2.5,8.667,14.0,0.156,25.8,23.238,21.6,195.625,2.0
2011-08-22,193.792,86.0,70.042,47.0,1.667,12.688,18.547,5.859,9.708,3.0,1.24,30.3,25.921,21.4,195.458,3.375
2011-08-23,192.217,87.0,80.292,69.0,3.739,13.244,19.763,6.519,18.583,19.0,1.546,30.2,25.833,23.2,195.957,2.25
2011-08-24,185.458,87.0,68.542,51.0,2.125,11.451,21.317,9.866,14.875,0.0,1.955,33.6,28.517,23.9,187.583,2.25
2011-08-25,190.682,81.0,72.875,63.0,3.455,10.063,24.683,14.62,10.348,0.0,2.804,30.5,27.721,25.8,194.136,2.13
2011-08-26,184.083,81.0,67.083,51.0,2.792,11.01,20.109,9.098,12.208,0.0,2.075,34.7,28.833,26.0,186.875,2.083
2011-08-27,182.042,85.0,70.208,47.0,1.083,8.033,9.881,1.848,13.458,14.0,1.227,33.6,28.288,24.6,183.125,2.348
2011-08-28,189.292,85.0,66.917,47.0,2.042,7.387,9.994,2.607,20.083,0.0,1.375,34.7,28.821,23.4,191.333,2.208
2011-08-29,186.292,80.0,62.083,47.0,2.25,11.697,16.625,4.929,27.375,0.0,2.633,34.3,29.508,24.2,188.542,2.583
2011-08-30,186.792,79.0,60.25,44.0,3.458,10.988,15.321,4.333,24.333,0.0,1.858,34.3,29.621,24.9,190.25,3.167
2011-08-31,179.25,77.0,56.125,43.0,1.875,6.328,9.167,2.839,13.417,0.0,0.666,34.9,30.208,26.0,181.125,1.167
2011-09-01,176.957,86.0,78.042,71.0,1.957,5.919,9.081,3.161,11.75,20.0,0.043,29.6,27.371,25.8,178.913,1.0
2011-09-02,178.792,86.0,75.333,56.0,1.75,3.151,3.875,0.724,12.083,23.0,0.159,30.5,26.575,24.1,180.542,1.0
2011-09-03,179.708,91.0,87.542,83.0,1.667,3.125,3.381,0.256,8.875,147.0,0.191,26.6,24.475,22.1,181.375,1.0
2011-09-04,182.333,92.0,86.0,72.0,2.792,10.494,14.303,3.809,8.75,98.0,1.569,28.9,24.975,21.9,185.125,2.75
2011-09-05,187.083,88.0,74.458,55.0,5.208,10.399,15.53,5.131,7.792,4.0,1.063,29.4,24.917,21.9,192.292,2.375
2011-09-06,196.792,86.0,62.292,46.0,4.125,14.51,19.417,4.906,9.958,0.0,1.784,28.3,23.662,18.1,200.917,2.542
2011-09-07,201.375,84.0,57.083,30.0,6.792,19.75,25.268,5.518,16.375,0.0,2.631,31.6,23.833,16.5,208.167,3.708
2011-09-08,198.565,78.0,61.292,45.0,6.217,18.366,22.248,3.882,24.542,0.0,2.661,29.4,24.588,18.2,204.783,3.391
2011-09-09,192.292,86.0,71.125,56.0,2.083,15.147,21.713,6.566,24.0,0.0,2.138,31.9,27.342,22.3,194.375,2.542
2011-09-10,188.417,83.0,65.625,47.0,1.958,11.323,19.245,7.922,16.542,0.0,2.492,34.7,29.0,24.2,190.375,2.5
2011-09-11,185.25,81.0,65.083,47.0,0.208,8.287,13.333,5.047,13.292,0.0,2.369,33.3,28.738,25.3,185.458,2.583
2011-09-12,187.167,78.0,60.292,37.0,0.542,12.67,19.252,6.581,12.542,0.0,2.48,33.3,28.55,24.4,187.708,2.292
2011-09-13,187.375,80.0,63.25,44.0,0.792,15.948,24.946,8.998,14.458,0.0,2.28,33.1,28.404,23.7,188.167,2.667
2011-09-14,189.0,82.0,63.667,45.0,1.833,17.134,24.058,6.924,21.167,0.0,2.687,34.3,28.55,24.2,190.833,3.167
2011-09-15,187.826,79.0,61.625,37.0,1.304,16.255,23.463,7.208,19.583,0.0,2.164,34.5,28.879,23.6,189.13,3.348
2011-09-16,183.917,88.0,72.0,50.0,2.458,10.339,15.012,4.673,10.292,23.0,0.301,32.3,27.083,24.2,186.375,1.458
2011-09-17,177.542,90.0,84.792,69.0,1.792,9.099,17.807,8.708,9.5,54.0,1.417,29.3,26.092,24.5,179.333,2.25
2011-09-18,187.75,87.0,72.167,57.0,2.25,7.604,15.266,7.662,10.375,0.0,1.979,31.3,27.221,23.2,190.0,2.583
2011-09-19,188.583,88.0,74.75,55.0,0.333,4.635,9.156,4.521,8.417,11.0,0.636,29.1,24.662,18.9,188.917,1.75
2011-09-20,183.167,91.0,89.458,87.0,0.042,3.776,4.323,0.547,1.917,153.0,0.158,21.2,19.992,18.8,183.208,1.042
2011-09-21,180.5,91.0,74.042,56.0,0.208,4.578,6.12,1.542,1.458,46.0,0.308,26.8,22.871,19.2,180.708,1.5
2011-09-22,185.043,77.0,60.833,44.0,0.087,8.055,12.228,4.174,6.833,1.0,0.6,24.0,20.9,15.8,185.13,2.043
2011-09-23,195.25,83.0,62.625,36.0,8.167,9.998,12.57,2.572,8.792,0.0,0.409,25.9,18.662,13.9,203.417,1.875
2011-09-24,195.292,85.0,60.458,35.0,6.292,5.833,6.865,1.031,7.917,0.0,0.186,25.6,18.817,12.4,201.583,1.5
2011-09-25,195.583,77.0,61.458,41.0,6.792,8.176,9.582,1.406,13.042,0.0,1.315,28.5,21.196,15.0,202.375,2.917
2011-09-26,193.435,80.0,68.208,56.0,8.435,9.786,11.312,1.526,15.087,0.0,0.725,25.4,21.146,18.3,201.87,2.083
2011-09-27,191.917,84.0,61.583,32.0,6.167,7.995,9.776,1.781,15.417,0.0,0.608,27.6,21.892,16.5,198.083,1.708
2011-09-28,194.696,83.0,61.583,36.0,8.217,16.0,21.536,5.536,17.458,0.0,2.258,28.0,22.283,16.3,202.913,3.542
2011-09-29,191.087,81.0,67.542,50.0,6.957,18.424,24.549,6.125,20.542,0.0,3.365,27.6,22.775,17.0,198.043,2.783
2011-09-30,185.833,85.0,72.833,64.0,1.833,14.904,20.798,5.895,17.667,2.0,1.688,25.6,23.542,21.1,187.667,3.208
2011-10-01,188.292,78.0,55.458,33.0,0.708,4.167,4.446,0.28,8.833,0.0,0.2,23.7,19.846,15.1,189.0,1.875
2011-10-02,191.875,75.0,58.25,34.0,0.708,5.28,6.244,0.964,6.792,0.0,0.442,23.4,17.704,13.3,192.583,2.208
2011-10-03,189.792,64.0,54.25,46.0,0.75,6.196,7.021,0.825,4.042,0.0,0.358,21.1,16.888,12.9,190.542,1.708
2011-10-04,193.792,78.0,54.75,28.0,7.625,18.719,23.29,4.571,12.208,0.0,1.43,25.4,16.846,11.0,201.417,2.958
2011-10-05,189.958,90.0,82.667,71.0,5.583,13.042,15.607,2.566,12.625,26.0,0.4,18.6,15.896,12.3,195.542,2.25
2011-10-06,186.0,91.0,68.333,48.0,2.435,13.472,21.373,7.901,8.375,2.0,1.609,25.2,19.888,15.6,188.435,3.435
2011-10-07,191.458,76.0,54.667,31.0,4.167,11.869,15.241,3.371,26.667,0.0,0.996,25.4,19.2,14.6,195.625,2.958
2011-10-08,193.0,83.0,60.625,35.0,3.125,13.494,16.506,3.012,32.458,0.0,1.2,26.0,18.008,12.7,196.125,4.458
2011-10-09,194.542,83.0,61.167,35.0,3.542,10.423,12.208,1.786,42.5,0.0,2.733,25.6,18.833,12.5,198.083,4.208
2011-10-10,194.333,81.0,67.375,49.0,4.417,13.929,16.399,2.47,55.292,0.0,3.133,26.0,20.267,15.4,198.75,5.125
2011-10-11,193.708,85.0,74.333,59.0,8.208,20.309,25.939,5.63,59.0,0.0,2.033,23.8,19.379,15.6,201.917,5.125
2011-10-12,192.417,92.0,68.458,43.0,6.417,18.582,24.268,5.686,49.458,0.0,1.558,26.6,19.833,14.2,198.833,4.542
2011-10-13,192.609,84.0,73.75,64.0,7.957,22.613,26.406,3.792,52.458,0.0,1.322,22.6,18.75,16.1,200.565,4.0
2011-10-14,189.625,92.0,85.375,74.0,6.625,17.535,22.0,4.465,37.625,81.0,0.638,23.0,19.55,16.4,196.25,3.333
2011-10-15,183.75,89.0,80.0,70.0,2.5,16.588,25.047,8.458,9.0,10.0,2.417,26.1,22.279,19.3,186.25,4.042
2011-10-16,189.917,90.0,57.917,36.0,1.667,12.708,15.323,2.615,21.0,1.0,2.95,24.4,20.25,15.5,191.583,4.375
2011-10-17,193.167,81.0,62.5,42.0,2.625,18.022,25.136,7.114,26.167,0.0,1.758,23.3,18.45,13.3,195.792,3.792
2011-10-18,191.375,82.0,61.917,34.0,2.042,9.31,13.173,3.863,12.0,0.0,0.4,23.7,17.183,12.2,193.417,2.0
2011-10-19,190.208,75.0,61.208,41.0,0.5,6.347,8.195,1.849,10.167,0.0,0.613,24.5,17.467,11.6,190.708,2.0
2011-10-20,191.087,78.0,63.208,44.0,4.304,19.938,25.54,5.602,19.917,0.0,2.957,26.5,19.825,13.6,195.391,3.609
2011-10-21,187.125,87.0,66.292,45.0,5.833,11.803,14.933,3.13,14.125,3.0,1.225,27.0,21.088,16.3,192.958,2.208
2011-10-22,182.458,91.0,85.208,71.0,4.0,11.964,17.149,5.184,5.5,54.0,1.542,26.8,21.067,18.4,186.458,2.75
2011-10-23,185.917,91.0,79.583,63.0,4.583,8.673,11.863,3.19,6.042,1.0,0.7,22.4,19.667,16.6,190.5,2.542
2011-10-24,188.238,88.0,72.167,52.0,6.524,16.557,25.696,9.139,7.583,0.0,1.217,24.8,19.429,14.9,194.762,3.5
2011-10-25,191.25,84.0,68.125,48.0,7.792,13.186,25.91,12.724,13.292,0.0,1.017,21.2,17.767,12.4,199.042,3.833
2011-10-26,191.292,73.0,54.708,32.0,3.792,10.833,15.025,4.192,7.417,0.0,0.375,19.8,14.154,10.3,195.083,2.333
2011-10-27,195.435,83.0,62.708,36.0,6.13,11.506,18.091,6.585,13.217,0.0,0.617,21.8,13.7,6.6,201.565,2.304
2011-10-28,189.708,81.0,62.583,35.0,6.125,17.037,20.523,3.486,21.042,0.0,1.397,26.1,16.996,10.0,195.833,2.917
2011-10-29,188.833,81.0,63.833,43.0,4.833,14.236,16.07,1.833,28.333,0.0,1.009,24.0,18.25,13.3,193.667,3.375
2011-10-30,188.208,90.0,83.125,72.0,3.125,8.167,8.736,0.57,25.25,23.0,0.092,18.8,16.621,14.8,191.333,2.625
2011-10-31,187.292,92.0,72.708,45.0,1.875,8.361,9.757,1.396,8.5,1.0,0.033,23.6,17.442,14.3,189.167,1.857
2011-11-01,191.875,86.0,68.792,46.0,10.792,23.929,31.947,8.018,16.542,0.0,1.949,24.7,18.033,11.5,202.667,3.708
2011-11-02,190.333,77.0,62.875,43.0,7.667,21.726,26.605,4.879,18.417,0.0,1.56,23.7,18.708,14.7,198.0,3.0
2011-11-03,190.696,86.0,72.917,56.0,19.913,21.932,26.665,4.733,31.583,0.0,1.861,23.0,18.962,15.6,210.609,4.261
2011-11-04,189.333,88.0,71.917,43.0,10.792,19.757,26.151,6.394,28.583,0.0,1.164,27.0,19.717,15.3,200.125,4.25
2011-11-05,190.375,89.0,86.208,81.0,12.042,19.786,23.411,3.625,29.083,17.0,0.65,20.0,18.362,15.9,202.417,3.708
2011-11-06,185.75,91.0,85.708,76.0,8.042,14.101,18.518,4.417,14.125,1.0,1.15,22.6,20.429,17.9,193.792,4.25
2011-11-07,184.708,87.0,69.667,52.0,2.333,6.47,7.643,1.173,4.833,0.0,0.05,20.6,17.475,14.0,187.042,2.083
2011-11-08,188.542,85.0,61.958,32.0,6.083,11.047,17.052,6.005,9.833,0.0,0.158,20.3,14.633,10.6,194.625,2.125
2011-11-09,188.125,81.0,61.833,43.0,5.542,11.839,19.036,7.198,10.042,0.0,0.208,18.7,13.571,9.2,193.667,2.0
2011-11-10,190.739,81.0,65.833,53.0,5.348,12.37,18.04,5.67,9.583,0.0,0.383,17.3,13.475,9.6,196.087,2.043
2011-11-11,187.292,91.0,85.667,65.0,8.083,12.038,17.564,5.527,7.375,11.0,0.008,17.5,14.562,12.3,195.375,2.958
2011-11-12,188.958,92.0,78.625,51.0,8.5,16.62,22.219,5.599,18.875,0.0,1.525,21.4,15.3,11.3,197.458,4.583
2011-11-13,191.0,89.0,74.583,54.0,7.542,11.892,15.992,4.1,26.083,0.0,1.625,22.1,16.171,12.1,198.542,4.667
2011-11-14,193.667,87.0,70.5,48.0,8.619,17.57,24.084,6.562,44.417,0.0,1.906,21.1,14.729,10.2,202.286,4.708
2011-11-15,189.125,71.0,51.833,28.0,6.25,14.875,21.922,7.047,15.542,0.0,1.167,19.2,13.7,10.1,195.375,3.458
2011-11-16,191.708,84.0,63.042,36.0,7.625,16.432,23.865,7.432,18.721,0.0,0.425,17.9,11.492,7.1,199.333,3.125
2011-11-17,193.826,84.0,61.625,37.0,7.652,12.582,18.538,5.957,27.104,0.0,1.887,19.2,12.475,6.3,201.478,3.174
2011-11-18,192.125,86.0,67.875,59.0,8.875,24.146,29.81,5.664,28.583,1.0,1.744,20.1,14.829,9.9,201.0,3.833
2011-11-19,184.958,93.0,89.583,87.0,5.875,19.286,24.13,4.844,13.312,50.0,0.783,20.4,18.275,16.2,190.833,4.125
2011-11-20,186.292,89.0,58.042,38.0,0.792,7.651,9.952,2.241,11.896,3.0,0.375,18.6,15.188,7.9,187.083,3.792
2011-11-21,188.542,62.0,46.833,32.0,0.708,13.812,22.146,8.333,5.25,0.0,0.325,14.8,9.333,5.8,189.25,3.0
2011-11-22,192.583,84.0,61.667,34.0,7.792,21.391,35.667,14.276,11.417,0.0,0.65,14.7,8.721,2.2,200.375,3.917
2011-11-23,190.333,81.0,67.792,47.0,6.458,19.557,28.177,8.62,20.583,2.0,3.025,16.5,11.842,5.9,196.792,4.0
2011-11-24,189.304,52.0,41.917,29.0,0.087,11.152,20.511,9.359,9.75,0.0,1.008,13.4,9.679,6.8,189.391,2.913
2011-11-25,190.75,79.0,54.958,34.0,1.917,15.62,25.172,9.553,6.958,0.0,0.39,14.0,7.838,3.0,192.667,2.958
2011-11-26,193.625,87.0,66.958,37.0,7.25,17.274,24.566,7.292,12.042,0.0,0.892,16.1,8.071,2.5,200.875,4.208
2011-11-27,197.292,84.0,73.917,54.0,11.75,21.143,28.22,7.077,35.938,0.0,2.442,16.4,9.567,3.7,209.042,5.25
2011-11-28,196.75,87.0,82.458,71.0,17.917,22.504,42.776,20.272,51.437,0.0,1.375,16.4,11.638,7.7,214.667,6.417
2011-11-29,193.458,90.0,80.625,60.0,25.25,24.891,53.991,29.1,37.632,0.0,1.7,18.0,13.458,8.5,218.708,6.25
2011-11-30,189.542,90.0,75.833,58.0,7.875,10.243,24.832,14.589,22.124,0.0,0.667,19.7,14.329,9.6,197.417,3.083
2011-12-01,187.043,68.0,63.958,55.0,0.043,3.056,3.379,0.323,2.646,0.0,0.13,13.0,10.971,9.1,187.087,1.783
2011-12-02,189.25,76.0,65.0,60.0,1.583,5.968,10.582,4.614,5.73,0.0,0.095,12.3,10.533,8.6,190.833,1.818
2011-12-03,187.333,89.0,77.083,63.0,3.042,11.068,19.328,8.26,7.979,7.0,0.692,16.1,13.562,11.0,190.375,3.208
2011-12-04,191.167,78.0,60.958,41.0,3.167,9.625,16.234,6.609,7.958,0.0,0.225,15.9,11.288,7.3,194.333,3.208
2011-12-05,194.292,86.0,69.042,47.0,5.667,12.802,24.62,11.818,10.52,0.0,0.233,14.5,9.008,4.4,199.958,2.917
2011-12-06,195.333,80.0,67.458,48.0,8.667,18.859,33.021,14.162,13.02,0.0,0.516,13.0,8.667,5.3,204.0,3.25
2011-12-07,193.958,84.0,66.958,46.0,11.042,21.011,45.198,24.188,16.896,0.0,0.758,15.6,10.158,5.4,205.0,4.583
2011-12-08,193.609,86.0,76.833,63.0,7.87,22.315,43.875,21.56,18.77,5.0,1.009,11.2,9.721,8.2,201.478,5.391
2011-12-09,192.833,83.0,63.375,41.0,1.125,8.182,9.492,1.311,4.979,1.0,0.344,9.8,5.696,0.4,193.958,2.542
2011-12-10,194.125,86.0,66.542,49.0,1.208,13.554,18.125,4.571,9.292,0.0,1.133,11.0,5.383,0.0,195.333,3.25
2011-12-11,195.625,83.0,64.042,41.0,3.875,12.291,17.059,4.768,14.334,0.0,0.717,10.9,5.654,2.3,199.5,4.167
2011-12-12,198.667,86.0,70.542,48.0,8.333,20.19,40.637,20.446,22.5,0.0,1.283,13.3,6.088,0.4,207.0,4.792
2011-12-13,196.125,89.0,71.333,46.0,6.417,13.565,28.417,14.851,17.229,0.0,0.892,15.0,7.825,2.8,202.542,3.375
2011-12-14,196.217,84.0,71.167,46.0,9.913,24.009,41.272,17.264,17.875,0.0,1.383,15.7,7.992,3.0,206.13,4.875
2011-12-15,197.087,91.0,65.792,41.0,12.826,18.806,45.466,26.66,26.042,0.0,1.871,14.6,8.188,2.3,209.913,5.261
2011-12-16,191.478,65.0,51.083,28.0,0.957,12.869,21.178,8.308,7.646,0.0,1.065,8.6,5.475,1.6,192.435,3.292
2011-12-17,193.458,75.0,55.667,34.0,1.667,12.073,21.807,9.734,4.938,0.0,0.525,10.4,4.529,-0.9,195.125,3.542
2011-12-18,193.542,75.0,54.792,36.0,2.125,12.318,22.714,10.396,9.166,0.0,1.067,9.6,5.029,-1.0,195.667,3.917
2011-12-19,192.87,75.0,55.375,33.0,2.957,18.969,39.729,20.76,12.312,0.0,0.975,12.1,5.888,1.4,195.826,4.208
2011-12-20,192.625,82.0,61.333,39.0,4.0,22.057,41.76,19.703,9.104,0.0,0.775,11.6,5.979,2.2,196.625,3.417
2011-12-21,195.375,86.0,66.958,42.0,11.292,25.177,50.724,25.547,20.666,0.0,2.676,12.4,6.662,1.7,206.667,4.5
2011-12-22,197.917,79.0,60.667,38.0,14.417,22.793,58.092,35.299,25.854,0.0,2.713,11.2,6.146,2.8,212.333,5.217
2011-12-23,192.522,82.0,62.833,40.0,3.478,10.663,14.059,3.395,4.292,0.0,0.208,7.7,3.867,0.3,196.0,2.958
2011-12-24,195.917,86.0,62.5,35.0,6.458,14.827,26.214,11.387,7.98,0.0,1.392,10.0,2.783,-2.8,202.375,3.958
2011-12-25,194.167,75.0,53.417,31.0,1.583,7.976,10.911,2.934,5.188,0.0,0.575,7.5,2.808,-1.0,195.75,3.042
2011-12-26,195.042,79.0,63.5,47.0,2.833,13.411,23.161,9.75,5.104,0.0,0.817,7.0,2.488,-0.3,197.875,3.667
2011-12-27,196.958,85.0,66.458,34.0,8.75,17.548,29.947,12.399,7.042,0.0,0.208,9.1,2.662,-2.9,205.708,3.417
2011-12-28,197.583,87.0,70.792,45.0,12.167,26.531,41.677,15.146,12.312,0.0,1.175,10.0,4.217,-0.2,209.75,4.708
2011-12-29,196.609,88.0,67.958,45.0,8.043,16.592,30.417,13.825,19.271,0.0,2.296,11.9,4.946,-2.2,204.652,4.478
2011-12-30,191.417,79.0,59.792,33.0,2.167,5.812,7.311,1.499,4.729,0.0,0.109,9.8,4.762,0.5,193.583,2.667
2011-12-31,194.167,85.0,64.542,32.0,4.667,11.25,13.476,2.226,8.396,0.0,0.358,10.1,3.754,-1.9,198.833,3.5
2012-01-01,192.125,83.0,63.625,44.0,0.792,8.375,9.607,1.232,13.146,0.0,2.017,8.7,3.429,-1.9,192.917,4.125
2012-01-02,193.875,87.0,65.542,47.0,1.583,9.036,10.78,1.744,22.812,0.0,2.542,11.6,5.258,0.0,195.458,4.333
2012-01-03,190.565,65.0,47.875,28.0,0.0,4.354,4.857,0.503,6.562,0.0,1.087,6.7,2.017,-0.4,190.565,3.217
2012-01-04,192.125,84.0,65.958,42.0,1.417,7.981,9.198,1.217,4.646,0.0,0.442,5.1,0.621,-3.0,193.542,2.75
2012-01-05,194.917,86.0,68.042,34.0,3.583,15.69,18.75,3.059,11.229,0.0,0.808,6.8,0.85,-4.7,198.5,3.958
2012-01-06,192.75,84.0,63.708,36.0,3.208,12.684,14.81,2.125,15.792,0.0,0.642,9.8,3.175,-3.3,195.958,3.958
2012-01-07,193.792,88.0,69.5,38.0,5.75,20.208,29.905,9.696,22.812,0.0,1.592,11.6,3.388,-2.6,199.542,5.167
2012-01-08,192.167,87.0,69.083,45.0,6.458,20.946,34.155,13.208,23.812,0.0,1.358,11.2,4.233,-2.3,198.625,4.708
2012-01-09,190.625,89.0,58.75,28.0,4.292,15.125,27.143,12.018,17.354,0.0,1.383,11.9,4.388,-1.4,194.917,4.083
2012-01-10,189.609,56.0,45.792,29.0,0.261,9.876,11.826,1.95,7.021,0.0,1.096,11.0,4.3,0.2,189.87,3.652
2012-01-11,195.292,77.0,61.75,42.0,4.5,22.062,31.415,9.353,13.375,0.0,1.322,9.4,2.767,-1.8,199.792,4.625
2012-01-12,195.583,85.0,71.792,51.0,5.583,23.44,32.94,9.5,28.875,0.0,2.2,10.2,3.229,-2.2,201.167,5.208
2012-01-13,196.167,89.0,77.042,62.0,5.458,18.839,25.053,6.214,49.73,3.0,1.7,8.7,4.275,-1.2,201.625,5.75
2012-01-14,188.083,90.0,78.583,55.0,0.0,4.631,4.833,0.203,8.708,29.0,0.834,8.8,5.642,2.1,188.083,3.375
2012-01-15,192.5,80.0,60.958,37.0,1.583,11.143,13.101,1.959,13.688,4.0,1.342,8.7,4.054,-0.7,194.083,4.167
2012-01-16,195.5,89.0,68.708,41.0,6.625,23.893,39.262,15.369,20.125,0.0,1.625,9.1,2.867,-2.3,202.125,5.5
2012-01-17,194.913,85.0,69.292,52.0,5.043,16.292,25.714,9.422,18.75,0.0,1.026,8.1,3.038,-0.7,199.957,4.304
2012-01-18,194.167,76.0,60.042,40.0,0.583,11.397,13.31,1.913,6.666,0.0,0.817,7.7,2.142,-1.9,194.75,3.208
2012-01-19,196.792,83.0,61.833,40.0,2.708,18.5,29.054,10.553,16.354,0.0,1.916,11.3,3.229,-3.2,199.5,3.917
2012-01-20,195.792,65.0,51.292,33.0,0.042,6.976,7.345,0.369,24.792,0.0,2.033,10.0,5.833,1.4,195.833,3.458
2012-01-21,196.208,89.0,71.292,49.0,1.542,19.851,23.738,3.887,29.688,7.0,1.375,7.9,3.75,-1.7,197.75,4.125
2012-01-22,193.333,91.0,82.167,61.0,4.75,20.143,29.756,9.613,18.875,6.0,0.933,10.8,7.1,4.0,198.083,4.458
2012-01-23,190.292,86.0,70.375,49.0,1.208,12.566,14.518,1.952,5.292,0.0,0.392,8.7,5.425,0.5,191.5,2.75
