date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CO_mean,PM25_mean,TEMP_max,TEMP_mean,TEMP_min
2013-08-23,8.875,15.938,7.062,0.583,23.125,2.333,9.0,30.2,27.158,24.9
2013-08-24,10.166,19.646,9.479,0.0,10.062,3.125,3.25,26.2,25.054,24.2
2013-08-25,12.542,17.771,5.23,0.167,15.812,3.875,6.833,26.0,24.108,22.1
2013-08-26,20.335,35.663,15.328,0.522,17.388,4.542,10.792,26.7,23.725,21.7
2013-08-27,18.792,32.458,13.666,0.875,28.682,4.375,16.292,29.8,25.442,21.6
2013-08-28,20.896,30.042,9.145,1.25,34.979,4.917,23.125,29.5,25.625,23.5
2013-08-29,8.938,15.875,6.938,1.125,23.188,2.5,12.542,31.2,27.058,23.3
2013-08-30,14.396,34.875,20.48,0.0,13.125,4.417,5.083,25.8,24.588,23.4
2013-08-31,12.462,16.565,4.104,0.174,13.255,3.833,8.826,25.0,23.258,21.4
2013-09-01,16.916,23.416,6.5,0.125,17.625,5.583,12.083,22.9,22.15,21.3
2013-09-02,22.417,35.5,13.083,0.75,13.454,4.625,6.542,25.4,23.146,21.8
2013-09-03,26.771,40.521,13.75,0.208,14.416,4.75,5.87,23.1,19.717,17.6
2013-09-04,20.888,31.002,10.114,0.625,13.188,3.783,5.458,23.0,20.204,17.6
2013-09-05,19.938,36.292,16.354,0.958,16.02,4.375,9.083,24.6,21.754,19.0
2013-09-06,27.666,50.604,22.938,1.208,18.875,5.125,11.833,25.4,22.979,20.1
2013-09-07,26.229,42.166,15.938,1.25,29.792,5.708,18.375,23.2,22.15,20.9
2013-09-08,11.938,15.146,3.208,0.75,13.625,2.958,6.167,25.4,22.558,21.4
2013-09-09,21.538,35.742,14.206,1.522,13.604,4.292,9.292,26.5,23.179,20.1
2013-09-10,24.375,37.083,12.708,1.917,22.625,4.708,15.625,27.5,23.875,20.4
2013-09-11,21.062,31.646,10.583,1.875,36.167,4.917,22.375,27.6,24.592,22.6
2013-09-12,21.375,30.146,8.771,1.625,36.98,4.583,21.833,28.6,24.754,22.6
2013-09-13,26.0,43.27,17.271,3.417,60.042,5.75,33.208,28.6,25.654,23.5
2013-09-14,23.312,39.354,16.042,2.458,57.708,5.542,32.458,28.5,26.121,23.9
2013-09-15,10.354,13.938,3.584,2.167,43.354,3.25,23.75,27.4,25.146,23.8
2013-09-16,9.0,13.458,4.458,0.542,17.854,2.458,9.125,25.1,23.171,19.6
2013-09-17,24.166,43.938,19.771,1.375,16.208,4.333,8.667,25.5,21.308,17.8
2013-09-18,31.084,53.518,22.434,2.292,20.646,4.957,13.833,26.8,22.433,19.0
2013-09-19,27.979,44.521,16.542,1.708,24.54,5.083,17.458,26.3,23.042,20.5
2013-09-20,26.354,39.52,13.167,1.708,27.292,4.875,17.625,26.4,23.958,21.9
2013-09-21,22.438,38.25,15.812,2.042,29.854,4.917,17.667,27.7,24.621,21.9
2013-09-22,17.084,23.958,6.875,2.167,26.0,4.042,15.875,28.6,25.15,22.7
2013-09-23,20.938,29.5,8.562,1.958,40.521,5.0,24.917,27.5,24.425,21.1
2013-09-24,25.93,42.97,17.039,1.13,26.25,4.625,18.167,27.0,23.642,20.6
2013-09-25,22.708,38.208,15.5,1.417,25.146,3.75,12.958,26.7,22.412,20.8
2013-09-26,15.895,27.25,11.355,0.958,12.334,3.25,7.0,22.9,20.983,18.9
2013-09-27,22.166,39.916,17.75,0.708,10.917,3.917,8.0,22.4,19.333,16.9
2013-09-28,21.646,34.979,13.333,1.833,18.5,4.5,11.167,21.4,20.396,18.0
2013-09-29,12.021,19.958,7.938,0.0,13.208,4.167,4.75,23.3,21.967,20.3
2013-09-30,23.208,45.062,21.854,0.5,17.667,4.792,9.375,22.6,20.575,18.8
2013-10-01,20.083,48.166,28.084,1.0,19.729,4.708,10.667,24.9,21.462,19.0
2013-10-02,19.426,37.488,18.062,0.375,12.224,3.739,7.292,24.7,21.392,19.0
2013-10-03,23.292,36.625,13.334,1.375,29.584,5.042,18.167,22.5,19.779,17.9
2013-10-04,26.083,40.646,14.562,1.083,17.083,4.458,10.917,22.2,19.371,16.4
2013-10-05,26.812,47.646,20.834,0.333,18.292,5.208,9.958,20.5,19.225,17.4
2013-10-06,17.084,24.104,7.021,0.625,18.167,4.208,9.417,24.4,22.771,20.6
2013-10-07,23.25,44.458,21.208,1.375,20.166,4.417,10.0,23.6,22.7,21.6
2013-10-08,13.812,26.646,12.834,0.458,19.312,2.792,7.174,24.5,22.942,22.0
2013-10-09,17.886,30.784,12.898,0.261,12.646,3.917,6.292,23.3,21.158,20.4
2013-10-10,28.25,57.875,29.625,1.542,30.0,5.091,14.542,26.7,23.454,21.1
2013-10-11,7.854,10.688,2.833,1.667,35.125,2.083,23.708,24.8,22.221,19.9
2013-10-12,15.062,21.146,6.083,1.292,15.771,2.375,9.208,20.0,18.525,16.0
2013-10-13,22.0,33.416,11.416,1.542,15.52,4.708,10.708,21.3,17.788,14.7
2013-10-14,20.292,28.792,8.5,1.583,21.104,3.667,13.792,22.2,20.158,16.9
2013-10-15,26.875,46.292,19.417,2.25,29.312,3.958,20.292,20.7,19.412,17.1
2013-10-16,11.69,19.364,7.674,0.667,14.542,2.478,8.542,16.9,15.742,14.4
2013-10-17,22.188,37.604,15.416,1.083,15.25,4.042,11.167,17.5,15.45,13.2
2013-10-18,26.771,53.5,26.729,1.25,17.604,4.583,12.625,17.9,16.075,13.7
2013-10-19,22.146,39.208,17.062,0.5,8.908,4.167,6.958,18.3,17.042,15.7
2013-10-20,14.375,20.604,6.229,0.958,10.5,3.417,8.25,21.0,18.658,16.6
2013-10-21,16.187,25.746,9.559,0.739,15.956,2.542,6.667,19.4,18.058,16.1
2013-10-22,22.188,35.375,13.188,1.25,14.042,3.708,7.083,21.0,18.708,17.1
2013-10-23,25.25,49.417,24.167,0.375,13.375,4.833,7.833,18.4,17.458,16.4
2013-10-24,28.333,64.708,36.375,0.0,12.438,5.333,5.125,18.4,17.958,17.5
2013-10-25,19.542,32.042,12.5,0.708,26.146,3.5,13.458,17.9,16.567,15.1
2013-10-26,14.875,22.354,7.479,0.833,19.48,3.5,13.958,17.3,15.446,12.2
2013-10-27,20.542,32.666,12.125,1.042,18.479,5.5,14.5,16.9,13.808,11.7
2013-10-28,29.938,63.521,33.584,1.167,21.917,6.125,18.625,17.8,14.483,11.3
2013-10-29,28.834,51.188,22.354,1.125,25.896,5.458,19.875,18.9,15.071,12.3
2013-10-30,31.737,59.878,28.142,1.667,37.729,6.045,28.083,18.8,15.662,13.3
2013-10-31,34.875,67.667,32.792,2.208,37.438,7.708,30.208,17.5,14.958,12.8
2013-11-01,37.375,75.479,38.104,1.958,38.792,8.917,30.875,19.1,14.695,12.5
2013-11-02,31.52,53.854,22.334,1.958,48.416,7.958,38.333,19.3,16.738,13.5
2013-11-03,23.416,34.334,10.916,1.417,41.916,6.042,28.125,18.3,17.079,15.6
2013-11-04,18.271,22.958,4.688,2.583,34.812,5.5,28.083,17.5,15.625,13.1
2013-11-05,27.218,54.065,26.848,1.87,29.062,6.958,23.375,16.9,14.117,12.1
2013-11-06,27.48,61.334,33.854,3.458,29.375,6.583,24.25,19.5,16.562,12.4
2013-11-07,13.23,19.208,5.98,3.292,37.438,3.958,27.917,18.9,17.225,15.8
2013-11-08,26.604,45.5,18.896,2.5,27.792,5.208,22.5,17.6,14.854,11.8
2013-11-09,29.354,50.75,21.396,3.083,27.792,6.125,21.5,19.7,16.554,11.7
2013-11-10,9.062,11.166,2.104,1.0,22.396,2.875,13.875,19.4,15.938,13.0
2013-11-11,14.25,22.77,8.521,0.833,9.25,2.667,5.083,12.7,10.483,8.8
2013-11-12,18.708,31.979,13.27,0.792,11.048,3.292,9.0,11.2,9.346,7.8
2013-11-13,28.1,67.789,39.69,1.0,14.146,6.217,14.75,12.5,10.104,8.1
2013-11-14,25.73,63.708,37.979,3.292,20.146,5.75,18.708,15.9,12.188,8.9
2013-11-15,19.792,29.917,10.125,1.125,16.275,4.333,14.625,15.3,12.4,10.4
2013-11-16,23.208,48.896,25.688,1.792,32.917,5.958,30.75,15.4,12.712,10.3
2013-11-17,7.479,9.25,1.771,2.333,39.25,3.292,25.292,13.9,12.467,10.5
2013-11-18,9.104,13.583,4.48,0.708,5.021,2.042,5.958,9.8,8.679,6.1
2013-11-19,8.917,13.229,4.312,0.958,11.48,2.083,10.125,9.8,8.454,5.8
2013-11-20,9.778,13.772,3.994,0.652,10.584,2.125,8.25,10.2,9.296,7.6
2013-11-21,14.812,24.625,9.812,1.375,10.875,3.292,9.375,10.8,9.088,7.5
2013-11-22,25.208,40.562,15.355,1.083,16.458,4.5,14.292,10.9,9.238,7.1
2013-11-23,22.542,48.125,25.584,1.167,24.208,5.875,20.458,13.5,10.1,6.3
2013-11-24,23.792,36.146,12.355,2.042,25.416,5.917,23.042,13.7,11.412,8.5
2013-11-25,11.271,15.854,4.583,1.833,19.75,3.583,13.625,16.0,12.283,10.3
2013-11-26,12.916,20.396,7.479,1.042,12.146,2.75,8.625,9.9,8.725,8.0
2013-11-27,13.985,24.85,10.864,1.167,17.286,3.304,13.708,11.7,9.438,7.2
2013-11-28,12.208,19.354,7.146,1.0,6.979,2.958,8.0,7.1,5.446,4.6
2013-11-29,16.062,25.916,9.854,1.125,11.042,3.792,8.917,8.0,6.104,4.0
2013-11-30,17.958,34.292,16.334,1.333,19.354,4.75,16.333,11.0,9.392,7.2
2013-12-01,20.834,35.208,14.375,1.5,31.416,6.25,28.5,11.1,9.704,8.6
2013-12-02,21.996,41.695,19.699,1.739,25.25,5.583,22.708,12.1,9.971,8.5
2013-12-03,22.604,45.5,22.896,1.375,17.188,5.083,17.792,11.9,9.462,8.0
2013-12-04,30.02,54.625,24.604,3.458,33.021,6.667,30.667,11.5,9.062,7.3
2013-12-05,29.021,69.917,40.896,1.875,30.292,7.0,26.75,12.9,10.354,7.9
2013-12-06,28.75,46.375,17.625,7.375,61.812,7.833,54.375,13.5,11.058,7.5
2013-12-07,24.98,45.042,20.062,2.333,23.375,5.833,21.333,10.4,8.917,7.4
2013-12-08,28.417,46.667,18.25,3.0,30.042,7.25,26.625,12.4,9.108,6.5
2013-12-09,27.792,65.792,38.0,2.875,30.916,6.25,27.833,12.6,10.0,6.9
2013-12-10,13.792,19.854,6.062,2.75,26.208,4.208,25.167,9.7,8.083,7.0
2013-12-11,12.362,16.627,4.264,1.917,18.0,3.087,15.917,8.2,7.129,5.9
2013-12-12,13.784,22.642,8.858,1.083,8.672,3.455,7.792,7.6,5.458,3.5
2013-12-13,11.916,17.812,5.896,1.75,16.02,3.042,12.792,8.6,6.983,5.2
2013-12-14,10.312,14.958,4.646,1.542,12.666,3.0,11.0,7.9,6.433,4.9
2013-12-15,12.125,16.75,4.625,3.917,16.916,3.958,16.208,8.5,7.1,5.9
2013-12-16,24.688,51.896,27.208,1.708,12.188,5.542,9.542,8.5,7.267,6.4
2013-12-17,25.14,55.28,30.142,1.0,10.144,5.208,10.348,7.9,7.029,5.7
2013-12-18,28.75,65.0,36.25,0.458,10.292,6.167,9.042,8.0,5.846,3.9
2013-12-19,15.104,26.354,11.25,0.542,13.02,3.25,10.958,8.2,6.179,4.1
2013-12-20,12.562,18.188,5.625,1.417,14.416,3.333,15.0,6.5,4.604,2.7
2013-12-21,16.854,26.688,9.834,0.708,14.021,4.25,10.583,4.7,3.492,1.9
2013-12-22,15.02,24.916,9.896,0.958,14.646,4.833,15.167,7.7,5.133,2.4
2013-12-23,12.208,20.729,8.521,1.208,16.125,3.625,16.042,7.9,6.196,4.6
2013-12-24,23.667,44.708,21.042,1.417,15.173,5.042,15.417,9.2,6.758,5.3
2013-12-25,28.224,58.29,30.066,1.625,12.062,5.304,13.042,5.9,4.992,3.9
2013-12-26,29.188,63.354,34.166,3.417,30.5,6.708,27.25,7.8,6.071,4.1
2013-12-27,16.75,24.25,7.5,3.708,30.542,4.5,30.667,6.7,4.546,2.9
2013-12-28,12.729,18.688,5.958,1.0,5.792,2.542,6.833,3.8,2.996,2.5
2013-12-29,7.625,10.042,2.417,1.625,10.021,2.917,12.208,5.2,3.696,2.5
2013-12-30,6.666,9.417,2.75,1.583,13.396,2.667,15.0,8.1,6.412,4.8
2013-12-31,8.5,11.105,2.604,3.583,39.792,3.875,32.875,10.4,8.804,7.2
2014-01-01,5.938,7.125,1.188,0.167,11.292,1.833,10.208,,,
2014-01-02,7.125,8.562,1.438,0.75,12.896,2.167,12.625,,,
2014-01-03,11.146,17.958,6.812,0.458,13.25,2.875,12.208,,,
2014-01-04,10.583,13.958,3.375,0.417,19.854,2.875,16.083,,,
2014-01-05,31.166,65.062,33.896,1.292,33.417,6.583,28.375,,,
2014-01-06,19.75,27.25,7.5,1.917,26.896,3.583,21.75,,,
2014-01-07,18.445,28.018,9.574,0.5,10.98,3.0,10.783,,,
2014-01-08,17.458,26.729,9.271,0.826,14.334,3.458,14.875,,,
2014-01-09,20.542,33.188,12.646,1.792,16.688,3.5,15.875,,,
2014-01-10,12.958,17.854,4.896,2.208,25.312,4.042,27.042,,,
2014-01-11,7.375,8.396,1.021,2.5,25.562,3.375,25.542,,,
2014-01-12,15.416,23.0,7.583,1.417,12.125,4.292,13.583,,,
2014-01-13,24.896,56.02,31.125,0.75,11.138,5.125,13.625,,,
2014-01-14,30.903,65.638,34.736,1.87,19.691,5.292,19.417,,,
2014-01-15,19.0,31.52,12.521,0.542,12.25,3.75,8.75,,,
2014-01-16,16.458,28.958,12.5,2.708,43.229,6.5,40.333,,,
2014-01-17,13.0,17.688,4.688,2.542,24.312,4.375,26.958,,,
2014-01-18,17.625,28.666,11.042,0.583,10.875,4.0,14.625,,,
2014-01-19,13.167,17.417,4.25,2.625,37.688,4.167,35.875,,,
2014-01-20,32.166,64.229,32.062,1.75,44.354,7.667,44.292,,,
2014-01-21,32.352,59.706,27.354,2.417,41.666,6.435,35.5,,,
2014-01-22,15.396,29.188,13.792,0.542,19.292,3.875,17.958,,,
2014-01-23,18.146,33.084,14.938,0.208,15.875,3.75,17.042,,,
2014-01-24,20.042,40.084,20.042,0.417,18.896,4.417,17.833,,,
2014-01-25,24.834,37.583,12.75,1.208,23.333,4.833,22.917,,,
2014-01-26,26.771,53.73,26.958,1.042,33.354,5.333,23.917,,,
2014-01-27,18.958,32.25,13.292,1.125,33.625,4.792,30.083,,,
2014-01-28,17.812,31.25,13.438,1.0,13.5,4.208,17.0,,,
2014-01-29,20.519,45.358,24.84,1.043,9.396,4.458,14.292,,,
2014-01-30,21.229,42.375,21.146,1.208,16.729,4.583,15.917,,,
2014-01-31,14.562,23.188,8.625,1.417,19.75,4.042,20.667,,,
2014-02-01,13.292,19.458,6.166,0.833,9.208,3.917,11.958,,,
2014-02-02,25.529,51.014,25.484,1.167,15.27,5.435,19.917,,,
2014-02-03,27.542,62.646,35.104,1.25,14.084,5.5,17.5,,,
2014-02-04,23.082,46.383,23.301,1.458,18.75,4.391,21.333,,,
2014-02-05,15.0,21.188,6.188,2.458,34.875,4.792,35.125,,,
2014-02-06,24.062,43.062,19.0,0.625,28.604,5.917,28.75,,,
2014-02-07,21.771,44.27,22.5,0.375,25.125,5.667,25.167,,,
2014-02-08,6.688,8.334,1.646,1.75,25.666,2.875,27.458,,,
2014-02-09,10.59,17.29,6.699,0.13,8.188,2.333,11.042,,,
2014-02-10,10.812,14.75,3.938,1.583,23.27,3.333,24.609,,,
2014-02-11,7.646,9.729,2.083,1.292,24.25,2.833,25.083,,,
2014-02-12,14.688,22.229,7.542,1.625,28.27,3.75,26.167,,,
2014-02-13,15.312,23.646,8.334,0.917,11.583,3.083,13.292,,,
2014-02-14,13.625,19.958,6.333,1.333,12.729,3.0,13.958,,,
2014-02-15,16.625,20.646,4.02,2.875,43.229,4.542,34.125,,,
2014-02-16,33.938,56.5,22.562,2.042,69.584,6.667,55.292,,,
2014-02-17,13.877,18.39,4.513,0.958,40.044,4.478,31.458,,,
2014-02-18,18.051,26.032,7.981,1.0,32.062,5.217,32.083,,,
2014-02-19,19.146,31.208,12.062,1.0,18.125,4.292,18.375,,,
2014-02-20,21.521,39.708,18.188,1.083,11.312,4.792,15.75,,,
2014-02-21,24.458,43.208,18.75,1.083,23.334,4.25,17.292,,,
2014-02-22,17.208,24.0,6.792,0.0,17.334,3.375,10.5,,,
2014-02-23,12.72,17.818,5.099,0.957,57.188,3.958,31.958,,,
2014-02-24,21.896,43.02,21.125,0.5,60.854,4.5,32.375,,,
2014-02-25,36.854,80.208,43.354,0.958,60.354,6.667,36.292,,,
2014-02-26,23.125,46.625,23.5,1.125,37.104,4.583,28.792,,,
2014-02-27,16.0,26.166,10.167,1.083,14.479,3.917,18.5,,,
2014-02-28,18.812,33.02,14.208,0.917,24.604,4.583,25.333,,,
2014-03-01,12.23,15.812,3.583,0.458,21.021,3.417,16.917,,,
2014-03-02,17.208,27.167,9.958,0.957,35.788,3.917,29.25,,,
2014-03-03,29.896,62.708,32.812,1.5,34.312,6.292,23.875,,,
2014-03-04,10.886,15.432,4.546,0.792,23.062,2.957,18.458,,,
2014-03-05,23.0,40.188,17.188,1.542,19.604,4.292,20.792,,,
2014-03-06,32.708,64.166,31.458,1.083,21.646,5.708,24.583,,,
2014-03-07,23.271,43.438,20.166,1.042,23.625,4.417,24.042,,,
2014-03-08,19.666,27.833,8.166,1.333,16.208,4.458,16.75,,,
2014-03-09,23.583,39.104,15.52,1.542,22.958,3.75,20.375,,,
2014-03-10,10.667,15.521,4.854,0.875,13.208,2.5,14.708,,,
2014-03-11,9.562,13.98,4.416,0.75,12.518,2.5,15.375,,,
2014-03-12,11.774,16.522,4.748,1.652,30.812,3.708,32.625,,,
2014-03-13,14.312,25.875,11.562,0.958,22.812,3.708,24.292,,,
2014-03-14,15.98,22.792,6.812,1.083,24.916,3.667,23.167,,,
2014-03-15,27.188,39.396,12.208,1.625,30.146,5.167,27.125,,,
2014-03-16,38.562,76.875,38.312,1.75,34.0,5.792,31.208,,,
2014-03-17,35.208,78.417,43.208,2.25,35.25,6.25,30.609,,,
2014-03-18,34.274,68.731,34.456,1.167,30.583,4.696,18.958,,,
2014-03-19,18.896,27.208,8.312,0.083,18.438,3.792,10.5,,,
2014-03-20,18.75,28.688,9.938,0.042,21.584,4.042,15.542,,,
2014-03-21,16.812,23.854,7.042,0.958,30.854,4.333,23.792,,,
2014-03-22,10.104,11.229,1.125,5.417,91.166,6.333,68.458,,,
2014-03-23,12.625,18.771,6.146,0.292,17.333,2.583,11.542,,,
2014-03-24,17.104,29.166,12.062,0.625,13.48,3.958,15.083,,,
2014-03-25,24.354,46.083,21.73,0.667,17.396,4.583,17.583,,,
2014-03-26,30.762,53.69,22.928,1.087,24.386,5.0,26.833,,,
2014-03-27,37.48,57.646,20.167,2.792,27.334,4.875,27.042,,,
2014-03-28,26.208,40.625,14.416,6.5,27.166,4.25,26.083,,,
2014-03-29,15.542,18.834,3.292,3.0,28.021,3.125,22.875,,,
2014-03-30,34.604,56.688,22.084,1.125,46.646,5.667,36.625,,,
2014-03-31,46.354,93.708,47.354,4.667,51.708,6.708,39.417,,,
2014-04-01,35.042,67.312,32.271,1.083,21.667,6.75,21.042,,,
2014-04-02,38.365,63.002,24.638,2.083,22.125,5.304,21.875,,,
2014-04-03,31.708,58.02,26.312,3.458,23.896,4.417,22.25,,,
2014-04-04,12.23,19.708,7.48,0.042,13.562,3.208,13.458,,,
2014-04-05,11.875,17.854,5.979,0.0,19.688,3.375,17.042,,,
2014-04-06,11.0,14.292,3.292,0.0,18.938,3.292,19.042,,,
2014-04-07,19.334,33.146,13.812,1.083,24.084,4.5,21.083,,,
2014-04-08,14.081,18.158,4.078,1.043,21.916,3.458,18.458,,,
2014-04-09,29.646,50.834,21.188,1.0,31.77,5.292,31.792,,,
2014-04-10,21.125,28.458,7.334,0.458,44.77,4.542,37.292,,,
2014-04-11,33.666,55.708,22.042,0.708,23.479,5.417,22.792,,,
2014-04-12,44.958,75.875,30.917,4.167,24.812,5.458,24.708,,,
2014-04-13,25.438,33.562,8.125,1.208,28.25,4.583,22.958,,,
2014-04-14,24.021,42.688,18.666,0.542,19.688,4.75,18.917,,,
2014-04-15,25.625,44.062,18.438,0.087,27.334,4.375,27.292,,,
2014-04-16,30.494,54.016,23.522,1.458,40.896,5.609,38.458,,,
2014-04-17,28.049,42.294,14.244,1.174,30.687,5.0,31.542,,,
2014-04-18,28.438,48.396,19.958,0.792,35.146,5.0,28.875,,,
2014-04-19,24.708,37.792,13.084,0.917,37.416,5.75,33.333,,,
2014-04-20,24.729,33.125,8.396,0.375,22.0,4.208,18.417,,,
2014-04-21,25.01,43.307,18.297,1.864,31.375,5.917,26.833,,,
2014-04-22,28.688,42.458,13.771,1.125,31.5,5.333,29.625,,,
2014-04-23,33.896,58.584,24.688,1.208,29.98,6.417,28.875,,,
2014-04-24,40.625,64.604,23.979,1.625,22.604,5.583,24.167,,,
2014-04-25,37.312,56.542,19.229,1.958,22.521,5.083,22.083,,,
2014-04-26,29.562,47.75,18.188,2.167,23.5,4.583,20.208,,,
2014-04-27,19.166,25.188,6.021,0.833,17.854,3.75,16.167,,,
2014-04-28,21.23,32.854,11.625,0.5,23.646,3.25,14.333,,,
2014-04-29,11.938,18.312,6.375,0.0,13.958,3.167,6.75,,,
2014-04-30,17.98,29.824,11.844,0.083,11.312,4.435,9.167,,,
2014-05-01,12.958,20.438,7.48,0.0,19.416,2.958,14.0,,,
2014-05-02,11.604,13.98,2.375,1.667,37.729,3.583,31.5,,,
2014-05-03,11.167,13.605,2.438,1.25,31.625,3.792,27.542,,,
2014-05-04,21.667,29.021,7.354,2.417,16.729,4.458,16.083,,,
2014-05-05,9.938,12.188,2.25,0.667,19.375,2.792,17.75,,,
2014-05-06,19.396,25.271,5.875,1.125,16.458,3.708,19.0,,,
2014-05-07,31.01,52.456,21.446,2.304,24.464,4.792,23.957,,,
2014-05-08,14.479,21.771,7.292,3.333,28.583,2.875,25.917,,,
2014-05-09,17.27,24.146,6.875,0.833,27.188,3.75,25.208,,,
2014-05-10,27.104,39.896,12.792,0.958,16.021,4.583,18.0,,,
2014-05-11,21.375,26.833,5.458,1.458,23.812,3.708,20.458,,,
2014-05-12,16.958,28.958,12.0,0.25,22.834,4.333,16.125,,,
2014-05-13,15.59,19.318,3.728,1.958,35.042,4.625,32.708,,,
2014-05-14,32.217,57.13,24.913,1.792,35.434,5.478,29.083,,,
2014-05-15,14.666,24.312,9.646,0.667,28.167,3.958,20.417,,,
2014-05-16,11.75,15.25,3.5,1.875,23.083,3.292,20.583,,,
2014-05-17,17.125,20.125,3.0,3.458,41.146,4.292,34.625,,,
2014-05-18,25.562,34.5,8.938,2.125,38.104,5.0,31.792,,,
2014-05-19,27.625,43.354,15.729,2.458,44.384,4.625,31.833,,,
2014-05-20,24.506,38.195,13.688,0.174,27.25,4.333,16.0,,,
2014-05-21,12.312,16.708,4.396,0.667,34.917,2.667,23.792,,,
2014-05-22,17.604,25.958,8.354,0.875,44.729,3.917,34.458,,,
2014-05-23,20.854,33.916,13.062,0.667,20.334,4.292,18.0,,,
2014-05-24,24.771,38.5,13.73,2.583,31.604,4.667,25.75,,,
2014-05-25,17.208,23.188,5.979,3.75,34.042,3.833,26.458,,,
2014-05-26,11.688,20.375,8.688,0.792,34.75,3.167,21.75,,,
2014-05-27,14.271,18.75,4.479,1.292,36.682,3.167,27.652,,,
2014-05-28,25.908,40.89,14.983,2.208,56.688,4.261,37.792,,,
2014-05-29,32.104,49.979,17.875,4.5,68.958,6.333,46.292,,,
2014-05-30,27.583,40.396,12.812,4.0,72.021,5.417,49.167,,,
2014-05-31,26.938,35.916,8.98,3.0,67.688,5.333,49.083,,,
2014-06-01,29.896,39.02,9.125,4.75,62.708,5.75,44.833,,,
2014-06-02,26.19,43.008,16.817,1.652,49.521,4.25,31.083,,,
2014-06-03,20.875,32.0,11.125,0.083,17.25,2.708,10.708,,,
2014-06-04,17.958,28.021,10.062,0.0,15.75,2.5,8.75,,,
2014-06-05,19.938,37.0,17.062,0.375,21.938,3.75,12.625,,,
2014-06-06,15.625,24.98,9.354,0.125,23.438,2.792,12.292,,,
2014-06-07,15.438,22.521,7.083,0.208,29.604,3.0,15.75,,,
2014-06-08,12.23,16.875,4.646,0.125,25.667,2.708,15.5,,,
2014-06-09,23.167,43.854,20.688,2.125,36.646,4.667,24.125,,,
2014-06-10,20.688,43.834,23.146,1.208,31.479,4.125,19.609,,,
2014-06-11,17.626,38.267,20.64,1.111,22.766,3.261,14.875,,,
2014-06-12,13.868,21.055,7.188,0.364,15.526,2.458,7.083,,,
2014-06-13,9.896,13.438,3.542,0.708,27.646,2.625,21.833,,,
2014-06-14,7.52,9.27,1.75,1.333,48.542,3.75,41.292,,,
2014-06-15,6.271,7.792,1.521,0.958,40.458,2.833,34.292,,,
2014-06-16,16.576,26.911,10.336,0.609,29.302,3.458,26.542,,,
2014-06-17,22.0,37.812,15.812,0.792,26.625,4.042,21.375,,,
2014-06-18,27.5,46.625,19.125,0.0,15.355,5.125,13.0,,,
2014-06-19,32.062,62.125,30.062,1.333,33.771,6.292,27.292,,,
2014-06-20,26.48,43.084,16.604,3.292,36.896,5.125,28.792,,,
2014-06-21,19.938,30.562,10.625,0.5,20.354,3.75,13.125,,,
2014-06-22,16.334,20.958,4.625,0.667,18.334,3.958,11.625,,,
2014-06-23,17.148,28.653,11.506,0.458,18.738,3.375,11.958,,,
2014-06-24,13.25,20.396,7.146,0.125,26.0,2.667,20.292,,,
2014-06-25,20.652,30.875,10.224,1.042,42.188,4.478,32.417,,,
2014-06-26,24.771,45.584,20.812,2.458,44.792,4.542,32.583,,,
2014-06-27,20.688,34.938,14.25,0.042,15.208,3.667,10.5,,,
2014-06-28,15.792,26.166,10.375,0.208,25.48,3.25,18.542,,,
2014-06-29,5.104,5.938,0.834,0.333,25.708,2.083,19.417,,,
2014-06-30,17.354,26.875,9.521,0.625,36.167,3.542,27.333,,,
2014-07-01,22.125,31.48,9.354,1.375,60.958,4.875,44.625,,,
2014-07-02,28.646,47.345,18.698,1.739,64.688,5.375,44.208,,,
2014-07-03,20.312,41.02,20.708,0.0,24.458,5.333,14.917,,,
2014-07-04,15.375,23.729,8.355,0.083,19.708,3.458,10.583,,,
2014-07-05,12.708,18.896,6.188,0.375,26.896,2.792,15.833,,,
2014-07-06,18.062,25.021,6.958,1.417,22.312,4.542,13.292,,,
2014-07-07,24.584,60.396,35.812,0.083,16.875,5.375,8.125,,,
2014-07-08,18.896,47.312,28.417,1.083,40.646,3.75,18.667,,,
2014-07-09,10.986,33.286,22.299,0.292,27.042,2.435,9.913,,,
2014-07-10,12.0,19.834,7.833,0.083,28.979,2.417,12.167,,,
2014-07-11,8.062,9.834,1.771,1.875,56.377,3.292,29.458,,,
2014-07-12,19.875,28.521,8.646,1.292,37.416,5.042,28.792,,,
2014-07-13,8.188,10.542,2.354,0.208,22.396,2.042,10.833,,,
2014-07-14,14.416,20.416,6.0,0.542,22.312,3.583,16.458,,,
2014-07-15,18.416,39.625,21.208,0.333,32.972,4.458,19.087,,,
2014-07-16,8.348,21.194,12.845,0.0,14.875,2.417,9.375,,,
2014-07-17,11.688,27.75,16.062,0.292,14.812,2.458,9.75,,,
2014-07-18,10.479,24.75,14.27,0.5,16.416,2.083,10.625,,,
2014-07-19,8.458,16.125,7.667,0.417,13.521,1.917,12.208,,,
2014-07-20,6.75,9.834,3.084,0.375,20.104,1.625,12.875,,,
2014-07-21,15.084,20.938,5.854,2.25,36.375,3.167,24.792,,,
2014-07-22,13.375,26.792,13.416,1.75,26.021,3.0,19.667,,,
2014-07-23,8.352,20.03,11.68,0.542,24.769,1.783,14.167,,,
