date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2017-02-04,11.834,14.084,2.25,8.73,9.396,199.167,,7.458,206.625
2017-02-05,19.104,26.084,6.98,7.292,8.604,199.875,,9.167,209.042
2017-02-06,24.771,40.77,16.0,6.27,6.334,199.958,,9.125,209.083
2017-02-07,22.416,35.416,13.0,4.604,6.479,198.375,,6.583,204.958
2017-02-08,27.354,47.646,20.292,7.916,10.208,199.739,,13.565,213.304
2017-02-09,38.108,62.826,24.717,23.396,25.604,202.458,,22.333,224.792
2017-02-10,34.104,55.688,21.583,30.229,36.542,205.0,,26.5,231.5
2017-02-11,12.542,15.02,2.479,11.312,18.479,199.958,,12.042,212.0
2017-02-12,14.084,18.771,4.688,4.188,6.479,198.083,,7.583,205.667
2017-02-13,30.312,58.229,27.917,8.208,8.562,198.167,,12.583,210.75
2017-02-14,36.134,60.55,24.416,11.743,12.709,200.19,,21.667,221.857
2017-02-15,29.708,52.396,22.688,13.0,14.542,199.435,,19.304,218.739
2017-02-16,16.435,22.196,5.76,8.312,10.271,197.0,,8.458,205.458
2017-02-17,15.521,24.271,8.75,8.0,13.104,197.875,,7.5,205.375
2017-02-18,6.079,7.076,0.998,5.418,6.1,196.75,,3.208,199.958
2017-02-19,27.688,43.792,16.104,12.52,12.542,201.952,,14.905,216.857
2017-02-20,23.708,36.042,12.334,11.521,14.354,200.458,,13.875,214.333
2017-02-21,20.408,26.424,6.016,10.542,12.914,200.364,,15.045,215.409
2017-02-22,12.25,14.292,2.042,11.917,14.604,196.652,,10.696,207.348
2017-02-23,26.392,43.435,17.044,13.354,15.438,202.75,,34.375,237.125
2017-02-24,25.062,41.021,15.958,16.479,18.458,208.8,,39.6,248.4
2017-02-25,10.208,11.979,1.771,10.708,12.375,,,,
2017-02-26,16.104,23.375,7.271,13.125,15.438,,,,
2017-02-27,28.938,42.562,13.625,17.708,19.584,,,,
2017-02-28,24.188,43.688,19.5,21.958,27.271,,,,
2017-03-01,15.496,20.089,4.593,8.182,10.0,194.333,,9.833,204.167
2017-03-02,13.587,16.913,3.326,4.792,6.458,194.625,,5.292,199.917
2017-03-03,22.375,35.25,12.875,14.271,16.0,199.625,,14.292,213.917
2017-03-04,19.125,22.542,3.417,18.688,24.834,197.042,,15.625,212.667
2017-03-05,27.188,46.312,19.125,19.0,35.375,198.292,,18.667,216.958
2017-03-06,8.708,9.479,0.771,3.833,6.916,193.0,,6.0,199.0
2017-03-07,15.292,23.25,7.958,9.292,11.334,193.417,,5.958,199.375
2017-03-08,25.584,36.625,11.042,8.958,10.417,199.174,,13.652,212.826
2017-03-09,19.565,32.043,12.478,3.688,4.271,198.167,,11.083,209.25
2017-03-10,11.292,13.354,2.062,3.792,4.438,197.75,,8.833,206.583
2017-03-11,13.271,15.271,2.0,11.083,13.23,199.667,,11.958,211.625
2017-03-12,19.557,23.588,4.03,10.104,11.087,198.182,,11.773,209.955
2017-03-13,33.979,51.458,17.479,19.396,22.792,203.292,,27.0,230.292
2017-03-14,36.729,62.667,25.938,24.229,30.104,204.042,,30.875,234.917
2017-03-15,30.021,48.062,18.042,26.104,31.312,200.13,,21.261,221.391
2017-03-16,25.522,44.174,18.652,15.292,22.75,202.958,,22.417,225.375
2017-03-17,12.146,14.834,2.688,5.458,7.854,197.375,,7.208,204.583
2017-03-18,15.229,17.146,1.917,15.938,18.646,201.792,,13.833,215.625
2017-03-19,29.438,44.0,14.562,19.083,25.271,202.125,,16.542,218.667
2017-03-20,10.312,11.417,1.104,5.771,9.916,196.667,,8.458,205.125
2017-03-21,14.625,17.292,2.666,7.292,9.146,200.042,,8.917,208.958
2017-03-22,19.572,25.5,5.928,6.845,4.109,195.727,,12.182,207.909
2017-03-23,17.087,23.608,6.522,3.48,3.834,193.208,,10.25,203.458
2017-03-24,16.292,20.896,4.604,6.146,8.458,194.333,,12.708,207.042
2017-03-25,14.062,15.73,1.666,13.542,15.5,194.458,,13.25,207.708
2017-03-26,33.98,48.396,14.417,25.917,29.5,199.625,,23.708,223.333
2017-03-27,28.896,44.396,15.5,32.312,38.812,199.75,,24.5,224.25
2017-03-28,35.834,50.188,14.354,31.834,42.979,198.833,,26.375,225.208
2017-03-29,42.0,62.25,20.25,31.417,38.896,202.217,,28.522,230.739
2017-03-30,22.435,27.957,5.522,9.167,14.708,195.0,,12.0,207.0
2017-03-31,25.167,33.542,8.375,14.334,17.562,198.292,,18.792,217.083
2017-04-01,13.938,16.334,2.396,9.542,10.688,195.167,,9.667,204.833
2017-04-02,11.334,12.708,1.375,10.375,10.792,194.583,,11.292,205.875
2017-04-03,23.958,32.042,8.084,13.854,15.25,195.542,,14.417,209.958
2017-04-04,21.282,31.696,10.413,14.979,16.208,196.625,,17.083,213.708
2017-04-05,26.979,39.646,12.667,21.75,26.792,198.087,,22.391,220.478
2017-04-06,20.396,33.44,13.044,19.0,24.326,196.727,,20.318,217.045
2017-04-07,20.292,32.354,12.062,10.521,20.354,193.417,,19.208,212.625
2017-04-08,12.729,15.125,2.396,12.292,30.271,195.917,,16.583,212.5
2017-04-09,10.062,11.438,1.375,11.188,29.896,198.25,,14.042,212.292
2017-04-10,17.708,24.333,6.625,11.062,11.938,198.208,,11.875,210.083
2017-04-11,28.544,48.609,20.065,12.688,21.021,205.0,,19.667,224.667
2017-04-12,17.0,20.435,3.435,6.104,6.826,191.85,,14.0,205.85
2017-04-13,24.0,31.625,7.625,12.084,14.396,193.417,,17.333,210.75
2017-04-14,30.667,43.438,12.771,18.958,25.646,197.917,,25.208,223.125
2017-04-15,31.938,44.562,12.625,19.729,26.688,196.625,,31.375,228.0
2017-04-16,19.646,21.729,2.084,18.166,21.771,194.625,,24.208,218.833
2017-04-17,21.5,32.896,11.396,17.979,24.75,194.417,,23.125,217.542
2017-04-18,20.5,29.848,9.348,7.146,9.75,191.0,,18.375,209.375
2017-04-19,22.438,29.854,7.416,7.25,11.375,196.522,,21.783,218.304
2017-04-20,15.542,17.396,1.854,11.917,12.458,194.5,,15.083,209.583
2017-04-21,28.562,36.084,7.521,16.042,21.542,200.167,,28.625,228.792
2017-04-22,19.604,25.208,5.604,18.375,26.334,197.625,,20.125,217.75
2017-04-23,8.416,8.958,0.542,7.73,11.0,194.167,,14.042,208.208
2017-04-24,11.804,12.696,0.892,10.417,10.891,194.522,,16.391,210.913
2017-04-25,18.522,31.696,13.174,12.0,16.188,195.5,,21.625,217.125
2017-04-26,25.688,38.396,12.708,11.104,15.834,194.478,,16.174,210.652
2017-04-27,20.854,25.521,4.666,8.5,12.396,195.833,,12.625,208.458
2017-04-28,17.979,23.188,5.208,11.333,14.334,196.667,,13.417,210.083
2017-04-29,19.042,25.562,6.521,15.542,22.354,198.25,,14.875,213.125
2017-04-30,16.0,17.604,1.604,18.625,23.146,198.542,,15.042,213.583
2017-05-01,28.217,40.413,12.196,15.417,19.304,199.217,,12.609,211.826
2017-05-02,13.413,15.761,2.348,7.458,8.146,194.875,,9.417,204.292
2017-05-03,11.521,13.708,2.188,9.854,12.27,197.87,,17.957,215.826
2017-05-04,9.354,10.416,1.062,8.584,11.75,195.167,,13.542,208.708
2017-05-05,9.458,10.042,0.583,12.875,16.25,193.208,,13.25,206.458
2017-05-06,15.979,17.792,1.812,16.52,24.146,195.625,,17.417,213.042
2017-05-07,9.0,9.896,0.896,13.812,23.479,194.333,,12.042,206.375
2017-05-08,23.875,29.979,6.104,24.48,32.084,197.042,,15.458,212.5
2017-05-09,14.326,15.478,1.152,12.084,18.916,194.708,,13.875,208.583
2017-05-10,16.354,18.411,2.057,13.555,23.11,197.952,,24.048,222.0
2017-05-11,29.983,43.76,13.776,15.664,26.233,196.917,,23.292,220.208
2017-05-12,12.208,14.667,2.458,18.688,27.354,196.458,,18.25,214.708
2017-05-13,7.812,8.166,0.354,13.875,24.062,197.125,,15.458,212.583
2017-05-14,4.25,4.312,0.062,3.146,3.5,193.208,,14.875,208.083
2017-05-15,12.021,13.729,1.708,11.354,15.208,194.875,,18.125,213.0
2017-05-16,15.566,20.761,5.196,13.375,18.479,196.583,,18.25,214.833
2017-05-17,19.23,24.312,5.084,8.562,12.854,195.217,,18.087,213.304
2017-05-18,21.062,32.52,11.458,13.104,19.479,197.292,,22.083,219.375
2017-05-19,22.416,35.48,13.062,19.271,25.666,201.333,,28.333,229.667
2017-05-20,23.02,28.292,5.27,25.02,34.542,201.0,,26.083,227.083
2017-05-21,17.812,19.75,1.938,25.084,30.25,199.833,,26.0,225.833
2017-05-22,25.646,31.75,6.104,20.25,27.562,198.75,,23.375,222.125
2017-05-23,17.022,21.174,4.152,13.0,17.375,195.25,,20.958,216.208
2017-05-24,21.114,29.182,8.068,10.208,13.386,194.524,,21.381,215.905
2017-05-25,18.042,26.271,8.23,10.77,17.584,197.417,,19.417,216.833
2017-05-26,8.188,9.23,1.042,8.979,14.354,194.25,,15.0,209.25
2017-05-27,8.666,10.23,1.562,9.75,15.542,194.917,,14.917,209.833
2017-05-28,8.479,9.25,0.771,11.98,13.666,196.458,,14.542,211.0
2017-05-29,17.479,22.292,4.812,12.292,16.042,198.417,,17.5,215.917
2017-05-30,23.739,28.63,4.892,22.375,27.688,203.0,,24.458,227.458
2017-05-31,21.625,25.354,3.729,27.396,37.146,202.043,,21.826,223.87
2017-06-01,12.516,14.682,2.166,6.495,12.739,191.864,,14.818,206.682
2017-06-02,15.451,17.953,2.502,5.042,9.104,195.667,,14.583,210.25
2017-06-03,13.229,15.729,2.5,5.0,5.562,195.958,,13.75,209.708
2017-06-04,6.25,7.292,1.042,3.688,4.0,195.75,,11.958,207.708
2017-06-05,14.771,19.771,5.0,8.104,9.438,198.333,,13.875,212.208
2017-06-06,10.882,12.105,1.223,10.48,12.292,195.0,,15.083,210.083
2017-06-07,13.125,15.334,2.208,11.27,15.416,197.261,,17.739,215.0
2017-06-08,22.75,30.312,7.562,10.979,11.188,193.5,,17.5,211.0
2017-06-09,13.206,18.509,5.304,8.854,11.458,201.0,,15.208,216.208
2017-06-10,14.062,16.646,2.584,14.438,18.5,198.917,,15.833,214.75
2017-06-11,6.208,6.584,0.375,8.292,12.792,195.292,,11.458,206.75
2017-06-12,11.747,15.8,4.053,5.938,8.696,194.81,,9.762,204.571
2017-06-13,11.405,13.742,2.337,8.23,13.938,196.792,,15.208,212.0
2017-06-14,13.584,20.167,6.584,11.479,15.916,197.522,,17.435,214.957
2017-06-15,11.334,12.917,1.584,12.646,15.812,193.375,,16.667,210.042
2017-06-16,12.994,16.964,3.971,15.771,20.104,198.417,,17.375,215.792
2017-06-17,8.688,11.896,3.208,6.27,9.042,201.417,,17.333,218.75
2017-06-18,7.417,7.875,0.458,8.646,10.417,200.083,,15.833,215.917
2017-06-19,11.774,14.066,2.292,10.375,13.666,193.292,,13.083,206.375
2017-06-20,13.36,15.089,1.729,22.812,28.688,194.0,,17.667,211.667
2017-06-21,16.062,19.729,3.666,10.021,17.73,195.304,,18.565,213.87
2017-06-22,20.584,24.375,3.792,10.458,12.458,199.875,,15.583,215.458
2017-06-23,19.4,27.306,7.905,19.208,23.944,210.174,,29.174,239.348
2017-06-24,11.146,11.875,0.729,13.771,18.834,195.833,,19.0,214.833
2017-06-25,8.812,9.542,0.729,12.625,19.75,201.708,,18.292,220.0
2017-06-26,13.146,16.166,3.021,12.083,15.771,204.958,,18.75,223.708
2017-06-27,10.9,13.214,2.315,14.25,18.854,204.042,,17.667,221.708
2017-06-28,15.479,20.166,4.688,18.25,29.062,204.696,,22.0,226.696
2017-06-29,18.521,21.96,3.44,25.812,39.604,210.167,,22.458,232.625
2017-06-30,21.5,26.522,5.022,13.062,20.916,197.375,,23.542,220.917
2017-07-01,23.146,39.875,16.729,9.312,14.354,217.5,,26.208,243.708
2017-07-02,13.646,15.73,2.083,13.834,16.666,209.542,,22.125,231.667
2017-07-03,22.591,31.409,8.818,24.438,31.696,210.565,,29.87,240.435
2017-07-04,19.25,33.104,13.854,16.896,26.167,210.542,,22.833,233.375
2017-07-05,16.375,25.438,9.062,9.042,12.083,194.15,,19.85,214.0
2017-07-06,12.375,15.688,3.312,10.646,13.146,198.174,,20.652,218.826
2017-07-07,18.196,22.5,4.304,19.75,23.604,205.125,,24.125,229.25
2017-07-08,17.812,22.375,4.562,25.792,30.729,217.625,,29.75,247.375
2017-07-09,14.266,15.268,1.002,23.896,31.104,204.125,,24.292,228.417
2017-07-10,15.27,22.5,7.23,11.334,17.584,191.708,,21.25,212.958
2017-07-11,11.434,19.56,8.125,6.646,9.979,184.667,,17.75,202.417
2017-07-12,13.562,21.334,7.771,9.979,16.417,186.75,,20.792,207.542
2017-07-13,13.62,19.282,5.662,10.375,16.326,192.273,,24.955,217.227
2017-07-14,11.739,16.348,4.609,7.104,11.688,184.708,,19.625,204.333
2017-07-15,15.021,18.042,3.021,13.792,17.292,195.667,,22.167,217.833
2017-07-16,13.125,14.812,1.688,15.688,23.875,203.083,,21.417,224.5
2017-07-17,9.208,11.083,1.875,16.938,20.146,196.792,,17.375,214.167
2017-07-18,16.292,20.396,4.104,10.542,15.646,201.833,,19.25,221.083
2017-07-19,11.334,12.0,0.667,15.25,20.416,207.316,,20.421,227.737
2017-07-20,13.896,16.834,2.938,12.958,16.979,196.522,,20.304,216.826
2017-07-21,10.761,12.674,1.913,9.25,12.438,183.667,,18.083,201.75
2017-07-22,9.875,15.48,5.604,9.438,14.125,185.125,,17.833,202.958
2017-07-23,7.604,9.208,1.604,6.458,10.375,183.542,,15.917,199.458
2017-07-24,15.464,29.69,14.226,13.042,18.37,198.85,,24.8,223.65
2017-07-25,20.479,30.708,10.229,16.062,28.562,210.417,,30.375,240.792
2017-07-26,7.917,8.834,0.916,6.521,15.916,197.917,,19.417,217.333
2017-07-27,14.021,20.271,6.25,9.896,15.916,200.0,,13.13,213.13
2017-07-28,10.022,12.674,2.652,11.834,17.188,196.708,,14.125,210.833
2017-07-29,7.5,10.48,2.979,8.188,18.396,191.458,,12.083,203.542
2017-07-30,4.02,4.75,0.729,5.75,8.417,191.667,,9.875,201.542
2017-07-31,14.042,18.521,4.479,11.48,13.646,189.042,,17.042,206.083
2017-08-01,13.542,25.083,11.542,7.834,18.146,205.333,,17.083,222.417
2017-08-02,8.666,13.812,5.146,6.146,10.5,190.0,,14.917,204.917
2017-08-03,10.796,19.75,8.954,8.576,10.612,194.636,,17.318,211.955
2017-08-04,7.065,7.717,0.652,9.958,13.542,189.333,,18.708,208.042
2017-08-05,7.292,10.021,2.729,13.188,17.354,193.833,,18.875,212.708
2017-08-06,5.166,5.604,0.438,15.021,21.938,188.667,,16.625,205.292
2017-08-07,7.334,9.375,2.042,9.688,20.042,190.458,,16.708,207.167
2017-08-08,12.146,14.292,2.146,12.438,25.167,192.458,,17.125,209.583
2017-08-09,14.916,26.375,11.458,10.417,18.458,200.792,,17.083,217.875
2017-08-10,4.833,5.562,0.73,7.167,16.938,188.238,,12.667,200.905
2017-08-11,3.913,4.282,0.37,8.73,15.895,186.75,,11.708,198.458
2017-08-12,6.938,9.979,3.042,10.271,14.792,191.042,,11.208,202.25
2017-08-13,3.312,3.958,0.646,5.334,8.812,192.875,,10.042,202.917
2017-08-14,2.875,3.042,0.167,3.5,8.854,189.208,,8.667,197.875
2017-08-15,4.341,5.977,1.636,2.292,7.023,192.136,,10.773,202.909
2017-08-16,6.688,9.979,3.292,2.771,6.979,191.042,,10.917,201.958
2017-08-17,9.52,15.0,5.48,7.375,9.875,193.348,,17.0,210.348
2017-08-18,13.065,18.022,4.956,11.125,18.667,194.667,,16.625,211.292
2017-08-19,9.021,13.958,4.938,7.312,16.084,196.792,,15.333,212.125
2017-08-20,5.854,6.584,0.729,7.708,11.333,197.708,,14.542,212.25
2017-08-21,12.354,18.646,6.292,11.084,16.145,194.542,,20.25,214.792
2017-08-22,19.354,28.666,9.312,17.292,25.646,206.167,,21.917,228.083
2017-08-23,23.354,38.062,14.708,14.333,17.792,205.958,,18.375,224.333
2017-08-24,25.208,39.208,14.0,18.916,24.333,213.0,,27.071,240.071
2017-08-25,30.452,46.238,15.786,29.087,33.25,221.5,,27.182,248.682
2017-08-26,13.146,18.521,5.375,23.708,28.875,209.875,,23.167,233.042
2017-08-27,5.396,5.666,0.27,14.084,16.625,198.208,,14.167,212.375
2017-08-28,17.354,25.271,7.916,23.188,23.354,205.167,,16.625,221.792
2017-08-29,17.604,23.542,5.938,20.479,24.333,194.917,,17.75,212.667
2017-08-30,10.521,18.5,7.98,13.166,21.625,193.75,,17.333,211.083
2017-08-31,9.042,11.312,2.27,4.875,7.334,193.522,,15.391,208.913
2017-09-01,11.608,14.566,2.956,8.688,8.625,194.5,,15.042,209.542
2017-09-02,10.146,12.27,2.125,6.458,7.27,194.625,,12.833,207.458
2017-09-03,10.52,12.646,2.125,10.834,11.729,197.417,,16.5,213.917
2017-09-04,13.395,20.812,7.416,15.188,15.479,198.167,,22.792,220.958
2017-09-05,11.261,18.152,6.892,14.558,15.87,196.304,,18.913,215.217
2017-09-06,12.708,15.416,2.708,9.896,16.542,195.167,,20.458,215.625
2017-09-07,14.688,18.916,4.229,15.292,28.25,197.261,,25.565,222.826
2017-09-08,13.022,18.326,5.304,14.25,31.271,201.208,,20.458,221.667
2017-09-09,13.812,19.834,6.021,13.146,18.438,199.542,,19.125,218.667
2017-09-10,9.542,10.625,1.083,17.27,23.084,200.208,,19.875,220.083
2017-09-11,12.771,15.23,2.458,12.438,19.958,195.375,,19.833,215.208
2017-09-12,24.208,42.834,18.625,10.562,17.458,196.292,,24.25,220.542
2017-09-13,16.105,27.938,11.834,10.73,14.084,201.35,,19.5,220.85
2017-09-14,15.804,23.696,7.892,10.666,14.956,190.917,,15.417,206.333
2017-09-15,16.391,21.0,4.608,10.166,14.167,195.583,,15.125,210.708
2017-09-16,11.188,14.625,3.438,11.146,16.792,195.417,,15.375,210.792
2017-09-17,5.479,6.416,0.938,4.396,7.312,194.167,,11.333,205.5
2017-09-18,8.125,10.188,2.062,7.75,9.062,188.792,,11.542,200.333
2017-09-19,16.833,26.396,9.562,8.792,13.812,194.875,,14.625,209.5
2017-09-20,29.896,49.084,19.188,20.292,29.938,204.542,,24.75,229.292
2017-09-21,20.354,25.042,4.688,11.562,16.771,196.696,,14.478,211.174
2017-09-22,19.182,30.25,11.068,12.312,17.858,199.909,,18.864,218.773
2017-09-23,7.646,8.208,0.562,5.042,7.438,193.625,,13.583,207.208
2017-09-24,14.438,15.916,1.48,12.896,15.146,199.208,,18.792,218.0
2017-09-25,15.625,19.062,3.438,15.208,20.125,199.375,,16.167,215.542
2017-09-26,16.0,22.896,6.896,17.166,21.166,198.667,,17.792,216.458
2017-09-27,16.604,26.333,9.729,13.98,20.396,198.875,,19.917,218.792
2017-09-28,14.771,19.458,4.688,2.875,7.334,192.739,,12.0,204.739
2017-09-29,20.022,28.283,8.261,11.69,11.604,196.958,,17.458,214.417
2017-09-30,16.5,24.125,7.625,14.542,19.938,201.292,,18.875,220.167
2017-10-01,9.708,11.229,1.521,14.542,17.416,200.75,,14.375,215.125
2017-10-02,26.042,39.458,13.416,15.42,24.938,203.333,,20.417,223.75
2017-10-03,16.227,28.046,11.818,17.542,23.808,198.864,,19.364,218.227
2017-10-04,9.104,10.625,1.521,4.542,10.562,193.042,,14.375,207.417
2017-10-05,14.145,23.146,9.0,1.646,10.02,195.783,,15.217,211.0
2017-10-06,22.935,40.218,17.282,12.666,19.334,198.542,,16.75,215.292
2017-10-07,19.416,30.854,11.438,9.25,7.979,197.417,,17.75,215.167
2017-10-08,8.479,17.875,9.396,8.0,11.042,197.5,,17.417,214.917
2017-10-09,13.396,15.5,2.104,12.104,12.812,192.917,,12.75,205.667
2017-10-10,19.5,28.625,9.125,23.375,30.25,202.625,,19.417,222.042
2017-10-11,12.312,17.75,5.438,20.146,45.766,198.792,,15.417,214.208
2017-10-12,17.295,26.818,9.522,18.204,24.464,196.526,,19.895,216.421
2017-10-13,13.435,17.696,4.261,1.708,5.667,194.0,,11.958,205.958
2017-10-14,15.458,22.812,7.354,6.646,8.583,196.25,,12.708,208.958
2017-10-15,10.25,13.417,3.167,7.042,11.666,198.875,,12.083,210.958
2017-10-16,15.604,24.458,8.854,6.062,9.646,197.458,,8.583,206.042
2017-10-17,23.834,47.604,23.771,8.812,10.792,200.542,,18.875,219.417
2017-10-18,12.604,37.021,24.416,10.521,12.396,203.625,,18.0,221.625
2017-10-19,19.042,28.875,9.834,7.458,11.542,196.261,,9.0,205.261
2017-10-20,18.37,28.218,9.848,5.479,4.625,195.958,,11.458,207.417
2017-10-21,13.312,19.062,5.75,3.438,2.792,194.708,,9.417,204.125
2017-10-22,6.0,6.812,0.812,1.042,2.27,194.5,,8.042,202.542
2017-10-23,7.413,8.87,1.456,0.396,4.326,192.217,,8.0,200.217
2017-10-24,17.5,24.771,7.27,11.77,14.729,197.375,,18.833,216.208
2017-10-25,22.084,40.916,18.834,12.521,18.042,199.75,,16.625,216.375
2017-10-26,20.5,47.438,26.938,13.0,14.562,200.87,,27.174,228.043
2017-10-27,22.413,47.934,25.522,19.604,25.833,200.292,,25.958,226.25
2017-10-28,24.146,40.396,16.25,23.542,35.25,202.042,,25.583,227.625
2017-10-29,10.104,12.125,2.021,8.166,12.146,196.875,,11.292,208.167
2017-10-30,12.229,15.25,3.02,2.708,5.396,193.083,,7.958,201.042
2017-10-31,23.146,31.854,8.708,9.98,10.625,195.167,,16.167,211.333
2017-11-01,32.25,66.104,33.854,17.458,23.75,202.708,,25.333,228.042
2017-11-02,27.376,60.688,33.311,19.0,24.837,205.19,,25.905,231.095
2017-11-03,13.608,17.326,3.718,16.938,21.833,197.208,,12.375,209.583
2017-11-04,16.604,24.708,8.104,12.688,19.479,198.708,,10.958,209.667
2017-11-05,9.792,12.021,2.23,15.521,17.48,196.958,,7.0,203.958
2017-11-06,32.146,59.23,27.083,24.062,27.75,201.25,,17.292,218.542
2017-11-07,33.146,61.5,28.354,28.458,35.167,204.708,,27.042,231.75
2017-11-08,36.979,93.917,56.938,38.062,55.312,210.458,,42.542,253.0
2017-11-09,16.208,33.084,16.875,15.375,19.625,198.304,,16.261,214.565
2017-11-10,31.522,67.043,35.522,24.021,30.188,201.792,,25.167,226.958
2017-11-11,16.208,27.334,11.125,12.688,16.771,200.083,,15.75,215.833
2017-11-12,10.271,13.854,3.583,7.834,9.312,195.375,,11.167,206.542
2017-11-13,25.396,48.0,22.604,17.208,21.708,198.833,,18.208,217.042
2017-11-14,32.286,76.807,44.522,25.521,35.391,202.13,,33.13,235.261
2017-11-15,21.938,56.416,34.479,17.604,22.812,204.25,,32.667,236.917
2017-11-16,21.708,49.229,27.521,5.812,7.146,198.391,,18.087,216.478
2017-11-17,20.892,45.739,24.848,11.917,13.021,200.375,,19.0,219.375
2017-11-18,26.084,52.958,26.875,29.854,37.875,205.667,,37.25,242.917
2017-11-19,9.23,11.521,2.292,3.458,3.5,196.875,,10.583,207.458
2017-11-20,28.938,64.375,35.438,14.646,17.146,204.542,,24.292,228.833
2017-11-21,20.729,33.396,12.667,9.604,9.917,199.208,,18.625,217.833
2017-11-22,32.673,64.957,32.282,29.084,35.565,200.273,,24.591,224.864
2017-11-23,19.042,30.958,11.916,10.708,15.083,200.609,,17.435,218.043
2017-11-24,28.826,61.891,33.065,4.98,6.188,197.292,,16.542,213.833
2017-11-25,25.312,53.542,28.229,10.75,11.812,200.042,,23.917,223.958
2017-11-26,19.208,25.958,6.75,16.646,18.208,200.333,,18.792,219.125
2017-11-27,17.916,34.292,16.375,10.479,12.062,198.625,,12.583,211.208
2017-11-28,29.5,54.417,24.916,19.833,23.75,199.25,,20.0,219.25
2017-11-29,33.833,81.104,47.271,24.062,28.208,202.125,,34.375,236.5
2017-11-30,23.875,40.208,16.334,12.146,16.105,201.348,,16.391,217.739
2017-12-01,15.913,25.913,10.0,6.438,8.312,198.583,,13.792,212.375
2017-12-02,16.292,27.938,11.645,8.062,8.812,199.25,,15.375,214.625
2017-12-03,21.188,32.02,10.834,18.688,24.23,204.917,,22.917,227.833
2017-12-04,33.25,82.416,49.166,23.25,30.166,208.25,,32.25,240.5
2017-12-05,25.804,69.761,43.956,11.416,14.13,205.304,,27.391,232.696
2017-12-06,18.875,30.875,12.0,5.646,6.479,200.167,,14.0,214.167
2017-12-07,28.062,70.042,41.98,14.417,18.625,206.522,,29.522,236.043
2017-12-08,27.13,64.543,37.413,17.812,23.396,205.125,,28.625,233.75
2017-12-09,18.792,26.875,8.084,7.104,7.52,199.333,,15.375,214.708
2017-12-10,22.896,38.375,15.479,16.521,20.354,206.042,,24.125,230.167
2017-12-11,24.53,60.234,35.704,14.68,16.196,206.227,,20.591,226.818
2017-12-12,21.396,35.25,13.854,2.479,4.479,201.083,,11.458,212.542
2017-12-13,20.417,33.812,13.395,3.166,4.188,201.292,,11.208,212.5
2017-12-14,17.834,26.979,9.146,4.042,4.625,196.565,,6.913,203.478
2017-12-15,30.718,79.282,48.565,20.125,21.48,202.875,,26.292,229.167
2017-12-16,31.958,69.229,37.271,28.25,32.729,206.0,,32.375,238.375
2017-12-17,12.0,17.666,5.667,4.27,6.208,198.5,,10.208,208.708
2017-12-18,32.834,82.084,49.25,15.334,16.917,203.542,,26.208,229.75
2017-12-19,28.792,85.854,57.062,13.834,15.479,203.792,,25.917,229.708
2017-12-20,29.396,64.792,35.396,12.104,14.208,204.208,,25.417,229.625
2017-12-21,31.25,82.771,51.52,17.083,18.917,206.565,,32.043,238.609
2017-12-22,37.881,101.476,63.596,19.89,25.253,209.591,,45.955,255.545
2017-12-23,32.708,62.834,30.125,25.521,29.521,205.625,,37.292,242.917
2017-12-24,26.52,39.666,13.146,45.604,52.75,211.417,,30.25,241.667
2017-12-25,15.02,22.104,7.084,13.896,17.396,200.792,,11.417,212.208
2017-12-26,19.916,34.729,14.812,3.333,4.166,197.083,,9.167,206.25
2017-12-27,16.458,25.229,8.771,1.062,2.104,197.25,,6.292,203.542
2017-12-28,18.417,28.646,10.23,3.875,4.584,195.13,,7.348,202.478
2017-12-29,14.782,19.26,4.478,5.271,4.562,195.0,,8.417,203.417
2017-12-30,10.75,13.646,2.896,3.834,5.042,196.417,,8.25,204.667
2017-12-31,17.854,26.812,8.958,18.521,21.417,203.5,,16.833,220.333
2018-01-01,9.054,10.122,1.068,6.438,5.334,199.75,,9.167,208.917
2018-01-02,9.5,11.77,2.271,3.5,4.416,196.833,,7.625,204.458
2018-01-03,5.875,7.062,1.188,2.625,2.812,196.0,,5.478,201.478
2018-01-04,16.834,22.25,5.416,11.125,10.146,201.833,,13.792,215.625
2018-01-05,16.111,32.266,16.156,9.042,9.562,204.375,,14.375,218.75
2018-01-06,5.583,6.542,0.958,3.083,5.062,196.083,,6.25,202.333
2018-01-07,20.848,42.896,22.048,6.586,5.744,198.364,,15.273,213.636
2018-01-08,35.324,74.896,39.573,16.688,20.312,205.125,,28.5,233.625
2018-01-09,14.479,21.416,6.938,4.583,6.479,196.917,,8.542,205.458
2018-01-10,34.812,77.375,42.562,18.312,21.729,203.913,,25.478,229.391
2018-01-11,21.458,42.125,20.666,10.896,12.166,198.167,,16.792,214.958
2018-01-12,31.152,60.146,28.994,24.083,27.416,206.125,,25.0,231.125
2018-01-13,15.042,21.625,6.584,12.98,14.646,201.5,,14.708,216.208
2018-01-14,23.229,43.188,19.958,13.625,14.979,206.5,,23.333,229.833
2018-01-15,36.75,90.584,53.835,21.354,29.584,206.917,,30.458,237.375
2018-01-16,24.087,59.935,35.848,14.792,17.304,208.435,,21.522,229.957
2018-01-17,25.146,42.604,17.458,11.333,12.625,199.913,,14.478,214.391
2018-01-18,13.062,18.584,5.521,3.334,5.0,195.417,,6.042,201.458
