date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,HUM_max,HUM_mean,HUM_min,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2016-08-31,9.854,12.625,2.771,10.167,18.0,72.0,57.292,36.0,3.375,32.6,27.621,22.1
2016-09-01,11.25,14.729,3.48,12.125,22.812,77.0,58.0,30.0,4.625,34.6,28.738,24.2
2016-09-02,8.75,11.708,2.958,14.375,24.854,80.0,62.75,41.0,3.458,32.9,28.458,23.8
2016-09-03,6.688,8.646,1.958,11.75,22.104,79.0,59.125,38.0,3.292,36.4,30.071,25.8
2016-09-04,2.771,4.292,1.521,4.083,14.458,90.0,65.75,48.0,2.25,33.5,29.717,24.3
2016-09-05,5.398,7.782,2.384,1.636,10.532,94.0,82.958,73.0,2.0,29.2,26.654,23.4
2016-09-06,6.792,9.438,2.646,2.75,11.938,94.0,80.292,60.0,2.0,31.7,27.704,24.9
2016-09-07,7.292,10.479,3.188,4.0,13.104,93.0,73.792,55.0,2.417,33.5,29.046,26.2
2016-09-08,5.263,7.171,1.908,3.318,10.322,92.0,77.913,53.0,2.826,30.5,27.113,25.3
2016-09-09,8.146,10.042,1.896,7.542,11.125,72.0,55.333,38.0,4.167,32.4,27.312,23.7
2016-09-10,7.208,8.854,1.646,11.5,21.0,79.0,60.792,40.0,3.667,32.4,26.967,22.2
2016-09-11,5.958,7.479,1.521,13.583,25.042,83.0,72.458,58.0,3.083,30.0,26.796,23.5
2016-09-12,6.443,8.082,1.64,8.75,17.646,84.0,73.333,61.0,3.25,29.6,27.108,24.5
2016-09-13,11.976,15.911,3.936,5.875,16.584,93.0,86.0,79.0,2.409,27.9,26.183,23.7
2016-09-14,15.562,19.416,3.854,7.208,14.479,85.0,69.333,46.0,3.583,31.5,27.367,25.0
2016-09-15,18.521,23.042,4.52,9.167,15.812,86.0,65.542,48.0,4.25,29.6,26.612,24.6
2016-09-16,13.584,17.771,4.188,14.458,25.458,84.0,73.667,58.0,3.167,30.5,26.667,24.4
2016-09-17,8.812,10.812,2.0,12.458,29.208,86.0,76.417,59.0,2.917,30.4,27.146,24.6
2016-09-18,5.812,8.02,2.208,2.417,11.042,93.0,87.5,82.0,2.25,27.2,25.942,23.9
2016-09-19,13.822,17.559,3.737,9.375,23.334,95.0,82.917,61.0,4.583,30.5,26.108,22.8
2016-09-20,9.271,12.292,3.021,1.875,8.125,95.0,88.625,79.0,2.167,25.7,22.908,21.2
2016-09-21,16.5,20.75,4.25,5.625,12.271,92.0,80.167,71.0,3.667,25.6,23.629,21.3
2016-09-22,12.75,15.604,2.854,5.625,14.188,95.0,90.833,80.0,2.333,25.0,22.625,21.1
2016-09-23,19.416,25.458,6.042,6.958,19.854,95.0,86.958,71.0,3.875,26.8,24.362,23.1
2016-09-24,15.396,19.938,4.542,6.542,16.833,91.0,84.875,78.0,2.958,24.3,22.8,21.5
2016-09-25,10.629,14.402,3.772,5.542,13.833,93.0,72.792,48.0,3.0,31.3,25.362,20.4
2016-09-26,10.481,16.396,5.915,6.792,18.0,88.0,74.708,56.0,3.042,31.4,26.708,23.2
2016-09-27,10.646,20.334,9.688,7.542,16.542,90.0,76.292,58.0,2.625,31.1,27.171,23.5
2016-09-28,11.75,17.583,5.834,5.917,18.875,95.0,88.417,76.0,2.208,29.1,26.017,23.8
2016-09-29,15.521,23.834,8.312,7.708,16.792,95.0,75.25,55.0,3.875,28.1,25.225,22.8
2016-09-30,10.75,13.375,2.625,7.75,16.375,90.0,68.833,54.0,3.333,24.7,22.479,19.2
2016-10-01,11.979,14.458,2.48,10.417,26.333,94.0,82.667,60.0,2.958,30.0,24.592,21.5
2016-10-02,5.5,6.52,1.021,16.958,39.958,92.0,81.75,65.0,2.667,30.3,26.058,23.1
2016-10-03,8.943,10.987,2.044,9.042,24.708,92.0,86.333,77.0,2.75,27.7,24.112,21.6
2016-10-04,19.271,26.822,7.552,9.783,19.773,93.0,70.708,43.0,4.833,31.6,25.438,21.5
2016-10-05,12.958,23.917,10.958,12.667,20.292,91.0,78.542,61.0,3.083,28.4,24.758,21.0
2016-10-06,8.896,10.646,1.75,7.917,9.667,78.0,55.292,40.0,5.917,29.3,25.362,21.2
2016-10-07,9.479,11.458,1.98,7.833,14.083,65.0,56.333,42.0,4.458,28.1,23.046,19.2
2016-10-08,3.625,4.312,0.688,7.625,18.875,88.0,76.667,65.0,2.5,28.7,25.175,22.0
2016-10-09,8.084,9.292,1.208,5.75,13.375,93.0,69.625,48.0,4.458,24.5,21.779,17.6
2016-10-10,8.662,11.271,2.609,5.833,10.667,65.0,53.208,40.0,5.5,25.3,20.288,16.2
2016-10-11,15.917,20.458,4.542,9.833,14.938,68.0,57.708,47.0,5.583,24.9,20.996,17.6
2016-10-12,14.77,18.73,3.958,10.417,10.271,73.0,50.083,24.0,4.542,26.5,20.75,16.9
2016-10-13,13.146,15.958,2.812,9.208,11.27,64.0,49.333,25.0,3.75,24.3,18.708,15.4
2016-10-14,23.188,30.438,7.25,14.833,19.334,80.0,53.5,32.0,4.25,22.2,18.317,15.1
2016-10-15,16.833,23.146,6.312,19.25,27.666,81.0,62.042,33.0,3.708,24.7,18.938,13.7
2016-10-16,5.583,6.812,1.23,8.458,9.896,75.0,58.125,40.0,2.917,26.3,20.842,14.9
2016-10-17,15.332,19.123,3.792,4.625,11.938,95.0,83.5,61.0,2.792,23.1,20.671,17.6
2016-10-18,17.312,27.312,10.0,8.708,19.167,94.0,68.292,43.0,3.375,30.3,23.983,18.7
2016-10-19,13.229,18.562,5.334,9.958,21.666,86.0,72.958,59.0,3.333,27.3,23.567,20.0
2016-10-20,14.41,18.53,4.119,15.5,19.754,87.0,59.792,29.0,3.917,29.6,23.883,20.6
2016-10-21,16.708,19.375,2.667,14.958,21.875,62.0,47.167,27.0,4.833,25.0,20.642,17.8
2016-10-22,22.066,26.578,4.512,24.167,33.621,72.0,65.833,58.0,5.227,22.9,20.117,17.3
2016-10-23,8.125,9.646,1.521,11.542,18.417,76.0,54.375,41.0,3.75,23.9,20.254,17.4
2016-10-24,13.438,16.93,3.491,6.042,9.812,67.0,46.583,25.0,4.292,23.8,18.138,14.3
2016-10-25,29.438,47.25,17.812,14.917,23.146,91.0,77.792,64.0,3.375,16.2,15.025,13.4
2016-10-26,23.333,31.771,8.438,11.958,23.458,90.0,74.958,49.0,4.708,28.1,21.375,16.0
2016-10-27,11.604,13.792,2.188,8.667,11.666,68.0,47.917,29.0,4.708,25.4,20.246,15.6
2016-10-28,30.208,55.75,25.542,15.208,23.771,94.0,76.583,55.0,3.375,17.8,16.138,15.1
2016-10-29,9.875,12.77,2.896,7.417,8.584,93.0,56.083,35.0,3.208,24.2,18.925,14.8
2016-10-30,9.542,11.333,1.792,10.292,12.896,64.0,43.375,22.0,4.25,21.5,15.788,12.5
2016-10-31,22.365,29.168,6.804,15.083,18.52,76.0,62.625,48.0,3.792,20.7,16.004,10.7
2016-11-01,16.208,21.416,5.208,8.583,13.146,88.0,65.75,40.0,3.792,20.2,15.117,12.3
2016-11-02,16.521,22.334,5.812,6.0,7.334,76.0,52.083,41.0,3.208,18.3,14.371,11.3
2016-11-03,13.5,17.833,4.333,10.125,12.292,78.0,57.125,40.0,4.0,18.3,14.562,12.1
2016-11-04,19.022,23.88,4.857,13.0,15.805,72.0,53.792,28.0,3.5,20.1,14.342,9.9
2016-11-05,23.062,31.916,8.854,23.375,24.916,78.0,58.333,30.0,4.042,22.1,14.812,8.5
2016-11-06,9.042,10.062,1.02,16.75,22.5,79.0,51.292,31.0,3.083,21.7,16.117,11.5
2016-11-07,12.016,14.984,2.968,14.125,17.75,62.0,52.583,40.0,4.167,19.6,14.858,10.4
2016-11-08,23.375,29.337,5.962,19.667,32.225,91.0,72.75,56.0,3.045,17.8,15.171,12.9
2016-11-09,6.396,8.938,2.542,1.417,4.667,65.0,46.167,31.0,2.375,14.3,11.125,8.0
2016-11-10,18.458,23.083,4.625,7.042,7.208,70.0,44.958,35.0,2.417,12.9,10.917,8.1
2016-11-11,19.354,25.708,6.354,10.167,17.042,92.0,68.833,39.0,3.958,21.4,15.354,10.3
2016-11-12,21.979,28.479,6.5,14.292,21.854,81.0,57.958,28.0,3.083,22.0,15.492,11.0
2016-11-13,15.605,20.27,4.667,18.458,23.729,81.0,65.583,41.0,3.0,23.6,16.312,10.9
2016-11-14,28.158,47.636,19.479,17.792,25.979,93.0,82.125,71.0,2.083,15.3,14.425,13.7
2016-11-15,17.979,24.396,6.416,9.25,18.0,93.0,73.583,55.0,4.292,22.8,16.971,13.0
2016-11-16,14.562,17.792,3.229,8.458,10.084,58.0,47.375,30.0,5.0,17.9,12.875,9.7
2016-11-17,19.826,26.34,6.514,14.625,19.402,71.0,55.208,40.0,4.875,20.2,13.725,8.6
2016-11-18,30.854,49.188,18.334,22.583,27.375,78.0,63.875,45.0,3.917,19.2,12.917,7.6
2016-11-19,25.208,34.354,9.146,14.958,30.167,93.0,88.333,72.0,2.083,17.2,15.208,12.8
2016-11-20,18.02,25.792,7.771,12.333,20.521,93.0,73.917,56.0,4.333,24.1,18.3,13.5
2016-11-21,26.96,64.671,37.71,15.417,27.062,91.0,81.0,66.0,3.125,17.4,15.375,13.6
2016-11-22,19.195,38.14,18.945,14.333,25.303,92.0,65.542,42.0,3.636,23.3,17.683,14.7
2016-11-23,9.854,12.458,2.604,2.792,5.812,73.0,50.667,32.0,3.292,16.1,13.517,9.9
2016-11-24,21.375,35.021,13.646,9.083,10.438,88.0,72.583,39.0,3.208,14.0,9.329,6.6
2016-11-25,20.334,37.646,17.312,9.708,13.25,87.0,68.292,44.0,3.417,15.5,10.012,6.2
2016-11-26,14.354,22.917,8.562,7.625,8.0,88.0,64.208,40.0,2.75,16.6,11.271,5.3
2016-11-27,12.458,14.812,2.354,5.042,12.0,92.0,89.708,80.0,2.125,13.6,11.992,9.8
2016-11-28,8.672,10.236,1.563,7.917,11.584,80.0,50.083,32.0,3.083,15.7,12.154,8.6
2016-11-29,16.938,21.25,4.312,9.5,12.021,71.0,52.0,34.0,4.0,16.1,10.762,6.6
2016-11-30,27.229,42.334,15.104,13.542,13.104,66.0,52.0,41.0,3.875,12.4,9.512,5.4
2016-12-01,27.771,49.208,21.438,23.875,34.438,82.0,68.083,57.0,4.042,16.6,13.438,10.1
2016-12-02,9.23,11.0,1.771,8.167,11.146,58.0,46.875,32.0,3.625,15.6,12.117,9.2
2016-12-03,22.297,28.65,6.352,12.708,15.375,74.0,57.917,34.0,4.318,18.7,10.921,4.6
2016-12-04,16.834,21.438,4.604,21.25,30.188,92.0,71.75,46.0,2.583,18.3,12.146,7.2
2016-12-05,18.318,22.443,4.124,12.458,20.729,92.0,66.375,41.0,3.375,19.2,14.75,11.9
2016-12-06,13.308,24.011,10.703,10.13,16.29,85.0,55.042,35.0,2.917,14.5,11.004,7.8
2016-12-07,25.875,42.833,16.958,11.0,11.146,73.0,52.0,34.0,3.625,14.2,8.471,4.1
2016-12-08,23.479,40.042,16.562,7.792,7.562,76.0,56.25,31.0,2.458,14.2,9.388,4.8
2016-12-09,25.857,44.494,18.636,15.917,17.341,74.0,59.625,40.0,3.292,17.0,10.15,5.0
2016-12-10,5.792,6.792,1.0,3.958,7.188,71.0,48.375,32.0,2.292,11.8,8.808,4.9
2016-12-11,9.979,11.917,1.938,5.75,6.542,67.0,48.375,31.0,2.625,12.5,6.904,2.1
2016-12-12,28.981,53.112,24.131,10.708,12.458,66.0,48.625,31.0,2.417,10.4,6.346,0.9
2016-12-13,32.521,62.562,30.042,14.542,22.854,95.0,83.333,59.0,1.792,9.5,7.867,6.1
2016-12-14,9.521,10.979,1.458,4.0,6.0,94.0,56.75,34.0,2.333,13.8,9.871,5.2
2016-12-15,16.584,21.292,4.708,5.167,9.062,62.0,46.917,29.0,2.542,10.1,6.225,3.4
2016-12-16,16.25,26.75,10.5,5.5,5.48,70.0,53.25,34.0,2.364,9.3,4.875,1.5
2016-12-17,22.521,27.77,5.25,9.458,8.166,78.0,61.333,43.0,2.542,11.2,6.488,2.2
2016-12-18,17.812,22.334,4.521,17.042,18.27,81.0,61.833,40.0,3.292,15.5,8.862,2.9
2016-12-19,32.126,54.274,22.148,23.708,25.375,79.0,60.875,37.0,3.542,17.3,10.442,5.7
2016-12-20,35.198,90.563,55.365,31.958,36.4,84.0,68.583,55.0,3.455,13.8,9.767,6.4
2016-12-21,29.896,79.646,49.75,24.042,24.667,90.0,69.5,38.0,3.167,17.8,10.204,4.5
2016-12-22,20.583,54.229,33.646,19.417,35.583,95.0,87.667,79.0,2.0,18.2,13.308,7.3
2016-12-23,8.688,10.5,1.812,1.875,4.562,85.0,63.667,46.0,2.583,16.5,12.2,7.0
2016-12-24,11.0,13.167,2.166,4.625,5.958,70.0,54.25,36.0,3.875,13.0,9.012,6.3
2016-12-25,13.708,16.562,2.854,6.417,6.292,71.0,52.417,32.0,3.375,14.0,8.579,5.4
2016-12-26,31.168,64.933,33.764,19.5,20.896,84.0,65.833,45.0,2.958,14.3,8.808,4.5
2016-12-27,19.688,38.789,19.102,10.0,19.435,93.0,73.042,44.0,2.417,15.6,10.712,7.3
2016-12-28,7.73,8.917,1.188,2.542,6.521,69.0,47.042,29.0,2.583,9.8,6.033,2.5
2016-12-29,14.854,19.146,4.292,8.958,9.208,67.0,57.292,40.0,2.875,11.1,6.033,1.8
2016-12-30,6.834,7.625,0.792,2.375,4.5,71.0,50.667,31.0,2.542,10.2,6.246,2.8
2016-12-31,10.375,12.02,1.646,7.083,7.896,70.0,56.583,39.0,3.167,12.7,6.525,0.6
2017-01-01,7.0,7.739,0.739,7.125,11.375,,,,,,,
2017-01-02,5.083,5.583,0.5,3.833,6.5,,,,,,,
2017-01-03,5.958,6.375,0.417,3.458,6.083,,,,,,,
2017-01-04,8.5,9.542,1.042,2.542,4.542,,,,,,,
2017-01-05,17.13,19.348,2.217,8.217,8.696,,,,,,,
2017-01-06,17.958,23.708,5.75,9.208,12.5,,,,,,,
2017-01-07,8.875,9.375,0.5,4.958,8.125,,,,,,,
2017-01-08,27.522,42.783,15.261,14.333,20.708,,,,,,,
2017-01-09,16.375,19.583,3.208,10.333,15.375,,,,,,,
2017-01-10,9.542,10.583,1.042,9.625,11.042,,,,,,,
2017-01-11,9.667,10.958,1.292,3.125,6.0,,,,,,,
2017-01-12,14.542,19.792,5.25,6.333,8.25,,,,,,,
2017-01-13,16.667,24.042,7.375,10.583,12.917,,,,,,,
2017-01-14,12.083,13.625,1.542,6.333,7.792,,,,,,,
2017-01-15,30.364,43.045,12.682,14.875,17.708,,,,,,,
2017-01-16,33.667,55.625,21.958,24.958,30.458,,,,,,,
2017-01-17,33.833,79.042,45.208,28.125,45.042,,,,,,,
2017-01-18,15.667,17.5,1.833,12.083,16.917,,,,,,,
2017-01-19,20.083,22.792,2.708,20.458,26.792,,,,,,,
2017-01-20,22.625,39.333,16.708,18.5,22.333,,,,,,,
2017-01-21,12.708,13.625,0.917,16.5,22.75,,,,,,,
2017-01-22,23.652,30.565,6.913,9.083,12.583,,,,,,,
2017-01-23,18.292,26.542,8.25,12.375,18.875,,,,,,,
2017-01-24,6.417,7.292,0.875,4.042,5.833,,,,,,,
2017-01-25,8.833,10.375,1.542,2.333,4.625,,,,,,,
2017-01-26,12.0,13.5,1.5,4.5,6.75,,,,,,,
2017-01-27,10.958,12.583,1.625,7.333,10.458,,,,,,,
2017-01-28,13.333,14.75,1.417,11.583,14.833,,,,,,,
2017-01-29,15.478,20.783,5.304,14.833,20.25,,,,,,,
2017-01-30,10.75,12.375,1.625,5.333,7.667,,,,,,,
2017-01-31,21.583,27.208,5.625,12.208,14.958,,,,,,,
2017-02-01,27.957,41.043,13.087,15.857,17.636,,,,,,,
2017-02-02,23.458,31.375,7.917,14.292,18.625,,,,,,,
2017-02-03,16.042,24.042,8.0,11.583,17.292,,,,,,,
2017-02-04,6.0,6.417,0.417,9.208,12.167,,,,,,,
2017-02-05,9.522,10.609,1.087,6.5,9.0,,,,,,,
2017-02-06,11.25,12.5,1.25,7.458,8.458,,,,,,,
2017-02-07,13.875,16.292,2.417,5.583,7.792,,,,,,,
2017-02-08,19.417,27.625,8.208,10.125,11.583,,,,,,,
2017-02-09,29.0,39.25,10.25,19.083,22.417,,,,,,,
2017-02-10,36.333,43.583,7.25,33.125,36.125,,,,,,,
2017-02-11,6.458,6.875,0.417,8.375,12.708,,,,,,,
2017-02-12,8.913,9.696,0.783,10.167,13.292,,,,,,,
2017-02-13,10.208,11.375,1.167,8.292,10.375,,,,,,,
2017-02-14,24.625,30.958,6.333,14.5,16.5,,,,,,,
2017-02-15,26.333,42.542,16.208,18.542,23.75,,,,,,,
2017-02-16,24.667,28.667,4.0,15.542,18.167,,,,,,,
2017-02-17,16.917,21.042,4.125,11.333,15.083,,,,,,,
2017-02-18,7.833,8.417,0.583,4.625,7.958,,,,,,,
2017-02-19,17.045,21.045,4.0,13.739,16.5,,,,,,,
2017-02-20,13.708,14.875,1.167,19.708,24.458,,,,,,,
2017-02-21,15.875,17.083,1.208,12.958,16.333,,,,,,,
2017-02-22,21.333,26.208,4.875,12.125,14.0,,,,,,,
2017-02-23,19.5,23.75,4.25,13.0,16.208,,,,,,,
2017-02-24,21.083,24.583,3.5,25.208,29.25,,,,,,,
2017-02-25,13.333,13.875,0.542,27.167,30.583,,,,,,,
2017-02-26,17.826,20.0,2.174,19.458,24.125,,,,,,,
2017-02-27,25.958,34.5,8.542,17.917,21.292,,,,,,,
2017-02-28,22.042,25.917,3.875,28.667,34.208,,,,,,,
2017-03-01,7.333,8.125,0.792,8.375,16.417,,,,,,,
2017-03-02,9.625,10.208,0.583,12.958,17.708,,,,,,,
2017-03-03,26.292,31.042,4.75,19.292,24.042,,,,,,,
2017-03-04,21.958,25.292,3.333,22.917,29.125,,,,,,,
2017-03-05,18.409,29.182,10.773,11.043,22.087,,,,,,,
2017-03-06,10.125,11.375,1.25,5.083,7.542,,,,,,,
2017-03-07,16.417,18.375,1.958,11.708,14.458,,,,,,,
2017-03-08,20.542,25.708,5.167,14.583,22.25,,,,,,,
2017-03-09,8.208,9.0,0.792,2.583,8.458,,,,,,,
2017-03-10,7.5,8.292,0.792,6.708,9.25,,,,,,,
2017-03-11,11.833,13.458,1.625,14.208,17.75,,,,,,,
2017-03-12,18.348,20.609,2.261,14.0,16.625,,,,,,,
2017-03-13,25.958,33.333,7.375,18.667,24.75,,,,,,,
2017-03-14,26.042,32.583,6.542,24.833,32.583,,,,,,,
2017-03-15,22.542,30.125,7.583,20.958,27.792,,,,,,,
2017-03-16,15.0,16.083,1.083,4.792,11.167,,,,,,,
2017-03-17,10.167,11.0,0.833,5.833,9.833,,,,,,,
2017-03-18,9.167,10.0,0.833,8.042,11.458,,,,,,,
2017-03-19,24.818,30.182,5.364,12.435,22.217,,,,,,,
2017-03-20,16.625,18.292,1.667,5.083,8.625,,,,,,,
2017-03-21,12.125,12.667,0.542,4.75,8.125,,,,,,,
2017-03-22,10.458,11.833,1.375,2.0,5.792,,,,,,,
2017-03-23,9.083,9.958,0.875,3.25,6.708,,,,,,,
2017-03-24,12.792,14.292,1.5,7.958,9.5,,,,,,,
2017-03-25,12.208,12.417,0.208,36.667,39.667,,,,,,,
2017-03-26,22.391,27.087,4.696,40.542,46.792,,,,,,,
2017-03-27,24.833,28.375,3.542,41.391,45.875,,,,,,,
2017-03-28,24.958,28.375,3.417,31.208,38.042,,,,,,,
2017-03-29,23.958,27.417,3.458,32.417,39.0,,,,,,,
2017-03-30,11.25,12.125,0.875,12.583,17.5,,,,,,,
2017-03-31,13.375,14.708,1.333,14.708,16.875,,,,,,,
2017-04-01,11.458,12.292,0.833,11.75,14.0,,,,,,,
2017-04-02,10.083,10.792,0.708,10.583,13.292,,,,,,,
2017-04-03,14.348,16.087,1.739,17.792,19.042,,,,,,,
2017-04-04,12.826,13.783,0.957,23.409,25.409,,,,,,,
2017-04-05,13.958,14.75,0.792,21.0,23.125,,,,,,,
2017-04-06,8.958,9.208,0.25,11.667,17.875,,,,,,,
2017-04-07,7.583,7.917,0.333,7.917,16.958,,,,,,,
2017-04-08,9.625,11.292,1.667,8.458,14.125,,,,,,,
2017-04-09,6.375,6.667,0.292,9.083,12.583,,,,,,,
2017-04-10,9.696,10.435,0.739,12.917,14.917,,,,,,,
2017-04-11,15.042,16.792,1.75,7.0,10.167,,,,,,,
2017-04-12,7.583,8.167,0.583,5.625,9.583,,,,,,,
2017-04-13,15.625,17.042,1.417,14.25,17.458,,,,,,,
2017-04-14,20.375,24.167,3.792,21.333,25.958,,,,,,,
2017-04-15,17.542,18.625,1.083,22.792,26.125,,,,,,,
2017-04-16,10.958,11.708,0.75,18.0,22.75,,,,,,,
2017-04-17,11.609,13.913,2.304,12.667,20.458,,,,,,,
2017-04-18,8.682,9.227,0.545,4.667,11.708,,,,,,,
2017-04-19,13.917,14.75,0.833,11.25,19.208,,,,,,,
2017-04-20,12.292,13.125,0.833,15.292,19.5,,,,,,,
2017-04-21,26.125,28.417,2.292,22.708,29.333,,,,,,,
2017-04-22,9.125,9.5,0.375,12.042,19.75,,,,,,,
2017-04-23,6.083,6.333,0.25,8.292,11.458,,,,,,,
2017-04-24,6.435,6.696,0.261,7.917,12.083,,,,,,,
2017-04-25,6.375,6.542,0.167,7.75,11.083,,,,,,,
2017-04-26,9.667,9.917,0.25,6.625,10.5,,,,,,,
2017-04-27,10.875,11.542,0.667,7.958,11.0,,,,,,,
2017-04-28,14.542,15.958,1.417,11.292,15.25,,,,,,,
2017-04-29,12.875,13.625,0.75,13.208,16.5,,,,,,,
2017-04-30,8.042,8.292,0.25,15.292,18.958,,,,,,,
2017-05-01,15.273,16.227,0.955,20.696,25.87,,,,,,,
2017-05-02,7.625,8.083,0.458,7.25,10.917,,,,,,,
2017-05-03,5.375,5.458,0.083,7.083,9.833,,,,,,,
2017-05-04,3.25,3.25,0.0,5.208,10.0,,,,,,,
2017-05-05,5.125,5.333,0.208,8.292,13.875,,,,,,,
2017-05-06,10.75,11.333,0.583,14.25,18.958,,,,,,,
2017-05-07,9.208,9.458,0.25,16.875,33.958,,,,,,,
2017-05-08,15.957,17.435,1.478,19.792,33.5,,,,,,,
2017-05-09,15.583,16.875,1.292,14.917,26.25,,,,,,,
2017-05-10,12.25,12.833,0.583,11.458,16.25,,,,,,,
2017-05-11,14.083,14.625,0.542,15.958,22.208,,,,,,,
2017-05-12,17.125,18.375,1.25,29.792,36.708,,,,,,,
2017-05-13,9.042,9.167,0.125,18.958,24.5,,,,,,,
2017-05-14,7.5,7.833,0.333,12.542,19.25,,,,,,,
2017-05-15,6.636,6.909,0.273,10.208,12.333,,,,,,,
2017-05-16,11.292,11.917,0.625,8.333,,,,,,,,
2017-05-17,17.208,19.542,2.333,12.417,,,,,,,,
2017-05-18,13.542,14.917,1.375,17.875,19.583,,,,,,,
2017-05-19,11.708,12.375,0.667,18.708,21.458,,,,,,,
2017-05-20,13.5,14.25,0.75,20.125,23.792,,,,,,,
2017-05-21,9.417,9.875,0.458,23.5,26.333,,,,,,,
2017-05-22,6.652,7.0,0.348,13.208,16.5,,,,,,,
2017-05-23,7.958,8.667,0.708,7.958,11.5,,,,,,,
2017-05-24,11.833,12.708,0.875,10.042,14.125,,,,,,,
2017-05-25,13.708,14.75,1.042,10.833,15.5,,,,,,,
2017-05-26,11.0,11.917,0.917,7.167,10.708,,,,,,,
2017-05-27,8.542,9.208,0.667,6.083,9.083,,,,,,,
2017-05-28,6.75,7.167,0.417,5.125,8.833,,,,,,,
2017-05-29,10.957,12.304,1.348,10.458,12.542,,,,,,,
2017-05-30,17.958,19.75,1.792,23.375,28.458,,,,,,,
2017-05-31,6.917,7.333,0.417,24.792,30.958,,,,,,,
2017-06-01,8.522,9.0,0.478,15.739,17.826,,,,,,,
2017-06-02,8.625,9.167,0.542,6.833,10.208,,,,,,,
2017-06-03,6.667,7.125,0.458,4.25,7.5,,,,,,,
2017-06-04,6.25,6.542,0.292,4.5,6.792,,,,,,,
2017-06-05,8.826,10.087,1.261,5.542,8.958,,,,,,,
2017-06-06,8.25,8.792,0.542,8.625,11.25,,,,,,,
2017-06-07,6.583,7.125,0.542,8.292,11.5,,,,,,,
2017-06-08,13.292,14.583,1.292,7.208,11.208,,,,,,,
2017-06-09,12.292,13.417,1.125,9.375,12.458,,,,,,,
2017-06-10,9.833,10.667,0.833,20.417,22.792,,,,,,,
2017-06-11,7.708,8.042,0.333,10.375,13.625,,,,,,,
2017-06-12,6.739,7.522,0.783,4.875,7.542,,,,,,,
2017-06-13,9.5,10.5,1.0,8.792,10.375,,,,,,,
2017-06-14,11.458,12.458,1.0,11.0,12.458,,,,,,,
2017-06-15,14.565,15.783,1.217,16.75,18.625,,,,,,,
2017-06-16,11.667,12.583,0.917,13.125,15.083,,,,,,,
2017-06-17,7.0,7.542,0.542,7.167,12.083,,,,,,,
2017-06-18,9.375,9.708,0.333,16.875,21.208,,,,,,,
2017-06-19,13.0,14.478,1.478,20.958,24.708,,,,,,,
2017-06-20,12.083,13.083,1.0,23.5,29.625,,,,,,,
2017-06-21,11.417,13.0,1.583,5.917,24.458,,,,,,,
2017-06-22,9.792,10.292,0.5,9.625,16.25,,,,,,,
2017-06-23,14.875,17.25,2.375,20.417,24.792,,,,,,,
2017-06-24,6.458,6.917,0.458,11.5,18.0,,,,,,,
2017-06-25,8.042,8.583,0.542,9.625,14.375,,,,,,,
2017-06-26,10.087,10.913,0.826,9.0,12.917,,,,,,,
2017-06-27,10.417,11.292,0.875,11.083,16.875,,,,,,,
2017-06-28,12.625,13.667,1.042,13.583,21.5,,,,,,,
2017-06-29,8.0,8.5,0.5,16.042,23.708,,,,,,,
2017-06-30,12.542,13.375,0.833,10.333,18.25,,,,,,,
2017-07-01,10.25,13.542,3.292,10.333,21.75,,,,,,,
2017-07-02,9.625,11.0,1.375,13.125,20.75,,,,,,,
2017-07-03,7.909,9.818,1.909,16.182,24.227,,,,,,,
2017-07-04,8.75,10.125,1.375,16.875,24.25,,,,,,,
2017-07-05,9.792,11.083,1.292,6.5,13.208,,,,,,,
2017-07-06,10.458,11.292,0.833,11.333,19.375,,,,,,,
2017-07-07,13.333,14.667,1.333,19.625,25.833,,,,,,,
2017-07-08,10.792,11.875,1.083,17.25,22.875,,,,,,,
2017-07-09,4.042,4.583,0.542,13.167,21.25,,,,,,,
2017-07-10,4.522,5.739,1.217,5.208,12.5,,,,,,,
2017-07-11,4.458,5.5,1.042,7.917,13.042,,,,,,,
2017-07-12,5.75,6.958,1.208,14.167,26.917,,,,,,,
2017-07-13,7.917,9.833,1.917,10.667,20.5,,,,,,,
2017-07-14,4.042,4.667,0.625,4.042,9.125,,,,,,,
2017-07-15,8.125,9.542,1.417,9.125,16.458,,,,,,,
2017-07-16,7.625,8.333,0.708,17.583,24.625,,,,,,,
2017-07-17,9.565,10.87,1.304,11.458,16.0,,,,,,,
2017-07-18,9.625,10.917,1.292,12.417,17.667,,,,,,,
2017-07-19,9.167,10.292,1.125,15.75,22.125,,,,,,,
2017-07-20,5.304,5.652,0.348,9.417,15.583,,,,,,,
2017-07-21,4.0,5.042,1.042,6.583,12.333,,,,,,,
2017-07-22,4.333,5.875,1.542,6.375,11.958,,,,,,,
2017-07-23,4.667,5.292,0.625,5.083,10.833,,,,,,,
2017-07-24,7.565,9.087,1.522,9.375,17.292,,,,,,,
2017-07-25,8.292,9.5,1.208,11.25,21.292,,,,,,,
2017-07-26,10.625,12.333,1.708,10.958,19.667,,,,,,,
2017-07-27,6.542,7.0,0.458,7.667,12.042,,,,,,,
2017-07-28,8.625,9.208,0.583,14.917,24.917,,,,,,,
2017-07-29,4.708,4.792,0.083,16.792,27.625,,,,,,,
