date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,THC_mean,CO_mean,SO2_mean
2017-03-09,191.917,8.458,6.479,11.646,5.167,5.0,200.375,2.667,1.0
2017-03-10,194.458,7.583,6.875,13.0,6.125,7.354,202.042,3.25,1.042
2017-03-11,196.0,9.875,8.833,13.9375,5.1045,15.042000000000002,205.875,4.333,2.083
2017-03-12,197.87,14.13,21.1875,38.208,17.021,20.3955,212.0,5.917,2.0
2017-03-13,197.25,13.292,19.646,36.7085,17.0625,18.8125,210.542,5.783,3.083
2017-03-14,196.25,14.75,24.009,41.498,17.489,19.5,211.0,5.542,4.333
2017-03-15,193.042,12.458,17.0835,33.375,16.2915,17.6875,205.5,4.875,3.583
2017-03-16,191.083,7.833,9.0205,16.1665,7.146,5.0,198.917,2.792,1.391
2017-03-17,195.917,8.167,10.6875,19.021,8.332999999999998,7.2085,204.083,3.75,1.5
2017-03-18,196.875,11.375,11.3335,16.5625,5.229,7.8335,208.25,4.458,1.875
2017-03-19,195.696,17.217,21.6875,47.604,25.917,9.711500000000001,212.913,5.75,1.833
2017-03-20,191.25,8.417,6.9795,12.9375,5.958,5.417,199.667,2.739,1.0
2017-03-21,192.583,8.083,7.4775,13.041,5.563,3.625,200.667,3.042,1.0
2017-03-22,191.5,9.0,6.979,11.5835,4.6045,2.3289999999999997,200.5,2.542,1.0
2017-03-23,194.542,9.708,16.8335,34.229,17.3955,6.9795,204.25,4.583,1.87
2017-03-24,196.792,10.542,16.479,28.729,12.25,10.583,207.333,4.917,2.292
2017-03-25,201.292,12.875,14.771,20.167,5.396,33.104,214.167,6.125,3.333
2017-03-26,202.217,15.652,24.5,40.375,15.875,40.1875,217.87,7.458,3.458
2017-03-27,199.083,15.458,23.875,37.625,13.75,32.7295,214.542,6.783,4.167
2017-03-28,199.292,14.667,25.6705,39.6135,13.943,33.542,213.958,6.458,4.625
2017-03-29,196.458,13.208,19.75,32.3125,12.5625,29.5415,209.667,5.292,5.208
2017-03-30,194.75,7.75,10.1875,18.5625,8.375,13.1875,202.5,3.125,1.609
2017-03-31,192.792,8.875,12.9375,20.0415,7.104,13.0,201.667,3.958,2.083
2017-04-01,192.333,9.5,11.771,22.9375,11.167000000000002,9.354,201.833,3.542,0.875
2017-04-02,193.167,8.667,6.6875,10.667000000000002,3.9795,11.083,201.833,3.25,0.833
2017-04-03,194.957,10.565,18.917,32.542,13.625,18.229,205.522,4.917,1.792
2017-04-04,196.417,13.5,24.137999999999998,39.5495,15.411,20.8915,209.917,5.478,1.542
2017-04-05,196.667,15.0,22.521,38.271,15.75,21.604,211.667,5.667,1.75
2017-04-06,195.875,14.458,25.521,42.5415,17.0205,16.354,210.333,5.625,1.292
2017-04-07,190.542,14.292,21.8125,38.6045,16.7915,8.6665,204.833,5.292,1.0
2017-04-08,189.042,13.083,16.1665,32.042,15.875,7.208,202.125,4.917,0.958
2017-04-09,190.708,10.417,6.125,10.229,4.104,10.229,201.125,3.708,0.917
2017-04-10,192.304,10.391,13.770499999999998,28.875,15.104,11.4375,202.696,3.917,0.917
2017-04-11,190.625,10.458,14.75,27.146,12.396,5.708,201.083,3.739,1.0
2017-04-12,191.0,10.042,11.537500000000001,20.514499999999998,8.977500000000001,10.7915,201.042,3.792,0.958
2017-04-13,195.5,12.458,20.104,35.4375,15.332999999999998,18.125,207.958,5.292,2.125
2017-04-14,195.958,13.083,21.875,37.854,15.979,22.896,209.042,5.625,2.913
2017-04-15,192.292,11.25,18.7085,26.896,8.1875,18.1665,203.542,5.167,2.333
2017-04-16,192.75,12.75,11.5835,17.4585,5.875,15.6665,205.5,4.917,1.292
2017-04-17,195.261,18.043,21.833,47.625,25.792,15.896,213.304,6.125,1.125
2017-04-18,190.125,10.5,15.0415,24.25,9.2085,8.375,200.625,4.217,1.167
2017-04-19,192.583,9.708,12.8315,20.9565,8.125,15.457999999999998,202.292,3.667,1.292
2017-04-20,196.208,13.417,22.6665,39.8125,17.1455,17.521,209.625,5.292,1.417
2017-04-21,195.208,14.417,22.5625,38.3125,15.75,19.0625,209.625,5.667,2.261
2017-04-22,192.75,9.25,10.479,17.5835,7.104,13.5,202.0,3.583,1.0
2017-04-23,193.0,9.458,6.083,9.4165,3.3335,9.521,202.458,3.25,1.0
2017-04-24,191.957,9.478,15.25,27.7085,12.4585,10.854,201.435,3.833,1.042
2017-04-25,190.708,9.458,18.0835,31.875,13.792000000000002,9.2085,200.167,4.217,1.333
2017-04-26,191.083,11.917,20.682,36.828,16.146,8.9795,203.0,4.542,1.25
2017-04-27,190.625,8.917,11.9165,21.4165,9.5,8.8125,199.542,3.75,1.042
2017-04-28,192.583,9.917,18.6875,31.8125,13.125,13.229,202.5,4.917,2.348
2017-04-29,193.875,11.917,14.875,22.354,7.479,16.0415,205.792,5.25,2.167
2017-04-30,193.875,11.75,9.8335,13.729,3.896,18.8335,205.625,4.5,2.5
2017-05-01,196.087,12.043,15.229500000000002,24.792,9.5625,21.6045,208.13,4.583,2.375
2017-05-02,194.75,10.625,13.202,23.541,10.339,7.696,205.375,3.783,1.0
2017-05-03,195.375,10.833,12.7725,20.401500000000002,7.6285,11.1665,206.208,4.542,1.125
2017-05-04,193.75,10.042,9.229,15.5,6.271,9.0625,203.792,4.083,1.0
2017-05-05,191.208,8.625,8.2295,12.792000000000002,4.5625,8.4375,199.833,3.542,1.0
2017-05-06,191.917,10.458,10.1875,16.2915,6.104,15.9375,202.375,4.083,1.0
2017-05-07,194.542,10.0,8.917,12.770499999999998,3.8545,20.25,204.542,4.042,1.625
2017-05-08,195.609,11.435,20.8545,33.3125,12.457999999999998,29.625,207.043,5.333,3.458
2017-05-09,193.75,13.083,23.1875,40.1665,16.979,16.792,206.833,5.261,1.5
2017-05-10,192.292,11.208,19.6745,33.911,14.2365,11.646,203.5,5.042,1.083
2017-05-11,196.542,11.75,18.4165,27.0415,8.625,17.854,208.292,5.458,2.458
2017-05-12,197.708,13.5,24.0415,37.896,13.854500000000002,29.167,211.208,6.292,2.609
2017-05-13,194.083,11.667,18.042,26.9375,8.896,12.771,205.75,5.292,1.042
2017-05-14,196.667,14.542,13.6875,20.521,6.8335,21.6455,211.208,6.375,2.167
2017-05-15,193.348,9.826,17.2915,30.9165,13.625,17.207,203.174,4.458,2.583
2017-05-16,194.417,10.583,17.9375,31.3125,13.375,13.396,205.0,4.522,1.5
2017-05-17,192.917,9.5,13.433,26.448999999999998,13.0165,6.197,202.417,3.417,1.333
2017-05-18,193.292,10.5,16.9795,30.1875,13.207999999999998,9.521,203.792,4.125,1.792
2017-05-19,193.833,10.958,19.9375,32.875,12.9375,12.25,204.792,4.5,2.391
2017-05-20,195.167,13.042,22.1875,31.5625,9.375,22.583,208.208,5.833,3.292
2017-05-21,194.875,12.0,12.0,15.146,3.146,24.0415,206.875,5.208,2.5
2017-05-22,190.522,9.043,16.625,27.354,10.729,16.9375,199.565,4.0,2.042
2017-05-23,190.792,10.625,16.4585,28.875,12.4165,13.8335,201.417,4.13,1.625
2017-05-24,192.208,16.958,23.8695,48.667500000000004,24.798000000000002,17.75,209.167,5.875,1.583
2017-05-25,187.435,11.913,19.7085,38.021,18.3125,9.3955,199.348,5.208,1.375
2017-05-26,188.917,11.708,14.4585,30.125,15.6665,12.125,200.625,4.167,1.826
2017-05-27,188.958,8.583,9.4375,16.417,6.9795,6.042,197.542,3.125,1.25
2017-05-28,190.0,9.25,8.0,11.854500000000002,3.854,8.1045,199.25,3.708,1.375
2017-05-29,192.652,10.478,17.6875,31.417,13.729,16.0415,203.13,4.583,2.25
2017-05-30,193.75,11.292,22.1875,33.646,11.4585,34.146,205.042,5.348,3.875
2017-05-31,191.5,10.458,14.375,24.502000000000002,10.127,26.8545,201.958,4.458,1.75
2017-06-01,190.583,10.792,17.4165,29.5625,12.145499999999998,25.875,201.375,4.583,2.083
2017-06-02,191.042,9.958,12.839,22.279,9.44,8.317,201.0,3.458,1.087
2017-06-03,191.417,8.958,8.6665,17.396,8.729500000000002,6.625,200.375,3.167,1.0
2017-06-04,191.833,7.833,4.521,8.0,3.479,5.604,199.667,2.625,1.0
2017-06-05,192.217,8.217,10.729,22.1875,11.4585,7.0625,200.435,3.042,1.0
2017-06-06,193.125,9.5,17.9375,33.125,15.1875,9.6875,202.625,4.304,1.667
2017-06-07,195.083,15.542,21.779,40.532000000000004,18.7525,9.479,210.625,5.042,1.208
2017-06-08,192.333,10.458,18.208,37.5,19.292,9.3125,202.792,5.042,1.458
2017-06-09,194.75,11.917,21.4375,35.604,14.1665,13.0835,206.667,5.417,2.826
2017-06-10,195.708,10.375,14.0625,22.125,8.0625,21.75,206.083,5.042,2.417
2017-06-11,191.333,6.625,4.271,7.125,2.854,10.3335,197.958,2.417,1.083
2017-06-12,190.261,7.0,9.125,19.333,10.207999999999998,6.0415,197.261,2.542,1.042
2017-06-13,190.125,6.75,11.125,23.5,12.375,8.0,196.875,2.826,1.042
2017-06-14,191.292,8.583,17.5515,29.979,12.427499999999998,10.271,199.875,4.125,2.292
2017-06-15,193.292,11.167,20.3335,31.896,11.5625,17.625,204.458,4.958,2.958
2017-06-16,192.875,10.208,12.770499999999998,21.979,9.2085,14.542000000000002,203.083,3.375,1.391
2017-06-17,191.5,8.542,13.479,22.354,8.875,9.292,200.042,4.167,1.375
2017-06-18,193.625,10.125,10.1875,15.0625,4.875,16.0,203.75,4.458,1.208
2017-06-19,195.435,12.174,21.958,35.1875,13.229,24.2915,207.609,5.417,2.833
2017-06-20,192.958,12.042,17.646,30.958,13.3125,17.3125,205.0,4.435,1.75
2017-06-21,189.083,12.625,16.269,30.017,13.748,5.875,201.708,4.042,1.042
2017-06-22,191.875,12.292,23.4585,39.4585,16.0,10.083,204.167,5.083,1.875
2017-06-23,194.292,13.458,20.1665,32.375,12.2085,19.1875,207.75,5.042,2.174
2017-06-24,193.0,12.292,15.896,25.25,9.354,22.375,205.292,4.833,1.792
2017-06-25,190.0,11.833,10.2085,16.8335,6.625,8.5625,201.833,4.708,1.083
2017-06-26,191.87,9.696,11.729500000000002,23.75,12.021,11.4165,201.565,3.792,1.042
2017-06-27,195.167,13.25,17.7705,30.0625,12.2915,14.9165,208.417,4.652,1.458
2017-06-28,197.458,15.833,21.174,38.987,17.813,15.146,213.292,5.875,1.625
2017-06-29,197.333,14.958,20.958,37.7915,16.8335,13.646,212.292,5.875,2.625
2017-06-30,187.542,14.292,14.582999999999998,36.354,21.771,6.0,201.833,4.458,1.522
2017-07-01,180.292,8.583,6.125,14.2085,8.0835,6.583,188.875,2.667,1.167
2017-07-02,182.583,10.583,8.375,15.1665,6.7915,13.5835,193.167,3.958,1.5
2017-07-03,180.696,9.261,8.4595,20.3225,11.863000000000001,22.2915,189.957,3.375,2.708
2017-07-04,181.917,11.833,10.4375,27.2705,16.833,12.167,193.75,3.87,2.875
2017-07-05,188.583,13.583,18.519,36.4125,17.8935,9.326,202.167,5.417,2.25
2017-07-06,194.458,12.917,19.396,35.083,15.6875,17.9795,207.375,5.5,3.208
2017-07-07,192.75,13.458,19.4375,35.2705,15.832999999999998,19.0835,206.208,5.583,3.478
2017-07-08,186.5,12.667,14.896,25.229,10.332999999999998,14.5,199.167,5.292,3.167
2017-07-09,190.542,15.792,12.042000000000002,22.0835,10.0415,12.4165,206.333,5.0,2.167
2017-07-10,184.565,12.478,15.4375,35.3955,19.9585,11.6045,197.043,4.708,2.167
2017-07-11,183.125,11.708,12.229,26.7085,14.479,15.979,194.833,3.435,2.333
2017-07-12,182.125,11.875,12.524999999999999,29.453,16.9275,15.479,194.0,3.958,3.083
2017-07-13,184.75,10.583,16.125,31.3125,15.1875,20.375,195.333,4.667,3.375
2017-07-14,187.333,12.875,16.229,33.7085,17.479,15.375,200.208,4.542,2.435
2017-07-15,184.083,10.125,13.0625,23.125,10.0625,18.1455,194.208,4.125,2.75
2017-07-16,184.333,10.625,8.1665,12.895499999999998,4.729,29.1455,194.958,3.833,2.792
2017-07-17,186.696,12.435,10.4375,16.896,6.4585,17.7085,199.13,3.875,2.375
2017-07-18,186.333,13.167,13.042000000000002,27.8125,14.771,9.875,199.5,4.217,2.0
2017-07-19,186.333,12.083,16.02,32.702,16.682,13.6875,198.417,4.583,2.625
2017-07-20,187.583,12.083,18.5625,33.5835,15.021,15.104500000000002,199.667,4.458,2.333
2017-07-21,183.583,11.083,14.625,31.0415,16.4165,8.583,194.667,4.208,2.0
2017-07-22,183.708,10.958,11.9585,24.417,12.4585,10.3125,194.667,3.667,2.083
2017-07-23,179.917,8.917,7.354,12.0,4.646,8.604,188.833,3.333,2.875
2017-07-24,180.696,9.696,11.125,22.3545,11.229500000000002,8.0,190.391,3.417,3.042
2017-07-25,180.75,10.375,11.5625,25.0625,13.5,11.3335,191.125,3.478,2.5
2017-07-26,189.435,9.87,7.4775,15.991,8.5135,8.3125,199.304,2.542,1.292
2017-07-27,193.667,10.333,15.229,30.25,15.020499999999998,11.8125,204.0,4.792,1.458
2017-07-28,187.0,14.0,18.0,37.146,19.1455,10.8545,201.0,5.292,1.783
2017-07-29,193.583,11.292,8.7085,18.479,9.770499999999998,18.625,204.875,4.0,1.167
2017-07-30,191.875,10.625,8.625,13.104,4.4795,16.5625,202.5,4.083,1.292
2017-07-31,184.609,10.913,15.5,30.8335,15.332999999999998,16.4375,195.522,4.667,1.4
2017-08-01,190.625,9.25,8.7085,19.5625,10.854500000000002,15.457999999999998,199.875,3.609,1.0
2017-08-02,189.25,9.417,12.9665,25.395,12.428500000000001,10.174,198.667,4.0,0.667
2017-08-03,185.333,9.875,12.0835,28.0625,15.979,5.9625,195.208,3.75,0.458
2017-08-04,182.083,9.958,11.7085,29.0625,17.354,5.2935,192.042,3.917,0.522
2017-08-05,181.583,9.0,9.479500000000002,21.0625,11.5835,14.125,190.583,3.75,0.625
2017-08-06,184.958,10.958,7.9795,14.8125,6.8335,15.208,195.917,3.958,0.417
2017-08-07,183.708,8.917,7.104,16.0835,8.979,6.0,192.625,2.792,0.083
2017-08-08,185.958,11.0,12.3125,24.7295,12.4165,8.958,196.958,4.478,0.5
2017-08-09,193.875,12.667,18.7235,33.4275,14.704,25.4795,206.542,5.333,1.25
2017-08-10,196.083,10.667,17.3335,28.75,11.417000000000002,20.875,206.75,5.5,1.667
2017-08-11,196.833,11.125,11.354500000000002,18.917,7.5625,16.042,207.958,5.167,0.739
2017-08-12,186.375,7.292,4.396,9.207999999999998,4.8125,6.4585,193.667,2.375,0.292
2017-08-13,184.792,7.417,4.3335,9.1665,4.8335,6.375,192.208,2.333,0.083
2017-08-14,185.261,8.783,5.354,12.625,7.271,5.6045,194.043,2.667,0.208
2017-08-15,187.625,10.625,10.4165,19.4165,9.0,10.354,198.25,4.043,0.417
2017-08-16,189.125,10.958,10.5025,23.3825,12.8795,8.104,200.083,4.625,0.625
2017-08-17,188.25,9.583,13.4375,27.6875,14.25,11.958,197.833,4.083,0.833
2017-08-18,187.458,9.167,14.542000000000002,27.0415,12.5,9.875,196.625,4.333,0.826
2017-08-19,187.5,8.625,9.9165,18.8335,8.9165,9.4165,196.125,3.708,0.583
2017-08-20,187.333,8.417,7.8955,11.979500000000002,4.083,11.292,195.75,3.583,0.625
2017-08-21,189.609,10.0,12.25,24.771,12.521,20.375,199.609,4.042,1.0
2017-08-22,180.417,8.542,9.271,23.1875,13.9165,8.583,188.958,3.304,1.0
2017-08-23,183.125,11.042,13.422,28.269,14.847000000000001,13.4795,194.167,4.333,1.458
2017-08-24,181.542,11.0,14.25,26.604,12.354,20.646,192.542,4.0,1.708
2017-08-25,179.833,9.417,14.707999999999998,28.25,13.5415,18.667,189.25,3.958,2.087
2017-08-26,189.5,10.042,14.770499999999998,25.604,10.8335,12.2915,199.542,4.75,1.292
2017-08-27,193.875,9.458,11.771,16.292,4.521,12.6665,203.333,4.542,1.417
2017-08-28,191.087,11.087,17.8125,32.1875,14.375,17.104,202.174,5.042,1.208
2017-08-29,185.167,9.083,15.5,26.2085,10.707999999999998,26.396,194.25,4.609,2.042
2017-08-30,189.208,8.0,6.877,13.07,6.193,8.4585,197.208,2.833,0.958
2017-08-31,188.5,7.208,9.917000000000002,19.375,9.4585,6.7915,195.708,2.708,0.917
2017-09-01,188.75,7.25,9.854,19.7085,9.854500000000002,8.375,196.0,2.792,1.0
2017-09-02,189.583,6.875,8.042,16.7085,8.6665,9.396,196.458,3.208,0.917
2017-09-03,190.125,6.792,4.729,8.0205,3.2915,9.479,196.917,2.542,0.917
2017-09-04,191.091,9.773,14.4165,30.792,16.375,8.7825,200.864,4.25,1.0
2017-09-05,193.0,13.0,18.8125,34.104,15.2915,14.6665,206.0,4.87,1.208
2017-09-06,191.375,12.042,20.044,37.4265,17.3825,17.5,203.417,5.458,1.583
2017-09-07,189.75,12.083,18.3335,33.5625,15.229500000000002,15.5,201.833,5.042,1.708
2017-09-08,188.25,8.042,9.5,17.2085,7.708,7.75,196.292,3.083,1.0
2017-09-09,191.25,10.708,13.854500000000002,25.042,11.1875,12.375,201.958,4.75,1.042
2017-09-10,189.792,9.292,7.625,12.604500000000002,4.979,12.7915,199.083,4.333,1.0
2017-09-11,191.174,11.0,17.8335,35.3545,17.521,11.375,202.174,4.708,1.333
2017-09-12,190.708,11.208,17.4585,31.979,14.520499999999998,5.5625,201.917,5.0,1.083
2017-09-13,190.25,9.375,15.1465,28.1295,12.9825,8.0625,199.625,4.455,1.542
2017-09-14,190.375,8.292,12.375,23.729,11.354,10.1875,198.667,3.583,1.042
2017-09-15,192.083,8.0,10.604,23.2705,12.6665,5.7705,200.083,3.167,1.087
2017-09-16,192.417,9.875,13.9585,27.125,13.1665,6.5205,202.292,4.333,1.0
2017-09-17,187.708,6.792,3.875,6.667,2.7915,2.896,194.5,2.208,1.0
2017-09-18,189.13,7.261,7.875,14.1875,6.3125,5.6875,196.391,3.375,1.0
2017-09-19,202.125,10.042,15.771,28.833,13.0625,16.604,212.167,4.957,1.792
2017-09-20,204.458,11.0,18.828,33.593,14.765500000000001,26.5625,215.458,5.833,2.417
2017-09-21,198.917,8.333,13.3335,26.1875,12.854,9.479,207.25,4.083,1.0
2017-09-22,199.833,13.5,19.5835,41.604,22.0205,11.8335,213.333,5.917,1.304
2017-09-23,197.708,9.833,13.604500000000002,21.5835,7.979,12.521,207.542,5.792,1.792
2017-09-24,197.833,9.833,10.896,16.208,5.3125,13.7915,207.667,4.917,1.292
2017-09-25,195.0,11.652,17.5,31.521,14.020499999999998,17.604,206.652,5.625,1.292
2017-09-26,192.292,9.875,16.4375,29.8125,13.375,15.792000000000002,202.167,4.696,1.708
2017-09-27,191.083,11.625,19.014499999999998,40.1975,21.183,12.542,202.708,5.125,1.375
2017-09-28,188.0,8.833,12.2915,24.9375,12.646,4.479,196.833,4.125,1.042
2017-09-29,191.75,9.958,16.0205,33.646,17.625,9.8335,201.708,4.75,1.783
2017-09-30,193.125,8.625,13.145499999999998,24.646,11.5,10.8125,201.75,4.75,1.042
2017-10-01,193.958,9.917,11.0835,16.729,5.6455,13.4375,203.875,4.958,1.167
2017-10-02,190.957,12.783,21.8955,50.25,28.354,9.1455,203.739,5.75,1.125
2017-10-03,190.583,11.792,13.271,31.979,18.7085,6.848,202.375,4.435,1.167
2017-10-04,190.583,7.667,11.274999999999999,23.383,12.108,4.9585,198.25,4.25,1.0
2017-10-05,191.792,11.083,17.75,38.25,20.5,8.3335,202.875,5.5,1.25
2017-10-06,190.625,9.792,13.5625,26.8125,13.25,6.854,200.417,4.542,1.261
2017-10-07,190.542,12.458,16.8335,36.125,19.292,3.854,203.0,6.208,1.167
2017-10-08,190.375,10.333,7.7915,14.0835,6.2915,6.667,200.708,5.375,1.0
2017-10-09,191.609,12.217,11.6875,20.271,8.582999999999998,12.1875,203.826,6.0,1.458
2017-10-10,192.696,12.478,18.875,35.979,17.104,24.2085,205.174,7.348,2.375
2017-10-11,192.625,12.958,21.9275,38.415,16.487,34.229,205.583,7.5,2.5
2017-10-12,190.958,9.917,9.292,18.0835,8.7915,12.979,200.875,4.625,1.375
2017-10-13,188.667,8.542,12.167000000000002,27.7085,15.5415,2.792,197.208,4.792,1.0
2017-10-14,190.417,11.25,12.75,31.875,19.125,6.2085,201.667,6.042,1.083
2017-10-15,190.958,10.583,9.457999999999998,18.354,8.896,5.479,201.542,5.125,1.0
2017-10-16,189.348,9.348,12.2085,26.8335,14.625,3.083,198.696,4.208,0.958
2017-10-17,194.042,17.792,22.0415,53.4165,31.375,7.3335,211.833,7.217,1.125
2017-10-18,193.792,12.667,15.049499999999998,39.348,24.298000000000002,9.5625,206.458,5.583,1.083
2017-10-19,189.917,10.958,15.9585,34.2085,18.25,4.25,200.875,5.0,1.0
2017-10-20,188.917,10.083,16.25,40.0835,23.833,3.3335,199.0,5.75,1.391
2017-10-21,189.0,9.375,10.8125,23.167,12.354,3.5835,198.375,4.5,1.0
2017-10-22,185.5,7.5,3.625,6.4165,2.7915,0.47950000000000004,193.0,2.667,0.958
2017-10-23,192.739,7.174,5.9585,10.9585,5.0,6.0415,199.913,3.5,0.917
2017-10-24,198.375,14.583,18.625,44.625,26.0,13.0,212.958,7.043,1.083
2017-10-25,196.375,9.542,14.943,32.308,17.365,10.0,205.917,5.5,1.0
2017-10-26,199.0,16.083,22.1875,47.292,25.104,16.0625,215.083,7.0,1.417
2017-10-27,197.667,15.5,19.4165,41.8335,22.4165,15.9375,213.167,6.458,1.783
2017-10-28,194.917,11.167,14.0835,26.8125,12.729,11.6045,206.083,4.792,1.375
2017-10-29,189.958,8.208,5.0625,7.771,2.7085,2.2085,198.167,2.667,1.0
2017-10-30,193.783,9.043,8.104,15.832999999999998,7.729,17.7705,202.826,4.0,1.0
2017-10-31,194.625,9.417,12.7915,29.0835,16.2915,14.979500000000002,204.042,5.043,0.958
2017-11-01,196.167,13.417,20.692,42.546,21.854,12.8125,209.583,6.042,1.792
2017-11-02,197.5,16.75,22.4165,44.146,21.729,23.239,214.25,7.375,2.083
2017-11-03,196.958,15.917,17.208,27.9165,10.7085,24.3125,212.875,6.958,2.087
2017-11-04,195.75,11.333,8.8955,18.4375,9.5415,16.896,207.083,4.917,1.417
2017-11-05,196.208,10.208,8.7705,15.979,7.2085,24.0835,206.417,5.125,0.917
2017-11-06,195.957,13.826,19.6455,42.1455,22.5,21.0205,209.783,6.333,1.667
2017-11-07,195.875,17.833,22.729,43.854,21.125,25.5,213.708,7.13,2.5
2017-11-08,197.625,21.583,24.044,60.2465,36.202,28.0205,219.208,8.167,2.208
2017-11-09,194.333,11.458,15.125,36.0625,20.9375,18.8125,205.792,6.5,1.25
2017-11-10,195.5,18.0,20.646,44.5625,23.9165,14.404499999999999,213.5,7.208,1.87
2017-11-11,192.875,10.958,11.375,21.208,9.832999999999998,12.646,203.833,4.667,1.208
2017-11-12,193.375,9.958,8.896,17.5625,8.6665,8.271,203.333,5.333,1.0
2017-11-13,195.826,16.609,19.896,46.333,26.4375,10.646,212.435,6.542,1.417
2017-11-14,197.25,21.625,21.7085,56.75,35.0415,13.083,218.875,7.478,1.5
2017-11-15,194.833,11.208,13.6815,27.8325,14.1515,12.833,206.042,4.958,1.292
2017-11-16,194.583,10.917,14.917000000000002,33.0835,18.1665,10.104,205.5,5.542,1.125
2017-11-17,198.333,18.125,23.5415,52.292,28.75,14.417000000000002,216.458,7.583,1.565
2017-11-18,195.0,13.958,14.3125,33.8125,19.5,10.7915,208.958,5.875,1.167
2017-11-19,194.292,8.375,6.375,11.5415,5.167,5.0,202.667,4.083,0.917
2017-11-20,195.043,9.826,14.875,33.2705,18.396,7.2915,204.87,4.917,1.167
2017-11-21,195.458,12.5,18.521,45.3955,26.875,7.7295,207.958,6.217,0.958
2017-11-22,196.375,15.708,19.8745,51.778,31.904,10.0625,212.083,6.458,0.958
2017-11-23,194.958,11.0,10.875,20.667,9.7915,8.5835,205.958,4.542,1.0
2017-11-24,195.917,10.625,13.9375,28.6875,14.75,8.5,206.542,5.0,1.087
2017-11-25,196.958,12.125,15.979500000000002,32.875,16.896,11.271,209.083,6.167,1.167
2017-11-26,200.833,17.208,15.521,28.1665,12.646,16.833,218.042,7.5,1.542
2017-11-27,197.609,14.696,20.25,52.9375,32.6875,15.75,212.304,7.375,1.583
2017-11-28,196.625,16.5,21.479,50.833,29.354,16.5625,213.125,7.174,1.958
2017-11-29,201.792,29.292,25.546,76.0875,50.5415,25.3335,231.083,9.375,2.167
2017-11-30,195.458,12.917,17.208,39.167,21.958,14.292000000000002,208.375,6.458,1.875
2017-12-01,192.167,9.083,12.021,22.5415,10.520499999999998,5.2705,201.25,3.792,1.043
2017-12-02,195.792,11.125,13.979,29.6665,15.6875,9.0,206.917,5.5,1.167
2017-12-03,198.292,13.875,13.229500000000002,22.896,9.6665,13.646,212.167,6.5,1.625
2017-12-04,201.957,18.565,22.125,53.833,31.7085,15.4345,220.522,7.375,1.958
2017-12-05,200.833,9.583,10.896,20.5835,9.6875,7.104,210.417,3.783,1.542
2017-12-06,202.167,11.625,12.209,25.2125,13.003499999999999,6.5,213.792,4.625,1.417
2017-12-07,205.792,17.333,20.479,47.792,27.3125,13.9375,223.125,7.208,2.542
2017-12-08,203.083,14.333,15.104,41.4375,26.3335,11.5415,217.417,6.042,1.696
2017-12-09,201.333,12.75,15.5415,36.3545,20.8125,7.3335,214.083,5.917,1.792
2017-12-10,201.875,12.917,12.9165,22.9165,10.0,10.75,214.792,6.208,2.0
2017-12-11,198.043,12.043,12.4165,30.167,17.75,9.8545,210.087,4.75,1.542
2017-12-12,199.0,8.875,8.75,17.5415,8.792000000000002,4.6665,207.875,3.696,1.375
2017-12-13,197.875,9.167,11.095,21.845,10.75,4.25,207.042,4.042,1.333
2017-12-14,197.292,9.833,13.9585,34.3335,20.375,5.125,207.125,4.833,1.292
2017-12-15,198.833,14.0,17.2085,42.854,25.6455,7.979,212.833,5.875,1.652
2017-12-16,201.958,17.083,15.4375,40.0625,24.625,15.75,219.042,6.708,2.375
2017-12-17,196.917,8.292,5.625,8.729,3.104,6.417,205.208,3.417,1.417
2017-12-18,196.913,12.783,18.1875,41.104,22.917,9.9375,209.696,5.875,1.667
2017-12-19,197.333,13.333,18.0415,42.5625,24.521,10.1665,210.667,6.391,2.042
2017-12-20,196.875,13.25,17.369,39.002,21.633,11.9375,210.125,6.0,1.958
2017-12-21,197.417,15.625,17.875,43.229,25.3545,11.125,213.042,6.667,1.833
2017-12-22,200.708,18.25,23.896,59.4165,35.5205,20.6045,218.958,8.042,3.478
2017-12-23,199.875,17.208,19.708,37.4585,17.75,25.875,217.083,8.208,2.917
2017-12-24,197.583,15.208,14.125,24.4165,10.292000000000002,24.2705,212.792,6.875,1.833
2017-12-25,195.261,10.652,11.8335,19.75,7.9165,8.6455,205.913,4.667,1.375
2017-12-26,195.792,10.542,11.832999999999998,24.8335,13.0,10.3125,206.333,4.696,1.458
2017-12-27,194.905,7.429,7.3215,12.8325,5.511,5.7085,202.333,3.417,1.167
2017-12-28,195.208,9.167,14.104,27.125,13.021,5.167,204.375,4.917,1.25
2017-12-29,197.375,10.667,12.5415,25.729,13.1875,9.7705,208.042,5.25,1.478
2017-12-30,197.25,8.375,9.604,17.4375,7.833,7.5415,205.625,4.833,1.083
2017-12-31,199.375,10.542,11.0415,17.6875,6.646,10.1045,209.917,5.125,1.583
2018-01-01,197.0,7.292,5.1665,6.6875,1.521,10.354,204.292,3.652,1.792
2018-01-02,195.875,6.667,3.7175,4.6739999999999995,0.9565,6.208,202.542,3.167,1.042
2018-01-03,195.375,6.125,3.9795,5.125,1.146,4.8125,201.5,3.333,1.042
2018-01-04,198.125,11.0,11.667000000000002,18.9375,7.271,7.104,209.125,5.042,1.696
