date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,RAIN_sum
2014-07-01,204.771,93.0,70.514,36.667,13.521,8.26,9.417,1.157,8.333,1.924,16.834,30.233,24.522,20.567,218.292,
2014-07-02,204.471,92.667,65.986,40.0,18.054,13.886,17.646,3.76,13.146,3.0,21.552,30.767,25.34,20.333,222.524,
2014-07-03,180.5,96.333,77.695,57.0,14.25,18.854,24.125,5.271,29.77,5.854,42.438,27.767,24.533,22.0,194.75,
2014-07-04,238.217,97.333,91.944,83.333,11.478,6.158,6.878,0.72,5.042,1.833,12.646,22.4,21.308,20.2,249.696,
2014-07-05,231.042,95.0,82.93,61.333,13.417,4.562,5.125,0.562,7.25,1.604,15.062,24.167,21.626,20.133,244.458,
2014-07-06,206.5,92.667,71.389,48.0,12.833,11.88,13.778,1.899,16.771,4.708,25.062,28.3,24.015,20.2,219.333,
2014-07-07,198.625,96.667,91.25,76.0,12.75,20.233,26.246,6.012,10.67,2.902,21.31,25.167,23.051,21.5,211.375,
2014-07-08,221.5,98.333,65.486,34.0,18.333,17.484,21.743,4.26,12.136,3.466,22.614,31.967,26.353,21.2,239.833,
2014-07-09,216.958,96.333,86.5,67.667,15.75,18.86,24.076,5.216,9.208,2.458,20.719,25.333,23.883,22.3,232.708,
2014-07-10,180.917,97.0,83.75,66.667,11.458,9.483,18.856,9.373,10.98,3.604,26.458,29.4,26.524,23.833,192.375,
2014-07-11,197.304,98.0,78.042,51.667,15.217,13.896,18.104,4.208,10.875,3.396,19.229,32.333,27.688,24.567,212.522,
2014-07-12,200.667,82.667,64.097,38.0,19.146,12.332,13.617,1.284,12.167,4.458,22.75,33.8,27.896,24.867,219.812,
2014-07-13,190.208,94.333,79.042,65.0,23.312,17.531,19.771,2.24,24.542,6.938,43.479,27.467,25.814,24.267,213.52,
2014-07-14,186.626,94.333,72.64,53.667,16.64,15.032,22.726,7.695,21.393,4.483,42.652,32.3,27.715,24.767,203.267,
2014-07-15,212.771,87.0,67.028,45.0,17.917,14.382,16.11,1.728,19.604,3.748,27.344,32.467,27.494,23.733,230.688,
2014-07-16,191.646,91.667,73.5,49.667,15.167,20.513,25.326,4.814,29.146,6.5,47.99,32.133,27.717,23.867,206.812,
2014-07-17,206.242,96.0,73.861,53.667,15.881,8.073,9.042,0.968,15.916,3.354,27.344,30.4,25.99,22.667,222.124,
2014-07-18,208.086,97.0,82.833,62.333,14.138,7.94,8.808,0.867,10.979,2.646,21.5,27.6,24.04,21.933,222.225,
2014-07-19,204.688,97.0,85.014,66.333,13.5,7.979,9.104,1.125,10.792,1.625,18.958,26.5,23.235,21.0,218.188,
2014-07-20,207.549,96.0,80.055,51.0,14.28,7.438,8.385,0.948,10.125,2.042,17.76,29.2,23.825,20.75,221.829,
2014-07-21,206.208,95.333,76.806,54.667,16.188,8.819,10.715,1.896,12.479,2.084,20.073,28.7,24.165,21.1,222.396,
2014-07-22,189.604,91.333,75.764,49.667,14.354,18.604,24.18,5.574,26.396,4.905,39.618,31.7,26.612,22.4,203.958,
2014-07-23,182.556,93.0,74.472,51.333,17.485,25.287,34.788,9.502,35.958,6.906,57.963,33.8,28.31,24.7,200.042,
2014-07-24,194.812,92.333,73.944,47.333,17.792,21.972,30.212,8.24,38.104,7.584,63.021,34.7,28.694,25.15,212.604,
2014-07-25,205.926,92.0,66.431,39.0,21.655,11.906,13.198,1.292,28.771,3.73,48.602,36.05,29.86,24.7,227.581,
2014-07-26,183.034,94.333,75.542,47.667,16.04,19.802,24.917,5.115,35.104,8.625,64.51,34.4,29.617,26.35,199.074,
2014-07-27,187.146,89.333,74.472,56.667,12.479,11.036,15.275,4.239,22.875,5.521,46.364,33.0,28.785,26.3,199.625,
2014-07-28,196.106,75.667,58.403,40.333,12.848,10.62,12.109,1.489,6.483,3.134,16.42,31.75,27.012,23.65,208.954,
2014-07-29,201.362,87.0,63.639,43.667,16.904,19.197,23.622,4.425,21.416,4.886,28.74,31.9,27.206,22.45,218.266,
2014-07-30,188.854,90.667,70.542,50.0,16.896,16.244,19.848,3.604,22.604,4.792,32.26,31.9,27.577,23.45,205.75,
2014-07-31,182.312,94.333,73.5,49.667,13.542,16.031,22.782,6.75,15.125,5.396,26.854,34.0,28.84,25.4,195.854,
2014-08-01,180.87,93.667,73.472,53.0,9.087,14.968,25.188,10.219,10.812,5.333,23.375,33.55,28.935,25.5,189.956,
2014-08-02,193.625,89.0,65.569,44.667,16.375,20.992,27.544,6.552,20.108,6.208,26.75,34.95,29.598,24.65,210.0,
2014-08-03,179.98,84.0,68.569,48.667,8.896,12.582,17.421,4.84,8.833,5.438,19.51,34.05,29.327,25.5,188.875,
2014-08-04,174.346,91.0,75.161,58.333,7.876,9.414,18.064,8.65,4.792,3.464,19.61,32.1,28.698,26.0,182.222,
2014-08-05,175.834,89.667,75.514,54.667,6.375,8.422,17.423,9.0,4.11,4.046,26.271,33.65,29.169,26.5,182.208,
2014-08-06,178.604,91.0,76.861,61.0,5.958,11.514,18.626,7.112,11.604,4.854,28.75,32.4,28.833,26.2,184.562,
2014-08-07,180.11,90.0,70.819,48.667,6.116,12.073,18.864,6.792,10.166,4.77,23.261,33.0,28.873,25.95,186.226,
2014-08-08,183.789,88.0,72.778,53.667,13.87,17.386,28.177,10.792,12.542,4.104,24.156,31.1,28.45,25.95,197.658,
2014-08-09,200.438,97.333,87.139,74.333,12.875,6.132,6.994,0.861,7.438,1.458,20.031,25.9,24.117,21.5,213.312,
2014-08-10,184.55,99.333,84.278,63.333,10.386,4.188,5.927,1.74,8.917,1.416,24.344,31.05,26.331,21.45,194.937,
2014-08-11,177.294,87.0,74.764,60.667,8.549,9.896,12.951,3.055,13.168,3.65,36.173,30.25,27.754,25.55,185.842,
2014-08-12,190.584,96.667,85.708,65.667,10.729,13.639,19.196,5.556,10.979,3.894,26.333,30.2,25.96,21.25,201.312,
2014-08-13,198.699,95.667,77.43,46.667,12.628,10.894,12.134,1.24,17.27,2.812,27.364,32.05,26.044,20.9,211.328,
2014-08-14,192.917,96.333,85.764,61.667,18.604,17.792,21.166,3.375,22.042,3.27,41.334,31.1,27.048,25.6,211.521,
2014-08-15,178.084,93.0,78.861,64.0,9.554,10.346,16.42,6.075,11.729,5.354,27.823,31.1,28.09,25.65,187.638,
2014-08-16,192.872,97.0,86.93,71.0,10.11,8.25,12.104,3.854,10.042,3.062,27.021,28.9,25.179,21.8,202.983,
2014-08-17,194.312,96.0,76.583,49.0,10.375,7.213,10.152,2.939,13.292,3.625,22.938,32.5,26.4,21.7,204.688,
2014-08-18,178.822,92.0,75.458,53.0,9.386,12.989,22.064,9.075,9.02,5.125,20.055,33.2,28.512,25.95,188.208,
2014-08-19,176.858,88.667,74.833,55.667,9.334,11.796,22.798,11.002,8.396,4.302,20.427,32.7,28.7,25.7,186.193,
2014-08-20,180.296,91.333,71.639,49.667,15.4,19.364,32.254,12.891,15.292,4.988,29.443,34.55,29.679,26.35,195.696,
2014-08-21,182.042,90.333,72.264,51.333,15.584,20.404,30.09,9.687,16.375,5.438,30.042,34.15,29.312,25.75,197.625,
2014-08-22,178.413,91.0,73.972,51.333,10.326,15.094,24.708,9.614,11.542,5.146,24.167,33.65,29.012,25.95,188.74,
2014-08-23,178.25,94.333,79.889,60.333,10.375,11.376,18.232,6.855,3.708,3.334,13.906,30.1,26.358,24.55,188.625,
2014-08-24,180.25,84.0,69.417,53.667,8.896,11.538,14.463,2.926,7.125,3.646,13.286,31.4,27.754,25.05,189.146,
2014-08-25,206.487,88.0,75.778,62.333,13.396,11.625,13.552,1.927,13.312,2.438,21.666,27.6,26.029,24.85,219.883,
2014-08-26,210.876,96.0,86.139,73.667,13.118,10.576,11.663,1.087,18.292,2.0,30.596,25.8,24.054,22.1,223.994,
2014-08-27,212.688,97.333,87.875,73.0,9.958,7.258,8.557,1.3,3.5,1.562,14.646,22.65,20.796,19.3,222.646,
2014-08-28,220.192,98.667,96.945,95.667,9.752,8.333,9.729,1.396,3.958,1.084,11.396,21.25,20.085,19.0,229.944,
2014-08-29,217.355,97.333,83.653,62.0,10.794,8.011,9.182,1.17,6.646,1.666,13.833,25.4,22.435,20.45,228.15,
2014-08-30,213.0,98.333,83.861,61.0,10.792,5.902,6.653,0.752,4.25,1.666,12.823,24.75,21.473,19.15,223.792,
2014-08-31,225.374,93.667,80.361,62.333,10.864,5.49,6.156,0.666,6.98,1.771,16.167,25.75,22.133,19.15,236.238,
2014-09-01,226.244,98.0,93.597,67.333,10.767,7.086,8.04,0.954,4.561,1.174,11.194,22.6,20.86,19.4,237.012,
2014-09-02,207.14,97.667,73.028,42.0,12.47,10.528,12.843,2.314,7.333,1.94,11.886,29.65,23.465,19.1,219.61,
2014-09-03,212.403,91.333,74.666,58.333,10.852,7.292,8.073,0.781,7.584,2.188,16.364,25.65,22.756,20.45,223.256,
2014-09-04,198.292,91.333,70.597,51.0,14.479,15.577,18.52,2.943,10.833,2.938,17.094,28.75,24.473,19.85,212.771,
2014-09-05,185.322,93.333,78.583,61.333,17.567,17.401,26.69,9.289,9.688,5.584,19.99,30.9,26.683,22.9,202.888,
2014-09-06,201.758,95.0,76.055,49.667,16.58,10.854,17.479,6.625,17.333,2.854,32.469,30.35,26.623,24.35,218.338,
2014-09-07,226.521,97.333,92.333,83.333,12.604,5.114,5.636,0.521,6.666,1.229,16.125,23.55,20.446,19.0,239.125,
2014-09-08,234.42,97.667,88.057,68.667,17.866,10.863,13.074,2.21,12.39,1.68,19.268,23.6,20.688,18.0,252.286,
2014-09-09,215.732,97.333,76.209,45.667,10.761,5.394,6.344,0.95,9.729,1.418,16.656,26.9,22.306,19.6,226.492,
2014-09-10,209.875,93.0,79.486,51.667,14.48,14.5,17.483,2.984,13.938,1.979,20.729,27.65,22.998,20.1,224.354,
2014-09-11,230.375,98.333,94.5,84.667,23.188,26.084,35.472,9.388,12.896,1.625,22.573,22.35,20.604,18.95,253.562,
2014-09-12,215.587,94.667,62.792,34.0,13.5,14.958,17.24,2.281,11.416,2.312,15.271,28.55,22.196,17.85,229.087,
2014-09-13,222.854,82.333,64.972,43.667,12.458,8.281,9.573,1.292,9.292,2.625,13.021,26.85,22.098,18.45,235.312,
2014-09-14,214.916,94.667,66.028,34.667,10.917,6.733,7.492,0.758,8.666,2.166,12.406,28.15,22.358,17.85,225.834,
2014-09-15,222.668,91.667,72.278,49.0,14.888,11.364,12.646,1.281,12.438,2.625,17.136,26.2,22.567,19.45,237.557,
2014-09-16,206.436,93.667,71.792,38.0,17.106,18.592,22.445,3.853,17.392,3.174,25.856,29.5,24.181,20.3,223.542,
2014-09-17,215.025,86.333,63.514,44.0,14.863,7.012,7.92,0.908,9.104,2.646,15.207,26.05,22.279,19.7,229.888,
2014-09-18,216.16,71.333,48.431,29.667,12.7,9.156,10.438,1.281,8.562,2.021,13.156,24.75,21.119,18.65,228.86,
2014-09-19,215.696,70.667,47.167,28.667,18.568,21.302,24.521,3.218,14.75,2.896,18.323,26.15,20.881,16.2,234.264,
2014-09-20,240.688,83.667,73.736,60.333,20.938,14.814,17.184,2.37,15.021,2.25,20.25,21.05,19.004,17.4,261.625,
2014-09-21,219.0,88.667,63.736,34.333,15.427,10.167,11.74,1.573,14.396,2.396,18.969,26.2,20.027,14.8,234.426,
2014-09-22,254.586,92.0,69.708,34.333,22.536,17.054,21.385,4.33,15.38,2.566,19.249,27.45,20.912,16.85,277.122,
2014-09-23,226.875,92.0,60.375,31.333,15.562,11.036,12.879,1.843,15.77,2.453,21.125,27.2,21.106,16.65,242.438,
2014-09-24,208.372,88.0,70.181,55.667,18.05,18.333,22.792,4.458,15.584,3.229,20.219,25.6,21.881,18.35,226.421,
2014-09-25,191.646,97.0,84.694,66.0,12.25,14.49,17.448,2.958,10.48,2.729,23.104,26.9,22.996,21.05,203.896,
2014-09-26,213.602,97.333,66.389,38.667,11.104,8.326,10.492,2.167,4.104,1.958,11.083,26.25,21.517,17.6,224.706,
2014-09-27,217.554,78.0,66.542,52.333,8.188,4.75,5.354,0.604,8.02,1.667,16.396,22.55,19.038,15.8,225.742,
2014-09-28,218.98,81.667,66.681,46.333,8.625,4.516,5.09,0.573,11.625,1.896,19.281,25.3,20.31,16.25,227.604,
2014-09-29,212.021,76.333,59.236,31.333,11.938,11.072,12.044,0.972,15.77,2.354,20.864,27.55,21.54,17.45,223.958,
2014-09-30,211.528,86.667,68.542,38.667,18.782,27.29,30.955,3.665,22.908,3.484,31.548,28.95,22.708,17.65,230.311,
2014-10-01,221.375,89.333,79.917,72.0,13.708,9.083,9.698,0.614,12.667,1.708,23.531,21.8,20.183,18.45,235.083,
2014-10-02,220.75,98.333,83.68,66.0,16.0,13.033,14.754,1.721,14.875,1.812,22.125,23.2,20.331,18.0,236.75,
2014-10-03,187.37,97.0,73.889,45.0,9.239,17.198,27.396,10.198,14.02,4.562,22.364,29.65,24.658,20.75,196.608,
2014-10-04,215.708,72.333,62.0,47.667,12.125,8.685,9.248,0.564,13.958,2.77,20.479,25.15,22.669,20.85,227.834,
2014-10-05,219.77,98.0,92.25,61.667,8.875,4.549,4.89,0.341,3.604,1.166,10.823,20.35,16.688,14.4,228.646,
2014-10-06,200.554,97.667,78.389,44.0,9.82,10.156,12.979,2.823,4.875,1.042,9.975,26.9,21.448,16.95,210.373,
2014-10-07,215.167,89.333,62.972,41.667,9.292,7.475,8.111,0.636,2.916,1.758,8.792,22.65,18.79,16.5,224.458,
2014-10-08,235.36,85.333,65.833,41.0,15.184,13.324,15.706,2.382,9.17,2.158,12.747,23.8,18.775,14.65,250.545,
2014-10-09,221.546,89.667,68.917,46.667,17.13,16.031,19.198,3.166,12.062,2.354,16.323,24.1,19.829,16.7,238.676,
2014-10-10,214.328,94.333,70.986,46.333,25.38,30.745,53.044,22.299,15.188,4.521,21.198,24.85,20.571,16.1,239.708,
2014-10-11,230.062,90.333,67.931,47.0,14.542,10.028,11.33,1.302,17.396,2.438,25.677,22.1,18.669,16.15,244.604,
2014-10-12,229.829,80.333,62.486,43.0,9.136,8.625,9.364,0.74,16.584,2.604,21.896,20.7,17.142,14.55,238.964,
2014-10-13,247.021,98.333,85.861,66.667,16.604,10.329,11.237,0.908,17.521,1.729,25.312,22.95,17.427,14.85,263.625,
2014-10-14,199.087,96.667,50.156,26.333,8.189,10.273,14.33,4.058,3.629,1.456,12.63,26.5,22.467,18.15,207.276,
2014-10-15,237.88,94.0,72.542,43.333,10.832,12.489,14.506,2.018,3.938,1.104,10.51,17.95,14.462,12.65,248.711,
2014-10-16,212.146,95.667,79.528,56.0,12.646,15.609,19.641,4.032,8.5,1.167,13.532,19.6,15.323,12.25,224.792,
2014-10-17,234.1,97.0,53.931,23.0,14.775,17.373,23.658,6.286,9.875,1.5,17.062,23.35,16.94,12.55,248.876,
2014-10-18,243.332,76.333,48.18,32.333,16.736,17.104,19.667,2.562,13.604,2.25,17.886,21.65,15.838,12.1,260.068,
2014-10-19,236.208,85.0,63.167,38.333,19.354,19.229,22.364,3.135,18.417,2.375,23.114,23.65,16.629,11.2,255.562,
2014-10-20,238.714,93.333,70.653,44.667,26.218,30.701,43.135,12.434,24.566,3.572,32.98,23.65,18.515,13.7,264.932,
2014-10-21,209.25,98.0,90.375,77.667,16.801,19.81,30.435,10.625,13.333,2.025,26.094,20.5,18.41,15.65,226.05,
2014-10-22,218.646,98.333,95.305,85.333,9.708,9.481,11.908,2.427,5.25,1.146,13.5,20.7,15.517,12.65,228.354,
2014-10-23,226.0,96.667,88.291,71.333,8.5,10.889,11.98,1.09,10.042,1.021,16.208,13.95,12.758,11.8,234.5,
2014-10-24,239.608,89.667,67.181,41.333,16.239,20.885,25.938,5.052,14.166,1.666,19.052,21.1,15.633,11.25,255.848,
2014-10-25,247.354,97.0,75.666,48.667,27.208,25.656,35.604,9.948,18.479,2.584,26.135,23.1,16.671,10.7,274.562,
2014-10-26,221.542,98.333,77.403,58.0,23.021,21.386,24.573,3.187,22.042,3.375,32.271,24.25,19.192,15.1,244.562,
2014-10-27,203.159,98.0,73.028,40.0,17.318,24.035,35.451,11.416,13.214,2.348,22.74,21.75,18.515,14.1,220.478,
2014-10-28,207.479,42.0,33.603,21.333,10.788,11.31,14.722,3.413,8.933,1.562,12.85,19.15,14.611,12.05,218.268,
2014-10-29,240.542,82.667,49.639,23.667,21.25,30.81,40.972,10.162,17.896,2.48,21.062,20.8,14.394,8.9,261.792,
2014-10-30,245.792,81.667,63.875,44.0,28.021,34.625,44.865,10.24,23.667,3.25,28.823,21.6,15.421,9.2,273.812,
2014-10-31,213.848,89.667,74.847,60.667,30.348,39.886,52.562,12.677,31.354,3.792,48.375,19.55,16.96,14.1,244.196,
2014-11-01,256.5,98.333,91.542,78.0,33.979,31.323,39.01,7.688,36.25,1.917,64.208,17.2,16.104,15.15,290.479,
2014-11-02,190.604,97.333,84.861,63.0,9.896,14.224,18.391,4.167,11.896,2.979,22.396,21.6,18.777,15.0,200.5,
2014-11-03,208.907,93.667,42.403,24.0,9.549,10.432,11.609,1.176,5.146,2.396,10.531,20.4,17.527,13.6,218.456,
2014-11-04,214.029,62.667,45.889,30.333,11.625,13.312,15.046,1.735,7.256,1.87,9.868,19.55,14.848,10.9,225.654,
2014-11-05,230.521,69.667,62.708,56.0,15.062,16.39,19.092,2.702,12.646,1.938,17.333,17.0,13.967,10.25,245.584,
2014-11-06,228.042,97.0,80.68,60.667,13.708,14.458,16.656,2.198,13.479,1.521,20.698,20.7,16.696,13.5,241.75,
2014-11-07,225.022,87.667,42.917,26.0,12.63,13.615,16.27,2.656,11.458,1.834,15.313,20.05,16.562,13.2,237.652,
2014-11-08,228.125,62.333,50.042,40.333,20.834,23.831,27.284,3.452,25.834,2.334,33.031,14.05,12.979,11.4,248.958,
2014-11-09,235.688,96.333,79.236,61.333,23.021,19.632,22.264,2.632,31.062,2.146,49.104,18.05,14.506,13.1,258.709,
2014-11-10,228.098,96.667,66.861,34.667,16.172,14.207,19.237,5.03,15.583,1.834,22.432,21.35,16.371,12.75,244.271,
2014-11-11,227.021,70.667,61.887,54.0,19.118,21.223,24.506,3.283,18.966,2.502,25.606,14.2,13.229,11.65,246.139,
2014-11-12,236.48,96.333,87.392,59.667,32.584,26.716,45.511,18.795,22.438,1.82,37.52,15.25,12.575,10.35,269.062,
2014-11-13,234.625,96.667,53.148,21.0,27.375,22.43,47.523,25.092,13.166,1.396,21.135,19.45,13.533,8.65,262.0,
2014-11-14,239.717,74.667,42.458,27.0,14.63,24.653,33.986,9.333,6.75,2.562,9.208,15.9,11.285,5.25,254.348,
2014-11-15,223.25,56.333,40.403,21.0,14.042,17.722,21.514,3.792,6.042,1.521,7.823,17.1,11.525,7.6,237.292,
2014-11-16,262.792,70.667,51.806,32.667,17.604,18.32,21.708,3.389,11.708,1.625,13.625,15.25,10.256,4.9,280.396,
2014-11-17,223.802,72.667,60.25,46.0,20.778,30.146,42.906,12.76,17.875,2.562,23.229,14.55,11.344,7.05,244.58,
2014-11-18,212.125,75.667,47.034,26.333,15.958,16.71,20.042,3.332,13.042,2.015,17.792,16.15,11.635,7.75,228.083,
2014-11-19,262.418,70.0,47.003,28.333,17.372,22.063,29.465,7.402,13.244,1.56,13.932,14.75,9.667,5.6,279.791,
2014-11-20,246.198,98.333,78.5,56.667,31.612,33.698,49.614,15.916,23.542,1.458,34.51,11.35,7.831,4.9,277.811,
2014-11-21,252.382,94.667,77.305,51.333,29.256,25.312,39.375,14.062,18.646,1.646,29.198,16.5,10.99,6.25,281.638,
2014-11-22,252.084,93.0,68.653,39.333,40.25,34.125,51.844,17.719,22.125,2.229,33.084,18.9,12.967,8.6,292.333,
2014-11-23,240.338,87.667,66.819,44.667,19.194,16.032,19.708,3.677,18.062,2.125,22.782,18.35,12.667,7.95,259.532,
2014-11-24,247.021,86.333,70.292,57.333,21.938,20.731,24.984,4.253,30.916,2.125,39.51,15.2,11.652,9.0,268.958,
2014-11-25,261.354,98.667,92.875,82.667,26.416,23.456,39.652,16.196,20.938,1.232,33.719,11.6,10.279,9.3,287.771,
2014-11-26,200.328,98.333,95.333,86.0,6.464,9.009,10.038,1.03,3.562,0.521,7.75,9.95,8.235,7.05,206.792,
2014-11-27,248.771,96.667,75.972,44.0,19.771,21.302,49.156,27.854,7.771,1.104,10.927,16.75,11.177,7.3,268.542,
2014-11-28,271.218,97.333,84.639,65.333,46.457,32.919,74.61,41.692,17.089,1.808,27.228,15.55,12.302,8.05,317.674,
2014-11-29,243.54,98.667,95.278,86.0,38.17,30.76,64.438,33.677,18.542,1.375,39.271,17.9,12.9,9.5,281.71,
2014-11-30,248.0,97.667,82.347,59.667,15.604,14.43,19.99,5.56,11.062,0.958,20.114,16.4,12.877,8.55,263.604,
2014-12-01,223.584,98.333,95.917,76.667,27.52,31.217,70.918,39.701,11.625,1.25,20.386,14.75,13.373,12.2,251.104,
2014-12-02,191.916,65.0,40.917,22.667,13.09,20.053,29.212,9.16,5.479,2.228,8.042,13.6,11.169,7.6,205.006,
2014-12-03,192.125,43.667,36.875,27.0,10.0,19.052,26.885,7.833,7.271,2.354,10.364,12.15,9.508,6.9,202.125,
2014-12-04,206.292,98.0,71.028,42.0,18.208,26.01,44.104,18.094,17.77,1.854,23.49,13.3,10.594,7.3,224.5,
2014-12-05,223.215,94.667,64.497,38.0,23.018,28.45,50.555,22.105,13.044,1.848,17.31,12.35,7.756,3.85,246.232,
2014-12-06,237.125,75.0,52.819,30.0,13.396,17.528,26.403,8.875,5.896,1.375,7.521,8.8,4.819,1.0,250.521,
2014-12-07,243.562,74.333,47.889,27.667,11.979,14.028,17.083,3.056,6.834,1.396,8.886,9.75,5.417,-0.3,255.542,
2014-12-08,247.178,85.0,58.57,41.667,25.52,27.222,50.153,22.93,13.771,2.729,18.823,11.05,6.35,2.85,272.698,
2014-12-09,221.774,80.0,52.305,30.667,18.682,16.262,24.218,7.956,18.798,1.85,21.602,12.4,6.74,1.9,240.456,
2014-12-10,245.75,82.667,49.729,32.667,17.104,24.745,33.506,8.76,24.916,2.096,23.74,10.05,6.65,2.3,262.854,
2014-12-11,240.624,98.667,87.278,64.0,33.813,32.387,62.312,29.924,20.834,1.312,39.698,15.45,9.51,5.2,274.438,
2014-12-12,240.016,86.667,56.611,35.333,16.864,21.26,27.177,5.916,9.416,1.708,11.802,10.75,8.835,4.8,256.88,
2014-12-13,235.688,97.667,61.236,34.333,14.312,21.208,35.136,13.927,10.23,1.583,13.458,11.4,6.4,1.6,250.0,
2014-12-14,247.168,82.0,54.222,34.0,11.136,14.625,17.896,3.271,6.958,1.438,8.812,8.45,4.033,-0.25,258.305,
2014-12-15,255.854,82.0,53.75,31.0,17.271,20.594,40.99,20.396,8.938,1.375,12.375,9.5,4.321,-1.45,273.125,
2014-12-16,220.25,98.667,82.125,55.333,14.834,24.419,33.635,9.216,13.854,1.242,21.532,4.8,3.358,1.8,235.084,
2014-12-17,198.441,97.0,49.71,28.0,7.38,21.049,31.984,10.936,5.604,1.292,8.056,8.55,5.154,2.5,205.82,
2014-12-18,207.146,53.333,32.778,18.667,7.729,18.99,31.114,12.125,4.084,1.166,5.903,7.6,3.71,0.15,214.875,
2014-12-19,232.848,69.0,46.09,29.333,15.609,28.015,41.695,13.68,8.39,1.95,10.076,8.95,4.298,-1.15,248.456,
2014-12-20,227.622,98.667,74.125,56.333,35.703,36.771,69.604,32.834,28.542,2.125,43.281,8.25,5.358,3.1,263.324,
2014-12-21,236.271,94.0,64.778,34.667,14.979,22.844,37.427,14.583,8.646,1.521,11.333,12.8,8.375,3.55,251.25,
2014-12-22,207.63,91.667,45.111,22.667,17.25,29.047,49.914,20.868,8.5,1.958,11.094,10.35,7.14,3.8,224.88,
2014-12-23,226.201,61.333,43.528,30.333,12.456,20.308,25.48,5.171,6.146,1.232,8.521,10.4,6.123,2.4,238.657,
2014-12-24,283.212,88.333,63.931,42.0,46.416,45.41,110.285,64.876,25.604,2.742,27.886,11.2,4.896,0.5,329.629,
2014-12-25,232.542,88.0,50.194,30.333,27.084,24.094,53.781,29.688,14.917,1.708,12.971,10.0,5.735,1.3,259.625,
2014-12-26,215.214,74.0,42.055,27.333,8.673,17.334,25.771,8.437,5.479,1.25,7.594,8.8,4.556,-0.7,223.888,
2014-12-27,229.072,67.333,45.792,31.0,9.458,19.115,26.792,7.677,9.312,1.229,11.406,7.5,3.502,-0.35,238.53,
2014-12-28,250.208,79.0,61.569,42.333,24.979,29.737,41.916,12.179,33.334,2.5,43.302,8.1,3.09,-1.35,275.188,
2014-12-29,243.606,98.667,93.111,60.333,21.536,27.971,42.594,14.623,26.166,1.125,44.615,5.4,4.058,2.7,265.142,
2014-12-30,288.666,98.667,78.82,44.0,36.083,35.401,80.441,45.04,24.646,2.266,36.614,11.85,5.575,0.55,324.75,
2014-12-31,253.104,97.0,63.792,28.333,34.0,23.396,69.011,45.614,23.771,2.562,31.625,12.65,7.331,0.95,287.104,
2015-01-01,250.434,80.5,50.979,26.5,10.057,14.75,17.416,2.666,8.25,1.729,9.0,11.85,7.117,3.8,260.491,
2015-01-02,249.458,79.5,58.042,44.5,19.25,24.281,39.375,15.094,12.042,2.75,15.417,12.45,6.9,3.05,268.708,
2015-01-03,293.588,83.5,67.458,47.5,34.81,34.298,56.303,22.005,22.833,3.458,27.927,15.7,8.681,1.7,328.398,
2015-01-04,286.792,85.0,67.458,50.0,30.854,37.167,68.364,31.198,32.632,5.666,35.406,15.55,9.031,3.5,317.646,
2015-01-05,274.298,86.5,65.062,41.5,31.582,34.471,68.376,33.905,26.83,2.892,29.631,15.55,9.927,3.1,305.88,
2015-01-06,267.372,87.5,72.479,60.5,10.657,13.396,15.167,1.771,6.792,1.792,10.458,11.15,8.369,5.95,278.028,
2015-01-07,231.125,84.0,53.479,33.5,14.771,18.972,28.31,9.338,10.375,1.854,12.812,12.75,8.723,4.15,245.896,
2015-01-08,289.006,82.5,55.834,39.5,18.538,22.042,27.927,5.885,10.416,1.896,13.177,11.6,6.84,2.85,307.542,
2015-01-09,250.725,83.0,58.938,32.0,23.878,22.568,35.989,13.42,12.521,1.854,15.396,11.55,6.644,2.05,274.604,
2015-01-10,250.021,74.0,56.5,33.5,16.25,24.156,28.667,4.51,11.916,3.188,15.042,12.05,7.679,3.4,266.271,
2015-01-11,270.854,76.0,64.52,46.0,20.708,20.0,27.729,7.729,10.062,2.125,12.375,9.55,6.273,1.8,291.562,
2015-01-12,247.832,86.5,76.208,61.0,9.15,14.356,16.686,2.331,8.604,1.461,11.448,5.45,3.421,0.95,256.981,
2015-01-13,259.976,88.5,65.458,39.0,30.672,29.566,58.505,28.939,17.527,2.494,23.44,10.0,4.01,-1.5,290.648,
2015-01-14,252.042,80.0,52.104,25.5,31.334,39.208,76.708,37.5,17.417,2.75,22.458,11.4,5.473,-0.8,283.375,
2015-01-15,238.848,87.0,71.416,46.0,12.109,15.877,20.298,4.42,10.146,2.062,14.073,10.4,5.352,1.25,250.956,
2015-01-16,248.562,74.5,56.604,30.5,14.208,19.927,25.802,5.875,13.896,2.688,14.938,11.3,6.117,1.8,262.771,
2015-01-17,260.625,86.0,60.416,48.0,8.25,9.104,9.864,0.76,10.208,2.48,10.99,9.0,5.852,1.0,268.875,
2015-01-18,224.935,95.0,89.708,70.0,13.956,21.191,42.126,20.936,4.792,1.208,7.719,8.9,4.544,2.8,238.892,
2015-01-19,194.542,72.5,42.416,27.0,7.75,22.58,34.66,12.08,4.708,1.894,5.719,9.55,6.475,1.95,202.292,
2015-01-20,194.622,51.5,43.417,37.0,6.959,17.189,24.846,7.657,5.208,1.598,5.567,7.9,4.688,1.7,201.582,
