date,NO2_mean,NOX_mean,NO_mean,SO2_mean,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,PM25_mean,RAIN_sum,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-07-22,20.685,39.06,18.375,2.208,183.485,4.11,79.0,72.583,64.0,17.09,,0.0,27.5,25.183,23.3,200.575
2011-07-23,18.977,31.268,12.292,2.639,183.354,3.958,75.0,62.417,45.0,14.094,,0.0,31.1,27.258,24.7,197.448
2011-07-24,12.643,18.463,5.819,2.111,184.792,3.688,73.0,60.458,44.0,14.219,,0.0,30.5,27.167,23.1,199.01
2011-07-25,21.166,36.856,15.69,2.389,188.917,4.573,72.0,64.583,51.0,18.646,,0.0,31.1,27.871,26.0,207.562
2011-07-26,18.664,32.643,13.979,2.297,184.961,4.344,76.0,65.167,49.0,17.978,,0.0,31.7,28.071,25.0,202.939
2011-07-27,13.508,33.838,20.33,3.597,178.831,3.896,74.0,67.0,56.0,11.719,,0.0,30.8,28.238,27.0,190.55
2011-07-28,16.086,32.985,16.899,2.908,179.556,4.31,82.0,69.333,49.0,17.26,,1.0,32.3,28.512,26.6,196.816
2011-07-29,22.975,39.473,16.499,2.412,182.942,5.165,82.0,64.917,44.0,24.535,,1.0,32.6,28.954,25.5,207.478
2011-07-30,18.94,33.477,14.537,1.972,180.427,4.306,74.0,63.375,53.0,18.125,,2.0,31.4,28.7,27.0,198.552
2011-07-31,12.162,16.653,4.491,1.32,183.208,3.99,80.0,60.583,42.0,14.25,,5.0,32.7,28.733,25.8,197.458
2011-08-01,11.636,17.534,5.898,1.084,184.424,4.424,77.0,60.292,44.0,23.287,,0.0,32.9,28.8,25.8,207.71
2011-08-02,11.278,16.681,5.402,0.778,183.781,4.387,71.0,60.167,46.0,24.448,,0.0,32.8,28.571,25.5,208.229
2011-08-03,14.854,26.915,12.061,1.583,178.004,3.396,76.0,58.083,35.0,17.721,,0.0,34.9,29.275,25.8,195.725
2011-08-04,9.932,18.303,8.371,1.203,178.664,3.524,68.0,51.083,36.0,20.994,,0.0,34.5,30.433,26.1,199.658
2011-08-05,15.602,29.086,13.484,0.736,180.62,4.444,90.0,72.333,57.0,25.559,,31.0,30.5,27.862,26.1,206.18
2011-08-06,12.444,30.778,18.333,1.833,180.531,4.125,87.0,66.667,45.0,21.76,,0.0,32.8,29.033,26.0,202.292
2011-08-07,9.319,19.759,10.44,2.542,176.291,3.385,72.0,60.958,41.0,11.614,,0.0,33.0,29.642,27.3,187.906
2011-08-08,16.185,37.217,21.032,3.217,177.715,3.772,75.0,62.792,45.0,13.292,,0.0,33.5,29.85,27.6,191.007
2011-08-09,28.699,48.407,19.708,4.944,181.146,4.656,82.0,63.875,44.0,19.073,,0.0,36.3,30.454,27.0,200.219
2011-08-10,21.129,36.831,15.701,4.09,177.366,4.104,78.0,63.25,44.0,14.43,,0.0,34.9,30.604,27.9,191.797
2011-08-11,19.892,35.6,15.708,2.875,178.696,3.441,77.0,61.167,47.0,16.171,,0.0,32.9,30.533,28.2,194.868
2011-08-12,17.028,26.138,9.11,1.519,182.082,4.538,69.0,60.083,47.0,18.622,,1.0,33.5,30.546,28.0,200.705
2011-08-13,13.431,19.342,5.912,1.889,179.948,4.156,74.0,59.5,34.0,15.312,,0.0,36.0,31.167,27.8,195.26
2011-08-14,9.5,14.824,5.324,3.75,176.896,3.38,76.0,63.958,52.0,10.812,,0.0,33.3,30.412,28.5,187.708
2011-08-15,12.614,20.21,7.596,3.191,179.158,3.194,78.0,64.083,46.0,11.1,,0.0,33.6,30.05,28.1,190.258
2011-08-16,15.07,23.523,8.452,4.153,180.22,3.458,77.0,65.792,48.0,12.077,,0.0,33.7,30.279,28.2,192.298
2011-08-17,16.815,31.38,14.564,4.861,178.083,4.5,75.0,66.667,51.0,13.966,,0.0,34.5,30.529,28.5,192.049
2011-08-18,16.88,31.842,14.962,4.301,177.205,4.046,79.0,68.625,52.0,14.538,,0.0,33.9,30.25,28.5,191.743
2011-08-19,17.575,29.433,11.858,1.886,187.067,4.729,83.0,62.125,38.0,15.729,,6.0,32.0,28.55,25.2,202.796
2011-08-20,18.037,24.912,6.875,0.57,188.906,4.836,87.0,69.292,50.0,22.032,,7.0,29.0,25.667,23.8,210.938
2011-08-21,15.472,21.699,6.227,0.778,190.896,5.344,89.0,81.042,71.0,23.052,,8.0,27.0,24.679,23.6,213.948
2011-08-22,23.918,37.713,13.794,2.0,189.104,5.08,82.0,64.542,43.0,20.04,,0.0,31.1,27.142,23.3,209.144
2011-08-23,19.162,36.588,17.426,2.944,181.674,4.794,85.0,69.542,52.0,17.632,,2.0,31.9,28.192,25.5,199.306
2011-08-24,16.77,37.973,21.203,2.198,180.175,4.106,77.0,63.417,40.0,22.129,,0.0,34.7,29.692,26.4,202.304
2011-08-25,16.803,39.624,22.821,2.329,182.721,4.282,85.0,68.125,48.0,23.099,,2.0,31.8,28.7,26.6,205.82
2011-08-26,15.669,34.454,18.785,1.236,181.177,4.066,87.0,66.167,46.0,22.788,,8.0,33.0,28.879,26.0,203.965
2011-08-27,16.0,24.389,8.389,0.57,181.469,4.854,91.0,71.833,42.0,22.99,,30.0,34.1,28.183,25.4,204.458
2011-08-28,13.222,18.509,5.287,1.805,182.208,3.938,83.0,62.25,38.0,18.76,,0.0,34.4,29.317,25.3,200.968
2011-08-29,13.646,21.849,8.203,1.305,183.32,4.47,71.0,51.875,34.0,24.264,,0.0,35.1,30.333,26.1,207.584
2011-08-30,14.763,20.281,5.518,0.957,183.105,4.34,64.0,46.625,31.0,26.563,,0.0,34.6,30.771,26.9,209.668
2011-08-31,10.522,15.532,5.01,0.931,179.344,3.562,80.0,58.708,47.0,23.083,,4.0,32.9,29.375,26.7,202.427
2011-09-01,8.499,18.026,9.527,0.597,176.033,3.13,88.0,72.958,60.0,19.127,,11.0,30.6,28.158,25.8,195.16
2011-09-02,6.045,11.778,5.733,0.611,176.032,2.342,83.0,69.792,58.0,13.645,,10.0,29.3,28.046,26.0,189.678
2011-09-03,6.097,8.819,2.722,0.347,178.417,3.031,92.0,74.333,59.0,20.854,,104.0,29.1,26.554,22.3,199.271
2011-09-04,14.694,21.579,6.884,0.431,182.552,4.172,93.0,89.292,80.0,20.156,,71.0,25.9,24.008,21.7,202.708
2011-09-05,19.473,39.383,19.91,1.07,185.404,4.675,93.0,76.708,64.0,20.156,,4.0,27.6,24.946,22.4,205.56
2011-09-06,17.513,28.804,11.29,0.844,186.344,3.798,74.0,52.583,29.0,17.025,,0.0,28.3,24.612,20.7,203.369
2011-09-07,29.541,44.682,15.141,1.959,192.417,4.886,74.0,50.333,21.0,26.552,,0.0,30.5,24.242,18.8,218.969
2011-09-08,25.955,37.602,11.647,2.424,190.977,5.027,69.0,53.833,32.0,24.478,,0.0,31.7,25.65,19.5,215.455
2011-09-09,20.102,35.321,15.219,2.056,185.83,4.229,76.0,61.958,47.0,19.918,,0.0,32.9,28.712,25.4,205.748
2011-09-10,14.343,28.079,13.736,1.931,182.354,4.468,78.0,65.875,48.0,18.834,,0.0,32.4,28.662,25.2,201.188
2011-09-11,10.296,17.5,7.204,1.722,180.458,3.354,80.0,62.375,42.0,16.031,,0.0,33.1,29.092,26.7,196.49
2011-09-12,16.86,31.99,15.129,1.833,182.182,3.646,75.0,59.458,35.0,17.478,,0.0,34.1,28.592,24.6,199.66
2011-09-13,21.397,37.868,16.471,2.806,182.372,4.239,76.0,61.25,39.0,20.18,,0.0,33.4,28.954,25.8,202.552
2011-09-14,22.172,37.586,15.414,2.566,182.396,4.324,77.0,60.958,30.0,20.948,,0.0,35.1,29.475,25.7,203.344
2011-09-15,17.481,28.439,10.958,1.666,181.998,3.801,73.0,56.292,38.0,23.188,,0.0,34.4,29.592,25.3,205.186
2011-09-16,9.412,17.722,8.31,0.514,180.428,3.812,88.0,65.542,45.0,26.533,,6.0,32.9,28.329,25.5,206.96
2011-09-17,14.468,31.426,16.958,0.834,179.656,4.26,90.0,79.5,55.0,23.114,,24.0,31.2,27.021,25.3,202.771
2011-09-18,10.375,21.852,11.477,2.014,179.792,3.75,86.0,70.292,48.0,18.802,,0.0,32.4,28.321,25.1,198.594
2011-09-19,8.643,17.467,8.824,1.68,182.062,3.087,91.0,69.917,56.0,11.417,,37.0,30.7,26.175,21.3,193.479
2011-09-20,14.138,25.023,10.885,0.347,182.444,3.709,91.0,85.792,79.0,18.757,,44.0,22.4,21.683,20.9,201.201
2011-09-21,10.101,18.185,8.084,0.423,178.832,3.308,92.0,80.583,63.0,12.85,,71.0,25.4,22.904,21.5,191.681
2011-09-22,14.228,28.578,14.349,0.403,184.332,3.905,83.0,62.375,48.0,13.572,,1.0,23.8,21.296,18.4,197.904
2011-09-23,13.037,19.648,6.611,0.417,187.038,3.562,74.0,51.792,26.0,15.629,,0.0,25.4,19.925,15.3,202.666
2011-09-24,14.074,22.893,8.82,0.528,188.708,3.823,74.0,53.042,32.0,16.552,,0.0,26.0,20.167,15.2,205.26
2011-09-25,10.389,14.32,3.931,0.806,189.584,3.549,71.0,59.667,46.0,15.75,,0.0,26.4,21.904,16.7,205.333
2011-09-26,20.759,29.329,8.57,1.181,191.166,4.666,73.0,60.542,52.0,25.989,,0.0,24.1,21.962,19.8,217.156
2011-09-27,17.448,27.661,10.213,0.958,188.181,4.436,78.0,55.625,27.0,20.867,,0.0,29.3,23.021,18.3,209.048
2011-09-28,24.715,37.034,12.319,1.406,189.065,4.422,73.0,55.042,30.0,23.028,,0.0,28.1,23.196,18.5,212.093
2011-09-29,20.785,30.976,10.191,1.58,187.166,4.143,70.0,60.083,45.0,21.208,,0.0,27.6,23.65,19.1,208.373
2011-09-30,18.864,30.259,11.395,1.444,184.56,4.087,81.0,70.833,63.0,16.381,,3.0,27.0,24.204,21.0,200.942
2011-10-01,10.417,17.134,6.718,0.556,185.476,3.458,66.0,49.125,31.0,11.075,,1.0,24.5,20.338,16.9,196.55
2011-10-02,11.907,17.412,5.505,0.972,187.25,3.666,64.0,53.125,38.0,12.552,,0.0,21.8,18.271,15.8,199.802
2011-10-03,12.712,21.71,8.997,0.477,186.825,3.307,61.0,47.375,34.0,12.081,,0.0,21.2,17.838,15.5,198.906
2011-10-04,23.312,35.531,12.218,0.681,190.243,4.628,68.0,46.792,21.0,25.301,,0.0,23.5,18.408,12.9,215.544
2011-10-05,26.826,42.883,16.057,0.528,189.292,5.01,92.0,79.333,64.0,27.218,,9.0,20.9,18.458,16.7,216.51
2011-10-06,20.259,31.864,11.605,0.899,185.306,4.384,93.0,67.042,47.0,17.866,,6.0,24.2,20.775,17.3,203.172
2011-10-07,20.599,31.052,10.452,1.236,189.24,5.292,62.0,47.625,30.0,18.598,,0.0,24.1,20.188,17.0,207.839
2011-10-08,21.588,31.412,9.824,1.097,191.646,5.729,74.0,52.333,26.0,22.052,,0.0,25.6,19.496,14.3,213.698
2011-10-09,20.097,24.843,4.745,1.764,193.604,5.792,74.0,50.792,23.0,21.604,,0.0,26.8,20.225,14.6,215.208
2011-10-10,22.37,28.898,6.528,2.611,193.302,5.938,71.0,58.583,44.0,23.74,,0.0,25.4,21.038,16.7,217.042
2011-10-11,33.347,51.594,18.247,2.238,193.496,7.337,78.0,65.625,49.0,31.964,,0.0,24.3,20.575,17.4,225.46
2011-10-12,29.78,44.931,15.151,1.889,193.96,6.816,82.0,61.5,41.0,32.416,,0.0,25.4,21.038,17.3,226.376
2011-10-13,38.173,54.635,16.461,1.322,195.095,6.906,71.0,59.542,48.0,42.704,,0.0,22.1,20.133,18.3,237.799
2011-10-14,31.405,45.17,13.765,0.945,192.764,7.1,93.0,79.625,64.0,40.823,,66.0,21.9,19.896,18.3,233.587
2011-10-15,26.361,47.208,20.847,2.056,188.218,5.875,93.0,81.292,68.0,27.469,,30.0,25.7,22.596,20.1,215.688
2011-10-16,19.5,26.699,7.199,2.931,190.875,5.802,92.0,54.833,28.0,17.385,,1.0,24.9,21.562,18.8,208.26
2011-10-17,25.212,40.624,15.411,2.053,192.1,6.086,67.0,52.667,37.0,21.001,,0.0,22.4,19.621,16.8,213.101
2011-10-18,14.452,23.056,8.604,0.708,187.109,3.735,65.0,49.458,30.0,14.922,,0.0,24.8,19.146,15.8,202.03
2011-10-19,18.043,28.871,10.827,0.972,188.892,4.131,68.0,54.5,34.0,18.713,,0.0,25.4,18.854,14.0,207.605
2011-10-20,17.837,26.608,8.771,1.344,188.514,4.492,64.0,51.375,35.0,22.067,,0.0,27.5,21.817,17.3,210.58
2011-10-21,14.725,20.817,6.092,0.889,186.416,3.864,87.0,60.75,43.0,20.619,,3.0,25.8,21.779,19.4,207.035
2011-10-22,19.935,31.023,11.088,1.222,186.759,4.771,91.0,80.833,59.0,24.218,,24.0,26.3,21.917,19.8,210.977
2011-10-23,12.347,18.116,5.769,1.069,184.542,4.052,90.0,73.25,61.0,15.354,,3.0,23.7,20.871,18.4,199.896
2011-10-24,25.181,44.551,19.37,1.667,186.083,4.615,84.0,64.75,41.0,22.636,,0.0,25.5,20.979,16.8,208.719
2011-10-25,19.766,39.242,19.476,1.833,187.583,5.107,74.0,61.0,48.0,18.158,,0.0,21.8,18.992,13.7,205.742
2011-10-26,16.556,26.714,10.158,0.42,188.082,3.808,62.0,47.875,28.0,13.446,,0.0,19.4,14.933,12.3,201.529
2011-10-27,21.257,36.81,15.553,0.675,191.024,4.816,75.0,54.792,29.0,24.023,,0.0,22.0,15.458,10.2,215.048
2011-10-28,23.768,33.964,10.196,1.014,190.402,4.951,69.0,51.083,28.0,25.954,,0.0,24.6,18.888,15.0,216.356
2011-10-29,27.195,38.87,11.676,1.292,190.808,5.771,68.0,53.917,32.0,26.604,,0.0,23.9,19.404,14.4,217.412
2011-10-30,17.301,22.468,5.167,0.694,189.678,4.625,92.0,74.208,54.0,20.66,,24.0,20.1,17.733,15.3,210.338
2011-10-31,17.856,30.852,12.996,0.224,187.886,4.798,92.0,67.083,35.0,19.072,,2.0,24.1,18.454,15.3,206.958
2011-11-01,25.718,41.966,16.248,0.944,190.763,5.339,80.0,59.625,37.0,31.589,,0.0,25.8,19.458,14.3,222.352
2011-11-02,27.547,38.534,10.987,1.069,189.946,5.161,63.0,54.667,39.0,27.86,,0.0,24.3,20.2,16.8,217.806
2011-11-03,32.593,48.032,15.44,2.32,195.036,6.424,77.0,66.667,51.0,39.826,,0.0,23.0,20.125,17.7,234.862
2011-11-04,31.458,54.76,23.301,1.755,192.968,6.886,84.0,63.083,36.0,38.952,,0.0,26.6,21.217,16.4,231.92
2011-11-05,31.625,44.949,13.324,0.792,193.26,6.938,90.0,80.333,71.0,37.406,,9.0,21.3,19.817,18.2,230.667
2011-11-06,23.194,36.333,13.139,1.653,192.219,6.044,89.0,82.417,74.0,27.448,,1.0,22.5,20.925,19.5,219.667
2011-11-07,14.787,26.014,11.227,0.409,184.943,4.106,73.0,61.75,51.0,13.138,,0.0,20.3,18.167,14.4,198.082
2011-11-08,17.973,30.575,12.602,0.458,187.228,4.312,75.0,54.417,32.0,16.867,,0.0,20.6,15.842,13.0,204.094
2011-11-09,18.212,30.816,12.604,0.625,187.697,4.299,69.0,54.0,39.0,19.26,,0.0,17.8,14.604,12.2,206.956
2011-11-10,20.623,33.283,12.66,0.817,189.203,4.293,66.0,54.917,44.0,21.094,,0.0,17.6,15.1,12.5,210.297
2011-11-11,24.268,42.43,18.162,0.722,189.478,5.666,89.0,82.458,71.0,28.943,,9.0,17.3,15.55,13.7,218.42
2011-11-12,27.06,49.597,22.537,1.347,193.048,6.792,88.0,73.542,53.0,31.304,,0.0,21.2,16.829,13.1,224.352
2011-11-13,19.694,31.454,11.759,2.111,193.708,6.229,83.0,68.583,57.0,26.177,,0.0,20.7,17.492,14.7,219.886
2011-11-14,26.888,42.997,16.109,2.364,194.139,6.99,76.0,60.208,42.0,22.819,,0.0,19.7,16.242,12.6,216.958
2011-11-15,20.251,34.123,13.872,1.028,190.433,5.04,68.0,51.875,27.0,16.711,,0.0,19.2,14.604,12.1,207.144
2011-11-16,20.542,36.92,16.378,0.792,190.434,4.619,71.0,53.375,33.0,17.609,,0.0,17.1,12.883,9.9,208.042
2011-11-17,23.032,44.565,21.533,1.62,194.431,6.216,70.0,51.0,27.0,27.142,,0.0,19.1,13.696,9.5,221.573
2011-11-18,36.288,56.614,20.325,1.512,194.613,6.666,74.0,53.75,44.0,39.811,,0.0,17.0,14.425,11.6,234.423
2011-11-19,29.171,58.176,29.004,0.75,191.738,6.875,94.0,90.25,76.0,33.805,,79.0,21.6,17.233,14.2,225.544
2011-11-20,11.968,18.745,6.778,1.097,186.802,4.833,92.0,56.708,34.0,12.333,,0.0,20.9,16.775,10.8,199.136
2011-11-21,18.751,34.876,16.125,0.874,188.252,3.867,62.0,42.583,29.0,12.476,,0.0,14.4,10.754,7.5,200.728
2011-11-22,30.307,58.859,28.553,1.333,192.053,5.896,67.0,54.917,38.0,25.482,,0.0,14.8,10.15,6.2,217.535
2011-11-23,28.847,51.282,22.435,1.486,194.735,6.746,79.0,65.625,43.0,39.303,,0.0,14.4,11.883,8.3,234.038
2011-11-24,14.55,27.878,13.328,1.253,187.922,3.583,44.0,36.667,24.0,9.606,,0.0,14.3,11.1,8.3,197.527
2011-11-25,20.033,37.318,17.285,0.778,190.054,4.209,69.0,49.25,33.0,15.223,,0.0,14.7,9.646,5.7,205.276
2011-11-26,28.546,54.611,26.065,1.097,195.014,6.531,79.0,59.208,33.0,29.396,,0.0,15.3,9.775,5.1,224.41
2011-11-27,26.857,46.236,19.38,2.153,197.785,7.198,78.0,66.167,46.0,32.017,,0.0,16.1,11.058,6.6,229.802
2011-11-28,34.209,91.708,57.498,1.68,201.156,9.406,83.0,74.042,64.0,58.76,,0.0,15.5,12.896,10.5,259.917
2011-11-29,39.903,112.454,72.551,2.75,203.295,10.313,86.0,72.625,55.0,65.603,,0.0,18.5,14.617,11.9,268.898
2011-11-30,26.299,65.993,39.694,1.196,196.535,8.054,89.0,71.042,52.0,41.403,,0.0,20.7,15.896,12.1,237.938
2011-12-01,11.046,21.123,10.076,0.375,187.301,3.414,61.0,58.083,54.0,12.469,,0.0,13.4,11.854,10.4,199.77
2011-12-02,17.19,27.918,10.728,0.695,188.53,4.112,74.0,65.542,58.0,18.442,,0.0,13.4,11.242,9.1,206.972
2011-12-03,15.028,26.773,11.745,1.264,186.177,4.213,78.0,67.708,58.0,14.886,,1.0,17.8,15.496,13.4,201.062
2011-12-04,11.833,18.532,6.699,0.542,188.906,3.906,69.0,53.75,37.0,12.156,,0.0,15.8,12.662,9.9,201.062
2011-12-05,19.959,36.407,16.448,0.708,192.404,5.335,72.0,58.583,42.0,19.581,,0.0,13.8,10.783,8.1,211.985
2011-12-06,29.91,55.505,25.594,1.139,194.823,6.057,68.0,55.167,37.0,30.01,,0.0,12.8,9.912,7.8,224.833
2011-12-07,34.141,88.381,54.239,1.875,199.107,8.581,73.0,61.042,41.0,44.795,,0.0,15.9,11.488,7.5,243.902
2011-12-08,32.593,65.506,32.912,1.023,196.244,7.949,86.0,75.667,60.0,35.425,,7.0,11.6,10.733,9.6,231.67
2011-12-09,14.018,25.032,11.014,0.792,189.481,4.113,73.0,58.042,43.0,12.025,,0.0,9.9,6.95,3.0,201.506
2011-12-10,21.134,41.065,19.93,1.264,193.01,5.312,77.0,60.125,40.0,18.687,,0.0,10.9,6.408,2.0,211.698
2011-12-11,19.523,32.528,13.005,0.903,195.318,5.958,70.0,54.875,40.0,19.048,,0.0,11.2,7.392,3.6,214.366
2011-12-12,30.664,69.552,38.888,1.648,198.958,8.02,71.0,57.75,39.0,32.839,,0.0,14.6,9.192,5.0,231.798
2011-12-13,24.318,49.93,25.612,0.792,195.441,6.16,75.0,58.75,38.0,27.031,,0.0,14.9,10.254,7.2,222.472
2011-12-14,36.486,78.602,42.116,1.985,198.927,7.02,71.0,58.708,41.0,37.74,,0.0,15.1,10.083,6.5,236.667
2011-12-15,27.953,69.323,41.37,2.576,196.781,8.253,82.0,57.75,38.0,31.359,,0.0,15.2,10.529,5.9,228.14
2011-12-16,16.96,35.38,18.42,1.166,190.004,4.118,54.0,40.917,27.0,10.028,,0.0,10.8,7.425,3.8,200.031
2011-12-17,17.528,33.264,15.736,0.667,191.854,4.51,66.0,47.625,34.0,12.458,,0.0,9.9,5.8,1.5,204.312
2011-12-18,14.014,22.301,8.287,1.375,191.104,4.18,57.0,43.583,33.0,10.323,,0.0,11.2,7.504,3.8,201.427
2011-12-19,22.333,46.62,24.287,1.418,191.871,5.17,60.0,44.875,34.0,14.147,,0.0,11.2,7.862,4.5,206.018
2011-12-20,28.363,52.721,24.358,1.083,191.698,5.156,71.0,54.125,44.0,19.804,,0.0,9.8,7.217,5.1,211.503
2011-12-21,32.575,68.375,35.801,3.617,196.324,6.88,72.0,56.417,38.0,25.947,,0.0,12.0,8.425,4.8,222.271
2011-12-22,26.62,58.382,31.762,3.611,195.69,7.391,64.0,49.75,35.0,24.914,,0.0,11.8,8.433,5.8,220.604
2011-12-23,12.518,22.056,9.537,0.542,189.787,3.792,66.0,51.708,38.0,9.719,,0.0,9.0,5.342,2.9,199.506
2011-12-24,20.116,38.153,18.037,2.236,193.958,5.302,71.0,51.458,32.0,16.802,,0.0,9.3,4.946,1.7,210.76
2011-12-25,11.329,18.597,7.269,1.264,191.448,3.552,65.0,45.333,26.0,9.271,,0.0,8.2,4.258,1.4,200.719
2011-12-26,17.285,36.2,18.915,0.806,191.695,4.792,71.0,53.542,32.0,11.157,,0.0,7.7,4.058,2.0,202.852
2011-12-27,23.48,45.139,21.659,0.654,194.11,5.041,78.0,62.542,44.0,18.216,,0.0,8.2,4.088,0.3,212.326
2011-12-28,36.552,80.929,44.377,1.192,200.004,7.909,77.0,65.125,52.0,32.535,,0.0,7.7,4.792,1.5,232.538
2011-12-29,24.986,57.528,32.542,3.104,197.924,7.129,80.0,63.333,48.0,25.657,,0.0,11.4,6.442,1.1,223.58
2011-12-30,11.958,19.185,7.227,0.722,191.857,4.042,65.0,53.458,31.0,10.551,,0.0,8.7,5.508,2.7,202.407
2011-12-31,19.157,29.366,10.208,0.944,196.921,4.896,75.0,54.25,28.0,17.234,,0.0,10.4,5.242,0.8,214.155
2012-01-01,18.634,27.722,9.088,2.389,200.542,5.07,67.0,55.125,40.0,13.812,13.792,0.0,7.7,4.079,0.2,214.354
2012-01-02,16.06,25.662,9.602,2.695,200.198,5.158,77.0,56.792,36.0,14.115,21.792,0.0,12.0,7.017,2.9,214.312
2012-01-03,8.528,13.796,5.268,1.885,193.375,3.693,56.0,39.0,30.0,4.886,8.083,0.0,5.4,3.2,0.7,198.26
2012-01-04,12.555,19.329,6.773,0.764,194.877,3.688,68.0,55.292,37.0,7.772,6.75,0.0,5.6,1.975,-0.4,202.65
2012-01-05,25.806,42.801,16.995,1.445,199.427,5.26,76.0,59.458,37.0,17.104,10.583,0.0,5.6,2.121,-1.5,216.531
2012-01-06,20.12,32.852,12.731,1.333,199.834,5.594,74.0,59.708,34.0,17.177,15.667,0.0,9.4,3.792,-1.0,217.01
2012-01-07,31.875,66.73,34.855,2.181,202.118,7.281,79.0,64.208,45.0,24.699,23.25,0.0,9.9,4.975,1.2,226.818
2012-01-08,30.775,68.011,37.236,2.43,201.25,7.322,76.0,63.167,49.0,29.833,25.208,0.0,10.0,5.45,1.5,231.083
2012-01-09,23.109,45.522,22.413,1.819,195.566,5.768,77.0,53.333,30.0,19.688,19.833,0.0,10.5,5.75,2.3,215.254
2012-01-10,23.006,41.484,18.479,1.69,194.439,4.803,61.0,48.75,39.0,11.569,10.667,0.0,8.0,4.742,2.5,206.008
2012-01-11,25.556,44.277,18.721,0.903,197.514,5.497,65.0,51.25,34.0,16.516,15.625,0.0,9.0,4.533,1.6,214.029
2012-01-12,32.255,61.778,29.523,2.014,201.99,6.834,73.0,60.417,42.0,28.771,21.042,0.0,8.9,4.712,1.1,230.76
2012-01-13,26.255,41.486,15.231,2.236,202.677,7.896,79.0,62.75,45.0,27.885,29.167,0.0,9.9,6.167,1.2,230.562
2012-01-14,10.685,16.398,5.713,0.917,190.338,3.948,86.0,74.5,57.0,9.54,10.042,28.0,8.3,6.238,3.8,199.877
2012-01-15,12.502,22.251,9.748,1.424,193.413,4.964,69.0,57.458,44.0,8.05,17.667,0.0,7.0,4.742,2.9,201.463
2012-01-16,31.476,62.373,30.898,2.639,198.254,5.697,76.0,58.792,43.0,20.943,17.375,0.0,8.0,4.692,0.5,219.198
2012-01-17,21.41,38.33,16.919,2.276,195.599,6.064,67.0,55.125,44.0,13.634,23.375,0.0,7.2,4.729,1.8,209.233
2012-01-18,14.388,25.678,11.289,0.612,193.946,4.167,64.0,50.25,36.0,9.509,11.25,0.0,5.4,2.588,0.6,203.455
2012-01-19,25.139,47.31,22.172,2.278,199.531,6.448,71.0,54.417,37.0,21.302,18.667,0.0,9.5,4.754,-0.4,220.833
2012-01-20,10.588,15.393,4.806,2.208,196.188,4.76,59.0,46.958,31.0,10.021,25.167,0.0,9.8,6.712,4.7,206.208
2012-01-21,31.093,51.551,20.458,1.361,201.167,6.802,86.0,62.5,43.0,33.54,29.958,7.0,8.7,5.296,1.3,234.706
2012-01-22,20.872,50.733,29.861,1.083,194.052,5.876,91.0,78.0,59.0,24.119,13.583,9.0,11.3,8.204,6.0,218.172
2012-01-23,16.062,26.669,10.607,0.944,190.996,4.194,73.0,60.208,43.0,15.102,11.217,0.0,9.3,6.767,4.1,206.098
2012-01-24,24.108,48.748,24.64,2.599,193.917,5.2,80.0,62.875,46.0,21.396,16.125,0.0,10.9,6.804,1.5,215.312
2012-01-25,13.114,23.307,10.193,2.014,190.731,4.135,60.0,36.5,20.0,9.348,18.917,0.0,8.9,5.5,1.5,200.08
2012-01-26,11.44,19.949,8.509,1.167,190.437,3.312,65.0,37.0,19.0,8.51,7.833,0.0,7.8,3.125,0.8,198.948
2012-01-27,14.06,21.148,7.088,1.403,194.927,4.292,74.0,52.542,33.0,12.49,11.792,0.0,6.1,2.279,-1.6,207.417
2012-01-28,20.722,37.695,16.973,0.905,196.263,4.82,69.0,53.958,38.0,15.929,12.917,0.0,6.2,2.996,-0.3,212.192
2012-01-29,33.804,60.904,27.135,2.389,200.938,6.749,68.0,54.208,40.0,27.874,22.25,0.0,9.0,5.567,1.2,228.812
2012-01-30,23.596,42.043,18.423,1.98,199.188,6.154,67.0,56.417,41.0,20.958,31.292,0.0,10.7,7.467,4.8,220.146
2012-01-31,36.4,74.572,38.172,2.047,206.053,7.739,75.0,55.375,27.0,37.317,31.958,0.0,12.4,6.771,2.1,243.37
2012-02-01,38.492,75.446,36.954,1.337,207.448,8.604,86.0,57.917,36.0,52.406,31.583,5.0,13.2,8.504,2.6,259.854
2012-02-02,24.352,47.125,22.773,1.667,196.562,6.49,89.0,75.708,63.0,27.166,20.25,5.0,16.8,12.233,9.5,223.729
2012-02-03,8.894,12.611,3.718,0.903,194.979,4.125,68.0,47.625,31.0,12.521,16.625,0.0,12.0,9.079,6.8,207.5
2012-02-04,27.824,55.546,27.722,1.222,199.033,6.644,87.0,76.417,46.0,33.254,23.0,10.0,11.1,8.171,5.8,232.287
2012-02-05,12.619,21.183,8.565,1.111,192.011,4.055,73.0,50.792,39.0,12.812,17.958,1.0,8.3,6.588,4.5,204.823
2012-02-06,21.228,38.107,16.879,0.652,192.417,5.057,90.0,75.542,56.0,20.213,12.542,14.0,9.7,6.317,4.0,212.63
2012-02-07,24.645,50.581,25.936,1.731,193.858,6.097,83.0,63.208,40.0,24.589,18.583,0.0,9.3,6.617,3.9,218.448
2012-02-08,10.537,19.224,8.688,0.694,189.888,4.021,79.0,52.542,33.0,9.222,12.292,0.0,3.9,1.646,-0.4,199.111
