date,NO2_mean,NOX_mean,NO_mean,PM25_mean,CO_mean
2015-05-22,20.989,26.819,5.83,17.75,3.208
2015-05-23,16.5,18.552,2.052,20.938,3.208
2015-05-24,9.854,10.927,1.073,14.938,2.5
2015-05-25,17.208,19.5,2.292,27.334,3.083
2015-05-26,21.229,24.416,3.188,27.375,3.522
2015-05-27,25.156,28.406,3.25,32.084,4.042
2015-05-28,20.545,22.418,1.874,28.021,3.5
2015-05-29,12.608,14.126,1.518,24.333,2.5
2015-05-30,18.21,20.592,2.382,30.124,3.5
2015-05-31,4.708,5.01,0.302,20.416,2.042
2015-06-01,14.802,17.708,2.906,15.792,2.542
2015-06-02,13.677,16.292,2.614,19.146,2.826
2015-06-03,11.732,14.992,3.26,6.896,2.917
2015-06-04,9.666,12.396,2.729,9.938,2.25
2015-06-05,13.492,16.34,2.848,6.833,2.292
2015-06-06,4.989,6.073,1.084,3.75,1.958
2015-06-07,8.909,10.123,1.214,10.083,2.583
2015-06-08,11.156,12.427,1.271,8.083,2.167
2015-06-09,17.51,25.562,8.052,6.688,3.478
2015-06-10,14.663,17.888,3.226,10.708,2.958
2015-06-11,21.26,24.386,3.125,16.396,3.583
2015-06-12,17.461,22.914,5.454,20.771,4.0
2015-06-13,13.719,15.167,1.448,34.729,4.375
2015-06-14,9.146,10.146,1.0,15.542,3.0
2015-06-15,15.958,20.406,4.448,18.75,3.458
2015-06-16,14.833,18.406,3.573,21.375,3.652
2015-06-17,12.317,14.97,2.653,22.625,2.958
2015-06-18,7.323,8.542,1.219,9.125,1.917
2015-06-19,4.889,5.599,0.71,3.666,1.792
2015-06-20,11.416,14.073,2.656,12.166,3.208
2015-06-21,5.656,6.677,1.02,9.646,2.333
2015-06-22,11.208,13.99,2.781,15.104,3.208
2015-06-23,13.448,17.208,3.76,24.25,2.957
2015-06-24,12.624,13.979,1.354,23.744,2.958
2015-06-25,14.052,16.917,2.865,18.625,2.833
2015-06-26,16.114,18.266,2.152,9.125,2.333
2015-06-27,8.802,11.666,2.865,7.27,2.833
2015-06-28,4.416,5.167,0.75,6.271,1.667
2015-06-29,8.958,10.792,1.833,6.771,2.167
2015-06-30,16.625,20.219,3.594,11.833,3.0
2015-07-01,13.77,17.96,4.191,7.646,3.042
2015-07-02,17.406,24.219,6.812,18.792,4.5
2015-07-03,16.168,19.665,3.497,14.812,3.333
2015-07-04,14.677,17.698,3.021,21.188,3.583
2015-07-05,6.021,6.562,0.542,17.312,3.25
2015-07-06,10.584,12.062,1.479,13.833,2.667
2015-07-07,13.954,17.632,3.679,9.062,3.0
2015-07-08,18.479,22.578,4.099,12.25,3.625
2015-07-09,12.427,16.625,4.198,11.708,2.917
2015-07-10,11.357,14.95,3.593,10.062,2.417
2015-07-11,9.927,12.896,2.969,9.604,2.292
2015-07-12,7.5,14.344,6.844,9.479,3.25
2015-07-13,6.531,13.594,7.062,10.834,2.958
2015-07-14,7.198,15.458,8.26,7.208,1.522
2015-07-15,9.062,15.466,6.404,8.849,1.75
2015-07-16,3.073,3.906,0.833,5.104,1.0
2015-07-17,5.874,7.685,1.811,3.666,1.917
2015-07-18,11.667,18.531,6.864,10.084,3.667
2015-07-19,8.177,12.562,4.385,10.458,2.75
2015-07-20,7.334,12.875,5.542,9.812,4.667
2015-07-21,7.948,12.99,5.042,7.604,3.826
2015-07-22,12.486,18.695,6.208,5.584,2.917
2015-07-23,14.431,26.389,11.958,6.333,2.917
2015-07-24,13.569,25.284,11.716,10.875,2.792
2015-07-25,9.459,15.208,5.75,11.583,1.958
2015-07-26,7.264,12.431,5.166,9.042,2.958
2015-07-27,11.333,17.167,5.834,11.834,2.75
2015-07-28,15.167,22.153,6.986,16.958,3.652
2015-07-29,10.208,14.219,4.011,18.146,3.083
2015-07-30,12.959,15.997,3.038,28.812,3.833
2015-07-31,14.012,16.499,2.487,36.354,3.917
2015-08-01,12.823,15.156,2.333,34.24,3.583
2015-08-02,9.729,10.958,1.229,36.229,3.667
2015-08-03,13.823,16.437,2.615,38.0,3.5
2015-08-04,13.927,17.24,3.312,35.375,3.217
2015-08-05,13.995,17.342,3.347,34.792,2.833
2015-08-06,13.979,17.062,3.084,21.604,2.792
2015-08-07,10.208,15.158,4.95,14.77,2.25
2015-08-08,9.479,10.562,1.083,20.73,2.292
2015-08-09,8.646,9.448,0.802,24.312,3.167
2015-08-10,9.646,11.354,1.708,22.792,2.792
2015-08-11,9.521,11.218,1.698,22.568,2.957
2015-08-12,10.321,11.955,1.634,26.75,3.167
2015-08-13,8.219,10.208,1.99,16.417,3.083
2015-08-14,6.022,7.668,1.646,8.833,2.5
2015-08-15,6.136,7.073,0.938,15.208,2.708
2015-08-16,7.635,8.229,0.594,18.75,3.083
2015-08-17,9.229,11.49,2.26,7.167,2.458
2015-08-18,11.188,13.906,2.719,7.409,2.391
2015-08-19,13.719,16.5,2.78,8.75,2.667
2015-08-20,17.906,24.573,6.667,9.75,3.542
2015-08-21,11.909,18.149,6.241,11.054,2.667
2015-08-22,7.865,11.136,3.271,9.021,2.417
2015-08-23,4.396,4.969,0.573,7.312,2.167
2015-08-24,10.0,12.802,2.802,10.167,2.25
2015-08-25,7.334,8.24,0.906,7.0,2.174
2015-08-26,8.983,11.243,2.26,6.854,2.333
2015-08-27,11.906,14.688,2.781,10.416,2.375
2015-08-28,16.477,19.046,2.569,15.292,3.333
2015-08-29,11.021,12.167,1.146,20.167,3.375
2015-08-30,6.552,8.323,1.771,7.625,2.417
2015-08-31,8.875,10.323,1.448,4.125,2.083
2015-09-01,14.177,18.74,4.563,6.333,3.0
2015-09-02,12.856,15.638,2.782,7.292,3.042
2015-09-03,16.427,20.781,4.354,9.584,3.125
2015-09-04,12.23,20.179,7.948,14.125,3.417
2015-09-05,9.333,10.438,1.104,12.25,3.0
2015-09-06,4.885,5.166,0.281,9.75,2.417
2015-09-07,7.479,8.771,1.292,3.729,2.292
2015-09-08,8.646,10.521,1.875,4.084,2.522
2015-09-09,13.11,17.587,4.478,3.0,2.875
2015-09-10,9.125,16.636,7.51,3.729,2.417
2015-09-11,12.227,17.861,5.634,9.25,2.5
2015-09-12,13.385,16.26,2.875,15.02,3.542
2015-09-13,6.021,6.76,0.74,11.562,2.958
2015-09-14,6.344,7.49,1.146,6.0,1.583
2015-09-15,6.875,7.75,0.875,8.59,1.957
2015-09-16,8.649,9.897,1.248,12.933,1.958
2015-09-17,7.24,8.146,0.906,8.708,2.25
2015-09-18,13.424,18.398,4.973,7.918,2.333
2015-09-19,8.896,11.906,3.01,7.292,2.042
2015-09-20,4.177,4.781,0.604,7.021,1.667
2015-09-21,3.552,3.875,0.323,7.354,1.542
2015-09-22,6.292,6.823,0.531,10.625,2.391
2015-09-23,8.646,9.808,1.162,16.583,2.833
2015-09-24,6.117,6.775,0.658,8.396,2.15
2015-09-25,6.527,7.531,1.005,3.0,2.375
2015-09-26,4.646,5.219,0.573,7.521,2.458
2015-09-27,3.864,4.25,0.385,12.0,2.125
2015-09-28,9.094,11.646,2.552,13.77,2.458
2015-09-29,7.938,9.062,1.125,10.854,2.043
2015-09-30,9.506,10.888,1.381,8.5,2.25
2015-10-01,13.979,16.396,2.417,10.979,2.583
2015-10-02,9.561,12.196,2.636,7.812,3.333
2015-10-03,12.834,16.948,4.115,11.021,3.5
2015-10-04,7.594,8.74,1.146,15.292,3.125
2015-10-05,7.792,9.438,1.646,5.438,2.083
2015-10-06,8.896,10.823,1.927,7.458,2.043
2015-10-07,10.631,14.185,3.554,5.666,2.25
2015-10-08,12.282,15.906,3.625,12.604,2.625
2015-10-09,23.132,29.354,6.222,25.229,3.833
2015-10-10,18.084,20.646,2.562,33.5,4.833
2015-10-11,10.552,11.896,1.344,24.688,4.375
2015-10-12,10.302,11.917,1.615,11.708,3.167
2015-10-13,11.292,14.917,3.625,10.396,3.217
2015-10-14,18.462,24.456,5.994,10.73,2.833
2015-10-15,9.875,11.49,1.615,12.166,2.25
2015-10-16,12.82,15.725,2.904,11.125,2.5
2015-10-17,7.469,9.333,1.865,10.229,2.583
2015-10-18,6.771,7.625,0.854,12.938,2.583
2015-10-19,13.719,16.073,2.354,15.042,2.708
2015-10-20,15.125,18.958,3.833,24.313,3.174
2015-10-21,15.244,17.04,1.796,25.104,3.542
2015-10-22,13.01,17.864,4.854,20.27,3.583
2015-10-23,17.443,20.23,2.788,16.7,3.292
2015-10-24,15.864,19.26,3.396,29.375,4.875
2015-10-25,3.844,4.281,0.438,10.021,2.125
2015-10-26,18.573,24.865,6.292,13.166,3.0
2015-10-27,14.844,19.198,4.354,12.625,2.696
2015-10-28,9.872,13.01,3.138,10.0,3.042
2015-10-29,17.406,23.906,6.5,13.667,3.292
2015-10-30,15.561,21.237,5.676,20.771,3.375
2015-10-31,6.427,7.542,1.114,9.354,2.125
2015-11-01,5.646,6.406,0.76,12.562,2.125
2015-11-02,16.177,24.479,8.302,11.604,4.083
2015-11-03,11.261,14.531,3.27,8.271,3.174
2015-11-04,19.573,27.048,7.475,10.771,3.417
2015-11-05,27.521,38.146,10.625,16.479,4.333
2015-11-06,23.573,33.204,9.631,17.396,4.125
2015-11-07,14.552,15.823,1.271,17.562,3.417
2015-11-08,9.834,10.375,0.542,8.167,2.625
2015-11-09,18.656,32.375,13.719,11.666,4.917
2015-11-10,8.875,13.406,4.531,3.0,2.696
2015-11-11,10.618,16.989,6.371,3.938,2.583
2015-11-12,8.208,9.167,0.958,7.625,2.25
2015-11-13,10.142,12.295,2.153,9.167,2.417
2015-11-14,7.354,8.052,0.698,2.208,2.083
2015-11-15,7.531,8.916,1.385,2.479,2.667
2015-11-16,14.902,23.498,8.596,6.458,3.292
2015-11-17,24.166,33.767,9.6,10.979,4.348
2015-11-18,11.898,13.448,1.551,3.188,2.583
2015-11-19,6.99,8.312,1.323,3.75,2.292
2015-11-20,17.642,25.918,8.276,8.688,3.375
2015-11-21,8.578,11.786,3.208,10.592,3.083
2015-11-22,7.583,8.49,0.906,14.833,3.75
2015-11-23,16.208,20.198,3.99,18.479,4.708
2015-11-24,10.438,19.073,8.636,9.806,3.913
2015-11-25,13.891,19.497,5.605,4.938,2.917
2015-11-26,12.031,19.344,7.312,6.938,3.375
2015-11-27,8.982,13.402,4.42,7.832,3.583
2015-11-28,14.386,20.312,5.927,10.979,3.833
2015-11-29,13.51,16.396,2.885,14.021,3.958
2015-11-30,20.521,31.177,10.656,20.479,4.5
2015-12-01,12.479,17.573,5.094,12.667,3.13
2015-12-02,21.544,27.912,6.368,13.083,3.375
2015-12-03,13.573,18.125,4.552,11.604,3.833
2015-12-04,8.682,11.973,3.292,11.896,3.833
2015-12-05,16.24,24.198,7.958,11.958,4.208
2015-12-06,7.573,8.927,1.354,10.938,2.875
2015-12-07,10.667,14.177,3.51,8.854,2.458
2015-12-08,16.031,31.771,15.74,8.375,3.565
2015-12-09,23.6,37.377,13.777,13.292,3.875
2015-12-10,16.906,20.292,3.386,11.292,2.682
2015-12-11,9.172,12.16,2.988,2.916,2.667
2015-12-12,6.292,7.479,1.188,12.854,3.208
2015-12-13,11.031,12.562,1.531,11.584,3.667
2015-12-14,17.885,32.188,14.302,9.521,3.917
2015-12-15,26.916,40.438,13.521,16.958,4.435
2015-12-16,14.228,23.136,8.908,15.896,4.833
2015-12-17,10.073,15.396,5.323,7.666,3.583
2015-12-18,18.287,33.762,15.474,9.125,3.875
2015-12-19,12.688,19.208,6.521,8.438,3.333
2015-12-20,14.916,17.729,2.812,10.084,3.125
2015-12-21,21.698,34.375,12.677,16.229,5.208
2015-12-22,14.864,30.479,15.614,12.708,3.565
2015-12-23,13.379,15.303,1.924,14.354,3.25
2015-12-24,23.042,41.698,18.656,14.354,5.292
2015-12-25,13.808,25.47,11.662,12.917,4.167
2015-12-26,16.166,21.708,5.542,19.021,5.0
2015-12-27,9.24,11.844,2.604,14.125,3.667
2015-12-28,14.136,18.302,4.167,9.202,3.625
2015-12-29,10.042,12.979,2.938,6.708,3.261
2015-12-30,11.781,14.93,3.149,9.292,3.542
2015-12-31,8.597,10.68,2.083,12.261,3.739
2016-01-01,9.177,10.792,1.614,14.771,4.542
2016-01-02,13.166,16.479,3.312,20.854,5.375
2016-01-03,9.26,11.5,2.24,18.688,4.913
2016-01-04,7.972,10.656,2.684,16.916,4.292
2016-01-05,4.49,5.156,0.666,9.188,2.625
2016-01-06,7.62,9.263,1.643,9.17,2.958
2016-01-07,20.188,26.125,5.938,10.5,4.5
2016-01-08,6.323,6.865,0.542,5.646,2.667
2016-01-09,11.886,16.167,4.281,7.625,4.167
2016-01-10,16.083,26.635,10.552,12.562,5.087
2016-01-11,12.719,18.066,5.347,9.708,3.917
2016-01-12,14.052,20.677,6.625,12.5,4.25
2016-01-13,8.546,12.249,3.702,11.792,3.875
2016-01-14,5.573,8.031,2.458,7.75,3.25
2016-01-15,5.313,6.5,1.188,3.5,3.125
2016-01-16,9.354,13.875,4.521,3.479,3.583
2016-01-17,18.479,28.99,10.51,5.542,4.043
2016-01-18,22.846,34.297,11.452,8.646,4.292
2016-01-19,13.74,16.864,3.125,18.396,4.042
2016-01-20,16.604,22.538,5.934,19.938,5.167
2016-01-21,10.396,13.552,3.156,11.416,4.5
2016-01-22,9.26,11.948,2.688,13.688,3.792
2016-01-23,7.698,11.166,3.469,7.562,3.458
2016-01-24,15.604,22.177,6.573,7.021,3.957
2016-01-25,20.546,32.469,11.924,8.292,3.792
2016-01-26,25.396,39.302,13.906,14.0,4.458
2016-01-27,26.558,44.532,17.974,20.958,5.208
2016-01-28,17.146,21.354,4.208,14.271,4.25
2016-01-29,15.979,18.719,2.74,18.185,4.5
2016-01-30,14.74,23.333,8.594,18.396,5.125
2016-01-31,9.906,12.948,3.042,11.02,3.217
2016-02-01,18.828,32.465,13.637,12.198,4.125
2016-02-02,12.583,18.448,5.865,8.25,4.25
2016-02-03,15.178,21.266,6.088,9.438,3.875
2016-02-04,16.312,22.448,6.135,11.334,3.875
2016-02-05,16.229,18.167,1.938,19.896,4.708
2016-02-06,9.281,12.708,3.427,13.75,5.208
2016-02-07,16.375,24.375,8.0,10.396,4.565
2016-02-08,22.802,33.885,11.083,9.417,3.833
2016-02-09,18.344,25.042,6.698,13.854,3.75
2016-02-10,7.625,11.315,3.69,6.708,3.5
2016-02-11,7.26,9.198,1.938,7.416,3.583
2016-02-12,9.146,11.136,1.99,5.0,3.417
2016-02-13,18.854,28.708,9.854,7.31,4.167
2016-02-14,19.99,34.26,14.271,9.584,4.0
2016-02-15,23.532,32.614,9.083,13.208,4.083
2016-02-16,28.019,37.285,9.266,20.896,5.042
2016-02-17,31.336,55.492,24.156,26.458,5.583
2016-02-18,8.271,10.854,2.583,9.854,3.625
2016-02-19,7.635,8.99,1.354,5.667,3.292
2016-02-20,19.969,31.635,11.667,13.208,4.875
2016-02-21,8.729,11.76,3.031,13.354,3.435
2016-02-22,24.406,31.969,7.562,11.762,3.958
2016-02-23,11.792,17.155,5.363,7.958,4.167
2016-02-24,6.774,8.772,1.998,5.521,2.958
2016-02-25,18.333,26.097,7.764,14.0,4.292
2016-02-26,12.111,14.166,2.055,15.375,3.958
2016-02-27,6.472,8.542,2.069,10.0,2.833
2016-02-28,19.25,24.5,5.25,9.964,3.348
2016-02-29,,,,,
2016-03-01,26.116,33.495,7.379,16.458,4.167
2016-03-02,18.147,30.239,12.092,12.854,4.125
2016-03-03,12.707,16.593,3.886,9.021,3.625
2016-03-04,19.43,25.32,5.889,18.75,4.625
2016-03-05,17.972,20.486,2.514,26.0,5.167
2016-03-06,23.083,36.153,13.069,28.544,5.333
2016-03-07,10.514,15.361,4.847,10.292,3.783
2016-03-08,17.861,28.931,11.07,12.416,4.0
2016-03-09,19.206,28.418,9.212,15.375,4.167
2016-03-10,11.888,15.687,3.799,13.23,3.708
2016-03-11,12.281,17.854,5.573,12.375,3.333
2016-03-12,13.792,15.886,2.094,13.562,4.25
2016-03-13,22.75,34.146,11.396,18.375,5.0
2016-03-14,7.208,13.51,6.302,18.521,4.083
2016-03-15,7.271,12.094,4.823,4.27,3.25
2016-03-16,14.025,19.572,5.547,8.946,4.125
2016-03-17,18.072,29.627,11.555,15.607,3.875
2016-03-18,20.579,30.634,10.055,18.42,9.333
2016-03-19,15.938,18.344,2.406,25.667,4.375
2016-03-20,14.854,16.208,1.354,36.834,4.625
2016-03-21,8.76,9.562,0.802,7.354,2.556
2016-03-22,14.01,17.427,3.416,17.66,3.133
2016-03-23,19.974,25.848,5.874,16.806,3.25
2016-03-24,6.989,8.344,1.355,10.404,2.583
2016-03-25,11.448,13.896,2.448,12.896,2.75
2016-03-26,6.302,6.958,0.656,13.084,2.625
2016-03-27,9.5,12.532,3.031,12.584,2.583
2016-03-28,17.646,22.906,5.26,17.25,3.87
2016-03-29,20.656,25.448,4.792,26.229,4.0
2016-03-30,21.222,24.847,3.626,34.229,4.292
2016-03-31,6.77,7.401,0.632,18.562,2.708
2016-04-01,12.43,13.815,1.385,23.021,3.5
2016-04-02,11.583,13.385,1.802,13.98,3.583
2016-04-03,11.56,12.342,0.782,11.354,4.042
2016-04-04,11.74,16.833,5.094,5.667,3.25
2016-04-05,14.636,18.146,3.51,5.958,3.217
2016-04-06,21.024,26.982,5.958,12.938,4.208
2016-04-07,15.177,19.532,4.354,9.521,3.75
2016-04-08,19.707,27.159,7.452,8.625,4.333
2016-04-09,20.708,28.375,7.667,19.0,4.583
2016-04-10,21.0,23.688,2.688,25.375,5.0
2016-04-11,6.573,7.302,0.729,13.875,2.875
2016-04-12,21.198,25.094,3.896,19.0,3.696
2016-04-13,19.939,22.428,2.49,12.396,3.75
2016-04-14,14.271,19.636,5.364,8.646,3.625
2016-04-15,9.028,9.891,0.862,15.166,3.167
2016-04-16,16.125,19.24,3.114,15.584,4.833
2016-04-17,9.521,10.177,0.656,13.021,3.75
2016-04-18,19.094,24.552,5.458,15.708,4.458
2016-04-19,16.584,22.219,5.636,18.167,3.957
2016-04-20,18.412,22.269,3.857,15.271,4.083
2016-04-21,21.125,22.416,1.292,15.675,3.667
2016-04-22,15.638,19.762,4.124,10.25,3.958
2016-04-23,22.875,29.021,6.146,18.625,4.917
2016-04-24,8.344,8.937,0.594,31.417,3.958
2016-04-25,21.302,24.958,3.656,33.062,4.875
2016-04-26,18.208,21.302,3.094,19.375,3.957
2016-04-27,13.578,15.127,1.55,14.416,3.208
2016-04-28,7.75,9.688,1.938,4.154,3.083
2016-04-29,5.683,6.624,0.94,8.584,2.792
2016-04-30,11.834,14.531,2.698,12.416,3.625
2016-05-01,11.646,13.01,1.364,23.854,3.875
2016-05-02,15.146,17.76,2.615,23.125,4.417
2016-05-03,9.532,9.927,0.396,12.23,4.261
2016-05-04,8.256,9.14,0.885,19.396,3.25
2016-05-05,11.677,12.427,0.75,19.438,3.875
2016-05-06,14.37,16.534,2.164,13.729,3.917
2016-05-07,11.302,13.188,1.886,17.854,3.625
2016-05-08,7.875,8.417,0.542,32.479,3.333
2016-05-09,12.854,14.51,1.656,10.417,3.167
2016-05-10,19.535,23.26,3.724,8.334,3.739
2016-05-11,9.32,12.462,3.143,5.083,2.875
2016-05-12,15.729,19.636,3.906,10.979,3.0
2016-05-13,17.182,20.952,3.77,16.542,3.542
2016-05-14,9.739,10.74,1.0,18.646,3.208
2016-05-15,8.677,9.396,0.719,19.562,3.667
2016-05-16,11.146,12.427,1.281,12.438,4.833
2016-05-17,10.062,12.729,2.667,15.834,3.261
2016-05-18,13.648,15.554,1.906,18.542,3.542
2016-05-19,17.427,20.573,3.146,19.604,4.125
2016-05-20,18.054,20.785,2.73,20.0,3.917
2016-05-21,12.492,13.842,1.35,23.988,3.5
2016-05-22,8.073,8.656,0.583,25.812,3.667
2016-05-23,20.334,23.594,3.26,32.146,4.5
2016-05-24,18.281,20.396,2.115,28.584,5.957
2016-05-25,15.57,17.247,1.677,19.021,4.5
2016-05-26,12.083,15.375,3.292,10.021,3.333
2016-05-27,11.898,13.631,1.733,24.667,3.417
2016-05-28,14.396,15.75,1.354,33.458,4.167
2016-05-29,9.75,10.583,0.834,25.708,4.542
2016-05-30,11.636,13.938,2.302,7.542,3.375
2016-05-31,15.948,21.521,5.573,17.667,4.217
2016-06-01,6.846,8.217,1.372,16.176,2.917
2016-06-02,6.438,7.177,0.74,9.666,2.125
2016-06-03,14.224,18.326,4.102,12.114,3.792
2016-06-04,12.375,14.031,1.656,11.292,3.333
2016-06-05,4.271,4.604,0.333,5.729,2.208
2016-06-06,10.198,11.698,1.5,15.77,2.958
2016-06-07,13.76,15.792,2.031,10.375,2.913
2016-06-08,12.56,15.061,2.501,9.02,3.083
2016-06-09,11.26,13.406,2.146,9.875,2.875
2016-06-10,11.008,12.875,1.868,12.896,3.167
2016-06-11,11.875,13.354,1.48,15.979,4.375
2016-06-12,8.542,9.74,1.198,11.479,3.125
2016-06-13,7.854,11.292,3.438,6.312,2.958
2016-06-14,15.521,20.167,4.646,15.417,3.696
2016-06-15,12.414,14.972,2.558,10.771,3.25
2016-06-16,16.521,20.302,3.781,9.604,3.708
2016-06-17,11.635,13.8,2.165,20.458,4.458
2016-06-18,13.156,14.958,1.802,18.833,4.167
2016-06-19,6.854,7.042,0.188,13.25,3.417
2016-06-20,14.896,19.573,4.677,20.625,4.458
2016-06-21,11.74,15.438,3.698,7.646,2.913
2016-06-22,15.414,18.796,3.383,17.208,3.625
2016-06-23,9.854,13.312,3.458,8.5,3.125
2016-06-24,15.2,17.892,2.692,13.438,3.292
2016-06-25,12.26,14.479,2.219,12.104,3.417
2016-06-26,9.042,10.438,1.396,17.25,3.917
2016-06-27,11.063,13.208,2.146,18.979,3.792
2016-06-28,9.427,11.01,1.583,6.479,2.957
2016-06-29,18.081,20.553,2.472,12.688,4.042
2016-06-30,20.458,26.854,6.396,18.52,5.125
2016-07-01,15.572,24.204,8.631,21.229,3.917
2016-07-02,9.24,13.021,3.781,12.458,2.542
2016-07-03,6.927,9.292,2.364,12.98,2.208
2016-07-04,9.968,15.49,5.521,17.271,2.625
2016-07-05,12.49,16.052,3.562,14.834,3.304
2016-07-06,7.5,12.322,4.822,9.248,2.333
2016-07-07,14.156,21.667,7.51,14.938,2.625
2016-07-08,14.143,19.084,4.941,11.13,2.875
2016-07-09,12.646,16.917,4.271,6.354,3.208
2016-07-10,10.073,12.083,2.01,13.708,3.792
2016-07-11,13.958,17.542,3.584,22.375,4.292
2016-07-12,14.885,20.802,5.917,13.417,3.783
2016-07-13,11.391,16.4,5.009,10.916,2.875
2016-07-14,13.698,18.177,4.479,10.938,3.625
2016-07-15,7.294,9.85,2.556,5.625,2.792
2016-07-16,10.375,13.573,3.198,10.562,3.333
2016-07-17,7.75,9.448,1.698,18.542,3.167
2016-07-18,5.896,7.396,1.5,13.188,3.167
2016-07-19,7.768,9.181,1.414,16.062,3.13
2016-07-20,5.945,7.14,1.195,8.25,2.292
2016-07-21,7.386,9.01,1.625,10.562,2.375
2016-07-22,7.714,9.188,1.474,10.708,2.333
2016-07-23,8.041,10.146,2.104,9.396,2.875
2016-07-24,7.312,8.542,1.229,11.208,2.792
2016-07-25,10.479,12.677,2.198,12.667,2.792
2016-07-26,17.688,21.375,3.687,9.854,2.739
2016-07-27,13.065,16.93,3.865,13.5,2.833
2016-07-28,10.365,14.812,4.448,7.792,2.667
2016-07-29,11.164,16.908,5.744,7.896,2.875
2016-07-30,10.156,13.562,3.406,9.562,2.792
2016-07-31,8.323,10.51,2.188,12.396,3.208
2016-08-01,7.792,9.25,1.458,21.708,2.958
2016-08-02,7.343,9.185,1.842,18.718,2.682
2016-08-03,10.118,12.368,2.251,19.792,3.25
2016-08-04,8.677,10.416,1.74,21.688,3.625
2016-08-05,11.258,13.703,2.444,20.229,3.625
2016-08-06,9.906,12.25,2.344,14.812,3.458
2016-08-07,7.302,8.542,1.24,12.396,2.958
2016-08-08,11.698,16.062,4.365,15.979,2.958
2016-08-09,11.656,14.604,2.948,17.084,2.87
2016-08-10,9.948,11.748,1.8,9.792,2.708
2016-08-11,7.167,7.875,0.708,8.416,2.5
2016-08-12,8.877,10.152,1.275,15.565,3.208
2016-08-13,7.188,8.104,0.917,17.812,3.083
2016-08-14,6.031,6.906,0.875,19.917,3.25
2016-08-15,8.156,9.323,1.166,24.542,3.792
2016-08-16,6.521,7.479,0.958,21.833,3.261
2016-08-17,7.004,8.556,1.551,10.792,2.583
2016-08-18,6.906,7.802,0.896,9.084,2.167
2016-08-19,9.27,10.872,1.601,16.916,2.75
2016-08-20,4.531,5.375,0.844,11.542,2.083
2016-08-21,5.875,7.25,1.375,9.02,2.375
2016-08-22,5.521,8.312,2.792,7.542,1.917
2016-08-23,4.604,5.667,1.062,5.708,1.826
2016-08-24,7.544,10.069,2.525,7.458,2.625
2016-08-25,7.948,11.885,3.938,8.542,2.417
2016-08-26,7.51,12.398,4.888,7.938,2.042
2016-08-27,3.166,3.927,0.76,4.0,2.083
2016-08-28,3.156,3.74,0.584,6.438,2.25
2016-08-29,11.984,15.322,3.339,3.862,3.167
2016-08-30,9.334,11.948,2.615,7.166,2.783
2016-08-31,10.081,12.058,1.978,11.229,2.583
2016-09-01,21.156,25.0,3.844,22.396,3.917
2016-09-02,13.428,15.641,2.214,22.25,3.583
2016-09-03,10.114,11.708,1.594,12.333,2.708
2016-09-04,5.302,6.938,1.636,6.333,2.292
2016-09-05,10.854,15.584,4.729,7.375,2.833
2016-09-06,12.636,16.948,4.312,8.896,3.217
2016-09-07,11.526,13.844,2.318,9.854,2.875
2016-09-08,7.667,9.49,1.823,5.146,2.875
2016-09-09,10.31,12.731,2.421,12.5,3.042
2016-09-10,4.667,5.719,1.052,8.792,2.125
2016-09-11,6.625,7.416,0.792,10.438,2.875
2016-09-12,11.688,12.969,1.281,15.042,3.25
2016-09-13,8.208,9.812,1.604,3.625,2.696
2016-09-14,6.792,7.704,0.912,8.52,2.333
2016-09-15,6.479,7.371,0.892,11.228,2.19
2016-09-16,15.028,18.059,3.03,11.584,3.208
2016-09-17,12.25,15.438,3.188,12.938,3.375
2016-09-18,5.418,7.52,2.101,3.084,2.333
2016-09-19,3.021,3.812,0.792,4.788,1.917
2016-09-20,3.992,4.627,0.663,1.188,2.13
2016-09-21,7.829,10.914,3.085,3.834,2.292
2016-09-22,5.188,5.802,0.614,3.229,2.208
2016-09-23,4.646,5.328,0.682,6.792,2.208
2016-09-24,11.521,12.75,1.229,12.042,2.958
2016-09-25,9.396,10.875,1.479,9.438,3.083
2016-09-26,8.688,12.166,3.479,4.771,2.5
2016-09-27,11.458,18.365,6.906,8.354,2.783
2016-09-28,9.671,14.836,5.166,6.708,2.542
2016-09-29,8.125,10.354,2.229,4.292,3.083
2016-09-30,9.284,10.828,1.543,8.375,3.25
2016-10-01,8.63,9.464,0.834,6.23,3.208
2016-10-02,11.427,14.073,2.646,16.208,4.667
2016-10-03,14.114,20.385,6.271,7.708,2.833
2016-10-04,9.344,17.281,7.938,10.146,2.739
2016-10-05,8.862,11.345,2.484,10.042,2.5
2016-10-06,7.167,9.042,1.875,6.438,2.417
2016-10-07,9.634,10.766,1.132,12.812,2.875
2016-10-08,12.177,13.948,1.771,10.542,3.167
2016-10-09,3.167,3.437,0.27,6.354,2.583
2016-10-10,3.084,3.333,0.25,4.834,2.208
2016-10-11,7.271,8.594,1.323,7.229,2.217
2016-10-12,10.383,12.954,2.572,8.271,2.75
2016-10-13,8.042,9.073,1.031,10.479,2.375
2016-10-14,16.336,19.465,3.13,9.5,2.958
2016-10-15,8.75,9.917,1.167,13.562,2.5
2016-10-16,8.135,8.938,0.802,13.312,3.292
2016-10-17,14.125,18.365,4.239,7.062,3.333
2016-10-18,9.896,14.792,4.896,9.562,2.957
2016-10-19,14.544,17.15,2.606,16.229,3.667
