date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean,TEMP_max,TEMP_mean,TEMP_min,SO2_mean,CO_mean
2011-09-09,181.958,10.792,15.607,21.456,5.849,,28.5,192.75,30.8,27.854,25.6,3.708,5.083
2011-09-10,179.042,10.042,10.806,16.084,5.278,,22.778,189.083,31.3,28.158,25.9,3.292,4.417
2011-09-11,178.542,8.625,8.4,11.799,3.399,,18.236,187.167,30.9,28.412,26.9,3.75,3.583
2011-09-12,178.696,9.957,12.915,18.155,5.24,,17.847,188.652,32.4,28.354,26.3,3.125,3.792
2011-09-13,179.125,10.333,16.069,22.583,6.514,,23.153,189.458,32.7,28.462,26.2,4.375,4.25
2011-09-14,179.75,11.0,16.798,21.509,4.711,,27.792,190.75,33.4,28.779,26.3,5.333,4.261
2011-09-15,179.273,11.364,16.58,22.804,6.224,,18.028,190.636,33.5,29.117,26.1,3.375,4.208
2011-09-16,177.458,8.417,12.319,22.986,10.666,,15.319,185.875,31.4,27.838,25.7,2.75,4.25
2011-09-17,174.625,9.0,10.875,20.361,9.486,,12.5,183.625,29.9,26.971,25.6,2.75,4.333
2011-09-18,176.125,8.25,8.546,14.155,5.609,,17.681,184.375,30.4,27.804,25.8,3.375,3.75
2011-09-19,179.043,8.522,8.597,11.764,3.167,,13.661,187.565,29.1,26.129,22.3,3.542,3.5
2011-09-20,178.958,11.167,15.084,33.819,18.735,,9.044,190.125,25.9,23.771,22.1,2.583,4.714
2011-09-21,178.0,6.818,7.364,8.885,1.52,,6.548,184.818,25.4,23.292,21.5,2.217,3.391
2011-09-22,183.958,6.333,8.761,10.448,1.687,,9.569,190.292,23.6,20.692,18.2,1.625,3.458
2011-09-23,185.25,5.708,9.569,10.625,1.056,,8.333,190.958,24.1,19.471,15.5,2.75,3.458
2011-09-24,187.292,10.208,18.194,24.167,5.972,,13.0,197.5,24.2,20.358,16.7,3.25,4.458
2011-09-25,186.125,9.458,11.676,13.082,1.407,,16.75,195.583,25.8,22.442,19.2,3.583,4.417
2011-09-26,185.783,13.87,20.833,27.472,6.639,,16.597,199.652,23.6,22.162,21.3,3.833,5.083
2011-09-27,184.833,12.833,20.972,25.917,4.944,,18.014,197.667,27.1,22.867,19.0,5.0,4.875
2011-09-28,185.75,13.625,22.044,26.835,4.791,,22.528,199.375,26.8,23.029,19.2,4.435,4.913
2011-09-29,185.75,15.375,18.474,22.605,4.131,,28.341,201.125,25.9,23.638,21.0,4.7,4.875
2011-09-30,181.87,10.478,12.091,14.458,2.367,,21.195,192.348,26.3,24.042,21.3,1.375,4.375
2011-10-01,185.792,6.917,6.153,7.403,1.25,,13.57,192.708,21.8,19.871,17.6,1.87,3.333
2011-10-02,186.333,7.25,7.669,8.63,0.96,,9.514,193.583,21.2,18.312,16.3,2.565,3.208
2011-10-03,183.826,4.13,6.861,8.403,1.542,,8.556,187.957,19.8,17.633,16.0,1.565,3.167
2011-10-04,185.333,9.167,20.708,25.125,4.417,,10.958,194.5,22.5,18.296,14.0,2.957,4.625
2011-10-05,184.273,12.409,20.167,28.139,7.973,,13.153,196.682,20.7,19.038,17.8,2.0,5.609
2011-10-06,182.625,8.208,14.103,16.19,2.087,,12.347,190.833,23.3,20.612,17.6,1.826,4.417
2011-10-07,186.417,6.167,8.949,9.666,0.717,,29.18,192.583,22.8,20.15,18.2,3.043,5.0
2011-10-08,188.083,10.708,20.331,23.884,3.553,,32.889,198.792,23.3,19.754,16.5,3.0,5.917
2011-10-09,188.083,8.542,14.24,14.99,0.75,,37.917,196.625,24.5,20.729,17.3,4.652,5.75
2011-10-10,186.652,9.957,19.752,21.479,1.727,,43.389,196.609,24.2,21.525,19.4,6.652,5.917
2011-10-11,187.708,18.875,28.924,40.414,11.49,,52.25,206.583,23.7,20.871,19.0,6.565,7.167
2011-10-12,188.273,16.955,23.224,31.762,8.538,,52.801,205.227,24.1,20.979,18.5,5.0,6.522
2011-10-13,190.042,21.833,36.616,44.916,8.301,,48.508,211.875,21.8,20.983,20.4,4.435,7.083
2011-10-14,185.348,11.13,25.607,33.528,7.922,,33.625,196.478,24.8,20.783,19.8,2.857,5.792
2011-10-15,181.667,10.75,17.222,22.903,5.681,,15.778,192.417,25.6,22.658,19.9,1.875,5.583
2011-10-16,187.583,6.625,10.75,11.25,0.5,,28.931,194.208,23.2,20.892,18.2,2.583,5.333
2011-10-17,186.217,7.304,12.82,13.875,1.056,,29.292,193.522,22.0,19.679,17.7,2.583,4.75
2011-10-18,184.667,5.292,10.625,12.82,2.194,,15.153,189.958,22.3,19.262,17.2,1.333,3.542
2011-10-19,186.478,10.174,22.5,31.449,8.949,,18.932,196.652,23.5,19.233,14.7,3.043,4.783
2011-10-20,184.292,9.542,19.022,23.013,3.991,,15.611,193.833,25.8,21.854,18.9,2.792,4.917
2011-10-21,182.958,8.458,15.624,18.879,3.255,,12.78,191.417,25.1,21.779,19.9,1.625,4.261
2011-10-22,181.167,10.25,15.931,20.903,4.972,,12.097,191.417,24.6,21.767,19.8,1.25,4.875
2011-10-23,181.583,5.792,8.958,10.556,1.597,,11.069,187.375,23.8,21.25,19.3,1.375,4.25
2011-10-24,182.87,11.826,21.125,29.75,8.625,,12.139,194.696,23.7,20.717,18.1,2.333,5.333
2011-10-25,185.0,8.375,12.347,14.472,2.125,,17.139,193.375,20.8,18.65,13.7,2.292,4.458
2011-10-26,186.625,8.625,8.542,10.692,2.15,,11.44,195.25,17.7,14.367,12.1,0.762,3.87
2011-10-27,186.667,13.25,20.963,27.43,6.467,,16.736,199.917,20.5,15.925,11.8,1.75,5.0
2011-10-28,185.042,15.458,23.764,28.5,4.736,,19.945,200.5,23.5,19.196,15.8,2.542,5.542
2011-10-29,184.042,15.875,24.514,29.361,4.847,,19.639,199.917,22.9,19.833,16.1,2.833,5.792
2011-10-30,184.333,16.375,16.25,18.084,1.833,,21.583,200.708,20.3,18.092,15.6,1.708,5.625
2011-10-31,184.913,8.696,15.75,21.764,6.014,,9.916,193.609,22.3,18.488,15.7,1.292,4.958
2011-11-01,186.5,13.458,26.666,33.389,6.722,,16.514,199.958,23.4,19.575,15.2,3.042,6.042
2011-11-02,186.292,14.667,26.031,32.405,6.374,,19.125,200.958,23.0,20.288,18.2,2.87,5.217
2011-11-03,187.333,18.0,28.497,37.072,8.576,,26.958,205.333,21.9,20.467,19.2,4.125,6.125
2011-11-04,185.773,13.227,28.809,37.014,8.205,,25.328,199.0,25.4,21.242,18.3,4.25,5.864
2011-11-05,186.5,16.625,26.375,34.236,7.861,,27.625,203.125,21.0,20.462,19.4,1.917,6.125
2011-11-06,189.0,17.292,19.458,31.889,12.43,,25.438,206.292,22.4,20.983,19.6,4.375,6.167
2011-11-07,185.696,6.0,6.836,8.149,1.313,,8.589,191.696,20.1,17.908,14.2,0.864,3.542
2011-11-08,187.625,6.042,8.139,9.514,1.375,,11.416,193.667,18.3,15.529,13.4,0.875,3.458
2011-11-09,187.542,8.625,12.865,17.791,4.925,,8.824,196.167,17.3,15.108,14.1,1.304,3.87
2011-11-10,187.875,10.5,17.723,23.797,6.074,,9.139,198.375,16.8,15.462,13.4,1.583,4.417
2011-11-11,188.095,10.762,20.938,30.851,9.914,,6.305,198.857,17.6,16.117,14.8,1.25,5.542
2011-11-12,188.875,15.583,24.889,41.806,16.917,,12.889,204.458,19.9,17.088,14.7,3.208,6.458
2011-11-13,191.125,15.708,21.375,30.958,9.583,,24.764,206.833,20.5,17.854,15.8,5.542,7.167
2011-11-14,189.348,9.478,15.111,16.444,1.333,,41.486,198.826,19.2,16.638,14.4,10.25,6.042
2011-11-15,187.292,7.25,11.375,12.764,1.389,,19.333,194.542,17.6,14.408,11.8,7.455,4.167
2011-11-16,187.333,6.875,13.114,15.954,2.841,,9.161,194.208,15.7,12.975,11.4,1.478,4.0
2011-11-17,189.333,7.292,16.418,21.015,4.596,,20.55,196.625,17.2,14.758,12.3,4.583,4.773
2011-11-18,191.0,20.87,34.743,59.738,24.995,,22.819,211.87,17.9,15.746,13.0,6.625,7.542
2011-11-19,185.417,14.458,24.167,33.986,9.82,,17.573,199.875,21.4,18.317,15.6,1.542,6.792
2011-11-20,186.125,7.333,8.764,10.305,1.542,,12.417,193.458,19.7,16.025,10.1,1.792,4.583
2011-11-21,186.739,6.13,8.722,10.167,1.444,,5.75,192.87,13.2,9.85,7.6,0.958,3.625
2011-11-22,186.917,9.25,16.778,20.445,3.667,,7.708,196.167,13.2,10.6,7.6,1.583,4.417
2011-11-23,188.375,17.708,26.417,34.662,8.245,,17.153,206.083,16.2,13.304,10.1,4.696,5.87
2011-11-24,187.417,6.25,10.237,11.877,1.64,,10.292,193.667,14.4,10.158,7.3,1.583,3.917
2011-11-25,186.727,6.636,11.28,13.293,2.013,,6.558,193.364,12.5,9.296,6.4,1.318,4.0
2011-11-26,188.0,10.5,25.958,39.722,13.764,,8.236,198.5,13.2,10.012,7.1,3.292,5.875
2011-11-27,188.583,16.375,25.528,33.972,8.445,,16.458,204.958,15.6,12.112,9.0,4.75,6.542
2011-11-28,192.0,27.13,34.416,87.111,52.694,,27.792,219.13,16.2,14.371,12.4,5.458,10.083
2011-11-29,191.542,25.958,37.028,94.264,57.236,,29.569,217.5,18.3,15.629,13.3,6.667,9.167
2011-11-30,190.708,23.0,38.898,85.466,46.568,,34.63,213.708,18.7,16.017,13.6,5.739,7.136
2011-12-01,187.0,2.708,10.655,14.668,4.013,,3.155,189.708,13.1,12.125,11.0,1.583,3.667
2011-12-02,187.773,6.136,19.322,29.157,9.835,,7.076,193.909,13.5,11.454,9.3,2.167,4.667
2011-12-03,185.458,6.458,13.917,19.069,5.153,,5.431,191.917,16.9,15.042,12.2,1.875,4.5
2011-12-04,186.792,2.417,8.528,10.042,1.514,,4.449,189.208,14.0,12.054,10.4,1.708,3.667
2011-12-05,187.87,6.652,9.278,10.847,1.569,,9.25,194.522,13.3,11.238,9.5,1.167,3.875
2011-12-06,189.875,12.042,24.611,37.667,13.055,,12.167,201.917,12.9,10.192,8.5,2.0,5.417
2011-12-07,190.261,17.826,28.211,63.083,34.872,,21.571,208.087,14.8,12.117,9.8,4.273,7.174
2011-12-08,190.667,10.25,18.184,22.804,4.62,,18.607,200.917,11.9,10.404,9.2,2.625,5.75
2011-12-09,189.042,6.667,9.375,11.306,1.931,,4.167,195.708,9.2,6.742,5.1,1.75,4.042
2011-12-10,189.917,9.417,16.5,24.583,8.083,,8.445,199.333,9.7,6.629,4.3,2.083,5.083
2011-12-11,188.75,6.292,11.917,14.0,2.084,,11.972,195.042,10.7,7.396,4.5,2.167,4.875
2011-12-12,187.783,6.261,16.333,22.805,6.472,,18.347,194.043,12.4,9.871,7.9,4.125,5.917
2011-12-13,187.542,7.375,20.536,31.435,10.899,,12.601,194.917,12.9,10.712,8.4,3.25,5.727
2011-12-14,188.792,16.375,29.368,51.458,22.091,,14.139,205.167,14.7,10.796,8.1,5.391,6.913
2011-12-15,188.083,7.708,24.779,35.761,10.982,,30.069,195.792,14.3,10.904,8.3,4.792,7.5
2011-12-16,187.955,4.182,11.091,14.247,3.157,,8.292,192.136,8.3,5.954,2.0,1.458,3.792
2011-12-17,188.75,4.083,8.778,9.931,1.153,,6.319,192.833,8.6,4.908,1.5,1.083,3.708
2011-12-18,188.417,3.875,11.208,12.528,1.32,,10.472,192.292,9.7,6.604,3.9,2.375,4.458
2011-12-19,186.435,6.913,11.653,14.472,2.82,,11.625,193.348,10.2,7.079,4.9,1.875,4.583
2011-12-20,185.875,8.083,20.002,25.24,5.237,,7.529,193.958,10.1,7.158,5.0,3.273,4.917
2011-12-21,189.375,12.0,27.222,41.692,14.47,,26.948,201.375,11.3,8.562,6.2,6.043,5.826
2011-12-22,188.727,9.364,21.196,27.54,6.343,,31.306,198.091,10.6,8.017,4.7,6.542,5.792
2011-12-23,185.958,5.875,6.931,8.0,1.069,,3.958,191.833,7.2,4.458,2.6,0.917,2.5
2011-12-24,187.792,6.375,10.393,13.306,2.913,,7.583,194.167,7.8,4.738,2.7,2.125,3.75
2011-12-25,188.625,5.792,8.569,9.931,1.361,,7.042,194.417,6.3,3.342,1.5,1.333,3.125
2011-12-26,188.435,3.957,9.25,10.695,1.444,,5.389,192.391,5.6,2.904,1.0,1.083,3.125
2011-12-27,187.167,3.375,8.599,9.873,1.273,,4.403,190.542,7.3,4.35,1.4,1.208,3.217
2011-12-28,189.957,10.043,29.458,47.76,18.301,,11.236,200.0,7.3,5.25,3.0,2.826,5.957
2011-12-29,189.708,10.708,24.591,51.502,26.911,,20.403,200.417,10.6,7.071,3.7,5.083,7.208
2011-12-30,187.5,4.917,6.107,7.363,1.255,,5.861,192.417,7.2,5.067,3.3,1.167,3.625
2011-12-31,188.708,6.25,13.153,17.528,4.375,,6.387,194.958,8.8,5.662,2.7,1.375,4.5
2012-01-01,190.167,7.375,12.061,14.137,2.077,12.667,11.667,197.542,8.3,4.358,1.1,4.333,5.25
2012-01-02,189.833,7.458,9.518,11.602,2.084,19.458,24.18,197.292,11.3,7.667,2.9,3.957,4.565
2012-01-03,190.87,3.217,5.847,6.722,0.875,7.667,7.944,194.087,5.0,2.512,0.0,2.333,3.542
2012-01-04,190.0,3.0,6.375,7.278,0.903,4.417,3.636,193.0,4.0,2.0,-0.5,2.208,3.333
2012-01-05,192.083,5.708,23.062,30.609,7.547,12.208,9.236,197.792,5.4,2.912,0.7,4.542,5.417
2012-01-06,190.375,5.875,18.444,24.861,6.417,16.792,13.708,196.25,8.5,5.183,1.9,5.458,5.625
2012-01-07,191.542,9.0,28.139,49.014,20.875,22.667,19.555,200.542,8.8,6.104,3.1,6.458,6.417
2012-01-08,192.0,9.5,31.752,64.049,32.297,22.375,21.986,201.5,9.7,6.479,3.5,6.625,6.875
2012-01-09,188.583,4.667,16.116,18.785,2.669,16.333,16.694,193.25,8.9,6.088,3.6,4.261,4.409
2012-01-10,190.048,7.952,11.261,12.757,1.496,9.292,8.696,198.0,8.5,4.45,1.8,2.682,3.875
2012-01-11,191.875,9.083,16.319,19.778,3.458,11.333,7.875,200.958,6.8,4.542,1.9,3.125,4.375
2012-01-12,193.625,16.333,29.352,43.146,13.793,19.375,17.083,209.958,8.9,5.888,3.3,5.083,6.417
2012-01-13,195.125,16.917,29.681,43.278,13.597,30.833,28.195,212.042,9.7,7.25,4.1,9.417,7.333
2012-01-14,187.792,7.625,7.972,8.805,0.833,8.542,7.692,195.417,8.4,6.712,5.3,2.708,4.167
2012-01-15,191.833,7.917,10.309,12.38,2.071,13.792,10.528,199.75,6.0,4.325,3.3,2.958,4.625
2012-01-16,192.542,12.0,23.589,30.171,6.582,16.333,15.514,204.542,7.1,4.812,1.8,4.636,5.304
2012-01-17,192.889,7.944,12.889,14.276,1.387,18.682,17.883,200.833,6.3,4.558,1.9,4.857,4.75
2012-01-18,191.045,7.909,10.296,11.688,1.393,6.875,4.834,198.955,4.2,2.067,-0.5,2.083,3.5
2012-01-19,191.375,9.333,19.593,26.137,6.543,17.167,15.945,200.708,8.4,5.021,1.6,4.583,5.667
2012-01-20,192.5,8.167,8.875,9.833,0.958,24.667,23.667,200.667,8.3,6.388,4.3,4.792,4.792
2012-01-21,196.217,16.304,33.903,53.111,19.208,26.083,26.055,212.522,7.9,5.658,3.0,5.5,6.417
2012-01-22,189.708,10.167,19.525,28.934,9.409,12.375,12.851,199.875,10.8,8.575,6.8,3.417,5.208
2012-01-23,188.208,6.375,16.061,20.586,4.525,7.917,6.532,194.583,8.5,6.833,5.6,2.739,4.045
2012-01-24,190.476,7.333,21.74,30.495,8.754,14.792,13.997,197.81,10.5,7.283,3.7,4.667,5.417
2012-01-25,192.0,4.875,9.398,10.395,0.997,18.417,16.167,196.875,8.6,4.667,0.9,3.087,4.583
2012-01-26,191.75,4.0,8.146,9.27,1.124,7.542,6.764,195.75,5.8,2.458,-0.5,2.625,3.708
2012-01-27,194.458,4.583,8.492,9.566,1.074,11.792,8.375,199.042,5.1,2.083,-0.6,3.083,4.333
2012-01-28,192.217,4.609,11.391,13.895,2.505,10.25,8.063,196.826,5.7,2.696,-0.6,2.625,4.125
2012-01-29,194.167,6.625,20.693,24.505,3.812,21.636,18.756,200.792,8.9,5.858,2.9,5.091,5.542
2012-01-30,195.25,6.75,16.18,19.261,3.081,29.565,27.935,202.0,10.9,7.933,6.1,5.524,5.261
2012-01-31,197.5,13.125,36.195,65.241,29.047,29.25,28.105,210.625,10.2,7.004,4.2,6.583,6.708
2012-02-01,196.583,17.5,42.448,77.398,34.95,30.208,25.417,214.083,13.5,9.871,5.4,11.083,7.667
2012-02-02,193.458,14.417,28.639,49.765,21.125,22.417,28.514,207.875,15.8,12.792,10.3,4.917,7.042
2012-02-03,194.208,5.917,8.594,9.373,0.779,17.417,14.958,200.125,11.2,9.012,7.1,2.75,4.333
2012-02-04,196.087,12.043,28.771,48.639,19.868,22.333,22.289,208.13,12.1,9.262,6.5,4.0,6.833
2012-02-05,193.5,3.708,11.369,13.488,2.12,12.917,15.222,197.208,8.3,6.821,4.9,4.435,4.167
2012-02-06,191.905,6.524,19.27,26.137,6.868,8.375,5.635,198.429,8.9,6.85,4.5,3.565,4.864
2012-02-07,194.25,10.208,22.551,36.259,13.708,17.917,16.57,204.458,9.2,7.129,3.3,4.458,5.833
2012-02-08,194.375,4.583,8.306,9.681,1.375,9.375,6.361,198.958,2.7,1.3,-0.2,2.435,3.833
2012-02-09,194.625,4.5,10.375,11.278,0.903,13.0,9.556,199.125,4.8,2.275,-0.3,2.826,4.083
2012-02-10,195.083,5.875,15.667,17.347,1.681,21.875,20.778,200.958,8.1,5.1,1.7,4.87,5.125
2012-02-11,194.174,5.565,8.042,8.458,0.417,24.917,20.958,199.739,7.7,4.938,2.7,4.435,5.042
2012-02-12,196.542,11.75,29.039,39.765,10.726,23.042,18.75,208.292,7.5,4.221,1.7,6.125,6.0
2012-02-13,193.5,7.417,14.812,16.687,1.875,18.591,15.305,200.917,8.3,5.604,4.0,3.682,5.087
2012-02-14,196.5,13.875,33.886,46.775,12.889,17.042,15.056,210.375,9.6,6.642,3.7,6.0,5.708
2012-02-15,190.917,11.083,20.082,24.99,4.908,10.75,8.625,202.0,7.9,6.067,3.9,3.417,4.75
2012-02-16,193.25,5.5,5.111,5.68,0.57,9.5,7.535,198.75,5.4,2.612,1.0,2.5,3.417
2012-02-17,196.917,10.0,17.805,21.125,3.319,9.667,9.319,206.917,5.3,3.162,0.8,3.667,4.917
2012-02-18,198.304,20.522,32.819,75.555,42.736,11.708,12.194,218.826,7.7,6.121,4.1,4.375,6.875
2012-02-19,193.0,6.833,13.925,17.431,3.506,14.0,12.111,199.833,6.1,3.712,1.8,3.174,4.375
2012-02-20,193.174,5.652,12.539,15.815,3.275,10.833,9.685,198.826,8.1,4.204,1.3,2.87,4.391
2012-02-21,194.208,6.25,11.653,13.103,1.45,17.083,16.09,200.458,7.2,3.733,1.1,3.75,4.0
2012-02-22,193.958,7.542,19.181,21.889,2.708,25.875,26.514,201.5,7.7,4.767,1.4,4.708,5.833
2012-02-23,192.417,6.292,11.32,12.375,1.055,23.333,19.514,198.708,6.9,5.062,3.4,4.333,4.304
2012-02-24,192.75,5.083,6.056,6.458,0.403,12.083,11.264,197.833,6.7,3.967,1.6,2.87,3.174
2012-02-25,193.174,4.391,11.517,13.414,1.897,11.091,9.371,197.565,5.3,2.992,0.6,3.0,3.913
2012-02-26,194.5,10.5,28.8,37.448,8.648,22.625,21.514,205.0,7.9,4.758,2.0,4.727,5.261
2012-02-27,196.909,12.409,28.036,43.078,15.042,28.0,31.236,209.318,9.9,7.762,5.7,2.957,6.043
2012-02-28,194.25,8.208,29.67,40.731,11.061,23.708,22.708,202.458,12.4,9.283,6.8,5.417,5.5
2012-02-29,,,,,,,,,,,,,
2012-03-01,193.375,12.167,30.333,44.069,13.736,18.083,22.153,205.542,15.4,11.825,8.0,4.625,6.208
2012-03-02,194.958,3.833,6.167,6.875,0.708,21.167,21.708,198.792,6.9,5.092,2.2,1.375,4.208
2012-03-03,193.333,2.958,7.014,7.778,0.764,15.375,12.416,196.292,8.2,4.525,1.6,1.708,3.333
2012-03-04,193.087,9.435,22.014,29.664,7.65,17.167,16.861,202.522,9.7,5.775,2.1,3.5,4.652
2012-03-05,193.708,8.333,19.128,21.196,2.068,40.417,41.042,202.042,10.7,7.7,4.2,5.25,5.75
2012-03-06,196.136,15.409,38.475,70.725,32.25,38.958,38.687,211.545,14.5,10.171,5.6,9.957,7.217
2012-03-07,189.75,11.25,29.0,39.458,10.458,27.292,30.972,201.0,16.3,12.183,7.6,7.625,5.667
2012-03-08,186.542,7.125,25.656,33.827,8.171,29.25,39.431,193.667,18.6,15.571,12.3,5.958,5.75
2012-03-09,191.125,12.583,34.014,40.667,6.653,51.208,70.028,203.708,19.5,16.087,12.2,8.833,6.667
2012-03-10,188.708,5.833,9.861,10.653,0.792,29.5,41.597,194.542,18.7,11.129,3.1,3.333,4.375
2012-03-11,191.522,4.522,9.644,10.966,1.322,11.917,9.083,196.043,10.6,6.288,2.6,1.75,3.417
2012-03-12,191.375,8.875,27.263,38.304,11.04,15.25,16.403,200.25,14.7,9.775,3.6,5.167,4.792
2012-03-13,185.917,7.125,23.15,32.75,9.6,15.917,20.389,193.042,17.1,14.017,7.7,4.478,5.13
2012-03-14,191.833,4.375,6.981,7.943,0.962,13.167,11.111,196.208,6.9,5.221,3.4,1.125,3.208
2012-03-15,193.083,9.667,29.117,42.87,13.753,14.087,12.01,202.75,13.0,6.375,2.0,4.652,5.0
2012-03-16,193.542,16.875,31.903,51.227,19.323,23.625,28.667,210.417,14.3,10.279,6.1,5.75,7.208
2012-03-17,192.167,7.958,20.521,22.764,2.242,39.083,47.583,200.125,15.8,11.804,6.7,7.625,5.75
2012-03-18,187.913,5.957,18.444,21.319,2.875,26.25,55.611,193.87,18.6,16.958,14.7,3.333,5.458
2012-03-19,193.833,11.292,32.038,40.86,8.822,25.875,35.68,205.125,18.5,16.112,13.5,6.458,7.042
2012-03-20,195.667,20.0,36.4,51.522,15.122,32.083,46.93,215.667,16.0,14.442,9.5,5.043,7.043
2012-03-21,194.391,5.043,9.488,10.81,1.322,8.833,8.282,199.435,9.7,7.004,4.6,1.5,3.583
2012-03-22,194.542,9.292,24.956,35.05,10.094,15.958,15.221,203.833,15.1,9.767,4.7,4.083,4.957
2012-03-23,193.458,5.792,14.003,15.351,1.349,20.167,23.972,199.25,13.2,10.879,7.9,3.375,4.667
2012-03-24,195.042,9.958,25.403,31.403,6.0,20.292,25.014,205.0,16.9,11.567,7.7,5.167,5.0
2012-03-25,192.913,4.217,12.306,13.423,1.117,18.792,19.514,197.13,12.3,10.158,6.4,2.417,4.0
2012-03-26,195.792,4.417,14.401,17.202,2.8,17.125,14.847,200.208,10.6,8.058,4.5,2.333,4.208
2012-03-27,196.174,12.174,31.562,43.744,12.182,19.5,18.653,208.348,13.7,10.879,7.5,5.435,5.087
2012-03-28,194.708,15.667,36.862,58.182,21.319,19.87,23.741,210.375,15.4,13.979,12.5,5.87,5.667
2012-03-29,194.792,14.542,28.972,63.153,34.181,30.583,34.861,209.333,16.7,13.779,10.8,5.5,6.5
2012-03-30,193.458,5.25,13.874,15.345,1.471,17.083,15.153,198.708,15.4,11.867,8.7,2.667,3.667
2012-03-31,196.083,9.042,18.46,21.875,3.414,16.833,18.056,205.125,15.1,11.946,9.0,3.417,4.292
2012-04-01,192.083,4.833,10.28,11.411,1.131,,13.375,196.917,12.6,8.921,5.0,2.042,4.167
2012-04-02,192.333,7.292,22.875,27.903,5.028,,21.805,199.625,15.4,10.717,6.2,3.75,4.958
2012-04-03,189.625,8.667,25.861,33.75,7.889,,23.597,198.292,15.2,12.662,7.3,2.958,5.542
2012-04-04,190.167,4.792,14.053,15.748,1.696,,17.371,194.958,13.6,9.762,5.4,2.783,4.714
2012-04-05,189.826,2.913,18.021,19.846,1.825,,29.875,192.739,16.9,13.012,9.4,4.375,5.167
2012-04-06,190.792,3.042,18.762,22.061,3.299,,15.764,193.833,10.6,8.654,7.4,2.5,4.792
2012-04-07,190.542,1.125,7.247,7.736,0.489,,10.972,191.667,9.7,7.512,4.8,1.208,3.5
2012-04-08,191.083,2.333,13.486,14.875,1.389,,16.764,193.417,12.5,9.038,4.2,2.875,4.083
2012-04-09,190.0,8.583,32.644,45.583,12.939,,39.404,198.583,19.3,14.479,10.0,7.391,6.083
2012-04-10,189.5,9.917,32.977,43.358,10.38,,52.889,199.417,20.0,16.075,12.6,7.417,6.25
2012-04-11,188.091,10.409,31.861,43.833,11.972,,30.5,198.5,16.8,15.617,14.3,2.87,6.043
2012-04-12,189.217,13.13,20.732,23.45,2.718,,23.125,202.348,19.1,16.079,13.5,4.042,4.958
2012-04-13,190.833,12.583,27.348,34.468,7.12,,25.458,203.417,18.4,15.429,12.9,4.708,5.333
2012-04-14,189.375,7.25,13.069,15.139,2.07,,12.667,196.625,17.2,13.096,11.6,1.5,4.167
2012-04-15,190.583,8.833,17.889,20.917,3.028,,16.722,199.417,16.9,13.212,9.3,2.792,4.542
2012-04-16,189.958,12.625,25.833,31.458,5.625,,18.32,202.583,17.5,15.233,13.7,3.708,4.708
2012-04-17,189.875,11.042,24.802,33.546,8.745,,21.986,200.917,19.2,15.258,11.9,4.667,4.625
2012-04-18,191.542,12.833,28.945,33.153,4.208,,27.125,204.375,19.3,15.208,10.7,4.435,6.174
2012-04-19,187.304,10.565,23.151,27.384,4.232,,23.847,197.87,20.3,16.8,13.8,4.542,4.739
2012-04-20,188.292,12.375,23.611,28.851,5.24,,26.639,200.667,17.2,15.854,14.6,2.083,5.0
2012-04-21,188.25,10.292,17.486,20.32,2.833,,10.847,198.542,21.7,18.162,14.9,2.667,4.417
2012-04-22,187.542,6.708,8.847,9.444,0.597,,6.667,194.25,17.0,15.567,14.7,1.125,3.542
2012-04-23,187.708,9.083,20.522,24.112,3.591,,20.177,196.792,22.2,18.975,16.4,3.818,5.083
2012-04-24,192.583,21.333,42.207,54.938,12.732,,58.403,213.917,23.5,18.933,15.3,8.833,7.042
2012-04-25,190.75,15.208,31.575,40.619,9.044,,60.879,205.958,22.2,19.638,16.7,5.826,6.409
2012-04-26,189.304,10.913,24.184,28.133,3.949,,26.264,200.217,20.2,18.067,15.5,2.0,5.458
2012-04-27,190.391,8.043,19.711,22.476,2.764,,9.822,198.435,22.7,18.242,15.2,4.0,3.833
2012-04-28,190.25,11.375,25.861,33.139,7.278,,16.639,201.625,26.5,19.029,14.0,4.667,4.792
2012-04-29,188.292,7.958,16.0,17.5,1.5,,23.5,196.25,22.1,19.988,16.7,4.375,5.042
2012-04-30,187.667,7.5,13.167,14.514,1.347,,22.028,195.167,22.7,20.417,19.2,2.583,4.25
2012-05-01,185.042,6.542,13.171,15.129,1.958,,9.778,191.583,24.5,21.633,19.9,2.875,3.5
2012-05-02,184.958,5.417,9.466,10.341,0.875,,6.972,190.375,21.0,20.358,19.4,1.739,3.478
2012-05-03,185.217,4.826,10.04,11.579,1.539,,5.875,190.043,21.5,19.954,17.5,2.083,3.917
2012-05-04,187.0,3.583,8.03,8.821,0.791,,5.292,190.583,20.6,17.4,14.5,1.292,3.833
2012-05-05,188.583,6.792,14.806,17.028,2.222,,17.139,195.375,22.5,18.217,14.0,3.542,4.417
2012-05-06,190.0,6.167,13.375,14.014,0.639,,30.583,196.167,22.9,19.504,17.0,3.583,4.875
2012-05-07,191.417,10.583,28.667,34.681,6.014,,33.014,202.0,21.3,18.471,15.5,5.792,5.458
2012-05-08,192.125,9.458,29.152,35.212,6.061,,54.694,201.583,22.9,20.142,16.7,7.292,5.875
2012-05-09,193.045,13.864,29.964,35.242,5.279,,68.069,206.909,23.5,20.033,18.1,5.87,6.864
