date,SO2_mean,SPM_mean,NO2_mean,NOX_mean,NO_mean
2016-11-09,,9.375,11.333,17.25,5.917
2016-11-10,,10.5,24.75,45.292,20.542
2016-11-11,,21.667,35.292,69.208,33.917
2016-11-12,,25.625,34.5,88.708,54.208
2016-11-13,,26.062,24.917,33.25,8.333
2016-11-14,,22.958,28.417,44.708,16.292
2016-11-15,,21.667,25.292,57.083,31.792
2016-11-16,,13.646,16.75,26.458,9.708
2016-11-17,,20.0,28.478,66.739,38.261
2016-11-18,,21.646,29.375,49.167,19.792
2016-11-19,,30.771,33.792,67.042,33.25
2016-11-20,,32.688,26.542,67.833,41.292
2016-11-21,,25.167,30.042,54.625,24.583
2016-11-22,,26.75,32.833,71.375,38.542
2016-11-23,,5.042,8.708,12.958,4.25
2016-11-24,,9.833,25.833,49.417,23.583
2016-11-25,,13.864,32.913,81.087,48.174
2016-11-26,,14.604,22.208,46.75,24.542
2016-11-27,,9.334,17.0,24.083,7.083
2016-11-28,,17.188,18.667,32.25,13.583
2016-11-29,,14.916,25.292,68.833,43.542
2016-11-30,,14.396,25.917,50.0,24.083
2016-12-01,,26.083,33.417,80.083,46.667
2016-12-02,,15.666,23.75,38.0,14.25
2016-12-03,,25.104,37.542,81.292,43.75
2016-12-04,,30.396,24.208,36.25,12.042
2016-12-05,,27.438,33.917,78.458,44.542
2016-12-06,,23.984,22.682,37.773,15.091
2016-12-07,,15.958,36.042,90.083,54.042
2016-12-08,,17.105,34.5,68.625,34.125
2016-12-09,,27.042,36.083,77.208,41.125
2016-12-10,,13.708,18.25,29.625,11.375
2016-12-11,,10.146,17.875,29.208,11.333
2016-12-12,,13.604,30.083,72.125,42.042
2016-12-13,,16.188,26.13,40.913,14.783
2016-12-14,,8.354,15.458,27.667,12.208
2016-12-15,,10.188,26.833,61.083,34.25
2016-12-16,,9.188,20.292,36.792,16.5
2016-12-17,,17.542,32.958,82.5,49.542
2016-12-18,,30.021,30.458,65.5,35.042
2016-12-19,,42.24,46.435,141.913,95.478
2016-12-20,,46.146,43.625,129.292,85.667
2016-12-21,,29.521,31.75,80.458,48.708
2016-12-22,,25.625,39.042,89.417,50.375
2016-12-23,,8.542,14.583,22.75,8.167
2016-12-24,,7.77,18.542,30.958,12.417
2016-12-25,,8.521,20.375,31.958,11.583
2016-12-26,,12.022,27.174,44.174,17.0
2016-12-27,,12.917,25.083,50.292,25.208
2016-12-28,,7.333,13.292,23.042,9.75
2016-12-29,,14.166,28.083,60.375,32.292
2016-12-30,,9.438,18.375,31.125,12.75
2016-12-31,,16.396,25.458,46.083,20.625
2017-01-01,,14.5,12.458,18.042,5.583
2017-01-02,,11.208,13.167,19.708,6.542
2017-01-03,,14.834,7.25,9.792,2.542
2017-01-04,,7.584,20.708,40.917,20.208
2017-01-05,,12.834,30.5,59.042,28.542
2017-01-06,,18.208,22.833,53.417,30.583
2017-01-07,,11.916,19.375,32.917,13.542
2017-01-08,,14.25,18.0,23.542,5.542
2017-01-09,,17.282,20.913,35.0,14.087
2017-01-10,,14.771,28.083,57.833,29.75
2017-01-11,,7.854,17.333,29.458,12.125
2017-01-12,,9.25,21.958,38.375,16.417
2017-01-13,,11.479,23.708,50.542,26.833
2017-01-14,,12.354,25.917,46.958,21.042
2017-01-15,,21.544,38.136,81.727,43.591
2017-01-16,,39.688,44.125,119.292,75.167
2017-01-17,,38.479,34.958,73.833,38.875
2017-01-18,,20.5,33.292,73.25,39.958
2017-01-19,,37.396,33.167,83.5,50.333
2017-01-20,,25.792,30.958,69.292,38.333
2017-01-21,,22.75,24.333,48.083,23.75
2017-01-22,,14.48,28.792,47.375,18.583
2017-01-23,,21.63,23.261,44.826,21.565
2017-01-24,,6.98,15.25,25.75,10.5
2017-01-25,,5.834,17.75,31.125,13.375
2017-01-26,,8.125,16.208,26.042,9.833
2017-01-27,,9.458,18.375,33.583,15.208
2017-01-28,,25.817,30.583,49.083,18.5
2017-01-29,,25.208,26.5,63.292,36.792
2017-01-30,,13.542,25.125,48.958,23.833
2017-01-31,,20.729,40.458,95.125,54.667
2017-02-01,,29.208,42.625,85.083,42.458
2017-02-02,,34.812,43.333,134.958,91.625
2017-02-03,,21.854,28.167,81.708,53.542
2017-02-04,,11.334,13.583,21.125,7.542
2017-02-05,,9.854,19.917,38.708,18.792
2017-02-06,,9.208,17.75,29.792,12.042
2017-02-07,,12.916,24.542,42.042,17.5
2017-02-08,,15.145,36.333,81.375,45.042
2017-02-09,,29.74,45.609,90.261,44.652
2017-02-10,,40.521,35.0,48.5,13.5
2017-02-11,,25.104,18.833,28.833,10.0
2017-02-12,,15.458,12.583,18.292,5.708
2017-02-13,,12.27,20.833,34.292,13.458
2017-02-14,,22.125,40.625,86.792,46.167
2017-02-15,,32.5,38.75,93.375,54.625
2017-02-16,,22.68,41.429,94.524,53.095
2017-02-17,,20.0,19.375,34.208,14.833
2017-02-18,,9.354,8.708,12.333,3.625
2017-02-19,,15.729,33.167,57.0,23.833
2017-02-20,,26.652,33.304,65.696,32.391
2017-02-21,,17.938,24.875,41.917,17.042
2017-02-22,,12.938,31.875,53.083,21.208
2017-02-23,,18.375,31.958,65.333,33.375
2017-02-24,,34.312,31.917,69.583,37.667
2017-02-25,,26.917,13.583,19.0,5.417
2017-02-26,,33.688,27.458,45.167,17.708
2017-02-27,,22.834,42.625,87.583,44.958
2017-02-28,,27.584,30.708,64.083,33.375
2017-03-01,,19.208,15.708,22.042,6.333
2017-03-02,,19.25,17.708,24.042,6.333
2017-03-03,,22.417,28.125,39.708,11.583
2017-03-04,,22.021,20.667,26.792,6.125
2017-03-05,,14.854,23.375,36.167,12.792
2017-03-06,,9.708,7.375,11.167,3.792
2017-03-07,,15.75,17.0,27.292,10.292
2017-03-08,,5.75,16.125,24.833,8.708
2017-03-09,,7.77,10.913,18.391,7.478
2017-03-10,,10.771,8.208,12.083,3.875
2017-03-11,,20.125,15.708,22.042,6.333
2017-03-12,,29.786,38.682,73.045,34.364
2017-03-13,,30.396,37.5,64.667,27.167
2017-03-14,,30.625,41.125,81.042,39.917
2017-03-15,,29.042,34.042,60.083,26.042
2017-03-16,,9.958,14.25,24.333,10.083
2017-03-17,,11.312,14.917,21.917,7.0
2017-03-18,,13.812,18.167,22.625,4.458
2017-03-19,,19.0,25.696,38.087,12.391
2017-03-20,,7.042,11.083,15.542,4.458
2017-03-21,,4.625,7.833,11.875,4.042
2017-03-22,,4.775,13.875,23.292,9.417
2017-03-23,,11.02,19.125,30.292,11.167
2017-03-24,,15.355,26.5,40.125,13.625
2017-03-25,,44.521,29.417,40.75,11.333
2017-03-26,,53.729,43.875,67.875,24.0
2017-03-27,,46.006,45.783,68.957,23.174
2017-03-28,,44.104,43.542,68.208,24.667
2017-03-29,,41.229,39.083,69.042,29.958
2017-03-30,,16.021,10.375,13.792,3.417
2017-03-31,,20.271,22.542,29.917,7.375
2017-04-01,,12.834,17.583,29.458,11.875
2017-04-02,,13.229,14.5,20.208,5.708
2017-04-03,,23.0,30.0,50.167,20.167
2017-04-04,,25.062,34.958,50.25,15.292
2017-04-05,,28.854,39.875,53.833,13.958
2017-04-06,,20.824,34.955,56.5,21.545
2017-04-07,,20.062,33.625,50.583,16.958
2017-04-08,,23.334,25.333,43.417,18.083
2017-04-09,,20.584,10.625,15.375,4.75
2017-04-10,,13.896,16.375,25.625,9.25
2017-04-11,,7.916,16.958,25.375,8.417
2017-04-12,,15.062,19.375,30.042,10.667
2017-04-13,,25.688,38.458,65.083,26.625
2017-04-14,,30.562,36.083,58.292,22.208
2017-04-15,,23.375,29.875,43.292,13.417
2017-04-16,,23.096,21.792,30.75,8.958
2017-04-17,,16.051,31.652,51.913,20.261
2017-04-18,,12.104,24.75,35.125,10.375
2017-04-19,,25.167,20.958,29.167,8.208
2017-04-20,,25.416,38.042,59.792,21.75
2017-04-21,,29.625,42.708,63.083,20.375
2017-04-22,,20.0,10.083,13.167,3.083
2017-04-23,,11.667,12.667,17.417,4.75
2017-04-24,,15.417,19.917,28.792,8.875
2017-04-25,,14.125,21.458,29.792,8.333
2017-04-26,,14.875,29.542,43.917,14.375
2017-04-27,,12.417,14.875,19.667,4.792
2017-04-28,,19.5,33.583,52.875,19.292
2017-04-29,,21.0,27.375,41.208,13.833
2017-04-30,,23.562,20.333,24.583,4.25
2017-05-01,,29.854,30.583,45.667,15.083
2017-05-02,,12.0,18.292,26.792,8.5
2017-05-03,,14.416,15.042,19.375,4.333
2017-05-04,,12.125,8.625,13.167,4.542
2017-05-05,,12.208,12.625,17.292,4.667
2017-05-06,,25.25,21.625,31.25,9.625
2017-05-07,,32.708,18.458,26.167,7.708
2017-05-08,,43.375,34.917,48.292,13.375
2017-05-09,,26.208,31.75,43.25,11.5
2017-05-10,,13.729,18.542,24.875,6.333
2017-05-11,,23.956,27.391,37.261,9.87
2017-05-12,,42.208,42.292,65.375,23.083
2017-05-13,,18.792,22.458,29.708,7.25
2017-05-14,,26.312,20.625,30.833,10.208
2017-05-15,,23.521,28.292,43.875,15.583
2017-05-16,,18.309,27.364,36.045,8.682
2017-05-17,,9.771,21.958,30.292,8.333
2017-05-18,,11.25,25.917,34.417,8.5
2017-05-19,,17.188,34.25,47.292,13.042
2017-05-20,,31.334,35.727,50.045,14.318
2017-05-21,,26.604,23.917,29.917,6.0
2017-05-22,,21.312,28.583,42.208,13.625
2017-05-23,,18.084,25.917,39.333,13.417
2017-05-24,,24.604,31.083,45.792,14.708
2017-05-25,,15.354,31.875,52.208,20.333
2017-05-26,,16.75,22.833,35.917,13.083
2017-05-27,,10.042,16.125,22.917,6.792
2017-05-28,,10.625,14.417,18.583,4.167
2017-05-29,,17.682,27.739,39.0,11.261
2017-05-30,,40.854,41.333,61.625,20.292
2017-05-31,,36.958,24.5,33.625,9.125
2017-06-01,,35.167,32.0,48.25,16.25
2017-06-02,,12.52,21.75,32.083,10.333
2017-06-03,,9.292,10.375,15.458,5.083
2017-06-04,,7.312,8.292,10.75,2.458
2017-06-05,,7.916,12.625,18.375,5.75
2017-06-06,,12.98,24.25,33.375,9.125
2017-06-07,,14.542,28.5,42.792,14.292
2017-06-08,,12.083,20.25,29.083,8.833
2017-06-09,,18.646,35.542,57.208,21.667
2017-06-10,,25.188,24.708,36.333,11.625
2017-06-11,,15.938,9.792,12.25,2.458
2017-06-12,,9.562,10.208,14.75,4.542
2017-06-13,,9.604,15.875,23.708,7.833
2017-06-14,,12.0,26.091,35.773,9.682
2017-06-15,,21.125,32.833,45.625,12.792
2017-06-16,,19.729,20.375,28.583,8.208
2017-06-17,,13.5,17.208,23.125,5.917
2017-06-18,,20.396,12.542,15.792,3.25
2017-06-19,,30.5,34.542,47.5,12.958
2017-06-20,,26.542,31.875,41.75,9.875
2017-06-21,,13.938,20.75,30.542,9.792
2017-06-22,,13.25,29.5,40.833,11.333
2017-06-23,,26.542,33.542,51.333,17.792
2017-06-24,,30.31,22.083,29.125,7.042
2017-06-25,,12.812,14.417,19.042,4.625
2017-06-26,,15.833,19.542,25.417,5.875
2017-06-27,,19.812,25.792,34.667,8.875
2017-06-28,,19.646,31.833,47.417,15.583
2017-06-29,,18.854,35.167,48.792,13.625
2017-06-30,,16.239,26.783,49.522,22.739
2017-07-01,,14.584,14.5,32.583,18.083
2017-07-02,,20.625,14.792,24.0,9.208
2017-07-03,,35.854,20.042,37.583,17.542
2017-07-04,,23.562,19.833,44.583,24.75
2017-07-05,,18.375,30.042,53.292,23.25
2017-07-06,,26.958,29.833,50.042,20.208
2017-07-07,,24.542,28.208,41.792,13.583
2017-07-08,,21.312,22.833,36.833,14.0
2017-07-09,,21.479,20.25,32.458,12.208
2017-07-10,,20.812,23.583,39.625,16.042
2017-07-11,,24.196,21.13,35.304,14.174
2017-07-12,,26.125,21.708,41.542,19.833
2017-07-13,,31.084,25.792,45.0,19.208
2017-07-14,,21.542,23.875,48.5,24.625
2017-07-15,,25.062,19.833,32.792,12.958
2017-07-16,,37.562,14.5,21.375,6.875
2017-07-17,,25.542,19.083,28.417,9.333
2017-07-18,,19.375,26.792,44.583,17.792
2017-07-19,,20.892,26.714,43.714,17.0
2017-07-20,,21.584,20.375,31.083,10.708
2017-07-21,,15.333,18.167,30.583,12.417
2017-07-22,,17.416,16.958,27.417,10.458
2017-07-23,,17.062,13.292,21.333,8.042
2017-07-24,,17.468,20.682,40.818,20.136
2017-07-25,,21.896,21.917,41.583,19.667
2017-07-26,,14.395,13.5,20.125,6.625
2017-07-27,,14.167,17.75,26.708,8.958
2017-07-28,,18.5,21.0,35.792,14.792
2017-07-29,,26.77,14.458,21.75,7.292
2017-07-30,,29.75,13.708,18.708,5.0
2017-07-31,,30.271,23.25,38.125,14.875
2017-08-01,,23.104,14.958,23.417,8.458
2017-08-02,,15.417,16.042,25.542,9.5
2017-08-03,,10.167,11.167,19.917,8.75
2017-08-04,,11.478,12.864,24.682,11.818
2017-08-05,,25.812,14.667,25.125,10.458
2017-08-06,,21.396,11.542,19.583,8.042
2017-08-07,,12.348,11.0,17.783,6.783
2017-08-08,,18.083,22.583,33.833,11.25
2017-08-09,,32.896,31.25,47.958,16.708
2017-08-10,,32.5,26.208,38.0,11.792
2017-08-11,,25.125,19.625,25.958,6.333
2017-08-12,,13.521,7.875,11.542,3.667
2017-08-13,,12.708,7.708,10.792,3.083
2017-08-14,,12.25,11.042,16.208,5.167
2017-08-15,,23.25,12.875,17.5,4.625
2017-08-16,,20.5,13.0,19.708,6.708
2017-08-17,,17.833,20.5,30.583,10.083
2017-08-18,,17.98,23.792,35.25,11.458
2017-08-19,,17.146,17.417,24.667,7.25
2017-08-20,,18.27,11.958,15.958,4.0
2017-08-21,,32.02,20.625,29.458,8.833
2017-08-22,,22.388,21.125,41.333,20.208
2017-08-23,,24.104,26.5,45.375,18.875
2017-08-24,,31.25,24.875,42.667,17.792
2017-08-25,,27.318,20.435,35.87,15.435
2017-08-26,,20.521,17.792,25.333,7.542
2017-08-27,,18.25,12.542,16.0,3.458
2017-08-28,,28.062,25.5,34.333,8.833
2017-08-29,,39.271,25.25,41.667,16.417
2017-08-30,,16.479,13.667,18.0,4.333
2017-08-31,,12.812,12.0,17.292,5.292
2017-09-01,,13.087,10.783,15.13,4.348
2017-09-02,,14.479,8.292,11.417,3.125
2017-09-03,,15.23,6.583,9.083,2.5
2017-09-04,,14.896,26.083,37.917,11.833
2017-09-05,,26.659,25.957,34.261,8.304
2017-09-06,,26.312,26.417,35.375,8.958
2017-09-07,,34.208,30.417,47.792,17.375
2017-09-08,,13.812,15.333,21.833,6.5
2017-09-09,,19.75,22.208,30.792,8.583
2017-09-10,,18.042,10.958,14.042,3.083
2017-09-11,,17.917,26.458,44.958,18.5
2017-09-12,,14.125,27.583,44.125,16.542
2017-09-13,,15.375,27.958,44.792,16.833
2017-09-14,,15.354,15.75,21.167,5.417
2017-09-15,,10.396,18.875,30.292,11.417
2017-09-16,,10.584,13.458,17.75,4.292
2017-09-17,,6.854,6.25,9.708,3.458
2017-09-18,,11.479,13.167,17.542,4.375
2017-09-19,,23.396,25.917,38.833,12.917
2017-09-20,,38.875,33.208,48.792,15.583
2017-09-21,,15.896,24.875,41.708,16.833
2017-09-22,,18.954,24.174,33.348,9.174
2017-09-23,,19.084,23.083,32.667,9.583
2017-09-24,,20.562,18.292,22.542,4.25
2017-09-25,,23.916,28.583,40.042,11.458
2017-09-26,,26.396,27.833,36.667,8.833
2017-09-27,,20.312,27.542,41.833,14.292
2017-09-28,,9.458,15.875,24.125,8.25
2017-09-29,,18.334,30.208,55.958,25.75
2017-09-30,,17.312,19.875,28.125,8.25
2017-10-01,,18.479,18.042,22.833,4.792
2017-10-02,,16.916,27.667,41.167,13.5
2017-10-03,,14.772,18.875,36.958,18.083
2017-10-04,,9.916,12.174,16.826,4.652
2017-10-05,,12.792,20.958,32.5,11.542
2017-10-06,,11.271,15.0,21.292,6.292
2017-10-07,,9.188,22.375,32.125,9.75
2017-10-08,,11.104,14.792,20.625,5.833
2017-10-09,,20.916,20.625,30.458,9.833
2017-10-10,,31.666,33.458,50.875,17.417
2017-10-11,,43.978,29.696,42.609,12.913
2017-10-12,,20.021,20.083,29.208,9.125
2017-10-13,,7.916,20.583,29.292,8.708
2017-10-14,,12.834,25.292,40.792,15.5
2017-10-15,,11.834,16.875,22.542,5.667
2017-10-16,,6.188,20.708,30.333,9.625
2017-10-17,,16.334,34.917,72.833,37.917
2017-10-18,,16.583,22.042,45.708,23.667
2017-10-19,,8.958,18.435,25.435,7.0
2017-10-20,,8.188,24.833,40.125,15.292
2017-10-21,,8.396,21.75,31.542,9.792
2017-10-22,,4.688,8.625,11.208,2.583
2017-10-23,,9.938,8.083,11.792,3.708
2017-10-24,,16.584,24.708,49.0,24.292
2017-10-25,,12.104,23.375,42.708,19.333
2017-10-26,,22.0,35.667,71.208,35.542
2017-10-27,,22.292,22.042,34.625,12.583
2017-10-28,,16.104,13.75,18.708,4.958
2017-10-29,,7.021,11.917,15.0,3.083
2017-10-30,,21.666,12.625,18.208,5.583
2017-10-31,,22.77,32.917,73.833,40.917
2017-11-01,,21.021,38.913,75.174,36.261
2017-11-02,,32.73,44.667,81.417,36.75
2017-11-03,,36.312,35.708,51.25,15.542
2017-11-04,,21.104,21.0,44.0,23.0
2017-11-05,,28.916,18.667,29.25,10.583
2017-11-06,,33.625,36.458,65.667,29.208
2017-11-07,,36.542,42.875,77.125,34.25
2017-11-08,,41.087,44.087,98.304,54.217
2017-11-09,,23.646,20.0,42.375,22.375
2017-11-10,,22.958,39.0,74.875,35.875
2017-11-11,,17.666,16.708,28.25,11.542
2017-11-12,,9.438,15.208,23.75,8.542
2017-11-13,,16.708,33.042,69.292,36.25
2017-11-14,,23.848,38.261,97.391,59.13
2017-11-15,,25.25,28.833,71.0,42.167
2017-11-16,,12.542,25.875,43.542,17.667
2017-11-17,,19.292,38.208,88.917,50.708
2017-11-18,,15.334,22.167,37.833,15.667
2017-11-19,,5.77,8.583,12.792,4.208
2017-11-20,,9.792,26.083,57.583,31.5
2017-11-21,,10.125,28.333,60.583,32.25
2017-11-22,,16.145,28.0,47.292,19.292
2017-11-23,,17.104,19.333,39.5,20.167
2017-11-24,,10.375,23.458,44.625,21.167
2017-11-25,,14.104,27.542,52.042,24.5
2017-11-26,,29.604,29.0,48.917,19.917
2017-11-27,,25.875,30.625,75.5,44.875
2017-11-28,,27.792,40.708,80.042,39.333
2017-11-29,,52.106,47.652,124.826,77.174
2017-11-30,,33.312,30.25,81.208,50.958
2017-12-01,,7.916,17.75,29.583,11.833
2017-12-02,,11.458,29.333,64.917,35.583
2017-12-03,,19.458,27.167,45.25,18.083
2017-12-04,,28.042,39.125,81.792,42.667
2017-12-05,,11.167,21.083,37.25,16.167
2017-12-06,,9.646,27.667,60.625,32.958
2017-12-07,,23.978,40.182,109.773,69.591
2017-12-08,,22.271,32.042,75.083,43.042
2017-12-09,,13.604,30.667,77.417,46.75
2017-12-10,,19.396,28.083,45.417,17.333
2017-12-11,,16.708,23.25,53.417,30.167
2017-12-12,,6.02,16.042,28.583,12.542
2017-12-13,,7.456,21.391,45.913,24.522
2017-12-14,,6.292,20.083,38.292,18.208
2017-12-15,,12.562,32.75,77.292,44.542
2017-12-16,,22.25,30.208,67.417,37.208
2017-12-17,,7.312,11.417,16.583,5.167
2017-12-18,,15.605,35.208,79.125,43.917
2017-12-19,,17.812,29.25,73.833,44.583
2017-12-20,,21.354,40.042,110.375,70.333
2017-12-21,,22.688,40.833,119.583,78.75
2017-12-22,,31.021,43.0,104.625,61.625
2017-12-23,,40.396,42.292,104.417,62.125
2017-12-24,,34.834,23.875,37.625,13.75
2017-12-25,,14.458,22.917,33.583,10.667
2017-12-26,,11.097,20.652,35.0,14.348
2017-12-27,,8.083,13.958,21.083,7.125
2017-12-28,,7.312,20.208,32.667,12.458
2017-12-29,,16.084,23.75,49.583,25.833
2017-12-30,,12.396,18.125,30.792,12.667
2017-12-31,,18.958,22.417,31.75,9.333
2018-01-01,,15.105,17.333,26.417,9.083
2018-01-02,,7.334,12.375,17.583,5.208
2018-01-03,,8.75,18.25,27.542,9.292
2018-01-04,,12.416,29.417,52.417,23.0
2018-01-05,,24.25,30.333,58.333,28.0
2018-01-06,,11.98,10.667,14.333,3.667
2018-01-07,,17.458,36.917,77.333,40.417
2018-01-08,,30.333,41.083,105.042,63.958
2018-01-09,,9.062,13.083,19.667,6.583
2018-01-10,,20.034,41.478,95.348,53.87
2018-01-11,,18.875,30.292,70.083,39.792
2018-01-12,,19.646,32.792,54.75,21.958
2018-01-13,,17.917,25.792,52.292,26.5
2018-01-14,,13.416,28.292,58.208,29.917
2018-01-15,,21.37,39.19,74.19,35.0
2018-01-16,,23.458,30.0,57.583,27.583
2018-01-17,,16.646,29.5,73.792,44.292
2018-01-18,,12.062,18.875,29.292,10.417
2018-01-19,,20.896,37.708,79.833,42.125
2018-01-20,,24.73,26.208,36.417,10.208
2018-01-21,,11.729,19.708,33.167,13.458
2018-01-22,,12.854,24.042,40.583,16.542
2018-01-23,,28.5,35.458,80.208,44.75
2018-01-24,,14.062,14.292,21.083,6.792
2018-01-25,,22.022,34.136,72.909,38.773
2018-01-26,,8.396,8.75,13.292,4.542
2018-01-27,,10.666,13.583,18.708,5.125
2018-01-28,,20.417,34.125,78.0,43.875
2018-01-29,,12.604,16.792,27.417,10.625
2018-01-30,,23.375,43.375,93.292,49.917
2018-01-31,,28.646,35.583,73.875,38.292
2018-02-01,,11.708,18.167,30.583,12.417
2018-02-02,,21.438,34.125,71.25,37.125
2018-02-03,,31.084,24.583,34.0,9.417
2018-02-04,,29.834,18.792,32.333,13.542
2018-02-05,,28.084,32.292,71.417,39.125
2018-02-06,,26.104,36.583,64.333,27.75
2018-02-07,,43.562,39.5,103.417,63.917
2018-02-08,,6.866,12.435,18.174,5.739
2018-02-09,,15.98,23.208,36.125,12.917
2018-02-10,,10.834,6.708,8.917,2.208
2018-02-11,,18.938,18.375,24.667,6.292
2018-02-12,,11.562,21.333,40.458,19.125
2018-02-13,,22.0,33.5,60.458,26.958
2018-02-14,,14.98,13.792,19.958,6.167
2018-02-15,,19.625,40.625,73.208,32.583
2018-02-16,,29.334,27.625,58.958,31.333
2018-02-17,,23.604,12.917,17.458,4.542
2018-02-18,,26.739,41.348,79.261,37.913
2018-02-19,,23.396,31.125,43.333,12.208
2018-02-20,,33.792,27.25,62.667,35.417
2018-02-21,,23.271,12.458,18.458,6.0
2018-02-22,,32.604,22.625,36.042,13.417
2018-02-23,,18.979,12.792,18.417,5.625
2018-02-24,,23.23,29.542,39.542,10.0
2018-02-25,,28.646,38.042,67.625,29.583
2018-02-26,,22.848,13.913,18.478,4.565
2018-02-27,,17.708,29.5,52.083,22.583
2018-02-28,,22.062,23.208,31.542,8.333
2018-03-01,,21.604,21.75,36.5,14.75
2018-03-02,,29.006,22.083,35.917,13.833
2018-03-03,,26.229,13.5,16.708,3.208
2018-03-04,,15.666,16.167,23.292,7.125
2018-03-05,,37.375,37.167,62.042,24.875
2018-03-06,,26.834,28.583,38.958,10.375
2018-03-07,,19.386,18.591,28.136,9.545
2018-03-08,,12.02,15.25,23.5,8.25
2018-03-09,,16.312,28.542,42.208,13.667
2018-03-10,,14.688,13.708,17.375,3.667
2018-03-11,,9.087,18.909,29.364,10.455
2018-03-12,,26.27,31.708,67.333,35.625
2018-03-13,,16.916,15.542,24.0,8.458
2018-03-14,,15.312,21.417,31.292,9.875
2018-03-15,,21.5,28.708,47.917,19.208
2018-03-16,,14.375,18.625,27.083,8.458
2018-03-17,,15.312,18.417,27.583,9.167
2018-03-18,,16.848,35.217,59.087,23.87
2018-03-19,,16.834,30.958,48.167,17.208
2018-03-20,,26.75,38.542,79.625,41.083
2018-03-21,,30.834,27.958,36.167,8.208
2018-03-22,,33.854,10.708,14.75,4.042
2018-03-23,,15.229,10.0,14.125,4.125
2018-03-24,,13.604,17.042,23.875,6.833
2018-03-25,,19.584,34.042,52.667,18.625
2018-03-26,,29.396,30.75,49.25,18.5
2018-03-27,,32.396,29.542,47.917,18.375
2018-03-28,,20.562,16.375,21.208,4.833
2018-03-29,,21.458,24.042,33.208,9.167
2018-03-30,,29.208,31.875,43.167,11.292
2018-03-31,,16.458,9.833,13.167,3.333
2018-04-01,,24.083,26.833,34.917,8.083
2018-04-02,,33.188,39.0,61.542,22.542
2018-04-03,,38.75,38.542,72.125,33.583
2018-04-04,,32.938,26.625,51.25,24.625
2018-04-05,,10.635,17.5,22.625,5.125
2018-04-06,,19.652,25.182,43.591,18.409
2018-04-07,,29.312,13.708,20.667,6.958
2018-04-08,,17.062,12.458,17.333,4.875
2018-04-09,,21.166,29.583,47.083,17.5
2018-04-10,,29.917,30.875,41.458,10.583
2018-04-11,,24.604,26.042,40.292,14.25
2018-04-12,,26.625,28.583,43.625,15.042
2018-04-13,,15.145,13.0,17.125,4.125
2018-04-14,,16.688,18.708,24.333,5.625
2018-04-15,,9.542,9.417,12.208,2.792
2018-04-16,,50.729,11.375,17.125,5.75
2018-04-17,,37.804,18.609,26.304,7.696
2018-04-18,,21.75,20.875,37.208,16.333
2018-04-19,,31.646,25.792,36.833,11.042
2018-04-20,,33.854,38.417,61.167,22.75
2018-04-21,,35.729,32.167,41.375,9.208
2018-04-22,,32.542,24.167,31.5,7.333
2018-04-23,,24.834,27.875,41.875,14.0
2018-04-24,,16.584,30.917,48.208,17.292
2018-04-25,,7.312,12.833,19.417,6.583
2018-04-26,,10.938,19.75,26.792,7.042
2018-04-27,,16.938,28.917,45.458,16.542
2018-04-28,,34.458,25.875,31.25,5.375
2018-04-29,,25.729,20.875,25.708,4.833
2018-04-30,,23.792,20.583,25.708,5.125
2018-05-01,,31.438,30.958,44.708,13.75
2018-05-02,,28.083,31.667,46.875,15.208
2018-05-03,,18.062,14.167,19.75,5.583
2018-05-04,,15.645,11.708,15.208,3.5
2018-05-05,,15.958,15.083,18.583,3.5
2018-05-06,,19.25,17.083,21.333,4.25
2018-05-07,,11.934,24.0,37.087,13.087
2018-05-08,,7.688,11.542,15.625,4.083
2018-05-09,,10.729,11.625,16.125,4.5
2018-05-10,,10.52,16.333,26.0,9.667
2018-05-11,,14.396,26.708,37.167,10.458
2018-05-12,,18.125,27.125,38.458,11.333
2018-05-13,,13.146,20.083,26.083,6.0
2018-05-14,,17.271,17.667,29.833,12.167
2018-05-15,,18.292,27.458,37.0,9.542
2018-05-16,,25.572,33.25,46.5,13.25
2018-05-17,,40.354,28.208,39.667,11.458
2018-05-18,,46.938,26.909,44.318,17.409
2018-05-19,,9.771,7.083,10.292,3.208
2018-05-20,,9.312,6.833,10.0,3.167
2018-05-21,,12.688,19.625,27.667,8.042
2018-05-22,,11.083,22.625,33.583,10.958
2018-05-23,,10.458,17.917,26.792,8.875
2018-05-24,,14.042,25.958,35.542,9.583
2018-05-25,,23.479,32.583,44.792,12.208
2018-05-26,,28.062,33.208,43.708,10.5
2018-05-27,,27.312,23.417,30.125,6.708
2018-05-28,,20.896,29.75,40.583,10.833
2018-05-29,,19.435,22.913,32.391,9.478
2018-05-30,,15.708,21.917,34.542,12.625
2018-05-31,,22.625,33.833,61.042,27.208
2018-06-01,,16.208,17.667,26.333,8.667
2018-06-02,,15.521,19.083,25.583,6.5
2018-06-03,,17.084,14.333,18.125,3.792
2018-06-04,,16.708,21.875,29.792,7.917
2018-06-05,,15.27,25.25,34.042,8.792
2018-06-06,,8.062,18.5,24.417,5.917
2018-06-07,,11.333,22.958,33.25,10.292
2018-06-08,,27.417,31.167,48.583,17.417
2018-06-09,,22.0,12.417,17.917,5.5
2018-06-10,,13.688,8.458,11.25,2.792
2018-06-11,,7.417,12.667,19.625,6.958
2018-06-12,,6.25,13.583,21.875,8.292
