date,SPM_mean,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2016-11-06,13.375,,,,2.8125,3.5415,0.729,6.375,0.292,,,
2016-11-07,13.777666666666667,,,,5.877,8.7875,2.9105,7.75,1.0,,,
2016-11-08,14.666666666666666,,,,6.742,10.3065,3.5645,7.917,1.083,,,
2016-11-09,6.361,,,,4.292,5.6875,1.3955000000000002,1.292,0.348,,,
2016-11-10,7.194333333333333,,,,7.7085,11.271,3.5625,2.208,1.292,,,
2016-11-11,5.249333333333333,,,,8.479,12.979500000000002,4.5,0.739,0.25,,,
2016-11-12,6.639,,,,4.875,7.271,2.3955,2.542,0.083,,,
2016-11-13,16.135,,,,4.7085,6.0625,1.354,9.375,0.958,,,
2016-11-14,18.522666666666666,,,,7.734500000000001,12.231,4.4965,9.208,0.75,,,
2016-11-15,7.276,,,,4.7684999999999995,7.483,2.7145,1.333,0.458,,,
2016-11-16,8.597,,,,5.8145,8.282,2.4675,4.125,0.0,,,
2016-11-17,8.860999999999999,,,,5.8545,8.4375,2.583,3.458,0.417,,,
2016-11-18,10.027666666666667,,,,7.7295,11.146,3.4165,4.5,1.25,,,
2016-11-19,9.944333333333333,,,,7.625,11.083,3.4585,3.708,0.375,,,
2016-11-20,9.041666666666666,,,,4.125,6.396,2.2705,2.042,1.167,,,
2016-11-21,12.139000000000001,,,,7.672000000000001,14.209,6.5375,5.708,0.875,,,
2016-11-22,9.597333333333333,,,,5.5115,11.937000000000001,6.4245,3.542,1.208,,,
2016-11-23,4.889,,,,2.708,4.1665,1.4585,0.083,0.043,,,
2016-11-24,5.041333333333333,,,,6.5625,11.208,4.6455,0.417,1.042,,,
2016-11-25,4.541666666666667,,,,6.4165,10.625,4.2085,0.875,1.25,,,
2016-11-26,6.347333333333334,,,,5.1665,8.021,2.8545,1.292,2.375,,,
2016-11-27,9.361333333333333,,,,4.9585,7.625,2.6665,2.75,1.375,,,
2016-11-28,6.444333333333333,,,,4.721,7.702,2.981,2.333,1.625,,,
2016-11-29,7.833333333333333,,,,6.5525,9.6665,3.114,3.125,1.25,,,
2016-11-30,9.875,,,,7.8125,10.979,3.1665,4.25,1.174,,,
2016-12-01,9.174,,,,8.2395,14.087,5.848,3.25,0.727,,,
2016-12-02,5.1803333333333335,,,,5.9375,8.875,2.9375,1.417,0.25,,,
2016-12-03,7.333333333333333,,,,5.0625,7.3335,2.271,3.042,1.083,,,
2016-12-04,12.152666666666667,,,,4.9375,6.7915,1.854,6.042,1.5,,,
2016-12-05,7.5136666666666665,,,,6.73,10.9265,4.1965,2.792,0.667,,,
2016-12-06,5.8196666666666665,,,,5.0969999999999995,8.2065,3.1095,0.833,0.083,,,
2016-12-07,7.7363333333333335,,,,8.292,12.6455,4.3545,3.042,1.045,,,
2016-12-08,6.6386666666666665,,,,7.625,11.292,3.667,1.0,0.478,,,
2016-12-09,10.403,,,,10.1875,14.604,4.4165,5.0,3.708,,,
2016-12-10,4.791666666666667,,,,3.6665,5.229,1.5625,-0.167,0.583,,,
2016-12-11,3.9303333333333335,,,,2.6875,3.75,1.0625,-0.292,0.238,,,
2016-12-12,6.805666666666667,,,,7.665,11.242,3.577,2.0,1.667,,,
2016-12-13,13.564666666666668,,,,12.178,19.481,7.303000000000001,7.087,1.25,,,
2016-12-14,4.163,,,,7.2085,12.6665,5.4585,-0.917,0.348,,,
2016-12-15,4.430666666666666,,,,7.3545,11.4375,4.083,-0.667,0.609,,,
2016-12-16,4.750333333333333,,,,7.5835,11.479,3.896,-1.125,0.0,,,
2016-12-17,5.069333333333334,,,,5.979,9.1045,3.125,0.375,1.917,,,
2016-12-18,7.3196666666666665,,,,4.0,5.4165,1.4169999999999998,2.333,2.417,,,
2016-12-19,12.833333333333334,,,,8.3205,11.8445,3.5235,6.583,1.042,,,
2016-12-20,14.735999999999999,,,,10.942,15.1675,4.2255,7.542,0.792,,,
2016-12-21,11.972333333333333,,,,8.771,11.9585,3.1875,5.708,1.042,,,
2016-12-22,17.75,,,,12.729,19.8335,7.104,6.583,4.652,,,
2016-12-23,3.847,,,,3.7295,5.3335,1.604,-1.25,0.208,,,
2016-12-24,3.4443333333333332,,,,2.6665,3.8125,1.1455000000000002,-0.917,0.458,,,
2016-12-25,6.402666666666666,,,,4.75,6.271,1.521,1.042,1.75,,,
2016-12-26,8.75,,,,10.9815,17.4575,6.4755,3.0,1.5,,,
2016-12-27,5.389,,,,6.0135000000000005,12.721,6.7075000000000005,0.792,0.417,,,
2016-12-28,4.333333333333333,,,,4.8545,7.75,2.8955,-0.125,0.417,,,
2016-12-29,5.319333333333334,,,,5.729,8.583,2.854,-0.083,1.435,,,
2016-12-30,5.1946666666666665,,,,4.125,5.479,1.354,0.917,0.333,,,
2016-12-31,9.194333333333333,,,,5.521,7.125,1.604,2.75,2.042,,,
2017-01-01,5.486,,,,4.0645,4.835,0.771,0.333,2.208,,,
2017-01-02,4.25,,,,2.937,3.5235,0.587,-0.792,1.875,,,
2017-01-03,2.264,,,,1.5625,1.8125,0.25,-2.083,1.5,,,
2017-01-04,3.611,,,,5.521,9.6875,4.1665,-1.75,1.783,,,
2017-01-05,5.639,,,,8.665,14.8505,6.1855,0.208,0.87,,,
2017-01-06,5.986,,,,6.771,8.417,1.646,0.458,1.217,,,
2017-01-07,6.194333333333333,,,,5.0835,5.9585,0.875,0.708,0.208,,,
2017-01-08,10.902666666666667,,,,8.3125,10.1475,1.8350000000000002,3.917,2.125,,,
2017-01-09,5.291333333333333,,,,6.6850000000000005,13.8205,7.136,-1.042,0.667,,,
2017-01-10,7.222333333333334,,,,7.479,11.4375,3.9585,3.208,1.583,,,
2017-01-11,4.167,,,,7.146,11.0,3.854,-1.625,0.792,,,
2017-01-12,4.875,,,,7.604,11.271,3.667,1.0,0.458,,,
2017-01-13,6.986,,,,7.0625,9.2915,2.229,2.125,0.696,,,
2017-01-14,4.125,,,,4.8955,5.8955,1.0,-0.542,0.25,,,
2017-01-15,9.735999999999999,,,,10.2365,13.801000000000002,3.5645,4.708,1.833,,,
2017-01-16,10.555333333333333,,,,11.121500000000001,15.8975,4.7765,4.5,1.292,,,
2017-01-17,13.665666666666667,,,,12.0245,16.488500000000002,4.4639999999999995,7.2,0.917,,,
2017-01-18,7.932666666666667,,,,9.583,15.271,5.6875,,0.792,,,
2017-01-19,9.477333333333334,,,,8.3805,12.68,4.2995,10.222,0.0,,,
2017-01-20,15.583333333333334,,,,7.3335,9.3125,1.979,12.833,1.522,,,
2017-01-21,12.416333333333334,,,,4.5415,5.1875,0.646,10.708,1.5,,,
2017-01-22,6.6803333333333335,,,,7.3149999999999995,11.43,4.115,5.042,1.458,,,
2017-01-23,5.639,,,,7.9505,12.6495,4.699,4.042,1.125,,,
2017-01-24,2.6526666666666667,,,,6.2085,12.396,6.1875,1.375,1.25,,,
2017-01-25,3.2916666666666665,,,,5.9375,9.2915,3.3545,2.167,1.375,,,
2017-01-26,4.4863333333333335,,,,7.792,13.229,5.4375,3.5,1.25,,,
2017-01-27,4.8886666666666665,,,,5.354,8.229,2.875,4.583,2.0,,,
2017-01-28,6.861,,,,6.1665,7.0205,0.854,6.733,2.417,,,
2017-01-29,8.016666666666666,,,,10.190999999999999,15.5325,5.3415,6.867,1.583,,,
2017-01-30,5.7363333333333335,,,,8.799,13.883500000000002,5.084,5.652,1.25,,,
2017-01-31,9.903,,,,12.9485,18.884,5.9355,9.867,2.083,,,
2017-02-01,11.512,,,,12.4245,18.359499999999997,5.936,7.667,1.111,,,
2017-02-02,11.110999999999999,,,,8.2705,11.9375,3.6665,8.583,0.625,,,
2017-02-03,11.5,,,,5.8125,7.6875,1.875,10.208,0.957,,,
2017-02-04,8.069666666666667,,,,4.0835,4.6875,0.604,7.542,1.292,,,
2017-02-05,9.514000000000001,,,,6.8335,9.646,2.8125,8.292,0.75,,,
2017-02-06,6.916666666666667,,,,8.843,13.426,4.5825,6.333,1.167,,,
2017-02-07,4.944333333333334,,,,8.529,13.7805,5.252,3.708,0.708,,,
2017-02-08,8.069666666666667,,,,8.6875,13.979,5.2915,6.542,1.167,,,
2017-02-09,18.264,,,,11.4585,15.3545,3.896,14.667,2.167,,,
2017-02-10,23.903000000000002,,,,12.667,14.5,1.8330000000000002,21.133,2.783,,,
2017-02-11,11.027666666666667,,,,3.9375,4.4375,0.5,9.292,0.542,,,
2017-02-12,4.986,,,,2.8125,3.5,0.6875,5.083,2.25,,,
2017-02-13,4.7363333333333335,,,,6.5905000000000005,8.9755,2.385,3.417,1.375,,,
2017-02-14,9.165666666666667,,,,9.905000000000001,13.405000000000001,3.5,6.136,2.542,,,
2017-02-15,12.041666666666666,,,,6.991,9.2275,2.2365,6.667,1.917,,,
2017-02-16,10.972333333333333,,,,9.0,12.8125,3.8125,7.667,1.208,,,
2017-02-17,10.729,,,,4.3335,5.396,1.0625,5.792,0.696,,,
2017-02-18,6.542,,,,2.75,3.25,0.5,2.708,1.042,,,
2017-02-19,9.4585,,,,7.5625,9.729,2.167,4.8,1.75,,,
2017-02-20,13.375,,,,7.875,10.2295,2.354,8.333,1.5,,,
2017-02-21,12.0625,,,,6.5525,9.079,2.5265,7.0,0.958,,,
2017-02-22,18.375,,,,8.578,11.576,2.998,10.792,1.167,,,
2017-02-23,11.125,,,,7.625,11.1045,3.479,6.375,1.458,,,
2017-02-24,11.479,,,,5.8125,7.0205,1.2085,7.083,0.87,,,
2017-02-25,14.375,,,,4.7085,5.2915,0.5835,10.375,1.083,,,
2017-02-26,18.028,,,,8.171,11.189,3.0175,11.182,2.042,,,
2017-02-27,23.610500000000002,,,,12.8985,16.0835,3.1845,16.929,1.417,,,
2017-02-28,24.625,,,,10.626999999999999,14.171,3.544,16.75,2.667,,,
2017-03-01,5.125,,,,4.873,6.3595,1.4865,1.13,0.0,,,
2017-03-02,5.1045,,,,3.521,4.396,0.875,3.958,0.095,,,
2017-03-03,11.4375,,,,7.125,8.5,1.375,5.583,1.875,,,
2017-03-04,20.5,,,,6.8125,7.875,1.0625,13.542,2.542,,,
2017-03-05,21.771,,,,11.25,15.875,4.625,10.75,1.333,,,
2017-03-06,7.396,,,,4.2295,6.292,2.0625,3.958,1.727,,,
2017-03-07,12.0625,,,,6.2915,8.633,2.3415,7.875,1.125,,,
2017-03-08,6.0625,,,,8.2835,11.2685,2.9845,1.833,1.792,,,
2017-03-09,1.75,,,,4.875,8.979,4.1045,-0.458,1.875,,,
2017-03-10,4.3335,,,,2.5625,3.292,0.729,1.917,1.583,,,
2017-03-11,11.0205,,,,3.3125,4.0625,0.75,6.708,2.292,,,
2017-03-12,10.0625,,,,5.7085,7.2915,1.5835,6.875,2.458,,,
2017-03-13,17.583,,,,8.2505,9.8905,1.6395,11.391,2.522,,,
2017-03-14,24.083,,,,7.891,9.6955,1.8045,15.542,2.792,,,
2017-03-15,28.9585,,,,9.381,10.248000000000001,0.867,18.625,3.5,,,
2017-03-16,12.125,,,,5.5835,8.4165,2.8335,6.833,1.833,,,
2017-03-17,8.271,,,,3.8545,4.583,0.7295,5.458,0.792,,,
2017-03-18,15.25,,,,5.125,5.583,0.4585,9.667,4.083,,,
2017-03-19,15.4795,,,,7.583,11.042,3.458,10.917,2.208,,,
2017-03-20,10.333,,,,6.521,9.5,2.979,4.875,0.609,,,
2017-03-21,7.083,,,,3.4395,4.0645,0.625,2.917,0.25,,,
2017-03-22,2.8125,,,,6.26,9.525,3.2655,1.833,2.208,,,
2017-03-23,7.1045,,,,6.6665,10.646,3.9795,2.833,1.042,,,
2017-03-24,8.646,,,,5.5,6.6665,1.1665,2.5,2.083,,,
2017-03-25,13.2085,,,,3.2915,3.792,0.5,7.667,2.667,,,
2017-03-26,17.125,,,,7.5,10.229,2.729,10.333,2.542,,,
2017-03-27,17.5415,,,,6.875,9.333,2.4585,9.87,3.043,,,
2017-03-28,21.0415,,,,7.777,9.7805,2.0035,13.208,2.833,,,
2017-03-29,27.396,,,,7.7645,9.8995,2.135,17.25,1.875,,,
2017-03-30,13.875,,,,2.792,3.146,0.354,8.417,1.375,,,
2017-03-31,14.4795,,,,6.1665,6.833,0.6665,10.917,3.083,,,
2017-04-01,12.972333333333333,,,,5.4795,6.9375,1.4585,6.667,2.957,,,
2017-04-02,11.375,,,,4.0625,4.9165,0.8545,5.417,1.417,,,
2017-04-03,12.972333333333333,,,,8.913,14.5,5.587,6.708,1.727,,,
2017-04-04,15.430666666666667,,,,7.805,10.214500000000001,2.4095,8.542,1.958,,,
2017-04-05,24.611,,,,9.667,12.583,2.917,14.917,2.292,,,
2017-04-06,21.749666666666666,,,,7.6665,10.417,2.75,11.875,2.708,,,
2017-04-07,16.166666666666668,,,,6.1875,8.6875,2.5,5.625,1.458,,,
2017-04-08,16.402666666666665,,,,5.9585,7.8955,1.9375,5.625,1.87,,,
2017-04-09,8.152666666666667,,,,3.479,4.5,1.0205,3.083,0.292,,,
2017-04-10,12.972333333333333,,,,6.191000000000001,9.2465,3.055,7.208,1.958,,,
2017-04-11,7.333000000000001,,,,8.366,11.4435,3.078,2.417,2.708,,,
2017-04-12,5.833000000000001,,,,3.4585,4.8545,1.396,2.542,0.833,,,
2017-04-13,12.030000000000001,,,,3.7745,4.7785,1.004,5.609,1.042,,,
2017-04-14,17.435333333333332,,,,8.354,9.646,1.2919999999999998,8.125,2.792,,,
2017-04-15,21.389,,,,6.2915,7.396,1.1045,10.958,3.0,,,
2017-04-16,18.194333333333333,,,,2.9375,3.3335,0.396,8.417,1.917,,,
2017-04-17,22.402666666666665,,,,5.1955,6.134,0.938,9.625,2.375,,,
2017-04-18,5.555666666666667,,,,3.579,4.991,1.4124999999999999,-0.167,0.458,,,
2017-04-19,10.333333333333334,,,,3.3125,4.0625,0.75,3.792,0.375,,,
2017-04-20,10.625,,,,5.125,6.25,1.125,3.958,1.583,,,
2017-04-21,16.458333333333332,,,,5.75,7.4375,1.6875,6.5,1.667,,,
2017-04-22,19.805666666666667,,,,4.6665,5.75,1.0835,7.958,0.435,,,
2017-04-23,9.888666666666667,,,,2.8125,3.375,0.5625,3.542,0.625,,,
2017-04-24,14.389000000000001,,,,5.138,6.3045,1.1665,6.458,2.417,,,
2017-04-25,16.694333333333333,,,,6.6049999999999995,7.7355,1.1305,7.917,2.583,,,
2017-04-26,17.0,,,,5.8545,7.2295,1.375,6.375,1.917,,,
2017-04-27,6.847333333333334,,,,3.479,4.229,0.75,1.417,0.292,,,
2017-04-28,14.222333333333333,,,,4.8335,5.9375,1.104,7.125,1.333,,,
2017-04-29,16.055666666666667,,,,3.917,4.521,0.604,8.25,1.652,,,
2017-04-30,16.166666666666668,,,,4.0835,4.5415,0.4585,8.292,2.917,,,
2017-05-01,15.860999999999999,,,,4.1235,4.578,0.4545,8.042,0.909,,,
2017-05-02,6.597333333333334,,,,3.771,4.3580000000000005,0.587,1.125,0.542,,,
2017-05-03,12.638666666666666,,,,5.4375,5.896,0.4585,4.375,2.375,,,
2017-05-04,13.555666666666667,,,,4.9165,5.4165,0.5,6.0,2.292,,,
2017-05-05,15.680333333333332,,,,3.8125,4.125,0.3125,7.208,1.75,,,
2017-05-06,24.611333333333334,,,,5.396,5.9795,0.5835,12.042,1.565,,,
2017-05-07,25.555333333333333,,,,2.833,3.104,0.271,10.542,0.542,,,
2017-05-08,27.346999999999998,,,,3.758,4.2995,0.5415,10.167,1.333,,,
2017-05-09,21.736333333333334,,,,7.862,9.21,1.348,8.5,1.958,,,
2017-05-10,17.361333333333334,,,,6.0205,7.3125,1.2915,6.5,1.167,,,
2017-05-11,15.652666666666667,,,,4.729,5.875,1.146,6.75,1.0,,,
2017-05-12,29.236,,,,5.625,6.417,0.7915,14.458,1.417,,,
2017-05-13,13.930666666666667,,,,4.042,4.4795,0.4375,4.458,0.478,,,
2017-05-14,3.125,,,,2.0625,2.3335,0.271,-0.75,1.333,,,
2017-05-15,9.403,,,,4.763,6.263,1.5,2.417,0.333,,,
2017-05-16,18.611,,,,4.8195,5.7325,0.913,7.727,0.708,,,
2017-05-17,12.583333333333334,,,,5.292,7.4165,2.125,4.5,0.458,,,
2017-05-18,12.375,,,,4.271,6.6045,2.3335,4.375,1.417,,,
2017-05-19,19.013666666666666,,,,5.0835,6.1875,1.104,9.792,1.542,,,
2017-05-20,21.764,,,,5.104,5.6455,0.5415,12.208,1.304,,,
2017-05-21,27.694666666666667,,,,4.0625,4.271,0.2085,16.5,1.875,,,
2017-05-22,33.388666666666666,,,,7.2285,7.9399999999999995,0.712,19.458,1.875,,,
2017-05-23,25.889,,,,7.3755,8.0495,0.674,13.708,1.75,,,
2017-05-24,23.736,,,,6.354,7.2705,0.9165,11.708,0.75,,,
2017-05-25,16.236,,,,5.271,6.9375,1.6665,6.0,0.333,,,
2017-05-26,8.694333333333333,,,,6.5415,8.604,2.0625,1.75,0.833,,,
2017-05-27,6.1386666666666665,,,,3.104,3.9585,0.854,-0.25,0.043,,,
2017-05-28,11.680333333333332,,,,2.5,3.0625,0.5625,4.042,0.958,,,
2017-05-29,18.833,,,,5.7955000000000005,6.7195,0.9239999999999999,9.208,1.667,,,
2017-05-30,31.25,,,,6.5755,7.709,1.134,18.708,2.083,,,
2017-05-31,39.013666666666666,,,,7.5835,8.6665,1.0835,22.208,2.208,,,
2017-06-01,15.597,,,,5.432,7.2545,1.8225000000000002,4.542,1.261,,,
2017-06-02,7.027666666666666,,,,3.75,4.9375,1.1875,1.958,0.458,,,
2017-06-03,4.402666666666667,,,,3.604,4.25,0.6455,-0.375,0.13,,,
2017-06-04,3.986,,,,2.271,2.6665,0.39549999999999996,-0.417,0.042,,,
2017-06-05,7.972333333333334,,,,4.994,5.7455,0.752,1.875,0.833,,,
2017-06-06,16.124666666666666,,,,5.7010000000000005,6.7575,1.0565,7.0,1.333,,,
2017-06-07,20.125,,,,6.7085,8.5625,1.854,9.208,1.667,,,
2017-06-08,15.625,,,,4.8125,6.5,1.6875,5.083,0.333,,,
2017-06-09,12.444333333333333,,,,4.521,5.8125,1.292,4.208,0.391,,,
2017-06-10,13.444333333333333,,,,3.6045,4.4795,0.875,5.542,0.522,,,
2017-06-11,12.958666666666666,,,,2.875,3.5,0.625,5.25,1.0,,,
2017-06-12,7.847333333333334,,,,4.2355,5.729,1.4939999999999998,2.042,0.458,,,
2017-06-13,10.263666666666667,,,,6.0525,8.04,1.987,3.958,0.625,,,
2017-06-14,10.514000000000001,,,,5.057,6.6475,1.591,3.217,1.708,,,
2017-06-15,16.680666666666667,,,,5.5,6.521,1.021,6.333,0.667,,,
2017-06-16,16.694333333333333,,,,4.464,5.115,0.6515,6.167,0.19,,,
2017-06-17,9.542,,,,4.5835,5.458,0.875,3.125,0.739,,,
2017-06-18,9.527666666666667,,,,3.521,4.104,0.5835,3.208,1.25,,,
2017-06-19,14.291666666666666,,,,4.5115,5.5535,1.0415,7.292,0.25,,,
2017-06-20,21.5,,,,6.1745,7.1745,1.0,12.042,1.708,,,
2017-06-21,16.430666666666667,,,,6.9375,8.8545,1.9169999999999998,6.792,0.25,,,
2017-06-22,11.639000000000001,,,,5.3125,7.229,1.9165,3.75,0.375,,,
2017-06-23,24.083333333333332,,,,6.1665,6.771,0.604,12.583,0.5,,,
2017-06-24,25.416666666666668,,,,4.896,5.5415,0.646,13.042,0.957,,,
2017-06-25,25.58366666666667,,,,4.0,4.9795,0.979,9.917,0.375,,,
2017-06-26,15.597,,,,5.5735,6.6775,1.104,5.25,0.708,,,
2017-06-27,24.375,,,,6.817,7.991,1.174,9.125,1.0,,,
2017-06-28,29.926333333333332,,,,6.1665,8.104,1.9375,13.292,0.958,,,
2017-06-29,39.722,,,,5.8335,6.7915,0.9585,20.0,0.708,,,
2017-06-30,37.139,,,,6.958,8.6665,1.7085,16.542,0.542,,,
2017-07-01,9.764000000000001,,,,3.979,5.5415,1.5625,1.625,0.348,,,
2017-07-02,13.819333333333333,,,,3.042,4.396,1.354,3.625,0.542,,,
2017-07-03,24.63633333333333,,,,4.435,6.565,2.1305,9.208,0.545,,,
2017-07-04,15.5,,,,4.5075,6.981,2.4735,3.167,0.333,,,
2017-07-05,12.25,,,,4.646,5.875,1.229,2.958,0.875,,,
2017-07-06,15.194333333333333,,,,4.3125,5.5835,1.271,5.167,0.5,,,
2017-07-07,24.111,,,,4.542,5.875,1.3335,9.792,1.042,,,
2017-07-08,28.180666666666667,,,,4.604,5.271,0.6665,14.042,1.13,,,
2017-07-09,37.611,,,,4.4165,4.854,0.4375,21.375,1.125,,,
2017-07-10,31.361333333333334,,,,6.7989999999999995,7.6114999999999995,0.8125,17.917,1.25,,,
2017-07-11,19.861333333333334,,,,7.8145,8.923,1.1085,9.5,0.875,,,
2017-07-12,21.375,,,,6.479,8.271,1.7919999999999998,8.125,0.458,,,
2017-07-13,22.042,,,,4.9165,6.5625,1.646,6.136,0.375,,,
2017-07-14,24.680666666666667,,,,5.259,6.954,1.6949999999999998,8.417,0.417,,,
2017-07-15,25.013666666666666,,,,5.229,6.396,1.1665,12.708,0.957,,,
2017-07-16,31.347333333333335,,,,3.991,4.817,0.826,17.583,0.5,,,
2017-07-17,21.805666666666667,,,,3.875,4.5625,0.6875,7.792,0.875,,,
2017-07-18,12.347333333333333,,,,4.0605,5.343,1.2825,5.583,0.391,,,
2017-07-19,20.666666666666668,,,,5.646,6.667,1.021,9.333,0.917,,,
2017-07-20,27.263666666666666,,,,5.896,7.167,1.271,9.875,0.833,,,
2017-07-21,18.861,,,,5.9375,7.1665,1.2294999999999998,7.083,1.417,,,
2017-07-22,21.625,,,,5.2705,6.604,1.3335,8.125,1.174,,,
2017-07-23,21.236,,,,4.458,5.917,1.4580000000000002,7.5,0.375,,,
2017-07-24,20.014,,,,4.2045,7.256,3.0515,8.708,0.292,,,
2017-07-25,23.236,,,,5.5055,7.541,2.0355,6.208,0.333,,,
2017-07-26,10.222333333333333,,,,4.354,5.833,1.479,3.0,0.667,,,
2017-07-27,14.028,,,,4.1045,5.625,1.521,4.333,0.583,,,
2017-07-28,16.715999999999998,,,,4.513,6.3465,1.8335,6.875,0.458,,,
2017-07-29,7.125,,,,3.5135,5.6875,2.174,-0.583,0.261,,,
2017-07-30,7.4863333333333335,,,,2.125,3.3125,1.1875,0.417,0.083,,,
2017-07-31,18.555666666666667,,,,3.807,5.684,1.877,7.167,0.333,,,
2017-08-01,19.027666666666665,,,,4.3365,6.399,2.0625,8.125,1.273,,,
2017-08-02,11.264000000000001,,,,3.771,5.6045,1.8335,-1.333,0.625,,,
2017-08-03,12.180666666666667,,,,4.229,6.3335,2.104,2.667,0.375,,,
2017-08-04,23.291666666666668,,,,5.5205,8.208,2.6875,7.25,0.375,,,
2017-08-05,20.583333333333332,,,,4.0625,5.875,1.8125,8.25,0.348,,,
2017-08-06,22.083,,,,3.7915,4.792,1.0,9.25,0.208,,,
2017-08-07,21.819666666666667,,,,4.384,6.1765,1.7925,5.917,0.583,,,
2017-08-08,16.736,,,,4.003500000000001,5.199,1.1955,5.5,0.208,,,
2017-08-09,14.208333333333334,,,,3.5835,5.625,2.0415,5.75,0.208,,,
2017-08-10,11.721666666666666,,,,5.8695,7.8695,2.0,2.0,1.458,,,
2017-08-11,8.347333333333333,,,,5.417,6.9585,1.5415,0.708,1.25,,,
2017-08-12,9.625333333333332,,,,3.896,5.604,1.7085,1.25,0.304,,,
2017-08-13,8.610999999999999,,,,2.2915,3.625,1.3335,0.625,0.208,,,
2017-08-14,6.458333333333333,,,,2.8505000000000003,4.3295,1.479,-3.75,0.375,,,
2017-08-15,3.7083333333333335,,,,2.6704999999999997,3.9095,1.239,-4.042,0.167,,,
2017-08-16,4.930666666666666,,,,2.208,3.2915,1.0835,-4.375,0.542,,,
2017-08-17,6.569333333333333,,,,3.625,5.75,2.125,0.292,0.25,,,
2017-08-18,11.236333333333334,,,,4.583,7.6455,3.0625,2.417,0.042,,,
2017-08-19,10.805666666666667,,,,3.458,5.0835,1.625,0.542,0.522,,,
2017-08-20,8.111333333333333,,,,2.521,3.7085,1.1875,3.083,0.458,,,
2017-08-21,13.513666666666666,,,,3.4465000000000003,5.51,2.063,6.0,0.292,,,
2017-08-22,28.583,,,,4.220000000000001,5.74,1.52,12.917,0.208,,,
2017-08-23,14.263666666666666,,,,3.396,5.271,1.875,4.75,0.25,,,
2017-08-24,23.263666666666666,,,,4.6665,5.9375,1.271,11.958,0.667,,,
2017-08-25,12.292,,,,3.5835,7.3125,3.729,2.583,0.25,,,
2017-08-26,13.666333333333334,,,,3.4375,4.6455,1.2085,5.875,0.522,,,
2017-08-27,15.527666666666667,,,,3.1665,3.6875,0.521,9.417,0.792,,,
2017-08-28,20.958,,,,4.8185,6.1105,1.2915,11.333,1.25,,,
2017-08-29,32.22233333333333,,,,5.652,6.826,1.174,13.955,1.0,,,
2017-08-30,14.860999999999999,,,,4.7705,6.5415,1.771,3.417,0.375,,,
2017-08-31,6.25,,,,2.7995,3.3215,0.5215,-0.875,0.125,,,
2017-09-01,9.986333333333333,,,,3.3425000000000002,4.479,1.1365,3.917,0.227,,,
2017-09-02,8.722333333333333,,,,2.9375,4.125,1.1875,2.708,0.478,,,
2017-09-03,9.597333333333333,,,,2.458,3.1875,0.729,3.833,0.125,,,
2017-09-04,12.222333333333333,,,,4.7335,6.275,1.5415,4.958,0.375,,,
2017-09-05,14.361333333333334,,,,4.411,5.6935,1.2825,3.625,0.5,,,
2017-09-06,12.485999999999999,,,,5.3335,6.771,1.4375,3.208,0.25,,,
2017-09-07,16.791666666666668,,,,5.375,7.5625,2.1875,4.417,0.208,,,
2017-09-08,8.639000000000001,,,,3.75,5.646,1.896,-0.708,0.083,,,
2017-09-09,13.055666666666667,,,,3.5835,4.396,0.8125,3.625,0.913,,,
2017-09-10,19.208333333333332,,,,3.4165,3.979,0.5625,8.625,0.708,,,
2017-09-11,22.069666666666667,,,,5.6495,6.983499999999999,1.334,9.833,0.375,,,
2017-09-12,11.639000000000001,,,,4.714,7.452,2.7384999999999997,4.625,0.333,,,
2017-09-13,11.916666666666666,,,,4.5,5.396,0.8955,3.417,0.583,,,
2017-09-14,11.985,,,,3.657,4.761,1.104,3.652,0.083,,,
2017-09-15,9.261333333333333,,,,3.7085,5.2085,1.5,0.333,0.0,,,
2017-09-16,9.569333333333333,,,,4.208,5.4375,1.229,0.542,0.435,,,
2017-09-17,3.6946666666666665,,,,2.0625,2.5205,0.4585,-4.542,0.0,,,
2017-09-18,5.958333333333333,,,,2.093,2.635,0.5415,-2.917,0.0,,,
2017-09-19,10.666666666666666,,,,4.199,5.4165,1.2175,1.042,0.583,,,
2017-09-20,18.861333333333334,,,,5.4510000000000005,6.9505,1.4994999999999998,5.958,0.625,,,
2017-09-21,9.180666666666667,,,,4.3125,5.354,1.0415,0.0,0.292,,,
2017-09-22,12.028,,,,5.3545,6.9585,1.604,2.667,0.417,,,
2017-09-23,7.819333333333333,,,,2.9375,3.7915,0.854,-0.583,0.087,,,
2017-09-24,14.110999999999999,,,,2.8955,3.6875,0.7915,3.792,0.167,,,
2017-09-25,22.846999999999998,,,,3.8865,5.0535,1.1665,9.333,0.708,,,
2017-09-26,21.486,,,,4.4585,5.3065,0.848,9.75,0.5,,,
2017-09-27,22.958333333333332,,,,4.9715,6.534,1.5625,9.0,0.5,,,
2017-09-28,6.166333333333334,,,,3.25,4.7295,1.479,-1.375,0.0,,,
2017-09-29,8.305666666666667,,,,3.0835,4.6875,1.6044999999999998,-0.083,0.458,,,
2017-09-30,11.75,,,,3.375,4.479,1.1045,2.333,0.565,,,
2017-10-01,13.361333333333334,,,,2.5835,3.0835,0.5,4.25,0.75,,,
2017-10-02,15.095333333333334,,,,4.609,6.348,1.7389999999999999,3.833,0.909,,,
