date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean,PM25_mean
2017-09-28,180.316,98.0,92.0,83.0,12.316,11.792000000000002,20.875,9.082999999999998,3.167,,167.0,137.542,99.0,192.632,2.75,3.833
2017-09-29,,96.0,70.25,43.0,,12.125,23.333,11.2085,3.917,,232.0,146.75,93.0,,3.0,5.542
2017-09-30,,94.0,66.833,34.0,,9.5,17.8125,8.3125,3.958,,227.0,155.5,103.0,,2.792,7.125
2017-10-01,,94.0,69.083,41.0,,6.7915,10.854,4.0625,3.625,,240.0,160.75,67.0,,2.167,7.375
2017-10-02,199.375,97.0,80.042,65.0,18.625,9.9585,15.3125,5.354,3.0,,209.0,180.75,155.0,218.0,2.333,8.917
2017-10-03,199.458,99.0,83.1,67.0,16.708,9.8125,18.333,8.521,2.958,,240.0,171.458,146.0,216.167,2.625,5.417
2017-10-04,201.0,90.0,70.083,53.0,12.0,7.9719999999999995,13.9695,5.9975,3.292,,162.0,126.75,75.0,213.0,2.043,2.667
2017-10-05,194.1,95.0,76.125,48.0,15.4,14.125,27.604,13.479,3.875,,183.0,114.792,60.0,209.5,3.25,6.417
2017-10-06,194.458,98.0,88.0,71.0,14.875,17.0415,33.979,16.9375,3.542,,146.0,119.833,101.0,209.333,4.125,12.208
2017-10-07,191.125,98.0,87.267,73.0,12.583,11.9165,21.7705,9.854,3.0,,195.0,154.875,116.0,203.708,3.625,4.458
2017-10-08,191.792,99.0,80.261,55.0,14.667,8.333,16.0625,7.729,3.208,,247.0,193.458,158.0,206.458,3.458,7.833
2017-10-09,195.875,97.0,76.5,44.0,12.083,9.021,18.0,8.9795,2.958,,275.0,195.667,134.0,207.958,2.75,10.375
2017-10-10,195.652,96.0,78.375,50.0,16.435,14.8045,28.2175,13.413,3.0,,268.0,197.375,141.0,212.087,3.435,12.13
2017-10-11,199.0,97.0,78.875,42.0,22.043,11.521,22.4575,10.937000000000001,,,294.0,205.958,160.0,221.043,3.217,13.0
2017-10-12,195.208,98.0,88.375,70.0,15.25,9.729,17.5625,7.8335,2.0,,203.0,159.25,122.0,210.458,3.167,8.125
2017-10-13,193.667,100.0,92.75,85.0,13.625,10.9165,19.6875,8.771,2.125,,141.0,124.458,108.0,207.292,2.708,1.0
2017-10-14,195.083,99.0,88.696,76.0,14.083,9.8545,20.7705,10.917000000000002,2.125,,169.0,143.708,130.0,209.167,3.792,6.625
2017-10-15,195.583,99.0,93.136,85.0,11.875,6.5,12.646,6.1455,2.0,,137.0,121.833,99.0,207.458,2.917,2.792
2017-10-16,196.417,,,,14.583,11.104500000000002,22.5415,11.4375,2.0,,116.0,104.458,94.0,211.0,3.458,3.958
2017-10-17,195.292,98.0,78.667,71.0,14.208,9.646,19.0415,9.395499999999998,2.125,,160.0,122.0,87.0,209.5,2.708,2.292
2017-10-18,198.0,96.0,78.25,57.0,12.5,13.046,25.47,12.424,3.167,,153.0,113.417,75.0,210.5,3.261,6.417
2017-10-19,192.556,99.0,97.111,94.0,15.889,10.792000000000002,21.5625,10.771,2.167,,104.0,93.25,82.0,208.444,3.25,1.292
2017-10-20,193.792,99.0,91.5,84.0,13.958,13.9375,24.3335,10.396,2.542,,140.0,117.958,90.0,207.75,3.458,3.292
2017-10-21,194.375,99.0,97.091,95.0,18.958,15.8125,28.771,12.9585,3.0,,150.0,139.583,128.0,213.333,4.25,5.708
2017-10-22,189.458,99.0,97.222,92.0,8.625,6.9795,12.4585,5.479,2.25,,146.0,140.333,130.0,198.083,2.792,0.583
2017-10-23,187.208,99.0,70.739,48.0,7.958,7.25,12.375,5.125,2.792,,155.0,127.125,88.0,195.167,1.222,0.625
2017-10-24,193.417,95.0,80.25,60.0,14.25,13.104500000000002,25.2085,12.104,3.083,,142.0,103.792,74.0,207.667,,5.167
2017-10-25,193.435,99.0,97.111,94.0,11.522,14.3395,26.6305,12.291,3.583,,102.0,90.25,70.0,204.957,4.182,4.958
2017-10-26,194.889,97.0,74.8,42.0,8.222,14.521,29.0835,14.5625,3.125,,171.0,97.042,55.0,203.111,3.875,6.625
2017-10-27,194.0,96.0,68.6,45.0,20.333,16.4165,38.625,22.2085,3.5,,191.0,102.5,42.0,214.333,4.375,8.583
2017-10-28,199.042,99.0,91.529,77.0,22.667,18.6045,38.2915,19.6875,3.208,,118.0,95.792,77.0,221.708,5.083,19.042
2017-10-29,194.167,,,,19.083,12.5625,20.7915,8.2295,2.708,,123.0,109.917,99.0,213.25,4.667,5.583
2017-10-30,192.833,99.0,67.545,40.0,14.208,13.104,23.458,10.354,2.958,,120.0,86.667,32.0,207.042,3.083,3.875
2017-10-31,196.792,94.0,72.292,36.0,17.917,17.646,34.021,16.375,3.167,,137.0,63.667,6.0,214.708,3.81,6.625
2017-11-01,195.583,97.0,61.667,21.0,18.542,16.509,32.266999999999996,15.758,3.292,,214.0,92.5,11.0,214.125,4.083,8.333
2017-11-02,202.174,90.0,72.208,39.0,16.478,22.021,47.979,25.958,3.75,,181.0,92.833,28.0,218.652,4.292,11.292
2017-11-03,197.125,94.0,74.042,43.0,15.5,17.958,34.8125,16.854,3.333,,191.0,102.25,32.0,212.625,4.292,14.458
2017-11-04,198.458,99.0,86.591,69.0,13.458,13.604500000000002,27.5,13.895499999999998,3.125,,134.0,80.375,48.0,211.917,4.333,12.458
2017-11-05,196.208,97.0,77.0,48.0,8.0,11.1875,18.7915,7.6045,3.0,,126.0,61.333,13.0,204.208,3.875,12.375
2017-11-06,193.708,98.0,66.458,36.0,9.542,12.0,21.1665,9.1665,3.208,,199.0,101.458,9.0,203.25,2.5,10.0
2017-11-07,193.0,98.0,68.125,28.0,15.333,13.146,25.25,12.104500000000002,3.167,,219.0,118.583,11.0,208.333,2.708,5.5
2017-11-08,189.292,95.0,66.625,57.0,12.958,6.6815,8.96,2.279,2.333,,173.0,153.667,102.0,202.25,2.043,6.583
2017-11-09,192.909,98.0,71.708,44.0,9.273,8.674,15.0435,6.3695,2.826,,135.0,89.667,44.0,202.182,3.0,8.455
2017-11-10,193.833,97.0,65.125,28.0,10.25,6.771,15.375,8.604500000000002,3.208,,180.0,92.792,5.0,204.083,2.583,6.792
2017-11-11,189.571,99.0,70.636,30.0,7.476,6.4035,12.466,6.0625,2.909,,137.0,98.727,51.0,197.048,3.208,3.667
2017-11-12,192.833,90.0,72.208,48.0,7.083,7.479,13.75,6.2705,3.042,,101.0,49.542,12.0,199.917,3.333,6.542
2017-11-13,194.042,97.0,63.778,39.0,10.917,9.5,20.229,10.729,3.125,,161.0,77.125,-18.0,204.958,2.875,5.917
2017-11-14,189.625,98.0,70.8,47.0,11.292,13.707999999999998,22.146,8.4375,3.375,,149.0,112.542,51.0,200.917,2.792,3.958
2017-11-15,192.75,99.0,59.0,35.0,19.25,12.5455,25.9505,13.405000000000001,3.542,,146.0,85.917,39.0,212.0,2.87,5.625
2017-11-16,198.478,91.0,70.167,55.0,7.13,12.104,21.6455,9.5415,3.375,,84.0,48.792,-7.0,205.609,3.5,3.417
2017-11-17,204.0,96.0,70.619,45.0,10.167,16.2085,35.375,19.167,3.75,,98.0,34.708,-27.0,214.167,4.292,14.333
2017-11-18,196.083,90.0,69.125,32.0,5.667,5.7915,8.479,2.6875,3.417,,92.0,70.25,20.0,201.75,2.792,1.167
2017-11-19,200.042,87.0,69.75,33.0,6.167,6.4375,11.4165,4.979,3.0,,82.0,27.0,-7.0,206.208,3.333,2.667
2017-11-20,200.792,96.0,72.75,40.0,8.667,12.0,25.9585,13.957999999999998,3.583,,74.0,21.792,-25.0,209.458,3.042,2.375
2017-11-21,199.542,94.0,77.083,49.0,7.25,14.771,28.5415,13.770499999999998,3.333,,49.0,10.708,-27.0,206.792,4.0,4.625
2017-11-22,197.833,99.0,77.25,49.0,9.125,12.699,25.85,13.149999999999999,3.542,,97.0,43.792,-41.0,206.958,3.0,4.125
2017-11-23,194.304,98.0,61.533,36.0,7.652,10.2915,17.6455,7.354,3.125,,115.0,66.583,28.0,201.957,3.292,3.208
2017-11-24,196.125,76.0,62.292,48.0,7.917,6.5625,10.042,3.479,3.458,,70.0,40.5,26.0,204.042,2.292,-0.833
2017-11-25,196.75,88.0,58.375,34.0,6.75,9.0415,13.979,4.9375,3.292,,94.0,45.833,-14.0,203.5,3.292,2.583
2017-11-26,197.083,94.0,55.417,27.0,4.917,4.6665,6.4585,1.7915,3.208,,130.0,74.5,40.0,202.0,2.375,4.958
2017-11-27,201.208,94.0,78.958,58.0,8.333,14.2085,29.354,15.146,3.083,,89.0,50.083,-1.0,209.542,4.5,6.25
2017-11-28,202.958,98.0,75.944,41.0,14.0,23.2915,54.4165,31.125,3.792,,128.0,32.625,-19.0,216.958,6.167,18.417
2017-11-29,198.375,95.0,81.458,54.0,14.042,21.385,46.9765,25.5915,4.042,,159.0,65.167,-8.0,212.417,5.783,17.0
2017-11-30,196.174,98.0,81.5,71.0,11.87,13.3125,25.021,11.707999999999998,3.125,,76.0,56.792,23.0,208.043,3.958,3.625
2017-12-01,194.833,96.0,77.522,42.0,12.042,15.5835,27.729,12.145499999999998,3.167,,105.0,38.625,-4.0,206.875,3.708,2.25
2017-12-02,196.333,92.0,73.792,46.0,12.458,16.5,30.229,13.729500000000002,3.417,,76.0,22.25,-12.0,208.792,4.167,6.208
2017-12-03,200.458,95.0,65.417,22.0,12.417,16.0625,29.4165,13.354500000000002,3.75,,132.0,29.542,-29.0,212.875,4.917,11.542
2017-12-04,199.25,90.0,68.042,50.0,16.333,23.333,51.375,28.0415,4.167,,67.0,25.833,-38.0,215.583,4.958,15.583
2017-12-05,190.154,95.0,68.208,37.0,15.846,12.743,23.604,10.861,3.889,,78.0,35.958,6.0,206.0,3.0,3.0
2017-12-06,,94.0,77.208,51.0,,20.043,47.304,27.261,,,57.0,8.375,-28.0,,4.522,1.727
2017-12-07,193.875,96.0,61.458,27.0,11.875,12.0555,41.5,29.4445,4.0,,102.0,24.667,-51.0,205.75,3.792,
2017-12-08,193.542,98.0,76.542,52.0,10.292,7.71,16.3215,8.611,3.708,,43.0,14.125,-25.0,203.833,4.043,6.857
2017-12-09,197.625,96.0,81.792,50.0,12.042,11.375,22.7705,11.396,3.542,,41.0,-13.458,-61.0,209.667,4.583,4.125
2017-12-10,194.125,94.0,65.958,37.0,8.875,4.8545,8.0625,3.2085,3.167,,94.0,31.042,-45.0,203.0,2.792,4.083
2017-12-11,191.0,75.0,54.625,36.0,9.0,2.2915,3.2915,1.0,3.292,,99.0,56.083,-5.0,200.0,2.125,1.25
2017-12-12,194.208,81.0,50.75,34.0,7.417,2.3125,3.1875,0.875,3.542,,37.0,6.458,-21.0,201.625,2.042,-0.958
2017-12-13,196.25,86.0,69.083,46.0,8.333,15.447500000000002,31.297,15.850000000000001,3.25,,37.0,-12.042,-56.0,204.583,3.696,2.333
2017-12-14,195.348,87.0,66.75,41.0,11.522,15.1875,28.125,12.9375,3.708,,40.0,-6.75,-47.0,206.87,3.75,2.333
2017-12-15,201.368,88.0,68.0,40.0,15.421,24.646,55.25,30.6045,4.583,,55.0,-4.708,-53.0,216.789,5.292,9.25
2017-12-16,,78.0,53.5,40.0,,4.354,5.542,1.1875,3.667,,91.0,54.125,-16.0,,2.375,4.5
2017-12-17,,89.0,73.0,55.0,,9.125,14.8125,5.6875,3.167,,10.0,-12.458,-50.0,,3.5,2.667
2017-12-18,192.692,87.0,61.958,36.0,11.308,15.1665,33.729,18.5625,3.917,,66.0,-3.083,-78.0,204.0,3.333,2.417
2017-12-19,194.0,82.0,55.333,42.0,9.167,9.3545,15.5,6.146,3.75,,69.0,27.958,-26.0,203.167,3.083,2.833
2017-12-20,199.208,89.0,67.083,35.0,17.458,25.54,54.1575,28.6175,4.417,,57.0,-11.333,-64.0,216.667,5.739,9.667
2017-12-21,202.478,87.0,69.0,42.0,23.087,26.3125,70.646,44.3335,4.792,,64.0,-8.625,-65.0,225.565,6.417,11.167
2017-12-22,200.75,86.0,67.0,35.0,24.167,31.165,79.0375,47.8725,4.792,,80.0,-6.875,-69.0,224.917,6.833,14.25
2017-12-23,196.083,87.0,66.708,40.0,19.0,22.2085,45.9375,23.7295,4.417,,93.0,9.333,-53.0,215.083,6.125,12.958
2017-12-24,197.625,89.0,67.75,30.0,17.083,13.229,24.6665,11.4375,4.292,,114.0,34.292,-47.0,214.708,3.792,12.458
2017-12-25,189.458,99.0,74.0,42.0,13.292,13.582999999999998,23.625,10.0415,3.708,,87.0,41.708,-13.0,202.75,4.125,2.833
2017-12-26,190.792,92.0,69.542,45.0,13.125,10.833,16.4375,5.604,3.875,,53.0,12.583,-26.0,203.917,2.75,1.708
2017-12-27,189.583,86.0,68.958,48.0,11.0,11.04,20.655,9.614999999999998,3.5,,1.0,-13.75,-26.0,200.583,3.391,1.292
2017-12-28,194.783,83.0,63.875,33.0,10.826,17.271,32.875,15.604500000000002,4.0,,41.0,-14.5,-53.0,205.609,4.375,2.458
2017-12-29,196.417,88.0,71.75,40.0,10.75,17.0835,32.354,15.271,4.167,,50.0,-17.917,-78.0,207.167,4.25,6.542
2017-12-30,197.625,90.0,70.667,44.0,10.583,13.875,24.229,10.354500000000002,3.708,,47.0,-6.583,-50.0,208.208,4.375,4.458
2017-12-31,196.583,93.0,76.333,58.0,9.417,7.729,12.646,4.917,3.667,,61.0,18.583,-33.0,206.0,2.917,5.375
2018-01-01,203.25,95.0,67.792,34.0,13.417,10.7085,17.083,6.375,2.583,,64.0,-14.417,-88.0,216.667,3.042,3.25
2018-01-02,198.75,99.0,84.958,63.0,10.083,8.542,13.9375,5.396,2.042,,32.0,-5.667,-44.0,208.833,3.417,2.458
2018-01-03,202.75,89.0,76.792,52.0,13.583,14.538,24.2505,9.7125,2.5,,31.0,-25.75,-61.0,216.333,4.087,4.458
2018-01-04,197.609,88.0,69.417,35.0,12.478,19.93,33.8405,13.9105,2.625,,51.0,-25.542,-90.0,210.087,4.87,5.391
2018-01-05,191.667,80.0,61.375,38.0,6.5,6.521,11.0415,4.521,2.375,,89.0,38.583,-4.0,198.167,3.5,2.042
2018-01-06,192.125,83.0,67.708,54.0,6.042,7.8125,12.395499999999998,4.5835,2.0,,8.0,-11.167,-43.0,198.167,3.333,3.75
2018-01-07,195.043,89.0,68.25,41.0,11.043,20.134,37.182,17.048000000000002,2.667,,40.0,-20.583,-83.0,206.087,4.333,5.708
2018-01-08,191.958,88.0,67.333,38.0,7.833,17.729,33.146,15.417000000000002,2.267,,80.0,13.708,-44.0,199.792,3.25,5.0
2018-01-09,191.5,94.0,67.458,42.0,5.667,12.5625,20.521,7.958,2.292,,19.0,-14.708,-61.0,197.167,3.083,2.375
2018-01-10,195.625,90.0,75.375,49.0,12.375,26.74,57.1585,30.4185,3.25,,10.0,-44.375,-92.0,208.0,5.913,12.333
2018-01-11,200.13,86.0,71.583,49.0,13.913,22.0,52.5835,30.583,3.417,,47.0,-4.375,-45.0,214.043,5.667,10.292
2018-01-12,196.708,91.0,72.0,44.0,9.292,18.583,35.8335,17.25,2.958,,46.0,-5.5,-55.0,206.0,4.792,10.5
2018-01-13,197.625,89.0,70.792,44.0,9.0,12.25,20.1875,7.9375,2.333,,60.0,4.792,-40.0,206.625,3.625,6.375
2018-01-14,198.125,87.0,68.042,37.0,9.542,17.0,29.1875,12.1875,2.458,,66.0,0.042,-42.0,207.667,3.833,3.75
2018-01-15,197.708,92.0,68.333,42.0,9.125,14.354,29.479,15.125,2.917,,74.0,20.875,-69.0,206.833,2.875,3.833
2018-01-16,200.208,82.0,66.833,48.0,6.25,11.979,20.771,8.792,2.625,,59.0,11.542,-43.0,206.458,5.208,6.0
2018-01-17,198.792,90.0,68.917,33.0,9.042,15.963999999999999,34.952,18.9885,2.75,,71.0,-1.583,-76.0,207.833,4.087,5.042
2018-01-18,195.522,80.0,54.875,29.0,7.826,15.2085,25.729,10.520499999999998,2.708,,47.0,-4.333,-44.0,203.348,3.333,2.833
2018-01-19,202.727,84.0,75.429,62.0,18.818,28.3,52.6135,24.314500000000002,3.154,,-6.0,-47.714,-70.0,221.545,5.083,7.875
2018-01-20,194.417,97.0,77.917,51.0,10.875,8.729,12.9375,4.2085,2.542,,79.0,23.5,-60.0,205.292,3.5,4.75
2018-01-21,195.792,90.0,69.125,44.0,11.708,13.604500000000002,25.2085,11.604,2.333,,32.0,-5.0,-55.0,207.5,3.5,2.333
2018-01-22,194.625,97.0,80.75,60.0,10.708,16.25,27.4375,11.1875,2.542,,22.0,-9.125,-45.0,205.333,3.667,5.458
2018-01-23,195.625,96.0,70.25,45.0,14.542,14.896,27.3125,12.4165,3.375,,68.0,0.75,-77.0,210.167,3.458,6.0
2018-01-24,194.542,96.0,62.458,31.0,10.708,13.128499999999999,22.979,9.8505,3.0,,35.0,-5.833,-50.0,205.25,3.348,1.875
2018-01-25,198.261,84.0,61.417,36.0,16.522,22.1875,46.6665,24.479,3.167,,31.0,-18.625,-90.0,214.783,4.083,5.25
2018-01-26,193.417,95.0,75.917,38.0,12.417,9.25,16.875,7.625,2.75,,22.0,-18.708,-63.0,205.833,2.792,2.542
2018-01-27,197.417,89.0,68.667,45.0,12.5,12.042,18.4375,6.396,2.708,,28.0,-34.458,-95.0,209.917,3.208,2.375
2018-01-28,194.25,99.0,69.375,21.0,13.25,14.875,24.3545,9.479,3.5,,55.0,-1.583,-64.0,207.5,2.958,2.75
2018-01-29,197.318,86.0,65.208,40.0,12.455,13.854500000000002,24.958,11.104500000000002,3.214,,33.0,-11.833,-48.0,209.773,3.625,7.333
2018-01-30,200.944,88.0,68.042,37.0,19.833,25.521,43.792,18.271,3.917,,71.0,-13.042,-73.0,220.778,5.125,12.542
2018-01-31,193.8,99.0,84.417,51.0,14.067,17.9765,32.21,14.2335,3.917,,56.0,-8.083,-38.0,207.867,4.13,5.083
2018-02-01,198.273,93.0,77.5,55.0,11.182,20.1875,32.646,12.4585,3.125,,5.0,-38.0,-83.0,209.455,3.75,3.167
2018-02-02,200.708,92.0,72.208,37.0,15.083,24.0625,41.9375,17.875,3.292,,78.0,-19.208,-92.0,215.792,4.833,8.583
2018-02-03,202.417,89.0,73.375,24.0,16.5,14.583,24.0,9.4165,3.0,,98.0,18.083,-65.0,218.917,3.458,5.125
2018-02-04,197.125,100.0,70.792,39.0,9.792,10.4165,18.583,8.1665,2.625,,127.0,69.292,-1.0,206.917,3.417,1.042
2018-02-05,200.042,82.0,66.5,44.0,11.958,16.5415,28.032,11.489999999999998,2.875,,70.0,16.0,-12.0,212.0,4.043,12.826
2018-02-06,199.375,93.0,79.042,62.0,18.125,26.375,49.917,23.542,3.792,,72.0,16.708,-16.0,217.5,5.458,13.583
2018-02-07,198.043,96.0,73.667,18.0,15.696,14.8265,36.8045,21.9785,3.708,,130.0,36.25,-38.0,213.739,3.739,7.625
2018-02-08,196.696,79.0,65.958,53.0,7.957,8.229,14.4165,6.1875,3.0,,4.0,-14.875,-36.0,204.652,3.0,1.417
2018-02-09,196.75,94.0,80.25,64.0,9.292,10.0,18.521,8.521,2.875,,-18.0,-31.958,-47.0,206.042,3.5,4.458
2018-02-10,198.417,96.0,73.292,56.0,9.375,7.7915,12.6875,4.896,2.625,,5.0,-26.583,-50.0,207.792,3.125,4.542
2018-02-11,198.083,88.0,66.0,47.0,9.25,6.667,11.104,4.4375,2.875,,63.0,3.125,-52.0,207.333,2.417,4.333
2018-02-12,198.167,84.0,64.875,48.0,8.333,10.021,17.3125,7.292,2.625,,33.0,0.042,-48.0,206.5,3.167,2.375
2018-02-13,199.042,88.0,72.75,51.0,9.583,15.395499999999998,26.896,11.5,3.042,,27.0,-18.958,-50.0,208.625,3.792,8.435
2018-02-14,198.5,86.0,69.583,50.0,7.083,11.634,20.6415,9.0075,3.0,,16.0,-25.625,-49.0,205.583,3.043,5.167
2018-02-15,193.13,87.0,57.917,30.0,9.13,14.125,22.875,8.75,4.0,,91.0,8.708,-72.0,202.261,2.583,3.375
2018-02-16,193.357,82.0,67.333,52.0,7.643,8.298,13.907499999999999,5.6105,3.286,,59.0,15.667,-35.0,201.0,3.875,5.542
2018-02-17,198.417,88.0,62.792,26.0,9.125,13.583,20.271,6.6875,3.0,,58.0,-11.292,-71.0,207.542,4.208,11.417
2018-02-18,199.583,82.0,58.0,27.0,11.75,23.0415,36.125,13.0835,3.318,,94.0,5.708,-76.0,211.333,4.458,10.583
2018-02-19,195.0,86.0,78.125,53.0,10.87,17.25,30.0625,12.8125,3.375,,123.0,47.458,-15.0,205.87,3.333,5.708
2018-02-20,190.708,100.0,75.5,54.0,7.583,10.0835,17.5,7.4165,2.167,,140.0,94.25,30.0,198.292,3.25,0.833
2018-02-21,193.292,86.0,66.417,40.0,8.083,10.780000000000001,18.961,8.1815,2.75,,78.0,33.083,1.0,201.375,3.087,4.583
2018-02-22,195.478,89.0,68.708,40.0,13.913,15.625,25.6875,10.0625,3.083,,106.0,31.042,-20.0,209.391,3.875,10.667
2018-02-23,195.75,88.0,61.583,34.0,11.583,10.521,15.6875,5.167,3.042,,66.0,19.75,-23.0,207.333,3.375,15.833
2018-02-24,199.417,86.0,56.042,22.0,13.417,11.0835,16.521,5.4375,3.0,,144.0,36.667,-58.0,212.833,3.0,12.292
2018-02-25,193.0,84.0,59.917,28.0,11.625,11.979,20.2085,8.2295,3.5,,161.0,75.542,-4.0,204.625,2.875,9.083
2018-02-26,195.25,83.0,62.917,39.0,10.708,10.396,17.0835,6.6875,3.083,,91.0,38.167,-10.0,205.958,3.375,16.625
2018-02-27,199.5,81.0,63.458,42.0,17.0,24.1045,38.0625,13.957999999999998,3.917,,81.0,21.792,-27.0,216.5,4.208,18.917
2018-02-28,194.417,97.0,86.0,64.0,14.333,19.085,34.182,15.097000000000001,3.5,,58.0,35.708,15.0,208.75,4.348,12.708
2018-03-01,194.217,93.0,71.833,43.0,9.304,9.0,15.4375,6.4375,3.0,,105.0,54.833,15.0,203.522,2.958,5.458
2018-03-02,197.458,89.0,55.958,28.0,15.875,13.229500000000002,21.625,8.3955,3.167,,100.0,30.958,-25.0,213.333,3.708,19.208
2018-03-03,197.292,93.0,68.208,42.0,15.833,11.583,16.167,4.583,3.333,,96.0,42.875,-13.0,213.125,3.458,16.5
2018-03-04,193.167,100.0,96.458,90.0,12.583,16.3125,24.875,8.5625,3.167,,45.0,31.5,15.0,205.75,3.583,4.25
2018-03-05,196.083,100.0,75.708,48.0,12.458,16.875,26.75,9.875,2.917,,103.0,48.833,1.0,208.542,3.542,9.083
2018-03-06,193.583,99.0,66.833,39.0,11.708,10.396,13.5415,3.146,3.083,,131.0,77.458,14.0,205.292,2.25,6.783
2018-03-07,192.042,100.0,84.375,59.0,8.25,10.625499999999999,17.288,6.6625,2.833,,69.0,36.833,7.0,200.292,3.435,4.333
2018-03-08,196.545,86.0,65.042,39.0,7.045,12.239,21.761,9.5215,3.0,,69.0,17.25,-16.0,203.591,3.174,7.087
2018-03-09,199.708,92.0,50.542,13.0,8.875,11.521,19.5415,8.0205,3.0,,145.0,54.542,-44.0,208.583,2.542,6.542
2018-03-10,196.348,97.0,62.958,36.0,10.13,5.7065,8.199,2.4925,2.696,,140.0,78.292,12.0,206.478,2.375,6.375
2018-03-11,194.75,100.0,91.958,77.0,12.5,22.1455,37.042,14.895499999999998,2.708,,87.0,34.333,1.0,207.25,3.958,3.0
2018-03-12,198.375,100.0,73.5,38.0,13.833,16.2295,29.3545,13.125,3.042,,119.0,49.167,-7.0,212.208,3.333,8.792
2018-03-13,194.792,92.0,60.833,43.0,7.708,6.0625,8.5625,2.5,3.042,,89.0,41.583,-15.0,202.5,2.625,3.5
2018-03-14,197.042,95.0,60.708,33.0,8.167,10.5815,17.0225,6.441,3.0,,61.0,19.458,-11.0,205.208,2.87,6.833
2018-03-15,198.913,88.0,58.042,25.0,9.826,16.354,26.0625,9.708,3.583,,110.0,34.25,-41.0,208.739,3.208,14.042
2018-03-16,196.083,92.0,72.958,51.0,9.5,11.771,18.3335,6.5625,3.542,,78.0,24.667,-12.0,205.583,3.375,12.458
2018-03-17,199.792,93.0,77.792,45.0,7.125,11.0,16.2705,5.271,3.0,,77.0,9.375,-42.0,206.917,3.167,7.208
2018-03-18,195.25,90.0,50.042,16.0,7.75,8.083,13.0415,4.9585,2.958,,139.0,58.625,-21.0,203.0,2.375,3.167
2018-03-19,194.0,78.0,45.542,26.0,6.458,10.6875,15.5,4.8125,3.75,,137.0,86.5,31.0,200.458,2.667,5.708
2018-03-20,197.083,86.0,49.792,14.0,10.542,18.6875,30.125,11.4375,4.042,,216.0,104.417,-13.0,207.625,2.917,12.75
2018-03-21,190.75,87.0,64.375,36.0,6.625,3.7425,5.134,1.3915,2.625,,175.0,137.167,96.0,197.375,1.913,3.333
2018-03-22,197.609,92.0,69.25,51.0,8.826,6.021,9.875,3.854,2.625,,172.0,82.458,19.0,206.435,3.0,5.708
2018-03-23,198.208,74.0,60.0,42.0,8.375,7.1665,12.520499999999998,5.354,3.0,,48.0,11.917,-26.0,206.583,3.0,7.375
2018-03-24,199.75,87.0,55.833,32.0,8.75,7.3335,10.8125,3.4795,3.0,,80.0,22.958,-26.0,208.5,2.958,8.458
2018-03-25,202.75,86.0,46.583,19.0,10.167,12.5625,19.4585,6.896,3.208,,154.0,57.417,-44.0,212.917,2.667,8.5
2018-03-26,198.833,93.0,53.583,18.0,11.125,14.5835,22.854,8.271,4.083,,161.0,68.708,-14.0,209.958,3.375,11.292
2018-03-27,199.667,91.0,50.167,18.0,9.417,9.8335,15.146,5.3125,3.875,,154.0,87.417,-6.0,209.083,2.875,17.167
2018-03-28,197.875,96.0,69.875,35.0,6.375,8.077,13.1765,5.1,3.217,,120.0,49.75,7.0,204.25,2.87,5.0
2018-03-29,197.435,76.0,56.875,39.0,6.304,12.375,19.5205,7.146,2.792,,109.0,39.0,-6.0,203.739,3.458,9.208
2018-03-30,195.917,87.0,75.458,52.0,9.5,11.3955,17.521,6.125,2.75,,127.0,65.917,5.0,205.417,3.0,10.625
2018-03-31,194.0,92.0,64.458,38.0,4.833,4.354,6.229,1.875,2.5,,98.0,60.125,13.0,198.833,2.708,6.125
2018-04-01,195.0,82.0,49.625,23.0,7.042,4.75,7.0625,2.3125,4.542,,227.0,144.958,44.0,202.042,2.917,13.333
2018-04-02,196.417,80.0,57.833,27.0,8.375,11.0415,16.167,5.125,5.083,,234.0,153.292,91.0,204.792,3.833,27.75
2018-04-03,196.913,92.0,57.167,21.0,13.304,14.896,21.3125,6.4165,5.458,,253.0,154.792,74.0,210.217,3.667,28.25
2018-04-04,193.174,88.0,61.917,26.0,11.217,9.408,15.822000000000001,6.414,4.087,,244.0,137.75,63.0,204.391,3.091,15.087
2018-04-05,194.0,78.0,63.5,40.0,8.333,3.9585,7.479,3.521,3.042,,179.0,105.5,40.0,202.333,2.458,0.75
2018-04-06,189.292,100.0,72.25,38.0,6.833,1.9585,2.875,0.9165,2.75,,202.0,158.792,124.0,196.125,2.125,7.25
2018-04-07,191.75,100.0,65.042,42.0,7.25,2.771,3.9585,1.1875,3.042,,127.0,88.208,37.0,199.0,3.042,4.875
2018-04-08,194.042,86.0,48.417,33.0,7.125,1.25,1.6875,0.4375,3.0,,85.0,50.292,25.0,201.167,2.417,3.083
2018-04-09,195.667,63.0,50.792,40.0,9.417,3.583,4.625,1.0415,3.667,,112.0,70.458,36.0,205.083,2.542,10.208
2018-04-10,194.478,79.0,49.083,18.0,10.696,10.5415,16.9165,6.375,4.208,,199.0,100.625,11.0,205.174,3.375,11.125
2018-04-11,190.375,100.0,72.25,43.0,9.125,5.1585,6.9075,1.7494999999999998,3.667,,179.0,128.792,105.0,199.5,2.609,8.042
