date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,PM25_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2014-06-24,79.4,62.434,36.4,26.783,54.333,27.55,2.206,22.975,30.16,24.303,20.46,15.848,189.304,2.167,12.391,201.696
2014-06-25,78.0,65.983,52.0,23.425,48.467,25.042,1.625,23.042,28.1,24.039,20.74,15.521,187.652,2.0,11.0,198.652
2014-06-26,80.0,65.7,50.2,22.866,48.758,25.892,2.104,21.708,27.84,24.069,20.24,14.542,187.739,2.042,10.913,198.652
2014-06-27,80.6,67.892,47.4,22.058,50.145,28.087,1.792,17.167,27.94,23.816,20.54,10.646,187.348,1.958,12.391,199.739
2014-06-28,88.2,70.108,48.0,15.344,25.406,10.062,1.479,13.919,28.88,24.501,20.88,7.688,186.174,2.0,16.435,202.609
2014-06-29,92.2,60.275,31.4,9.214,12.378,3.164,1.407,22.044,31.44,25.723,20.4,14.792,189.304,1.583,13.696,203.0
2014-06-30,77.2,59.75,39.0,26.967,49.217,22.25,1.875,36.475,30.2,24.892,20.32,27.104,194.522,2.542,13.826,208.348
2014-07-01,82.2,57.967,29.8,25.47,47.748,22.279,2.186,33.9,31.86,25.653,20.38,23.479,192.435,2.417,12.652,205.087
2014-07-02,77.6,64.558,48.6,26.917,49.783,22.867,1.854,40.508,29.94,24.943,20.48,28.875,191.091,2.458,12.364,203.455
2014-07-03,91.2,79.467,64.2,25.967,51.958,25.992,1.729,32.433,24.92,21.805,19.28,21.66,187.435,2.417,10.348,197.783
2014-07-04,91.4,74.808,58.0,23.717,45.81,22.093,1.562,15.637,28.04,23.68,19.76,8.646,189.652,2.0,14.087,203.739
2014-07-05,93.0,75.442,53.8,16.492,27.175,10.683,1.354,12.25,28.28,23.975,20.54,5.958,188.565,2.0,13.478,202.043
2014-07-06,91.0,76.325,57.8,11.225,19.413,8.188,1.514,16.85,26.88,23.458,20.56,8.854,188.652,1.792,10.087,198.739
2014-07-07,93.8,80.65,66.8,24.487,52.442,27.954,1.674,21.236,26.92,24.187,20.74,10.479,187.826,1.708,15.696,203.522
2014-07-08,88.2,72.433,47.8,24.149,55.641,31.493,1.87,36.125,32.88,27.246,23.04,18.167,193.304,2.375,21.435,214.739
2014-07-09,90.4,81.208,57.0,22.458,63.642,41.183,1.666,45.308,31.1,26.354,23.92,19.188,187.435,2.5,18.435,205.87
2014-07-10,93.4,86.75,80.0,8.575,32.375,23.8,1.417,18.125,25.92,25.028,23.64,5.188,175.0,0.625,8.391,183.391
2014-07-11,92.4,61.942,37.8,18.716,35.206,16.49,1.52,25.433,33.04,28.181,23.98,15.958,188.043,0.542,24.043,212.087
2014-07-12,75.0,50.65,29.2,21.434,27.65,6.217,2.458,38.667,33.32,28.008,22.4,28.646,196.087,2.375,23.304,219.391
2014-07-13,87.8,75.058,60.8,13.933,22.759,8.827,1.473,43.241,26.56,24.958,23.42,24.083,188.304,2.625,12.609,200.913
2014-07-14,94.0,77.158,62.0,25.9,59.058,33.158,1.854,40.042,30.06,26.818,24.12,19.396,193.696,2.542,21.913,215.609
2014-07-15,88.4,61.1,30.2,26.751,51.458,24.707,2.233,32.05,33.98,28.264,23.58,19.916,198.174,3.208,22.739,220.913
2014-07-16,79.6,60.783,39.4,28.108,55.467,27.358,2.042,38.892,34.44,29.092,23.9,24.125,189.957,2.542,16.348,206.304
2014-07-17,76.6,57.108,36.8,25.067,55.983,30.917,2.334,32.942,35.12,29.821,25.48,21.292,189.5,3.348,20.833,210.333
2014-07-18,78.0,60.225,41.4,23.582,49.266,25.684,1.979,30.491,33.04,28.924,24.78,17.375,183.385,3.75,32.846,216.231
2014-07-19,90.8,81.61,73.2,20.642,38.983,18.342,1.708,42.292,26.44,24.946,23.42,20.812,186.375,3.708,27.292,213.667
2014-07-20,90.0,71.812,44.5,11.754,18.624,6.87,2.088,32.74,31.2,25.757,22.75,18.312,188.125,3.458,24.375,212.5
2014-07-21,81.75,67.354,49.25,16.217,32.692,16.475,1.77,32.677,31.2,26.526,22.825,20.083,183.583,2.833,20.042,203.625
2014-07-22,79.6,64.942,44.4,21.779,43.764,21.986,1.826,42.825,32.64,27.772,24.22,26.958,182.913,2.25,24.0,206.913
2014-07-23,83.6,62.225,37.0,25.383,56.808,31.425,2.688,48.817,34.44,28.805,24.02,31.166,186.542,2.5,29.042,215.583
2014-07-24,74.4,55.992,43.4,18.167,35.058,16.892,1.792,28.692,34.08,29.991,25.92,18.672,184.75,0.917,23.5,208.25
2014-07-25,71.6,54.508,32.4,20.948,36.442,15.493,1.916,25.558,37.88,30.885,25.08,13.812,182.875,1.333,25.0,207.875
2014-07-26,79.4,65.717,43.6,13.983,24.8,10.817,1.792,45.4,35.26,30.127,26.42,21.52,179.75,1.667,21.167,200.917
2014-07-27,76.4,58.583,38.2,9.355,14.251,4.896,1.874,30.767,32.0,28.434,24.82,16.438,185.875,1.458,27.833,213.708
2014-07-28,75.8,56.458,33.2,23.333,40.633,17.3,1.834,17.125,32.28,26.425,21.1,9.792,190.125,2.125,20.375,210.5
2014-07-29,80.6,60.75,42.4,22.167,46.059,23.892,2.226,24.975,31.4,26.811,21.76,15.958,190.043,2.25,18.609,208.652
2014-07-30,77.0,60.892,44.6,21.458,43.992,22.533,1.792,29.766,32.16,27.72,23.88,18.271,189.292,2.0,19.417,208.708
2014-07-31,80.4,64.908,42.2,19.508,45.283,25.775,1.792,27.867,34.22,28.751,24.64,16.042,185.917,1.5,20.167,206.083
2014-08-01,80.4,67.667,49.6,13.886,47.59,33.704,1.729,19.217,32.14,28.512,25.04,7.896,180.0,0.833,18.083,198.083
2014-08-02,78.2,68.283,49.6,9.517,29.008,19.492,1.438,14.095,30.98,27.37,25.02,4.97,180.875,0.875,17.833,198.708
2014-08-03,87.6,76.808,63.0,6.733,18.65,11.917,1.282,11.408,29.38,26.287,23.46,3.312,179.25,0.667,18.292,197.542
2014-08-04,87.4,77.358,69.4,11.582,48.254,36.672,1.562,13.537,27.86,26.659,25.32,4.604,177.875,0.708,20.125,198.0
2014-08-05,82.6,72.483,55.4,10.828,38.375,27.548,1.642,21.892,31.94,28.567,26.44,7.652,178.826,0.417,17.87,196.696
2014-08-06,80.8,69.125,51.4,13.473,41.429,27.957,1.424,23.076,33.18,28.827,26.04,9.75,179.957,0.458,15.87,195.826
2014-08-07,81.4,67.7,47.4,14.728,47.139,32.411,1.146,20.258,32.72,28.654,25.82,8.646,180.542,0.833,13.625,194.167
2014-08-08,80.6,66.267,48.6,15.394,42.611,27.218,1.042,17.617,31.36,28.018,24.98,8.938,181.208,0.75,13.708,194.917
2014-08-09,86.4,75.792,60.4,10.683,23.95,13.267,0.75,17.658,28.04,25.247,23.64,8.976,181.25,0.042,12.417,193.667
2014-08-10,88.6,82.992,73.6,2.799,5.738,2.939,0.5,35.966,27.9,26.029,24.16,11.146,175.75,0.0,11.167,186.917
2014-08-11,86.4,66.933,40.8,15.265,30.236,14.971,0.98,23.533,32.64,27.913,25.08,10.917,180.917,0.792,14.375,195.292
2014-08-12,94.0,83.25,68.2,15.242,29.28,14.038,0.69,19.208,27.26,25.177,23.42,8.834,186.652,1.208,14.609,201.261
2014-08-13,90.6,74.633,54.8,10.722,23.782,13.061,0.692,30.202,30.2,26.314,21.94,13.542,191.625,1.458,14.667,206.292
2014-08-14,90.2,84.45,76.4,7.85,15.758,7.909,0.479,27.8,28.3,26.505,25.24,10.938,183.75,0.5,13.667,197.417
2014-08-15,87.6,77.858,64.4,4.617,10.445,5.829,0.416,29.475,30.98,27.792,25.86,11.792,178.292,0.0,12.958,191.25
2014-08-16,84.2,75.933,64.4,4.958,10.608,5.65,0.5,33.308,30.9,28.269,26.54,13.458,178.292,0.957,12.292,190.583
2014-08-17,82.8,73.817,59.8,4.639,9.634,4.995,0.438,21.442,31.14,28.293,26.52,7.77,180.542,1.042,12.167,192.708
2014-08-18,83.0,68.6,45.4,12.197,33.37,21.173,0.812,20.442,33.88,28.923,26.24,9.417,181.042,1.583,12.583,193.625
2014-08-19,80.6,69.708,49.0,13.561,42.497,28.936,1.005,18.753,33.58,28.777,25.82,8.604,178.217,1.208,12.783,191.0
2014-08-20,83.6,63.933,36.0,17.804,54.227,36.423,1.188,22.781,35.3,29.465,24.46,12.292,183.682,2.042,17.591,201.273
2014-08-21,80.4,67.15,48.2,23.633,57.825,34.192,1.362,27.025,33.66,28.727,25.56,17.666,186.208,2.75,15.875,202.083
2014-08-22,80.4,68.35,47.2,16.092,45.571,29.479,0.771,19.383,33.7,28.296,24.28,11.563,181.375,1.458,13.125,194.5
2014-08-23,91.0,81.383,53.0,12.017,28.55,16.533,0.354,12.275,30.64,25.161,22.38,5.521,182.042,1.5,11.708,193.75
2014-08-24,90.6,81.95,63.8,9.73,21.362,11.632,0.13,16.033,28.74,25.483,23.22,7.458,182.958,1.625,12.042,195.0
2014-08-25,90.2,75.325,49.6,21.642,46.083,24.442,0.625,24.542,31.84,27.007,23.96,12.078,186.792,2.167,15.875,202.667
2014-08-26,90.4,76.742,50.4,22.855,56.044,33.189,0.634,31.225,32.14,26.862,24.06,15.744,189.957,2.792,17.043,207.0
2014-08-27,87.2,74.925,58.4,24.617,59.642,35.025,0.854,18.3,27.9,25.133,23.22,7.171,192.25,2.875,16.542,208.792
2014-08-28,90.6,78.325,60.8,25.55,56.442,30.892,0.646,20.142,26.66,23.947,21.34,10.208,194.875,2.375,16.667,211.542
2014-08-29,88.8,77.858,62.4,20.122,58.214,38.091,0.916,18.9,26.72,23.137,20.66,10.27,193.375,2.708,14.458,207.833
2014-08-30,90.4,73.5,53.0,13.525,22.533,9.008,0.396,10.4,27.96,23.516,20.12,6.042,189.583,1.708,11.125,200.708
2014-08-31,84.2,67.408,48.4,10.483,17.674,7.191,0.362,13.2,28.86,24.231,20.5,6.958,190.583,1.708,11.333,201.917
2014-09-01,92.8,87.575,78.6,20.9,41.042,20.142,0.48,14.275,23.58,21.753,20.44,7.5,190.75,1.417,13.708,204.458
2014-09-02,92.4,74.792,51.2,25.278,56.053,30.776,0.888,19.217,29.52,23.996,20.16,11.188,192.261,2.042,14.043,206.304
2014-09-03,85.8,64.242,45.2,23.537,50.764,27.228,0.856,16.59,29.08,24.911,20.58,8.896,190.043,1.292,12.304,202.348
2014-09-04,85.4,68.717,57.8,19.51,35.733,16.223,0.782,16.275,26.94,24.998,23.2,6.77,186.042,1.0,10.875,196.917
2014-09-05,93.0,80.675,63.8,20.184,58.114,37.93,0.625,17.008,29.66,26.112,22.96,7.956,184.042,1.292,14.292,198.333
2014-09-06,91.6,73.317,36.8,12.383,32.35,19.967,0.646,32.342,33.36,26.423,21.66,18.125,190.5,2.167,16.917,207.417
2014-09-07,92.8,75.558,48.0,11.601,16.319,4.717,0.449,22.133,30.2,24.907,21.32,11.854,191.875,2.417,16.208,208.083
2014-09-08,88.4,72.236,47.6,22.276,48.606,26.33,0.65,19.342,26.18,23.142,19.86,10.062,189.417,2.458,13.75,203.167
2014-09-09,87.0,59.133,30.2,24.552,52.402,27.85,1.252,19.508,31.74,24.761,18.26,14.604,193.391,2.458,15.522,208.913
2014-09-10,84.8,67.642,42.2,25.017,56.116,31.1,1.146,27.492,29.58,25.117,20.82,17.208,192.25,2.375,12.667,204.917
2014-09-11,90.6,73.508,50.2,25.584,48.567,22.983,0.875,19.725,27.42,22.432,17.7,11.896,189.542,2.0,12.042,201.583
2014-09-12,93.6,58.033,24.8,20.662,45.196,24.534,0.958,12.817,28.18,22.067,15.9,9.104,192.542,1.5,13.667,206.208
2014-09-13,77.0,50.117,27.4,14.817,24.25,9.433,0.792,10.225,28.8,23.078,17.08,4.5,192.75,1.083,15.583,208.333
2014-09-14,83.4,62.984,38.4,10.935,17.75,6.815,0.813,14.467,28.26,22.075,15.94,10.021,193.958,1.875,11.167,205.125
2014-09-15,82.0,64.483,39.4,19.425,36.85,17.425,1.0,18.008,27.74,22.941,18.9,12.25,191.792,2.957,11.208,203.0
2014-09-16,82.0,54.467,32.4,21.655,40.815,19.159,1.146,16.5,30.74,24.762,19.76,12.416,190.652,3.0,13.391,204.043
2014-09-17,80.4,55.867,33.2,29.225,60.2,30.975,1.688,21.116,26.46,22.534,17.26,15.23,192.417,3.042,16.125,208.542
2014-09-18,64.6,41.475,24.6,16.371,26.715,10.344,1.066,12.136,27.18,22.624,18.72,7.854,191.455,1.833,9.909,201.364
2014-09-19,73.0,54.292,38.2,20.37,38.985,18.615,1.146,16.317,22.48,18.932,15.74,11.812,191.667,1.708,11.25,202.917
2014-09-20,82.0,68.458,54.8,19.45,37.917,18.467,1.104,23.833,21.92,19.049,16.06,19.312,192.708,2.583,15.625,208.333
2014-09-21,87.0,62.8,34.0,13.961,23.748,9.788,1.047,19.142,26.84,20.069,13.96,15.625,192.417,2.625,12.458,204.875
2014-09-22,78.2,53.833,15.6,24.325,47.775,23.45,1.416,17.942,29.1,21.961,16.58,13.271,191.333,2.25,13.083,204.417
2014-09-23,81.6,63.958,42.4,23.863,52.304,28.441,1.843,21.65,27.0,21.458,15.76,15.458,190.522,2.5,11.478,202.0
2014-09-24,89.2,79.742,64.6,21.4,47.375,25.975,1.312,16.775,23.8,21.551,18.84,9.166,186.75,1.833,11.833,198.583
2014-09-25,92.8,71.292,50.2,16.75,34.208,17.458,1.104,11.5,30.14,25.002,21.86,4.154,184.913,1.792,12.217,197.13
2014-09-26,76.4,60.608,45.2,27.972,51.525,23.553,1.583,14.625,26.54,22.652,20.48,8.52,189.333,2.583,13.375,202.708
2014-09-27,78.6,58.833,29.6,17.183,30.633,13.45,1.125,17.9,27.44,22.179,18.1,11.25,189.542,2.458,11.125,200.667
2014-09-28,85.2,59.9,31.4,12.285,20.717,8.432,1.108,18.225,30.38,22.918,16.4,13.334,191.292,2.333,15.208,206.5
2014-09-29,85.4,58.758,28.8,22.808,47.775,24.967,1.458,23.758,28.9,22.248,16.0,17.375,192.208,2.667,14.333,206.542
2014-09-30,84.0,57.475,26.0,24.288,57.933,33.645,1.589,24.525,30.1,23.23,16.7,18.75,193.217,2.625,15.304,208.522
2014-10-01,80.8,61.75,29.4,30.075,61.125,31.05,1.708,28.717,29.64,23.536,20.36,20.812,193.458,2.958,13.542,207.0
2014-10-02,84.2,73.608,57.2,24.609,52.761,28.151,1.354,27.583,25.62,22.163,18.8,19.042,189.708,2.5,12.167,201.875
2014-10-03,77.6,63.408,46.0,22.937,45.814,22.877,1.304,23.675,29.32,25.022,21.78,14.75,187.524,1.75,11.857,199.381
2014-10-04,66.4,49.958,31.8,15.283,20.758,5.475,1.0,15.95,26.36,22.932,19.8,11.5,190.833,1.417,11.292,202.125
2014-10-05,94.0,89.108,61.6,13.949,21.592,7.643,0.828,15.55,21.22,18.952,17.94,10.208,191.208,2.208,15.75,206.958
2014-10-06,93.4,65.917,41.4,8.958,15.333,6.375,0.958,5.5,27.46,22.907,18.82,2.196,184.083,0.5,10.5,194.583
2014-10-07,80.4,54.983,34.4,21.879,43.64,21.761,1.166,10.942,22.78,18.802,15.5,7.25,189.87,1.417,11.261,201.13
2014-10-08,85.2,65.475,41.4,24.217,63.458,39.242,1.354,12.05,25.14,19.652,14.34,7.604,190.708,2.125,11.167,201.875
2014-10-09,84.0,76.658,68.6,24.908,58.725,33.817,1.396,14.775,20.82,19.404,17.54,8.75,189.667,2.583,12.125,201.792
2014-10-10,85.8,71.958,49.0,27.647,69.319,41.672,1.604,20.025,25.24,20.702,17.54,13.188,190.792,2.958,13.333,204.125
2014-10-11,88.4,73.625,51.6,18.817,46.309,27.492,1.375,27.2,25.06,20.253,17.06,20.834,192.375,3.792,13.25,205.625
2014-10-12,85.6,61.508,44.0,12.341,19.558,7.216,1.302,26.692,23.48,19.878,17.06,20.292,192.042,3.417,10.5,202.542
2014-10-13,89.2,75.492,56.4,5.65,8.692,3.042,1.062,10.05,23.32,20.594,17.66,3.375,185.0,1.375,7.75,192.75
2014-10-14,77.6,53.567,40.8,10.913,18.358,7.445,0.873,6.883,22.22,19.535,16.36,4.458,189.565,0.917,10.435,200.0
2014-10-15,89.4,66.408,49.6,22.975,51.725,28.75,1.166,10.808,16.94,15.526,14.5,7.062,191.917,1.957,11.0,202.917
2014-10-16,91.6,70.117,35.0,26.677,66.901,40.224,1.476,14.851,22.32,16.567,11.86,11.625,192.762,2.833,13.238,206.0
2014-10-17,82.8,52.3,27.8,23.105,45.279,22.173,1.166,15.183,21.42,16.41,11.82,11.146,194.083,2.042,16.042,210.125
2014-10-18,81.2,63.758,37.6,21.333,45.883,24.55,1.604,17.875,21.82,14.969,9.42,15.104,194.208,3.333,11.875,206.083
2014-10-19,87.6,65.767,39.4,16.363,28.203,11.839,1.154,18.5,23.56,16.772,10.54,14.812,195.667,3.25,11.875,207.542
2014-10-20,93.4,76.792,51.8,26.392,54.792,28.4,1.312,15.417,23.08,18.337,14.82,9.292,192.667,2.542,14.083,206.75
2014-10-21,93.6,83.892,68.2,27.088,61.033,33.945,1.228,14.333,22.54,19.681,17.24,8.326,187.087,2.583,13.826,200.913
2014-10-22,93.4,86.75,71.2,24.917,67.158,42.242,1.312,14.467,20.88,18.13,14.88,7.854,187.5,2.708,16.125,203.625
2014-10-23,90.6,82.158,67.0,22.367,49.542,27.175,1.166,9.958,18.02,15.429,13.94,4.584,189.75,2.25,12.708,202.458
2014-10-24,90.6,72.65,42.0,23.831,67.429,43.597,1.75,17.183,22.04,16.682,13.02,12.104,191.0,3.583,15.625,206.625
2014-10-25,90.4,71.183,45.2,20.4,46.825,26.425,1.188,21.375,22.86,17.291,11.44,16.458,191.417,3.792,12.917,204.333
2014-10-26,90.8,82.025,66.2,13.754,27.368,13.614,1.002,15.908,21.06,17.564,15.04,11.938,190.208,3.208,12.042,202.25
2014-10-27,93.8,67.767,41.8,17.067,41.683,24.616,1.25,16.041,23.24,17.278,12.72,10.042,189.542,2.333,13.583,203.125
2014-10-28,51.8,39.417,25.8,13.874,21.468,7.594,1.04,12.142,18.82,13.955,10.56,8.292,190.13,1.125,7.435,197.565
2014-10-29,74.2,50.233,19.4,24.708,48.383,23.675,1.166,15.7,21.38,12.908,6.5,11.583,191.792,2.333,11.042,202.833
2014-10-30,82.6,68.8,47.4,33.198,90.619,57.422,1.76,20.707,21.5,15.365,9.68,17.021,192.913,3.5,16.0,208.913
2014-10-31,91.6,80.75,67.4,31.358,93.974,62.615,1.792,16.417,20.54,17.389,14.94,11.917,192.542,4.5,20.75,213.292
2014-11-01,93.8,91.092,83.8,24.142,44.208,20.067,1.062,10.616,17.96,16.586,15.72,5.646,187.5,3.292,17.875,205.375
2014-11-02,94.8,86.584,61.8,17.812,33.803,15.991,1.174,16.092,20.62,17.919,15.88,9.146,189.833,4.208,18.042,207.875
2014-11-03,71.4,53.225,33.8,13.233,20.175,6.942,1.104,11.783,17.56,14.508,10.7,8.688,188.0,2.458,12.667,200.667
2014-11-04,81.8,58.975,30.6,22.711,54.677,31.966,1.25,10.917,19.28,12.887,7.84,7.104,189.957,2.25,11.87,201.826
2014-11-05,85.6,73.433,50.4,35.133,111.508,76.375,1.562,20.417,18.16,13.746,9.22,15.875,193.542,4.333,19.5,213.042
2014-11-06,85.0,62.617,40.6,21.325,60.459,39.134,1.756,13.866,24.04,18.507,14.12,8.934,188.826,4.0,20.435,209.261
2014-11-07,70.2,44.992,25.2,22.194,41.327,19.133,1.521,15.592,20.6,15.709,9.36,12.0,189.417,2.333,12.583,202.0
2014-11-08,78.6,63.7,41.8,26.525,57.633,31.108,1.584,22.45,19.72,14.182,8.14,20.0,192.458,4.167,16.792,209.25
2014-11-09,93.2,87.817,79.0,18.92,34.422,15.502,1.174,24.267,16.92,15.898,14.66,20.062,192.0,4.917,25.083,217.083
2014-11-10,93.2,64.208,29.4,23.45,47.933,24.483,1.375,14.892,21.62,16.503,13.08,10.25,189.5,3.708,19.333,208.833
2014-11-11,86.4,76.717,66.2,28.707,104.038,75.332,1.772,21.9,16.86,14.62,12.32,18.0,193.87,4.583,19.478,213.348
2014-11-12,90.8,70.7,44.0,27.516,82.55,55.034,2.667,23.833,19.3,16.01,13.96,20.0,192.458,4.958,24.208,216.667
2014-11-13,63.6,47.517,32.0,16.9,30.483,13.583,1.375,11.008,14.9,11.696,7.22,7.375,192.458,2.958,9.667,202.125
2014-11-14,78.2,56.108,35.2,23.719,46.654,22.935,1.23,10.75,14.0,9.126,5.04,6.52,194.833,1.783,12.0,206.833
2014-11-15,83.0,62.341,43.0,17.925,39.142,21.217,1.208,9.65,13.78,9.068,4.6,6.854,195.75,2.25,12.833,208.583
2014-11-16,82.2,63.967,38.4,16.303,28.092,11.789,1.191,10.55,14.1,8.972,4.26,8.396,195.125,2.833,15.0,210.125
2014-11-17,86.2,71.083,43.4,30.057,90.596,60.539,2.042,19.763,13.98,9.396,4.22,16.271,196.583,4.125,14.667,211.25
2014-11-18,73.2,47.708,25.8,17.974,26.668,8.695,1.687,12.366,15.44,10.937,7.86,9.562,193.905,2.958,7.952,201.857
2014-11-19,73.8,49.466,25.0,23.933,53.625,29.692,1.188,12.3,15.44,8.882,3.5,10.084,192.5,1.958,11.25,203.75
2014-11-20,85.8,70.275,50.6,35.267,115.625,80.359,1.771,19.175,13.32,8.332,4.22,17.812,195.125,3.958,17.625,212.75
2014-11-21,89.4,70.3,42.6,33.53,114.104,80.574,1.854,17.942,17.12,9.653,3.62,14.834,193.167,5.083,16.458,209.625
2014-11-22,87.6,63.359,25.8,28.308,76.367,48.058,2.0,15.833,20.54,11.814,5.76,14.52,192.333,5.042,25.958,218.292
2014-11-23,87.2,62.792,29.8,17.707,35.006,17.299,1.454,16.775,20.34,12.008,5.44,13.5,192.333,5.0,20.292,212.625
2014-11-24,85.8,65.3,33.4,27.708,66.617,38.909,1.688,19.833,19.18,11.754,6.16,17.5,191.708,4.75,16.0,207.708
2014-11-25,93.8,89.375,77.2,35.827,105.98,70.152,1.542,20.7,12.96,11.426,9.24,15.261,196.913,5.917,24.739,221.652
2014-11-26,94.0,90.742,78.6,30.45,70.233,39.783,1.52,11.608,13.6,12.749,12.06,7.188,194.208,5.708,21.708,215.917
2014-11-27,83.8,62.167,33.0,25.608,66.992,41.383,1.646,11.408,17.66,12.327,8.1,8.562,191.417,3.708,21.167,212.583
2014-11-28,85.0,77.558,66.6,26.984,97.617,70.633,1.833,14.3,17.92,13.209,8.34,10.042,191.125,4.375,16.458,207.583
2014-11-29,91.6,79.267,61.0,22.758,40.4,17.641,1.375,11.375,18.1,15.927,11.6,6.25,188.5,4.167,19.625,208.125
2014-11-30,91.8,75.7,54.2,15.858,33.316,17.457,1.434,10.392,19.22,13.824,8.04,7.75,190.833,4.458,12.208,203.042
2014-12-01,93.0,82.383,59.6,27.035,52.325,25.29,1.435,14.467,15.1,13.713,10.12,8.396,191.522,4.875,27.348,218.87
2014-12-02,62.2,39.358,30.8,17.351,35.539,18.188,1.418,7.583,8.94,6.832,4.64,5.084,191.348,2.667,11.957,203.304
2014-12-03,70.4,47.35,24.8,27.05,68.783,41.733,1.834,10.183,10.24,6.263,1.62,6.75,192.958,3.5,14.0,206.958
2014-12-04,89.6,82.942,67.6,30.033,70.05,40.017,1.292,11.725,8.06,6.762,4.8,8.76,194.042,4.333,18.875,212.917
2014-12-05,88.2,55.492,29.6,26.068,64.63,38.561,1.75,9.467,9.66,5.883,2.54,6.292,194.042,4.25,30.792,224.833
2014-12-06,89.0,78.375,60.0,21.175,55.508,34.333,1.229,8.1,4.12,1.829,-0.84,5.416,194.417,3.958,13.75,208.167
2014-12-07,87.6,67.017,45.8,14.26,25.949,11.689,1.087,5.217,8.2,4.955,0.34,2.584,194.667,3.125,15.417,210.083
2014-12-08,87.4,64.208,34.4,27.85,91.708,63.858,1.771,9.475,11.5,5.632,0.0,6.854,195.583,4.958,17.958,213.542
2014-12-09,82.2,57.4,37.2,18.976,41.64,22.664,1.336,8.8,12.38,6.678,1.78,6.083,193.435,3.25,21.304,214.739
2014-12-10,72.4,56.133,35.6,32.466,82.234,49.767,1.729,14.817,11.0,5.787,0.28,13.799,194.708,4.583,20.583,215.292
2014-12-11,92.0,80.883,68.4,31.614,94.036,62.421,1.542,18.883,10.28,8.356,6.84,15.75,197.955,5.792,25.955,223.909
2014-12-12,75.4,63.1,48.2,25.274,46.044,20.769,1.738,12.492,10.16,7.598,5.46,9.084,195.25,4.667,18.292,213.542
2014-12-13,78.4,52.55,36.4,16.808,32.033,15.225,1.646,8.725,8.3,5.0,2.16,6.75,192.417,3.792,15.583,208.0
2014-12-14,77.0,62.092,43.4,10.941,16.05,5.109,1.259,7.225,6.38,3.662,1.84,4.688,192.083,2.087,11.042,203.125
2014-12-15,79.6,69.254,52.8,24.083,49.767,25.683,1.208,7.467,7.28,4.546,2.0,5.021,193.333,2.292,13.75,207.083
2014-12-16,92.2,77.483,45.4,25.721,79.601,53.88,1.566,8.333,6.76,4.581,3.36,7.104,194.261,4.0,19.087,213.348
2014-12-17,64.4,41.092,27.8,14.675,33.778,19.102,1.438,6.073,4.6,2.478,-0.14,3.852,189.667,1.958,10.333,200.0
2014-12-18,91.2,80.492,59.6,25.95,56.875,30.925,1.354,7.117,3.82,0.545,-1.48,4.292,193.25,2.583,17.125,210.375
2014-12-19,88.0,66.142,36.2,30.081,97.411,67.33,1.666,9.337,7.76,2.292,-2.86,6.708,194.542,2.941,18.5,213.042
2014-12-20,92.4,79.8,61.2,24.867,67.433,42.567,1.375,8.2,12.58,5.944,1.78,7.062,193.0,2.294,20.833,213.833
2014-12-21,80.0,57.417,37.0,12.618,18.09,5.471,1.324,11.76,10.28,7.22,4.76,10.084,192.375,1.095,17.25,209.625
2014-12-22,59.8,43.133,32.4,22.3,46.959,24.658,1.875,7.958,7.4,4.421,1.2,6.167,193.0,2.083,15.0,208.0
2014-12-23,83.2,63.592,42.8,25.67,50.728,25.058,1.378,9.758,9.52,5.237,1.7,8.5,194.435,2.208,18.174,212.609
2014-12-24,86.2,68.5,45.8,32.75,103.666,70.917,2.271,18.916,9.94,4.679,-0.62,15.562,195.542,3.667,21.0,216.542
2014-12-25,83.6,61.8,36.8,27.526,63.671,36.145,2.09,14.032,9.72,5.888,2.9,11.102,194.826,3.609,21.043,215.87
2014-12-26,76.6,58.425,33.6,21.06,37.57,16.51,1.444,6.763,8.56,3.908,0.2,5.084,195.542,2.292,15.417,210.958
2014-12-27,70.2,46.033,25.8,16.417,26.317,9.9,1.208,8.075,8.46,3.681,-1.02,5.75,194.167,1.875,13.542,207.708
2014-12-28,82.0,61.275,39.0,25.476,48.198,22.722,1.474,22.358,8.4,3.299,-3.04,20.75,196.583,4.0,18.125,214.708
2014-12-29,92.6,77.642,54.2,18.258,27.925,9.667,1.271,15.192,11.46,6.927,4.28,12.688,193.917,2.833,19.583,213.5
2014-12-30,89.4,66.717,39.6,19.368,36.984,17.617,2.318,27.542,11.18,6.238,1.96,23.479,196.609,4.417,16.87,213.478
2014-12-31,85.8,64.3,31.0,17.808,30.291,12.484,2.188,26.667,11.82,6.461,1.5,23.02,198.208,4.667,18.0,216.208
2015-01-01,81.2,56.583,28.8,9.677,12.49,2.812,1.042,9.675,10.92,5.796,1.34,9.604,196.75,2.75,9.208,205.958
2015-01-02,81.4,65.225,41.2,14.95,22.642,7.692,1.292,12.717,12.0,5.172,-0.44,12.167,197.25,3.875,7.5,204.75
2015-01-03,86.8,70.992,45.2,15.963,26.868,10.906,1.214,20.55,13.86,7.147,2.24,21.23,198.583,5.458,11.333,209.917
2015-01-04,88.6,66.792,44.0,15.666,33.283,17.617,1.625,23.183,15.6,8.929,2.14,24.413,199.667,4.917,12.792,212.458
