date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,SO2_mean
2013-11-20,191.783,66.0,52.125,40.0,4.174,9.073,14.229,5.156,13.917,14.1,11.2,9.1,195.957,3.82
2013-11-21,195.217,75.0,58.0,45.0,10.087,17.832,26.912,9.08,16.208,13.5,10.329,5.9,205.304,3.945
2013-11-22,196.043,92.0,66.083,44.0,8.435,16.417,27.167,10.75,8.542,15.4,10.362,3.8,204.478,3.5
2013-11-23,194.087,89.0,65.25,41.0,10.13,14.688,20.166,5.479,8.458,15.4,10.762,5.6,204.217,3.903
2013-11-24,201.783,94.0,75.458,55.0,23.435,17.365,26.719,9.354,26.917,16.5,9.858,3.8,225.217,4.181
2013-11-25,190.545,97.0,74.958,58.0,6.818,8.625,10.521,1.896,25.625,17.1,14.004,10.2,197.364,2.971
2013-11-26,193.043,65.0,55.636,46.0,3.783,8.104,10.708,2.604,9.917,13.7,11.104,8.1,196.826,3.792
2013-11-27,195.043,89.0,64.625,39.0,13.826,21.042,31.594,10.552,14.875,14.4,9.817,4.6,208.87,4.625
2013-11-28,194.565,88.0,57.625,45.0,6.435,14.047,19.321,5.274,9.458,12.0,8.629,2.4,201.0,3.741
2013-11-29,193.565,71.0,52.958,40.0,6.565,13.49,28.25,14.76,8.167,11.3,7.858,5.5,200.13,3.292
2013-11-30,193.435,73.0,61.375,47.0,5.261,12.99,17.042,4.052,10.542,11.6,9.117,7.2,198.696,3.833
2013-12-01,198.696,93.0,73.208,50.0,15.478,17.958,26.323,8.364,23.875,13.7,8.188,1.8,214.174,4.222
2013-12-02,200.087,94.0,73.375,48.0,16.217,19.033,33.357,14.324,23.833,14.2,9.254,2.8,216.304,4.229
2013-12-03,204.913,93.0,73.75,38.0,24.87,28.034,56.105,28.071,30.833,14.3,7.654,3.0,229.783,5.139
2013-12-04,199.957,95.0,69.917,48.0,25.565,22.463,46.168,23.706,25.667,14.0,8.85,2.0,225.522,5.25
2013-12-05,198.909,92.0,68.958,50.0,19.0,25.414,38.508,13.093,27.304,15.2,10.096,2.8,217.909,5.288
2013-12-06,204.174,91.0,71.167,51.0,25.565,22.839,40.438,17.598,39.583,14.7,9.633,4.1,229.739,5.444
2013-12-07,192.87,76.0,65.583,48.0,3.13,7.26,8.99,1.729,5.958,12.0,10.079,8.4,196.0,3.014
2013-12-08,192.087,65.0,51.917,33.0,2.13,6.302,7.552,1.25,9.792,12.6,9.638,7.4,194.217,3.75
2013-12-09,202.435,84.0,63.667,37.0,25.87,32.451,60.97,28.519,30.708,11.8,7.05,0.3,228.304,4.433
2013-12-10,192.522,96.0,70.958,52.0,6.13,8.99,12.354,3.365,14.292,14.7,10.775,8.0,198.652,2.82
2013-12-11,191.565,68.0,54.25,43.0,3.391,9.094,11.406,2.312,11.208,11.9,9.279,7.4,194.957,4.403
2013-12-12,193.391,53.0,44.125,38.0,2.043,7.356,9.77,2.414,6.75,9.7,7.446,5.8,195.435,3.874
2013-12-13,196.261,80.0,62.792,47.0,13.435,19.468,38.208,18.74,13.25,9.0,5.3,1.2,209.696,4.18
2013-12-14,192.0,54.0,46.833,36.0,2.609,5.604,7.198,1.594,7.792,8.8,6.504,4.2,194.609,3.0
2013-12-15,193.391,76.0,64.292,54.0,1.913,4.49,5.49,1.0,7.25,8.9,6.662,5.0,195.304,2.861
2013-12-16,193.87,66.0,51.833,40.0,1.696,9.487,11.694,2.208,7.125,9.4,7.042,4.8,195.565,4.29
2013-12-17,193.13,65.0,52.125,41.0,3.478,15.282,19.573,4.292,7.833,11.3,8.883,7.1,196.609,4.028
2013-12-18,194.522,99.0,87.25,56.0,18.0,28.219,41.417,13.198,15.833,8.4,6.846,6.0,212.522,2.139
2013-12-19,194.739,98.0,91.792,82.0,18.174,31.143,50.932,19.789,22.375,9.8,8.271,6.7,212.913,2.748
2013-12-20,193.478,93.0,56.458,40.0,3.913,9.958,13.469,3.51,8.875,8.5,6.988,5.6,197.391,3.389
2013-12-21,191.565,75.0,66.292,58.0,2.609,7.469,9.51,2.042,1.625,9.7,7.542,6.0,194.174,2.278
2013-12-22,192.391,67.0,57.125,50.0,0.348,3.51,4.084,0.573,3.208,8.0,6.329,5.3,192.739,2.167
2013-12-23,192.13,66.0,56.833,48.0,2.87,10.323,13.092,2.769,6.375,8.8,6.721,4.7,195.0,3.0
2013-12-24,194.391,75.0,59.333,45.0,5.696,18.01,25.476,7.466,8.292,10.5,6.267,3.4,200.087,4.102
2013-12-25,197.0,78.0,53.417,37.0,13.826,25.917,37.917,12.0,19.542,9.5,6.025,3.6,210.826,4.028
2013-12-26,197.13,95.0,76.292,57.0,24.174,32.801,65.622,32.821,29.375,9.5,6.542,2.0,221.304,5.206
2013-12-27,195.087,89.0,66.458,52.0,3.696,9.702,11.814,2.112,10.167,9.6,6.988,3.5,198.783,3.857
2013-12-28,193.739,87.0,75.542,60.0,3.13,8.281,10.344,2.062,5.292,4.9,2.908,1.8,196.87,2.472
2013-12-29,192.696,82.0,60.542,44.0,2.087,7.208,8.792,1.584,6.083,6.5,4.412,2.2,194.783,2.278
2013-12-30,196.522,85.0,59.958,43.0,8.391,14.877,18.776,3.899,15.292,9.5,4.712,-1.6,204.913,3.326
2013-12-31,200.348,84.0,66.458,45.0,13.043,15.386,18.51,3.125,31.583,10.5,5.496,0.9,213.391,2.792
2014-01-01,194.913,90.0,63.875,39.0,0.696,1.771,2.135,0.365,5.167,6.4,3.333,0.5,195.609,2.278
2014-01-02,193.174,91.0,68.083,47.0,1.609,3.614,4.479,0.864,4.917,5.9,2.804,0.5,194.783,2.306
2014-01-03,194.174,80.0,67.0,56.0,1.87,3.51,4.188,0.677,3.833,6.1,4.208,2.1,196.043,2.181
2014-01-04,201.217,90.0,74.458,54.0,13.652,15.198,20.146,4.948,14.25,9.0,4.271,-0.4,214.87,3.486
2014-01-05,202.261,88.0,68.833,41.0,10.13,21.611,30.116,8.506,28.0,11.7,6.738,1.8,212.391,5.007
2014-01-06,201.13,94.0,76.833,51.0,22.0,24.396,49.198,24.802,26.708,10.5,6.992,4.4,223.13,3.556
2014-01-07,193.783,62.0,55.833,52.0,0.304,7.344,9.302,1.958,4.042,7.8,5.529,4.0,194.087,2.889
2014-01-08,196.609,67.0,57.375,44.0,2.696,8.986,11.712,2.726,10.917,8.6,5.433,3.4,199.304,3.89
2014-01-09,193.364,69.0,58.792,43.0,1.864,8.384,11.008,2.624,5.391,8.6,5.912,4.3,195.227,3.528
2014-01-10,195.696,76.0,61.708,50.0,3.087,10.333,13.416,3.083,5.667,8.2,5.85,4.1,198.783,3.639
2014-01-11,196.0,86.0,60.875,43.0,5.522,6.552,8.177,1.625,10.458,10.1,6.304,0.9,201.522,4.028
2014-01-12,194.913,71.0,57.583,42.0,0.174,5.532,6.974,1.441,3.958,7.2,4.658,2.4,195.087,3.361
2014-01-13,193.696,61.0,51.208,39.0,1.696,11.084,13.546,2.462,5.875,10.1,6.508,4.1,195.391,3.707
2014-01-14,199.87,78.0,62.458,46.0,21.261,37.24,68.917,31.677,18.0,7.6,4.871,0.2,221.13,7.361
2014-01-15,196.0,94.0,77.458,61.0,17.0,26.406,47.952,21.546,15.333,8.4,6.838,5.1,213.0,3.395
2014-01-16,196.043,82.0,58.458,44.0,9.217,13.812,17.719,3.906,16.25,10.9,7.175,3.0,205.261,3.667
2014-01-17,199.391,78.0,63.833,49.0,8.478,12.104,17.146,5.042,12.833,8.0,4.942,2.5,207.87,3.291
2014-01-18,194.348,85.0,60.292,43.0,4.609,8.688,10.604,1.916,3.625,8.7,4.646,0.9,198.957,3.389
2014-01-19,198.913,84.0,66.75,47.0,10.652,16.108,25.331,9.223,12.542,10.3,5.342,1.2,209.565,3.621
2014-01-20,200.261,87.0,58.542,38.0,8.87,14.344,18.937,4.594,19.417,9.5,5.988,2.1,209.13,4.403
2014-01-21,202.087,64.0,54.625,41.0,21.174,35.531,56.26,20.729,27.917,9.1,6.142,2.6,223.261,7.305
2014-01-22,200.318,96.0,91.542,67.0,27.227,38.106,63.895,25.789,27.542,8.3,7.2,5.9,227.545,2.716
2014-01-23,195.13,86.0,58.125,43.0,1.652,9.198,11.927,2.729,7.625,10.2,7.433,4.2,196.783,3.125
2014-01-24,195.261,75.0,54.042,43.0,8.217,14.896,21.51,6.614,8.375,10.0,6.346,-0.1,203.478,4.292
2014-01-25,201.957,88.0,68.208,39.0,9.87,15.938,20.302,4.364,26.75,11.7,7.033,2.7,211.826,5.458
2014-01-26,206.13,95.0,82.833,61.0,25.957,30.955,56.737,25.782,37.792,10.1,6.55,2.1,232.087,3.56
2014-01-27,196.273,93.0,74.917,55.0,10.091,19.136,27.918,8.782,17.458,12.5,9.471,5.9,206.364,3.292
2014-01-28,196.478,56.0,45.625,32.0,0.957,7.834,9.99,2.156,5.75,7.1,4.071,1.5,197.435,4.43
2014-01-29,196.348,65.0,50.5,37.0,8.522,21.468,28.726,7.258,9.875,6.5,3.746,0.2,204.87,3.695
2014-01-30,195.478,94.0,79.25,57.0,10.652,24.917,36.968,12.052,14.5,6.9,5.4,3.6,206.13,2.57
2014-01-31,194.087,79.0,60.083,48.0,0.13,3.636,4.854,1.219,5.083,6.7,4.412,1.7,194.217,2.375
2014-02-01,196.217,68.0,57.375,44.0,0.478,5.823,7.677,1.854,7.25,6.5,3.4,1.2,196.696,3.32
2014-02-02,195.565,65.0,51.75,37.0,3.826,12.136,16.663,4.526,5.0,7.9,4.358,1.6,199.391,3.626
2014-02-03,195.174,57.0,47.875,33.0,5.783,12.354,15.364,3.01,7.208,10.1,5.596,3.0,200.957,3.125
2014-02-04,199.217,78.0,55.667,41.0,12.739,22.396,31.334,8.938,13.792,9.3,4.667,-1.9,211.957,3.736
2014-02-05,196.522,79.0,63.708,51.0,13.217,22.001,29.329,7.328,14.542,9.1,5.758,2.7,209.739,4.178
2014-02-06,193.565,67.0,53.292,35.0,0.652,6.958,8.864,1.906,4.917,8.9,6.45,5.0,194.217,2.889
2014-02-07,198.478,80.0,58.417,37.0,10.783,23.948,32.177,8.229,16.75,9.7,5.433,-1.0,209.261,4.875
2014-02-08,200.696,91.0,77.75,54.0,13.304,16.719,21.927,5.208,25.833,7.7,4.308,1.6,214.0,2.542
2014-02-09,195.591,76.0,58.087,43.0,2.455,5.942,7.633,1.69,3.0,4.3,1.896,-0.2,198.045,2.2
2014-02-10,196.304,84.0,61.583,49.0,7.435,13.823,17.125,3.302,11.333,5.9,3.371,1.0,203.739,3.25
2014-02-11,206.217,90.0,71.042,42.0,21.565,27.51,39.76,12.25,35.375,10.7,4.529,-1.6,227.783,4.375
2014-02-12,202.818,90.0,70.0,50.0,18.909,24.106,42.295,18.189,39.583,11.0,6.129,-0.1,221.727,6.049
2014-02-13,197.0,86.0,70.708,54.0,1.478,7.208,9.208,2.0,6.292,5.7,2.896,0.2,198.478,2.625
2014-02-14,196.435,84.0,66.75,48.0,3.0,8.084,9.646,1.562,8.417,7.7,3.667,0.8,199.435,2.458
2014-02-15,195.826,68.0,54.75,40.0,2.783,5.385,6.125,0.74,23.333,10.4,6.679,3.8,198.609,4.361
2014-02-16,196.609,70.0,47.708,31.0,10.696,22.748,29.508,6.759,8.083,11.8,6.075,2.3,207.304,5.546
2014-02-17,199.565,92.0,83.333,51.0,22.478,34.458,44.74,10.281,20.417,6.5,4.917,3.0,222.043,2.833
2014-02-18,197.391,89.0,70.625,61.0,5.13,13.01,15.604,2.594,12.125,9.0,6.571,4.0,202.522,2.556
2014-02-19,193.087,67.0,56.417,43.0,2.304,7.208,8.914,1.706,1.792,10.4,7.246,5.4,195.391,3.405
2014-02-20,195.435,66.0,52.917,35.0,2.826,8.812,10.688,1.875,3.708,10.8,6.742,4.0,198.261,3.694
2014-02-21,199.391,84.0,67.208,46.0,15.087,19.364,28.636,9.271,17.458,11.4,6.442,-1.2,214.478,3.653
2014-02-22,200.957,94.0,86.375,77.0,14.217,12.531,15.458,2.927,34.667,12.6,10.254,7.4,215.174,2.222
2014-02-23,197.87,95.0,71.625,54.0,10.957,19.168,24.134,4.966,28.375,14.4,11.438,9.0,208.826,3.841
2014-02-24,195.913,68.0,52.5,38.0,5.087,15.562,20.01,4.448,42.25,13.0,9.512,6.6,201.0,5.625
2014-02-25,197.043,72.0,54.958,43.0,9.826,20.24,26.01,5.771,38.208,13.7,9.283,6.3,206.87,5.75
2014-02-26,201.0,95.0,86.625,63.0,19.857,33.999,59.08,25.08,36.292,8.8,7.867,7.0,220.857,3.495
2014-02-27,195.087,93.0,57.833,37.0,1.696,7.24,8.698,1.458,13.667,9.2,6.829,3.8,196.783,3.153
2014-02-28,195.13,67.0,50.292,30.0,4.609,10.146,11.917,1.771,19.917,11.0,7.033,4.0,199.739,4.403
2014-03-01,196.435,94.0,81.542,56.0,10.0,12.26,14.562,2.302,19.25,10.3,7.925,5.6,206.435,2.361
2014-03-02,195.217,60.0,50.917,38.0,2.391,7.135,8.889,1.754,14.417,11.3,8.021,5.4,197.609,3.719
2014-03-03,198.696,94.0,67.917,39.0,18.174,24.521,35.021,10.5,25.75,11.3,6.367,0.0,216.87,3.708
2014-03-04,194.043,94.0,63.542,41.0,8.13,10.573,15.26,4.688,18.375,14.9,9.758,6.0,202.174,3.764
2014-03-05,197.696,55.0,46.833,38.0,1.87,5.214,7.572,2.358,13.0,9.5,6.729,5.1,199.565,3.763
2014-03-06,197.696,83.0,52.583,40.0,4.913,20.333,24.844,4.51,15.792,9.5,6.979,4.6,202.609,5.93
2014-03-07,202.478,94.0,77.292,56.0,19.609,28.5,39.281,10.781,32.167,11.0,8.554,6.1,222.087,5.541
2014-03-08,195.435,93.0,72.292,49.0,8.696,10.844,12.98,2.136,14.292,16.3,11.225,8.1,204.13,4.347
2014-03-09,199.667,93.0,79.208,60.0,17.238,20.873,28.447,7.574,24.0,14.4,10.062,7.5,216.905,2.838
2014-03-10,194.565,89.0,64.708,50.0,0.957,4.719,5.969,1.25,6.708,8.8,5.133,0.0,195.522,2.167
2014-03-11,194.957,80.0,52.417,39.0,3.261,6.771,8.365,1.594,7.542,8.3,3.846,0.7,198.217,2.028
2014-03-12,193.913,78.0,48.958,31.0,4.043,9.575,11.454,1.88,15.208,11.7,6.9,0.4,197.957,3.356
2014-03-13,196.696,79.0,47.708,29.0,8.174,18.177,24.25,6.073,16.833,13.0,7.558,-0.2,204.87,4.611
2014-03-14,195.739,75.0,62.708,43.0,7.696,9.948,11.729,1.781,23.375,11.3,7.479,5.3,203.435,3.875
2014-03-15,196.652,81.0,63.875,48.0,8.87,19.625,23.333,3.708,27.708,10.4,7.188,3.1,205.522,5.514
2014-03-16,198.435,94.0,77.458,59.0,14.609,31.381,39.534,8.152,44.5,14.1,11.258,8.3,213.043,4.92
2014-03-17,203.609,93.0,76.042,55.0,25.478,27.781,45.542,17.76,41.583,19.1,13.221,8.8,229.087,6.736
2014-03-18,202.091,95.0,76.875,50.0,26.818,20.925,37.366,16.441,42.292,20.0,13.838,7.6,228.909,6.028
2014-03-19,197.478,96.0,91.167,82.0,13.13,21.925,34.851,12.925,31.167,16.2,14.338,11.1,210.609,3.2
2014-03-20,195.652,87.0,70.5,52.0,10.348,17.76,21.677,3.916,21.667,18.4,13.362,9.3,206.0,6.361
2014-03-21,197.696,86.0,67.042,35.0,6.217,11.958,14.5,2.542,31.208,17.1,12.188,6.5,203.913,6.333
2014-03-22,197.739,86.0,62.542,34.0,8.87,8.042,10.042,2.0,40.042,19.5,13.642,9.5,206.609,6.597
2014-03-23,194.565,73.0,47.667,33.0,1.435,7.4,9.02,1.62,17.458,11.4,8.412,4.4,196.0,4.559
2014-03-24,193.261,76.0,52.875,38.0,2.696,6.396,7.75,1.354,9.667,11.0,6.842,3.8,195.957,3.333
2014-03-25,195.261,68.0,47.708,31.0,1.913,6.896,8.364,1.469,5.167,11.3,7.571,4.4,197.174,3.569
2014-03-26,194.591,65.0,41.083,21.0,5.318,10.872,12.959,2.086,11.375,15.1,8.808,3.0,199.909,5.111
2014-03-27,200.381,74.0,50.292,21.0,15.143,24.75,34.104,9.354,22.292,18.1,9.888,1.1,215.524,8.403
2014-03-28,200.826,87.0,60.125,29.0,19.696,21.802,30.604,8.802,29.542,20.7,12.758,5.8,220.522,9.264
2014-03-29,201.522,93.0,83.792,65.0,20.565,22.844,27.646,4.802,49.292,12.5,10.917,8.5,222.087,4.694
2014-03-30,198.045,78.0,57.917,33.0,8.045,13.079,15.528,2.448,48.667,20.7,14.158,10.2,206.091,7.333
2014-03-31,205.231,87.0,71.792,52.0,29.385,20.792,29.969,9.177,54.208,21.0,14.154,7.7,234.615,7.319
2014-04-01,193.13,77.0,49.625,27.0,12.261,12.552,19.562,7.01,16.583,18.9,13.054,8.2,205.391,6.361
2014-04-02,194.739,85.0,72.125,49.0,11.174,19.656,28.615,8.958,23.167,17.6,13.5,8.8,205.913,5.667
2014-04-03,193.261,95.0,76.708,58.0,14.652,16.265,25.821,9.556,17.708,19.1,15.242,11.2,207.913,5.884
2014-04-04,190.857,96.0,71.625,52.0,3.952,8.924,13.442,4.519,12.455,18.5,12.283,7.5,194.81,4.264
2014-04-05,190.826,90.0,56.75,37.0,2.435,3.688,6.021,2.333,10.625,13.6,9.162,5.9,193.261,3.555
2014-04-06,192.913,93.0,62.958,41.0,1.783,3.875,5.854,1.979,13.667,11.6,8.088,6.2,194.696,3.305
2014-04-07,191.87,64.0,49.792,34.0,4.696,11.172,15.444,4.272,12.333,15.8,11.138,6.0,196.565,5.735
2014-04-08,196.696,70.0,49.708,36.0,11.087,17.781,24.886,7.104,36.167,21.0,14.617,8.4,207.783,8.681
2014-04-09,198.304,84.0,56.333,23.0,15.739,21.417,30.771,9.354,47.083,21.6,14.679,7.3,214.043,9.385
2014-04-10,199.087,86.0,56.0,31.0,17.0,18.712,26.988,8.276,46.542,22.1,13.654,8.2,216.087,7.774
2014-04-11,191.565,52.0,35.542,19.0,2.87,9.296,12.938,3.642,18.458,18.6,12.354,7.4,194.435,6.917
2014-04-12,194.087,64.0,35.708,19.0,5.0,13.188,17.364,4.177,19.125,19.5,13.371,4.9,199.087,8.486
2014-04-13,201.348,78.0,56.125,36.0,17.0,19.844,25.062,5.219,31.875,15.9,11.725,6.8,218.348,9.139
2014-04-14,195.818,83.0,57.458,16.0,16.955,16.772,24.386,7.614,30.208,21.2,14.562,8.4,212.773,7.429
2014-04-15,194.957,86.0,51.375,24.0,16.087,21.458,29.271,7.813,23.333,22.1,15.633,8.3,211.043,10.667
2014-04-16,192.826,71.0,52.708,35.0,11.87,17.698,21.562,3.865,55.708,22.8,17.754,13.3,204.696,12.722
2014-04-17,199.87,79.0,54.667,33.0,18.913,23.554,31.463,7.908,67.375,25.5,18.304,10.3,218.783,13.438
2014-04-18,195.043,91.0,79.583,65.0,13.565,15.021,17.49,2.469,61.208,18.2,15.45,12.5,208.609,8.125
2014-04-19,193.0,89.0,53.417,29.0,5.043,8.396,10.469,2.073,22.875,20.9,14.754,10.5,198.043,6.959
2014-04-20,193.174,95.0,75.708,54.0,6.217,8.062,9.583,1.521,19.375,13.1,11.75,11.0,199.391,4.93
2014-04-21,194.174,97.0,95.708,94.0,14.304,18.713,24.857,6.144,19.0,15.2,13.325,11.0,208.478,2.843
2014-04-22,193.087,96.0,69.667,52.0,6.13,14.312,17.073,2.76,30.292,17.3,14.804,11.5,199.217,5.834
2014-04-23,192.957,68.0,49.542,34.0,9.522,14.375,18.5,4.125,21.75,21.9,15.871,11.5,202.478,8.195
2014-04-24,195.652,91.0,65.417,46.0,12.217,17.892,24.011,6.119,36.25,21.0,14.875,8.6,207.87,8.9
2014-04-25,193.522,90.0,67.667,40.0,14.913,15.708,21.031,5.323,36.417,22.7,16.254,10.3,208.435,7.972
2014-04-26,193.739,91.0,71.667,49.0,13.217,10.708,13.562,2.854,32.0,22.4,16.742,12.4,206.957,7.514
2014-04-27,191.348,90.0,67.042,24.0,7.348,5.854,7.281,1.427,22.458,22.3,16.425,11.2,198.696,6.958
2014-04-28,192.955,90.0,67.417,50.0,9.5,11.327,15.386,4.059,26.0,21.0,16.346,12.6,202.455,6.053
2014-04-29,190.043,97.0,92.25,85.0,4.826,4.979,6.208,1.229,25.917,15.6,14.854,13.9,194.87,2.986
2014-04-30,187.174,98.0,91.5,81.0,4.913,5.74,6.875,1.136,26.792,22.0,17.408,13.5,192.087,3.319
2014-05-01,195.565,95.0,71.667,53.0,9.478,11.694,15.998,4.305,28.75,23.1,18.7,14.3,205.043,7.909
2014-05-02,188.652,71.0,54.542,33.0,7.739,8.562,10.146,1.584,26.0,26.5,20.183,15.1,196.391,8.986
2014-05-03,196.348,82.0,56.375,38.0,13.435,9.552,11.646,2.094,37.875,26.1,17.75,12.3,209.783,8.708
2014-05-04,190.043,67.0,48.042,26.0,5.783,5.084,6.198,1.114,21.833,21.5,16.812,12.6,195.826,6.597
2014-05-05,189.435,92.0,74.875,64.0,4.435,3.843,4.218,0.375,29.167,18.8,16.608,13.9,193.87,4.569
2014-05-06,191.174,64.0,39.917,24.0,2.609,5.198,6.146,0.948,16.0,20.2,15.862,12.7,193.783,6.264
2014-05-07,193.667,74.0,48.292,20.0,10.238,15.859,20.113,4.254,24.0,23.0,15.475,6.5,203.905,9.352
2014-05-08,190.696,87.0,61.875,46.0,9.565,8.943,10.35,1.406,19.375,21.1,16.767,11.3,200.261,6.082
2014-05-09,192.913,88.0,59.667,33.0,8.043,9.417,11.719,2.302,21.25,23.4,18.154,14.6,200.957,7.306
2014-05-10,189.826,74.0,51.458,32.0,5.13,6.219,7.458,1.24,18.0,24.7,18.542,14.1,194.957,7.153
2014-05-11,196.391,87.0,61.875,29.0,12.174,9.938,12.188,2.25,21.75,24.0,17.771,10.4,208.565,7.903
2014-05-12,190.087,95.0,73.25,50.0,6.957,6.521,8.009,1.488,18.75,21.1,17.229,13.5,197.043,5.003
2014-05-13,191.783,96.0,64.333,33.0,10.478,11.896,14.677,2.781,11.958,26.9,20.583,15.3,202.261,7.778
2014-05-14,195.783,91.0,61.292,44.0,22.522,23.208,30.021,6.812,38.458,24.8,20.042,14.2,218.304,10.639
2014-05-15,188.522,90.0,74.042,64.0,14.13,11.335,13.426,2.091,24.25,21.0,18.617,16.5,202.652,6.668
2014-05-16,191.304,72.0,54.542,34.0,7.478,7.198,8.948,1.75,20.958,24.5,19.4,15.8,198.783,7.111
2014-05-17,188.957,63.0,50.917,39.0,5.913,4.708,5.958,1.25,5.833,24.5,18.996,15.0,194.87,5.93
2014-05-18,194.304,86.0,53.75,32.0,10.913,9.729,11.938,2.208,3.917,26.5,19.562,12.5,205.217,8.5
2014-05-19,199.043,85.0,65.833,45.0,17.348,14.147,19.714,5.567,21.25,23.6,18.892,12.5,216.391,8.433
2014-05-20,191.739,93.0,75.167,54.0,13.478,9.51,11.156,1.646,39.042,23.3,18.633,14.6,205.217,5.833
2014-05-21,188.136,96.0,76.875,53.0,7.409,9.173,10.992,1.819,17.0,21.5,17.946,15.2,195.545,4.681
2014-05-22,187.13,75.0,64.708,51.0,6.478,5.986,7.215,1.229,16.833,23.0,19.025,16.9,193.609,5.482
2014-05-23,188.522,85.0,60.75,45.0,9.13,7.594,9.177,1.583,8.042,24.4,19.567,15.2,197.652,6.014
2014-05-24,192.304,89.0,69.625,48.0,12.652,11.229,14.677,3.448,20.042,26.1,20.217,14.5,204.957,7.778
2014-05-25,193.348,93.0,71.5,46.0,11.87,7.479,8.906,1.427,25.292,28.0,22.204,17.5,205.217,7.722
2014-05-26,187.043,97.0,87.292,70.0,6.739,4.871,6.415,1.543,19.958,22.2,18.95,16.4,193.783,4.153
2014-05-27,189.261,97.0,76.042,51.0,14.0,16.479,21.479,5.0,22.625,25.4,20.7,16.5,203.261,6.972
2014-05-28,204.652,94.0,71.833,42.0,22.348,18.146,25.136,6.99,41.042,29.1,21.196,14.1,227.0,9.333
2014-05-29,200.19,95.0,75.217,42.0,15.81,11.214,15.42,4.206,49.625,28.5,21.461,16.1,216.0,10.182
2014-05-30,195.043,93.0,77.167,57.0,13.043,10.823,15.125,4.302,62.417,27.0,22.112,17.6,208.087,10.167
2014-05-31,195.609,92.0,71.25,46.0,15.261,9.052,12.208,3.156,70.542,31.5,24.375,19.3,210.87,11.5
2014-06-01,201.391,93.0,59.917,24.0,13.217,8.167,10.844,2.677,56.125,33.9,24.896,17.9,214.609,12.444
2014-06-02,200.0,93.0,78.25,53.0,8.652,6.427,8.56,2.133,72.958,28.7,23.462,19.7,208.652,9.081
2014-06-03,192.391,91.0,72.625,49.0,8.652,6.312,8.542,2.229,52.75,27.5,23.225,20.4,201.043,7.708
2014-06-04,190.304,85.0,75.0,64.0,7.826,3.886,5.188,1.302,47.875,24.2,22.279,20.7,198.13,5.764
2014-06-05,187.217,93.0,79.25,59.0,9.261,7.502,9.794,2.292,17.625,24.5,20.142,18.2,196.478,3.802
2014-06-06,188.826,90.0,75.292,63.0,13.826,9.771,13.073,3.302,17.375,27.4,23.075,19.7,202.652,5.417
2014-06-07,192.522,94.0,80.792,62.0,8.696,7.052,9.198,2.146,18.375,24.8,22.175,20.4,201.217,5.153
2014-06-08,193.478,88.0,70.958,47.0,9.13,5.552,7.25,1.698,12.5,29.1,23.379,19.3,202.609,6.778
2014-06-09,195.364,91.0,75.167,60.0,8.136,5.751,7.564,1.812,21.087,26.9,23.471,19.7,203.5,6.524
2014-06-10,196.304,92.0,78.0,61.0,10.087,6.021,8.364,2.344,32.042,26.6,23.471,20.7,206.391,6.222
2014-06-11,191.435,90.0,83.333,75.0,12.261,11.333,14.948,3.615,20.458,23.0,22.025,21.1,203.696,4.514
2014-06-12,188.826,88.0,68.083,54.0,12.13,10.85,15.39,4.54,11.375,29.4,24.796,20.9,200.957,6.313
2014-06-13,188.522,72.0,57.875,42.0,6.913,4.74,6.25,1.51,10.417,26.9,23.108,20.4,195.435,5.417
2014-06-14,188.304,70.0,56.042,41.0,8.609,6.042,7.51,1.469,17.5,28.5,24.179,19.7,196.913,6.903
2014-06-15,194.913,69.0,57.292,44.0,10.304,6.917,8.666,1.75,32.583,29.9,25.021,21.0,205.217,7.861
2014-06-16,201.957,75.0,54.333,33.0,12.0,12.497,15.372,2.875,29.417,30.1,25.15,20.4,213.957,8.218
2014-06-17,223.818,85.0,68.0,50.0,18.227,17.591,21.917,4.326,42.643,27.3,23.433,19.6,242.045,8.625
2014-06-18,192.261,92.0,79.167,56.0,7.174,6.312,7.312,1.0,,22.9,20.567,19.2,199.435,4.445
2014-06-19,205.652,94.0,73.417,50.0,15.304,11.664,14.528,2.864,,28.5,23.112,18.5,220.957,6.233
2014-06-20,200.0,89.0,68.583,49.0,13.913,9.854,11.802,1.948,25.4,28.8,24.367,19.2,213.913,7.736
2014-06-21,194.087,90.0,76.708,64.0,7.565,4.323,5.386,1.062,25.875,26.6,23.733,21.8,201.652,5.75
2014-06-22,198.087,94.0,84.917,70.0,8.739,5.635,6.792,1.156,10.875,24.1,21.892,20.8,206.826,4.18
2014-06-23,207.826,92.0,66.625,47.0,10.478,8.044,10.844,2.8,16.917,29.4,24.525,19.7,218.304,5.713
2014-06-24,205.522,85.0,66.667,42.0,14.87,10.042,14.219,4.177,24.0,31.0,25.125,21.2,220.391,8.167
2014-06-25,199.304,92.0,75.667,59.0,8.261,5.636,7.656,2.021,26.708,28.7,24.325,20.8,207.565,6.667
2014-06-26,199.652,87.0,72.333,55.0,9.087,5.958,8.011,2.054,27.083,28.2,24.417,21.5,208.739,7.055
2014-06-27,194.364,90.0,75.875,58.0,8.773,6.392,8.611,2.219,16.125,27.7,23.954,21.6,203.136,5.306
