date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2017-02-09,33.104,54.042,20.938,17.812,206.957,5.208,27.261,234.217
2017-02-10,29.896,44.479,14.584,22.125,201.87,5.042,19.348,221.217
2017-02-11,7.604,9.417,1.812,9.271,200.217,3.0,7.13,207.348
2017-02-12,9.435,14.804,5.37,10.188,199.043,3.13,8.13,207.174
2017-02-13,16.239,24.826,8.587,9.506,199.864,3.522,13.136,213.0
2017-02-14,28.0,45.875,17.875,12.958,206.174,5.75,23.957,230.13
2017-02-15,24.854,43.75,18.896,19.75,200.435,4.792,20.217,220.652
2017-02-16,23.875,33.646,9.771,14.042,203.13,4.375,19.217,222.348
2017-02-17,15.334,25.0,9.666,11.334,202.13,3.708,14.13,216.261
2017-02-18,6.667,9.333,2.667,5.479,200.478,3.25,12.913,213.391
2017-02-19,20.652,33.108,12.456,13.375,201.0,3.652,11.913,212.913
2017-02-20,21.416,32.542,11.125,20.75,200.391,4.25,12.609,213.0
2017-02-21,23.0,37.062,14.062,15.312,199.348,4.0,13.478,212.826
2017-02-22,22.729,38.625,15.896,10.417,202.826,3.833,18.304,221.13
2017-02-23,21.271,34.125,12.854,13.583,200.913,4.167,16.217,217.13
2017-02-24,21.438,31.062,9.625,22.667,205.609,4.917,18.087,223.696
2017-02-25,14.834,18.188,3.354,27.542,203.609,5.25,15.304,218.913
2017-02-26,20.239,30.282,10.044,20.416,202.261,3.957,13.87,216.13
2017-02-27,26.812,42.688,15.875,16.542,203.087,4.417,22.348,225.435
2017-02-28,23.312,30.208,6.896,30.292,199.609,4.042,17.696,217.304
2017-03-01,9.27,13.188,3.917,14.729,194.913,2.917,8.609,203.522
2017-03-02,13.37,19.674,6.304,15.544,198.773,3.0,10.045,208.818
2017-03-03,27.146,37.562,10.416,19.542,201.217,4.375,23.261,224.478
2017-03-04,19.729,23.229,3.5,23.667,201.913,4.708,21.348,223.261
2017-03-05,24.674,48.37,23.696,15.333,200.304,5.348,29.609,229.913
2017-03-06,11.146,17.146,6.0,7.292,198.087,2.708,8.522,206.609
2017-03-07,24.229,36.458,12.23,17.416,200.174,4.333,30.522,230.696
2017-03-08,29.625,49.792,20.166,18.896,200.652,4.708,24.565,225.217
2017-03-09,9.812,14.458,4.646,3.812,197.957,2.583,8.348,206.304
2017-03-10,7.292,10.958,3.666,8.562,196.739,2.708,6.261,203.0
2017-03-11,9.729,13.105,3.375,15.958,200.261,3.5,9.957,210.217
2017-03-12,21.848,32.282,10.434,13.458,200.522,3.87,13.087,213.609
2017-03-13,36.021,54.52,18.5,24.458,204.957,5.75,33.348,238.304
2017-03-14,32.354,47.708,15.354,28.521,202.304,4.958,31.261,233.565
2017-03-15,23.348,39.391,16.044,27.771,199.636,3.826,31.5,231.136
2017-03-16,12.979,17.625,4.646,8.792,198.087,3.0,11.826,209.913
2017-03-17,14.166,21.166,7.0,8.958,199.565,3.458,11.304,210.87
2017-03-18,14.021,17.771,3.75,13.562,199.696,4.125,15.522,215.217
2017-03-19,23.934,37.782,13.848,17.146,200.273,6.435,23.136,223.409
2017-03-20,21.021,33.834,12.812,7.958,199.826,4.625,21.522,221.348
2017-03-21,19.916,30.354,10.438,9.188,201.174,4.125,20.435,221.609
2017-03-22,13.25,21.458,8.208,5.75,198.87,3.125,14.348,213.217
2017-03-23,9.604,15.25,5.646,6.188,197.348,2.417,6.913,204.261
2017-03-24,17.812,27.812,10.0,9.5,201.087,3.75,13.783,214.87
2017-03-25,15.125,17.52,2.396,34.688,204.652,5.583,14.913,219.565
2017-03-26,31.13,40.544,9.413,42.52,207.783,6.217,37.261,245.043
2017-03-27,38.646,53.375,14.729,40.875,207.13,5.667,39.696,246.826
2017-03-28,29.75,44.146,14.396,43.329,204.217,4.25,34.304,238.522
2017-03-29,23.375,33.729,10.354,41.23,201.826,3.958,19.739,221.565
2017-03-30,12.75,18.729,5.98,19.708,198.174,2.708,9.174,207.348
2017-03-31,17.146,23.333,6.188,21.166,199.565,3.458,17.043,216.609
2017-04-01,17.354,24.438,7.083,15.542,197.0,3.417,13.391,210.391
2017-04-02,7.333,9.146,1.812,12.0,197.478,2.875,9.957,207.435
2017-04-03,16.867,24.405,7.538,19.585,197.957,3.217,11.565,209.522
2017-04-04,20.348,31.13,10.782,25.949,197.591,3.435,17.182,214.773
2017-04-05,20.834,28.479,7.646,28.979,198.391,4.917,22.261,220.652
2017-04-06,10.896,12.958,2.062,19.125,194.87,2.417,12.957,207.826
2017-04-07,15.271,17.854,2.584,20.521,193.826,2.917,18.652,212.478
2017-04-08,21.25,30.666,9.416,22.75,200.391,4.458,30.826,231.217
2017-04-09,9.854,11.5,1.646,13.104,196.304,3.333,13.913,210.217
2017-04-10,21.456,33.239,11.782,18.396,198.522,4.696,31.957,230.478
2017-04-11,21.414,29.644,8.23,14.896,202.182,4.696,22.682,224.864
2017-04-12,12.312,17.0,4.688,11.479,196.304,3.143,12.696,209.0
2017-04-13,19.77,28.042,8.27,19.334,200.174,3.583,18.478,218.652
2017-04-14,24.271,33.396,9.125,28.188,199.739,4.833,24.565,224.304
2017-04-15,20.938,26.834,5.896,30.208,204.739,4.875,23.783,228.522
2017-04-16,11.5,13.188,1.688,26.23,199.696,4.25,19.826,219.522
2017-04-17,15.565,23.37,7.804,23.333,200.174,3.652,18.435,218.609
2017-04-18,12.208,17.25,5.042,11.542,193.565,3.292,13.478,207.043
2017-04-19,15.646,21.292,5.646,19.354,200.913,3.542,18.391,219.304
2017-04-20,19.271,27.062,7.792,19.562,198.783,4.042,21.087,219.87
2017-04-21,25.582,34.15,8.567,28.916,200.682,4.364,25.455,226.136
2017-04-22,10.146,13.729,3.584,22.438,195.476,2.792,11.333,206.81
2017-04-23,7.042,8.646,1.604,12.354,196.348,2.958,11.826,208.174
2017-04-24,14.696,19.76,5.065,17.854,198.217,3.391,15.652,213.87
2017-04-25,11.542,16.125,4.583,15.042,195.261,3.0,16.739,212.0
2017-04-26,21.396,32.0,10.604,18.52,198.739,3.75,24.696,223.435
2017-04-27,15.479,21.917,6.438,12.688,197.348,3.125,12.652,210.0
2017-04-28,20.167,28.146,7.979,17.167,199.783,4.333,22.043,221.826
2017-04-29,18.042,22.688,4.646,20.188,200.435,4.375,21.913,222.348
2017-04-30,14.625,17.125,2.5,24.021,202.478,5.125,20.565,223.043
2017-05-01,19.522,27.044,7.522,26.917,201.435,4.304,22.0,223.435
2017-05-02,13.718,17.934,4.218,14.204,198.409,3.435,13.227,211.636
2017-05-03,7.396,8.312,0.916,13.604,196.739,2.792,11.435,208.174
2017-05-04,4.646,5.104,0.458,13.229,195.652,2.542,10.304,205.957
2017-05-05,8.792,10.666,1.875,18.854,196.826,3.333,23.304,220.13
2017-05-06,15.666,20.312,4.646,25.604,200.043,4.167,20.391,220.435
2017-05-07,9.521,10.98,1.458,38.562,198.957,3.417,12.304,211.261
2017-05-08,16.718,22.761,6.044,34.688,200.217,3.609,14.565,214.783
2017-05-09,26.375,36.479,10.104,32.875,199.826,4.208,30.609,230.435
2017-05-10,20.438,29.562,9.125,27.188,196.609,4.167,21.522,218.13
2017-05-11,17.875,23.562,5.688,27.812,200.565,4.125,20.435,221.0
2017-05-12,23.326,29.674,6.348,35.55,202.818,4.522,36.409,239.227
2017-05-13,12.792,15.167,2.375,,199.565,4.083,22.174,221.739
2017-05-14,8.854,11.062,2.208,,199.043,4.583,24.304,223.348
2017-05-15,13.5,18.434,4.935,24.036,195.435,3.739,20.783,216.217
2017-05-16,15.208,21.48,6.271,17.27,197.565,3.167,12.565,210.13
2017-05-17,20.875,32.833,11.958,15.416,198.522,3.542,23.696,222.217
2017-05-18,16.083,24.416,8.334,17.562,197.957,3.333,18.826,216.783
2017-05-19,18.396,25.625,7.229,25.271,198.0,3.792,23.87,221.87
2017-05-20,17.938,21.084,3.146,25.354,200.13,4.167,33.0,233.13
2017-05-21,13.855,15.125,1.271,34.208,199.739,5.25,20.87,220.609
2017-05-22,9.392,10.804,1.413,19.584,194.87,2.957,15.652,210.522
2017-05-23,12.458,16.875,4.417,14.583,195.304,3.042,15.0,210.304
2017-05-24,17.021,23.25,6.229,20.23,197.87,3.667,27.522,225.391
2017-05-25,18.583,23.0,4.416,20.896,199.826,3.875,24.13,223.957
2017-05-26,16.479,22.416,5.938,17.396,197.652,3.708,21.957,219.609
2017-05-27,11.812,17.042,5.23,9.25,195.913,3.125,14.043,209.957
2017-05-28,7.75,9.917,2.166,10.062,197.522,2.958,12.826,210.348
2017-05-29,18.304,24.913,6.608,16.854,199.391,4.217,21.087,220.478
2017-05-30,25.396,34.562,9.166,31.188,201.913,4.417,34.217,236.13
2017-05-31,14.145,17.562,3.416,38.667,199.696,3.708,20.696,220.391
2017-06-01,12.978,17.978,5.0,20.598,198.136,3.0,21.318,219.455
2017-06-02,11.166,16.312,5.146,11.917,195.261,3.042,11.261,206.522
2017-06-03,8.292,12.042,3.75,8.73,195.304,2.708,9.478,204.783
2017-06-04,6.896,9.25,2.354,8.812,198.304,2.958,9.87,208.174
2017-06-05,11.196,17.5,6.304,9.52,198.478,2.783,12.87,211.348
2017-06-06,15.208,21.292,6.084,14.208,197.913,3.0,15.87,213.783
2017-06-07,6.375,6.854,0.479,14.375,193.174,2.375,10.522,203.696
2017-06-08,14.271,20.062,5.792,12.771,197.522,3.083,17.391,214.913
2017-06-09,19.896,27.229,7.333,15.5,200.652,4.042,27.087,227.739
2017-06-10,14.292,17.875,3.583,25.48,202.13,4.375,19.652,221.783
2017-06-11,7.166,9.167,2.0,14.042,199.0,3.333,11.478,210.478
2017-06-12,10.022,16.046,6.022,9.75,195.9,3.048,9.75,205.65
2017-06-13,13.48,20.875,7.396,10.916,195.609,2.435,13.435,209.043
2017-06-14,15.646,24.5,8.854,11.583,196.957,2.625,20.522,217.478
2017-06-15,21.625,29.938,8.312,19.458,198.783,3.208,29.391,228.174
2017-06-16,13.375,18.062,4.688,18.042,197.957,2.792,14.0,211.957
2017-06-17,11.916,15.834,3.917,16.812,197.13,3.417,15.304,212.435
2017-06-18,12.708,14.688,1.979,24.896,200.13,4.167,17.522,217.652
2017-06-19,17.739,25.5,7.761,25.208,203.348,4.042,20.957,224.304
2017-06-20,19.584,25.604,6.02,31.812,200.87,3.783,22.217,223.087
2017-06-21,12.562,18.02,5.458,12.229,191.739,2.792,15.348,207.087
2017-06-22,19.25,26.0,6.75,14.042,195.609,3.208,19.348,214.957
2017-06-23,20.396,26.583,6.188,27.542,201.826,4.375,29.957,231.783
2017-06-24,15.104,19.417,4.312,27.646,197.304,4.042,17.174,214.478
2017-06-25,11.292,13.979,2.688,18.354,198.783,4.125,16.739,215.522
2017-06-26,17.848,24.87,7.022,13.625,198.0,3.375,17.304,215.304
2017-06-27,21.542,28.542,7.0,26.916,203.391,4.217,30.304,233.696
2017-06-28,20.792,26.75,5.958,25.146,203.957,4.875,36.957,240.913
2017-06-29,21.125,27.438,6.312,35.166,204.304,5.542,31.696,236.0
2017-06-30,18.875,24.854,5.98,18.188,202.696,4.333,27.913,230.609
2017-07-01,18.271,25.562,7.292,29.021,202.783,5.667,30.217,233.0
2017-07-02,9.292,13.521,4.229,20.458,195.826,3.625,21.0,216.826
2017-07-03,13.131,23.54,10.409,30.804,196.773,3.182,37.591,234.364
2017-07-04,15.208,22.0,6.792,28.562,198.0,2.875,24.87,222.87
2017-07-05,12.646,20.042,7.396,13.062,194.565,2.458,15.348,209.913
2017-07-06,16.25,24.542,8.292,17.646,201.826,2.958,25.565,227.391
2017-07-07,18.084,26.104,8.021,22.416,205.826,3.417,22.696,228.522
2017-07-08,13.416,19.854,6.438,25.0,200.0,3.417,22.435,222.435
2017-07-09,10.52,12.562,2.042,33.25,201.217,4.042,17.478,218.696
2017-07-10,12.456,20.566,8.109,20.292,191.609,2.87,24.217,215.826
2017-07-11,10.292,15.667,5.375,19.396,187.478,2.333,20.435,207.913
2017-07-12,12.938,19.562,6.625,24.604,190.043,2.708,22.652,212.696
2017-07-13,10.5,14.434,3.935,25.604,191.409,3.0,23.136,214.545
2017-07-14,11.084,18.104,7.021,17.375,191.391,2.458,18.522,209.913
2017-07-15,11.562,17.521,5.958,21.854,193.826,3.0,18.348,212.174
2017-07-16,7.896,12.542,4.646,27.938,201.478,2.875,18.174,219.652
2017-07-17,8.76,13.652,4.892,18.166,194.348,2.826,15.783,210.13
2017-07-18,12.354,21.271,8.917,21.334,199.87,2.667,16.565,216.435
2017-07-19,13.084,17.834,4.75,24.584,199.435,3.167,16.696,216.13
2017-07-20,10.566,14.848,4.282,20.978,191.857,3.174,21.333,213.19
2017-07-21,8.166,12.334,4.167,15.27,186.565,2.25,16.0,202.565
2017-07-22,9.208,14.771,5.562,17.792,188.652,3.208,15.696,204.348
2017-07-23,6.979,8.792,1.812,18.312,192.043,2.958,16.348,208.391
2017-07-24,12.0,19.914,7.913,19.521,191.696,3.174,26.957,218.652
2017-07-25,15.375,19.938,4.562,30.188,197.318,4.25,24.045,221.364
2017-07-26,14.625,23.458,8.834,28.916,211.217,4.542,24.696,235.913
2017-07-27,17.792,26.938,9.146,15.562,206.609,3.708,24.696,231.304
2017-07-28,17.229,22.729,5.5,28.229,209.435,3.708,30.565,240.0
2017-07-29,9.48,12.688,3.208,26.396,201.652,3.25,14.609,216.261
2017-07-30,5.438,8.0,2.562,20.667,196.174,2.667,12.348,208.522
2017-07-31,12.044,17.37,5.326,24.27,200.957,3.348,21.478,222.435
2017-08-01,14.062,21.875,7.812,24.292,210.609,3.25,21.217,231.826
2017-08-02,12.062,16.958,4.896,18.146,205.957,3.208,32.87,238.826
2017-08-03,16.022,22.37,6.348,16.318,207.19,3.174,30.143,237.333
2017-08-04,12.812,19.938,7.125,16.521,193.696,2.833,25.348,219.043
2017-08-05,8.938,14.625,5.688,13.938,188.87,3.042,15.957,204.826
2017-08-06,4.042,5.604,1.562,21.125,186.261,2.458,12.217,198.478
2017-08-07,4.022,5.108,1.087,20.854,186.739,2.087,9.565,196.304
2017-08-08,6.188,9.812,3.625,14.271,189.435,2.125,9.174,198.609
2017-08-09,11.562,19.084,7.52,18.021,192.217,2.333,13.435,205.652
2017-08-10,17.771,28.48,10.708,27.334,206.261,3.958,24.478,230.739
2017-08-11,12.104,14.854,2.75,29.77,206.087,4.5,18.739,224.826
2017-08-12,8.396,13.166,4.771,16.938,195.435,3.25,14.174,209.609
2017-08-13,7.042,11.25,4.208,11.021,193.87,2.375,11.087,204.957
2017-08-14,8.978,14.935,5.956,14.438,198.087,2.87,12.304,210.391
2017-08-15,9.125,13.645,4.521,12.229,197.609,3.292,14.696,212.304
2017-08-16,12.271,17.521,5.25,12.562,199.818,4.042,16.591,216.409
2017-08-17,13.818,20.548,6.73,16.921,199.857,3.435,31.952,231.81
2017-08-18,7.709,8.89,1.18,15.479,194.174,2.875,16.435,210.609
2017-08-19,11.729,17.396,5.666,14.917,200.348,3.375,15.478,215.826
2017-08-20,6.833,9.354,2.521,25.75,199.652,3.458,17.348,217.0
2017-08-21,10.112,15.527,5.416,35.688,195.609,3.391,17.043,212.652
2017-08-22,14.464,21.303,6.839,35.102,195.125,3.136,17.812,212.938
2017-08-23,16.479,28.729,12.25,19.062,193.0,3.0,23.692,216.692
2017-08-24,12.125,25.792,13.667,18.688,199.174,3.042,24.087,223.261
2017-08-25,12.984,23.817,10.832,20.166,197.304,3.208,26.87,224.174
2017-08-26,12.146,17.729,5.584,16.958,200.739,4.417,19.478,220.217
2017-08-27,8.292,10.354,2.062,23.27,203.304,3.625,18.348,221.652
2017-08-28,15.244,20.512,5.268,30.042,201.545,4.435,30.545,232.091
2017-08-29,15.688,20.458,4.771,37.916,198.87,3.875,33.348,232.217
2017-08-30,15.583,23.666,8.084,26.75,200.13,3.542,15.043,215.174
2017-08-31,13.792,21.73,7.938,14.229,198.739,3.0,12.696,211.435
2017-09-01,14.554,21.846,7.292,13.13,200.273,2.957,13.545,213.818
2017-09-02,11.708,17.75,6.042,14.604,199.435,3.208,12.348,211.783
2017-09-03,7.25,11.0,3.75,11.958,201.348,3.167,10.304,211.652
2017-09-04,14.783,22.022,7.239,16.708,203.565,3.783,23.565,227.13
2017-09-05,22.646,31.854,9.208,29.48,203.739,4.667,33.261,237.0
2017-09-06,17.416,24.229,6.812,15.771,207.391,3.917,24.565,231.957
2017-09-07,24.23,35.0,10.771,28.771,211.435,5.167,35.043,246.478
2017-09-08,14.146,22.458,8.312,13.416,200.261,3.708,13.826,214.087
2017-09-09,14.188,20.23,6.042,18.625,199.739,4.083,17.043,216.783
2017-09-10,7.854,9.854,2.0,18.375,198.87,3.458,13.435,212.304
2017-09-11,6.044,8.066,2.022,14.48,193.826,2.522,10.391,204.217
2017-09-12,19.75,35.333,15.584,13.042,207.565,3.792,26.435,234.0
2017-09-13,15.25,25.438,10.188,15.896,203.261,3.458,18.174,221.435
2017-09-14,14.566,23.696,9.13,13.375,201.364,3.043,16.227,217.591
2017-09-15,17.5,25.521,8.021,13.084,205.478,3.375,19.696,225.174
2017-09-16,18.916,29.729,10.812,20.896,206.435,4.75,26.13,232.565
2017-09-17,8.042,13.354,5.312,10.98,200.913,3.75,14.522,215.435
2017-09-18,8.304,11.87,3.565,12.062,197.87,2.783,11.217,209.087
2017-09-19,19.875,29.25,9.375,20.084,205.957,4.0,28.217,234.174
2017-09-20,26.271,36.0,9.729,35.292,208.13,5.75,30.174,238.304
2017-09-21,19.0,27.667,8.666,15.73,204.348,4.75,23.609,227.957
2017-09-22,25.48,42.938,17.458,26.875,209.348,5.125,32.652,242.0
2017-09-23,11.938,17.084,5.146,17.584,200.957,4.375,13.739,214.696
2017-09-24,12.792,15.23,2.438,20.104,206.652,5.042,18.696,225.348
2017-09-25,23.392,33.37,9.978,23.812,207.0,4.696,32.652,239.652
2017-09-26,20.792,28.833,8.042,24.521,204.13,4.917,24.696,228.826
2017-09-27,7.896,8.812,0.917,18.875,196.043,2.5,12.783,208.826
2017-09-28,15.688,24.792,9.104,9.23,198.522,3.042,19.913,218.435
2017-09-29,17.812,28.084,10.271,13.334,203.478,3.208,16.957,220.435
2017-09-30,16.166,23.042,6.875,14.042,204.565,3.542,15.522,220.087
2017-10-01,10.312,13.021,2.708,17.438,203.609,4.708,14.913,218.522
2017-10-02,13.136,15.682,2.546,17.13,200.682,3.273,19.227,219.909
2017-10-03,16.25,29.042,12.792,10.271,196.217,3.292,17.043,213.261
2017-10-04,13.542,21.792,8.25,9.146,198.913,2.5,10.435,209.348
2017-10-05,15.5,20.208,4.708,13.333,200.609,3.167,26.826,227.435
2017-10-06,20.458,32.354,11.896,20.188,205.652,4.5,33.913,239.565
2017-10-07,21.02,32.458,11.438,10.958,202.957,4.542,25.565,228.522
2017-10-08,9.146,15.542,6.396,13.604,200.435,4.042,19.783,220.217
2017-10-09,15.413,21.044,5.63,19.375,201.826,4.391,29.391,231.217
2017-10-10,16.916,32.292,15.375,26.417,201.957,4.375,21.826,223.783
2017-10-11,22.104,36.584,14.479,29.812,203.478,4.417,39.174,242.652
2017-10-12,19.875,36.25,16.375,22.5,201.348,4.167,23.304,224.652
2017-10-13,18.018,27.936,9.918,9.083,200.682,2.909,20.136,220.818
2017-10-14,19.354,32.73,13.375,14.396,201.455,3.75,24.727,226.182
2017-10-15,9.062,14.104,5.042,10.688,202.739,3.083,15.261,218.0
2017-10-16,17.283,30.326,13.044,6.896,204.087,3.087,17.609,221.696
2017-10-17,26.104,52.771,26.666,13.354,203.478,4.583,35.435,238.913
2017-10-18,25.521,44.875,19.354,16.083,205.478,4.208,32.391,237.87
2017-10-19,22.625,38.208,15.584,14.208,198.696,4.708,22.435,221.13
2017-10-20,22.979,44.792,21.812,11.896,200.783,4.083,24.957,225.739
2017-10-21,19.146,42.125,22.98,14.354,205.261,5.0,28.957,234.217
2017-10-22,7.271,11.125,3.854,6.042,198.348,2.792,13.087,211.435
2017-10-23,7.435,12.261,4.826,6.542,199.087,2.261,8.174,207.261
2017-10-24,25.762,44.857,19.095,15.072,204.1,4.476,30.4,234.5
2017-10-25,18.521,28.084,9.562,9.688,202.957,3.083,26.304,229.261
2017-10-26,24.625,37.583,12.958,15.645,205.13,4.25,31.957,237.087
2017-10-27,28.938,53.375,24.438,23.562,203.0,5.042,48.0,251.0
2017-10-28,23.021,37.27,14.25,26.166,202.435,4.542,27.348,229.783
2017-10-29,9.146,12.354,3.208,8.562,196.913,2.458,12.739,209.652
2017-10-30,10.392,17.326,6.935,13.354,201.174,2.739,11.0,212.174
2017-10-31,20.584,36.708,16.125,12.916,200.435,3.583,21.826,222.261
2017-11-01,25.312,46.479,21.166,19.666,200.783,4.333,35.652,236.435
2017-11-02,32.196,57.414,25.218,27.496,207.455,6.0,56.818,264.273
2017-11-03,20.334,31.458,11.125,25.521,201.783,4.292,25.087,226.87
2017-11-04,16.188,26.334,10.146,19.958,207.522,4.25,21.565,229.087
2017-11-05,12.5,16.604,4.104,21.312,202.696,4.125,17.304,220.0
2017-11-06,26.717,45.718,19.0,23.48,203.739,4.565,27.478,231.217
2017-11-07,32.75,52.77,20.02,25.812,205.783,5.0,39.391,245.174
2017-11-08,31.479,71.75,40.27,44.708,211.783,7.125,50.304,262.087
2017-11-09,16.896,28.583,11.688,21.584,202.739,3.583,14.304,217.043
2017-11-10,29.416,45.292,15.875,23.02,208.13,5.708,37.261,245.391
2017-11-11,16.875,26.208,9.334,18.042,204.522,3.833,20.609,225.13
2017-11-12,9.458,13.458,4.0,8.917,202.0,3.458,13.826,215.826
2017-11-13,27.796,56.341,28.546,22.125,206.727,5.864,39.818,246.545
2017-11-14,24.646,58.25,33.604,25.666,205.522,5.75,41.304,246.826
2017-11-15,21.688,41.584,19.896,18.23,204.652,4.667,27.957,232.609
2017-11-16,19.013,29.542,10.528,7.729,200.652,3.333,16.522,217.174
2017-11-17,21.75,37.592,15.842,10.706,203.261,4.143,25.783,229.043
2017-11-18,18.983,33.878,14.896,12.271,200.217,4.478,23.957,224.174
2017-11-19,8.792,12.604,3.812,3.583,202.435,4.125,9.435,211.87
2017-11-20,18.475,30.924,12.451,8.604,203.773,3.708,19.045,222.818
2017-11-21,21.042,38.667,17.625,7.688,204.739,4.458,21.87,226.609
2017-11-22,27.604,53.479,25.875,17.625,201.565,4.5,25.913,227.478
2017-11-23,12.396,21.521,9.125,11.667,198.87,3.579,15.261,214.13
2017-11-24,15.042,24.104,9.062,7.334,199.391,3.417,15.826,215.217
2017-11-25,19.244,32.263,13.018,9.312,205.957,4.478,22.043,228.0
2017-11-26,14.834,23.042,8.208,17.208,201.522,4.5,18.478,220.0
2017-11-27,25.598,47.847,22.248,17.084,207.043,5.167,27.913,234.957
2017-11-28,28.792,55.0,26.208,26.104,203.261,5.083,34.957,238.217
2017-11-29,29.312,62.688,33.375,25.958,201.565,5.083,31.652,233.217
2017-11-30,24.792,50.834,26.042,21.812,205.478,4.917,32.522,238.0
2017-12-01,15.23,24.52,9.292,7.458,198.0,2.875,12.217,210.217
2017-12-02,16.885,27.15,10.266,7.334,202.348,4.304,21.696,224.043
2017-12-03,15.562,22.792,7.23,13.646,204.304,4.458,17.565,221.87
2017-12-04,29.449,59.87,30.421,24.202,204.273,5.13,37.318,241.591
2017-12-05,15.542,30.0,14.458,11.875,201.043,3.417,19.739,220.783
2017-12-06,17.23,29.0,11.771,5.812,200.652,3.542,15.696,216.348
2017-12-07,27.146,60.854,33.708,14.354,207.261,5.583,31.348,238.609
2017-12-08,22.934,51.286,28.351,15.902,209.522,5.25,30.043,239.565
2017-12-09,23.077,38.716,15.638,9.292,206.174,5.167,21.957,228.13
2017-12-10,18.458,25.584,7.125,17.146,204.783,5.0,20.739,225.522
2017-12-11,16.968,41.078,24.11,14.854,203.478,4.739,19.304,222.783
2017-12-12,10.292,17.52,7.23,5.896,200.217,2.542,8.652,208.87
2017-12-13,13.804,23.434,9.63,4.688,198.955,3.13,10.773,209.727
2017-12-14,21.229,41.812,20.584,7.917,204.261,4.292,20.391,224.652
2017-12-15,25.562,46.166,20.604,9.916,203.652,4.542,23.174,226.826
2017-12-16,24.208,44.666,20.458,21.854,206.545,5.625,27.864,234.409
2017-12-17,6.708,9.708,3.0,4.916,198.783,3.0,7.652,206.435
2017-12-18,25.587,42.587,17.0,9.875,206.13,4.609,20.783,226.913
2017-12-19,30.27,72.104,41.833,14.354,210.696,6.208,35.261,245.957
2017-12-20,29.5,54.625,25.125,14.27,204.696,5.75,25.435,230.13
2017-12-21,24.146,52.666,28.52,15.521,205.522,5.958,22.652,228.174
2017-12-22,36.896,76.334,39.438,20.938,209.609,7.208,35.043,244.652
2017-12-23,29.334,55.854,26.521,25.625,207.261,6.125,30.652,237.913
2017-12-24,22.729,29.166,6.438,29.708,204.043,5.667,26.435,230.478
2017-12-25,16.674,26.304,9.63,10.5,199.435,3.87,16.043,215.478
2017-12-26,11.334,19.792,8.458,6.25,196.043,3.125,8.783,204.826
2017-12-27,15.229,27.792,12.562,4.312,197.739,2.958,11.609,209.348
2017-12-28,18.958,36.375,17.416,6.104,202.565,3.958,18.174,220.739
2017-12-29,18.271,33.916,15.645,7.229,200.13,3.958,15.217,215.348
2017-12-30,10.75,15.604,4.854,9.708,201.783,3.75,12.348,214.13
2017-12-31,15.271,20.688,5.417,13.188,203.435,4.5,14.087,217.522
2018-01-01,14.958,19.27,4.312,11.584,205.957,4.167,16.0,221.957
2018-01-02,5.5,6.979,1.479,4.854,198.87,2.5,6.174,205.043
2018-01-03,7.729,10.062,2.334,4.604,200.826,2.417,6.652,207.478
2018-01-04,19.239,26.174,6.935,8.174,204.227,4.348,13.773,218.0
2018-01-05,17.938,24.916,6.979,15.792,203.957,3.833,12.826,216.783
2018-01-06,9.0,11.375,2.375,6.688,204.174,3.167,9.174,213.348
2018-01-07,23.544,35.913,12.37,7.98,204.435,3.174,16.217,220.652
2018-01-08,24.98,49.562,24.584,17.584,203.826,5.083,20.696,224.522
2018-01-09,13.458,21.584,8.125,6.875,201.0,2.667,8.87,209.87
2018-01-10,28.354,51.375,23.021,17.062,206.696,4.917,24.87,231.565
2018-01-11,22.208,44.875,22.666,14.458,202.043,3.625,15.565,217.609
2018-01-12,25.562,38.75,13.188,15.645,203.609,4.083,18.913,222.522
2018-01-13,13.166,17.604,4.438,11.479,201.609,3.458,12.826,214.435
2018-01-14,20.456,35.87,15.413,11.521,202.478,3.522,16.957,219.435
2018-01-15,35.938,75.188,39.25,23.375,206.565,5.75,34.826,241.391
2018-01-16,20.5,42.438,21.938,21.166,208.87,5.583,19.87,228.739
2018-01-17,17.13,28.76,11.63,12.479,201.864,4.261,11.136,213.0
2018-01-18,18.312,27.583,9.271,7.854,202.652,2.833,10.739,213.391
2018-01-19,28.875,44.938,16.062,12.771,207.696,4.25,22.478,230.174
2018-01-20,16.104,20.02,3.916,13.771,201.739,3.625,12.304,214.043
2018-01-21,16.935,27.826,10.892,7.333,201.391,3.304,10.435,211.826
2018-01-22,19.146,30.166,11.021,9.52,200.087,3.0,13.783,213.87
2018-01-23,31.396,54.458,23.062,21.792,205.217,4.625,30.0,235.217
2018-01-24,12.125,21.104,8.979,8.75,201.652,2.958,8.957,210.609
2018-01-25,27.5,46.042,18.542,10.917,202.435,4.083,22.043,224.478
2018-01-26,15.646,23.146,7.5,7.438,202.652,3.208,12.522,215.174
2018-01-27,14.562,18.52,3.958,7.208,203.522,3.042,9.739,213.261
2018-01-28,31.152,57.457,26.304,17.27,204.652,5.0,24.696,229.348
2018-01-29,16.042,26.25,10.208,12.438,202.739,3.25,10.217,212.957
2018-01-30,31.917,50.917,19.0,18.708,209.957,6.333,31.0,240.957
2018-01-31,29.896,53.688,23.792,21.333,202.87,4.667,30.087,232.957
