date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean,SO2_mean
2011-12-29,196.0,24.565,19.188,33.73,14.542,16.958,220.565,0.792
2011-12-30,192.435,7.826,8.396,10.438,2.042,6.458,200.261,0.083
2011-12-31,193.0,11.652,11.875,16.271,4.396,10.792,204.652,0.208
2012-01-01,197.13,8.87,7.458,9.542,2.083,13.021,206.0,0.5
2012-01-02,198.696,8.13,8.542,10.916,2.375,21.75,206.826,1.292
2012-01-03,193.391,1.783,4.354,4.562,0.208,5.416,195.174,0.542
2012-01-04,193.435,5.783,7.625,8.896,1.271,2.75,199.217,0.167
2012-01-05,196.348,14.783,13.708,21.666,7.958,5.354,211.13,0.208
2012-01-06,197.435,16.261,13.167,17.5,4.334,11.0,213.696,0.375
2012-01-07,196.348,17.391,17.966,31.845,13.88,11.958,213.739,0.391
2012-01-08,197.304,18.217,18.854,38.958,20.104,15.146,215.522,0.5
2012-01-09,196.261,12.957,15.875,30.083,14.208,13.271,209.217,0.792
2012-01-10,194.217,7.783,13.438,19.938,6.5,8.416,202.0,0.625
2012-01-11,196.0,12.591,16.087,22.456,6.37,8.614,208.591,0.565
2012-01-12,200.13,32.565,23.98,48.354,24.375,21.166,232.696,0.708
2012-01-13,199.826,20.522,18.166,26.584,8.417,32.562,220.348,0.542
2012-01-14,194.348,20.13,13.414,16.68,3.266,15.0,214.478,0.304
2012-01-15,195.913,5.783,11.042,12.729,1.688,10.834,201.696,1.0
2012-01-16,197.652,21.783,21.333,40.916,19.584,13.708,219.435,0.292
2012-01-17,198.696,15.087,18.042,33.396,15.354,16.792,213.783,0.583
2012-01-18,194.696,9.13,11.166,13.584,2.417,4.938,203.826,0.417
2012-01-19,196.522,14.0,18.854,28.521,9.667,12.958,210.522,0.667
2012-01-20,195.739,12.391,9.979,11.542,1.562,18.229,208.13,0.958
2012-01-21,198.391,22.609,30.276,48.7,18.424,21.854,221.0,0.87
2012-01-22,193.435,12.174,22.188,29.875,7.688,12.334,205.609,0.292
2012-01-23,193.565,15.0,21.312,30.854,9.542,10.396,208.565,0.5
2012-01-24,197.043,30.435,19.792,40.458,20.666,17.77,227.478,0.875
2012-01-25,194.435,4.957,8.646,9.5,0.854,18.062,199.391,1.0
2012-01-26,193.13,11.522,8.25,9.688,1.438,6.938,204.652,0.208
2012-01-27,196.913,12.087,10.625,13.625,3.0,10.52,209.0,0.208
2012-01-28,195.217,6.826,12.092,14.462,2.37,7.916,202.043,0.609
2012-01-29,194.739,11.565,18.062,26.604,8.542,12.25,206.304,0.542
2012-01-30,197.227,12.045,17.674,23.457,5.782,27.938,209.273,1.043
2012-01-31,198.957,23.609,24.27,43.042,18.771,26.292,222.565,0.667
2012-02-01,203.348,33.0,31.584,63.042,31.458,39.458,236.348,1.167
2012-02-02,198.87,29.609,30.333,52.979,22.646,36.312,228.478,0.708
2012-02-03,195.043,8.0,7.146,8.125,0.98,14.125,203.043,0.083
2012-02-04,197.478,23.478,28.328,41.597,13.269,17.979,220.957,0.304
2012-02-05,194.478,10.304,15.0,17.792,2.792,16.438,204.783,1.125
2012-02-06,195.565,14.565,23.479,31.792,8.312,14.042,210.13,0.417
2012-02-07,196.174,17.0,19.396,32.708,13.312,16.145,213.174,1.292
2012-02-08,195.652,6.087,8.021,9.604,1.584,5.979,201.739,0.708
2012-02-09,194.304,10.565,11.354,13.812,2.458,10.188,204.87,0.833
2012-02-10,196.87,11.043,11.771,15.188,3.417,15.646,207.913,0.75
2012-02-11,195.522,6.217,7.52,8.311,0.792,20.166,201.739,1.435
2012-02-12,195.773,10.909,18.522,23.066,4.544,22.523,206.682,1.0
2012-02-13,195.522,10.217,14.708,17.042,2.333,12.438,205.739,0.792
2012-02-14,194.043,15.174,18.938,27.166,8.23,11.167,209.217,0.667
2012-02-15,193.696,13.87,21.666,30.166,8.5,11.896,207.565,0.667
2012-02-16,195.304,12.087,5.333,6.396,1.062,6.125,207.391,0.875
2012-02-17,195.091,7.818,9.375,11.333,1.958,8.292,202.909,0.583
2012-02-18,196.304,19.13,28.369,42.362,13.994,13.584,215.435,0.304
2012-02-19,194.391,5.565,9.875,10.771,0.896,12.375,199.957,0.958
2012-02-20,194.217,11.304,12.771,18.667,5.896,8.625,205.522,0.667
2012-02-21,194.0,5.5,10.456,11.87,1.413,11.458,199.5,0.652
2012-02-22,193.217,7.522,14.0,17.416,3.416,16.312,200.739,0.958
2012-02-23,194.435,8.391,12.229,15.584,3.354,17.271,202.826,0.625
2012-02-24,193.913,5.565,6.458,7.334,0.875,10.146,199.478,0.5
2012-02-25,193.13,5.217,8.423,11.038,2.616,7.188,198.348,0.261
2012-02-26,193.261,10.696,17.229,23.042,5.812,16.916,203.957,1.208
2012-02-27,193.348,12.304,17.979,23.834,5.854,26.146,205.652,1.25
2012-02-28,194.609,14.696,18.604,25.938,7.333,24.104,209.304,0.708
2012-02-29,,,,,,,,
2012-03-01,196.348,21.435,25.146,38.562,13.416,20.375,217.783,0.917
2012-03-02,195.957,4.739,5.646,6.375,0.729,21.0,200.696,1.083
2012-03-03,191.739,11.565,5.312,5.708,0.396,11.584,203.304,0.5
2012-03-04,193.739,10.522,13.95,20.56,6.61,8.416,204.261,0.826
2012-03-05,194.957,9.565,13.792,18.312,4.521,18.604,204.522,1.25
2012-03-06,196.826,14.435,18.708,32.042,13.334,29.77,211.261,1.5
2012-03-07,198.391,24.652,25.77,38.334,12.562,44.416,223.043,1.875
2012-03-08,200.348,33.565,27.854,44.271,16.416,46.84,233.913,1.75
2012-03-09,197.091,21.409,21.084,26.25,5.166,61.0,218.5,1.917
2012-03-10,200.522,15.913,12.166,14.229,2.062,32.792,216.435,1.042
2012-03-11,193.652,9.391,9.865,13.006,3.142,12.625,203.043,0.826
2012-03-12,196.0,17.091,20.892,35.957,15.066,17.804,213.091,0.87
2012-03-13,195.217,20.478,20.146,30.708,10.562,27.188,215.696,0.708
2012-03-14,195.348,4.261,6.688,7.396,0.708,13.25,199.609,1.0
2012-03-15,195.348,15.696,22.833,31.125,8.292,21.354,211.043,1.417
2012-03-16,197.091,12.545,14.544,24.022,9.478,40.37,209.636,1.739
2012-03-17,194.13,8.478,9.666,10.708,1.042,44.084,202.609,1.708
2012-03-18,189.217,7.0,11.228,13.233,2.006,63.771,196.217,0.609
2012-03-19,194.773,16.0,17.282,22.804,5.522,29.688,210.773,0.478
2012-03-20,196.739,26.522,24.292,32.0,7.708,40.729,223.261,0.458
2012-03-21,194.609,5.0,6.604,7.604,1.0,9.208,199.609,0.417
2012-03-22,193.696,15.261,22.188,32.25,10.062,17.125,208.957,0.833
2012-03-23,194.13,7.652,11.292,13.584,2.292,21.729,201.783,0.875
2012-03-24,195.696,12.435,14.208,16.5,2.292,31.979,208.13,1.042
2012-03-25,194.565,4.739,9.024,9.78,0.756,22.375,199.304,1.0
2012-03-26,194.0,7.391,11.125,13.605,2.48,15.042,201.391,0.833
2012-03-27,197.227,20.091,25.696,38.782,13.087,22.417,217.318,0.739
2012-03-28,191.652,17.217,19.896,24.688,4.792,20.48,208.87,0.458
2012-03-29,196.0,20.0,13.25,26.916,13.666,26.834,216.0,0.667
2012-03-30,192.435,11.304,11.5,13.25,1.75,19.708,203.739,0.917
2012-03-31,196.87,20.348,17.166,20.48,3.312,27.771,217.217,0.792
2012-04-01,195.435,14.913,7.438,8.834,1.396,12.792,210.348,0.375
2012-04-02,194.091,19.591,15.343,19.807,4.464,20.188,213.682,0.87
2012-04-03,191.174,11.913,8.042,9.542,1.5,19.417,203.087,0.583
2012-04-04,192.87,12.478,9.312,10.979,1.666,10.75,205.348,0.458
2012-04-05,196.043,18.609,16.812,26.062,9.25,23.688,214.652,1.333
2012-04-06,194.391,13.783,11.604,14.458,2.854,15.688,208.174,0.333
2012-04-07,193.783,14.87,9.771,11.542,1.771,13.146,208.652,0.125
2012-04-08,193.957,19.087,9.584,10.75,1.166,14.375,213.043,0.5
2012-04-09,198.318,25.727,18.224,26.034,7.811,28.718,224.045,1.182
2012-04-10,196.217,21.478,18.17,25.282,7.112,39.167,217.696,1.0
2012-04-11,191.696,15.652,13.916,17.02,3.104,27.0,207.348,0.083
2012-04-12,190.783,13.696,12.166,13.438,1.271,16.48,204.478,0.625
2012-04-13,194.478,19.478,17.188,22.25,5.062,27.229,213.957,0.708
2012-04-14,191.304,21.217,13.562,15.833,2.271,17.834,212.522,0.083
2012-04-15,191.435,15.739,8.792,10.27,1.479,11.667,207.174,0.542
2012-04-16,194.13,18.957,16.138,20.42,4.282,24.604,213.087,0.522
2012-04-17,197.13,24.261,16.922,27.974,11.051,33.666,221.391,0.833
2012-04-18,192.478,18.522,15.334,19.312,3.979,32.042,211.0,1.125
2012-04-19,192.261,14.696,12.69,15.487,2.798,29.976,206.957,1.043
2012-04-20,192.13,18.957,18.254,23.15,4.896,30.271,211.087,0.417
2012-04-21,191.609,17.13,11.208,15.375,4.166,20.417,208.739,0.417
2012-04-22,189.739,10.565,5.667,7.166,1.5,11.958,200.304,0.0
2012-04-23,191.783,22.217,18.456,24.588,6.131,11.27,214.0,0.0
2012-04-24,195.391,25.174,16.375,21.708,5.334,62.75,220.565,1.125
2012-04-25,194.739,17.261,13.02,16.25,3.23,64.104,212.0,1.083
2012-04-26,190.217,14.696,13.65,15.858,2.208,41.312,204.913,0.522
2012-04-27,190.304,15.174,11.062,12.979,1.916,12.104,205.478,0.542
2012-04-28,194.13,20.174,15.271,21.292,6.021,23.77,214.304,1.167
2012-04-29,192.739,18.87,8.916,9.708,0.792,32.021,211.609,1.125
2012-04-30,194.13,16.522,9.673,12.394,2.722,26.084,210.652,0.652
2012-05-01,189.261,12.304,7.834,10.25,2.416,17.271,201.565,0.25
2012-05-02,187.043,18.087,14.875,19.562,4.688,15.542,205.13,0.042
2012-05-03,189.652,13.304,8.354,10.584,2.229,11.646,202.957,0.333
2012-05-04,187.609,7.348,2.896,3.146,0.25,3.146,194.957,0.0
2012-05-05,189.217,10.696,6.166,6.688,0.521,18.5,199.913,0.792
2012-05-06,195.826,18.217,9.812,11.042,1.229,35.084,214.043,0.958
2012-05-07,194.545,16.455,13.244,16.957,3.712,24.282,211.0,0.864
2012-05-08,199.609,21.87,20.708,25.27,4.562,41.438,221.478,1.542
2012-05-09,201.0,32.609,28.312,34.938,6.625,68.146,233.609,1.417
2012-05-10,192.348,15.478,13.0,15.812,2.812,41.292,207.826,0.458
2012-05-11,189.043,9.783,6.708,7.771,1.062,7.021,198.826,0.417
2012-05-12,189.0,8.304,5.354,6.02,0.667,7.688,197.304,0.458
2012-05-13,190.174,16.304,8.292,9.333,1.042,15.23,206.478,0.833
2012-05-14,191.261,12.783,12.452,15.628,3.174,21.666,204.043,1.0
2012-05-15,188.522,19.13,16.229,20.25,4.021,14.021,207.652,0.083
2012-05-16,193.174,13.087,12.042,13.354,1.312,40.646,206.261,1.417
2012-05-17,197.286,20.619,18.089,21.699,3.61,56.254,217.905,2.417
2012-05-18,192.478,12.826,8.396,9.0,0.604,36.646,205.304,0.75
2012-05-19,192.913,15.522,11.771,14.062,2.292,28.708,208.435,0.875
2012-05-20,194.391,12.826,7.479,8.396,0.917,25.438,207.217,2.042
2012-05-21,194.304,16.261,14.218,17.188,2.97,27.354,210.565,1.087
2012-05-22,197.609,27.435,23.666,29.271,5.604,41.875,225.043,0.875
2012-05-23,194.043,17.87,14.625,19.917,5.292,26.604,211.913,0.75
2012-05-24,194.783,19.826,16.958,21.646,4.688,32.917,214.609,1.542
2012-05-25,198.565,28.435,25.98,33.334,7.354,47.312,227.0,0.625
2012-05-26,190.522,13.565,11.084,13.188,2.104,31.875,204.087,0.625
2012-05-27,192.652,12.87,6.854,7.771,0.916,27.792,205.522,1.667
2012-05-28,190.174,11.957,8.84,10.848,2.009,24.812,202.13,0.87
2012-05-29,192.478,17.565,15.334,18.667,3.334,35.73,210.043,1.375
2012-05-30,191.565,21.609,15.667,18.167,2.5,29.73,213.174,1.25
2012-05-31,193.391,17.435,12.307,14.818,2.511,34.432,210.826,0.591
2012-06-01,191.913,14.565,11.916,14.666,2.75,33.0,206.478,0.958
2012-06-02,190.0,12.565,8.25,10.042,1.792,34.166,202.565,0.583
2012-06-03,191.261,12.13,5.916,6.708,0.792,26.354,203.391,0.5
2012-06-04,192.435,13.13,11.35,13.934,2.584,26.27,205.565,1.043
2012-06-05,190.826,16.522,12.284,17.493,5.208,17.666,207.348,0.458
2012-06-06,190.957,13.261,14.625,18.625,4.0,24.208,204.217,1.0
2012-06-07,193.217,15.652,18.708,22.917,4.208,27.438,208.87,0.917
2012-06-08,193.591,18.818,18.304,25.261,6.957,32.273,212.409,1.0
2012-06-09,189.913,15.913,16.25,19.917,3.667,20.396,205.826,0.25
2012-06-10,191.783,11.913,7.708,8.667,0.958,14.27,203.696,0.667
2012-06-11,191.87,13.826,16.391,20.13,3.739,19.208,205.696,0.739
2012-06-12,193.261,22.391,25.458,34.875,9.417,24.77,215.652,0.348
2012-06-13,195.217,16.217,14.624,18.375,3.752,23.375,211.435,1.417
2012-06-14,192.652,17.304,15.271,18.604,3.334,27.125,209.957,1.292
2012-06-15,189.696,13.0,12.834,15.167,2.334,27.708,202.696,0.875
2012-06-16,189.87,16.391,14.416,18.77,4.354,15.312,206.261,0.0
2012-06-17,190.391,11.957,8.188,9.875,1.688,7.854,202.348,0.375
2012-06-18,200.522,18.478,15.874,21.782,5.908,24.854,219.0,0.87
2012-06-19,185.348,12.0,8.021,11.834,3.812,19.271,197.348,0.292
2012-06-20,189.909,19.364,12.428,19.444,7.015,13.125,209.273,0.696
2012-06-21,195.0,22.217,20.042,24.916,4.875,19.188,217.217,0.167
2012-06-22,189.0,10.652,9.334,12.416,3.084,12.084,199.652,0.667
2012-06-23,195.174,14.957,12.583,15.792,3.208,14.708,210.13,1.0
2012-06-24,202.0,13.783,9.333,11.584,2.25,25.52,215.783,1.042
2012-06-25,194.609,13.739,13.172,16.564,3.392,25.188,208.348,0.609
2012-06-26,192.043,16.826,15.292,18.333,3.042,28.292,208.87,0.875
2012-06-27,201.217,15.609,13.521,17.354,3.834,31.146,216.826,1.042
2012-06-28,199.826,16.826,15.208,19.25,4.042,25.375,216.652,0.583
2012-06-29,203.043,19.739,14.354,21.062,6.708,28.229,222.783,1.75
2012-06-30,192.391,11.522,7.896,10.375,2.479,33.666,203.913,0.667
2012-07-01,193.783,15.217,7.688,9.604,1.917,19.666,209.0,0.0
2012-07-02,193.304,14.696,10.612,15.369,4.757,17.417,208.0,0.696
2012-07-03,198.391,24.13,19.23,25.73,6.5,26.375,222.522,0.0
2012-07-04,198.957,18.957,14.854,17.667,2.812,25.229,217.913,0.875
2012-07-05,196.826,19.043,15.604,19.542,3.938,29.917,215.87,1.083
2012-07-06,191.652,17.087,15.458,19.73,4.271,22.479,208.739,0.292
2012-07-07,189.261,10.913,9.104,10.938,1.834,10.667,200.174,0.417
2012-07-08,193.87,11.261,5.729,6.958,1.229,17.27,205.13,0.792
2012-07-09,197.273,12.909,11.189,13.75,2.561,23.659,210.182,1.143
2012-07-10,205.652,15.957,12.083,16.145,4.062,28.938,221.609,0.833
2012-07-11,186.13,12.043,8.041,12.458,4.416,16.521,198.174,0.0
2012-07-12,179.0,9.261,6.521,10.334,3.812,22.27,188.261,0.0
2012-07-13,187.565,14.609,9.688,16.188,6.5,30.625,202.174,0.292
2012-07-14,185.565,13.217,9.0,14.208,5.208,35.562,198.783,0.75
2012-07-15,178.696,7.217,3.834,7.438,3.604,22.75,185.913,0.083
2012-07-16,179.391,10.087,4.598,7.36,2.763,15.812,189.478,0.0
2012-07-17,180.826,11.739,7.396,11.75,4.354,21.646,192.565,0.458
2012-07-18,196.0,17.087,10.625,16.271,5.646,27.375,213.087,1.292
2012-07-19,203.739,17.174,9.479,15.75,6.27,26.583,220.913,0.667
2012-07-20,190.5,18.318,16.413,18.0,1.587,40.162,208.818,0.522
2012-07-21,190.87,17.696,13.084,14.875,1.792,16.146,208.565,0.0
2012-07-22,189.696,13.87,9.0,10.062,1.062,22.75,203.565,0.667
2012-07-23,193.13,16.652,12.442,16.098,3.656,34.271,209.783,1.435
2012-07-24,200.739,24.696,14.125,18.896,4.771,40.938,225.435,1.125
2012-07-25,204.478,21.783,13.292,18.583,5.292,46.646,226.261,0.667
2012-07-26,201.261,20.391,11.916,19.27,7.354,46.562,221.652,0.667
2012-07-27,201.957,20.913,13.723,18.865,5.142,56.479,222.87,1.087
2012-07-28,192.565,18.739,11.542,15.917,4.375,51.292,211.304,1.583
2012-07-29,186.217,11.87,6.458,9.75,3.292,54.854,198.087,0.958
2012-07-30,180.304,11.565,7.237,10.786,3.55,17.438,191.87,0.304
2012-07-31,187.13,15.522,8.938,14.229,5.292,21.354,202.652,0.458
2012-08-01,184.478,13.739,8.458,13.083,4.625,21.062,198.217,1.167
2012-08-02,183.435,14.609,7.854,12.584,4.729,23.625,198.043,1.167
2012-08-03,186.957,13.435,8.416,14.771,6.354,24.062,200.391,1.0
2012-08-04,186.957,13.783,9.042,14.146,5.104,23.896,200.739,0.708
2012-08-05,184.609,11.304,5.084,9.083,4.0,16.958,195.913,0.542
2012-08-06,187.773,18.955,11.507,18.596,7.088,17.176,206.727,0.333
2012-08-07,191.087,14.0,8.66,16.5,7.839,16.721,205.087,0.522
2012-08-08,190.609,19.478,10.104,13.458,3.354,18.584,210.087,0.667
2012-08-09,193.217,13.652,10.396,13.916,3.521,27.416,206.87,1.042
2012-08-10,191.304,14.783,10.98,15.396,4.416,30.646,206.087,0.708
2012-08-11,190.478,15.304,9.178,15.158,5.979,27.178,205.783,0.286
2012-08-12,190.043,11.783,8.083,10.917,2.833,15.292,201.826,0.292
2012-08-13,182.826,8.783,4.434,6.794,2.361,18.458,191.609,0.348
2012-08-14,186.652,11.565,5.271,7.916,2.646,13.75,198.217,0.083
2012-08-15,181.826,9.304,3.396,6.708,3.312,11.416,191.13,0.0
2012-08-16,181.087,10.87,4.77,9.208,4.438,12.958,191.957,0.167
2012-08-17,195.391,16.13,7.98,14.604,6.625,22.958,211.522,0.667
2012-08-18,192.304,16.565,10.375,16.312,5.938,19.271,208.87,0.167
2012-08-19,186.348,9.739,3.542,6.958,3.417,12.688,196.087,0.0
2012-08-20,189.739,11.478,7.073,14.51,7.437,16.708,201.217,1.217
2012-08-21,192.182,12.864,6.315,9.471,3.156,14.688,205.045,0.391
2012-08-22,181.739,12.348,7.22,13.289,6.068,12.375,194.087,0.25
2012-08-23,183.565,13.087,7.834,14.042,6.208,11.125,196.652,0.333
2012-08-24,191.304,14.261,8.646,15.375,6.73,13.229,205.565,0.5
2012-08-25,195.348,13.087,7.625,14.042,6.416,19.583,208.435,1.375
2012-08-26,187.391,9.435,4.666,8.604,3.938,15.73,196.826,1.75
2012-08-27,189.783,11.478,6.518,14.94,8.423,14.542,201.261,1.0
2012-08-28,187.087,10.87,10.0,16.292,6.292,14.312,197.957,0.25
2012-08-29,182.913,12.826,9.696,16.565,6.87,14.188,195.739,0.458
2012-08-30,185.652,17.087,15.75,26.542,10.792,19.114,202.739,0.818
2012-08-31,184.913,13.913,11.375,19.458,8.083,14.812,198.826,0.167
2012-09-01,188.522,11.87,9.75,17.417,7.667,10.792,200.391,0.333
2012-09-02,188.696,10.13,7.375,10.708,3.333,15.292,198.826,0.208
2012-09-03,188.348,11.217,11.959,15.701,3.742,11.334,199.565,0.391
2012-09-04,196.091,15.818,14.0,18.634,4.634,21.958,211.909,0.792
2012-09-05,,,14.9,19.347,4.448,39.13,,1.391
2012-09-06,,,13.979,19.27,5.292,31.312,,0.417
2012-09-07,,,11.755,19.59,7.835,27.272,,0.652
2012-09-08,,,8.666,12.438,3.771,21.98,,0.542
2012-09-09,,,4.458,5.938,1.479,14.146,,0.208
2012-09-10,,,6.612,9.992,3.38,12.25,,0.261
2012-09-11,,,12.834,20.0,7.166,16.375,,0.042
2012-09-12,,,10.521,20.5,9.98,20.729,,0.583
2012-09-13,190.25,5.375,14.145,18.417,4.27,26.062,195.625,0.917
2012-09-14,184.87,5.087,9.084,12.729,3.646,22.555,189.957,0.591
2012-09-15,193.87,17.522,10.146,15.666,5.521,19.042,211.391,0.0
2012-09-16,189.913,9.435,4.584,7.562,2.979,16.145,199.348,0.0
2012-09-17,182.391,5.174,4.214,6.198,1.983,18.542,187.565,0.0
2012-09-18,181.826,6.913,6.604,10.146,3.542,20.229,188.739,0.0
2012-09-19,184.565,9.739,10.166,14.188,4.021,19.604,194.304,0.0
2012-09-20,193.87,14.304,12.125,15.083,2.958,28.562,208.174,0.087
2012-09-21,196.273,12.545,14.218,17.348,3.13,28.416,208.818,0.045
2012-09-22,198.652,16.261,11.292,15.042,3.75,34.98,214.913,0.333
2012-09-23,192.13,8.783,6.75,7.27,0.521,26.104,200.913,0.0
2012-09-24,200.957,13.087,12.514,17.811,5.298,14.562,214.043,0.0
2012-09-25,194.826,10.783,13.895,17.771,3.875,15.938,205.609,0.0
2012-09-26,208.565,16.478,16.292,22.104,5.812,17.479,225.043,0.083
2012-09-27,210.478,15.478,15.145,22.0,6.854,21.917,225.957,0.167
2012-09-28,202.043,16.391,16.521,21.833,5.312,21.312,218.435,0.042
2012-09-29,198.696,19.13,17.312,22.646,5.334,26.896,217.826,0.083
2012-09-30,187.783,7.174,5.938,6.896,0.958,20.708,194.957,0.0
2012-10-01,189.565,13.522,10.759,13.782,3.022,12.604,203.087,0.0
2012-10-02,193.174,15.565,13.784,20.089,6.304,15.188,208.739,0.0
2012-10-03,191.435,13.565,13.625,17.917,4.292,14.584,205.0,0.0
2012-10-04,191.391,10.826,12.083,15.98,3.896,13.521,202.217,0.0
2012-10-05,192.435,11.609,13.188,16.729,3.542,14.521,204.043,0.0
2012-10-06,196.696,18.478,16.062,24.354,8.292,23.708,215.174,0.125
2012-10-07,188.174,6.478,5.146,6.25,1.104,14.854,194.652,0.0
2012-10-08,192.043,10.13,9.269,11.126,1.858,14.396,202.174,0.0
2012-10-09,194.348,21.0,15.75,20.084,4.333,25.98,215.348,0.458
2012-10-10,193.545,15.091,13.824,17.796,3.972,17.496,208.636,0.0
2012-10-11,192.565,11.435,13.271,17.604,4.333,22.542,204.0,0.083
2012-10-12,190.478,12.565,9.52,11.095,1.574,14.86,203.043,0.042
2012-10-13,191.391,16.522,10.538,14.16,3.622,13.854,207.913,0.042
2012-10-14,195.913,17.087,11.666,13.979,2.312,25.688,213.0,0.125
2012-10-15,194.826,11.565,12.388,18.78,6.392,24.896,206.391,0.286
2012-10-16,194.522,12.913,16.396,23.646,7.25,35.084,207.435,1.75
2012-10-17,193.826,20.739,22.021,29.833,7.812,27.083,214.565,0.087
2012-10-18,191.909,17.455,20.854,26.854,6.0,13.708,209.364,0.043
2012-10-19,191.864,16.455,10.108,12.152,2.043,13.163,208.318,0.364
2012-10-20,193.87,14.391,13.986,21.824,7.838,16.875,208.261,0.625
2012-10-21,195.174,13.0,9.208,11.958,2.75,25.23,208.174,0.625
2012-10-22,192.87,13.087,13.578,21.142,7.564,28.646,205.957,0.739
2012-10-23,188.826,7.783,12.584,14.229,1.646,12.729,196.609,0.042
2012-10-24,190.87,10.522,10.729,15.125,4.396,11.979,201.391,0.208
2012-10-25,195.435,22.87,19.562,36.625,17.062,16.084,218.304,0.417
2012-10-26,197.348,23.217,18.73,35.479,16.75,20.938,220.565,0.458
2012-10-27,197.696,20.087,15.807,26.074,10.266,30.208,217.783,0.75
2012-10-28,194.739,18.348,13.854,17.208,3.354,26.646,213.087,0.083
2012-10-29,191.565,12.522,11.392,15.443,4.051,10.438,204.087,0.391
2012-10-30,194.045,12.773,15.13,21.565,6.434,16.459,206.818,0.435
2012-10-31,195.043,17.435,14.584,23.396,8.812,,212.478,0.375
2012-11-01,194.087,14.043,13.521,21.916,8.396,12.398,208.13,0.542
2012-11-02,192.652,12.087,11.396,15.354,3.958,10.917,204.739,0.167
2012-11-03,191.652,10.522,8.625,10.104,1.479,15.958,202.174,0.167
2012-11-04,195.739,19.348,8.666,12.375,3.708,15.542,215.087,0.208
2012-11-05,197.087,28.304,22.372,35.686,13.313,25.834,225.391,0.826
2012-11-06,192.783,17.522,16.271,22.896,6.625,21.104,210.304,0.375
2012-11-07,199.87,18.739,15.895,28.833,12.938,19.396,218.609,0.458
2012-11-08,199.0,24.609,21.108,33.261,12.152,22.16,223.609,0.304
2012-11-09,193.522,16.913,14.77,23.166,8.396,22.604,210.435,0.375
2012-11-10,192.348,16.87,13.125,18.354,5.23,19.521,209.217,0.333
2012-11-11,196.217,17.478,11.938,17.958,6.02,11.292,213.696,0.0
2012-11-12,195.696,21.913,15.554,26.917,11.364,18.75,217.609,0.348
2012-11-13,197.826,16.304,19.666,34.854,15.188,31.688,214.13,1.208
2012-11-14,194.391,10.783,11.48,18.667,7.188,15.23,205.174,0.5
2012-11-15,196.217,13.348,16.084,23.188,7.104,5.896,209.565,0.0
2012-11-16,194.818,20.318,16.674,32.261,15.587,10.688,215.136,0.13
2012-11-17,196.261,19.826,20.084,32.771,12.688,11.312,216.087,0.0
2012-11-18,194.478,9.478,6.146,7.229,1.084,12.334,203.957,0.375
2012-11-19,196.826,21.217,20.915,37.876,16.962,19.292,218.043,0.696
2012-11-20,197.522,24.087,17.417,30.125,12.708,19.834,221.609,0.5
2012-11-21,195.348,19.217,16.604,28.292,11.688,10.875,214.565,0.167
2012-11-22,201.304,45.174,27.812,65.25,37.438,25.854,246.478,0.667
2012-11-23,196.087,18.783,17.208,26.208,9.0,22.625,214.87,0.333
2012-11-24,193.783,9.957,9.188,10.792,1.604,7.938,203.739,0.917
2012-11-25,195.174,19.609,12.396,17.542,5.146,11.562,214.783,0.333
2012-11-26,196.0,19.0,22.379,40.254,17.876,15.542,215.0,0.045
2012-11-27,194.043,9.13,10.25,13.354,3.104,8.667,203.174,0.167
2012-11-28,197.783,23.652,21.166,45.166,24.0,10.354,221.435,0.333
2012-11-29,202.13,36.087,25.229,65.812,40.584,27.208,238.217,0.625
2012-11-30,196.783,19.87,16.375,37.77,21.396,23.854,216.652,0.542
2012-12-01,194.087,9.565,10.396,13.583,3.188,6.042,203.652,0.625
2012-12-02,194.696,13.783,11.208,14.458,3.25,15.271,208.478,0.208
2012-12-03,197.348,23.391,21.894,41.049,19.154,17.904,220.739,0.25
2012-12-04,196.087,14.13,14.494,24.314,9.82,9.979,210.217,0.435
2012-12-05,196.522,16.609,17.0,30.854,13.854,10.792,213.13,0.5
2012-12-06,193.913,7.043,9.979,13.625,3.646,8.73,200.957,0.958
2012-12-07,194.087,15.217,14.812,24.75,9.938,13.083,209.304,0.583
2012-12-08,194.913,9.522,12.396,17.25,4.854,12.98,204.435,1.042
2012-12-09,196.261,6.13,7.562,9.854,2.292,9.334,202.391,0.958
2012-12-10,197.696,12.174,13.848,21.47,7.622,5.812,209.87,0.125
2012-12-11,198.955,18.636,18.758,38.836,20.076,6.652,217.591,0.364
2012-12-12,197.13,19.174,18.792,34.396,15.604,9.146,216.304,0.458
