date,NO2_mean,NOX_mean,NO_mean,SPM_mean,SO2_mean,PM25_mean
2017-06-23,3.19,3.448,0.258,18.13,0.361,18.958
2017-06-24,3.5,3.708,0.208,24.575,0.75,24.625
2017-06-25,2.292,2.521,0.229,17.65,0.056,17.958
2017-06-26,2.625,2.979,0.354,10.5,0.087,10.208
2017-06-27,4.364,5.138,0.774,15.192,0.508,15.417
2017-06-28,4.208,4.729,0.52,18.775,0.292,20.375
2017-06-29,3.878,4.509,0.631,19.95,0.424,21.0
2017-06-30,3.442,4.05,0.608,13.466,0.708,11.375
2017-07-01,2.188,2.958,0.77,15.433,0.583,12.083
2017-07-02,1.062,1.5,0.438,15.592,0.292,11.75
2017-07-03,2.021,2.625,0.604,18.579,1.375,16.583
2017-07-04,2.917,4.02,1.104,11.158,0.319,7.417
2017-07-05,1.875,2.146,0.271,7.85,0.042,7.75
2017-07-06,2.354,2.732,0.378,10.45,0.25,10.833
2017-07-07,3.256,3.748,0.492,11.758,0.556,12.625
2017-07-08,2.23,2.688,0.458,10.475,0.75,12.792
2017-07-09,3.084,3.646,0.562,23.449,0.778,20.333
2017-07-10,3.334,4.042,0.708,18.267,0.759,17.292
2017-07-11,3.271,4.146,0.875,16.783,0.528,15.917
2017-07-12,2.625,3.354,0.73,18.796,0.403,14.042
2017-07-13,3.205,3.75,0.546,28.692,0.153,21.708
2017-07-14,2.724,3.448,0.725,18.225,0.68,14.75
2017-07-15,2.917,3.27,0.354,20.158,0.417,18.75
2017-07-16,1.479,1.583,0.104,22.608,0.764,19.75
2017-07-17,1.354,1.5,0.146,20.367,0.245,14.25
2017-07-18,2.312,2.812,0.5,16.808,0.097,14.522
2017-07-19,2.625,2.812,0.188,18.658,0.375,15.625
2017-07-20,3.658,3.954,0.296,22.717,1.188,21.0
2017-07-21,2.614,2.978,0.364,13.664,0.792,9.955
2017-07-22,2.729,3.27,0.542,16.942,0.569,14.0
2017-07-23,2.271,2.73,0.458,25.533,0.528,19.167
2017-07-24,2.726,3.36,0.633,27.267,0.803,20.208
2017-07-25,3.834,4.729,0.896,27.2,0.25,17.833
2017-07-26,2.604,3.229,0.625,9.625,0.014,9.042
2017-07-27,3.101,4.025,0.924,15.658,0.538,11.0
2017-07-28,2.865,3.358,0.492,23.6,0.139,18.167
2017-07-29,2.083,2.5,0.417,23.9,0.042,19.667
2017-07-30,1.625,1.812,0.188,22.4,0.472,16.875
2017-07-31,2.542,3.125,0.583,24.65,0.23,19.5
2017-08-01,2.958,3.77,0.812,16.008,0.098,14.292
2017-08-02,2.896,3.521,0.625,15.029,0.194,12.208
2017-08-03,2.711,3.367,0.656,12.75,0.223,9.5
2017-08-04,3.284,4.18,0.896,10.367,0.583,9.792
2017-08-05,3.271,4.562,1.292,11.308,0.347,9.083
2017-08-06,1.938,2.438,0.5,15.15,0.417,12.083
2017-08-07,2.083,2.521,0.438,13.933,0.043,8.833
2017-08-08,1.583,1.75,0.167,15.525,0.014,9.458
2017-08-09,2.375,3.062,0.688,12.1,0.097,9.708
2017-08-10,2.956,3.5,0.544,17.767,0.281,13.708
2017-08-11,1.923,2.288,0.365,17.608,0.514,13.958
2017-08-12,1.354,1.729,0.375,8.975,0.0,6.583
2017-08-13,1.166,1.229,0.062,7.117,0.0,5.5
2017-08-14,1.375,1.666,0.292,8.917,0.043,6.458
2017-08-15,1.375,1.77,0.396,6.258,0.181,5.083
2017-08-16,1.604,2.146,0.542,6.534,0.056,5.667
2017-08-17,2.416,3.228,0.812,13.025,0.52,9.583
2017-08-18,2.304,3.146,0.843,13.099,0.306,10.773
2017-08-19,1.688,2.25,0.562,9.833,0.361,8.417
2017-08-20,1.396,1.771,0.375,10.7,0.139,9.125
2017-08-21,2.604,3.0,0.396,26.558,1.038,20.75
2017-08-22,3.958,4.479,0.52,26.25,0.932,21.125
2017-08-23,3.416,4.646,1.229,14.058,0.5,9.0
2017-08-24,2.218,3.174,0.958,13.692,0.585,9.917
2017-08-25,2.998,3.699,0.701,18.433,0.611,12.542
2017-08-26,1.812,2.0,0.188,13.292,0.264,12.292
2017-08-27,1.604,1.75,0.146,14.85,0.153,12.667
2017-08-28,3.312,3.646,0.333,22.558,1.0,20.458
2017-08-29,3.25,3.583,0.334,25.942,0.943,21.792
2017-08-30,2.605,2.883,0.278,8.608,0.056,7.083
2017-08-31,3.404,3.978,0.574,8.792,0.167,8.583
2017-09-01,3.117,3.632,0.516,8.567,0.139,7.667
2017-09-02,2.458,2.833,0.375,10.854,0.097,9.542
2017-09-03,1.812,1.979,0.167,10.996,0.264,8.25
2017-09-04,3.192,3.874,0.682,9.608,0.289,7.727
2017-09-05,4.584,5.229,0.646,16.861,0.508,16.125
2017-09-06,3.896,4.521,0.625,12.6,0.223,11.458
2017-09-07,3.88,4.954,1.074,13.475,0.403,9.125
2017-09-08,2.499,2.823,0.324,11.562,0.014,9.375
2017-09-09,2.565,3.261,0.696,14.391,0.153,14.875
2017-09-10,1.938,2.25,0.312,17.309,0.222,16.125
2017-09-11,2.166,2.438,0.271,13.735,0.557,14.083
2017-09-12,2.5,2.771,0.27,7.333,0.512,5.625
2017-09-13,2.146,2.688,0.542,8.167,0.139,5.958
2017-09-14,2.812,3.521,0.708,8.0,0.181,8.417
2017-09-15,3.666,4.208,0.542,8.092,0.361,8.773
2017-09-16,6.174,7.348,1.174,12.658,0.181,12.917
2017-09-17,2.562,3.084,0.52,7.525,0.139,7.417
2017-09-18,1.416,1.584,0.166,9.759,0.029,7.0
2017-09-19,3.104,3.666,0.562,11.842,0.361,11.875
2017-09-20,3.61,3.824,0.214,25.839,1.014,25.435
2017-09-21,3.146,3.688,0.542,9.758,0.292,8.958
2017-09-22,4.792,5.666,0.875,13.008,0.5,13.375
2017-09-23,2.326,2.674,0.348,16.283,0.097,13.5
2017-09-24,1.729,1.98,0.25,12.042,0.097,11.875
2017-09-25,3.958,4.666,0.708,16.792,0.744,17.333
2017-09-26,4.37,5.006,0.636,20.667,0.765,23.292
2017-09-27,5.021,5.812,0.792,18.408,0.389,19.167
2017-09-28,3.292,3.916,0.625,5.1,0.111,4.542
2017-09-29,3.166,3.916,0.75,9.775,0.445,8.333
2017-09-30,2.522,3.086,0.566,10.641,0.278,11.0
2017-10-01,2.584,2.834,0.25,13.258,0.625,13.5
2017-10-02,6.026,6.915,0.889,12.75,0.072,10.125
2017-10-03,3.979,4.812,0.834,7.866,0.028,6.958
2017-10-04,2.542,2.979,0.438,4.892,0.028,6.5
2017-10-05,4.25,5.062,0.812,7.463,0.545,9.042
2017-10-06,7.688,9.604,1.916,10.617,0.167,11.208
2017-10-07,4.348,5.413,1.066,5.933,0.083,5.667
2017-10-08,1.771,2.208,0.438,9.225,0.056,8.25
2017-10-09,1.979,2.396,0.416,12.292,0.431,12.667
2017-10-10,3.166,3.75,0.584,14.496,0.614,16.174
2017-10-11,3.792,4.438,0.646,22.008,1.194,24.833
2017-10-12,2.958,3.5,0.542,7.56,0.042,8.182
2017-10-13,3.418,4.34,0.922,4.483,0.208,5.625
2017-10-14,3.63,5.391,1.76,7.475,0.292,9.083
2017-10-15,2.979,3.396,0.417,8.033,0.028,9.542
2017-10-16,5.458,6.292,0.833,6.033,0.101,6.292
2017-10-17,4.312,5.354,1.042,7.073,0.111,6.667
2017-10-18,4.875,6.188,1.312,10.725,0.25,11.792
2017-10-19,5.084,6.084,1.0,9.734,0.042,11.208
2017-10-20,4.104,5.396,1.292,6.258,0.111,6.917
2017-10-21,4.733,6.44,1.706,9.808,0.208,8.583
2017-10-22,2.208,3.167,0.958,4.467,0.0,3.708
2017-10-23,2.688,3.062,0.375,10.084,0.0,7.208
2017-10-24,4.584,5.542,0.958,14.996,0.182,13.417
2017-10-25,6.375,7.479,1.104,10.841,0.056,10.583
2017-10-26,4.708,5.875,1.166,16.258,0.377,16.458
2017-10-27,4.792,6.146,1.354,14.587,0.555,15.458
2017-10-28,5.978,7.478,1.5,22.317,0.319,19.833
2017-10-29,3.354,3.917,0.562,7.7,0.0,5.333
2017-10-30,3.646,4.188,0.542,14.342,0.029,14.458
2017-10-31,3.979,4.77,0.792,10.45,0.433,10.708
2017-11-01,5.27,6.688,1.417,8.316,0.75,9.5
2017-11-02,5.174,6.135,0.961,11.834,0.64,13.667
2017-11-03,3.542,4.084,0.542,16.633,0.931,16.292
2017-11-04,3.696,4.261,0.566,13.383,0.153,13.5
2017-11-05,2.229,2.625,0.396,16.5,0.167,16.875
2017-11-06,4.625,6.02,1.396,12.493,1.386,14.833
2017-11-07,6.19,8.511,2.32,13.858,1.548,13.708
2017-11-08,6.416,7.583,1.166,21.892,1.597,20.583
2017-11-09,4.542,5.438,0.896,17.564,0.058,18.333
2017-11-10,4.938,6.084,1.146,9.408,0.986,10.042
2017-11-11,2.5,2.826,0.326,10.583,0.375,10.708
2017-11-12,2.062,2.396,0.334,6.425,0.069,6.5
2017-11-13,5.52,7.208,1.688,8.565,1.733,8.043
2017-11-14,9.708,11.542,1.834,13.125,0.74,9.958
2017-11-15,4.416,5.104,0.688,9.967,0.486,8.375
2017-11-16,4.0,4.416,0.417,3.85,0.333,3.625
2017-11-17,4.768,5.439,0.671,5.812,0.819,4.522
2017-11-18,5.848,7.044,1.196,7.933,0.417,7.125
2017-11-19,1.875,2.0,0.125,4.642,0.125,4.625
2017-11-20,3.021,3.375,0.354,3.5,0.491,4.0
2017-11-21,4.771,5.916,1.146,5.433,0.458,3.167
2017-11-22,7.479,9.334,1.854,8.425,0.792,
2017-11-23,5.166,6.312,1.146,7.842,0.236,
2017-11-24,2.938,3.333,0.396,4.692,0.125,
2017-11-25,3.718,4.283,0.566,5.658,0.472,
2017-11-26,5.625,6.854,1.229,13.375,0.82,
2017-11-27,6.604,8.479,1.875,9.567,0.216,10.0
2017-11-28,6.188,9.125,2.938,14.317,1.049,12.667
2017-11-29,11.917,18.666,6.75,22.167,0.431,15.792
2017-11-30,7.396,8.812,1.416,14.908,0.222,13.417
2017-12-01,4.458,5.104,0.646,4.633,0.181,4.083
2017-12-02,3.196,3.804,0.608,3.85,0.028,3.708
2017-12-03,2.875,3.708,0.833,8.425,0.347,7.417
2017-12-04,5.104,6.312,1.208,9.8,0.531,10.958
2017-12-05,2.688,2.958,0.271,5.225,0.083,5.417
2017-12-06,5.125,5.812,0.688,3.258,0.292,2.167
2017-12-07,5.271,6.125,0.854,5.45,1.132,7.292
2017-12-08,5.396,5.916,0.52,4.5,0.319,5.458
2017-12-09,4.804,5.478,0.674,3.433,0.361,4.208
2017-12-10,3.396,3.958,0.562,6.483,0.903,7.417
2017-12-11,2.89,3.229,0.34,6.529,0.299,7.13
2017-12-12,5.579,6.608,1.029,3.013,0.014,2.625
2017-12-13,14.438,18.938,4.5,4.728,0.194,3.583
2017-12-14,10.036,12.047,2.011,6.675,0.236,5.125
2017-12-15,9.312,12.645,3.333,6.187,0.556,6.136
2017-12-16,7.712,9.52,1.807,10.8,0.722,9.583
2017-12-17,4.354,4.77,0.416,4.125,0.0,4.125
2017-12-18,10.059,12.138,2.078,7.052,0.686,4.875
2017-12-19,8.858,10.142,1.284,9.8,0.764,7.708
2017-12-20,12.396,16.562,4.167,9.1,0.653,7.333
2017-12-21,8.111,9.923,1.812,7.467,0.611,8.292
2017-12-22,7.708,10.062,2.354,10.192,1.25,11.0
2017-12-23,5.875,6.979,1.104,13.642,1.153,13.458
2017-12-24,4.188,4.916,0.729,14.433,0.944,13.958
2017-12-25,3.688,4.375,0.688,9.863,0.246,10.333
2017-12-26,3.066,3.601,0.534,5.459,0.056,6.0
2017-12-27,2.218,2.72,0.503,3.478,0.0,3.5
2017-12-28,5.336,6.216,0.88,4.158,0.125,3.75
2017-12-29,4.479,5.042,0.562,6.017,0.278,5.375
2017-12-30,3.708,4.312,0.604,7.566,0.25,7.333
2017-12-31,2.458,2.604,0.146,9.858,0.542,9.167
2018-01-01,2.239,2.37,0.13,4.9,0.222,5.125
2018-01-02,1.458,1.5,0.042,3.9,0.153,3.417
2018-01-03,2.375,2.542,0.166,4.392,0.111,3.292
2018-01-04,2.875,3.458,0.584,6.144,1.12,5.583
2018-01-05,3.333,3.584,0.25,10.867,0.972,9.292
2018-01-06,2.354,2.604,0.25,7.733,0.264,7.292
2018-01-07,4.405,5.461,1.056,7.055,0.535,6.333
2018-01-08,6.348,7.239,0.892,13.6,0.528,11.5
2018-01-09,3.562,4.146,0.583,6.95,0.0,6.917
2018-01-10,9.521,12.52,3.0,8.825,0.574,7.208
2018-01-11,7.438,9.875,2.438,10.35,0.486,8.917
2018-01-12,6.625,8.521,1.896,13.633,0.57,11.667
2018-01-13,3.021,3.604,0.584,8.8,0.43,8.833
2018-01-14,3.834,4.729,0.896,6.167,0.433,6.667
2018-01-15,5.904,7.755,1.85,11.358,1.181,8.909
2018-01-16,5.062,6.042,0.979,22.05,0.292,19.458
2018-01-17,5.042,5.604,0.562,10.617,0.722,9.792
2018-01-18,3.5,4.104,0.604,8.908,0.292,7.875
2018-01-19,4.708,5.75,1.042,8.775,0.472,7.375
2018-01-20,3.312,3.458,0.146,14.175,0.681,11.25
2018-01-21,4.416,4.958,0.542,7.967,0.275,7.375
2018-01-22,5.044,5.892,0.848,7.258,0.222,6.167
2018-01-23,6.042,7.208,1.166,15.675,1.306,12.958
2018-01-24,4.167,4.73,0.562,9.375,0.014,8.875
2018-01-25,5.271,6.333,1.062,11.033,0.958,9.458
2018-01-26,3.167,3.625,0.458,4.0,0.042,3.917
2018-01-27,4.27,4.958,0.688,6.892,0.111,7.208
2018-01-28,5.479,6.146,0.667,12.15,1.061,8.458
2018-01-29,6.966,8.07,1.104,14.425,0.181,12.583
2018-01-30,8.722,12.461,3.739,13.958,0.722,12.75
2018-01-31,7.938,10.146,2.208,11.283,0.305,9.25
2018-02-01,5.021,6.396,1.375,7.492,0.18,7.042
2018-02-02,7.625,9.396,1.771,10.975,0.347,8.25
2018-02-03,5.271,5.854,0.584,15.957,1.097,10.083
2018-02-04,4.229,4.75,0.521,18.464,0.335,16.792
2018-02-05,5.631,6.978,1.348,19.325,0.292,17.75
2018-02-06,8.875,12.125,3.25,13.6,0.931,13.417
2018-02-07,4.875,6.292,1.416,13.858,1.049,12.208
2018-02-08,2.938,3.417,0.48,7.551,0.0,7.792
2018-02-09,4.938,5.958,1.021,9.9,0.528,8.625
2018-02-10,2.23,2.312,0.084,8.408,0.0,8.583
2018-02-11,3.875,4.562,0.688,8.55,0.98,8.458
2018-02-12,4.022,4.608,0.587,6.425,0.347,7.5
2018-02-13,4.48,5.042,0.562,11.307,0.431,11.87
2018-02-14,3.146,3.688,0.542,7.933,0.348,9.625
2018-02-15,6.438,7.562,1.125,7.908,1.139,8.727
2018-02-16,5.584,6.02,0.438,17.317,0.542,14.333
2018-02-17,2.979,3.208,0.229,19.634,0.445,19.708
2018-02-18,5.771,6.833,1.062,15.291,0.562,16.417
2018-02-19,9.348,11.326,1.978,11.65,0.347,9.0
2018-02-20,4.98,5.854,0.875,7.067,0.222,6.75
2018-02-21,5.833,6.625,0.792,15.49,0.097,14.833
2018-02-22,5.375,6.271,0.896,22.217,0.347,22.708
2018-02-23,4.708,5.02,0.312,20.475,0.32,22.167
2018-02-24,4.354,4.833,0.479,17.108,0.57,18.125
2018-02-25,5.521,6.562,1.042,17.417,0.95,16.75
2018-02-26,4.24,4.717,0.478,18.567,0.691,19.708
2018-02-27,6.479,7.354,0.875,12.492,0.861,12.5
2018-02-28,8.994,9.434,0.441,15.515,0.694,15.75
2018-03-01,4.306,4.91,0.604,17.467,0.736,17.25
2018-03-02,4.021,4.479,0.458,21.133,0.819,23.083
2018-03-03,4.042,4.229,0.188,20.45,1.181,21.042
2018-03-04,4.694,5.196,0.502,14.717,0.195,14.458
2018-03-05,5.144,6.286,1.144,22.184,0.609,21.667
2018-03-06,5.521,6.979,1.458,16.8,1.0,17.5
2018-03-07,3.152,3.382,0.229,17.774,0.097,8.889
2018-03-08,3.729,4.075,0.346,8.442,0.278,10.667
2018-03-09,4.125,4.5,0.375,8.275,0.986,9.042
2018-03-10,4.438,4.792,0.354,8.792,0.5,9.5
2018-03-11,4.456,4.771,0.314,6.592,0.167,7.125
2018-03-12,5.032,5.632,0.6,12.208,0.347,11.042
2018-03-13,3.312,3.542,0.229,10.713,0.264,9.529
2018-03-14,3.458,3.834,0.375,10.0,0.222,10.958
2018-03-15,4.896,6.0,1.104,10.533,0.5,10.875
2018-03-16,3.438,3.812,0.375,8.867,0.111,8.583
2018-03-17,3.083,3.312,0.229,8.433,0.139,7.458
2018-03-18,5.758,6.494,0.736,7.243,1.009,7.045
2018-03-19,7.797,9.301,1.503,9.217,1.121,10.375
2018-03-20,4.934,6.003,1.068,10.833,1.389,10.417
2018-03-21,3.52,3.688,0.166,12.4,1.292,10.125
2018-03-22,3.24,3.552,0.312,23.292,0.292,21.958
2018-03-23,2.73,3.084,0.354,10.85,0.125,12.375
2018-03-24,2.458,2.625,0.166,9.7,0.222,10.917
2018-03-25,5.008,5.343,0.336,10.683,1.42,10.409
2018-03-26,5.436,6.188,0.752,28.009,1.183,23.958
2018-03-27,5.229,5.75,0.52,22.275,2.153,19.125
2018-03-28,3.638,3.964,0.326,13.366,0.59,13.5
2018-03-29,5.458,6.042,0.583,10.783,0.685,11.292
2018-03-30,4.916,5.542,0.625,17.342,0.861,15.917
2018-03-31,1.916,1.916,0.0,9.225,0.083,9.417
2018-04-01,3.396,3.542,0.146,22.4,1.416,21.667
2018-04-02,3.729,4.062,0.334,35.817,2.283,37.625
2018-04-03,3.646,4.062,0.416,25.325,1.119,26.917
2018-04-04,3.083,3.604,0.52,14.717,0.653,16.25
2018-04-05,4.891,5.239,0.348,8.917,0.239,9.417
2018-04-06,4.354,4.646,0.292,15.425,0.708,14.333
2018-04-07,2.792,2.875,0.084,19.942,0.056,17.292
2018-04-08,1.771,1.792,0.021,9.508,0.194,9.417
2018-04-09,4.438,4.646,0.208,14.958,1.225,14.583
2018-04-10,4.803,5.483,0.68,19.783,0.85,18.167
2018-04-11,3.958,4.188,0.229,19.717,1.139,18.75
2018-04-12,3.326,3.544,0.218,17.503,0.433,17.545
2018-04-13,3.396,3.834,0.438,12.042,0.264,12.25
2018-04-14,3.312,3.604,0.292,10.458,0.444,10.417
2018-04-15,1.666,1.688,0.021,4.4,0.042,3.917
2018-04-16,3.0,3.438,0.438,22.325,0.029,15.375
2018-04-17,7.042,8.0,0.958,29.2,0.683,21.958
2018-04-18,4.97,5.308,0.338,18.108,0.347,14.833
2018-04-19,4.106,4.661,0.554,19.362,0.926,18.75
2018-04-20,4.166,4.438,0.271,21.234,0.958,22.25
2018-04-21,4.625,5.0,0.375,23.725,2.014,25.25
2018-04-22,2.875,3.104,0.229,26.208,2.111,28.083
2018-04-23,4.771,5.301,0.53,33.975,1.385,35.833
2018-04-24,5.375,6.042,0.667,14.91,0.069,9.826
2018-04-25,3.062,3.52,0.458,4.8,0.083,3.625
2018-04-26,2.504,2.737,0.233,5.458,0.042,5.708
2018-04-27,4.688,5.708,1.02,14.258,0.611,14.375
2018-04-28,2.666,2.75,0.084,29.333,0.111,30.792
2018-04-29,2.271,2.438,0.167,13.625,1.014,15.375
2018-04-30,2.541,2.541,0.0,20.75,0.901,22.25
2018-05-01,3.792,4.0,0.208,25.158,1.018,27.25
2018-05-02,5.292,5.875,0.584,16.833,0.972,17.792
2018-05-03,1.945,1.987,0.042,11.858,0.139,10.375
2018-05-04,1.625,1.625,0.0,12.608,0.375,12.333
2018-05-05,1.562,1.562,0.0,10.975,0.82,11.625
2018-05-06,1.688,1.729,0.042,14.975,1.931,14.333
2018-05-07,5.869,6.446,0.577,6.365,0.014,6.125
2018-05-08,3.23,3.5,0.27,18.155,0.014,16.625
2018-05-09,2.146,2.417,0.271,12.058,0.0,11.542
2018-05-10,2.014,2.292,0.278,7.975,0.069,7.773
2018-05-11,3.366,3.968,0.602,8.287,0.556,8.375
2018-05-12,3.834,4.104,0.271,18.781,1.77,19.792
2018-05-13,4.208,4.375,0.167,12.283,0.292,11.167
2018-05-14,2.894,3.57,0.674,9.067,0.086,9.167
2018-05-15,3.875,4.416,0.542,13.942,0.547,13.125
2018-05-16,5.042,5.438,0.396,23.013,1.222,22.917
2018-05-17,7.66,8.761,1.1,33.759,1.21,30.5
2018-05-18,3.458,5.021,1.562,39.667,1.236,32.208
2018-05-19,1.166,1.333,0.166,3.814,0.0,3.167
2018-05-20,0.896,0.938,0.042,4.792,0.014,4.917
2018-05-21,2.69,3.097,0.408,8.7,0.41,8.375
2018-05-22,3.354,3.666,0.312,11.078,0.79,13.083
2018-05-23,3.042,3.271,0.229,6.905,0.208,6.727
2018-05-24,2.057,2.142,0.084,6.175,0.125,6.917
2018-05-25,3.666,4.062,0.396,19.033,0.861,16.167
2018-05-26,3.25,3.479,0.229,18.258,1.07,17.042
2018-05-27,2.334,2.375,0.042,20.433,1.472,18.583
2018-05-28,4.517,4.794,0.278,29.0,2.492,26.583
2018-05-29,5.812,6.396,0.583,19.95,0.94,18.75
2018-05-30,5.042,5.625,0.584,14.192,0.139,11.917
2018-05-31,3.528,3.994,0.466,12.892,0.293,11.083
2018-06-01,2.208,2.438,0.229,12.058,0.0,11.375
2018-06-02,2.73,3.0,0.27,12.883,0.667,13.208
2018-06-03,3.188,3.25,0.062,17.275,1.708,18.0
2018-06-04,3.625,3.708,0.084,15.255,0.986,14.083
2018-06-05,6.166,6.466,0.3,19.342,0.994,19.833
2018-06-06,5.02,5.271,0.25,20.425,0.32,17.833
2018-06-07,3.996,4.211,0.216,21.083,0.784,18.5
2018-06-08,3.864,4.108,0.245,15.929,1.083,14.909
2018-06-09,2.458,2.521,0.062,23.575,0.028,18.75
2018-06-10,3.042,3.104,0.062,14.7,0.208,13.417
2018-06-11,3.42,3.782,0.362,12.85,0.154,12.042
2018-06-12,2.438,2.625,0.188,3.865,0.014,3.5
2018-06-13,1.366,1.514,0.149,5.881,0.0,5.458
2018-06-14,2.254,2.538,0.284,10.489,0.097,11.083
2018-06-15,3.312,4.104,0.792,12.584,0.361,12.583
2018-06-16,1.292,1.666,0.375,4.167,0.0,4.875
2018-06-17,1.312,1.5,0.188,9.367,0.458,9.167
2018-06-18,3.984,4.566,0.582,11.083,0.339,10.542
2018-06-19,2.84,3.182,0.342,11.733,0.93,11.5
2018-06-20,3.042,3.52,0.479,5.408,0.361,5.708
2018-06-21,2.001,2.213,0.212,17.024,0.452,14.409
2018-06-22,2.542,2.771,0.229,15.667,0.347,16.917
2018-06-23,2.875,3.208,0.334,10.942,0.542,11.583
2018-06-24,1.479,1.479,0.0,14.216,0.681,12.458
2018-06-25,3.412,3.56,0.148,34.183,0.758,34.208
2018-06-26,4.792,5.584,0.792,37.058,1.443,35.458
2018-06-27,2.021,2.916,0.896,16.708,1.75,12.958
2018-06-28,2.331,2.966,0.636,18.075,1.105,14.5
2018-06-29,1.521,1.98,0.458,6.883,0.486,6.0
2018-06-30,2.166,3.25,1.084,9.825,0.306,6.375
2018-07-01,1.479,2.125,0.646,11.008,0.125,8.708
2018-07-02,1.86,2.516,0.656,12.45,0.115,10.458
2018-07-03,2.521,3.312,0.792,10.625,0.457,9.333
2018-07-04,1.771,2.166,0.396,6.525,0.819,5.583
2018-07-05,5.284,6.158,0.874,7.475,0.042,5.958
2018-07-06,6.188,7.584,1.396,5.008,0.069,2.708
2018-07-07,3.25,3.812,0.562,4.283,0.264,2.667
2018-07-08,1.458,1.854,0.396,8.183,0.25,5.167
2018-07-09,2.872,3.606,0.734,12.7,0.398,9.458
2018-07-10,3.062,3.771,0.708,13.283,0.625,10.917
2018-07-11,3.792,4.229,0.438,18.973,0.306,18.391
2018-07-12,2.264,2.82,0.556,13.008,0.042,11.625
2018-07-13,2.312,2.938,0.625,18.658,0.681,16.0
2018-07-14,2.166,2.354,0.188,26.492,0.083,22.833
2018-07-15,1.625,1.729,0.104,26.55,0.347,24.667
2018-07-16,2.032,2.35,0.318,33.925,0.46,30.333
2018-07-17,3.646,4.125,0.48,40.308,0.503,36.5
2018-07-18,3.708,4.312,0.604,47.558,0.736,43.958
2018-07-19,3.146,3.444,0.298,47.992,0.968,43.708
2018-07-20,3.708,4.292,0.584,33.526,0.75,32.043
2018-07-21,3.458,4.084,0.625,16.625,0.417,14.75
2018-07-22,2.084,2.312,0.229,15.283,0.472,14.0
2018-07-23,2.112,2.428,0.317,15.042,0.571,12.208
2018-07-24,2.27,2.583,0.312,23.875,0.21,20.958
2018-07-25,3.0,3.312,0.312,35.492,0.542,28.833
2018-07-26,3.491,3.878,0.386,33.4,0.686,27.417
2018-07-27,3.125,3.333,0.208,22.75,0.514,17.792
2018-07-28,2.25,2.416,0.166,22.025,0.486,19.708
2018-07-29,0.979,0.979,0.0,7.609,0.167,4.667
2018-07-30,2.791,2.982,0.191,12.108,0.766,10.875
2018-07-31,3.417,3.708,0.292,18.383,0.309,15.5
2018-08-01,3.646,4.104,0.458,14.542,0.778,12.958
2018-08-02,3.509,3.722,0.212,21.192,0.725,18.708
2018-08-03,2.958,3.25,0.292,15.217,0.361,14.333
2018-08-04,2.334,2.612,0.279,13.467,0.347,12.292
2018-08-05,1.729,1.833,0.104,14.892,0.361,13.875
2018-08-06,2.202,2.481,0.279,23.3,0.274,18.583
2018-08-07,2.375,2.75,0.375,9.783,0.014,8.958
2018-08-08,3.229,3.938,0.708,11.142,0.153,9.542
2018-08-09,3.522,4.648,1.127,15.284,0.153,8.0
2018-08-10,2.628,3.839,1.211,11.62,0.014,7.304
2018-08-11,2.146,3.27,1.125,11.825,0.069,8.375
2018-08-12,2.104,2.75,0.646,13.983,0.236,11.0
2018-08-13,2.042,2.521,0.479,15.625,0.288,11.25
2018-08-14,2.562,3.167,0.604,17.783,0.458,12.125
2018-08-15,2.104,2.854,0.75,7.647,0.472,4.458
2018-08-16,1.966,2.452,0.486,7.817,0.7,5.417
2018-08-17,1.736,1.946,0.211,6.417,0.0,5.0
2018-08-18,2.583,2.854,0.271,8.9,0.556,7.542
2018-08-19,2.729,2.812,0.084,14.75,0.972,13.5
2018-08-20,3.584,3.75,0.166,13.833,0.803,10.958
2018-08-21,3.146,3.834,0.688,9.851,0.237,7.864
2018-08-22,2.208,2.542,0.333,8.2,0.139,7.417
2018-08-23,1.542,1.991,0.449,6.892,0.361,4.542
2018-08-24,1.104,1.423,0.32,8.467,0.669,5.708
2018-08-25,1.729,2.084,0.354,12.25,1.514,8.583
2018-08-26,2.021,2.292,0.27,13.325,0.472,11.167
2018-08-27,2.708,3.334,0.625,16.808,0.686,13.833
2018-08-28,3.396,4.729,1.334,17.629,0.731,13.875
2018-08-29,2.084,2.792,0.708,8.366,0.389,6.625
2018-08-30,3.146,3.742,0.597,26.442,1.475,20.542
2018-08-31,2.542,3.331,0.789,14.115,0.903,12.25
2018-09-01,2.271,2.604,0.333,7.483,0.125,4.917
2018-09-02,1.458,1.604,0.146,11.317,0.25,8.958
2018-09-03,2.312,2.896,0.583,9.492,0.427,8.333
2018-09-04,1.02,1.166,0.146,6.237,0.083,3.583
2018-09-05,1.875,2.062,0.188,12.292,0.486,12.708
2018-09-06,4.049,4.284,0.234,21.268,1.601,16.875
2018-09-07,2.484,2.948,0.463,16.075,0.833,10.542
2018-09-08,2.938,2.98,0.042,11.92,0.445,7.833
2018-09-09,2.5,2.52,0.021,7.165,0.167,4.917
2018-09-10,3.192,3.497,0.306,5.894,0.284,3.125
2018-09-11,2.938,3.271,0.334,8.756,0.278,6.458
2018-09-12,3.938,4.708,0.77,12.2,0.583,10.083
2018-09-13,4.188,4.604,0.416,14.38,0.495,11.042
2018-09-14,3.443,3.888,0.446,9.733,0.194,6.667
2018-09-15,2.979,3.417,0.438,10.882,0.389,6.75
