date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO_mean,NMHC_mean,THC_mean
2017-07-27,100.0,89.458,73.0,14.854,30.625,15.771,1.083,17.583,26.6,23.169,20.55,195.5,2.583,13.125,208.625
2017-07-28,100.0,80.833,63.0,13.75,25.708,11.958,1.375,26.771,30.45,26.535,22.5,199.75,2.708,16.167,215.917
2017-07-29,100.0,96.75,86.0,9.208,21.729,12.521,1.083,11.229,25.7,23.375,22.05,187.25,2.417,9.125,196.375
2017-07-30,100.0,92.5,74.0,5.271,10.896,5.625,1.0,8.708,26.9,23.754,21.7,186.875,1.792,7.333,194.208
2017-07-31,100.0,81.417,60.0,9.63,20.608,10.978,1.217,19.039,32.1,27.244,22.55,188.739,2.13,11.696,200.435
2017-08-01,100.0,87.0,63.0,10.833,23.646,12.812,1.167,24.375,29.35,25.767,22.0,193.125,2.625,12.375,205.5
2017-08-02,100.0,96.583,80.0,10.292,21.958,11.666,1.083,13.604,23.9,21.021,19.35,188.25,1.708,13.708,201.958
2017-08-03,100.0,86.708,67.0,13.688,28.792,15.105,1.5,22.75,26.35,22.65,19.6,193.125,2.542,13.583,206.708
2017-08-04,100.0,83.833,67.0,12.438,24.416,11.979,1.417,24.688,28.65,24.925,20.65,192.292,2.375,14.75,207.042
2017-08-05,100.0,81.167,64.0,8.875,17.292,8.416,1.083,32.042,31.4,27.433,23.2,194.5,2.833,13.542,208.042
2017-08-06,100.0,86.0,63.0,6.042,10.208,4.167,1.375,38.584,32.15,27.638,25.1,191.375,2.708,11.625,203.0
2017-08-07,100.0,83.417,63.0,8.854,20.25,11.396,1.458,28.0,31.25,27.66,25.15,188.609,2.125,14.087,202.696
2017-08-08,100.0,92.917,76.0,9.25,18.084,8.833,1.292,32.979,29.9,26.721,25.1,189.292,2.542,14.0,203.292
2017-08-09,100.0,72.292,51.0,5.583,16.562,10.979,1.083,10.5,34.2,28.767,23.7,188.417,1.875,9.083,197.5
2017-08-10,100.0,85.583,62.0,9.75,20.625,10.875,1.292,21.084,29.35,24.935,21.55,191.542,1.917,14.708,206.25
2017-08-11,100.0,96.333,85.0,8.396,17.208,8.812,1.0,14.834,24.0,22.015,20.55,191.292,2.0,11.0,202.292
2017-08-12,100.0,88.375,67.0,6.438,12.666,6.229,1.042,17.417,28.65,24.465,20.5,196.875,2.458,11.25,208.125
2017-08-13,100.0,84.417,64.0,2.958,6.73,3.77,1.125,15.167,30.6,25.996,22.35,194.708,2.375,9.667,204.375
2017-08-14,100.0,94.167,81.0,4.688,9.729,5.042,1.125,8.938,26.4,23.829,22.3,193.792,2.167,9.125,202.917
2017-08-15,100.0,97.875,86.0,4.521,10.542,6.021,1.0,4.729,23.95,22.254,21.35,192.542,2.083,7.333,199.875
2017-08-16,100.0,98.417,91.0,7.354,17.375,10.02,1.0,6.02,21.75,21.042,20.4,196.792,2.083,9.792,206.583
2017-08-17,100.0,88.917,66.0,10.396,21.896,11.5,1.083,9.458,28.4,23.602,19.75,196.625,2.125,14.958,211.583
2017-08-18,100.0,95.583,79.0,10.065,27.282,17.217,1.0,11.708,26.0,23.092,21.4,190.13,2.522,11.609,201.739
2017-08-19,100.0,86.75,64.0,6.729,14.458,7.729,1.042,11.75,30.15,24.869,21.4,189.375,2.5,10.042,199.417
2017-08-20,100.0,91.042,68.0,6.938,10.584,3.646,1.0,11.584,27.6,23.835,21.6,195.667,2.375,10.5,206.167
2017-08-21,100.0,89.0,70.0,10.792,21.333,10.542,1.042,15.062,28.6,24.762,21.7,188.458,2.542,13.125,201.583
2017-08-22,100.0,91.25,64.0,10.23,21.625,11.396,1.25,21.979,30.6,25.038,22.8,189.125,2.458,13.958,203.083
2017-08-23,100.0,82.5,56.0,7.125,17.77,10.645,1.083,13.875,31.6,26.144,22.3,184.083,2.042,9.833,193.917
2017-08-24,93.0,75.0,47.0,9.646,18.271,8.625,1.333,20.354,34.35,27.865,23.0,187.261,2.292,13.87,201.13
2017-08-25,100.0,87.042,73.0,5.729,14.73,9.0,1.292,11.416,28.8,25.385,23.25,183.0,1.958,9.25,192.25
2017-08-26,100.0,67.667,41.0,4.75,9.208,4.458,1.042,11.166,31.45,25.471,21.55,188.0,2.167,7.75,195.75
2017-08-27,83.0,68.417,53.0,5.916,8.938,3.02,1.625,17.062,28.3,24.121,20.9,194.625,2.75,9.333,203.958
2017-08-28,92.0,74.375,50.0,12.021,22.271,10.25,1.417,21.458,29.0,24.006,19.0,195.125,2.958,12.25,207.375
2017-08-29,97.0,77.75,56.0,14.312,23.958,9.646,1.625,35.104,31.75,26.55,21.45,195.875,3.333,16.75,212.625
2017-08-30,100.0,88.708,59.0,10.479,21.021,10.542,1.333,24.396,31.2,24.556,20.1,189.958,2.625,11.708,201.667
2017-08-31,100.0,90.75,71.0,11.645,23.375,11.729,1.042,8.271,24.05,20.704,18.3,189.583,2.333,10.917,200.5
2017-09-01,100.0,74.0,51.0,13.0,26.218,13.218,1.522,14.021,27.35,21.998,17.35,195.227,2.391,14.364,209.591
2017-09-02,100.0,82.917,59.0,7.854,16.25,8.396,1.0,9.646,25.1,19.594,15.4,192.292,2.75,8.083,200.375
2017-09-03,86.0,59.208,41.0,2.125,4.52,2.396,1.042,8.334,27.95,22.365,16.6,190.75,1.958,6.417,197.167
2017-09-04,92.0,77.0,57.0,11.333,22.938,11.604,1.708,13.708,24.55,19.938,16.05,194.292,2.375,12.875,207.167
2017-09-05,100.0,78.083,51.0,13.021,24.646,11.625,1.375,19.938,27.55,22.317,16.3,198.292,2.792,17.333,215.625
2017-09-06,100.0,95.292,79.0,14.625,30.334,15.708,1.042,16.583,22.75,21.069,19.9,197.083,2.875,14.708,211.792
2017-09-07,100.0,94.875,87.0,15.771,34.084,18.312,1.333,34.167,22.75,21.252,19.5,201.5,3.708,23.333,224.833
2017-09-08,100.0,73.542,43.0,6.666,14.0,7.334,1.042,8.834,28.55,23.602,18.25,191.208,2.083,9.125,200.333
2017-09-09,94.0,70.75,44.0,7.75,14.708,6.958,1.167,14.521,29.35,22.469,16.2,192.875,2.583,10.292,203.167
2017-09-10,94.0,74.792,46.0,5.938,9.166,3.23,1.458,22.062,30.45,23.817,18.5,195.375,2.958,11.5,206.875
2017-09-11,93.0,79.875,68.0,11.271,22.02,10.75,1.583,19.417,26.75,23.425,20.5,192.292,2.333,15.792,208.083
2017-09-12,100.0,85.167,63.0,8.771,21.77,13.0,1.167,10.062,28.3,23.14,20.35,187.917,1.958,9.708,197.625
2017-09-13,91.0,65.708,42.0,8.667,19.062,10.396,1.125,7.5,30.95,24.771,19.6,188.792,2.042,8.875,197.667
2017-09-14,92.0,63.083,39.0,6.75,16.604,9.854,1.083,9.021,29.6,23.235,18.05,190.708,1.792,7.5,198.208
2017-09-15,86.0,57.625,38.0,5.63,13.696,8.065,1.0,6.438,25.65,20.729,15.65,192.045,1.696,6.909,198.955
2017-09-16,100.0,81.583,66.0,7.792,18.438,10.646,1.125,12.104,20.15,17.802,15.4,194.167,2.542,10.458,204.625
2017-09-17,100.0,99.0,92.0,4.208,8.062,3.854,1.0,4.792,18.75,17.527,16.4,194.042,2.083,7.917,201.958
2017-09-18,100.0,71.208,49.0,2.812,6.646,3.834,1.0,5.333,29.7,24.306,17.5,184.875,1.417,6.958,191.833
2017-09-19,92.0,74.833,50.0,10.896,24.375,13.48,1.5,12.292,27.5,21.531,15.7,189.042,2.292,13.75,202.792
2017-09-20,95.0,81.792,64.0,11.979,25.916,13.938,1.5,20.812,24.7,20.9,18.1,192.958,2.5,15.042,208.0
2017-09-21,85.0,61.75,41.0,7.312,16.896,9.583,1.125,10.479,26.65,20.69,14.7,190.708,2.125,7.625,198.333
2017-09-22,100.0,83.542,66.0,11.979,23.916,11.938,1.417,14.584,22.5,18.838,14.85,193.875,2.75,11.667,205.542
2017-09-23,100.0,89.25,69.0,6.25,11.917,5.667,1.0,7.938,23.4,19.74,17.3,192.5,2.792,9.375,201.875
2017-09-24,100.0,76.792,47.0,5.354,10.208,4.854,1.333,14.625,27.1,21.833,16.65,194.042,2.958,10.875,204.917
2017-09-25,100.0,76.417,50.0,12.354,25.0,12.645,1.583,23.333,27.7,22.329,17.8,195.0,3.083,15.208,210.208
2017-09-26,94.0,75.792,52.0,13.208,27.042,13.833,1.583,24.104,27.25,21.915,16.95,192.833,3.0,17.083,209.917
2017-09-27,100.0,84.333,64.0,15.521,31.708,16.188,1.458,27.334,25.45,21.723,19.3,195.75,3.083,16.167,211.917
2017-09-28,100.0,82.917,56.0,7.304,16.435,9.13,1.043,7.562,22.1,17.954,12.9,186.909,1.696,9.136,196.045
2017-09-29,93.0,68.792,28.0,8.875,18.312,9.438,1.125,8.438,24.4,16.698,9.75,190.417,2.0,10.5,200.917
2017-09-30,90.0,66.167,28.0,6.792,12.938,6.146,1.125,10.292,25.15,17.792,13.15,190.75,2.125,7.958,198.708
2017-10-01,83.0,67.583,44.0,4.834,8.188,3.354,1.333,13.375,23.35,17.635,10.4,193.0,2.292,8.583,201.583
2017-10-02,100.0,87.917,69.0,11.708,23.75,12.042,1.292,21.309,21.6,18.819,16.9,195.083,3.083,12.792,207.875
2017-10-03,100.0,72.875,49.0,6.02,13.812,7.792,1.083,8.542,29.4,20.933,17.25,188.875,1.708,8.667,197.542
2017-10-04,73.0,55.375,38.0,4.333,9.666,5.334,1.0,4.584,20.35,15.958,10.95,189.25,1.417,5.458,194.708
2017-10-05,90.0,70.792,45.0,9.979,21.062,11.084,1.0,10.312,19.25,13.133,8.1,192.583,2.0,10.167,202.75
2017-10-06,100.0,89.792,64.0,10.854,26.021,15.166,1.125,14.125,16.75,13.233,10.4,192.833,2.583,12.0,204.833
2017-10-07,100.0,91.583,65.0,6.73,15.625,8.896,1.042,4.729,23.25,17.754,13.55,188.917,2.167,9.375,198.292
2017-10-08,100.0,79.792,55.0,3.604,7.896,4.292,1.208,8.25,25.95,20.617,15.25,190.167,2.417,10.708,200.875
2017-10-09,93.0,77.958,56.0,8.041,15.0,6.958,1.458,16.438,26.7,21.456,17.5,192.0,2.917,12.5,204.5
2017-10-10,100.0,77.583,46.0,9.646,21.458,11.812,1.375,19.562,28.7,22.642,18.1,191.667,2.75,14.417,206.083
2017-10-11,98.0,86.292,65.0,12.689,24.14,11.45,1.75,35.746,23.55,20.85,17.95,193.0,3.13,20.727,213.727
2017-10-12,100.0,77.208,50.0,8.02,17.125,9.105,1.125,15.104,26.55,20.331,14.65,190.917,2.292,9.833,200.75
2017-10-13,100.0,99.833,97.0,13.312,31.966,18.654,1.0,4.542,14.75,13.86,13.25,188.833,2.708,15.583,204.417
2017-10-14,100.0,96.667,87.0,10.27,20.438,10.166,1.0,10.104,15.5,14.158,13.0,190.375,2.583,9.167,199.542
2017-10-15,100.0,97.917,90.0,5.604,12.958,7.354,1.0,7.729,15.4,13.815,12.6,192.042,2.75,9.208,201.25
2017-10-16,100.0,100.0,100.0,12.812,27.812,15.0,1.0,5.854,12.65,11.802,10.85,192.042,2.583,16.333,208.375
2017-10-17,100.0,93.875,78.0,12.604,30.917,18.312,1.0,6.938,15.85,12.298,10.0,193.208,2.75,12.542,205.75
2017-10-18,94.0,68.792,44.0,9.104,21.438,12.334,1.292,12.479,18.8,13.579,8.85,191.773,2.042,10.227,202.0
2017-10-19,100.0,97.75,88.0,10.75,24.875,14.125,1.0,6.562,11.5,10.26,9.15,190.75,2.5,9.708,200.458
2017-10-20,100.0,96.583,84.0,8.875,22.75,13.875,1.042,4.208,15.85,13.394,10.4,189.375,2.625,11.333,200.708
2017-10-21,100.0,100.0,100.0,8.312,21.062,12.75,1.0,4.812,16.55,15.51,14.45,188.375,2.75,11.167,199.542
2017-10-22,100.0,100.0,100.0,6.021,12.771,6.75,1.0,3.146,16.7,16.094,15.35,189.125,2.667,9.0,198.125
2017-10-23,100.0,67.833,46.0,1.826,5.37,3.544,1.0,2.125,19.45,15.4,11.7,187.043,1.261,4.783,191.826
2017-10-24,94.0,77.125,61.0,12.334,29.5,17.166,1.25,12.562,14.45,11.802,9.7,192.875,2.708,16.333,209.208
2017-10-25,94.0,83.625,66.0,6.396,17.271,10.875,1.0,9.166,14.2,11.704,9.8,191.0,2.083,10.125,201.125
2017-10-26,96.0,72.292,32.0,9.125,21.333,12.208,1.417,9.5,20.6,12.556,7.8,191.25,2.125,14.708,205.958
2017-10-27,95.0,75.458,39.0,11.208,23.812,12.604,1.583,15.917,19.4,12.256,6.75,192.667,2.75,14.667,207.333
2017-10-28,100.0,91.375,77.0,9.125,22.5,13.375,1.0,19.688,14.15,11.752,9.55,192.708,3.25,14.125,206.833
2017-10-29,100.0,99.458,93.0,4.416,9.52,5.104,1.0,5.792,15.35,13.579,11.9,189.792,2.125,9.625,199.417
2017-10-30,82.0,60.167,38.0,3.312,8.542,5.229,1.0,5.458,15.85,12.1,7.2,189.333,1.458,6.542,195.875
2017-10-31,88.0,65.042,40.0,6.25,17.542,11.292,1.083,6.667,16.15,10.423,6.25,191.13,1.917,8.261,199.391
2017-11-01,92.0,74.875,45.0,10.833,24.438,13.604,1.333,10.479,16.85,10.152,4.85,192.917,2.208,12.375,205.292
2017-11-02,90.0,70.417,34.0,12.625,26.167,13.542,1.625,11.916,20.05,12.723,7.9,191.0,2.125,12.875,203.875
2017-11-03,92.0,72.083,38.0,8.625,15.98,7.354,1.75,16.105,22.6,14.106,7.75,191.792,2.75,14.333,206.125
2017-11-04,87.0,69.042,52.0,4.416,10.062,5.646,1.042,7.938,17.95,12.425,7.55,191.208,2.375,8.833,200.042
2017-11-05,85.0,59.208,38.0,2.542,6.208,3.666,1.083,14.583,15.05,10.092,4.95,191.5,1.917,7.125,198.625
2017-11-06,90.0,70.25,39.0,11.166,24.417,13.25,1.5,17.125,17.5,9.754,3.75,193.25,2.583,12.625,205.875
2017-11-07,89.0,68.125,36.0,13.521,25.958,12.438,1.667,16.292,19.7,11.731,6.15,193.333,2.583,15.708,209.042
2017-11-08,95.0,78.917,60.0,13.646,28.0,14.354,1.375,17.98,15.65,11.788,9.4,192.5,2.875,17.042,209.542
2017-11-09,94.0,55.375,36.0,5.688,13.75,8.062,1.0,9.958,15.1,11.767,5.7,190.875,2.042,8.125,199.0
2017-11-10,87.0,67.833,38.0,11.717,25.065,13.348,1.304,13.622,15.1,8.419,3.1,193.261,2.478,12.522,205.783
2017-11-11,96.0,65.292,34.0,3.417,7.938,4.521,1.0,6.666,15.55,10.067,5.15,191.667,1.958,8.125,199.792
2017-11-12,86.0,57.375,37.0,1.834,5.271,3.438,1.042,4.146,13.7,8.867,3.95,190.75,1.542,6.167,196.917
2017-11-13,91.0,73.792,43.0,11.875,27.625,15.75,1.417,11.667,14.4,7.846,2.25,193.583,2.375,12.125,205.708
2017-11-14,100.0,86.625,64.0,11.354,24.979,13.625,1.167,12.812,14.5,9.377,4.8,192.417,2.542,13.0,205.417
2017-11-15,100.0,68.25,43.0,10.166,22.916,12.75,1.333,10.396,17.1,11.217,6.2,192.875,2.583,13.458,206.333
2017-11-16,92.0,62.125,34.0,5.938,14.312,8.375,1.083,2.958,13.25,8.079,3.05,192.333,2.0,7.583,199.917
2017-11-17,88.0,68.5,44.0,13.188,28.604,15.416,1.5,11.104,11.3,5.921,0.75,195.917,2.875,14.25,210.167
2017-11-18,85.0,68.917,47.0,10.125,19.896,9.771,1.375,17.396,11.5,7.975,5.8,195.75,2.917,13.583,209.333
2017-11-19,84.0,55.417,28.0,1.812,5.834,4.021,1.0,1.688,11.3,5.848,1.05,194.417,1.708,6.0,200.417
2017-11-20,96.0,71.625,46.0,11.646,28.062,16.417,1.083,7.271,7.4,2.719,-0.25,198.958,2.792,11.333,210.292
2017-11-21,93.0,69.5,44.0,7.13,17.826,10.696,1.0,3.979,8.65,4.037,-0.15,193.609,1.957,6.913,200.522
2017-11-22,91.0,73.208,50.0,12.25,28.25,16.0,1.333,11.792,8.3,4.119,-1.3,193.5,2.958,12.75,206.25
2017-11-23,100.0,79.5,53.0,6.292,18.958,12.667,1.0,5.771,14.6,7.879,3.3,189.833,1.958,8.375,198.208
2017-11-24,90.0,67.667,33.0,10.208,30.208,20.0,1.25,3.333,11.9,4.717,0.55,191.625,2.083,8.375,200.0
2017-11-25,89.0,64.625,28.0,7.083,19.875,12.792,1.042,4.062,12.9,5.292,-0.5,192.5,2.0,7.542,200.042
2017-11-26,80.0,62.958,28.0,7.583,18.75,11.167,1.708,11.083,14.95,7.715,1.3,192.875,2.833,11.542,204.417
2017-11-27,83.0,59.833,43.0,11.362,24.421,13.058,1.417,7.667,11.65,9.373,6.85,192.833,2.833,15.125,207.958
2017-11-28,99.0,79.292,54.0,13.354,29.479,16.125,1.375,15.104,14.5,9.254,5.3,192.042,2.833,14.708,206.75
2017-11-29,87.0,62.792,33.0,7.938,18.854,10.916,1.5,9.854,20.2,11.431,4.2,188.5,2.167,9.667,198.167
2017-11-30,100.0,73.458,55.0,13.666,29.917,16.25,1.417,10.375,12.25,9.815,6.9,191.542,3.083,14.792,206.333
2017-12-01,100.0,81.708,56.0,13.584,33.521,19.938,1.083,8.438,10.15,7.21,3.6,193.667,2.875,15.292,208.958
2017-12-02,93.0,62.917,36.0,9.188,21.312,12.125,1.167,5.916,11.4,5.31,1.35,191.917,2.625,10.792,202.708
2017-12-03,88.0,72.583,38.0,7.708,13.833,6.125,1.333,13.125,12.8,5.0,0.3,193.5,2.833,11.542,205.042
2017-12-04,86.0,68.792,37.0,14.416,31.834,17.417,1.583,13.458,11.95,6.331,1.2,191.833,2.958,13.042,204.875
2017-12-05,88.0,59.167,30.0,8.348,19.044,10.696,1.826,5.596,12.25,6.458,1.95,190.864,2.261,8.727,199.591
2017-12-06,80.0,57.917,28.0,10.125,21.77,11.646,1.0,2.979,9.8,4.248,-0.35,195.042,2.458,9.375,204.417
2017-12-07,83.0,66.083,36.0,14.958,32.188,17.229,1.417,9.854,10.2,3.781,-0.45,195.458,2.958,13.167,208.625
2017-12-08,85.0,59.875,39.0,9.604,20.375,10.77,1.25,8.292,11.3,4.444,-0.05,194.167,2.375,9.458,203.625
2017-12-09,75.0,55.042,31.0,7.458,14.021,6.562,1.0,4.521,8.5,3.231,-0.55,194.708,2.625,9.167,203.875
2017-12-10,77.0,63.25,40.0,7.75,11.458,3.708,1.542,8.604,10.0,3.688,-0.8,195.917,2.875,10.792,206.708
2017-12-11,85.0,51.833,25.0,6.438,11.917,5.479,3.417,5.875,15.95,6.781,0.15,192.083,2.042,8.125,200.208
2017-12-12,73.0,51.333,25.0,8.48,19.396,10.916,1.25,2.48,7.7,2.604,-1.65,195.708,2.75,8.875,204.583
2017-12-13,81.0,60.542,33.0,10.688,27.854,17.167,1.042,2.667,7.5,1.404,-2.2,195.5,2.375,10.125,205.625
2017-12-14,89.0,61.5,40.0,7.729,17.604,9.875,1.0,3.312,6.95,2.185,-2.45,194.292,2.25,7.25,201.542
2017-12-15,74.0,59.5,34.0,15.208,30.708,15.5,1.292,9.991,9.55,3.254,-0.7,196.083,3.125,14.208,210.292
2017-12-16,76.0,62.417,34.0,15.167,25.438,10.27,1.625,17.25,11.4,4.552,0.2,198.458,3.083,14.292,212.75
2017-12-17,76.0,59.833,39.0,3.98,6.604,2.625,1.042,3.0,5.55,1.888,-2.45,196.458,2.333,7.167,203.625
2017-12-18,81.0,60.958,28.0,13.562,28.646,15.084,1.375,8.104,7.6,0.921,-3.4,198.667,3.042,10.708,209.375
2017-12-19,74.0,58.083,35.0,9.708,19.604,9.896,1.458,5.0,10.25,2.965,-2.05,196.708,2.583,8.375,205.083
2017-12-20,79.0,59.708,30.0,15.792,34.52,18.729,1.417,10.062,8.85,2.133,-2.45,199.458,3.208,15.083,214.542
2017-12-21,79.0,60.167,34.0,13.5,27.87,14.37,1.304,8.334,10.35,3.154,-1.1,196.909,2.783,10.409,207.318
2017-12-22,78.0,59.167,26.0,15.062,30.146,15.083,1.542,11.042,10.7,2.865,-1.75,196.75,3.125,11.667,208.417
2017-12-23,73.0,57.167,31.0,7.458,12.021,4.562,1.417,11.667,12.75,5.144,-0.3,194.958,2.125,8.625,203.583
2017-12-24,83.0,68.542,43.0,9.729,14.125,4.396,1.5,17.0,10.25,4.4,0.5,196.292,3.375,11.417,207.708
2017-12-25,99.0,66.292,48.0,7.292,12.854,5.562,1.208,8.875,10.55,5.804,2.35,195.583,2.833,8.5,204.083
2017-12-26,80.0,55.792,29.0,5.75,12.438,6.688,1.042,2.854,11.05,3.598,-1.65,195.5,2.0,6.542,202.042
2017-12-27,78.0,64.042,39.0,6.312,13.25,6.938,1.0,1.666,4.05,0.577,-1.95,196.0,1.917,6.458,202.458
2017-12-28,81.0,61.833,31.0,6.875,14.208,7.334,1.0,2.334,6.7,1.285,-2.4,195.542,2.0,5.5,201.042
2017-12-29,74.0,51.958,26.0,4.062,7.438,3.375,1.0,2.771,8.85,3.69,0.05,194.5,1.875,5.625,200.125
2017-12-30,79.0,59.75,32.0,2.542,4.354,1.812,1.0,3.354,9.1,3.602,0.0,195.292,1.875,5.417,200.708
2017-12-31,83.0,70.167,49.0,5.083,7.354,2.27,1.083,6.458,6.35,1.779,-0.8,196.417,2.458,7.167,203.583
2018-01-01,73.0,54.583,29.0,2.938,3.875,0.938,0.958,3.854,9.9,2.508,-2.55,197.417,2.0,4.292,201.708
2018-01-02,75.0,59.125,32.0,2.438,3.625,1.188,1.0,2.688,8.25,2.8,-1.7,197.292,2.0,4.417,201.708
2018-01-03,79.0,64.333,40.0,2.625,3.812,1.188,0.917,3.312,7.6,1.356,-3.1,197.083,2.083,3.625,200.708
2018-01-04,75.0,55.833,32.0,6.396,10.625,4.229,0.958,5.604,9.95,3.088,-1.45,196.875,2.458,5.625,202.5
2018-01-05,75.0,59.542,40.0,4.0,6.375,2.375,1.042,4.354,12.05,4.306,-1.1,198.375,2.833,6.292,204.667
2018-01-06,70.0,55.125,41.0,2.271,3.562,1.292,1.0,4.792,5.35,2.244,-0.95,197.458,2.125,4.042,201.5
2018-01-07,73.0,55.375,32.0,7.417,14.375,6.958,0.917,4.521,8.25,2.419,-1.55,196.375,2.208,5.875,202.25
2018-01-08,86.0,63.042,38.0,13.75,25.521,11.771,1.0,9.625,8.85,2.89,-2.6,197.75,3.042,10.333,208.083
2018-01-09,77.0,54.292,35.0,5.0,10.25,5.25,1.0,4.188,4.55,1.721,-1.4,196.833,2.167,4.458,201.292
2018-01-10,65.0,51.042,31.0,12.093,22.07,9.978,0.913,9.52,6.2,0.133,-4.2,199.136,3.0,8.955,208.091
2018-01-11,71.0,52.833,34.0,3.958,7.292,3.334,0.75,7.375,8.65,4.427,-0.35,196.083,2.125,4.792,200.875
2018-01-12,75.0,56.083,28.0,10.542,17.458,6.916,0.917,12.458,8.75,3.008,-2.65,198.333,3.083,11.333,209.667
2018-01-13,82.0,59.667,33.0,4.146,4.979,0.833,0.625,9.375,10.3,3.575,-1.0,196.917,2.333,7.667,204.583
2018-01-14,79.0,60.708,33.0,5.584,8.375,2.792,0.708,8.25,9.9,2.638,-2.55,196.417,2.417,6.917,203.333
2018-01-15,81.0,69.917,48.0,11.646,20.833,9.188,0.708,11.104,7.2,1.498,-2.3,198.125,3.083,10.125,208.25
2018-01-16,77.0,53.042,36.0,5.334,8.875,3.542,0.708,8.458,7.45,3.729,0.05,201.167,3.708,6.583,207.75
2018-01-17,71.0,47.958,24.0,7.75,14.042,6.292,0.75,6.625,11.9,3.448,-3.5,198.583,3.167,7.458,206.042
2018-01-18,67.0,47.375,26.0,3.5,6.812,3.312,0.667,4.604,6.9,2.662,-0.7,196.458,2.042,4.083,200.542
2018-01-19,72.0,52.208,31.0,5.812,10.917,5.104,0.792,5.625,9.15,3.317,-1.6,197.208,2.458,7.417,204.625
2018-01-20,74.0,57.708,32.0,2.584,3.042,0.458,0.917,6.146,12.25,4.252,-1.15,197.417,2.5,5.417,202.833
2018-01-21,70.0,50.125,31.0,4.896,10.5,5.604,0.75,4.98,6.95,2.302,-0.85,198.375,2.333,4.875,203.25
2018-01-22,83.0,60.625,36.0,7.084,12.854,5.771,0.875,6.896,7.3,1.508,-2.7,198.292,2.458,6.417,204.708
2018-01-23,69.0,53.417,30.0,10.438,18.958,8.521,1.0,10.916,9.0,2.596,-3.15,197.917,2.833,8.333,206.25
2018-01-24,60.0,47.208,28.0,6.659,13.012,6.352,0.636,3.478,6.7,2.644,-0.65,197.864,2.522,6.182,204.045
2018-01-25,73.0,51.583,29.0,8.396,17.166,8.77,0.667,4.604,7.7,2.715,-1.9,196.083,2.375,6.167,202.25
2018-01-26,96.0,65.208,31.0,3.688,5.917,2.229,0.792,4.125,7.0,1.646,-2.15,196.708,2.0,4.542,201.25
2018-01-27,98.0,70.583,43.0,3.208,4.854,1.646,0.542,3.208,5.6,0.733,-3.75,196.625,1.917,4.5,201.125
2018-01-28,90.0,63.25,27.0,9.479,17.688,8.208,0.625,6.479,11.2,2.419,-2.65,196.625,2.417,6.708,203.333
2018-01-29,71.0,53.583,34.0,5.75,11.438,5.688,0.708,9.45,6.3,2.838,-0.65,197.917,2.917,4.958,202.875
2018-01-30,75.0,58.542,31.0,13.625,25.646,12.02,0.708,18.473,9.35,2.217,-2.85,197.208,2.958,10.417,207.625
2018-01-31,74.0,56.083,39.0,7.834,13.5,5.666,0.875,7.334,12.15,4.175,-0.35,196.625,2.5,6.083,202.708
2018-02-01,59.0,41.375,30.0,3.77,8.167,4.396,0.583,5.646,4.65,1.631,-1.65,197.042,2.042,3.667,200.708
2018-02-02,71.0,50.958,31.0,6.271,11.396,5.125,0.958,8.812,12.3,4.106,-3.2,195.708,2.208,6.958,202.667
2018-02-03,81.0,59.708,35.0,6.188,8.812,2.625,0.917,11.875,12.0,5.542,-0.25,194.75,2.458,7.333,202.083
2018-02-04,95.0,60.167,29.0,4.833,8.438,3.604,0.792,8.958,14.6,7.15,1.8,196.833,2.875,6.542,203.375
2018-02-05,74.0,50.25,32.0,12.109,23.696,11.587,0.739,20.917,9.7,4.41,0.25,199.087,3.217,11.261,210.348
2018-02-06,76.0,61.125,31.0,14.0,22.354,8.354,1.083,18.875,10.65,4.417,-0.2,197.958,3.042,10.5,208.458
2018-02-07,82.0,54.958,23.0,8.583,16.166,7.584,1.042,8.5,18.05,7.829,0.05,193.292,2.25,7.167,200.458
2018-02-08,58.0,45.583,34.0,3.916,8.584,4.666,0.625,5.292,4.8,1.931,-0.4,198.083,2.25,4.333,202.417
2018-02-09,94.0,60.375,43.0,11.083,19.625,8.542,0.792,13.875,2.45,0.346,-1.15,199.917,3.208,8.917,208.833
2018-02-10,73.0,51.542,31.0,3.334,5.5,2.166,0.583,6.73,4.85,0.752,-2.65,197.75,2.333,4.5,202.25
2018-02-11,79.0,57.583,34.0,8.812,14.416,5.604,0.917,12.584,6.25,1.056,-2.95,198.917,2.958,6.708,205.625
2018-02-12,77.0,50.125,32.0,6.646,12.979,6.334,0.625,7.125,7.0,2.867,-0.8,196.917,2.417,4.542,201.458
2018-02-13,67.0,49.875,31.0,7.062,13.938,6.875,0.708,8.45,7.55,1.962,-2.1,197.75,2.542,4.833,202.583
2018-02-14,54.0,44.667,29.0,5.542,12.292,6.75,0.542,7.292,5.7,1.35,-2.1,196.583,2.208,4.167,200.75
2018-02-15,71.0,54.375,32.0,14.355,27.875,13.521,0.917,10.083,5.75,0.55,-4.0,198.083,3.083,9.375,207.458
2018-02-16,69.0,53.792,35.0,6.834,10.917,4.084,0.917,10.583,10.6,3.773,-1.35,198.5,3.292,6.708,205.208
2018-02-17,71.0,49.0,25.0,4.166,6.084,1.916,0.833,11.729,8.35,2.746,-1.85,197.583,2.708,5.042,202.625
