date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean,CO_mean
2017-02-17,,,11.792,17.354,5.562,,,,
2017-02-18,,,6.208,8.625,2.416,,,,
2017-02-19,,,14.312,18.625,4.312,,,,
2017-02-20,,,19.688,24.688,5.0,,,,
2017-02-21,,,17.188,20.5,3.312,,,,
2017-02-22,,,19.392,24.892,5.5,,,,
2017-02-23,,,21.438,28.875,7.438,,,,
2017-02-24,,,18.0,26.521,8.521,,,,
2017-02-25,,,11.375,13.605,2.229,,,,
2017-02-26,,,12.584,15.958,3.375,,,,
2017-02-27,,,16.152,21.608,5.456,,,,
2017-02-28,,,30.812,38.896,8.083,,,,
2017-03-01,,,6.562,9.25,2.688,,,,
2017-03-02,,,15.562,19.916,4.354,,,,
2017-03-03,,,17.584,23.771,6.188,,,,
2017-03-04,,,3.916,5.896,1.979,,,,
2017-03-05,,,3.646,6.729,3.084,,,,
2017-03-06,,,6.896,8.854,1.958,,,,
2017-03-07,,,11.146,14.042,2.896,,,,
2017-03-08,,,12.146,14.979,2.834,,,,
2017-03-09,,,8.674,11.717,3.044,,,,
2017-03-10,,,12.584,15.042,2.458,,,,
2017-03-11,,,11.104,14.688,3.583,,,,
2017-03-12,,,10.958,14.646,3.688,,,,
2017-03-13,,,14.188,19.084,4.896,,,,
2017-03-14,,,12.544,17.044,4.5,,,,
2017-03-15,,,7.958,11.812,3.854,,,,
2017-03-16,,,6.0,7.875,1.875,,,,
2017-03-17,,,8.666,11.167,2.5,,,,
2017-03-18,,,7.625,10.375,2.75,,,,
2017-03-19,,,6.77,10.062,3.292,,,,
2017-03-20,,,10.542,12.458,1.916,,,,
2017-03-21,,,9.146,11.25,2.104,,,,
2017-03-22,,,13.166,19.562,6.396,,,,
2017-03-23,,,12.046,15.25,3.204,,,,
2017-03-24,,,10.625,13.645,3.021,,,,
2017-03-25,,,10.438,13.334,2.896,,,,
2017-03-26,,,11.438,14.688,3.25,,,,
2017-03-27,,,19.146,22.854,3.708,,,,
2017-03-28,,,9.334,11.834,2.5,,,,
2017-03-29,,,12.13,15.283,3.152,,,,
2017-03-30,,,6.458,7.792,1.333,,,,
2017-03-31,,,8.583,11.334,2.75,,,,
2017-04-01,,,9.583,11.896,2.312,,,,
2017-04-02,,,9.02,11.416,2.396,,,,
2017-04-03,,,11.416,14.75,3.334,,,,
2017-04-04,,,12.5,15.812,3.312,,,,
2017-04-05,,,5.326,7.696,2.37,,,,
2017-04-06,,,3.896,6.27,2.375,,,,
2017-04-07,,,3.583,6.208,2.625,,,,
2017-04-08,,,6.271,10.02,3.75,,,,
2017-04-09,,,6.104,7.938,1.834,,,,
2017-04-10,,,11.188,13.521,2.334,,,,
2017-04-11,,,19.021,22.958,3.938,,,,
2017-04-12,,,10.896,16.75,5.854,,,,
2017-04-13,,,12.187,14.695,2.508,,,,
2017-04-14,,,13.104,19.542,6.438,,,,
2017-04-15,,,5.48,7.98,2.5,,,,
2017-04-16,,,7.834,10.25,2.416,,,,
2017-04-17,,,9.854,14.334,4.48,,,,
2017-04-18,,,5.708,7.916,2.208,,,,
2017-04-19,,,8.25,11.188,2.938,,,,
2017-04-20,,,11.228,14.272,3.046,,,,
2017-04-21,,,16.271,21.02,4.75,,,,
2017-04-22,,,15.312,18.25,2.938,,,,
2017-04-23,,,6.354,8.041,1.688,,,,
2017-04-24,,,7.396,10.416,3.021,,,,
2017-04-25,,,5.479,8.208,2.73,,,,
2017-04-26,,,5.91,8.622,2.711,,,,
2017-04-27,,,9.492,11.768,2.275,,,,
2017-04-28,,,13.312,17.125,3.812,,,,
2017-04-29,,,11.875,14.834,2.958,,,,
2017-04-30,,,8.125,9.916,1.792,,,,
2017-05-01,,,12.812,15.104,2.292,,,,
2017-05-02,,,10.587,13.739,3.152,,,,
2017-05-03,,,5.729,8.292,2.562,,,,
2017-05-04,,,4.0,6.188,2.188,,,,
2017-05-05,,,4.916,7.73,2.812,,,,
2017-05-06,,,4.188,6.666,2.479,,,,
2017-05-07,,,8.834,11.146,2.312,,,,
2017-05-08,,,9.958,13.5,3.542,,,,
2017-05-09,,,11.979,14.584,2.604,,,,
2017-05-10,,,13.587,16.891,3.304,,,,
2017-05-11,,,8.604,12.625,4.021,,,,
2017-05-12,,,16.375,20.27,3.896,,,,
2017-05-13,,,10.75,12.521,1.771,,,,
2017-05-14,,,6.062,7.688,1.625,,,,
2017-05-15,,,8.375,11.458,3.084,,,,
2017-05-16,,,9.854,12.458,2.604,,,,
2017-05-17,,,18.174,21.602,3.428,,,,
2017-05-18,,,16.458,20.104,3.646,,,,
2017-05-19,,,9.188,12.5,3.312,,,,
2017-05-20,,,8.334,10.729,2.396,,,,
2017-05-21,,,7.604,9.834,2.229,,,,
2017-05-22,,,5.354,8.396,3.042,,,,
2017-05-23,,,4.104,6.917,2.812,,,,
2017-05-24,,,6.833,10.438,3.604,,,,
2017-05-25,,,13.174,18.456,5.282,,,,
2017-05-26,,,13.354,20.312,6.958,,,,
2017-05-27,,,9.396,11.625,2.229,,,,
2017-05-28,,,8.688,10.708,2.021,,,,
2017-05-29,,,7.584,10.75,3.166,,,,
2017-05-30,,,8.167,11.729,3.562,,,,
2017-05-31,,,6.625,9.979,3.354,,,,
2017-06-01,,,6.891,10.435,3.543,,,,
2017-06-02,,,8.354,10.625,2.27,,,,
2017-06-03,,,10.208,13.875,3.667,,,,
2017-06-04,,,6.833,9.667,2.833,,,,
2017-06-05,,,7.188,9.375,2.188,,,,
2017-06-06,,,7.75,10.812,3.062,,,,
2017-06-07,,,5.229,7.917,2.688,,,,
2017-06-08,,,6.0,9.0,3.0,,,,
2017-06-09,,,9.522,13.304,3.783,,,,
2017-06-10,,,7.646,9.771,2.125,,,,
2017-06-11,,,9.125,10.834,1.708,,,,
2017-06-12,,,9.917,12.916,3.0,,,,
2017-06-13,,,18.584,22.396,3.812,,,,
2017-06-14,,,10.5,13.042,2.542,,,,
2017-06-15,,,9.152,12.544,3.391,,,,
2017-06-16,,,9.75,13.145,3.396,,,,
2017-06-17,,,8.792,11.292,2.5,,,,
2017-06-18,,,10.021,11.708,1.688,,,,
2017-06-19,,,7.48,10.917,3.438,,,,
2017-06-20,,,8.834,12.583,3.75,,,,
2017-06-21,,,3.166,5.604,2.438,,,,
2017-06-22,,,11.334,15.688,4.354,,,,
2017-06-23,,,11.552,14.981,3.43,,,,
2017-06-24,,,7.438,10.5,3.062,,,,
2017-06-25,,,6.73,9.25,2.521,,,,
2017-06-26,,,7.542,11.562,4.021,,,,
2017-06-27,,,14.292,18.271,3.979,,,,
2017-06-28,,,13.09,18.228,5.136,,,,
2017-06-29,,,9.479,14.146,4.667,,,,
2017-06-30,,,5.438,9.062,3.625,,,,
2017-07-01,,,7.312,11.292,3.979,,,,
2017-07-02,,,9.25,13.188,3.938,,,,
2017-07-03,,,10.042,15.938,5.896,,,,
2017-07-04,,,7.458,12.438,4.979,,,,
2017-07-05,,,8.818,13.591,4.773,,,,
2017-07-06,,,10.771,15.084,4.312,,,,
2017-07-07,,,9.354,13.916,4.562,,,,
2017-07-08,,,8.625,12.188,3.562,,,,
2017-07-09,,,4.875,7.479,2.604,,,,
2017-07-10,,,5.292,10.395,5.104,,,,
2017-07-11,,,4.771,10.084,5.312,,,,
2017-07-12,,,4.271,9.5,5.23,,,,
2017-07-13,,,4.32,8.432,4.112,,,,
2017-07-14,,,4.312,8.292,3.979,,,,
2017-07-15,,,5.812,10.0,4.188,,,,
2017-07-16,,,7.812,11.166,3.354,,,,
2017-07-17,,,9.792,13.145,3.354,,,,
2017-07-18,,,14.834,18.416,3.584,,,,
2017-07-19,,,6.917,9.542,2.625,,,,
2017-07-20,,,5.771,9.979,4.208,,,,
2017-07-21,,,4.409,8.864,4.454,,,,
2017-07-22,,,3.625,8.792,5.166,,,,
2017-07-23,,,4.833,9.375,4.542,,,,
2017-07-24,,,5.271,9.354,4.084,,,,
2017-07-25,,,6.662,11.029,4.366,,,,
2017-07-26,,,12.776,17.92,5.144,,,,
2017-07-27,,,11.917,15.292,3.375,,,,
2017-07-28,,,13.229,19.166,5.938,,,,
2017-07-29,,,6.771,13.292,6.521,,,,
2017-07-30,,,8.625,12.542,3.917,,,,
2017-07-31,,,10.312,17.604,7.292,,,,
2017-08-01,,,9.062,14.708,5.646,,,,
2017-08-02,,,8.77,11.521,2.75,,,,
2017-08-03,,,12.614,17.159,4.546,,,,
2017-08-04,,,15.167,22.312,7.146,,,,
2017-08-05,,,8.625,13.916,5.292,,,,
2017-08-06,,,4.479,8.646,4.166,,,,
2017-08-07,,,2.396,5.646,3.25,,,,
2017-08-08,,,4.208,7.458,3.25,,,,
2017-08-09,,,14.304,18.761,4.456,,,,
2017-08-10,,,9.708,13.479,3.771,,,,
2017-08-11,,,8.812,11.792,2.98,,,,
2017-08-12,,,12.25,16.688,4.438,,,,
2017-08-13,,,9.458,12.938,3.479,,,,
2017-08-14,,,10.916,13.77,2.854,,,,
2017-08-15,,,9.748,13.953,4.204,,,,
2017-08-16,,,7.104,10.354,3.25,,,,
2017-08-17,,,9.458,12.958,3.5,,,,
2017-08-18,,,9.788,15.579,5.792,,,,
2017-08-19,,,6.494,9.922,3.428,,,,
2017-08-20,,,11.604,15.605,4.0,,,,
2017-08-21,,,10.875,15.52,4.646,,,,
2017-08-22,,,6.054,10.445,4.39,,,,
2017-08-23,,,11.375,15.25,3.875,,,,
2017-08-24,,,11.841,15.659,3.818,,,,
2017-08-25,,,10.104,14.188,4.084,,,,
2017-08-26,,,9.521,11.834,2.312,,,,
2017-08-27,,,6.312,7.979,1.667,,,,
2017-08-28,,,11.042,14.584,3.542,,,,
2017-08-29,,,5.146,10.292,5.146,,,,
2017-08-30,,,5.667,12.021,6.354,,,,
2017-08-31,,,10.5,12.674,2.174,,,,
2017-09-01,,,6.917,8.542,1.625,,,,
2017-09-02,,,7.292,9.542,2.25,,,,
2017-09-03,,,6.917,9.938,3.021,,,,
2017-09-04,,,17.688,22.5,4.812,,,,
2017-09-05,,,14.938,18.729,3.792,,,,
2017-09-06,,,19.583,24.125,4.542,,,,
2017-09-07,,,25.311,33.315,8.004,,,,
2017-09-08,,,14.083,17.438,3.354,,,,
2017-09-09,,,10.375,14.312,3.938,,,,
2017-09-10,,,3.979,6.375,2.396,,,,
2017-09-11,,,4.354,8.416,4.062,,,,
2017-09-12,,,3.792,7.375,3.584,,,,
2017-09-13,,,9.782,13.957,4.174,,,,
2017-09-14,,,13.5,16.584,3.083,,,,
2017-09-15,,,10.834,13.771,2.938,,,,
2017-09-16,,,12.52,14.75,2.23,,,,
2017-09-17,,,6.5,8.041,1.542,,,,
2017-09-18,,,4.792,6.625,1.834,,,,
2017-09-19,,,11.438,15.375,3.938,,,,
2017-09-20,,,14.0,20.125,6.125,,,,
2017-09-21,,,11.94,14.972,3.032,,,,
2017-09-22,,,13.166,16.292,3.125,,,,
2017-09-23,,,8.812,10.396,1.583,,,,
2017-09-24,,,9.875,12.625,2.75,,,,
2017-09-25,,,11.416,16.021,4.604,,,,
2017-09-26,,,10.271,14.916,4.646,,,,
2017-09-27,,,5.521,8.958,3.438,,,,
2017-09-28,,,12.87,16.044,3.174,,,,
2017-09-29,,,10.229,14.416,4.188,,,,
2017-09-30,,,18.542,22.312,3.771,,,,
2017-10-01,,,9.834,12.875,3.042,,,,
2017-10-02,,,7.792,10.854,3.062,,,,
2017-10-03,,,12.312,15.854,3.542,,,,
2017-10-04,,,8.478,10.114,1.636,,,,
2017-10-05,,,9.458,11.834,2.375,,,,
2017-10-06,,,15.77,19.666,3.896,,,,
2017-10-07,,,9.375,12.104,2.73,,,,
2017-10-08,,,11.062,16.604,5.542,,,,
2017-10-09,,,10.208,13.5,3.292,,,,
2017-10-10,,,8.688,12.458,3.771,,,,
2017-10-11,,,15.812,20.084,4.271,,,,
2017-10-12,,,7.159,9.772,2.614,,,,
2017-10-13,,,15.792,18.666,2.875,,,,
2017-10-14,,,13.708,16.834,3.125,,,,
2017-10-15,,,13.167,16.604,3.438,,,,
2017-10-16,,,14.646,18.125,3.48,,,,
2017-10-17,,,21.042,26.125,5.084,,,,
2017-10-18,,,12.938,17.75,4.812,,,,
2017-10-19,,,10.456,13.043,2.587,,,,
2017-10-20,,,8.396,11.27,2.875,,,,
2017-10-21,,,9.667,12.083,2.417,,,,
2017-10-22,,,5.812,7.271,1.458,,,,
2017-10-23,,,5.125,7.229,2.104,,,,
2017-10-24,,,12.583,15.438,2.854,,,,
2017-10-25,,,15.66,18.886,3.228,,,,
2017-10-26,,,21.042,26.75,5.708,,,,
2017-10-27,,,21.25,28.333,7.084,,,,
2017-10-28,,,15.875,18.48,2.604,,,,
2017-10-29,,,7.312,8.771,1.458,,,,
2017-10-30,,,6.458,9.5,3.042,,,,
2017-10-31,,,18.458,23.812,5.354,,,,
2017-11-01,,,24.413,32.761,8.348,,,,
2017-11-02,,,25.312,33.375,8.062,,,,
2017-11-03,,,12.375,14.792,2.417,,,,
2017-11-04,,,12.417,15.584,3.166,,,,
2017-11-05,,,8.041,9.604,1.562,,,,
2017-11-06,,,14.938,22.875,7.938,,,,
2017-11-07,,,14.938,26.5,11.562,,,,
2017-11-08,,,5.0,8.375,3.375,,,,
2017-11-09,,,12.026,14.652,2.626,,,,
2017-11-10,,,14.562,20.562,6.0,,,,
2017-11-11,,,5.5,7.188,1.688,,,,
2017-11-12,,,8.188,9.375,1.188,,,,
2017-11-13,,,26.23,34.917,8.688,,,,
2017-11-14,,,31.27,41.562,10.292,,,,
2017-11-15,,,24.587,37.022,12.435,,,,
2017-11-16,,,16.708,24.375,7.667,,,,
2017-11-17,,,20.146,27.188,7.042,,,,
2017-11-18,,,11.958,16.958,5.0,,,,
2017-11-19,,,7.771,10.834,3.062,,,,
2017-11-20,,,18.584,28.834,10.25,,,,
2017-11-21,,,15.25,19.229,3.979,,,,
2017-11-22,,,33.083,48.646,15.562,,,,
2017-11-23,,,19.496,22.79,3.295,,,,
2017-11-24,,,11.737,20.831,9.094,,,,
2017-11-25,,,14.542,20.604,6.062,,,,
2017-11-26,,,7.125,10.125,3.0,,,,
2017-11-27,,,14.917,19.375,4.458,,,,
2017-11-28,,,22.125,33.584,11.458,,,,
2017-11-29,,,28.688,48.208,19.52,,,,
2017-11-30,,,27.038,36.734,9.696,,,,
2017-12-01,,,18.98,26.25,7.271,,,,
2017-12-02,,,19.812,26.188,6.375,,,,
2017-12-03,,,22.521,30.584,8.062,,,,
2017-12-04,,,25.958,34.896,8.938,,,,
2017-12-05,,,10.188,17.479,7.292,,,,
2017-12-06,,,19.708,28.729,9.02,,,,
2017-12-07,,,21.608,30.63,9.022,,,,
2017-12-08,,,25.416,42.188,16.771,,,,
2017-12-09,,,16.062,22.833,6.77,,,,
2017-12-10,,,11.583,16.834,5.25,,,,
2017-12-11,,,3.625,6.854,3.23,,,,
2017-12-12,,,10.062,14.73,4.666,,,,
2017-12-13,,,17.062,22.854,5.792,,,,
2017-12-14,,,12.696,17.413,4.718,,,,
2017-12-15,,,30.52,52.896,22.375,,,,
2017-12-16,,,17.75,32.75,15.0,,,,
2017-12-17,,,7.084,9.896,2.812,,,,
2017-12-18,,,19.292,29.479,10.188,,,,
2017-12-19,,,15.562,26.646,11.083,,,,
2017-12-20,,,23.772,35.046,11.272,,,,
2017-12-21,,,25.938,36.708,10.771,,,,
2017-12-22,,,33.0,53.688,20.688,,,,
2017-12-23,,,28.271,40.729,12.458,,,,
2017-12-24,,,23.562,32.688,9.125,,,,
2017-12-25,,,14.646,20.25,5.604,,,,
2017-12-26,,,9.271,15.584,6.312,,,,
2017-12-27,,,14.438,20.084,5.646,,,,
2017-12-28,,,20.13,25.804,5.674,,,,
2017-12-29,,,14.645,18.77,4.125,,,,
2017-12-30,,,10.062,13.084,3.021,,,,
2017-12-31,,,16.354,20.104,3.75,,,,
2018-01-01,,,8.604,13.521,4.917,,,,
2018-01-02,,,8.333,10.438,2.104,,,,
2018-01-03,,,9.5,12.646,3.146,,,,
2018-01-04,,,8.104,11.5,3.396,,,,
2018-01-05,,,17.5,22.292,4.792,,,,
2018-01-06,,,9.208,11.521,2.312,,,,
2018-01-07,,,13.562,17.625,4.062,,,,
2018-01-08,,,22.146,36.062,13.916,,,,
2018-01-09,,,15.13,20.435,5.304,,,,
2018-01-10,,,30.042,50.104,20.062,,,,
2018-01-11,,,17.542,25.125,7.584,,,,
2018-01-12,,,20.708,26.875,6.166,,,,
2018-01-13,,,10.479,13.646,3.166,,,,
2018-01-14,,,16.5,22.354,5.854,,,,
2018-01-15,,,19.938,31.958,12.02,,,,
2018-01-16,,,10.896,14.646,3.75,,,,
2018-01-17,,,14.196,19.082,4.885,,,,
2018-01-18,,,14.166,18.438,4.271,,,,
2018-01-19,,,18.75,25.833,7.084,,,,
2018-01-20,,,13.5,17.375,3.875,,,,
2018-01-21,,,16.312,21.416,5.104,,,,
2018-01-22,,,18.229,26.104,7.875,,,,
2018-01-23,,,12.458,18.021,5.562,,,,
2018-01-24,,,7.456,10.162,2.706,,,,
2018-01-25,,,14.25,18.417,4.167,,,,
2018-01-26,,,8.812,11.792,2.98,,,,
2018-01-27,,,6.75,9.625,2.875,,,,
2018-01-28,,,10.167,18.354,8.188,,,,
2018-01-29,,,7.23,10.083,2.854,,,,
2018-01-30,,,16.292,22.52,6.229,,,,
2018-01-31,,,26.021,44.854,18.834,,,,
2018-02-01,,,8.696,12.109,3.413,,,,
2018-02-02,,,16.0,21.896,5.896,,,,
2018-02-03,,,10.688,14.896,4.208,,,,
2018-02-04,,,9.792,13.0,3.208,,,,
2018-02-05,,,14.979,18.938,3.958,,,,
2018-02-06,,,26.562,38.25,11.688,,,,
2018-02-07,,,11.062,23.688,12.625,,,,
2018-02-08,,,9.978,12.891,2.913,,,,
2018-02-09,,,13.375,17.021,3.646,,,,
2018-02-10,,,8.104,10.646,2.542,,,,
2018-02-11,,,17.271,21.834,4.562,,,,
2018-02-12,,,18.146,22.229,4.083,,,,
2018-02-13,,,17.854,22.166,4.312,,,,
2018-02-14,,,11.5,14.833,3.334,,,,
2018-02-15,,,23.727,32.273,8.546,,,,
2018-02-16,,,25.854,34.396,8.542,,,,
2018-02-17,,,9.666,11.562,1.896,,,,
2018-02-18,,,13.52,18.75,5.229,,,,
2018-02-19,,,19.292,27.25,7.958,,,,
2018-02-20,,,19.576,27.798,8.224,,,,
2018-02-21,,,10.833,13.542,2.708,,,,
2018-02-22,,,18.062,22.854,4.792,,,,
2018-02-23,,,8.125,10.208,2.084,,,,
2018-02-24,,,7.5,10.104,2.604,,,,
2018-02-25,,,9.5,13.75,4.25,,,,
2018-02-26,,,11.73,14.021,2.292,,,,
2018-02-27,,,14.458,18.688,4.23,,,,
2018-02-28,,,23.544,30.544,7.0,,,,
2018-03-01,,,16.584,20.104,3.521,,,,
2018-03-02,,,10.146,12.166,2.021,,,,
2018-03-03,,,10.084,12.458,2.375,,,,
2018-03-04,,,7.167,9.771,2.604,,,,
2018-03-05,,,14.25,18.396,4.146,,,,
2018-03-06,,,14.146,18.208,4.062,,,,
2018-03-07,,,13.25,16.02,2.77,,,,
2018-03-08,,,7.454,10.204,2.75,,,,
2018-03-09,,,9.646,14.188,4.542,,,,
2018-03-10,,,6.125,8.271,2.146,,,,
2018-03-11,,,12.5,16.688,4.188,,,,
2018-03-12,,,12.166,16.438,4.271,,,,
2018-03-13,,,6.625,10.271,3.646,,,,
2018-03-14,,,11.696,15.022,3.326,,,,
2018-03-15,,,10.229,13.396,3.166,,,,
2018-03-16,,,13.979,17.396,3.416,,,,
2018-03-17,,,7.146,9.562,2.416,,,,
2018-03-18,,,6.958,9.834,2.875,,,,
2018-03-19,,,7.188,9.521,2.334,,,,
2018-03-20,,,12.196,15.608,3.413,,,,
2018-03-21,,,2.542,4.042,1.5,,,,
2018-03-22,,,8.562,11.916,3.354,,,,
2018-03-23,,,9.0,11.75,2.75,,,,
2018-03-24,,,7.771,10.792,3.02,,,,
2018-03-25,,,8.396,11.375,2.979,,,,
2018-03-26,,,30.125,40.958,10.834,,,,
2018-03-27,,,7.854,11.25,3.396,,,,
2018-03-28,,,8.416,10.312,1.896,,,,
2018-03-29,,,9.978,12.282,2.304,,,,
2018-03-30,,,16.438,20.208,3.771,,,,
2018-03-31,,,12.312,15.645,3.334,,,,
2018-04-01,,,2.125,4.125,2.0,,,,
2018-04-02,,,10.312,13.688,3.375,,,,
2018-04-03,,,9.916,12.416,2.5,,,,
2018-04-04,,,8.129,12.252,4.124,,,,
2018-04-05,,,6.312,8.354,2.042,,,,
2018-04-06,,,2.792,5.666,2.875,,,,
2018-04-07,,,3.208,5.354,2.146,,,,
2018-04-08,,,6.25,9.583,3.334,,,,
2018-04-09,,,7.208,10.25,3.042,,,,
2018-04-10,,,8.875,11.375,2.5,,,,
2018-04-11,,,3.0,5.688,2.688,,,,
2018-04-12,,,7.208,10.438,3.23,,,,
2018-04-13,,,11.6,14.191,2.591,,,,
2018-04-14,,,9.042,12.666,3.625,,,,
2018-04-15,,,2.416,3.583,1.166,,,,
2018-04-16,,,8.041,10.271,2.23,,,,
2018-04-17,,,17.979,20.917,2.938,,,,
2018-04-18,,,15.985,18.16,2.174,,,,
2018-04-19,,,8.229,12.25,4.021,,,,
2018-04-20,,,12.979,15.958,2.979,,,,
2018-04-21,,,9.375,11.896,2.52,,,,
2018-04-22,,,6.52,8.25,1.729,,,,
2018-04-23,,,11.958,13.416,1.458,,,,
2018-04-24,,,7.438,10.542,3.104,,,,
2018-04-25,,,5.375,7.625,2.25,,,,
2018-04-26,,,10.188,12.605,2.416,,,,
2018-04-27,,,8.162,11.476,3.313,,,,
2018-04-28,,,9.562,12.188,2.625,,,,
2018-04-29,,,5.625,7.375,1.75,,,,
2018-04-30,,,3.792,5.646,1.854,,,,
2018-05-01,,,10.958,14.208,3.25,,,,
2018-05-02,,,8.562,11.438,2.875,,,,
2018-05-03,,,3.021,4.875,1.854,,,,
2018-05-04,,,5.666,7.708,2.042,,,,
2018-05-05,,,7.542,9.834,2.292,,,,
2018-05-06,,,6.292,8.104,1.812,,,,
2018-05-07,,,5.542,7.792,2.25,,,,
2018-05-08,,,10.604,12.916,2.312,,,,
2018-05-09,,,10.271,12.812,2.542,,,,
2018-05-10,,,19.0,22.87,3.87,,,,
2018-05-11,,,8.416,12.27,3.854,,,,
2018-05-12,,,6.208,8.688,2.479,,,,
2018-05-13,,,4.188,6.125,1.938,,,,
2018-05-14,,,13.916,18.146,4.229,,,,
2018-05-15,,,7.708,11.479,3.77,,,,
2018-05-16,,,4.562,7.042,2.479,,,,
2018-05-17,,,4.854,6.854,2.0,,,,
2018-05-18,,,8.174,11.956,3.782,,,,
2018-05-19,,,7.666,10.062,2.396,,,,
2018-05-20,,,5.5,6.604,1.104,,,,
2018-05-21,,,9.542,13.27,3.729,,,,
2018-05-22,,,7.98,11.479,3.5,,,,
2018-05-23,,,15.354,18.312,2.958,,,,
2018-05-24,,,11.261,15.066,3.804,,,,
2018-05-25,,,7.104,10.312,3.208,,,,
2018-05-26,,,14.438,16.458,2.021,,,,
2018-05-27,,,10.396,12.688,2.292,,,,
2018-05-28,,,4.812,7.75,2.938,,,,
2018-05-29,,,5.625,9.416,3.792,,,,
2018-05-30,,,8.718,12.282,3.565,,,,
2018-05-31,,,7.917,11.292,3.375,,,,
2018-06-01,,,9.792,14.646,4.854,,,,
2018-06-02,,,7.917,10.188,2.27,,,,
2018-06-03,,,6.333,8.688,2.354,,,,
2018-06-04,,,8.667,11.896,3.229,,,,
2018-06-05,,,9.083,12.25,3.167,,,,
2018-06-06,,,12.312,14.98,2.667,,,,
2018-06-07,,,11.408,14.654,3.246,,,,
2018-06-08,,,5.975,8.866,2.892,,,,
2018-06-09,,,6.958,9.792,2.834,,,,
2018-06-10,,,7.083,8.146,1.062,,,,
2018-06-11,,,6.826,9.044,2.218,,,,
2018-06-12,,,11.312,15.625,4.312,,,,
2018-06-13,,,10.208,13.166,2.958,,,,
2018-06-14,,,10.542,12.854,2.312,,,,
2018-06-15,,,16.166,19.98,3.812,,,,
2018-06-16,,,7.542,9.438,1.896,,,,
2018-06-17,,,6.792,9.396,2.604,,,,
2018-06-18,,,14.146,19.625,5.48,,,,
2018-06-19,,,9.146,11.854,2.708,,,,
2018-06-20,,,11.375,14.0,2.625,,,,
2018-06-21,,,10.934,15.26,4.326,,,,
2018-06-22,,,12.854,18.104,5.25,,,,
2018-06-23,,,13.417,16.771,3.354,,,,
2018-06-24,,,6.25,8.666,2.416,,,,
2018-06-25,,,8.52,12.104,3.584,,,,
2018-06-26,,,8.562,11.75,3.188,,,,
2018-06-27,,,2.438,5.542,3.104,,,,
2018-06-28,,,2.708,6.917,4.208,,,,
2018-06-29,,,3.326,8.022,4.696,,,,
2018-06-30,,,4.25,9.666,5.416,,,,
2018-07-01,,,3.208,7.396,4.188,,,,
2018-07-02,,,3.042,8.041,5.0,,,,
2018-07-03,,,3.208,7.812,4.604,,,,
2018-07-04,,,2.043,5.913,3.87,,,,
2018-07-05,,,1.708,4.688,2.979,,,,
2018-07-06,,,7.52,12.208,4.688,,,,
2018-07-07,,,6.042,10.771,4.73,,,,
2018-07-08,,,3.229,6.542,3.312,,,,
2018-07-09,,,5.292,11.125,5.834,,,,
2018-07-10,,,5.02,9.396,4.375,,,,
2018-07-11,,,5.792,10.604,4.812,,,,
2018-07-12,,,12.568,16.304,3.737,,,,
2018-07-13,,,8.418,14.042,5.624,,,,
2018-07-14,,,8.334,12.334,4.0,,,,
2018-07-15,,,4.688,6.958,2.271,,,,
2018-07-16,,,4.381,6.57,2.188,,,,
2018-07-17,,,4.188,6.625,2.438,,,,
2018-07-18,,,5.125,8.958,3.833,,,,
2018-07-19,,,4.802,8.362,3.561,,,,
2018-07-20,,,3.292,6.771,3.479,,,,
2018-07-21,,,2.75,6.23,3.48,,,,
2018-07-22,,,5.0,7.834,2.834,,,,
2018-07-23,,,9.042,12.458,3.417,,,,
2018-07-24,,,10.021,13.646,3.625,,,,
2018-07-25,,,7.063,11.424,4.361,,,,
2018-07-26,,,7.947,10.766,2.818,,,,
2018-07-27,,,8.0,11.084,3.084,,,,
2018-07-28,,,4.317,7.183,2.867,,,,
2018-07-29,,,1.75,1.792,0.042,,,,
2018-07-30,,,4.667,6.083,1.417,,,,
2018-07-31,,,3.25,4.667,1.417,,,,
2018-08-01,,,4.208,4.542,0.333,,,,
2018-08-02,,,4.913,5.348,0.435,,,,
2018-08-03,,,8.75,9.708,0.958,,,,
2018-08-04,,,6.208,6.75,0.542,,,,
2018-08-05,,,2.792,2.792,0.0,,,,
2018-08-06,,,6.708,6.958,0.25,,,,
2018-08-07,,,5.917,6.708,0.792,,,,
2018-08-08,,,3.783,4.435,0.652,,,,
2018-08-09,,,1.75,1.75,0.0,,,,
2018-08-10,,,1.458,1.458,0.0,,,,
2018-08-11,,,2.833,3.042,0.208,,,,
2018-08-12,,,8.167,8.875,0.708,,,,
2018-08-13,,,3.375,3.833,0.458,,,,
2018-08-14,,,1.708,2.208,0.5,,,,
2018-08-15,,,1.292,1.417,0.125,,,,
2018-08-16,,,1.0,1.087,0.087,,,,
2018-08-17,,,4.125,4.25,0.125,,,,
2018-08-18,,,6.25,6.667,0.417,,,,
2018-08-19,,,6.458,7.083,0.625,,,,
2018-08-20,,,17.292,19.208,1.917,,,,
2018-08-21,,,7.042,9.667,2.625,,,,
2018-08-22,,,1.13,1.783,0.652,,,,
2018-08-23,,,0.667,1.333,0.667,,,,
2018-08-24,,,0.542,0.708,0.167,,,,
2018-08-25,,,1.292,1.583,0.292,,,,
2018-08-26,,,3.583,4.0,0.417,,,,
2018-08-27,,,6.292,6.875,0.583,,,,
