date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,NMHC_mean,PM25_mean,THC_mean
2017-02-04,8.214,10.456,2.242,10.042,196.783,7.261,,204.043
2017-02-05,11.617,18.018,6.402,9.562,196.174,6.174,8.444,202.348
2017-02-06,13.125,20.916,7.792,8.708,195.826,6.13,7.167,201.957
2017-02-07,15.583,23.229,7.646,9.834,196.913,7.609,8.042,204.522
2017-02-08,22.583,32.083,9.5,12.521,198.0,11.652,10.625,209.652
2017-02-09,30.695,41.61,10.916,24.042,204.696,28.739,21.667,233.435
2017-02-10,33.362,42.958,9.596,35.188,208.13,41.957,28.125,250.087
2017-02-11,12.125,14.688,2.562,18.438,198.304,8.304,14.167,206.609
2017-02-12,10.066,12.968,2.902,15.792,197.826,4.522,12.125,202.348
2017-02-13,15.62,22.964,7.343,12.112,196.143,7.429,10.174,203.571
2017-02-14,31.542,47.167,15.625,17.646,200.522,26.174,13.042,226.696
2017-02-15,35.042,70.792,35.75,27.458,207.217,51.957,21.083,259.174
2017-02-16,30.332,42.488,12.158,20.973,200.174,25.217,16.833,225.391
2017-02-17,16.896,22.646,5.75,19.396,198.087,9.348,16.458,207.435
2017-02-18,8.104,10.062,1.958,8.146,197.783,3.783,4.375,201.565
2017-02-19,32.718,53.18,20.461,16.938,203.826,28.174,13.208,232.0
2017-02-20,29.326,44.44,15.115,25.241,200.227,25.455,22.696,225.682
2017-02-21,23.854,30.938,7.084,19.583,198.957,21.522,16.333,220.478
2017-02-22,24.082,31.544,7.462,11.604,198.391,21.87,10.833,220.261
2017-02-23,27.688,41.166,13.479,17.146,201.217,23.261,14.667,224.478
2017-02-24,20.896,28.916,8.021,32.125,202.435,21.652,27.458,224.087
2017-02-25,6.646,7.542,0.896,28.0,197.435,9.826,21.75,207.261
2017-02-26,24.032,31.266,7.234,31.354,200.087,20.522,27.083,220.609
2017-02-27,27.438,35.854,8.417,17.042,201.826,32.565,17.25,234.391
2017-02-28,16.81,20.754,3.945,21.792,199.522,25.826,18.333,225.348
2017-03-01,11.789,15.014,3.226,20.932,194.667,6.714,14.5,201.381
2017-03-02,24.492,32.82,8.328,21.778,198.783,17.0,18.292,215.783
2017-03-03,24.875,30.833,5.958,24.646,200.435,24.826,19.458,225.261
2017-03-04,16.625,18.729,2.104,23.0,199.217,17.0,18.667,216.217
2017-03-05,22.794,34.539,11.746,20.5,199.391,42.391,10.542,241.783
2017-03-06,8.095,10.784,2.688,9.334,195.783,10.174,7.458,205.957
2017-03-07,10.084,12.292,2.208,14.146,196.261,12.0,10.375,208.261
2017-03-08,10.27,11.562,1.292,4.875,193.696,13.739,3.667,207.435
2017-03-09,14.979,21.042,6.062,7.375,195.478,8.696,4.75,204.174
2017-03-10,11.062,14.77,3.708,11.479,197.087,9.043,7.409,206.13
2017-03-11,12.042,14.562,2.521,21.02,198.348,12.652,16.292,211.0
2017-03-12,26.913,33.826,6.913,25.334,200.478,25.13,21.667,225.609
2017-03-13,28.054,35.051,6.996,24.024,202.455,33.727,18.739,236.182
2017-03-14,27.208,33.125,5.916,25.708,201.261,33.304,21.0,234.565
2017-03-15,19.354,25.0,5.646,24.146,196.087,18.696,19.292,214.783
2017-03-16,12.82,17.666,4.846,9.019,194.348,14.174,5.375,208.522
2017-03-17,16.062,22.875,6.812,11.042,197.957,33.043,10.25,231.0
2017-03-18,16.466,18.864,2.396,14.438,199.652,16.783,9.5,216.435
2017-03-19,26.714,34.187,7.473,21.292,201.217,40.435,15.0,241.652
2017-03-20,12.458,14.916,2.458,5.958,194.348,13.826,2.667,208.174
2017-03-21,5.312,5.771,0.458,4.334,193.609,6.783,1.292,200.391
2017-03-22,15.938,24.062,8.125,3.98,193.696,10.174,3.208,203.87
2017-03-23,21.792,30.938,9.146,10.416,196.609,16.043,6.958,212.652
2017-03-24,24.178,29.946,5.769,15.396,200.478,20.652,12.667,221.13
2017-03-25,20.562,22.98,2.417,39.208,203.957,26.0,32.708,229.957
2017-03-26,30.231,35.076,4.845,42.521,204.783,24.87,37.25,229.652
2017-03-27,31.433,35.559,4.126,38.136,204.773,35.591,31.636,240.364
2017-03-28,30.438,34.646,4.208,38.021,203.13,26.261,33.167,229.391
2017-03-29,23.761,28.178,4.416,35.294,200.435,31.826,29.792,232.261
2017-03-30,9.261,11.131,1.87,16.438,195.522,8.522,12.833,204.043
2017-03-31,19.688,22.5,2.812,19.73,197.522,16.087,15.875,213.609
2017-04-01,12.354,15.667,3.312,12.458,192.652,10.217,7.917,202.87
2017-04-02,9.084,10.646,1.562,13.042,194.826,10.348,11.5,205.174
2017-04-03,22.438,28.708,6.271,21.98,196.261,15.522,18.125,211.783
2017-04-04,27.87,33.305,5.434,27.542,199.087,28.783,22.833,227.87
2017-04-05,25.167,28.854,3.688,27.75,198.652,21.435,22.375,220.087
2017-04-06,17.146,20.833,3.688,18.682,193.957,15.174,12.833,209.13
2017-04-07,24.98,30.458,5.479,21.083,194.217,36.522,8.917,230.739
2017-04-08,22.229,31.688,9.458,26.771,194.348,26.261,10.333,220.609
2017-04-09,9.271,10.958,1.688,22.666,193.174,10.826,12.375,204.0
2017-04-10,7.582,9.048,1.466,12.452,193.905,8.667,10.565,202.571
2017-04-11,11.42,14.894,3.474,7.87,190.783,10.652,4.125,201.435
2017-04-12,18.416,24.979,6.562,17.854,195.739,14.391,11.667,210.13
2017-04-13,21.75,27.646,5.896,23.208,199.87,20.0,16.667,219.87
2017-04-14,25.625,31.479,5.854,29.562,198.348,21.522,19.542,219.87
2017-04-15,16.896,20.188,3.292,21.792,192.696,10.652,15.542,203.348
2017-04-16,16.816,18.695,1.878,24.166,197.13,20.043,16.875,217.174
2017-04-17,14.438,16.5,2.062,21.146,195.217,28.478,14.708,223.696
2017-04-18,15.472,19.428,3.956,11.896,191.783,11.522,6.792,203.304
2017-04-19,16.777,20.47,3.693,27.688,198.364,17.455,17.375,215.818
2017-04-20,24.334,28.042,3.708,25.916,198.478,24.739,19.042,223.217
2017-04-21,28.27,33.938,5.667,30.604,199.826,32.13,21.458,231.957
2017-04-22,8.316,9.619,1.303,20.834,194.565,9.174,13.042,203.739
2017-04-23,8.542,9.562,1.02,11.958,196.913,10.739,9.542,207.652
2017-04-24,14.708,17.834,3.125,16.104,194.957,12.0,10.292,206.957
2017-04-25,12.544,15.266,2.722,15.125,192.609,11.696,10.042,204.304
2017-04-26,21.771,29.25,7.479,16.98,194.043,15.261,9.25,209.304
2017-04-27,14.708,18.52,3.812,14.208,193.391,10.957,10.083,204.348
2017-04-28,22.944,28.78,5.836,19.962,196.783,22.435,14.5,219.217
2017-04-29,14.125,16.0,1.875,22.104,196.783,16.261,17.0,213.043
2017-04-30,14.812,16.438,1.625,27.584,198.913,18.261,20.5,217.174
2017-05-01,22.375,27.792,5.416,29.625,201.913,23.043,23.167,224.957
2017-05-02,18.086,20.951,2.865,15.208,195.609,15.478,9.708,211.087
2017-05-03,11.917,13.208,1.292,19.958,194.783,12.435,12.833,207.217
2017-05-04,2.832,3.57,0.738,12.75,191.696,5.435,5.667,197.13
2017-05-05,8.458,10.084,1.625,14.896,190.391,10.348,7.5,200.739
2017-05-06,14.229,17.604,3.375,22.48,194.174,15.609,14.25,209.783
2017-05-07,13.875,16.75,2.875,34.542,198.304,14.696,23.875,213.0
2017-05-08,23.667,27.75,4.084,42.688,199.348,18.652,27.458,218.0
2017-05-09,18.284,23.216,4.932,28.019,196.565,24.174,18.75,220.739
2017-05-10,18.376,22.48,4.104,17.848,193.857,17.381,11.818,211.238
2017-05-11,25.584,30.667,5.084,25.958,196.391,14.478,18.792,210.87
2017-05-12,33.458,38.479,5.021,44.354,202.0,24.609,33.875,226.609
2017-05-13,13.292,15.02,1.729,24.334,195.261,14.739,12.208,210.0
2017-05-14,12.0,13.75,1.75,27.375,197.261,18.217,17.042,215.478
2017-05-15,20.938,25.396,4.458,26.688,196.696,14.87,18.125,211.565
2017-05-16,23.913,27.522,3.608,24.25,197.261,27.304,15.708,224.565
2017-05-17,17.584,20.854,3.271,15.416,197.0,23.87,9.208,220.87
2017-05-18,21.938,25.812,3.875,16.166,195.696,22.304,10.292,218.0
2017-05-19,23.2,26.668,3.468,20.095,196.273,20.909,16.136,217.182
2017-05-20,21.312,23.604,2.292,31.02,195.783,20.913,23.458,216.696
2017-05-21,17.833,19.77,1.938,31.708,195.217,18.696,23.167,213.913
2017-05-22,20.49,24.756,4.266,24.979,193.304,17.609,17.0,210.913
2017-05-23,17.106,21.248,4.142,22.479,192.261,17.348,14.083,209.609
2017-05-24,25.542,31.917,6.375,28.688,196.087,28.043,18.75,224.13
2017-05-25,17.75,22.458,4.708,19.5,192.13,22.913,9.708,215.043
2017-05-26,14.704,20.568,5.864,18.782,193.364,17.182,12.091,210.545
2017-05-27,11.396,13.958,2.562,12.375,193.652,8.217,6.042,201.87
2017-05-28,10.923,12.296,1.373,14.229,193.696,12.913,8.583,206.609
2017-05-29,21.062,24.729,3.666,20.042,194.217,16.783,14.708,211.0
2017-05-30,28.824,32.975,4.15,41.604,197.348,26.391,32.458,223.739
2017-05-31,19.834,24.375,4.542,44.521,194.87,21.391,32.458,216.261
2017-06-01,19.334,24.521,5.188,42.042,192.348,14.478,30.25,206.826
2017-06-02,14.958,19.188,4.229,13.771,192.304,10.478,7.375,202.783
2017-06-03,10.095,13.476,3.381,10.458,192.783,8.652,5.833,201.435
2017-06-04,5.0,6.292,1.292,9.146,193.826,7.565,4.625,201.391
2017-06-05,10.839,14.354,3.515,10.135,194.2,14.45,6.227,208.65
2017-06-06,18.726,22.506,3.78,15.083,193.522,14.348,10.417,207.87
2017-06-07,12.803,14.405,1.602,16.369,193.522,21.87,9.875,215.391
2017-06-08,15.438,19.916,4.479,17.084,193.13,17.261,11.208,210.391
2017-06-09,22.536,26.161,3.625,19.146,196.87,30.13,14.417,227.0
2017-06-10,15.812,18.354,2.542,26.229,196.391,23.391,20.0,219.783
2017-06-11,6.584,7.166,0.584,19.0,195.174,10.261,13.125,205.435
2017-06-12,9.396,12.062,2.666,9.562,192.696,9.87,5.625,202.565
2017-06-13,15.788,18.752,2.964,13.604,193.565,15.217,9.333,208.783
2017-06-14,17.375,21.48,4.104,12.875,193.043,16.304,9.125,209.348
2017-06-15,21.536,24.978,3.442,22.009,196.45,20.25,18.696,216.7
2017-06-16,15.645,18.396,2.75,23.917,197.348,19.696,16.958,217.043
2017-06-17,12.25,13.812,1.562,14.646,192.783,11.696,8.458,204.478
2017-06-18,6.729,7.708,0.979,23.854,192.25,8.05,16.292,200.3
2017-06-19,24.584,28.625,4.042,32.27,198.087,13.957,26.208,212.043
2017-06-20,21.544,25.304,3.761,31.615,195.174,17.043,23.25,212.217
2017-06-21,14.391,18.282,3.892,13.376,189.857,16.667,5.348,206.524
2017-06-22,19.125,21.938,2.812,13.021,192.609,16.565,8.958,209.174
2017-06-23,23.02,26.375,3.354,26.375,195.087,22.0,21.0,217.087
2017-06-24,19.375,21.5,2.125,33.875,194.783,18.957,26.625,213.739
2017-06-25,12.375,14.792,2.417,20.083,192.0,17.826,11.625,209.826
2017-06-26,15.958,18.208,2.25,18.542,194.913,18.261,13.708,213.174
2017-06-27,24.044,27.804,3.761,25.312,199.043,25.783,17.958,224.826
2017-06-28,21.771,24.104,2.334,23.312,196.696,27.652,15.25,224.348
2017-06-29,31.312,37.479,6.167,25.042,196.826,22.957,17.0,219.783
2017-06-30,22.792,35.458,12.666,19.979,192.957,28.391,11.0,221.348
2017-07-01,12.292,21.312,9.02,15.416,184.478,19.522,7.125,204.0
2017-07-02,12.458,15.0,2.542,22.562,183.609,17.565,14.417,201.174
2017-07-03,17.744,28.576,10.831,39.782,185.333,18.19,27.391,203.524
2017-07-04,15.23,24.761,9.532,25.366,186.304,21.304,15.042,207.609
2017-07-05,17.958,26.5,8.542,16.125,188.826,16.435,9.375,205.261
2017-07-06,19.257,23.722,4.466,22.014,196.739,23.043,18.542,219.783
2017-07-07,18.008,23.454,5.446,20.896,191.217,18.957,17.375,210.174
2017-07-08,13.833,18.896,5.062,16.896,186.13,19.348,11.708,205.478
2017-07-09,9.034,10.487,1.454,20.688,188.174,16.304,13.875,204.478
2017-07-10,16.062,22.0,5.938,20.771,188.957,20.478,13.958,209.435
2017-07-11,13.996,18.838,4.842,23.625,186.304,18.435,15.958,204.739
2017-07-12,13.792,21.021,7.23,22.416,184.565,20.565,14.125,205.13
2017-07-13,18.282,24.739,6.456,29.256,190.476,23.429,21.391,213.905
2017-07-14,9.938,14.645,4.708,17.458,187.609,18.0,13.25,205.609
2017-07-15,14.052,18.858,4.806,23.521,188.913,18.522,16.833,207.435
2017-07-16,10.23,12.125,1.896,37.333,188.0,15.652,29.208,203.652
2017-07-17,11.042,14.23,3.188,21.083,183.13,11.565,15.458,194.696
2017-07-18,16.212,24.241,8.029,15.562,184.522,13.783,10.917,198.304
2017-07-19,15.938,21.564,5.627,18.019,186.0,15.957,11.542,201.957
2017-07-20,12.062,13.979,1.917,21.5,189.304,16.435,15.083,205.739
2017-07-21,10.317,12.75,2.433,14.938,185.435,16.174,9.5,201.609
2017-07-22,11.125,14.312,3.188,16.98,186.261,17.0,10.292,203.261
2017-07-23,9.77,12.438,2.667,17.979,184.696,15.522,9.542,200.217
2017-07-24,15.542,24.25,8.708,19.833,188.435,19.391,11.458,207.826
2017-07-25,18.824,28.822,10.0,27.729,186.783,24.174,13.208,210.957
2017-07-26,13.042,16.896,3.854,18.812,191.435,18.739,8.833,210.174
2017-07-27,12.434,14.87,2.434,22.369,194.045,18.273,12.522,212.318
2017-07-28,15.375,20.167,4.792,21.271,189.348,18.826,10.458,208.174
2017-07-29,13.312,17.084,3.77,39.854,190.261,19.609,19.25,209.87
2017-07-30,9.312,10.646,1.333,40.646,193.478,16.304,19.875,209.783
2017-07-31,16.604,20.729,4.125,43.083,188.087,20.522,18.167,208.609
2017-08-01,14.289,17.127,2.838,35.479,192.0,18.174,16.583,210.174
2017-08-02,6.802,8.04,1.238,14.916,193.391,13.739,9.167,207.13
2017-08-03,3.542,4.396,0.854,5.479,185.783,8.217,3.458,194.0
2017-08-04,6.288,8.257,1.97,8.152,184.2,11.3,5.087,195.5
2017-08-05,9.854,13.292,3.438,20.333,184.826,17.087,11.458,201.913
2017-08-06,5.938,8.167,2.229,19.562,188.652,16.0,12.958,204.652
2017-08-07,5.312,6.833,1.52,11.062,184.87,12.826,4.125,197.696
2017-08-08,17.326,22.718,5.391,18.688,186.957,15.87,11.375,202.826
2017-08-09,26.875,33.354,6.479,36.396,201.174,24.0,27.167,225.174
2017-08-10,19.688,23.834,4.146,38.042,198.087,18.826,25.458,216.913
2017-08-11,10.604,11.958,1.354,24.854,199.304,15.913,15.917,215.217
2017-08-12,7.104,9.229,2.125,13.584,188.217,9.609,6.542,197.826
2017-08-13,5.98,7.166,1.188,11.979,188.0,10.957,7.833,198.957
2017-08-14,9.414,11.214,1.801,11.604,189.87,12.261,7.417,202.13
2017-08-15,8.396,10.034,1.638,19.52,191.261,13.391,13.0,204.652
2017-08-16,8.584,10.326,1.742,13.452,194.0,16.059,8.227,210.059
2017-08-17,15.896,20.02,4.125,20.271,192.913,15.783,12.292,208.696
2017-08-18,16.542,20.589,4.047,18.918,194.13,18.217,11.583,212.348
2017-08-19,12.583,15.166,2.584,17.334,191.565,17.478,10.208,209.043
2017-08-20,7.449,8.312,0.862,19.938,191.435,12.696,13.375,204.13
2017-08-21,16.312,21.062,4.75,32.521,193.783,18.783,22.542,212.565
2017-08-22,13.881,22.534,8.653,19.188,187.955,18.773,12.208,206.727
2017-08-23,16.542,25.604,9.062,21.396,184.261,19.957,14.042,204.217
2017-08-24,16.896,23.166,6.27,26.812,186.609,23.043,18.958,209.652
2017-08-25,15.75,22.729,6.979,25.27,182.273,14.864,14.913,197.136
2017-08-26,14.11,16.066,1.956,21.75,193.609,18.13,13.25,211.739
2017-08-27,7.979,8.354,0.375,18.854,199.348,14.087,13.667,213.435
2017-08-28,17.334,19.646,2.312,30.0,194.609,18.174,20.75,212.783
2017-08-29,16.542,21.21,4.668,34.77,191.609,22.696,24.458,214.304
2017-08-30,11.617,13.562,1.946,19.606,194.391,22.435,13.25,216.826
2017-08-31,7.958,9.52,1.562,11.354,191.217,11.609,5.875,202.826
2017-09-01,9.748,12.208,2.46,11.208,191.435,12.913,7.25,204.348
2017-09-02,9.833,12.292,2.458,13.708,192.13,11.696,8.708,203.826
2017-09-03,5.271,5.98,0.708,14.333,192.826,8.913,9.458,201.739
2017-09-04,14.354,17.438,3.083,14.25,199.043,20.391,11.292,219.435
2017-09-05,19.068,21.642,2.574,23.476,199.048,22.952,19.333,222.0
2017-09-06,16.75,19.854,3.104,28.167,193.478,19.609,20.5,213.087
2017-09-07,24.4,32.519,8.119,37.708,196.957,28.478,21.458,225.435
2017-09-08,12.896,17.75,4.854,11.458,192.087,14.478,6.696,206.565
2017-09-09,12.292,13.75,1.458,17.479,195.391,17.957,13.917,213.348
2017-09-10,5.792,6.416,0.625,18.229,194.174,12.957,11.75,207.13
2017-09-11,8.98,11.229,2.25,14.354,193.696,15.913,9.667,209.609
2017-09-12,18.594,24.519,5.924,12.846,194.913,19.957,6.417,214.87
2017-09-13,20.206,24.381,4.174,9.708,198.174,30.043,9.833,228.217
2017-09-14,12.192,14.07,1.878,12.192,197.476,18.714,9.909,216.19
2017-09-15,9.438,10.812,1.375,10.021,195.652,14.435,6.083,210.087
2017-09-16,7.916,8.438,0.52,9.604,194.478,15.0,4.375,209.478
2017-09-17,1.562,1.834,0.271,5.521,186.87,2.652,2.375,189.522
2017-09-18,9.166,11.188,2.021,11.625,185.609,6.696,6.167,192.304
2017-09-19,19.5,24.261,4.76,22.042,198.652,20.043,16.091,218.696
2017-09-20,23.812,29.375,5.562,39.271,203.478,19.565,33.292,223.043
2017-09-21,17.0,20.917,3.917,17.875,198.087,19.783,10.833,217.87
2017-09-22,14.562,16.542,1.98,19.854,199.304,24.565,13.167,223.87
2017-09-23,17.396,20.625,3.229,20.021,196.957,20.13,14.542,217.087
2017-09-24,11.688,13.104,1.416,24.166,200.0,19.348,18.458,219.348
2017-09-25,21.156,24.962,3.807,26.604,202.348,25.13,21.208,227.478
2017-09-26,22.218,25.814,3.596,30.271,201.174,29.826,23.167,231.0
2017-09-27,14.546,17.536,2.989,21.266,194.955,17.773,14.391,212.727
2017-09-28,16.5,22.71,6.21,9.676,192.783,20.435,4.917,213.217
2017-09-29,18.354,23.896,5.542,15.75,195.609,20.261,10.75,215.87
2017-09-30,12.958,15.729,2.771,18.166,197.435,21.783,11.958,219.217
2017-10-01,11.133,12.504,1.372,18.854,198.217,14.565,14.042,212.783
2017-10-02,16.146,19.417,3.271,17.98,195.391,30.217,11.917,225.609
2017-10-03,15.718,27.454,11.737,14.595,195.429,29.048,8.091,224.476
2017-10-04,10.125,13.021,2.896,9.062,193.609,12.696,5.5,206.304
2017-10-05,7.604,8.438,0.834,11.729,192.87,10.522,7.5,203.391
2017-10-06,7.584,8.604,1.02,10.854,190.478,13.522,6.417,204.0
2017-10-07,21.034,28.0,6.966,11.354,196.217,26.0,7.75,222.217
2017-10-08,12.625,14.792,2.166,14.542,195.696,20.13,9.208,215.826
2017-10-09,12.438,14.729,2.292,20.25,195.522,17.783,15.708,213.304
2017-10-10,24.714,31.258,6.542,32.021,197.043,30.913,25.292,227.957
2017-10-11,23.771,29.188,5.416,44.5,196.348,25.565,35.083,221.913
2017-10-12,14.72,17.364,2.644,23.48,195.87,27.826,15.125,223.696
2017-10-13,16.657,20.384,3.728,8.584,193.0,24.957,5.042,217.957
2017-10-14,16.75,19.792,3.042,14.646,196.478,28.826,9.417,225.304
2017-10-15,9.562,10.375,0.812,14.208,195.087,16.565,7.292,211.652
2017-10-16,17.29,20.663,3.373,8.122,193.227,27.864,4.333,221.091
2017-10-17,16.829,18.844,2.015,9.958,194.043,22.174,6.667,216.217
2017-10-18,12.52,16.042,3.521,14.334,197.261,24.217,10.792,221.478
2017-10-19,8.924,9.847,0.922,4.917,191.913,14.087,3.833,206.0
2017-10-20,20.166,24.562,4.396,8.396,194.0,29.261,6.083,223.261
2017-10-21,18.021,21.916,3.896,10.583,195.304,26.043,5.458,221.348
2017-10-22,7.062,7.916,0.854,3.979,187.652,7.957,1.0,195.609
2017-10-23,10.271,14.208,3.938,8.834,194.609,7.609,5.958,202.217
2017-10-24,14.453,19.163,4.71,16.582,202.818,22.955,11.696,225.773
2017-10-25,16.017,21.224,5.206,10.562,196.043,27.87,8.208,223.913
2017-10-26,20.062,26.771,6.708,21.166,199.304,37.565,17.667,236.87
2017-10-27,15.297,18.49,3.193,21.436,196.217,21.739,17.208,217.957
2017-10-28,8.396,9.562,1.167,13.667,193.043,17.174,10.125,210.217
2017-10-29,6.583,7.666,1.084,4.604,188.391,7.826,2.458,196.217
2017-10-30,13.833,19.125,5.292,21.458,194.652,12.87,18.708,207.522
2017-10-31,23.956,34.152,10.196,23.98,199.261,33.174,21.542,232.435
2017-11-01,22.292,29.896,7.604,18.438,198.217,26.522,16.292,224.739
2017-11-02,24.5,30.25,5.75,25.958,199.609,31.609,21.333,231.217
2017-11-03,23.438,29.188,5.75,39.75,202.261,36.0,28.208,238.261
2017-11-04,15.396,21.958,6.562,25.188,196.739,14.522,16.75,211.261
2017-11-05,10.208,12.625,2.416,34.792,198.913,12.304,30.917,211.217
2017-11-06,23.152,30.435,7.282,34.723,199.714,29.19,30.261,228.905
2017-11-07,33.009,46.383,13.374,41.146,203.783,47.261,29.667,251.043
2017-11-08,27.688,41.77,14.084,38.375,198.435,44.304,24.25,242.739
2017-11-09,18.354,25.917,7.562,26.667,197.217,14.783,19.792,212.0
2017-11-10,22.428,30.23,7.802,20.663,200.174,33.0,16.708,233.174
2017-11-11,16.0,22.875,6.875,20.5,196.565,19.783,13.833,216.348
2017-11-12,10.029,12.912,2.883,8.625,196.739,10.652,7.583,207.391
2017-11-13,20.396,27.458,7.062,17.438,197.5,10.9,12.875,208.4
2017-11-14,28.488,48.449,19.96,22.738,,,16.0,
2017-11-15,21.834,37.646,15.812,19.979,200.435,21.522,14.375,221.957
2017-11-16,17.167,23.166,6.0,13.438,196.261,13.043,11.333,209.304
2017-11-17,21.438,29.458,8.02,18.271,199.739,28.87,15.167,228.609
2017-11-18,20.422,31.746,11.324,20.812,199.217,30.304,13.5,229.522
2017-11-19,8.104,10.896,2.792,7.042,196.522,7.87,4.917,204.391
2017-11-20,23.166,39.792,16.625,9.396,198.261,18.13,7.542,216.391
2017-11-21,17.602,25.668,8.066,8.729,199.696,24.0,7.542,223.696
2017-11-22,23.258,36.434,13.176,16.337,201.739,29.826,12.458,231.565
2017-11-23,18.146,26.416,8.27,14.521,199.217,20.565,10.75,219.783
2017-11-24,14.887,22.549,7.662,9.27,196.696,7.609,7.25,204.304
2017-11-25,20.625,30.562,9.938,13.104,197.913,17.0,11.208,214.913
2017-11-26,19.166,25.062,5.896,26.917,206.348,30.391,20.542,236.739
2017-11-27,18.9,33.418,14.518,23.136,207.545,34.727,19.87,242.273
2017-11-28,27.082,41.082,14.0,25.625,204.435,40.391,22.167,244.826
2017-11-29,36.729,65.354,28.625,46.417,211.348,74.783,30.75,286.13
2017-11-30,23.748,40.683,16.935,25.896,202.217,30.826,18.75,233.043
2017-12-01,16.5,24.021,7.52,7.73,195.348,10.217,5.958,205.565
2017-12-02,22.146,35.75,13.604,12.312,203.565,26.304,10.875,229.87
2017-12-03,15.458,19.146,3.688,17.646,202.435,21.87,15.792,224.304
2017-12-04,28.413,46.814,18.402,23.115,205.348,37.565,19.25,242.913
2017-12-05,15.47,23.176,7.706,10.47,196.19,9.524,6.5,205.714
2017-12-06,20.289,32.774,12.486,8.833,198.174,11.522,7.875,209.696
2017-12-07,27.812,44.104,16.292,18.458,203.043,32.565,16.292,235.609
2017-12-08,26.542,43.562,17.021,15.979,201.217,28.043,13.708,229.261
2017-12-09,19.834,31.75,11.916,8.666,199.826,21.87,6.583,221.696
2017-12-10,14.854,18.354,3.5,13.958,201.043,19.043,12.042,220.087
2017-12-11,18.646,30.104,11.458,15.084,199.565,14.304,11.458,213.87
2017-12-12,12.434,20.456,8.022,6.854,198.261,6.739,4.708,205.0
2017-12-13,16.312,25.292,8.979,6.956,197.0,7.619,5.652,204.619
2017-12-14,17.334,24.458,7.125,6.896,198.565,14.304,4.682,212.87
2017-12-15,23.547,34.41,10.863,12.438,200.565,36.261,10.75,236.826
2017-12-16,23.92,39.468,15.547,19.167,199.913,24.913,16.0,224.826
2017-12-17,7.314,9.458,2.144,8.25,196.261,3.696,6.417,199.957
2017-12-18,27.348,44.783,17.434,13.104,199.739,14.783,11.208,214.522
2017-12-19,25.43,41.56,16.131,13.73,200.609,19.087,13.083,219.696
2017-12-20,28.627,50.372,21.746,16.375,202.87,37.13,14.875,240.0
2017-12-21,29.083,44.658,15.576,18.784,203.609,44.087,15.958,247.696
2017-12-22,30.198,46.19,15.992,23.166,203.522,35.043,19.167,238.565
2017-12-23,25.744,39.776,14.032,26.625,204.0,34.739,22.208,238.739
2017-12-24,16.522,21.022,4.5,29.042,204.478,26.13,23.042,230.609
2017-12-25,15.589,23.021,7.432,15.449,196.091,6.818,11.13,202.909
2017-12-26,14.666,21.958,7.292,11.0,196.0,4.783,8.542,200.783
2017-12-27,11.375,17.562,6.188,8.312,194.565,5.957,6.625,200.522
2017-12-28,20.729,29.75,9.02,9.125,196.304,11.13,5.0,207.435
2017-12-29,18.938,26.562,7.625,13.396,197.609,14.565,12.75,212.174
2017-12-30,13.698,17.577,3.88,10.834,197.391,12.174,8.792,209.565
2017-12-31,14.708,17.25,2.542,15.646,200.696,16.174,11.083,216.87
2018-01-01,11.334,13.5,2.166,9.938,201.261,14.217,7.875,215.478
2018-01-02,9.688,11.521,1.833,6.896,198.304,8.783,7.917,207.087
2018-01-03,10.954,13.029,2.076,6.833,198.0,7.435,5.458,205.435
2018-01-04,18.312,22.396,4.084,8.208,203.304,20.913,5.292,224.217
2018-01-05,22.292,31.792,9.5,17.25,203.87,22.913,16.958,226.783
2018-01-06,13.112,15.322,2.209,10.042,201.522,11.826,8.833,213.348
2018-01-07,27.804,41.304,13.5,12.76,204.143,23.762,12.524,227.905
2018-01-08,29.562,45.375,15.812,23.334,203.913,38.652,20.375,242.565
2018-01-09,15.188,20.416,5.229,7.542,197.652,11.391,6.417,209.043
2018-01-10,31.728,48.928,17.2,15.708,204.391,39.087,11.375,243.478
2018-01-11,24.484,40.173,15.688,16.912,200.043,21.913,11.708,221.957
2018-01-12,20.858,24.91,4.052,17.979,202.696,26.957,14.75,229.652
2018-01-13,14.916,18.312,3.396,10.708,203.348,21.826,8.958,225.174
2018-01-14,20.666,25.562,4.896,11.938,203.522,31.348,11.917,234.87
2018-01-15,33.542,61.666,28.125,22.166,209.391,55.522,14.417,264.913
2018-01-16,27.792,40.271,12.479,24.0,208.0,23.609,22.625,231.609
2018-01-17,19.858,28.976,9.117,12.562,200.043,13.13,9.458,213.174
2018-01-18,21.839,31.159,9.32,11.532,199.913,17.87,10.333,217.783
2018-01-19,26.042,37.958,11.917,15.792,205.0,43.783,13.0,248.783
2018-01-20,21.5,26.938,5.438,20.854,206.783,28.478,15.917,235.261
2018-01-21,16.274,24.956,8.682,10.268,198.2,15.55,5.955,213.75
2018-01-22,18.604,26.062,7.458,11.896,198.13,24.13,9.375,222.261
2018-01-23,26.833,44.916,18.084,25.375,204.261,30.174,19.25,234.435
2018-01-24,15.0,20.37,5.37,13.25,199.13,11.261,10.458,210.391
2018-01-25,25.458,37.334,11.875,18.479,202.043,26.652,14.333,228.696
2018-01-26,10.125,13.916,3.792,7.125,198.261,6.087,4.833,204.348
