date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean
2017-03-02,97.0,74.667,58.0,14.1045,16.25,2.1875,14.292,2.8335,19.0,112.0,71.292,16.0,199.792,8.375,207.958
2017-03-03,98.0,91.542,68.0,20.146,26.6665,6.4375,19.375,4.479,27.4585,112.0,71.292,9.0,200.792,11.542,212.25
2017-03-04,98.0,88.583,74.0,18.5,23.833,5.3125,12.542,6.125,23.25,186.0,145.083,107.0,193.875,8.667,202.5
2017-03-05,99.0,96.167,89.0,18.227,21.1815,3.1365000000000003,4.542,3.182,13.774999999999999,163.0,118.292,78.0,193.261,8.087,201.217
2017-03-06,95.0,73.708,51.0,4.091,4.672499999999999,0.5775,5.652,0.8635,7.9375,128.0,85.875,49.0,195.043,5.87,200.826
2017-03-07,97.0,78.417,61.0,14.1665,16.7705,2.6455,10.5,4.0,14.125,114.0,73.0,9.0,196.417,7.458,203.917
2017-03-08,98.0,95.542,82.0,15.292000000000002,18.042,2.7915,5.708,2.7085,12.9585,111.0,95.458,80.0,196.875,10.25,206.917
2017-03-09,96.0,80.542,70.0,4.6875,5.0,0.229,7.042,0.9375,10.375,78.0,59.417,37.0,197.417,5.667,202.958
2017-03-10,98.0,80.208,57.0,8.1455,9.8335,1.5625,9.25,1.5830000000000002,11.625,105.0,53.5,-11.0,198.208,6.5,204.708
2017-03-11,98.0,85.208,62.0,9.4585,11.0625,1.5835,21.167,2.375,29.0625,137.0,71.042,7.0,202.792,11.208,214.042
2017-03-12,98.0,81.917,40.0,20.0215,24.0,4.0215,20.917,4.5,28.8125,156.0,78.917,2.0,203.409,9.773,213.091
2017-03-13,98.0,83.667,61.0,27.7915,37.729,9.9795,21.25,8.396,29.5835,189.0,108.042,26.0,201.958,13.167,215.125
2017-03-14,98.0,86.042,60.0,19.896,26.125,6.2705,25.625,6.25,37.5625,212.0,128.458,63.0,199.333,12.542,211.833
2017-03-15,98.0,91.208,76.0,17.396,23.0,5.6875,18.25,4.521,34.0625,176.0,133.5,81.0,195.583,10.583,206.208
2017-03-16,99.0,90.792,74.0,3.979,4.229,0.125,4.25,0.875,9.0,138.0,87.542,34.0,195.042,4.417,199.25
2017-03-17,97.0,75.833,52.0,8.771,10.875,2.208,6.792,3.5415,10.729,114.0,64.167,22.0,197.708,7.125,204.833
2017-03-18,98.0,86.708,72.0,17.167,21.604,4.5,9.625,4.625,14.375,143.0,94.458,16.0,201.708,13.292,214.792
2017-03-19,99.0,97.833,94.0,17.591,21.0,3.3634999999999997,7.043,2.4545000000000003,15.282499999999999,142.0,127.167,105.0,195.5,11.95,207.45
2017-03-20,98.0,94.875,86.0,2.9585,3.0835,0.0625,2.875,0.646,6.0655,102.0,82.542,54.0,194.958,4.917,199.917
2017-03-21,99.0,98.583,98.0,8.9585,9.4795,0.521,1.875,0.9585,3.25,84.0,67.583,51.0,201.5,9.417,210.917
2017-03-22,98.0,86.917,65.0,4.2915,4.4165,0.125,3.417,1.021,4.8445,99.0,72.167,23.0,197.917,5.708,203.5
2017-03-23,98.0,80.458,58.0,11.1875,15.417000000000002,4.104,8.042,2.354,11.125,140.0,79.458,-1.0,201.625,9.917,211.333
2017-03-24,98.0,82.208,52.0,10.9585,12.5415,1.625,14.667,2.417,19.1025,154.0,97.083,26.0,198.125,7.292,205.208
2017-03-25,98.0,84.583,43.0,11.3335,13.4375,2.0,43.083,2.9585,59.625,175.0,112.583,50.0,204.458,10.0,214.333
2017-03-26,98.0,80.625,44.0,12.239,13.652000000000001,1.3695,34.375,2.5869999999999997,46.4795,181.0,114.042,49.0,208.952,20.048,228.857
2017-03-27,98.0,77.125,46.0,15.395499999999998,17.6045,2.1875,28.667,3.625,36.2915,196.0,120.917,42.0,204.458,19.833,224.167
2017-03-28,98.0,79.5,52.0,19.4375,22.25,2.7915,27.583,4.8125,35.479,199.0,133.208,59.0,205.833,26.625,232.542
2017-03-29,98.0,87.5,61.0,12.5205,15.875,3.271,23.792,2.854,32.5,200.0,139.292,70.0,198.417,11.542,209.917
2017-03-30,98.0,69.583,33.0,10.396,11.4165,0.9375,20.042,2.4795,27.8335,189.0,142.625,93.0,196.375,13.333,209.708
2017-03-31,97.0,75.958,52.0,15.5,20.0625,4.604,14.875,4.396,18.979,194.0,131.042,58.0,195.5,9.667,205.25
2017-04-01,99.0,77.875,50.0,7.771,9.6875,2.021,9.167,0.875,9.1875,143.0,93.917,41.0,195.625,2.625,198.25
2017-04-02,98.0,89.75,69.0,6.0,6.9375,0.8335,9.417,0.3125,11.625,123.0,84.458,43.0,194.0,1.875,195.875
2017-04-03,98.0,81.417,57.0,10.282499999999999,12.956499999999998,2.7395,18.417,2.0,22.292,163.0,100.792,21.0,195.0,1.435,196.304
2017-04-04,98.0,75.917,40.0,19.9565,24.783,4.87,27.333,3.5650000000000004,30.848,195.0,121.333,42.0,197.174,7.87,204.87
2017-04-05,93.0,80.25,65.0,21.8335,25.3125,3.604,23.458,5.896,27.771,189.0,141.583,84.0,194.125,4.042,198.167
2017-04-06,98.0,93.875,84.0,19.1875,21.604,2.375,17.667,2.875,25.771,163.0,154.625,149.0,189.542,3.958,193.375
2017-04-07,99.0,98.042,95.0,21.3125,28.0,6.5835,13.583,2.6875,23.646,200.0,169.083,152.0,189.042,3.583,192.583
2017-04-08,99.0,98.667,98.0,22.4585,32.125,9.771,16.875,2.646,31.146,189.0,167.542,157.0,189.0,2.75,191.583
2017-04-09,99.0,93.417,86.0,6.542,7.667,1.1665,21.083,0.9585,25.7705,173.0,153.542,128.0,192.5,0.625,193.083
2017-04-10,98.0,95.25,82.0,15.534500000000001,17.5135,2.092,16.458,2.146,18.7925,127.0,111.958,102.0,195.0,4.87,199.739
2017-04-11,99.0,97.375,94.0,14.0625,16.521,2.521,9.083,1.2295,9.1625,150.0,125.083,86.0,194.667,4.042,198.542
2017-04-12,99.0,82.917,52.0,6.4795,8.4375,1.896,12.5,0.771,15.9375,194.0,128.125,75.0,195.958,4.083,200.083
2017-04-13,98.0,76.417,54.0,11.417,13.3335,1.8335,20.708,2.5,23.917,180.0,131.958,58.0,196.917,4.458,201.458
2017-04-14,97.0,60.833,25.0,20.521,25.1665,4.625,18.0,6.375,22.2085,215.0,156.042,69.0,196.792,5.708,202.375
2017-04-15,98.0,83.875,58.0,13.021,15.7085,2.604,16.583,3.729,20.375,238.0,164.417,108.0,192.13,5.957,197.913
2017-04-16,99.0,90.208,71.0,11.146,15.5625,4.25,19.0,4.104,28.5415,243.0,187.0,137.0,190.522,4.348,194.826
2017-04-17,99.0,98.667,98.0,19.2725,25.4775,6.159000000000001,17.0,2.3865,25.6575,184.0,174.208,147.0,193.3,9.6,202.8
2017-04-18,98.0,85.333,73.0,8.854,9.958,1.208,23.917,1.4375,19.5,202.0,170.083,138.0,192.833,9.417,202.25
2017-04-19,95.0,68.417,52.0,6.7915,7.7705,1.1665,26.625,1.292,30.9375,182.0,156.208,107.0,190.458,7.625,197.958
2017-04-20,97.0,81.083,60.0,16.854,20.958,4.1455,21.625,3.0625,25.458,164.0,133.208,98.0,192.167,9.167,201.292
2017-04-21,97.0,82.625,58.0,12.5835,15.625,3.083,23.958,2.25,25.896,202.0,152.417,110.0,190.583,8.542,199.0
2017-04-22,90.0,65.583,35.0,6.542,7.4165,0.8125,21.375,0.7085,19.708,222.0,154.292,92.0,189.958,5.958,195.75
2017-04-23,92.0,59.25,26.0,7.7085,9.1455,1.4794999999999998,16.625,1.9794999999999998,13.2085,209.0,134.625,54.0,191.875,6.292,197.833
2017-04-24,97.0,73.333,51.0,16.5435,21.587,5.1305,18.625,3.891,16.0,217.0,157.292,70.0,193.217,4.13,197.261
2017-04-25,94.0,84.083,70.0,15.771,20.979,5.2085,14.708,4.4585,17.5205,225.0,183.75,152.0,189.792,4.542,194.208
2017-04-26,99.0,97.458,90.0,10.958,12.0625,1.104,14.75,0.9355,13.458,176.0,151.667,132.0,190.917,4.708,195.542
2017-04-27,99.0,84.5,56.0,6.479,7.8125,1.3125,19.042,1.2705,16.667,183.0,144.0,96.0,194.478,3.739,198.13
2017-04-28,98.0,71.583,45.0,10.229,12.229,1.9375,18.708,2.792,17.7915,212.0,152.25,72.0,194.864,3.818,198.727
2017-04-29,88.0,64.708,38.0,10.354,11.1045,0.7915,27.542,3.2915,29.6045,218.0,177.208,116.0,197.583,4.042,201.5
2017-04-30,98.0,69.417,50.0,11.0,12.542,1.5,29.042,3.417,29.9375,258.0,185.167,93.0,199.25,6.792,206.042
2017-05-01,95.0,81.542,63.0,8.2615,9.2275,0.8545,29.583,1.7065000000000001,31.6775,222.0,176.833,128.0,197.727,7.182,204.864
2017-05-02,98.0,66.625,30.0,16.7935,21.145,4.246499999999999,22.208,4.3395,26.926000000000002,237.0,176.417,109.0,198.333,8.042,206.458
2017-05-03,94.0,73.167,58.0,21.146,24.875,3.729,17.917,6.6455,18.3125,238.0,196.958,171.0,193.167,5.875,199.125
2017-05-04,97.0,80.125,64.0,15.2915,17.896,2.604,12.125,4.4585,13.75,231.0,198.25,162.0,191.792,5.208,197.167
2017-05-05,98.0,89.0,72.0,13.395499999999998,17.6455,4.146,12.292,4.104,14.7065,242.0,207.208,179.0,189.792,5.833,195.625
2017-05-06,98.0,86.417,69.0,5.604,6.4795,0.8335,30.5,1.0415,37.6455,224.0,197.833,180.0,195.042,5.292,200.292
2017-05-07,95.0,59.5,32.0,7.4375,8.542,1.0625,41.083,2.646,55.0,249.0,201.375,151.0,195.917,4.083,200.042
2017-05-08,79.0,59.708,38.0,7.522,8.326,0.8260000000000001,74.458,2.8914999999999997,100.875,252.0,205.833,171.0,199.739,5.304,204.913
2017-05-09,98.0,90.708,65.0,18.479,20.8335,2.3955,37.542,1.1875,53.125,174.0,152.458,140.0,197.208,4.5,201.875
2017-05-10,98.0,92.333,87.0,14.083,15.771,1.6665,17.375,1.6875,21.0415,185.0,172.625,156.0,197.042,4.083,201.083
2017-05-11,98.0,76.708,49.0,11.792,14.3125,2.521,24.958,3.6665,27.0415,276.0,207.917,137.0,196.208,5.417,201.708
2017-05-12,98.0,93.958,77.0,15.7915,17.75,2.0,29.542,3.083,33.8335,217.0,176.125,143.0,198.167,5.708,203.792
2017-05-13,98.0,91.333,78.0,6.4795,7.625,1.0835,15.125,1.0,14.7175,222.0,185.25,159.0,193.792,2.792,196.583
2017-05-14,97.0,73.75,41.0,7.6875,8.479,0.771,23.292,1.9580000000000002,26.75,237.0,198.625,161.0,195.25,3.667,198.917
2017-05-15,91.0,66.333,53.0,8.2045,9.614,1.2275,16.273,2.1515,18.261000000000003,212.0,187.167,149.0,194.909,8.636,203.455
2017-05-16,98.0,81.833,65.0,11.75,13.896,2.1665,15.167,3.104,18.4375,206.0,169.625,118.0,196.125,10.583,206.667
2017-05-17,97.0,81.458,56.0,8.958,10.5,1.5,19.708,2.375,22.75,233.0,181.958,138.0,195.583,7.125,202.708
2017-05-18,98.0,78.875,53.0,8.771,10.333,1.5205000000000002,22.125,2.146,25.104,254.0,186.708,123.0,195.75,7.167,202.875
2017-05-19,98.0,73.75,49.0,12.4795,14.4795,1.8335,28.542,4.667,28.1875,273.0,199.75,124.0,196.375,12.292,208.542
2017-05-20,97.0,71.25,45.0,13.833,16.4585,2.5,26.333,5.583,30.208,273.0,205.75,134.0,195.75,8.958,204.708
2017-05-21,93.0,75.875,55.0,9.8125,12.104,2.3335,19.292,4.5625,20.9165,252.0,201.667,149.0,192.708,5.542,198.333
2017-05-22,98.0,78.25,53.0,10.2175,12.717500000000001,2.565,17.917,4.6305,23.667,263.0,216.292,155.0,190.783,6.739,197.522
2017-05-23,95.0,79.583,63.0,12.0205,14.0625,2.021,14.625,5.3125,20.542,257.0,225.125,196.0,189.5,8.0,197.542
2017-05-24,98.0,95.167,88.0,12.083,13.9375,1.8125,21.125,3.3545,34.625,221.0,204.542,190.0,190.958,8.25,199.167
2017-05-25,98.0,87.25,60.0,8.3125,10.1455,1.9375,18.625,2.6455,22.583,253.0,212.542,178.0,189.958,7.083,197.083
2017-05-26,98.0,71.0,42.0,6.1455,7.0835,0.7705,16.083,1.9375,15.9165,229.0,194.333,142.0,193.0,5.542,198.5
2017-05-27,97.0,70.375,44.0,8.6875,10.3335,1.5835,12.958,2.1875,10.854,240.0,182.208,117.0,194.083,6.792,200.792
2017-05-28,95.0,66.458,33.0,10.8955,13.2085,2.2705,17.667,4.271,19.208,268.0,201.792,115.0,194.667,10.708,205.25
2017-05-29,97.0,66.542,40.0,9.630500000000001,11.478000000000002,1.826,21.083,3.174,22.146,281.0,223.583,163.0,196.087,7.522,203.652
2017-05-30,93.0,74.167,51.0,14.217500000000001,16.8695,2.587,37.167,6.9350000000000005,39.078,294.0,229.792,158.0,195.348,10.783,205.957
2017-05-31,97.0,84.208,61.0,8.5625,10.1875,1.625,36.708,6.521,47.729,257.0,226.083,194.0,191.792,7.708,199.583
2017-06-01,97.0,87.0,72.0,13.354,16.333,3.0625,36.417,6.5,41.9795,268.0,223.167,179.0,192.5,8.917,201.375
2017-06-02,95.0,70.958,44.0,6.25,7.146,0.854,16.333,1.75,18.5835,262.0,212.583,155.0,193.542,6.333,199.583
2017-06-03,94.0,68.375,38.0,7.8335,9.5415,1.771,14.042,2.9165,14.3335,272.0,199.875,134.0,194.375,6.5,200.875
2017-06-04,96.0,62.792,33.0,8.3545,9.396,1.0625,9.667,3.021,12.354,278.0,208.458,139.0,194.625,7.75,202.375
2017-06-05,85.0,59.125,22.0,8.130500000000001,9.478,1.348,9.417,3.5,10.0415,280.0,210.5,143.0,193.762,3.762,197.524
2017-06-06,95.0,77.708,62.0,10.25,11.7705,1.625,12.375,4.021,17.6665,231.0,204.833,161.0,193.625,8.333,201.917
2017-06-07,98.0,97.208,92.0,8.3335,9.146,0.7085,10.917,1.479,18.5625,193.0,184.25,175.0,192.208,7.208,199.458
2017-06-08,97.0,85.167,69.0,7.875,8.8125,0.9375,12.75,2.375,13.979,234.0,203.5,163.0,195.333,7.208,202.625
2017-06-09,98.0,78.167,59.0,9.5625,11.1665,1.5,19.625,2.7085,23.1665,266.0,210.125,147.0,196.542,9.625,205.958
2017-06-10,96.0,79.417,64.0,7.9795,8.8545,0.9375,32.0,2.0415,39.9375,270.0,223.75,163.0,200.208,8.667,208.792
2017-06-11,97.0,86.583,74.0,4.6665,5.3125,0.625,29.792,1.5415,38.1875,242.0,218.25,174.0,198.0,7.75,205.667
2017-06-12,94.0,70.458,47.0,6.159,7.8865,1.659,8.13,1.341,8.9565,233.0,198.0,165.0,192.4,5.55,197.95
2017-06-13,97.0,72.625,41.0,7.396,8.6875,1.2915,8.958,2.2705,8.354,254.0,197.5,136.0,193.083,8.625,201.75
2017-06-14,94.0,66.458,36.0,13.021,16.979,4.0835,16.125,2.8545,15.125,272.0,209.667,140.0,193.958,7.583,201.667
2017-06-15,97.0,72.083,47.0,9.5835,11.271,1.6669999999999998,24.458,3.9375,26.6875,279.0,218.792,148.0,196.875,8.458,205.5
2017-06-16,96.0,75.625,61.0,11.771,13.3335,1.5205000000000002,24.583,3.0415,26.2085,280.0,225.0,170.0,194.125,6.667,200.75
2017-06-17,95.0,73.042,49.0,14.1875,17.2085,3.0,19.958,4.9375,22.417,279.0,229.625,169.0,193.125,6.958,200.0
2017-06-18,97.0,82.625,59.0,8.1665,9.25,1.125,29.708,4.8125,41.7915,288.0,240.208,203.0,192.25,7.958,200.083
2017-06-19,97.0,74.833,51.0,10.3475,12.152000000000001,1.7175,32.0,3.3045,41.5625,296.0,238.167,175.0,197.522,4.696,202.217
2017-06-20,98.0,91.667,85.0,13.896,15.9375,2.0625,24.833,3.5835,37.9375,247.0,221.25,192.0,191.667,1.708,193.458
2017-06-21,98.0,89.917,77.0,7.4375,8.4795,1.0415,9.5,1.7915,10.854,243.0,220.542,198.0,189.167,0.542,189.667
2017-06-22,98.0,86.375,70.0,13.0,16.9375,3.9585,14.625,4.4585,17.4375,261.0,222.25,187.0,191.375,1.75,193.25
2017-06-23,98.0,82.208,61.0,12.771,16.1045,3.3545,15.375,3.2705,17.7085,279.0,233.0,180.0,192.083,1.542,193.667
2017-06-24,99.0,97.333,93.0,15.4375,17.7085,2.229,15.5,2.7295,26.625,235.0,221.875,210.0,189.542,1.625,191.083
2017-06-25,99.0,96.5,91.0,7.729,9.792,1.9165,14.625,1.6875,16.479,247.0,225.583,213.0,191.167,1.5,192.625
2017-06-26,98.0,89.667,80.0,11.681999999999999,15.3185,3.614,21.708,3.568,31.804,257.0,230.958,206.0,194.5,9.45,203.95
2017-06-27,98.0,91.542,81.0,13.0205,15.604,2.5205,24.708,4.6665,45.271,259.0,232.25,203.0,196.458,11.625,208.125
2017-06-28,99.0,91.667,76.0,12.4375,15.0625,2.6665,20.875,3.3955,29.8955,280.0,239.292,217.0,193.417,9.0,202.333
2017-06-29,98.0,97.25,95.0,10.413,12.5225,2.0815,16.25,2.9075,25.8985,250.0,235.875,226.0,192.435,9.391,201.826
2017-06-30,99.0,95.0,84.0,10.5415,16.6665,6.0205,11.625,3.875,17.4585,289.0,253.5,230.0,187.208,10.458,197.667
2017-07-01,98.0,89.667,75.0,6.9375,11.583,4.7295,16.292,3.0,22.114,306.0,271.375,239.0,183.25,8.125,191.458
2017-07-02,97.0,86.875,67.0,9.667,15.792000000000002,6.083,17.042,4.479,22.271,317.0,281.75,253.0,182.833,8.458,191.208
2017-07-03,98.0,86.75,70.0,10.478,14.3475,3.8914999999999997,17.917,6.782500000000001,25.4165,321.0,283.167,249.0,184.087,3.696,187.826
2017-07-04,98.0,95.5,87.0,6.4,9.5795,3.0945,12.25,2.9375,20.546999999999997,288.0,260.833,229.0,183.304,4.304,187.565
2017-07-05,99.0,96.958,90.0,11.667,13.583,2.0625,15.125,2.1875,19.104,280.0,251.5,234.0,189.292,11.667,200.708
2017-07-06,99.0,95.958,88.0,10.1045,11.4585,1.4165,10.542,2.146,14.5535,282.0,251.667,236.0,190.042,9.167,199.25
2017-07-07,99.0,98.208,96.0,11.4375,15.2085,3.7705,8.083,2.375,11.749500000000001,263.0,244.417,234.0,185.875,8.75,194.417
2017-07-08,99.0,94.458,84.0,12.854,20.3125,7.583,14.875,5.146,27.6455,298.0,262.083,238.0,184.583,8.083,192.625
2017-07-09,99.0,94.25,77.0,10.604,15.646,5.146,11.667,3.354,23.521,308.0,265.167,247.0,186.458,11.25,197.792
2017-07-10,99.0,93.875,85.0,17.854499999999998,30.044,12.1455,16.826,6.5325,32.548,294.0,269.583,244.0,184.565,8.913,193.565
2017-07-11,98.0,91.708,74.0,13.106,18.144,5.0815,16.917,3.456,25.3425,322.0,278.833,256.0,186.333,11.619,197.857
2017-07-12,98.0,91.292,72.0,7.9165,10.2085,2.229,18.583,1.8544999999999998,28.354,303.0,273.667,247.0,188.292,10.542,198.792
2017-07-13,98.0,88.083,72.0,8.521,10.7085,2.25,26.542,2.729,39.896,314.0,273.833,230.0,193.417,11.0,204.333
2017-07-14,98.0,87.625,72.0,10.3125,13.4375,3.0625,28.958,4.1665,50.2915,315.0,275.833,240.0,190.583,9.167,199.708
2017-07-15,98.0,86.333,72.0,11.292,15.896,4.458,33.292,5.75,55.4795,319.0,285.417,248.0,186.708,9.042,195.625
2017-07-16,98.0,84.375,68.0,4.75,7.0415,2.333,18.583,1.875,29.2745,326.0,288.833,252.0,183.583,8.208,191.708
2017-07-17,96.0,85.917,74.0,5.282500000000001,7.565,2.3695,13.208,2.174,18.4165,329.0,293.375,273.0,179.773,6.045,185.909
2017-07-18,98.0,93.25,82.0,8.3335,10.833,2.4375,12.458,1.916,21.348,310.0,274.833,248.0,181.583,5.792,187.458
2017-07-19,98.0,89.458,78.0,10.771,14.1045,3.396,19.75,3.354,30.4585,310.0,283.75,256.0,189.375,8.167,197.458
2017-07-20,98.0,87.083,68.0,13.4585,19.0835,5.5205,19.875,5.1875,33.875,323.0,286.375,256.0,187.292,6.708,193.958
2017-07-21,97.0,84.667,70.0,12.8125,16.458,3.6665,22.208,3.9375,35.6045,333.0,297.0,261.0,188.708,9.583,198.292
2017-07-22,95.0,86.292,75.0,11.3545,15.770499999999998,4.333,21.417,4.4585,40.2765,329.0,295.208,268.0,187.292,7.958,195.167
2017-07-23,97.0,87.292,73.0,7.5205,9.3125,1.7080000000000002,19.958,3.1875,41.078,325.0,292.625,266.0,185.333,8.292,193.458
2017-07-24,97.0,92.708,84.0,12.405999999999999,15.186,2.7110000000000003,26.208,4.6815,49.89149999999999,309.0,286.458,268.0,187.682,8.0,195.5
2017-07-25,98.0,88.708,74.0,8.5,10.625,2.0,33.958,3.25,74.25,338.0,297.542,268.0,193.917,9.875,203.667
2017-07-26,94.0,85.833,75.0,5.4375,6.604,1.104,17.417,1.146,25.771,325.0,293.792,271.0,196.208,8.083,204.25
2017-07-27,96.0,85.708,70.0,11.3125,14.604,3.375,25.25,4.5,44.25,329.0,294.708,266.0,197.042,8.708,205.875
2017-07-28,97.0,87.042,72.0,6.75,8.4585,1.6875,35.542,2.479,71.521,329.0,298.208,270.0,197.458,6.833,204.125
2017-07-29,97.0,83.875,68.0,7.1875,8.8955,1.521,24.0,1.7915,37.271,343.0,296.417,267.0,197.583,5.708,203.208
2017-07-30,97.0,77.833,57.0,5.5625,6.646,1.0415,19.833,1.729,31.337,347.0,297.583,253.0,196.292,5.875,202.125
2017-07-31,98.0,88.75,63.0,9.1985,12.592,3.3280000000000003,31.5,3.3694999999999995,63.704,356.0,289.625,261.0,194.304,9.87,204.13
2017-08-01,98.0,83.958,55.0,8.479,10.729,2.3545,22.0,1.625,41.693,356.0,294.458,256.0,195.5,8.125,203.708
2017-08-02,94.0,78.833,63.0,4.708,5.792,1.104,14.708,3.125,21.5415,321.0,288.292,254.0,192.625,8.167,200.625
2017-08-03,95.0,80.292,66.0,11.479,14.292000000000002,2.833,19.125,4.292,29.4375,333.0,295.708,252.0,192.167,8.583,200.792
2017-08-04,96.0,79.375,60.0,11.6875,15.3125,3.5415,14.625,4.271,24.5835,355.0,304.958,261.0,187.5,9.542,196.958
2017-08-05,95.0,79.958,63.0,10.5,19.083,8.583,13.333,5.3125,20.9165,338.0,303.667,270.0,183.917,7.042,190.875
2017-08-06,84.0,71.917,59.0,5.042,8.167,3.0835,10.708,3.229,17.833,339.0,304.167,284.0,186.333,7.125,193.25
2017-08-07,95.0,82.458,66.0,4.4785,5.5435,1.0,14.917,1.6955,29.9085,333.0,296.0,271.0,189.913,8.783,198.652
2017-08-08,96.0,85.875,72.0,8.087,9.0655,0.978,28.5,2.9345,57.804500000000004,329.0,297.167,274.0,198.905,11.048,209.714
2017-08-09,98.0,94.167,82.0,11.7085,13.6665,2.1045,17.083,2.6045,44.3125,301.0,276.125,265.0,197.375,12.0,209.292
2017-08-10,98.0,87.083,65.0,9.6875,11.7915,2.1665,18.708,2.6665,43.6665,322.0,289.417,263.0,199.458,10.583,210.125
2017-08-11,96.0,83.167,69.0,3.646,4.771,1.0625,8.25,1.75,20.125,321.0,287.792,263.0,187.083,8.542,195.667
2017-08-12,95.0,80.083,57.0,4.521,5.792,1.292,5.5,1.25,12.125,330.0,279.125,249.0,,,
2017-08-13,97.0,78.25,57.0,4.7295,6.2705,1.3955,7.0,3.0415,13.6665,323.0,273.25,229.0,,,
2017-08-14,98.0,93.375,83.0,11.3695,15.456499999999998,4.1525,10.0,3.742,26.8775,277.0,256.875,248.0,189.818,27.727,217.545
2017-08-15,98.0,94.958,88.0,6.3545,8.25,2.0,7.667,2.021,20.9585,298.0,273.375,250.0,195.542,24.208,219.708
2017-08-16,98.0,90.625,78.0,4.5625,5.6455,1.125,7.625,1.7294999999999998,19.021,310.0,276.833,249.0,199.583,18.875,218.417
2017-08-17,98.0,91.542,74.0,11.3335,13.9375,2.5835,10.5,2.8335,22.5205,310.0,272.792,249.0,197.708,18.167,215.875
2017-08-18,98.0,85.792,65.0,6.458,7.9795,1.5625,11.5,1.4375,21.354,327.0,276.792,240.0,197.917,17.458,215.417
2017-08-19,98.0,84.958,65.0,5.0835,6.5415,1.3955000000000002,7.042,1.8335,16.1875,319.0,274.5,233.0,194.208,13.708,207.875
2017-08-20,98.0,85.542,64.0,9.917,13.604,3.708,15.0,4.3125,32.896,325.0,279.792,236.0,195.292,14.083,209.333
2017-08-21,97.0,93.125,82.0,11.061,15.807500000000001,4.7715,18.625,4.6645,39.85,298.0,276.458,249.0,186.286,10.714,197.095
2017-08-22,98.0,86.167,64.0,8.6455,16.4585,7.875,9.958,5.354,19.1515,336.0,293.708,259.0,180.125,11.208,191.333
2017-08-23,98.0,83.958,65.0,7.019,11.0235,3.961,12.083,3.8805,23.0565,338.0,299.25,261.0,182.091,11.864,194.091
2017-08-24,98.0,82.417,63.0,7.3335,10.917,3.75,12.875,3.0415,21.3125,341.0,303.5,261.0,179.875,11.292,191.167
2017-08-25,97.0,86.292,71.0,8.4375,13.417,5.0835,11.625,2.8335,21.8955,338.0,298.625,268.0,182.917,10.25,192.958
2017-08-26,98.0,90.708,77.0,10.7915,12.0205,1.2080000000000002,13.375,2.6455,21.541,296.0,263.5,228.0,191.167,9.5,200.5
2017-08-27,98.0,82.167,60.0,6.4795,7.542,1.083,14.292,2.8125,23.458,315.0,263.0,203.0,195.417,9.083,204.417
2017-08-28,98.0,81.333,48.0,7.5235,8.975999999999999,1.381,15.958,3.0244999999999997,29.519,322.0,280.708,245.0,195.783,9.565,205.261
2017-08-29,95.0,84.208,71.0,7.6665,9.4585,1.979,16.333,2.0,28.625,323.0,276.458,224.0,194.5,8.417,202.958
2017-08-30,93.0,74.167,45.0,5.25,6.3125,1.104,10.708,1.25,15.2085,329.0,278.958,247.0,194.458,7.125,201.5
2017-08-31,84.0,65.167,49.0,3.9165,5.3125,1.5,6.667,1.1044999999999998,12.5,323.0,272.792,225.0,191.292,5.375,196.667
2017-09-01,95.0,77.042,58.0,3.5,4.7085,1.146,7.417,1.104,13.146,286.0,240.792,196.0,193.5,5.083,198.375
2017-09-02,97.0,74.208,50.0,4.0,5.792,1.6875,4.917,1.0835,9.646,295.0,238.708,185.0,194.458,3.833,198.208
2017-09-03,90.0,69.208,42.0,5.229,6.0835,0.917,7.083,1.6665,9.0835,294.0,245.792,202.0,193.042,4.458,197.5
2017-09-04,94.0,82.542,75.0,11.0,13.174,2.1085,11.625,3.826,16.167,261.0,239.875,212.0,192.217,4.652,197.0
2017-09-05,98.0,96.708,92.0,14.715499999999999,16.909,2.259,9.5,3.0565,11.504000000000001,243.0,229.042,210.0,191.048,7.619,198.524
2017-09-06,98.0,93.792,83.0,11.375,14.3955,3.104,17.458,2.3545,34.979,294.0,256.583,226.0,196.25,12.5,208.958
2017-09-07,98.0,97.917,97.0,9.25,10.9375,1.792,13.333,1.6875,23.604,259.0,244.542,221.0,193.5,12.083,205.542
2017-09-08,98.0,86.5,68.0,6.125,7.75,1.7705000000000002,11.458,1.7085,14.125,286.0,238.625,192.0,194.0,9.333,203.125
2017-09-09,98.0,85.292,62.0,8.854,11.625,3.0,16.625,2.854,22.396,302.0,239.708,182.0,195.333,10.458,205.792
2017-09-10,98.0,81.833,55.0,11.208,13.8125,2.6875,21.5,4.5,28.7915,308.0,251.917,198.0,194.833,10.208,205.125
2017-09-11,98.0,88.5,77.0,12.680499999999999,14.5425,1.7694999999999999,17.333,4.096,27.979,286.0,263.75,243.0,191.043,9.217,200.174
2017-09-12,98.0,91.125,74.0,4.625,5.583,0.896,8.708,1.5,12.0165,295.0,251.042,212.0,192.042,5.667,197.667
2017-09-13,98.0,88.167,73.0,6.271,7.646,1.2919999999999998,14.958,1.7919999999999998,19.4375,284.0,235.208,189.0,194.417,5.958,200.542
