date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CO_mean,CH4_mean,NMHC_mean,THC_mean
2017-03-14,73.0,57.042,39.0,65.715,110.62,44.905,35.458,5.511,42.896,20.7,15.842,11.4,6.736,210.062,43.104,253.166
2017-03-15,76.0,60.417,43.0,37.844,66.448,28.604,28.979,3.236,36.917,21.2,16.867,12.3,4.972,204.875,31.354,236.229
2017-03-16,83.0,72.208,61.0,17.634,24.017,6.383,7.958,0.754,11.834,17.8,13.879,6.6,2.76,192.786,11.685,204.472
2017-03-17,64.0,48.25,34.0,18.304,26.343,8.04,7.531,1.256,9.562,11.7,8.058,4.2,2.835,197.327,9.872,207.199
2017-03-18,63.0,56.458,48.0,18.552,22.636,4.084,11.354,1.875,11.666,15.9,11.858,6.3,3.458,199.917,14.438,214.354
2017-03-19,84.0,61.208,52.0,40.947,68.636,27.689,20.437,1.502,23.75,17.8,14.196,11.6,4.851,206.461,28.746,235.206
2017-03-20,92.0,76.625,58.0,22.143,33.222,11.079,9.927,0.71,12.0,11.0,9.108,6.9,2.875,197.083,11.146,208.229
2017-03-21,93.0,79.667,60.0,18.438,26.25,7.812,8.344,0.736,7.301,6.8,4.167,2.4,2.819,198.812,11.812,210.625
2017-03-22,95.0,80.375,53.0,31.911,52.756,20.845,5.02,0.753,6.044,14.2,10.088,4.7,4.208,198.958,17.542,216.5
2017-03-23,80.0,56.833,40.0,26.272,42.428,16.156,5.5,1.072,8.151,16.7,12.692,10.5,3.825,197.737,14.136,211.874
2017-03-24,77.0,66.167,48.0,25.198,36.927,11.729,7.417,1.722,9.458,16.1,12.488,9.5,3.972,200.396,13.417,213.812
2017-03-25,83.0,55.458,26.0,22.611,26.78,4.169,15.906,2.392,18.584,18.6,13.842,9.0,4.536,199.461,14.678,214.14
2017-03-26,70.0,55.625,40.0,52.044,69.989,17.945,34.302,4.464,42.208,20.6,15.704,9.9,6.533,207.542,25.666,233.208
2017-03-27,79.0,59.208,45.0,54.222,74.386,20.164,45.723,4.528,57.105,21.9,17.104,12.5,7.488,210.125,34.584,244.708
2017-03-28,78.0,59.875,37.0,44.044,56.396,12.352,45.589,4.065,56.5,23.1,18.442,14.1,6.32,205.604,29.396,235.0
2017-03-29,81.0,54.583,32.0,53.073,69.77,16.697,37.904,4.03,48.646,23.4,19.288,14.5,6.63,204.25,31.909,236.159
2017-03-30,50.0,34.208,18.0,18.812,25.281,6.469,14.333,1.097,18.292,18.5,14.538,11.9,3.333,196.666,10.625,207.292
2017-03-31,63.0,47.5,38.0,22.022,28.69,6.668,11.458,2.013,14.683,17.9,14.45,10.2,3.458,196.331,10.68,207.01
2017-04-01,87.0,72.333,53.0,20.651,31.959,11.308,10.292,0.667,10.896,9.1,6.838,5.3,4.822,195.282,9.239,204.522
2017-04-02,71.0,54.292,35.0,14.646,19.552,4.906,10.438,1.055,11.062,13.2,9.125,5.9,5.0,195.854,9.438,205.292
2017-04-03,80.0,57.833,43.0,28.427,40.916,12.49,16.625,2.097,17.52,15.5,10.679,7.8,5.014,197.312,13.375,210.688
2017-04-04,82.0,58.167,35.0,32.287,46.546,14.259,20.708,2.468,23.0,16.8,11.85,6.4,4.912,198.104,14.75,212.854
2017-04-05,67.0,59.75,44.0,28.386,37.969,9.583,21.604,2.111,28.333,19.2,15.3,9.8,4.663,198.062,17.521,215.584
2017-04-06,81.0,63.708,42.0,15.692,18.861,3.17,13.625,0.937,22.188,21.1,17.588,14.6,3.014,193.812,12.354,206.166
2017-04-07,87.0,78.292,67.0,14.844,18.682,3.838,9.604,0.638,17.042,21.3,18.438,16.7,2.473,192.348,13.174,205.522
2017-04-08,96.0,90.625,87.0,27.219,42.364,15.146,12.614,0.805,22.354,18.3,15.871,13.2,3.833,197.729,17.875,215.604
2017-04-09,96.0,87.292,49.0,17.677,25.666,7.99,17.281,0.764,27.312,15.8,14.471,12.4,4.042,198.438,16.75,215.188
2017-04-10,53.0,41.542,24.0,21.923,31.775,9.852,13.932,1.342,14.233,15.9,11.933,8.6,2.635,198.334,11.271,209.604
2017-04-11,96.0,82.0,54.0,33.292,52.552,19.26,12.01,0.833,12.792,11.9,9.246,7.2,3.978,201.979,23.604,225.584
2017-04-12,85.0,50.875,32.0,24.526,46.594,22.069,6.948,1.202,7.271,19.8,14.975,10.8,3.736,197.27,21.104,218.375
2017-04-13,56.0,45.125,33.0,31.153,41.978,10.825,16.396,3.19,18.708,17.4,13.5,9.5,3.46,197.239,14.587,211.826
2017-04-14,56.0,45.667,29.0,39.131,56.607,17.476,23.876,4.258,26.584,20.8,16.075,9.6,4.485,199.762,20.036,219.798
2017-04-15,60.0,51.333,42.0,16.666,20.094,3.427,17.802,1.472,21.5,24.1,20.017,17.3,2.972,194.792,14.125,208.917
2017-04-16,61.0,48.625,29.0,35.615,45.114,9.5,22.542,3.639,28.104,26.1,20.821,16.3,6.153,203.312,27.021,230.334
2017-04-17,94.0,55.917,26.0,39.072,68.071,28.999,21.125,2.687,27.036,26.0,20.229,15.8,4.832,204.292,21.188,225.48
2017-04-18,97.0,71.708,46.0,22.093,30.06,7.968,10.718,1.598,16.292,25.3,20.871,15.8,3.333,193.166,15.771,208.938
2017-04-19,73.0,45.708,20.0,25.21,33.785,8.574,12.23,2.665,15.375,25.0,18.808,14.0,3.825,198.478,20.913,219.392
2017-04-20,62.0,42.917,27.0,26.042,34.135,8.094,13.917,2.639,17.0,21.0,16.771,12.8,3.611,198.729,13.958,212.688
2017-04-21,78.0,64.875,54.0,42.073,61.552,19.479,18.364,4.222,26.667,19.6,16.908,14.9,4.764,202.958,22.875,225.833
2017-04-22,87.0,66.833,45.0,27.125,37.208,10.084,21.677,1.639,30.021,19.1,15.288,11.0,4.319,200.27,17.458,217.729
2017-04-23,80.0,52.667,30.0,11.802,15.24,3.438,8.625,0.986,11.289,19.1,14.296,10.7,2.589,197.52,9.062,206.583
2017-04-24,63.0,54.125,42.0,23.144,30.218,7.075,11.698,2.429,14.0,19.9,15.767,12.8,2.972,199.771,12.167,211.938
2017-04-25,70.0,56.292,35.0,23.199,28.898,5.7,11.364,2.552,13.812,21.6,17.333,14.3,3.009,196.913,11.782,208.696
2017-04-26,74.0,65.125,58.0,18.92,22.955,4.034,9.469,1.576,12.86,20.2,18.004,15.8,2.355,193.542,12.25,205.792
2017-04-27,88.0,65.542,44.0,23.223,33.64,10.416,10.054,1.507,12.916,19.3,15.967,12.8,3.072,193.904,12.473,206.377
2017-04-28,75.0,52.875,28.0,28.698,38.688,9.99,13.886,1.972,17.146,22.5,17.158,13.0,3.278,192.979,14.708,207.688
2017-04-29,71.0,56.25,34.0,22.719,28.844,6.125,16.26,2.416,19.042,24.0,17.621,13.3,3.827,193.354,13.834,207.188
2017-04-30,69.0,51.083,28.0,22.218,26.206,3.988,18.198,2.713,21.354,24.8,20.054,14.7,4.236,195.083,14.604,209.688
2017-05-01,71.0,53.417,32.0,31.728,43.255,11.527,17.208,1.621,21.254,23.9,18.896,15.1,4.913,201.913,23.892,225.804
2017-05-02,55.0,36.875,19.0,22.878,30.825,7.947,9.99,2.089,10.812,23.0,17.575,13.5,3.361,198.312,12.875,211.188
2017-05-03,71.0,55.25,33.0,17.042,19.562,2.521,8.802,2.708,11.521,23.4,18.592,15.2,3.056,197.854,10.354,208.208
2017-05-04,76.0,60.542,40.0,14.01,15.864,1.854,9.781,2.375,14.084,24.2,19.65,16.8,3.222,196.334,8.25,204.583
2017-05-05,82.0,64.708,41.0,16.573,18.916,2.344,12.542,2.556,19.583,25.7,21.104,17.0,2.939,195.042,10.771,205.812
2017-05-06,86.0,67.875,52.0,15.842,19.448,3.606,14.323,2.122,21.354,28.1,23.367,18.0,2.681,193.208,11.479,204.688
2017-05-07,88.0,64.875,48.0,12.796,15.736,2.94,16.979,1.795,24.188,25.3,21.462,17.9,3.353,196.282,11.413,207.696
2017-05-08,67.0,49.25,34.0,44.771,56.698,11.927,30.708,5.833,42.521,27.9,22.958,17.6,4.834,201.854,21.854,223.708
2017-05-09,69.0,51.458,37.0,25.712,33.553,7.841,16.761,3.313,21.88,23.1,20.7,18.7,3.142,198.812,11.667,210.48
2017-05-10,94.0,84.542,75.0,30.812,41.552,10.74,15.458,1.68,23.438,18.8,17.792,17.0,3.486,202.542,16.75,219.292
2017-05-11,86.0,63.292,46.0,41.902,57.788,15.887,15.762,2.839,21.729,27.5,22.629,17.1,5.102,201.652,27.005,228.657
2017-05-12,89.0,70.083,42.0,26.485,35.06,8.575,20.87,2.114,29.479,28.6,22.8,18.8,4.25,202.812,20.104,222.917
2017-05-13,97.0,88.792,71.0,23.678,29.289,5.612,20.115,1.368,28.688,20.8,18.729,16.5,3.949,199.587,12.478,212.066
2017-05-14,83.0,75.0,64.0,11.156,14.448,3.292,4.061,0.75,4.566,20.6,18.412,16.3,2.639,193.479,9.104,202.583
2017-05-15,86.0,78.667,64.0,26.598,37.293,10.696,13.546,2.02,16.956,22.2,18.658,16.1,3.591,196.584,13.917,210.5
2017-05-16,93.0,67.083,47.0,22.562,30.135,7.573,15.416,3.097,20.354,24.4,19.888,16.8,3.167,197.625,13.479,211.104
2017-05-17,81.0,65.333,57.0,22.479,32.615,10.136,9.271,1.722,12.771,19.0,17.858,16.7,2.854,196.854,13.833,210.688
2017-05-18,81.0,71.458,56.0,27.037,38.166,11.129,12.938,1.511,17.188,22.8,19.112,16.5,3.361,199.375,22.688,222.062
2017-05-19,85.0,65.625,43.0,38.348,59.124,20.777,25.854,3.725,36.708,26.5,22.033,17.3,5.485,205.456,24.0,229.456
2017-05-20,77.0,60.458,39.0,37.188,43.114,5.927,26.708,4.222,36.917,30.0,24.208,18.9,4.556,199.155,21.58,220.734
2017-05-21,79.0,55.667,34.0,27.042,30.01,2.969,26.333,4.347,35.229,31.6,25.9,21.2,5.083,198.208,20.584,218.792
2017-05-22,70.0,59.542,45.0,29.887,36.367,6.48,17.971,4.652,23.848,29.4,24.962,21.8,3.809,195.792,19.125,214.916
2017-05-23,71.0,60.708,48.0,22.969,29.458,6.49,11.74,3.014,17.021,29.0,24.133,21.0,2.852,192.625,13.312,205.938
2017-05-24,81.0,66.833,55.0,22.349,28.172,5.822,8.448,2.249,12.708,26.3,23.446,21.3,2.139,190.292,13.083,203.375
2017-05-25,88.0,78.875,68.0,24.666,39.144,14.477,9.157,1.597,16.958,22.8,21.833,19.7,3.541,194.14,23.032,217.172
2017-05-26,94.0,85.625,75.0,26.781,42.531,15.75,12.985,1.222,20.625,21.8,19.967,18.4,3.778,195.646,16.104,211.75
2017-05-27,89.0,72.208,46.0,23.886,34.115,10.229,14.614,2.417,20.229,27.3,21.896,18.8,3.778,194.833,14.854,209.688
2017-05-28,78.0,62.792,43.0,15.521,18.51,2.99,13.042,2.319,18.021,27.0,21.996,18.5,3.347,195.417,11.75,207.166
2017-05-29,81.0,64.292,44.0,30.433,38.768,8.336,18.429,5.301,24.348,28.0,23.15,19.1,4.511,198.312,15.833,214.146
2017-05-30,77.0,64.0,47.0,37.962,47.815,9.853,23.952,5.37,30.625,30.1,24.9,20.3,4.486,196.562,22.938,219.5
2017-05-31,80.0,70.75,62.0,27.559,35.501,7.942,22.875,3.694,33.688,28.0,24.867,22.9,3.927,195.565,16.457,212.022
2017-06-01,93.0,79.75,65.0,30.99,39.5,8.51,11.896,2.778,22.75,26.0,23.417,21.3,3.708,194.917,17.77,212.688
2017-06-02,86.0,50.583,22.0,25.281,34.958,9.677,12.636,2.209,17.714,28.7,24.167,20.1,3.681,198.708,22.542,221.25
2017-06-03,58.0,41.542,31.0,19.656,24.958,5.302,8.094,2.069,10.334,27.7,22.625,18.3,3.236,195.812,12.0,207.812
2017-06-04,48.0,38.333,28.0,10.0,12.542,2.542,5.792,1.444,6.77,27.5,21.729,17.6,2.414,196.375,8.916,205.292
2017-06-05,76.0,51.042,35.0,20.411,28.354,7.943,10.478,2.214,12.848,26.6,21.612,17.9,2.87,198.73,12.416,211.146
2017-06-06,71.0,61.708,50.0,23.762,32.654,8.892,10.906,2.769,12.646,24.9,20.946,18.1,3.174,195.109,12.066,207.174
2017-06-07,76.0,68.458,60.0,22.364,27.51,5.146,10.854,2.903,14.208,23.4,21.583,19.9,3.458,192.666,10.708,203.375
2017-06-08,84.0,72.125,60.0,21.049,28.0,6.951,7.74,1.854,12.375,26.3,23.242,20.5,2.961,192.36,15.024,207.384
2017-06-09,85.0,64.208,46.0,22.479,32.188,9.708,10.396,2.111,15.458,27.9,24.354,21.8,3.486,196.958,17.104,214.062
2017-06-10,79.0,58.417,34.0,19.719,24.334,4.615,15.552,2.222,20.416,31.0,26.0,22.1,3.487,196.292,15.854,212.146
2017-06-11,68.0,50.292,33.0,11.849,14.76,2.912,10.26,1.591,12.333,25.6,22.858,20.6,2.944,193.688,10.396,204.084
2017-06-12,77.0,54.958,32.0,21.296,28.65,7.354,9.125,2.015,10.108,25.6,21.267,17.2,2.536,197.174,14.718,211.891
2017-06-13,92.0,83.417,66.0,24.604,38.479,13.875,10.521,1.181,14.417,20.1,18.079,16.8,3.292,198.458,14.604,213.062
2017-06-14,93.0,76.167,57.0,24.646,34.073,9.427,10.854,1.653,15.25,24.7,20.021,16.3,3.667,197.416,17.292,214.708
2017-06-15,87.0,68.708,49.0,26.584,36.458,9.875,13.875,3.028,20.5,27.5,22.758,18.5,3.611,196.292,14.916,211.208
2017-06-16,85.0,65.25,42.0,26.896,35.677,8.781,17.281,2.236,23.417,29.7,23.842,20.3,3.67,199.375,19.667,219.042
2017-06-17,78.0,56.333,40.0,16.684,22.852,6.168,7.815,1.649,9.042,28.2,23.421,19.2,2.931,196.146,11.167,207.312
2017-06-18,90.0,81.458,69.0,11.979,14.915,2.936,8.823,1.097,12.458,22.5,20.212,18.8,2.739,195.566,10.478,206.044
2017-06-19,88.0,57.542,29.0,22.512,31.237,8.724,10.449,1.919,10.066,31.4,23.633,18.5,3.201,196.438,17.958,214.396
2017-06-20,85.0,67.625,54.0,29.469,37.688,8.219,22.708,4.278,,29.3,24.496,19.3,4.542,195.916,17.625,213.542
2017-06-21,96.0,85.75,68.0,18.74,25.482,6.743,11.078,1.715,21.328,24.9,23.462,21.2,3.231,191.574,11.182,202.756
2017-06-22,86.0,56.25,40.0,29.069,37.39,8.321,11.574,2.531,14.896,28.8,25.6,23.3,4.383,196.125,23.411,219.536
2017-06-23,80.0,62.042,41.0,32.982,43.292,10.31,19.25,3.75,27.646,31.8,26.646,22.2,4.861,203.875,24.458,228.334
2017-06-24,82.0,68.542,52.0,20.558,24.873,4.315,12.688,3.197,18.812,30.0,26.192,23.7,3.166,192.696,12.065,204.761
2017-06-25,96.0,86.455,75.0,18.272,23.255,4.982,11.726,1.988,20.824,25.1,23.732,22.4,3.57,201.146,16.167,217.312
2017-06-26,85.0,75.083,59.0,26.87,39.751,12.881,13.0,3.249,18.87,26.8,24.533,22.0,3.727,199.938,17.354,217.292
2017-06-27,93.0,81.042,69.0,29.51,41.99,12.479,16.792,2.778,27.312,26.8,24.267,21.9,4.194,203.25,19.396,222.646
2017-06-28,93.0,83.25,70.0,37.104,54.646,17.542,23.177,2.75,40.396,26.2,23.992,22.2,5.047,212.708,28.625,241.333
2017-06-29,90.0,73.125,56.0,37.362,47.416,10.054,24.781,5.591,40.146,30.6,26.125,22.9,6.028,207.625,24.917,232.542
2017-06-30,89.0,82.667,75.0,23.078,30.574,7.497,12.292,2.011,23.75,26.8,25.142,23.8,3.563,194.891,19.587,214.478
2017-07-01,91.0,81.958,72.0,22.198,37.0,14.802,9.406,1.236,18.271,25.9,24.658,23.3,4.056,196.167,20.73,216.896
2017-07-02,87.0,73.833,52.0,28.094,36.052,7.958,14.281,3.292,23.625,32.4,27.525,23.0,4.75,197.166,25.792,222.958
2017-07-03,82.0,66.958,56.0,34.24,54.448,20.208,23.25,3.625,39.688,34.1,30.304,26.6,5.639,201.542,31.896,233.438
2017-07-04,96.0,71.75,57.0,31.682,54.984,23.302,20.086,3.431,33.239,31.8,28.912,24.0,4.835,197.106,36.538,233.644
2017-07-05,96.0,73.375,53.0,27.354,39.299,11.945,10.74,3.452,17.646,33.0,27.95,23.4,3.708,192.52,22.834,215.354
2017-07-06,84.0,70.167,50.0,22.886,31.298,8.412,11.581,2.211,18.854,32.4,27.558,24.0,3.725,195.208,17.688,212.896
2017-07-07,87.0,65.708,44.0,30.562,39.26,8.698,18.104,3.486,28.208,34.3,29.288,25.5,4.458,199.5,24.979,224.479
2017-07-08,75.0,61.208,44.0,33.552,40.156,6.604,23.604,3.945,36.854,35.3,30.312,26.4,4.931,204.229,24.854,229.084
2017-07-09,84.0,70.375,49.0,20.75,25.604,4.854,20.875,4.458,32.854,33.9,29.429,25.7,4.042,192.688,22.666,215.354
2017-07-10,84.0,71.708,56.0,19.521,32.531,13.01,10.76,3.598,18.348,33.3,29.183,26.0,3.145,187.084,20.021,207.104
2017-07-11,85.0,72.75,56.0,16.08,30.865,14.784,7.948,3.514,12.854,34.5,29.288,26.5,2.806,184.604,15.646,200.25
2017-07-12,83.0,71.208,59.0,17.453,29.738,12.285,12.198,3.0,21.916,34.1,30.429,27.1,2.328,184.726,20.594,205.32
2017-07-13,85.0,72.125,60.0,12.562,23.656,11.094,9.458,2.083,16.542,33.3,30.117,27.6,1.958,184.688,19.188,203.875
2017-07-14,83.0,68.667,54.0,20.292,31.708,11.417,8.998,3.333,13.646,34.1,29.967,27.1,3.264,187.584,18.958,206.542
2017-07-15,80.0,67.542,46.0,27.396,38.375,10.979,12.979,4.792,20.334,34.5,30.033,26.5,3.639,189.708,26.27,215.979
2017-07-16,83.0,66.792,51.0,31.75,43.458,11.708,20.781,6.306,32.75,35.4,31.338,28.0,4.282,210.875,30.73,241.604
2017-07-17,71.0,60.125,44.0,21.765,28.644,6.879,18.083,3.685,25.354,34.7,31.229,27.8,4.125,196.062,22.771,218.833
2017-07-18,81.0,71.958,57.0,28.491,39.509,11.018,19.217,2.783,30.565,32.4,28.617,26.1,4.609,201.289,27.802,229.09
2017-07-19,83.0,69.333,53.0,29.469,38.479,9.01,17.635,4.806,28.854,32.2,28.488,25.7,4.403,200.666,23.062,223.729
2017-07-20,83.0,70.75,58.0,22.042,28.696,6.653,11.158,3.158,18.916,33.2,29.579,26.4,3.569,191.512,17.054,208.566
2017-07-21,83.0,68.875,48.0,21.146,35.25,14.104,11.125,4.236,18.521,35.1,30.571,27.5,3.139,185.542,19.646,205.188
2017-07-22,81.0,69.708,58.0,14.969,26.677,11.708,8.969,3.444,16.438,33.6,30.258,27.9,2.497,184.625,15.979,200.604
2017-07-23,82.0,74.958,70.0,8.336,13.836,5.501,5.939,1.842,10.604,29.7,28.65,27.7,1.431,183.5,11.958,195.458
2017-07-24,77.0,68.208,59.0,13.708,21.499,7.791,8.5,1.747,13.77,33.8,30.483,28.0,2.074,185.5,20.478,205.978
2017-07-25,79.0,71.125,63.0,20.114,30.865,10.75,11.427,2.347,20.688,33.5,30.788,28.5,2.778,187.562,24.458,212.021
2017-07-26,95.0,85.792,73.0,18.218,30.229,12.01,7.334,1.417,13.875,29.2,25.642,24.2,2.931,194.146,15.958,210.104
2017-07-27,97.0,78.167,68.0,20.879,34.646,13.767,8.635,1.489,12.087,26.9,24.883,23.0,3.535,197.666,24.688,222.354
2017-07-28,96.0,79.042,54.0,21.531,39.844,18.312,10.834,1.861,17.52,32.8,27.767,23.2,3.512,196.938,25.208,222.146
2017-07-29,96.0,80.25,57.0,15.114,30.303,15.189,11.479,2.135,21.416,33.0,28.042,24.6,2.861,189.334,15.917,205.25
2017-07-30,95.0,80.583,68.0,10.674,19.45,8.776,6.677,1.732,11.542,29.7,26.738,24.3,2.349,187.848,11.87,199.718
2017-07-31,89.0,71.958,55.0,24.938,42.052,17.114,10.621,3.236,18.021,34.2,29.512,24.9,3.944,193.875,24.27,218.146
2017-08-01,93.0,81.708,67.0,19.052,32.615,13.562,11.125,1.972,19.834,31.9,27.617,23.8,2.944,191.27,22.521,213.792
2017-08-02,88.0,77.375,68.0,15.37,29.065,13.696,7.141,1.319,11.49,26.0,23.875,22.5,2.044,189.016,10.996,200.012
2017-08-03,84.0,75.158,66.0,20.864,39.146,18.281,9.052,1.861,12.892,28.1,24.368,21.3,2.961,191.438,17.208,208.646
2017-08-04,96.0,83.292,70.0,20.718,37.131,16.414,8.916,1.986,16.958,29.7,26.183,22.2,3.083,193.104,19.792,212.896
2017-08-05,97.0,80.625,62.0,23.541,37.852,14.31,11.844,2.444,22.146,32.6,28.704,25.1,4.035,194.065,19.218,213.282
2017-08-06,89.0,77.333,57.0,17.114,25.854,8.74,14.833,4.792,29.084,34.4,30.262,27.1,4.833,190.396,16.042,206.438
2017-08-07,91.0,77.292,56.0,15.397,31.193,15.796,12.344,3.07,25.652,34.9,30.483,27.9,2.887,190.188,15.084,205.271
2017-08-08,90.0,74.458,56.0,23.01,30.334,7.323,14.302,2.208,32.146,35.6,30.667,28.1,3.931,191.188,27.73,218.917
2017-08-09,85.0,70.833,49.0,29.281,42.51,13.229,17.052,3.167,31.0,37.8,31.383,27.6,5.038,197.188,27.938,225.125
2017-08-10,91.0,80.542,73.0,20.1,38.078,17.978,15.635,2.435,26.812,29.2,26.9,23.6,3.375,189.938,14.542,204.479
2017-08-11,97.0,88.417,80.0,11.042,20.742,9.7,7.604,1.246,14.938,25.6,23.821,22.7,2.338,187.174,8.956,196.13
2017-08-12,96.0,84.25,70.0,12.656,22.406,9.75,8.156,1.319,13.562,29.1,25.054,21.8,2.75,191.02,12.562,203.584
2017-08-13,87.0,75.75,60.0,10.927,17.406,6.479,7.23,1.583,12.708,31.4,27.962,25.0,3.111,193.458,13.438,206.896
2017-08-14,97.0,88.542,85.0,13.728,22.291,8.563,10.782,1.68,20.487,26.5,25.483,24.4,3.509,192.292,12.312,204.604
2017-08-15,99.0,93.625,83.0,13.841,23.083,9.242,6.622,1.278,13.423,27.2,24.604,23.0,2.807,191.312,11.979,203.292
2017-08-16,99.0,95.833,90.0,13.402,22.837,9.435,4.292,0.986,10.458,23.1,22.467,21.5,2.736,191.667,16.896,208.562
2017-08-17,99.0,84.917,69.0,18.588,33.476,14.888,6.323,1.259,12.271,28.8,25.075,21.3,3.201,192.13,18.434,210.566
2017-08-18,91.0,80.5,65.0,26.047,43.246,17.198,13.978,2.431,27.104,30.8,27.867,25.0,4.602,200.405,28.572,228.976
2017-08-19,95.0,86.292,73.0,20.083,34.052,13.969,11.906,1.542,24.688,30.6,26.962,23.3,3.403,199.792,21.334,221.125
2017-08-20,92.0,80.125,65.0,13.282,19.625,6.344,7.396,1.611,13.688,29.6,26.267,23.4,2.833,193.104,13.688,206.792
2017-08-21,90.0,77.042,54.0,25.07,38.525,13.454,12.75,3.365,21.109,32.5,28.088,25.0,3.912,194.584,22.584,217.166
2017-08-22,85.0,78.125,69.0,24.702,44.546,19.844,15.812,3.909,30.125,32.1,29.304,26.6,4.167,195.354,25.854,221.208
2017-08-23,82.0,63.792,46.0,30.268,43.299,13.031,15.896,2.269,26.562,34.5,31.217,26.9,5.696,201.348,40.413,241.761
2017-08-24,76.0,61.958,46.0,37.438,50.51,13.073,20.062,4.083,31.438,35.7,31.833,28.0,5.333,203.354,33.312,236.666
2017-08-25,75.0,63.917,47.0,38.5,51.823,13.323,24.49,3.75,41.938,35.4,32.458,29.6,5.583,211.167,50.02,261.188
2017-08-26,81.0,70.792,61.0,24.604,35.167,10.562,20.458,2.542,37.208,32.6,30.133,28.6,4.278,205.75,26.834,232.584
2017-08-27,76.0,60.667,42.0,12.594,17.25,4.656,11.5,1.819,17.542,30.6,27.796,24.9,3.531,195.458,11.625,207.084
2017-08-28,80.0,69.625,52.0,24.459,33.65,9.19,12.918,2.506,20.892,32.0,27.633,23.5,4.531,201.042,23.396,224.438
2017-08-29,84.0,71.792,60.0,15.477,23.82,8.344,11.292,1.94,19.77,33.3,30.325,27.2,2.288,188.696,23.326,212.022
2017-08-30,86.0,76.583,62.0,20.75,31.218,10.469,14.281,2.208,25.25,33.6,29.146,25.3,2.139,188.958,20.667,209.625
2017-08-31,95.0,84.833,72.0,17.55,28.338,10.789,7.531,1.455,12.625,24.8,22.35,20.9,2.253,193.432,13.636,207.068
2017-09-01,88.0,67.75,50.0,18.282,26.979,8.698,6.896,1.306,10.166,27.6,22.471,18.5,2.938,193.75,12.416,206.167
2017-09-02,95.0,78.125,65.0,15.75,23.438,7.687,5.271,1.014,7.625,24.5,20.583,17.4,3.021,193.666,11.875,205.542
2017-09-03,76.0,67.417,54.0,22.404,28.404,6.0,10.219,3.797,14.479,27.7,23.838,20.1,5.042,197.146,14.916,212.062
2017-09-04,92.0,81.667,66.0,23.615,42.008,18.392,11.156,1.797,16.456,23.8,21.754,20.1,4.674,199.261,21.935,221.196
2017-09-05,92.0,79.583,64.0,24.708,40.646,15.938,11.875,1.444,19.334,27.8,23.779,19.7,4.354,197.062,21.166,218.23
2017-09-06,98.0,93.167,88.0,28.562,46.448,17.885,10.394,1.403,18.792,23.6,22.592,21.2,4.283,197.438,21.958,219.396
2017-09-07,99.0,92.708,81.0,29.917,52.927,23.01,18.521,1.833,30.875,24.7,23.142,21.9,4.208,203.25,25.417,228.667
2017-09-08,98.0,81.958,64.0,24.229,37.531,13.302,14.646,2.028,25.896,28.7,24.804,22.2,2.906,195.5,18.02,213.521
2017-09-09,83.0,67.833,48.0,26.902,35.751,8.849,12.802,3.5,18.625,29.4,25.729,22.9,2.945,198.479,17.458,215.938
2017-09-10,84.0,72.5,56.0,21.261,25.348,4.088,11.604,3.891,17.25,30.3,26.7,24.2,2.23,193.804,14.804,208.608
2017-09-11,92.0,72.042,49.0,25.854,35.49,9.636,10.616,3.708,17.708,31.0,27.312,24.0,2.375,192.917,15.855,208.77
2017-09-12,94.0,83.5,64.0,22.51,33.396,10.886,6.917,1.416,15.166,28.1,26.838,24.4,3.597,196.958,23.188,220.146
2017-09-13,80.0,64.042,49.0,24.974,38.094,13.12,8.71,2.253,13.696,31.3,27.612,24.3,3.725,196.542,20.729,217.27
2017-09-14,78.0,66.625,51.0,24.72,36.794,12.075,13.028,2.014,17.208,30.8,26.346,23.7,3.87,197.423,23.253,220.676
2017-09-15,71.0,52.25,31.0,21.983,32.354,10.371,9.99,2.237,12.521,28.3,24.967,22.9,2.944,197.625,19.312,216.938
2017-09-16,94.0,73.0,59.0,17.536,27.402,9.866,8.677,1.516,14.479,23.9,21.6,19.0,3.04,194.522,10.0,204.522
2017-09-17,99.0,97.5,95.0,12.479,17.323,4.844,4.188,0.958,8.375,21.4,19.425,18.5,2.403,195.084,9.958,205.042
2017-09-18,99.0,68.542,52.0,17.594,22.084,4.49,8.802,1.834,16.271,32.7,27.733,23.9,2.375,190.188,16.438,206.625
2017-09-19,75.0,60.0,51.0,29.469,42.74,13.271,12.928,2.986,17.312,29.3,26.204,23.4,4.125,195.792,21.958,217.75
2017-09-20,79.0,68.5,53.0,36.492,54.391,17.9,20.177,2.986,28.304,26.7,24.708,22.7,4.681,202.188,29.25,231.438
2017-09-21,77.0,48.833,33.0,29.921,39.799,9.878,13.646,3.426,17.916,29.3,25.721,22.4,4.458,200.021,23.062,223.084
2017-09-22,94.0,76.083,58.0,31.716,46.493,14.777,13.094,1.943,20.917,27.4,23.371,20.9,4.424,202.761,22.674,225.435
2017-09-23,96.0,79.708,63.0,16.719,22.573,5.854,6.031,1.236,8.646,23.9,21.017,18.4,2.847,193.084,10.771,203.854
2017-09-24,78.0,68.333,57.0,22.031,27.5,5.469,10.531,3.361,15.042,26.5,23.467,20.5,3.792,200.916,12.896,213.812
