date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2016-08-28,5.256,5.815,0.56,9.694,2.315,,188.708,,,,14.292,,,,203.0,3.0
2016-08-29,6.559,7.214,0.655,6.222,1.708,,191.792,,,,28.375,,,,220.167,2.917
2016-08-30,5.464,6.024,0.56,8.542,4.187,,189.167,,,,10.625,,,,199.792,2.458
2016-08-31,5.428,6.295,0.867,11.368,5.28,,188.792,,,,9.25,,,,198.042,2.304
2016-09-01,7.862,8.557,0.695,18.632,3.292,,192.833,,,,17.667,,,,210.5,3.625
2016-09-02,7.392,8.048,0.656,20.299,3.213,,191.083,,,,15.25,,,,206.333,3.125
2016-09-03,6.768,7.691,0.923,12.833,2.561,,189.25,,,,14.583,,,,203.833,3.875
2016-09-04,3.548,4.714,1.167,5.07,1.796,,184.292,,,,13.75,,,,198.042,2.25
2016-09-05,5.185,6.768,1.583,5.414,1.583,,185.417,,,,18.083,,,,203.5,2.958
2016-09-06,6.155,7.673,1.518,5.722,1.85,,183.042,,,,14.458,,,,197.5,2.5
2016-09-07,5.728,7.142,1.414,6.222,2.601,,181.333,,,,12.917,,,,194.25,2.217
2016-09-08,5.578,6.345,0.768,6.002,1.513,,185.833,,,,18.667,,,,204.5,2.542
2016-09-09,6.292,6.869,0.577,13.292,1.542,,191.333,,,,19.875,,,,211.208,3.083
2016-09-10,6.083,6.655,0.571,12.757,1.654,,190.0,,,,14.667,,,,204.667,2.792
2016-09-11,7.214,7.982,0.768,17.43,3.413,,191.25,,,,14.667,,,,205.917,3.25
2016-09-12,7.137,7.845,0.708,17.458,2.683,,190.125,,,,15.917,,,,206.042,4.042
2016-09-13,7.165,8.446,1.281,6.597,1.646,,184.208,,,,13.625,,,,197.833,2.375
2016-09-14,9.411,10.263,0.851,8.118,1.389,,188.958,,,,19.042,,,,208.0,3.174
2016-09-15,10.405,11.536,1.131,11.208,1.579,,191.542,,,,19.375,,,,210.917,3.208
2016-09-16,9.673,10.893,1.22,16.181,2.93,,191.8,,,,15.45,,,,207.25,3.5
2016-09-17,4.774,6.113,1.339,11.562,2.525,,183.833,,,,12.042,,,,195.875,2.792
2016-09-18,4.202,6.375,2.173,4.549,2.4,,179.083,,,,9.958,,,,189.042,2.125
2016-09-19,5.625,7.191,1.565,5.377,1.787,,185.0,,,,13.958,,,,198.958,2.333
2016-09-20,5.226,5.774,0.548,2.889,1.158,,189.167,,,,12.917,,,,202.083,2.167
2016-09-21,9.33,10.367,1.038,6.931,1.362,,189.292,,,,14.208,,,,203.5,2.913
2016-09-22,10.244,11.5,1.256,9.174,1.575,,192.958,,,,19.375,,,,212.333,3.417
2016-09-23,9.411,10.446,1.036,7.286,1.496,,190.75,,,,17.167,,,,207.917,3.208
2016-09-24,9.345,10.887,1.542,10.25,1.787,,192.625,,,,17.542,,,,210.167,3.875
2016-09-25,6.707,8.075,1.368,8.822,2.705,,185.542,,,,12.417,,,,197.958,2.75
2016-09-26,9.903,11.965,2.063,10.329,2.025,,186.042,,,,16.167,,,,202.208,2.958
2016-09-27,10.472,13.375,2.903,11.513,3.396,,185.792,,,,18.417,,,,204.208,2.875
2016-09-28,7.183,9.536,2.353,8.88,2.05,,180.458,,,,18.458,,,,198.917,2.391
2016-09-29,7.437,9.944,2.507,6.892,1.842,,185.042,,,,14.375,,,,199.417,2.833
2016-09-30,10.306,11.139,0.834,13.241,2.521,,193.625,,,,18.583,,,,212.208,4.375
2016-10-01,12.042,13.208,1.166,17.083,3.075,,195.333,,,,21.333,,,,216.667,5.042
2016-10-02,8.577,9.861,1.285,20.042,4.046,,188.208,,,,17.5,,,,205.708,3.583
2016-10-03,6.133,7.925,1.792,8.192,1.238,,186.042,,,,16.833,,,,202.875,2.75
2016-10-04,11.089,13.667,2.577,9.708,2.025,,187.208,,,,19.5,,,,206.708,3.042
2016-10-05,5.285,6.992,1.707,11.041,2.072,,185.167,,,,14.833,,,,200.0,2.087
2016-10-06,5.637,6.494,0.857,6.758,1.55,,187.25,,,,16.458,,,,203.708,2.167
2016-10-07,9.429,10.149,0.72,12.05,1.8,,193.458,,,,24.042,,,,217.5,3.292
2016-10-08,5.607,7.101,1.494,9.225,2.738,,188.375,,,,14.75,,,,203.125,2.333
2016-10-09,3.589,4.226,0.637,6.443,1.565,,188.167,,,,11.792,,,,199.958,2.25
2016-10-10,4.333,4.935,0.601,6.57,1.458,,191.25,,,,15.625,,,,206.875,2.208
2016-10-11,9.702,10.935,1.232,8.408,1.612,,191.417,,,,18.75,,,,210.167,2.458
2016-10-12,8.607,9.741,1.135,10.75,1.753,,192.083,,,,19.083,,,,211.167,2.565
2016-10-13,6.958,7.601,0.643,10.075,1.546,,189.625,,,,18.875,,,,208.5,2.292
2016-10-14,11.56,12.542,0.982,10.995,1.587,,191.667,,,,31.167,,,,222.833,3.208
2016-10-15,7.916,8.869,0.953,13.652,1.805,,190.875,,,,15.625,,,,206.5,2.875
2016-10-16,5.955,6.649,0.693,12.712,2.331,,190.5,,,,13.5,,,,204.0,3.083
2016-10-17,8.964,9.911,0.946,8.2,1.417,,192.833,,,,31.208,,,,224.042,3.167
2016-10-18,9.234,10.696,1.461,9.95,1.742,,191.167,,,,24.542,,,,215.708,2.958
2016-10-19,11.307,12.571,1.264,12.775,3.133,,191.625,,,,17.125,,,,208.75,3.739
2016-10-20,8.572,9.982,1.411,16.775,2.098,,192.958,,,,19.792,,,,212.75,3.375
2016-10-21,7.762,8.441,0.679,12.624,1.929,,190.25,,,,19.833,,,,210.083,2.583
2016-10-22,12.571,14.024,1.452,17.133,1.646,,194.917,,,,17.542,,,,212.458,4.292
2016-10-23,5.756,6.208,0.452,9.742,1.436,,192.833,,,,14.5,,,,207.333,3.0
2016-10-24,6.601,7.536,0.935,7.242,1.387,,191.0,,,,12.111,,,,203.111,2.375
2016-10-25,11.005,12.899,1.894,11.26,1.387,,197.444,,,,41.778,,,,239.222,3.667
2016-10-26,10.995,13.256,2.262,13.482,2.855,,193.0,,,,19.708,,,,212.708,3.13
2016-10-27,6.554,7.077,0.524,12.332,1.65,,190.375,,,,15.833,,,,206.208,2.375
2016-10-28,13.738,16.509,2.771,17.958,1.287,,198.042,,,,41.833,,,,239.875,4.25
2016-10-29,4.935,5.363,0.429,9.775,1.187,,191.083,,,,12.375,,,,203.458,2.542
2016-10-30,4.964,5.53,0.566,14.588,1.254,,192.292,,,,11.417,,,,203.708,2.583
2016-10-31,11.619,13.238,1.619,15.449,1.512,,194.083,,,,22.792,,,,216.875,3.75
2016-11-01,6.506,7.232,0.726,9.867,1.254,,192.625,,,,15.208,,,,207.833,2.667
2016-11-02,6.801,7.497,0.695,7.125,1.145,,193.25,,,,15.708,,,,208.958,2.696
2016-11-03,5.28,5.566,0.286,12.991,1.608,,194.083,,,,10.417,,,,204.5,2.5
2016-11-04,8.462,9.72,1.258,17.425,1.436,,195.625,,,,20.583,,,,216.208,3.5
2016-11-05,9.694,10.924,1.229,22.117,2.139,,196.458,,,,18.708,,,,215.167,4.125
2016-11-06,5.049,5.424,0.375,21.792,1.14,,195.042,,,,12.167,,,,207.208,2.917
2016-11-07,9.285,10.298,1.014,21.153,1.102,,195.25,,,,25.375,,,,220.625,3.25
2016-11-08,13.222,15.882,2.66,16.708,0.815,,197.875,,,,49.208,,,,247.083,4.167
2016-11-09,3.818,4.161,0.343,7.325,0.943,,193.708,,,,14.042,,,,207.75,2.217
2016-11-10,7.105,7.651,0.546,9.367,0.889,,195.292,,,,14.75,,,,210.042,2.958
2016-11-11,10.694,12.854,2.16,13.442,1.143,,196.042,,,,38.083,,,,234.125,3.75
2016-11-12,9.938,11.285,1.347,18.633,1.282,,196.167,,,,18.667,,,,214.833,3.917
2016-11-13,7.618,8.271,0.653,18.942,1.81,,195.167,,,,16.917,,,,212.083,3.542
2016-11-14,10.715,12.43,1.715,12.25,1.014,,194.292,,,,38.375,,,,232.667,3.417
2016-11-15,9.517,11.965,2.448,13.0,1.387,,196.042,,,,32.167,,,,228.208,3.417
2016-11-16,7.866,8.665,0.799,13.3,1.3,,194.5,,,,18.583,,,,213.083,2.435
2016-11-17,11.743,14.062,2.32,16.117,1.634,,195.458,,,,16.458,,,,211.917,2.958
2016-11-18,13.596,15.626,2.031,23.56,2.361,,197.292,,,,19.458,,,,216.75,4.417
2016-11-19,12.056,13.434,1.378,15.542,1.318,,196.75,,,,17.125,,,,213.875,4.292
2016-11-20,9.083,10.264,1.181,15.367,1.615,,199.583,,,,17.625,,,,217.208,4.75
2016-11-21,12.552,14.851,2.299,16.452,1.045,,198.957,,,,25.174,,,,224.13,4.739
2016-11-22,12.618,15.444,2.826,18.55,1.556,,201.714,,,,41.333,,,,243.048,4.833
2016-11-23,5.334,5.615,0.281,5.133,1.058,,196.292,,,,15.875,,,,212.167,2.304
2016-11-24,7.931,9.09,1.16,5.242,1.0,,196.667,,,,14.583,,,,211.25,3.042
2016-11-25,10.16,12.465,2.305,6.877,0.859,,196.375,,,,26.042,,,,222.417,3.667
2016-11-26,10.964,12.547,1.583,12.458,1.604,,195.958,,,,15.375,,,,211.333,4.25
2016-11-27,7.649,8.059,0.411,7.772,0.708,,198.417,,,,12.75,,,,211.167,3.667
2016-11-28,7.012,7.461,0.449,12.431,0.984,,197.417,,,,18.042,,,,215.458,3.75
2016-11-29,8.089,9.399,1.31,11.104,0.967,,196.333,,,,16.625,,,,212.958,3.375
2016-11-30,9.488,10.5,1.013,13.201,0.982,,196.167,,,,24.917,,,,221.083,3.826
2016-12-01,10.226,12.744,2.518,15.59,1.583,,197.542,,,,21.75,,,,219.292,3.5
2016-12-02,9.22,10.089,0.869,14.84,1.438,,195.708,,,,15.292,,,,211.0,3.375
2016-12-03,12.657,14.448,1.791,16.337,1.375,,196.333,,,,16.292,,,,212.625,4.125
2016-12-04,7.744,8.613,0.869,14.826,1.179,,196.917,,,,14.042,,,,210.958,3.5
2016-12-05,12.409,14.852,2.443,13.8,1.74,,195.875,,,,16.042,,,,211.917,4.917
2016-12-06,7.695,8.214,0.518,14.703,1.462,,198.25,,,,15.042,,,,213.292,3.583
2016-12-07,9.555,11.118,1.564,9.592,1.178,,198.042,,,,19.292,,,,217.333,3.652
2016-12-08,12.47,13.936,1.466,13.575,1.311,,199.0,,,,21.083,,,,220.083,4.5
2016-12-09,13.778,17.849,4.071,22.407,1.585,,201.75,,,,24.042,,,,225.792,5.167
2016-12-10,6.821,7.297,0.476,11.764,1.367,,198.5,,,,11.208,,,,209.708,3.375
2016-12-11,6.095,6.661,0.565,7.375,0.812,,199.833,,,,11.958,,,,211.792,3.25
2016-12-12,11.258,14.735,3.476,12.646,0.708,,200.25,,,,23.375,,,,223.625,3.625
2016-12-13,15.696,23.857,8.161,11.993,0.767,,206.333,,,,29.292,,,,235.625,4.0
2016-12-14,5.288,5.577,0.288,4.929,0.856,,198.958,,,,13.083,,,,212.042,2.826
2016-12-15,10.024,11.834,1.81,8.56,0.855,,201.042,,,,14.625,,,,215.667,3.708
2016-12-16,7.157,8.353,1.195,6.965,1.45,,198.833,,,,11.292,,,,210.125,3.167
2016-12-17,12.074,14.595,2.522,11.949,1.656,,199.417,,,,17.167,,,,216.583,4.625
2016-12-18,10.022,11.287,1.264,18.75,1.584,,197.917,,,,14.292,,,,212.208,4.583
2016-12-19,14.802,18.974,4.172,18.663,1.864,,198.25,,,,23.25,,,,221.5,4.917
2016-12-20,23.69,33.351,9.661,24.049,1.904,,201.417,,,,32.833,,,,234.25,6.458
2016-12-21,15.718,20.872,5.154,19.986,1.597,,198.542,,,,24.792,,,,223.333,4.304
2016-12-22,5.25,5.714,0.464,8.764,2.196,,193.417,,,,7.792,,,,201.208,2.458
2016-12-23,6.179,6.583,0.405,14.18,3.612,,199.417,,,,8.583,,,,208.0,5.167
2016-12-24,6.833,7.345,0.512,7.34,1.792,,197.542,,,,8.875,,,,206.417,2.792
2016-12-25,5.744,6.119,0.375,6.411,1.145,,197.417,,,,9.75,,,,207.167,2.708
2016-12-26,14.369,19.845,5.476,11.746,1.875,,199.25,,,,16.792,,,,216.042,4.208
2016-12-27,7.833,8.732,0.899,6.07,2.075,,197.167,,,,8.458,,,,205.625,3.292
2016-12-28,5.95,7.37,1.419,5.036,1.06,,197.75,,,,8.0,,,,205.75,2.826
2016-12-29,8.143,9.202,1.06,8.444,1.921,,199.375,,,,10.167,,,,209.542,3.167
2016-12-30,5.881,6.506,0.625,6.854,1.162,,199.75,,,,9.042,,,,208.792,3.333
2016-12-31,7.161,7.851,0.69,9.451,1.496,,200.0,,,,11.042,,,,211.042,3.375
2017-01-01,3.905,4.071,0.167,10.708,2.704,,194.125,,,,1.083,,,,195.208,2.0
2017-01-02,4.137,4.304,0.167,10.875,3.071,,192.875,,,,0.542,,,,193.417,2.667
2017-01-03,4.085,4.203,0.118,14.542,2.233,,194.167,,,,1.375,,,,195.542,2.304
2017-01-04,7.911,9.696,1.786,5.007,1.307,,194.25,,,,6.167,,,,200.417,2.542
2017-01-05,10.173,13.613,3.44,6.257,0.992,,196.318,,,,6.727,,,,203.045,3.167
2017-01-06,8.048,10.089,2.042,10.771,1.512,,196.0,,,,6.0,,,,202.0,2.667
2017-01-07,6.887,7.47,0.583,8.444,1.188,,194.042,,,,6.75,,,,200.792,2.542
2017-01-08,11.744,13.089,1.345,7.68,0.95,,198.375,,,,9.042,,,,207.417,3.125
2017-01-09,8.476,9.125,0.649,16.21,3.025,,198.042,,,,4.625,,,,202.667,5.208
2017-01-10,7.928,9.088,1.16,12.34,2.958,,195.167,,,,2.125,,,,197.292,4.522
2017-01-11,6.452,7.726,1.274,8.43,2.837,,195.458,,,,2.667,,,,198.125,3.417
2017-01-12,8.25,9.667,1.417,8.583,3.263,,193.958,,,,2.083,,,,196.042,3.708
2017-01-13,8.002,9.071,1.07,10.938,3.046,,193.542,,,,2.958,,,,196.5,3.208
2017-01-14,6.457,6.831,0.375,6.305,1.342,,192.917,,,,3.917,,,,196.833,2.667
2017-01-15,15.692,19.906,4.214,10.928,2.824,,193.8,,,,8.05,,,,201.85,4.333
2017-01-16,17.702,23.28,5.577,15.697,3.658,,,,,,,,,,,4.583
2017-01-17,11.247,12.491,1.243,7.507,1.83,,185.364,,,,7.364,,,,192.727,3.522
2017-01-18,11.613,13.607,1.994,6.917,1.683,,190.917,,,,18.0,,,,208.917,3.958
2017-01-19,13.018,14.571,1.554,24.632,1.486,,195.958,,,,19.125,,,,215.083,4.625
2017-01-20,11.417,13.226,1.81,22.437,1.862,,196.25,,,,12.792,,,,209.042,4.375
2017-01-21,8.095,8.75,0.655,18.863,1.654,,194.542,,,,9.042,,,,203.583,4.125
2017-01-22,11.786,13.524,1.738,13.046,1.017,,193.708,,,,10.875,,,,204.583,3.667
2017-01-23,9.875,11.762,1.887,16.048,2.146,,196.429,,,,14.643,,,,211.071,3.708
2017-01-24,4.749,5.396,0.646,7.764,2.872,,191.917,,,,1.917,,,,193.833,2.739
2017-01-25,5.762,6.839,1.077,4.778,2.046,,192.292,,,,2.167,,,,194.458,2.0
2017-01-26,5.571,6.214,0.643,6.806,2.442,,192.708,,,,1.708,,,,194.417,2.208
2017-01-27,5.804,6.22,0.417,7.153,1.163,,193.25,,,,2.542,,,,195.792,2.708
2017-01-28,8.97,9.56,0.589,15.354,1.22,,196.125,,,,6.0,,,,202.125,3.75
2017-01-29,8.68,10.799,2.119,16.917,2.194,,196.792,,,,7.625,,,,204.417,3.583
2017-01-30,6.935,8.0,1.066,12.882,2.862,,193.083,,,,2.292,,,,195.375,2.583
2017-01-31,13.009,17.986,4.976,11.277,1.783,,193.167,,,,13.125,,,,206.292,3.826
2017-02-01,18.661,26.5,7.839,14.075,1.172,,193.958,,,,9.042,,,,203.0,4.042
2017-02-02,18.268,24.107,5.839,16.025,1.182,,196.667,,,,14.75,,,,211.417,4.583
2017-02-03,12.581,15.364,2.783,13.59,1.395,,197.733,,,,9.8,,,,207.533,4.042
2017-02-04,5.256,5.607,0.351,11.884,2.826,,198.333,,,,2.542,,,,200.875,3.0
2017-02-05,6.179,7.786,1.607,11.583,3.281,,198.083,,,,2.667,,,,200.75,3.125
2017-02-06,8.26,10.316,2.055,11.5,3.237,,197.792,,,,2.583,,,,200.375,3.5
2017-02-07,8.663,10.322,1.658,11.179,3.497,,197.708,,,,3.667,,,,201.375,2.913
2017-02-08,11.482,13.643,2.161,12.805,2.422,,197.625,,,,6.167,,,,203.792,3.083
2017-02-09,16.786,19.351,2.565,20.613,3.508,,199.417,,,,14.208,,,,213.625,4.0
2017-02-10,21.077,22.738,1.66,22.91,1.221,,203.625,,,,14.333,,,,217.958,4.792
2017-02-11,6.911,7.232,0.321,14.465,2.437,,199.167,,,,2.917,,,,202.083,2.708
2017-02-12,6.923,7.411,0.488,15.896,2.772,,199.167,,,,2.458,,,,201.625,3.375
2017-02-13,7.952,8.756,0.803,12.382,2.551,,197.5,,,,4.875,,,,202.375,4.208
2017-02-14,11.958,13.72,1.761,11.028,3.249,,197.125,,,,9.25,,,,206.375,3.435
2017-02-15,19.633,24.164,4.531,18.695,2.148,,198.824,,,,15.059,,,,213.882,4.375
2017-02-16,16.674,19.057,2.383,16.611,2.3,,197.941,,,,16.706,,,,214.647,4.167
2017-02-17,8.464,8.923,0.458,17.0,2.629,,196.542,,,,7.875,,,,204.417,3.417
2017-02-18,4.589,4.762,0.173,5.759,1.204,,196.042,,,,2.958,,,,199.0,2.208
2017-02-19,20.077,23.28,3.202,11.824,1.833,,199.217,,,,13.565,,,,212.783,3.417
2017-02-20,13.369,14.822,1.452,20.312,1.754,,197.625,,,,11.0,,,,208.625,3.667
2017-02-21,13.444,15.535,2.091,18.799,1.944,,197.125,,,,8.875,,,,206.0,3.87
2017-02-22,10.173,12.476,2.303,9.889,1.296,,196.042,,,,8.583,,,,204.625,3.0
2017-02-23,12.405,14.166,1.762,15.125,1.988,,196.625,,,,12.833,,,,209.458,3.5
2017-02-24,12.054,13.345,1.292,29.93,2.765,,199.25,,,,9.542,,,,208.792,5.042
2017-02-25,6.345,6.69,0.345,24.507,1.005,,198.292,,,,5.5,,,,203.792,3.375
2017-02-26,10.744,11.899,1.155,26.385,1.363,,197.583,,,,6.667,,,,204.25,3.875
2017-02-27,17.913,20.703,2.79,20.207,2.862,,198.542,,,,12.208,,,,210.75,4.458
2017-02-28,15.678,17.982,2.304,16.854,3.232,,195.333,,,,8.875,,,,204.208,3.0
2017-03-01,6.125,6.458,0.333,18.147,2.601,,194.792,,,,4.583,,,,199.375,5.0
2017-03-02,7.414,7.699,0.285,15.18,1.536,,194.917,,,,3.25,,,,198.167,2.583
2017-03-03,18.507,21.028,2.521,20.192,4.213,,,,,,,,,,,4.0
2017-03-04,13.178,15.076,1.898,16.575,4.607,,,,,,,,,,,2.833
2017-03-05,6.493,7.118,0.625,6.592,1.732,,187.286,,,,3.071,,,,190.357,2.167
2017-03-06,4.215,4.722,0.507,7.433,1.231,,189.208,,,,3.0,,,,192.208,2.0
2017-03-07,15.124,16.227,1.103,14.0,1.838,,192.458,,,,7.125,,,,199.583,2.826
2017-03-08,20.952,25.535,4.583,12.508,1.525,,194.417,,,,14.75,,,,209.167,4.708
2017-03-09,5.125,5.618,0.493,5.033,1.25,,191.917,,,,3.875,,,,195.792,2.333
2017-03-10,6.021,6.576,0.555,8.567,1.278,,191.833,,,,2.792,,,,194.625,2.208
2017-03-11,7.188,7.972,0.785,15.708,2.187,,193.583,,,,4.0,,,,197.583,2.875
2017-03-12,9.826,10.389,0.563,19.158,1.537,,193.208,,,,5.708,,,,198.917,3.792
2017-03-13,14.639,17.07,2.431,17.583,4.579,,192.708,,,,8.0,,,,200.708,3.625
2017-03-14,21.502,24.634,3.132,22.208,6.62,,191.542,,,,11.875,,,,203.417,5.087
2017-03-15,10.632,12.549,1.916,20.227,4.278,,188.958,,,,6.208,,,,195.167,2.875
2017-03-16,7.849,8.476,0.627,5.796,1.883,,189.042,,,,3.208,,,,192.25,2.167
2017-03-17,8.577,9.47,0.893,8.597,1.662,,192.25,,,,5.208,,,,197.458,2.958
2017-03-18,16.137,17.796,1.66,12.868,4.975,,193.583,,,,8.792,,,,202.375,3.667
2017-03-19,10.857,12.018,1.161,8.132,2.421,,191.625,,,,8.333,,,,199.958,3.25
2017-03-20,7.309,7.762,0.452,4.695,1.054,,192.667,,,,5.958,,,,198.625,2.458
2017-03-21,8.415,9.131,0.716,4.194,1.334,,196.75,,,,8.083,,,,204.833,2.609
2017-03-22,6.679,7.262,0.583,4.146,2.079,,195.917,,,,4.125,,,,200.042,2.25
2017-03-23,6.804,7.458,0.655,7.465,1.625,,193.0,,,,3.042,,,,196.042,2.125
2017-03-24,11.083,12.19,1.107,11.229,3.254,,194.417,,,,6.833,,,,201.25,3.5
2017-03-25,13.214,14.131,0.917,31.056,4.779,,195.958,,,,7.167,,,,203.125,5.625
2017-03-26,15.236,16.243,1.007,40.054,4.852,,198.375,,,,9.792,,,,208.167,5.167
2017-03-27,21.944,24.34,2.396,35.424,6.903,,197.167,,,,11.5,,,,208.667,5.333
2017-03-28,15.027,16.141,1.114,33.069,6.195,,195.917,,,,12.125,,,,208.042,3.826
2017-03-29,11.5,12.553,1.054,27.924,5.513,,194.792,,,,14.75,,,,209.542,4.208
2017-03-30,6.125,6.553,0.429,15.458,2.107,,191.208,,,,7.417,,,,198.625,2.167
2017-03-31,9.911,11.417,1.506,15.611,5.237,,191.458,,,,8.833,,,,200.292,2.417
2017-04-01,6.607,7.03,0.423,10.007,0.983,,197.333,,,,11.125,,,,208.458,2.917
2017-04-02,5.226,5.583,0.357,12.09,1.429,,197.917,,,,9.667,,,,207.583,2.458
2017-04-03,9.839,11.143,1.304,18.292,3.508,,197.417,,,,10.458,,,,207.875,4.0
2017-04-04,10.571,11.44,0.869,22.868,2.454,,196.708,,,,16.333,,,,213.042,3.458
2017-04-05,7.952,8.462,0.51,19.611,2.58,,194.208,,,,10.0,,,,204.208,2.826
2017-04-06,5.696,6.024,0.327,11.375,3.217,,191.333,,,,6.25,,,,197.583,2.208
2017-04-07,7.309,7.839,0.53,8.25,3.146,,190.083,,,,7.417,,,,197.5,2.167
2017-04-08,7.798,8.756,0.958,10.32,3.588,,188.917,,,,9.042,,,,197.958,1.833
2017-04-09,6.5,7.077,0.577,13.352,2.362,,193.042,,,,10.125,,,,203.167,2.375
2017-04-10,13.179,14.214,1.036,16.868,2.126,,197.5,,,,17.958,,,,215.458,3.75
2017-04-11,12.5,13.613,1.113,7.882,1.625,,199.0,,,,19.261,,,,218.261,3.583
2017-04-12,7.29,7.795,0.505,10.16,2.297,,196.167,,,,9.792,,,,205.958,2.261
2017-04-13,8.935,9.797,0.863,16.701,3.804,,197.458,,,,12.875,,,,210.333,3.667
2017-04-14,10.528,11.746,1.219,21.09,5.72,,196.458,,,,12.5,,,,208.958,3.042
2017-04-15,8.28,8.905,0.625,17.229,6.221,,192.125,,,,8.083,,,,200.208,2.458
2017-04-16,10.327,11.452,1.125,17.167,4.821,,193.708,,,,12.208,,,,205.917,3.083
2017-04-17,5.369,6.149,0.78,13.325,2.367,,191.833,,,,9.083,,,,200.917,2.458
2017-04-18,6.464,6.934,0.47,9.41,2.858,,193.583,,,,9.75,,,,203.333,2.833
2017-04-19,6.804,7.273,0.468,18.41,3.049,,196.667,,,,9.0,,,,205.667,3.87
2017-04-20,9.851,10.316,0.464,17.034,2.65,,197.5,,,,10.167,,,,207.667,3.792
2017-04-21,16.673,18.899,2.226,20.472,3.121,,200.792,,,,15.417,,,,216.208,4.542
2017-04-22,6.036,6.256,0.22,16.021,1.867,,197.042,,,,11.542,,,,208.583,3.125
2017-04-23,5.56,5.887,0.327,11.91,1.782,,197.042,,,,10.625,,,,207.667,2.958
2017-04-24,8.72,9.976,1.256,13.965,4.531,,195.0,,,,10.208,,,,205.208,2.958
2017-04-25,6.643,7.512,0.869,10.687,3.561,,193.125,,,,11.042,,,,204.167,2.5
2017-04-26,8.823,9.567,0.743,8.722,2.279,,191.833,,,,9.792,,,,201.625,2.913
2017-04-27,5.494,5.768,0.274,10.472,1.644,,195.625,,,,10.958,,,,206.583,2.833
2017-04-28,8.476,9.309,0.833,14.416,4.035,,196.917,,,,11.458,,,,208.375,3.5
2017-04-29,7.53,8.077,0.548,18.479,3.571,,196.833,,,,10.833,,,,207.667,3.667
2017-04-30,7.851,8.589,0.738,22.41,5.45,,196.667,,,,10.417,,,,207.083,3.167
2017-05-01,7.583,8.071,0.488,22.34,3.525,,196.583,,,,11.792,,,,208.375,3.458
2017-05-02,8.78,9.488,0.708,11.5,3.392,,194.167,,,,11.958,,,,206.125,2.708
2017-05-03,8.922,9.844,0.922,13.626,4.736,,194.375,,,,11.042,,,,205.417,3.087
2017-05-04,8.303,9.166,0.863,11.955,4.469,,194.0,,,,9.208,,,,203.208,3.042
2017-05-05,7.274,8.357,1.083,9.638,4.308,,192.917,,,,9.5,,,,202.417,2.25
2017-05-06,7.363,8.036,0.673,9.41,3.408,,191.792,,,,8.917,,,,200.708,2.625
2017-05-07,7.167,7.762,0.595,20.256,4.358,,195.792,,,,10.125,,,,205.917,2.708
2017-05-08,10.375,10.834,0.458,29.438,5.197,,196.208,,,,10.875,,,,207.083,3.667
2017-05-09,12.256,13.488,1.232,22.271,3.983,,194.958,,,,16.625,,,,211.583,3.375
2017-05-10,7.918,8.722,0.804,13.55,2.692,,194.75,,,,13.542,,,,208.292,3.217
2017-05-11,10.405,11.107,0.703,18.216,4.418,,198.042,,,,12.0,,,,210.042,4.875
2017-05-12,13.452,14.494,1.042,29.146,5.809,,198.5,,,,16.125,,,,214.625,3.75
2017-05-13,6.042,6.375,0.333,11.834,1.583,,195.5,,,,11.583,,,,207.083,2.958
2017-05-14,7.066,7.94,0.875,15.208,3.942,,195.167,,,,11.458,,,,206.625,3.25
2017-05-15,8.012,8.69,0.678,17.786,3.175,,197.333,,,,14.0,,,,211.333,3.375
2017-05-16,9.441,9.965,0.525,14.438,2.425,,197.417,,,,16.833,,,,214.25,3.292
2017-05-17,9.038,9.875,0.837,10.986,2.457,,197.083,,,,19.542,,,,216.625,3.0
2017-05-18,9.216,9.959,0.743,10.393,3.582,,196.042,,,,16.708,,,,212.75,3.208
2017-05-19,11.601,12.741,1.14,18.01,6.134,,195.167,,,,16.667,,,,211.833,4.826
2017-05-20,12.315,13.405,1.089,20.464,7.404,,194.708,,,,16.458,,,,211.167,3.417
2017-05-21,9.042,9.958,0.917,21.507,6.493,,194.5,,,,15.292,,,,209.792,3.833
2017-05-22,6.967,7.756,0.789,14.278,4.738,,193.083,,,,13.625,,,,206.708,2.25
2017-05-23,6.577,7.554,0.976,11.402,4.1,,192.083,,,,13.583,,,,205.667,2.125
2017-05-24,9.41,10.46,1.05,15.09,3.527,,194.083,,,,18.667,,,,212.75,3.348
2017-05-25,9.95,11.476,1.526,9.938,3.637,,190.619,,,,15.143,,,,205.762,2.292
2017-05-26,7.436,8.698,1.262,14.498,3.941,,192.208,,,,15.0,,,,207.208,2.542
2017-05-27,5.042,5.357,0.316,8.715,2.638,,193.083,,,,9.0,,,,202.083,2.125
2017-05-28,5.327,5.565,0.238,8.611,2.608,,193.333,,,,9.333,,,,202.667,2.125
2017-05-29,9.756,11.161,1.405,15.618,5.683,,192.542,,,,9.833,,,,202.375,2.292
2017-05-30,11.113,12.208,1.095,35.273,9.421,,194.042,,,,11.75,,,,205.792,3.333
2017-05-31,6.328,7.173,0.845,26.465,4.571,,192.292,,,,9.417,,,,201.708,2.783
2017-06-01,8.494,9.375,0.881,28.41,5.613,,192.75,,,,10.333,,,,203.083,3.917
