date,NO2_mean,NOX_mean,NO_mean,SPM_mean,PM25_mean,SO2_mean
2015-03-06,11.458,13.02,1.562,24.472,16.417,
2015-03-07,27.804,43.282,15.478,38.722,23.292,
2015-03-08,29.146,44.834,15.688,35.667,18.125,
2015-03-09,15.666,20.708,5.042,11.13,9.125,
2015-03-10,13.562,18.417,4.854,10.181,9.25,
2015-03-11,16.25,22.542,6.292,13.806,12.042,
2015-03-12,11.792,14.875,3.083,10.93,10.25,
2015-03-13,8.688,9.771,1.083,10.778,11.417,
2015-03-14,15.109,17.674,2.565,12.111,9.333,
2015-03-15,9.084,10.5,1.417,6.972,7.4,
2015-03-16,27.508,34.415,6.908,13.5,22.0,
2015-03-17,27.5,40.208,12.708,18.236,16.458,
2015-03-18,22.938,32.021,9.084,22.236,15.083,
2015-03-19,13.417,15.334,1.916,19.444,11.833,
2015-03-20,4.75,5.042,0.292,18.542,16.833,
2015-03-21,8.348,10.63,2.282,7.611,7.375,
2015-03-22,16.062,19.396,3.334,9.097,9.375,
2015-03-23,20.416,27.25,6.834,17.736,15.458,
2015-03-24,13.354,17.708,4.354,10.319,9.292,
2015-03-25,12.042,15.458,3.416,3.903,4.25,
2015-03-26,12.25,15.23,2.98,7.833,7.958,
2015-03-27,9.292,10.438,1.146,8.458,8.208,
2015-03-28,12.696,15.413,2.718,10.722,9.833,
2015-03-29,16.45,20.784,4.334,13.81,13.833,
2015-03-30,20.854,24.542,3.688,23.333,20.875,
2015-03-31,13.646,16.396,2.75,15.542,15.208,
2015-04-01,21.625,26.042,4.417,51.319,34.75,
2015-04-02,11.847,14.222,2.375,10.875,8.5,
2015-04-03,15.657,17.848,2.192,16.831,12.458,
2015-04-04,13.486,15.986,2.5,14.542,9.667,
2015-04-05,9.639,10.319,0.681,18.903,11.917,
2015-04-06,15.845,21.7,5.855,29.014,14.5,
2015-04-07,12.315,15.178,2.862,11.965,7.042,
2015-04-08,15.625,18.0,2.375,12.764,10.458,
2015-04-09,12.403,14.278,1.875,12.847,11.292,
2015-04-10,19.611,25.819,6.209,17.82,12.375,
2015-04-11,8.347,9.542,1.194,7.139,5.125,
2015-04-12,10.028,11.708,1.681,11.597,9.333,
2015-04-13,16.129,18.254,2.125,16.667,10.292,
2015-04-14,21.097,26.056,4.958,14.041,7.0,
2015-04-15,13.181,16.097,2.917,11.722,6.292,
2015-04-16,32.375,39.25,6.875,23.514,21.5,
2015-04-17,21.517,25.212,3.696,42.536,34.227,
2015-04-18,13.611,16.264,2.653,20.069,17.417,
2015-04-19,15.569,16.764,1.194,26.417,21.375,
2015-04-20,15.929,19.53,3.601,21.333,14.333,
2015-04-21,11.125,13.097,1.972,7.334,4.333,
2015-04-22,16.653,19.278,2.625,16.597,14.75,
2015-04-23,18.347,22.222,3.875,25.347,20.583,
2015-04-24,15.736,19.333,3.597,24.125,17.833,
2015-04-25,14.806,16.472,1.667,28.79,22.875,
2015-04-26,11.486,12.458,0.972,22.361,20.792,
2015-04-27,26.695,30.521,3.826,37.917,30.417,
2015-04-28,23.264,35.042,11.778,40.222,31.958,
2015-04-29,13.68,16.792,3.111,22.68,16.167,
2015-04-30,15.907,19.518,3.611,12.788,9.375,
2015-05-01,17.736,22.347,4.611,14.57,12.0,
2015-05-02,13.5,16.125,2.625,14.611,11.917,
2015-05-03,10.764,11.945,1.18,19.542,12.292,
2015-05-04,4.199,4.681,0.482,9.125,7.25,
2015-05-05,6.514,7.083,0.57,12.167,10.667,
2015-05-06,11.708,12.764,1.056,15.667,15.875,
2015-05-07,22.131,25.858,3.727,22.723,18.542,
2015-05-08,20.625,24.444,3.82,28.625,22.833,
2015-05-09,20.333,23.25,2.917,43.556,22.208,
2015-05-10,4.847,5.07,0.222,16.417,11.875,
2015-05-11,10.472,12.112,1.641,8.486,9.292,
2015-05-12,10.208,11.569,1.361,17.861,13.375,
2015-05-13,11.514,12.569,1.056,13.833,12.917,
2015-05-14,25.827,29.203,3.376,26.203,26.783,
2015-05-15,20.806,22.916,2.111,31.889,26.458,
2015-05-16,17.306,19.667,2.361,42.875,26.625,
2015-05-17,6.167,6.319,0.153,21.153,16.542,
2015-05-18,11.614,13.08,1.467,19.5,17.292,
2015-05-19,13.056,14.472,1.417,25.167,15.5,
2015-05-20,10.306,11.931,1.625,15.167,10.833,
2015-05-21,6.861,7.18,0.319,10.236,9.75,
2015-05-22,14.792,16.847,2.055,13.653,14.083,
2015-05-23,14.958,15.778,0.819,19.778,18.667,
2015-05-24,10.778,11.334,0.556,20.056,16.167,
2015-05-25,14.947,17.957,3.01,16.139,12.333,
2015-05-26,16.958,21.417,4.458,23.847,19.792,
2015-05-27,12.475,13.383,0.908,24.499,21.458,
2015-05-28,11.236,11.958,0.722,28.389,23.167,
2015-05-29,12.056,13.5,1.444,22.208,14.167,
2015-05-30,9.583,10.292,0.708,20.222,16.042,
2015-05-31,6.097,6.333,0.236,20.361,16.125,
2015-06-01,11.419,12.952,1.533,13.375,10.875,
2015-06-02,11.264,12.597,1.333,14.5,11.458,
2015-06-03,14.957,16.382,1.425,22.825,14.625,
2015-06-04,4.333,4.417,0.083,4.375,3.958,
2015-06-05,17.278,20.297,3.019,13.611,11.0,
2015-06-06,8.028,8.68,0.653,7.903,6.292,
2015-06-07,7.667,8.167,0.5,11.847,10.542,
2015-06-08,12.802,15.702,2.9,11.194,8.75,
2015-06-09,13.25,15.389,2.139,7.514,4.208,
2015-06-10,20.703,36.681,15.978,14.494,12.478,
2015-06-11,22.833,31.82,8.986,15.056,14.292,
2015-06-12,12.292,13.806,1.514,19.083,14.5,
2015-06-13,12.403,13.958,1.556,26.722,21.208,
2015-06-14,12.528,13.292,0.764,32.569,24.25,
2015-06-15,13.715,15.129,1.413,30.764,25.182,
2015-06-16,15.305,16.306,1.0,35.042,28.833,
2015-06-17,13.347,15.111,1.764,32.055,19.792,
2015-06-18,13.361,16.472,3.111,17.958,11.875,
2015-06-19,10.884,12.94,2.055,8.458,4.708,
2015-06-20,8.555,9.611,1.056,7.639,7.458,
2015-06-21,9.305,10.167,0.861,8.653,6.958,
2015-06-22,14.616,16.748,2.132,14.214,12.375,
2015-06-23,17.42,21.942,4.522,14.37,11.458,
2015-06-24,12.718,13.926,1.208,19.523,16.458,
2015-06-25,13.968,16.574,2.606,23.833,17.208,
2015-06-26,18.222,22.417,4.194,12.347,8.083,
2015-06-27,12.042,13.764,1.722,8.514,5.917,
2015-06-28,5.986,7.111,1.125,9.514,6.043,
2015-06-29,9.621,11.826,2.204,9.458,8.125,
2015-06-30,13.028,15.806,2.778,10.653,9.542,
2015-07-01,13.764,16.819,3.055,10.09,5.792,
2015-07-02,19.938,29.666,9.73,26.597,16.167,
2015-07-03,25.916,33.604,7.688,17.167,10.667,
2015-07-04,18.166,21.166,3.0,23.195,12.458,
2015-07-05,9.312,10.042,0.729,12.806,10.958,
2015-07-06,18.304,21.935,3.63,18.208,11.333,
2015-07-07,16.767,19.701,2.934,19.403,14.522,
2015-07-08,13.708,15.521,1.812,36.958,19.125,
2015-07-09,14.916,18.875,3.958,13.25,8.458,
2015-07-10,18.104,23.896,5.792,20.847,14.208,
2015-07-11,9.27,9.896,0.625,26.819,21.333,
2015-07-12,14.354,17.229,2.875,37.222,26.375,
2015-07-13,8.652,14.978,6.326,16.806,10.792,
2015-07-14,4.98,7.75,2.771,9.778,5.917,
2015-07-15,7.667,11.458,3.792,9.458,4.542,
2015-07-16,9.77,14.52,4.75,13.917,5.958,
2015-07-17,6.312,12.062,5.75,16.792,8.042,
2015-07-18,6.354,8.354,2.0,12.264,6.875,
2015-07-19,9.875,12.958,3.084,18.583,14.375,
2015-07-20,11.044,12.326,1.283,29.056,19.417,
2015-07-21,12.188,14.166,1.98,30.57,19.125,
2015-07-22,6.146,8.646,2.5,7.569,3.5,
2015-07-23,9.28,11.9,2.62,8.906,5.75,
2015-07-24,14.916,20.979,6.062,17.264,12.333,
2015-07-25,19.854,22.416,2.562,40.597,27.333,
2015-07-26,14.708,16.0,1.292,52.21,38.042,
2015-07-27,15.804,18.152,2.348,40.208,29.375,
2015-07-28,11.979,14.521,2.542,41.944,26.042,
2015-07-29,13.938,15.896,1.958,40.319,27.375,
2015-07-30,16.812,19.48,2.667,40.647,25.417,
2015-07-31,16.729,21.25,4.521,48.18,30.458,
2015-08-01,10.208,11.0,0.792,72.014,43.417,
2015-08-02,8.23,8.688,0.458,41.25,30.708,
2015-08-03,10.544,11.783,1.24,34.181,25.917,
2015-08-04,10.77,14.292,3.52,42.833,28.375,
2015-08-05,8.494,10.858,2.364,22.269,13.261,
2015-08-06,13.708,15.48,1.771,21.708,16.167,
2015-08-07,14.855,17.083,2.23,38.264,31.417,
2015-08-08,6.166,7.834,1.667,27.958,18.542,
2015-08-09,5.042,5.916,0.875,14.972,11.875,
2015-08-10,10.108,15.044,4.935,16.806,11.125,
2015-08-11,8.438,13.417,4.98,10.486,8.0,
2015-08-12,8.375,9.875,1.5,16.708,12.0,
2015-08-13,8.875,11.042,2.167,19.514,11.917,
2015-08-14,5.854,6.875,1.02,16.347,11.333,
2015-08-15,8.938,10.042,1.104,16.625,12.667,
2015-08-16,4.375,5.104,0.729,13.722,10.625,
2015-08-17,10.37,14.087,3.718,8.472,4.792,
2015-08-18,13.77,19.416,5.646,10.806,7.958,
2015-08-19,13.938,15.938,2.0,9.847,9.25,
2015-08-20,14.612,17.532,2.92,15.529,11.792,
2015-08-21,13.334,16.667,3.334,22.833,16.0,
2015-08-22,14.271,16.896,2.625,28.847,17.167,
2015-08-23,6.5,7.562,1.062,10.375,7.417,
2015-08-24,7.304,9.544,2.24,4.903,4.625,
2015-08-25,8.188,11.708,3.52,6.153,5.125,
2015-08-26,9.042,10.062,1.021,4.563,3.167,
2015-08-27,9.584,12.062,2.479,5.708,5.458,
2015-08-28,7.834,9.75,1.916,5.18,4.875,
2015-08-29,7.5,8.917,1.417,5.319,5.375,
2015-08-30,6.812,7.958,1.146,5.222,5.167,
2015-08-31,15.065,19.261,4.196,8.597,7.583,
2015-09-01,23.667,32.584,8.916,21.333,13.792,
2015-09-02,7.729,9.417,1.688,9.333,7.333,
2015-09-03,14.272,17.267,2.994,11.562,12.826,
2015-09-04,10.917,11.625,0.708,14.75,13.25,
2015-09-05,9.834,11.188,1.354,12.028,12.583,
2015-09-06,7.688,8.667,0.979,21.972,17.417,
2015-09-07,13.326,18.022,4.696,10.389,6.792,
2015-09-08,12.146,14.562,2.416,2.472,2.167,
2015-09-09,10.666,14.208,3.542,5.306,3.583,
2015-09-10,18.812,23.562,4.75,4.069,3.875,
2015-09-11,13.688,16.875,3.188,6.111,7.625,
2015-09-12,14.75,17.375,2.625,11.847,11.875,
2015-09-13,8.438,9.312,0.875,14.778,14.375,
2015-09-14,10.652,13.326,2.674,5.972,5.833,
2015-09-15,13.48,20.104,6.625,8.486,9.25,
2015-09-16,15.125,19.542,4.416,9.681,10.833,
2015-09-17,11.123,12.354,1.23,4.535,3.75,
2015-09-18,18.896,23.334,4.438,9.472,8.917,
2015-09-19,9.084,10.625,1.542,12.556,12.125,
2015-09-20,4.979,5.708,0.73,5.111,4.583,
2015-09-21,10.26,12.956,2.696,8.556,9.917,
2015-09-22,9.229,10.958,1.729,11.472,12.0,
2015-09-23,12.875,14.438,1.562,13.583,17.0,
2015-09-24,18.875,22.166,3.292,31.137,23.75,
2015-09-25,12.042,13.73,1.688,11.194,7.917,
2015-09-26,12.562,15.562,3.0,6.361,6.917,
2015-09-27,9.75,12.708,2.958,9.889,8.583,
2015-09-28,13.412,17.39,3.978,15.045,16.435,
2015-09-29,5.438,5.834,0.395,6.792,7.458,
2015-09-30,8.02,8.604,0.584,4.681,4.875,
2015-10-01,16.292,20.542,4.25,12.264,11.917,
2015-10-02,5.53,5.788,0.258,8.228,6.833,
2015-10-03,14.667,15.542,0.875,15.896,15.417,
2015-10-04,5.0,5.25,0.25,10.042,12.083,
2015-10-05,11.935,14.866,2.932,8.254,9.458,
2015-10-06,11.771,15.0,3.23,8.181,10.042,
2015-10-07,7.958,9.625,1.666,4.903,5.125,
2015-10-08,5.292,5.521,0.229,6.431,7.542,
2015-10-09,9.854,10.417,0.562,15.319,19.333,
2015-10-10,21.188,24.146,2.958,32.597,28.875,
2015-10-11,14.25,16.229,1.979,56.93,35.042,
2015-10-12,13.478,14.782,1.304,24.542,20.917,
2015-10-13,11.25,12.854,1.604,9.458,12.292,
2015-10-14,11.208,12.958,1.75,5.291,8.458,
2015-10-15,14.26,16.982,2.722,13.175,13.75,
2015-10-16,14.75,16.292,1.542,21.292,13.958,
2015-10-17,11.166,13.104,1.938,15.847,13.292,
2015-10-18,11.375,13.084,1.708,14.472,14.167,
2015-10-19,14.848,17.108,2.261,18.764,19.875,
2015-10-20,22.542,25.854,3.312,30.153,25.875,
2015-10-21,18.771,22.52,3.75,20.934,19.917,
2015-10-22,15.666,24.25,8.584,18.528,17.458,
2015-10-23,15.458,18.521,3.062,13.417,14.917,
2015-10-24,16.188,18.521,2.334,29.875,29.5,
2015-10-25,2.292,2.292,0.0,6.333,6.875,
2015-10-26,20.566,26.63,6.065,10.444,12.292,
2015-10-27,19.188,26.521,7.334,21.25,20.208,
2015-10-28,14.812,16.875,2.062,21.139,19.208,
2015-10-29,19.756,25.203,5.448,12.038,13.045,
2015-10-30,22.72,26.723,4.003,15.792,16.5,
2015-10-31,13.958,18.146,4.188,8.764,10.333,
2015-11-01,14.729,17.896,3.167,13.125,14.25,
2015-11-02,21.434,31.37,9.935,23.486,17.25,
2015-11-03,13.896,19.521,5.625,13.111,7.708,
2015-11-04,22.875,35.688,12.812,8.417,8.833,
2015-11-05,27.312,39.0,11.688,17.514,14.833,
2015-11-06,22.979,29.042,6.062,18.5,16.292,
2015-11-07,17.75,23.98,6.229,25.514,21.458,
2015-11-08,10.396,11.062,0.667,25.417,18.667,
2015-11-09,20.565,37.282,16.717,28.514,16.583,
2015-11-10,20.312,29.334,9.02,9.681,6.917,
2015-11-11,15.812,20.146,4.333,3.764,4.167,
2015-11-12,18.074,22.646,4.572,5.256,7.0,
2015-11-13,14.708,19.146,4.438,6.417,8.208,
2015-11-14,13.166,14.584,1.416,9.542,7.917,
2015-11-15,9.98,12.146,2.167,3.403,4.208,
2015-11-16,18.066,25.326,7.261,4.819,5.083,
2015-11-17,26.834,35.375,8.542,17.625,15.417,
2015-11-18,17.416,31.584,14.166,17.486,13.542,
2015-11-19,12.438,18.312,5.875,3.708,2.625,
2015-11-20,27.938,42.104,14.166,13.417,10.458,
2015-11-21,14.562,28.916,14.355,12.403,10.292,
2015-11-22,10.542,11.625,1.083,18.917,16.333,
2015-11-23,12.413,13.782,1.37,29.014,18.167,
2015-11-24,14.521,21.646,7.125,16.819,7.792,
2015-11-25,14.584,20.334,5.75,4.736,0.9,
2015-11-26,18.875,27.601,8.726,7.661,13.077,
2015-11-27,14.958,30.834,15.875,6.847,5.5,
2015-11-28,25.125,43.854,18.73,8.153,9.583,
2015-11-29,13.895,17.812,3.917,8.306,7.917,
2015-11-30,22.456,30.282,7.826,15.653,14.0,
2015-12-01,18.792,36.208,17.416,11.153,11.375,
2015-12-02,26.834,37.416,10.583,21.833,19.083,
2015-12-03,28.646,60.48,31.834,30.125,20.958,
2015-12-04,13.042,15.188,2.146,3.681,5.542,
2015-12-05,30.979,54.438,23.458,8.694,9.542,
2015-12-06,11.958,13.688,1.729,5.445,7.0,
2015-12-07,23.022,33.674,10.652,10.514,11.708,
2015-12-08,28.229,44.312,16.084,17.097,14.833,
2015-12-09,32.875,66.856,33.982,29.533,21.25,
2015-12-10,31.583,51.104,19.521,45.472,30.667,
2015-12-11,19.917,30.666,10.75,23.181,11.5,
2015-12-12,14.062,17.396,3.334,7.153,7.208,
2015-12-13,13.854,15.104,1.25,24.181,16.0,
2015-12-14,18.606,26.84,8.233,18.651,14.042,
2015-12-15,28.771,49.562,20.792,27.403,18.708,
2015-12-16,24.479,47.208,22.73,31.327,18.958,
2015-12-17,10.938,11.562,0.625,2.028,2.042,
2015-12-18,14.036,15.711,1.674,3.626,4.625,
2015-12-19,11.583,15.854,4.271,3.833,5.25,
2015-12-20,19.666,26.979,7.312,17.361,16.833,
2015-12-21,32.196,63.63,31.435,34.278,30.0,
2015-12-22,13.122,15.576,2.454,7.234,9.455,
2015-12-23,22.729,27.334,4.604,29.722,27.875,
2015-12-24,21.312,29.666,8.354,21.639,17.542,
2015-12-25,15.312,20.0,4.688,11.042,8.333,
2015-12-26,22.438,34.292,11.854,8.667,8.292,
2015-12-27,8.125,17.208,9.083,5.028,5.292,
2015-12-28,15.892,27.63,11.74,7.153,8.875,
2015-12-29,13.729,20.166,6.438,6.0,7.708,
2015-12-30,12.708,15.208,2.5,6.5,7.667,
2015-12-31,14.062,16.708,2.646,13.542,14.25,
2016-01-01,12.521,14.375,1.854,10.153,11.458,
2016-01-02,19.087,26.5,7.413,9.167,10.667,
2016-01-03,10.271,12.834,2.562,9.361,11.167,
2016-01-04,11.958,17.312,5.354,12.695,14.042,
2016-01-05,4.362,4.946,0.584,5.167,5.417,
2016-01-06,21.729,38.979,17.25,9.042,8.75,
2016-01-07,30.125,47.146,17.021,18.306,17.708,
2016-01-08,18.334,22.688,4.354,22.153,19.083,
2016-01-09,8.434,9.565,1.13,2.319,2.958,
2016-01-10,17.854,25.25,7.396,4.833,6.875,
2016-01-11,13.375,17.625,4.25,2.667,3.417,
2016-01-12,28.854,55.375,26.52,6.194,7.75,
2016-01-13,27.166,65.958,38.792,9.625,10.042,
2016-01-14,16.98,24.354,7.375,4.569,4.0,
2016-01-15,5.52,5.875,0.354,1.917,2.792,
2016-01-16,14.282,24.739,10.456,3.097,3.917,
2016-01-17,17.224,24.932,7.708,4.028,5.182,
2016-01-18,28.75,48.666,19.916,9.861,9.0,
2016-01-19,19.75,24.042,4.292,10.236,11.667,
2016-01-20,25.312,30.166,4.854,23.292,22.875,
2016-01-21,11.98,13.229,1.25,11.361,11.458,
2016-01-22,14.77,17.0,2.229,13.431,15.833,
2016-01-23,6.37,6.978,0.608,3.444,4.125,
2016-01-24,12.666,15.458,2.792,2.653,4.667,
2016-01-25,14.355,22.375,8.021,4.194,5.958,
2016-01-26,27.25,50.834,23.584,9.584,8.75,
2016-01-27,32.438,55.458,23.021,15.486,15.667,
2016-01-28,19.938,25.583,5.646,8.111,9.542,
2016-01-29,18.25,20.917,2.666,26.194,19.917,
2016-01-30,15.456,20.0,4.544,19.153,15.458,
2016-01-31,5.458,6.104,0.646,2.986,2.875,
2016-02-01,16.584,21.52,4.938,8.903,8.625,
2016-02-02,7.688,9.198,1.511,6.594,5.167,
2016-02-03,9.562,11.166,1.604,4.819,6.792,
2016-02-04,13.896,17.729,3.833,6.861,8.625,
2016-02-05,13.562,14.875,1.312,15.514,14.792,
2016-02-06,8.587,10.261,1.674,9.889,9.083,
2016-02-07,6.5,7.438,0.938,6.333,5.875,
2016-02-08,12.312,14.208,1.896,3.806,5.083,
2016-02-09,21.896,25.896,4.0,12.589,10.917,
2016-02-10,11.792,14.417,2.625,10.333,8.167,
2016-02-11,9.208,11.416,2.208,4.181,7.083,
2016-02-12,3.146,3.416,0.271,2.486,3.125,
2016-02-13,6.283,7.196,0.913,2.722,4.042,
2016-02-14,6.688,7.5,0.812,2.903,5.083,
2016-02-15,8.646,10.146,1.5,5.139,6.5,
2016-02-16,29.25,39.362,10.11,15.672,16.591,
2016-02-17,22.375,37.584,15.208,17.278,15.167,
2016-02-18,10.854,13.188,2.333,6.514,6.458,
2016-02-19,9.416,10.958,1.542,4.722,5.667,
2016-02-20,18.848,27.5,8.652,10.639,10.958,
2016-02-21,4.25,4.812,0.562,5.014,4.042,
2016-02-22,20.125,25.166,5.042,8.736,10.5,
2016-02-23,16.688,19.062,2.375,15.805,11.208,
2016-02-24,5.146,5.708,0.562,5.82,5.667,
2016-02-25,16.084,19.646,3.562,9.694,9.583,
2016-02-26,12.0,13.75,1.75,9.069,9.5,
2016-02-27,10.674,13.848,3.174,7.486,7.042,
2016-02-28,11.458,14.75,3.292,8.805,9.083,
2016-02-29,,,,,,
2016-03-01,25.584,33.604,8.021,18.25,16.25,
2016-03-02,23.084,26.093,3.009,37.765,22.75,
2016-03-03,11.416,15.292,3.875,7.611,6.958,
2016-03-04,22.25,30.312,8.062,11.083,12.0,
2016-03-05,12.312,14.042,1.729,23.78,21.083,
2016-03-06,32.153,44.674,12.522,34.338,24.792,
2016-03-07,11.416,13.292,1.875,5.556,4.792,
2016-03-08,21.604,29.729,8.125,7.736,9.25,
2016-03-09,22.229,27.854,5.625,7.18,9.833,
2016-03-10,11.146,13.146,2.0,7.472,9.583,
2016-03-11,8.583,10.542,1.958,8.778,7.958,
2016-03-12,9.5,11.354,1.854,11.208,10.625,
2016-03-13,16.043,18.804,2.761,15.625,12.458,
2016-03-14,12.722,14.799,2.077,10.712,10.273,
2016-03-15,13.771,17.75,3.979,5.347,5.875,
2016-03-16,14.458,24.25,9.792,7.458,8.917,
2016-03-17,8.666,10.104,1.438,5.5,8.167,
2016-03-18,10.166,10.708,0.542,12.959,14.75,
2016-03-19,8.979,9.5,0.521,33.778,33.083,
2016-03-20,7.848,8.37,0.522,29.931,28.208,
2016-03-21,13.958,16.354,2.396,12.458,9.333,
2016-03-22,4.458,4.792,0.333,7.903,11.25,
2016-03-23,14.312,18.188,3.875,12.972,14.292,
2016-03-24,6.5,7.333,0.833,7.333,8.875,
2016-03-25,9.292,11.688,2.396,9.153,11.292,
2016-03-26,6.417,6.708,0.292,8.861,8.583,
2016-03-27,13.891,17.826,3.934,2.944,3.917,
2016-03-28,14.895,17.938,3.042,11.403,13.958,
2016-03-29,19.771,23.521,3.75,19.125,18.25,
2016-03-30,27.024,30.418,3.394,30.472,26.292,
2016-03-31,11.146,12.875,1.729,16.486,16.0,
2016-04-01,15.77,18.938,3.166,20.444,18.417,
2016-04-02,10.375,12.354,1.979,15.722,14.833,
2016-04-03,8.958,10.646,1.688,20.222,13.792,
2016-04-04,12.913,16.239,3.326,13.903,7.875,
2016-04-05,16.916,21.854,4.938,8.393,7.167,
2016-04-06,17.729,28.896,11.167,17.097,13.292,
2016-04-07,24.696,29.696,5.0,22.985,13.174,
2016-04-08,16.292,19.416,3.125,11.875,8.5,
2016-04-09,14.625,17.562,2.938,17.02,14.833,
2016-04-10,11.75,13.834,2.083,22.042,17.167,
2016-04-11,6.589,7.678,1.089,13.514,11.476,
2016-04-12,12.666,15.855,3.188,14.278,16.792,
2016-04-13,18.479,22.666,4.188,19.153,18.333,
2016-04-14,17.958,22.062,4.104,14.625,12.0,
2016-04-15,6.271,6.812,0.542,7.917,8.125,
2016-04-16,18.646,25.584,6.938,11.528,12.833,
2016-04-17,3.667,4.188,0.521,13.278,10.333,
2016-04-18,15.761,19.174,3.414,25.111,16.292,
2016-04-19,14.166,18.146,3.98,19.07,16.458,
2016-04-20,15.771,19.875,4.104,14.99,11.917,
2016-04-21,16.75,20.584,3.834,18.111,14.125,
2016-04-22,10.375,13.688,3.312,17.264,9.417,
2016-04-23,11.938,14.479,2.542,15.208,11.917,
2016-04-24,11.146,12.48,1.334,29.875,21.833,
2016-04-25,15.174,18.956,3.783,19.458,17.167,
2016-04-26,19.229,24.583,5.354,18.417,14.333,
2016-04-27,16.456,21.105,4.648,22.457,15.417,
2016-04-28,12.521,15.833,3.312,12.514,6.042,
2016-04-29,3.334,3.375,0.042,5.236,4.792,
2016-04-30,10.354,11.416,1.062,12.778,13.042,
2016-05-01,13.375,14.604,1.229,24.708,22.583,
2016-05-02,13.392,15.978,2.587,29.278,22.25,
2016-05-03,6.708,7.646,0.938,30.889,22.042,
2016-05-04,4.666,5.458,0.792,12.75,9.583,
2016-05-05,6.334,6.98,0.646,14.792,14.417,
2016-05-06,13.562,16.292,2.729,13.583,9.208,
2016-05-07,8.875,10.146,1.271,11.486,10.792,
2016-05-08,3.334,3.562,0.229,29.306,24.208,
2016-05-09,14.304,16.934,2.63,30.542,21.375,
2016-05-10,10.604,12.438,1.833,9.681,6.167,
2016-05-11,16.646,20.354,3.708,18.041,8.792,
2016-05-12,10.269,12.436,2.166,6.694,5.826,
2016-05-13,18.854,24.23,5.375,17.611,12.5,
2016-05-14,12.5,15.084,2.584,19.222,14.333,
2016-05-15,6.312,7.688,1.375,16.444,12.458,
2016-05-16,12.718,16.109,3.392,22.125,17.292,
2016-05-17,16.188,19.25,3.062,19.708,8.917,
2016-05-18,15.5,18.354,2.854,12.056,10.625,
2016-05-19,14.604,17.479,2.875,15.708,14.375,
2016-05-20,12.125,15.542,3.417,9.264,7.083,
2016-05-21,10.834,13.48,2.646,9.889,7.833,
2016-05-22,7.812,8.708,0.896,13.959,13.292,
2016-05-23,16.892,18.848,1.956,27.306,27.5,
2016-05-24,19.868,22.665,2.797,38.923,33.917,
2016-05-25,8.896,10.166,1.271,30.722,25.708,
2016-05-26,8.708,10.833,2.125,23.347,17.542,
2016-05-27,11.938,14.438,2.5,16.134,9.583,
2016-05-28,22.062,26.708,4.646,38.195,23.917,
2016-05-29,11.104,12.479,1.375,35.736,26.167,
2016-05-30,8.783,9.848,1.065,10.889,5.542,
2016-05-31,11.792,13.812,2.021,14.556,10.292,
2016-06-01,6.604,6.979,0.375,12.463,9.375,
2016-06-02,3.125,3.396,0.271,6.528,5.667,
2016-06-03,8.938,11.042,2.104,8.791,8.292,
2016-06-04,9.396,11.166,1.771,13.708,11.125,
2016-06-05,13.312,14.479,1.166,13.833,10.458,
2016-06-06,10.298,12.888,2.591,20.611,16.87,
2016-06-07,18.771,22.584,3.812,18.111,12.375,
2016-06-08,17.479,21.02,3.542,17.806,15.375,
2016-06-09,12.462,14.451,1.989,9.553,6.042,
2016-06-10,13.145,15.584,2.438,11.597,10.0,
2016-06-11,17.146,22.062,4.917,13.764,11.083,
2016-06-12,6.542,7.375,0.833,12.778,10.042,
2016-06-13,7.108,8.348,1.239,6.181,1.375,
2016-06-14,8.938,11.208,2.271,6.292,5.125,
2016-06-15,14.396,19.729,5.334,13.403,8.75,
2016-06-16,11.708,14.875,3.166,8.694,5.25,
2016-06-17,13.875,15.438,1.562,12.042,11.25,
2016-06-18,8.084,9.146,1.062,15.333,13.375,
2016-06-19,6.729,7.229,0.5,25.555,18.792,
2016-06-20,13.544,15.326,1.782,20.195,15.958,
2016-06-21,18.333,24.166,5.834,26.903,19.875,
2016-06-22,20.854,25.771,4.916,41.5,24.833,
2016-06-23,11.982,15.31,3.328,13.445,8.417,
2016-06-24,15.145,19.771,4.625,12.0,7.583,
2016-06-25,12.188,14.688,2.5,20.903,13.667,
2016-06-26,7.042,7.375,0.334,10.972,10.167,
2016-06-27,11.218,13.957,2.739,14.319,11.542,
2016-06-28,13.312,15.729,2.416,14.363,7.75,
2016-06-29,15.708,21.062,5.354,17.931,9.5,
2016-06-30,13.038,15.526,2.489,23.801,15.792,
2016-07-01,19.438,25.438,6.0,35.847,24.667,
2016-07-02,11.438,12.438,1.0,44.167,30.458,
2016-07-03,12.771,15.333,2.562,37.083,24.167,
2016-07-04,11.674,13.544,1.87,26.292,14.5,
2016-07-05,10.125,14.98,4.854,10.75,4.083,
2016-07-06,18.878,24.226,5.348,18.277,13.682,
2016-07-07,13.145,18.416,5.271,24.472,15.958,
2016-07-08,13.542,16.229,2.688,23.944,17.25,
2016-07-09,9.5,12.146,2.646,15.458,8.708,
2016-07-10,11.479,16.062,4.584,10.917,9.625,
2016-07-11,14.76,18.392,3.63,16.07,14.417,
2016-07-12,12.834,15.312,2.479,29.569,20.167,
2016-07-13,22.104,27.604,5.5,48.236,24.375,
2016-07-14,13.438,16.438,3.0,47.306,21.375,
2016-07-15,14.02,18.062,4.042,15.75,7.167,
2016-07-16,12.875,16.896,4.021,18.5,13.375,
