date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean,PM25_mean
2015-09-10,25.71614285714286,36.617000000000004,10.901142857142858,10.018,189.058,100.0,94.542,87.0,25.623,1.091,236.0,222.083,204.0,214.681,3.087,
2015-09-11,19.113571428571426,26.16485714285714,7.051142857142857,12.909666666666666,191.67399999999998,97.0,75.833,54.0,23.94633333333333,1.833,296.0,247.0,204.0,215.62033333333332,2.875,
2015-09-12,20.148714285714284,28.357,8.208428571428572,19.875,195.08100000000002,90.0,70.667,51.0,20.125333333333334,2.609,303.0,256.042,216.0,215.20633333333333,3.708,
2015-09-13,9.422714285714287,10.238,0.8155714285714285,23.0695,194.47833333333332,88.0,73.375,62.0,14.395000000000001,1.208,278.0,251.625,228.0,208.87333333333333,3.208,
2015-09-14,12.966571428571427,15.131142857142859,2.1644285714285716,12.914714285714286,192.63366666666664,94.0,68.625,46.0,18.396666666666665,1.125,270.0,232.583,205.0,211.03,2.292,
2015-09-15,16.285857142857143,21.113,4.827571428571429,15.577428571428571,195.63700000000003,81.0,69.208,54.0,22.192666666666668,1.542,266.0,223.958,192.0,217.82966666666667,2.75,
2015-09-16,17.93,22.63114285714286,4.7012857142857145,15.571428571428571,194.90533333333335,93.0,72.792,56.0,25.841333333333335,1.333,243.0,216.625,189.0,220.74633333333335,2.75,
2015-09-17,15.072000000000001,17.335,2.2632857142857143,7.975142857142857,190.37633333333335,99.0,97.292,90.0,13.267000000000001,1.042,189.0,180.833,165.0,203.643,1.5,
2015-09-18,24.392142857142858,33.23871428571429,8.846428571428572,18.615857142857145,193.19933333333333,99.0,92.75,80.0,22.58566666666667,1.417,233.0,207.833,183.0,215.78533333333334,2.667,
2015-09-19,13.166571428571428,16.559571428571427,3.392857142857143,21.916571428571427,192.909,92.0,70.417,51.0,16.358666666666668,1.87,295.0,247.208,213.0,209.26733333333334,2.458,
2015-09-20,6.684571428571429,7.232,0.5474285714285715,9.351142857142857,189.936,79.0,61.125,46.0,8.898333333333333,1.167,282.0,235.333,201.0,198.83466666666666,1.708,
2015-09-21,11.836428571428572,13.651142857142856,1.8147142857142857,15.922714285714287,199.2396666666667,88.0,69.583,44.0,14.365333333333334,1.917,279.0,228.958,194.0,213.60500000000002,2.542,
2015-09-22,12.065428571428571,13.630857142857142,1.5654285714285714,17.571285714285715,197.30166666666665,91.0,61.875,36.0,15.094333333333333,2.125,285.0,235.792,197.0,212.39566666666667,2.833,
2015-09-23,15.738285714285713,18.32914285714286,2.591,19.523857142857143,197.89499999999998,82.0,59.667,35.0,18.038333333333334,1.708,278.0,231.208,192.0,215.933,3.75,
2015-09-24,20.22942857142857,24.04114285714286,3.811714285714286,35.130857142857145,197.65366666666668,92.0,83.542,73.0,20.791666666666668,1.667,228.0,205.208,182.0,218.44533333333334,3.478,
2015-09-25,13.792285714285715,15.590142857142856,1.797857142857143,14.157428571428571,188.649,99.0,97.458,95.0,12.927666666666667,1.0,191.0,177.25,162.0,201.57666666666668,2.042,
2015-09-26,14.762,19.154714285714284,4.392857142857143,11.017857142857142,189.94033333333334,99.0,85.958,70.0,17.501333333333335,1.087,246.0,211.167,176.0,207.44133333333332,3.083,
2015-09-27,11.70257142857143,15.839142857142857,4.137,15.523857142857143,191.95333333333335,97.0,86.542,70.0,17.179,1.208,251.0,222.292,207.0,209.13199999999998,3.417,
2015-09-28,20.865571428571428,29.557142857142857,8.691142857142857,21.059714285714286,193.89499999999998,93.0,69.042,49.0,19.674333333333333,3.042,287.0,242.208,207.0,213.56933333333333,3.958,
2015-09-29,11.431142857142857,14.27057142857143,2.8392857142857144,11.779714285714286,190.36433333333332,58.0,43.125,30.0,9.118666666666668,1.292,276.0,234.083,204.0,199.48299999999998,1.875,
2015-09-30,12.45257142857143,13.762,1.3092857142857142,8.841285714285714,190.18166666666664,66.0,44.125,27.0,11.497,1.417,251.0,214.667,182.0,201.679,1.75,
2015-10-01,20.609428571428573,26.83285714285714,6.223571428571428,19.182,194.58033333333333,98.0,76.167,55.0,19.872666666666667,2.042,230.0,196.125,158.0,214.453,2.524,
2015-10-02,11.157714285714286,13.147,1.989285714285714,14.92242857142857,187.239,99.0,67.542,39.0,12.828333333333333,1.417,281.0,239.042,190.0,200.06733333333332,2.208,
2015-10-03,23.279714285714284,27.166714285714285,3.887,24.916714285714285,195.74933333333334,89.0,65.875,48.0,21.391333333333336,3.13,272.0,226.458,185.0,217.14066666666668,4.375,
2015-10-04,8.470285714285714,9.267714285714286,0.7974285714285714,18.881,191.93833333333336,91.0,64.917,40.0,10.373333333333333,1.708,275.0,213.875,177.0,202.31166666666664,2.5,
2015-10-05,12.645,14.876142857142856,2.2311428571428573,10.779714285714286,191.19733333333332,65.0,51.833,47.0,13.540333333333331,1.417,199.0,180.667,167.0,204.73799999999997,1.833,
2015-10-06,14.179142857142855,17.702714285714286,3.5235714285714286,12.970428571428572,192.18566666666666,78.0,63.458,43.0,14.215000000000002,1.708,222.0,177.708,145.0,206.40066666666667,1.875,
2015-10-07,10.314571428571428,12.110142857142858,1.7955714285714284,9.684571428571429,189.02166666666668,76.0,53.125,31.0,10.546666666666667,1.208,224.0,176.583,141.0,199.56833333333336,1.333,
2015-10-08,8.616285714285715,9.590428571428571,0.9744285714285714,11.224,186.50033333333332,61.0,38.792,27.0,7.530333333333334,1.652,251.0,199.167,144.0,194.03066666666666,1.13,
2015-10-09,14.808285714285715,16.17442857142857,1.3661428571428569,22.940571428571428,187.50966666666667,78.0,47.75,29.0,13.470333333333334,2.375,256.0,212.458,165.0,200.98000000000002,2.292,
2015-10-10,27.404714285714284,33.809714285714286,6.404857142857144,36.32757142857143,192.20399999999998,84.0,71.0,59.0,26.27633333333333,2.87,207.0,188.958,150.0,218.481,3.958,
2015-10-11,17.214285714285715,19.285857142857143,2.0715714285714286,53.089285714285715,195.725,99.0,89.625,81.0,22.405666666666665,1.458,204.0,185.0,168.0,218.1303333333333,4.208,
2015-10-12,18.355428571428572,21.293285714285712,2.9377142857142857,29.476142857142857,195.75,95.0,69.958,44.0,19.617333333333335,1.792,243.0,194.042,159.0,215.367,4.167,
2015-10-13,20.36357142857143,26.98742857142857,6.623857142857143,16.309428571428572,192.30166666666665,87.0,54.958,38.0,16.584666666666667,2.042,247.0,197.75,153.0,208.88633333333334,3.167,
2015-10-14,20.236428571428572,25.01742857142857,4.781142857142858,12.57157142857143,191.79700000000003,64.0,49.042,35.0,16.449333333333332,2.25,237.0,190.667,149.0,208.24633333333335,2.542,
2015-10-15,18.804857142857145,23.447,4.642142857142858,18.199142857142856,192.50066666666666,79.0,62.208,46.0,25.90233333333333,1.958,245.0,186.083,132.0,218.40266666666665,2.857,
2015-10-16,18.75,22.008999999999997,3.2591428571428573,22.226142857142857,190.74166666666667,98.0,91.917,88.0,16.040666666666667,1.083,168.0,157.25,150.0,206.78166666666667,2.625,
2015-10-17,13.577571428571428,15.863,2.2855714285714286,19.047571428571427,190.31866666666667,97.0,89.208,76.0,14.768333333333333,1.391,209.0,179.333,159.0,205.08666666666667,2.583,
2015-10-18,14.726142857142857,17.839142857142857,3.113285714285714,20.386857142857142,193.328,94.0,75.292,51.0,17.816333333333333,1.583,237.0,195.75,170.0,211.14433333333332,3.833,
2015-10-19,20.20542857142857,26.157142857142855,5.9515714285714285,25.848000000000003,193.25099999999998,93.0,70.375,42.0,24.618666666666666,1.5,242.0,191.417,148.0,217.8696666666667,3.583,
2015-10-20,28.458285714285715,36.58342857142857,8.125142857142857,35.988285714285716,194.816,90.0,71.458,46.0,33.41533333333333,3.0,242.0,197.875,159.0,228.2313333333333,4.5,
2015-10-21,22.857857142857142,30.131285714285717,7.273285714285715,27.071571428571428,194.782,90.0,70.875,45.0,30.01233333333333,1.75,203.0,176.875,158.0,224.53966666666668,3.458,
2015-10-22,19.957142857142856,34.930142857142854,14.972857142857142,26.985999999999997,194.16133333333335,89.0,73.125,56.0,29.68166666666667,1.955,227.0,175.917,139.0,223.84333333333333,2.913,
2015-10-23,18.116285714285716,21.52514285714286,3.4088571428571433,20.339142857142857,189.95666666666668,78.0,71.042,59.0,20.246333333333332,2.174,206.0,180.167,157.0,210.20266666666666,2.5,
2015-10-24,22.517857142857142,27.714142857142857,5.196428571428571,35.232,194.97199999999998,86.0,69.042,52.0,22.820999999999998,2.304,242.0,198.292,159.0,217.79333333333332,3.917,
2015-10-25,3.6547142857142854,3.9347142857142856,0.27985714285714286,11.970285714285714,187.38400000000001,44.0,34.042,26.0,2.832333333333333,1.042,197.0,163.333,137.0,190.216,1.292,
2015-10-26,22.205857142857145,29.63457142857143,7.428857142857143,15.529714285714286,189.44033333333334,73.0,45.375,29.0,16.688333333333333,2.083,204.0,159.708,110.0,206.12866666666665,3.083,
2015-10-27,23.214285714285715,36.624857142857145,13.410714285714286,27.089142857142857,191.36299999999997,81.0,64.792,46.0,22.237333333333336,2.542,252.0,186.792,111.0,213.60033333333334,3.042,
2015-10-28,17.493142857142857,21.656285714285712,4.163142857142857,26.94157142857143,189.667,82.0,62.958,45.0,20.689,2.208,261.0,210.125,168.0,210.3563333333333,2.625,
2015-10-29,20.583571428571428,27.307142857142857,6.72357142857143,18.39342857142857,189.25033333333332,79.0,69.083,57.0,24.79133333333333,1.958,195.0,173.833,153.0,214.04166666666666,2.636,
2015-10-30,26.443142857142856,33.91914285714286,7.475857142857143,22.071428571428573,192.74933333333334,81.0,58.458,40.0,24.625333333333334,2.792,216.0,176.875,150.0,217.375,3.0,
2015-10-31,16.660714285714285,20.386857142857142,3.726142857142857,13.744142857142858,191.69533333333334,68.0,61.917,55.0,15.377,1.957,158.0,144.417,130.0,207.07233333333332,2.083,
2015-11-01,16.267857142857142,19.875,3.607142857142857,16.720142857142857,193.514,82.0,58.833,35.0,16.19366666666667,1.708,173.0,135.917,90.0,209.708,3.25,
2015-11-02,26.013142857142856,39.43242857142857,13.419285714285715,23.982142857142858,194.46,96.0,88.75,65.0,26.465000000000003,1.708,147.0,127.208,97.0,220.92499999999998,3.625,
2015-11-03,15.327285714285713,20.149,4.821428571428571,15.143,190.44899999999998,97.0,64.5,34.0,15.130333333333335,1.833,215.0,163.042,125.0,205.58,1.917,
2015-11-04,28.114285714285717,44.83814285714286,16.724,12.958285714285713,191.36366666666666,84.0,62.125,40.0,28.237333333333336,2.0,203.0,149.042,99.0,219.601,2.917,
2015-11-05,34.07085714285714,57.500142857142855,23.42957142857143,20.91942857142857,195.18966666666665,84.0,68.25,49.0,40.635666666666665,2.773,216.0,155.208,101.0,235.82533333333333,4.522,
2015-11-06,27.674,42.133857142857146,14.459857142857143,21.636857142857142,192.319,83.0,65.333,41.0,38.36233333333333,2.583,224.0,165.417,110.0,230.681,3.5,
2015-11-07,20.029714285714284,29.482285714285716,9.452285714285713,28.142857142857142,192.2123333333333,88.0,75.833,61.0,26.406333333333333,2.609,204.0,165.75,133.0,218.619,3.0,
2015-11-08,13.988,15.387,1.3988571428571428,29.101285714285716,192.54533333333333,98.0,91.333,80.0,14.942999999999998,1.75,158.0,151.0,145.0,207.48866666666666,2.875,
2015-11-09,23.704,46.42885714285715,22.724999999999998,34.748714285714286,195.687,98.0,90.333,79.0,31.941999999999997,2.0,198.0,172.583,146.0,227.62933333333334,3.917,
2015-11-10,22.238,34.517714285714284,12.279714285714286,14.166714285714287,192.351,99.0,91.333,82.0,23.57766666666667,2.083,185.0,168.25,151.0,215.9286666666667,2.917,
2015-11-11,19.07614285714286,25.05514285714286,5.978714285714285,7.127285714285714,190.98366666666666,77.0,59.292,40.0,23.126666666666665,2.0,185.0,150.667,131.0,214.11066666666667,2.13,
2015-11-12,18.232714285714287,21.631285714285713,3.3985714285714286,10.073571428571428,190.705,69.0,62.833,53.0,15.601333333333335,1.958,156.0,133.917,118.0,206.306,1.652,
2015-11-13,17.326857142857143,22.118571428571432,4.791714285714286,12.988142857142858,190.13,90.0,71.125,60.0,18.608999999999998,1.958,159.0,128.417,97.0,208.739,1.542,
2015-11-14,15.744142857142858,19.208428571428573,3.4642857142857144,14.470285714285714,189.26233333333334,99.0,92.542,85.0,13.295333333333332,1.391,139.0,130.083,121.0,202.55733333333333,1.542,
2015-11-15,15.077428571428571,18.089285714285715,3.012,9.601142857142857,191.34733333333335,99.0,84.667,56.0,15.502,1.708,203.0,168.708,139.0,206.84933333333333,2.333,
2015-11-16,21.712999999999997,32.998,11.285142857142858,9.413142857142857,189.75,88.0,69.917,57.0,19.456,2.333,222.0,180.458,127.0,209.206,2.375,
2015-11-17,27.946428571428573,39.75600000000001,11.809571428571429,26.701333333333334,192.60466666666665,94.0,79.917,51.0,32.30433333333333,2.167,241.0,189.333,161.0,224.909,2.875,
2015-11-18,19.474999999999998,33.80685714285714,14.331857142857144,24.152666666666665,192.56933333333333,98.0,90.625,73.0,26.481333333333335,2.208,204.0,169.375,142.0,219.05066666666667,2.542,
2015-11-19,13.938428571428572,19.092285714285712,5.154000000000001,7.222333333333334,189.14633333333333,97.0,74.083,57.0,22.074333333333332,1.478,177.0,146.292,125.0,211.22033333333334,2.217,
2015-11-20,28.458,38.68366666666667,10.2255,16.486166666666666,193.073,85.0,77.083,70.0,25.23866666666667,2.333,148.0,137.708,120.0,218.31166666666664,2.708,
2015-11-21,16.930333333333333,32.88183333333333,15.951333333333332,15.382,196.25900000000001,89.0,66.208,42.0,22.060000000000002,2.0,206.0,155.083,107.0,218.319,3.25,
2015-11-22,11.083333333333334,11.632,0.5485,20.18733333333333,194.362,79.0,69.292,60.0,11.409333333333334,2.042,146.0,131.542,120.0,205.771,2.5,
2015-11-23,12.958166666666665,14.384500000000001,1.4264999999999999,26.9515,195.37666666666667,97.0,87.0,76.0,13.683,1.5,132.0,122.125,111.0,209.05966666666666,2.917,
2015-11-24,17.465166666666665,26.493166666666667,9.027833333333334,16.2015,193.37133333333335,97.0,71.875,43.0,14.067333333333332,1.792,195.0,143.75,113.0,207.439,2.792,
2015-11-25,15.841000000000001,19.011833333333332,3.171,7.3335,190.02866666666668,93.0,73.458,53.0,12.174000000000001,1.167,111.0,87.667,55.0,202.203,1.958,
2015-11-26,20.270833333333332,28.938166666666664,8.667333333333334,8.708166666666667,190.54933333333335,94.0,88.208,81.0,18.03033333333333,0.875,110.0,88.417,59.0,208.57966666666667,3.0,
2015-11-27,19.898833333333332,42.28216666666667,22.383,12.007,192.33333333333334,98.0,60.083,21.0,24.73166666666667,1.5,151.0,101.583,56.0,217.06466666666665,2.917,
2015-11-28,33.166666666666664,66.882,33.715333333333334,15.895833333333334,197.15533333333335,79.0,55.125,29.0,42.973333333333336,2.87,161.0,98.042,36.0,240.12866666666665,5.25,
2015-11-29,16.0625,19.930333333333333,3.8681666666666668,10.312666666666667,191.75266666666667,79.0,60.708,38.0,14.869666666666667,2.042,141.0,101.333,52.0,206.62199999999999,2.75,
2015-11-30,23.4885,33.677,10.188333333333333,17.041833333333333,194.263,85.0,67.083,54.0,20.991666666666667,2.0,145.0,103.833,75.0,215.25466666666668,2.75,
2015-12-01,22.083333333333332,44.49316666666667,22.409666666666666,14.298666666666668,195.02766666666665,89.0,62.833,37.0,31.991666666666664,2.333,168.0,111.333,58.0,227.01933333333332,3.458,
2015-12-02,28.884666666666664,40.895833333333336,12.011166666666666,22.847166666666666,204.25166666666667,90.0,67.208,56.0,48.604000000000006,1.875,111.0,94.708,77.0,252.856,3.042,
2015-12-03,32.259166666666665,78.54283333333333,46.283500000000004,30.42866666666667,201.29533333333333,90.0,79.5,51.0,49.33066666666667,2.571,134.0,111.792,98.0,250.626,6.043,
2015-12-04,20.096999999999998,26.997,6.900166666666666,8.85,194.828,61.0,40.583,18.0,26.591333333333335,2.292,162.0,111.542,63.0,221.419,3.542,7.8
2015-12-05,37.25,91.78466666666667,54.53466666666666,15.66642857142857,202.76233333333334,78.0,57.0,27.0,58.17666666666667,3.348,164.0,98.625,36.0,260.939,6.75,13.0
2015-12-06,15.229166666666666,18.888833333333334,3.6596666666666664,10.154857142857143,193.19933333333333,79.0,45.0,33.0,14.875,2.0,132.0,108.042,70.0,208.07433333333333,2.708,9.333
2015-12-07,24.12033333333333,33.20316666666667,9.082833333333333,14.012,193.1016666666667,72.0,54.0,39.0,32.36233333333333,1.958,132.0,89.833,58.0,225.46399999999997,3.042,15.375
2015-12-08,27.724833333333333,42.96966666666666,15.2445,16.794714285714285,195.56566666666666,74.0,61.375,45.0,32.888,2.042,120.0,78.583,50.0,228.45333333333335,3.333,20.913
2015-12-09,36.538000000000004,82.07633333333332,45.5385,26.553571428571427,200.13733333333334,84.0,63.208,40.0,47.433,2.667,128.0,77.208,33.0,247.57000000000002,5.333,25.125
2015-12-10,38.9835,73.88683333333334,34.903,48.57528571428571,199.52700000000002,94.0,65.0,49.0,45.225,2.917,128.0,86.958,44.0,244.75233333333335,4.227,46.0
2015-12-11,21.152833333333334,35.77533333333333,14.622666666666667,22.37485714285714,190.75233333333335,99.0,74.5,47.0,23.311666666666667,2.833,241.0,138.958,70.0,214.064,2.083,14.583
2015-12-12,14.888833333333332,17.076166666666666,2.1876666666666664,9.833285714285713,190.94866666666667,70.0,55.708,45.0,13.991,2.391,155.0,128.25,105.0,204.93966666666665,2.875,10.5
2015-12-13,14.159666666666666,15.076500000000001,0.9165,21.375,194.28633333333332,93.0,80.625,68.0,15.099333333333334,1.625,111.0,103.5,92.0,209.3853333333333,2.333,18.0
2015-12-14,19.982857142857142,27.863857142857142,7.881,20.023714285714284,192.74433333333332,92.0,76.458,66.0,20.083,1.792,134.0,117.625,106.0,212.8273333333333,2.333,15.81
2015-12-15,30.416571428571427,60.410714285714285,29.994142857142858,26.773857142857143,195.52633333333333,80.0,72.0,62.0,37.894,2.625,140.0,118.208,101.0,233.42033333333333,3.667,23.667
2015-12-16,27.07057142857143,60.517,33.446285714285715,30.488,197.65633333333335,91.0,75.0,58.0,35.85633333333333,3.667,173.0,130.292,83.0,233.51266666666666,3.625,19.458
2015-12-17,15.19657142857143,18.72457142857143,3.5279999999999996,5.464428571428571,191.99733333333333,56.0,45.417,35.0,8.482666666666667,2.773,125.0,102.292,65.0,200.48033333333333,1.739,4.417
2015-12-18,18.164142857142856,23.94942857142857,5.785142857142858,6.848571428571428,192.712,54.0,43.292,31.0,11.727333333333334,2.333,119.0,79.667,45.0,204.43933333333334,2.458,6.435
2015-12-19,15.571285714285713,26.577285714285715,11.006,7.809714285714286,191.614,70.0,46.042,30.0,10.161666666666667,1.957,119.0,69.958,29.0,201.77599999999998,2.208,6.875
2015-12-20,24.029714285714284,34.631,10.601285714285714,17.875,193.158,65.0,48.917,31.0,20.945666666666668,3.333,111.0,67.833,15.0,214.10366666666667,4.625,19.875
2015-12-21,36.04085714285714,73.93614285714285,37.89514285714286,36.232142857142854,197.90166666666664,66.0,55.458,44.0,40.11366666666667,3.5,117.0,84.25,54.0,238.015,4.75,31.25
2015-12-22,17.857,22.208285714285715,4.351285714285714,10.523857142857143,189.26833333333332,67.0,44.167,34.0,11.643333333333333,2.958,150.0,110.625,69.0,200.91166666666666,1.542,9.333
2015-12-23,26.554714285714283,33.325,6.770142857142858,30.714285714285715,193.24233333333333,89.0,64.125,48.0,20.702333333333332,2.958,78.0,65.833,46.0,213.94433333333333,3.625,33.167
2015-12-24,25.486857142857144,39.742571428571424,14.255857142857142,22.989285714285717,190.69966666666664,92.0,80.292,62.0,22.685666666666666,2.333,156.0,105.167,57.0,213.3853333333333,3.13,18.609
2015-12-25,19.15642857142857,28.707285714285714,9.550571428571429,13.693714285714284,192.6786666666667,91.0,59.542,32.0,13.035666666666666,2.435,151.0,108.708,69.0,205.71433333333334,2.792,10.75
2015-12-26,25.428571428571427,38.101285714285716,12.672571428571429,10.958285714285713,196.20766666666668,74.0,49.542,39.0,21.375,2.609,129.0,86.542,56.0,217.583,3.542,12.583
2015-12-27,12.273714285714286,25.398857142857143,13.125,7.833428571428572,196.37533333333332,78.0,44.458,30.0,17.353333333333335,2.167,102.0,70.125,42.0,213.729,3.417,6.667
2015-12-28,21.274,44.29228571428571,23.018285714285714,10.565285714285713,193.30433333333335,62.0,38.125,26.0,22.667,2.25,103.0,60.417,31.0,215.9706666666667,4.583,10.083
2015-12-29,17.464428571428574,29.077428571428573,11.613142857142858,8.886857142857142,193.19500000000002,68.0,42.333,24.0,13.115333333333334,2.708,114.0,60.375,19.0,206.31033333333335,2.542,6.542
2015-12-30,17.44457142857143,21.313428571428574,3.8687142857142858,10.523857142857143,192.23566666666667,59.0,44.792,30.0,12.105666666666666,2.083,113.0,64.708,27.0,204.34133333333332,2.25,11.625
2015-12-31,17.389714285714284,21.369,3.979142857142857,15.714285714285714,193.4523333333333,82.0,62.25,49.0,17.366666666666664,2.042,105.0,64.833,33.0,210.819,3.13,17.167
2016-01-01,17.696428571428573,22.375,4.678428571428571,14.493857142857141,197.348,75.0,55.0,30.0,24.377000000000002,2.042,141.0,75.042,18.0,221.725,3.333,11.667
2016-01-02,22.662000000000003,33.39442857142857,10.732571428571429,13.30942857142857,199.45850000000002,77.0,61.458,41.0,36.8955,1.833,130.0,68.625,32.0,236.35399999999998,4.083,11.875
2016-01-03,13.309285714285716,20.170285714285715,6.861,13.14857142857143,199.6875,83.0,54.042,34.0,21.833,2.208,135.0,77.375,23.0,221.52100000000002,3.583,12.167
2016-01-04,16.133142857142857,22.515142857142855,6.382,15.601285714285714,195.654,62.0,47.25,36.0,18.148500000000002,2.208,144.0,81.167,35.0,213.8025,3.833,15.25
2016-01-05,6.369857142857143,7.232285714285714,0.8624285714285714,7.257,190.02100000000002,44.0,36.75,29.0,5.6455,1.625,100.0,67.833,44.0,195.66649999999998,1.773,6.75
2016-01-06,24.5,40.94642857142857,16.446428571428573,9.595142857142857,194.76,59.0,44.708,29.0,30.9175,1.25,84.0,43.708,9.0,225.6775,3.583,8.125
2016-01-07,34.29757142857143,62.80957142857143,28.511857142857142,21.512,198.6095,66.0,52.708,39.0,38.5165,2.478,90.0,39.875,-6.0,237.1255,4.5,17.75
2016-01-08,20.065571428571428,28.619142857142858,8.553571428571429,24.291571428571427,197.792,93.0,71.5,51.0,22.9795,1.875,64.0,35.125,8.0,220.7705,3.167,20.292
2016-01-09,12.918857142857144,16.468,3.5494285714285714,4.6370000000000005,189.6875,89.0,77.167,57.0,15.229,1.458,112.0,75.833,41.0,204.917,1.75,4.0
2016-01-10,23.452428571428573,40.345142857142854,16.892857142857142,9.581285714285714,196.1895,77.0,51.833,33.0,30.5755,2.667,124.0,89.875,62.0,226.7645,3.5,6.864
2016-01-11,19.185142857142857,25.339142857142857,6.154000000000001,6.291714285714286,190.83350000000002,55.0,40.375,28.0,14.729500000000002,2.25,110.0,73.958,36.0,205.5625,2.25,5.25
2016-01-12,36.552,79.39257142857143,42.840714285714284,11.049000000000001,202.1365,73.0,46.375,24.0,58.295500000000004,2.565,117.0,58.75,2.0,260.432,5.174,9.0
2016-01-13,36.369,90.64871428571428,54.27957142857143,14.214285714285714,202.212,76.0,54.375,34.0,56.028999999999996,2.75,117.0,57.333,9.0,258.2415,5.708,10.5
2016-01-14,20.226285714285716,37.273714285714284,17.047428571428572,8.029714285714286,192.08350000000002,80.0,52.833,32.0,23.25,2.13,71.0,20.875,-7.0,215.33350000000002,3.292,6.208
2016-01-15,8.860428571428573,10.613142857142858,1.7527142857142857,4.811428571428571,189.35399999999998,70.0,45.042,31.0,9.8125,2.083,46.0,10.167,-15.0,199.16649999999998,2.0,4.417
2016-01-16,19.22842857142857,37.06657142857143,17.83814285714286,6.482142857142857,191.404,72.0,47.417,21.0,17.7465,3.167,79.0,28.125,-35.0,209.15,,5.042
2016-01-17,20.393857142857144,30.397285714285715,10.003428571428572,6.446428571428571,186.89600000000002,70.0,53.833,32.0,17.9375,2.75,107.0,55.583,13.0,204.83350000000002,,4.417
2016-01-18,32.527142857142856,55.829142857142855,23.302,12.303714285714287,192.22899999999998,71.0,54.958,37.0,34.271,3.0,102.0,56.333,-3.0,226.5,5.615,9.958
2016-01-19,22.425,33.626,11.200999999999999,14.440428571428571,188.43,60.0,45.5,31.0,17.8215,2.333,111.0,61.333,26.0,206.252,3.0,13.917
2016-01-20,28.618285714285715,36.443714285714286,7.825714285714286,26.735714285714288,197.268,81.0,62.25,51.0,20.043333333333333,2.125,33.0,25.083,15.0,217.31166666666664,3.708,25.826
2016-01-21,14.06557142857143,16.458428571428573,2.392857142857143,12.410714285714286,196.452,76.0,50.125,30.0,11.246,2.174,103.0,59.833,26.0,207.69866666666667,2.625,14.792
2016-01-22,18.422571428571427,22.446428571428573,4.0238571428571435,17.768,198.968,63.0,45.083,30.0,17.447333333333333,2.292,114.0,59.583,6.0,216.41533333333334,4.167,18.125
2016-01-23,9.320142857142857,11.10657142857143,1.7864285714285715,6.529714285714285,188.6916666666667,46.0,32.125,21.0,4.973333333333334,4.0,65.0,40.708,14.0,193.665,2.833,7.0
2016-01-24,16.865857142857145,25.336142857142857,8.470428571428572,6.8511428571428565,192.44733333333332,48.0,33.708,14.0,10.585,2.167,72.0,24.833,-18.0,203.03266666666664,2.667,6.458
2016-01-25,18.294142857142855,27.32314285714286,9.028571428571428,7.095285714285715,192.4476666666667,51.0,35.833,21.0,12.038000000000002,2.708,88.0,36.875,-18.0,204.486,2.958,6.875
2016-01-26,35.043285714285716,73.30071428571429,38.25714285714286,13.095142857142857,196.06166666666664,65.0,41.875,18.0,34.84766666666667,3.417,105.0,48.125,-16.0,230.90933333333336,5.043,10.542
2016-01-27,35.97242857142857,66.69114285714286,30.71857142857143,19.583428571428573,197.19066666666666,65.0,48.583,35.0,39.22833333333333,3.136,165.0,76.667,15.0,236.419,4.375,21.208
2016-01-28,27.958285714285715,42.571571428571424,14.613142857142858,12.79742857142857,195.178,64.0,47.375,30.0,23.68433333333333,2.609,134.0,83.0,33.0,218.86233333333334,4.375,9.5
2016-01-29,18.077285714285715,20.928571428571427,2.8511428571428574,18.869,193.982,83.0,61.167,50.0,15.596666666666666,2.5,120.0,80.458,42.0,209.57833333333335,3.417,19.0
2016-01-30,21.28871428571429,32.22785714285714,10.93942857142857,18.381,194.42666666666665,72.0,54.625,37.0,18.029,2.625,176.0,109.958,67.0,212.45566666666664,3.25,11.957
2016-01-31,9.32042857142857,10.844714285714286,1.5242857142857142,5.7261428571428565,191.85433333333333,49.0,34.125,24.0,5.602,1.583,98.0,60.625,30.0,197.45633333333333,2.042,4.5
2016-02-01,20.825285714285712,28.746285714285712,7.921,11.351142857142857,193.10266666666666,48.0,39.292,32.0,17.380333333333333,2.208,103.0,60.458,21.0,210.48299999999998,2.833,10.25
2016-02-02,12.967142857142857,19.366714285714288,6.399285714285715,7.743714285714285,191.793,46.0,30.875,20.0,13.663666666666666,3.75,93.0,46.583,20.0,205.45666666666668,1.864,5.208
2016-02-03,14.071428571428571,19.583285714285715,5.511857142857143,9.345142857142857,191.57966666666667,46.0,33.458,23.0,9.188666666666666,2.833,121.0,74.167,18.0,200.768,1.458,6.917
2016-02-04,18.976,25.482285714285716,6.505714285714285,10.57157142857143,191.92633333333333,57.0,35.75,20.0,16.302666666666667,2.739,132.0,87.792,54.0,208.22866666666667,2.583,9.167
2016-02-05,18.482285714285716,20.160857142857143,1.6784285714285716,17.630857142857142,194.462,68.0,49.458,37.0,16.300333333333334,2.292,94.0,69.5,36.0,210.76200000000003,2.333,19.208
2016-02-06,13.212571428571428,18.600142857142856,5.3875714285714285,12.512,195.72299999999998,77.0,47.542,28.0,11.632666666666665,3.208,140.0,87.542,48.0,207.35533333333333,2.125,12.458
