date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CH4_mean,CO2_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2011-07-07,17.407,23.607,6.199,,29.144,194.357,4045.217,88.0,70.167,59.0,19.449,1.055,28.7,25.525,22.0,213.806,4.597
2011-07-08,20.321,35.759,15.438,,33.73,201.542,4207.083,100.0,82.625,64.0,22.875,1.027,30.6,26.867,23.9,224.417,4.938
2011-07-09,14.589,21.613,7.024,,33.046,206.597,4225.0,93.0,65.75,38.0,19.736,1.25,34.9,29.3,25.5,226.333,4.438
2011-07-10,10.22,13.982,3.762,,22.736,199.736,4236.667,86.0,64.625,35.0,17.153,1.139,35.2,28.775,24.4,216.889,3.0
2011-07-11,13.583,20.696,7.113,,23.635,203.722,4353.75,92.0,63.833,34.0,18.958,1.542,35.2,29.5,24.4,222.68,2.698
2011-07-12,14.251,21.424,7.173,,24.157,189.167,4161.25,94.0,70.75,41.0,17.75,1.347,33.1,28.379,25.0,206.917,2.792
2011-07-13,15.34,23.854,8.514,,25.023,190.963,4105.833,93.0,69.5,41.0,18.027,1.681,34.0,28.229,24.4,208.99,2.854
2011-07-14,17.508,24.015,6.508,,25.519,187.881,4055.652,90.0,64.208,42.0,16.859,2.24,34.1,29.046,24.3,204.74,3.312
2011-07-15,18.905,26.949,8.044,,29.977,190.542,4067.5,89.0,69.5,35.0,16.847,1.961,36.2,29.1,24.9,207.389,3.688
2011-07-16,16.58,22.096,5.515,,31.329,198.347,4184.167,93.0,64.125,33.0,17.417,2.486,35.4,29.388,25.1,215.764,2.875
2011-07-17,12.917,18.194,5.278,,31.532,193.625,4091.667,95.0,68.333,32.0,17.445,2.389,36.1,29.317,24.7,211.07,2.854
2011-07-18,12.172,17.825,5.653,,25.639,191.792,4101.25,92.0,67.792,33.0,17.292,1.792,36.1,29.804,25.4,209.083,2.228
2011-07-19,12.2,23.333,11.133,,18.268,186.153,4044.583,100.0,96.333,88.0,14.472,1.097,27.3,24.375,22.5,200.625,2.809
2011-07-20,10.09,19.824,9.734,,18.546,186.371,3901.667,100.0,96.5,88.0,13.05,0.514,25.7,22.533,18.8,199.422,2.354
2011-07-21,7.159,11.372,4.213,,12.909,188.415,3791.739,87.0,68.25,53.0,8.372,0.157,21.4,19.046,16.8,196.787,1.729
2011-07-22,10.882,18.429,7.547,,15.56,190.667,3857.083,81.0,58.75,42.0,10.594,0.334,23.8,19.679,16.5,201.26,2.438
2011-07-23,8.228,12.212,3.983,,11.227,192.069,3789.583,86.0,66.333,52.0,10.111,0.111,26.8,21.417,16.9,202.18,2.062
2011-07-24,8.077,11.256,3.179,,15.13,189.722,3992.083,90.0,74.167,54.0,10.944,0.347,28.7,24.696,20.8,200.667,2.312
2011-07-25,14.545,19.937,5.392,,29.308,194.154,4047.917,94.0,73.0,48.0,14.279,1.227,30.8,26.088,21.8,208.433,3.13
2011-07-26,19.42,25.393,5.973,,30.766,197.806,4077.917,93.0,75.875,46.0,18.236,1.542,30.9,26.733,23.5,216.042,3.766
2011-07-27,16.98,24.196,7.217,,29.593,199.105,4037.083,100.0,85.458,59.0,15.45,0.82,30.2,25.267,21.8,214.555,3.52
2011-07-28,16.547,22.769,6.222,,19.357,191.514,4046.957,100.0,96.333,76.0,14.931,0.334,27.7,23.021,21.4,206.444,3.562
2011-07-29,17.525,27.184,9.658,,14.256,193.149,4121.25,100.0,98.708,94.0,19.643,0.057,24.2,22.558,21.6,212.792,3.73
2011-07-30,12.988,19.027,6.039,,13.264,189.347,3970.417,100.0,87.292,51.0,16.042,0.167,29.3,23.65,20.4,205.389,3.084
2011-07-31,6.345,9.298,2.953,,17.222,189.431,3817.5,96.0,89.125,77.0,10.819,0.028,23.5,21.592,20.2,200.25,2.521
2011-08-01,12.949,22.847,9.898,,25.65,193.827,3985.833,97.0,86.833,74.0,14.751,0.917,24.4,22.046,20.5,208.578,3.656
2011-08-02,13.292,21.166,7.875,,25.657,193.25,3917.083,96.0,81.792,65.0,18.181,0.889,26.2,23.112,20.5,211.431,3.676
2011-08-03,12.742,22.32,9.578,,23.921,194.013,3972.5,99.0,84.708,61.0,17.26,0.722,29.3,24.521,21.4,211.273,3.458
2011-08-04,9.595,19.362,9.766,,18.093,187.917,3936.522,97.0,76.417,46.0,14.681,0.377,31.5,26.446,22.9,202.597,2.604
2011-08-05,12.645,22.744,10.099,,21.806,188.802,4067.917,100.0,89.167,65.0,15.53,0.296,30.1,25.858,23.3,204.332,2.916
2011-08-06,15.231,23.591,8.361,,25.792,191.292,4180.417,99.0,87.958,63.0,22.166,1.153,31.2,26.438,24.5,213.458,7.688
2011-08-07,10.923,16.042,5.119,,23.69,198.167,4265.833,100.0,83.167,47.0,20.639,0.5,33.5,26.904,23.7,218.806,6.938
2011-08-08,14.136,20.847,6.711,,25.014,197.324,4213.333,98.0,76.083,47.0,15.555,0.834,33.2,27.075,22.5,212.879,3.234
2011-08-09,16.577,22.654,6.077,,42.941,201.806,4201.429,95.0,70.917,42.0,18.208,0.917,34.8,29.279,23.8,220.014,3.904
2011-08-10,19.988,25.967,5.979,,52.503,202.767,4159.167,95.0,70.708,35.0,22.654,1.5,36.6,30.196,26.3,225.421,4.237
2011-08-11,17.145,24.421,7.276,,35.304,205.431,4104.348,88.0,70.458,38.0,24.425,0.551,35.7,29.338,26.3,229.855,4.085
2011-08-12,14.662,21.208,6.546,,33.243,199.61,4054.167,84.0,59.375,38.0,14.971,0.582,34.3,29.292,24.9,214.581,4.104
2011-08-13,10.291,13.332,3.042,,42.727,197.097,4052.083,89.0,62.667,39.0,12.611,0.569,33.3,29.092,25.1,209.708,3.73
2011-08-14,9.042,10.506,1.465,,70.116,200.792,4215.417,95.0,72.208,38.0,15.153,1.111,34.7,29.75,25.7,215.944,4.042
2011-08-15,9.918,11.646,1.728,,39.838,196.222,4140.417,92.0,72.292,46.0,13.5,0.417,34.1,29.129,25.0,209.722,3.316
2011-08-16,10.183,12.918,2.735,,30.49,195.43,4068.75,95.0,73.333,44.0,13.264,0.333,33.8,28.621,25.2,208.695,2.941
2011-08-17,14.09,17.342,3.252,,45.157,201.77,4174.167,98.0,69.292,41.0,15.5,1.055,34.3,29.458,24.2,217.27,3.875
2011-08-18,15.859,19.912,4.052,,54.222,208.528,4215.217,97.0,72.167,38.0,18.791,1.535,36.2,30.029,25.7,227.32,4.166
2011-08-19,12.567,19.04,6.473,,16.694,193.606,4042.5,99.0,94.375,83.0,15.273,0.404,25.9,23.025,21.3,208.879,3.146
2011-08-20,12.131,17.243,5.111,,16.056,199.625,3989.167,99.0,86.042,63.0,17.306,0.75,25.3,22.462,20.9,216.931,3.292
2011-08-21,6.399,7.893,1.494,,10.486,193.028,3782.917,100.0,97.042,91.0,12.431,0.236,21.0,18.933,17.6,205.459,2.229
2011-08-22,10.424,17.103,6.679,,9.866,194.764,3886.667,100.0,96.292,83.0,13.264,0.278,22.8,20.129,17.9,208.028,3.209
2011-08-23,16.667,25.393,8.726,,37.164,201.459,4102.083,100.0,94.75,80.0,19.028,0.722,25.6,22.571,19.7,220.486,4.572
2011-08-24,14.325,23.762,9.437,,31.903,196.028,4066.25,100.0,87.25,59.0,21.023,0.944,31.0,25.804,22.9,217.051,3.875
2011-08-25,11.603,26.908,15.305,,14.907,187.708,4078.261,100.0,91.5,76.0,20.333,0.543,26.7,25.117,23.6,208.042,3.292
2011-08-26,11.641,26.9,15.258,,17.667,194.006,4150.833,100.0,92.708,63.0,15.677,0.308,28.7,24.096,22.5,209.683,3.542
2011-08-27,10.214,16.935,6.72,,16.375,192.542,3960.417,100.0,88.833,72.0,11.931,0.319,25.3,23.054,21.7,204.472,3.334
2011-08-28,8.488,11.458,2.97,,13.75,195.833,3830.417,96.0,65.625,44.0,9.889,0.847,29.7,24.9,20.8,205.722,3.0
2011-08-29,11.3,18.129,6.83,,15.468,202.794,3882.083,95.0,69.542,39.0,10.459,0.778,30.4,24.692,20.5,213.254,2.998
2011-08-30,12.494,20.494,8.0,,18.292,203.358,3973.75,100.0,63.833,33.0,12.563,0.944,31.1,25.146,19.6,215.92,2.978
2011-08-31,10.464,19.653,9.189,,17.981,188.592,3967.5,99.0,87.125,63.0,11.072,0.629,30.0,24.554,21.0,199.665,2.938
2011-09-01,8.351,22.027,13.677,,16.968,181.264,4055.217,100.0,94.708,80.0,11.028,0.396,28.0,25.3,23.7,192.292,3.104
2011-09-02,5.757,13.517,7.759,,19.534,179.506,3919.167,100.0,88.625,68.0,9.923,0.086,30.5,26.588,24.2,189.429,2.146
2011-09-03,4.262,8.452,4.19,,24.699,179.125,3842.5,98.0,87.083,72.0,8.764,0.0,29.2,26.471,24.2,187.889,1.75
2011-09-04,4.583,7.375,2.792,,20.292,181.514,3808.75,95.0,82.583,62.0,9.833,0.125,29.0,25.908,23.6,191.347,1.646
2011-09-05,10.88,18.017,7.137,,20.139,185.847,3755.0,100.0,90.25,65.0,13.486,0.681,27.2,24.033,21.3,199.333,3.07
2011-09-06,12.47,18.744,6.274,,10.703,187.278,3842.5,100.0,69.292,37.0,12.07,0.5,28.5,23.604,20.1,199.347,2.864
2011-09-07,16.168,22.492,6.324,,19.539,196.982,3943.636,90.0,59.417,40.0,16.756,1.235,28.7,23.775,18.9,213.738,3.51
2011-09-08,17.503,23.505,6.002,,28.3,201.375,4069.565,87.0,63.583,32.0,15.945,1.643,30.1,24.725,19.7,217.319,3.979
2011-09-09,19.0,25.774,6.774,,42.292,202.547,4226.667,96.0,75.333,53.0,20.646,1.121,30.7,25.925,20.4,223.193,4.733
2011-09-10,16.304,21.286,4.982,,45.861,197.597,4291.25,95.0,73.458,49.0,21.194,0.792,33.1,27.95,24.0,218.791,4.375
2011-09-11,8.566,11.667,3.101,,34.231,186.833,4119.167,94.0,80.625,56.0,13.708,1.125,30.7,26.508,23.8,200.542,3.021
2011-09-12,12.278,18.01,5.732,,27.383,185.375,4049.167,98.0,71.792,40.0,15.889,0.667,31.9,27.204,23.4,201.264,2.784
2011-09-13,16.506,27.298,10.792,,29.236,189.07,4224.167,96.0,71.917,44.0,21.167,1.667,32.0,27.379,24.0,210.236,3.662
2011-09-14,14.114,25.029,10.914,,33.208,189.26,4156.667,94.0,74.333,38.0,17.067,2.292,33.5,27.154,23.3,206.327,3.604
2011-09-15,14.973,23.333,8.359,,33.158,185.875,4082.174,97.0,70.5,38.0,17.722,1.417,32.0,27.471,23.8,203.597,3.375
2011-09-16,12.859,21.838,8.979,,23.671,184.131,3953.333,97.0,71.792,44.0,17.628,1.365,31.6,27.258,23.9,201.759,2.979
2011-09-17,9.304,17.089,7.786,,22.926,181.625,3959.167,100.0,82.958,56.0,16.028,2.292,31.2,26.696,24.0,197.653,2.396
2011-09-18,9.0,14.417,5.417,,25.046,183.417,3963.333,100.0,65.875,38.0,16.556,1.722,33.3,27.704,23.5,199.972,3.208
2011-09-19,8.415,14.399,5.983,,24.194,187.431,4035.833,100.0,80.792,59.0,14.625,0.889,30.1,23.85,17.9,202.056,3.205
2011-09-20,11.06,17.323,6.263,,7.736,188.514,3952.917,100.0,99.667,97.0,9.694,0.0,18.1,16.858,15.6,198.208,2.45
2011-09-21,8.176,13.257,5.081,,8.209,188.01,3844.167,100.0,97.625,74.0,9.079,0.125,22.3,17.888,15.6,197.089,1.938
2011-09-22,12.89,22.958,10.068,,10.843,185.983,4020.0,100.0,87.042,59.0,14.095,0.142,25.6,20.012,17.0,200.078,3.354
2011-09-23,12.056,18.849,6.792,,10.282,191.216,4054.583,98.0,72.375,46.0,11.755,0.421,21.4,17.596,14.6,202.971,3.167
2011-09-24,12.149,17.798,5.649,,12.787,191.555,4075.833,75.0,55.042,32.0,9.528,0.5,23.3,18.062,12.6,201.083,3.062
2011-09-25,10.881,15.018,4.137,,14.546,192.618,4102.917,89.0,66.875,47.0,9.278,0.486,21.8,18.229,15.1,201.896,3.25
2011-09-26,15.438,25.263,9.825,,17.827,191.901,4072.5,96.0,79.458,59.0,12.171,0.75,19.0,17.042,14.0,204.073,3.574
2011-09-27,15.619,25.389,9.771,,16.001,189.792,4049.583,82.0,59.375,26.0,11.528,0.819,24.7,19.125,15.0,201.32,3.452
2011-09-28,14.25,22.051,7.801,,20.023,190.472,4025.833,80.0,56.292,32.0,10.472,0.736,24.2,18.546,14.0,200.944,3.333
2011-09-29,14.195,22.292,8.096,,20.458,188.851,3946.522,91.0,61.125,34.0,10.73,0.69,25.1,19.842,14.4,199.581,3.333
2011-09-30,18.622,24.945,6.322,,42.643,192.325,3991.25,97.0,77.0,49.0,17.533,0.847,24.7,21.058,17.2,209.857,4.688
2011-10-01,11.042,16.738,5.696,,15.644,190.639,3907.5,91.0,54.583,38.0,11.0,0.653,22.4,19.504,14.9,201.639,3.479
2011-10-02,9.976,14.702,4.726,,16.713,190.778,3917.5,92.0,71.833,47.0,10.07,0.556,17.9,15.388,13.5,200.847,3.334
2011-10-03,12.545,19.922,7.377,,11.301,190.792,3904.167,59.0,39.5,24.0,10.092,0.569,20.9,15.792,11.3,200.884,3.128
2011-10-04,16.113,26.351,10.238,,16.616,193.875,4008.333,68.0,48.167,26.0,11.319,0.806,21.0,15.333,9.5,205.194,3.512
2011-10-05,17.644,27.164,9.52,,18.159,192.292,4005.909,100.0,87.417,63.0,12.288,0.393,15.0,14.175,13.0,204.58,3.646
2011-10-06,12.251,17.958,5.707,,9.418,185.518,3933.913,100.0,81.5,47.0,11.005,0.522,24.1,18.625,15.1,196.523,2.904
2011-10-07,16.078,24.902,8.824,,15.902,189.898,4073.75,97.0,50.917,23.0,14.592,1.373,23.1,18.333,13.7,204.49,3.918
2011-10-08,17.946,26.232,8.286,,29.12,195.903,4188.75,67.0,48.875,30.0,15.042,2.292,22.1,16.817,10.6,210.944,4.625
2011-10-09,10.821,13.399,2.577,,37.042,193.986,4159.167,91.0,63.25,40.0,11.722,1.028,21.2,17.375,13.7,205.708,4.562
2011-10-10,13.724,17.925,4.201,,34.755,194.25,4274.167,100.0,77.833,47.0,15.153,0.903,23.8,18.892,15.2,209.403,4.658
2011-10-11,15.822,24.294,8.472,,38.121,194.236,4182.083,92.0,70.625,34.0,12.542,1.903,24.4,18.121,14.4,206.778,4.316
2011-10-12,17.346,24.286,6.939,,36.116,194.57,4137.083,87.0,65.875,40.0,13.653,1.195,22.4,17.604,14.0,208.222,4.354
2011-10-13,19.955,28.306,8.351,,43.616,196.577,4156.087,92.0,74.917,60.0,17.06,1.98,20.8,17.288,13.4,213.637,4.771
2011-10-14,21.683,31.288,9.605,,59.255,194.833,4228.333,100.0,79.083,61.0,20.764,1.337,22.1,18.317,13.2,215.597,5.416
2011-10-15,21.684,33.322,11.637,,42.764,191.57,4241.25,100.0,99.958,99.0,27.889,0.597,20.7,19.675,17.8,219.458,5.542
2011-10-16,11.452,17.571,6.119,,23.213,188.278,4080.417,100.0,82.875,60.0,18.333,0.18,25.8,21.192,17.9,206.611,4.104
2011-10-17,16.038,23.987,7.949,,29.088,191.472,4094.167,83.0,65.792,43.0,14.833,0.847,24.1,19.633,16.5,206.305,4.343
2011-10-18,11.182,18.416,7.234,,15.718,190.528,3996.25,69.0,61.625,47.0,10.917,0.667,20.0,16.733,11.9,201.444,3.19
2011-10-19,15.182,25.208,10.026,,16.298,194.542,3969.583,74.0,62.458,54.0,12.181,0.82,14.9,12.583,10.4,206.722,3.25
2011-10-20,14.862,24.589,9.727,,17.51,194.174,3996.522,89.0,68.75,51.0,14.767,0.893,19.9,15.696,11.2,208.941,3.774
2011-10-21,14.671,23.516,8.845,,17.397,191.937,4035.417,96.0,78.292,60.0,13.466,0.84,19.5,16.717,13.8,205.403,3.312
2011-10-22,13.964,20.446,6.482,,19.972,187.458,4149.167,100.0,98.792,95.0,15.917,0.347,20.2,18.379,16.2,203.375,3.646
2011-10-23,14.041,19.381,5.339,,26.106,188.319,4153.75,100.0,91.917,74.0,19.556,0.208,22.6,20.179,18.1,207.875,4.0
2011-10-24,12.209,21.077,8.868,,15.326,188.583,4074.583,100.0,87.875,77.0,13.25,0.556,19.3,18.038,17.0,201.833,3.407
2011-10-25,14.23,23.473,9.243,,24.389,188.75,3873.75,100.0,77.708,44.0,18.167,0.583,20.8,17.738,14.9,206.917,3.506
2011-10-26,13.452,21.23,7.777,,9.394,190.0,3997.5,52.0,42.625,34.0,14.722,0.916,17.9,13.925,10.4,204.722,3.292
2011-10-27,20.352,38.663,18.311,,18.861,194.972,4196.087,71.0,52.333,30.0,18.361,1.217,17.5,12.15,7.2,213.333,4.416
2011-10-28,19.17,31.106,11.935,,22.046,193.143,4116.667,93.0,64.375,37.0,15.287,1.121,18.1,13.008,7.4,208.43,4.104
2011-10-29,15.387,22.863,7.476,,22.884,189.653,4077.083,95.0,68.5,33.0,12.917,0.972,21.0,14.008,7.7,202.57,4.0
2011-10-30,11.637,14.964,3.327,,28.449,189.639,4010.833,89.0,71.833,50.0,11.278,1.209,17.4,14.867,13.0,200.917,3.583
2011-10-31,13.251,21.185,7.934,,17.732,189.472,4072.5,99.0,67.458,35.0,12.097,1.167,22.4,16.271,12.4,201.569,3.304
2011-11-01,20.395,33.377,12.982,,18.028,191.5,4192.5,87.0,56.083,24.0,16.0,1.292,20.3,14.417,9.5,207.5,4.19
2011-11-02,24.172,40.243,16.071,,31.208,194.681,4356.667,96.0,69.667,41.0,23.222,1.528,19.6,14.038,7.4,217.903,5.396
2011-11-03,21.679,36.172,14.492,,37.315,194.917,4296.522,89.0,75.958,55.0,24.57,1.788,18.4,14.733,12.3,219.486,5.438
2011-11-04,19.897,35.999,16.101,,26.347,194.372,4231.667,91.0,71.375,43.0,19.951,1.357,21.5,16.583,11.6,214.322,5.188
2011-11-05,22.542,35.798,13.256,,62.528,195.195,4428.75,98.0,84.792,67.0,25.153,1.417,19.8,16.087,11.2,220.347,6.166
2011-11-06,14.512,20.607,6.095,,65.523,196.833,4335.0,100.0,96.042,88.0,20.597,0.556,18.2,16.025,14.4,217.43,5.396
2011-11-07,15.281,23.804,8.523,,12.5,186.625,4040.952,100.0,81.375,47.0,13.449,0.51,19.8,16.087,13.4,200.074,3.774
2011-11-08,15.163,24.499,9.336,,13.954,189.152,4007.083,97.0,70.375,37.0,13.016,0.52,16.6,13.396,10.6,202.168,3.648
2011-11-09,16.086,27.368,11.282,,13.352,191.153,4049.583,92.0,61.458,37.0,12.625,0.958,15.7,11.704,7.6,203.778,3.479
2011-11-10,18.791,33.579,14.788,,16.938,192.005,4142.174,89.0,69.0,49.0,15.395,0.809,14.1,10.967,7.9,207.4,4.105
2011-11-11,19.617,39.274,19.657,,19.264,195.579,4206.25,100.0,96.375,87.0,15.663,0.76,11.9,9.846,7.6,211.242,4.312
2011-11-12,15.53,24.554,9.024,,14.231,190.792,4088.333,100.0,85.167,62.0,13.347,0.917,18.9,14.625,10.9,204.139,4.062
2011-11-13,13.315,21.946,8.631,,26.25,194.375,4093.333,100.0,88.667,66.0,15.847,1.014,18.2,14.329,10.6,210.222,4.958
2011-11-14,14.12,26.373,12.254,,24.826,192.645,4129.167,100.0,82.542,46.0,12.556,1.093,18.6,13.433,10.0,205.202,4.133
2011-11-15,15.625,28.816,13.19,,15.606,193.083,4087.917,95.0,70.542,45.0,11.417,0.986,14.7,10.367,6.5,204.5,3.868
2011-11-16,20.221,46.92,26.699,,13.06,197.569,4145.0,89.0,59.167,27.0,20.986,1.403,12.6,8.188,4.3,218.556,4.854
2011-11-17,21.493,40.175,18.682,,17.005,186.352,4107.391,76.0,51.292,26.0,25.503,1.301,15.5,9.438,4.0,211.856,4.292
2011-11-18,23.219,45.857,22.638,,24.366,194.339,4187.5,95.0,71.458,58.0,21.54,1.547,12.9,8.921,4.7,215.879,5.042
2011-11-19,19.446,50.095,30.649,,27.935,196.097,4229.583,100.0,98.417,94.0,22.847,0.861,14.0,10.521,7.7,218.944,5.979
2011-11-20,11.565,20.5,8.935,,10.713,190.18,4139.583,100.0,79.208,43.0,15.986,0.764,18.7,13.838,8.6,206.167,4.479
2011-11-21,15.297,30.33,15.034,,7.486,192.758,4046.25,88.0,57.0,35.0,12.418,0.597,12.8,7.629,3.0,205.175,3.938
2011-11-22,21.034,48.559,27.526,,11.627,199.841,4167.143,87.0,58.125,26.0,17.24,2.224,12.3,6.842,1.4,217.081,5.039
2011-11-23,19.558,30.118,10.56,,19.528,194.875,4115.833,86.0,64.167,45.0,14.354,2.125,13.6,9.212,5.0,209.23,4.375
2011-11-24,18.086,35.342,17.255,,18.685,194.612,4208.696,95.0,57.375,22.0,15.886,1.447,15.5,9.758,5.8,210.498,4.75
2011-11-25,19.029,34.721,15.692,,8.468,186.964,4106.25,66.0,47.5,21.0,20.763,0.654,13.9,7.521,3.2,207.727,4.021
2011-11-26,21.274,41.714,20.441,,17.167,193.528,4310.0,72.0,53.0,29.0,23.82,3.222,11.3,6.254,1.4,217.347,5.188
2011-11-27,19.726,31.798,12.072,,31.41,190.417,4327.083,88.0,63.833,43.0,23.833,1.736,12.2,7.196,2.1,214.25,5.73
2011-11-28,25.108,72.269,47.161,,34.751,193.523,4546.667,86.0,72.917,58.0,27.972,2.32,13.5,9.417,5.2,221.495,7.724
2011-11-29,24.013,57.919,33.905,,24.713,202.694,4379.167,80.0,62.625,35.0,27.764,4.0,16.3,10.742,6.7,230.458,6.216
2011-11-30,17.366,36.293,18.927,,26.032,197.33,4243.333,96.0,66.875,46.0,20.504,1.931,16.9,11.425,6.5,217.835,4.396
2011-12-01,14.351,27.167,12.816,,9.741,192.875,4091.304,99.0,85.167,65.0,14.986,0.596,6.2,5.542,4.9,207.861,3.646
2011-12-02,12.974,20.951,7.977,,10.0,192.846,4064.167,92.0,65.667,44.0,11.186,0.552,6.3,4.629,2.6,204.032,2.896
2011-12-03,12.601,20.714,8.113,,9.352,191.458,4155.417,100.0,97.75,88.0,16.181,0.417,13.6,9.967,5.8,207.639,3.646
2011-12-04,13.601,21.952,8.351,,8.616,191.736,4186.25,100.0,53.792,27.0,17.056,0.917,14.8,10.542,5.1,208.791,4.396
2011-12-05,19.044,41.953,22.909,,10.784,199.5,4205.0,83.0,51.333,32.0,17.014,1.278,13.2,7.375,3.2,216.514,4.688
2011-12-06,22.555,45.902,23.347,,16.986,197.961,4227.5,69.0,54.833,37.0,19.111,1.417,8.4,5.488,1.5,217.071,4.652
2011-12-07,23.882,51.602,27.72,,24.741,198.309,4179.545,88.0,64.542,43.0,21.586,1.981,10.5,6.842,3.0,219.894,5.584
2011-12-08,18.446,32.882,14.436,,19.568,197.553,4137.391,92.0,82.292,71.0,11.9,0.791,6.5,5.125,3.6,209.453,4.296
2011-12-09,16.856,41.054,24.198,,14.489,195.675,4308.333,100.0,91.292,77.0,17.137,0.645,5.0,2.679,0.2,212.812,5.97
2011-12-10,19.583,47.262,27.679,,14.944,199.347,4369.167,97.0,63.625,27.0,18.708,1.125,8.9,3.288,-1.7,218.056,5.584
2011-12-11,16.903,30.965,14.063,,16.241,199.583,4362.083,79.0,55.708,27.0,17.403,1.361,12.2,5.217,-0.4,216.986,5.0
2011-12-12,24.244,49.616,25.372,,16.94,199.82,4364.583,88.0,64.083,33.0,21.695,2.07,11.9,6.083,0.9,221.514,5.718
2011-12-13,19.388,41.964,22.576,,11.875,197.958,4254.583,86.0,55.042,29.0,15.625,1.347,10.8,5.896,2.3,213.583,5.034
2011-12-14,22.338,43.924,21.586,,18.301,196.852,4268.75,86.0,61.708,51.0,16.186,2.042,8.6,5.429,1.1,213.038,5.042
2011-12-15,19.642,48.372,28.73,,18.144,197.361,4266.522,92.0,64.125,38.0,18.014,1.532,13.2,6.567,0.9,215.375,5.416
2011-12-16,16.488,30.408,13.919,,10.815,196.004,4194.167,87.0,63.167,40.0,13.001,0.764,7.6,3.871,0.7,209.005,4.438
2011-12-17,20.45,48.607,28.157,,11.547,198.986,4434.167,72.0,50.292,26.0,18.805,1.208,6.7,2.05,-2.1,217.792,5.958
2011-12-18,15.637,29.887,14.25,,12.171,199.486,4307.5,73.0,54.25,36.0,14.819,1.167,7.9,2.112,-2.7,214.305,4.5
2011-12-19,22.015,48.774,26.76,,14.333,197.986,4330.0,72.0,57.042,40.0,16.806,1.125,7.2,2.629,-1.2,214.791,5.494
2011-12-20,22.526,56.466,33.94,,12.826,201.083,4250.909,76.0,54.958,30.0,19.361,1.278,7.0,2.179,-1.8,220.445,5.8
2011-12-21,24.865,50.322,25.457,,14.453,199.984,4193.333,72.0,59.083,40.0,15.442,1.769,6.0,2.454,-2.5,215.427,5.166
2011-12-22,24.571,61.592,37.021,,29.17,197.399,4323.043,94.0,77.375,62.0,22.23,2.635,6.7,3.333,0.5,219.629,6.812
2011-12-23,17.991,46.935,28.945,,15.699,198.597,4251.667,95.0,51.667,23.0,19.458,0.847,7.0,2.683,-0.3,218.055,5.625
2011-12-24,22.969,47.087,24.119,,17.144,199.25,4260.0,56.0,43.792,28.0,19.166,1.972,6.0,1.942,-2.0,218.416,5.917
2011-12-25,15.971,28.337,12.366,,14.046,198.708,4185.417,67.0,46.792,18.0,13.75,0.774,7.0,1.812,-1.6,212.458,4.688
2011-12-26,19.938,40.006,20.068,,11.134,195.72,4221.667,82.0,56.208,37.0,14.206,1.069,3.6,0.471,-2.9,209.926,5.242
2011-12-27,25.99,63.012,37.022,,12.787,199.208,4433.75,73.0,48.833,24.0,20.695,1.38,6.0,0.925,-3.8,219.903,6.82
2011-12-28,25.547,57.054,31.507,,13.547,203.509,4387.5,64.0,46.708,26.0,21.249,3.292,6.1,1.2,-3.5,224.757,6.125
2011-12-29,24.635,41.114,16.48,,23.947,195.017,4103.913,66.0,53.958,41.0,16.685,1.748,6.9,2.2,-2.2,211.703,5.479
2011-12-30,17.341,29.578,12.237,,14.301,197.528,4275.417,71.0,43.417,22.0,17.014,1.237,7.0,2.354,-1.6,214.542,5.521
2011-12-31,16.926,27.039,10.113,,15.472,201.569,4272.5,60.0,44.917,24.0,65.75,1.416,7.1,2.175,-1.9,267.319,4.928
2012-01-01,12.97,25.31,12.339,,10.986,205.931,,63.0,39.333,17.0,131.25,1.303,11.6,4.871,-0.5,337.18,5.834
2012-01-02,11.464,16.423,4.958,,17.25,200.981,,71.0,45.75,24.0,57.266,1.5,12.8,5.667,-1.6,258.247,4.375
2012-01-03,8.574,17.02,8.446,,8.12,193.116,,60.0,41.167,25.0,10.078,0.833,6.3,1.933,-2.4,203.195,3.882
2012-01-04,16.383,27.081,10.698,,8.986,195.097,,66.0,40.375,18.0,11.5,0.778,7.9,0.696,-4.3,206.597,4.584
2012-01-05,19.186,30.553,11.368,,12.986,197.667,,58.0,43.667,20.0,13.917,1.333,8.7,1.229,-4.3,211.583,4.834
2012-01-06,15.298,23.226,7.929,,13.074,194.625,,66.0,46.625,24.0,11.055,0.764,11.1,2.817,-4.0,205.68,4.48
2012-01-07,27.589,51.705,24.116,,18.435,197.667,,63.0,44.792,20.0,23.57,2.07,11.9,3.812,-2.2,221.236,6.654
2012-01-08,22.836,37.053,14.217,,19.468,193.63,,65.0,52.913,27.0,11.945,2.629,13.7,3.939,-1.7,205.575,4.438
2012-01-09,18.254,28.557,10.304,,15.777,192.014,,67.0,58.583,41.0,9.272,0.917,11.4,4.296,1.1,201.286,3.96
2012-01-10,20.479,34.392,13.913,,9.426,193.367,,59.0,40.5,20.0,10.251,1.236,10.3,3.067,-1.0,203.619,4.5
2012-01-11,24.764,51.452,26.688,,12.655,200.754,,63.0,40.708,15.0,17.894,1.91,10.8,2.254,-3.8,218.649,5.476
2012-01-12,22.317,35.296,12.979,,21.607,197.292,,63.0,45.708,29.0,14.375,2.333,11.6,3.238,-2.3,211.667,5.229
