date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,PM25_mean,CO_mean
2016-08-12,22.416,30.531,8.114,5.0,36.344,25.292,1.833
2016-08-13,14.718,17.479,2.76,4.958,52.604,29.188,1.208
2016-08-14,10.604,12.292,1.688,2.722,45.042,23.542,0.792
2016-08-15,11.144,12.486,1.342,2.339,50.229,25.583,1.783
2016-08-16,10.916,13.604,2.687,1.764,43.052,18.958,1.375
2016-08-17,11.01,14.667,3.656,2.319,16.598,9.708,0.958
2016-08-18,12.983,15.488,2.504,2.778,19.781,13.438,0.375
2016-08-19,12.719,14.74,2.021,3.194,33.886,20.77,0.875
2016-08-20,12.375,14.666,2.292,2.708,23.052,13.916,0.458
2016-08-21,8.062,9.49,1.427,2.139,23.25,13.875,0.167
2016-08-22,11.427,18.24,6.812,2.694,19.562,9.729,0.167
2016-08-23,8.986,11.166,2.18,1.292,12.615,7.417,0.208
2016-08-24,12.166,14.429,2.262,2.673,15.984,9.652,0.167
2016-08-25,12.886,15.719,2.834,4.041,20.558,10.833,0.125
2016-08-26,10.594,16.521,5.927,1.916,16.667,6.604,0.083
2016-08-27,5.116,6.346,1.231,0.736,10.028,5.52,0.208
2016-08-28,9.991,10.992,1.001,1.292,13.451,6.854,0.174
2016-08-29,7.495,10.33,2.834,0.763,12.43,5.0,0.304
2016-08-30,12.659,16.961,4.302,1.042,18.169,9.646,2.13
2016-08-31,10.927,14.084,3.156,1.208,21.764,15.208,2.792
2016-09-01,13.125,13.969,0.844,3.167,49.333,33.562,3.25
2016-09-02,9.812,10.479,0.666,3.125,40.847,27.583,2.708
2016-09-03,12.448,14.042,1.594,3.694,28.292,17.438,1.792
2016-09-04,9.927,12.26,2.333,2.972,16.764,8.896,1.375
2016-09-05,10.531,14.844,4.312,1.903,15.333,6.917,1.625
2016-09-06,16.021,31.084,15.062,3.909,22.875,14.146,1.708
2016-09-07,18.331,29.15,10.82,4.144,27.486,15.729,1.958
2016-09-08,15.625,19.896,4.271,1.514,30.097,19.708,3.0
2016-09-09,16.948,21.739,4.792,1.604,30.806,22.271,2.708
2016-09-10,12.333,13.844,1.51,2.292,35.444,25.104,2.5
2016-09-11,10.083,10.667,0.583,2.562,36.458,24.438,2.333
2016-09-12,13.027,14.11,1.082,1.065,16.847,8.729,1.13
2016-09-13,15.26,18.958,3.698,1.292,9.347,4.48,1.125
2016-09-14,15.958,18.729,2.771,2.334,12.514,8.104,0.583
2016-09-15,16.542,20.719,4.177,2.104,15.144,10.292,0.5
2016-09-16,14.958,19.125,4.167,4.084,34.303,22.021,1.083
2016-09-17,10.25,13.76,3.51,2.834,24.531,12.438,0.583
2016-09-18,9.344,14.073,4.729,0.666,7.656,2.458,0.25
2016-09-19,5.656,6.323,0.667,0.646,6.166,2.125,0.0
2016-09-20,6.531,8.927,2.396,0.5,8.542,4.062,0.083
2016-09-21,8.699,10.304,1.604,0.812,14.802,8.729,0.083
2016-09-22,14.292,17.896,3.604,1.188,16.386,10.938,0.667
2016-09-23,13.531,22.729,9.198,1.042,15.552,9.98,0.625
2016-09-24,12.625,14.74,2.115,3.416,25.646,18.104,0.75
2016-09-25,12.021,13.104,1.083,2.958,26.406,17.562,1.583
2016-09-26,11.064,13.709,2.644,3.413,15.094,8.584,0.609
2016-09-27,14.906,19.521,4.614,4.208,18.906,12.583,0.458
2016-09-28,15.979,24.688,8.708,1.688,18.583,9.52,0.167
2016-09-29,11.323,19.24,7.917,0.718,8.554,3.826,1.0
2016-09-30,12.51,14.729,2.219,2.334,17.24,9.334,1.417
2016-10-01,14.99,21.25,6.26,1.562,14.708,8.042,1.333
2016-10-02,12.208,18.666,6.458,3.521,38.281,20.854,1.375
2016-10-03,11.094,21.771,10.677,3.375,20.125,9.667,0.167
2016-10-04,10.76,13.906,3.146,3.958,14.729,8.625,0.333
2016-10-05,8.236,11.369,3.133,1.062,16.969,8.542,0.333
2016-10-06,12.917,18.99,6.073,1.604,15.448,8.979,1.125
2016-10-07,10.188,11.562,1.375,2.854,18.188,12.188,0.792
2016-10-08,12.323,16.281,3.958,2.354,17.51,10.084,0.167
2016-10-09,7.114,7.958,0.844,0.771,14.563,9.938,1.208
2016-10-10,6.116,7.111,0.995,0.869,9.948,5.292,0.13
2016-10-11,15.636,19.083,3.448,3.458,12.604,7.521,0.5
2016-10-12,17.094,25.542,8.448,1.75,18.562,14.688,1.25
2016-10-13,15.114,16.948,1.834,2.77,16.104,12.042,1.0
2016-10-14,18.552,22.677,4.125,2.562,12.521,9.708,0.625
2016-10-15,13.427,17.958,4.531,3.042,13.656,9.271,0.792
2016-10-16,13.115,13.948,0.833,2.771,20.448,12.542,1.458
2016-10-17,22.073,33.021,10.948,2.0,19.365,11.562,1.708
2016-10-18,20.604,27.688,7.083,2.73,20.438,12.792,1.5
2016-10-19,19.532,27.812,8.28,2.792,27.715,19.938,1.667
2016-10-20,19.886,26.677,6.792,2.062,29.086,19.546,1.583
2016-10-21,13.375,15.323,1.948,1.375,26.323,17.146,1.0
2016-10-22,18.729,21.781,3.052,2.416,24.364,14.583,1.792
2016-10-23,5.979,6.604,0.625,0.979,12.438,6.875,0.708
2016-10-24,11.359,13.741,2.382,1.152,11.615,7.333,0.043
2016-10-25,15.542,21.771,6.229,1.854,17.978,11.584,1.125
2016-10-26,16.729,22.688,5.958,1.166,15.781,7.896,2.417
2016-10-27,9.562,11.062,1.5,1.125,15.75,9.199,0.5
2016-10-28,11.927,13.583,1.656,0.896,16.604,7.854,1.083
2016-10-29,9.104,10.771,1.667,0.666,15.542,9.292,0.417
2016-10-30,9.823,10.834,1.01,1.688,17.479,13.833,1.208
2016-10-31,19.156,24.729,5.573,1.666,19.198,13.042,1.333
2016-11-01,16.427,20.969,4.542,0.938,14.469,9.666,1.833
2016-11-02,15.014,19.335,4.322,1.604,9.086,6.442,1.167
2016-11-03,14.292,16.021,1.729,1.98,20.698,18.104,1.875
2016-11-04,23.708,35.49,11.781,2.938,33.844,27.916,3.25
2016-11-05,21.052,27.927,6.875,1.584,34.698,27.958,2.792
2016-11-06,11.448,13.51,2.062,1.271,25.802,21.458,1.5
2016-11-07,11.991,13.701,1.71,1.5,20.052,16.834,0.913
2016-11-08,25.146,38.354,13.208,1.508,26.327,21.7,2.333
2016-11-09,10.073,13.323,3.25,0.84,9.834,7.829,1.0
2016-11-10,9.563,11.073,1.51,1.396,9.729,7.583,0.75
2016-11-11,16.469,21.646,5.177,1.292,15.729,12.146,2.208
2016-11-12,18.885,26.677,7.792,1.604,26.228,20.104,1.875
2016-11-13,18.333,22.604,4.271,3.146,32.458,23.708,2.083
2016-11-14,14.482,15.873,1.391,1.708,22.795,18.35,1.458
2016-11-15,17.948,27.052,9.104,1.625,27.031,18.792,2.125
2016-11-16,17.414,24.443,7.03,1.333,21.271,15.375,1.375
2016-11-17,24.0,43.302,19.302,2.104,26.469,19.875,2.375
2016-11-18,16.177,22.146,5.969,2.458,30.333,21.646,2.292
2016-11-19,16.25,21.208,4.958,1.688,19.073,10.48,3.5
2016-11-20,13.26,15.708,2.448,1.584,17.136,12.604,3.042
2016-11-21,20.349,33.675,13.326,2.0,24.115,17.312,2.217
2016-11-22,18.375,27.156,8.781,1.07,21.417,14.833,2.375
2016-11-23,10.26,12.406,2.146,0.958,8.74,4.938,1.042
2016-11-24,12.968,17.656,4.688,0.708,7.666,5.042,1.167
2016-11-25,16.698,22.521,5.823,1.396,8.208,5.708,1.792
2016-11-26,15.177,21.031,5.854,2.021,14.708,10.833,1.333
2016-11-27,13.26,15.344,2.083,0.979,10.448,6.584,1.833
2016-11-28,16.708,21.969,5.26,1.604,28.958,23.896,3.083
2016-11-29,20.76,33.854,13.094,2.146,25.083,21.083,3.5
2016-11-30,12.978,14.859,1.881,2.729,14.208,10.438,1.739
2016-12-01,14.084,19.167,5.083,2.084,23.76,19.688,2.043
2016-12-02,19.084,25.396,6.312,2.0,14.688,11.25,1.833
2016-12-03,22.364,37.136,14.77,1.812,15.172,11.458,1.708
2016-12-04,20.01,28.854,8.844,1.229,24.958,15.688,2.5
2016-12-05,23.295,35.88,12.584,2.065,32.74,24.5,3.522
2016-12-06,13.208,16.542,3.333,1.729,22.667,18.542,2.0
2016-12-07,18.708,27.542,8.833,1.666,12.13,9.544,2.5
2016-12-08,18.052,24.51,6.458,1.75,25.781,21.958,2.292
2016-12-09,20.698,25.74,5.042,2.062,35.156,28.542,3.25
2016-12-10,17.042,24.104,7.062,1.375,13.021,11.542,2.458
2016-12-11,13.01,15.562,2.552,1.416,8.042,7.208,2.125
2016-12-12,19.062,27.698,8.635,2.833,10.229,7.792,2.167
2016-12-13,24.958,36.24,11.281,1.75,18.698,10.604,2.5
2016-12-14,14.062,18.771,4.708,1.125,6.677,4.792,2.167
2016-12-15,14.276,18.637,4.361,1.688,8.677,7.062,2.375
2016-12-16,13.74,18.771,5.031,1.25,7.458,5.292,2.708
2016-12-17,15.958,21.948,5.99,1.666,11.094,9.021,3.0
2016-12-18,18.26,25.26,7.0,1.583,16.913,12.708,2.417
2016-12-19,23.337,42.375,19.038,5.507,19.812,17.23,1.826
2016-12-20,26.219,45.708,19.49,3.861,27.062,19.666,1.542
2016-12-21,22.24,37.885,15.646,3.987,34.202,23.166,2.458
2016-12-22,15.063,21.271,6.208,1.611,12.646,7.584,1.875
2016-12-23,7.156,8.677,1.521,1.334,15.271,14.166,1.625
2016-12-24,15.0,19.666,4.667,1.68,15.24,13.812,2.5
2016-12-25,13.229,16.427,3.198,2.278,13.958,11.208,2.208
2016-12-26,18.271,22.24,3.969,2.833,13.167,10.188,2.083
2016-12-27,10.837,14.223,3.386,1.73,12.708,8.771,1.25
2016-12-28,10.531,12.636,2.104,1.042,4.906,4.25,1.083
2016-12-29,15.136,18.708,3.573,1.569,8.917,7.375,1.833
2016-12-30,12.927,15.886,2.958,1.43,7.177,6.0,2.042
2016-12-31,13.521,17.885,4.365,1.875,10.25,8.062,2.208
2017-01-01,5.702,6.187,0.485,1.932,11.74,10.604,1.0
2017-01-02,10.136,10.927,0.792,3.069,17.167,14.792,2.458
2017-01-03,8.156,8.958,0.802,1.986,15.198,14.312,1.833
2017-01-04,13.875,16.99,3.115,1.986,9.938,8.292,1.583
2017-01-05,18.677,23.094,4.416,1.0,11.917,10.354,1.708
2017-01-06,12.542,14.719,2.177,1.889,11.125,10.396,1.583
2017-01-07,11.302,14.042,2.74,2.292,9.698,8.062,1.458
2017-01-08,13.24,15.708,2.469,1.722,11.469,6.834,1.792
2017-01-09,8.625,11.166,2.542,1.542,17.864,18.334,2.792
2017-01-10,11.388,16.346,4.958,1.159,8.958,6.854,2.792
2017-01-11,7.542,10.479,2.938,1.847,6.292,5.73,2.0
2017-01-12,9.104,12.427,3.323,1.472,4.906,5.562,2.0
2017-01-13,11.781,14.166,2.385,1.986,13.417,14.167,2.583
2017-01-14,12.74,15.177,2.438,1.5,13.312,14.625,2.292
2017-01-15,26.038,53.42,27.382,3.596,18.875,15.708,1.304
2017-01-16,24.76,39.323,14.562,3.903,26.584,21.208,0.542
2017-01-17,24.177,40.542,16.364,2.389,16.021,8.479,0.583
2017-01-18,25.917,45.312,19.396,2.021,20.396,17.021,2.167
2017-01-19,32.958,44.344,11.385,4.403,54.917,49.954,3.833
2017-01-20,21.792,32.646,10.854,2.708,28.437,25.792,2.458
2017-01-21,18.146,25.333,7.187,3.653,25.104,21.896,2.292
2017-01-22,19.979,24.125,4.146,2.167,16.99,14.084,1.583
2017-01-23,10.927,14.427,3.5,1.944,19.052,19.292,1.958
2017-01-24,7.466,9.994,2.529,1.419,6.967,6.218,1.042
2017-01-25,11.083,14.812,3.729,1.5,5.792,4.875,1.167
2017-01-26,8.864,11.74,2.875,1.722,6.094,4.812,1.125
2017-01-27,19.5,25.708,6.208,1.82,9.458,9.77,2.375
2017-01-28,15.74,18.802,3.062,1.542,12.375,11.292,2.083
2017-01-29,11.318,14.473,3.155,2.631,16.281,18.25,2.217
2017-01-30,12.979,17.302,4.323,1.847,10.844,9.25,1.042
2017-01-31,24.474,38.507,14.033,2.775,12.729,11.104,1.792
2017-02-01,22.672,29.568,6.896,2.167,12.062,11.792,1.125
2017-02-02,22.875,37.062,14.188,1.792,10.083,7.875,2.125
2017-02-03,14.104,17.344,3.24,2.139,16.99,15.812,1.917
2017-02-04,5.875,7.114,1.24,1.514,8.834,7.48,1.042
2017-02-05,7.542,10.114,2.573,1.639,8.615,7.938,1.5
2017-02-06,8.583,11.219,2.636,1.875,9.594,9.48,1.583
2017-02-07,13.156,17.542,4.386,1.653,7.458,6.792,1.708
2017-02-08,25.866,39.557,13.69,3.253,14.886,16.188,2.042
2017-02-09,24.312,33.25,8.938,4.222,24.25,23.604,1.917
2017-02-10,23.229,29.938,6.708,2.611,27.146,18.875,1.5
2017-02-11,7.073,8.146,1.073,2.139,18.625,15.25,1.792
2017-02-12,8.234,10.846,2.612,1.417,13.677,10.854,0.87
2017-02-13,11.719,15.521,3.802,1.639,12.656,10.229,1.042
2017-02-14,19.479,28.666,9.188,1.805,12.614,9.75,0.667
2017-02-15,29.448,42.99,13.542,2.042,30.917,22.146,2.292
2017-02-16,25.864,40.208,14.344,2.139,29.177,22.438,1.625
2017-02-17,10.625,12.646,2.021,2.264,10.906,11.52,0.917
2017-02-18,15.979,18.573,2.594,2.764,9.271,7.375,0.5
2017-02-19,25.386,32.364,6.98,3.945,13.76,13.166,0.375
2017-02-20,23.797,35.021,11.224,3.138,21.49,20.188,1.708
2017-02-21,20.984,27.656,6.672,2.708,20.448,18.854,1.167
2017-02-22,19.844,26.271,6.427,2.375,12.042,12.417,0.667
2017-02-23,24.865,37.708,12.844,2.472,28.969,28.688,2.25
2017-02-24,24.135,36.417,12.281,3.653,42.656,37.812,2.083
2017-02-25,20.625,23.563,2.937,3.972,29.302,29.521,1.333
2017-02-26,19.221,32.715,13.493,2.712,29.219,23.104,1.348
2017-02-27,26.74,39.354,12.614,4.333,18.833,17.604,1.333
2017-02-28,20.948,29.854,8.906,3.264,24.294,17.718,1.375
2017-03-01,10.708,13.375,2.666,1.569,23.302,19.104,2.333
2017-03-02,22.448,27.875,5.427,4.014,18.104,16.354,1.792
2017-03-03,27.302,39.542,12.24,4.153,26.854,23.48,2.083
2017-03-04,17.375,19.625,2.25,4.736,25.046,17.542,0.958
2017-03-05,14.521,19.74,5.219,1.736,17.073,5.458,0.833
2017-03-06,8.51,10.385,1.875,1.361,9.219,6.916,0.125
2017-03-07,13.151,15.384,2.232,3.513,11.129,12.08,0.458
2017-03-08,10.677,13.323,2.646,1.75,11.458,7.0,1.042
2017-03-09,8.236,11.03,2.794,0.75,11.904,8.562,0.833
2017-03-10,14.686,17.863,3.176,1.959,13.417,10.062,1.458
2017-03-11,18.347,20.542,2.194,3.055,32.188,24.75,2.167
2017-03-12,33.762,44.444,10.683,4.843,35.206,25.731,2.0
2017-03-13,33.861,51.458,17.597,7.042,30.472,24.334,1.417
2017-03-14,33.546,53.799,20.252,7.819,40.625,31.188,1.13
2017-03-15,29.333,40.364,11.032,5.958,37.416,26.229,0.625
2017-03-16,9.51,11.708,2.198,1.222,11.386,6.229,0.542
2017-03-17,11.49,13.052,1.562,1.861,10.563,7.416,0.667
2017-03-18,17.771,20.76,2.99,4.042,18.218,13.792,0.917
2017-03-19,20.417,22.938,2.52,2.958,15.948,9.542,1.417
2017-03-20,6.515,7.428,0.914,0.988,8.146,3.458,0.417
2017-03-21,14.156,16.521,2.365,1.18,4.833,2.5,1.125
2017-03-22,11.573,14.927,3.354,1.153,8.292,3.167,0.583
2017-03-23,22.042,36.114,14.073,3.139,14.636,9.646,2.083
2017-03-24,17.146,22.25,5.104,2.667,21.052,15.084,1.625
2017-03-25,15.844,17.01,1.166,3.181,73.417,57.458,3.833
2017-03-26,28.476,36.645,8.169,4.759,51.083,40.688,2.652
2017-03-27,32.073,44.01,11.938,5.486,40.656,29.666,2.75
2017-03-28,35.208,48.854,13.646,6.597,40.469,30.02,2.25
2017-03-29,27.979,40.219,12.24,5.611,37.76,27.5,2.083
2017-03-30,22.052,26.271,4.219,4.195,32.26,23.375,0.958
2017-03-31,20.229,24.542,4.312,5.056,22.969,16.812,1.0
2017-04-01,12.635,15.167,2.531,1.292,10.875,8.771,0.75
2017-04-02,9.458,10.406,0.948,0.93,9.364,7.584,1.208
2017-04-03,22.552,30.0,7.448,2.25,21.714,16.667,1.958
2017-04-04,34.457,42.949,8.492,5.681,31.979,25.062,2.125
2017-04-05,27.708,33.24,5.531,5.695,28.281,24.458,1.417
2017-04-06,12.521,13.354,0.834,1.625,19.24,12.834,0.5
2017-04-07,29.334,46.906,17.573,6.014,20.312,13.104,1.5
2017-04-08,23.563,35.323,11.76,5.945,21.167,14.625,1.042
2017-04-09,13.042,14.24,1.198,2.458,27.427,21.271,1.708
2017-04-10,12.073,13.219,1.146,2.259,20.375,14.771,1.304
2017-04-11,16.177,21.062,4.885,1.986,12.625,7.042,1.458
2017-04-12,20.521,26.208,5.688,2.291,21.51,14.562,2.0
2017-04-13,22.0,26.729,4.729,3.208,23.094,16.938,2.667
2017-04-14,21.687,27.333,5.646,4.542,19.49,15.625,1.833
2017-04-15,21.031,27.031,6.0,3.722,19.406,15.125,1.083
2017-04-16,12.156,13.833,1.677,4.514,30.281,21.521,1.042
2017-04-17,20.073,27.375,7.302,2.597,18.364,12.812,1.125
2017-04-18,15.607,19.248,3.641,2.636,22.718,15.021,1.625
2017-04-19,13.49,16.854,3.364,2.0,27.031,16.688,1.458
2017-04-20,24.354,28.479,4.125,3.653,25.042,16.021,1.208
2017-04-21,21.656,27.292,5.636,4.236,24.469,17.042,1.625
2017-04-22,13.417,15.094,1.677,2.736,20.948,16.355,1.292
2017-04-23,13.229,14.802,1.573,2.139,12.948,12.23,1.167
2017-04-24,16.409,19.334,2.925,3.365,15.365,13.5,0.696
2017-04-25,18.458,20.386,1.927,4.792,16.427,12.02,0.167
2017-04-26,23.125,28.208,5.083,1.839,16.348,8.565,0.625
2017-04-27,15.833,19.031,3.198,2.055,19.052,14.958,1.125
2017-04-28,19.864,25.604,5.74,2.278,16.938,13.416,2.167
2017-04-29,14.927,16.25,1.323,3.514,28.781,22.104,2.125
2017-04-30,15.969,17.896,1.927,3.584,30.188,26.938,2.208
2017-05-01,15.916,17.927,2.011,2.611,32.927,25.5,1.833
2017-05-02,15.967,18.239,2.272,3.963,27.49,20.854,1.083
2017-05-03,11.875,12.719,0.844,4.028,19.0,14.958,0.333
2017-05-04,10.614,11.834,1.219,4.139,14.062,11.271,0.125
2017-05-05,9.896,10.958,1.062,3.833,14.198,10.438,0.125
2017-05-06,13.875,15.75,1.875,3.25,37.406,24.646,1.625
2017-05-07,12.844,14.344,1.5,2.778,46.052,29.354,2.0
2017-05-08,19.12,21.631,2.511,4.707,97.188,57.646,2.565
2017-05-09,17.552,19.313,1.76,1.946,49.354,27.562,0.792
2017-05-10,15.49,19.636,4.146,1.278,19.687,9.875,1.625
2017-05-11,17.896,23.125,5.229,2.597,24.302,17.854,1.583
2017-05-12,20.615,23.562,2.948,3.417,32.656,23.625,1.208
2017-05-13,14.75,17.396,2.646,2.778,20.385,11.416,0.958
2017-05-14,12.042,13.594,1.552,2.181,25.886,16.146,1.75
2017-05-15,16.0,20.552,4.552,2.361,16.542,10.562,1.125
2017-05-16,21.26,25.344,4.084,4.028,19.073,13.104,1.25
2017-05-17,19.154,22.868,3.714,3.057,22.625,15.979,1.125
2017-05-18,23.594,28.542,4.948,4.458,26.344,20.375,1.042
2017-05-19,25.719,29.875,4.156,4.528,31.281,24.042,1.625
2017-05-20,21.948,25.177,3.229,5.32,30.198,23.5,0.917
2017-05-21,13.729,15.136,1.406,4.556,22.0,19.396,0.208
2017-05-22,14.333,16.974,2.641,5.0,21.927,15.855,0.522
2017-05-23,17.292,19.906,2.614,5.764,21.208,15.562,0.792
2017-05-24,20.458,23.844,3.385,3.82,29.114,21.229,0.5
2017-05-25,17.25,22.073,4.823,3.111,25.458,17.854,0.625
2017-05-26,11.896,14.24,2.344,2.0,16.406,10.021,0.583
2017-05-27,13.77,16.208,2.438,2.764,13.573,8.584,0.583
2017-05-28,21.875,25.938,4.062,6.167,19.021,15.168,2.333
2017-05-29,22.74,26.375,3.636,4.889,24.833,19.375,1.333
2017-05-30,26.698,30.698,4.0,7.444,40.833,32.542,1.417
2017-05-31,17.648,20.401,2.753,6.691,48.804,36.652,0.75
2017-06-01,18.698,22.052,3.354,5.917,47.708,36.792,1.042
2017-06-02,12.167,14.729,2.562,2.472,17.219,15.167,0.833
2017-06-03,15.25,18.156,2.906,3.736,16.364,13.229,0.833
2017-06-04,12.667,14.656,1.99,2.958,12.677,10.916,0.208
2017-06-05,15.26,17.747,2.487,2.894,13.354,9.854,0.739
2017-06-06,13.812,15.5,1.688,3.083,16.5,13.688,0.917
2017-06-07,11.542,13.084,1.542,1.305,16.073,8.729,1.125
2017-06-08,14.427,17.365,2.938,2.361,14.594,10.354,2.125
2017-06-09,21.188,24.615,3.427,3.514,25.406,18.292,3.125
2017-06-10,15.99,17.719,1.73,2.861,35.667,29.188,2.375
2017-06-11,11.281,12.281,1.0,3.153,30.927,24.708,1.208
2017-06-12,11.719,13.698,1.979,2.083,10.74,7.146,0.0
2017-06-13,15.926,19.898,3.972,3.299,10.531,8.604,0.042
2017-06-14,27.802,39.552,11.75,5.972,17.625,14.834,1.25
2017-06-15,23.698,28.156,4.458,5.278,27.115,22.146,1.542
2017-06-16,19.448,22.656,3.208,4.333,25.229,20.084,0.792
2017-06-17,19.062,22.802,3.74,5.458,17.74,15.896,0.333
2017-06-18,17.135,19.531,2.396,6.514,34.469,26.146,0.917
2017-06-19,20.212,23.407,3.194,5.534,34.542,27.042,1.609
2017-06-20,11.5,12.479,0.979,3.375,33.396,21.292,0.458
2017-06-21,11.948,14.844,2.896,1.972,10.958,7.062,0.25
2017-06-22,18.938,23.573,4.635,4.597,20.313,14.104,0.417
2017-06-23,14.886,16.521,1.636,4.57,18.562,15.0,0.375
2017-06-24,15.636,17.344,1.708,4.083,20.427,13.479,0.208
2017-06-25,14.875,17.781,2.906,3.792,21.073,14.729,0.667
2017-06-26,18.76,21.875,3.115,4.458,28.136,21.188,0.625
2017-06-27,19.99,23.24,3.25,5.958,32.781,24.792,1.542
2017-06-28,16.364,19.24,2.875,4.125,27.667,16.812,1.0
2017-06-29,14.441,16.319,1.878,3.481,24.511,13.304,0.625
2017-06-30,15.282,20.844,5.562,3.264,19.848,8.792,0.208
2017-07-01,12.333,22.49,10.156,5.5,22.49,12.375,0.0
2017-07-02,9.864,16.583,6.719,3.375,22.812,10.792,0.0
2017-07-03,10.518,17.556,7.038,3.105,18.886,10.125,0.435
2017-07-04,10.604,18.698,8.094,3.403,18.354,7.5,0.583
2017-07-05,19.458,27.625,8.167,2.042,22.854,9.792,2.958
2017-07-06,18.594,26.375,7.781,1.655,13.82,6.506,0.375
2017-07-07,14.427,24.698,10.271,1.528,10.326,4.187,0.708
2017-07-08,15.24,21.0,5.76,4.403,24.813,12.521,0.083
2017-07-09,12.906,21.74,8.834,3.264,21.094,9.25,0.0
2017-07-10,10.104,15.958,5.854,2.25,20.583,9.375,0.583
2017-07-11,8.688,13.5,4.812,1.347,17.188,6.062,0.125
2017-07-12,14.598,20.455,5.857,2.347,24.61,12.208,0.542
2017-07-13,16.049,20.546,4.497,3.153,32.74,18.73,0.625
2017-07-14,14.74,17.042,2.302,4.278,45.323,25.104,0.292
2017-07-15,13.427,17.104,3.677,4.695,41.281,23.792,0.0
2017-07-16,8.26,11.51,3.25,2.361,18.521,9.312,0.042
2017-07-17,7.257,11.522,4.265,2.207,13.292,6.667,0.348
2017-07-18,10.437,17.219,6.781,1.792,16.573,5.604,0.583
2017-07-19,15.834,21.938,6.104,3.718,30.625,15.0,0.583
2017-07-20,13.406,15.865,2.458,3.556,39.76,19.021,0.5
2017-07-21,16.625,20.812,4.188,4.833,35.802,18.167,0.208
2017-07-22,14.438,17.854,3.417,4.875,35.031,15.75,0.083
2017-07-23,11.917,14.885,2.968,4.389,29.995,14.584,0.083
2017-07-24,17.885,22.426,4.542,3.303,47.641,18.771,0.125
2017-07-25,17.76,23.585,5.824,4.367,63.458,27.834,0.826
2017-07-26,10.388,12.208,1.821,2.07,22.673,10.896,1.083
2017-07-27,17.419,21.098,3.679,5.419,33.302,17.438,1.542
2017-07-28,16.958,22.0,5.042,4.361,47.927,24.334,1.542
2017-07-29,12.604,16.24,3.636,4.195,30.271,16.479,1.125
2017-07-30,14.302,16.802,2.5,5.278,28.354,15.5,1.5
2017-07-31,13.135,16.171,3.036,4.065,42.031,22.167,0.826
2017-08-01,16.125,29.219,13.094,4.653,34.729,17.354,0.792
2017-08-02,10.208,12.396,2.188,2.417,18.281,9.875,0.5
2017-08-03,11.614,13.656,2.042,4.0,23.156,13.188,0.458
2017-08-04,10.98,13.312,2.334,4.0,16.25,9.562,0.292
2017-08-05,8.177,11.0,2.823,3.708,16.042,8.208,0.0
2017-08-06,6.396,7.719,1.323,2.32,16.677,8.125,0.0
2017-08-07,8.823,12.125,3.302,1.972,24.99,9.312,0.417
2017-08-08,15.996,20.092,4.097,2.486,46.875,23.032,2.348
2017-08-09,13.413,15.442,2.029,1.208,29.78,13.51,1.458
2017-08-10,16.552,21.188,4.636,2.375,31.208,16.375,2.25
2017-08-11,7.792,9.708,1.916,2.195,16.875,7.875,0.375
2017-08-12,6.99,8.636,1.646,1.695,11.708,6.208,0.042
2017-08-13,5.958,7.198,1.24,1.847,13.75,6.354,0.0
2017-08-14,10.096,11.684,1.588,2.252,20.052,10.625,0.043
2017-08-15,13.552,16.052,2.5,2.055,19.604,8.292,0.792
2017-08-16,14.0,17.354,3.354,2.278,19.354,9.0,1.417
2017-08-17,12.771,15.594,2.823,1.472,17.042,8.708,0.739
2017-08-18,11.916,15.365,3.448,2.292,19.156,11.062,0.542
2017-08-19,11.698,15.177,3.479,2.583,14.792,8.875,0.458
2017-08-20,9.635,12.188,2.552,3.32,26.938,14.729,0.292
2017-08-21,10.313,12.042,1.729,3.486,37.865,18.896,0.375
2017-08-22,9.442,15.984,6.542,3.887,20.416,10.771,0.0
2017-08-23,13.052,24.01,10.958,4.885,24.802,10.271,0.174
2017-08-24,8.917,15.812,6.896,1.667,17.917,8.208,0.208
2017-08-25,10.948,18.062,7.114,1.792,19.021,7.375,1.208
2017-08-26,13.917,16.875,2.958,2.07,19.167,11.188,1.417
2017-08-27,8.292,8.854,0.562,2.903,24.646,16.333,1.333
2017-08-28,14.44,17.544,3.103,3.355,28.104,18.25,1.478
2017-08-29,18.469,23.5,5.031,3.653,26.344,15.48,1.708
2017-08-30,11.677,13.666,1.99,2.097,15.645,10.292,0.958
2017-08-31,8.979,10.886,1.906,1.625,12.583,7.625,0.167
2017-09-01,10.292,12.312,2.021,1.5,13.531,9.458,0.417
2017-09-02,7.906,9.521,1.614,1.236,9.76,5.02,0.083
2017-09-03,5.864,6.479,0.614,1.264,10.156,5.02,0.0
2017-09-04,10.771,12.136,1.365,2.903,15.416,9.896,0.542
2017-09-05,7.281,8.25,0.969,1.722,12.583,8.458,0.125
2017-09-06,17.453,25.955,8.501,2.259,27.987,15.458,1.208
2017-09-07,15.746,22.103,6.356,1.372,14.667,8.062,0.917
2017-09-08,16.396,20.875,4.479,2.375,15.156,10.042,0.708
2017-09-09,15.052,19.25,4.198,2.889,23.26,17.396,1.625
2017-09-10,10.646,11.792,1.146,3.861,26.344,18.792,0.5
2017-09-11,9.404,11.299,1.894,2.384,26.908,16.708,1.391
2017-09-12,14.0,17.573,3.573,2.57,12.344,7.104,0.917
2017-09-13,17.76,24.24,6.479,2.972,20.334,15.93,1.875
