date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,CO_mean
2013-09-22,8.25,9.438,1.188,,1.458,4.003
2013-09-23,14.094,16.198,2.104,,1.834,4.312
2013-09-24,18.4,22.192,3.792,,1.514,4.521
2013-09-25,13.524,18.256,4.732,,1.306,3.917
2013-09-26,5.058,6.392,1.333,,0.444,2.826
2013-09-27,14.632,20.105,5.473,,0.729,3.792
2013-09-28,12.85,15.45,2.6,,0.972,3.875
2013-09-29,10.35,11.917,1.567,,1.236,3.796
2013-09-30,17.95,25.075,7.125,,1.583,4.854
2013-10-01,10.725,13.258,2.533,,0.639,4.084
2013-10-02,11.632,14.264,2.632,,1.264,3.708
2013-10-03,13.176,15.989,2.813,,0.395,3.782
2013-10-04,19.064,22.398,3.333,,0.487,3.833
2013-10-05,19.0,21.875,2.875,,0.347,4.708
2013-10-06,13.708,15.158,1.45,,0.542,3.864
2013-10-07,19.942,23.992,4.05,,1.083,3.938
2013-10-08,25.058,31.017,5.958,,2.014,3.75
2013-10-09,10.671,11.857,1.185,,1.416,3.188
2013-10-10,14.225,18.017,3.792,,2.242,4.013
2013-10-11,5.772,6.874,1.102,,1.563,2.708
2013-10-12,7.833,8.825,0.992,,2.222,4.375
2013-10-13,7.017,8.55,1.533,,0.569,4.22
2013-10-14,14.458,17.042,2.583,,1.486,4.438
2013-10-15,14.6,20.0,5.4,,0.431,4.666
2013-10-16,5.825,7.3,1.475,,0.306,3.23
2013-10-17,11.831,18.202,6.37,,0.348,3.718
2013-10-18,13.986,18.7,4.714,,0.362,4.084
2013-10-19,14.458,19.5,5.042,,0.472,4.708
2013-10-20,6.133,7.35,1.216,,0.375,3.586
2013-10-21,13.667,18.958,5.292,,1.292,4.417
2013-10-22,11.725,20.583,8.858,,0.472,3.958
2013-10-23,14.67,20.665,5.995,,0.361,4.312
2013-10-24,12.375,19.3,6.925,,0.347,3.991
2013-10-25,10.258,12.632,2.373,,0.246,3.73
2013-10-26,7.531,9.032,1.5,,0.479,4.229
2013-10-27,9.573,11.625,2.052,,0.396,4.066
2013-10-28,19.943,27.37,7.427,,0.778,4.792
2013-10-29,24.777,34.167,9.391,,1.155,5.834
2013-10-30,16.729,28.906,12.177,,1.542,5.646
2013-10-31,17.026,23.109,6.083,,1.045,6.392
2013-11-01,16.625,22.458,5.833,,0.861,5.688
2013-11-02,24.667,34.281,9.614,,1.354,6.416
2013-11-03,18.468,24.24,5.771,,0.771,7.807
2013-11-04,8.938,10.479,1.542,,0.604,6.312
2013-11-05,18.646,29.26,10.614,,0.48,6.812
2013-11-06,25.52,35.664,10.144,,2.676,5.875
2013-11-07,20.65,28.758,8.109,,2.361,5.568
2013-11-08,18.296,24.833,6.537,,1.717,5.334
2013-11-09,16.508,20.55,4.042,,1.514,4.584
2013-11-10,6.45,7.067,0.617,,1.125,3.905
2013-11-11,11.508,15.658,4.15,,1.153,4.166
2013-11-12,13.167,19.617,6.45,,0.972,4.354
2013-11-13,14.347,22.372,8.025,,0.349,4.48
2013-11-14,21.066,34.059,12.993,,1.339,5.059
2013-11-15,22.177,35.8,13.623,,1.05,6.104
2013-11-16,18.5,29.775,11.275,,1.653,6.73
2013-11-17,12.942,17.133,4.192,,2.722,5.926
2013-11-18,10.317,13.167,2.85,,1.917,3.729
2013-11-19,6.333,8.1,1.767,,1.264,3.354
2013-11-20,12.514,17.263,4.749,,1.792,4.396
2013-11-21,16.517,24.833,8.317,,1.468,4.776
2013-11-22,16.239,28.896,12.657,,1.387,4.875
2013-11-23,17.177,25.26,8.083,,1.312,5.666
2013-11-24,19.104,25.084,5.979,,2.938,6.392
2013-11-25,9.718,10.406,0.688,,2.312,4.062
2013-11-26,10.005,12.493,2.488,,0.713,3.625
2013-11-27,14.085,22.233,8.149,,1.595,4.458
2013-11-28,10.659,13.479,2.819,,1.764,3.992
2013-11-29,15.152,24.906,9.754,,1.388,4.583
2013-11-30,17.908,27.733,9.825,,1.695,5.729
2013-12-01,18.092,25.342,7.25,,2.306,6.264
2013-12-02,25.567,47.417,21.85,,2.153,7.48
2013-12-03,24.217,48.733,24.517,,1.972,7.062
2013-12-04,21.196,40.463,19.266,,1.625,6.542
2013-12-05,24.991,46.425,21.433,,2.683,7.695
2013-12-06,25.93,50.169,24.24,,5.139,8.771
2013-12-07,15.475,22.483,7.008,,1.458,5.75
2013-12-08,10.517,13.667,3.15,,0.361,4.43
2013-12-09,27.542,40.125,12.583,,1.306,5.292
2013-12-10,13.368,16.44,3.072,,1.527,5.084
2013-12-11,13.925,20.991,7.066,,2.039,4.688
2013-12-12,13.942,21.0,7.058,,1.763,4.946
2013-12-13,13.634,21.53,7.896,,2.122,4.188
2013-12-14,11.367,13.467,2.1,,2.445,4.562
2013-12-15,7.992,9.3,1.308,,2.486,4.098
2013-12-16,13.392,18.942,5.55,,0.528,4.375
2013-12-17,15.658,28.125,12.467,,0.389,4.792
2013-12-18,15.516,21.272,5.756,,0.347,4.292
2013-12-19,16.933,28.52,11.586,,1.544,5.488
2013-12-20,9.222,11.906,2.684,,2.265,4.25
2013-12-21,7.646,9.198,1.552,,0.604,3.688
2013-12-22,7.323,8.542,1.219,,0.792,3.729
2013-12-23,13.583,17.927,4.344,,1.166,4.688
2013-12-24,13.3,21.7,8.4,,0.556,4.958
2013-12-25,23.308,43.32,20.012,,0.806,6.208
2013-12-26,32.135,60.317,28.182,,0.805,7.556
2013-12-27,14.669,19.652,4.983,,1.974,6.417
2013-12-28,10.275,14.308,4.033,,1.361,4.666
2013-12-29,9.683,11.133,1.45,,1.236,4.288
2013-12-30,9.758,12.367,2.608,,1.681,4.916
2013-12-31,11.133,15.392,4.258,,2.333,5.334
2014-01-01,6.125,9.052,2.927,,2.264,3.678
2014-01-02,5.156,7.864,2.708,,2.006,3.416
2014-01-03,7.75,11.771,4.021,,0.931,4.152
2014-01-04,12.458,19.583,7.125,,1.986,6.042
2014-01-05,22.17,42.021,19.851,,2.167,7.584
2014-01-06,18.103,27.745,9.642,,2.514,5.917
2014-01-07,9.037,13.313,4.276,,0.944,4.062
2014-01-08,10.033,14.425,4.392,,1.528,4.65
2014-01-09,13.333,21.76,8.427,,1.302,4.771
2014-01-10,14.367,18.883,4.517,,2.333,5.052
2014-01-11,11.517,15.625,4.108,,2.625,5.062
2014-01-12,9.409,12.816,3.407,,0.611,4.25
2014-01-13,19.413,29.173,9.76,,0.703,5.121
2014-01-14,29.127,54.593,25.466,,2.328,6.208
2014-01-15,17.367,24.358,6.992,,0.569,4.46
2014-01-16,23.342,38.092,14.75,,1.628,7.062
2014-01-17,10.425,13.4,2.975,,2.917,5.606
2014-01-18,14.133,20.617,6.483,,1.792,5.479
2014-01-19,16.364,27.751,11.386,,3.014,5.396
2014-01-20,17.276,28.159,10.883,,1.375,6.354
2014-01-21,30.664,52.249,21.585,,2.456,7.021
2014-01-22,22.008,31.95,9.942,,1.667,6.264
2014-01-23,13.517,17.942,4.425,,1.032,4.729
2014-01-24,18.309,30.6,12.292,,1.625,5.623
2014-01-25,19.667,28.408,8.742,,2.125,6.667
2014-01-26,31.292,55.363,24.071,,1.68,7.783
2014-01-27,15.733,22.567,6.834,,2.192,5.646
2014-01-28,8.373,13.027,4.654,,0.889,4.354
2014-01-29,17.742,30.95,13.208,,0.681,5.083
2014-01-30,17.62,25.104,7.484,,1.299,4.938
2014-01-31,8.925,11.461,2.536,,1.792,4.006
2014-02-01,9.458,12.517,3.058,,1.222,3.958
2014-02-02,15.289,22.419,7.13,,0.667,4.5
2014-02-03,17.758,24.408,6.65,,0.75,4.392
2014-02-04,21.319,33.094,11.776,,1.597,4.542
2014-02-05,16.7,24.775,8.075,,2.056,4.875
2014-02-06,17.575,25.383,7.809,,1.649,4.5
2014-02-07,25.15,38.167,13.017,,2.292,5.322
2014-02-08,18.4,25.467,7.067,,3.375,5.208
2014-02-09,9.957,13.08,3.123,,1.97,3.188
2014-02-10,10.816,13.214,2.399,,2.417,4.183
2014-02-11,20.963,28.122,7.159,,3.25,5.396
2014-02-12,22.35,41.55,19.2,,3.556,6.104
2014-02-13,14.658,17.717,3.058,,2.306,4.02
2014-02-14,16.517,21.167,4.65,,3.195,4.579
2014-02-15,17.558,21.05,3.492,,3.153,5.708
2014-02-16,27.141,43.98,16.839,,2.945,5.125
2014-02-17,27.923,42.256,14.332,,3.866,5.368
2014-02-18,11.802,13.748,1.946,,2.055,3.979
2014-02-19,16.575,22.842,6.267,,0.847,3.938
2014-02-20,14.817,19.317,4.5,,0.625,3.812
2014-02-21,27.333,36.341,9.008,,2.778,4.64
2014-02-22,19.375,21.85,2.475,,2.625,3.52
2014-02-23,23.828,38.605,14.777,,4.514,6.084
2014-02-24,26.567,48.084,21.517,,2.57,7.014
2014-02-25,26.905,44.036,17.132,,2.5,6.0
2014-02-26,31.054,47.419,16.365,,1.891,5.646
2014-02-27,15.525,18.858,3.333,,1.587,4.416
2014-02-28,14.8,17.975,3.175,,1.305,4.392
2014-03-01,13.667,15.667,2.0,,1.0,4.479
2014-03-02,16.65,21.706,5.056,,2.166,4.566
2014-03-03,26.864,36.844,9.979,,0.889,5.081
2014-03-04,11.317,13.317,2.0,,2.03,3.396
2014-03-05,10.75,12.781,2.031,,0.646,3.208
2014-03-06,15.886,19.802,3.917,,0.867,3.562
2014-03-07,11.49,13.636,2.146,,0.0,4.536
2014-03-08,5.573,6.375,0.802,,0.0,3.75
2014-03-09,18.184,23.534,5.35,,0.251,4.688
2014-03-10,7.427,8.614,1.188,,1.472,3.272
2014-03-11,8.075,9.03,0.955,,0.774,3.292
2014-03-12,13.844,15.854,2.01,,2.208,4.542
2014-03-13,24.42,36.61,12.191,,2.323,4.792
2014-03-14,11.747,13.049,1.302,,1.319,5.076
2014-03-15,27.958,34.688,6.729,,2.042,5.292
2014-03-16,31.554,53.525,21.97,,2.764,6.979
2014-03-17,38.177,77.531,39.354,,3.847,8.355
2014-03-18,40.461,73.825,33.364,,4.111,6.229
2014-03-19,13.994,20.491,6.496,,0.586,3.771
2014-03-20,9.198,10.771,1.573,,0.49,4.354
2014-03-21,24.412,32.58,8.168,,3.305,5.248
2014-03-22,23.125,29.958,6.833,,5.014,6.146
2014-03-23,14.51,16.759,2.25,,0.694,4.271
2014-03-24,13.198,15.886,2.688,,0.528,3.848
2014-03-25,13.614,15.542,1.928,,0.417,4.333
2014-03-26,24.521,30.026,5.506,,1.056,4.896
2014-03-27,39.677,52.021,12.344,,4.635,6.146
2014-03-28,26.471,35.21,8.739,,4.792,4.32
2014-03-29,26.729,35.864,9.136,,3.486,4.646
2014-03-30,32.82,42.104,9.285,,3.292,6.084
2014-03-31,30.792,41.094,10.302,,3.555,5.733
2014-04-01,22.275,28.658,6.383,,1.597,4.916
2014-04-02,26.686,34.628,7.943,,2.194,4.771
2014-04-03,25.15,34.125,8.975,,2.774,4.16
2014-04-04,9.508,11.95,2.442,,1.271,3.346
2014-04-05,9.158,11.133,1.975,,1.056,3.958
2014-04-06,6.683,8.083,1.4,,0.458,4.326
2014-04-07,21.983,29.392,7.408,,1.569,5.416
2014-04-08,23.242,33.075,9.833,,4.23,6.167
2014-04-09,26.559,31.84,5.281,,4.781,6.354
2014-04-10,21.6,29.342,7.742,,3.681,5.501
2014-04-11,14.516,17.558,3.042,,1.074,4.478
2014-04-12,17.692,20.733,3.042,,1.625,4.917
2014-04-13,15.058,17.175,2.117,,2.403,4.624
2014-04-14,10.783,13.008,2.225,,1.25,3.875
2014-04-15,21.475,26.475,5.0,,3.18,4.854
2014-04-16,34.295,50.27,15.975,,7.417,6.917
2014-04-17,30.795,42.235,11.439,,7.347,6.434
2014-04-18,15.258,17.517,2.258,,2.048,5.033
2014-04-19,4.483,5.608,1.125,,0.681,3.666
2014-04-20,6.983,7.933,0.95,,1.069,3.605
2014-04-21,22.167,32.708,10.542,,1.903,4.708
2014-04-22,19.908,24.458,4.55,,2.127,4.958
2014-04-23,17.859,22.254,4.395,,2.097,4.82
2014-04-24,24.583,30.225,5.642,,2.486,4.868
2014-04-25,30.733,39.067,8.333,,4.213,5.125
2014-04-26,19.233,24.475,5.242,,3.597,4.52
2014-04-27,9.217,10.55,1.333,,2.028,3.625
2014-04-28,19.474,22.521,3.047,,2.035,4.02
2014-04-29,6.058,7.292,1.233,,0.611,3.562
2014-04-30,13.641,16.761,3.119,,2.819,3.708
2014-05-01,20.708,29.775,9.067,,4.944,3.926
2014-05-02,26.108,34.008,7.9,,5.365,4.896
2014-05-03,13.233,15.75,2.517,,2.555,4.188
2014-05-04,5.4,6.075,0.675,,1.194,3.375
2014-05-05,9.533,10.6,1.067,,2.445,3.666
2014-05-06,6.733,7.684,0.95,,1.958,3.812
2014-05-07,13.786,16.571,2.785,,3.125,3.979
2014-05-08,9.385,10.41,1.026,,2.556,3.342
2014-05-09,13.958,19.842,5.883,,1.915,4.167
2014-05-10,7.15,8.467,1.317,,0.93,3.75
2014-05-11,5.167,5.883,0.717,,1.722,3.312
2014-05-12,5.908,6.333,0.425,,1.444,3.104
2014-05-13,20.483,24.009,3.525,,4.278,5.166
2014-05-14,23.56,30.701,7.141,,3.978,5.208
2014-05-15,14.569,18.189,3.62,,1.406,4.589
2014-05-16,14.5,24.108,9.608,,2.13,5.312
2014-05-17,9.925,11.4,1.475,,1.528,4.188
2014-05-18,12.325,14.817,2.492,,2.722,4.271
2014-05-19,18.017,22.617,4.6,,3.736,4.604
2014-05-20,8.767,10.15,1.383,,2.281,3.396
2014-05-21,4.003,4.917,0.914,,0.528,3.146
2014-05-22,10.15,13.458,3.308,,1.208,3.676
2014-05-23,7.858,10.175,2.317,,0.904,3.688
2014-05-24,8.333,10.942,2.608,,1.792,3.625
2014-05-25,5.675,6.683,1.008,,2.319,3.021
2014-05-26,4.758,5.3,0.542,,1.028,2.792
2014-05-27,17.2,21.442,4.242,,3.391,5.334
2014-05-28,16.42,23.284,6.863,,5.414,4.625
2014-05-29,16.275,21.758,5.483,,5.069,4.043
2014-05-30,16.742,21.9,5.158,,6.242,4.188
2014-05-31,16.867,25.767,8.9,,5.93,4.708
2014-06-01,16.4,18.692,2.292,,6.264,5.479
2014-06-02,13.774,17.127,3.352,,3.771,3.625
2014-06-03,12.992,15.158,2.167,,2.347,3.062
2014-06-04,11.879,15.629,3.75,,0.944,3.666
2014-06-05,3.325,4.742,1.417,,0.583,2.494
2014-06-06,8.583,10.675,2.092,,1.128,3.188
2014-06-07,11.317,14.767,3.45,,1.292,3.812
2014-06-08,7.992,9.567,1.575,,2.194,2.875
2014-06-09,12.592,17.492,4.9,,3.347,2.854
2014-06-10,10.302,15.977,5.675,,2.015,2.75
2014-06-11,10.312,16.091,5.78,,1.055,3.292
2014-06-12,8.242,14.108,5.867,,0.625,2.832
2014-06-13,13.192,19.717,6.525,,1.665,3.02
2014-06-14,14.825,19.875,5.05,,3.07,3.812
2014-06-15,11.758,14.725,2.967,,3.694,4.396
2014-06-16,20.675,28.308,7.633,,5.111,4.354
2014-06-17,26.55,37.975,11.425,,5.447,3.938
2014-06-18,18.334,29.163,10.83,,1.334,3.604
2014-06-19,17.333,25.575,8.241,,2.18,3.216
2014-06-20,18.475,26.192,7.716,,3.399,2.938
2014-06-21,12.475,19.5,7.025,,2.431,2.646
2014-06-22,7.283,12.325,5.042,,0.639,2.625
2014-06-23,10.933,19.725,8.792,,0.719,2.771
2014-06-24,14.279,25.88,11.601,,1.722,2.917
2014-06-25,16.744,26.803,10.059,,3.186,2.98
2014-06-26,14.067,22.858,8.792,,3.014,2.883
2014-06-27,16.933,28.3,11.367,,3.02,2.77
2014-06-28,12.208,18.333,6.125,,1.681,2.334
2014-06-29,9.558,13.775,4.216,,1.875,3.562
2014-06-30,19.058,28.2,9.142,,3.57,3.792
2014-07-01,16.467,24.075,7.609,,3.0,3.666
2014-07-02,14.678,22.71,8.031,,3.564,3.333
2014-07-03,12.223,18.906,6.683,,1.312,2.908
2014-07-04,14.708,24.683,9.975,,2.336,3.0
2014-07-05,14.425,21.35,6.925,,3.569,2.854
2014-07-06,13.067,22.366,9.3,,2.986,2.458
2014-07-07,12.275,22.333,10.058,,1.43,2.666
2014-07-08,13.55,43.183,29.633,,2.541,2.812
2014-07-09,8.731,32.681,23.949,,1.903,1.333
2014-07-10,7.975,23.458,15.483,,0.666,1.7
2014-07-11,11.833,22.442,10.608,,2.072,3.104
2014-07-12,17.175,22.275,5.1,,4.556,3.128
2014-07-13,13.55,18.742,5.192,,3.25,1.625
2014-07-14,22.192,30.023,7.83,,4.077,1.834
2014-07-15,23.825,32.15,8.325,,5.583,3.458
2014-07-16,13.418,20.682,7.264,,4.736,1.208
2014-07-17,17.591,25.95,8.358,,6.208,1.408
2014-07-18,16.873,24.721,7.848,,4.89,2.456
2014-07-19,17.258,27.492,10.233,,4.764,3.692
2014-07-20,11.083,14.375,3.292,,3.486,4.458
2014-07-21,9.6,11.133,1.533,,2.542,3.625
2014-07-22,12.975,18.208,5.233,,3.68,2.708
2014-07-23,12.464,22.161,9.697,,5.139,2.979
2014-07-24,21.625,28.5,6.875,,4.334,3.731
2014-07-25,20.489,29.364,8.875,,2.795,3.75
2014-07-26,10.125,12.7,2.575,,3.972,2.837
2014-07-27,7.925,11.259,3.333,,2.792,3.416
2014-07-28,8.553,14.058,5.505,,1.087,4.042
2014-07-29,9.8,12.958,3.158,,1.639,4.042
2014-07-30,9.197,12.924,3.726,,2.209,2.98
2014-07-31,6.292,9.4,3.108,,2.444,3.056
2014-08-01,6.422,14.785,8.363,,3.46,2.542
2014-08-02,5.792,12.792,7.0,,1.528,3.068
2014-08-03,6.65,13.326,6.676,,1.264,3.354
2014-08-04,3.704,5.935,2.231,,0.764,2.208
2014-08-05,1.9,4.217,2.317,,0.681,2.0
2014-08-06,7.091,11.786,4.695,,2.75,2.688
2014-08-07,5.367,10.6,5.233,,1.917,2.568
2014-08-08,8.442,17.201,8.76,,1.449,3.146
2014-08-09,3.083,4.992,1.908,,0.292,2.729
2014-08-10,1.433,1.75,0.317,,0.528,2.166
2014-08-11,8.55,10.083,1.533,,2.444,3.312
2014-08-12,14.633,19.533,4.9,,3.139,4.396
2014-08-13,14.76,19.634,4.875,,4.056,4.708
2014-08-14,4.554,8.349,3.795,,1.874,2.761
2014-08-15,3.18,5.053,1.873,,1.028,2.458
2014-08-16,3.958,5.925,1.967,,0.639,2.65
2014-08-17,3.608,4.608,1.0,,0.82,2.708
2014-08-18,1.942,4.642,2.7,,1.084,2.104
2014-08-19,4.208,11.208,7.0,,1.806,2.188
2014-08-20,3.483,9.094,5.61,,1.658,2.125
2014-08-21,3.366,8.82,5.455,,1.669,2.084
2014-08-22,4.593,10.262,5.669,,1.661,2.188
2014-08-23,6.308,12.283,5.975,,2.986,2.966
2014-08-24,5.342,8.825,3.483,,1.417,3.312
2014-08-25,9.243,17.24,7.997,,3.271,3.792
2014-08-26,6.567,10.258,3.692,,2.347,3.208
2014-08-27,5.343,8.546,3.203,,0.653,3.625
2014-08-28,7.767,13.508,5.742,,0.75,3.951
2014-08-29,7.489,12.617,5.128,,0.778,3.792
2014-08-30,5.425,8.5,3.075,,0.708,3.903
2014-08-31,2.533,4.392,1.858,,0.75,3.458
2014-09-01,12.811,24.654,11.843,,0.793,4.958
2014-09-02,11.667,22.75,11.084,,1.958,4.48
2014-09-03,12.816,18.195,5.38,,2.736,4.271
2014-09-04,8.467,14.858,6.392,,1.514,3.338
2014-09-05,7.495,14.705,7.209,,2.768,3.688
2014-09-06,7.667,15.4,7.734,,2.139,3.875
2014-09-07,4.092,5.717,1.625,,1.0,3.75
2014-09-08,7.183,13.35,6.167,,0.643,3.916
2014-09-09,8.537,12.513,3.976,,0.943,3.916
2014-09-10,13.355,19.335,5.98,,2.43,4.438
2014-09-11,8.075,12.85,4.775,,0.75,3.89
2014-09-12,9.114,15.905,6.791,,0.333,3.73
2014-09-13,5.396,8.26,2.865,,0.625,3.602
2014-09-14,3.76,5.084,1.323,,0.834,3.604
2014-09-15,9.167,12.375,3.208,,1.706,4.334
2014-09-16,8.887,16.567,7.68,,0.976,4.583
2014-09-17,8.273,13.799,5.525,,0.431,3.916
2014-09-18,7.492,11.975,4.483,,0.347,3.837
2014-09-19,12.604,21.788,9.184,,0.409,4.875
2014-09-20,9.49,12.948,3.458,,0.042,4.262
2014-09-21,5.542,6.51,0.968,,0.584,3.438
2014-09-22,7.938,10.312,2.375,,0.739,3.542
2014-09-23,8.255,9.736,1.482,,1.486,3.646
2014-09-24,8.416,10.409,1.993,,1.361,3.5
2014-09-25,4.2,5.35,1.15,,0.805,3.228
2014-09-26,5.996,7.513,1.517,,0.333,3.896
2014-09-27,8.183,9.458,1.275,,0.945,4.032
2014-09-28,3.292,3.825,0.533,,0.361,3.854
2014-09-29,8.9,11.792,2.892,,0.659,4.625
2014-09-30,7.2,10.3,3.1,,0.472,4.688
2014-10-01,6.81,10.867,4.057,,0.535,3.87
2014-10-02,10.25,17.55,7.3,,0.82,4.0
2014-10-03,8.2,15.842,7.642,,1.248,4.188
2014-10-04,5.108,8.025,2.917,,0.319,4.068
2014-10-05,3.633,5.9,2.267,,0.333,3.646
2014-10-06,4.575,9.208,4.633,,0.278,3.27
2014-10-07,8.142,18.983,10.842,,0.306,3.708
2014-10-08,9.986,13.341,3.355,,0.742,3.771
2014-10-09,13.125,18.828,5.704,,0.889,4.33
2014-10-10,10.614,17.149,6.534,,0.88,3.958
2014-10-11,4.844,8.5,3.656,,0.361,3.9
2014-10-12,4.156,7.021,2.864,,0.486,3.604
2014-10-13,1.688,4.125,2.438,,0.306,2.938
2014-10-14,3.521,6.51,2.99,,0.264,3.0
2014-10-15,8.41,12.517,4.107,,0.32,3.667
2014-10-16,9.922,17.084,7.162,,1.643,3.798
2014-10-17,13.791,20.25,6.458,,0.613,4.958
2014-10-18,14.278,18.222,3.944,,0.958,4.369
2014-10-19,14.847,17.597,2.75,,1.375,4.5
2014-10-20,20.958,26.542,5.583,,0.376,4.958
2014-10-21,12.642,21.642,9.0,,1.167,4.188
2014-10-22,6.512,9.814,3.303,,0.375,3.646
2014-10-23,8.975,14.583,5.608,,0.333,3.694
2014-10-24,17.408,30.692,13.283,,1.417,5.125
2014-10-25,17.466,29.867,12.4,,1.792,5.193
2014-10-26,11.492,15.925,4.433,,1.528,5.333
2014-10-27,9.092,15.917,6.825,,0.886,4.562
2014-10-28,11.25,19.183,7.933,,0.375,4.312
2014-10-29,11.608,18.923,7.315,,0.679,4.354
2014-10-30,21.842,37.25,15.408,,1.478,5.017
2014-10-31,20.517,44.2,23.683,,0.728,5.833
2014-11-01,15.7,30.216,14.517,,0.57,4.62
2014-11-02,10.167,20.517,10.35,,1.292,4.188
2014-11-03,8.05,14.583,6.533,,1.035,3.708
2014-11-04,13.342,26.042,12.7,,0.556,4.083
2014-11-05,20.229,39.63,19.402,,1.237,5.104
2014-11-06,11.408,28.508,17.1,,0.375,4.035
2014-11-07,10.909,19.433,8.525,,0.823,4.396
2014-11-08,11.983,21.658,9.675,,0.639,4.858
2014-11-09,13.3,20.742,7.441,,0.514,5.23
2014-11-10,10.855,16.559,5.704,,0.524,3.771
2014-11-11,17.142,29.942,12.8,,0.792,4.5
2014-11-12,14.487,25.336,10.85,,2.431,5.354
2014-11-13,9.783,15.35,5.567,,1.542,3.31
2014-11-14,14.233,23.05,8.817,,1.806,4.167
2014-11-15,15.933,23.117,7.184,,1.528,4.706
2014-11-16,13.625,19.808,6.183,,1.347,4.854
2014-11-17,21.317,39.742,18.425,,3.302,5.584
2014-11-18,17.908,28.025,10.117,,1.097,5.083
2014-11-19,16.33,30.597,14.267,,0.458,5.333
2014-11-20,20.617,40.675,20.059,,0.972,6.19
2014-11-21,22.599,49.549,26.95,,1.598,6.354
2014-11-22,27.969,45.51,17.542,,3.333,6.832
2014-11-23,12.458,18.323,5.865,,0.764,5.0
2014-11-24,18.437,27.532,9.094,,1.211,5.562
2014-11-25,14.156,24.49,10.333,,0.389,4.584
2014-11-26,14.51,26.002,11.492,,0.333,4.604
2014-11-27,18.302,42.031,23.729,,0.333,5.024
2014-11-28,25.454,47.302,21.847,,1.919,4.812
2014-11-29,11.469,18.052,6.583,,0.764,4.053
2014-11-30,12.646,19.938,7.292,,0.93,4.25
2014-12-01,12.188,18.688,6.5,,1.331,4.271
2014-12-02,7.104,10.75,3.646,,1.361,2.771
2014-12-03,7.768,11.32,3.551,,1.792,3.104
2014-12-04,19.157,28.943,9.787,,1.653,5.241
2014-12-05,13.533,19.35,5.817,,3.109,4.125
2014-12-06,9.15,12.875,3.725,,1.861,3.412
2014-12-07,12.275,17.425,5.15,,2.375,4.562
2014-12-08,19.411,35.403,15.992,,2.213,5.542
2014-12-09,15.654,22.603,6.949,,1.109,4.938
2014-12-10,24.149,40.305,16.156,,1.306,5.396
2014-12-11,21.483,33.467,11.983,,1.625,5.206
2014-12-12,15.042,27.167,12.125,,1.576,5.23
2014-12-13,7.534,10.425,2.892,,1.764,3.672
2014-12-14,5.733,7.683,1.95,,2.097,2.958
2014-12-15,16.817,32.3,15.483,,2.666,6.729
2014-12-16,18.572,40.492,21.921,,1.869,6.521
2014-12-17,5.357,8.247,2.89,,1.153,3.021
2014-12-18,9.633,14.333,4.7,,1.208,3.964
2014-12-19,21.375,41.267,19.892,,1.221,6.146
2014-12-20,16.742,35.364,14.437,,0.82,5.248
2014-12-21,8.583,17.531,6.802,,1.972,4.604
2014-12-22,6.383,12.906,4.927,,1.234,3.771
2014-12-23,9.474,21.079,9.236,,1.639,5.479
2014-12-24,14.78,50.907,32.432,,3.444,8.021
2014-12-25,10.717,21.886,8.49,,2.688,5.662
2014-12-26,14.677,26.584,11.906,,1.527,5.23
2014-12-27,11.49,22.864,11.375,,0.375,4.64
2014-12-28,12.334,19.49,7.156,,0.333,5.312
2014-12-29,12.323,21.906,9.583,,1.708,5.188
2014-12-30,11.26,17.091,5.83,,3.555,6.021
2014-12-31,11.186,17.489,6.304,,2.93,5.833
2015-01-01,11.65,14.6,2.95,,1.653,5.515
2015-01-02,17.408,21.612,4.204,,1.692,5.652
2015-01-03,18.467,23.892,5.425,,1.667,6.375
2015-01-04,17.183,25.233,8.05,,1.806,6.604
2015-01-05,24.478,33.384,8.906,,1.463,6.25
2015-01-06,28.481,50.355,21.873,,2.325,6.261
2015-01-07,18.692,29.717,11.025,,1.333,4.188
2015-01-08,22.8,37.658,14.858,,1.958,5.081
2015-01-09,13.64,18.545,4.904,,1.319,3.435
2015-01-10,14.358,17.867,3.508,,1.056,4.125
2015-01-11,15.767,20.175,4.408,,1.986,4.604
2015-01-12,15.897,23.609,7.711,,0.363,4.0
2015-01-13,18.694,28.119,9.425,,1.447,4.062
2015-01-14,17.5,27.75,10.25,,1.653,4.166
2015-01-15,17.117,23.583,6.467,,1.653,4.348
2015-01-16,20.941,30.488,9.548,,1.493,4.913
2015-01-17,14.258,17.658,3.4,,0.875,4.208
2015-01-18,10.075,12.908,2.834,,1.208,3.334
2015-01-19,6.285,7.766,1.481,,1.235,2.5
2015-01-20,12.042,16.074,4.031,,1.328,3.396
2015-01-21,19.94,33.389,13.449,,1.028,4.438
2015-01-22,14.575,23.067,8.492,,0.5,3.972
2015-01-23,18.426,26.086,7.66,,2.406,4.544
2015-01-24,8.025,9.475,1.45,,2.417,3.396
2015-01-25,17.116,22.177,5.061,,1.636,4.334
2015-01-26,20.502,36.766,16.264,,1.65,4.87
2015-01-27,26.392,41.875,15.483,,2.444,6.104
2015-01-28,32.092,51.975,19.883,,2.639,6.416
2015-01-29,20.133,28.975,8.842,,0.93,5.461
2015-01-30,8.684,11.223,2.539,,0.363,3.434
2015-01-31,13.883,17.567,3.683,,1.375,4.084
2015-02-01,17.233,22.417,5.183,,2.333,5.104
