date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,SO2_mean
2013-06-18,12.194,14.785,2.59,26.25,38.65,1.709
2013-06-19,16.82,22.604,5.785,16.917,27.333,1.275
2013-06-20,23.199,26.86,3.661,8.125,13.974,0.938
2013-06-21,27.174,35.542,8.368,12.167,22.935,0.8
2013-06-22,14.444,17.056,2.611,10.5,15.756,1.692
2013-06-23,11.361,12.757,1.396,17.125,23.649,2.242
2013-06-24,9.616,10.485,0.87,15.375,25.423,0.922
2013-06-25,11.375,14.722,3.347,16.792,25.679,1.05
2013-06-26,23.035,29.007,5.972,10.417,18.405,0.633
2013-06-27,16.063,20.59,4.528,10.708,16.822,1.275
2013-06-28,9.493,10.09,0.597,12.5,17.797,1.242
2013-06-29,10.493,12.924,2.43,14.292,20.167,1.684
2013-06-30,4.493,4.916,0.424,11.75,16.672,0.817
2013-07-01,7.804,9.957,2.152,10.5,15.298,1.139
2013-07-02,9.166,11.333,2.167,10.375,16.744,1.833
2013-07-03,8.549,10.125,1.576,9.0,18.351,0.808
2013-07-04,9.854,11.826,1.972,9.208,20.982,0.567
2013-07-05,8.119,11.636,3.517,14.545,31.104,0.876
2013-07-06,5.514,7.305,1.792,9.708,25.756,1.0
2013-07-07,8.952,11.819,2.868,14.0,26.131,2.008
2013-07-08,16.362,21.217,4.855,23.0,30.03,2.217
2013-07-09,16.32,24.007,7.688,23.792,38.512,2.15
2013-07-10,18.514,23.181,4.667,28.792,45.006,3.183
2013-07-11,21.09,25.264,4.174,31.458,46.113,4.025
2013-07-12,19.833,23.764,3.93,32.5,49.0,4.283
2013-07-13,18.18,22.035,3.854,24.917,38.97,3.175
2013-07-14,10.382,13.646,3.264,11.375,21.179,1.575
2013-07-15,12.428,15.558,3.13,8.792,18.702,1.661
2013-07-16,13.21,16.996,3.786,11.667,19.702,2.208
2013-07-17,9.896,11.306,1.41,14.167,23.929,1.508
2013-07-18,15.562,20.375,4.813,16.333,27.101,2.242
2013-07-19,14.833,16.842,2.009,8.0,16.891,2.053
2013-07-20,10.507,11.91,1.403,16.0,27.125,1.917
2013-07-21,7.257,7.66,0.403,18.0,31.494,1.692
2013-07-22,15.561,17.714,2.153,21.042,36.459,2.819
2013-07-23,13.604,19.074,5.47,10.708,22.613,2.292
2013-07-24,20.82,29.264,8.444,13.958,27.524,1.6
2013-07-25,16.489,23.809,7.32,19.042,36.792,1.43
2013-07-26,19.743,26.319,6.576,21.75,39.44,1.625
2013-07-27,17.833,20.771,2.938,29.083,48.542,2.625
2013-07-28,11.799,12.708,0.91,32.958,51.107,2.083
2013-07-29,16.721,19.966,3.244,21.417,44.378,0.769
2013-07-30,23.017,33.083,10.067,27.167,50.424,2.26
2013-07-31,20.71,24.297,3.586,28.167,44.487,2.764
2013-08-01,20.632,28.465,7.833,22.167,40.268,2.367
2013-08-02,17.118,20.084,2.965,14.833,29.095,2.125
2013-08-03,11.667,14.382,2.715,6.708,16.53,1.8
2013-08-04,10.375,12.111,1.736,15.667,27.512,2.292
2013-08-05,7.181,8.42,1.239,13.167,27.768,1.391
2013-08-06,20.451,24.771,4.319,10.833,23.03,1.425
2013-08-07,18.833,23.924,5.09,22.25,37.28,1.917
2013-08-08,21.058,25.113,4.055,27.455,48.047,2.818
2013-08-09,24.507,30.514,6.007,36.708,59.327,2.983
2013-08-10,18.847,20.417,1.569,39.208,63.441,3.408
2013-08-11,11.84,12.743,0.903,31.125,52.315,2.65
2013-08-12,15.399,16.543,1.145,25.375,41.375,2.791
2013-08-13,13.736,14.896,1.16,28.167,43.345,2.275
2013-08-14,8.07,8.576,0.507,33.5,56.208,1.758
2013-08-15,5.993,6.458,0.465,28.042,50.298,1.25
2013-08-16,6.748,7.542,0.794,25.25,43.982,1.667
2013-08-17,5.444,6.135,0.691,15.375,29.387,1.317
2013-08-18,5.902,6.768,0.866,13.792,25.388,1.233
2013-08-19,8.355,11.964,3.609,11.708,23.696,1.183
2013-08-20,10.77,15.932,5.162,10.0,19.726,1.6
2013-08-21,11.98,17.729,5.748,11.958,21.151,1.605
2013-08-22,19.493,24.535,5.041,18.5,31.809,2.678
2013-08-23,19.576,23.664,4.088,18.13,33.845,2.787
2013-08-24,13.361,16.639,3.278,9.75,18.601,1.983
2013-08-25,12.431,13.993,1.562,9.5,18.731,1.2
2013-08-26,18.674,25.631,6.956,12.417,21.577,0.957
2013-08-27,19.604,26.799,7.195,9.833,21.9,2.072
2013-08-28,21.299,26.674,5.375,11.5,22.058,3.125
2013-08-29,16.632,21.708,5.076,16.25,28.149,1.49
2013-08-30,22.924,27.542,4.618,20.958,35.68,3.01
2013-08-31,9.222,14.25,5.028,14.083,26.556,1.156
2013-09-01,13.778,15.333,1.556,9.958,19.135,1.438
2013-09-02,13.159,20.529,7.369,8.25,18.056,0.782
2013-09-03,7.458,16.806,9.347,6.458,12.281,0.437
2013-09-04,13.764,17.542,3.778,7.208,14.664,0.624
2013-09-05,20.257,26.458,6.201,6.708,14.5,1.8
2013-09-06,17.114,22.992,5.878,8.652,15.711,1.494
2013-09-07,19.625,25.833,6.208,16.667,29.47,2.24
2013-09-08,9.642,11.0,1.358,8.042,15.411,1.187
2013-09-09,15.757,19.974,4.218,8.583,15.363,1.435
2013-09-10,17.142,21.717,4.575,13.958,23.452,1.594
2013-09-11,13.533,16.992,3.458,13.125,23.369,1.51
2013-09-12,21.5,26.967,5.467,24.583,41.941,2.688
2013-09-13,15.666,19.4,3.733,30.167,55.714,2.5
2013-09-14,7.75,9.175,1.425,14.5,30.036,1.146
2013-09-15,5.025,6.417,1.392,9.125,18.851,0.458
2013-09-16,9.983,11.435,1.452,6.792,14.738,2.109
2013-09-17,20.023,24.801,4.779,10.125,18.529,2.68
2013-09-18,24.208,35.658,11.45,16.708,27.851,2.636
2013-09-19,26.425,33.725,7.3,19.667,33.84,2.479
2013-09-20,23.417,29.195,5.778,17.125,27.605,1.866
2013-09-21,18.35,22.933,4.584,15.167,25.583,1.854
2013-09-22,11.0,12.283,1.283,17.417,31.411,1.781
2013-09-23,12.696,14.33,1.635,19.292,32.792,1.587
2013-09-24,23.917,30.592,6.675,19.833,30.179,1.938
2013-09-25,26.517,35.458,8.942,16.208,28.25,2.781
2013-09-26,15.225,18.409,3.183,5.583,14.792,3.187
2013-09-27,17.95,21.617,3.667,8.0,14.899,2.166
2013-09-28,15.175,18.0,2.825,8.625,16.56,0.916
2013-09-29,7.6,8.309,0.708,8.708,14.619,0.906
2013-09-30,21.53,24.755,3.225,13.583,20.292,2.915
2013-10-01,26.125,32.66,6.535,17.25,28.828,3.025
2013-10-02,18.104,21.444,3.34,14.125,23.667,2.208
2013-10-03,18.91,21.701,2.792,12.958,22.845,3.158
2013-10-04,22.104,26.618,4.514,16.125,27.381,2.708
2013-10-05,29.028,39.458,10.43,26.708,42.994,3.084
2013-10-06,13.944,16.097,2.153,16.208,31.56,1.883
2013-10-07,13.622,20.068,6.446,8.636,16.712,0.591
2013-10-08,11.917,22.202,10.285,8.542,17.06,0.667
2013-10-09,11.104,13.597,2.493,7.458,19.101,1.217
2013-10-10,19.264,27.75,8.486,9.875,17.321,2.025
2013-10-11,7.25,8.014,0.764,8.75,16.673,1.133
2013-10-12,12.43,13.548,1.118,15.042,24.994,2.791
2013-10-13,9.444,10.007,0.562,8.375,14.536,2.2
2013-10-14,15.094,18.152,3.058,11.375,20.565,1.339
2013-10-15,26.424,43.097,16.674,12.167,22.827,0.542
2013-10-16,12.307,14.569,2.262,5.125,9.711,1.442
2013-10-17,17.201,21.493,4.292,6.542,11.798,1.708
2013-10-18,30.632,44.84,14.208,13.792,21.738,1.85
2013-10-19,22.736,32.07,9.333,12.833,24.583,0.808
2013-10-20,18.5,22.528,4.028,7.125,14.964,0.408
2013-10-21,25.266,41.752,16.486,7.75,16.386,1.491
2013-10-22,22.799,36.181,13.382,11.5,19.494,1.175
2013-10-23,26.292,38.465,12.174,11.625,24.952,0.95
2013-10-24,17.434,29.432,11.998,7.125,17.713,0.608
2013-10-25,11.042,12.854,1.812,3.583,9.702,0.817
2013-10-26,13.076,14.507,1.431,8.125,14.036,1.675
2013-10-27,11.66,12.764,1.104,8.667,16.458,2.108
2013-10-28,29.631,39.355,9.724,16.208,25.161,2.756
2013-10-29,32.812,52.16,19.347,16.042,27.44,0.85
2013-10-30,24.639,37.722,13.083,18.042,31.458,2.792
2013-10-31,27.465,34.181,6.715,21.292,33.196,2.292
2013-11-01,28.313,35.896,7.583,20.125,31.661,1.683
2013-11-02,33.625,50.861,17.236,30.25,49.631,2.058
2013-11-03,19.764,23.153,3.389,31.125,51.351,1.85
2013-11-04,15.607,17.102,1.496,15.958,27.685,3.009
2013-11-05,25.896,32.062,6.167,21.458,30.184,2.517
2013-11-06,29.436,52.637,23.201,21.583,34.173,2.2
2013-11-07,32.699,46.247,13.548,21.273,36.841,1.64
2013-11-08,28.292,39.694,11.403,17.875,28.97,3.067
2013-11-09,23.806,32.833,9.028,12.375,22.857,1.242
2013-11-10,21.972,35.007,13.035,14.25,29.399,0.842
2013-11-11,16.913,21.145,4.232,5.333,10.601,2.322
2013-11-12,20.042,26.361,6.32,5.25,8.429,2.208
2013-11-13,19.535,26.979,7.444,5.042,8.315,1.8
2013-11-14,30.618,52.722,22.104,12.417,17.982,1.775
2013-11-15,32.18,65.049,32.868,13.292,23.083,0.842
2013-11-16,27.493,44.924,17.43,15.958,23.554,2.717
2013-11-17,25.292,35.535,10.243,27.042,40.905,2.45
2013-11-18,17.985,29.596,11.612,17.5,25.797,1.844
2013-11-19,16.056,21.125,5.069,8.417,10.25,1.583
2013-11-20,19.583,35.08,15.497,13.0,16.854,2.245
2013-11-21,26.521,48.125,21.604,11.667,16.357,1.583
2013-11-22,25.667,51.057,25.391,10.292,16.221,1.85
2013-11-23,21.257,29.965,8.708,8.792,12.922,1.458
2013-11-24,20.826,31.313,10.486,20.125,28.946,1.808
2013-11-25,15.402,17.12,1.718,10.6,25.887,0.939
2013-11-26,17.674,22.514,4.84,,14.274,2.542
2013-11-27,26.444,42.903,16.458,,16.744,1.808
2013-11-28,22.291,32.068,9.778,8.385,12.531,2.13
2013-11-29,19.842,39.688,19.846,10.375,11.742,1.999
2013-11-30,22.704,31.086,8.382,10.75,12.863,2.658
2013-12-01,21.57,34.361,12.792,15.333,24.827,1.975
2013-12-02,29.177,54.909,25.732,17.25,26.637,2.373
2013-12-03,35.132,76.167,41.035,19.042,28.839,2.225
2013-12-04,27.438,63.743,36.306,15.708,21.97,1.892
2013-12-05,32.848,55.485,22.638,19.696,28.388,2.71
2013-12-06,29.84,61.93,32.09,24.542,36.244,2.958
2013-12-07,17.568,23.386,5.818,7.458,11.964,2.042
2013-12-08,12.84,14.43,1.59,6.375,9.196,2.4
2013-12-09,36.411,71.39,34.978,18.417,26.762,1.896
2013-12-10,19.306,28.055,8.75,10.75,18.304,1.958
2013-12-11,20.729,25.382,4.653,11.167,14.869,3.15
2013-12-12,16.201,20.069,3.868,8.917,10.182,2.788
2013-12-13,25.93,52.938,27.007,11.958,15.732,2.825
2013-12-14,13.795,17.197,3.403,9.0,11.607,3.275
2013-12-15,10.889,12.188,1.299,7.042,8.429,2.067
2013-12-16,17.407,21.976,4.569,6.75,9.887,2.565
2013-12-17,24.014,33.382,9.368,9.083,11.804,2.808
2013-12-18,31.441,53.491,22.051,9.333,15.387,0.771
2013-12-19,34.444,68.59,34.146,11.958,23.387,0.925
2013-12-20,22.228,30.131,7.902,10.583,13.377,2.354
2013-12-21,17.729,22.653,4.924,5.125,6.958,1.825
2013-12-22,10.798,11.896,1.097,4.708,7.839,2.15
2013-12-23,20.167,26.08,5.913,7.083,10.172,1.843
2013-12-24,24.562,39.229,14.667,9.25,12.03,2.183
2013-12-25,31.153,47.949,16.796,15.562,18.284,1.407
2013-12-26,37.166,86.025,48.858,27.521,35.639,2.729
2013-12-27,18.239,23.396,5.157,10.083,13.445,3.35
2013-12-28,14.278,16.916,2.639,7.0,7.327,1.617
2013-12-29,14.567,16.51,1.943,6.729,9.116,1.517
2013-12-30,23.927,32.898,8.971,18.646,21.292,2.469
2013-12-31,19.924,23.952,4.028,25.688,30.286,1.692
2014-01-01,6.507,7.104,0.597,6.104,3.982,1.983
2014-01-02,8.042,9.18,1.139,4.604,4.113,1.533
2014-01-03,9.215,10.319,1.104,5.146,3.22,1.892
2014-01-04,19.653,25.347,5.695,14.708,13.679,1.558
2014-01-05,26.935,37.66,10.725,24.042,24.97,2.278
2014-01-06,29.708,65.206,35.498,25.396,28.883,1.325
2014-01-07,14.29,17.082,2.792,6.646,5.325,2.406
2014-01-08,17.938,22.331,4.393,13.167,11.798,2.725
2014-01-09,19.607,25.646,6.039,8.587,7.629,3.194
2014-01-10,16.944,21.139,4.195,8.5,6.494,3.058
2014-01-11,11.688,12.799,1.111,13.042,12.708,2.975
2014-01-12,13.688,16.326,2.638,10.73,7.083,3.313
2014-01-13,18.847,23.528,4.68,10.042,7.974,3.231
2014-01-14,41.201,84.0,42.799,23.875,24.667,4.156
2014-01-15,29.319,53.993,24.674,20.062,18.286,1.483
2014-01-16,23.479,31.931,8.452,18.604,17.563,2.875
2014-01-17,17.243,22.875,5.632,16.062,13.631,2.583
2014-01-18,14.368,16.826,2.458,7.167,5.696,2.758
2014-01-19,23.5,37.551,14.05,13.146,12.339,3.313
2014-01-20,22.07,28.764,6.694,19.167,17.381,2.792
2014-01-21,41.146,70.563,29.416,32.208,33.833,4.366
2014-01-22,39.012,70.292,31.28,26.354,30.988,1.101
2014-01-23,17.861,21.597,3.736,10.938,7.929,2.467
2014-01-24,20.687,27.306,6.618,11.458,10.256,2.433
2014-01-25,20.938,24.688,3.75,25.542,26.053,2.767
2014-01-26,36.493,79.37,42.877,35.562,38.28,1.67
2014-01-27,25.895,36.956,11.062,13.916,14.885,2.245
2014-01-28,14.0,17.759,3.758,8.584,5.834,3.25
2014-01-29,27.342,39.925,12.584,8.916,8.007,1.906
2014-01-30,29.012,44.651,15.64,13.333,13.374,1.977
2014-01-31,11.312,13.0,1.688,10.208,7.655,3.192
2014-02-01,9.583,10.861,1.278,10.021,7.274,2.875
2014-02-02,16.189,20.84,4.652,8.73,6.881,1.991
2014-02-03,19.375,24.229,4.854,8.688,7.75,1.683
2014-02-04,27.201,42.285,15.083,11.542,10.708,1.55
2014-02-05,28.288,38.563,10.275,16.25,16.619,3.233
2014-02-06,15.993,18.84,2.847,7.438,5.191,2.75
2014-02-07,29.84,37.979,8.139,16.604,16.738,2.883
2014-02-08,18.903,23.035,4.132,18.48,18.428,1.675
2014-02-09,14.325,18.007,3.682,5.148,3.41,2.461
2014-02-10,21.924,27.937,6.014,14.084,13.756,2.792
2014-02-11,32.508,56.39,23.881,34.423,34.691,2.46
2014-02-12,31.887,55.546,23.659,43.166,45.928,3.827
2014-02-13,16.271,19.868,3.597,8.75,7.19,2.25
2014-02-14,16.028,18.597,2.57,11.666,10.423,2.592
2014-02-15,14.688,15.514,0.826,26.104,26.708,4.867
2014-02-16,28.942,39.022,10.08,8.875,10.083,2.487
2014-02-17,37.924,56.82,18.896,19.479,20.708,1.075
2014-02-18,21.239,27.401,6.162,12.584,14.055,2.092
2014-02-19,15.611,18.757,3.146,4.688,3.738,2.808
2014-02-20,16.243,19.451,3.208,8.208,6.113,2.492
2014-02-21,23.34,34.75,11.41,15.042,15.649,1.158
2014-02-22,15.278,19.75,4.472,15.084,22.536,0.575
2014-02-23,26.282,34.246,7.964,21.916,26.643,1.783
2014-02-24,24.07,30.236,6.167,28.354,38.881,3.075
2014-02-25,27.18,35.702,8.521,23.396,34.72,2.559
2014-02-26,36.243,69.34,33.097,24.979,34.565,1.208
2014-02-27,15.021,17.514,2.493,13.5,13.393,2.417
2014-02-28,16.076,17.715,1.639,17.683,17.97,2.35
2014-03-01,16.639,19.153,2.514,13.562,15.488,0.859
2014-03-02,15.638,18.529,2.891,17.604,18.262,2.409
2014-03-03,31.243,49.584,18.34,23.243,25.738,1.333
2014-03-04,18.5,23.028,4.528,14.208,15.607,1.742
2014-03-05,14.403,16.542,2.139,14.625,13.214,2.617
2014-03-06,28.021,34.16,6.139,16.729,17.988,3.833
2014-03-07,32.646,46.729,14.084,24.792,32.667,2.692
2014-03-08,13.014,14.16,1.146,8.334,12.155,1.558
2014-03-09,24.772,38.127,13.355,13.26,17.354,0.959
2014-03-10,14.489,17.115,2.626,6.542,7.221,2.185
2014-03-11,16.158,19.608,3.45,9.729,10.229,1.104
2014-03-12,19.858,24.417,4.558,15.667,18.243,2.021
2014-03-13,24.562,33.525,8.963,14.208,18.533,2.714
2014-03-14,15.806,17.611,1.806,20.625,23.22,2.275
2014-03-15,22.472,25.201,2.729,28.521,32.679,3.075
2014-03-16,38.964,52.565,13.602,30.646,46.024,2.809
2014-03-17,30.57,52.056,21.486,24.958,42.131,3.733
2014-03-18,26.011,45.776,19.765,25.875,38.768,2.871
2014-03-19,23.507,41.243,17.736,13.812,27.292,0.983
2014-03-20,22.802,28.352,5.55,14.771,21.028,2.604
2014-03-21,16.909,19.63,2.721,22.0,31.019,2.718
2014-03-22,12.861,14.222,1.361,26.458,38.286,2.942
2014-03-23,16.609,19.58,2.971,15.229,20.327,2.287
2014-03-24,15.007,17.68,2.674,10.708,10.893,1.525
2014-03-25,14.66,17.16,2.5,9.084,8.684,1.933
2014-03-26,19.404,22.824,3.42,11.604,13.202,2.741
2014-03-27,32.708,43.931,11.222,18.958,24.381,3.133
2014-03-28,28.576,39.826,11.25,23.292,30.286,4.642
2014-03-29,27.097,32.111,5.014,30.458,44.851,2.408
2014-03-30,22.906,26.29,3.384,34.146,45.161,3.269
2014-03-31,28.708,40.146,11.437,31.938,46.661,2.767
2014-04-01,19.389,22.549,3.16,16.208,22.161,2.95
2014-04-02,30.313,36.097,5.785,18.542,25.315,2.842
2014-04-03,23.194,31.924,8.729,13.521,23.952,2.783
2014-04-04,18.223,21.04,2.818,9.381,16.456,1.782
2014-04-05,10.917,11.653,0.736,10.792,12.357,1.425
2014-04-06,9.208,9.792,0.583,11.521,13.405,1.15
2014-04-07,22.109,25.029,2.92,13.438,16.959,3.313
2014-04-08,28.84,35.5,6.66,28.479,35.964,5.4
2014-04-09,32.58,39.836,7.257,36.521,48.762,4.125
2014-04-10,30.319,37.285,6.965,36.73,46.905,3.925
2014-04-11,18.035,19.57,1.535,17.542,20.905,4.0
2014-04-12,20.125,21.521,1.396,19.192,22.22,4.625
2014-04-13,21.451,22.798,1.347,27.917,30.75,2.791
2014-04-14,20.762,25.9,5.138,21.875,29.583,1.395
2014-04-15,30.188,37.708,7.521,24.292,28.351,4.225
2014-04-16,30.819,33.236,2.416,44.125,54.863,5.625
2014-04-17,31.916,38.43,6.514,59.25,71.577,4.292
2014-04-18,20.571,21.943,1.372,41.667,56.915,1.457
2014-04-19,14.049,15.146,1.097,20.625,29.559,1.708
2014-04-20,11.458,12.097,0.639,12.708,18.631,0.858
2014-04-21,21.065,29.848,8.782,6.25,16.899,0.096
2014-04-22,23.59,26.16,2.57,24.708,28.488,1.917
2014-04-23,21.771,26.062,4.292,17.792,21.226,1.858
2014-04-24,23.222,28.674,5.452,26.584,31.935,2.042
2014-04-25,21.938,25.514,3.576,24.625,30.298,2.016
2014-04-26,16.298,18.194,1.896,21.375,26.809,1.833
2014-04-27,8.5,8.812,0.312,18.146,22.345,1.392
2014-04-28,12.742,13.695,0.953,16.77,21.685,0.622
2014-04-29,7.878,8.162,0.285,14.854,20.205,0.009
2014-04-30,7.415,7.871,0.455,11.25,19.503,0.139
2014-05-01,15.299,17.944,2.646,18.729,26.768,1.617
2014-05-02,17.472,18.792,1.32,22.438,27.119,3.15
2014-05-03,16.403,17.701,1.298,32.417,37.178,2.6
2014-05-04,6.979,7.167,0.188,17.938,22.024,1.717
2014-05-05,4.942,5.022,0.08,20.23,25.316,0.4
2014-05-06,12.54,13.27,0.73,19.771,20.97,2.543
2014-05-07,21.106,25.866,4.759,20.595,25.527,2.606
2014-05-08,15.012,18.038,3.026,16.938,22.94,0.858
2014-05-09,18.972,22.285,3.312,19.792,28.262,1.908
2014-05-10,14.521,15.181,0.66,20.0,22.863,2.467
2014-05-11,11.924,12.903,0.979,19.75,23.678,1.575
2014-05-12,11.022,12.268,1.246,12.584,17.958,0.652
2014-05-13,20.472,23.403,2.931,17.625,20.911,2.173
2014-05-14,27.167,33.881,6.714,29.666,34.52,2.22
2014-05-15,19.444,21.125,1.681,19.27,25.738,1.982
2014-05-16,16.208,17.493,1.285,21.646,27.405,3.783
2014-05-17,12.451,13.528,1.076,9.854,12.827,3.675
2014-05-18,13.882,15.07,1.188,8.438,12.714,2.775
2014-05-19,18.655,24.626,5.97,16.042,22.135,1.854
2014-05-20,15.18,18.09,2.91,27.604,36.649,0.725
2014-05-21,17.638,20.465,2.828,15.834,20.054,0.852
2014-05-22,16.75,18.292,1.542,20.334,24.149,1.792
2014-05-23,15.361,17.438,2.076,10.688,16.012,1.633
2014-05-24,16.007,20.375,4.368,18.396,25.113,2.1
2014-05-25,11.68,12.847,1.167,21.25,28.619,2.017
2014-05-26,6.131,6.616,0.485,11.958,19.583,0.278
2014-05-27,25.993,31.069,5.076,19.5,26.089,1.708
2014-05-28,19.84,27.229,7.389,27.854,38.571,1.591
2014-05-29,21.154,26.511,5.357,36.812,48.012,2.814
2014-05-30,16.924,22.806,5.882,45.854,59.78,2.158
2014-05-31,14.507,16.778,2.271,51.438,64.351,2.4
2014-06-01,12.993,14.007,1.014,45.0,56.75,2.958
2014-06-02,9.268,10.522,1.254,45.812,61.339,1.348
2014-06-03,10.438,12.896,2.458,38.0,49.506,1.25
2014-06-04,4.993,5.535,0.542,34.708,44.277,0.58
2014-06-05,13.625,18.389,4.764,13.416,20.315,0.133
2014-06-06,12.84,17.153,4.312,10.166,18.149,0.742
2014-06-07,9.82,11.57,1.75,10.521,19.72,0.858
2014-06-08,6.91,7.792,0.882,7.834,13.482,1.408
2014-06-09,8.421,9.789,1.368,13.881,20.217,1.195
2014-06-10,8.903,11.84,2.938,20.75,28.244,1.475
2014-06-11,14.424,20.222,5.799,16.396,22.643,0.65
2014-06-12,15.518,21.173,5.655,11.146,16.294,1.742
2014-06-13,11.972,13.59,1.618,11.167,14.97,1.575
2014-06-14,11.035,12.083,1.049,17.604,21.375,2.175
2014-06-15,9.174,9.639,0.465,28.708,32.845,1.692
2014-06-16,17.036,19.312,2.275,25.583,30.589,1.965
2014-06-17,24.302,28.23,3.928,37.622,43.236,2.573
2014-06-18,12.875,14.389,1.514,21.02,26.317,0.683
2014-06-19,17.422,21.914,4.492,29.625,41.254,1.577
2014-06-20,19.715,23.611,3.896,30.438,36.273,1.967
2014-06-21,4.91,5.236,0.326,15.562,22.935,0.817
2014-06-22,7.382,8.243,0.861,10.646,15.833,0.633
2014-06-23,11.391,13.268,1.877,13.708,17.803,1.0
2014-06-24,14.896,18.188,3.292,19.479,25.982,1.708
2014-06-25,9.202,11.111,1.91,20.188,26.423,0.983
2014-06-26,10.306,13.778,3.472,19.062,24.887,1.233
2014-06-27,9.229,11.653,2.424,12.125,18.012,0.861
2014-06-28,13.222,16.305,3.084,10.896,18.571,1.292
2014-06-29,7.993,8.5,0.507,19.958,24.232,1.517
2014-06-30,14.797,18.072,3.275,30.75,36.321,1.644
2014-07-01,13.882,17.438,3.556,26.875,33.702,1.533
2014-07-02,15.014,17.521,2.507,37.062,45.452,1.783
2014-07-03,11.84,14.375,2.535,24.77,32.232,0.5
2014-07-04,16.472,21.25,4.778,11.771,18.929,1.142
2014-07-05,9.347,12.028,2.68,10.333,18.179,0.917
2014-07-06,4.049,4.25,0.202,10.542,17.393,0.742
2014-07-07,16.826,21.659,4.833,13.979,21.304,0.722
2014-07-08,23.691,34.979,11.288,22.432,36.072,1.804
2014-07-09,16.965,24.375,7.41,25.129,49.015,1.308
2014-07-10,4.299,7.951,3.653,7.812,19.238,0.133
2014-07-11,13.403,17.611,4.208,21.02,27.726,1.733
2014-07-12,17.583,18.215,0.632,32.396,39.964,3.542
2014-07-13,14.583,15.472,0.889,32.416,44.482,1.342
2014-07-14,28.623,43.051,14.428,29.084,46.399,1.93
2014-07-15,17.556,23.194,5.639,21.584,30.84,2.017
2014-07-16,19.014,23.104,4.09,34.729,52.065,3.3
2014-07-17,21.473,26.734,5.26,22.771,32.571,3.084
2014-07-18,18.257,26.847,8.59,14.75,22.828,2.417
2014-07-19,12.056,17.861,5.805,19.396,34.863,0.967
2014-07-20,10.43,12.292,1.861,19.584,30.75,1.6
2014-07-21,7.015,7.427,0.413,23.084,35.905,1.8
2014-07-22,13.625,17.222,3.597,29.146,40.054,1.625
2014-07-23,19.766,25.999,6.234,33.0,45.423,2.983
2014-07-24,17.014,22.396,5.382,19.73,28.292,2.592
2014-07-25,14.952,19.917,4.965,17.738,28.065,1.958
2014-07-26,6.722,7.042,0.32,26.312,44.905,1.292
2014-07-27,10.153,11.424,1.271,19.646,31.217,2.567
2014-07-28,11.957,13.268,1.311,10.062,17.691,1.513
2014-07-29,8.951,10.576,1.625,17.146,29.131,1.083
2014-07-30,13.674,15.784,2.111,21.708,33.345,1.917
2014-07-31,11.334,14.444,3.111,13.166,24.905,2.125
2014-08-01,7.514,9.944,2.43,9.812,21.476,1.133
2014-08-02,6.493,8.958,2.465,8.438,16.512,0.942
2014-08-03,4.625,6.465,1.84,5.25,12.196,0.525
2014-08-04,5.956,8.724,2.768,5.458,14.196,0.626
2014-08-05,5.811,8.098,2.288,8.02,19.286,0.889
2014-08-06,6.695,8.111,1.417,10.25,20.339,1.133
2014-08-07,8.423,11.462,3.039,9.977,20.486,1.303
2014-08-08,15.292,19.771,4.479,12.292,22.042,1.55
2014-08-09,13.646,20.326,6.681,7.312,13.679,0.392
2014-08-10,1.383,1.383,0.0,12.021,31.292,0.108
2014-08-11,11.909,13.643,1.734,11.292,21.464,1.191
2014-08-12,17.993,22.542,4.549,13.542,22.089,0.9
2014-08-13,14.021,19.972,5.951,18.48,31.06,1.833
2014-08-14,5.25,6.125,0.875,11.798,25.637,0.583
2014-08-15,3.451,4.083,0.632,12.5,23.167,0.8
2014-08-16,4.847,5.542,0.694,12.646,24.535,0.858
2014-08-17,3.563,4.146,0.584,8.916,18.937,0.933
2014-08-18,6.48,7.896,1.416,10.146,18.916,0.777
2014-08-19,8.571,11.099,2.528,10.642,20.555,1.079
2014-08-20,17.757,25.604,7.847,15.562,26.191,1.85
2014-08-21,16.695,21.562,4.868,16.834,27.381,1.8
2014-08-22,13.965,19.493,5.528,14.52,24.732,1.25
2014-08-23,9.43,12.417,2.986,7.562,15.964,0.717
2014-08-24,14.5,17.396,2.896,13.583,25.946,1.1
2014-08-25,18.717,25.587,6.87,15.104,27.572,1.843
2014-08-26,19.764,29.465,9.701,15.0,25.691,1.208
2014-08-27,12.0,15.257,3.257,7.666,15.363,1.023
2014-08-28,18.642,24.09,5.448,10.794,21.03,2.075
2014-08-29,18.361,27.32,8.958,11.542,20.512,1.075
2014-08-30,11.715,13.236,1.521,9.375,17.774,1.058
2014-08-31,7.389,7.903,0.514,9.188,15.411,1.183
2014-09-01,22.036,28.529,6.493,8.979,17.887,0.306
2014-09-02,18.875,26.188,7.313,16.646,31.131,1.659
2014-09-03,12.368,16.132,3.764,10.792,19.923,0.575
2014-09-04,18.812,23.639,4.826,9.583,18.042,0.25
2014-09-05,19.312,27.924,8.611,12.354,24.845,1.175
2014-09-06,14.507,24.236,9.729,22.208,33.042,1.4
2014-09-07,12.542,13.944,1.403,14.688,22.214,1.777
2014-09-08,10.564,14.75,4.186,10.364,19.231,0.715
2014-09-09,19.597,23.611,4.014,16.75,22.107,1.7
2014-09-10,17.438,23.16,5.722,22.104,31.661,1.692
