date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO_mean,NMHC_mean,THC_mean
2014-12-14,11.668,16.622,4.953,9.542,2.604,7.028,7.033,4.001,0.967,192.792,3.348,10.208,203.0
2014-12-15,23.895,37.657,13.762,13.522,2.24,11.124,7.967,4.806,1.267,195.957,4.913,20.304,216.261
2014-12-16,24.347,38.583,14.236,12.208,1.854,12.195,7.533,5.558,2.833,194.826,4.708,19.957,214.783
2014-12-17,13.25,21.861,8.611,6.583,2.354,5.917,3.4,1.579,-0.167,191.708,2.75,8.542,200.25
2014-12-18,14.639,23.208,8.569,7.083,2.062,5.431,4.833,1.69,-0.633,193.958,3.958,12.125,206.083
2014-12-19,32.819,57.681,24.861,14.75,2.146,11.222,7.8,4.033,0.4,201.583,5.5,25.167,226.75
2014-12-20,24.889,37.708,12.819,13.5,1.834,11.958,8.067,6.646,4.333,195.5,4.667,20.333,215.833
2014-12-21,13.983,20.835,6.851,16.333,2.229,14.861,9.0,5.839,3.167,194.333,4.174,12.375,206.708
2014-12-22,18.074,28.771,10.697,10.0,2.956,6.942,6.1,3.912,1.267,195.696,4.13,13.522,209.217
2014-12-23,19.819,30.472,10.653,16.833,2.708,12.736,11.267,6.871,3.9,198.348,5.125,20.261,218.609
2014-12-24,35.875,73.695,37.819,28.0,4.48,28.625,10.267,6.872,3.1,202.083,7.5,38.0,240.083
2014-12-25,18.555,26.486,7.931,15.042,2.75,13.792,8.467,6.669,4.433,194.042,5.292,15.833,209.875
2014-12-26,17.597,30.514,12.917,6.333,2.042,5.458,8.067,4.761,1.8,195.208,4.375,15.208,210.417
2014-12-27,20.194,34.569,14.375,9.042,2.062,6.611,8.367,4.706,1.667,200.292,5.292,22.458,222.75
2014-12-28,21.558,30.918,9.361,14.208,2.27,11.889,7.1,4.24,0.467,197.0,4.391,16.913,213.913
2014-12-29,21.082,32.994,11.913,13.833,3.25,15.93,11.433,7.386,5.3,196.0,5.5,20.042,216.042
2014-12-30,21.708,28.292,6.583,36.458,5.584,36.431,11.3,7.474,3.9,200.609,6.333,18.304,218.913
2014-12-31,19.347,27.806,8.458,26.75,4.604,27.569,12.0,6.947,2.767,199.833,5.917,17.792,217.625
2015-01-01,16.486,22.667,6.18,12.333,2.854,13.639,10.333,6.338,3.133,203.391,5.5,19.652,223.043
2015-01-02,22.875,34.181,11.306,19.75,3.229,22.0,11.967,7.456,2.567,209.042,6.583,26.5,235.542
2015-01-03,23.823,34.25,10.426,26.083,3.542,29.847,14.8,10.182,6.8,208.0,7.696,28.167,236.167
2015-01-04,21.963,42.287,20.324,29.957,3.544,37.03,14.8,10.586,6.067,210.13,8.478,33.957,244.087
2015-01-05,28.097,45.278,17.181,41.833,3.416,45.514,11.4,8.917,6.033,204.167,7.167,28.167,232.333
2015-01-06,32.194,54.153,21.958,25.25,4.104,26.333,12.333,9.331,6.8,199.958,6.739,30.5,230.458
2015-01-07,18.194,27.069,8.875,12.792,2.208,11.917,10.6,8.058,5.867,193.167,4.5,15.167,208.333
2015-01-08,25.653,45.903,20.25,15.167,3.0,14.458,10.267,7.114,3.6,196.565,5.542,20.783,217.348
2015-01-09,15.083,22.944,7.861,8.833,2.562,9.181,10.0,6.465,3.033,194.217,4.042,14.478,208.696
2015-01-10,17.542,24.018,6.476,14.375,3.0,12.292,10.833,6.843,3.2,197.0,4.609,15.333,212.333
2015-01-11,21.488,29.758,8.27,21.583,3.458,22.986,10.933,7.429,3.633,198.167,5.375,19.042,217.208
2015-01-12,10.444,15.139,4.694,5.708,1.792,5.609,9.0,6.522,3.533,193.333,3.708,12.375,205.708
2015-01-13,24.305,40.306,16.0,9.792,3.167,9.028,8.533,5.05,2.433,196.417,4.667,22.208,218.625
2015-01-14,18.972,32.07,13.097,11.75,2.604,9.417,9.1,4.972,1.467,194.5,4.125,17.5,212.0
2015-01-15,20.639,30.722,10.083,11.25,2.792,12.458,9.067,5.414,2.233,195.727,4.75,18.909,214.636
2015-01-16,20.764,35.528,14.764,13.167,2.312,12.542,9.6,5.288,1.2,198.208,5.417,20.667,218.875
2015-01-17,15.841,20.604,4.763,11.5,2.438,10.375,8.967,5.864,1.733,196.958,4.043,14.833,211.792
2015-01-18,11.67,15.679,4.009,6.542,1.674,6.714,10.9,8.243,3.767,191.818,3.913,12.0,203.818
2015-01-19,7.584,11.0,3.417,6.75,2.27,5.25,5.0,2.044,-0.1,194.111,2.958,5.444,199.556
2015-01-20,10.312,15.25,4.938,6.333,2.125,4.792,7.033,3.314,0.1,195.0,3.583,14.889,209.889
2015-01-21,16.021,24.708,8.688,7.833,1.688,5.819,7.267,4.418,1.333,195.333,4.333,16.083,211.417
2015-01-22,13.584,20.5,6.916,5.917,1.792,5.25,8.133,4.621,2.533,194.292,4.042,12.25,206.542
2015-01-23,20.25,28.854,8.604,15.667,3.396,13.347,6.467,3.999,1.6,196.5,4.833,15.375,211.875
2015-01-24,5.367,7.55,2.183,10.625,3.396,10.5,1.733,-0.693,-3.5,194.042,3.174,6.458,200.5
2015-01-25,16.989,23.682,6.693,13.958,3.166,12.222,5.833,0.85,-4.2,195.5,4.458,11.292,206.792
2015-01-26,31.861,57.528,25.667,17.792,3.5,17.125,7.667,3.651,-1.433,202.609,6.0,27.609,230.217
2015-01-27,28.597,42.445,13.847,26.792,4.729,25.444,9.967,6.931,3.967,198.792,6.042,21.625,220.417
2015-01-28,45.93,81.681,35.75,33.958,5.604,38.139,10.9,7.265,2.1,208.417,8.292,44.583,253.0
2015-01-29,26.403,36.389,9.986,13.458,1.542,15.195,8.533,7.801,6.867,195.792,5.375,20.958,216.75
2015-01-30,11.472,15.875,4.403,5.833,1.396,5.569,9.233,7.825,6.8,192.125,3.667,13.958,206.083
2015-01-31,16.145,20.429,4.284,12.958,3.083,13.486,10.433,7.579,4.367,196.208,4.652,14.5,210.708
2015-02-01,20.272,29.879,9.606,21.542,3.508,22.996,8.967,6.832,5.233,198.087,5.565,16.565,214.652
2015-02-02,12.972,20.222,7.25,8.333,1.688,8.083,9.233,5.738,3.567,195.217,3.875,10.478,205.696
2015-02-03,20.736,31.111,10.375,8.458,2.0,8.0,8.0,4.581,1.567,198.208,4.5,16.125,214.333
2015-02-04,34.361,58.097,23.736,17.75,3.438,16.5,9.6,5.322,0.533,203.542,5.75,26.708,230.25
2015-02-05,39.694,73.486,33.792,27.5,4.084,28.361,10.133,6.343,2.4,206.625,7.75,34.042,240.667
2015-02-06,22.959,41.042,18.083,19.458,2.667,21.125,9.4,5.838,2.833,201.167,5.583,23.583,224.75
2015-02-07,8.258,10.65,2.392,5.833,1.666,5.208,7.067,3.971,1.1,197.125,3.609,8.292,205.417
2015-02-08,24.448,38.466,14.019,10.913,2.918,11.063,9.9,4.975,-0.7,200.458,4.667,17.875,218.333
2015-02-09,18.153,24.736,6.584,18.833,2.812,18.639,10.233,6.999,3.833,197.348,4.458,15.174,212.522
2015-02-10,14.889,20.347,5.458,9.625,1.979,9.778,8.5,5.085,2.4,197.167,4.083,10.917,208.083
2015-02-11,24.236,34.847,10.611,13.208,2.375,11.681,12.433,6.572,1.033,202.217,5.0,20.217,222.435
2015-02-12,22.639,31.361,8.722,14.833,2.021,14.709,16.0,10.361,4.4,199.042,4.292,19.792,218.833
2015-02-13,19.153,24.111,4.958,13.583,1.064,19.083,17.067,13.204,11.0,193.583,3.833,16.625,210.208
2015-02-14,10.638,12.848,2.211,12.583,2.071,15.778,20.6,15.846,11.133,189.542,4.13,9.958,199.5
2015-02-15,8.086,11.887,3.801,7.083,2.488,7.743,10.833,6.521,3.167,194.364,3.609,9.227,203.591
2015-02-16,14.864,21.939,7.076,9.625,2.523,10.394,7.0,4.312,0.9,195.905,3.909,10.048,205.952
2015-02-17,16.722,25.153,8.431,10.042,2.021,11.889,7.8,5.135,2.5,198.0,4.542,12.565,210.565
2015-02-18,32.458,54.889,22.43,15.583,3.021,14.875,10.5,5.583,0.267,206.042,5.708,28.417,234.458
2015-02-19,38.5,70.569,32.069,19.417,3.542,22.347,13.5,8.957,3.033,206.696,6.792,37.652,244.348
2015-02-20,25.764,32.611,6.847,12.5,1.833,15.347,10.167,8.746,8.033,197.708,4.708,21.625,219.333
2015-02-21,5.766,7.904,2.139,11.375,1.266,13.944,9.867,7.203,4.067,193.958,3.174,6.5,200.458
2015-02-22,27.135,38.807,11.672,12.75,1.886,14.792,8.867,6.047,2.567,199.958,4.75,18.458,218.417
2015-02-23,33.445,54.597,21.153,16.792,3.542,22.056,9.5,7.81,5.433,198.217,6.083,26.696,224.913
2015-02-24,6.778,9.667,2.889,12.625,1.542,13.75,7.7,5.106,2.833,193.167,3.625,7.292,200.458
2015-02-25,13.194,19.736,6.542,8.25,1.875,9.111,7.833,4.39,1.333,194.0,4.053,11.458,205.458
2015-02-26,18.708,25.708,7.0,20.958,2.854,22.153,9.0,5.017,0.967,197.083,4.875,13.458,210.542
2015-02-27,24.694,31.694,7.0,36.875,3.729,40.597,12.967,7.601,1.9,200.167,5.333,18.0,218.167
2015-02-28,19.906,22.583,2.677,37.583,3.375,45.347,15.133,10.0,4.9,200.583,5.435,17.25,217.833
2015-03-01,11.958,17.653,5.695,12.667,1.833,12.764,6.033,2.801,0.3,195.826,4.042,10.348,206.174
2015-03-02,29.292,44.778,15.486,21.708,2.854,22.958,10.067,5.626,0.8,200.217,5.333,18.0,218.217
2015-03-03,39.889,63.153,23.264,29.5,4.562,32.167,13.767,8.564,2.533,207.75,7.125,37.75,245.5
2015-03-04,39.0,59.764,20.764,27.125,5.042,31.125,17.9,11.707,5.033,202.917,6.292,31.333,234.25
2015-03-05,28.736,36.694,7.958,28.792,4.666,33.389,20.0,15.296,11.4,199.042,5.25,27.25,226.292
2015-03-06,13.581,15.495,1.914,19.5,2.5,21.389,20.3,16.41,12.133,192.792,3.609,14.333,207.125
2015-03-07,15.32,19.934,4.614,12.542,1.812,15.806,20.267,17.003,14.1,189.348,4.042,16.652,206.0
2015-03-08,21.264,41.958,20.694,21.042,2.77,27.097,19.733,14.617,11.433,198.174,5.458,29.478,227.652
2015-03-09,11.736,16.541,4.806,10.125,2.062,13.708,12.333,8.896,6.533,193.625,3.792,8.958,202.583
2015-03-10,6.194,9.625,3.431,8.667,2.021,10.347,9.667,7.167,5.567,196.542,3.167,7.833,204.375
2015-03-11,10.056,15.208,5.153,8.583,1.75,8.667,10.5,6.664,4.0,196.833,3.458,8.792,205.625
2015-03-12,12.459,18.097,5.639,7.667,1.729,6.514,11.733,6.722,2.333,197.833,3.375,10.125,207.958
2015-03-13,12.717,15.898,3.181,8.667,2.062,9.778,13.767,8.521,3.633,197.375,3.261,9.292,206.667
2015-03-14,12.424,16.288,3.864,11.409,1.27,13.264,8.133,6.529,5.2,195.435,3.783,8.696,204.13
2015-03-15,8.111,11.028,2.917,16.667,1.896,17.028,12.333,8.099,5.067,195.609,3.958,8.739,204.348
2015-03-16,34.597,51.389,16.792,16.417,3.333,16.319,14.767,8.575,3.033,203.042,5.333,26.25,229.292
2015-03-17,39.68,60.972,21.291,18.417,5.584,19.805,19.033,12.583,5.733,201.875,6.208,35.0,236.875
2015-03-18,38.667,54.667,16.0,17.458,3.708,20.542,18.9,14.271,9.767,200.0,5.875,34.375,234.375
2015-03-19,15.125,20.472,5.347,16.25,1.271,19.611,17.433,14.19,10.433,190.167,4.042,14.417,204.583
2015-03-20,4.007,5.079,1.072,17.583,2.292,21.278,15.1,10.771,6.067,193.417,3.783,7.708,201.125
2015-03-21,3.599,5.156,1.557,5.625,2.104,5.625,13.633,9.347,6.1,191.958,2.833,3.792,195.75
2015-03-22,25.917,36.958,11.042,10.458,3.688,11.058,16.267,10.275,3.4,197.19,4.792,19.19,216.381
2015-03-23,25.139,40.208,15.069,16.583,3.02,18.528,19.167,12.11,7.2,198.917,5.042,21.792,220.708
2015-03-24,5.597,8.042,2.445,8.0,2.562,9.209,11.567,8.838,5.9,194.125,3.167,6.875,201.0
2015-03-25,7.139,10.708,3.569,6.0,1.771,5.903,10.8,7.09,4.267,194.875,3.375,7.667,202.542
2015-03-26,14.0,19.986,5.986,8.125,2.334,6.792,13.367,7.969,2.5,196.125,3.458,9.583,205.708
2015-03-27,11.814,14.457,2.642,10.958,2.854,12.305,14.533,9.629,4.567,195.958,3.522,9.833,205.792
2015-03-28,20.928,27.565,6.638,16.25,2.777,16.077,13.933,10.564,6.367,197.043,4.565,16.609,213.652
2015-03-29,32.314,42.956,10.642,27.5,4.829,30.037,16.5,11.793,5.5,196.913,4.958,18.435,215.348
2015-03-30,37.694,48.722,11.028,35.25,6.688,39.722,18.6,14.626,9.467,202.167,6.375,29.417,231.583
2015-03-31,24.903,29.194,4.291,33.917,4.896,39.209,21.5,16.439,11.033,195.087,4.833,18.391,213.478
2015-04-01,20.653,27.083,6.43,19.125,3.104,26.764,17.333,15.165,12.6,188.208,4.5,13.375,201.583
2015-04-02,12.222,15.25,3.028,11.0,3.271,10.667,22.033,15.664,10.9,190.042,4.333,13.25,203.292
2015-04-03,17.847,26.639,8.792,10.25,1.625,19.431,19.833,17.438,15.167,189.826,4.042,18.174,208.0
2015-04-04,14.042,18.056,4.014,8.375,2.479,7.597,24.4,18.839,14.467,190.292,4.417,14.792,205.083
2015-04-05,9.607,11.072,1.465,4.125,1.646,6.194,17.2,15.689,14.7,191.333,3.304,11.5,202.833
2015-04-06,17.342,24.63,7.288,3.917,1.771,7.043,17.0,15.161,11.0,192.708,3.958,15.417,208.125
2015-04-07,7.75,11.319,3.57,8.875,1.708,9.931,10.567,9.714,8.633,192.625,3.542,7.583,200.208
2015-04-08,9.597,14.278,4.681,10.708,1.708,10.195,10.367,7.393,4.767,194.292,3.375,7.167,201.458
2015-04-09,18.653,26.0,7.347,12.958,3.312,13.514,17.1,11.589,6.833,195.043,3.375,12.739,207.783
2015-04-10,19.75,25.472,5.722,12.792,2.042,17.625,12.033,11.147,10.1,193.826,3.958,15.913,209.739
2015-04-11,18.555,28.459,9.903,14.167,2.104,19.875,15.7,12.121,8.833,195.458,4.583,16.792,212.25
2015-04-12,9.116,11.343,2.227,12.833,2.208,11.834,20.033,14.096,7.8,191.833,3.043,12.5,204.333
2015-04-13,9.353,11.26,1.907,5.958,1.587,7.401,14.967,13.661,11.7,188.739,2.522,7.696,196.435
2015-04-14,22.361,30.833,8.472,6.542,1.625,9.861,16.133,15.171,12.4,190.083,4.042,20.667,210.75
2015-04-15,22.833,29.097,6.264,14.792,4.125,17.083,14.967,12.712,10.233,192.5,4.833,14.667,207.167
2015-04-16,37.111,46.917,9.806,38.625,7.833,43.347,20.433,16.014,10.167,199.208,6.458,23.917,223.125
2015-04-17,19.75,24.278,4.528,21.75,4.584,27.986,19.267,15.91,11.333,193.522,4.167,16.696,210.217
2015-04-18,20.042,24.986,4.944,18.375,4.438,28.153,21.8,16.006,9.033,193.958,4.0,15.375,209.333
2015-04-19,15.794,17.159,1.365,21.583,3.666,30.0,21.3,17.708,14.333,193.542,4.043,16.625,210.167
2015-04-20,19.967,31.841,11.875,16.167,1.958,23.889,20.267,17.478,14.067,191.045,4.333,17.909,208.955
2015-04-21,7.597,10.944,3.347,7.917,2.25,7.389,17.2,13.094,10.167,192.75,3.458,8.917,201.667
2015-04-22,28.097,42.347,14.25,15.25,4.375,16.139,23.533,16.356,8.5,197.478,4.417,24.826,222.304
2015-04-23,35.944,46.097,10.153,20.75,7.25,21.167,23.067,18.231,12.533,198.174,5.083,26.826,225.0
2015-04-24,31.097,39.25,8.153,21.667,6.396,24.389,23.6,18.596,13.267,194.174,4.667,24.696,218.87
2015-04-25,14.0,16.333,2.333,21.792,5.292,25.111,24.767,18.704,13.233,192.417,3.917,10.708,203.125
2015-04-26,15.718,17.797,2.079,23.833,5.646,27.236,24.567,18.725,12.233,192.75,3.826,14.042,206.792
2015-04-27,24.269,28.829,4.56,36.609,7.826,39.628,25.767,20.708,15.867,193.455,4.696,19.773,213.227
2015-04-28,21.621,27.461,5.84,28.583,6.188,33.25,23.933,20.508,17.367,190.333,4.292,18.083,208.417
2015-04-29,17.442,20.529,3.087,15.333,5.02,17.333,22.833,20.094,17.533,188.875,3.583,18.458,207.333
2015-04-30,17.306,21.264,3.958,11.458,4.416,11.292,26.9,20.34,16.167,186.708,2.917,14.958,201.667
2015-05-01,22.333,27.167,4.833,13.917,5.292,15.806,28.067,21.511,16.4,188.391,3.792,18.043,206.435
2015-05-02,17.611,21.056,3.445,17.292,6.25,18.778,29.633,21.912,16.867,188.125,3.75,18.5,206.625
2015-05-03,9.789,11.123,1.335,11.25,4.084,11.139,25.3,20.972,17.633,186.708,2.696,11.625,198.333
2015-05-04,8.15,9.709,1.559,8.708,2.5,10.375,22.867,19.681,17.333,186.25,2.917,10.208,196.458
2015-05-05,7.736,9.306,1.57,13.5,3.854,15.875,24.2,19.124,14.2,189.833,3.083,8.833,198.667
2015-05-06,11.238,12.823,1.586,16.5,3.666,18.778,24.667,20.053,15.267,190.542,3.0,10.708,201.25
2015-05-07,19.944,24.583,4.639,13.667,4.916,15.889,24.967,20.481,16.333,189.667,3.5,14.083,203.75
2015-05-08,21.875,26.916,5.042,19.667,5.375,20.236,26.133,21.007,15.333,189.826,4.208,18.826,208.652
2015-05-09,23.333,27.583,4.25,18.792,4.584,22.389,21.133,19.646,17.067,189.792,4.333,19.208,209.0
2015-05-10,6.221,7.74,1.519,17.042,3.292,17.972,24.3,18.346,13.9,190.292,3.174,7.458,197.75
2015-05-11,16.016,20.652,4.636,13.333,3.464,14.47,24.567,18.453,11.867,191.13,3.087,11.783,202.913
2015-05-12,15.764,19.472,3.708,11.917,1.792,16.153,23.0,18.543,14.733,188.792,3.292,13.125,201.917
2015-05-13,23.778,30.403,6.625,22.875,6.48,29.07,24.333,19.576,13.867,192.583,4.708,15.292,207.875
2015-05-14,30.847,37.0,6.153,25.0,6.438,30.931,25.667,20.251,17.067,194.435,5.042,23.478,217.913
2015-05-15,20.195,26.361,6.166,21.958,3.979,26.805,27.667,23.547,18.7,187.87,3.958,20.957,208.826
2015-05-16,12.459,16.306,3.847,22.375,2.854,28.139,23.633,20.825,17.133,189.083,4.708,17.667,206.75
2015-05-17,12.771,14.743,1.972,20.5,4.542,20.764,27.067,21.131,14.033,192.458,3.957,16.125,208.583
2015-05-18,20.336,24.205,3.87,18.375,3.708,21.722,25.6,20.433,17.0,191.625,3.833,19.708,211.333
2015-05-19,20.292,28.958,8.667,12.792,2.86,20.236,26.367,21.485,17.7,189.727,4.625,23.455,213.182
2015-05-20,19.722,25.625,5.903,19.875,4.771,23.278,27.967,20.657,13.467,191.667,4.292,18.0,209.667
2015-05-21,17.667,23.014,5.347,11.125,4.208,11.264,22.767,18.226,12.767,192.083,3.667,14.292,206.375
2015-05-22,23.486,30.972,7.486,13.875,4.77,14.195,26.367,20.856,15.333,191.261,3.917,19.522,210.783
2015-05-23,22.07,26.361,4.292,16.667,5.292,18.222,24.5,21.201,18.1,190.708,4.292,18.667,209.375
2015-05-24,9.774,11.056,1.283,14.333,4.896,14.944,28.433,23.1,18.533,187.875,3.043,11.542,199.417
2015-05-25,24.363,29.324,4.961,23.208,5.792,22.111,28.0,23.094,17.9,189.958,3.708,20.292,210.25
2015-05-26,27.507,33.971,6.464,20.739,6.717,23.239,29.067,24.26,19.233,190.739,4.652,23.826,214.565
2015-05-27,36.528,42.986,6.459,23.043,8.104,26.819,31.167,25.521,19.0,194.75,5.208,29.292,224.042
2015-05-28,21.194,23.764,2.569,27.792,5.438,29.694,29.867,24.962,20.867,192.0,3.875,20.75,212.75
2015-05-29,12.597,14.972,2.375,18.5,3.708,21.194,30.733,25.599,21.567,186.435,2.958,12.609,199.043
2015-05-30,23.722,27.653,3.931,28.042,7.854,31.486,30.033,24.933,20.733,187.625,4.292,18.25,205.875
2015-05-31,5.829,6.822,0.993,20.875,3.812,21.722,27.567,23.356,19.867,184.875,2.87,9.417,194.292
2015-06-01,19.12,24.286,5.166,16.458,4.229,18.847,30.033,23.976,17.667,187.545,3.417,14.545,202.091
2015-06-02,17.361,22.75,5.389,19.042,3.334,26.319,28.2,24.543,22.067,188.75,3.375,15.75,204.5
2015-06-03,19.931,26.528,6.597,11.625,3.062,18.139,22.8,21.493,18.433,188.652,3.917,19.0,207.652
2015-06-04,7.333,10.486,3.153,8.5,3.354,9.194,26.3,20.992,15.967,189.625,2.875,10.208,199.833
2015-06-05,18.028,25.097,7.069,6.625,2.812,8.097,18.633,16.465,14.733,190.043,2.958,16.304,206.348
2015-06-06,7.403,11.069,3.666,5.5,1.916,6.236,23.633,18.785,14.733,187.75,2.917,9.667,197.417
2015-06-07,8.678,11.206,2.528,10.75,2.77,12.792,25.267,21.137,15.7,188.875,2.565,9.542,198.417
2015-06-08,8.303,10.576,2.273,6.783,1.848,9.81,23.733,20.706,18.867,187.217,2.174,9.478,196.696
2015-06-09,25.167,46.069,20.903,8.792,3.292,14.333,22.3,20.497,18.5,190.917,5.083,34.458,225.375
2015-06-10,24.486,32.028,7.542,13.625,4.312,14.5,28.667,23.475,17.3,189.875,4.5,24.292,214.167
2015-06-11,20.528,26.139,5.611,15.708,3.438,18.944,24.167,21.829,19.767,191.625,3.583,21.75,213.375
2015-06-12,19.5,24.944,5.444,19.958,3.166,27.486,28.933,24.031,19.733,192.565,4.5,21.609,214.174
2015-06-13,18.028,20.0,1.972,35.083,5.062,40.903,30.633,25.412,20.233,196.833,4.875,19.292,216.125
2015-06-14,14.56,16.03,1.47,14.5,4.5,17.875,26.167,23.601,22.2,189.25,3.652,15.083,204.333
2015-06-15,21.138,26.588,5.451,17.625,4.334,20.962,29.133,24.662,21.133,189.75,4.042,18.917,208.667
2015-06-16,29.889,38.944,9.056,26.75,4.688,35.25,25.533,23.624,21.7,193.542,5.125,30.5,224.042
2015-06-17,19.667,24.75,5.083,26.542,4.125,30.736,29.633,24.338,20.333,191.083,3.875,18.125,209.208
2015-06-18,8.016,9.762,1.746,9.333,2.562,11.903,24.433,21.815,19.4,187.417,2.125,9.958,197.375
2015-06-19,10.736,14.119,3.383,8.375,2.312,9.181,22.567,20.431,17.933,188.304,3.042,11.87,200.174
2015-06-20,13.236,16.695,3.458,12.875,3.48,15.597,27.867,23.769,20.433,189.87,3.667,16.739,206.609
2015-06-21,7.819,9.432,1.613,11.125,2.854,13.583,27.967,23.089,20.367,190.625,3.13,11.833,202.458
2015-06-22,17.554,23.279,5.725,15.5,3.261,18.956,26.3,23.676,19.8,190.391,3.609,17.261,207.652
2015-06-23,19.181,23.431,4.25,22.625,3.958,27.695,29.233,25.097,22.133,192.042,3.667,19.583,211.625
2015-06-24,17.597,21.472,3.875,22.667,3.708,27.444,30.633,25.617,21.833,191.833,3.792,18.125,209.958
2015-06-25,12.778,15.972,3.194,18.5,3.334,21.139,31.333,26.428,23.167,189.167,3.333,16.042,205.208
2015-06-26,12.111,14.222,2.111,5.75,1.562,8.028,24.233,22.117,21.333,187.087,2.583,12.87,199.957
2015-06-27,14.431,18.624,4.193,7.833,2.708,9.597,25.4,23.296,20.833,190.792,3.458,15.125,205.917
2015-06-28,4.429,6.007,1.577,6.375,1.98,5.861,24.3,21.094,19.4,187.583,2.609,7.708,195.292
2015-06-29,13.779,18.104,4.324,7.375,3.292,6.958,28.367,23.513,19.033,188.917,3.0,15.458,204.375
2015-06-30,15.68,20.042,4.361,11.333,2.896,12.32,27.567,22.869,19.4,189.75,3.083,17.208,206.958
2015-07-01,20.389,26.611,6.222,8.333,2.812,12.403,26.067,23.129,19.4,189.25,3.833,19.792,209.042
2015-07-02,23.681,32.347,8.667,18.833,5.208,22.167,28.0,24.597,22.167,193.458,4.667,23.0,216.458
2015-07-03,26.917,31.889,4.972,18.167,4.938,23.444,28.6,24.858,21.533,195.087,4.667,23.609,218.696
2015-07-04,22.931,28.556,5.625,15.625,4.562,24.542,23.867,22.424,19.967,192.875,4.625,17.917,210.792
2015-07-05,9.833,11.637,1.804,18.292,2.542,22.0,25.267,22.578,19.867,194.208,3.435,12.042,206.25
2015-07-06,16.076,20.053,3.977,14.208,2.478,17.641,23.633,22.625,21.3,195.636,3.783,18.182,213.818
2015-07-07,18.25,23.417,5.167,9.792,1.688,13.792,23.6,22.743,21.767,195.542,4.042,22.208,217.75
2015-07-08,15.326,20.031,4.705,12.583,1.896,16.681,28.033,25.103,22.6,191.625,3.833,21.375,213.0
2015-07-09,19.597,27.528,7.93,12.5,2.833,17.361,30.567,26.931,23.633,188.333,4.0,24.292,212.625
2015-07-10,16.972,22.667,5.695,11.833,2.542,16.722,32.733,27.596,24.7,188.696,3.5,21.826,210.522
2015-07-11,14.361,21.0,6.639,9.833,3.166,16.722,31.7,27.479,25.1,183.875,3.542,17.583,201.458
2015-07-12,8.854,16.653,7.798,9.0,3.104,14.625,32.133,28.793,25.067,181.292,2.913,18.708,200.0
2015-07-13,8.383,19.257,10.874,7.783,2.155,14.361,33.4,30.257,27.567,177.708,2.304,16.25,193.958
2015-07-14,9.708,22.486,12.778,5.708,2.229,13.458,33.167,29.983,27.633,176.375,2.542,14.125,190.5
2015-07-15,8.139,14.444,6.305,7.25,2.063,12.042,35.1,29.586,25.733,179.708,2.208,14.042,193.75
2015-07-16,4.722,7.653,2.931,5.208,1.23,10.083,30.333,27.431,23.933,176.333,1.625,9.0,185.333
2015-07-17,11.389,16.775,5.386,7.417,1.25,12.097,26.567,23.862,22.433,183.87,2.583,14.261,198.13
2015-07-18,14.187,23.748,9.561,10.667,2.625,15.403,29.467,24.949,21.2,185.417,3.167,14.833,200.25
2015-07-19,10.371,21.015,10.644,11.458,3.584,17.931,30.6,27.389,24.467,190.864,3.087,19.864,210.727
2015-07-20,8.277,14.895,6.618,7.0,2.75,11.306,32.933,28.692,25.467,180.792,2.417,13.0,193.792
2015-07-21,12.145,23.261,11.116,5.875,2.239,9.372,31.067,28.272,25.533,181.174,2.565,16.609,197.783
2015-07-22,14.417,26.986,12.569,6.625,1.047,12.903,28.333,25.44,23.567,182.833,2.917,20.833,203.667
2015-07-23,18.417,37.292,18.875,8.375,2.062,10.681,26.667,24.822,23.533,181.917,3.333,19.375,201.292
2015-07-24,14.556,32.639,18.083,9.667,2.396,12.611,31.933,28.085,24.133,180.435,3.458,23.391,203.826
2015-07-25,8.556,19.347,10.792,8.417,2.25,14.236,32.0,28.762,25.967,177.5,2.75,12.208,189.708
2015-07-26,7.08,12.393,5.313,7.0,2.375,14.764,33.133,29.45,26.0,176.625,2.391,9.958,186.583
2015-07-27,12.905,19.706,6.801,13.667,2.042,23.583,32.6,29.207,27.433,177.417,2.958,14.5,191.917
2015-07-28,18.597,26.528,7.931,21.042,3.5,34.167,32.333,29.004,26.367,184.652,4.292,20.13,204.783
2015-07-29,19.25,25.472,6.222,22.708,2.708,34.153,33.467,29.388,26.8,189.208,4.125,22.375,211.583
2015-07-30,19.75,23.875,4.125,31.25,3.188,52.764,33.067,30.008,27.133,192.75,4.292,23.208,215.958
2015-07-31,18.444,21.458,3.014,38.667,3.104,59.847,36.033,31.465,26.833,192.261,4.583,24.0,216.261
2015-08-01,19.597,22.875,3.278,38.0,4.584,51.164,36.933,31.983,28.0,189.348,4.458,22.174,211.522
2015-08-02,14.592,16.836,2.244,40.0,4.771,58.347,36.0,31.207,27.567,188.417,4.043,21.542,209.958
2015-08-03,18.984,24.686,5.703,33.25,4.685,47.251,36.0,31.333,28.033,185.087,3.957,17.391,202.478
2015-08-04,21.57,28.681,7.111,36.25,5.208,47.554,35.867,31.293,28.033,184.375,3.792,21.708,206.083
2015-08-05,14.083,19.153,5.069,31.292,4.334,40.118,37.033,31.821,28.033,182.792,2.542,16.542,199.333
