date,PM25_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2016-08-16,,3.917,6.167,2.25,,
2016-08-17,,3.583,6.583,3.0,,
2016-08-18,,3.833,6.417,2.583,,
2016-08-19,,3.375,6.208,2.833,,
2016-08-20,,3.333,6.708,3.375,,
2016-08-21,,2.0,3.833,1.833,,
2016-08-22,,3.227,6.045,2.818,,
2016-08-23,,4.333,5.917,1.583,,
2016-08-24,,5.125,7.875,2.75,,
2016-08-25,,5.625,7.458,1.833,,
2016-08-26,,5.875,7.5,1.625,,
2016-08-27,,2.75,4.208,1.458,,
2016-08-28,,3.458,5.042,1.583,,
2016-08-29,,4.136,5.773,1.636,,
2016-08-30,,1.333,2.833,1.5,,
2016-08-31,,2.708,3.875,1.167,,
2016-09-01,,3.042,4.458,1.417,,
2016-09-02,,3.417,5.542,2.125,,
2016-09-03,,2.042,3.583,1.542,,
2016-09-04,,2.167,3.375,1.208,,
2016-09-05,,3.5,5.273,1.773,,
2016-09-06,,6.125,9.625,3.5,,
2016-09-07,,2.625,3.792,1.167,,
2016-09-08,,2.375,3.625,1.25,,
2016-09-09,,7.875,10.042,2.167,,
2016-09-10,,4.708,8.542,3.833,,
2016-09-11,,2.125,3.333,1.208,,
2016-09-12,,3.5,4.773,1.273,,
2016-09-13,,4.958,6.542,1.583,,
2016-09-14,,7.667,11.583,3.917,,
2016-09-15,,5.75,8.167,2.417,,
2016-09-16,,5.167,6.708,1.542,,
2016-09-17,,3.333,4.667,1.333,,
2016-09-18,,3.083,4.125,1.042,,
2016-09-19,,3.455,4.727,1.273,,
2016-09-20,,6.042,8.625,2.583,,
2016-09-21,,5.958,9.375,3.417,,
2016-09-22,,5.75,8.542,2.792,,
2016-09-23,,9.958,13.0,3.042,,
2016-09-24,,4.833,6.667,1.833,,
2016-09-25,,3.958,5.042,1.083,,
2016-09-26,,6.909,8.227,1.318,,
2016-09-27,,8.333,11.708,3.375,,
2016-09-28,,6.833,9.792,2.958,,
2016-09-29,,6.208,7.792,1.583,,
2016-09-30,,8.083,11.583,3.5,,
2016-10-01,,7.125,10.208,3.083,,
2016-10-02,,8.083,10.792,2.708,,
2016-10-03,,12.455,19.955,7.5,,
2016-10-04,,3.0,4.083,1.083,,
2016-10-05,,5.167,6.833,1.667,,
2016-10-06,,2.792,3.917,1.125,,
2016-10-07,,3.917,5.292,1.375,,
2016-10-08,,10.083,14.583,4.5,,
2016-10-09,,3.125,4.208,1.083,,
2016-10-10,,3.455,4.5,1.045,,
2016-10-11,,7.25,9.708,2.458,,
2016-10-12,,5.292,6.417,1.125,,
2016-10-13,,10.458,14.875,4.417,,
2016-10-14,,10.625,14.125,3.5,,
2016-10-15,,10.708,14.667,3.958,,
2016-10-16,,12.0,15.625,3.625,,
2016-10-17,,17.409,35.091,17.682,,
2016-10-18,,6.042,11.875,5.833,,
2016-10-19,,9.917,12.792,2.875,,
2016-10-20,1.5,5.542,7.875,2.333,,
2016-10-21,8.0,1.625,2.75,1.125,,
2016-10-22,6.375,9.875,13.833,3.958,,
2016-10-23,4.333,3.333,4.833,1.5,,
2016-10-24,5.083,4.227,5.5,1.273,,
2016-10-25,7.708,8.792,10.458,1.667,,
2016-10-26,7.792,8.875,12.625,3.75,,
2016-10-27,8.875,3.208,4.417,1.208,,
2016-10-28,9.25,8.167,10.542,2.375,,
2016-10-29,8.833,5.0,6.375,1.375,,
2016-10-30,13.917,3.958,5.0,1.042,,
2016-10-31,11.542,10.818,13.909,3.091,,
2016-11-01,18.5,11.042,15.458,4.417,,
2016-11-02,9.542,11.833,17.167,5.333,,
2016-11-03,8.458,12.083,18.125,6.042,,
2016-11-04,28.417,6.917,8.458,1.542,,
2016-11-05,24.167,19.875,24.75,4.875,,
2016-11-06,3.0,3.25,4.375,1.125,,
2016-11-07,6.833,12.955,16.955,4.0,,
2016-11-08,12.5,21.833,30.75,8.917,,
2016-11-09,2.083,4.667,6.125,1.458,,
2016-11-10,3.292,3.583,5.042,1.458,,
2016-11-11,7.125,12.583,15.958,3.375,,
2016-11-12,7.0,19.792,34.042,14.25,,
2016-11-13,9.125,12.208,21.583,9.375,,
2016-11-14,7.958,16.455,25.545,9.091,,
2016-11-15,11.583,12.167,26.958,14.792,,
2016-11-16,3.435,3.792,5.0,1.208,,
2016-11-17,5.167,8.542,11.5,2.958,,
2016-11-18,7.875,10.958,15.833,4.875,,
2016-11-19,15.75,19.458,38.833,19.375,,
2016-11-20,11.0,7.042,9.542,2.5,,
2016-11-21,5.25,7.667,9.125,1.458,,
2016-11-22,3.333,6.292,7.875,1.583,,
2016-11-23,2.833,2.167,3.25,1.083,,
2016-11-24,3.458,11.75,17.583,5.833,,
2016-11-25,7.167,14.0,22.625,8.625,,
2016-11-26,5.417,16.0,21.333,5.333,,
2016-11-27,6.875,10.292,12.875,2.583,,
2016-11-28,7.583,9.625,14.542,4.917,,
2016-11-29,7.958,5.792,7.333,1.542,,
2016-11-30,7.792,12.75,17.875,5.125,,
2016-12-01,11.5,19.792,29.667,9.875,,
2016-12-02,7.208,5.25,6.792,1.542,,
2016-12-03,8.625,11.917,29.083,17.167,,
2016-12-04,13.458,20.917,48.333,27.417,,
2016-12-05,14.958,22.917,57.708,34.792,,
2016-12-06,3.417,8.458,11.667,3.208,,
2016-12-07,2.609,8.958,11.458,2.5,,
2016-12-08,9.75,27.958,51.667,23.708,,
2016-12-09,15.167,32.0,71.583,39.583,,
2016-12-10,5.25,13.417,28.833,15.417,,
2016-12-11,2.292,4.042,5.417,1.375,,
2016-12-12,4.458,13.708,21.708,8.0,,
2016-12-13,12.25,27.083,53.917,26.833,,
2016-12-14,10.75,25.125,41.542,16.417,,
2016-12-15,8.375,20.75,32.917,12.167,,
2016-12-16,17.292,26.583,62.0,35.417,,
2016-12-17,13.167,19.5,47.125,27.625,,
2016-12-18,7.458,8.042,11.708,3.667,,
2016-12-19,12.958,17.583,24.833,7.25,,
2016-12-20,24.292,34.292,72.708,38.417,,
2016-12-21,20.792,25.167,45.292,20.125,,
2016-12-22,24.625,29.875,53.458,23.583,,
2016-12-23,1.75,17.833,26.042,8.208,,
2016-12-24,4.25,13.375,19.375,6.0,,
2016-12-25,13.375,22.25,33.667,11.417,,
2016-12-26,20.875,40.667,89.083,48.417,,
2016-12-27,7.542,14.333,22.917,8.583,,
2016-12-28,7.958,15.583,21.417,5.833,,
2016-12-29,12.917,22.208,35.792,13.583,,
2016-12-30,6.792,20.0,35.083,15.083,,
2016-12-31,6.708,7.708,9.625,1.917,,
2017-01-01,7.417,13.818,15.545,1.727,0.0,0.0
2017-01-02,4.917,13.417,17.958,4.542,0.0,0.0
2017-01-03,2.833,6.792,8.25,1.458,0.0,0.0
2017-01-04,9.292,21.083,30.458,9.375,0.0,0.0
2017-01-05,15.292,28.25,49.208,20.958,0.0,0.0
2017-01-06,12.5,22.333,33.292,10.958,0.0,0.0
2017-01-07,4.792,9.625,12.667,3.042,0.0,0.0
2017-01-08,19.75,22.864,34.0,11.136,0.0,0.0
2017-01-09,12.875,24.25,46.667,22.417,0.0,0.0
2017-01-10,3.833,7.833,9.833,2.0,0.0,0.0
2017-01-11,10.708,27.542,50.5,22.958,0.0,0.0
2017-01-12,14.542,24.125,45.375,21.25,0.0,0.0
2017-01-13,17.0,24.417,49.125,24.708,0.0,0.0
2017-01-14,15.0,23.417,43.708,20.292,0.0,0.0
2017-01-15,22.5,30.636,55.545,24.909,0.0,0.0
2017-01-16,21.083,20.292,30.0,9.708,0.0,0.0
2017-01-17,21.042,26.083,39.25,13.167,0.0,0.0
2017-01-18,25.25,23.208,33.083,9.875,0.0,0.0
2017-01-19,14.625,7.958,9.25,1.292,0.0,0.0
2017-01-20,18.375,24.083,33.208,9.125,0.0,0.0
2017-01-21,4.708,3.0,3.792,0.792,0.0,0.0
2017-01-22,8.348,17.591,24.318,6.727,0.0,0.0
2017-01-23,11.917,24.458,34.125,9.667,0.0,0.0
2017-01-24,4.542,17.667,33.917,16.25,0.0,0.0
2017-01-25,3.417,11.0,19.292,8.292,0.0,0.0
2017-01-26,1.792,7.208,9.208,2.0,0.0,0.0
2017-01-27,3.0,6.833,11.0,4.167,0.0,0.0
2017-01-28,5.625,11.667,13.958,2.292,0.0,0.0
2017-01-29,5.458,11.682,14.909,3.227,0.0,0.0
2017-01-30,11.292,25.958,42.667,16.708,0.0,0.0
2017-01-31,15.125,29.25,48.667,19.417,0.0,0.0
2017-02-01,19.167,30.25,55.917,25.667,0.0,0.0
2017-02-02,19.208,27.542,44.375,16.833,0.0,0.0
2017-02-03,15.042,19.583,24.042,4.458,0.0,0.0
2017-02-04,4.792,8.458,9.958,1.5,0.0,0.0
2017-02-05,3.0,10.682,13.773,3.091,0.0,0.0
2017-02-06,7.833,13.667,25.583,11.917,0.0,0.0
2017-02-07,4.125,6.583,9.375,2.792,0.0,0.0
2017-02-08,6.042,13.417,21.0,7.583,0.0,0.0
2017-02-09,6.417,18.667,27.333,8.667,0.0,0.0
2017-02-10,25.042,33.625,51.292,17.667,0.0,0.0
2017-02-11,25.458,11.375,14.458,3.083,0.0,0.0
2017-02-12,5.292,10.545,12.318,1.773,0.0,0.0
2017-02-13,11.25,24.0,37.375,13.375,0.0,0.0
2017-02-14,6.792,14.25,18.625,4.375,0.0,0.0
2017-02-15,6.542,5.667,7.208,1.542,0.0,0.0
2017-02-16,7.875,19.208,28.583,9.375,0.0,0.0
2017-02-17,14.083,21.208,30.583,9.375,0.0,0.0
2017-02-18,2.25,6.083,7.667,1.583,0.0,0.0
2017-02-19,11.958,26.864,47.909,21.045,0.0,0.0
2017-02-20,10.875,18.75,32.375,13.625,0.0,0.0
2017-02-21,5.708,11.417,16.208,4.792,0.0,0.0
2017-02-22,10.217,20.792,28.917,8.125,0.0,0.0
2017-02-23,23.042,30.708,54.25,23.542,0.0,0.0
2017-02-24,6.708,5.5,7.0,1.5,0.0,0.0
2017-02-25,4.792,8.417,10.458,2.042,0.0,0.0
2017-02-26,10.833,16.045,23.773,7.727,0.0,0.0
2017-02-27,7.917,19.75,29.333,9.583,0.0,0.0
2017-02-28,10.917,21.542,31.083,9.542,0.0,0.0
2017-03-01,13.375,26.167,41.792,15.625,0.0,0.0
2017-03-02,2.25,11.875,18.292,6.417,0.0,0.0
2017-03-03,9.708,11.667,14.917,3.25,0.0,0.0
2017-03-04,16.958,22.25,28.375,6.125,0.0,0.0
2017-03-05,10.292,8.045,9.227,1.182,0.0,0.0
2017-03-06,7.0,5.583,7.167,1.583,0.0,0.0
2017-03-07,6.625,16.25,21.125,4.875,0.0,0.0
2017-03-08,14.0,24.417,29.542,5.125,0.0,0.0
2017-03-09,8.125,25.333,60.083,34.75,0.0,0.0
2017-03-10,3.708,5.458,6.667,1.208,0.0,0.0
2017-03-11,6.958,7.333,10.208,2.875,0.0,0.0
2017-03-12,8.917,8.727,10.864,2.136,0.0,0.0
2017-03-13,15.042,24.208,32.875,8.667,0.0,0.0
2017-03-14,16.417,15.125,19.75,4.625,0.0,0.0
2017-03-15,12.708,8.208,9.708,1.5,0.0,0.0
2017-03-16,1.542,3.458,4.667,1.208,0.0,0.0
2017-03-17,5.708,14.542,17.792,3.25,0.0,0.0
2017-03-18,6.0,13.25,16.417,3.167,0.0,0.0
2017-03-19,4.375,5.0,6.182,1.182,0.0,0.0
2017-03-20,4.909,5.667,6.792,1.125,0.0,0.0
2017-03-21,7.333,10.542,12.458,1.917,0.0,0.0
2017-03-22,11.792,13.708,17.458,3.75,0.0,0.0
2017-03-23,5.458,6.667,7.792,1.125,0.0,0.0
2017-03-24,8.708,8.5,10.958,2.458,0.0,0.0
2017-03-25,10.583,12.875,14.625,1.75,0.0,0.0
2017-03-26,14.167,13.55,16.85,3.3,0.0,0.0
2017-03-27,11.917,14.125,18.562,4.438,0.0,0.0
2017-03-28,28.25,16.125,24.708,8.583,0.0,0.0
2017-03-29,20.375,6.917,9.083,2.167,0.0,0.0
2017-03-30,2.167,2.25,3.75,1.5,0.0,0.0
2017-03-31,13.708,9.75,13.458,3.708,0.0,0.0
2017-04-01,4.792,4.917,6.208,1.292,0.0,1.0
2017-04-02,5.917,3.958,5.042,1.083,0.0,1.0
2017-04-03,14.565,11.417,14.25,2.833,0.0,1.0
2017-04-04,14.667,8.333,9.875,1.542,0.0,1.0
2017-04-05,17.75,11.5,14.958,3.458,0.0,1.0
2017-04-06,18.083,9.458,12.208,2.75,0.0,1.0
2017-04-07,9.0,6.417,7.75,1.333,0.0,1.0
2017-04-08,2.708,4.458,5.542,1.083,0.0,1.0
2017-04-09,5.583,3.625,4.458,0.833,0.0,1.0
2017-04-10,3.958,2.5,3.167,0.667,0.0,1.0
2017-04-11,5.417,6.167,8.5,2.333,0.0,1.0
2017-04-12,1.833,4.917,6.208,1.292,0.0,1.0
2017-04-13,6.792,4.208,5.0,0.792,0.0,1.0
2017-04-14,13.125,4.917,5.875,0.958,0.0,1.0
2017-04-15,13.083,4.375,4.792,0.417,0.0,1.0
2017-04-16,13.208,4.083,4.542,0.458,0.0,1.0
2017-04-17,4.455,3.25,3.625,0.375,0.0,1.0
2017-04-18,3.625,14.583,16.583,2.0,0.0,1.0
2017-04-19,2.417,8.0,9.958,1.958,0.0,1.0
2017-04-20,1.458,1.583,2.208,0.625,0.0,1.0
2017-04-21,4.125,3.417,4.167,0.75,0.0,1.0
2017-04-22,4.042,5.042,5.708,0.667,0.0,1.0
2017-04-23,2.708,3.25,3.917,0.667,0.0,1.0
2017-04-24,3.875,3.045,3.773,0.727,0.0,1.0
2017-04-25,10.333,4.875,6.583,1.708,0.0,1.0
2017-04-26,7.75,6.792,8.375,1.583,0.0,1.0
2017-04-27,4.167,7.167,8.792,1.625,0.0,1.0
2017-04-28,2.333,5.583,6.583,1.0,0.0,1.0
2017-04-29,5.5,7.083,8.375,1.292,0.0,1.0
2017-04-30,8.375,4.542,5.708,1.167,0.0,1.0
2017-05-01,4.875,3.318,4.227,0.909,0.0,1.0
2017-05-02,4.292,3.833,4.958,1.125,0.0,1.0
2017-05-03,5.375,3.625,4.625,1.0,0.0,1.0
2017-05-04,6.792,4.5,5.375,0.875,0.0,1.0
2017-05-05,9.417,5.708,6.458,0.75,0.0,1.0
2017-05-06,7.792,5.625,6.458,0.833,0.0,1.0
2017-05-07,16.708,2.375,2.792,0.417,0.0,1.0
2017-05-08,9.792,2.5,3.455,0.955,0.0,1.0
2017-05-09,7.5,3.375,4.542,1.167,0.0,1.0
2017-05-10,7.5,4.667,6.292,1.625,0.0,1.0
2017-05-11,2.083,5.875,7.125,1.25,0.0,1.0
2017-05-12,4.042,4.083,5.25,1.167,0.0,1.0
2017-05-13,6.0,2.25,3.292,1.042,0.0,1.0
2017-05-14,5.333,1.458,2.458,1.0,0.0,1.0
2017-05-15,3.708,3.5,4.909,1.409,0.0,1.0
2017-05-16,1.5,4.125,5.167,1.042,0.0,1.0
2017-05-17,4.708,4.292,5.542,1.25,0.0,1.0
2017-05-18,5.217,5.083,6.875,1.792,0.0,1.0
2017-05-19,4.958,5.25,5.958,0.708,0.0,1.0
2017-05-20,14.042,6.208,8.375,2.167,0.0,1.0
2017-05-21,14.417,4.083,4.333,0.25,0.0,1.0
2017-05-22,12.278,5.455,6.227,0.773,0.0,1.0
2017-05-23,6.542,2.667,3.75,1.083,0.0,1.0
2017-05-24,8.375,5.333,6.75,1.417,0.0,1.0
2017-05-25,8.0,4.708,6.125,1.417,0.0,1.0
2017-05-26,4.542,3.792,5.042,1.25,0.0,1.0
2017-05-27,0.917,4.208,5.458,1.25,0.0,1.0
2017-05-28,1.625,1.917,3.083,1.167,0.0,1.0
2017-05-29,6.958,3.818,4.818,1.0,0.0,1.0
2017-05-30,9.417,6.958,8.083,1.125,0.0,1.0
2017-05-31,11.417,5.75,7.083,1.333,0.0,1.0
2017-06-01,8.875,5.0,6.083,1.083,0.0,1.0
2017-06-02,0.375,3.625,4.667,1.042,0.0,1.0
2017-06-03,0.167,1.958,2.958,1.0,0.0,1.0
2017-06-04,0.458,1.5,2.542,1.042,0.0,1.0
2017-06-05,2.458,2.318,3.636,1.318,0.0,1.0
2017-06-06,5.417,4.333,5.917,1.583,0.0,1.0
2017-06-07,6.5,6.0,7.375,1.375,0.0,1.0
2017-06-08,4.583,5.708,6.583,0.875,0.0,1.0
2017-06-09,4.125,3.667,4.125,0.458,0.0,1.0
2017-06-10,5.417,3.75,4.042,0.292,0.0,1.0
2017-06-11,1.625,2.667,3.292,0.625,0.0,1.0
2017-06-12,2.5,1.591,2.455,0.864,0.0,1.0
2017-06-13,5.958,3.583,5.292,1.708,0.0,1.0
2017-06-14,4.792,4.042,5.667,1.625,0.0,1.0
2017-06-15,6.375,4.458,5.458,1.0,0.0,1.0
2017-06-16,4.375,3.042,3.917,0.875,0.0,1.0
2017-06-17,6.542,3.292,4.375,1.083,0.0,1.0
2017-06-18,5.792,2.667,3.583,0.917,0.0,1.0
2017-06-19,4.292,2.409,3.318,0.909,0.0,1.0
2017-06-20,4.864,3.167,4.667,1.5,0.0,1.0
2017-06-21,5.833,3.708,5.083,1.375,0.0,1.0
2017-06-22,1.167,3.458,4.667,1.208,0.0,1.0
2017-06-23,5.333,2.833,3.833,1.0,0.0,1.0
2017-06-24,7.792,4.042,5.125,1.083,0.0,1.0
2017-06-25,5.958,2.292,3.292,1.0,0.0,1.0
2017-06-26,1.833,1.818,2.864,1.045,0.0,1.0
2017-06-27,3.875,2.625,3.875,1.25,0.0,1.0
2017-06-28,4.5,3.458,5.083,1.625,0.0,1.0
2017-06-29,5.917,4.583,5.917,1.333,0.0,1.0
2017-06-30,6.5,6.75,8.625,1.875,0.0,1.0
2017-07-01,9.125,4.542,5.875,1.333,0.0,1.0
2017-07-02,8.0,2.625,3.458,0.833,0.0,1.0
2017-07-03,1.75,3.0,4.182,1.182,0.0,1.0
2017-07-04,2.292,4.25,6.083,1.833,0.0,1.0
2017-07-05,7.833,3.375,4.875,1.5,0.0,1.0
2017-07-06,6.833,5.917,7.792,1.875,0.0,1.0
2017-07-07,10.958,5.833,7.458,1.625,0.0,1.0
2017-07-08,10.042,2.917,3.958,1.042,0.0,1.0
2017-07-09,13.75,3.833,4.958,1.125,0.0,1.0
2017-07-10,15.5,3.773,4.955,1.182,0.0,1.0
2017-07-11,16.292,4.083,5.167,1.083,0.0,1.0
2017-07-12,8.792,3.833,5.167,1.333,0.0,1.0
2017-07-13,6.125,4.5,5.958,1.458,0.0,1.0
2017-07-14,10.833,5.417,6.917,1.5,0.0,1.0
2017-07-15,14.095,5.083,6.333,1.25,0.0,1.0
2017-07-16,11.167,3.5,4.542,1.042,0.0,1.0
2017-07-17,1.542,2.091,3.273,1.182,0.0,1.0
2017-07-18,2.5,2.0,3.375,1.375,0.0,1.0
2017-07-19,4.522,2.083,3.542,1.458,0.0,1.0
2017-07-20,5.083,3.208,5.0,1.792,0.0,1.0
2017-07-21,7.042,3.333,4.875,1.542,0.0,1.0
2017-07-22,5.583,3.0,4.417,1.417,0.0,1.0
2017-07-23,2.5,2.5,3.833,1.333,0.0,1.0
2017-07-24,5.083,3.227,4.682,1.455,0.0,1.0
2017-07-25,7.167,4.667,6.167,1.5,0.0,1.0
2017-07-26,4.5,3.0,4.042,1.042,0.0,1.0
2017-07-27,5.167,4.625,6.542,1.917,0.0,1.0
2017-07-28,7.917,6.25,7.667,1.417,0.0,1.0
2017-07-29,5.708,4.458,6.417,1.958,0.0,1.0
2017-07-30,4.167,2.25,3.375,1.125,0.0,1.0
2017-07-31,1.708,3.909,5.227,1.318,0.0,1.0
2017-08-01,1.625,2.958,4.125,1.167,0.0,1.0
2017-08-02,3.667,2.25,3.583,1.333,0.0,1.0
2017-08-03,7.625,2.292,3.375,1.083,0.0,1.0
2017-08-04,8.625,2.25,3.5,1.25,0.0,1.0
2017-08-05,10.833,2.958,4.458,1.5,0.0,1.0
2017-08-06,10.25,2.333,3.5,1.167,0.0,1.0
2017-08-07,6.292,2.727,3.864,1.136,0.0,1.0
2017-08-08,2.5,2.083,3.125,1.042,0.0,1.0
2017-08-09,1.875,2.75,3.875,1.125,0.0,1.0
2017-08-10,1.708,2.542,4.042,1.5,0.0,1.0
2017-08-11,1.708,2.792,4.25,1.458,0.0,1.0
2017-08-12,1.458,2.375,3.417,1.042,0.0,1.0
2017-08-13,2.375,2.75,3.917,1.167,0.0,1.0
2017-08-14,3.042,1.955,3.045,1.091,0.0,1.0
2017-08-15,2.292,2.25,3.25,1.0,0.0,1.0
2017-08-16,2.625,2.125,3.083,0.958,0.0,1.0
2017-08-17,3.5,3.042,4.292,1.25,0.0,1.0
2017-08-18,3.909,3.0,4.25,1.25,0.0,1.0
2017-08-19,5.833,2.917,4.125,1.208,0.0,1.0
2017-08-20,6.708,2.792,4.042,1.25,0.0,1.0
2017-08-21,6.125,3.5,4.682,1.182,0.0,1.0
2017-08-22,4.708,7.375,11.125,3.75,0.0,1.0
2017-08-23,4.75,5.542,8.375,2.833,0.0,1.0
2017-08-24,6.167,6.583,8.417,1.833,0.0,1.0
2017-08-25,7.042,3.583,4.75,1.167,0.0,1.0
2017-08-26,8.292,4.875,6.042,1.167,0.0,1.0
2017-08-27,5.208,2.333,3.125,0.792,0.0,1.0
2017-08-28,6.583,5.955,7.455,1.5,0.0,1.0
2017-08-29,7.292,8.042,11.042,3.0,0.0,1.0
2017-08-30,2.708,3.875,5.083,1.208,0.0,1.0
2017-08-31,4.417,7.5,11.25,3.75,0.0,1.0
2017-09-01,5.542,3.833,5.875,2.042,0.0,1.0
2017-09-02,4.292,3.583,4.833,1.25,0.0,1.0
2017-09-03,4.375,2.042,3.042,1.0,0.0,1.0
2017-09-04,4.5,4.955,6.909,1.955,0.0,1.0
2017-09-05,3.792,7.292,10.917,3.625,0.0,1.0
2017-09-06,5.292,4.708,7.625,2.917,0.0,1.0
2017-09-07,4.583,2.625,3.625,1.0,0.0,1.0
2017-09-08,4.5,3.458,4.458,1.0,0.0,1.0
2017-09-09,4.792,4.625,5.875,1.25,0.0,1.0
2017-09-10,2.167,4.25,5.458,1.208,0.0,1.0
2017-09-11,3.417,5.682,8.591,2.909,0.0,1.0
2017-09-12,2.458,6.5,8.083,1.583,0.0,1.0
2017-09-13,1.958,4.958,6.208,1.25,0.0,1.0
2017-09-14,3.208,4.042,6.125,2.083,0.0,1.0
2017-09-15,1.792,4.208,5.5,1.292,0.0,1.0
2017-09-16,4.375,3.708,5.667,1.958,0.0,1.0
2017-09-17,3.375,2.333,3.583,1.25,0.0,1.0
2017-09-18,1.458,1.773,2.727,0.955,0.0,1.0
2017-09-19,3.522,5.458,6.542,1.083,0.0,1.0
2017-09-20,6.167,5.75,7.208,1.458,0.0,1.0
2017-09-21,3.833,5.667,7.167,1.5,0.0,1.0
2017-09-22,3.833,5.958,8.917,2.958,0.0,1.0
2017-09-23,6.875,6.667,8.333,1.667,0.0,1.0
2017-09-24,2.042,2.625,3.417,0.792,0.0,1.0
2017-09-25,4.917,4.636,5.591,0.955,0.0,1.0
2017-09-26,3.167,7.625,10.083,2.458,0.0,1.0
2017-09-27,7.333,11.417,17.458,6.042,0.0,1.0
2017-09-28,1.667,5.875,7.208,1.333,0.0,1.0
2017-09-29,2.625,8.667,12.75,4.083,0.0,1.0
2017-09-30,2.292,5.125,7.417,2.292,0.0,1.0
2017-10-01,3.208,4.75,6.583,1.833,0.0,1.0
2017-10-02,8.125,9.136,11.136,2.0,0.0,1.0
2017-10-03,1.875,2.958,3.875,0.917,0.0,1.0
2017-10-04,0.917,3.292,4.667,1.375,0.0,1.0
2017-10-05,2.667,7.5,10.417,2.917,0.0,1.0
2017-10-06,6.375,9.375,14.292,4.917,0.0,1.0
2017-10-07,9.833,12.958,17.542,4.583,0.0,1.0
2017-10-08,7.958,7.167,10.875,3.708,0.0,1.0
2017-10-09,6.375,9.091,12.318,3.227,0.0,1.0
2017-10-10,1.083,3.458,4.5,1.042,0.0,1.0
2017-10-11,1.875,4.083,5.208,1.125,0.0,1.0
2017-10-12,1.609,7.208,9.333,2.125,0.0,1.0
2017-10-13,3.042,4.917,6.542,1.625,0.0,1.0
2017-10-14,5.375,9.292,12.208,2.917,0.0,1.0
2017-10-15,5.875,6.167,7.708,1.542,0.0,1.0
2017-10-16,5.292,9.727,13.364,3.636,0.0,1.0
2017-10-17,6.583,7.917,11.208,3.292,0.0,1.0
2017-10-18,7.042,4.375,5.875,1.5,0.0,1.0
2017-10-19,6.167,10.792,17.583,6.792,0.0,1.0
2017-10-20,11.273,18.375,28.083,9.708,0.0,1.0
2017-10-21,7.208,10.625,17.0,6.375,0.0,1.0
2017-10-22,6.042,7.375,9.583,2.208,0.0,1.0
2017-10-23,1.667,6.909,8.318,1.409,0.0,1.0
2017-10-24,6.0,9.5,18.292,8.792,0.0,1.0
2017-10-25,7.583,9.667,22.667,13.0,0.0,1.0
2017-10-26,10.833,9.625,12.292,2.667,0.0,1.0
2017-10-27,13.0,13.25,18.833,5.583,0.0,1.0
2017-10-28,9.833,13.917,21.833,7.917,0.0,1.0
2017-10-29,10.542,12.417,15.458,3.042,0.0,1.0
2017-10-30,-0.583,2.545,3.636,1.091,0.0,1.0
2017-10-31,8.208,6.917,8.792,1.875,0.0,1.0
2017-11-01,12.708,,,,,
2017-11-02,14.083,,,,,
2017-11-03,16.25,,,,,
2017-11-04,4.542,,,,,
2017-11-05,9.083,,,,,
2017-11-06,17.889,,,,,
2017-11-07,20.778,,,,,
2017-11-08,16.125,,,,,
2017-11-09,3.042,,,,,
2017-11-10,2.583,,,,,
2017-11-11,1.167,,,,,
2017-11-12,0.75,,,,,
2017-11-13,4.333,,,,,
2017-11-14,7.167,,,,,
2017-11-15,3.917,,,,,
2017-11-16,4.042,,,,,
2017-11-17,2.364,,,,,
2017-11-18,5.739,,,,,
2017-11-19,0.625,,,,,
2017-11-20,5.0,,,,,
2017-11-21,3.783,,,,,
2017-11-22,9.25,,,,,
2017-11-23,14.583,,,,,
2017-11-24,5.042,,,,,
2017-11-25,6.5,,,,,
2017-11-26,6.417,,,,,
2017-11-27,3.583,,,,,
2017-11-28,11.0,,,,,
2017-11-29,15.583,,,,,
2017-11-30,2.833,,,,,
2017-12-01,3.625,12.167,16.833,4.667,0.0,1.0
2017-12-02,3.5,11.625,17.25,5.625,0.0,1.0
2017-12-03,11.292,17.167,27.167,10.0,0.0,1.0
2017-12-04,11.042,14.955,20.5,5.545,0.0,1.0
2017-12-05,5.0,12.625,16.167,3.542,0.0,1.0
2017-12-06,3.625,13.333,23.208,9.875,0.0,1.0
2017-12-07,13.583,26.792,43.083,16.292,0.0,1.0
2017-12-08,3.958,11.917,16.25,4.333,0.0,1.0
2017-12-09,8.458,30.25,57.75,27.5,0.0,1.0
2017-12-10,6.542,20.333,30.958,10.625,0.0,1.0
2017-12-11,11.958,23.0,44.273,21.273,0.0,1.0
2017-12-12,4.25,12.833,20.583,7.75,0.0,1.0
2017-12-13,0.917,3.333,4.708,1.375,0.0,1.0
2017-12-14,6.375,22.375,35.625,13.25,0.0,1.0
2017-12-15,15.208,29.292,54.25,24.958,0.0,1.0
2017-12-16,14.083,24.0,53.042,29.042,0.0,1.0
2017-12-17,4.0,11.5,14.417,2.917,0.0,1.0
2017-12-18,10.333,31.909,57.773,25.864,0.0,1.0
2017-12-19,10.458,19.625,46.042,26.417,0.0,1.0
2017-12-20,4.583,14.875,21.708,6.833,0.0,1.0
2017-12-21,10.167,29.958,53.75,23.792,0.0,1.0
2017-12-22,10.652,26.708,47.417,20.708,0.0,1.0
2017-12-23,22.792,23.25,44.542,21.292,0.0,1.0
2017-12-24,19.833,22.958,32.208,9.25,0.0,1.0
2017-12-25,10.042,15.182,24.5,9.318,0.0,1.0
