date,PM25_mean,SPM_mean,NO2_mean,NOX_mean,NO_mean,CH4_mean,NMHC_mean,SO2_mean,THC_mean
2013-09-29,8.416,14.45,7.219,8.833,1.614,172.174,3.391,0.292,175.565
2013-09-30,9.334,15.242,9.359,12.47,3.111,172.87,4.609,0.234,177.478
2013-10-01,8.021,12.54,9.509,13.187,3.678,169.522,3.826,0.125,173.348
2013-10-02,8.812,14.713,8.364,11.052,2.687,171.609,4.957,0.0,176.565
2013-10-03,9.395,14.841,7.61,10.5,2.89,174.0,5.409,0.021,179.409
2013-10-04,8.458,14.15,11.188,15.115,3.927,173.957,4.87,0.312,178.826
2013-10-05,11.0,16.667,11.542,13.646,2.104,172.435,7.043,0.188,179.478
2013-10-06,10.562,15.217,5.583,6.688,1.104,170.913,3.478,0.0,174.391
2013-10-07,7.182,11.132,9.352,13.504,4.152,169.174,3.609,0.152,172.783
2013-10-08,18.312,25.925,15.014,22.438,7.423,171.261,7.261,0.403,178.522
2013-10-09,15.688,26.858,11.44,16.694,5.254,171.87,6.13,0.76,178.0
2013-10-10,7.979,11.984,7.708,10.573,2.864,171.818,3.273,0.364,175.091
2013-10-11,13.479,23.486,13.967,18.869,4.901,169.826,5.043,1.389,174.87
2013-10-12,11.104,16.076,8.917,12.108,3.192,173.0,4.087,0.375,177.087
2013-10-13,6.875,11.25,3.85,4.5,0.65,173.261,1.957,0.319,175.217
2013-10-14,10.166,15.889,8.245,9.896,1.65,174.304,4.348,0.744,178.652
2013-10-15,21.426,30.074,18.176,25.52,7.344,177.0,11.19,0.883,188.19
2013-10-16,4.125,7.414,5.346,6.45,1.104,171.522,1.957,0.292,173.478
2013-10-17,5.034,8.417,12.873,19.309,6.436,175.435,6.261,0.26,181.696
2013-10-18,9.625,14.028,13.433,18.733,5.3,174.826,6.391,0.569,181.217
2013-10-19,14.229,17.16,12.483,15.45,2.967,172.826,5.609,3.236,178.435
2013-10-20,9.5,13.59,6.283,7.283,1.0,171.043,6.043,0.25,177.087
2013-10-21,6.354,10.583,11.525,16.856,5.33,172.304,4.261,0.759,176.565
2013-10-22,5.167,9.972,10.192,12.1,1.908,170.957,3.957,0.292,174.913
2013-10-23,5.916,11.549,11.773,15.379,3.606,171.609,4.0,0.167,175.609
2013-10-24,7.875,14.097,18.75,27.308,8.558,174.13,9.348,0.195,183.478
2013-10-25,5.729,7.854,20.459,34.492,14.033,175.652,14.0,0.236,189.652
2013-10-26,7.667,12.625,7.583,9.45,1.867,174.261,4.957,0.167,179.217
2013-10-27,4.584,7.305,6.258,7.833,1.575,174.478,3.304,0.042,177.783
2013-10-28,6.208,13.118,14.327,22.101,7.774,173.565,6.522,0.577,180.087
2013-10-29,11.326,16.895,16.892,26.908,10.016,174.0,9.957,0.787,183.957
2013-10-30,13.646,20.118,13.886,20.74,6.854,174.435,7.696,0.783,182.13
2013-10-31,17.938,21.222,18.984,24.342,5.358,177.609,11.348,0.861,188.957
2013-11-01,10.771,13.417,10.942,12.958,2.017,173.783,4.957,0.375,178.739
2013-11-02,11.792,15.076,16.325,22.175,5.85,175.261,9.13,0.764,184.391
2013-11-03,23.23,29.368,15.008,18.75,3.742,176.652,10.87,0.903,187.522
2013-11-04,18.896,21.493,8.671,9.73,1.059,176.609,6.304,0.465,182.913
2013-11-05,17.562,20.426,12.758,15.875,3.117,175.13,5.0,0.486,180.13
2013-11-06,21.021,25.285,22.74,37.9,15.16,178.609,12.696,1.034,191.304
2013-11-07,16.438,21.261,17.865,25.134,7.269,175.609,10.13,0.741,185.739
2013-11-08,7.087,11.314,7.101,9.709,2.608,173.765,2.588,0.139,176.353
2013-11-09,5.708,9.236,9.3,12.875,3.575,,,0.32,
2013-11-10,5.083,10.465,5.467,6.608,1.142,,,0.0,
2013-11-11,4.375,7.931,7.533,10.233,2.7,170.769,2.615,0.057,173.385
2013-11-12,2.938,5.889,12.741,18.842,6.1,174.391,3.565,0.014,177.957
2013-11-13,3.892,8.062,13.529,19.725,6.196,175.87,10.609,0.111,186.478
2013-11-14,5.486,9.597,19.833,34.042,14.209,177.13,10.783,0.878,187.913
2013-11-15,9.042,12.333,23.458,38.275,14.817,176.043,13.652,1.278,189.696
2013-11-16,14.584,17.576,15.533,19.542,4.008,175.0,8.522,1.917,183.522
2013-11-17,21.521,25.083,16.9,21.583,4.683,177.13,9.0,1.556,186.13
2013-11-18,15.5,19.858,14.009,20.004,5.995,177.0,9.522,1.051,186.522
2013-11-19,4.604,9.236,14.317,22.017,7.7,175.13,5.174,0.639,180.304
2013-11-20,2.391,5.406,15.532,24.022,8.489,177.0,6.048,0.48,183.048
2013-11-21,2.458,4.896,15.692,23.633,7.942,176.652,6.652,0.389,183.304
2013-11-22,3.562,5.653,17.933,34.008,16.075,175.478,8.0,0.472,183.478
2013-11-23,7.979,9.618,19.183,32.208,13.025,175.826,10.261,0.528,186.087
2013-11-24,9.646,11.507,15.0,20.0,5.0,176.826,9.826,0.75,186.652
2013-11-25,16.25,18.232,28.169,77.686,49.517,178.87,25.217,0.76,204.087
2013-11-26,4.312,6.153,11.067,15.367,4.3,174.87,3.739,0.028,178.609
2013-11-27,5.646,7.82,17.126,26.664,9.538,174.739,7.348,0.492,182.087
2013-11-28,2.943,5.257,13.008,17.584,4.575,175.091,5.091,0.32,180.182
2013-11-29,1.39,6.148,14.217,22.075,7.858,175.217,5.565,0.403,180.783
2013-11-30,3.875,7.792,16.558,27.658,11.1,174.957,5.913,0.153,180.87
2013-12-01,10.542,12.0,15.35,19.908,4.559,176.043,8.261,0.542,184.304
2013-12-02,13.698,16.165,24.386,42.025,17.639,177.348,12.652,0.962,190.0
2013-12-03,9.88,14.61,23.468,41.211,17.742,177.043,12.087,0.969,189.13
2013-12-04,10.854,15.806,20.368,32.909,12.525,176.261,11.826,0.892,188.087
2013-12-05,16.062,20.812,23.254,44.783,21.45,177.435,13.652,0.847,191.087
2013-12-06,7.312,11.174,17.2,22.708,5.508,175.739,6.783,0.792,182.522
2013-12-07,4.125,6.93,10.575,14.575,4.0,174.261,3.957,0.097,178.217
2013-12-08,4.292,6.424,12.667,16.225,3.558,175.913,6.087,0.0,182.0
2013-12-09,6.771,10.292,21.913,37.258,15.345,176.0,8.478,1.123,184.478
2013-12-10,10.271,14.486,17.242,32.842,15.6,175.783,11.217,1.25,187.0
2013-12-11,5.5,11.764,11.396,15.606,4.21,174.435,3.913,0.955,178.348
2013-12-12,0.958,5.514,11.05,15.075,4.025,176.217,3.652,0.625,179.87
2013-12-13,1.188,5.007,11.367,15.842,4.475,173.565,3.696,0.75,177.261
2013-12-14,2.917,6.25,10.958,17.483,6.525,176.217,4.304,0.542,180.522
2013-12-15,1.208,5.285,6.625,8.367,1.742,175.435,3.217,0.319,178.652
2013-12-16,1.688,5.121,10.838,16.512,5.675,175.783,3.565,0.045,179.348
2013-12-17,1.667,5.777,18.681,26.281,7.599,175.217,7.304,0.264,182.522
2013-12-18,4.87,9.141,20.849,29.105,8.255,175.6,12.6,0.415,188.2
2013-12-19,4.229,9.493,14.575,18.483,3.908,172.87,8.826,0.32,181.696
2013-12-20,-0.486,4.07,11.892,14.608,2.717,172.304,6.609,0.111,178.913
2013-12-21,3.931,8.028,17.633,27.583,9.95,176.304,9.696,0.167,186.0
2013-12-22,2.847,7.472,14.867,19.558,4.692,175.957,7.826,0.042,183.783
2013-12-23,3.833,9.201,24.211,37.507,13.297,176.826,11.435,0.245,188.261
2013-12-24,5.431,9.361,17.283,31.733,14.45,177.174,9.87,0.166,187.043
2013-12-25,6.611,10.146,22.967,42.211,19.243,176.087,8.435,0.256,184.522
2013-12-26,11.125,16.055,32.908,71.892,38.983,176.391,15.609,0.833,192.0
2013-12-27,10.304,13.768,11.75,14.75,3.0,175.682,5.909,1.565,181.591
2013-12-28,2.097,5.5,8.175,10.45,2.275,175.435,3.391,0.195,178.826
2013-12-29,1.028,4.764,7.575,9.967,2.392,175.304,3.217,0.042,178.522
2013-12-30,2.195,6.111,15.249,19.642,4.393,175.043,5.913,0.417,180.957
2013-12-31,9.875,13.222,12.833,16.091,3.258,178.478,7.261,1.347,185.739
2014-01-01,6.51,7.5,4.075,4.742,0.667,193.13,5.957,0.444,199.087
2014-01-02,4.166,5.688,11.417,14.2,2.783,194.391,10.957,0.194,205.348
2014-01-03,3.604,5.243,5.841,7.492,1.65,192.783,6.087,0.236,198.87
2014-01-04,8.26,10.66,12.992,15.692,2.7,195.13,9.913,0.681,205.043
2014-01-05,13.844,16.562,19.766,36.125,16.359,197.696,14.348,0.99,212.043
2014-01-06,17.542,21.54,21.58,46.721,25.141,200.043,40.609,1.723,240.652
2014-01-07,6.058,7.512,4.543,6.677,2.133,193.174,6.87,0.727,200.043
2014-01-08,4.642,6.752,9.032,13.881,4.849,193.091,7.636,0.632,200.727
2014-01-09,5.031,6.971,11.25,15.125,3.875,193.0,9.13,0.486,202.13
2014-01-10,5.906,7.688,10.208,15.55,5.342,192.304,7.0,0.667,199.304
2014-01-11,5.771,7.729,5.792,6.883,1.092,193.261,5.174,0.833,198.435
2014-01-12,2.427,4.514,6.017,7.863,1.846,191.783,5.652,0.348,197.435
2014-01-13,4.573,7.903,9.967,13.525,3.558,191.261,6.87,0.375,198.13
2014-01-14,8.416,11.664,17.074,25.064,7.99,192.652,8.391,0.586,201.043
2014-01-15,12.156,15.472,22.292,32.542,10.25,195.391,11.565,1.0,206.957
2014-01-16,6.927,10.688,16.084,25.342,9.258,193.739,10.913,0.597,204.652
2014-01-17,6.406,8.84,10.65,14.975,4.325,194.0,7.739,0.792,201.739
2014-01-18,3.687,5.951,5.967,7.633,1.667,191.913,4.304,0.333,196.217
2014-01-19,10.666,13.035,16.799,25.557,8.758,194.435,9.043,0.972,203.478
2014-01-20,7.948,10.625,6.417,8.342,1.925,192.609,5.696,0.514,198.304
2014-01-21,8.653,12.819,19.436,27.986,8.549,194.696,9.739,1.081,204.435
2014-01-22,8.145,10.885,16.353,20.38,4.027,194.273,11.273,0.484,205.545
2014-01-23,3.458,6.171,9.434,12.688,3.254,191.348,5.348,0.167,196.696
2014-01-24,5.813,8.375,13.717,18.009,4.292,193.478,8.348,0.028,201.826
2014-01-25,8.375,11.715,12.383,15.058,2.675,192.478,8.043,0.68,200.522
2014-01-26,13.456,17.435,22.361,32.512,10.151,196.478,12.783,0.931,209.261
2014-01-27,16.594,19.394,11.733,18.317,6.584,195.87,9.391,0.917,205.261
2014-01-28,7.438,9.049,7.659,10.393,2.734,193.522,6.217,0.841,199.739
2014-01-29,7.717,8.956,16.825,27.317,10.492,195.609,9.783,0.43,205.391
2014-01-30,11.76,14.285,22.317,31.95,9.633,196.609,12.87,0.597,209.478
2014-01-31,3.656,5.361,13.375,19.917,6.542,192.261,8.304,0.347,200.565
2014-02-01,5.531,6.403,3.3,4.225,0.925,191.913,7.13,0.153,199.043
2014-02-02,5.677,7.444,8.648,11.715,3.068,192.217,5.174,0.217,197.391
2014-02-03,4.146,6.132,10.208,14.108,3.9,191.957,6.435,0.278,198.391
2014-02-04,6.236,7.813,23.849,36.168,12.319,195.364,10.318,0.636,205.682
2014-02-05,8.83,10.801,20.766,26.777,6.012,194.783,10.174,1.071,204.957
2014-02-06,6.228,8.251,14.197,20.201,6.005,193.818,9.727,0.418,203.545
2014-02-07,11.74,14.201,16.867,26.817,9.95,193.826,9.826,1.0,203.652
2014-02-08,13.823,17.014,17.508,21.908,4.4,194.565,10.522,0.958,205.087
2014-02-09,5.76,6.681,6.363,8.513,2.15,194.087,3.957,0.548,198.043
2014-02-10,6.052,7.583,9.875,13.183,3.308,193.217,7.0,0.542,200.217
2014-02-11,11.75,14.812,16.729,21.65,4.92,194.0,10.217,0.938,204.217
2014-02-12,17.51,20.486,17.378,24.361,6.983,195.435,9.478,1.278,204.913
2014-02-13,8.875,11.146,8.614,11.147,2.533,193.609,7.565,0.847,201.174
2014-02-14,5.614,6.625,6.0,7.858,1.858,192.087,5.348,0.403,197.435
2014-02-15,6.885,8.57,3.15,3.975,0.825,192.13,4.957,0.569,197.087
2014-02-16,6.99,9.312,5.611,7.245,1.634,192.174,5.217,0.275,197.391
2014-02-17,7.375,10.715,18.626,27.396,8.77,194.957,12.261,0.93,207.217
2014-02-18,5.584,7.875,12.304,14.461,2.157,191.0,8.87,0.306,199.87
2014-02-19,4.737,7.482,10.072,12.355,2.283,190.13,6.13,0.347,196.261
2014-02-20,9.458,12.452,13.383,19.133,5.75,191.13,6.261,0.458,197.391
2014-02-21,12.916,16.958,13.525,20.025,6.5,191.826,8.0,1.111,199.826
2014-02-22,12.833,18.326,9.333,11.867,2.533,190.957,6.609,1.403,197.565
2014-02-23,21.655,34.188,10.8,15.249,4.449,193.909,8.636,0.584,202.545
2014-02-24,27.281,54.451,13.9,20.45,6.55,194.739,9.348,0.736,204.087
2014-02-25,19.292,33.396,14.67,20.052,5.382,194.913,8.0,0.63,202.913
2014-02-26,18.582,25.25,28.483,38.142,9.658,196.522,12.043,1.292,208.565
2014-02-27,11.475,13.453,8.883,11.617,2.734,193.913,5.087,0.74,199.0
2014-02-28,8.146,9.938,7.125,9.067,1.942,191.304,4.652,0.347,195.957
2014-03-01,8.406,11.416,17.317,22.225,4.908,195.13,10.348,0.486,205.478
2014-03-02,12.427,15.724,6.289,8.314,2.025,192.696,4.522,0.55,197.217
2014-03-03,11.344,15.125,13.592,20.367,6.775,192.913,7.13,0.597,200.043
2014-03-04,5.861,7.244,8.469,10.496,2.027,192.913,6.957,0.157,199.87
2014-03-05,5.467,7.448,6.262,8.304,2.042,193.091,6.591,0.309,199.682
2014-03-06,8.146,10.097,12.392,18.092,5.7,194.348,7.783,0.453,202.13
2014-03-07,13.417,17.68,9.767,12.625,2.858,193.174,7.652,0.597,200.826
2014-03-08,12.989,17.493,7.875,9.234,1.358,192.609,8.174,0.291,200.783
2014-03-09,7.812,12.75,11.301,14.344,3.043,192.304,9.304,0.564,201.609
2014-03-10,4.75,6.66,5.142,6.658,1.517,192.0,7.478,0.194,199.478
2014-03-11,7.062,8.778,6.792,8.834,2.042,193.348,4.217,0.361,197.565
2014-03-12,7.781,9.153,7.378,9.414,2.036,190.87,5.609,0.542,196.478
2014-03-13,11.51,14.292,10.233,12.87,2.637,192.217,6.826,0.787,199.043
2014-03-14,11.635,13.667,9.067,10.908,1.842,192.739,7.217,0.569,199.957
2014-03-15,13.875,17.833,14.217,17.917,3.7,195.174,12.522,0.792,207.696
2014-03-16,19.412,24.684,14.734,19.733,4.999,194.875,11.75,0.808,206.625
2014-03-17,28.479,36.326,18.75,26.45,7.7,195.217,19.522,0.62,214.739
2014-03-18,30.156,39.924,14.283,18.084,3.801,194.478,12.478,1.137,206.957
2014-03-19,12.021,18.049,10.983,12.192,1.208,193.609,11.217,0.202,204.826
2014-03-20,15.311,19.891,14.314,20.027,5.713,193.955,12.545,0.275,206.5
2014-03-21,16.344,19.236,12.483,15.917,3.433,193.565,8.0,0.764,201.565
2014-03-22,14.0,18.91,8.975,10.825,1.85,193.348,7.652,0.959,201.0
2014-03-23,11.219,15.871,7.05,9.048,1.997,192.087,5.652,0.37,197.739
2014-03-24,3.906,5.778,4.133,5.742,1.608,191.652,2.957,0.125,194.609
2014-03-25,5.969,8.028,4.019,5.564,1.545,191.13,5.304,0.197,196.435
2014-03-26,9.239,10.725,11.114,14.292,3.178,193.348,6.522,0.486,199.87
2014-03-27,13.573,16.097,21.367,29.908,8.541,194.957,10.652,1.0,205.609
2014-03-28,18.782,22.32,23.492,28.025,4.533,194.696,13.087,1.681,207.783
2014-03-29,17.625,21.667,15.725,18.575,2.85,192.652,10.913,1.806,203.565
2014-03-30,29.136,35.09,10.01,12.54,2.531,192.174,9.348,0.855,201.522
2014-03-31,39.584,48.597,21.942,27.017,5.075,193.87,10.087,2.236,203.957
2014-04-01,9.264,12.021,11.542,13.958,2.417,,,0.083,
2014-04-02,12.514,18.021,17.326,21.83,4.505,,,0.818,
2014-04-03,10.681,18.208,17.058,22.967,5.908,,,0.653,
2014-04-04,3.028,6.535,9.792,11.892,2.1,,,0.0,
2014-04-05,4.764,7.375,6.85,8.567,1.717,,,0.0,
2014-04-06,8.236,11.174,6.058,7.025,0.967,,,0.0,
2014-04-07,9.949,13.938,8.469,10.36,1.85,,,0.459,
2014-04-08,16.323,21.354,13.924,17.09,3.166,,,1.109,
2014-04-09,16.583,20.631,18.567,23.507,4.94,,,1.07,
2014-04-10,16.736,20.32,15.966,21.533,5.567,,,0.972,
2014-04-11,13.375,19.646,7.792,9.475,1.683,,,0.569,
2014-04-12,17.847,23.208,10.666,13.892,3.225,,,0.639,
2014-04-13,11.361,16.16,8.408,9.717,1.308,,,0.722,
2014-04-14,12.361,17.521,17.769,22.408,4.638,,,1.158,
2014-04-15,16.667,21.903,19.917,26.458,6.542,,,1.069,
2014-04-16,20.48,24.896,8.796,10.507,1.711,,,0.418,
2014-04-17,16.103,22.972,19.483,24.133,4.65,,,1.014,
2014-04-18,11.305,15.826,11.208,14.275,3.067,,,0.75,
2014-04-19,8.264,13.09,8.025,10.4,2.375,,,0.403,
2014-04-20,6.708,12.535,4.983,6.083,1.1,,,0.431,
2014-04-21,10.322,18.912,17.745,22.679,4.934,,,0.536,
2014-04-22,16.126,25.132,16.12,19.52,3.351,,,0.453,
2014-04-23,15.708,20.753,14.783,19.139,4.356,,,0.564,
2014-04-24,16.32,21.812,18.117,21.608,3.492,,,0.778,
2014-04-25,21.736,28.16,17.792,20.892,3.1,,,1.181,
2014-04-26,20.653,28.604,15.767,18.15,2.383,,,1.347,
2014-04-27,23.542,32.91,10.983,12.008,1.025,,,1.486,
2014-04-28,22.222,27.729,13.95,16.969,3.019,,,0.861,
2014-04-29,10.611,19.514,5.233,6.608,1.375,,,0.667,
2014-04-30,13.102,27.152,9.978,13.834,3.856,,,0.493,
2014-05-01,12.139,23.722,11.708,14.783,3.075,,,0.0,
2014-05-02,7.528,11.306,10.467,13.458,2.992,,,0.056,
2014-05-03,15.903,22.375,8.408,10.617,2.208,,,0.528,
2014-05-04,13.722,20.104,3.333,3.933,0.6,,,0.403,
2014-05-05,14.542,24.104,5.467,6.361,0.894,,,0.455,
2014-05-06,8.514,13.16,5.442,6.392,0.95,,,0.0,
2014-05-07,14.165,20.895,12.887,15.988,3.101,,,0.593,
2014-05-08,16.268,27.664,9.448,12.014,2.566,,,0.616,
2014-05-09,9.389,14.348,10.054,12.288,2.234,,,0.083,
2014-05-10,8.167,10.972,4.117,4.825,0.708,,,0.0,
2014-05-11,12.278,16.507,8.325,9.525,1.2,,,0.431,
2014-05-12,15.292,25.819,12.761,15.851,3.09,,,1.03,
2014-05-13,14.736,22.347,10.242,12.95,2.708,,,0.403,
2014-05-14,22.264,30.215,15.773,17.431,1.658,,,1.141,
2014-05-15,20.0,29.09,15.967,19.217,3.25,,,1.445,
2014-05-16,9.153,13.152,5.309,6.637,1.328,,,0.181,
2014-05-17,2.139,5.243,3.567,4.6,1.033,,,0.042,
2014-05-18,4.667,7.132,4.408,5.225,0.817,,,0.097,
2014-05-19,7.042,11.292,9.048,11.787,2.739,,,0.474,
2014-05-20,11.708,17.243,11.267,14.308,3.042,,,0.736,
2014-05-21,8.448,14.462,8.444,9.983,1.539,,,0.014,
2014-05-22,4.321,8.286,8.459,10.358,1.899,,,0.0,
2014-05-23,8.139,14.619,7.445,10.382,2.937,,,0.458,
2014-05-24,13.514,22.167,14.7,18.867,4.167,,,0.889,
2014-05-25,33.014,47.18,18.05,20.433,2.383,,,1.32,
2014-05-26,28.069,41.688,13.766,17.085,3.32,,,0.684,
2014-05-27,10.806,22.618,10.842,14.575,3.733,,,0.07,
2014-05-28,16.958,28.514,13.639,18.423,4.784,,,0.667,
2014-05-29,22.708,35.06,11.25,14.15,2.9,,,0.889,
2014-05-30,28.77,44.982,17.067,20.709,3.642,,,1.005,
2014-05-31,40.791,58.938,14.158,15.825,1.667,,,1.375,
2014-06-01,35.055,54.5,10.917,12.05,1.133,,,1.805,
2014-06-02,21.972,30.694,8.845,10.694,1.849,,,1.125,
2014-06-03,23.806,37.535,7.925,9.958,2.033,,,0.5,
2014-06-04,28.681,44.423,6.865,9.535,2.67,,,0.428,
2014-06-05,7.653,15.748,5.964,8.381,2.417,,,0.236,
2014-06-06,8.972,19.938,7.117,9.683,2.567,,,0.055,
2014-06-07,11.861,22.583,7.0,9.917,2.917,,,0.153,
2014-06-08,7.417,15.389,5.967,7.475,1.508,,,0.0,
2014-06-09,6.662,12.219,13.004,19.423,6.419,,,0.281,
2014-06-10,5.58,10.382,7.498,12.08,4.583,,,0.317,
2014-06-11,8.375,14.729,10.22,17.376,7.156,,,0.222,
2014-06-12,4.431,11.82,6.692,9.344,2.652,,,0.264,
2014-06-13,5.75,9.417,7.418,11.192,3.773,,,0.222,
2014-06-14,4.0,5.93,5.1,7.242,2.142,,,0.25,
2014-06-15,13.958,18.229,7.425,9.133,1.708,,,0.736,
2014-06-16,23.028,31.25,11.584,14.617,3.033,,,0.883,
2014-06-17,27.903,39.784,9.791,12.233,2.442,,,0.587,
2014-06-18,31.458,45.611,8.427,11.37,2.943,,,0.58,
2014-06-19,23.236,35.34,9.358,12.8,3.442,,,0.458,
2014-06-20,18.125,28.891,9.511,12.453,2.943,,,0.657,
2014-06-21,13.722,20.007,7.108,9.525,2.417,,,0.417,
2014-06-22,15.889,24.153,5.242,6.35,1.108,,,0.375,
2014-06-23,10.495,14.435,7.266,10.182,2.916,,,0.368,
2014-06-24,14.639,20.264,7.3,9.975,2.675,,,0.681,
2014-06-25,18.098,25.78,7.183,9.44,2.258,,,0.74,
2014-06-26,13.014,19.236,7.017,9.492,2.475,189.348,18.565,0.528,207.913
2014-06-27,7.805,13.014,4.858,7.442,2.583,183.87,15.957,0.222,199.826
2014-06-28,6.778,14.43,4.092,5.766,1.675,182.522,16.652,0.069,199.174
2014-06-29,4.611,9.069,4.283,5.558,1.275,184.348,17.304,0.07,201.652
2014-06-30,8.232,14.096,7.309,9.945,2.636,187.273,15.318,0.174,202.591
2014-07-01,13.556,17.055,10.575,13.7,3.125,194.913,18.739,0.25,213.652
2014-07-02,15.417,18.93,8.449,11.611,3.162,190.174,18.391,0.736,208.565
2014-07-03,19.875,28.535,6.992,9.517,2.525,189.957,15.826,0.708,205.783
2014-07-04,19.083,26.646,11.942,15.0,3.058,190.13,18.826,0.445,208.957
2014-07-05,9.542,12.222,6.35,9.008,2.658,190.348,16.348,0.458,206.696
2014-07-06,13.597,18.264,4.658,5.967,1.308,186.391,14.391,0.514,200.783
2014-07-07,16.453,22.766,8.969,11.861,2.892,190.043,17.522,0.603,207.565
2014-07-08,15.876,20.926,9.127,12.211,3.085,192.591,18.045,0.242,210.636
2014-07-09,12.5,19.806,13.323,18.643,5.321,191.478,18.609,0.101,210.087
2014-07-10,10.708,18.021,13.333,18.141,4.809,184.609,19.652,0.431,204.261
2014-07-11,10.431,18.993,6.56,9.548,2.988,183.522,18.348,0.014,201.87
2014-07-12,15.111,20.708,12.442,15.55,3.108,187.87,21.87,0.93,209.739
2014-07-13,28.25,39.278,11.408,13.15,1.742,196.087,19.391,0.82,215.478
2014-07-14,20.889,27.993,5.645,6.946,1.301,191.13,17.174,0.0,208.304
2014-07-15,20.833,27.07,10.075,12.725,2.65,193.739,18.478,0.639,212.217
2014-07-16,18.319,26.444,12.38,15.365,2.985,197.565,18.478,0.625,216.043
2014-07-17,11.861,16.834,10.092,12.367,2.275,191.087,15.478,0.472,206.565
2014-07-18,14.375,20.452,10.542,14.333,3.792,187.174,12.087,0.111,199.261
2014-07-19,11.222,17.438,8.575,11.317,2.742,187.652,15.087,0.014,202.739
2014-07-20,5.111,7.785,2.517,2.808,0.292,186.348,11.739,0.0,198.087
2014-07-21,8.097,12.632,3.632,5.394,1.762,184.217,11.391,0.072,195.609
2014-07-22,15.987,25.007,11.535,15.487,3.952,187.19,16.905,1.158,204.095
2014-07-23,32.082,51.28,18.276,24.704,6.428,191.826,22.957,1.014,214.783
2014-07-24,14.833,22.438,12.292,16.067,3.775,187.13,19.87,0.417,207.0
2014-07-25,18.542,26.458,13.702,18.301,4.599,189.522,20.261,0.972,209.783
2014-07-26,27.153,43.465,8.992,10.908,1.917,189.739,16.565,1.069,206.304
2014-07-27,20.458,33.056,5.533,6.458,0.925,187.783,17.174,0.444,204.957
2014-07-28,25.375,28.368,6.06,7.696,1.636,190.087,10.913,0.127,201.0
2014-07-29,32.82,38.708,10.683,14.125,3.442,194.13,17.826,0.458,211.957
2014-07-30,35.972,47.704,11.556,13.339,1.783,196.783,17.652,0.479,214.435
2014-07-31,25.42,37.505,15.417,19.1,3.683,195.87,19.217,0.402,215.087
2014-08-01,21.792,36.834,17.483,23.0,5.517,191.217,21.565,0.181,212.783
2014-08-02,17.972,25.243,11.117,16.5,5.384,183.913,19.348,0.431,203.261
2014-08-03,19.889,30.778,6.7,8.025,1.325,183.652,15.522,0.556,199.174
2014-08-04,21.667,34.57,12.533,15.736,3.203,185.478,18.913,1.313,204.391
2014-08-05,20.917,35.222,15.217,19.317,4.1,187.696,18.783,0.5,206.478
2014-08-06,18.861,31.865,13.0,17.094,4.094,185.522,18.913,0.682,204.435
2014-08-07,18.207,32.221,11.047,14.014,2.966,186.773,15.273,0.572,202.045
2014-08-08,14.264,23.562,12.25,17.125,4.875,188.913,17.609,0.806,206.522
2014-08-09,7.5,11.521,8.433,10.217,1.783,187.478,13.435,0.347,200.913
2014-08-10,6.708,22.597,2.342,3.192,0.85,182.783,11.652,0.014,194.435
2014-08-11,15.083,36.631,9.027,12.199,3.172,181.818,13.091,0.145,194.909
2014-08-12,10.028,17.292,11.5,15.158,3.659,190.522,14.174,0.069,204.696
2014-08-13,12.097,17.681,9.306,12.062,2.756,190.261,13.739,0.487,204.0
2014-08-14,18.18,24.514,7.533,8.575,1.042,195.826,14.304,0.542,210.13
2014-08-15,17.417,25.528,7.208,8.725,1.517,190.261,13.739,0.82,204.0
2014-08-16,6.694,11.424,7.225,8.675,1.45,188.826,11.87,0.347,200.696
2014-08-17,8.319,13.479,8.05,9.692,1.642,189.696,14.348,0.903,204.043
2014-08-18,13.778,21.625,8.919,12.966,4.046,194.739,13.348,0.471,208.087
2014-08-19,18.042,30.521,9.617,12.992,3.375,187.087,10.913,0.334,198.0
2014-08-20,16.625,27.642,11.606,17.568,5.962,186.812,36.75,0.153,223.562
2014-08-21,13.805,23.335,12.207,20.444,8.238,,,0.403,
2014-08-22,15.776,26.886,8.653,11.9,3.247,182.7,15.7,0.014,198.4
2014-08-23,16.139,25.972,8.317,11.633,3.317,182.696,9.87,0.361,192.565
2014-08-24,15.778,23.021,6.975,8.142,1.167,189.13,13.913,0.167,203.043
2014-08-25,16.444,24.529,10.929,14.819,3.889,189.391,10.87,0.5,200.261
2014-08-26,9.042,16.75,7.442,9.817,2.375,190.348,7.957,0.181,198.304
2014-08-27,5.708,10.139,8.95,12.465,3.515,190.174,9.304,0.241,199.478
2014-08-28,5.986,10.278,8.711,12.017,3.306,188.826,8.565,0.059,197.391
2014-08-29,8.725,12.736,8.066,11.308,3.242,190.522,10.087,0.111,200.609
2014-08-30,10.125,15.007,6.908,9.658,2.75,188.609,9.087,0.069,197.696
2014-08-31,9.722,12.917,4.858,6.375,1.517,188.87,9.217,0.209,198.087
2014-09-01,9.5,13.0,8.445,11.439,2.993,191.435,9.957,0.352,201.391
2014-09-02,8.375,12.035,6.775,8.675,1.9,186.565,8.913,0.208,195.478
2014-09-03,9.459,13.965,6.745,9.021,2.277,186.609,8.826,0.083,195.435
2014-09-04,10.264,17.535,5.158,7.083,1.925,186.522,8.913,0.236,195.435
2014-09-05,17.917,29.597,16.55,21.567,5.017,192.261,15.391,0.722,207.652
