date,NO2_mean,NOX_mean,NO_mean,SO2_mean,PM25_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2014-12-30,7.433400000000001,8.0916,0.6584000000000001,3.0168,,200.435,4.348,12.348,212.783
2014-12-31,5.3834,5.9668,0.5834,2.4166,,197.955,3.917,11.909,209.864
2015-01-01,5.983,6.5372,0.5542,1.0416,,201.083,5.208,9.292,210.375
2015-01-02,8.950199999999999,10.458400000000001,1.5082,1.1418,,200.167,5.917,14.208,214.375
2015-01-03,9.7,11.8166,2.1168,0.9583999999999999,,199.0,6.083,15.417,214.417
2015-01-04,9.5084,11.6834,2.1752,0.9583999999999999,,199.045,6.375,13.136,212.182
2015-01-05,13.225200000000001,15.121,1.8958,2.2082,,203.652,4.87,13.13,216.783
2015-01-06,11.55,13.675,2.125,2.6416,,201.304,4.417,13.13,214.435
2015-01-07,10.3236,12.0466,1.7231999999999998,1.763,,198.208,3.917,12.625,210.833
2015-01-08,10.8834,14.5584,3.675,1.2666,,198.625,3.792,11.917,210.542
2015-01-09,8.576400000000001,9.953800000000001,1.3776,1.4194,,197.792,3.417,10.208,208.0
2015-01-10,8.673,9.834399999999999,1.1616,1.2332,,196.5,3.333,9.833,206.333
2015-01-11,10.0122,11.5744,1.5618,1.9,,198.583,4.708,11.833,210.417
2015-01-12,8.6668,10.4418,1.7752000000000003,1.4584,,197.042,3.087,11.083,208.125
2015-01-13,8.541599999999999,10.8332,2.2918,0.8834,,197.778,3.042,6.0,203.778
2015-01-14,9.854800000000001,12.0188,2.1646,1.2948,,194.214,3.667,16.571,210.786
2015-01-15,10.4934,12.5026,2.0092,1.8172000000000001,,194.875,3.833,14.833,209.708
2015-01-16,10.1334,11.749799999999999,1.6168,1.4752,,195.333,4.458,15.5,210.833
2015-01-17,12.3818,14.234,1.8521999999999998,1.5032,,195.167,5.083,17.5,212.667
2015-01-18,6.7248,8.0002,1.275,1.0333999999999999,,191.583,4.25,13.583,205.167
2015-01-19,4.8802,6.1588,1.2786,1.124,,192.625,2.391,11.458,204.083
2015-01-20,6.045,7.3629999999999995,1.3181999999999998,1.2084,,195.042,2.792,11.667,206.708
2015-01-21,10.2138,12.424800000000001,2.2108,1.5082,,198.13,3.75,14.957,213.087
2015-01-22,10.0772,12.3226,2.2452,1.2432,,197.5,3.75,12.292,209.792
2015-01-23,9.75,11.7334,1.9834,2.3918,,199.458,4.667,12.792,212.25
2015-01-24,5.1582,5.8334,0.6748,1.8666,,197.542,3.583,10.083,207.625
2015-01-25,7.7818,9.1764,1.3946,1.7584,,198.583,3.875,10.0,208.583
2015-01-26,11.4336,14.6916,3.2582,1.4332,,199.125,4.958,14.208,213.333
2015-01-27,12.2378,15.206,2.9682000000000004,1.6198000000000001,,199.708,4.875,13.292,213.0
2015-01-28,15.725,19.125,3.4,2.1416,,195.435,6.208,10.304,205.739
2015-01-29,18.0226,24.873,6.850199999999999,0.9902000000000001,,194.917,7.125,12.667,207.583
2015-01-30,8.5676,10.1768,1.6092,0.9168,,192.083,5.167,4.583,196.667
2015-01-31,9.0794,10.0196,0.9401999999999999,1.2997999999999998,,194.042,5.375,6.292,200.333
2015-02-01,13.328800000000001,14.625,1.2962,4.5832,,200.619,8.13,10.238,210.857
2015-02-02,7.808199999999999,9.308200000000001,1.4998,1.3834,,192.917,2.957,4.583,197.5
2015-02-03,10.7568,12.9702,2.2134,1.1248,,195.25,3.5,8.75,204.0
2015-02-04,11.304599999999999,14.2152,2.911,1.55,,197.5,3.458,9.818,207.318
2015-02-05,13.8916,17.0084,3.1166,2.4002,,198.417,4.542,10.875,209.292
2015-02-06,9.497800000000002,10.8636,1.3658,1.9809999999999999,,197.875,4.042,8.25,206.125
2015-02-07,6.85,7.725,0.875,1.2832000000000001,,198.417,3.625,6.708,205.125
2015-02-08,11.135,14.2934,3.1584,1.408,,199.667,4.167,9.75,209.417
2015-02-09,8.7374,10.7366,1.9994,1.7666,,198.958,3.435,8.833,207.792
2015-02-10,10.2408,12.325800000000001,2.0848,1.6664,,200.0,3.5,8.0,208.0
2015-02-11,12.4582,14.741800000000001,2.2832,1.75,,196.261,4.0,11.696,207.957
2015-02-12,11.258199999999999,16.2916,5.0334,1.6166,,194.875,4.125,13.458,208.333
2015-02-13,8.908199999999999,9.991800000000001,1.0836000000000001,0.6752,,189.083,3.708,11.542,200.625
2015-02-14,6.7692000000000005,8.3064,1.5370000000000001,0.7247999999999999,,189.208,4.042,9.833,199.042
2015-02-15,5.433400000000001,6.7416,1.3082,0.9583999999999999,,192.75,3.375,8.167,200.917
2015-02-16,5.7543999999999995,6.9166,1.1623999999999999,1.1742000000000001,,192.667,2.783,7.042,199.708
2015-02-17,7.1962,8.4768,1.2804,1.3068,,193.792,3.333,8.583,202.375
2015-02-18,11.527,14.6988,3.1713999999999998,1.4678,,201.304,3.429,9.348,210.652
2015-02-19,15.0054,18.9998,3.9939999999999998,1.3498,,198.435,4.455,9.652,208.087
2015-02-20,16.107400000000002,20.479400000000002,4.3718,0.48339999999999994,,197.0,4.875,9.292,206.292
2015-02-21,4.9834000000000005,5.675,0.6916,0.6834,,195.75,4.375,3.417,199.167
2015-02-22,10.3916,12.3416,1.95,0.9086000000000001,,198.167,4.958,4.5,202.667
2015-02-23,10.6664,13.0832,2.4168,1.2416,,197.208,3.087,5.75,202.958
2015-02-24,7.993399999999999,9.4792,1.4856,0.8666,,197.708,3.167,3.708,201.417
2015-02-25,7.391,9.1748,1.7841999999999998,0.7136,,194.304,3.417,3.565,197.87
2015-02-26,10.2614,11.742799999999999,1.4814,1.8234000000000001,,195.958,4.5,6.583,202.542
2015-02-27,13.4502,16.3668,2.9166,2.55,,197.0,5.375,12.458,209.458
2015-02-28,8.7196,10.094800000000001,1.375,2.0423999999999998,,196.625,3.917,6.458,203.083
2015-03-01,7.4196,8.7392,1.3194000000000001,1.2418,,195.375,1.708,2.625,198.0
2015-03-02,9.9666,11.3416,1.375,1.6918,,195.125,1.667,5.458,200.583
2015-03-03,13.9982,16.4498,2.4516,2.3416,,199.818,2.417,15.636,215.455
2015-03-04,20.6418,24.825200000000002,4.183400000000001,3.3668,,201.25,3.75,18.292,219.542
2015-03-05,10.4236,13.279399999999999,2.8558,1.8832,,198.583,2.333,14.167,212.75
2015-03-06,4.85,5.3,0.4497999999999999,0.9334,,193.167,0.875,8.0,201.167
2015-03-07,10.6454,13.6072,2.9619999999999997,0.8308,,193.652,0.667,12.652,206.304
2015-03-08,11.1084,14.3248,3.2168,1.4334,,194.375,3.739,11.625,206.0
2015-03-09,8.7002,10.127799999999999,1.4274,0.48339999999999994,,195.875,3.75,9.708,205.583
2015-03-10,8.216800000000001,9.942400000000001,1.7258,0.6834,,198.87,3.583,8.435,207.304
2015-03-11,7.3366,8.853,1.5164000000000002,0.7081999999999999,,200.458,3.542,9.25,209.708
2015-03-12,8.35,9.7166,1.3666,0.6083999999999999,,199.542,3.708,9.833,209.375
2015-03-13,9.2334,10.425,1.1918,0.9916,,199.542,4.0,10.375,209.917
2015-03-14,9.1212,10.7644,1.6432000000000002,0.7584,,198.167,4.417,12.25,210.417
2015-03-15,7.799200000000001,8.9586,1.1594,1.0166,,199.833,3.478,10.833,210.667
2015-03-16,14.325,17.3666,3.0416,1.4416,,199.583,4.292,15.208,214.792
2015-03-17,13.691999999999998,16.1324,2.44,2.2226,,194.478,4.333,12.478,206.957
2015-03-18,7.3584000000000005,9.099799999999998,1.7416,0.7584000000000001,,191.583,3.167,9.958,201.542
2015-03-19,7.3424000000000005,8.8652,1.5228,0.4673999999999999,,189.292,3.333,7.708,197.0
2015-03-20,4.0969999999999995,4.5388,0.4418,0.46659999999999996,,193.417,3.042,5.25,198.667
2015-03-21,4.6992,5.247,0.5478,0.3752,,192.958,2.333,5.25,198.208
2015-03-22,11.2584,13.650200000000002,2.3918,1.2,,193.167,3.652,8.125,201.292
2015-03-23,12.1,14.525,2.425,2.0832,,192.292,3.708,11.0,203.292
2015-03-24,5.3751999999999995,6.4834000000000005,1.1084,0.45,,197.391,2.667,8.348,205.739
2015-03-25,4.9758000000000004,6.212000000000001,1.2358,0.4584,,197.375,1.958,7.708,205.083
2015-03-26,7.175,8.3086,1.1334,0.7002,,197.792,2.375,9.25,207.042
2015-03-27,7.8682,8.992,1.124,1.1762000000000001,,198.083,2.875,11.292,209.375
2015-03-28,9.4084,10.475,1.0664,1.1082,,198.0,3.167,10.917,208.917
2015-03-29,13.186000000000002,14.441399999999998,1.2554,2.2106000000000003,,199.522,4.391,13.435,212.957
2015-03-30,15.873399999999998,18.0448,2.1713999999999998,2.5834,,198.542,4.542,16.417,214.958
2015-03-31,12.046199999999999,13.741399999999999,1.6949999999999998,2.5998,,193.652,4.458,11.304,204.957
2015-04-01,12.7416,15.125200000000001,2.3832,0.9084,,199.409,4.0,17.455,216.864
2015-04-02,6.0098,6.7798,0.7704,0.658,,197.333,3.583,14.792,212.125
2015-04-03,7.283199999999999,9.55,2.2666,0.1916,,191.391,3.667,15.783,207.174
2015-04-04,7.7024,9.067400000000001,1.3652,0.6796,,194.875,3.875,13.917,208.792
2015-04-05,7.5402000000000005,9.0578,1.5173999999999999,0.45840000000000003,,192.75,3.125,13.0,205.75
2015-04-06,18.470800000000004,25.055,6.5842,2.2334,,195.958,4.625,22.0,217.958
2015-04-07,6.9902,8.270399999999999,1.2802,0.6834,,197.708,3.609,12.25,209.958
2015-04-08,6.3418,7.875,1.5332000000000001,0.49160000000000004,,195.391,4.125,9.435,204.826
2015-04-09,9.9666,11.616800000000001,1.65,1.125,,195.125,5.667,12.0,207.125
2015-04-10,18.5252,22.4334,3.9082,0.9334,,194.292,6.875,15.333,209.625
2015-04-11,7.915000000000001,9.208400000000001,1.2933999999999999,0.48339999999999994,,192.125,6.083,9.25,201.375
2015-04-12,7.2822000000000005,7.784999999999999,0.5029999999999999,0.9757999999999999,,192.5,6.083,9.0,201.5
2015-04-13,14.5584,16.575200000000002,2.0168,0.5752,,193.067,7.25,18.467,211.533
2015-04-14,12.3536,15.709800000000001,3.3562,1.1789999999999998,,194.667,3.826,29.792,224.458
2015-04-15,7.6268,8.5168,0.8899999999999999,1.0,,206.957,4.125,23.391,230.348
2015-04-16,14.1084,15.4894,1.3812000000000002,2.388,,207.25,5.125,24.792,232.042
2015-04-17,8.5862,9.8406,1.2544,1.2334,,203.333,3.818,23.208,226.542
2015-04-18,8.1498,9.8,1.65,1.3584,,202.833,3.542,20.333,223.167
2015-04-19,5.3642,5.8584000000000005,0.49420000000000003,0.725,,201.583,3.5,18.583,220.167
2015-04-20,5.3582,6.4666,1.1082,0.5168,,191.625,3.5,9.625,201.25
2015-04-21,6.4916,7.4084,0.9168,0.6586000000000001,,196.75,3.348,10.083,206.833
2015-04-22,11.8138,13.5398,1.7258,0.9789999999999999,,194.391,4.167,15.783,210.174
2015-04-23,10.116800000000001,11.1418,1.0248000000000002,1.5084,,193.5,4.417,13.792,207.292
2015-04-24,10.4824,11.634,1.1515999999999997,1.1956,,192.583,4.333,16.25,208.833
2015-04-25,10.2956,11.022,0.7266,1.8084,,195.125,5.083,15.417,210.542
2015-04-26,7.7286,8.3314,0.603,1.25,,194.75,4.958,14.542,209.292
2015-04-27,9.1704,10.4842,1.3142,1.3076,,193.375,5.208,17.0,210.375
2015-04-28,6.9836,8.116800000000001,1.1332,0.55,,191.208,4.25,14.917,206.125
2015-04-29,5.066599999999999,5.5416,0.47520000000000007,0.4166,,191.13,3.625,10.217,201.348
2015-04-30,8.8458,11.462399999999999,2.6166,1.2668,,192.625,4.333,13.375,206.0
2015-05-01,7.45,8.7748,1.3248000000000002,0.8747999999999999,,193.478,4.375,15.391,208.87
2015-05-02,6.527199999999999,7.4492,0.9219999999999999,1.151,,193.333,4.292,13.833,207.167
2015-05-03,3.35,3.8915999999999995,0.5414,0.3416,,189.542,3.458,11.167,200.708
2015-05-04,3.8938,4.5986,0.7048,0.643,,190.542,4.0,10.083,200.625
2015-05-05,4.872999999999999,5.2328,0.3598,0.5668,,195.0,4.125,8.913,203.913
2015-05-06,5.2198,5.789199999999999,0.569,0.825,,195.043,4.042,10.609,205.652
2015-05-07,6.4566,7.1018,0.6452,1.0666,,194.818,4.542,11.364,206.182
2015-05-08,8.3168,9.4334,1.1168,0.9833999999999999,,195.208,4.875,13.125,208.333
2015-05-09,10.1,10.9668,0.867,1.0417999999999998,,194.708,5.208,14.958,209.667
2015-05-10,4.9,5.425,0.5252000000000001,0.8166,,195.542,4.583,8.625,204.167
2015-05-11,4.875,5.675199999999999,0.8,0.6666000000000001,,196.417,3.917,11.958,208.375
2015-05-12,3.5840000000000005,4.0052,0.42119999999999996,0.2602,,191.958,2.478,9.5,201.458
2015-05-13,9.1832,11.2668,2.0832,1.5166,,197.783,3.583,16.565,214.348
2015-05-14,13.5138,15.2244,1.7106000000000001,1.7684000000000002,,198.25,3.667,16.417,214.667
2015-05-15,10.4854,12.777199999999999,2.2918,1.3002,,194.75,3.5,17.5,212.25
2015-05-16,7.8424000000000005,9.0146,1.1722,0.5334,,193.25,3.875,13.708,206.958
2015-05-17,6.9994,7.8954,0.8962,1.0,,197.083,3.417,12.917,210.0
2015-05-18,5.4166,6.1777999999999995,0.7612,0.4915999999999999,,194.542,2.583,14.0,208.542
2015-05-19,8.5,10.052,1.55225,0.4224,,195.375,3.583,15.542,210.917
2015-05-20,8.3964,9.8428,1.4465999999999999,1.8509999999999998,,194.696,3.083,16.0,210.696
2015-05-21,6.65,7.5834,0.9334,0.775,,196.333,2.417,12.292,208.625
2015-05-22,8.776599999999998,10.241,1.4644,1.1687999999999998,,196.333,2.667,15.333,211.667
2015-05-23,7.3416,8.2492,0.9076000000000001,1.4332,,195.292,2.417,13.792,209.083
2015-05-24,5.9552,6.725,0.7698,0.8493999999999999,,195.542,2.417,12.833,208.375
2015-05-25,8.8272,9.9816,1.1544,1.5836000000000001,,196.417,2.917,15.917,212.333
2015-05-26,9.175999999999998,10.264,1.0878,1.4334,,197.125,3.304,18.208,215.333
2015-05-27,10.5164,11.4494,0.9332,2.5332,,197.348,3.125,18.174,215.522
2015-05-28,7.4916,8.416599999999999,0.925,1.275,,195.667,2.75,15.042,210.708
2015-05-29,8.5296,9.770199999999999,1.2406,1.025,,196.417,2.917,18.292,214.708
2015-05-30,8.9168,11.3166,2.3998,1.2832000000000001,,194.417,3.083,14.75,209.167
2015-05-31,5.6418,6.566599999999999,0.925,0.7332,,194.875,3.042,12.708,207.583
2015-06-01,6.1116,7.458799999999999,1.347,0.9608000000000001,,193.913,2.333,10.957,204.87
2015-06-02,4.27075,4.97925,0.70825,0.3916,,194.174,2.609,14.043,208.217
2015-06-03,6.5605,7.38875,0.8285,0.5598,,198.217,3.042,27.0,225.217
2015-06-04,6.551400000000001,7.462000000000001,0.9106,0.6,,198.833,2.25,12.375,211.208
2015-06-05,11.326600000000001,13.1116,1.7850000000000001,0.49139999999999995,,198.208,3.083,21.917,220.125
2015-06-06,4.8012,5.135,0.33399999999999996,0.44960000000000006,,194.556,2.471,8.111,202.667
2015-06-07,4.1696,4.6408000000000005,0.47140000000000004,0.5918,,,2.167,,
2015-06-08,4.9088,5.3546,0.446,0.48339999999999994,,192.143,2.042,11.714,203.857
2015-06-09,8.2666,10.649799999999999,2.3834,0.3916,,192.696,3.292,15.783,208.478
2015-06-10,9.1642,10.970400000000001,1.8062,1.0006,,192.13,3.833,15.087,207.217
2015-06-11,12.5066,14.2548,1.7484000000000002,0.4202,,193.364,4.458,18.727,212.091
2015-06-12,8.904599999999999,11.253,2.3486000000000002,0.5833999999999999,,191.304,3.792,14.609,205.913
2015-06-13,7.002199999999999,8.1114,1.1094,1.1065999999999998,,197.75,3.583,14.792,212.542
2015-06-14,5.319599999999999,5.9024,0.583,0.5,,194.25,3.125,11.708,205.958
2015-06-15,6.786199999999999,8.6144,1.828,1.0994,,191.417,3.458,14.792,206.208
2015-06-16,11.75,13.6862,1.9362000000000001,1.425,,196.087,4.333,15.13,211.217
2015-06-17,5.100199999999999,6.1666,1.0668,0.6416000000000001,,195.565,3.292,17.609,213.174
2015-06-18,9.0582,10.5166,1.4584,0.6752,,195.75,3.458,17.75,213.5
2015-06-19,7.9826,9.299,1.3162,0.2,,201.125,2.958,18.0,219.125
2015-06-20,5.6668,6.7584,1.0914,0.525,,195.333,3.083,16.625,211.958
2015-06-21,4.5214,5.2914,0.7698,0.4206,,198.333,3.083,16.042,214.375
2015-06-22,6.7914,8.209399999999999,1.418,0.8,,200.417,3.167,16.333,216.75
2015-06-23,6.5236,7.748600000000001,1.225,1.0602,,201.0,2.913,18.792,219.792
2015-06-24,5.886,7.590000000000001,1.7038,1.042,,194.783,3.0,13.478,208.261
2015-06-25,3.7896,4.877599999999999,1.0882,0.33340000000000003,,189.875,2.292,13.083,202.958
2015-06-26,4.3156,5.0616,0.746,0.3416,,186.043,2.261,11.565,197.609
2015-06-27,4.941599999999999,5.808400000000001,0.8664,0.4166,,191.792,2.458,11.0,202.792
2015-06-28,3.1962,3.88,0.6834,0.6582,,190.917,2.0,9.708,200.625
2015-06-29,4.753,6.098999999999999,1.3459999999999999,0.7666000000000001,,190.792,1.958,10.667,201.458
2015-06-30,5.9834000000000005,7.7416,1.7584,0.8832000000000001,,188.75,2.304,10.875,199.625
2015-07-01,8.61,10.451600000000001,1.8414000000000001,0.5801999999999999,,197.435,3.333,17.957,215.391
2015-07-02,8.09,9.5152,1.4252,1.0294,,201.87,2.917,18.652,220.522
2015-07-03,10.4414,12.2794,1.8381999999999998,1.4272,,203.875,3.667,20.5,224.375
2015-07-04,8.7192,10.427,1.7076,0.85,,210.458,3.458,20.167,230.625
2015-07-05,5.231,5.7818,0.5506,0.6334,,204.417,3.292,18.25,222.667
2015-07-06,9.424,11.060599999999999,1.6364,0.6832,,209.208,3.958,20.5,229.708
2015-07-07,9.6266,12.0698,2.4434,0.6502000000000001,,208.042,4.261,19.75,227.792
2015-07-08,6.4084,9.3834,2.9752,0.625,,185.87,2.375,11.739,197.609
2015-07-09,9.4112,12.769400000000001,3.3582,0.675,,193.875,3.25,16.875,210.75
2015-07-10,5.4414,7.9154,2.4744,0.3084,,193.875,2.792,13.875,207.75
2015-07-11,4.8,6.6666,1.8666,0.30300000000000005,,192.042,2.625,13.583,205.625
2015-07-12,3.817,5.9464,2.1296,0.4168,,183.708,1.667,9.917,193.625
2015-07-13,1.7048,2.9124000000000003,1.2076,0.0,,178.958,1.292,8.875,187.833
2015-07-14,1.9684000000000001,3.5086,1.5402,0.05820000000000001,,178.875,1.435,10.458,189.333
2015-07-15,5.7948,8.2426,2.4474,1.0584,,188.348,2.542,16.043,204.391
2015-07-16,5.071,6.7294,1.6583999999999999,0.2,,185.25,2.125,11.958,197.208
2015-07-17,4.683,6.0001999999999995,1.3166,0.125,,190.304,2.5,13.261,203.565
2015-07-18,5.9277999999999995,7.695600000000001,1.7675999999999998,0.6918,,194.792,2.417,14.458,209.25
2015-07-19,3.0138,4.5526,1.5386000000000002,0.15,,188.708,1.417,12.167,200.875
2015-07-20,2.6582,4.4,1.7418,0.325,,184.542,1.042,10.292,194.833
2015-07-21,1.9402000000000001,3.0688000000000004,1.1286,0.008400000000000001,,183.292,1.042,11.167,194.458
2015-07-22,7.920400000000001,10.9788,3.0585999999999998,0.2082,,187.391,2.542,11.957,199.348
2015-07-23,9.1342,14.081999999999999,4.948,0.8347999999999999,,186.5,2.167,12.5,199.0
2015-07-24,7.478,12.234399999999999,4.7562,1.0416,,189.625,2.125,13.25,202.875
2015-07-25,4.7844,8.8036,4.0192,0.4918,,189.542,1.833,11.167,200.708
2015-07-26,2.5086,4.4666,1.9584,0.25,,186.042,1.167,8.583,194.625
2015-07-27,5.9122,7.917400000000001,2.0052,0.6,,186.167,1.917,10.042,196.208
2015-07-28,8.614,10.423399999999999,1.8094000000000001,1.525,,193.81,3.043,18.905,212.714
2015-07-29,7.651999999999999,9.1684,1.5166,1.3252000000000002,,204.368,3.542,17.158,221.526
2015-07-30,7.884399999999999,9.0688,1.1842,1.4002000000000001,,205.5,3.792,16.667,222.167
2015-07-31,7.2538,8.333400000000001,1.0796,1.7242000000000002,,200.083,3.958,15.25,215.333
2015-08-01,7.033199999999999,8.05,1.0168000000000001,2.1917999999999997,,197.667,3.417,13.375,211.042
2015-08-02,5.358,6.0607999999999995,0.7028,1.7364000000000002,,196.083,2.958,11.833,207.917
2015-08-03,6.0146,7.8282,1.8136000000000003,1.5584,,196.0,3.333,12.739,208.739
2015-08-04,6.3248,8.231399999999999,1.9066000000000003,1.375,,195.25,3.5,18.667,213.917
2015-08-05,6.260199999999999,8.0148,1.7546,1.2247999999999999,,192.304,2.667,11.913,204.217
2015-08-06,5.8156,7.6334,1.8177999999999996,1.0832000000000002,,189.913,2.5,12.652,202.565
2015-08-07,5.975,8.3332,2.3584,0.8997999999999999,,188.5,2.333,11.958,200.458
2015-08-08,5.591,6.5415,0.95025,1.0164,,188.792,2.625,11.625,200.417
2015-08-09,4.728,5.44025,0.71225,1.3998,,190.75,3.083,11.708,202.458
2015-08-10,7.00475,8.20575,1.20075,1.356,,193.0,3.792,13.458,206.458
2015-08-11,8.14,9.20825,1.0685,1.9567999999999999,,192.708,4.13,14.083,206.792
2015-08-12,7.11825,8.3955,1.27725,1.2672,,195.826,3.417,18.304,214.13
2015-08-13,5.5184999999999995,7.353,1.83425,0.5833999999999999,,194.042,3.208,15.875,209.917
2015-08-14,5.2197499999999994,6.2055,0.986,0.8332,,193.25,3.167,14.583,207.833
2015-08-15,5.657,6.72325,1.0662500000000001,1.075,,196.583,3.417,15.333,211.917
2015-08-16,4.875,5.64575,0.77075,0.8168,,195.625,2.917,14.333,209.958
2015-08-17,5.90625,7.27075,1.3645,0.3,,193.042,2.875,15.583,208.625
2015-08-18,6.65775,8.4195,1.7614999999999998,0.7416,,196.875,3.348,16.833,213.708
2015-08-19,10.08325,12.187249999999999,2.104,0.6386000000000001,,190.739,3.833,16.696,207.435
2015-08-20,8.6024,11.411800000000001,2.8094,0.5978,,189.167,3.333,20.083,209.25
2015-08-21,6.37325,9.47775,3.1045,0.5502,,187.125,2.917,17.958,205.083
2015-08-22,5.02075,6.788,1.76725,0.5408,,190.042,2.792,16.542,206.583
2015-08-23,4.22325,4.91575,0.6925,0.5332,,192.75,2.542,14.75,207.5
2015-08-24,6.03575,7.6907499999999995,1.655,0.7081999999999999,,190.208,3.125,16.875,207.083
2015-08-25,2.518,2.76125,0.2435,0.2082,,184.0,2.292,13.25,197.25
2015-08-26,7.177,8.63525,1.4585000000000001,0.5334,,197.087,3.125,13.783,210.87
2015-08-27,7.6118,8.5756,0.9642,1.225,,196.958,3.708,14.292,211.25
2015-08-28,8.1492,9.6446,1.4951999999999999,1.4167999999999998,,199.208,4.25,14.625,213.833
2015-08-29,7.341800000000001,8.45,1.1082,0.6083999999999999,,200.708,4.0,13.625,214.333
2015-08-30,5.1718,6.3340000000000005,1.1623999999999999,0.3108,,194.875,2.958,11.875,206.75
2015-08-31,9.6832,12.150200000000002,2.4666,0.8667999999999999,,200.087,4.125,14.0,214.087
2015-09-01,6.8306,8.869,2.0385999999999997,0.4796,,195.792,3.0,12.583,208.375
2015-09-02,7.323599999999999,8.9856,1.6619999999999997,0.5334,,193.0,3.292,13.522,206.522
2015-09-03,9.129000000000001,10.9574,1.828,0.3168,,196.826,3.625,15.435,212.261
2015-09-04,7.1584,8.616800000000001,1.4582000000000002,0.7416,,195.75,3.75,13.792,209.542
2015-09-05,6.099,7.376599999999999,1.2778,0.6498,,196.417,3.375,10.917,207.333
2015-09-06,4.34375,4.73975,0.39575000000000005,0.3084,,195.458,3.25,12.0,207.458
2015-09-07,8.6785,10.2095,1.53075,0.6348,,196.958,3.917,13.042,210.0
2015-09-08,9.175999999999998,10.981599999999998,1.8058,0.24159999999999998,,196.458,3.478,17.708,214.167
2015-09-09,5.5252,6.4277999999999995,0.9028,0.15860000000000002,,194.304,2.5,14.652,208.957
2015-09-10,4.85425,5.9165,1.06225,0.5168,,194.188,2.542,14.688,208.875
2015-09-11,6.450749999999999,7.6857500000000005,1.2349999999999999,0.7788,,197.667,3.083,14.625,212.292
2015-09-12,6.172499999999999,7.4475,1.275,0.8832000000000001,,200.0,3.75,16.125,216.125
2015-09-13,5.3134999999999994,5.9135,0.6,0.6834,,201.792,3.292,15.458,217.25
2015-09-14,6.5566,8.3432,1.7866,0.5916,,201.333,2.667,15.75,217.083
2015-09-15,8.969000000000001,10.67725,1.70825,0.675,,201.208,3.208,18.583,219.792
2015-09-16,10.9895,13.948,2.9585,0.55,,198.261,4.083,15.0,213.261
2015-09-17,9.3625,11.64875,2.28625,0.1834,,195.458,3.958,12.542,208.0
2015-09-18,5.9895,7.437250000000001,1.44775,0.6166,,192.0,2.958,8.875,200.875
2015-09-19,4.9521999999999995,5.9912,1.0392,0.529,,189.833,2.458,8.583,198.417
2015-09-20,5.0338,6.1606000000000005,1.127,0.24159999999999998,,191.333,2.667,6.833,198.167
2015-09-21,6.728999999999999,8.386000000000001,1.6568,0.6678,,191.0,3.042,7.542,198.542
2015-09-22,5.0048,6.104,1.0996,0.8168,,190.25,3.0,7.917,198.167
2015-09-23,4.6622,5.6228,0.961,0.8667999999999999,,194.348,2.958,13.609,207.957
2015-09-24,10.328,11.6968,1.3688,0.5418000000000001,,194.583,4.583,15.875,210.458
2015-09-25,9.1416,11.033199999999999,1.8916,0.6166,,196.167,4.375,18.833,215.0
2015-09-26,7.9914000000000005,9.4286,1.4373999999999998,0.7332,,195.083,4.167,16.042,211.125
2015-09-27,5.9948,6.709999999999999,0.7150000000000001,0.825,,193.875,3.625,13.042,206.917
2015-09-28,7.550199999999999,9.3168,1.7668,0.6166,,195.292,3.583,14.958,210.25
2015-09-29,7.257599999999999,8.5698,1.3122,0.8894,,197.167,2.913,13.125,210.292
2015-09-30,8.1082,9.375200000000001,1.2666,0.7582,,193.174,2.667,12.087,205.261
2015-10-01,6.668200000000001,9.189400000000001,2.5212,0.403,,188.913,3.125,12.783,201.696
2015-10-02,6.935,7.916200000000001,0.9809999999999999,0.5834,,191.5,4.458,13.667,205.167
2015-10-03,7.1044,8.0706,0.9663999999999999,0.8,,192.25,3.208,12.875,205.125
2015-10-04,4.985,5.4372,0.45220000000000005,1.1334,,192.125,2.833,10.875,203.0
2015-10-05,7.722800000000001,9.0668,1.3438,0.8832000000000001,,191.417,2.875,11.292,202.708
2015-10-06,6.876,8.287600000000001,1.4114,0.7752000000000001,,189.333,2.435,12.0,201.333
2015-10-07,5.6296,6.859999999999999,1.2304,0.625,,193.304,2.208,12.174,205.478
2015-10-08,6.8424000000000005,7.978199999999999,1.1358000000000001,0.9752000000000001,,193.042,2.667,12.333,205.375
2015-10-09,10.0166,11.4834,1.4667999999999999,1.5036,,194.783,4.0,14.696,209.478
2015-10-10,10.525,11.991800000000001,1.4666000000000001,1.5084,,196.0,4.208,16.208,212.208
2015-10-11,5.9208,6.5662,0.6454000000000001,0.8298,,196.333,3.583,12.875,209.208
2015-10-12,5.817,6.6786,0.8614,0.6664,,196.208,2.875,10.375,206.583
2015-10-13,7.6134,8.8214,1.2078,1.15,,195.583,3.0,12.292,207.875
2015-10-14,9.197199999999999,10.7882,1.5916000000000001,0.8916000000000001,,191.391,3.042,13.043,204.435
2015-10-15,12.0418,14.4332,2.3916,0.9833999999999999,,192.833,3.792,13.75,206.583
2015-10-16,11.5498,13.6334,2.0834,0.9583999999999999,,190.833,3.708,12.75,203.583
2015-10-17,9.7014,10.851,1.1496,1.017,,189.792,3.583,12.042,201.833
2015-10-18,8.3414,9.033199999999999,0.6916,1.0082,,189.292,3.417,12.667,201.958
2015-10-19,10.208400000000001,11.6166,1.4082000000000001,0.8044,,189.5,3.958,13.333,202.833
