date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO_mean,NMHC_mean,THC_mean
2016-11-18,93.0,75.542,57.0,13.45,18.883,5.433,1.0,16.046,18.3,14.529,11.6,,3.143,,
2016-11-19,99.0,96.625,86.0,8.435,10.88,2.444,1.0,14.056,18.3,15.858,14.0,190.75,2.917,7.125,197.875
2016-11-20,96.0,76.667,51.0,7.062,8.854,1.792,1.0,14.862,24.0,18.854,15.1,193.565,3.042,7.739,201.304
2016-11-21,99.0,82.625,61.0,11.438,18.042,6.604,1.0,15.725,20.0,16.875,13.8,196.348,3.125,8.565,204.913
2016-11-22,99.0,74.792,48.0,11.062,15.104,4.042,1.333,16.528,24.8,18.304,15.2,195.25,3.083,8.625,203.875
2016-11-23,80.0,64.083,47.0,9.76,11.044,1.282,1.0,10.694,18.0,14.479,10.1,,2.958,,
2016-11-24,99.0,91.375,79.0,11.396,13.229,1.834,1.0,5.375,9.6,7.883,6.9,192.364,2.667,6.091,198.455
2016-11-25,99.0,73.917,38.0,13.062,20.98,7.916,2.042,7.278,16.3,9.429,4.4,196.417,2.652,7.708,204.125
2016-11-26,95.0,67.792,46.0,10.5,15.667,5.167,1.0,8.32,15.0,10.962,4.1,194.25,2.583,7.0,201.25
2016-11-27,99.0,93.708,71.0,8.583,10.271,1.688,1.0,10.208,16.0,13.908,11.9,193.667,2.583,8.333,202.0
2016-11-28,99.0,59.833,34.0,8.646,10.062,1.416,6.043,8.611,16.6,12.838,8.5,192.875,2.792,4.917,197.792
2016-11-29,81.0,48.583,24.0,12.604,15.729,3.125,6.167,9.834,18.0,11.392,6.8,195.708,2.792,5.875,201.583
2016-11-30,94.0,73.875,57.0,13.087,24.913,11.826,1.0,12.333,13.5,10.671,6.3,197.417,3.25,9.375,206.792
2016-12-01,99.0,75.5,59.0,14.014,17.068,3.054,1.565,13.472,21.0,15.575,12.6,191.682,3.042,9.318,201.0
2016-12-02,77.0,41.083,22.0,8.574,9.98,1.406,3.708,14.125,18.0,13.254,8.2,192.208,2.391,4.0,196.208
2016-12-03,97.0,77.167,42.0,13.562,25.104,11.542,1.0,16.056,17.8,11.142,5.4,197.792,3.375,9.917,207.708
2016-12-04,99.0,80.042,38.0,9.396,16.292,6.896,1.0,15.462,19.5,12.912,6.9,197.75,3.292,9.208,206.958
2016-12-05,99.0,69.75,37.0,10.208,11.584,1.375,4.435,10.292,20.2,15.096,11.9,188.292,2.083,5.333,193.625
2016-12-06,76.0,51.417,31.0,10.396,11.834,1.438,7.0,13.486,17.0,12.625,6.8,191.208,2.458,5.042,196.25
2016-12-07,69.0,49.917,26.0,14.826,19.108,4.282,1.292,7.514,15.8,9.504,4.5,194.583,2.792,6.917,201.5
2016-12-08,89.0,62.5,29.0,18.875,24.938,6.062,1.125,10.958,16.7,10.596,5.9,195.682,3.542,14.318,210.0
2016-12-09,93.0,66.292,36.0,15.979,28.98,13.0,2.292,16.875,18.3,11.879,6.3,198.917,3.696,14.125,213.042
2016-12-10,74.0,44.042,22.0,5.166,6.166,1.0,1.0,7.422,14.1,9.9,6.2,194.625,2.542,5.875,200.5
2016-12-11,62.0,35.958,19.0,6.542,7.583,1.042,1.0,6.056,14.1,8.054,3.2,196.083,2.292,4.75,200.833
2016-12-12,94.0,68.458,43.0,18.062,34.479,16.417,1.217,12.722,15.3,8.271,1.4,200.042,4.0,12.875,212.917
2016-12-13,99.0,90.833,71.0,18.75,48.396,29.646,1.0,13.611,13.4,10.754,6.7,200.167,4.708,23.75,223.917
2016-12-14,99.0,62.792,31.0,9.37,11.218,1.848,5.917,6.264,17.2,12.142,5.9,190.292,2.208,6.875,197.167
2016-12-15,69.0,36.292,15.0,11.938,14.958,3.021,4.583,6.514,14.1,7.667,3.6,195.273,2.458,4.5,199.773
2016-12-16,73.0,44.292,18.0,13.458,19.312,5.854,10.458,6.833,13.1,6.954,3.2,196.667,2.304,4.458,201.125
2016-12-17,70.0,53.375,38.0,5.522,6.565,1.044,1.0,7.072,11.9,7.354,3.1,196.042,2.083,1.208,197.25
2016-12-18,91.0,61.917,31.0,10.188,12.75,2.562,1.0,13.181,15.3,9.071,1.1,198.25,3.042,3.833,202.083
2016-12-19,96.0,70.458,29.0,19.5,38.458,18.958,1.043,18.376,18.0,9.612,3.6,200.5,4.5,12.75,213.25
2016-12-20,95.0,77.625,47.0,21.125,54.666,33.542,1.25,17.088,17.2,10.133,4.8,201.542,4.542,19.125,220.667
2016-12-21,98.0,72.75,38.0,21.978,59.022,37.044,1.333,17.889,18.8,11.271,4.4,202.5,4.609,19.625,222.125
2016-12-22,99.0,88.833,71.0,20.229,49.646,29.416,1.0,22.972,19.6,15.554,10.3,195.045,4.5,20.682,215.727
2016-12-23,99.0,66.125,42.0,5.729,6.771,1.042,1.0,6.694,16.4,12.971,7.8,190.917,3.391,7.458,198.375
2016-12-24,79.0,49.333,26.0,7.021,8.021,1.0,1.0,5.204,13.7,9.404,6.0,193.333,3.167,6.375,199.708
2016-12-25,94.0,68.958,40.0,12.25,17.98,5.729,1.0,8.125,14.8,9.154,5.8,198.292,3.458,9.542,207.833
2016-12-26,94.0,76.417,44.0,16.792,38.542,21.75,1.0,11.014,18.5,11.158,5.8,198.792,4.5,17.125,215.917
2016-12-27,99.0,85.542,63.0,13.438,25.5,12.062,1.0,12.069,17.6,12.729,8.7,192.167,3.583,14.083,206.25
2016-12-28,77.0,47.833,21.0,10.217,12.935,2.717,2.5,6.102,14.4,8.329,4.0,194.75,3.333,6.667,201.417
2016-12-29,85.0,61.667,32.0,10.0,15.48,5.48,1.0,7.458,11.8,7.875,4.6,195.409,3.208,10.636,206.045
2016-12-30,76.0,45.542,20.0,5.25,6.25,1.0,1.0,4.194,13.2,7.346,4.1,194.708,2.652,8.292,203.0
2016-12-31,86.0,51.333,30.0,5.834,6.854,1.021,1.0,7.159,13.5,7.604,3.1,195.542,2.542,9.042,204.583
2017-01-01,95.0,61.0,29.0,2.306,3.306,1.0,1.0,7.333,11.9,7.525,4.5,192.75,2.25,2.042,194.792
2017-01-02,77.0,55.083,24.0,2.611,3.611,1.0,1.0,6.542,11.6,7.008,3.9,193.375,2.0,1.75,195.125
2017-01-03,76.0,42.625,20.0,1.714,2.714,1.0,1.0,6.375,9.0,5.704,2.6,193.333,2.167,1.292,194.625
2017-01-04,47.0,33.667,16.0,4.194,5.194,1.0,1.0,3.778,12.5,5.862,1.8,194.773,2.458,4.864,199.636
2017-01-05,82.0,52.958,30.0,13.691,16.112,2.421,1.0,7.195,10.2,4.4,0.5,196.619,2.955,9.429,206.048
2017-01-06,89.0,60.583,33.0,11.125,15.319,4.195,1.0,7.111,10.9,5.238,-1.2,195.0,3.042,9.375,204.375
2017-01-07,74.0,45.958,21.0,7.319,8.403,1.083,1.0,7.444,13.5,7.617,2.1,193.875,3.0,8.458,202.333
2017-01-08,99.0,88.833,75.0,13.445,18.472,5.028,1.0,9.306,9.8,8.017,5.3,195.875,3.333,16.708,212.583
2017-01-09,99.0,72.333,39.0,9.166,10.875,1.708,1.0,11.653,12.5,9.05,3.9,193.667,3.333,9.583,203.25
2017-01-10,70.0,53.792,31.0,12.209,13.614,1.405,1.833,13.25,10.9,6.183,2.0,194.833,3.458,12.833,207.667
2017-01-11,71.0,43.833,22.0,8.986,10.319,1.333,5.333,7.597,7.8,3.904,0.5,196.364,2.667,6.182,202.545
2017-01-12,59.0,36.958,18.0,9.871,11.261,1.39,5.292,8.569,9.1,3.229,-1.1,196.75,2.435,6.708,203.458
2017-01-13,68.0,45.0,16.0,7.556,8.597,1.042,1.0,6.028,8.9,3.871,0.1,196.417,2.125,8.042,204.458
2017-01-14,72.0,45.083,13.0,8.833,10.736,1.903,1.0,5.389,11.5,4.958,0.8,197.083,2.542,8.417,205.5
2017-01-15,71.0,52.458,29.0,14.792,22.347,7.555,1.391,8.611,13.8,8.238,3.2,198.25,2.667,11.833,210.083
2017-01-16,80.0,57.542,27.0,16.895,19.953,3.058,1.13,15.775,17.7,11.117,5.0,195.524,2.708,16.238,211.762
2017-01-17,99.0,97.833,90.0,13.903,28.294,14.391,1.0,22.153,16.3,13.108,9.2,193.792,2.875,16.75,210.542
2017-01-18,92.0,57.833,33.0,8.514,10.0,1.486,1.0,8.111,17.6,12.596,9.1,192.909,2.375,7.864,200.773
2017-01-19,93.0,65.625,47.0,15.797,20.209,4.413,1.042,19.0,13.2,9.604,6.5,198.708,3.696,13.75,212.458
2017-01-20,98.0,64.917,29.0,11.014,22.319,11.306,1.0,16.111,15.4,8.883,3.6,200.375,3.833,18.958,219.333
2017-01-21,69.0,49.375,25.0,5.778,6.93,1.153,1.0,14.236,14.4,8.625,4.3,197.083,2.958,7.125,204.208
2017-01-22,99.0,81.042,54.0,11.528,15.028,3.5,1.0,9.625,9.1,5.746,3.4,197.042,3.208,9.375,206.417
2017-01-23,99.0,68.708,34.0,9.125,10.403,1.278,1.0,12.986,11.3,5.733,1.8,194.5,2.708,8.458,202.958
2017-01-24,75.0,48.333,27.0,7.065,8.37,1.304,5.917,7.167,6.0,1.883,-1.4,194.25,2.125,4.167,198.417
2017-01-25,67.0,42.25,26.0,7.111,8.945,1.833,13.958,6.125,5.4,0.979,-2.2,194.545,2.042,3.909,198.455
2017-01-26,80.0,43.75,23.0,6.101,7.448,1.347,5.708,5.75,7.2,2.192,-0.6,193.583,2.043,4.333,197.917
2017-01-27,45.0,30.125,16.0,3.944,4.944,1.0,1.0,6.708,9.0,3.25,-0.9,195.042,2.167,3.875,198.917
2017-01-28,86.0,57.833,28.0,9.514,11.278,1.764,1.167,9.375,7.1,2.433,-3.3,196.833,2.625,8.583,205.417
2017-01-29,82.0,57.5,38.0,7.875,9.097,1.222,4.435,12.389,10.1,5.9,2.6,194.625,2.583,6.417,201.042
2017-01-30,68.0,47.958,23.0,7.278,8.375,1.097,5.667,6.847,10.2,4.317,0.4,194.5,2.083,5.125,199.625
2017-01-31,70.0,49.583,27.0,8.848,10.094,1.246,5.708,8.375,10.2,5.112,1.0,194.625,2.208,7.958,202.583
2017-02-01,95.0,74.292,45.0,17.654,23.219,5.564,1.042,10.832,8.5,4.533,1.2,194.955,3.13,15.545,210.5
2017-02-02,98.0,85.042,68.0,10.663,11.788,1.125,1.0,8.333,8.3,5.358,2.7,193.125,3.0,8.625,201.75
2017-02-03,94.0,64.708,29.0,8.375,11.611,3.236,1.0,8.389,13.6,6.771,2.9,194.333,2.875,9.875,204.208
2017-02-04,68.0,44.083,21.0,4.694,5.694,1.0,1.0,10.722,7.8,4.3,1.9,193.875,2.542,4.875,198.75
2017-02-05,80.0,54.667,26.0,10.111,11.319,1.208,7.826,10.43,8.6,3.592,0.5,194.833,3.0,6.708,201.542
2017-02-06,65.0,38.25,17.0,12.375,13.667,1.292,3.542,8.764,7.5,2.354,-1.3,194.917,2.708,8.583,203.5
2017-02-07,62.0,43.5,23.0,9.644,10.949,1.304,5.625,7.319,8.6,2.925,-1.5,194.375,2.167,6.958,201.333
2017-02-08,68.0,42.167,20.0,10.986,12.806,1.819,3.25,6.472,10.9,4.312,-0.6,195.455,2.542,9.045,204.5
2017-02-09,55.0,35.875,13.0,17.691,20.894,3.203,1.5,15.264,11.4,4.7,-1.0,197.417,3.5,13.875,211.292
2017-02-10,98.0,61.083,27.0,14.875,18.042,3.166,1.167,17.958,14.4,7.279,-0.5,196.542,3.417,13.167,209.708
2017-02-11,98.0,58.083,24.0,3.653,4.653,1.0,1.0,8.847,12.0,7.304,1.4,192.292,2.25,4.792,197.083
2017-02-12,63.0,43.792,24.0,5.847,6.847,1.0,1.0,11.042,6.6,2.967,0.0,195.208,2.708,5.167,200.375
2017-02-13,71.0,48.958,27.0,9.056,10.25,1.194,1.0,10.82,8.7,3.6,-1.2,194.542,2.5,6.333,200.875
2017-02-14,66.0,45.708,24.0,10.002,11.016,1.014,1.0,10.042,11.4,6.221,1.8,193.292,2.417,8.333,201.625
2017-02-15,59.0,45.25,33.0,11.46,12.648,1.188,1.261,18.499,16.0,10.504,6.5,194.15,3.042,10.6,204.75
2017-02-16,61.0,47.792,38.0,13.905,15.453,1.548,1.0,15.736,13.0,8.946,4.3,194.667,3.125,11.458,206.125
2017-02-17,49.0,39.583,33.0,8.583,9.655,1.072,1.042,11.0,10.3,6.421,2.0,193.542,2.417,8.167,201.708
2017-02-18,41.0,29.958,16.0,2.833,3.833,1.0,1.0,5.819,10.5,4.767,0.6,194.958,2.0,3.667,198.625
2017-02-19,50.0,38.292,23.0,11.819,13.542,1.722,1.174,12.014,13.2,6.642,0.8,196.083,2.667,9.167,205.25
2017-02-20,69.0,35.458,11.0,10.57,12.958,2.389,1.0,17.916,16.0,9.271,2.7,194.375,2.875,8.542,202.917
2017-02-21,55.0,33.167,20.0,8.885,9.914,1.029,2.583,16.264,12.4,8.225,4.2,193.042,2.667,6.417,199.458
2017-02-22,66.0,47.083,26.0,14.514,16.556,2.042,1.0,11.347,12.6,7.008,0.2,194.591,2.826,10.955,205.545
2017-02-23,76.0,36.75,11.0,11.67,16.424,4.754,1.0,12.319,14.0,8.629,2.8,194.833,2.667,10.5,205.333
2017-02-24,55.0,38.25,21.0,9.416,10.847,1.43,1.125,23.0,15.3,8.738,2.1,197.0,3.167,8.5,205.5
2017-02-25,72.0,49.458,34.0,8.792,9.792,1.0,1.0,20.931,14.4,8.721,5.0,196.875,3.417,9.292,206.167
2017-02-26,85.0,63.125,34.0,14.306,17.056,2.75,1.043,19.292,16.0,9.742,6.0,196.75,3.333,12.167,208.917
2017-02-27,87.0,55.625,20.0,13.944,16.764,2.819,1.042,17.32,16.1,10.254,4.3,196.167,3.208,11.833,208.0
2017-02-28,83.0,42.0,21.0,13.299,14.299,1.0,1.083,19.764,16.3,11.417,6.5,194.792,3.333,11.792,206.583
2017-03-01,99.0,64.792,32.0,7.57,8.681,1.111,6.167,18.18,16.7,12.704,8.6,191.455,3.043,6.273,197.727
2017-03-02,43.0,32.583,21.0,6.09,7.132,1.042,4.458,14.343,15.0,9.175,6.1,193.75,2.375,4.417,198.167
2017-03-03,67.0,35.208,13.0,10.875,11.958,1.083,1.0,13.111,19.2,11.604,5.8,196.792,2.958,10.125,206.917
2017-03-04,83.0,64.417,41.0,12.514,14.111,1.597,1.125,16.764,20.7,14.642,9.6,195.792,2.75,12.208,208.0
2017-03-05,99.0,96.083,79.0,11.528,14.708,3.181,1.0,21.111,18.4,15.646,12.8,190.958,2.75,11.125,202.083
2017-03-06,97.0,87.042,75.0,13.139,14.778,1.639,1.0,8.125,13.0,11.067,9.5,194.583,3.25,11.167,205.75
2017-03-07,73.0,58.208,49.0,10.593,11.622,1.029,1.0,13.153,9.6,8.396,7.1,197.75,2.958,8.25,206.0
2017-03-08,99.0,78.792,55.0,6.375,7.375,1.0,1.0,5.056,17.4,12.346,9.8,189.955,1.826,5.318,195.273
2017-03-09,99.0,76.042,49.0,7.799,8.98,1.181,1.667,7.097,17.4,14.275,9.0,203.125,1.875,12.625,215.75
2017-03-10,94.0,74.833,50.0,8.556,9.653,1.097,1.0,6.764,13.0,8.821,6.0,207.25,2.25,13.0,220.25
2017-03-11,99.0,53.833,20.0,6.847,9.278,2.431,1.0,13.194,15.9,9.896,3.3,194.583,2.25,8.583,203.167
2017-03-12,80.0,38.625,18.0,9.708,10.708,1.0,1.0,11.486,16.9,10.479,5.0,193.0,2.375,7.583,200.583
2017-03-13,93.0,69.333,29.0,17.167,23.542,6.375,1.0,18.528,18.8,11.888,4.0,195.667,2.792,14.292,209.958
2017-03-14,92.0,68.0,33.0,15.758,19.506,3.748,1.542,26.847,22.7,14.792,6.2,195.208,2.917,15.042,210.25
2017-03-15,97.0,73.083,42.0,15.778,18.556,2.778,1.417,27.0,21.0,15.633,9.2,194.318,3.217,10.591,204.909
2017-03-16,99.0,90.125,78.0,15.618,17.068,1.449,1.0,11.539,17.4,14.233,9.8,190.955,3.182,9.5,200.455
2017-03-17,90.0,71.708,46.0,9.792,10.82,1.028,1.0,8.014,13.5,10.008,8.2,195.125,3.042,5.167,200.292
2017-03-18,97.0,67.667,37.0,8.222,9.917,1.694,1.0,10.028,17.8,12.446,5.6,196.583,2.958,5.25,201.833
2017-03-19,96.0,80.375,62.0,13.333,15.236,1.903,1.478,12.653,18.7,14.808,12.1,193.917,3.125,8.625,202.542
2017-03-20,99.0,93.458,83.0,12.236,13.639,1.403,1.0,7.875,13.1,11.45,8.6,192.125,2.833,5.958,198.083
2017-03-21,96.0,86.292,72.0,4.58,5.58,1.0,1.0,5.569,11.3,7.612,4.9,193.167,2.75,2.0,195.167
2017-03-22,96.0,69.458,45.0,7.097,8.236,1.139,4.708,5.222,16.7,12.904,9.4,191.864,2.261,5.591,197.455
2017-03-23,84.0,53.333,31.0,9.024,10.093,1.07,1.0,5.569,18.4,12.546,8.1,194.75,2.458,8.042,202.792
2017-03-24,93.0,55.875,13.0,11.695,16.195,4.5,1.0,8.278,18.9,12.092,6.5,197.5,2.625,10.792,208.292
2017-03-25,79.0,40.708,12.0,8.056,9.056,1.0,1.0,27.556,20.7,14.275,9.4,197.917,3.375,8.0,205.917
2017-03-26,91.0,65.792,28.0,16.153,18.805,2.653,1.043,39.68,22.8,13.842,5.6,201.958,4.292,12.917,214.875
2017-03-27,95.0,70.375,42.0,19.958,24.889,4.93,1.542,44.347,22.5,15.096,8.5,202.875,4.5,19.875,222.75
2017-03-28,94.0,66.167,18.0,17.997,23.619,5.622,1.792,41.25,26.6,17.312,10.4,200.792,3.667,16.75,217.542
2017-03-29,91.0,55.25,19.0,17.291,20.458,3.167,1.75,36.194,25.9,18.088,9.6,197.318,3.13,15.045,212.364
2017-03-30,75.0,52.958,34.0,14.841,16.292,1.451,1.0,25.028,19.8,15.842,11.3,196.292,2.792,12.083,208.375
2017-03-31,82.0,64.708,41.0,14.944,16.403,1.459,1.0,14.194,18.9,14.288,10.2,196.208,2.542,10.458,206.667
2017-04-01,99.0,93.167,80.0,7.431,8.431,1.0,1.0,8.056,9.9,8.062,6.0,191.5,2.625,6.417,197.917
2017-04-02,99.0,76.083,34.0,6.944,8.0,1.055,1.0,12.722,15.3,9.625,5.3,192.625,2.167,5.583,198.208
2017-04-03,99.0,59.292,17.0,9.58,13.841,4.261,2.304,18.626,18.6,11.842,4.7,192.625,2.565,5.125,197.75
2017-04-04,85.0,55.375,32.0,10.153,11.389,1.236,1.0,21.07,17.8,12.604,6.8,193.083,2.708,5.708,198.792
2017-04-05,94.0,69.125,43.0,13.955,19.723,5.768,1.0,22.403,20.1,14.262,7.4,194.625,2.958,10.375,205.0
2017-04-06,93.0,81.875,52.0,13.111,16.166,3.056,1.0,20.555,19.9,15.571,11.5,191.636,2.5,12.636,204.273
2017-04-07,99.0,98.458,90.0,5.75,6.889,1.139,1.0,27.736,17.7,17.092,16.4,186.583,2.565,11.375,197.958
2017-04-08,99.0,99.0,99.0,4.445,5.472,1.028,1.0,22.944,18.1,17.75,16.8,184.667,2.25,11.167,195.833
2017-04-09,99.0,89.583,56.0,5.528,6.639,1.111,1.0,17.139,21.6,18.104,14.3,185.292,2.583,13.875,199.167
2017-04-10,92.0,66.292,47.0,7.833,8.833,1.0,1.0,13.847,14.2,12.688,11.6,191.25,3.083,10.625,201.875
2017-04-11,96.0,83.708,53.0,6.431,7.431,1.0,1.0,8.069,15.2,12.288,10.4,188.75,2.25,8.0,196.75
2017-04-12,86.0,48.875,19.0,6.439,7.555,1.116,11.0,12.514,23.2,16.758,12.0,187.792,2.25,7.083,194.875
2017-04-13,45.0,28.208,18.0,9.57,10.625,1.056,2.625,18.375,20.0,14.958,9.4,193.409,2.625,4.727,198.136
2017-04-14,82.0,51.25,28.0,16.352,19.597,3.245,1.208,24.292,21.6,15.525,8.7,197.542,3.043,10.75,208.292
2017-04-15,92.0,67.458,39.0,12.667,16.361,3.695,1.0,25.653,23.0,17.362,11.4,196.125,2.792,11.917,208.042
2017-04-16,96.0,66.5,37.0,7.889,9.014,1.125,1.0,23.681,24.5,19.117,12.3,193.083,2.75,8.167,201.25
2017-04-17,99.0,91.333,64.0,11.42,14.536,3.116,1.0,21.39,20.1,16.367,13.5,192.364,2.783,10.727,203.091
2017-04-18,99.0,65.708,38.0,5.75,6.833,1.083,5.5,16.778,24.3,19.725,15.3,185.917,2.583,6.5,192.417
2017-04-19,76.0,44.333,20.0,10.017,11.336,1.319,7.708,17.417,22.2,17.017,12.6,190.833,2.417,7.542,198.375
2017-04-20,75.0,48.958,33.0,11.125,12.361,1.236,1.083,18.181,18.9,15.183,9.3,193.955,2.833,9.545,203.5
2017-04-21,86.0,68.958,38.0,15.537,16.859,1.322,1.25,24.181,21.9,16.304,13.5,194.625,3.478,14.708,209.333
2017-04-22,93.0,76.958,52.0,12.292,15.736,3.444,1.0,29.25,19.1,15.408,11.4,195.542,3.625,14.792,210.333
2017-04-23,87.0,66.0,38.0,7.5,8.514,1.014,1.0,16.528,19.6,15.246,12.0,193.792,3.0,8.958,202.75
2017-04-24,87.0,69.875,55.0,9.194,10.222,1.028,1.0,12.055,17.5,15.15,12.4,193.917,2.792,8.333,202.25
2017-04-25,92.0,64.792,35.0,13.139,14.847,1.709,1.0,13.764,20.0,16.0,11.9,194.292,2.417,9.417,203.708
2017-04-26,95.0,72.542,52.0,14.699,20.834,6.135,1.042,13.543,20.9,16.762,12.6,193.167,2.417,12.083,205.25
2017-04-27,99.0,77.0,39.0,8.542,9.556,1.014,1.0,12.278,20.3,16.246,13.7,191.273,2.875,10.818,202.091
2017-04-28,85.0,45.25,15.0,9.749,10.763,1.014,3.792,15.75,23.1,16.688,10.6,193.0,2.174,8.75,201.75
2017-04-29,87.0,54.917,25.0,12.431,14.736,2.306,1.0,18.736,23.2,16.412,9.9,194.708,2.375,11.958,206.667
2017-04-30,88.0,57.292,28.0,7.889,8.903,1.014,1.0,22.389,24.7,18.258,10.8,194.333,2.417,10.167,204.5
2017-05-01,93.0,54.875,30.0,13.178,16.196,3.017,3.909,29.792,26.8,19.938,12.8,197.636,3.083,11.591,209.227
2017-05-02,79.0,51.167,31.0,11.695,13.139,1.445,1.125,15.278,23.0,17.767,12.6,196.917,2.167,10.958,207.875
2017-05-03,82.0,58.917,34.0,10.228,11.458,1.23,1.0,10.139,21.8,17.371,12.6,195.833,2.0,11.25,207.083
2017-05-04,91.0,72.583,48.0,9.292,10.458,1.167,1.0,12.625,21.2,17.492,13.7,191.409,2.042,9.045,200.455
2017-05-05,95.0,68.333,34.0,7.955,9.302,1.347,1.0,16.25,24.8,19.779,14.1,190.167,2.087,9.625,199.792
2017-05-06,98.0,82.625,63.0,9.681,11.694,2.014,1.0,19.083,25.8,21.158,17.1,188.042,2.167,12.792,200.833
2017-05-07,96.0,38.667,10.0,5.722,6.806,1.083,1.0,26.654,26.4,21.521,17.1,188.958,2.583,8.875,197.833
2017-05-08,64.0,36.417,18.0,11.306,12.347,1.042,1.714,40.653,28.2,21.862,15.4,191.417,3.125,12.0,203.417
2017-05-09,88.0,53.667,34.0,18.57,22.167,3.597,1.167,24.333,24.2,19.792,15.7,191.167,3.125,16.792,207.958
2017-05-10,97.0,84.542,66.0,9.153,10.182,1.029,1.0,11.847,20.9,17.625,14.4,186.333,2.417,11.25,197.583
2017-05-11,96.0,62.667,29.0,10.556,11.667,1.111,8.125,21.278,27.5,21.521,17.0,193.636,2.958,12.182,205.818
2017-05-12,88.0,60.792,28.0,15.303,16.678,1.375,1.542,38.57,29.4,22.8,17.1,196.667,3.478,19.375,216.042
2017-05-13,99.0,93.083,83.0,9.833,11.069,1.236,1.083,22.514,19.3,17.608,16.1,193.542,3.458,13.375,206.917
2017-05-14,99.0,83.458,59.0,7.75,10.333,2.583,1.0,11.764,23.6,19.2,15.5,193.5,3.0,11.875,205.375
2017-05-15,98.0,88.458,81.0,10.945,12.958,2.014,1.0,16.528,21.3,19.062,17.6,191.25,3.0,13.458,204.708
2017-05-16,99.0,57.583,33.0,12.597,14.542,1.945,1.25,19.069,25.1,20.2,16.2,194.292,3.042,16.333,210.625
2017-05-17,90.0,73.167,53.0,14.997,19.802,4.804,1.0,20.262,21.9,18.554,15.5,195.095,3.0,16.095,211.19
2017-05-18,96.0,78.125,49.0,14.084,20.125,6.042,1.042,25.056,24.7,19.254,14.6,195.227,3.0,13.5,208.727
2017-05-19,98.0,75.5,48.0,11.645,17.23,5.584,1.042,27.125,25.7,20.325,13.9,195.083,3.0,11.917,207.0
2017-05-20,95.0,65.042,36.0,12.542,15.597,3.056,1.0,27.459,28.6,21.817,14.5,194.458,3.208,13.708,208.167
2017-05-21,90.0,66.833,30.0,10.875,12.431,1.556,1.0,25.986,29.3,22.55,16.2,192.542,2.708,12.083,204.625
2017-05-22,93.0,70.417,45.0,11.292,15.125,3.833,1.0,19.694,27.6,22.746,17.9,193.375,2.625,11.667,205.042
2017-05-23,96.0,68.042,38.0,10.764,18.514,7.75,1.0,14.028,26.7,22.242,16.9,193.375,2.042,11.375,204.75
2017-05-24,91.0,74.083,49.0,13.069,18.089,5.02,1.042,15.347,25.8,22.117,18.5,189.792,2.167,12.667,202.458
2017-05-25,96.0,83.542,59.0,12.986,15.986,3.0,4.417,16.305,25.5,21.379,19.0,189.955,2.458,14.864,204.818
2017-05-26,99.0,96.083,89.0,10.564,12.775,2.211,1.0,12.264,21.4,19.762,18.2,187.583,2.522,14.333,201.917
2017-05-27,99.0,56.708,27.0,5.833,6.958,1.125,1.0,11.861,26.8,21.612,16.6,190.5,2.25,9.292,199.792
2017-05-28,85.0,59.083,28.0,6.833,8.028,1.194,1.0,11.833,28.4,21.521,15.1,192.792,2.292,9.0,201.792
2017-05-29,90.0,67.0,39.0,12.014,14.25,2.236,1.087,17.528,27.5,21.958,16.4,194.125,2.667,13.458,207.583
2017-05-30,87.0,69.958,40.0,14.056,18.792,4.736,1.625,31.556,28.9,23.242,17.0,196.0,3.0,15.667,211.667
2017-05-31,91.0,79.125,58.0,9.155,11.228,2.072,1.0,25.792,28.4,23.958,21.4,189.917,2.417,15.0,204.917
2017-06-01,98.0,81.792,53.0,8.823,10.851,2.028,1.045,16.959,27.3,22.396,19.4,187.368,2.167,17.158,204.526
2017-06-02,93.0,52.708,22.0,6.831,7.942,1.111,6.083,12.433,26.9,21.812,17.6,191.042,2.217,11.625,202.667
2017-06-03,57.0,39.083,25.0,4.986,6.028,1.042,1.0,9.347,27.5,21.521,15.9,193.458,2.0,5.083,198.542
2017-06-04,69.0,43.917,19.0,6.25,7.25,1.0,1.0,10.125,28.1,21.633,16.2,194.458,2.042,8.0,202.458
2017-06-05,89.0,63.167,31.0,11.25,12.875,1.625,1.0,12.695,25.9,20.512,15.1,197.625,2.083,8.875,206.5
2017-06-06,94.0,73.667,47.0,11.514,14.806,3.292,1.0,12.236,24.8,20.558,16.5,194.75,2.125,10.0,204.75
2017-06-07,96.0,81.25,64.0,11.888,14.911,3.023,1.0,15.528,23.6,20.35,17.3,195.042,2.042,11.292,206.333
2017-06-08,99.0,97.25,85.0,11.44,13.679,2.238,1.0,11.045,22.7,19.242,16.9,188.864,2.667,16.5,205.364
2017-06-09,99.0,81.0,61.0,8.585,10.76,2.175,1.0,18.847,26.8,22.658,19.5,190.625,2.957,15.25,205.875
2017-06-10,99.0,59.75,30.0,8.514,11.403,2.889,1.0,24.181,29.1,24.304,18.0,195.958,3.292,13.708,209.667
2017-06-11,91.0,50.292,24.0,7.639,8.653,1.014,1.0,20.847,26.5,22.638,18.2,194.167,3.083,11.292,205.458
2017-06-12,92.0,70.125,46.0,12.611,15.889,3.278,1.0,17.667,25.3,20.675,16.5,195.792,3.0,11.833,207.625
